timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480756.2065537,RECEIVED,bd0bd8a6-e9f3-4ff8-99c4-f7a736f555ab,a692d251-3ba6-4e2c-9fce-224cc6b482ab,c4,c1,27,p1,?,surb={'id': '679f01d4-9ed7-4be2-9836-3b45c3300871', 'route': ['p1', 'e6', 'i10', 'x6', 'p1', 'c4']}
1769480756.3084025,RECEIVED,bb0c662f-4da5-4d64-bcb0-200b25aa45da,eb8c1ad0-0042-4f9a-8bf4-08e67ade04c4,c4,c1,27,p1,?,surb={'id': '4e59b6ff-9d70-4d49-9fb8-b6674aa97778', 'route': ['p1', 'e1', 'i6', 'x3', 'p1', 'c4']}
1769480756.327862,RECEIVED,797cf356-415f-431f-a1df-493d4db30ca8,3a59984b-b351-4a14-9f1f-500163fb2351,c2,c1,27,p1,?,surb={'id': '353e9d0e-8367-41dc-809a-8dfe1d5ff028', 'route': ['p1', 'e12', 'i7', 'x2', 'p2', 'c2']}
1769480756.3480308,RECEIVED,ac608a2b-693a-4c29-9d91-803e9a9cb51c,47dbaa6c-bd7e-4d26-9d03-8764c3c1390d,c2,c1,27,p1,?,surb={'id': '8b14ef8c-ae93-4cbf-a20a-335b8d6cfe50', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c2']}
1769480756.3653445,RECEIVED,93aa7b7f-4342-48b2-8de4-2f3701f63481,8f99f940-6680-4d74-bda6-004049245417,c2,c1,27,p1,?,surb={'id': 'ecbe999d-a278-443f-8053-082af74b69b8', 'route': ['p1', 'e9', 'i2', 'x4', 'p2', 'c2']}
1769480756.3743112,RECEIVED,14237ea8-71f1-48eb-b07e-c89913e8a96a,b7fedbf0-23e3-4056-8475-a7dd41eb9746,c4,c1,27,p1,?,surb={'id': '4272aa8f-ec82-4a90-bde8-a499a98e25a0', 'route': ['p1', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769480756.3876772,RECEIVED,429276c2-5de6-4d46-9e85-aa63257a4864,f3b6b1c5-cee3-47a3-bbce-f13bceb78bc5,c4,c1,26,p1,?,surb={'id': 'de44fc65-68c4-4297-b218-a68252809b64', 'route': ['p1', 'e11', 'i11', 'x1', 'p1', 'c4']}
1769480756.5645888,SENT,00877dd2-9f2e-45af-89d7-453b202f50c7,f5cbebe2-5330-4575-b037-234d460b4f91,c1,c4,3359,?,p1,
1769480756.5647802,CREATED,07edcbf6-2bfc-4566-a73d-3b5caba4d905,d9463543-96c7-4e14-b23f-005ae8349d60,c1,c4,27,?,?,surb={'id': '09a8fd89-bc86-4dc3-bff9-5539db19c6ad', 'route': ['p1', 'e4', 'i1', 'x7', 'p1', 'c1']}
1769480756.5737803,RECEIVED,fb379b69-f0b1-49ac-ade0-47dc492dbae3,3b996c62-82c6-4ccc-a834-b61da80a729c,c5,c1,27,p1,?,surb={'id': '86b6ffdc-7034-451c-815d-dfdc6a739c43', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c5']}
1769480756.6566694,RECEIVED,15327160-78fc-40ce-840c-bdde945ba636,d668a6ca-c3a3-45b5-9658-5dde3a889eb6,c3,c1,27,p1,?,surb={'id': 'afbbfda7-e446-49da-a4ff-eb8fc2c72841', 'route': ['p1', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769480756.6759946,RECEIVED,b3a51951-07d1-4060-85d2-22ffbc929005,e6038f56-bd50-48a1-bb75-2a4f126a1924,c2,c1,27,p1,?,surb={'id': '8dd65ea0-e7f7-440d-8bde-89e01cd60a68', 'route': ['p1', 'e2', 'i8', 'x6', 'p2', 'c2']}
1769480756.688302,RECEIVED,d0b45b7c-23c0-4be7-a302-c8165d315bf1,4818d449-f115-4633-8818-de9b36cf9912,c5,c1,27,p1,?,surb={'id': 'af26d485-f82a-4f98-8378-3d7c0d97757f', 'route': ['p1', 'e7', 'i9', 'x10', 'p2', 'c5']}
1769480756.773398,RECEIVED,0972b5bf-8193-40ae-a5bd-a159398b3d62,4001e22b-c20f-49e3-94a0-9cd29ac91f27,c5,c1,27,p1,?,surb={'id': 'd3ad9ad8-a006-4433-bf5c-ec16706fe70e', 'route': ['p1', 'e8', 'i3', 'x2', 'p2', 'c5']}
1769480756.8411899,RECEIVED,60837616-0725-4855-b21f-391a6d1789a7,1d2d4fc4-f24c-415c-925f-abfc844f976d,c3,c1,25,p1,?,surb={'id': '726f1a9f-5356-4e00-bd04-026776324fdc', 'route': ['p1', 'e6', 'i1', 'x9', 'p3', 'c3']}
1769480756.8499932,RECEIVED,4be41b70-9009-43f6-b866-14e70692253f,218d2097-8741-4ee1-b323-7b622d91e42f,c5,c1,26,p1,?,surb={'id': '17d9f9dc-822b-47cc-8e0a-b5d54a7f48f7', 'route': ['p1', 'e5', 'i6', 'x7', 'p2', 'c5']}
1769480756.8673022,RECEIVED,8c4bce9b-5926-4220-9c26-4e5119de4841,c2522d5f-c774-4fed-beec-c7f64ee26f0c,c5,c1,27,p1,?,surb={'id': '9ead329c-1013-4490-a966-a268ff0cf8a0', 'route': ['p1', 'e1', 'i12', 'x9', 'p2', 'c5']}
1769480756.9394598,RECEIVED,fa5933bc-99a1-43d9-be7e-b0ce74838643,6867fd8c-5aed-44b7-a63c-531fa4c3d263,c5,c1,26,p1,?,surb={'id': 'fb87dbe0-18b2-4078-9665-8c9407977d4b', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769480757.016477,RECEIVED,03792ff6-20c2-4e4d-a14f-36e53f6ac1e0,923a6476-6147-4bfc-814a-37d598a987d5,c3,c1,27,p1,?,surb={'id': '33a64d79-58f1-4e0f-a224-9488f1c4e9e5', 'route': ['p1', 'e10', 'i3', 'x8', 'p3', 'c3']}
1769480757.1124897,RECEIVED,70082e6e-25af-4d0e-86bf-3ef198cc5a6f,05861dcc-73ff-42d3-b8d5-3418cee17958,c2,c1,27,p1,?,surb={'id': '6c7c0695-bfd4-4b1d-a81c-6977a4054da5', 'route': ['p1', 'e7', 'i6', 'x10', 'p2', 'c2']}
1769480757.1261907,RECEIVED,3b807546-7034-4f15-8985-fd49323eefd7,8d024dbe-89e8-4264-884e-65b312e941fc,c2,c1,26,p1,?,surb={'id': '7e8af77b-f29f-46d2-8b95-2dedbedb8ec5', 'route': ['p1', 'e11', 'i9', 'x2', 'p2', 'c2']}
1769480757.282859,RECEIVED,6279e563-13e0-49ae-8624-3a41d8324972,fe7acdd2-5b86-4c39-b1bb-e5dc1f7f0c5f,c2,c1,27,p1,?,surb={'id': '078ec815-7869-4fe5-a63b-b49145eda3fd', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c2']}
1769480757.3131304,RECEIVED,34e30bca-2f97-4c2f-acf5-2483bbf3051f,c2ca7bb5-2528-4752-84a4-4d47957feb7c,c4,c1,27,p1,?,surb={'id': '0c403169-ee36-4461-a2f6-b069f351a438', 'route': ['p1', 'e10', 'i2', 'x12', 'p1', 'c4']}
1769480757.371645,RECEIVED,06cb8bdd-8a5c-4baf-be9e-846fefba0d74,f649cda1-6eff-47e1-a593-5e4654935d64,c3,c1,27,p1,?,surb={'id': 'ad6d9366-192e-4add-bc4b-1747e746f3d5', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769480757.393213,RECEIVED,04354e79-e13f-408e-a7fe-fc8bdc1774fe,5de4765f-d8d1-4b3d-98e2-3244230ef678,c2,c1,27,p1,?,surb={'id': '9b32ee0e-8608-495c-82f5-92a73ed8925b', 'route': ['p1', 'e12', 'i7', 'x4', 'p2', 'c2']}
1769480757.4626255,SENT,95b0b82b-9eba-4dd2-8cae-e873e0337210,bd68fc8b-f20b-4b01-be47-40e05c32ddc8,c1,c4,3372,?,p1,
1769480757.462748,CREATED,78674004-570c-41b1-972f-ab3f50bc78e2,27e306da-a6fa-4d56-974e-20d5f5740d08,c1,c4,27,?,?,surb={'id': '1eabb216-c72d-4a9f-8aea-52295b222a05', 'route': ['p1', 'e7', 'i1', 'x1', 'p1', 'c1']}
1769480757.5631955,SENT,9c1d938d-fabb-4fb8-a14c-2eaca098ed22,3887ec58-fe45-4203-a930-567ed9a205da,c1,c4,3379,?,p1,
1769480757.5633166,CREATED,20488bba-fda1-431b-9745-e4864b597c19,eeb6690a-6478-4342-a525-eb7d063e59a1,c1,c4,26,?,?,surb={'id': 'b0699dc1-e22f-4a1a-b15b-a851b20cf08a', 'route': ['p1', 'e3', 'i8', 'x7', 'p1', 'c1']}
1769480757.7349038,RECEIVED,18301755-fb47-40c3-a78a-e82c53e05d64,1c774cea-4723-4833-b45d-c4de97efad53,c5,c1,27,p1,?,surb={'id': '33f513aa-2335-43f4-a976-3618c45bd8fb', 'route': ['p1', 'e9', 'i1', 'x7', 'p2', 'c5']}
1769480757.766075,RECEIVED,67d76e2b-19ca-44f5-b54f-9e0b55a70e3c,447c6c87-780a-4b05-925d-4bd4d4720934,c4,c1,27,p1,?,surb={'id': 'f0249cac-f181-44f2-8b51-90fe375d621b', 'route': ['p1', 'e11', 'i9', 'x5', 'p1', 'c4']}
1769480757.835419,RECEIVED,978d5cc0-81f6-4078-bf6f-1b82d5abd242,7f458666-6db5-4ca6-83e3-bef121b16f39,c5,c1,27,p1,?,surb={'id': '88ca0708-1a96-476d-9a00-95b286f786cd', 'route': ['p1', 'e8', 'i3', 'x1', 'p2', 'c5']}
1769480757.9902477,RECEIVED,dd442339-d73c-489b-b6ae-7f18c3baa1b6,cdaab59d-2155-4af2-8d3f-8b923925dcd3,c3,c1,26,p1,?,surb={'id': '9c3e27eb-c9eb-413e-bc5b-47684b4b11fc', 'route': ['p1', 'e4', 'i11', 'x6', 'p3', 'c3']}
1769480757.9992454,RECEIVED,667232cf-fb6f-4d98-906c-72dd26aca2d8,49a4e232-baa4-40e0-ac5f-de4f891c455d,c2,c1,25,p1,?,surb={'id': '12a1306e-fad5-40c1-a625-3d7c23f1b166', 'route': ['p1', 'e4', 'i10', 'x7', 'p2', 'c2']}
1769480758.0468192,SENT,9786e851-4c33-4bc2-a90d-e28d1f0f6940,dce521f9-8c0a-4265-b070-2c5b40f9f174,c1,c4,3376,?,p1,
1769480758.0469654,CREATED,22946018-5f90-49f6-ac17-1d6990e621ef,98b9642c-3b89-40e0-a5e3-f55d8a8dad38,c1,c4,27,?,?,surb={'id': 'a7637056-14d7-48f3-96c4-240a68d3c4f0', 'route': ['p1', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769480758.1223006,RECEIVED,1879d68e-6465-486a-bfd8-bd074dd3069e,22cdad60-bf3e-420a-95aa-c2f630ff32f0,c4,c1,26,p1,?,surb={'id': 'cc7be737-cb95-4a1a-99ef-0fd606c733ed', 'route': ['p1', 'e9', 'i8', 'x3', 'p1', 'c4']}
1769480758.1396308,SENT,656aab51-b53a-4d93-9497-9a7271dad201,21d42d3c-6033-4aac-a5ce-0abd75991231,c1,c4,3380,?,p1,
1769480758.1403244,CREATED,ea84fcdc-7764-4c21-bb9b-3cf51d5fbabb,5cd7be0b-9ae5-4cf0-ae11-e2974b1e09a6,c1,c4,27,?,?,surb={'id': '0c401dcf-9b0d-4471-bb32-68004cd99696', 'route': ['p1', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769480758.1548424,RECEIVED,e8428805-4ce4-4864-ac42-b8393227adce,9844866d-7b2f-4e0a-9b78-827f20bc90bc,c5,c1,27,p1,?,surb={'id': '8f0491e8-a9d2-4356-9648-f9dbe2da7856', 'route': ['p1', 'e7', 'i4', 'x6', 'p2', 'c5']}
1769480758.1640189,RECEIVED,66135f5e-a995-4c9c-acc7-24506bda2e03,3eb34f2b-5ad3-47a6-a51b-9ded78c77a53,c5,c1,27,p1,?,surb={'id': 'bc765492-583b-48e6-8bfa-5b5a7ace2aa7', 'route': ['p1', 'e4', 'i3', 'x8', 'p2', 'c5']}
1769480758.1786137,RECEIVED,166f949b-acbe-4583-8332-5f7d466611e4,443565b8-c0b8-409b-a932-67c4dc30360f,c3,c1,27,p1,?,surb={'id': '920f9af3-9541-4282-a342-c7cc3dd8d8df', 'route': ['p1', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769480758.3164403,SENT,a90758db-9084-4ab9-aeb9-9538c8d935e7,29490ee8-4dd2-4084-be53-5a1d71bda4f0,c1,c4,3376,?,p1,
1769480758.3165092,CREATED,a5ada41c-c00f-476b-99a9-56d7c974d119,ae1c0542-0e2d-4b6d-a881-8eb5db5472a8,c1,c4,27,?,?,surb={'id': '7b9c52a4-2bc6-47ef-af71-8bc92c046183', 'route': ['p1', 'e3', 'i12', 'x1', 'p1', 'c1']}
1769480758.5561256,SENT,a4a42989-298c-46f5-bb20-64526de872da,124ea063-f2dd-4ffc-860c-6c484a88682b,c1,c4,3359,?,p1,
1769480758.5562782,CREATED,ecc1b43a-3271-42b5-80a9-069205c246e4,665230e9-b7b1-47da-a4d9-1a5189cb906e,c1,c4,27,?,?,surb={'id': '292e615a-a7c4-4c2d-9467-48c6adda4cb5', 'route': ['p1', 'e7', 'i10', 'x10', 'p1', 'c1']}
1769480758.6236253,RECEIVED,9f9c8633-8c2a-488c-8860-8885988e435e,ff0e8c1d-dfe1-4a54-b5d1-b527639ed7f3,c3,c1,27,p1,?,surb={'id': 'bd858eba-eeef-4fa9-b7ff-c09e564328a7', 'route': ['p1', 'e10', 'i11', 'x9', 'p3', 'c3']}
1769480758.6657252,RECEIVED,9494e2c5-7aaf-4b81-80bb-dc0e2f3b541d,e541979c-e4e4-4243-a040-92aec7ecac38,c2,c1,26,p1,?,surb={'id': 'e0ded84a-96b9-4053-8e60-bc9b96de7e6a', 'route': ['p1', 'e11', 'i4', 'x9', 'p2', 'c2']}
1769480758.7552588,RECEIVED,4ae3be3d-2948-4f37-8b3d-a8ab5730d794,b8b987da-4d9b-4f09-bf4f-4f249a122428,c4,c1,27,p1,?,surb={'id': '71ac87a0-5ca6-4bf9-b5e1-19424675ca83', 'route': ['p1', 'e6', 'i11', 'x10', 'p1', 'c4']}
1769480758.8247802,RECEIVED,e8fd48d8-3b24-4456-870c-b7e8398b80c3,f57ef86d-9b60-45ed-9a65-c7937c2dd979,c2,c1,27,p1,?,surb={'id': '2415aa09-52d8-4f6c-b896-f4210c487214', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769480758.8718312,RECEIVED,bd20c791-3348-4df9-95c2-b562626dacf9,fe633da9-254d-4951-a4bf-dc85319bb771,c5,c1,27,p1,?,surb={'id': 'd57b9542-8c8e-4470-8fe7-b93658227ae9', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c5']}
1769480758.9751365,RECEIVED,7e029031-a55d-4dbc-8d94-e6d79f444be7,f4795fa6-b5e0-4265-bd43-b0a6985d341b,c5,c1,27,p1,?,surb={'id': '34cfc94c-5acc-4d08-927b-bac276682e18', 'route': ['p1', 'e1', 'i3', 'x11', 'p2', 'c5']}
1769480758.9858358,RECEIVED,d0fa6886-e6fe-456e-9c58-aff6087ed46a,f1922ca3-4992-4f01-9870-d92772d21891,c2,c1,27,p1,?,surb={'id': '9c7b26ce-885d-45be-b677-c0dafbc15a9d', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769480759.0560873,RECEIVED,07fb44f3-d152-4a16-8144-6265a5cfd9eb,9e7036ff-0b51-4eae-81ee-d4d12a0924a3,c3,c1,27,p1,?,surb={'id': 'fa4a4db2-28da-49d1-a7d8-5b23e183aef5', 'route': ['p1', 'e8', 'i2', 'x12', 'p3', 'c3']}
1769480759.261863,RECEIVED,1e7e177d-ffb1-4b72-a304-2f464ef43419,bfd3260d-66d9-415f-9ef2-63037ad72890,c5,c1,26,p1,?,surb={'id': '035bf3c2-3e8e-4b67-a3cf-370db252d9a3', 'route': ['p1', 'e1', 'i8', 'x7', 'p2', 'c5']}
1769480759.3379219,RECEIVED,6d1fc2c6-f32c-4cac-8d8b-09bc672b71c0,bad5ddab-469f-4b19-b6a5-76910a1bc662,c5,c1,25,p1,?,surb={'id': 'd1b373a6-c913-47d1-b3df-4050df4ffd88', 'route': ['p1', 'e4', 'i4', 'x5', 'p2', 'c5']}
1769480759.3495326,RECEIVED,5ded5217-490d-4e6c-aa09-9a3355229a7c,60d01bce-d538-4f87-9c75-268fc85d9b15,c4,c1,27,p1,?,surb={'id': 'aad8dff9-c742-4694-baf8-033633319498', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769480759.5521615,RECEIVED,875cfced-72ce-44cf-ab74-cf5c6562590d,2403cfa9-5373-4eee-9a8f-cab1e4250bf7,c3,c1,27,p1,?,surb={'id': '3a614a8c-57ad-4026-8c8a-b8966b477394', 'route': ['p1', 'e12', 'i12', 'x8', 'p3', 'c3']}
1769480759.6700974,RECEIVED,7bc4c732-1f1f-4602-b5fd-3bd0925e400d,ce4345c3-22a1-49b0-ad9d-9049585af5d1,c5,c1,27,p1,?,surb={'id': '17b93ba4-23bd-42b4-9698-3cfe38081b4c', 'route': ['p1', 'e12', 'i10', 'x4', 'p2', 'c5']}
1769480759.840992,RECEIVED,5ba603cc-876b-4180-863c-d6e9b88bf491,abe2a219-66f9-45f7-b968-186b024e5217,c2,c1,26,p1,?,surb={'id': '04205354-3e82-4395-a3c9-5c20e8d5c47f', 'route': ['p1', 'e7', 'i5', 'x10', 'p2', 'c2']}
1769480759.8481853,SENT,e819fdca-31a3-47a0-a062-4d466ffe5942,1bf3d77a-37a1-4723-bd95-826a5bf503a7,c1,c4,3388,?,p1,
1769480759.8483367,CREATED,7d9a5193-2ef7-4b07-87eb-37603e19beb7,98c54f7b-666d-43e6-9a3d-7f2a6a40ac40,c1,c4,27,?,?,surb={'id': '9d4270f0-1328-491c-9212-37c9e607659f', 'route': ['p1', 'e6', 'i10', 'x11', 'p1', 'c1']}
1769480759.9600034,RECEIVED,830573df-0983-49bc-b796-94e1faf92330,48ee3f30-90b3-499b-b90b-e75efcc2be39,c3,c1,26,p1,?,surb={'id': 'f97e890f-942b-4810-9d5c-c78a60a89b13', 'route': ['p1', 'e10', 'i1', 'x12', 'p3', 'c3']}
1769480760.0702088,RECEIVED,353e9374-7427-4101-82c9-1eb0c466440f,a05163b7-0452-4e49-8e0a-a4870f55d00f,c3,c1,26,p1,?,surb={'id': '7f0e10c5-a999-40d5-ba0f-33dd261865a5', 'route': ['p1', 'e6', 'i2', 'x7', 'p3', 'c3']}
1769480760.2283149,SENT,941edc9f-81ab-4ccb-bf55-2d5972be2e8b,8c9d6016-cb76-4806-9f31-bc612837fac9,c1,c4,3379,?,p1,
1769480760.228456,CREATED,b57082d1-0bde-4910-9bec-27655cdd02b7,a1c26117-544e-462f-83cb-bec5c2c38d1a,c1,c4,27,?,?,surb={'id': '9ce5f064-f79d-4d4a-bb06-0b3a112c3ba5', 'route': ['p1', 'e11', 'i4', 'x3', 'p1', 'c1']}
1769480760.537994,RECEIVED,4d122955-be0d-4f45-8735-1364078b354d,fd75e259-dc4e-41d4-a331-ce19dae212ab,c4,c1,26,p1,?,surb={'id': '1a5d2178-427d-4f05-8169-b64aaf273cc7', 'route': ['p1', 'e11', 'i8', 'x1', 'p1', 'c4']}
1769480760.542029,SENT,91865ec8-a205-4acf-bb9a-39cea440761e,78007779-1314-4fdd-a019-165b4409de48,c1,c4,3379,?,p1,
1769480760.5422122,CREATED,cfda0e2a-4eaf-4cf0-9e8c-93d4cc2ced29,d2e66247-1e04-4621-9b13-433ebb421168,c1,c4,27,?,?,surb={'id': '6c620108-483f-4f60-8fc0-e0788e2aa0e1', 'route': ['p1', 'e11', 'i9', 'x2', 'p1', 'c1']}
1769480760.5736036,RECEIVED,6771472c-a472-4aae-8da7-0e17f4ae0cb6,a44a263f-9f69-4596-9edd-01e03f7ff308,c2,c1,27,p1,?,surb={'id': 'e4f8cdf8-4802-4512-b62e-7f5b0e9219b5', 'route': ['p1', 'e8', 'i12', 'x5', 'p2', 'c2']}
1769480760.5944812,SENT,931e38fe-b3a9-490b-bf91-66a3b3ca87f6,90742748-ac5e-434e-a91e-de9f9a693f7e,c1,c4,3384,?,p1,
1769480760.5945578,CREATED,d3322bbd-9dcc-4b1d-9272-ef9faff8b0fc,240dd35a-e4e7-41e2-be50-d268ecc499f3,c1,c4,26,?,?,surb={'id': 'c9556950-105f-424c-9b74-d9d1aef099d1', 'route': ['p1', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769480760.7483494,RECEIVED,ad8dad98-73af-4f24-8dfa-bd72377db8bc,1d314bd7-29b8-4a67-b4b0-e9620010395c,c4,c1,26,p1,?,surb={'id': 'd4383297-67ef-4ff6-b193-dcdb1c21af61', 'route': ['p1', 'e7', 'i11', 'x1', 'p1', 'c4']}
1769480760.9281585,RECEIVED,92152e97-86a0-4312-a498-62c28f436fd0,a9a90f30-1556-43e6-8129-f12f77cf7a8c,c2,c1,27,p1,?,surb={'id': 'c055c0be-a821-45ce-a2c2-59adb0259955', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769480761.0294793,RECEIVED,7e33c666-e0cd-410a-81a6-6ceb0ce44938,6546574e-8760-42ac-ad0b-05b2c084ec3e,c3,c1,27,p1,?,surb={'id': 'dae349b9-1005-4a16-81a0-841ee7a9f789', 'route': ['p1', 'e9', 'i2', 'x9', 'p3', 'c3']}
1769480761.1715448,SENT,123c2aed-42a1-44bb-86b9-cdb07cae1c3f,5dd1d433-a6dc-422c-a7cd-fad1d320f69b,c1,c4,3386,?,p1,
1769480761.1716948,CREATED,04a239c2-b4a4-49ad-9d22-c15df38d23d4,2d384129-2935-4650-a34e-6a746568a4aa,c1,c4,27,?,?,surb={'id': '3b1680e6-6f4b-4ece-9ca9-df6f66fd3aea', 'route': ['p1', 'e6', 'i3', 'x10', 'p1', 'c1']}
1769480761.2466514,RECEIVED,0086fcac-1b56-4e02-b4eb-cc0632a65aa2,c1821d41-c206-4f20-b633-4cebf3ed17dd,c4,c1,27,p1,?,surb={'id': '1e1a58e7-7526-456e-ae54-854890fab51a', 'route': ['p1', 'e12', 'i8', 'x3', 'p1', 'c4']}
1769480761.2864852,RECEIVED,46661e44-f619-4e58-aeb9-728f70d67cf4,d76afca6-5cd0-471a-996c-6ab9b655934f,c3,c1,27,p1,?,surb={'id': '21f21472-5db7-46bc-a93e-1898d975cd05', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769480761.302234,RECEIVED,1c7022b4-7f65-4bec-810c-21434bada812,a088cd5b-063e-4cc9-8a61-be26eddabba4,c4,c1,24,p1,?,surb={'id': 'cc840e6f-d98e-4941-9c43-762a0d2b5440', 'route': ['p1', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769480761.3230124,RECEIVED,b6ce97a7-7362-4bdb-991c-084e98263c39,45f484ab-16f4-4081-9154-76d49e9b2a9e,c4,c1,27,p1,?,surb={'id': '44512ecc-089c-48ca-b429-c9797a7ed023', 'route': ['p1', 'e1', 'i7', 'x7', 'p1', 'c4']}
1769480761.3522813,SENT,9129eab3-87b8-4a17-9ed0-9b281a55ab05,fb4cfb97-530e-46dc-959e-bb1ecf41576a,c1,c4,3363,?,p1,
1769480761.3523839,CREATED,b227672e-6036-4437-890b-ade1d0c96344,49b1cc4d-5220-40dc-bd0d-1b1a9ec38f21,c1,c4,27,?,?,surb={'id': '9db70eed-bbe3-4055-bd3f-a44ce6d4849e', 'route': ['p1', 'e12', 'i7', 'x1', 'p1', 'c1']}
1769480761.3875535,RECEIVED,17ab5836-80c4-4ff1-99c7-8955526f82db,122abc86-3d49-43e3-8881-7ee657330ecf,c5,c1,26,p1,?,surb={'id': '9bec367f-fa6e-42d9-896d-a7f5decbb8c1', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c5']}
1769480761.4080024,RECEIVED,3f5bf2c2-225e-452a-b1f6-d0c23aa4b8a0,e87ae8e3-c6cb-4ca7-abcd-ec840fa61621,c4,c1,27,p1,?,surb={'id': '8ceec3f4-ef90-4865-9d84-85eda2684fb0', 'route': ['p1', 'e2', 'i9', 'x5', 'p1', 'c4']}
1769480761.5154688,RECEIVED,a9d0555e-0cc5-425b-a8a3-72025720f18a,c38870e1-b303-4354-94de-d862c6245966,c4,c1,27,p1,?,surb={'id': '60066292-e4b8-444b-a811-54a979f540ef', 'route': ['p1', 'e12', 'i1', 'x8', 'p1', 'c4']}
1769480761.5545487,SENT,77993e23-04cd-47cf-9a92-438a5a655568,e9623aed-33a8-45c0-b657-76056492603e,c1,c4,3391,?,p1,
1769480761.5546818,CREATED,214b982c-25d0-492e-8502-cffd5162abb9,cba5d592-b4cd-434f-ba0f-2600298f93d7,c1,c4,27,?,?,surb={'id': 'c9e0f4b4-4f00-4336-be63-5f43c5c386df', 'route': ['p1', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769480761.66258,RECEIVED,f7d079a7-8894-4434-af42-07481b67b93e,92601cf4-5dfb-4cd0-b6c0-c6aa704a4f9b,c5,c1,27,p1,?,surb={'id': 'b6d5a89c-c51d-46eb-a453-3c8c5819b637', 'route': ['p1', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769480761.6808388,RECEIVED,6d661d96-9e6e-4120-978f-47ac8c566de3,105e1e8a-b784-4151-9769-f68a19e515f3,c4,c1,26,p1,?,surb={'id': '302fabbb-6d23-434a-8eb4-ef9dd7dfd789', 'route': ['p1', 'e5', 'i5', 'x12', 'p1', 'c4']}
1769480761.6940296,RECEIVED,4ef8ea7a-00d9-4c17-a188-4661c7b25036,82fecbc8-7a7c-4ba3-aa91-7c27f09b3dbb,c3,c1,27,p1,?,surb={'id': '9fca1aad-dba7-4715-afdf-b0982a0d8924', 'route': ['p1', 'e5', 'i7', 'x2', 'p3', 'c3']}
1769480761.7252865,RECEIVED,461d8bdc-8d13-4eb1-a019-a7308096ae84,c966525c-6d39-4788-af45-5c56afaf985c,c2,c1,27,p1,?,surb={'id': 'a3fb0214-448b-4005-9870-5ad45ed0d8df', 'route': ['p1', 'e7', 'i2', 'x1', 'p2', 'c2']}
1769480761.7431757,RECEIVED,8c2c43cc-26ae-4276-9494-6cf067c7cc89,cf56ab67-489a-4452-b5e7-d139aa935eb8,c5,c1,27,p1,?,surb={'id': 'd039908f-20b5-4fae-9400-6ba6dc85a9d3', 'route': ['p1', 'e9', 'i3', 'x3', 'p2', 'c5']}
1769480761.7573867,RECEIVED,7bcd3118-0bcc-4d92-8d23-90c1effa4dce,8845befb-5eeb-4911-affd-f7e6cf5955c6,c2,c1,27,p1,?,surb={'id': 'f3d91e2b-a957-4293-938b-4a3603aa26df', 'route': ['p1', 'e11', 'i7', 'x5', 'p2', 'c2']}
1769480761.7742615,RECEIVED,42f7a00f-ce2d-4414-ac97-4036484deab4,fcbd92ec-a212-4844-90f7-760cdcfb25ab,c2,c1,26,p1,?,surb={'id': '6f09559a-88ea-4fca-abb4-053c8da3098b', 'route': ['p1', 'e10', 'i2', 'x1', 'p2', 'c2']}
1769480761.7793245,RECEIVED,26449723-29c8-40b6-9813-19907db84c8b,a1dc9cf7-25a9-484b-81ff-e8386fbc9b5e,c2,c1,27,p1,?,surb={'id': '9b94ab02-37f7-4f31-a1f6-f384d33385f2', 'route': ['p1', 'e3', 'i1', 'x2', 'p2', 'c2']}
1769480761.7861903,RECEIVED,df09c702-0c7d-4035-ad55-875b9ecfdf52,2f420c8e-4bba-4b66-a004-b281e508c770,c5,c1,27,p1,?,surb={'id': '44abeea5-c38d-435a-a180-6e63b282db3b', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c5']}
