timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741143.2792633,CREATED,d91bf605-67ee-4e13-aaef-df85282e3aec,48625039-3f0d-426d-82b9-331de5be2d85,c5,c1,27,?,?,surb={'id': '47626bee-31dd-4e9e-9b00-94c68250d0fb', 'route': ['p1', 'e3', 'i12', 'x6', 'p2', 'c5']}
1769741143.3803315,RECEIVED,023a611a-bdfd-454e-84f7-f11abbcd27e9,4f57f354-d9de-437b-bf93-c6970ab960e5,c2,c5,27,p2,?,surb={'id': 'f980c65f-2be4-4c47-b9eb-8421d968315a', 'route': ['p2', 'e5', 'i3', 'x8', 'p2', 'c2']}
1769741143.4018373,SENT,56291d4f-7ef9-4b9f-977b-b01b9d0ce841,1c9555a1-0d54-466b-91b2-0ae441ad2b60,c5,c1,3377,?,p2,
1769741143.4019845,CREATED,c3d10a3c-8202-4245-beff-9a7b379139f1,378c79bf-789c-4326-9fc6-7ea2a095fa78,c5,c1,27,?,?,surb={'id': '8e243e97-000a-45aa-b66a-55cd54e30403', 'route': ['p1', 'e7', 'i7', 'x9', 'p2', 'c5']}
1769741143.725117,SENT,377b89a0-3a8e-4720-be6d-f1735f29298c,2e78feb3-54a2-4ea7-b1ce-0d0d41868fd2,c5,c1,3379,?,p2,
1769741143.7252703,CREATED,65a30154-c8e3-4f85-865c-9f10a9e16e5f,e7de2b2d-db03-47fa-b735-f29c97d14025,c5,c1,27,?,?,surb={'id': '40082f82-821d-49b7-8d67-d1cc548830b0', 'route': ['p1', 'e5', 'i7', 'x10', 'p2', 'c5']}
1769741143.777886,SENT,5523f7a1-4bef-4159-baef-37a1a17c2e14,1e3336e5-98c9-4f13-abf1-78dbda603783,c5,c1,3359,?,p2,
1769741143.7780654,CREATED,b2d62ee0-a828-460a-b480-29733542862b,b7dd1330-0acd-4ea6-b6e9-adbc281aec68,c5,c1,27,?,?,surb={'id': '14fe2cab-18cd-49b3-8945-eb495b7e618b', 'route': ['p1', 'e2', 'i1', 'x10', 'p2', 'c5']}
1769741143.9624472,RECEIVED,214000b0-467e-46ba-9485-61e42a8f1960,0857980e-8c49-4486-9ac7-a00a046f4848,c2,c5,26,p2,?,surb={'id': 'e9111253-076d-4367-b0b1-2cdc67002eec', 'route': ['p2', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769741144.0648983,RECEIVED,2ac5dbd8-4593-4ef3-92c2-1ff5a3c47752,f0e8a622-358c-48ca-8215-2581cd32358d,c2,c5,27,p2,?,surb={'id': '4284dd23-7995-41dd-9b3a-e5b28cfe634f', 'route': ['p2', 'e1', 'i1', 'x12', 'p2', 'c2']}
