timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741132.4109297,SENT,759ab497-fe25-46f0-ac01-12c2e401fb8a,c85c222c-192b-4b15-a0eb-6b5e1c189cb5,c2,c5,3375,?,p2,
1769741132.4110985,CREATED,34c915fa-0cea-45b9-854f-ff27e88611ae,cd2ecf37-c55b-4d4d-873c-fb4caae5ec24,c2,c5,27,?,?,surb={'id': '69d5bf02-a19f-4b66-a048-9e69e604671c', 'route': ['p2', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769741633.0129526,CREATED,8cd34676-211e-43fa-bdc3-1e0b03988e08,6ed3f64b-5d15-4a7b-89be-ca28a5bc145f,c2,c5,26,?,?,surb={'id': 'a9554cf8-cb63-4fd1-980d-8d6829f3561d', 'route': ['p2', 'e10', 'i11', 'x4', 'p2', 'c2']}
1769741633.090677,RECEIVED,32f41fe6-177a-4b4a-b8f3-78f444dd0d81,ecce8ead-710a-44bc-a05a-6a74911b7421,c1,c2,27,p2,?,surb={'id': 'f0258872-4b8a-4c10-8d1c-f881c34036a6', 'route': ['p2', 'e8', 'i5', 'x1', 'p1', 'c1']}
1769741633.259011,SENT,9ba8f7bc-4362-489f-a4d3-8ca0751e9078,46b8fd8e-36a1-4203-8bb8-9f9a7ff78abb,c2,c5,3363,?,p2,
1769741633.2591634,CREATED,34f0d64b-5032-438c-941d-d1aede83b8e5,a245072d-eb71-4df8-8ffb-1ab931410cea,c2,c5,26,?,?,surb={'id': '7c046caa-9473-4940-849e-ca4617975d1d', 'route': ['p2', 'e7', 'i11', 'x2', 'p2', 'c2']}
1769741633.3352268,SENT,c7208353-bb8b-4ca5-8c4c-5f42ab56f41d,b4e1071f-fbbf-4994-b0b3-4469ae48cc2c,c2,c5,3387,?,p2,
1769741633.3353477,CREATED,0526c7d6-fc81-414e-86b0-2e8b32ca697d,00d9f9fd-264d-4349-a384-144ac7c2f81a,c2,c5,26,?,?,surb={'id': '98a84dd2-c599-4d6b-8297-87d635b0383d', 'route': ['p2', 'e11', 'i11', 'x10', 'p2', 'c2']}
1769741633.4178925,SENT,b763a603-acc0-44c1-9295-9757fad606ef,710b6296-adf0-4fad-ae96-cba0ddb87ed9,c2,c5,3360,?,p2,
1769741633.4180121,CREATED,8d5f5128-aefe-4e05-8b46-edd56f11dab3,d4414489-74e8-4620-9d53-623d95a213ec,c2,c5,26,?,?,surb={'id': 'caf4a28f-14cc-4df3-bb5a-23d9964a5214', 'route': ['p2', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769741633.609714,SENT,c58bbbdb-7b86-41c8-abb3-f45675adc06e,4da2a636-21ba-4dd3-a68f-c11f8bd5ae04,c2,c5,3376,?,p2,
1769741633.6097815,CREATED,4e888caf-8158-4a98-ae80-0be4aeb4cc77,9f6482f3-7812-4aa8-907b-72e0331c6d14,c2,c5,26,?,?,surb={'id': '4f8a4cf5-c5e0-408c-b563-6dea8fd67dc2', 'route': ['p2', 'e1', 'i1', 'x12', 'p2', 'c2']}
1769741633.6640763,RECEIVED,68820f19-7133-4a6e-9fdb-ccae7ef00e31,e8af3d37-40ce-4787-bde7-bb9ddd603203,c1,c2,26,p2,?,surb={'id': '656bc78c-9d97-4e37-82f5-b2d6ac1a4aca', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c1']}
1769741633.7433376,SENT,87fe8576-08de-46ed-8e18-65febef9afea,4d57791e-f275-4352-9573-d78a7cc55e32,c2,c5,3379,?,p2,
1769741633.743413,CREATED,f33634e5-230c-4892-848d-8ec91d58e3b9,e2d27bed-657a-45c6-a360-c35c96f6a6fe,c2,c5,26,?,?,surb={'id': 'ebe540e6-bdbd-4dee-befe-5993914fa300', 'route': ['p2', 'e7', 'i11', 'x1', 'p2', 'c2']}
1769741634.1113636,RECEIVED,209c742b-6d0b-47c1-ad3f-84adebaa15e3,eddc9cce-a855-4b8c-b8fb-66d93b81beba,c1,c2,27,p2,?,surb={'id': '19bf7611-5ef0-49aa-b1e7-83d3b3ef67d6', 'route': ['p2', 'e6', 'i9', 'x11', 'p1', 'c1']}
1769741634.4984348,SENT,f45d558c-78f6-4520-a437-04aa49553651,4e8f481b-46d1-449e-8197-0883a265d87d,c2,c5,3389,?,p2,
1769741634.4985173,CREATED,0e5e7005-aa08-4e8a-8cdd-453588ce4088,2b556a79-adfe-4557-83bd-dd4b4d061d43,c2,c5,27,?,?,surb={'id': '449a12f4-1282-454a-aa11-8b6ced66a1b0', 'route': ['p2', 'e11', 'i5', 'x4', 'p2', 'c2']}
1769741634.681097,RECEIVED,5a500d42-d5c8-4d07-b7b0-60fde31eba20,851ee527-4af3-4c04-aff9-b284bcc968b5,c1,c2,27,p2,?,surb={'id': '2310b5de-41af-4bf2-bce3-0ee4132e1b96', 'route': ['p2', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769741635.2955902,RECEIVED,f352fe52-2470-4da3-8138-3b8d65506a33,68f50f8b-8324-4d07-a4cf-74bdd3c71dc2,c1,c2,27,p2,?,surb={'id': '0e096c1a-fa4d-4aa0-b2f8-2547ff464ed1', 'route': ['p2', 'e1', 'i12', 'x1', 'p1', 'c1']}
1769741635.375891,RECEIVED,dc9a33a8-5272-4835-8389-8254ec6fe4ad,96353300-846b-4c6c-a8b2-24dd9b81946d,c1,c2,27,p2,?,surb={'id': 'cfc4af2e-b8bd-430a-9d14-e22b75c6ebd7', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c1']}
1769741635.4374616,SENT,bcee0477-262e-4384-bd1e-9a4a947898c6,6cbecf97-99cf-439c-be5e-7b156bc78c4d,c2,c5,3379,?,p2,
1769741635.437545,CREATED,62bbc840-d6f7-4b72-9d1e-48d10dc7f6d9,1b17076d-9ba5-49c0-906c-cdfb3ce90193,c2,c5,27,?,?,surb={'id': '717f3c17-607a-4d7d-9575-94eccccf8f20', 'route': ['p2', 'e2', 'i12', 'x4', 'p2', 'c2']}
1769741635.8760033,SENT,d3e202c1-82c2-4574-9155-67417aafbba2,1bc83108-7090-4580-a7f7-210d35348d82,c2,c5,3363,?,p2,
1769741635.8760934,CREATED,36feef3b-c128-4970-b2f8-40f8b8244358,6c4107be-a8d6-4bc2-8e4b-d50023b4cb17,c2,c5,27,?,?,surb={'id': '7e9dd691-b23d-4033-9e4c-7a993116f75e', 'route': ['p2', 'e5', 'i1', 'x4', 'p2', 'c2']}
1769741635.899292,SENT,abe1788f-512c-4166-ae55-15fbbda179c6,684cd07d-52d1-427c-87bf-d3efc0bfa43a,c2,c5,3377,?,p2,
1769741635.8993847,CREATED,3cf25f97-174d-412a-aaaf-8d72ab307785,03ed68b5-9623-45d2-8a85-46525ee96333,c2,c5,27,?,?,surb={'id': '515590f3-6a52-4184-b234-2b5603badff1', 'route': ['p2', 'e2', 'i2', 'x12', 'p2', 'c2']}
1769741635.918831,RECEIVED,20f35c8f-fb26-437b-b157-ebf7c2035c1f,79b74616-7ee8-4d4e-a0e1-e2122d09bfe9,c1,c2,27,p2,?,surb={'id': '1be134a0-4844-4fcf-a649-78cbeef7e781', 'route': ['p2', 'e10', 'i9', 'x2', 'p1', 'c1']}
1769741635.9190903,SENT,614195c6-2485-4d2d-9d05-c90e99453928,3f5f2f36-4f69-4977-8715-0ea3dba9fbd1,c2,c5,3396,?,p2,
1769741635.9192612,CREATED,8192df6f-b129-432e-98e4-05d53d4c53a2,58ca6ee5-f08c-4601-8fc4-cdefe80c1d9f,c2,c5,26,?,?,surb={'id': '994826f7-8339-4f2a-97b5-59663bf2d405', 'route': ['p2', 'e11', 'i5', 'x10', 'p2', 'c2']}
1769741636.089018,SENT,4a1d7677-9fb3-491d-8899-606e6fde14ea,58e1191d-e507-4325-ae94-4ba95371f708,c2,c5,3396,?,p2,
1769741636.0891175,CREATED,2fb41b40-d9da-4697-8dee-090e095acb50,bfef7968-2430-433b-af70-231c0dd1f761,c2,c5,27,?,?,surb={'id': 'e92874b1-8345-4f24-92d3-bad1d3444566', 'route': ['p2', 'e1', 'i11', 'x11', 'p2', 'c2']}
1769741636.9079757,RECEIVED,ced696cb-da47-477b-84ec-663ba32bb172,6c37cd45-ef70-4b76-a290-2756c9b95833,c1,c2,27,p2,?,surb={'id': '05841e66-b52b-486a-97c6-c429bd970fbf', 'route': ['p2', 'e8', 'i9', 'x4', 'p1', 'c1']}
1769741637.040825,SENT,29eb6081-f35d-4f59-9172-7a7cca7aae11,6a814fa7-d25d-4f11-9895-fe746155b410,c2,c5,3360,?,p2,
1769741637.0409248,CREATED,117e70c5-6662-473f-99b1-11be9815dc11,6166c173-e8b5-4457-a2e2-e890ad457ceb,c2,c5,27,?,?,surb={'id': '7c250e17-34d4-400c-8ec8-f2be737ce4cc', 'route': ['p2', 'e7', 'i7', 'x4', 'p2', 'c2']}
1769741637.0513244,RECEIVED,539fa475-cb3b-4ba8-b2bb-bed4281fb160,274207fc-87b0-4c14-9eae-14e2a2874d1f,c1,c2,26,p2,?,surb={'id': '1dec5235-72df-4f7f-8243-943a24266bf9', 'route': ['p2', 'e3', 'i9', 'x1', 'p1', 'c1']}
1769741637.3230636,RECEIVED,54c1ad1e-7892-4ddf-bc9a-4c686fed0a01,bd5df56a-eb40-411c-9a02-107bf39c1f50,c1,c2,27,p2,?,surb={'id': '147b9921-9210-4872-b1f2-2d832dd8c482', 'route': ['p2', 'e5', 'i7', 'x1', 'p1', 'c1']}
1769741637.8191845,RECEIVED,49c2d8fd-9956-4384-9f61-164bb8224aa2,9157a319-0690-4248-bd70-6d615df7e985,c1,c2,26,p2,?,surb={'id': '06793308-6bdb-458f-88f8-93ce619e0ad1', 'route': ['p2', 'e6', 'i1', 'x12', 'p1', 'c1']}
1769741638.417993,SENT,ced2f85b-099c-444e-8072-49d420532b16,19be8c43-c1a3-4d0b-b808-e20235b981ef,c2,c5,3367,?,p2,
1769741638.4197836,CREATED,6e25e978-60f1-4e12-a663-714fda16c3bc,a8fd317c-8f30-4347-bfe3-c82fe91a3966,c2,c5,26,?,?,surb={'id': 'b7ae8bc9-b1bc-442a-ac57-32c673a5f3e7', 'route': ['p2', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769741638.6432416,RECEIVED,597d8a88-f446-407e-9a05-244b1e045c3c,59753a2c-d4c2-4403-84aa-806a98366f76,c1,c2,26,p2,?,surb={'id': '86761cc0-7b39-4707-8bc7-07914ea51787', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c1']}
1769741638.6620069,RECEIVED,f39a5591-95c7-4643-8c9a-edec52417ac9,9a1ea100-2c63-41e0-9ae0-ab0a5aa3c357,c1,c2,26,p2,?,surb={'id': '49f62612-bd3f-4949-89e3-fdfeb6b1adbb', 'route': ['p2', 'e4', 'i2', 'x4', 'p1', 'c1']}
1769741638.6810951,RECEIVED,ea56c9db-4281-4654-9959-bb7cbb34c77e,4daec5d8-1e79-45ec-b398-f6424f43c9b9,c1,c2,26,p2,?,surb={'id': 'b55ac72c-5e50-421a-bea3-c0a623bacde7', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769741639.385187,RECEIVED,2a566027-b315-4972-b19b-e23cd91344a6,a8d1c532-2753-411f-a37b-705f0e969c0e,c1,c2,27,p2,?,surb={'id': '36c7b33c-4297-43d7-b009-b80d4a0089b3', 'route': ['p2', 'e12', 'i9', 'x5', 'p1', 'c1']}
1769741639.8932812,SENT,bff8ca94-631f-4c0f-9cda-98c4c05faa63,5fced4f5-94bc-4350-b39e-ce6bb67e675e,c2,c5,3394,?,p2,
1769741639.893424,CREATED,1292bcfc-b609-41cd-90e5-b59cd3825bb4,17f69bc9-6c54-4880-a5e7-159c91a327be,c2,c5,26,?,?,surb={'id': '85daa278-f62a-4f0a-b34f-e3495db7bf02', 'route': ['p2', 'e6', 'i4', 'x4', 'p2', 'c2']}
1769741640.0529454,SENT,e17216c5-97b0-40d2-9ee5-ca218612aaa9,2342c0fe-1ed8-4df8-b172-3fdfad26f1ae,c2,c5,3382,?,p2,
1769741640.053105,CREATED,f220c142-2d1a-418c-bea4-487f5176aaab,eebc9409-4c7e-4ff6-93e6-8deb869e672d,c2,c5,26,?,?,surb={'id': 'af410f2e-c412-4da0-9578-ef5c9b48bcee', 'route': ['p2', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769741640.0848174,SENT,f9e7a794-7d58-4ac9-b1fe-277d2e66c70c,061dce3f-bf34-48be-8025-b9bfe97023f8,c2,c5,3376,?,p2,
1769741640.0849493,CREATED,a7509393-bfd6-4a0d-b5dd-c1a902a65dcc,6a0a5778-260b-42a5-8906-c838dca44cf0,c2,c5,26,?,?,surb={'id': '6248efe9-ebbd-4197-9fe5-2a35c328b650', 'route': ['p2', 'e7', 'i5', 'x3', 'p2', 'c2']}
1769741640.120478,SENT,5bc9aede-f28f-42c0-989d-4818eef88d66,3beaaccd-2a6e-4fdb-b31a-9963cd0e6869,c2,c5,3384,?,p2,
1769741640.120616,CREATED,1369ef3f-a5f1-49cc-949c-ac8b2fa798c6,a18940ec-6a55-485a-8e3a-9e43368e0a86,c2,c5,27,?,?,surb={'id': '67abca77-144e-48d2-adde-b9eafe490dd4', 'route': ['p2', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769741640.585276,RECEIVED,c6fead68-151e-4285-a0c1-fda9bc2f418e,c74e7a63-c0a8-478c-bb38-332fb15eb642,c1,c2,27,p2,?,surb={'id': '74167619-d101-42bf-a361-7b4380e74e72', 'route': ['p2', 'e11', 'i7', 'x8', 'p1', 'c1']}
1769741640.6694958,SENT,f8f2fb81-4ae8-40e7-b2a4-ba941a48d5ec,0e181a54-b9d7-4355-bb89-21ba841acb86,c2,c5,3383,?,p2,
1769741640.6696446,CREATED,4c274f72-3660-4691-806a-961018145882,61ee4990-5e61-4378-9447-32ac30ec9b28,c2,c5,26,?,?,surb={'id': '82eec68f-4040-4149-9458-3f3e43c3199b', 'route': ['p2', 'e5', 'i4', 'x3', 'p2', 'c2']}
1769741640.849522,SENT,89a7d6ea-db78-4f25-94cc-a859d1df7164,73e5fb17-47ad-466b-a96d-0520abe84e4f,c2,c5,3359,?,p2,
1769741640.84967,CREATED,b17eb794-a695-4ea6-bb81-116350612859,8eaee508-083d-46fd-aa96-7784c07ed04d,c2,c5,26,?,?,surb={'id': '27be9ef7-cc14-4b78-9930-bfd879cdec0f', 'route': ['p2', 'e3', 'i1', 'x2', 'p2', 'c2']}
1769741640.8662431,SENT,48bbb74e-d74e-4c24-a9be-02bfe65c6de0,9d181af2-5ef2-4d0b-9c59-10f477b2021d,c2,c5,3390,?,p2,
1769741640.866393,CREATED,9e5e2b77-ff1e-4766-bbd5-1101354f03e7,2cda3874-83ca-49e7-b615-9da4fc9998cf,c2,c5,27,?,?,surb={'id': 'e658ae03-294e-4845-8162-7d6681d32ef8', 'route': ['p2', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769741640.9603927,RECEIVED,aa27a57e-fa8e-4163-b6e7-9b2caae9ccbe,f11f6d90-5d86-4dc6-a599-0a8d28e48fb3,c1,c2,27,p2,?,surb={'id': 'b490676c-77dc-4976-94ea-eed8e2058f0b', 'route': ['p2', 'e10', 'i9', 'x5', 'p1', 'c1']}
1769741640.979969,SENT,39c9da80-2ad4-4a6c-a4e6-c1d838a8c5c3,def17b94-86b5-4524-8d92-da5deb5bf28c,c2,c5,3360,?,p2,
1769741640.9800909,CREATED,0cb6a818-bd2a-4053-b936-cb6ad5348778,177235b9-74a2-495f-93b0-3a198c5158f8,c2,c5,27,?,?,surb={'id': '27fc9a07-3a4c-41cf-97f5-00fdbd27bead', 'route': ['p2', 'e5', 'i8', 'x4', 'p2', 'c2']}
1769741641.1611836,SENT,7ab755f4-dd7e-48e8-8082-87ae3e6bb0dd,9c62ede7-543c-41f1-a09b-450a382f3e72,c2,c5,3371,?,p2,
1769741641.1612842,CREATED,17811b2a-e51e-434c-8e6c-2357ba6a884c,0502e11f-d233-4525-8c10-33ea1f03a0b1,c2,c5,27,?,?,surb={'id': 'a1849fb0-992d-45aa-bb23-beb979354007', 'route': ['p2', 'e9', 'i11', 'x1', 'p2', 'c2']}
1769741641.454571,SENT,048d08aa-2266-4b88-b2f6-61392892f7ad,589f492c-534b-45fc-a453-26cdce9a242a,c2,c5,3363,?,p2,
1769741641.4546704,CREATED,12c178ac-dc01-4586-b7ac-375fe8775a83,373dfd83-d84b-4776-abbd-c13648662c6e,c2,c5,27,?,?,surb={'id': '21ea930d-eb11-431c-b8a3-0d7ca2a03e8f', 'route': ['p2', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769741641.7373128,RECEIVED,44009bb9-5964-4c14-8ed3-05ebf1621ac2,b15c9fd6-c980-4aaa-8b04-e6cc36846ad4,c1,c2,27,p2,?,surb={'id': 'ef327a8c-ff33-402c-83c1-497869026fd9', 'route': ['p2', 'e7', 'i4', 'x7', 'p1', 'c1']}
1769741642.303474,SENT,b221dde0-654e-4d42-9b1a-0ddb5dea81a0,90216b25-c9a7-4d59-9297-1ae7de68d13d,c2,c5,3359,?,p2,
1769741642.3035755,CREATED,550f35a1-6ba1-4051-866b-ed5080761d26,d5254b28-5992-4f7d-8a45-d94684ca859a,c2,c5,26,?,?,surb={'id': '4be1ddee-362b-41ee-93d4-47cb67206b5f', 'route': ['p2', 'e9', 'i12', 'x2', 'p2', 'c2']}
1769741642.3297155,RECEIVED,3d82cf12-728c-4db7-9c6c-8b1a3690205a,b285ec9f-bc04-4233-9bfd-e70911b122d8,c1,c2,27,p2,?,surb={'id': 'b50ff823-9a8c-4286-bd6e-435480bb254d', 'route': ['p2', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769741642.7184906,RECEIVED,46e46772-4cd6-4fc1-9e65-dded20635200,a91571b6-b381-43ef-b4be-53889de336b2,c1,c2,27,p2,?,surb={'id': 'd26f3652-fe78-4947-8863-cd91b0d92c6d', 'route': ['p2', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769741642.8057663,SENT,048d12d7-a7ce-414f-93f2-16b79e05bf11,2fd46c0e-9cd1-4c6c-9d4d-7d85478fb7fa,c2,c5,3377,?,p2,
1769741642.8058524,CREATED,47ae7941-98b3-48fc-ab1f-e6f47c36e2d3,cae3be2e-8890-451c-99d7-947be570c15f,c2,c5,27,?,?,surb={'id': '3b3cf732-9a11-41ed-8d88-2171c2ae7b2e', 'route': ['p2', 'e1', 'i8', 'x8', 'p2', 'c2']}
1769741643.1819754,SENT,6508372b-ef6a-4e69-bcfc-5f3a6440dd1c,df826735-8f71-4a64-9e1d-11d1e6810621,c2,c5,3377,?,p2,
1769741643.1821527,CREATED,815ca310-af09-4717-86ac-2ffe5e0f48a5,cbd53389-e860-46eb-be18-3c64a806cb13,c2,c5,26,?,?,surb={'id': '7ccdfe1e-07a1-451a-9bd1-939dcb502192', 'route': ['p2', 'e5', 'i8', 'x8', 'p2', 'c2']}
1769741643.709212,SENT,39222f5f-d1e9-40b4-a014-c2026016adff,3bf809ae-fe72-4e70-86f4-469d6ed36b12,c2,c5,3380,?,p2,
1769741643.7093463,CREATED,2df06737-0670-4297-af5b-665b42f375bb,e5515036-abf5-4c27-a9a7-1d64aa006e25,c2,c5,27,?,?,surb={'id': '2198f9e7-fbb0-4732-9c6d-081e13cf5534', 'route': ['p2', 'e11', 'i1', 'x3', 'p2', 'c2']}
1769741643.7789543,RECEIVED,425ae3f9-c588-42f2-a3a2-69e69f77788b,5721e8a3-c312-4802-b9a5-4708a817d118,c1,c2,26,p2,?,surb={'id': '102b6c20-0e65-4eeb-8931-10dee45f4c40', 'route': ['p2', 'e10', 'i3', 'x1', 'p1', 'c1']}
1769741643.85979,SENT,d23b8730-734a-4a02-b0e8-887ced07f9b2,5a3753d7-8cd8-4257-bfa1-d447c160521d,c2,c5,3388,?,p2,
1769741643.8599224,CREATED,980992ff-238c-400e-aa0a-74831b2c5228,a38de9b4-2c38-46d3-af7c-64b60d8f5bce,c2,c5,27,?,?,surb={'id': '03fc5650-2b19-4b08-b1ed-001ae8a0a025', 'route': ['p2', 'e9', 'i5', 'x10', 'p2', 'c2']}
1769741643.974626,RECEIVED,2ad63040-2110-4e4d-af3a-1d66799dfcbe,eee32cc5-8a2f-4527-a322-1c9feaced5f4,c1,c2,27,p2,?,surb={'id': '04ca220f-2485-4f0a-9d1a-caf7b9643fe7', 'route': ['p2', 'e6', 'i8', 'x3', 'p1', 'c1']}
1769741644.0153143,RECEIVED,4fd8b155-9126-4583-843b-8243de3cdb5a,2a55498e-8545-4c98-85b7-34bc8a9d6a01,c1,c2,27,p2,?,surb={'id': '551a2f46-51bc-4189-b283-a2488f220994', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c1']}
1769741644.2721844,RECEIVED,bcdc8365-01fd-4ddd-a028-e4d7e74b950c,84427c2a-4fe5-4045-a481-a58208b3be49,c1,c2,26,p2,?,surb={'id': '1590e632-ad8a-4b4b-8482-9606aec6b409', 'route': ['p2', 'e4', 'i2', 'x10', 'p1', 'c1']}
1769741644.3741493,RECEIVED,1db298af-92a9-4c73-89a9-673ce50ee500,77cffb33-ca8c-4ea6-ac93-de242e98a77f,c1,c2,26,p2,?,surb={'id': '87b507b8-f21e-467c-a744-a76c23150788', 'route': ['p2', 'e10', 'i2', 'x4', 'p1', 'c1']}
1769741644.4236047,SENT,df691d79-a954-4da7-a42c-7a3b7081d198,1b96aa36-7229-4496-ae3e-2351f90c8c2a,c2,c5,3400,?,p2,
1769741644.4236767,CREATED,b00643b8-7f8d-4cd3-9cc2-b51b0268236d,0706959d-3b5d-4d8b-888b-c3aad124dbbc,c2,c5,27,?,?,surb={'id': 'dc71f411-4277-48d4-a0dc-c300fac2bdd8', 'route': ['p2', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769741644.450121,SENT,aaaf5962-67f7-485c-b689-aa9e25a615b3,35a910d5-19b9-436f-9a47-669729d09c43,c2,c5,3385,?,p2,
1769741644.4501944,CREATED,7396f3d1-4f34-46cf-a6a4-19c31143a820,adf9a42d-1e7e-4bb8-8bd1-a2bdf1099b83,c2,c5,27,?,?,surb={'id': 'efe2126b-8f6f-4cf1-af08-7f777be3ef70', 'route': ['p2', 'e8', 'i10', 'x4', 'p2', 'c2']}
1769741644.5322409,SENT,f86a331e-d63c-4859-a146-bb2c19f7a974,1e284c08-a2a8-4a26-936a-7593ddf35c88,c2,c5,3380,?,p2,
1769741644.53233,CREATED,c5e056cf-6ee5-4f73-9727-583d5819ab45,79a3d507-77cd-47bb-8e41-a117cfdd947b,c2,c5,27,?,?,surb={'id': 'cefcbc91-1469-44c7-b197-b0d6f99bad6c', 'route': ['p2', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769741644.7066803,SENT,5929e1ba-d6bf-47ea-ba8e-b345787ad6e6,1c962576-e368-42af-8248-0fd5958f7cf1,c2,c5,3376,?,p2,
1769741644.7067676,CREATED,c859cbd4-1586-4edf-b9d9-adaaca308d0d,292e8526-d6ce-497e-a201-86344090a41e,c2,c5,26,?,?,surb={'id': '70411401-9103-44d6-b972-931ef101ed75', 'route': ['p2', 'e1', 'i6', 'x5', 'p2', 'c2']}
1769741644.7246392,RECEIVED,abd66d1b-51fb-4e1d-8476-6f7da92b387e,131c2e80-aab9-4333-a5d6-2922b93fd384,c1,c2,27,p2,?,surb={'id': '1fddd6df-f5bd-4b5b-b446-7f8b9c509d5d', 'route': ['p2', 'e4', 'i7', 'x11', 'p1', 'c1']}
1769741644.7390242,RECEIVED,7c026e61-c851-48b1-b6b3-eb505da458fb,95b3faca-ce47-4fdd-9585-ace20b01dd2f,c1,c2,27,p2,?,surb={'id': 'd6748d8c-1590-4af5-ac50-1bf22968c485', 'route': ['p2', 'e3', 'i6', 'x8', 'p1', 'c1']}
1769741644.788006,SENT,e8fc2ce5-e6e3-4b69-91a7-8d020a448adb,5c3a1612-a708-447a-aec1-c26657c92811,c2,c5,3359,?,p2,
1769741644.788109,CREATED,5387c15a-f79f-40a0-bdb6-d60353d8b9d6,ac17be71-9c8b-4e32-97ba-d8afd6f8efa9,c2,c5,27,?,?,surb={'id': '8d418e6f-6568-4d7d-b694-cf55c08a0b53', 'route': ['p2', 'e5', 'i12', 'x1', 'p2', 'c2']}
1769741644.7965102,RECEIVED,7489f961-5227-40a7-bbf7-698ef673a474,4c6eeb50-bd2a-405d-b870-01d7c693df34,c1,c2,26,p2,?,surb={'id': '7ee9197c-39b9-4745-9519-2de0c19145f8', 'route': ['p2', 'e2', 'i11', 'x9', 'p1', 'c1']}
1769741644.9322636,SENT,bc10207f-6624-4992-99e1-c1afbb4ca3f4,33d753a0-c2b8-4784-95e3-b2e2ca68660b,c2,c5,3379,?,p2,
1769741644.9323575,CREATED,2ac3c61f-ab8e-451b-999b-61a610bc1aa8,c9b0b319-da55-488d-b6b4-db042bb115f1,c2,c5,26,?,?,surb={'id': '5368e813-c4ba-4cf8-b782-52e7f847ef32', 'route': ['p2', 'e6', 'i6', 'x2', 'p2', 'c2']}
1769741644.9500608,SENT,1905258d-ef18-4512-8d7f-26506cfdc839,b5e7870a-bf67-4ab3-be08-98e41e838b92,c2,c5,3383,?,p2,
1769741644.9501512,CREATED,2e54a486-8f29-4268-a146-d660ca8419cc,40225f0f-5464-4cc3-abfb-061a1c047f34,c2,c5,26,?,?,surb={'id': '1a488ac8-3086-46ca-8f73-90a7c218fc0a', 'route': ['p2', 'e7', 'i8', 'x10', 'p2', 'c2']}
1769741645.1995437,RECEIVED,f073cd60-8d03-4c63-856a-ab26dca5539d,32b9b6d7-5734-47af-bdd6-aa2208a9d896,c1,c2,27,p2,?,surb={'id': 'b2de7c80-76ce-4ae8-854d-7c86b3da7541', 'route': ['p2', 'e6', 'i12', 'x7', 'p1', 'c1']}
1769741645.3395536,SENT,2f19ef8a-aadf-42a1-b87c-645dde2da172,50025756-a375-42b0-8a5a-2de18532577e,c2,c5,3397,?,p2,
1769741645.3396788,CREATED,7dab4980-babc-4fd5-a0a2-7a5ce79a22ec,1252e42a-d2a2-46d8-bc3c-9ba1073f3e57,c2,c5,27,?,?,surb={'id': 'd09ca7e6-921a-45f1-8ed2-56f4e6c836bb', 'route': ['p2', 'e6', 'i7', 'x12', 'p2', 'c2']}
1769741645.3819482,RECEIVED,817e53f2-5ff1-4db7-9e93-84d71df4e287,5f134e51-ff5d-4dc5-af20-5104104342c1,c1,c2,25,p2,?,surb={'id': '13a48c52-4a16-4ba1-bcbf-e76e01efe701', 'route': ['p2', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769741645.5165567,SENT,f3c97c3b-591b-40c7-9157-84d5e468c527,5b52db48-77d4-41c3-a105-dea9f03f73fb,c2,c5,3375,?,p2,
1769741645.5166898,CREATED,62c1a77c-65c9-42f6-95de-d984b2cf6fe5,aa3b48b3-0bfd-4089-bbdc-0a861074637a,c2,c5,26,?,?,surb={'id': '22d19680-8b57-42f0-b176-af69aa293ccc', 'route': ['p2', 'e4', 'i1', 'x8', 'p2', 'c2']}
1769741645.5326405,SENT,c2baba69-ee6c-4e6f-8b87-e195aa672d83,cdd464f7-5aa6-4764-bd1e-af4822c08d44,c2,c5,3362,?,p2,
1769741645.5327728,CREATED,3c4ec31e-eea3-4ae2-bb75-d7661af8bd54,83b9f43a-6c82-4ae4-8766-1110c5b356a1,c2,c5,26,?,?,surb={'id': '225ea8eb-1630-49b9-af58-2e6df8556161', 'route': ['p2', 'e10', 'i12', 'x2', 'p2', 'c2']}
1769741645.6328428,RECEIVED,edc7eea2-5278-4c05-b17e-4c88ca31d6d9,586db4f5-cec6-44ef-9603-f08a67d48bfe,c1,c2,25,p2,?,surb={'id': '642b91f2-05da-43cd-be82-607051350717', 'route': ['p2', 'e1', 'i9', 'x11', 'p1', 'c1']}
