timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769483596.4395268,RECEIVED,816189c8-4e8a-4e10-bdc9-13a63a69b8e8,555333f3-db05-4796-8438-8af5de1c6992,c1,c2,27,p2,?,surb={'id': '905b5bec-9410-4125-9a95-a9b025492b7e', 'route': ['p2', 'e11', 'i1', 'x1', 'p1', 'c1']}
1769483596.4936361,RECEIVED,1fc173f4-0014-4479-870b-3658763bb274,d2a45fa9-be0d-4b67-a471-b589dc1b140f,c1,c2,26,p2,?,surb={'id': '2fad23f9-0374-4a82-abd8-ff72c7dc7723', 'route': ['p2', 'e8', 'i2', 'x1', 'p1', 'c1']}
1769483596.77947,RECEIVED,ec9d2de0-9abb-47be-ac97-22f659ac1c77,99f6e6aa-4825-4283-b9c9-9c6c88323fc6,c1,c2,27,p2,?,surb={'id': 'c5e8b225-f245-4b3f-befa-a99f60a7a95b', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769483596.834589,RECEIVED,923317f4-7f14-4b3e-966d-35d576fc981d,e4b9245f-06b2-4151-aa38-5e053db1c622,c4,c2,27,p2,?,surb={'id': '17e1eeb7-20dc-41f8-a145-e4a83ae05027', 'route': ['p2', 'e6', 'i4', 'x10', 'p1', 'c4']}
1769483596.8654618,RECEIVED,a3eed95e-9e2c-4e4a-bfa8-329406321c47,ba051b83-ef8a-4cb9-a462-2a632d36e339,c4,c2,27,p2,?,surb={'id': 'cf442031-7a54-4539-8011-cd0a85ecfe6c', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c4']}
1769483596.9514604,RECEIVED,6ec4efb0-778f-4e1c-95ca-13109e81bf21,e87add59-9524-4a2d-b170-b468023cfdac,c4,c2,27,p2,?,surb={'id': '78c77aeb-ce8d-480a-976b-b298d32300a0', 'route': ['p2', 'e2', 'i9', 'x12', 'p1', 'c4']}
1769483596.9586668,SENT,044aa0c0-cf91-4e2e-9079-4eab3a2837b7,05cdfcde-9f21-451a-81fb-6be69446eb91,c2,c4,3380,?,p2,
1769483596.9587684,CREATED,5e3b55c2-2140-4c5a-b9d2-7a8b34be10a1,eb19056e-2626-497a-a63e-635551dfdd5d,c2,c4,26,?,?,surb={'id': 'fc24da79-78dc-4f1e-9ab7-ac53db2f233c', 'route': ['p1', 'e4', 'i4', 'x5', 'p2', 'c2']}
1769483596.9916039,RECEIVED,586d005a-84fb-4cf2-b92f-c19bcbe18f1e,0814ea90-f37a-4395-a1d9-851c0f3f5d53,c1,c2,26,p2,?,surb={'id': 'd83804e7-9843-458d-b939-3ba819961e17', 'route': ['p2', 'e5', 'i6', 'x5', 'p1', 'c1']}
1769483597.1640208,SENT,5b8f88fe-b334-455c-8fee-c5769b0b5d83,b925e4c3-86f2-4318-8673-ea1ba147eeb1,c2,c4,3368,?,p2,
1769483597.1641493,CREATED,02672f3e-bcf1-4da8-bf53-814cef92456f,d728ad37-693c-41ec-a5f4-a4fb90edc5bb,c2,c4,26,?,?,surb={'id': '3888ddea-8523-4827-b5c3-796e1f99d1af', 'route': ['p1', 'e1', 'i7', 'x2', 'p2', 'c2']}
1769483597.2156825,RECEIVED,73ef4b64-799e-48de-9c0c-a9eb08a50fb1,f264f1aa-32f9-4ed0-ba09-b0e25d0255a0,c4,c2,27,p2,?,surb={'id': '0f190715-e53e-479d-8672-e9648f25e197', 'route': ['p2', 'e10', 'i6', 'x11', 'p1', 'c4']}
1769483597.2575395,RECEIVED,fd39c399-80c7-4309-9f93-a7b4df4122b6,fefb076a-b563-42d9-8555-150e3f1df864,c4,c2,27,p2,?,surb={'id': 'e5a399da-d12b-448b-b65b-bb491932f929', 'route': ['p2', 'e3', 'i10', 'x9', 'p1', 'c4']}
1769483597.316867,RECEIVED,5c8e89d4-19ba-40de-9af0-8fa1a98329ab,b16eacab-d1e9-4ec8-96d2-fcb8eb9d352a,c1,c2,27,p2,?,surb={'id': 'c68ad7c5-34c4-4197-848e-fb017e3a535f', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769483597.3884232,RECEIVED,49d54193-dc55-4be3-8d7c-8fd0f99f6241,9f16b474-53ed-4793-aed8-17a0016e1c2b,c1,c2,27,p2,?,surb={'id': 'fc865d0d-16db-491a-b9d6-dcc7baf9432a', 'route': ['p2', 'e5', 'i9', 'x5', 'p1', 'c1']}
1769483597.3922486,RECEIVED,4a8af680-b3c4-4ace-b166-f3985a67e43c,fd0416fa-4a5c-4f17-8ca8-d39ab098baf0,c4,c2,27,p2,?,surb={'id': '77d3275f-b67a-4017-b538-9731d6df2257', 'route': ['p2', 'e11', 'i9', 'x9', 'p1', 'c4']}
1769483597.3966362,SENT,49c3f54e-ec68-40d9-abba-7ea46ef12954,69a3066d-3f13-4732-b8fa-e8df236dcfd4,c2,c4,3395,?,p2,
1769483597.3973813,CREATED,c19ccac9-f458-47c3-86de-4174a8e567ed,704585c7-a24d-4c69-8a0a-24c74512e315,c2,c4,27,?,?,surb={'id': '6e4c484a-e908-4562-a550-82ac7d634377', 'route': ['p1', 'e11', 'i1', 'x8', 'p2', 'c2']}
1769483597.4614806,SENT,f28ae6eb-969c-4227-a568-8f65d431d74b,9645d01c-2b6f-4a38-b67d-084a0fbfa984,c2,c4,3391,?,p2,
1769483597.4615831,CREATED,e023c210-21ef-4a22-883b-c32a0a16a9f4,0067d875-a150-4bfd-b969-61964e159eb0,c2,c4,27,?,?,surb={'id': '43f6d58f-da6d-470c-973a-a365b1cd43a7', 'route': ['p1', 'e2', 'i12', 'x9', 'p2', 'c2']}
1769483597.519261,SENT,e9f8e1e7-0946-460a-b4d6-efc9fa1e1e9b,93b2563a-d891-40b2-9cdc-deeaff2aae70,c2,c4,3396,?,p2,
1769483597.5193605,CREATED,588b1e87-d804-4520-a943-9550d782a794,5cfdaa12-bedd-42c1-a491-2fe0dd3e176b,c2,c4,27,?,?,surb={'id': '4fb3ae36-dfab-45cf-90ae-72905f1bfcb8', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769483597.548234,RECEIVED,1e7d886c-daef-4a8f-bf5a-465e159a7a9f,c9d3c8aa-39fb-4c25-8357-0ccc5663d8d4,c1,c2,27,p2,?,surb={'id': '5f8cb39b-0468-482d-aef2-2f5b34e94aef', 'route': ['p2', 'e10', 'i11', 'x5', 'p1', 'c1']}
1769483597.5864685,SENT,2ddbd075-ef8a-4058-a99d-37db77898f53,d3ab25bf-eefe-493a-b7c5-3305496912e3,c2,c4,3371,?,p2,
1769483597.5866394,CREATED,009903be-7cdb-4668-9064-a403334d513a,ae7c739f-b297-4808-8b65-68cea361a9f3,c2,c4,27,?,?,surb={'id': 'dcd834c6-8941-4fed-9b5b-c542851b7642', 'route': ['p1', 'e3', 'i2', 'x5', 'p2', 'c2']}
1769483597.6420023,SENT,1a5220fe-abf2-424c-8a55-e02d6ce6561e,9f684b70-51bb-4cdc-b60a-548cd91bb95b,c2,c4,3359,?,p2,
1769483597.6421673,CREATED,06a0185e-e699-4f8d-b148-22b32f10c5af,e1ed7216-1621-4107-b870-9fcea3d9571c,c2,c4,27,?,?,surb={'id': '2869c266-ac48-4f90-9e9e-f7e0200238bf', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769483597.67494,RECEIVED,418c8b94-3cf2-4e94-ab4f-f242c0d87947,ebf62e25-de72-4ec2-b8ed-332db9a75070,c1,c2,27,p2,?,surb={'id': '56cd89b6-b2c9-4bc8-aa37-c238a21fe00c', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769483597.6874588,RECEIVED,ce2751c0-5cd1-454a-9378-8ea866d112ab,1e512d87-6a73-4faa-9d77-b1e980f1aa11,c4,c2,27,p2,?,surb={'id': '8b718599-359d-41e8-a481-bf19f5621b1b', 'route': ['p2', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769483597.8139517,SENT,83683942-ce2d-46ce-b7ab-2067b8528181,78d5d369-a207-4161-a79a-6f8c0c59109f,c2,c4,3380,?,p2,
1769483597.8144653,CREATED,455f10f7-c2a7-44bb-9d57-50400cfeecaf,18c4fa11-dbd0-4599-907b-0a400de856d1,c2,c4,27,?,?,surb={'id': 'bf40d821-930e-4775-8113-aa40cd481313', 'route': ['p1', 'e1', 'i5', 'x9', 'p2', 'c2']}
1769483597.860282,RECEIVED,06728d68-0eec-4421-995f-33556fe6b647,aa07ad91-0f81-47c9-80ab-8746b9f29b06,c4,c2,27,p2,?,surb={'id': 'cfe5038f-4946-483a-95a7-9b2732df432c', 'route': ['p2', 'e4', 'i3', 'x10', 'p1', 'c4']}
1769483598.0736866,RECEIVED,da951409-47ba-44a6-8a56-28a60e7e8cef,88cd2d80-bc60-422a-a89d-a38415b07e63,c1,c2,27,p2,?,surb={'id': '7254aabe-2f01-441b-b746-f54e5fa8d285', 'route': ['p2', 'e9', 'i11', 'x4', 'p1', 'c1']}
1769483598.2927756,RECEIVED,94c871ac-0585-4be8-8fdd-993b9fa271e8,c15f0061-5f83-4515-9fe8-f3940e84920f,c1,c2,27,p2,?,surb={'id': '3738aec0-8495-46a7-8333-d024c2457d9a', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c1']}
1769483598.3358765,SENT,82f232bc-d9b9-41a9-ae7b-d5d4607559ac,d0cab80e-cc90-4d7a-a45a-a402e387a084,c2,c4,3396,?,p2,
1769483598.3366475,CREATED,43e5b971-0bad-468b-970a-a118a9dff0a7,0492389d-57ec-49db-866a-9164f714bcec,c2,c4,26,?,?,surb={'id': 'd5d5c060-493a-4920-a228-bbe5a3a46a74', 'route': ['p1', 'e8', 'i11', 'x10', 'p2', 'c2']}
1769483598.4038064,SENT,4907aefb-0732-492a-b007-9d4ce91d3dbb,319d3858-5688-42b8-9c04-6e8ca032059d,c2,c4,3376,?,p2,
1769483598.4039516,CREATED,cda8e6fd-b600-4f02-9bf8-019fc4928187,a18d38b8-5d9a-4016-95da-b894d00905b1,c2,c4,26,?,?,surb={'id': 'ee0eafcf-6df5-4703-91c9-8a8fe8b80e62', 'route': ['p1', 'e4', 'i11', 'x9', 'p2', 'c2']}
1769483598.4276643,RECEIVED,40084691-d1cf-49b3-aad0-a54a305e2427,e92a7833-456d-46b8-95fc-7deb362ba710,c4,c2,27,p2,?,surb={'id': '3ee98283-2655-4d01-9170-5d8441b2c7c3', 'route': ['p2', 'e4', 'i8', 'x10', 'p1', 'c4']}
1769483598.4313169,RECEIVED,5970804a-dfc2-4633-ba5d-c4968d12956a,96d1c7a3-9802-46a7-992f-67347a7fadf4,c1,c2,27,p2,?,surb={'id': 'a6a35426-a4b4-429c-bb54-d10393616d4b', 'route': ['p2', 'e10', 'i5', 'x3', 'p1', 'c1']}
1769483598.4683502,SENT,51f3e3a1-64a8-49f4-ad36-f0f436ca425c,3fca7d71-2db4-4930-9c37-aa42badb1f5f,c2,c4,3371,?,p2,
1769483598.469448,CREATED,6ff71420-c375-44de-8c5b-bf8434e33f25,93854158-6309-4515-a9bd-07bafa1246cc,c2,c4,26,?,?,surb={'id': '94c43c20-9ec8-49e7-a035-844be2b7ba91', 'route': ['p1', 'e5', 'i9', 'x4', 'p2', 'c2']}
1769483598.6215274,RECEIVED,d6087cb2-3a39-4690-bbbe-e24a76e0d128,49b44bd4-7b11-4df5-9185-dc8084d79505,c4,c2,27,p2,?,surb={'id': '94897599-396b-4195-bed9-8970e6cdb1be', 'route': ['p2', 'e4', 'i10', 'x1', 'p1', 'c4']}
1769483598.6376412,RECEIVED,888c18e6-6ec0-4ae4-8ca2-ee5d56359ca5,96c29fc9-39e3-4e89-97fa-029ee7cd4506,c1,c2,27,p2,?,surb={'id': 'bb49033d-8671-408e-b0bc-5a92192aa83a', 'route': ['p2', 'e2', 'i3', 'x11', 'p1', 'c1']}
1769483598.934673,SENT,65b3d923-ab1e-49ed-b356-cf7505513a9a,25dc615b-78a1-4082-b7ca-71dbdfbaa834,c2,c4,3388,?,p2,
1769483598.9347496,CREATED,4d81c1c4-3643-48df-b33b-fb2532156219,c1c27a07-7b16-4719-9701-3302f2d41646,c2,c4,27,?,?,surb={'id': 'd13ac626-8338-4ad8-9408-69a073622615', 'route': ['p1', 'e7', 'i8', 'x7', 'p2', 'c2']}
1769483599.0667799,RECEIVED,4bba6f14-9755-41a7-a046-6a3e5fcc8f8a,1b70e889-c72f-4419-b334-87a48b9935c8,c1,c2,27,p2,?,surb={'id': '8c2a34de-af41-49c3-a256-12c2ff628ac8', 'route': ['p2', 'e4', 'i8', 'x1', 'p1', 'c1']}
1769483599.128694,SENT,04b6a452-bd8c-4fe4-98f6-f52c7a49219b,8c2f6cf6-c7ee-4800-a042-fd41a7fd211a,c2,c4,3351,?,p2,
1769483599.1288242,CREATED,90cc5b15-faec-445f-a2dc-1be1e2e804ac,9d58c862-40d4-4ae6-9863-dff04f787b31,c2,c4,27,?,?,surb={'id': '517f6062-6588-45bd-bba9-56e3cae4ec35', 'route': ['p1', 'e5', 'i7', 'x4', 'p2', 'c2']}
1769483599.1312065,RECEIVED,211f2e66-45a3-4d12-9e1c-c9f9eb423c2d,281b62d6-a2f2-4310-999e-eae152406c57,c1,c2,27,p2,?,surb={'id': 'b2155189-efab-49ea-8c04-bc5925c07d16', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c1']}
1769483599.228263,SENT,17f591d3-7cfd-45e6-8b3d-22dc1eec6757,5013346e-cf9d-4d1a-a0cd-917aee9b3e2b,c2,c4,3392,?,p2,
1769483599.2284076,CREATED,0ab1f133-d4d8-48aa-abcb-6a94f159424c,351591d4-d40e-45fe-9a34-d50e1725c88f,c2,c4,27,?,?,surb={'id': '3fc049f3-0038-46be-90d1-89afa4aefe1c', 'route': ['p1', 'e6', 'i11', 'x5', 'p2', 'c2']}
1769483599.6412156,RECEIVED,7d0052c5-6082-429f-bc28-d74bc8f52a55,3cdf6a05-0e3a-4b33-a3ce-a6dfa3c7e374,c4,c2,27,p2,?,surb={'id': 'd1dbd32d-e16f-4137-a644-fffc6a415840', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c4']}
1769483599.6546361,SENT,b846e09d-13dc-44ca-9f51-2185fb82c802,0146a4e7-b165-4412-bb96-96992b8a0a11,c2,c4,3387,?,p2,
1769483599.6546955,CREATED,a61797a8-40c3-4c6d-9a43-ae825117c598,778c6811-b925-4fb7-b77d-57e963a22d8c,c2,c4,27,?,?,surb={'id': '16832e0d-a118-499a-a016-e44f1dbaa995', 'route': ['p1', 'e10', 'i8', 'x11', 'p2', 'c2']}
1769483599.7693307,SENT,b8e6f173-1e05-4dab-9ee8-d4687f149ff1,ce710e8a-7d82-4f55-90bb-8e8e37f01c8e,c2,c4,3368,?,p2,
1769483599.7693896,CREATED,c3b2e551-4ccd-4a7c-8518-c72eae737c13,2c8e02d3-40bf-4eb0-a92b-90e61e0f52b9,c2,c4,27,?,?,surb={'id': '76e0beda-852b-4d11-bb42-6e7c7ad6ae37', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769483599.9994876,RECEIVED,b47d2c8e-e9a1-4baf-87ee-200555ee3226,7d4ff59b-062a-4bf5-93b4-4750a9b117c6,c4,c2,27,p2,?,surb={'id': '02051b55-ccdc-4926-8f6f-6022a3aae5a8', 'route': ['p2', 'e8', 'i5', 'x11', 'p1', 'c4']}
1769483600.1958125,RECEIVED,111079d5-2f12-4eae-8b88-49d2ee178a77,936f6e52-3062-4fe0-9d07-c17ae7e54e14,c4,c2,27,p2,?,surb={'id': '98eb46af-9046-46f3-a8e4-4bd5f70c130c', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769483600.3035781,SENT,7556b451-7b78-4c76-ae21-60084dcd9f87,43ea35ba-19f4-4301-b340-31cd62f03e41,c2,c4,3399,?,p2,
1769483600.3037207,CREATED,946e568c-3778-4e7e-b6d8-1c62b54105cf,ad7dcf22-5b1d-4ed2-ae03-3e16a24ed0a2,c2,c4,26,?,?,surb={'id': '90e54596-cd07-4601-985a-7c83bc9a98a0', 'route': ['p1', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769483600.5594144,RECEIVED,969c9cc5-cd84-4d77-a09d-bfee295d0b65,7297e595-4839-4a90-bf4f-51207692b3ec,c4,c2,27,p2,?,surb={'id': '63406741-b8e3-4d57-b2d4-3ab17474a2df', 'route': ['p2', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769483600.5719736,RECEIVED,6347473c-c105-4fb5-9b67-3ec8a42d31ab,5c67d933-7ebc-4545-b2fd-abd22e0954ed,c4,c2,27,p2,?,surb={'id': '08e0182e-4461-41e5-83bd-08eec73d136f', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c4']}
1769483600.6336133,SENT,c0e93907-a959-4195-b41b-c54d68461c83,fccbea88-1838-4f43-9226-2183376850fc,c2,c4,3396,?,p2,
1769483600.6337566,CREATED,fcb61f92-b3cb-427a-9790-b6a259eee205,0057a18e-c165-42a2-a850-65a70aeabf71,c2,c4,27,?,?,surb={'id': 'f0334082-c682-47df-a18f-72461aad2f43', 'route': ['p1', 'e8', 'i2', 'x7', 'p2', 'c2']}
1769483600.8013039,RECEIVED,8e191d66-b667-49c8-8cf2-2c71cd3b0ed3,62126c3d-2449-4258-b84b-9059e4a0837b,c1,c2,27,p2,?,surb={'id': '509b2f33-eabe-4938-bc4e-e33e3c659f99', 'route': ['p2', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769483600.8652523,RECEIVED,b020d914-8882-4379-83e2-6b0d2cf5b8c0,f41236ab-4eda-4d07-af13-808a7af1822e,c4,c2,27,p2,?,surb={'id': 'e8fb2d3d-da12-47cf-b7fb-9427d912bd22', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769483600.8954124,RECEIVED,e317cdb4-b1ee-4e07-b467-242964d362c7,0c94d2e4-2bd9-48eb-bd32-22ca8c86cb72,c4,c2,27,p2,?,surb={'id': '46e536fd-9eff-4d37-92d4-b4aa64a35916', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769483600.93703,SENT,5fbf4332-994c-4a9c-b1d1-2c97c28fdacd,94e35c56-69ae-48f2-b1b7-d8dd2eec7560,c2,c4,3360,?,p2,
1769483600.9371269,CREATED,115a56bc-d2bf-4c59-8e6e-7805dc572fc8,f1f36457-a534-49fd-b51b-d2ac9bc7c490,c2,c4,26,?,?,surb={'id': 'd3e67528-498c-45bf-9533-de5bed8c7df6', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769483601.1080384,RECEIVED,2c20e2ed-0c90-4109-805b-889252aac336,dc613f63-9ce1-408a-ad53-e931c02801c1,c4,c2,27,p2,?,surb={'id': '788131b5-28d3-4436-b791-64ba1708d3b7', 'route': ['p2', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769483601.2674394,RECEIVED,70978087-3742-4416-8c34-515a038e7da3,d7799b79-ce15-4840-a499-8e11679d8878,c1,c2,27,p2,?,surb={'id': '64c0ee01-7c25-48a8-87a5-205142a4919f', 'route': ['p2', 'e3', 'i6', 'x6', 'p1', 'c1']}
1769483601.2928767,RECEIVED,52e08744-9ca1-46a1-8986-4b1a298739f8,b8df3394-4551-4090-8974-36ce41163a08,c1,c2,27,p2,?,surb={'id': 'a757979d-7841-4d87-a9de-b55d77fa6383', 'route': ['p2', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769483601.3653893,RECEIVED,00b196b4-5ffb-41dc-afa8-893e5e26f111,01154c88-23cb-4489-94d1-5560c59f11d8,c4,c2,27,p2,?,surb={'id': '1d596f56-0d15-4d83-b8b4-46d6dcbc53f2', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c4']}
1769483601.6440134,SENT,0ecb4511-a8d9-415d-a6a9-b7e7b72f6563,27e23d95-6033-44f2-97a7-8a71c1b7b1d0,c2,c4,3360,?,p2,
1769483601.6444616,CREATED,022201f1-a06e-4d58-b92a-5a38e7694f0f,7a127b5c-9902-48f5-9470-ff1d3686bb8c,c2,c4,27,?,?,surb={'id': '1ed692b7-f01e-4f69-a9be-351ee4ba0ae3', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769483602.343308,RECEIVED,6f86f30c-bf60-4fb8-b730-365b3a0eb9c2,30906844-2d8b-4088-988e-afd6e930981c,c1,c2,27,p2,?,surb={'id': '13cdd725-39e5-4424-9d6f-a0b3ecf39c69', 'route': ['p2', 'e11', 'i5', 'x12', 'p1', 'c1']}
1769483602.459009,SENT,df4e3323-0133-42b5-a9a6-e5f39beaf21a,a1678a51-859d-4e26-83fc-7c8b7501af21,c2,c4,3399,?,p2,
1769483602.4591596,CREATED,832908cc-783b-4d9a-9b5a-a4939839e4db,f8cb8add-9889-4a2b-97e9-3393310d8702,c2,c4,27,?,?,surb={'id': '5de7da07-ed32-4076-828f-fef917f1abbd', 'route': ['p1', 'e10', 'i2', 'x10', 'p2', 'c2']}
1769483602.4861312,RECEIVED,a9030c16-4625-4867-bc7d-b99291cc61ef,e17c6db8-95ac-473f-b07c-33822f7c801c,c4,c2,27,p2,?,surb={'id': '2e5c4d8c-0a33-400e-ad00-d8c4212e7c4a', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769483602.5048425,RECEIVED,03303e18-2a68-42c8-a0ec-982cc858c499,ce22a99b-4df2-419c-9c73-0814550d93bd,c1,c2,26,p2,?,surb={'id': 'e2e5da4f-8343-4cf9-a1cb-51cb46660493', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769483602.6148212,RECEIVED,bd581cde-294e-4f80-b0e9-5bc90caf1b3c,5aca11ab-a89a-4725-b3cb-4efc122a6733,c4,c2,26,p2,?,surb={'id': 'dbe9eefd-8662-49d0-9e39-5961fa00165d', 'route': ['p2', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769483602.7403793,SENT,bea7421a-acd0-4b9c-a396-6c81594a0f12,2afe54a5-0127-4358-9416-26cab111a9ee,c2,c4,3371,?,p2,
1769483602.7405133,CREATED,8a8ab620-60c5-4938-84ba-ae41681af37f,638d690f-b40f-4ef2-a61a-c57f44a8a0b1,c2,c4,26,?,?,surb={'id': '50c65605-0e50-4fb8-8dc5-18825cfccca7', 'route': ['p1', 'e2', 'i5', 'x7', 'p2', 'c2']}
1769483602.7866263,RECEIVED,84fc2178-1ffa-4516-ac34-b7a4ada38a0f,8bd819fc-91e7-4a40-9b09-6f3c5c8aee55,c1,c2,27,p2,?,surb={'id': '7d2d6987-1caa-4bba-ba0b-7a4e287748ce', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c1']}
1769483602.8437326,RECEIVED,0c03475d-405e-42fe-8483-b893390208e6,d07f3f6e-83fa-4731-88d9-dbc1ae2e6ed7,c1,c2,27,p2,?,surb={'id': '3b7194e1-0618-4b9d-87f1-d44119de5fbc', 'route': ['p2', 'e8', 'i9', 'x7', 'p1', 'c1']}
1769483603.3313615,RECEIVED,130459e0-ab32-4785-85cc-7a512c851962,a5e0de1c-ab4f-41ff-96ea-689848cdbc06,c4,c2,27,p2,?,surb={'id': '5a1fe302-a619-472a-9deb-1c0344b64f45', 'route': ['p2', 'e9', 'i9', 'x3', 'p1', 'c4']}
1769483603.714547,RECEIVED,b98dcbb0-fead-4a06-9e2f-e023d720ef60,83dbed10-ce14-4785-b582-b7e891c87f17,c4,c2,26,p2,?,surb={'id': 'd3c1a9b9-2521-4df4-80e7-912877a87f1c', 'route': ['p2', 'e12', 'i9', 'x11', 'p1', 'c4']}
1769483603.982365,SENT,882aa4dc-6997-40a8-9733-a2bd17445112,7ee275d3-3480-4263-9b5c-03e1f72e610f,c2,c4,3391,?,p2,
1769483603.982496,CREATED,4c0acf02-abd0-473c-a818-5f2aeb47263a,ec23beb4-b615-413c-a79c-b3ba1691f070,c2,c4,27,?,?,surb={'id': 'f8154dad-d52a-4558-9944-2bddaaf34376', 'route': ['p1', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769483604.043088,RECEIVED,2e4152c4-b3db-44b6-8df0-b04c81c256b2,cb608118-8d78-42c7-b252-c1ca0056c06a,c4,c2,26,p2,?,surb={'id': '146383f9-f299-4ce0-8375-7e447da83c32', 'route': ['p2', 'e9', 'i3', 'x6', 'p1', 'c4']}
1769483604.1374493,RECEIVED,ccd87b71-2b0e-43d9-9236-875210b8cf3a,5d4a2aba-a8a9-493c-abcd-e0028001bcb9,c1,c2,27,p2,?,surb={'id': 'adcf9120-0d29-4c17-ae30-e86e15357ae5', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769483604.2559123,SENT,b412a507-d78a-49e4-ae59-2ffdf0aebbad,29070cee-6cf2-412a-9aa8-e6905ed6a9df,c2,c4,3376,?,p2,
1769483604.2560444,CREATED,5e22d5fa-b700-499c-aaaa-16ea9e8fccc4,2c752adf-4ac5-48b4-ab90-83259148ef89,c2,c4,27,?,?,surb={'id': '974979c7-b949-44e0-99ce-f2613e3da25d', 'route': ['p1', 'e8', 'i5', 'x3', 'p2', 'c2']}
1769483604.3523722,RECEIVED,1422a7b9-0206-457d-9306-97ae8c459d96,ad54ffe1-a81f-4146-b361-dd56fc91f576,c1,c2,27,p2,?,surb={'id': '298c763f-633c-4e75-8b9c-39a579e8d1ef', 'route': ['p2', 'e4', 'i9', 'x12', 'p1', 'c1']}
1769483604.5008693,RECEIVED,484b3847-7970-4f26-b5b3-95f2744d7dde,68f8c348-c893-467e-82c8-e35c4ccaeb97,c1,c2,27,p2,?,surb={'id': '095a8105-7747-4077-8b3f-3d1ee51f73ee', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769483604.7688277,SENT,5f4a472d-ed98-470f-b018-69418e1a76e5,50b497a0-dbe6-4332-bfde-f7e867013f0a,c2,c4,3381,?,p2,
1769483604.7689385,CREATED,fc779356-cc96-4ed7-a930-046cf4c70ba5,f291742a-5a7d-417e-85fe-b6f9c3b63249,c2,c4,27,?,?,surb={'id': '13d7f3e4-240e-4d42-8336-23c4018fa816', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c2']}
1769483604.8494496,RECEIVED,84075118-68ff-4688-b853-216a58800df7,101cb401-253e-44fa-acbb-0e7827f74467,c4,c2,26,p2,?,surb={'id': 'b26667e2-0749-4a47-9f9a-0e01a0692020', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c4']}
1769483604.8655987,RECEIVED,021f2062-ba06-42a1-b9f7-04e7ff6fcc22,d04cad63-8e15-4be6-813d-39bdff5f7914,c1,c2,26,p2,?,surb={'id': 'f368bc50-2407-4881-aafa-46b8b8cb36e4', 'route': ['p2', 'e12', 'i12', 'x9', 'p1', 'c1']}
1769483604.9847395,RECEIVED,8ca2d091-e454-4f1d-bd24-63df3b02bdfa,c42bbd66-944b-4e23-9bb1-7fe51d263e19,c1,c2,26,p2,?,surb={'id': 'f8ada09a-88c1-486a-b4e5-111e91c7e2cd', 'route': ['p2', 'e9', 'i9', 'x10', 'p1', 'c1']}
1769483604.991221,RECEIVED,2f02809b-19c7-4b1c-986a-b577ca4543ee,e18441d8-a045-44e0-a10f-e22f9239dce3,c4,c2,27,p2,?,surb={'id': 'c9de6620-e33f-44d3-938e-1099f22e2d29', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c4']}
1769483605.2344968,RECEIVED,87b1cf6c-439d-4328-b52f-1681dd632149,39fc7c1f-216b-4d0d-ae81-362e638244a7,c4,c2,27,p2,?,surb={'id': '81a4c22b-6ff4-44e8-8169-f2996e568781', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c4']}
