timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769736814.8260179,SENT,c94e59b0-c226-4084-b83c-0e7c8cdf551a,9ba5b229-814b-4a4d-94fb-2203c189b266,c2,c5,3374,?,p2,
1769736814.8263326,CREATED,5d7488ff-3b07-4f21-8dc6-15725f19abdb,0300ab37-0638-4d53-8697-c628d2e4d315,c2,c5,27,?,?,surb={'id': '40b681f3-64f0-40af-861e-a5f2adec72d2', 'route': ['p2', 'e1', 'i9', 'x7', 'p2', 'c2']}
1769737125.1901681,RECEIVED,abf39891-d719-4186-96c4-97c21c4c9017,be9ce701-45ad-4b31-8f89-f51149ff73e3,c3,c2,27,p2,?,surb={'id': 'a8c831f2-8e82-4e76-96e6-c88ddf00b5b6', 'route': ['p2', 'e12', 'i6', 'x10', 'p3', 'c3']}
1769737125.2050295,RECEIVED,b98643e7-6db0-4bc3-8666-e41a50242c19,e9e5cccc-1a48-4bd6-94c1-0af104d2a9b3,c3,c2,27,p2,?,surb={'id': 'ec4092dc-c0e5-437d-a119-4fa2f868d816', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769737125.224247,SENT,f6736e96-e110-4ce9-b92a-c64d7361c987,10c3eaab-a5e7-4498-9cf4-d75e35682b32,c2,c5,3363,?,p2,
1769737125.2243102,CREATED,4c5f354b-6754-4c32-af67-c0679f7a751b,d73fc863-89f2-40d0-8130-49dd52740c75,c2,c5,27,?,?,surb={'id': '985254fc-f71a-45c3-9e69-b889ddedb440', 'route': ['p2', 'e3', 'i1', 'x9', 'p2', 'c2']}
1769737125.4272065,SENT,5eb9ead4-ec0a-4b9a-aace-c02718264af1,23d06f71-252c-455e-9d7d-de6d4f2adc9b,c2,c5,3384,?,p2,
1769737125.4273574,CREATED,b04b24c5-c4d3-4c29-9cf1-13b3712a107e,d5de91c2-ba26-40f0-b524-122402e5d81a,c2,c5,26,?,?,surb={'id': '826b3647-85f8-481c-bb46-ece7c39d8198', 'route': ['p2', 'e6', 'i6', 'x8', 'p2', 'c2']}
1769737125.4902043,RECEIVED,b1e696d2-af07-42d0-9735-562886bf612d,81e3ae7b-9348-407e-81bf-1c53ebbcba47,c3,c2,27,p2,?,surb={'id': 'f6417ee3-b5f6-4d5f-934c-675dd91bd4d0', 'route': ['p2', 'e8', 'i6', 'x11', 'p3', 'c3']}
1769737125.6263528,SENT,b954e208-602f-4170-af70-bae001decd6e,dfb2312f-01cc-45b8-89ea-7270999ab63e,c2,c5,3371,?,p2,
1769737125.6264548,CREATED,ac3ef09d-dcf2-4183-8c75-cb9a8fd485a1,d5de91c2-ba26-40f0-b524-122402e5d81a,c2,c5,26,?,?,surb={'id': '826b3647-85f8-481c-bb46-ece7c39d8198', 'route': ['p2', 'e6', 'i6', 'x8', 'p2', 'c2']}
1769737125.660881,RECEIVED,43ad84ad-cee6-4703-bc92-53a976183067,fae7949e-4728-47da-8df5-f75f220c274c,c3,c2,27,p2,?,surb={'id': '4e46bc78-f83c-478a-879b-e1bffdebb51d', 'route': ['p2', 'e2', 'i7', 'x8', 'p3', 'c3']}
1769737125.8024118,RECEIVED,522b3eea-c183-4ac8-86dc-15d50abe3154,e9e5cccc-1a48-4bd6-94c1-0af104d2a9b3,c3,c2,27,p2,?,surb={'id': 'ec4092dc-c0e5-437d-a119-4fa2f868d816', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769737125.9420183,RECEIVED,d90d896d-dae9-4edd-98e3-6bba9aa812d9,be9ce701-45ad-4b31-8f89-f51149ff73e3,c3,c2,27,p2,?,surb={'id': 'a8c831f2-8e82-4e76-96e6-c88ddf00b5b6', 'route': ['p2', 'e12', 'i6', 'x10', 'p3', 'c3']}
1769737126.185774,RECEIVED,1d3bce6d-6d3f-4402-a023-2a1a98a7b958,b829bc5b-92c7-4b75-974d-d4b25fd02287,c3,c2,27,p2,?,surb={'id': 'a60482f3-59fd-479c-bfb4-933e3e9a4993', 'route': ['p2', 'e8', 'i1', 'x7', 'p3', 'c3']}
1769737126.3326252,RECEIVED,dda7b005-3021-48a9-a63a-b1bbfab21325,b829bc5b-92c7-4b75-974d-d4b25fd02287,c3,c2,27,p2,?,surb={'id': 'a60482f3-59fd-479c-bfb4-933e3e9a4993', 'route': ['p2', 'e8', 'i1', 'x7', 'p3', 'c3']}
1769737126.555541,SENT,1ecc56e7-3797-4695-b0ca-5ed91181f611,eaa7b5ee-2422-488c-b632-0e3419139ea2,c2,c5,3383,?,p2,
1769737126.555676,CREATED,2a6147f1-e386-4617-a058-db5d005de12b,4eca703b-c465-4c40-9d5e-5787eb2f9de2,c2,c5,27,?,?,surb={'id': 'b6c35e3d-f0ca-4380-a1e1-c3829f6a1bf3', 'route': ['p2', 'e7', 'i9', 'x6', 'p2', 'c2']}
1769737126.7230344,SENT,54d4c6fa-4ae9-4301-a2ec-33ebd13849e6,3dccc554-17af-4ecc-8784-23a6561e1276,c2,c5,3379,?,p2,
1769737126.7232327,CREATED,771f6c17-7b53-467a-b11c-fc6773ccce89,4eca703b-c465-4c40-9d5e-5787eb2f9de2,c2,c5,27,?,?,surb={'id': 'b6c35e3d-f0ca-4380-a1e1-c3829f6a1bf3', 'route': ['p2', 'e7', 'i9', 'x6', 'p2', 'c2']}
1769737126.9014297,SENT,0d539978-c070-4dfc-8485-c702a7990f53,b926f921-3fbe-4069-9768-0e1ffaa74aaa,c2,c5,3378,?,p2,
1769737126.901564,CREATED,d182bc01-4e74-45b3-a450-886154108a28,0c1b76d9-8512-4b82-9fd4-e06755d8dd8a,c2,c5,27,?,?,surb={'id': 'f82c4434-1816-4145-9c53-82ebf3f731e6', 'route': ['p2', 'e7', 'i6', 'x4', 'p2', 'c2']}
1769737127.1367264,RECEIVED,939374ad-16e0-4fab-95c1-e870f7471948,705ce663-04bd-4801-9034-83dd74f6f985,c3,c2,26,p2,?,surb={'id': 'c9afa266-dc33-44f3-a4f2-b5d6c1eb2b63', 'route': ['p2', 'e6', 'i3', 'x5', 'p3', 'c3']}
1769737127.2310948,SENT,e9ddc7b6-8027-4b50-b46f-91ca23d3c176,97d1cc35-81bc-464c-ad17-0ae9b91bae89,c2,c5,3397,?,p2,
1769737127.2312307,CREATED,c47315f1-2222-48b1-9506-a9d545fb32d5,0c1b76d9-8512-4b82-9fd4-e06755d8dd8a,c2,c5,27,?,?,surb={'id': 'f82c4434-1816-4145-9c53-82ebf3f731e6', 'route': ['p2', 'e7', 'i6', 'x4', 'p2', 'c2']}
1769737127.3213294,RECEIVED,9e044bfa-2552-4bfb-b5a9-0e27c2c81e6b,9deea2bb-f391-4677-a06c-715656de08cd,c3,c2,27,p2,?,surb={'id': 'a1ad4d79-3b9a-4efb-bbe4-795cf07c9003', 'route': ['p2', 'e3', 'i3', 'x11', 'p3', 'c3']}
1769737127.5621479,SENT,a8c72336-af67-4f6e-9916-e633777c5cad,7cefc03f-8d90-4af5-94c8-ab45e930abab,c2,c5,3359,?,p2,
1769737127.5622864,CREATED,b97907e2-da07-4f46-9f2a-4d5d9c3f8363,ec26015c-6735-42d3-8a64-9847f797e5fa,c2,c5,27,?,?,surb={'id': '1b398811-3583-4ac3-be0a-bfeef4ec61a9', 'route': ['p2', 'e3', 'i12', 'x6', 'p2', 'c2']}
1769737127.7546973,SENT,68c4fee2-d8a5-4062-9118-7a710b430fea,1ea3f959-dffc-4f19-892d-cc84888c06b9,c2,c5,3388,?,p2,
1769737127.7547903,CREATED,1d0edd8a-8d47-498a-97c9-3436aca6864d,ec26015c-6735-42d3-8a64-9847f797e5fa,c2,c5,27,?,?,surb={'id': '1b398811-3583-4ac3-be0a-bfeef4ec61a9', 'route': ['p2', 'e3', 'i12', 'x6', 'p2', 'c2']}
1769737128.2150917,RECEIVED,34e2c4fe-e129-4d67-b9a9-d091627298a3,cae97d1b-8fa8-440d-815b-a7bc430a69fe,c3,c2,27,p2,?,surb={'id': '56fb33a5-f845-400b-91d3-92f06cee713a', 'route': ['p2', 'e4', 'i11', 'x3', 'p3', 'c3']}
1769737128.3687627,RECEIVED,6581b282-99c3-426c-838e-d772261e3efd,2603d42b-b73a-4a4d-8d4c-dd8bac652cd8,c3,c2,26,p2,?,surb={'id': '0fa4424c-c8a7-44e5-a052-9de5d8d77741', 'route': ['p2', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769737128.3830535,SENT,0ff68d64-9800-4248-a2b5-8bb3286b5cdd,90b3abc5-1b8d-4974-8a71-0792d1960cff,c2,c5,3392,?,p2,
1769737128.3831508,CREATED,0b558dda-8786-4ff0-9923-1dc2dd58c6a7,81f38141-4f90-4926-a9ce-98f1904b6a16,c2,c5,27,?,?,surb={'id': '1e8543f4-fe10-4a44-8a75-250004687362', 'route': ['p2', 'e4', 'i9', 'x11', 'p2', 'c2']}
1769737128.4325466,SENT,0d36a270-7a38-4063-abe0-dfffb0a26fa6,0fce4649-9b85-4305-ba2e-36fe657ce435,c2,c5,3396,?,p2,
1769737128.432644,CREATED,a02de259-308e-46d5-95f9-ba592eb836b3,81f38141-4f90-4926-a9ce-98f1904b6a16,c2,c5,27,?,?,surb={'id': '1e8543f4-fe10-4a44-8a75-250004687362', 'route': ['p2', 'e4', 'i9', 'x11', 'p2', 'c2']}
1769737128.464763,SENT,3608966e-22da-48ef-82d1-2e1e2681a83d,c8471dd0-b13f-4b06-90e6-cf56691f0089,c2,c5,3393,?,p2,
1769737128.4648576,CREATED,9932de7a-91f5-4ee4-a6f3-5fa40f5f5f4c,77580896-436f-43c8-9373-1e501a01c915,c2,c5,26,?,?,surb={'id': '42674bfc-b73e-4589-bd6b-908fdb441bef', 'route': ['p2', 'e11', 'i5', 'x10', 'p2', 'c2']}
1769737128.6452487,RECEIVED,b5746649-8550-4535-9921-3b75845e545c,d25c741b-5165-40e7-bb7f-9d87609152c4,c3,c2,26,p2,?,surb={'id': '6c3a917d-88b1-4065-91de-e907d2c84fa8', 'route': ['p2', 'e4', 'i10', 'x3', 'p3', 'c3']}
1769737128.827837,RECEIVED,9c17286a-7647-483a-90d3-90aae1a3a8d3,cae97d1b-8fa8-440d-815b-a7bc430a69fe,c3,c2,27,p2,?,surb={'id': '56fb33a5-f845-400b-91d3-92f06cee713a', 'route': ['p2', 'e4', 'i11', 'x3', 'p3', 'c3']}
1769737129.0663612,RECEIVED,51f2890a-ae7b-41d8-ad50-aec8d9626fea,d25c741b-5165-40e7-bb7f-9d87609152c4,c3,c2,26,p2,?,surb={'id': '6c3a917d-88b1-4065-91de-e907d2c84fa8', 'route': ['p2', 'e4', 'i10', 'x3', 'p3', 'c3']}
1769737129.083739,SENT,082bab86-f8c4-47c4-bad9-a2a68517fda6,e90a9c26-783b-40a6-9138-5937eb758bd6,c2,c5,3380,?,p2,
1769737129.08389,CREATED,02b97367-5b13-4f89-a558-81b99a1aff0f,77580896-436f-43c8-9373-1e501a01c915,c2,c5,26,?,?,surb={'id': '42674bfc-b73e-4589-bd6b-908fdb441bef', 'route': ['p2', 'e11', 'i5', 'x10', 'p2', 'c2']}
1769737129.619303,RECEIVED,bca0521a-0027-4eb4-8982-a6e49701a141,0f5ed42b-f2ff-457c-a307-76b7e13977a1,c3,c2,27,p2,?,surb={'id': 'dbf1455a-2a69-482b-af65-8e07ed0617de', 'route': ['p2', 'e8', 'i6', 'x5', 'p3', 'c3']}
1769737130.165637,RECEIVED,71fe8939-0d12-4ed4-88dd-4262b79398cd,d96fe0bd-c52e-4613-8024-4b614dd28335,c3,c2,26,p2,?,surb={'id': '324e25c2-b109-4fba-961e-79552fe70497', 'route': ['p2', 'e6', 'i6', 'x12', 'p3', 'c3']}
1769737130.2719345,SENT,6df13310-5c0a-4516-bdc5-8d778a88670a,8e0df8fe-348a-4cd9-992c-d115679b6ce1,c2,c5,3388,?,p2,
1769737130.2720907,CREATED,f8cf831d-b087-4872-b6d6-fc605df697a8,dafcfbf4-8240-4060-a1d4-06eb5a97b101,c2,c5,27,?,?,surb={'id': '7e06ec37-ffc4-451a-8ab7-7834f7efe25b', 'route': ['p2', 'e11', 'i9', 'x12', 'p2', 'c2']}
1769737130.4486065,SENT,5d23e563-2054-474d-8417-5ecd06b34ff7,f416876f-0c26-4773-a10d-5fa9fa288488,c2,c5,3359,?,p2,
1769737130.4487188,CREATED,02d88221-ea21-4a41-92b5-2a33c86f7983,dafcfbf4-8240-4060-a1d4-06eb5a97b101,c2,c5,27,?,?,surb={'id': '7e06ec37-ffc4-451a-8ab7-7834f7efe25b', 'route': ['p2', 'e11', 'i9', 'x12', 'p2', 'c2']}
1769737130.8873982,SENT,d6ced6cc-c19b-4487-9d5b-4322820b224b,c0160fc7-448d-4f32-bc84-7bc0ec03ea9e,c2,c5,3371,?,p2,
1769737130.887491,CREATED,6ad77a84-1299-4cb8-99b4-5b1804b0f930,8770f672-e69f-4d8d-95dd-0d411aa071c0,c2,c5,27,?,?,surb={'id': '5835d3c9-3864-400d-8b77-328eb471c8a5', 'route': ['p2', 'e1', 'i1', 'x2', 'p2', 'c2']}
1769737130.898148,SENT,30acd4d2-f809-47a0-8846-0951f32871ed,7c10ffb9-679a-464a-befd-d1bf207cc049,c2,c5,3396,?,p2,
1769737130.8982415,CREATED,362df786-9c06-4fae-8af8-9ee603b7cf56,8770f672-e69f-4d8d-95dd-0d411aa071c0,c2,c5,27,?,?,surb={'id': '5835d3c9-3864-400d-8b77-328eb471c8a5', 'route': ['p2', 'e1', 'i1', 'x2', 'p2', 'c2']}
1769737130.9038832,RECEIVED,eb82d1d2-64db-4487-9aa3-16f1f5d827c9,865e882a-f756-4b28-b0ea-480266eb517a,c3,c2,27,p2,?,surb={'id': 'ec907026-188c-49c6-b3f6-657e47a3404f', 'route': ['p2', 'e8', 'i5', 'x7', 'p3', 'c3']}
1769737131.0426629,SENT,a3445ea3-a19a-46c7-ba32-c076044d1096,df5a37de-52f1-4a16-928d-8b52b2599c74,c2,c5,3377,?,p2,
1769737131.0427966,CREATED,0fec77d3-ca80-4e23-a437-462dcb61d1db,c3baa028-bebb-48ee-86e8-4eeadc7834d5,c2,c5,27,?,?,surb={'id': '9a9c1466-8f5f-4cd4-930c-ab92a9c98b00', 'route': ['p2', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769737131.0603616,SENT,a2dee467-5898-4558-87cb-c654feed20e0,b4d72ca9-39f3-4cfe-967a-f1b441e0b0a7,c2,c5,3395,?,p2,
1769737131.0605094,CREATED,08b8ffa9-69bf-4641-a548-85ac050a93ad,c3baa028-bebb-48ee-86e8-4eeadc7834d5,c2,c5,27,?,?,surb={'id': '9a9c1466-8f5f-4cd4-930c-ab92a9c98b00', 'route': ['p2', 'e8', 'i5', 'x4', 'p2', 'c2']}
1769737131.0801835,RECEIVED,0f86ce40-0b9e-46e0-897f-ce233ded5ee7,a27afb60-13ee-45d3-8ff5-74ded99ee5f3,c3,c2,27,p2,?,surb={'id': '746595c9-5dbc-4986-ac9e-8af1c9c40c33', 'route': ['p2', 'e12', 'i11', 'x3', 'p3', 'c3']}
1769737131.13096,RECEIVED,8e574317-ae8b-4c47-97eb-5cbddfbf829b,a27afb60-13ee-45d3-8ff5-74ded99ee5f3,c3,c2,27,p2,?,surb={'id': '746595c9-5dbc-4986-ac9e-8af1c9c40c33', 'route': ['p2', 'e12', 'i11', 'x3', 'p3', 'c3']}
1769737131.5884826,RECEIVED,1ad4fbe4-f99a-402e-8564-11525a0fd003,ca501e7b-0aa1-45a9-b26c-9cde75380605,c3,c2,27,p2,?,surb={'id': 'f1a47260-36f5-4dd9-9a49-14201a1855de', 'route': ['p2', 'e5', 'i1', 'x4', 'p3', 'c3']}
1769737131.7721515,SENT,bcd757d2-2995-45bf-90d6-139720812111,b88153ac-f377-410f-afd2-a1b00172a9fa,c2,c5,3379,?,p2,
1769737131.7722907,CREATED,79073202-b892-4f59-9398-040d35c4b7be,c480e77f-271c-4e54-82fd-1bca1e58430e,c2,c5,26,?,?,surb={'id': '43786ab5-8260-48fa-8b2d-819f1cc280b5', 'route': ['p2', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769737131.8251264,SENT,044d3760-ffbd-4dd6-8f02-c64527cff065,5ff8d8c0-3670-4f23-870a-be72ffe347e1,c2,c5,3374,?,p2,
1769737131.8252656,CREATED,d7f650fc-0a29-4b17-95b3-3cdd98eab12c,c480e77f-271c-4e54-82fd-1bca1e58430e,c2,c5,26,?,?,surb={'id': '43786ab5-8260-48fa-8b2d-819f1cc280b5', 'route': ['p2', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769737131.885961,RECEIVED,02c02466-4227-403d-974c-740f7b05abea,d96fe0bd-c52e-4613-8024-4b614dd28335,c3,c2,26,p2,?,surb={'id': '324e25c2-b109-4fba-961e-79552fe70497', 'route': ['p2', 'e6', 'i6', 'x12', 'p3', 'c3']}
1769737131.9599504,RECEIVED,20173766-659c-42d3-8873-f6af8c1efba4,0f5ed42b-f2ff-457c-a307-76b7e13977a1,c3,c2,27,p2,?,surb={'id': 'dbf1455a-2a69-482b-af65-8e07ed0617de', 'route': ['p2', 'e8', 'i6', 'x5', 'p3', 'c3']}
1769737132.1535413,SENT,a03bb17e-d038-4f77-937d-5ed8fc86c70a,f950e1ef-55be-48b7-8bbc-dac2a36a4208,c2,c5,3358,?,p2,
1769737132.1536756,CREATED,b3cd2c93-67d3-4394-81c1-0fa8636a4290,76a90d29-b330-4614-9d57-431cc92b1670,c2,c5,27,?,?,surb={'id': '20d81178-bd04-4ea6-b030-0cbf316f7998', 'route': ['p2', 'e1', 'i8', 'x6', 'p2', 'c2']}
1769737132.3134997,SENT,8763cafe-aa66-4145-b60b-6f2e38214265,433952b3-3634-474b-8475-3048c959ef26,c2,c5,3396,?,p2,
1769737132.3136315,CREATED,5cdcdef3-e980-43f8-93c0-8b891cd0a4d8,76a90d29-b330-4614-9d57-431cc92b1670,c2,c5,27,?,?,surb={'id': '20d81178-bd04-4ea6-b030-0cbf316f7998', 'route': ['p2', 'e1', 'i8', 'x6', 'p2', 'c2']}
1769737132.4337902,SENT,a6adb8d4-b43e-4b18-8f35-fe0b4009a365,4e05f8d1-654b-4a6d-94c5-660d4aa7518f,c2,c5,3379,?,p2,
1769737132.4339294,CREATED,de6a2512-7748-4c5e-bbe0-356068ffbeb6,f675ee6c-91f0-45dc-877e-6585b1d9c832,c2,c5,26,?,?,surb={'id': 'a4b4eeb0-6d3a-4261-ac1c-3dace0351fc2', 'route': ['p2', 'e12', 'i3', 'x9', 'p2', 'c2']}
1769737132.4595537,SENT,214b9856-32ce-4c80-9615-5fa46323e0ae,4e3362b8-2e59-495b-87a8-9a194beece6c,c2,c5,3385,?,p2,
1769737132.45969,CREATED,e105d7a2-0615-471c-a1dd-9807b8f09593,f675ee6c-91f0-45dc-877e-6585b1d9c832,c2,c5,26,?,?,surb={'id': 'a4b4eeb0-6d3a-4261-ac1c-3dace0351fc2', 'route': ['p2', 'e12', 'i3', 'x9', 'p2', 'c2']}
1769737132.5922253,SENT,e5cbc17e-12d9-4474-850f-fc62a9346e3c,59085215-8ed6-4c70-9b7a-380b5f7838e3,c2,c5,3392,?,p2,
1769737132.5923226,CREATED,828faa89-50bd-48f6-b4f6-fd5ff1ddbd26,91efabe1-7aa6-4de8-bf34-f67d8c343a33,c2,c5,27,?,?,surb={'id': '7ebf4e39-a78a-42f5-9282-852326c2c030', 'route': ['p2', 'e11', 'i11', 'x8', 'p2', 'c2']}
1769737132.709612,RECEIVED,47d99a64-c5e5-4b39-a309-036a2ea1b8c4,865e882a-f756-4b28-b0ea-480266eb517a,c3,c2,27,p2,?,surb={'id': 'ec907026-188c-49c6-b3f6-657e47a3404f', 'route': ['p2', 'e8', 'i5', 'x7', 'p3', 'c3']}
1769737132.765248,RECEIVED,8e0732c2-51c6-44b9-b2a2-c56579fb61cb,ca501e7b-0aa1-45a9-b26c-9cde75380605,c3,c2,27,p2,?,surb={'id': 'f1a47260-36f5-4dd9-9a49-14201a1855de', 'route': ['p2', 'e5', 'i1', 'x4', 'p3', 'c3']}
1769737132.9389703,SENT,826a5f19-ef2e-4c3d-88eb-2c7c7697aaf0,be2b7761-6ca3-41af-a4c0-5398b782803c,c2,c5,3391,?,p2,
1769737132.939067,CREATED,9fa0f4ad-9544-4bc2-a8cf-b62713d0d44f,91efabe1-7aa6-4de8-bf34-f67d8c343a33,c2,c5,27,?,?,surb={'id': '7ebf4e39-a78a-42f5-9282-852326c2c030', 'route': ['p2', 'e11', 'i11', 'x8', 'p2', 'c2']}
1769737133.3297322,SENT,78eb1024-27ab-41d9-bbef-c7e283e75961,ef93b86e-ed98-482d-9c65-8c8de9922fe6,c2,c5,3359,?,p2,
1769737133.329869,CREATED,60a8c932-c105-480c-bcb5-e19245cc57e8,939ac8ab-0580-42b4-80fc-76638c0d5e81,c2,c5,27,?,?,surb={'id': '351a83c0-1368-409e-a259-2e1e75eb7ca2', 'route': ['p2', 'e9', 'i8', 'x3', 'p2', 'c2']}
1769737133.4743526,RECEIVED,0f724475-e595-4349-826b-b77fca746e38,98927111-6b63-49a6-b389-cbe5bf3fec0c,c3,c2,27,p2,?,surb={'id': '199d4a43-46de-4f18-b0e5-1d7da87ddc5b', 'route': ['p2', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769737133.534261,RECEIVED,12789f7f-acef-474e-8cb1-75f13346bef3,2e0f289a-2ad7-41e7-a119-fc01a0072f04,c3,c2,27,p2,?,surb={'id': 'e7e9aedb-d33a-4305-ba48-dde76dcc2848', 'route': ['p2', 'e1', 'i1', 'x2', 'p3', 'c3']}
1769737133.6744967,SENT,2d5af71c-02dc-44eb-97d4-89869b26874a,5f94b596-7e66-4788-b622-1a2350ed072d,c2,c5,3363,?,p2,
1769737133.674646,CREATED,e39e6c55-d0bc-4461-8d42-26c2e183b18a,939ac8ab-0580-42b4-80fc-76638c0d5e81,c2,c5,27,?,?,surb={'id': '351a83c0-1368-409e-a259-2e1e75eb7ca2', 'route': ['p2', 'e9', 'i8', 'x3', 'p2', 'c2']}
1769737133.8986151,SENT,0fd1c504-6938-4c77-9051-38886f55c29e,8b0e2c7e-d807-44c9-83fe-59ab6d9c5577,c2,c5,3384,?,p2,
1769737133.8987937,CREATED,512d7dba-a0a6-47fa-9d46-80e82a5852c4,4b496fed-65e1-4a4e-b5e6-fb1a3b257bdb,c2,c5,27,?,?,surb={'id': '65f8e443-8fc4-4888-8f2f-6666f92fa245', 'route': ['p2', 'e6', 'i12', 'x9', 'p2', 'c2']}
1769737133.9522777,SENT,1208ef07-b581-4344-b856-7bc30581bdc2,b30fb1be-3711-4473-a75c-f339c48c0b40,c2,c5,3376,?,p2,
1769737133.9524612,CREATED,867780b5-462a-47f8-938f-c1ee0cbb69cb,4b496fed-65e1-4a4e-b5e6-fb1a3b257bdb,c2,c5,27,?,?,surb={'id': '65f8e443-8fc4-4888-8f2f-6666f92fa245', 'route': ['p2', 'e6', 'i12', 'x9', 'p2', 'c2']}
1769737134.0913546,RECEIVED,b29037e1-6e11-4833-9831-00f4c3e3e03e,98927111-6b63-49a6-b389-cbe5bf3fec0c,c3,c2,27,p2,?,surb={'id': '199d4a43-46de-4f18-b0e5-1d7da87ddc5b', 'route': ['p2', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769737134.1963067,SENT,4996e144-f17e-4eb7-8a83-754c05f6deec,29fc2278-69c1-4ac7-a184-85dbffd1454f,c2,c5,3400,?,p2,
1769737134.1964402,CREATED,bd178f02-df5e-4765-ba0b-4a39a76d5a4e,7fc24625-4e56-4041-a618-acc03a207937,c2,c5,27,?,?,surb={'id': '47314f08-3cb7-4da4-a0b5-326012ef4eda', 'route': ['p2', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769737134.262117,SENT,f8e5579e-143f-4c7d-b11e-7e1ca65537ac,8e6da95c-97fc-4ec0-93b8-5e9b4bf6a27a,c2,c5,3374,?,p2,
1769737134.2622614,CREATED,9941d02e-8865-4d0b-b2e2-20469d63cb6b,7fc24625-4e56-4041-a618-acc03a207937,c2,c5,27,?,?,surb={'id': '47314f08-3cb7-4da4-a0b5-326012ef4eda', 'route': ['p2', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769737134.3063357,SENT,b3b756d6-9a32-4b7e-b947-731efc71fd0c,6a9b07e8-470a-49dc-a1a6-e12dba187a02,c2,c5,3393,?,p2,
1769737134.3064709,CREATED,1e5ed8e9-bab3-4855-b4db-38efa1fe6d9e,258906f4-92ff-4af9-8ccf-ff95db2c219f,c2,c5,27,?,?,surb={'id': 'cedb0f21-a889-442d-93ca-6d12da33809b', 'route': ['p2', 'e6', 'i12', 'x11', 'p2', 'c2']}
1769737134.5274396,SENT,4489e439-afc5-44d8-b4d9-3e62462b3cfa,54200f5a-b58b-4055-9e42-a6e83b0d22cd,c2,c5,3399,?,p2,
1769737134.527575,CREATED,8462ee31-9e88-4219-8fa3-1be037ec9efb,258906f4-92ff-4af9-8ccf-ff95db2c219f,c2,c5,27,?,?,surb={'id': 'cedb0f21-a889-442d-93ca-6d12da33809b', 'route': ['p2', 'e6', 'i12', 'x11', 'p2', 'c2']}
1769737135.1309774,SENT,76ee1b86-8d16-4af6-b26e-cc1d9f70b618,8fd7dbf2-445a-4fc0-872c-067267209033,c2,c5,3363,?,p2,
1769737135.131409,CREATED,0e1d0b32-c26d-4661-9eff-e3337883d02a,4039f283-4bd0-4270-bd19-93e6878a2079,c2,c5,27,?,?,surb={'id': '00815468-f5fb-4b60-941e-b7134fd26baa', 'route': ['p2', 'e5', 'i5', 'x7', 'p2', 'c2']}
1769737135.1768906,RECEIVED,d1f20a32-a516-4019-8b8b-25216099f6e9,2e0f289a-2ad7-41e7-a119-fc01a0072f04,c3,c2,27,p2,?,surb={'id': 'e7e9aedb-d33a-4305-ba48-dde76dcc2848', 'route': ['p2', 'e1', 'i1', 'x2', 'p3', 'c3']}
1769737135.2457106,SENT,d805b6e7-d55e-4029-ba7b-cab0ab069731,85a66fe7-dac5-417c-8df0-845c4614bd52,c2,c5,3371,?,p2,
1769737135.2457838,CREATED,e25895a7-22c3-4da0-8c9d-ac75184d9be4,4039f283-4bd0-4270-bd19-93e6878a2079,c2,c5,27,?,?,surb={'id': '00815468-f5fb-4b60-941e-b7134fd26baa', 'route': ['p2', 'e5', 'i5', 'x7', 'p2', 'c2']}
1769737135.336543,SENT,2915f8ea-66c1-4852-a3f7-b5f54600807c,2a8cd357-6070-41cb-bddf-81400e9188c9,c2,c5,3380,?,p2,
1769737135.3366992,CREATED,ce1627e2-45a4-4c43-a4f4-f85260f95a6a,180056dc-68d2-4a54-8135-21ec1e6790a8,c2,c5,27,?,?,surb={'id': 'a37a4878-f04a-4e66-abbd-eb711766b0a6', 'route': ['p2', 'e6', 'i2', 'x7', 'p2', 'c2']}
1769737135.3508453,RECEIVED,5f15e190-3845-4e9e-bc83-dae8b8265e86,885a0281-b815-44f8-ae29-15397e31261b,c3,c2,27,p2,?,surb={'id': 'f8fc8067-94de-476d-b57a-2677161a33c4', 'route': ['p2', 'e4', 'i2', 'x5', 'p3', 'c3']}
1769737135.693934,SENT,3c314b7a-8cd1-4724-b211-8d622d02f3eb,92620b8e-205b-4b20-9314-ce2b75b940f1,c2,c5,3371,?,p2,
1769737135.69409,CREATED,fd6cf298-f6de-4e7f-adb0-920890d0be54,180056dc-68d2-4a54-8135-21ec1e6790a8,c2,c5,27,?,?,surb={'id': 'a37a4878-f04a-4e66-abbd-eb711766b0a6', 'route': ['p2', 'e6', 'i2', 'x7', 'p2', 'c2']}
1769737135.7847033,SENT,28a6ab90-0187-4193-8690-0edc52f489e0,c85278d7-45d7-4763-b755-959a1c88019d,c2,c5,3380,?,p2,
