timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746039.6414416,RECEIVED,d969ecb8-4208-4cfc-ba75-23bd697fd10b,40de0da1-21c7-4fe2-ac16-83b723bb1ea5,c3,c2,27,p2,?,surb={'id': '0a3114f1-c69e-413b-b133-e96bfa2074bb', 'route': ['p2', 'e5', 'i3', 'x10', 'p3', 'c3']}
1769746039.8603675,RECEIVED,a507c160-c21a-47c2-a820-b488519bff1c,0c3d8cd0-d1f5-47e5-ba74-c123b1b391bc,c4,c2,27,p2,?,surb={'id': '60ed52bb-69ee-4350-a296-1bd4b13e9272', 'route': ['p2', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769746039.8794262,RECEIVED,67af7c4b-6d7b-461f-9ca3-de77ea5ee70c,8fabf5e4-62a4-4715-b42f-5b70e55a53a1,c5,c2,27,p2,?,surb={'id': 'a71e2d0b-2c22-44b8-9846-5cac5c8f2773', 'route': ['p2', 'e5', 'i9', 'x4', 'p2', 'c5']}
1769746039.9066398,RECEIVED,9b6cee4a-6f3c-49d0-bef8-2e38275eaf03,cf397504-612e-48ad-8e8f-517d41f11f6e,c3,c2,27,p2,?,surb={'id': '34ab5c13-1e0c-40c4-b039-48ac93b319a1', 'route': ['p2', 'e10', 'i2', 'x7', 'p3', 'c3']}
1769746040.0382154,RECEIVED,8fd3bb19-5a52-4ba0-b6c6-4126bd458c38,b344479e-1cb2-4661-af3c-b7dccc974011,c5,c2,26,p2,?,surb={'id': 'e561ae15-ac67-4089-aece-987c91a7f5f4', 'route': ['p2', 'e7', 'i7', 'x7', 'p2', 'c5']}
1769746040.0465202,RECEIVED,f8be808d-5e92-4004-9acb-a40cfbf70ab7,279fe75f-80b4-4981-b73e-d00f4f00e956,c5,c2,26,p2,?,surb={'id': '71308852-b728-46fd-b8d2-8d45640bb20c', 'route': ['p2', 'e9', 'i12', 'x7', 'p2', 'c5']}
1769746040.0513306,RECEIVED,38965df8-ffc3-4deb-bd56-b12177c153e3,d1b76c00-7550-46e4-9681-cd6829924491,c3,c2,27,p2,?,surb={'id': '2e6e98d0-fbc9-45df-95e2-fb2144d23061', 'route': ['p2', 'e5', 'i7', 'x8', 'p3', 'c3']}
1769746040.0632548,RECEIVED,ecf64d3c-8f79-4d3a-a7c5-9bc11afbe4ce,21c90b7a-c193-4bc4-89fa-7d5eb4a76b78,c3,c2,27,p2,?,surb={'id': 'dea175d6-209f-41fc-bc15-10448ff37999', 'route': ['p2', 'e4', 'i8', 'x6', 'p3', 'c3']}
1769746040.069639,RECEIVED,d47f13d3-00c4-4638-b6ff-9ef6d61253d7,fcb3d414-81e8-43fc-8bc2-02d7ad102808,c5,c2,26,p2,?,surb={'id': 'fc72fe3d-1efc-46a0-a7dd-ba90e24e0b07', 'route': ['p2', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769746040.0803204,RECEIVED,3ac10933-fc50-4380-b62a-c03b2e2e145c,2afa00b1-a6f0-4196-86ba-f2d375ee028b,c5,c2,27,p2,?,surb={'id': '02122570-5fed-4e39-9c67-f0a1f85d5a90', 'route': ['p2', 'e10', 'i9', 'x12', 'p2', 'c5']}
1769746040.2285013,RECEIVED,2fe1088d-23e6-479d-a278-93227ba155d8,13d101db-47c6-419e-864a-98fe04df55d7,c5,c2,27,p2,?,surb={'id': 'af1f9f06-f018-405c-9fb4-0c25585777f1', 'route': ['p2', 'e8', 'i7', 'x7', 'p2', 'c5']}
1769746040.2958543,SENT,3a4df37e-1a8b-42c5-8843-ec81d393108a,795577d5-ffe4-40fc-b534-7d956261991b,c2,c3,3396,?,p2,
1769746040.2960958,CREATED,49cd82f3-6f9f-4ef0-b567-a6861ed52963,19b8e914-3162-4e9f-b0f8-265cb58b0faf,c2,c3,27,?,?,surb={'id': '233f0375-0e6a-4a6e-a8da-49b8731eba96', 'route': ['p3', 'e7', 'i10', 'x10', 'p2', 'c2']}
1769746040.312566,RECEIVED,98d2830e-34b0-48c2-a2ef-b07d9f956e32,cc38fd72-a850-4616-b3f6-8b96ca90b0d5,c3,c2,27,p2,?,surb={'id': '6f1c520e-173d-4f10-a5fd-bb5b849f6a79', 'route': ['p2', 'e12', 'i10', 'x12', 'p3', 'c3']}
1769746040.3782299,RECEIVED,8b2776b0-af92-474e-b094-b92c5bdb73d7,bd4d2302-cba5-4f14-99bf-a71ca34e0299,c4,c2,26,p2,?,surb={'id': '37f48082-6bf9-4eb3-8559-7cad9d538664', 'route': ['p2', 'e8', 'i11', 'x4', 'p1', 'c4']}
1769746040.486321,RECEIVED,c57c58df-de0d-4e48-8e6d-30d93f7c3327,fb44e595-162b-4e34-8896-648f2ed53819,c5,c2,27,p2,?,surb={'id': '1e872c9e-672e-456f-a4cd-a379c197272f', 'route': ['p2', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769746040.517899,RECEIVED,12899ef6-4859-499d-8173-a7484fa56081,19463a04-1c4b-4c85-b7e1-4f6ebaeaafc3,c5,c2,27,p2,?,surb={'id': 'f40e5f2b-21ac-4601-8b73-8388663b6daf', 'route': ['p2', 'e2', 'i1', 'x4', 'p2', 'c5']}
1769746040.7230818,RECEIVED,1d849610-0266-4502-bce6-87088c0104e9,adbd6861-23cc-43bc-a08d-708566d1231b,c3,c2,27,p2,?,surb={'id': 'ce2853cd-8238-4e7c-9350-6074af7893a6', 'route': ['p2', 'e4', 'i8', 'x11', 'p3', 'c3']}
1769746040.766598,SENT,a509fa2e-6ca9-41c8-8a7c-6f27b43b34da,18e7c042-933c-4d36-bc97-9ae5b8a5ad4a,c2,c3,3376,?,p2,
1769746040.7667303,CREATED,80a646aa-9c97-4d3c-8ccc-8b0bc7ef5ca9,1d8efb21-306e-40f7-8d15-aa6682e44109,c2,c3,27,?,?,surb={'id': 'bb3c7a7a-d8ab-455d-a139-f5775569cfc6', 'route': ['p3', 'e3', 'i6', 'x1', 'p2', 'c2']}
1769746041.0213976,SENT,a36a4182-1590-435e-b2c0-49c5cf26f2d0,b5900a47-5e9c-43f6-af06-185f93deaf0f,c2,c3,3368,?,p2,
1769746041.0215454,CREATED,ce073059-96ce-452f-92c1-8a8fd9c2551e,ca00acd5-59da-4d28-ad32-4ad98aa7b56e,c2,c3,26,?,?,surb={'id': 'de4a8a9b-fe49-49ce-8d33-f3b0fe66304a', 'route': ['p3', 'e12', 'i10', 'x3', 'p2', 'c2']}
1769746041.0387943,RECEIVED,13aea405-3512-4979-aaf7-3515463d6ac6,9c89b761-ab66-4fa0-b664-aa458daa861a,c5,c2,27,p2,?,surb={'id': '5a4f4e43-70c6-4ba2-b060-b7616270172f', 'route': ['p2', 'e3', 'i1', 'x10', 'p2', 'c5']}
1769746041.1169317,RECEIVED,1bfe9977-b6bd-47e0-bd6a-725fd95c66ee,9f03b0b2-2f3f-4f06-83c9-ec6eb103498d,c4,c2,26,p2,?,surb={'id': 'c255b101-e52e-4d2e-aaa3-7d63044e9271', 'route': ['p2', 'e3', 'i9', 'x3', 'p1', 'c4']}
1769746041.1194334,SENT,f8179dbb-e3d7-4fd6-89ce-c565871bed16,55ab9411-1ffe-461b-92c2-e3c4a226ad56,c2,c3,3387,?,p2,
1769746041.1195815,CREATED,9ff58558-8576-4a5a-bdf4-c72fa3548244,9c1af48d-037e-47b3-bc34-972209d48a88,c2,c3,27,?,?,surb={'id': 'c41c6d28-3e81-4f5a-9fb6-216576deba7b', 'route': ['p3', 'e12', 'i6', 'x9', 'p2', 'c2']}
1769746041.1592793,RECEIVED,07ceb0e9-3f69-4e44-9487-468869a6546e,d5133dcb-2428-46ad-a32a-ebed52d0adcc,c5,c2,27,p2,?,surb={'id': '1130b44e-b4f4-4c24-8407-5978a865a053', 'route': ['p2', 'e2', 'i10', 'x9', 'p2', 'c5']}
1769746041.3347685,RECEIVED,5249a35d-5e72-4805-9066-3e43663802d4,52e5852e-2b1c-4958-8de3-41ee8b3b7b75,c5,c2,27,p2,?,surb={'id': '08f876fb-1803-4160-b8cd-c0d1023a8d25', 'route': ['p2', 'e9', 'i5', 'x8', 'p2', 'c5']}
1769746041.3501945,RECEIVED,6efafdcf-8f8a-42fa-a1ac-fa145a61d058,5141c0a4-f699-4d58-9cbe-09e1d1a20514,c5,c2,26,p2,?,surb={'id': 'f2b3c524-0619-42a5-90b1-4638f79240e6', 'route': ['p2', 'e10', 'i1', 'x6', 'p2', 'c5']}
1769746041.402416,SENT,b9606f25-1b3a-47f6-a627-dea2388e6933,0addcc6f-f165-4bde-8d47-64ba5d9c808c,c2,c3,3375,?,p2,
1769746041.4025629,CREATED,96de7587-cbe1-4418-b47b-cfa528e5c666,2f5b38ae-f7bf-4082-b1b5-8c978c195c8e,c2,c3,27,?,?,surb={'id': 'fd1dfb3b-8aa5-49fb-be84-7935fb98e476', 'route': ['p3', 'e8', 'i4', 'x8', 'p2', 'c2']}
1769746041.5363147,RECEIVED,3a256111-6ead-4e31-b1c7-4e7e8bbd7095,aef7edb0-ec35-4202-abdb-629673c59355,c5,c2,27,p2,?,surb={'id': 'd9788588-2897-4ec2-8e5b-0cd00914de8e', 'route': ['p2', 'e9', 'i5', 'x12', 'p2', 'c5']}
1769746041.6350937,RECEIVED,a4c5f3ec-1111-430f-8dce-22cee21b0966,e904e7d0-d479-41f3-a56f-40dd8d72f2b7,c5,c2,26,p2,?,surb={'id': '64f7a244-b741-49aa-8ee1-e25a37af0c0d', 'route': ['p2', 'e6', 'i11', 'x6', 'p2', 'c5']}
1769746041.637512,RECEIVED,ce738ae7-6ccf-458c-8c58-f13b377a207a,12799a31-6c31-404a-85c6-2f695da9d51b,c3,c2,27,p2,?,surb={'id': '738cd13e-8458-4f69-885e-4c9542a8b0e2', 'route': ['p2', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769746041.651181,RECEIVED,79d63e8b-4390-4d7c-8f9d-feba2436d0ff,fd7292f1-f2ad-4727-adee-988d9e8ae488,c3,c2,27,p2,?,surb={'id': '01e18988-ea0b-4910-84ea-126bd68fd306', 'route': ['p2', 'e10', 'i11', 'x4', 'p3', 'c3']}
1769746041.8177679,RECEIVED,96072fec-65f3-4719-9b93-ffe1a8faa431,e6d78e5d-5c34-4091-9bcc-36e60c766b2f,c4,c2,26,p2,?,surb={'id': 'cc92b27d-fca6-4339-bc14-8936bd8324fd', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769746042.0473268,RECEIVED,548474a0-e643-4039-a442-c39da7204aea,ad4836ca-7859-4c4e-950f-72dbc6932b3c,c3,c2,27,p2,?,surb={'id': 'bb4d1d3c-214c-4a76-995a-813ee591f75d', 'route': ['p2', 'e4', 'i10', 'x5', 'p3', 'c3']}
1769746042.254107,SENT,2ff2f83f-fe58-4e0e-9a50-d6283bc5336b,c869a2a9-5d39-4bee-905d-b4a5e580fbb4,c2,c3,3408,?,p2,
1769746042.2542312,CREATED,4698dca9-a30c-438f-9117-ec47d416d3b0,c4f72858-2904-47a7-820c-778a3f7eff04,c2,c3,27,?,?,surb={'id': '1cd70741-38e0-4a99-8279-614ba77993da', 'route': ['p3', 'e5', 'i10', 'x9', 'p2', 'c2']}
1769746042.4115014,RECEIVED,5c89bf33-9497-4a18-bda1-bb9e42905c05,1fd531ab-a4aa-4c6c-92e6-f05c7560fe69,c4,c2,27,p2,?,surb={'id': 'e7dd5cf9-29b8-451f-b2c9-1b3bbba104b8', 'route': ['p2', 'e5', 'i5', 'x11', 'p1', 'c4']}
1769746042.5241377,RECEIVED,05277509-917c-4f1f-a3f6-35a2c4992507,872737cf-3df0-420c-9c6f-97e5afaa7803,c5,c2,27,p2,?,surb={'id': '7a3c7f0c-396c-4f22-8628-e6a0752b4ba7', 'route': ['p2', 'e7', 'i8', 'x11', 'p2', 'c5']}
1769746042.538702,SENT,7b326136-a474-4e65-9fab-85a7e682c92b,66a8b3e2-1a8a-40ba-b73f-90337da096b6,c2,c3,3395,?,p2,
1769746042.5387866,CREATED,8cb3c06c-3f34-4fb9-be30-04f6dcbada26,0240a04c-c750-4b7b-bf0c-7272afef52e0,c2,c3,27,?,?,surb={'id': 'bf2fef97-eeb6-4d95-91ae-d477374bf181', 'route': ['p3', 'e11', 'i12', 'x1', 'p2', 'c2']}
1769746042.670308,SENT,feb4ba04-d329-4267-b47c-e52bfc748bb2,f77699e0-56a3-474d-9302-b98949ea62ac,c2,c3,3371,?,p2,
1769746042.670406,CREATED,3298e8de-4c03-48e1-a648-badc75627d0f,9fd61ede-9583-4acf-9268-a8f69e4d8ee9,c2,c3,27,?,?,surb={'id': 'e48d1773-314c-41a9-b492-efa36d121371', 'route': ['p3', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769746042.6965957,RECEIVED,d60b3de8-fb3f-4c67-a843-17f006a45b4a,4ddfe025-067f-415e-810e-9eb57e459982,c3,c2,27,p2,?,surb={'id': '59364b06-a87a-4671-89b3-af8574420fd0', 'route': ['p2', 'e4', 'i10', 'x10', 'p3', 'c3']}
1769746042.778341,RECEIVED,0bf0dca5-f37f-49ce-a83b-1f0e1135bc05,eda42207-4431-4d93-b3e0-386ca720d368,c4,c2,27,p2,?,surb={'id': '283006e7-3552-41c7-851f-a3aacc459c75', 'route': ['p2', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769746042.8361018,RECEIVED,d8eb55f2-62a1-43d6-9777-390b03e0cdc1,5caca1e3-3c0e-467c-807d-bf26a975e742,c3,c2,27,p2,?,surb={'id': 'c988931a-4f9c-42ca-a7f9-0b3d2dc6b387', 'route': ['p2', 'e1', 'i7', 'x11', 'p3', 'c3']}
1769746043.0633364,RECEIVED,bea83468-4b03-4de8-8a57-406ff7a29c3f,8e1e905b-f012-4388-bee6-664969e21245,c4,c2,27,p2,?,surb={'id': 'b49e4889-529b-46e4-b311-77593a501431', 'route': ['p2', 'e5', 'i6', 'x1', 'p1', 'c4']}
1769746043.1701822,RECEIVED,ba5b1599-7f1a-4cee-b959-f4c1bcc18598,d9b45f7d-7044-4d1c-af42-390cf4a67055,c5,c2,27,p2,?,surb={'id': '0fb27c2a-c9d9-44ca-9df1-720f3901effd', 'route': ['p2', 'e11', 'i7', 'x1', 'p2', 'c5']}
1769746043.1787455,RECEIVED,bc9ecba3-8841-4812-864e-1abcb8e77efb,99875458-a4f0-4616-9531-eb7d55ae61fc,c4,c2,27,p2,?,surb={'id': '4a8c4424-d13f-467c-8657-17bc56cd35b8', 'route': ['p2', 'e8', 'i6', 'x7', 'p1', 'c4']}
1769746043.192374,RECEIVED,33f52195-ef8a-4d45-9010-2c4051275983,aacb1831-11db-4acb-ab3e-a0243c91d156,c5,c2,26,p2,?,surb={'id': '56485b8a-84f7-41c0-8f16-bf76d3dc28e2', 'route': ['p2', 'e11', 'i7', 'x10', 'p2', 'c5']}
1769746043.3362644,RECEIVED,19cc6baa-343a-4526-94f8-bc160dd60763,36812b14-fdab-4844-a4ac-b3c8767cd65a,c5,c2,26,p2,?,surb={'id': '9eb1c652-1368-4cad-b850-66f44b7a5bee', 'route': ['p2', 'e8', 'i7', 'x1', 'p2', 'c5']}
1769746043.468182,RECEIVED,95b43a1b-75c8-4c59-ae8c-e286a04e25b0,2d797ee6-397d-462e-bfca-07e8661d6bbc,c3,c2,27,p2,?,surb={'id': '550e2288-5cee-478d-b753-f135073853b2', 'route': ['p2', 'e5', 'i6', 'x6', 'p3', 'c3']}
1769746043.5752418,RECEIVED,2d1f841b-7b7c-43ba-a58f-6add10bbc2b1,3aa8beaa-fc3b-482b-8c2b-7c01d8c7cf82,c5,c2,27,p2,?,surb={'id': '60dc1a27-0d17-40b1-8a66-2102ae0d8e31', 'route': ['p2', 'e3', 'i2', 'x10', 'p2', 'c5']}
1769746043.7485135,RECEIVED,14ff1279-8630-4154-b742-39283a01d934,f1e805bf-137c-4393-9edd-79f09ff3785e,c3,c2,27,p2,?,surb={'id': 'd373ed34-c7a9-49cb-9b7f-0fd69169ceb0', 'route': ['p2', 'e10', 'i8', 'x12', 'p3', 'c3']}
1769746043.8462796,SENT,6328f319-7274-400a-a318-54acc7c996db,c8792991-54fc-40d7-b9d1-4a1c7b5574ae,c2,c3,3396,?,p2,
1769746043.8463795,CREATED,b386dc7c-f5f6-4e94-bb7e-e70ade0ace86,d2fa5f8e-cdfe-46ed-998b-576f202d1ab5,c2,c3,27,?,?,surb={'id': '4d516fd1-5fb5-451f-a472-47e952efc1cf', 'route': ['p3', 'e3', 'i10', 'x10', 'p2', 'c2']}
1769746043.874272,RECEIVED,c44ff88a-d828-41d2-b891-c809533c945c,915d342b-5c2e-48fc-b9d6-516d004eccd1,c3,c2,27,p2,?,surb={'id': '4efbab7f-ab4c-411a-9dcc-fa7f8cff7c88', 'route': ['p2', 'e3', 'i11', 'x2', 'p3', 'c3']}
1769746044.1584969,RECEIVED,6001ae32-7da9-4b37-8599-00f182c5475b,ceaa56c9-7bf4-4a1f-a02f-6e7dcc3ea7e2,c3,c2,27,p2,?,surb={'id': '9086e2d4-8d5b-4598-8834-328fb1b8ce26', 'route': ['p2', 'e8', 'i1', 'x2', 'p3', 'c3']}
1769746044.2196848,RECEIVED,aa93f6c1-6111-4047-89e8-d5b2a77199de,3be41f14-920d-47a6-b338-5557acbf892f,c3,c2,25,p2,?,surb={'id': '34a5bb2f-37e8-44c6-ba05-1941cfa0fb3f', 'route': ['p2', 'e2', 'i9', 'x2', 'p3', 'c3']}
1769746044.2711112,RECEIVED,fe787efc-59d9-4fe4-874c-4c79139f5e70,2d46221c-5813-464e-9a34-e46051537327,c5,c2,25,p2,?,surb={'id': '5d355ba5-9275-4a12-b1b0-aa08f03a3c7e', 'route': ['p2', 'e10', 'i6', 'x1', 'p2', 'c5']}
1769746044.2781606,RECEIVED,932dbb00-8069-43b2-8c58-806be8377f66,b207a901-4d71-4df0-9eac-029bb71f7733,c3,c2,27,p2,?,surb={'id': 'cafb2a57-e979-41c9-83ff-b799ff21b255', 'route': ['p2', 'e6', 'i2', 'x7', 'p3', 'c3']}
1769746044.3868055,RECEIVED,b90d3ae8-d30b-4bca-835a-da31993d622d,aa607cbf-acfc-4e9b-a918-e8a97c132a40,c4,c2,27,p2,?,surb={'id': 'efe46f11-453b-419e-a7c2-e784f88bed84', 'route': ['p2', 'e4', 'i10', 'x6', 'p1', 'c4']}
1769746044.4619744,SENT,a8c125d4-af3e-4841-a0dd-848a7e94581d,916b149d-1e53-47cf-8aaf-fa8b8e1a8f6c,c2,c3,3384,?,p2,
1769746044.4621596,CREATED,707b478f-0d50-4f18-a480-f378ed245d5d,4aabfd56-74db-4198-9459-6c71fa99f2d3,c2,c3,27,?,?,surb={'id': '005713b8-66d3-4603-8eda-4c56fdff216b', 'route': ['p3', 'e8', 'i4', 'x11', 'p2', 'c2']}
1769746044.5223258,SENT,917615f4-ecd0-4941-8165-106447728067,e87ecfd8-0e2c-4452-9599-d949d9412115,c2,c3,3388,?,p2,
1769746044.5224743,CREATED,52067276-0848-4f9a-8133-7fa646dda643,a898e473-a79f-4252-a397-0125d618a2f4,c2,c3,27,?,?,surb={'id': '952b9eb4-f883-4392-bee6-e4a351c2fcfd', 'route': ['p3', 'e4', 'i7', 'x7', 'p2', 'c2']}
1769746044.5250342,RECEIVED,762138bf-1d9a-408d-8de8-9f662c67e46a,8491a50f-97e0-4591-a34e-83b153b51381,c5,c2,27,p2,?,surb={'id': '45ab67a4-fb0d-41e7-8199-567de0d6ac31', 'route': ['p2', 'e6', 'i8', 'x2', 'p2', 'c5']}
1769746044.559272,RECEIVED,cb6c8200-d5ff-418c-960d-7052111e8d02,57ddd3c5-99d4-4d1f-b433-50964ed7c542,c3,c2,27,p2,?,surb={'id': '040844a8-36e5-4ee4-aae2-c24ab28f7b60', 'route': ['p2', 'e11', 'i2', 'x9', 'p3', 'c3']}
1769746044.6072547,RECEIVED,578e5b17-1ced-4412-9265-5d240b2e5714,75340ec7-ce54-4029-b742-5a83951bbccb,c4,c2,26,p2,?,surb={'id': '8cc75246-ce81-4d6d-b9fc-53317442da10', 'route': ['p2', 'e4', 'i8', 'x11', 'p1', 'c4']}
1769746044.6264548,RECEIVED,c3b286e2-2fa6-4087-9d14-e7e9cdb46075,52ec9111-6ca2-40f9-aee4-0ea4e7eb3539,c4,c2,26,p2,?,surb={'id': '23161b83-2c85-441c-ba71-e78c1ed00b4d', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c4']}
1769746044.6733599,RECEIVED,6f7a1077-b624-422e-b90f-1adf7a128f23,c92604a3-a2a3-4fc5-99d2-58c920e37bda,c5,c2,27,p2,?,surb={'id': '1f613c7b-45f8-40a7-a7f8-bf7377f81674', 'route': ['p2', 'e9', 'i8', 'x1', 'p2', 'c5']}
1769746045.0894604,RECEIVED,25ef3502-a9a1-4270-8e78-f645a6524c11,bdf84545-7469-438d-a864-bbd253a338fe,c4,c2,27,p2,?,surb={'id': '19d0ea8d-3463-496f-8a41-312b14240049', 'route': ['p2', 'e7', 'i7', 'x3', 'p1', 'c4']}
1769746045.6664956,RECEIVED,dd543d18-a878-4735-ae08-dded02779e1f,3d5390e3-8006-4aff-b61b-4ef960c440cb,c3,c2,27,p2,?,surb={'id': '42b4ded5-ee64-49f9-8ffb-dba760d0dd7f', 'route': ['p2', 'e12', 'i7', 'x3', 'p3', 'c3']}
1769746045.702325,RECEIVED,328981d8-0508-479a-bcbb-9f5a548688e8,52a924a7-0d8f-44e7-a4a4-fba31db328c5,c3,c2,27,p2,?,surb={'id': 'e650c55b-a579-4784-8943-da1ac7eaedb1', 'route': ['p2', 'e11', 'i10', 'x5', 'p3', 'c3']}
1769746045.7449486,RECEIVED,7ed3b159-0035-4160-bf56-c8e3789022af,901771d4-4e93-46cf-8830-65b219d4b2bf,c4,c2,27,p2,?,surb={'id': '0271abad-7104-4fa9-ac9f-8edfe166ec22', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769746045.759112,RECEIVED,bb0a4302-4a48-4cdd-b52e-f6fc9186d1f9,7200c94b-1687-441d-b0ad-3c6ac3d8ce6a,c3,c2,27,p2,?,surb={'id': 'cb379e7b-6fdf-4d13-9670-408e6eecd1aa', 'route': ['p2', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769746045.7626042,RECEIVED,f79c3fdc-819c-40ac-88cb-30431bcdc5c1,6c99b7de-d35c-4f3d-b86f-a1f45a22df6f,c4,c2,27,p2,?,surb={'id': '0d0a4975-8406-4572-bc47-fee4fdbbb7d2', 'route': ['p2', 'e7', 'i3', 'x5', 'p1', 'c4']}
1769746045.867698,RECEIVED,554dfcaf-cd07-49c1-b02b-67aeb53cf4d1,adb33132-5914-4500-80cc-87605560b8d7,c3,c2,27,p2,?,surb={'id': 'bc7ad0b7-676c-4336-acaf-c6ffc666b9de', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769746045.9326167,RECEIVED,73e0b1bf-024b-4c50-aafc-86c1a2866ebd,6b2c1657-f84d-4efc-b555-99990c2f9737,c5,c2,26,p2,?,surb={'id': '891941fd-d3f4-4e3f-b483-0ed11574ce93', 'route': ['p2', 'e4', 'i6', 'x4', 'p2', 'c5']}
1769746045.9668,RECEIVED,0ef8853f-dec8-4e81-937b-01adee635095,271d3b11-9c1c-46ad-8aa6-e21626cb0325,c3,c2,27,p2,?,surb={'id': 'a420a335-d560-407b-b004-3e1a1a3e9ce2', 'route': ['p2', 'e5', 'i8', 'x10', 'p3', 'c3']}
1769746045.9721282,RECEIVED,685135b7-f479-479b-97ac-41dcc7a2f28e,ef15b0fd-2979-4856-9693-af47c6fe732b,c5,c2,27,p2,?,surb={'id': '5570effd-4819-42b3-b4e2-b809477041f5', 'route': ['p2', 'e10', 'i3', 'x10', 'p2', 'c5']}
1769746046.0578265,RECEIVED,76d83df0-ff75-4a07-ab2e-b89dc5a81e36,1d5a22f6-f5d7-47c6-93ff-eb6d493587ea,c5,c2,25,p2,?,surb={'id': 'd44300a6-c687-4fdb-b051-3e0c51ed388a', 'route': ['p2', 'e6', 'i8', 'x3', 'p2', 'c5']}
1769746046.2395484,RECEIVED,4be92f15-1104-49de-9da9-eb91df9e57fd,cfa30876-5e81-41df-8e73-7c7fc88d39f4,c3,c2,27,p2,?,surb={'id': '33ecfb11-57b1-467f-8500-608e43790aeb', 'route': ['p2', 'e9', 'i2', 'x1', 'p3', 'c3']}
1769746046.3327043,RECEIVED,8b671bd7-23f3-4555-9c5b-b8725768f3b1,2149ec18-8874-4591-9479-425b714b3625,c4,c2,27,p2,?,surb={'id': '904205fc-508d-48d7-b664-e1be96678f76', 'route': ['p2', 'e10', 'i9', 'x11', 'p1', 'c4']}
1769746046.43059,SENT,73b4b943-8760-4ce9-93ea-a3fc6a052987,78d8ac0e-7f9d-4e14-b176-84870156ede0,c2,c3,3379,?,p2,
1769746046.430699,CREATED,b734bd1f-bd33-4ed1-8de8-46cc0f318350,206d8237-307d-4245-a1b2-5712146e45a5,c2,c3,27,?,?,surb={'id': '854f3ce0-499a-4761-bd13-aaf1bb5a7191', 'route': ['p3', 'e11', 'i4', 'x12', 'p2', 'c2']}
1769746046.5746284,RECEIVED,17fb5de1-464b-4892-a5cf-aaee81034ce4,ec8fd27b-5b56-4c37-8460-827362669f16,c3,c2,27,p2,?,surb={'id': 'bd24e163-4ced-4b4e-a7af-820f4c1f0a4d', 'route': ['p2', 'e11', 'i9', 'x6', 'p3', 'c3']}
1769746046.6064098,RECEIVED,59f858a2-b73a-4669-8136-2020b47c7f72,c28ee0c7-3b3d-4028-acfe-43090b1b6630,c5,c2,27,p2,?,surb={'id': '60dd19ac-5a66-4d86-80ea-fbf3fad5e856', 'route': ['p2', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769746046.617409,RECEIVED,7bf51e49-c407-47a1-9645-6142c142d41f,203ba96e-ef10-4f76-bdec-8939473f735a,c4,c2,26,p2,?,surb={'id': 'ce08461d-6b10-4f15-8048-bdb875506937', 'route': ['p2', 'e4', 'i6', 'x12', 'p1', 'c4']}
1769746046.6364954,RECEIVED,6b325c45-daf5-4845-86d0-371f4461c2e0,e37960eb-d0a5-432a-9628-3e9e6d2a57f3,c4,c2,27,p2,?,surb={'id': 'e48c3618-9414-4171-b54e-6904fa28457f', 'route': ['p2', 'e3', 'i10', 'x11', 'p1', 'c4']}
1769746046.6642208,RECEIVED,3c2fc15d-28dc-4cee-8b9a-7e696f41b672,a604e608-376f-4780-92a2-72befc36ec30,c3,c2,27,p2,?,surb={'id': '95ceb90a-72dc-49a7-bca1-b2fb302876e0', 'route': ['p2', 'e10', 'i6', 'x10', 'p3', 'c3']}
1769746046.6824088,RECEIVED,4ee1b710-b5cb-49a3-b185-a0c1f6e72593,6d9f58a2-8baa-4dc8-aaff-d13eec41b78d,c4,c2,27,p2,?,surb={'id': '5316b043-805b-4f5a-a011-6c3f457fedd7', 'route': ['p2', 'e1', 'i8', 'x9', 'p1', 'c4']}
1769746047.1424725,RECEIVED,1a523b79-2607-4d8d-82d0-cbaeabe5ce68,84224af7-9836-4e9b-9c0d-8f6bf8e030a0,c3,c2,27,p2,?,surb={'id': '371cfb7a-3ca9-4a4d-9ba0-0469dc3157f3', 'route': ['p2', 'e7', 'i2', 'x2', 'p3', 'c3']}
1769746047.2644072,SENT,6f1d81ce-4c10-485b-b0d4-74e7204ff6f6,1fdb3a05-8212-49e6-a12a-8b7b6e2d420e,c2,c3,3387,?,p2,
1769746047.2645085,CREATED,bd88e14a-972c-4a9f-824e-40c9ce15987d,5dc278b9-a338-46e0-b535-586ad5b27bbb,c2,c3,26,?,?,surb={'id': '5680ba8f-e99b-496c-8af7-f9f239a8d950', 'route': ['p3', 'e9', 'i12', 'x4', 'p2', 'c2']}
