timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391953.1586823,SENT,871eb55a-925d-4137-a780-0836887c1347,fbc7ba33-67d9-4f87-bbba-e51d55224ac3,c2,c5,3367,?,p2,
1769391953.1588402,CREATED,072e5f72-82aa-459a-af1c-8811848a9527,6fa54d43-3766-4ad5-b797-35922fb393fb,c2,c5,27,?,?,surb={'id': 'db5369ff-9d7e-4c70-b235-946e50d00a1e', 'route': ['p2', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769392007.598251,RECEIVED,b5820c99-ab34-4bc3-9e23-0a9932c20330,7ba9a38a-321c-4b5e-8b05-f35230642181,c4,c2,27,p2,?,surb={'id': '72c38fb6-9b28-47c7-8737-725691edd54c', 'route': ['p2', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769392008.1008737,SENT,a49bb7b8-7a9a-4cab-852d-70ba56eecdd3,07b43a18-d31a-4dde-98e8-003333d10ad8,c2,c5,3377,?,p2,
1769392008.1010337,CREATED,0b7058c7-79ab-4e81-9225-b2d2eb72c057,84568752-a0fc-441c-ac73-185422388482,c2,c5,27,?,?,surb={'id': '67e982df-a468-4daa-96db-fd19758070c3', 'route': ['p2', 'e8', 'i8', 'x1', 'p2', 'c2']}
1769392008.1391613,RECEIVED,c16d5ba0-ceb6-4d9e-83b0-ca7aed9cce0d,8aef4bf4-dc32-4a2e-8501-56f674a309ad,c4,c2,27,p2,?,surb={'id': '169b5cd1-46ed-44b5-aa97-5ccf9a60123b', 'route': ['p2', 'e6', 'i9', 'x4', 'p1', 'c4']}
1769392008.154266,SENT,a5053079-fda2-41a1-8b5d-a7d2b5dbcfe3,b91d2ce5-c2bf-4c92-b570-f72ce3c046ea,c2,c5,3370,?,p2,
1769392008.1544118,CREATED,5054e208-93e5-483e-96c9-6e483f427458,3f726ef6-0352-4216-9e11-436e2b453fd6,c2,c5,27,?,?,surb={'id': 'dffb7f1d-81aa-4e63-8a9c-5dfcc936f5c8', 'route': ['p2', 'e6', 'i3', 'x2', 'p2', 'c2']}
1769392008.9223666,RECEIVED,a60c3968-b6e2-4941-8876-7c2052033d08,66017bd5-2f72-4e01-99eb-50bf2875ea34,c4,c2,27,p2,?,surb={'id': 'b18dac5f-7c18-4b0c-af25-0cc0781f77db', 'route': ['p2', 'e4', 'i3', 'x1', 'p1', 'c4']}
1769392009.2249038,RECEIVED,38b28112-b066-4b4b-845d-40acc4bc519c,13eb48f4-b3ff-4be8-aae6-fd90e45e09cd,c4,c2,27,p2,?,surb={'id': 'e2fc3b14-3903-4d0b-8d6a-fce328236540', 'route': ['p2', 'e5', 'i2', 'x7', 'p1', 'c4']}
1769392009.2324574,SENT,f8d8e323-7617-4795-b0cd-94f7ceebd7f0,2d2734e3-4a68-445e-9c0e-1ae2b17167f5,c2,c5,3384,?,p2,
1769392009.2326076,CREATED,a872ca9e-c3c9-455d-9c4c-f3dfe858a6dd,6286aa13-3a31-47c6-83b3-cb85d5acad49,c2,c5,27,?,?,surb={'id': 'b6b3982f-b0ad-442b-837d-fbebe63c5df9', 'route': ['p2', 'e6', 'i10', 'x1', 'p2', 'c2']}
1769392009.68223,RECEIVED,e2162d74-2799-4ea9-9c70-bdb4ca8d2799,57d36c00-2c11-4d98-9e21-d829d1e48404,c4,c2,27,p2,?,surb={'id': 'a2719036-122c-47c7-9b46-d0c4c17c706e', 'route': ['p2', 'e5', 'i9', 'x1', 'p1', 'c4']}
1769392009.700424,RECEIVED,a442f8ce-4bc7-4177-8078-cef2a6092f21,657a9759-b64b-4f15-8912-7229028e3dc9,c4,c2,27,p2,?,surb={'id': '73c90498-64af-4723-8c07-01831015aae3', 'route': ['p2', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769392009.9613147,SENT,44ad67a2-9c30-495b-9b52-88d170edbed9,ee6f36a0-8058-4cae-919b-3eaec0a1d9cd,c2,c5,3375,?,p2,
1769392009.9614608,CREATED,10c602fb-9992-45ad-9bc0-1c1fe30ee904,c9a5c243-2ace-43aa-b1d5-bb256274a626,c2,c5,27,?,?,surb={'id': 'dfe0beef-b705-4f9f-9149-527d07bfaa04', 'route': ['p2', 'e6', 'i4', 'x4', 'p2', 'c2']}
1769392010.1386046,RECEIVED,8d838aaa-dcfe-488b-ba39-e52c44f7c166,3e5548bb-0ba3-4948-a926-c4c8e455efc8,c4,c2,27,p2,?,surb={'id': '50102de4-cab6-4135-b313-2af78f31e69a', 'route': ['p2', 'e12', 'i10', 'x8', 'p1', 'c4']}
1769392010.2796347,SENT,af5e5c55-34da-4331-ad6c-0b71ec6c8121,15b25d0d-7d74-4e60-b5a0-011bb8aac287,c2,c5,3399,?,p2,
1769392010.279766,CREATED,e89c9556-e154-490a-a60b-1e6780ae0469,0c151aa9-e1b2-4634-b534-a0b9c3cbb675,c2,c5,27,?,?,surb={'id': '7dfe493a-298f-4a94-a1cf-57ac771db52b', 'route': ['p2', 'e10', 'i9', 'x6', 'p2', 'c2']}
1769392010.4359698,SENT,d8e489dd-63ad-42e0-a6af-58aae33ba3d6,f15dc291-1fe3-403e-a474-db0b5c58b632,c2,c5,3384,?,p2,
1769392010.436131,CREATED,1b6a6663-b6f6-4af1-b2d5-67e1b2e52e35,87aeca06-daa1-404b-b043-5f8bb1fe277e,c2,c5,26,?,?,surb={'id': '2a3c99b3-57b8-4ad5-8e5b-da406cfa9da6', 'route': ['p2', 'e5', 'i8', 'x9', 'p2', 'c2']}
1769392011.4046059,RECEIVED,cb07085a-78ed-4d4a-9ae3-e8f8b360d47a,70b12e97-d7b8-437c-bada-be15b04c677c,c4,c2,27,p2,?,surb={'id': 'ff603f69-49a4-4a37-93d7-f7100278bdc7', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c4']}
1769392011.6648808,SENT,170f099c-1671-4048-a36e-0856f23d3a73,0fcec8cd-e1e3-410f-8c30-21565b497156,c2,c5,3359,?,p2,
1769392011.6650312,CREATED,34b68305-6b04-4a8c-83c7-1cbd6fec7157,c9fd18a1-3c3d-4bf5-8f77-a1cee3d5109a,c2,c5,27,?,?,surb={'id': 'f2498d96-5842-4452-a2c0-4fe85df4a1fc', 'route': ['p2', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769392011.6963203,SENT,2e408c3b-5dc0-410a-bc52-74d43b521ba4,aacb7c5f-66d0-4a19-8d13-c49eb13f71a0,c2,c5,3376,?,p2,
1769392011.6965175,CREATED,dad7ab01-5b7c-47d8-8e49-b20440854e53,c2f2581a-da6f-4d01-ac3a-0f8c3897a254,c2,c5,26,?,?,surb={'id': '637f9fba-95ed-429e-8b4a-edc8932afd25', 'route': ['p2', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769392012.0438046,RECEIVED,b972b69c-6a4f-4192-8b20-afe6698956ea,0fb13c1d-1b47-44b0-927f-8866eb0f8411,c4,c2,27,p2,?,surb={'id': 'fef9c218-3398-4c4f-8a1b-d7a7ab3c10f1', 'route': ['p2', 'e10', 'i11', 'x2', 'p1', 'c4']}
1769392012.0863163,RECEIVED,07b325b4-755c-463d-a03a-2a809d6e2fc9,4658eb1e-36f0-49a3-a7ec-f4dbb941598d,c4,c2,27,p2,?,surb={'id': '18516c72-d86c-4e1c-8d7c-a022e0b23e90', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c4']}
1769392012.4147797,SENT,9fa92bbc-1f80-43f7-9f70-004792364b88,315ee0b3-49d1-4404-8d01-c03a2a2733f6,c2,c5,3400,?,p2,
1769392012.414913,CREATED,050f7903-1498-4a8c-8b61-8fe4489c9900,d8bad245-ef51-4df2-a335-c31892173dae,c2,c5,27,?,?,surb={'id': '8f0c9cd4-0e47-44e7-bc11-8351bdeefd88', 'route': ['p2', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769392012.4892204,SENT,36bb8db4-a4a0-4943-8036-c33d88ffe241,9813da2e-b01a-4c5c-87ef-c67bec0daca5,c2,c5,3380,?,p2,
1769392012.4893558,CREATED,cbf1960e-f6c7-43e9-a5dd-f1f91237b81b,11b9f75b-f1c1-45da-b894-385e5fd36a0c,c2,c5,27,?,?,surb={'id': '78ca98b4-17dd-42e4-b930-249ff3fe946e', 'route': ['p2', 'e4', 'i1', 'x4', 'p2', 'c2']}
1769392012.5572588,RECEIVED,f5b245d6-e9cc-4821-b865-f8f9bf7f5f0b,72460e8e-695a-4509-8173-44515707ea54,c4,c2,27,p2,?,surb={'id': '22d4337f-c307-42d5-a3ea-3ea45f0ced44', 'route': ['p2', 'e10', 'i9', 'x2', 'p1', 'c4']}
1769392012.8312905,SENT,7f9d3977-81da-48d0-b479-e1539ba18860,14289116-91f9-420a-a6a7-31b565406d89,c2,c5,3372,?,p2,
1769392012.8314402,CREATED,8eca646c-5d08-4576-a426-86925bc5d025,17bf8a50-2fd9-4a27-b94c-2231f74300f7,c2,c5,27,?,?,surb={'id': '112ece40-8752-4294-b334-c0f554fc627d', 'route': ['p2', 'e1', 'i5', 'x11', 'p2', 'c2']}
1769392012.9808927,SENT,2ae06594-59ff-4dd4-b8ac-295703aebf8d,7ecef69d-5358-46cb-b4f8-bd178b4d7cfc,c2,c5,3391,?,p2,
1769392012.981034,CREATED,bba1a910-dc5e-4041-a589-48a8c6ee539f,d04865d8-1d7e-44b4-926a-e6025e739a44,c2,c5,27,?,?,surb={'id': '764e2bfb-75bd-4bc2-ab1e-6442fc410feb', 'route': ['p2', 'e2', 'i7', 'x11', 'p2', 'c2']}
1769392013.0555966,RECEIVED,34783af9-305e-4a21-b540-2b75b0206412,06330394-900c-4717-bd7f-fe747603c4e9,c4,c2,27,p2,?,surb={'id': '8e63ef55-06ff-4e2d-bc19-883d7bee7b8d', 'route': ['p2', 'e12', 'i5', 'x6', 'p1', 'c4']}
1769392013.0943253,SENT,18d127cb-d597-4ea7-8951-460c400a6e18,76d9de8e-3cd8-48eb-abc0-b32ff746186c,c2,c5,3359,?,p2,
1769392013.094403,CREATED,628a128d-5782-4e5b-8a10-406bcbe032e4,c355d39c-0206-44f1-bbc0-b419905c0735,c2,c5,26,?,?,surb={'id': '7d28d149-fb53-427e-9073-dc8c24fcf584', 'route': ['p2', 'e6', 'i6', 'x11', 'p2', 'c2']}
1769392013.413159,RECEIVED,c565c7e7-87d0-4318-bc09-ca7aaaaeebad,baa17ad7-c5a2-4bf7-a7cd-9c63d86bfaa5,c4,c2,26,p2,?,surb={'id': '8f0f0c38-1103-433b-8f33-129c7d1383f6', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c4']}
1769392013.4353821,SENT,713aef80-ab61-4779-84fd-60284b279754,db13869e-346e-41fd-8b03-c1bd00447ffe,c2,c5,3371,?,p2,
1769392013.4355452,CREATED,c56bf2d6-7455-46c8-b58c-ea8df31afc4e,e2f6098c-02f2-4177-8a3b-7dcf265044ad,c2,c5,27,?,?,surb={'id': 'e8964889-dd5d-4255-91b6-dfe43323aca8', 'route': ['p2', 'e3', 'i4', 'x11', 'p2', 'c2']}
1769392013.547568,SENT,ac410608-0a52-4162-81e2-fc5b83c86854,9f28de48-f3dc-4043-b1f7-cf3dc915d61d,c2,c5,3400,?,p2,
1769392013.547735,CREATED,370cb315-8e44-4b63-96f5-1ed5714c422e,b3c8acbc-5e53-4ade-8d68-92532bd97f76,c2,c5,27,?,?,surb={'id': '64472bf8-97a2-4d72-b69b-81dd8ab7c2ee', 'route': ['p2', 'e5', 'i1', 'x11', 'p2', 'c2']}
1769392013.5791905,SENT,c7e1687d-b0b4-421c-a1af-d1b262a283f1,527f9786-8445-4e5d-a43d-849dd192e412,c2,c5,3376,?,p2,
1769392013.5792992,CREATED,a4aa7f04-aedd-43d2-a6aa-c3dee230ea78,79a8e21e-67af-4083-a11c-d4a73c35d0f1,c2,c5,27,?,?,surb={'id': '48dcf085-a785-497d-be53-07717be030c4', 'route': ['p2', 'e6', 'i7', 'x4', 'p2', 'c2']}
1769392013.72675,SENT,64a1a35b-0fcd-480e-8a4e-ca941c9dcdaa,133c0f5a-eb46-47a7-936a-2cc0044c4f20,c2,c5,3386,?,p2,
1769392013.7268517,CREATED,1cb6e181-2d1b-45bc-9dad-b7a756aa4c1f,39a5469b-cac9-4884-88aa-c1947e599bba,c2,c5,27,?,?,surb={'id': '4a568f62-4ec4-4c96-b2d4-af0f60bf2c1c', 'route': ['p2', 'e12', 'i12', 'x12', 'p2', 'c2']}
1769392014.8503404,SENT,bf82d0ba-b378-4209-9fa8-c1ee3b4a67a2,3ad72671-7a09-4a66-8472-0c5bdea454ff,c2,c5,3388,?,p2,
1769392014.8504343,CREATED,0ce88317-6fd0-4995-ab54-fdc06738c53c,4b0a1af3-d1ee-4ed8-81bd-f1660f6a5314,c2,c5,27,?,?,surb={'id': '47c81150-0745-4000-b60a-6556d4b832b5', 'route': ['p2', 'e11', 'i3', 'x6', 'p2', 'c2']}
1769392014.9852147,RECEIVED,f8466994-c8e8-4504-9f03-7b5d9fcd7376,05a0be8e-9685-432e-815a-f1e19e6cd4bd,c4,c2,27,p2,?,surb={'id': '198952a2-9022-4bf3-866a-d4b83b858665', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769392015.7146,RECEIVED,0f63d183-51ea-46d5-9c84-cb47459128ab,8ad31324-8b27-4648-9ddf-6dc4e87197f0,c4,c2,27,p2,?,surb={'id': '3f9d4252-fca9-4736-9a7e-6e2e1b39b62d', 'route': ['p2', 'e3', 'i12', 'x1', 'p1', 'c4']}
1769392015.716758,SENT,17c5bce7-4bad-4fa4-9542-34574088f6fe,3329a211-dbea-41e3-b429-79153c7dba06,c2,c5,3367,?,p2,
1769392015.716817,CREATED,19f00eda-a968-44cd-971f-37a10dc2dc0c,f48e3072-d27f-42f4-95e9-dc8f7991a4f2,c2,c5,27,?,?,surb={'id': '7edbc5ca-a085-4cb5-8af5-851a3a32161e', 'route': ['p2', 'e8', 'i10', 'x9', 'p2', 'c2']}
1769392015.7522485,SENT,002c3755-776f-4d5d-88e1-59666411666b,e6179f8c-2711-4a47-b4c5-51f0a02f5b6a,c2,c5,3384,?,p2,
1769392015.7523003,CREATED,e32cf935-156d-4908-b896-2be50e327992,fa46dd74-26dc-42a0-9b87-3f476f16982a,c2,c5,27,?,?,surb={'id': '1127729d-6575-4250-873a-170656c5c342', 'route': ['p2', 'e3', 'i6', 'x8', 'p2', 'c2']}
1769392016.2786415,SENT,d8f15d82-98cb-4ea9-b1c6-3997d72d9db0,2e9e96b7-ab03-498e-8b81-816a36c8fd9d,c2,c5,3360,?,p2,
1769392016.2788112,CREATED,96ed86c4-2197-4d7e-af94-a1bfebbaf228,47f2e747-8bc5-4151-985d-ac4d040131e3,c2,c5,27,?,?,surb={'id': '835d7144-2525-410b-a9a7-40541d569384', 'route': ['p2', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769392016.28818,RECEIVED,ae9cfb41-f527-4b0d-af62-9229d9025444,772dced7-7460-42fa-8ee2-1103963365e4,c4,c2,27,p2,?,surb={'id': '691b1399-d5f9-4b0b-8ea7-9fb407f17328', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769392016.8785443,SENT,ff012787-ee3d-4658-b4a2-1a13c742195c,be33ec25-3949-42a9-9aaf-628eedf35af5,c2,c5,3379,?,p2,
1769392016.8786273,CREATED,b6a956c6-b7da-4dde-8ce7-8cb9f9548c1f,bd82ef10-76b7-41a4-bcca-45a6a9444ff1,c2,c5,27,?,?,surb={'id': '0ee8c19e-7d33-4ccc-977a-a07ba943dc12', 'route': ['p2', 'e12', 'i2', 'x5', 'p2', 'c2']}
1769392016.8916934,SENT,171beb03-0261-439b-8d33-c5e9511f2c18,cb0cdc84-ea2b-4b4e-94c2-e1f282668877,c2,c5,3379,?,p2,
1769392016.891778,CREATED,7893ed40-9239-4edd-93a2-8cdcb6f7879d,fdf12b47-aa4c-45b4-8632-4942f425d7e5,c2,c5,26,?,?,surb={'id': '77817c66-b2d2-48c3-9e09-ba3eee403ab6', 'route': ['p2', 'e10', 'i9', 'x5', 'p2', 'c2']}
1769392016.94323,RECEIVED,69690461-56f7-4f9c-a94d-cf99949956e0,e910a5f6-bb30-4b5c-8f19-acc0fb20170e,c4,c2,26,p2,?,surb={'id': '53f10a09-c798-4e7c-a70c-8ad1f807236a', 'route': ['p2', 'e2', 'i11', 'x10', 'p1', 'c4']}
1769392017.291432,RECEIVED,fc62103f-7041-4dce-b4a1-56840b8fd581,010748c2-d55d-4aff-8b2c-7c90e6181c34,c4,c2,27,p2,?,surb={'id': '5cb512af-210c-4591-a4ac-783bbe67ded9', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c4']}
1769392017.4501314,RECEIVED,66ddf062-d7dc-4064-81bf-bbbf7a6ae373,435adaf9-4b78-4d37-ab10-98808f2c7d72,c4,c2,27,p2,?,surb={'id': '5af7ba85-f47e-4da8-9c5e-b92a33975899', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c4']}
1769392017.872693,SENT,1e6b18c9-0381-4b02-b8dc-0065aaffc956,53aceafc-1b75-4268-b493-b5c18cef577f,c2,c5,3368,?,p2,
1769392017.8728268,CREATED,9023d349-edb4-4ae5-a598-719700f9b551,aa897c97-c819-4b00-9ea5-a8f3ea1a3645,c2,c5,26,?,?,surb={'id': '4921fb2a-8557-4d7d-8eec-194522dcf803', 'route': ['p2', 'e2', 'i3', 'x8', 'p2', 'c2']}
1769392017.9619126,RECEIVED,0ef24e45-46e3-40eb-9446-a77d264159f8,09386952-ad4d-4d50-9e12-8834fbbf1763,c4,c2,27,p2,?,surb={'id': '94a4ae48-3d32-4fed-be89-d6101a5d2a75', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769392018.065527,RECEIVED,6b12cd9a-dd27-44d8-88c9-8fd584724405,a413a756-32ed-4885-87bd-d847ac24a3fd,c4,c2,27,p2,?,surb={'id': 'b2059730-5a4d-48fd-bd46-a651ae7a6de4', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c4']}
1769392018.174609,RECEIVED,6b452815-81ef-4d6d-a0a0-466819b7e353,4c585a68-8c4b-4f25-bf44-e538bd47bc54,c4,c2,27,p2,?,surb={'id': 'e1b64ecc-2776-415b-a7eb-db228a1afde6', 'route': ['p2', 'e7', 'i12', 'x1', 'p1', 'c4']}
1769392018.4736583,RECEIVED,fc15c884-bc9b-4176-90e9-b0d9bae42795,8ddef1db-d70f-4abe-8e39-53f1dd7b0ec4,c4,c2,27,p2,?,surb={'id': 'f6537b92-c483-4ef1-ac9c-e3f343326ec4', 'route': ['p2', 'e4', 'i12', 'x1', 'p1', 'c4']}
1769392018.6184232,RECEIVED,563a7ad7-3caa-404f-a207-b067bdf77a1a,02c3f41e-97f2-4d87-80fc-734f6815d5ce,c4,c2,27,p2,?,surb={'id': '8f5358ca-98cc-4632-ac0a-4fed8d3ddbfe', 'route': ['p2', 'e12', 'i11', 'x5', 'p1', 'c4']}
1769392018.6443102,RECEIVED,fb9a0011-da30-44bb-90a6-42534176afb4,7ad19dc5-5bf2-4d22-b96b-8a93f38dea67,c4,c2,27,p2,?,surb={'id': '2e6f6b83-1844-4268-830d-12b8a3970e72', 'route': ['p2', 'e5', 'i4', 'x8', 'p1', 'c4']}
1769392018.8088171,RECEIVED,03bc8d81-dd2e-45f8-a841-02b2f698d8b2,5eb78c2e-0ebc-4cda-822e-23f5fb8fd6be,c4,c2,27,p2,?,surb={'id': '3c098993-1309-480f-9c18-b4cfa33fb886', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c4']}
1769392019.446876,SENT,9cda9011-04cd-4fe3-a822-859a9eb71552,e26b8a48-10b8-49cd-acf1-f71233cb69c4,c2,c5,3379,?,p2,
1769392019.4470236,CREATED,25290275-c285-4e59-8451-9d70f64d3229,2359c078-e8d5-4be1-aefc-54cebb5ba0d5,c2,c5,26,?,?,surb={'id': 'c2476424-67a7-4da5-b63c-ce506ede805b', 'route': ['p2', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769392019.6489465,RECEIVED,3af6dbd1-c4a2-4891-b049-c6968790f68b,19af26b4-7051-47d2-86a1-ae4416962e88,c4,c2,27,p2,?,surb={'id': '86503c4e-61cc-45c7-9a9d-42dd64f1b51f', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769392019.7464602,SENT,e65a6e65-433f-4e76-ac2d-6381acebcf00,a55a2d03-4307-4043-be4e-cee07f965ee1,c2,c5,3396,?,p2,
1769392019.7465613,CREATED,cf6c69e6-1f91-4c48-8012-2aed5e9891cf,89fb1e6d-abaa-4ca9-ae50-1bbc4fb81d03,c2,c5,27,?,?,surb={'id': '72a08bfe-22f2-4019-bac2-da6f1ee19d89', 'route': ['p2', 'e12', 'i10', 'x2', 'p2', 'c2']}
1769392019.7655401,RECEIVED,8f8ef03e-7c4f-401b-9dac-6232ff2a12a8,27a5beb8-267a-4787-8300-89977dab904a,c4,c2,27,p2,?,surb={'id': '31e8d86b-a661-4999-9a82-f2fa4e8b3d28', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c4']}
1769392019.846634,SENT,f169b5b9-49f9-4bd3-8d93-1f82d8788d5a,4c12e3d4-4446-4e9d-850f-d7cf8e9fd8f4,c2,c5,3396,?,p2,
1769392019.8467302,CREATED,07a1ef8a-42f2-4231-a125-b35eda761c7b,55b28a28-57b2-4bc4-a714-6de7bdfb6826,c2,c5,27,?,?,surb={'id': 'dfc8c60c-bccd-404c-a049-1cdc7a169d37', 'route': ['p2', 'e6', 'i11', 'x12', 'p2', 'c2']}
1769392019.8594527,SENT,e7415388-db3a-4ae4-b806-0a516431a557,55dadf91-9d7e-461e-8e82-07ae47dcddac,c2,c5,3389,?,p2,
1769392019.8595557,CREATED,4cd2e29c-ba75-48cb-8b7a-bc00610d722d,960a1495-03cf-4498-997b-57a533de9788,c2,c5,27,?,?,surb={'id': '94cfcf96-3244-4d1f-872a-ee412f437aa4', 'route': ['p2', 'e6', 'i10', 'x8', 'p2', 'c2']}
1769392020.0524564,SENT,d9e45850-aa93-48b0-b558-ab403d174d47,563f04a8-c528-47fa-9207-6f4202dd9792,c2,c5,3376,?,p2,
1769392020.0525608,CREATED,2007dd89-8099-42fa-9dde-f2a2efa07588,841ff623-9c6b-44f6-8d76-108defec0f3d,c2,c5,27,?,?,surb={'id': 'd120983e-2559-4306-a9b1-1af5210c371d', 'route': ['p2', 'e2', 'i3', 'x2', 'p2', 'c2']}
1769392020.103711,RECEIVED,f6d6f311-9cbe-4b6c-a388-0f625c5e2956,4c0a228b-7754-41c2-9e92-17db108990bf,c4,c2,27,p2,?,surb={'id': '3a9988da-6c81-4f8f-9119-ced42335b4d4', 'route': ['p2', 'e12', 'i11', 'x8', 'p1', 'c4']}
1769392020.1664095,SENT,a23ca280-3239-4c22-8719-44a6624aee02,92c30b2c-7b80-475c-9178-4256273f1fc1,c2,c5,3399,?,p2,
1769392020.1665196,CREATED,1fb50333-287d-4704-a52c-c51c1a5f82e5,00454779-7593-41f6-bc18-c47f4bbd9383,c2,c5,27,?,?,surb={'id': 'a8544c33-6076-434f-b080-4046f907ff04', 'route': ['p2', 'e8', 'i6', 'x11', 'p2', 'c2']}
1769392020.3610866,RECEIVED,77f5f771-1df6-4410-9849-7ceaddaa9038,76cf0035-990e-41b3-95d9-7e2aba595a4a,c4,c2,27,p2,?,surb={'id': '7f860071-c368-4d11-8351-eaf6214e7243', 'route': ['p2', 'e9', 'i7', 'x12', 'p1', 'c4']}
1769392020.5084517,SENT,f9aeef39-cef1-4c4b-b069-24542baf500f,0008997f-0ac5-44a6-9afb-f6eeb7d96576,c2,c5,3384,?,p2,
1769392020.508594,CREATED,8dc37617-eabc-46da-8f34-8882113edd56,5ee1176a-5cb8-4569-b237-751d3971018c,c2,c5,27,?,?,surb={'id': '680a9883-2b07-4558-8fc0-1f2fba67b4b6', 'route': ['p2', 'e2', 'i10', 'x4', 'p2', 'c2']}
1769392020.8682284,SENT,38d0b5f5-6660-4f8e-96f2-db567442fcf8,989c4ef5-d8ae-4908-a7df-05c3a2ce8c3e,c2,c5,3359,?,p2,
1769392020.8683767,CREATED,7082e8e1-0b07-43ee-8184-e5b3a217dfc6,efc72be5-78e3-49ea-b8da-28983a803d4e,c2,c5,27,?,?,surb={'id': '1e991c4c-31a3-40cd-96e4-a156d31a2ad4', 'route': ['p2', 'e9', 'i5', 'x12', 'p2', 'c2']}
1769392020.9094133,SENT,0f3f6997-228b-40c1-8961-7fa58d0aaf19,0d0a551c-80cf-4bb7-85e9-1c2e3cb116b4,c2,c5,3359,?,p2,
1769392020.909571,CREATED,089f17f4-3273-4b47-a225-a18b0d92d0f1,5bf413c8-311f-4446-9dfe-fe27b34bd5aa,c2,c5,26,?,?,surb={'id': 'fc4aece4-fca0-4ebb-914c-0df2500c642a', 'route': ['p2', 'e2', 'i11', 'x2', 'p2', 'c2']}
1769392021.518218,SENT,968eb6ae-1919-4789-8812-622aab60d626,e8a845c5-a444-46ad-ad3f-2a5db945e525,c2,c5,3359,?,p2,
1769392021.5183668,CREATED,cc0e41e9-e8b1-42f5-9547-4116cbc1be65,7effaccb-d940-45e3-9d33-c6562f642d53,c2,c5,27,?,?,surb={'id': 'bd29b167-b528-4851-ae12-3b57b61f53c3', 'route': ['p2', 'e10', 'i3', 'x6', 'p2', 'c2']}
1769392021.7536905,RECEIVED,c9f024c0-7b40-4750-a98e-6711a0cfb58d,58e50070-c955-402a-8684-63a4d1170e11,c4,c2,27,p2,?,surb={'id': '94bbaf7e-d095-4dd2-ba78-114715e97b17', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769392021.7859929,SENT,301abb2b-8c8e-4629-abd8-e570297ecd0a,315ae258-5ab7-43c9-9e7e-25b67db6aa13,c2,c5,3378,?,p2,
1769392021.786277,CREATED,1ed2535d-7ddd-4c25-8394-f737ff2d23b1,3bf8bd06-b340-4134-ad68-0663582c3dbd,c2,c5,27,?,?,surb={'id': '404391b0-7930-48a0-af96-4e5d834e6836', 'route': ['p2', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769392021.8962235,RECEIVED,a24cc410-792a-4137-ba8e-b132b648b3cc,241746b1-854a-4235-8afb-34b067e7962b,c4,c2,27,p2,?,surb={'id': 'f3e855a3-c3a0-4101-bd13-7ea3c060e409', 'route': ['p2', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769392021.9579587,SENT,84acb1a2-98c1-400d-88dd-9480aae51954,fe920c70-c84e-46ff-8fc1-6ed4a39c23fb,c2,DROP,2031,?,p2,
1769392021.9580672,CREATED,4372e9ae-b5e2-4ddb-a0c3-298f04775c73,5433b236-94e8-4c06-a3b4-eeef563275c4,c2,DROP,27,?,?,
1769392022.394752,SENT,f8beb1ba-99d2-42d7-a635-115b6b2b8785,be6b2a01-f5d1-4b38-be41-5ec44c8b24a6,c2,c5,3380,?,p2,
1769392022.3948956,CREATED,85baad23-0975-4e8d-838a-2535a9d02372,9a367b61-afad-4ecd-bc81-0c49e488e686,c2,c5,27,?,?,surb={'id': '78d0607a-32c9-4cd4-a10b-4374d5e90e4d', 'route': ['p2', 'e9', 'i8', 'x7', 'p2', 'c2']}
1769392022.7056086,SENT,29def4e7-27ff-49e3-820e-48b1be409a28,24180c62-cbbf-4463-8519-ea5d9999cf35,c2,c5,3379,?,p2,
1769392022.7056794,CREATED,137a9437-ac82-4e09-8dfd-b99b9f96ca84,ad57b305-13d6-4718-be40-2cb9b0fb32e3,c2,c5,27,?,?,surb={'id': 'e4837579-5789-41c7-90ad-d8322adddeec', 'route': ['p2', 'e5', 'i8', 'x3', 'p2', 'c2']}
