timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769392528.6842227,RECEIVED,865b3d7e-2011-49d0-aa08-440e35d1b905,47309a68-6d97-4f07-ab56-02e0cded5785,c2,c5,27,p2,?,surb={'id': 'ca62e2d5-56a2-48b9-a63c-40d444e7ccfe', 'route': ['p2', 'e9', 'i1', 'x12', 'p2', 'c2']}
1769392528.8579588,RECEIVED,b871fdd1-813c-4d28-8ccf-81ea60da8843,c1e7560f-e45c-4830-a0eb-8707a477a2d4,c1,c5,27,p2,?,surb={'id': 'ba8ac2c5-d4be-4251-b063-3e114a6eb252', 'route': ['p2', 'e4', 'i10', 'x4', 'p1', 'c1']}
1769392528.8718276,RECEIVED,3a35bc9b-da30-4fb1-9056-3ad9077615e6,3fd1ed9f-0737-4957-b780-37f28ec01ef1,c1,c5,27,p2,?,surb={'id': '2791013a-e231-48f9-b8ce-b211bc179afc', 'route': ['p2', 'e5', 'i8', 'x3', 'p1', 'c1']}
1769392528.9846492,RECEIVED,8c071ef1-40f8-40c8-a9d8-7b8dbda55167,c1c824c0-5be1-4606-b523-e7227333e1a6,c1,c5,27,p2,?,surb={'id': 'a69e91d5-82d3-4c52-9196-a0261b6725c1', 'route': ['p2', 'e1', 'i12', 'x7', 'p1', 'c1']}
1769392529.0721924,SENT,74c65874-aa84-4562-855b-15889d4b9a44,01530d38-4b61-4ca1-a248-7ac23444fbb7,c5,c4,3399,?,p2,
1769392529.0723405,CREATED,311cf2be-2595-4cd8-95d8-9db7774a3a6b,1dc94160-690c-4799-b6aa-235fed1ba48f,c5,c4,27,?,?,surb={'id': 'c4b6f563-54c4-48e1-91a7-fc0095bcd471', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c5']}
1769392529.1684394,SENT,8d7ec496-ebe7-4ddf-b9b8-10db7ab732e0,a9b69b7c-b73d-484f-9c9a-2ffbc36a852c,c5,c4,3375,?,p2,
1769392529.16859,CREATED,465debf8-351f-4b73-a28b-a55b2d20d552,435abdb6-6577-4551-8572-d034433c42b5,c5,c4,26,?,?,surb={'id': 'a4e5c007-a1cc-4087-9d8a-5816869f3448', 'route': ['p1', 'e11', 'i9', 'x3', 'p2', 'c5']}
1769392529.2269301,RECEIVED,effd3929-f25c-4a98-8813-e56fcecfd829,f8acb4e5-6af4-43ac-b8e7-2afa17a493ea,c1,c5,27,p2,?,surb={'id': '5610913e-2155-438e-af53-6ad5ff99364a', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c1']}
1769392529.300861,RECEIVED,f264ce3c-2734-46f7-bf13-aeaaad257757,3aab4d73-d437-44fa-9e67-256af2c5cce5,c2,c5,26,p2,?,surb={'id': 'a1111320-9284-4118-83de-d447ae11305b', 'route': ['p2', 'e7', 'i7', 'x8', 'p2', 'c2']}
1769392529.332711,RECEIVED,29f7820a-8ba5-4c6f-9e9f-b38146ab00b8,2de321a9-3624-4893-ae73-c48753706856,c2,c5,27,p2,?,surb={'id': 'a9b997df-d476-49d6-a3ce-55cc1348ee05', 'route': ['p2', 'e3', 'i4', 'x3', 'p2', 'c2']}
1769392529.4306977,SENT,0f0ae8a6-53cb-4f56-8571-2897d63e1bf6,2bff1635-b9fd-4bcf-ab66-acd7db7d64dd,c5,c4,3391,?,p2,
1769392529.430798,CREATED,ba3ab9ce-5ee2-44b9-a319-13f568fbe1c9,14d31a56-ee1c-4616-b31c-2252f6f71935,c5,c4,27,?,?,surb={'id': '1a5c06e3-5395-437d-9897-17e38fe1f592', 'route': ['p1', 'e5', 'i2', 'x12', 'p2', 'c5']}
1769392529.4578378,RECEIVED,4b61fdc6-b74d-44d7-a3d3-118ae2130ee7,1c751fe8-fe4c-416a-bd2f-458deb4530e1,c2,c5,26,p2,?,surb={'id': '01600796-0e2c-41b7-8a24-3f67b63130cc', 'route': ['p2', 'e10', 'i7', 'x10', 'p2', 'c2']}
1769392529.4809163,RECEIVED,a34f717f-8500-4219-9121-5821f11bf04b,872890b9-9be1-4d6d-8b6a-605427bbb7f8,c1,c5,27,p2,?,surb={'id': '5e0746dc-e59d-4abf-958b-daae9a308157', 'route': ['p2', 'e2', 'i11', 'x5', 'p1', 'c1']}
1769392529.6733696,RECEIVED,b3e5d22e-1fb7-4890-8914-87f806fdd523,0ec9c515-03e3-4d47-8e66-b977f65d87d7,c1,c5,27,p2,?,surb={'id': '55798e32-cb09-414a-ae2f-48c8033217b0', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769392529.6948152,SENT,989de5f6-0c15-466c-9c5b-e0ab7374de1d,3a3501de-aed1-4cb2-847f-7727aab62203,c5,c4,3391,?,p2,
1769392529.6949515,CREATED,7af7d6bd-9f06-4012-8f93-011c583fe13f,9d530301-aee5-4394-b255-b5722b0827e0,c5,c4,27,?,?,surb={'id': '515f5e59-913b-4aa3-b1fd-f9e3174e57aa', 'route': ['p1', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769392530.0849464,RECEIVED,0fc0ebff-aa6d-492f-a306-af3f3288d72e,be45c69e-e0fc-4f6c-945d-ec80ecf2e708,c2,c5,27,p2,?,surb={'id': '72e54e88-9d17-47cc-a3c4-feb3e58c6ab8', 'route': ['p2', 'e12', 'i10', 'x4', 'p2', 'c2']}
1769392530.6084237,SENT,4cde613d-8d0d-4ff2-bfdd-0106579b0f4a,ffab11bd-d143-4f02-aa78-c1f4e2cff9c6,c5,c4,3383,?,p2,
1769392530.6085756,CREATED,9ae9a6e7-9917-43e1-8507-84c58d0c494b,293e5da5-4244-4701-b235-0a9b719e090e,c5,c4,27,?,?,surb={'id': 'fb4f06bd-c9e1-497c-939c-b2e65ada715b', 'route': ['p1', 'e2', 'i6', 'x6', 'p2', 'c5']}
1769392530.71036,RECEIVED,0b4bf1ec-d06f-41a1-83bb-cd2692e86bfb,59b19505-857b-4d99-849b-85f900a6a817,c1,c5,27,p2,?,surb={'id': '3524a403-09c5-4ccd-8b67-5f326360a425', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c1']}
1769392530.809493,RECEIVED,9e79c85d-16e3-4f80-ae39-b35d7c261c76,a75d109c-1b32-4b57-b1f2-4487a05ee9de,c2,c5,27,p2,?,surb={'id': '068b5ae0-f993-4df3-b9e9-484eee832be1', 'route': ['p2', 'e11', 'i5', 'x4', 'p2', 'c2']}
1769392530.869793,RECEIVED,9512242a-f10b-49a1-986d-87262af21f36,35947ec7-017d-43a5-aa4a-52e4aa8bd983,c2,c5,26,p2,?,surb={'id': 'e6ba2aaa-3321-45e1-8d38-98aca2ded10d', 'route': ['p2', 'e7', 'i7', 'x4', 'p2', 'c2']}
1769392530.9781458,SENT,d3483531-3749-483b-97dc-0b890556e33b,2733f741-8830-47ff-9c65-42257e697891,c5,c4,3372,?,p2,
1769392530.978236,CREATED,41d0be3c-efbd-4c2c-8e16-05311f005db8,7e643d11-67b5-46a3-9bb3-053707c5d982,c5,c4,27,?,?,surb={'id': '17e8b4dc-3fb9-4cb4-9168-cadd615531b7', 'route': ['p1', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769392531.2324576,RECEIVED,1b4ba725-c0b4-4d31-a6eb-1fb891f77232,5da78c8e-030f-48dc-a320-6180a8bffa70,c2,c5,27,p2,?,surb={'id': '11ba4a23-ede5-4ab2-9f56-92524f964c6c', 'route': ['p2', 'e10', 'i2', 'x8', 'p2', 'c2']}
1769392531.3352466,RECEIVED,6169226d-d292-4390-96b4-bcc5906cf130,ee0a6e60-b71d-462e-81e2-650bd932a0a3,c1,c5,27,p2,?,surb={'id': '2ef8da49-4b3c-4233-8e62-057a11d9fb2c', 'route': ['p2', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769392531.4365416,RECEIVED,0c6880bf-c997-4307-b9ee-5748f4a71987,754048a5-7d29-48fe-b0df-959009b86b2d,c1,c5,27,p2,?,surb={'id': 'd178f2c2-df8d-41d6-87e4-64545c002e6a', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769392531.5899713,RECEIVED,7343d247-05d2-430e-8934-a1f0940daf9e,62778778-7968-4c51-ad88-b5f82307d843,c2,c5,26,p2,?,surb={'id': '9015e4b9-e546-4afd-ba82-cd8b7c696f8f', 'route': ['p2', 'e2', 'i8', 'x9', 'p2', 'c2']}
1769392531.696095,RECEIVED,c58df244-bc39-4877-a475-6b54da76f346,5a3f709f-237f-4324-a69f-ae15248dbeb5,c2,c5,27,p2,?,surb={'id': '3bde7c5f-f442-4ae3-bd52-9bcde9b7dd09', 'route': ['p2', 'e7', 'i5', 'x6', 'p2', 'c2']}
1769392531.830549,SENT,f41b3601-c2a5-4fca-a9a7-e8cdcf7d7379,8c5c9a0a-d988-4ea1-a370-c8e7ed076d69,c5,c4,3380,?,p2,
1769392531.8307104,CREATED,35511f46-28cc-40aa-986c-808374abe5bd,0a141f96-d510-4b12-b65d-e03c54731513,c5,c4,27,?,?,surb={'id': 'c0c98eff-6426-41bc-8f20-01a64bde2e68', 'route': ['p1', 'e4', 'i10', 'x9', 'p2', 'c5']}
1769392531.8736012,SENT,415ebd8e-26e8-4dbe-b884-589cce5325db,f40940da-4bbf-46e2-bacf-2855ed6d6528,c5,c4,3367,?,p2,
1769392531.8737555,CREATED,becef9fa-38c0-418f-822e-0618068130ad,9da26462-8ee7-424f-8a9b-fa29cf2359be,c5,c4,27,?,?,surb={'id': 'a3890a19-7dcf-4ee7-9c92-21c93510f468', 'route': ['p1', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769392532.0124729,RECEIVED,14f42cc2-c3ce-4471-8c39-845c49afbdd6,2796ca25-a368-4549-b18c-29c505b2aaa9,c2,c5,27,p2,?,surb={'id': 'e4336dfc-52c4-463e-90db-0320906d9134', 'route': ['p2', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769392532.2716715,RECEIVED,05746bca-b6fd-4387-af27-8420cabed5cd,62fbcdd4-8b00-4d1c-a572-55a2a0575070,c1,c5,26,p2,?,surb={'id': 'b812d97f-9b63-466a-8d46-ce4d66fce015', 'route': ['p2', 'e8', 'i6', 'x7', 'p1', 'c1']}
1769392532.4527555,RECEIVED,66a9b602-67d7-4386-88e1-ac576400958f,126c5b7f-7a39-4642-aa06-6557a46d7c58,c1,c5,27,p2,?,surb={'id': '34bbb6d4-09b9-4eb0-a0c4-e674a1a273da', 'route': ['p2', 'e2', 'i8', 'x12', 'p1', 'c1']}
1769392532.5227654,RECEIVED,0fca709f-1ff3-47b7-883a-a60eee6eec4d,2a9e8055-c424-410a-bba8-a1ef63b57422,c2,c5,27,p2,?,surb={'id': 'a40af185-fb94-447f-9a93-89234e280b97', 'route': ['p2', 'e12', 'i8', 'x10', 'p2', 'c2']}
1769392532.7361395,RECEIVED,e888d640-390d-4382-ad3e-db4113ce08ac,37643fff-48ca-472e-8e61-af407e62836b,c2,c5,26,p2,?,surb={'id': '4ab8f69f-cf8f-4a21-a723-b7d343b8461c', 'route': ['p2', 'e4', 'i12', 'x2', 'p2', 'c2']}
1769392532.737509,SENT,bfbb6313-40f9-4146-b241-28e9019cdb7a,175f7618-d8d7-47e1-8fd1-c438902562e0,c5,c4,3374,?,p2,
1769392532.7376862,CREATED,cde008bf-31e0-42cb-8bf8-48d09f71577e,b0c21139-a218-4c43-a8c8-17c1a813b412,c5,c4,27,?,?,surb={'id': '4a365e20-62f3-42c9-abc5-462a90621896', 'route': ['p1', 'e1', 'i5', 'x3', 'p2', 'c5']}
1769392532.8445983,SENT,6235fb90-b538-46df-99bf-fd17c852cb91,2a2b9a08-a0b8-47a5-9a18-36a59336067e,c5,c4,3363,?,p2,
1769392532.8447258,CREATED,7e00ed1b-9ce6-47cd-ae46-83226a05a15c,82466916-3005-4b16-8c63-8455d7f9095e,c5,c4,26,?,?,surb={'id': '964e11f5-ec81-478e-812a-8a2f5c1a1fe3', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c5']}
1769392532.977868,SENT,6cbfc360-fe97-4e24-9595-bb8be68c6849,40dcaba8-bca3-4aa8-b58e-77fba1e04782,c5,c4,3384,?,p2,
1769392532.9780142,CREATED,1f5583a8-b7bb-42be-9cec-5b98ca95b8dd,a56d079b-fb33-4b96-ac3a-b8fb7106031c,c5,c4,26,?,?,surb={'id': '9ebbf7c4-73bb-495d-9806-1d37316fc3d2', 'route': ['p1', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769392533.132595,RECEIVED,1664fa99-8788-43f0-9880-aa7aac5ac825,2d5f1f98-3ad7-43df-a7c8-60be439591ca,c2,c5,26,p2,?,surb={'id': 'bed9348a-6c7f-484c-a9ea-11548405f088', 'route': ['p2', 'e6', 'i8', 'x3', 'p2', 'c2']}
1769392533.1757872,RECEIVED,435c6a01-5f37-4b4e-9f69-fb53b983bcfb,86cdb5e9-c366-40f7-baa8-bc2d6962ccb4,c1,c5,27,p2,?,surb={'id': '79e60792-30ef-40a9-bcc7-bfa4f4e39524', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769392533.4105191,SENT,4b359f83-3168-4438-a453-59c3f2028aee,706e663b-d34d-43cb-a9cc-ad2f2b0ffa08,c5,c4,3361,?,p2,
1769392533.4106696,CREATED,7a64f67a-5dd3-4f7d-840f-864423f3bcf4,220a0703-cf53-4b53-af37-62e50d7c5a1d,c5,c4,27,?,?,surb={'id': '83afac75-eadd-4cca-9fe4-414cc16849e7', 'route': ['p1', 'e4', 'i2', 'x1', 'p2', 'c5']}
1769392533.558963,SENT,0d28b929-503e-42d9-82f3-d77c23f2e18c,08d400ec-7014-473d-a371-93ac32e145fc,c5,c4,3404,?,p2,
1769392533.559073,CREATED,e30fe9ab-890e-4a1c-839d-5e26ff447411,98c9f4d0-a2c3-4514-aef5-3397cab239a6,c5,c4,27,?,?,surb={'id': 'b0a72dfb-a5eb-4111-8de7-9a5521b35d0c', 'route': ['p1', 'e2', 'i8', 'x7', 'p2', 'c5']}
1769392533.6429877,RECEIVED,9287bdc0-1998-46d3-82a0-93d8d44aaff7,7db8812d-44a8-48e1-ac79-2a59923e87a1,c1,c5,27,p2,?,surb={'id': '2fa4e18e-08a2-4084-aa3e-d09b9d0f667d', 'route': ['p2', 'e2', 'i12', 'x8', 'p1', 'c1']}
1769392533.7008073,SENT,21e5fa46-d574-48ed-9530-c729299a8811,bf474769-7bd9-4fd1-95a8-3b369f223110,c5,c4,3375,?,p2,
1769392533.7009008,CREATED,18369f79-11dd-497e-a18a-1be5984cd346,f70e653b-82f9-4fae-8c4e-6f90dabc2d20,c5,c4,27,?,?,surb={'id': 'ebc7c250-7153-4cc4-ac31-dff77297e0ef', 'route': ['p1', 'e5', 'i11', 'x5', 'p2', 'c5']}
1769392534.2252629,RECEIVED,ebf11329-d96a-4c79-939c-6964116aee80,d3546bea-cbbf-4074-b8cd-f1b6afb919b1,c1,c5,26,p2,?,surb={'id': '1004cfad-0689-496b-afd8-aee10cdf64c4', 'route': ['p2', 'e7', 'i5', 'x3', 'p1', 'c1']}
1769392534.2544563,RECEIVED,239854f7-28a9-4ff0-9c2c-3105970cca0b,622a963d-bf30-47ff-a4fc-0c2d5a0b70ee,c2,c5,27,p2,?,surb={'id': '1a5fa89b-e264-429c-80b9-d525e43d5ae9', 'route': ['p2', 'e5', 'i10', 'x7', 'p2', 'c2']}
1769392534.313029,RECEIVED,a887ba0e-68fe-49d4-9940-1eb830d89582,4c5e3f37-ba7b-4eda-8f4f-8d9f38b40b1b,c2,c5,26,p2,?,surb={'id': 'e1b65be4-2721-45be-aa0a-6077e4c80a44', 'route': ['p2', 'e12', 'i1', 'x3', 'p2', 'c2']}
1769392534.6315112,SENT,222fead7-d340-451b-9219-6b7a91c952fc,b4bde178-35b2-49bc-b4d1-d0eb7586c58f,c5,c4,3367,?,p2,
1769392534.63166,CREATED,e2e52293-e12b-4b7f-a40b-dd88d2e5823c,098e674e-b167-4245-8b4a-ad8a282c6b0a,c5,c4,27,?,?,surb={'id': '079fcea9-d9b7-4ba2-9689-721b387897a5', 'route': ['p1', 'e8', 'i3', 'x3', 'p2', 'c5']}
1769392534.8289623,SENT,21eeb507-280d-4b44-9673-7c71131fc681,58e9f8fc-3c15-4c26-9e0b-48e259784a83,c5,c4,3403,?,p2,
1769392534.8291602,CREATED,bbd2c162-5b35-4e04-be35-d3a0663c0892,9cebddee-de77-4099-a317-6f1f6e24e087,c5,c4,27,?,?,surb={'id': '4f8f7b12-a7f6-4b2e-9b40-260f765a4f9c', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769392534.9270306,SENT,47950063-50f7-40b7-be3f-7244b6f8367d,d9a60a04-105e-449e-88b5-27448c6b7198,c5,DROP,2015,?,p2,
1769392534.927273,CREATED,18e9088b-e5b8-4dbd-b87a-53f1418c3762,c9737f7f-86ce-4fee-b67f-70b94c8415f1,c5,DROP,26,?,?,
1769392534.993466,SENT,1d1e9404-3c7c-4737-82dc-79a175593cf0,ea2fe015-e169-4f75-a37e-ef7d192eb3fd,c5,DROP,2028,?,p2,
1769392534.9935658,CREATED,1e95b784-8dc9-4577-9c08-7e07e4054125,0f4a769e-094f-44a4-bbe6-05f8c20f9562,c5,DROP,26,?,?,
1769392535.3592224,RECEIVED,9abd5ed1-2086-47bb-9191-7e35ac96b7e7,b68db53f-94c7-4768-8472-8aa53d3e33b7,c1,c5,27,p2,?,surb={'id': '40edfb10-9841-420c-8cce-eb653c5533ce', 'route': ['p2', 'e4', 'i5', 'x6', 'p1', 'c1']}
1769392535.5418973,RECEIVED,a685e5e1-8bbf-4b9b-9f91-fa5e0773cd67,759b06aa-2e4e-4516-8f51-dfc487f48eac,c2,c5,27,p2,?,surb={'id': '155a9b81-4123-4ec6-b89d-42c07adf2cd3', 'route': ['p2', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769392535.800259,RECEIVED,0af58228-60c0-4a9b-b29c-2f000fc72192,cccd368f-332d-4e49-bf37-0588f0a69496,c1,c5,27,p2,?,surb={'id': 'c917bcc1-2bf1-44a6-b3db-9a4229c6d717', 'route': ['p2', 'e5', 'i7', 'x9', 'p1', 'c1']}
1769392535.8496187,RECEIVED,529369ca-4c2f-4870-85f7-c3adb0d95499,1d7ba6fd-e281-45ec-b96f-f27a983a55c8,c2,c5,27,p2,?,surb={'id': '2184a5de-90d4-4c54-ba4a-58ab80cdd067', 'route': ['p2', 'e8', 'i1', 'x2', 'p2', 'c2']}
1769392536.190517,RECEIVED,2bcb12d2-c2e8-4855-a841-9aca5291444d,edbf70d2-1e2e-4336-b358-878ccbaa35ca,c2,c5,27,p2,?,surb={'id': '8d887dbb-7f13-4b67-8b16-8e0fe3df209c', 'route': ['p2', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769392536.2913625,RECEIVED,001e8d32-ffcc-4361-acac-05e14e472dec,494f0fe1-bcb6-46fd-9437-058de992b098,c1,c5,27,p2,?,surb={'id': 'db596348-0c4b-44d6-aa46-e21cf95b2f6f', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c1']}
1769392536.343925,RECEIVED,b01467c1-e259-44a1-a267-5193573e3207,7812409d-fe56-4d5d-b414-a948e5156502,c1,c5,26,p2,?,surb={'id': '88cec249-dbe5-42a4-8181-b6322dcbbadd', 'route': ['p2', 'e9', 'i11', 'x11', 'p1', 'c1']}
1769392536.3710036,SENT,66e5998f-56bb-4995-8fca-5c73e23f1efe,f686f0a3-1e14-4f0c-bc86-4eae9b8d1f4b,c5,c4,3375,?,p2,
1769392536.3711348,CREATED,89b47f99-5c83-4b6c-9c09-507b3bc9e885,c442ed6c-535b-4115-a06f-465f99a0b911,c5,c4,27,?,?,surb={'id': '9e9e90f6-b2eb-41b3-ba00-c149973f40ba', 'route': ['p1', 'e6', 'i1', 'x3', 'p2', 'c5']}
1769392536.4756393,RECEIVED,53c2e89f-1ed3-4324-9263-284e8021cbf9,eb788167-13a4-4cd2-b34b-f68c1ad2f1bf,c1,c5,27,p2,?,surb={'id': '2fdd2616-1e4d-4337-bac8-a5aca33e29e7', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769392536.5064812,RECEIVED,eb370bfe-40c7-446e-9ab7-5e581cbd808a,dcd66941-9be7-415d-bb6d-a2102303d190,c2,c5,27,p2,?,surb={'id': 'b38b0189-a8e1-48e0-aec8-4c641c66d5b8', 'route': ['p2', 'e7', 'i8', 'x7', 'p2', 'c2']}
1769392536.548544,SENT,fa5c8993-5ced-481a-b598-775ec0e0fff7,e8873ea2-71ce-4858-95df-f6b30e126d41,c5,c4,3378,?,p2,
1769392536.5486424,CREATED,57718ca7-0503-453f-8f7d-3893667cb88c,db739bd7-6938-484e-9920-ba6beb1edd7d,c5,c4,27,?,?,surb={'id': 'b53b354d-7950-49f2-b196-4148fd86dc49', 'route': ['p1', 'e12', 'i7', 'x2', 'p2', 'c5']}
1769392536.5559428,RECEIVED,8b5ed8c1-730d-4706-a131-d17f5fecb419,86ac6c1a-7d5f-45ee-9723-e6d301465074,c1,c5,27,p2,?,surb={'id': 'b3dc376f-c644-43b6-a82f-d3a596aa610a', 'route': ['p2', 'e6', 'i4', 'x11', 'p1', 'c1']}
1769392536.6926131,RECEIVED,bc97de29-f715-4975-9a04-8e59503d8e30,abef3d54-68ec-47c4-8a09-7ade9cec8eb9,c2,c5,27,p2,?,surb={'id': 'f79d5ee8-1d1f-4a12-9ad1-bf1687abbed3', 'route': ['p2', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769392536.6970398,RECEIVED,5889e351-7640-4fd1-a8ab-ddeaac64aa75,f354a97d-7f20-4c8d-848b-1a0c0fed4e2f,c1,c5,25,p2,?,surb={'id': '53c30078-3233-4fdf-9cb9-ccc7ee35ae69', 'route': ['p2', 'e8', 'i9', 'x6', 'p1', 'c1']}
1769392536.7321239,RECEIVED,dc12a53e-ddb9-4f70-ba9b-488947ea6f68,859dfab5-9e49-46c4-a15f-7edf049826a4,c1,c5,27,p2,?,surb={'id': 'ab90b9fa-9ee0-46e4-90b1-5b0540e44278', 'route': ['p2', 'e1', 'i1', 'x5', 'p1', 'c1']}
1769392536.7603822,SENT,de19d0c2-9f46-4c7c-a87a-5cd97b93715e,8f123881-eb13-4210-b6fb-705b0be8f31f,c5,c4,3379,?,p2,
1769392536.7604783,CREATED,cd28bc7f-0d89-4d56-a38d-78cd73c1d70b,27bcc1a7-17b2-490f-bd67-3ef2536de95a,c5,c4,26,?,?,surb={'id': 'e4154d48-1c3a-4cb0-9caf-36d181020991', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c5']}
1769392537.0298336,RECEIVED,53cf1e7d-edab-4dc6-9935-05b168c3a29c,e7ad0194-c137-4a33-9ba4-4638efcc339d,c1,c5,26,p2,?,surb={'id': '7589f6b1-cfdc-4a09-9bf2-b07d7cd04791', 'route': ['p2', 'e1', 'i12', 'x2', 'p1', 'c1']}
1769392537.0443454,SENT,fd1f0f15-9adb-41ef-b55a-ca2430d3fe8d,b65d5f5c-2874-4f16-8791-7487ebd4b8f6,c5,c4,3363,?,p2,
1769392537.0444696,CREATED,905f11e8-2d30-4f12-a7d9-6a6025c30f77,4d8dd0b6-7ad9-421d-b828-5b7aa6d10a86,c5,c4,27,?,?,surb={'id': '6df872fa-5a1f-4ed8-8b27-ec9c62f9f823', 'route': ['p1', 'e11', 'i7', 'x11', 'p2', 'c5']}
1769392537.1675842,RECEIVED,2abcd90a-e1b2-4bfa-a2a8-26cd360527c5,e60093d2-949a-4da6-a44b-931ab069c7ee,c2,c5,26,p2,?,surb={'id': 'b9374eb7-8de2-450f-8657-9c463bda6bbc', 'route': ['p2', 'e7', 'i10', 'x8', 'p2', 'c2']}
1769392537.29265,SENT,29228ba2-705e-4d4b-b810-a2c6f917fd99,e13acccf-bc39-46bc-a739-db7c63fb7f7a,c5,c4,3367,?,p2,
1769392537.2927244,CREATED,531415ef-a520-4f2e-be0d-79e2ecbbc539,ee5d5d47-508c-44f3-a4a1-96295e9889b8,c5,c4,27,?,?,surb={'id': 'bc03f8a4-dfa8-4a48-9732-5e939b025aaf', 'route': ['p1', 'e7', 'i9', 'x1', 'p2', 'c5']}
1769392537.3843668,SENT,d038ac54-c562-459a-b2f2-6bf47f8cecd0,cafe6e7b-896d-4b71-860e-196ceea89bbf,c5,c4,3375,?,p2,
1769392537.3844378,CREATED,920f190a-7e0b-4e1c-bb55-eaa464823043,2960bef6-cd68-48ba-9f30-2c158da382ba,c5,c4,27,?,?,surb={'id': '5e5ec93c-423b-4ed1-badc-289e9e4d4094', 'route': ['p1', 'e6', 'i10', 'x1', 'p2', 'c5']}
1769392537.454774,RECEIVED,5440b9a9-78f0-4ea0-a3c7-c2e825a86c85,55651a3b-96fe-4dab-b9bc-80d89220ab80,c2,c5,27,p2,?,surb={'id': '72db57da-3cbb-49bf-85ab-4bba3b6fe468', 'route': ['p2', 'e10', 'i4', 'x2', 'p2', 'c2']}
1769392537.5315714,RECEIVED,3af28f7b-95e9-40eb-ac3c-901409520f5b,284992ca-714d-411c-953e-0bb60797f9e9,c1,c5,27,p2,?,surb={'id': 'a61f2747-4aa3-410d-a53a-08c73a8e6600', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769392537.6725192,RECEIVED,48af5b65-b1ab-4821-b3ac-5340297c3968,0f4dd68d-c2f1-4a76-9385-01b6b2941cea,c2,c5,27,p2,?,surb={'id': '36bc7442-bdb4-47c7-9e7a-2f0379e6fd57', 'route': ['p2', 'e1', 'i8', 'x12', 'p2', 'c2']}
1769392537.6961648,SENT,d702d207-3a31-4779-b859-a2c93bb9fbab,d481dcb7-b38c-4ed6-8edf-4c973e479b56,c5,c4,3367,?,p2,
1769392537.6962507,CREATED,5be4cd73-ca3d-4805-b06e-619bdf9b250b,c5ce381c-4a80-4e2a-ac49-c327ec9cfd42,c5,c4,26,?,?,surb={'id': 'd437e6b3-5744-4878-9fc6-e943570d009a', 'route': ['p1', 'e1', 'i10', 'x8', 'p2', 'c5']}
1769392537.8627667,RECEIVED,51332380-2c9b-40d8-ac55-8193391edb9d,764c9b0d-8910-48e3-bdc6-6aaa54d742fb,c1,c5,26,p2,?,surb={'id': 'a9644984-7962-4da4-8224-5f0b70e37e98', 'route': ['p2', 'e1', 'i12', 'x1', 'p1', 'c1']}
1769392538.0500283,RECEIVED,da2c6313-24df-47aa-9819-173cf6b6107c,c666407e-d028-4c4e-80cc-034eebb88f45,c2,c5,27,p2,?,surb={'id': '4c785470-1981-4745-bdb0-ed095ecd3903', 'route': ['p2', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769392538.394669,RECEIVED,53c12326-ec2e-4328-ad4a-2e12165257bb,e5210c5d-7afa-429b-b1da-3ef646cf582d,c1,c5,27,p2,?,surb={'id': '97098266-3467-4b82-8cf5-b2366aa586fb', 'route': ['p2', 'e2', 'i6', 'x2', 'p1', 'c1']}
1769392538.544751,SENT,89b1d4eb-bbc0-4fb0-a50d-0f73a4e90469,3f82077a-2dc0-41af-9948-300241eb77fd,c5,c4,3363,?,p2,
1769392538.5449004,CREATED,9d5d2d18-66ef-4cd3-a8b5-dde54080dcee,198ad588-ae46-4109-9b9d-707a3fa89c80,c5,c4,27,?,?,surb={'id': '2f381979-fc4d-475e-b1c6-9c698da87126', 'route': ['p1', 'e6', 'i3', 'x4', 'p2', 'c5']}
1769392538.7853732,RECEIVED,6b02adb9-4f86-4e44-a0ad-2c46db3e0727,8fe9f0e3-b037-43bb-8620-39d2d93f1c90,c1,c5,27,p2,?,surb={'id': '0efa03fc-a75a-4887-a625-209322141951', 'route': ['p2', 'e8', 'i8', 'x9', 'p1', 'c1']}
