timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769762780.7067206,RECEIVED,4fb967fa-e460-4642-82a4-aaa9c9ef0874,c9c57b5c-06fe-425c-a5bd-e9d0a77a0d5c,c2,c3,27,p3,?,surb={'id': '0a10606b-7b16-46cc-a7d7-132e68106b30', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769762780.7201624,SENT,d6509407-e866-43da-914c-92e060e7ffaf,1cee77f9-f4ec-4cf0-9f88-5c3bcae54ea6,c3,c2,3371,?,p3,
1769762780.720314,CREATED,24512831-f467-4f0c-8988-175c4a68cd14,068c5908-a137-4e8a-b09c-7d55dec29cec,c3,c2,27,?,?,surb={'id': 'b1368a8e-59e2-494c-911a-087950297296', 'route': ['p2', 'e9', 'i10', 'x9', 'p3', 'c3']}
1769762780.8165035,SENT,e464c9c9-d9ef-4122-91ab-229d6d0849b4,6a78c1ee-9784-4501-8162-03ef41d6a9be,c3,c2,3367,?,p3,
1769762780.8166492,CREATED,661c0de8-fc08-4e62-b445-b3902d70bf76,fbcd53f6-3eef-43ce-811c-40a31fa0912d,c3,c2,27,?,?,surb={'id': '06a19ec9-10d4-4814-9d24-640e7ff4172b', 'route': ['p2', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769762780.9749072,RECEIVED,431d7cb3-69c5-4d3b-9596-8132f9ab06bb,4062278a-1ede-4485-b526-65df64894fb3,c2,c3,27,p3,?,surb={'id': 'c7d91a91-ff98-4bcf-89f2-f8498586bc83', 'route': ['p3', 'e6', 'i4', 'x12', 'p2', 'c2']}
1769762781.2308536,SENT,f1055390-b8d1-4955-9434-cf5c5bd74f19,9acf98e2-0b49-4143-bae3-d41c2a53bb3d,c3,c2,3397,?,p3,
1769762781.2310019,CREATED,f2ec22be-f268-4c64-bbb4-5518821e5c27,fbcd53f6-3eef-43ce-811c-40a31fa0912d,c3,c2,27,?,?,surb={'id': '06a19ec9-10d4-4814-9d24-640e7ff4172b', 'route': ['p2', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769762781.692835,SENT,e44b20cb-a33b-4af6-ba4d-32cbf7cd7e19,19d2dfe3-8895-44af-a376-29cd1053af78,c3,c2,3399,?,p3,
1769762781.692923,CREATED,1655724c-0400-4dec-8bc2-67bd8912a51d,8fe91a3b-0eff-4e37-99f3-668dc55ec7cd,c3,c2,27,?,?,surb={'id': '338570a7-953e-4c9d-bb5b-0112785b2a3f', 'route': ['p2', 'e11', 'i12', 'x6', 'p3', 'c3']}
1769762782.0453603,RECEIVED,368189ff-ee3f-4deb-add9-f9ffa6812ca4,1603f8d2-89cf-4a04-87f6-3e6d9d348589,c2,c3,27,p3,?,surb={'id': '791c4a4f-7e79-4a93-8314-83485f70ec25', 'route': ['p3', 'e7', 'i11', 'x1', 'p2', 'c2']}
1769762782.2560897,RECEIVED,e0faa171-67fe-435d-a344-c30146c4f14e,1603f8d2-89cf-4a04-87f6-3e6d9d348589,c2,c3,27,p3,?,surb={'id': '791c4a4f-7e79-4a93-8314-83485f70ec25', 'route': ['p3', 'e7', 'i11', 'x1', 'p2', 'c2']}
1769762782.328429,SENT,963f1a4c-f4e1-420c-8902-18d14aa165a8,def93087-4d02-406e-9b24-c0ee7df5a657,c3,c2,3387,?,p3,
1769762782.328595,CREATED,4df04caa-c4ce-4d44-8cfa-739c4587fba4,8fe91a3b-0eff-4e37-99f3-668dc55ec7cd,c3,c2,27,?,?,surb={'id': '338570a7-953e-4c9d-bb5b-0112785b2a3f', 'route': ['p2', 'e11', 'i12', 'x6', 'p3', 'c3']}
1769762782.6565182,SENT,0397a7fe-60f5-48d5-a239-4593fcc6df77,f3bd1634-f7c9-40ec-ae3b-538a1b977936,c3,c2,3378,?,p3,
1769762782.6566777,CREATED,7b87b9f6-3baa-4b7d-85d6-d5fbf2cef752,80112713-957b-4400-aa7b-378ef7525f29,c3,c2,27,?,?,surb={'id': '164e5435-a5a5-41de-87cc-4ce322e43e0b', 'route': ['p2', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769762782.8312721,RECEIVED,0ef4588a-2141-4e49-a9f9-38ccc929e055,c8f7f301-a5d0-46bd-acc9-501ca3cdc36b,c2,c3,27,p3,?,surb={'id': '90fe4122-8244-4fc9-a30b-db18a5a22f46', 'route': ['p3', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769762783.066718,SENT,77f10d38-1a4c-4838-845a-a31805651ba3,a0a700ab-7127-4333-b097-16674e707a4c,c3,c2,3389,?,p3,
1769762783.0668724,CREATED,dbc78380-0a69-4664-889e-08aeaf0bda68,80112713-957b-4400-aa7b-378ef7525f29,c3,c2,27,?,?,surb={'id': '164e5435-a5a5-41de-87cc-4ce322e43e0b', 'route': ['p2', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769762783.0909224,SENT,1261d129-5da3-4d7a-ac79-daaf634da050,8bbfc3c8-4c82-4e08-b9d6-fb6e0f2073ad,c3,c2,3385,?,p3,
1769762783.0920026,CREATED,b9c81d9b-34d4-485c-99ac-b91622cfe5b8,7d499bb4-2098-43f6-ba14-7cb1afdfd5be,c3,c2,26,?,?,surb={'id': '9cc2bad0-09a5-4a29-98b5-94b9ba72d060', 'route': ['p2', 'e3', 'i3', 'x2', 'p3', 'c3']}
1769762783.5370076,SENT,d638d499-b65f-4979-b0d2-9fc4404f6312,adb7c8cf-48a4-4681-b022-cab140e0567d,c3,c2,3367,?,p3,
1769762783.5371304,CREATED,d9beedc8-9f68-4533-9d92-c728e45d0b19,7d499bb4-2098-43f6-ba14-7cb1afdfd5be,c3,c2,26,?,?,surb={'id': '9cc2bad0-09a5-4a29-98b5-94b9ba72d060', 'route': ['p2', 'e3', 'i3', 'x2', 'p3', 'c3']}
1769762783.5646167,SENT,a634ef49-cc8d-4c1e-87c1-9e399d571b0a,e7506bd2-d45a-4b96-876d-e27b5613696a,c3,c2,3376,?,p3,
1769762783.5647206,CREATED,d65af004-f194-4857-92de-8ff45ebc2c1b,0d80655e-e4bd-4433-8577-12a91c743232,c3,c2,27,?,?,surb={'id': 'b696a317-9ace-40a4-8c13-4d3e4fca043a', 'route': ['p2', 'e8', 'i5', 'x4', 'p3', 'c3']}
1769762784.2888446,RECEIVED,9c46455e-196d-4156-a86e-373fb59e42a6,f8b20dd8-9945-4f19-902a-240a29bc13b4,c2,c3,27,p3,?,surb={'id': '7b3ed95a-4755-4e14-9b30-8391f26b6d65', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769762784.987436,RECEIVED,09eee77b-30b0-47e3-9aff-7dfcc78b94b9,0fc36468-262e-446f-b245-8fd06a93a8eb,c2,c3,26,p3,?,surb={'id': '34627a7a-ae30-44ed-b03e-81f7075f5d74', 'route': ['p3', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769762785.0651023,SENT,53b142cb-2b52-4bf5-9a78-e77fe253da18,776c1d9e-f185-4060-a371-36adfeac947a,c3,c2,3389,?,p3,
1769762785.0653982,CREATED,a7bcd817-3740-491b-adc1-c768877d1be6,0d80655e-e4bd-4433-8577-12a91c743232,c3,c2,27,?,?,surb={'id': 'b696a317-9ace-40a4-8c13-4d3e4fca043a', 'route': ['p2', 'e8', 'i5', 'x4', 'p3', 'c3']}
1769762785.3104234,SENT,01e82166-f076-48a1-ae51-cbbe5834d593,457881fe-a4b6-4475-a9ba-1a9a538ce929,c3,c2,3379,?,p3,
1769762785.3105774,CREATED,ca35d78a-3b4e-419c-84d7-41a9d7556ec5,d89b4780-5a68-4309-9e28-a2640a246367,c3,c2,27,?,?,surb={'id': '6784d1ad-feb2-4998-bc51-cd07407138e8', 'route': ['p2', 'e8', 'i10', 'x6', 'p3', 'c3']}
1769762785.372138,RECEIVED,b944cec6-55eb-4e74-9f0c-c22cac2c305e,24f796de-87d8-425f-be95-8c0f745a9de0,c2,c3,27,p3,?,surb={'id': 'a700522e-e768-490f-a7a8-c28e9c2f20b7', 'route': ['p3', 'e11', 'i5', 'x11', 'p2', 'c2']}
1769762785.4291344,SENT,bb019fce-758b-4896-8158-0fcfdfb1dba3,a530fef6-a295-45c9-8ca6-0df0fccf4e71,c3,c2,3379,?,p3,
1769762785.4292374,CREATED,54112065-a358-448e-bf2b-897c92bcaa37,d89b4780-5a68-4309-9e28-a2640a246367,c3,c2,27,?,?,surb={'id': '6784d1ad-feb2-4998-bc51-cd07407138e8', 'route': ['p2', 'e8', 'i10', 'x6', 'p3', 'c3']}
1769762785.5918093,RECEIVED,8726dd86-085a-4085-8353-9ec366b0c234,24f796de-87d8-425f-be95-8c0f745a9de0,c2,c3,27,p3,?,surb={'id': 'a700522e-e768-490f-a7a8-c28e9c2f20b7', 'route': ['p3', 'e11', 'i5', 'x11', 'p2', 'c2']}
1769762785.6363544,RECEIVED,156ae905-48ac-4c44-be7d-b0748e58cb60,931332f8-cd85-4fab-b99c-d58fc26cb89b,c2,c3,27,p3,?,surb={'id': 'df2f9edd-5582-4ee7-ad7f-a9302f2782d1', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769762785.7066684,SENT,e547d27b-ee8b-4cb6-b7a9-1bfffcc6877b,6ae24960-3993-45fd-bc4c-97a6f7bc39bc,c3,c2,3387,?,p3,
1769762785.7067711,CREATED,6e0aa067-6593-448c-940a-3e97752b88d5,7d83be39-27db-4ed9-8073-838594297eed,c3,c2,27,?,?,surb={'id': '9a36980f-a038-48db-89f2-692cfed7f88c', 'route': ['p2', 'e10', 'i3', 'x4', 'p3', 'c3']}
1769762785.7940297,SENT,5b9a9608-9e28-48d0-a439-475b695cb0a9,12d5cee0-09b2-4a64-8260-960555095d2d,c3,c2,3368,?,p3,
1769762785.7941504,CREATED,b671fd21-045f-45c1-a186-4c988add0774,7d83be39-27db-4ed9-8073-838594297eed,c3,c2,27,?,?,surb={'id': '9a36980f-a038-48db-89f2-692cfed7f88c', 'route': ['p2', 'e10', 'i3', 'x4', 'p3', 'c3']}
1769762786.3746047,RECEIVED,dc34129a-d579-4410-9fd0-038e7b28e44e,931332f8-cd85-4fab-b99c-d58fc26cb89b,c2,c3,27,p3,?,surb={'id': 'df2f9edd-5582-4ee7-ad7f-a9302f2782d1', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769762787.0317936,RECEIVED,f80c97a4-4433-4d7e-bc33-9fb180f13a46,f8b20dd8-9945-4f19-902a-240a29bc13b4,c2,c3,27,p3,?,surb={'id': '7b3ed95a-4755-4e14-9b30-8391f26b6d65', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769762787.2102067,SENT,3feba6c9-0139-4485-b2c9-93e1598fbe3c,d6b2276d-174d-4962-99df-a2ddec3b3afa,c3,c2,3383,?,p3,
1769762787.210368,CREATED,be4773ce-202c-4e6d-b526-2376f813a792,afbbebc6-2051-40f0-91b9-29d4633e82fb,c3,c2,27,?,?,surb={'id': '568af08c-d67c-49b9-85d9-9a01bf9f8870', 'route': ['p2', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769762787.2326326,RECEIVED,a6363efa-ff2f-467b-a75f-93941e7b2328,95783cc0-917f-4581-a0c7-f8913cfb482d,c2,c3,27,p3,?,surb={'id': 'dd0e3311-257e-407a-85aa-87d78f54dbdf', 'route': ['p3', 'e7', 'i3', 'x5', 'p2', 'c2']}
1769762787.5026958,SENT,a2c95cae-e238-4b82-8d22-c146986e9a50,8b8505d1-741b-4592-91b8-1be4cf5a3491,c3,c2,3402,?,p3,
1769762787.5028439,CREATED,f4b53bca-3102-42fd-ac95-ee45dae4c895,afbbebc6-2051-40f0-91b9-29d4633e82fb,c3,c2,27,?,?,surb={'id': '568af08c-d67c-49b9-85d9-9a01bf9f8870', 'route': ['p2', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769762787.659622,RECEIVED,6ba490a9-0fff-4e30-bdda-f10c8b58f79c,d6294e6f-1eeb-46c7-899f-dab5717b77c6,c2,c3,27,p3,?,surb={'id': '13c1b2f3-17ce-4d4f-b6de-24a41b276856', 'route': ['p3', 'e7', 'i12', 'x3', 'p2', 'c2']}
1769762787.7469435,SENT,f9b2cb2a-5640-4e31-bcd5-46af0a445917,b865635a-a5dc-4b77-957a-a7d6746f5b33,c3,c2,3376,?,p3,
1769762787.7470663,CREATED,7d81e97e-636b-4295-9344-083e2f97acc2,0eb26fd3-6cab-46e1-9bef-deeb710ffa5f,c3,c2,26,?,?,surb={'id': '3e5b393a-c214-4f3c-b208-117fc432b9c3', 'route': ['p2', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769762787.9207344,SENT,cffa0078-4271-4131-864f-9f8872d4b661,04371aba-c697-4003-9c6a-4f5ca96d8370,c3,c2,3396,?,p3,
1769762787.9208472,CREATED,157e49c9-db9c-4228-a2ec-3c080184e014,0eb26fd3-6cab-46e1-9bef-deeb710ffa5f,c3,c2,26,?,?,surb={'id': '3e5b393a-c214-4f3c-b208-117fc432b9c3', 'route': ['p2', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769762788.1278799,RECEIVED,3aba2966-f7ed-45a8-91c0-c31d133ca830,d6294e6f-1eeb-46c7-899f-dab5717b77c6,c2,c3,27,p3,?,surb={'id': '13c1b2f3-17ce-4d4f-b6de-24a41b276856', 'route': ['p3', 'e7', 'i12', 'x3', 'p2', 'c2']}
1769762788.2315576,SENT,8722655b-dd1b-49b0-9e36-48917ad66c37,9f8db47a-f8b4-405b-814b-ba2278a1a10f,c3,c2,3355,?,p3,
1769762788.2316637,CREATED,77c5f48d-6874-4d70-8550-966685551b19,cdae70e1-bc1d-44de-8a3a-ea9c61960453,c3,c2,27,?,?,surb={'id': '6725fff3-2cc3-46e8-a8f5-4300cb7a7611', 'route': ['p2', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769762788.2671177,RECEIVED,15d2247c-8ebc-41b3-9ec1-15e5b7248c8e,9eb3e29a-6dd0-40ca-bb8e-192a73fb0294,c2,c3,27,p3,?,surb={'id': 'd12b6c36-94ec-4be0-aec0-87c7833c3ed7', 'route': ['p3', 'e10', 'i7', 'x11', 'p2', 'c2']}
1769762788.7125344,SENT,5451a4ac-2c08-4e6d-87fa-1ec4be5618b4,97e09f04-d198-4083-9223-5d7a5e1ff074,c3,c2,3360,?,p3,
1769762788.7126102,CREATED,fffbf18a-c47e-4f9f-b11f-f0fe7b9cee2e,cdae70e1-bc1d-44de-8a3a-ea9c61960453,c3,c2,27,?,?,surb={'id': '6725fff3-2cc3-46e8-a8f5-4300cb7a7611', 'route': ['p2', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769762788.8306684,SENT,61017ed5-20f3-4844-9889-9c7226468a30,26a93e16-95d4-42ff-a413-01e86f3ff5e3,c3,c2,3380,?,p3,
1769762788.830746,CREATED,77de5dfb-dbd8-4b32-bda4-14b566c9ce5d,30250628-b5a1-4cd0-b45b-fcb245382bd9,c3,c2,26,?,?,surb={'id': 'ea2a9a00-1b0a-4bdf-9ffd-e6d68d1f0d34', 'route': ['p2', 'e2', 'i12', 'x12', 'p3', 'c3']}
1769762789.2562702,RECEIVED,d9c4a7b6-7fb4-4cc3-a5af-2e657b5b036e,95783cc0-917f-4581-a0c7-f8913cfb482d,c2,c3,27,p3,?,surb={'id': 'dd0e3311-257e-407a-85aa-87d78f54dbdf', 'route': ['p3', 'e7', 'i3', 'x5', 'p2', 'c2']}
1769762789.4550953,SENT,f224b032-4331-4a89-a519-5ad02a571593,534db998-b497-4914-aa6b-f0bbd4c93a48,c3,c2,3388,?,p3,
1769762789.4553418,CREATED,1419256e-eb2a-404f-814c-bdf017a9d4b0,30250628-b5a1-4cd0-b45b-fcb245382bd9,c3,c2,26,?,?,surb={'id': 'ea2a9a00-1b0a-4bdf-9ffd-e6d68d1f0d34', 'route': ['p2', 'e2', 'i12', 'x12', 'p3', 'c3']}
1769762789.4889543,RECEIVED,777d2ce9-08bb-4d3a-8b78-b7edb01e4bc6,9eb3e29a-6dd0-40ca-bb8e-192a73fb0294,c2,c3,27,p3,?,surb={'id': 'd12b6c36-94ec-4be0-aec0-87c7833c3ed7', 'route': ['p3', 'e10', 'i7', 'x11', 'p2', 'c2']}
1769762789.8798625,RECEIVED,2d4fdf56-8778-440d-a952-4f731cff54ee,0a49f389-e78c-4a0c-afba-1e4a6e134152,c2,c3,27,p3,?,surb={'id': '92010b36-61ea-455f-b6a5-43ebbf5114df', 'route': ['p3', 'e8', 'i7', 'x2', 'p2', 'c2']}
1769762790.2966492,SENT,6b0e5dac-3367-46a3-ae95-e980f2260231,98bf0314-39e9-43a3-9e33-aaad8a13875a,c3,c2,3384,?,p3,
1769762790.2968016,CREATED,955aac42-0284-41cc-aa8e-6cf7060ea932,f30f701c-234b-4f5b-a559-fb357e83951b,c3,c2,27,?,?,surb={'id': '2bef92c1-fbf6-4b81-9433-82409cc27218', 'route': ['p2', 'e9', 'i10', 'x12', 'p3', 'c3']}
1769762791.1521795,RECEIVED,3a570001-7236-410e-801d-f9858a8da588,1ca591ed-b217-41c0-bb53-e48d505313bc,c2,c3,27,p3,?,surb={'id': '770cd0be-e1f3-4a98-83c1-f5d252da54d1', 'route': ['p3', 'e3', 'i8', 'x1', 'p2', 'c2']}
1769762791.2657382,SENT,3a155492-950b-437e-85cd-9caf00ce34c9,0a74ee5c-8675-4019-be5e-8ef42e57874d,c3,c2,3404,?,p3,
1769762791.2658153,CREATED,234726c3-7f28-4c07-8f89-d2452f9a3253,f30f701c-234b-4f5b-a559-fb357e83951b,c3,c2,27,?,?,surb={'id': '2bef92c1-fbf6-4b81-9433-82409cc27218', 'route': ['p2', 'e9', 'i10', 'x12', 'p3', 'c3']}
1769762791.8972497,RECEIVED,1e56e6e5-aaee-41bd-9f99-412f685191c9,6bef5172-8739-47c3-a75d-aca5277d9bfa,c2,c3,27,p3,?,surb={'id': '0ea06e75-fae6-4bee-b659-3f3b7c0f469e', 'route': ['p3', 'e12', 'i8', 'x10', 'p2', 'c2']}
1769762792.1031573,RECEIVED,316378f6-1805-443c-a87e-7f05c2de4a73,1ca591ed-b217-41c0-bb53-e48d505313bc,c2,c3,27,p3,?,surb={'id': '770cd0be-e1f3-4a98-83c1-f5d252da54d1', 'route': ['p3', 'e3', 'i8', 'x1', 'p2', 'c2']}
1769762792.3768597,SENT,700f9c44-7710-48ae-867c-aed63cb82c65,e00a0a0a-aaac-4dc8-b5ba-d60960a97727,c3,c2,3396,?,p3,
1769762792.3770149,CREATED,aaf3d69e-5420-46cf-ada3-523c1d038064,04a3dc96-dbf3-40e8-a188-ac6febdf65cc,c3,c2,27,?,?,surb={'id': '42ccebcd-5e7f-419a-9a91-f649de870f74', 'route': ['p2', 'e12', 'i11', 'x4', 'p3', 'c3']}
1769762792.5452514,RECEIVED,f5c2632c-0b55-4588-8391-a92cdfdbb1da,4ebf38c5-d5ce-47f5-982d-f49021aab0fc,c2,c3,27,p3,?,surb={'id': '27765835-faae-49c8-b2ed-7fcea126d58c', 'route': ['p3', 'e7', 'i3', 'x3', 'p2', 'c2']}
1769762792.759824,RECEIVED,f2547aaa-b070-4e63-b489-b2314e35b1f3,c83d0d92-0103-4b5d-80be-38ef2d03b303,c2,c3,27,p3,?,surb={'id': 'f43660da-3ff1-443e-b3f9-1f7a82183cbc', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769762793.009756,SENT,a3e50238-6d5f-4297-9670-28fc083a59d8,8e079646-7462-4f17-a142-f992da3ae743,c3,c2,3389,?,p3,
1769762793.0099094,CREATED,0254573a-8651-466d-8d51-39a454010ab9,04a3dc96-dbf3-40e8-a188-ac6febdf65cc,c3,c2,27,?,?,surb={'id': '42ccebcd-5e7f-419a-9a91-f649de870f74', 'route': ['p2', 'e12', 'i11', 'x4', 'p3', 'c3']}
1769762793.0336525,SENT,398c9143-3c78-4366-9c8b-175bd9657ae4,bb389376-1005-4bb7-ac3d-258b7a3ded1e,c3,c2,3360,?,p3,
1769762793.033825,CREATED,f2d0fddb-f10f-4b49-a0bc-70dcd49018a1,5a0599b0-e4c9-46d1-99f5-76beddeb8edc,c3,c2,26,?,?,surb={'id': 'd74424b6-5136-4ab7-9253-97ba2f7d5f7c', 'route': ['p2', 'e4', 'i4', 'x8', 'p3', 'c3']}
1769762793.1080782,SENT,e449b465-2a2f-4aec-b748-60755a809fb6,860ba3de-0341-4459-8bdc-23cf1fb667cc,c3,c2,3384,?,p3,
1769762793.1082351,CREATED,4a8fbd62-8416-4b60-ae7f-22471dc18363,5a0599b0-e4c9-46d1-99f5-76beddeb8edc,c3,c2,26,?,?,surb={'id': 'd74424b6-5136-4ab7-9253-97ba2f7d5f7c', 'route': ['p2', 'e4', 'i4', 'x8', 'p3', 'c3']}
1769762793.1296403,RECEIVED,c9db2ea3-b7e2-4657-b984-0b275df523eb,6bef5172-8739-47c3-a75d-aca5277d9bfa,c2,c3,27,p3,?,surb={'id': '0ea06e75-fae6-4bee-b659-3f3b7c0f469e', 'route': ['p3', 'e12', 'i8', 'x10', 'p2', 'c2']}
1769762793.4091337,SENT,c572217f-b56c-4d64-b57b-69e8016af29a,fb4f6116-15f9-45f9-92b3-04eb774e4384,c3,c2,3368,?,p3,
1769762793.4092891,CREATED,aef3871f-4df3-4da5-9ad6-208f3df0071f,22869318-9e8a-4309-b390-634edca973c1,c3,c2,27,?,?,surb={'id': 'f121259d-5628-487d-846a-fc1419a7233f', 'route': ['p2', 'e8', 'i1', 'x8', 'p3', 'c3']}
1769762793.5422862,RECEIVED,2dd82e7b-a49c-4950-9514-df5494387df3,4ebf38c5-d5ce-47f5-982d-f49021aab0fc,c2,c3,27,p3,?,surb={'id': '27765835-faae-49c8-b2ed-7fcea126d58c', 'route': ['p3', 'e7', 'i3', 'x3', 'p2', 'c2']}
1769762793.592708,SENT,3c089ffd-05c2-4107-80c9-19831152754d,70fbb71c-ac24-4dbd-bf30-4b91ec909b42,c3,c2,3379,?,p3,
1769762793.5928664,CREATED,816f1401-008e-4ac8-bc60-0714c6ba0339,22869318-9e8a-4309-b390-634edca973c1,c3,c2,27,?,?,surb={'id': 'f121259d-5628-487d-846a-fc1419a7233f', 'route': ['p2', 'e8', 'i1', 'x8', 'p3', 'c3']}
1769762793.7238963,SENT,8b8174a6-f4a3-4417-88c0-ce331b1cfddb,99c33c3b-cf69-46ad-ac88-0c099f68428b,c3,c2,3375,?,p3,
1769762793.724074,CREATED,18e79530-8554-42cd-8440-6b9c39276bde,ea267378-6af8-49d0-92e0-e61eb90cec37,c3,c2,26,?,?,surb={'id': 'f4404b3e-732d-468a-9ca5-3e2944c005cf', 'route': ['p2', 'e5', 'i9', 'x1', 'p3', 'c3']}
1769762793.8427715,SENT,c062091f-8458-4022-a4ed-0188f7f594b0,c57f6b07-d074-4d2e-86e6-f57601c6129a,c3,c2,3372,?,p3,
1769762793.8429224,CREATED,78cb6a2c-cf07-4d51-8ac3-7019868ffd93,ea267378-6af8-49d0-92e0-e61eb90cec37,c3,c2,26,?,?,surb={'id': 'f4404b3e-732d-468a-9ca5-3e2944c005cf', 'route': ['p2', 'e5', 'i9', 'x1', 'p3', 'c3']}
1769762794.0192106,RECEIVED,1bbb5da2-4bc9-4ea9-a81e-dd6f3420a360,c83d0d92-0103-4b5d-80be-38ef2d03b303,c2,c3,27,p3,?,surb={'id': 'f43660da-3ff1-443e-b3f9-1f7a82183cbc', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769762794.0652542,SENT,42d50799-fcb0-4046-b957-6cb26711588b,7f0c1678-f13e-4e27-ab43-0368256593b9,c3,c2,3371,?,p3,
1769762794.0654376,CREATED,e71c1a5e-7c01-484f-9bac-71ddbe465df4,8f10d72d-c5dc-45ce-a8cd-b92fbd6132a9,c3,c2,26,?,?,surb={'id': 'b037ba3d-81da-4497-ba46-1c26605ed7ee', 'route': ['p2', 'e6', 'i11', 'x1', 'p3', 'c3']}
1769762794.1884067,SENT,4b0665b3-1323-48bb-8f57-c22e6db4b3a8,05c719e9-a81e-4b1d-bfe4-41ef96291dd5,c3,c2,3363,?,p3,
1769762794.1884644,CREATED,a98932a0-cc34-4fea-9763-8536b8b0d35f,8f10d72d-c5dc-45ce-a8cd-b92fbd6132a9,c3,c2,26,?,?,surb={'id': 'b037ba3d-81da-4497-ba46-1c26605ed7ee', 'route': ['p2', 'e6', 'i11', 'x1', 'p3', 'c3']}
1769762795.045672,RECEIVED,eaec51b3-db68-4946-b680-cf60b1c4846e,ef40cb8d-179e-4da3-90a7-9841e340f832,c2,c3,27,p3,?,surb={'id': '7a8096d9-bc50-41de-9303-2fb8cb0825d4', 'route': ['p3', 'e9', 'i3', 'x5', 'p2', 'c2']}
1769762795.0957737,RECEIVED,00a44237-e867-45e9-9d25-64f2ce395013,d0b056b4-e3eb-4061-856b-d212a8b7c873,c2,c3,27,p3,?,surb={'id': '9aecf83d-cda8-4151-8c51-5603c91f182c', 'route': ['p3', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769762795.469311,RECEIVED,0b078e91-ded2-479c-883e-42408a28dc6c,3404bcd6-7870-4725-89b5-18864710fe8d,c2,c3,27,p3,?,surb={'id': '25b08ef4-857d-493c-ac18-4cfff78959ef', 'route': ['p3', 'e3', 'i8', 'x3', 'p2', 'c2']}
1769762795.4798648,SENT,667fe595-0e7a-42bf-9618-155bcebdb004,9bb6d9f2-9f76-44e9-a181-fb70f64918d1,c3,c2,3379,?,p3,
1769762795.4799786,CREATED,a51eaa90-8e96-4a45-9eb8-4cbb2d3f532f,372a5fed-0057-4cd7-9e84-3bb4cc0ccd58,c3,c2,27,?,?,surb={'id': 'ee262493-032a-4c0b-8903-360c30c9d7aa', 'route': ['p2', 'e9', 'i11', 'x6', 'p3', 'c3']}
1769762795.7116153,RECEIVED,6dc419a9-65a5-44b1-8df5-2d88376d2661,3404bcd6-7870-4725-89b5-18864710fe8d,c2,c3,27,p3,?,surb={'id': '25b08ef4-857d-493c-ac18-4cfff78959ef', 'route': ['p3', 'e3', 'i8', 'x3', 'p2', 'c2']}
1769762795.9163444,RECEIVED,350b05c7-61dc-46e5-9e38-8bcee8a40738,a08f37c2-76bc-466b-9707-a1c618f4f793,c2,c3,27,p3,?,surb={'id': 'e781a5d5-e0ee-4c75-b0eb-7b68808125c7', 'route': ['p3', 'e10', 'i5', 'x1', 'p2', 'c2']}
1769762796.2656667,RECEIVED,a62bad23-90f1-438d-a547-1cd9400ee77e,b007433a-82c7-42bc-a039-8347198b72aa,c2,c3,27,p3,?,surb={'id': '1c61af02-dace-4d47-aebd-075f33629e04', 'route': ['p3', 'e4', 'i10', 'x2', 'p2', 'c2']}
1769762796.3351738,RECEIVED,e7b3308a-00cd-4a61-92d0-bfea83f22dab,a08f37c2-76bc-466b-9707-a1c618f4f793,c2,c3,27,p3,?,surb={'id': 'e781a5d5-e0ee-4c75-b0eb-7b68808125c7', 'route': ['p3', 'e10', 'i5', 'x1', 'p2', 'c2']}
1769762796.428085,SENT,475a8024-c16f-4913-ba55-169804258d6b,da767246-24d9-40fd-818a-16da0b77768d,c3,c2,3391,?,p3,
1769762796.4282222,CREATED,6617025c-4b31-411c-b4cc-1e00004aeb7b,372a5fed-0057-4cd7-9e84-3bb4cc0ccd58,c3,c2,27,?,?,surb={'id': 'ee262493-032a-4c0b-8903-360c30c9d7aa', 'route': ['p2', 'e9', 'i11', 'x6', 'p3', 'c3']}
1769762796.5331051,RECEIVED,a165a8f2-2405-4312-9898-f7e91361dfcf,ef40cb8d-179e-4da3-90a7-9841e340f832,c2,c3,27,p3,?,surb={'id': '7a8096d9-bc50-41de-9303-2fb8cb0825d4', 'route': ['p3', 'e9', 'i3', 'x5', 'p2', 'c2']}
