timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458078.6439025,RECEIVED,51a4be21-0221-4238-b100-fac07552929f,f028afec-3011-4ccf-b7c3-95c89132652c,c4,c1,27,p1,?,surb={'id': '9c04db77-3ac9-42a3-aec2-ad5fbf921538', 'route': ['p1', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769458078.8644655,RECEIVED,72678777-7965-49e3-8b7d-215b778122e7,288de6e6-6cae-45ce-9973-86170a7ec16f,c2,c1,26,p1,?,surb={'id': '9f989546-8bc2-455e-af23-0051c2aca6ab', 'route': ['p1', 'e5', 'i4', 'x1', 'p2', 'c2']}
1769458078.9002964,RECEIVED,937c23a9-b8af-4741-b6f4-edea103483ed,b55967b6-8740-41b2-80b2-aa0d268a9d5c,c2,c1,26,p1,?,surb={'id': '3aed7c6a-9272-419c-9d32-c6eddc678b5b', 'route': ['p1', 'e3', 'i8', 'x7', 'p2', 'c2']}
1769458078.9463603,RECEIVED,4808aded-87a6-4e6b-837f-f9ad6997b5f1,141e4aa7-bda4-494d-a703-6772ca300b37,c2,c1,27,p1,?,surb={'id': '57b5e057-8e33-4627-b2a8-4a740349db40', 'route': ['p1', 'e11', 'i6', 'x3', 'p2', 'c2']}
1769458079.028262,RECEIVED,0456f195-55d1-44cb-abc8-2b72962340ba,bcaacb32-01b3-4eaa-8edf-200d0744f21f,c4,c1,27,p1,?,surb={'id': 'd0785b5b-cbe7-4de5-8db8-832b2a538df6', 'route': ['p1', 'e6', 'i1', 'x5', 'p1', 'c4']}
1769458079.0325043,SENT,1bb8243a-d6cb-49c0-8855-e41e72d0736f,373dbe8a-3ee6-4933-8c60-af7b306adb7c,c1,c5,3377,?,p1,
1769458079.0327363,CREATED,37e611f8-fcd5-46bd-9596-957cdd6e7fd4,6556187c-efa3-4af9-aa81-b01eba6d5941,c1,c5,26,?,?,surb={'id': '917ac938-9a55-4e2b-bf17-8e1d1a387afa', 'route': ['p2', 'e4', 'i6', 'x2', 'p1', 'c1']}
1769458079.2171757,RECEIVED,70703ccf-6754-44aa-9ec2-30e432bafb06,e2879686-01db-45fd-97a9-653f386418e4,c2,c1,26,p1,?,surb={'id': '08e205ba-5f40-44f5-a7fd-7eaf9aebc993', 'route': ['p1', 'e10', 'i7', 'x5', 'p2', 'c2']}
1769458079.3704953,RECEIVED,d1943acc-51ac-4776-9f6e-d6e21c18e746,ef96d1ba-277f-4486-af8c-521d0d743539,c2,c1,26,p1,?,surb={'id': '200ffc33-5113-435b-9b39-7d9ce7df01f9', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c2']}
1769458079.488138,RECEIVED,f9483bb3-a4f9-4cd8-9546-421c20bda95c,90ca86a4-1a4f-44db-9bc4-475c114e5af6,c4,c1,27,p1,?,surb={'id': 'bcc5df72-6e1a-43bf-b3a4-d713b0f5f9cf', 'route': ['p1', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769458079.7053528,SENT,54fdacf0-6265-4513-bae3-690a82b9041d,202a596f-e450-4e93-a858-9da41ccbc877,c1,c5,3387,?,p1,
1769458079.7055094,CREATED,4a7c7c91-8b4e-40d1-ab08-53be07353c95,5ffead94-1b93-4770-a865-ef7c59fd0d9c,c1,c5,26,?,?,surb={'id': '1d2c52ca-37e9-4404-a5dc-08ae0a69c563', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c1']}
1769458079.8218877,SENT,cf480da8-1b6a-40c4-b50f-091ea523a49c,a4eca7b1-ca9a-4102-8d49-d29b9dee553d,c1,c5,3388,?,p1,
1769458079.8220217,CREATED,be51581f-225e-4606-ab2e-00ab92049e71,0933ac41-667f-490b-8b9c-4b8ca607c6fd,c1,c5,27,?,?,surb={'id': '184069ef-a15e-4b69-bdda-0c39e719b38b', 'route': ['p2', 'e12', 'i8', 'x4', 'p1', 'c1']}
1769458079.9580147,RECEIVED,e877f913-44fc-4aac-bffb-706611dfc2c1,d843e1b9-93a7-482d-8e70-fe284397ad11,c2,c1,27,p1,?,surb={'id': '415def72-82e7-46a6-b9a8-eced1965fce3', 'route': ['p1', 'e4', 'i5', 'x5', 'p2', 'c2']}
1769458080.131125,RECEIVED,2f3f7575-587f-434a-b2c6-aedd1568d097,16a15f41-bc3d-4421-b3e5-1cd18c256977,c2,c1,26,p1,?,surb={'id': '07fcba2d-a3e2-4384-bae3-236271d7c0a5', 'route': ['p1', 'e4', 'i7', 'x5', 'p2', 'c2']}
1769458080.1954112,SENT,6d9377f9-cbad-4722-9a7b-cbe52f79ff70,1616e23e-0601-4587-8849-29e32202de3d,c1,c5,3380,?,p1,
1769458080.1955411,CREATED,e38d527b-c0d4-4161-81d7-d9407d37fd47,4a9c956e-0bf0-4238-a745-98c80868cd53,c1,c5,27,?,?,surb={'id': 'd3899837-8cf6-4e5e-843b-7679bc380773', 'route': ['p2', 'e2', 'i8', 'x11', 'p1', 'c1']}
1769458080.209339,RECEIVED,8127277b-ee8d-4813-9343-69be9d0089e4,3fe23f5e-626b-4a93-8940-9487358b132c,c4,c1,26,p1,?,surb={'id': 'fd651a52-e0af-435e-8e9d-43f35af789d4', 'route': ['p1', 'e3', 'i2', 'x6', 'p1', 'c4']}
1769458080.3043358,RECEIVED,14593992-1ae7-4505-ab64-2c325d50f46b,e54fc705-ae68-44e4-b28f-57cda1cc41a3,c4,c1,27,p1,?,surb={'id': 'be91252e-ef31-40af-b193-e54b487e2283', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769458080.3387609,RECEIVED,4927646c-abe5-43fc-a8a6-b99b47a47d38,8464f5c8-4e29-4965-a4ec-d3d93ad05f23,c4,c1,27,p1,?,surb={'id': '0d858c9b-8a7c-40e3-8d18-84347db72f84', 'route': ['p1', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769458080.3836737,RECEIVED,08b3a77f-f4cc-49a8-9e61-f5a8e316bc9c,c7913447-654e-496f-8077-af101a6aacdb,c4,c1,26,p1,?,surb={'id': 'b9314184-2f62-4f0c-a835-4652cc8b85e7', 'route': ['p1', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769458080.456649,SENT,11cbfed1-4d4c-4efe-a91a-6a9793653744,64df9dda-bb0e-4e54-a5ff-e1995295feac,c1,c5,3380,?,p1,
1769458080.456793,CREATED,764dd884-3a29-4033-833e-c2236c051b72,94cec752-7d83-42b0-a52e-d2f9cf4e0247,c1,c5,27,?,?,surb={'id': 'b5e982c2-af0e-4c35-9e2f-ccabbc139a72', 'route': ['p2', 'e9', 'i1', 'x12', 'p1', 'c1']}
1769458080.5365944,RECEIVED,8229e9b3-9a0f-4734-b24c-cc6471a4b077,afdb3370-fb6e-46f3-93c7-63419a4b1426,c4,c1,27,p1,?,surb={'id': 'bc43fc8a-5bb4-452a-b95e-0517146b43e6', 'route': ['p1', 'e7', 'i8', 'x11', 'p1', 'c4']}
1769458080.6408591,RECEIVED,e1e8be9f-4217-4038-8795-897955d5ad4d,52b974cc-70e3-4365-b55e-f89061e1ae8e,c2,c1,27,p1,?,surb={'id': '8e52482b-5b94-402b-92c0-4073e2f5c3d9', 'route': ['p1', 'e4', 'i8', 'x8', 'p2', 'c2']}
1769458080.7914844,SENT,23aa17c9-239c-4ff0-b486-721093cfc9c8,8dcd02e6-d1ce-497b-be15-7f8834b5513a,c1,c5,3385,?,p1,
1769458080.7915778,CREATED,57c930c3-e2b7-42f8-b2ed-3136c1d295ae,4a540df6-c6d8-4e7b-8011-5a9268ce1640,c1,c5,25,?,?,surb={'id': '3e07f73b-68d8-480b-ac8b-6a1594c05aec', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c1']}
1769458080.886482,SENT,a3409fb0-7de0-460b-96e8-bba595d38f78,421d9452-a777-4f66-bb01-d2b1e27fd402,c1,c5,3391,?,p1,
1769458080.8865745,CREATED,64d5d3de-23d7-484b-b690-86862519d19d,dc5f05cf-1ed2-42ab-8710-8c3594e74dd1,c1,c5,27,?,?,surb={'id': '3d70afd9-0576-44f4-8e79-de7b40438b36', 'route': ['p2', 'e9', 'i10', 'x10', 'p1', 'c1']}
1769458081.0981805,SENT,72b7d1f4-fa4f-47db-9c80-b8ed09046457,52fd27d2-7c1f-44ca-9483-1eac515906db,c1,c5,3380,?,p1,
1769458081.0983145,CREATED,0da2d8f1-acb1-4664-b59f-8044f70e77f5,cf4846da-5869-46ca-8397-32349532e28f,c1,c5,27,?,?,surb={'id': '088619a7-2ae2-459e-992b-7a845d4f5a53', 'route': ['p2', 'e8', 'i8', 'x11', 'p1', 'c1']}
1769458081.1357179,SENT,0b173973-6805-41bf-b64e-319ac96ac471,160b9e1e-99af-4eda-ba05-38f72853fa45,c1,c5,3371,?,p1,
1769458081.1358733,CREATED,52616389-cdf2-41eb-b79a-5d72af57bdbf,f0c61198-bc62-40d1-80de-f92648c5255b,c1,c5,27,?,?,surb={'id': 'c886d876-63e7-444b-9ec6-648dbfe89b5f', 'route': ['p2', 'e7', 'i10', 'x2', 'p1', 'c1']}
1769458081.2217436,RECEIVED,79f4891a-4a5f-4ae4-b0b6-0ab0ee866611,4e044053-d403-4e9d-872f-530b2dba61a9,c2,c1,26,p1,?,surb={'id': 'c97905b3-35b9-4bdf-a393-03ab81fd251e', 'route': ['p1', 'e6', 'i12', 'x3', 'p2', 'c2']}
1769458081.495929,RECEIVED,436d95d9-5f55-4561-a18d-45b34604406c,0b229b45-7f2a-4b85-9ce1-03058da6ad09,c4,c1,27,p1,?,surb={'id': 'a1be0a8d-c995-4471-af72-192e926fa359', 'route': ['p1', 'e4', 'i9', 'x4', 'p1', 'c4']}
1769458081.5782795,SENT,5edeccd2-b534-4e11-a7fa-4c680d32afd8,847df388-849d-4ef3-abd8-6c63a225674d,c1,c5,3379,?,p1,
1769458081.5784109,CREATED,148260ff-e0ef-42b4-9e17-c0e8da1965ec,a094294f-5f54-4340-a3d5-033d1aa3eeb3,c1,c5,26,?,?,surb={'id': 'b02cc053-88b7-46c1-a45f-68c6c2525134', 'route': ['p2', 'e7', 'i12', 'x9', 'p1', 'c1']}
1769458081.7204332,RECEIVED,cb5f1708-ae69-4074-9011-21c403915b9a,ca2dd062-1673-49ad-844a-af2936eae93f,c4,c1,26,p1,?,surb={'id': '71d1a6e4-790e-461b-9696-002fdd7d9cdc', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c4']}
1769458081.7377818,RECEIVED,1aeb61e2-1586-49cd-880f-25b1b0098eeb,191a8db8-602f-4cb9-8798-bde8ea3de737,c4,c1,27,p1,?,surb={'id': 'cd5312b2-126f-40a8-8002-b994ca2e32a9', 'route': ['p1', 'e1', 'i9', 'x11', 'p1', 'c4']}
1769458081.8383079,RECEIVED,2098f941-ad1e-45a0-b185-d2d93c4a0c1f,8d5c0d16-f622-4b3a-8598-f1e60a3b8fec,c4,c1,27,p1,?,surb={'id': '68c795ea-6520-40f3-b97f-ad6d6b12e987', 'route': ['p1', 'e8', 'i6', 'x8', 'p1', 'c4']}
1769458081.951698,RECEIVED,cf938405-d9fc-417d-9759-88733428f083,c1afa30e-9eea-4b29-ba13-fbdcb426d404,c2,c1,27,p1,?,surb={'id': 'bbe1e819-3698-4f3d-99a7-82d5c9a25fde', 'route': ['p1', 'e4', 'i11', 'x3', 'p2', 'c2']}
1769458082.4291964,RECEIVED,c30457e1-0c33-4c9b-8ad1-d4aa56d83591,963d9cce-feec-4f08-bb1a-4e08a1cf1dd9,c4,c1,27,p1,?,surb={'id': 'd13731ba-c3b0-4595-b50c-045437c34a15', 'route': ['p1', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769458082.480246,RECEIVED,ece990a7-e8e8-4945-a913-e6196394851c,fe70a921-bc76-48af-a132-ad43e3182c8a,c2,c1,27,p1,?,surb={'id': 'c269f748-e3d2-4ba9-86aa-ce8165cfe3e0', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c2']}
1769458082.6271582,RECEIVED,5aceae1f-ea48-42c0-9643-9587f70c3f14,ffe67271-10ee-44fd-991a-77d5d010dce4,c4,c1,27,p1,?,surb={'id': 'a094786d-73d9-4a5b-83ef-39fea40a7080', 'route': ['p1', 'e8', 'i10', 'x5', 'p1', 'c4']}
1769458082.7748845,RECEIVED,1d3e3087-a15a-4a90-8670-880859821a31,aea0f11f-1ba8-4cbd-b661-8be600db04c1,c2,c1,27,p1,?,surb={'id': '94486f46-a65d-41cf-b479-eb2aab6a0475', 'route': ['p1', 'e6', 'i12', 'x10', 'p2', 'c2']}
1769458082.7797964,RECEIVED,1879e199-c3a5-4e7a-bbce-919c8a6f9535,6f4ce605-bab6-45bb-aa21-b2c926134bb4,c4,c1,27,p1,?,surb={'id': 'b77833d4-1cbe-410f-8257-0335898fb4e5', 'route': ['p1', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769458082.8617947,RECEIVED,fb294136-1a23-4cf9-9280-6adb8f8d5a47,6cdc10bb-e858-4d77-bc4b-b489c0e6072d,c4,c1,27,p1,?,surb={'id': '4bec6dc8-ffe7-4776-b63b-da3bc62b88c6', 'route': ['p1', 'e8', 'i3', 'x4', 'p1', 'c4']}
1769458082.8751895,RECEIVED,5aed9719-cf13-47cc-b655-5a74a60bc985,8807afaf-ec9b-49a4-84b2-2bcb0cabd575,c4,c1,26,p1,?,surb={'id': 'c1c23eb2-f1fe-490f-b349-be3b8fadea61', 'route': ['p1', 'e2', 'i8', 'x6', 'p1', 'c4']}
1769458083.1687179,RECEIVED,4d1219c8-17ae-41d8-abda-45407a5a0a21,98bca574-2ea7-47d1-8e78-dab9a0e9da76,c2,c1,27,p1,?,surb={'id': '41ac1e18-95ee-4dc1-8cec-6d8850be3aac', 'route': ['p1', 'e6', 'i4', 'x9', 'p2', 'c2']}
1769458083.261872,RECEIVED,ba233521-2cd7-48da-88a9-0f08972bb07e,035cbf7e-fa03-4d9c-b6e3-bd4076487faf,c2,c1,27,p1,?,surb={'id': '2f095754-8d4b-4cd3-9945-10b33699aaf8', 'route': ['p1', 'e4', 'i1', 'x12', 'p2', 'c2']}
1769458083.365939,RECEIVED,d5262923-3a5e-4a28-be3a-4a2cc4663838,cdc237a9-c812-4716-a233-6969915c261f,c4,c1,26,p1,?,surb={'id': '8aa94e5a-83e6-4b55-97d1-355375938abc', 'route': ['p1', 'e2', 'i8', 'x5', 'p1', 'c4']}
1769458083.3883846,RECEIVED,b0072b82-e10b-4eee-a2cf-2cb63608064e,5a6cfb7c-5bb9-4a10-a353-61953c86f433,c4,c1,26,p1,?,surb={'id': 'c31210ff-1949-4cd2-8298-870af16c21aa', 'route': ['p1', 'e5', 'i8', 'x5', 'p1', 'c4']}
1769458083.5345705,SENT,5c273f1d-62ee-4d38-b4ef-e36ac5409dc7,1bb3e255-4496-4264-a2fd-682e64aee5bc,c1,c5,3381,?,p1,
1769458083.5347097,CREATED,527d90a0-2285-492d-bde5-a27d980a0026,8b0c580c-a7f5-436f-b934-7acd41348e5f,c1,c5,26,?,?,surb={'id': '381c9790-11b0-404c-b12c-472879ccd337', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769458083.5366774,RECEIVED,b20e72f5-01d0-4874-8f2d-90b7a9e29095,dc0a02ac-9cdb-4ddb-ae90-101715c95036,c4,c1,26,p1,?,surb={'id': '8522c860-0810-419a-865d-6e94a41ac645', 'route': ['p1', 'e12', 'i12', 'x8', 'p1', 'c4']}
1769458083.6518512,SENT,fe851852-e641-47e1-88fb-2461188ede5d,18de0e2d-1cdc-4cc2-8409-0557a724a65f,c1,c5,3375,?,p1,
1769458083.6526134,CREATED,3a3b73d4-b0de-412b-8f04-2e62e217a21e,9a35c4f6-41f0-48ab-b19b-68d628787d60,c1,c5,27,?,?,surb={'id': 'effa8be1-0a29-41b5-a8d4-da4c4e413aba', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769458083.6575975,RECEIVED,0ef023a7-f187-4630-8d26-ec90c75fecfb,f9e860b1-01c2-4da3-936b-9e895ef43b11,c4,c1,27,p1,?,surb={'id': 'f1a387c9-0f2e-48ef-aebb-9bb133dca124', 'route': ['p1', 'e2', 'i10', 'x5', 'p1', 'c4']}
1769458083.8145692,SENT,e856797d-51de-41b8-b4af-713b90006a03,1444f966-a15f-4512-b7bf-c08ed79b465d,c1,c5,3379,?,p1,
1769458083.8147156,CREATED,2f903d2d-453e-47ec-bda6-e7be4898e21b,165ae757-9564-4d6f-91f9-6d8d4263a7ad,c1,c5,27,?,?,surb={'id': '66592626-d8cb-4fcf-b4eb-365ffd67b25d', 'route': ['p2', 'e4', 'i8', 'x1', 'p1', 'c1']}
1769458083.899514,SENT,72bb933a-dc56-4693-adce-21f3b07535fc,82d0d7eb-bd70-4e04-a106-06008195018c,c1,c5,3359,?,p1,
1769458083.8996649,CREATED,948ddd2a-41da-4fbd-b40a-724e47da8c77,78c77b50-d3ee-4f79-b7da-d575f847ed81,c1,c5,27,?,?,surb={'id': '9b239917-40d8-4f13-b1ac-0d68a8705eab', 'route': ['p2', 'e2', 'i7', 'x9', 'p1', 'c1']}
1769458083.931435,RECEIVED,61501977-2dfe-4386-85a3-3e5552e6c7c2,3dc89642-d8e0-4d26-bfd3-ec59c122d37b,c2,c1,27,p1,?,surb={'id': '544389e2-50ca-441b-9787-f7d02b87f869', 'route': ['p1', 'e9', 'i1', 'x1', 'p2', 'c2']}
1769458084.2303905,RECEIVED,537dafef-7440-4335-aaaf-d11cad92845c,ff91ab8b-4615-4b1c-b9ad-6e1b85f95bcb,c4,c1,26,p1,?,surb={'id': 'f12b1567-93fb-4dfa-ac05-86ebe2e27c75', 'route': ['p1', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769458084.2527995,RECEIVED,8033a181-6266-4017-84de-59c4b6958f4a,dbe4babc-2b12-4fcb-91a0-4955f8e9329c,c2,c1,27,p1,?,surb={'id': 'fa1d2245-9fb5-4819-b419-f992aa205d11', 'route': ['p1', 'e2', 'i11', 'x8', 'p2', 'c2']}
1769458084.3289597,RECEIVED,076935a4-c567-468f-abc4-e1676bef7d54,22bd0124-00a1-43f9-a004-da7f775fcab7,c4,c1,27,p1,?,surb={'id': '06d9b679-8b35-4988-95e2-740d69453829', 'route': ['p1', 'e8', 'i1', 'x1', 'p1', 'c4']}
1769458084.5195227,RECEIVED,beb698e4-b830-4f65-bdfd-a8ddcf93b657,4ea63790-380b-4295-9923-ecd10317d509,c4,c1,27,p1,?,surb={'id': '3cb88673-df8e-45a5-9adb-e66ed74b6c33', 'route': ['p1', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769458084.535829,RECEIVED,1fcb9b79-c7f6-4939-bff4-173151301f20,b02df314-2d5c-42db-b01f-13a372a080fc,c2,c1,27,p1,?,surb={'id': '1b8d38c6-e7da-4d55-ab7d-bc98eba8006b', 'route': ['p1', 'e2', 'i7', 'x6', 'p2', 'c2']}
1769458084.6995733,RECEIVED,a9cc907b-57b6-4ba7-be1d-0ed981d65828,5ab0d332-2f21-4539-a99d-6f0e989f9243,c2,c1,27,p1,?,surb={'id': '40949c19-7f4f-434a-b35d-53ebf33836ae', 'route': ['p1', 'e2', 'i4', 'x4', 'p2', 'c2']}
1769458084.7415478,RECEIVED,5e8d0996-3742-4e13-8377-4aa0fa750b1f,f911bf2a-b0ee-4879-8496-4eed7d9c204b,c4,c1,27,p1,?,surb={'id': '1ad4b2a6-06eb-497a-b052-4aaaa848ef70', 'route': ['p1', 'e6', 'i7', 'x11', 'p1', 'c4']}
1769458085.0674467,RECEIVED,63e24647-011f-48a7-8ac0-3611d2cb8006,1b18b4b3-b66e-4e9f-9a23-2a10eb09219e,c4,c1,26,p1,?,surb={'id': 'ee16b166-92c6-49e3-9c20-3e1b416d9b42', 'route': ['p1', 'e12', 'i1', 'x4', 'p1', 'c4']}
1769458085.1345096,SENT,a44bc645-cc77-4b77-8e55-c248ace361b6,f9c1f92a-4e1a-4536-9c0a-b7acd1da2334,c1,c5,3393,?,p1,
1769458085.1346579,CREATED,ba161077-3f09-4597-b73d-9d9b69419e41,3c91b0e5-6048-4226-bb2b-4efd5880443c,c1,c5,27,?,?,surb={'id': '66c641f4-3314-48f8-8c41-14253f803b7c', 'route': ['p2', 'e11', 'i9', 'x9', 'p1', 'c1']}
1769458085.4685721,RECEIVED,a122b79b-2490-497b-8681-29ece5184579,f3c85efd-590d-45ae-aa5f-bdd5c961c4d9,c2,c1,27,p1,?,surb={'id': '379fc06f-8cd6-431d-aae8-e969429bb8b1', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769458085.9997847,RECEIVED,bf601c79-45cd-4559-a6c6-4a7a237dac83,4b757293-0147-497e-9cf9-82855122c995,c4,c1,27,p1,?,surb={'id': '0aec6f8a-5016-4d9a-92ac-4fa78ba4a15e', 'route': ['p1', 'e4', 'i10', 'x5', 'p1', 'c4']}
1769458086.333846,SENT,573e0577-0dcd-4629-b4cd-69eb8525294a,c9ef0627-2ac0-4e24-a0eb-4204aaedb74b,c1,c5,3391,?,p1,
1769458086.3339918,CREATED,bfabf1e6-366f-4a72-abc5-53a7cf0599dd,b23cf986-4385-43ad-839e-dad9d4517043,c1,c5,26,?,?,surb={'id': '906004a9-72c3-41c9-9d07-19e2e8fa3203', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769458086.3581107,SENT,28bd35e3-3ba1-42a8-9c2e-6648a939a9de,894b5ab3-22b2-4f22-ae80-b073176d355b,c1,c5,3383,?,p1,
1769458086.3582797,CREATED,89d2e356-84f1-4b1f-b879-8ec78ef510fa,9f8d800c-35cc-4c37-a4cd-cfd77b47c442,c1,c5,27,?,?,surb={'id': '510132ed-654d-45a4-8f9e-b668d50bf260', 'route': ['p2', 'e4', 'i12', 'x4', 'p1', 'c1']}
1769458086.375819,SENT,a1bb4b86-18b9-43a6-b2a4-4f2a22144cd7,f7aa3a05-a7c9-434a-bf6d-c72b62b0b40a,c1,c5,3370,?,p1,
1769458086.3759687,CREATED,617f31e9-0d0f-444a-b45f-4c2bfd0475d9,7d9cfdb7-9b77-49b7-a686-c395da2a93d4,c1,c5,27,?,?,surb={'id': 'dcd35392-55ff-4ec3-a5fc-7211f9017068', 'route': ['p2', 'e5', 'i2', 'x7', 'p1', 'c1']}
1769458086.393763,SENT,73f4ab29-9ba4-4b69-b735-c60d5c79468c,fc384036-a23d-4a22-8486-5d05586e4559,c1,c5,3379,?,p1,
1769458086.3939173,CREATED,2365cf6c-2df5-41c0-a9c9-dc1fa04a357a,cf24b045-6f06-4a79-8a90-66392a1d4e97,c1,c5,27,?,?,surb={'id': 'e5033487-ea31-424f-9db7-df48e04302fe', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c1']}
1769458086.5952587,RECEIVED,836f5e14-ee26-4772-b02b-5c01c0b2e463,97853706-25b5-4ef5-a14d-4d1ba9273764,c2,c1,26,p1,?,surb={'id': 'cdc5b3db-e646-445e-a8ef-64f6c77c7ab6', 'route': ['p1', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769458086.7810895,SENT,3ee47fb4-6b84-4524-9ca1-e253d9a9a338,3d026eef-632b-4821-a406-4968e96c148c,c1,c5,3388,?,p1,
1769458086.7812448,CREATED,4c5fd9d1-50d9-4d67-8fb1-63f03efcc073,a4791ecb-4dc6-4712-a0d3-81196b51edde,c1,c5,27,?,?,surb={'id': 'ba8eb22d-66ea-43dd-abbd-55dacb13a080', 'route': ['p2', 'e12', 'i11', 'x12', 'p1', 'c1']}
1769458086.9125612,RECEIVED,f2d5681a-4a60-4007-92e6-61a5e83df74f,0967ec5c-7290-46d3-afde-21a452ed4962,c4,c1,27,p1,?,surb={'id': '75909f2f-4dc5-4928-aad5-024e5aa4c16f', 'route': ['p1', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769458087.1412292,SENT,5ed11909-21f6-461f-afe2-979c68fb60b4,b61dc030-7b5f-4171-9475-96876f0beeb4,c1,c5,3383,?,p1,
1769458087.141381,CREATED,46361a9d-a559-4dfe-839c-fe9d9b0fd37f,3993adcd-2945-47c5-82dd-9bc6bb6aaa00,c1,c5,26,?,?,surb={'id': '0be6296e-ec50-445c-a3a5-4f8c58d5af9e', 'route': ['p2', 'e4', 'i4', 'x1', 'p1', 'c1']}
1769458087.179283,RECEIVED,47636537-db85-467f-87d2-5d5489c913bb,d8139f38-8388-4fe0-ae31-84738d807409,c4,c1,27,p1,?,surb={'id': '7ec4a6ad-2e8b-44e9-86e6-7fa687279aa0', 'route': ['p1', 'e4', 'i2', 'x3', 'p1', 'c4']}
1769458087.1907165,SENT,2ee499b4-73fb-4dff-afdd-f6152e66626d,2b7fb9c9-22bc-4674-8af8-0072fd10c606,c1,c5,3393,?,p1,
1769458087.1908596,CREATED,82ac9838-f2f7-4e85-8fb3-787509878f80,59143795-f43d-4036-8825-2f2e696a144b,c1,c5,27,?,?,surb={'id': '9cdca4c8-de9b-48fc-8637-4b23c4b7f496', 'route': ['p2', 'e5', 'i5', 'x4', 'p1', 'c1']}
1769458087.2040758,RECEIVED,9cbe9c90-52fb-4a33-9f33-002b9873c32c,083c9478-9233-4246-9126-7771894b8f3d,c4,c1,27,p1,?,surb={'id': '6c540bae-4802-47f3-ba8b-e9330a22dc55', 'route': ['p1', 'e2', 'i9', 'x3', 'p1', 'c4']}
1769458087.3401194,RECEIVED,bedd0aa8-1fca-4597-8965-4740f92cb589,1170456d-0034-4a19-918f-98f1d6cd2077,c4,c1,26,p1,?,surb={'id': 'f9ba4934-c99a-426c-a350-d20e6e9c5e63', 'route': ['p1', 'e5', 'i3', 'x2', 'p1', 'c4']}
1769458087.5746973,SENT,5c7d28d4-fe02-47ce-a34b-b69c6772a30c,d4a86606-fbdf-4b99-9ec9-051de234fb05,c1,c5,3388,?,p1,
1769458087.574845,CREATED,007adc4a-1236-4f7b-acfe-e99691d06b1c,40111210-950e-4cdd-9380-1c28a932e06d,c1,c5,27,?,?,surb={'id': '2a5835fa-94fc-4c88-907f-ab428bfe2581', 'route': ['p2', 'e2', 'i8', 'x11', 'p1', 'c1']}
1769458087.644951,RECEIVED,3c8a6c7d-1cf7-4d0d-bc6e-0f676e31fd68,01ee6f2f-df64-4186-89bf-0630918cab74,c4,c1,27,p1,?,surb={'id': '5ef4d6b2-a6d0-4c04-84f2-133c23408f5c', 'route': ['p1', 'e7', 'i11', 'x9', 'p1', 'c4']}
1769458087.895495,RECEIVED,8a38d878-f05a-4a67-99c7-dff0a75d87f4,175bbe03-7b08-44ad-8235-e90e498edfe4,c4,c1,27,p1,?,surb={'id': '3894c5e4-7940-4778-bdc4-d51871361950', 'route': ['p1', 'e7', 'i6', 'x2', 'p1', 'c4']}
1769458088.001675,SENT,181ecefd-ad82-4c41-8551-d911e3e796d1,ae73a02d-c178-4440-94bc-dde37ebea59b,c1,c5,3380,?,p1,
1769458088.0032542,CREATED,3c9c32de-869d-44fe-9956-18dc5c2d0de1,e4a9b04b-bffc-48b8-836c-434db6062ff7,c1,c5,27,?,?,surb={'id': 'aa3b7f6f-590b-49b6-9d2f-2e33f08ab6dc', 'route': ['p2', 'e4', 'i3', 'x4', 'p1', 'c1']}
1769458088.003858,RECEIVED,8afccd0b-57f7-4e63-8a32-496f2847c882,c7e63234-ff03-40af-aa35-ca0cc7a7e2e5,c2,c1,27,p1,?,surb={'id': '5ada0fb3-b4a0-4a31-b007-a0486c641658', 'route': ['p1', 'e9', 'i11', 'x9', 'p2', 'c2']}
1769458088.0696154,SENT,507c713a-8967-4aef-8a92-49d92e21c4fa,375d2f75-70c6-4924-a17c-5fe76d8feb9c,c1,c5,3363,?,p1,
