timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759494.4450114,CREATED,a3a7c66b-b798-4bc0-b6f7-ee2d49f013c0,0e2eaa78-398a-40e7-be07-e9d2a83d6cc2,c5,c3,27,?,?,surb={'id': 'fa3df338-1025-4946-bfd2-edc447223d23', 'route': ['p3', 'e9', 'i3', 'x3', 'p2', 'c5']}
1769759494.7041624,RECEIVED,8d2eff91-5210-4d5b-be60-01b5a5ec8fd6,514acf0f-c09e-4f00-a1aa-dd8c85b61bb7,c1,c5,27,p2,?,surb={'id': 'd73911cd-68b2-4b40-bdad-a3a0246aa68d', 'route': ['p2', 'e1', 'i8', 'x10', 'p1', 'c1']}
1769759494.959789,SENT,f20e2072-439e-4abf-9348-f25d2afeb6db,d488e05c-c853-4b9c-929c-d8d573fe0c2e,c5,c3,3400,?,p2,
1769759494.959893,CREATED,c15b8ebd-45b9-458f-a55b-6b43ea23709e,738a9c67-0f0e-462c-9465-7316f9cce0d5,c5,c3,27,?,?,surb={'id': '3e039db5-d6ca-40f7-b9b9-ba080abaec75', 'route': ['p3', 'e7', 'i12', 'x9', 'p2', 'c5']}
1769759495.0058112,RECEIVED,f5e3aa14-86d3-4f84-bf59-41b432076139,cdadd219-b59e-4163-aa7b-f37ad219ed42,c3,c5,27,p2,?,surb={'id': '5ce7ba18-f8a4-4799-bdb7-ea859a3e07e0', 'route': ['p2', 'e3', 'i11', 'x6', 'p3', 'c3']}
1769759495.2811368,RECEIVED,cdb13a83-a9b7-4821-b12e-8a6525a6f5b8,cdadd219-b59e-4163-aa7b-f37ad219ed42,c3,c5,27,p2,?,surb={'id': '5ce7ba18-f8a4-4799-bdb7-ea859a3e07e0', 'route': ['p2', 'e3', 'i11', 'x6', 'p3', 'c3']}
1769759495.3652604,RECEIVED,5d036bef-d726-4b86-ae0a-33a2661bb90b,4e20cc19-4eda-4077-b982-73b55ed56e59,c1,c5,26,p2,?,surb={'id': 'e02624c8-09c7-4cca-adbc-33b6f9a71c62', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c1']}
1769759495.3976412,RECEIVED,e3bc10d0-ce30-4643-ae3d-f9281ea451a0,4a77b7bc-ee40-4088-be3a-e1e4934ecb6d,c3,c5,27,p2,?,surb={'id': '6ca27059-5649-432e-a0ec-89bc6cb5fc76', 'route': ['p2', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769759495.4179418,SENT,c8aa2f58-fcde-4fd4-b8c9-2130ea3b997d,41e5b4a0-dba8-4afb-a2e0-8d894426ca9d,c5,c3,3359,?,p2,
1769759495.4181287,CREATED,68b98b90-3412-40ad-b476-8cf6f1c00cb2,738a9c67-0f0e-462c-9465-7316f9cce0d5,c5,c3,27,?,?,surb={'id': '3e039db5-d6ca-40f7-b9b9-ba080abaec75', 'route': ['p3', 'e7', 'i12', 'x9', 'p2', 'c5']}
1769759495.755406,RECEIVED,bb104184-9868-4d5b-adef-b58ad0c805b4,8964ff31-fe1a-48fc-b092-d6a1e48ffe01,c3,c5,26,p2,?,surb={'id': 'ef29bf4e-17ac-42eb-affd-e0e420379077', 'route': ['p2', 'e2', 'i1', 'x9', 'p3', 'c3']}
1769759495.9638243,RECEIVED,a2241398-20ec-40cd-a005-cd5e61fcc848,4a77b7bc-ee40-4088-be3a-e1e4934ecb6d,c3,c5,27,p2,?,surb={'id': '6ca27059-5649-432e-a0ec-89bc6cb5fc76', 'route': ['p2', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769759496.1807845,RECEIVED,1bdb3fab-4015-43ac-b4b1-f8467ea0aa8e,87481f32-0c4c-49b8-ae01-cd93b95d2e0c,c1,c5,27,p2,?,surb={'id': 'd549e076-8c51-4c75-a5f7-ec1bdb8a0971', 'route': ['p2', 'e6', 'i11', 'x4', 'p1', 'c1']}
1769759496.4109929,SENT,03ae4d73-218f-4e81-ab31-1b8ef97791ce,0c64fbf4-0f10-42ae-8ee3-f9300c804c0e,c5,c3,3387,?,p2,
1769759496.4110692,CREATED,8565f8d0-9fb8-4856-8cce-7bf4d469b37f,fc15eaf1-efc3-440f-b9eb-31eab7c73c38,c5,c3,27,?,?,surb={'id': 'f1fe90b8-07f7-441d-8936-d7aa424f6890', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c5']}
1769759496.4724095,RECEIVED,9849ac40-5d01-4b42-af6b-7185869098a0,723c934c-7123-4a45-8a08-4d950b2ba841,c3,c5,27,p2,?,surb={'id': '23292c42-8dee-4173-b752-b4fcf07d7287', 'route': ['p2', 'e7', 'i8', 'x2', 'p3', 'c3']}
1769759496.581008,RECEIVED,993193f0-045a-4d34-bea8-fb61d371966f,4e20cc19-4eda-4077-b982-73b55ed56e59,c1,c5,26,p2,?,surb={'id': 'e02624c8-09c7-4cca-adbc-33b6f9a71c62', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c1']}
1769759496.6362033,RECEIVED,bdcaf69b-cced-4fa7-b65b-72602a577533,73a8bc13-cb10-42ab-a454-7b714c1b8edb,c1,c5,27,p2,?,surb={'id': 'd7582f1b-142f-4679-bc12-0c0dff5797e8', 'route': ['p2', 'e3', 'i11', 'x10', 'p1', 'c1']}
1769759496.7664554,SENT,6411bc50-657e-411d-9a45-78f24de847f1,bb952624-e6f3-4860-9772-1583e60e1182,c5,c3,3398,?,p2,
1769759496.7666047,CREATED,6b765a22-6633-4a50-b1aa-ede058bbdb1f,fc15eaf1-efc3-440f-b9eb-31eab7c73c38,c5,c3,27,?,?,surb={'id': 'f1fe90b8-07f7-441d-8936-d7aa424f6890', 'route': ['p3', 'e11', 'i4', 'x5', 'p2', 'c5']}
1769759496.9836452,RECEIVED,f51bd566-000b-47fd-9cae-1d8427548923,af5f7c76-e585-4659-a3f0-bb56413682a2,c3,c5,27,p2,?,surb={'id': '62a0ba4d-a4df-40c7-b308-b51982b7e359', 'route': ['p2', 'e10', 'i7', 'x3', 'p3', 'c3']}
1769759497.0889285,RECEIVED,8b7faf67-99ef-493c-ad3f-d2d0aed76ddb,6e555f26-34c4-4f4a-81ee-1812b8e5c3f3,c3,c5,27,p2,?,surb={'id': 'be4723b4-7d29-4898-abf8-1ac89f538417', 'route': ['p2', 'e11', 'i6', 'x12', 'p3', 'c3']}
1769759497.2058864,RECEIVED,79501630-efc9-442b-b9a5-e9f081ee8575,0ebc9c42-f7d1-4520-bcff-68d202b33339,c3,c5,27,p2,?,surb={'id': 'ad0d008e-21d2-461e-b7e2-bf24efc5b4d3', 'route': ['p2', 'e9', 'i6', 'x1', 'p3', 'c3']}
1769759497.2384768,SENT,a58bc8de-f024-4541-ba73-00d524ff8592,074ba746-264b-4252-ad61-7f2c78353fbd,c5,c3,3375,?,p2,
1769759497.2386274,CREATED,a7f2699a-044a-4b95-90b2-43f6f16cd69d,7d06bf3f-a077-4db3-8dd4-bdffb0530caf,c5,c3,27,?,?,surb={'id': 'c81affb4-d050-4b44-a187-54be5a9ccabf', 'route': ['p3', 'e8', 'i1', 'x8', 'p2', 'c5']}
1769759497.9368412,RECEIVED,8926d412-3363-4d1b-92cb-60c29719dc92,73a8bc13-cb10-42ab-a454-7b714c1b8edb,c1,c5,27,p2,?,surb={'id': 'd7582f1b-142f-4679-bc12-0c0dff5797e8', 'route': ['p2', 'e3', 'i11', 'x10', 'p1', 'c1']}
1769759497.9725535,SENT,093d2b4e-64c6-44ea-b34f-9fc9399b45a4,2985a1dd-7fbb-46bb-a001-6a2216aacc84,c5,c3,3383,?,p2,
1769759497.9726503,CREATED,8a89fd23-51d6-4fbb-ad66-42e67a2fe7da,7d06bf3f-a077-4db3-8dd4-bdffb0530caf,c5,c3,27,?,?,surb={'id': 'c81affb4-d050-4b44-a187-54be5a9ccabf', 'route': ['p3', 'e8', 'i1', 'x8', 'p2', 'c5']}
1769759497.9827454,SENT,4309a971-32d6-4d05-9e9e-85dd8a46a0e6,4da1119c-ee50-4590-9e67-304d53e534b2,c5,c3,3385,?,p2,
1769759497.9828396,CREATED,73069c55-1c6d-4286-aea9-56ff3abf1b13,f5274926-9557-491e-9da6-a0f7a3b04a90,c5,c3,26,?,?,surb={'id': '09a878bd-1187-475a-8564-98664e0a5129', 'route': ['p3', 'e6', 'i10', 'x3', 'p2', 'c5']}
1769759498.1483262,SENT,b5f017b1-a61e-4bab-a408-15334ccb5869,c3bce396-7fdc-4777-a161-42a270cb8f9f,c5,c3,3380,?,p2,
1769759498.1484196,CREATED,b2d01364-0f45-45d2-888b-d5ed1f7ac3c2,f5274926-9557-491e-9da6-a0f7a3b04a90,c5,c3,26,?,?,surb={'id': '09a878bd-1187-475a-8564-98664e0a5129', 'route': ['p3', 'e6', 'i10', 'x3', 'p2', 'c5']}
1769759498.441867,RECEIVED,7df57f13-222a-440e-a5d6-bcb0c2bf93da,0ebc9c42-f7d1-4520-bcff-68d202b33339,c3,c5,27,p2,?,surb={'id': 'ad0d008e-21d2-461e-b7e2-bf24efc5b4d3', 'route': ['p2', 'e9', 'i6', 'x1', 'p3', 'c3']}
1769759498.5610187,RECEIVED,40071d56-c1a6-4b8d-9ac9-5fb4d1de9fcd,723c934c-7123-4a45-8a08-4d950b2ba841,c3,c5,27,p2,?,surb={'id': '23292c42-8dee-4173-b752-b4fcf07d7287', 'route': ['p2', 'e7', 'i8', 'x2', 'p3', 'c3']}
1769759498.6212714,SENT,617e1227-eed6-4694-974b-ca2dde054c64,f4c585f7-bde4-4c4a-97c5-8768a73df31c,c5,c3,3375,?,p2,
1769759498.6213648,CREATED,f6e89ba5-c49d-4637-9f9d-5d4341be2719,8f7a24c4-25ae-4b4a-8b87-dd81a828a087,c5,c3,27,?,?,surb={'id': 'bc707a59-c4c8-4be4-af7e-59375f62fad1', 'route': ['p3', 'e10', 'i8', 'x5', 'p2', 'c5']}
1769759498.6885624,RECEIVED,eaafca94-5465-4100-8587-796de80282f9,90cf5a70-146c-4cff-86ee-baaa1f6e22ef,c3,c5,26,p2,?,surb={'id': '08d231ae-1176-42b7-8e5a-2f09caf9fead', 'route': ['p2', 'e10', 'i8', 'x8', 'p3', 'c3']}
1769759498.817073,RECEIVED,6c29471a-7523-4754-a7f0-bd7aa61c66ad,d9be684a-e305-4d24-8915-a14908824adf,c3,c5,27,p2,?,surb={'id': '43415a02-dc67-4029-9efa-1411d5f6ca81', 'route': ['p2', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769759498.8328474,RECEIVED,9e14d344-2aee-4841-81f6-e55bf0b5b10a,6e555f26-34c4-4f4a-81ee-1812b8e5c3f3,c3,c5,27,p2,?,surb={'id': 'be4723b4-7d29-4898-abf8-1ac89f538417', 'route': ['p2', 'e11', 'i6', 'x12', 'p3', 'c3']}
1769759498.8986766,SENT,ba98d5be-9f71-4b72-aa65-a4e5c6cb04d0,4fb0d48f-6e0c-4946-b7f0-bf2f19d88fa3,c5,c3,3367,?,p2,
1769759498.898798,CREATED,30f1f667-86e9-475b-bdc6-639d9a17f5cb,8f7a24c4-25ae-4b4a-8b87-dd81a828a087,c5,c3,27,?,?,surb={'id': 'bc707a59-c4c8-4be4-af7e-59375f62fad1', 'route': ['p3', 'e10', 'i8', 'x5', 'p2', 'c5']}
1769759498.95422,SENT,926320e6-ea70-44fd-864c-0ed29f9a8496,d4423469-cc56-4ab8-854a-e04fec5d4096,c5,c3,3371,?,p2,
1769759498.9543397,CREATED,9a9eabbc-8361-42af-88d9-da3af0ebedb2,05189f92-8640-4eb3-b636-740b9bd750be,c5,c3,26,?,?,surb={'id': '5b74d5a7-4f8f-4876-afcf-989f48fa290a', 'route': ['p3', 'e9', 'i3', 'x10', 'p2', 'c5']}
1769759498.9928408,RECEIVED,45127dc2-656b-4d76-9c08-c58ffc54198b,10f26a4d-40bd-4af0-9871-c50f4ec545d8,c1,c5,26,p2,?,surb={'id': '59028688-477f-40c7-8988-0431308d82a0', 'route': ['p2', 'e5', 'i2', 'x10', 'p1', 'c1']}
1769759499.3451128,RECEIVED,5a528ca3-cd52-41ba-90ac-eb4860ebb86a,10f26a4d-40bd-4af0-9871-c50f4ec545d8,c1,c5,26,p2,?,surb={'id': '59028688-477f-40c7-8988-0431308d82a0', 'route': ['p2', 'e5', 'i2', 'x10', 'p1', 'c1']}
1769759499.4113817,RECEIVED,0b137fef-8713-4321-b52c-f95fb9462e2f,3d471e8a-6113-4128-b15d-b840cf39f3b5,c1,c5,27,p2,?,surb={'id': 'fba33544-09d9-4ec6-ac1f-af9b7a799a50', 'route': ['p2', 'e4', 'i6', 'x9', 'p1', 'c1']}
1769759499.4496868,RECEIVED,03baefce-ba9d-4f75-b4a1-c36be8e8c560,90cf5a70-146c-4cff-86ee-baaa1f6e22ef,c3,c5,26,p2,?,surb={'id': '08d231ae-1176-42b7-8e5a-2f09caf9fead', 'route': ['p2', 'e10', 'i8', 'x8', 'p3', 'c3']}
1769759499.463559,RECEIVED,c5d271e4-50d8-4eab-905f-e8819f4c88fe,79e1820f-d190-417e-b664-d5cd5dcf6eb3,c3,c5,27,p2,?,surb={'id': '3d86e221-4b5d-416a-8252-6bf291c654ff', 'route': ['p2', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769759499.7352047,RECEIVED,41ec4075-5504-4a50-bafe-49e42aef712a,d564e3bd-2a7b-433d-9e8f-9d2fde7fe50d,c3,c5,26,p2,?,surb={'id': '5a85ae49-f5bf-4824-bd8b-4c34e0517459', 'route': ['p2', 'e5', 'i12', 'x6', 'p3', 'c3']}
1769759499.7504425,RECEIVED,6c298231-a15b-4cc1-9a00-7841c30b04a4,87481f32-0c4c-49b8-ae01-cd93b95d2e0c,c1,c5,27,p2,?,surb={'id': 'd549e076-8c51-4c75-a5f7-ec1bdb8a0971', 'route': ['p2', 'e6', 'i11', 'x4', 'p1', 'c1']}
1769759499.8085656,RECEIVED,a627d3cf-e980-4a3f-82af-0794f8d4d5f9,b85c5890-4603-4386-87d7-d9f870941605,c1,c5,27,p2,?,surb={'id': '5ce4366c-e76b-4516-a8d5-0c240d726ada', 'route': ['p2', 'e1', 'i7', 'x3', 'p1', 'c1']}
1769759499.962534,RECEIVED,d70dbca2-fa89-41c1-9fa5-50893974e4e0,d9be684a-e305-4d24-8915-a14908824adf,c3,c5,27,p2,?,surb={'id': '43415a02-dc67-4029-9efa-1411d5f6ca81', 'route': ['p2', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769759500.069742,RECEIVED,72bf377d-6215-4daa-8e20-ccc3bee162ef,79e1820f-d190-417e-b664-d5cd5dcf6eb3,c3,c5,27,p2,?,surb={'id': '3d86e221-4b5d-416a-8252-6bf291c654ff', 'route': ['p2', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769759500.3107975,RECEIVED,97d8aaa3-50d7-4e61-bfc0-950febabee64,0fd9184a-9d5e-4327-b20b-dfab1d9b6c94,c3,c5,27,p2,?,surb={'id': '24934ab0-465e-48fa-a4b2-b3d767b73f2d', 'route': ['p2', 'e7', 'i5', 'x7', 'p3', 'c3']}
1769759500.3306372,RECEIVED,51e850d6-47e5-4fd4-9ffd-69a87284c6b7,87d3edc6-7c6a-4569-9826-ca09f4dd74f9,c3,c5,26,p2,?,surb={'id': 'c5e9fc32-1766-4442-aa34-58a33bf3af47', 'route': ['p2', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769759500.4639013,SENT,88783858-b36c-49a0-93a4-b0c57525c92c,4eeae68f-7557-4169-a644-1dac2ea7bfd3,c5,c3,3383,?,p2,
1769759500.464061,CREATED,3dfd4beb-1e04-47ad-8aeb-9be3fb3bee1e,05189f92-8640-4eb3-b636-740b9bd750be,c5,c3,26,?,?,surb={'id': '5b74d5a7-4f8f-4876-afcf-989f48fa290a', 'route': ['p3', 'e9', 'i3', 'x10', 'p2', 'c5']}
1769759500.486752,RECEIVED,98dacc6c-276a-4d09-ae3c-b816d8f1498f,f0b704ec-d82a-43c4-8ecb-43b399dabee8,c3,c5,27,p2,?,surb={'id': '5529e9f1-f019-4610-872f-c0c4e58f6f30', 'route': ['p2', 'e3', 'i6', 'x8', 'p3', 'c3']}
1769759500.5853763,SENT,09673199-7558-4035-9c7b-d14d9b128570,0394994f-16dd-43b5-b8f9-4cd4fbf2dabd,c5,c3,3381,?,p2,
1769759500.585507,CREATED,f38e8fba-1e4f-420c-9de2-4573488d320f,8a96dbc4-a80d-44c5-a679-11e990a9cf73,c5,c3,27,?,?,surb={'id': '1008f9fe-24f2-41e1-b423-b44bfdae9978', 'route': ['p3', 'e8', 'i9', 'x10', 'p2', 'c5']}
1769759500.9926565,SENT,4af85be6-4ce2-4207-8dbf-29fc4c3d12cd,58b28c6e-9ead-468c-a34f-07a083bd2476,c5,c3,3381,?,p2,
1769759500.992795,CREATED,a2b4d12e-7c34-4e75-9068-f478337ec637,8a96dbc4-a80d-44c5-a679-11e990a9cf73,c5,c3,27,?,?,surb={'id': '1008f9fe-24f2-41e1-b423-b44bfdae9978', 'route': ['p3', 'e8', 'i9', 'x10', 'p2', 'c5']}
1769759501.0642235,RECEIVED,2ff56906-3ddf-4d02-ad1e-df87655361db,24dac0ab-dfbf-4964-a32b-89739eef196e,c3,c5,27,p2,?,surb={'id': 'f626007c-5a52-4a0b-a54b-847e1a6e9ca8', 'route': ['p2', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769759501.1273005,SENT,c28b3a30-a281-4a0d-8dc9-bb5ceace8934,5ea4f2c7-cf16-4823-b0cc-2c1a27ccb798,c5,c3,3384,?,p2,
1769759501.1274042,CREATED,961e8d6b-29b8-4015-9468-762f312b36a3,c66a63cf-8a03-4ac6-be57-4c1ba2ca46c7,c5,c3,26,?,?,surb={'id': 'e2abedca-e985-4f4d-ad59-0d13e9c60a41', 'route': ['p3', 'e4', 'i6', 'x7', 'p2', 'c5']}
1769759501.2463038,SENT,485bcd1b-51ac-4978-bb44-3f7e04ddcc0e,d454c4f5-f29b-4f0a-bf2c-d66f02fe5e8f,c5,c3,3356,?,p2,
1769759501.2464666,CREATED,7529df8f-7511-43e8-a582-3eb8ca505cf8,c66a63cf-8a03-4ac6-be57-4c1ba2ca46c7,c5,c3,26,?,?,surb={'id': 'e2abedca-e985-4f4d-ad59-0d13e9c60a41', 'route': ['p3', 'e4', 'i6', 'x7', 'p2', 'c5']}
1769759501.2736545,SENT,641f295a-4394-47fa-b750-4a44eb2a4847,a9c99e11-fbe2-4043-942b-e967ad808ad7,c5,c3,3392,?,p2,
1769759501.2738056,CREATED,97b75d6a-209a-408d-9b40-b9d5eee2509f,9e865b66-3c05-4ac6-9a8f-013df603f53e,c5,c3,27,?,?,surb={'id': '6c5b1d7e-2923-435e-a3f8-feb1cfc4749b', 'route': ['p3', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769759501.367975,RECEIVED,417fd945-a662-4765-af45-df8d488c40e1,5249ff14-6534-4156-bae9-2b904b65dd00,c3,c5,27,p2,?,surb={'id': 'b1c757ff-afad-4e73-88c4-435370bcec12', 'route': ['p2', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769759501.4287074,SENT,ded31146-f340-42d1-b687-3176474877f2,83daa045-409f-4755-8253-4123839cb370,c5,c3,3392,?,p2,
1769759501.4288578,CREATED,55713881-b231-403a-9192-d60d11de00bd,9e865b66-3c05-4ac6-9a8f-013df603f53e,c5,c3,27,?,?,surb={'id': '6c5b1d7e-2923-435e-a3f8-feb1cfc4749b', 'route': ['p3', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769759501.5475566,RECEIVED,930c7e28-3b25-423b-82b6-0da9d5390fc9,d564e3bd-2a7b-433d-9e8f-9d2fde7fe50d,c3,c5,26,p2,?,surb={'id': '5a85ae49-f5bf-4824-bd8b-4c34e0517459', 'route': ['p2', 'e5', 'i12', 'x6', 'p3', 'c3']}
1769759501.7518518,SENT,59b46b01-f3e1-4af1-b7f6-1988614d5d4a,c947c282-3022-4f2a-95d4-a4b663356ffe,c5,c3,3361,?,p2,
1769759501.7520013,CREATED,96c36bf5-ff49-4fc3-bcf6-cbbeb0436461,c9c15fb6-7639-49e5-a2a1-d83efd790b8b,c5,c3,27,?,?,surb={'id': '48dd2f24-ad04-4d5c-820e-ef4d95ae325d', 'route': ['p3', 'e5', 'i1', 'x1', 'p2', 'c5']}
1769759501.7742805,RECEIVED,5af17c6a-2214-478f-9663-6de14cf5896c,f0b704ec-d82a-43c4-8ecb-43b399dabee8,c3,c5,27,p2,?,surb={'id': '5529e9f1-f019-4610-872f-c0c4e58f6f30', 'route': ['p2', 'e3', 'i6', 'x8', 'p3', 'c3']}
1769759501.8078268,RECEIVED,c201a506-1f8b-4639-8ec0-85fd122f726b,5249ff14-6534-4156-bae9-2b904b65dd00,c3,c5,27,p2,?,surb={'id': 'b1c757ff-afad-4e73-88c4-435370bcec12', 'route': ['p2', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769759501.8556557,RECEIVED,0d588c89-7490-4f11-be2c-c7c4843740cf,21c8b3a3-939a-4bf6-8292-3b81db33b58f,c3,c5,27,p2,?,surb={'id': '9ac8da0f-5c3a-4382-b66e-0e24f399aac6', 'route': ['p2', 'e4', 'i11', 'x6', 'p3', 'c3']}
1769759501.8898299,RECEIVED,3671d40d-8cc8-41ea-8cab-7d708783e39f,0fd9184a-9d5e-4327-b20b-dfab1d9b6c94,c3,c5,27,p2,?,surb={'id': '24934ab0-465e-48fa-a4b2-b3d767b73f2d', 'route': ['p2', 'e7', 'i5', 'x7', 'p3', 'c3']}
1769759502.0878823,SENT,9767152e-9b33-43de-add2-dac19c103c37,df6b9094-5c2c-40a1-8b23-ac7be3a589bc,c5,c3,3384,?,p2,
1769759502.08798,CREATED,adb1b2fd-2c78-4009-831b-eb6642182921,c9c15fb6-7639-49e5-a2a1-d83efd790b8b,c5,c3,27,?,?,surb={'id': '48dd2f24-ad04-4d5c-820e-ef4d95ae325d', 'route': ['p3', 'e5', 'i1', 'x1', 'p2', 'c5']}
1769759502.174384,RECEIVED,b20b73db-eb9e-4439-a899-8ee2054f760f,76897407-1574-4f8c-99d4-c6b75c13f7c7,c1,c5,27,p2,?,surb={'id': '9f5ab68c-ff95-4cb6-917e-165385990e05', 'route': ['p2', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769759502.3968408,RECEIVED,8a08b339-e005-4914-bfe9-42b537125e54,24dac0ab-dfbf-4964-a32b-89739eef196e,c3,c5,27,p2,?,surb={'id': 'f626007c-5a52-4a0b-a54b-847e1a6e9ca8', 'route': ['p2', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769759502.4364612,SENT,6dc8bc71-07c5-4a41-b743-2c009af07e5d,53b1dd19-7010-48f3-ab7c-2fe3079f4b62,c5,c3,3375,?,p2,
1769759502.4366107,CREATED,e4cb25bf-8e20-445f-bab0-6c73d29fb52e,6d3a9b34-10b5-4098-bd22-d3c2e58d3b4d,c5,c3,27,?,?,surb={'id': '1ec170d0-ba43-470b-a5f9-1f6db30530dd', 'route': ['p3', 'e2', 'i1', 'x10', 'p2', 'c5']}
1769759502.5257688,SENT,43e361c9-ad19-44c1-9a6a-2b672f2a29da,519cf9e3-099b-4db0-8990-74d34f42a7bc,c5,c3,3375,?,p2,
1769759502.525922,CREATED,1b05811e-ef7a-4966-869e-46d647bc8c61,6d3a9b34-10b5-4098-bd22-d3c2e58d3b4d,c5,c3,27,?,?,surb={'id': '1ec170d0-ba43-470b-a5f9-1f6db30530dd', 'route': ['p3', 'e2', 'i1', 'x10', 'p2', 'c5']}
1769759502.6361995,SENT,1ed848c5-aeb6-4dcc-b09a-9a25a5665813,8eb8cb1a-12a9-49c8-8f16-f02e0e1f3d94,c5,c3,3384,?,p2,
1769759502.6363747,CREATED,278e960d-e4db-498a-972a-d9e9accc3d28,e4777b73-b12f-455a-b560-948e89775631,c5,c3,27,?,?,surb={'id': 'd854f996-3ce9-489a-a945-09a627bacf3f', 'route': ['p3', 'e4', 'i6', 'x9', 'p2', 'c5']}
1769759502.6470013,SENT,f8097421-5477-4932-9a5b-eda28ab03997,9f5f7ef9-0854-4e35-bcd4-9bf0d38af21a,c5,c3,3380,?,p2,
1769759502.6472023,CREATED,9ac23e38-5b56-4922-8d97-6fd51511fcb7,e4777b73-b12f-455a-b560-948e89775631,c5,c3,27,?,?,surb={'id': 'd854f996-3ce9-489a-a945-09a627bacf3f', 'route': ['p3', 'e4', 'i6', 'x9', 'p2', 'c5']}
1769759502.7564704,RECEIVED,663296a0-0a8a-4231-8805-ff2b01d8bfcd,2d195834-0f42-4fd5-9841-3af103fbc970,c1,c5,27,p2,?,surb={'id': '580557c6-8e2a-470b-9078-857094d8592e', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769759502.8104794,SENT,323a8550-7b6c-4a7c-8cce-1b7136e7bac2,93c9b894-2183-46dd-aaa4-706e2afaa8c1,c5,c3,3383,?,p2,
1769759502.8105803,CREATED,c8a0d5c6-674d-4e0a-ad9f-a6f4ed268054,5590228f-7c6a-4826-9d63-399119772cab,c5,c3,27,?,?,surb={'id': '4616aa07-f1e2-4567-81fc-140e5288028e', 'route': ['p3', 'e6', 'i7', 'x8', 'p2', 'c5']}
1769759502.8898525,SENT,98c9f6d4-f19a-41f5-9833-5bdf8dc6ccb1,929b8cbb-fceb-477b-9ffe-0b4596028878,c5,c3,3375,?,p2,
1769759502.8899746,CREATED,719382aa-db1b-4b6b-86e7-1e00d4de5c44,5590228f-7c6a-4826-9d63-399119772cab,c5,c3,27,?,?,surb={'id': '4616aa07-f1e2-4567-81fc-140e5288028e', 'route': ['p3', 'e6', 'i7', 'x8', 'p2', 'c5']}
1769759503.0321863,RECEIVED,4482d677-b1d4-4547-95c5-dbb92b18d8fe,63aad962-c130-4485-b64a-6727b979174d,c1,c5,26,p2,?,surb={'id': 'b7a92ca9-10a6-4b32-b8d6-b1420028e095', 'route': ['p2', 'e11', 'i6', 'x7', 'p1', 'c1']}
1769759503.220454,RECEIVED,c7b79c00-970b-4e43-9e8f-67baf909ce43,2d195834-0f42-4fd5-9841-3af103fbc970,c1,c5,27,p2,?,surb={'id': '580557c6-8e2a-470b-9078-857094d8592e', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769759503.4248068,RECEIVED,20b9cfd6-1672-44a2-8fc4-0b9189f91769,1da9fa6b-a32c-4f81-8f9b-d6179a92b219,c3,c5,27,p2,?,surb={'id': 'bde254c9-46cf-41ec-81b5-8a4863765df9', 'route': ['p2', 'e10', 'i4', 'x7', 'p3', 'c3']}
1769759503.50718,RECEIVED,2909c6da-6c56-4cef-817d-2be16708fbf4,4116aee9-5b9c-4e10-a8da-f9035b4952eb,c3,c5,27,p2,?,surb={'id': '20de66f9-4683-459d-a0c6-eae1617e9eb6', 'route': ['p2', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769759503.5193105,RECEIVED,735c6874-f035-4b40-82bd-976f9e50c8a0,63aad962-c130-4485-b64a-6727b979174d,c1,c5,26,p2,?,surb={'id': 'b7a92ca9-10a6-4b32-b8d6-b1420028e095', 'route': ['p2', 'e11', 'i6', 'x7', 'p1', 'c1']}
1769759503.7747648,RECEIVED,67362f91-0032-47ea-b557-3a7d25f1a423,2c8d92cc-1a8c-44f3-81ad-2d6dddaeb7ce,c3,c5,27,p2,?,surb={'id': '33cdcf8c-41c8-4295-beda-969911f8e409', 'route': ['p2', 'e8', 'i8', 'x9', 'p3', 'c3']}
1769759503.8072655,RECEIVED,7537e3a4-2be7-4b04-8be8-468498efa6ea,bc0b3871-503f-4d23-98ee-9be677225777,c1,c5,27,p2,?,surb={'id': '0a74e8ee-1880-4d96-b148-fd7a69da4822', 'route': ['p2', 'e2', 'i3', 'x6', 'p1', 'c1']}
