timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475340.9563694,SENT,67988f97-88a1-4bb4-be03-0d3716bddcf0,1db99a93-1351-441f-b9f3-e6265efbb0e3,c2,c3,3393,?,p2,
1769475340.9565587,CREATED,3fcf5a6e-ded9-4db0-b9c7-49b92679a1cd,50285213-8073-45b5-b6b2-1c52271f5089,c2,c3,27,?,?,surb={'id': '641c8d27-1ed8-4915-b3f7-e575bbe21e8d', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769475353.0167136,CREATED,504385e2-1e2e-415e-9bbf-e6d7e12c8562,077d2c43-fc75-433f-8ff1-dd15a69326cb,c2,c3,27,?,?,surb={'id': '45673806-5811-41f8-9afc-0e1daa133afc', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c2']}
1769475353.192238,RECEIVED,d0554c65-06b2-46d5-a260-f355d4c10114,ab2c98ba-3f4a-4873-850e-68da31d0b18d,c3,c2,27,p2,?,surb={'id': '359b869c-3995-4ab3-9c18-810a1a62155d', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769475353.3715417,SENT,621c4448-722d-48db-8daf-bc57ab3aea32,a82b9cef-09db-4049-b6e8-2569c0ace2a5,c2,c3,3357,?,p2,
1769475353.371691,CREATED,d6c864e6-697a-4600-aae0-5206a9b6f810,077d2c43-fc75-433f-8ff1-dd15a69326cb,c2,c3,27,?,?,surb={'id': '45673806-5811-41f8-9afc-0e1daa133afc', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c2']}
1769475353.540254,SENT,78981972-a7e6-4b33-9e51-cadfe348dafb,60c16600-a3b7-4146-b2ec-ac22b73ada6f,c2,c3,3391,?,p2,
1769475353.5404007,CREATED,8aa03321-c2cb-427d-8434-7cbd87aa4b22,e39b8c63-e3cb-4a89-99c5-11115c9ef740,c2,c3,27,?,?,surb={'id': 'c9a8171e-0cce-4244-b62a-6a79c8621b5e', 'route': ['p3', 'e12', 'i3', 'x4', 'p2', 'c2']}
1769475353.6793747,RECEIVED,ec4ac768-e07c-4e4e-b5bc-4af04d58f9c5,1094cf61-dc15-4ee6-9958-bf6f452781e6,c3,c2,27,p2,?,surb={'id': '3cb4c409-761b-4008-82fb-a059d5e2ff50', 'route': ['p2', 'e9', 'i3', 'x10', 'p3', 'c3']}
1769475353.8666615,SENT,896bc663-f57c-4188-b48f-7844c1c05fad,05b1e311-7aba-420d-b1ed-40c11dcd803a,c2,c3,3407,?,p2,
1769475353.866832,CREATED,10e2de89-44be-46e9-a92e-03ba1d3f8ce1,e39b8c63-e3cb-4a89-99c5-11115c9ef740,c2,c3,27,?,?,surb={'id': 'c9a8171e-0cce-4244-b62a-6a79c8621b5e', 'route': ['p3', 'e12', 'i3', 'x4', 'p2', 'c2']}
1769475354.013773,RECEIVED,64dec3a1-a7cd-43da-b7ee-ff95f1e88ca3,1094cf61-dc15-4ee6-9958-bf6f452781e6,c3,c2,27,p2,?,surb={'id': '3cb4c409-761b-4008-82fb-a059d5e2ff50', 'route': ['p2', 'e9', 'i3', 'x10', 'p3', 'c3']}
1769475354.0611289,RECEIVED,1ecfeb05-5696-430b-ac7f-06f48e1a9e2e,ab2c98ba-3f4a-4873-850e-68da31d0b18d,c3,c2,27,p2,?,surb={'id': '359b869c-3995-4ab3-9c18-810a1a62155d', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769475354.1441627,RECEIVED,e349f9f8-cff1-4ec5-8e5e-111afe5b9bfb,0f1b912c-357f-48ba-a1c4-b575f355680e,c3,c2,27,p2,?,surb={'id': 'dfc3a390-ea8e-4ae0-b6cb-0ad7b120fa9e', 'route': ['p2', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769475354.1484587,RECEIVED,64e02b39-5444-4c3b-81e9-da3bb5842ba3,282a6d49-7b8c-4876-967c-26d7f6c2b5ed,c3,c2,27,p2,?,surb={'id': 'd4d7a43b-d4eb-4ee4-b98a-829c3412ae98', 'route': ['p2', 'e5', 'i12', 'x7', 'p3', 'c3']}
1769475354.2627394,SENT,9ad042d9-30c7-4708-bb20-ec94c588f566,84475df1-ee35-4e6e-bf5c-657b77fa01e6,c2,c3,3383,?,p2,
1769475354.2628863,CREATED,639986df-234a-44bc-961a-cfaad2a7928c,2fbd3500-5bad-418f-b6cf-56e7ec4b3995,c2,c3,27,?,?,surb={'id': 'f2e7f154-d89e-4f4f-885a-ac8e4bdf8406', 'route': ['p3', 'e12', 'i8', 'x3', 'p2', 'c2']}
1769475354.328796,SENT,3155d9ac-24a6-40b9-b889-c8c649387df8,9d750a06-c279-46fb-a6ba-8ed048ede899,c2,c3,3370,?,p2,
1769475354.3289447,CREATED,3ffd2823-278e-4f61-b2a6-ad3f67cc36b4,2fbd3500-5bad-418f-b6cf-56e7ec4b3995,c2,c3,27,?,?,surb={'id': 'f2e7f154-d89e-4f4f-885a-ac8e4bdf8406', 'route': ['p3', 'e12', 'i8', 'x3', 'p2', 'c2']}
1769475354.398682,RECEIVED,c36914dc-ab28-4d8f-95d9-7eba72688484,46ecc349-802d-4277-868c-78330a07b6e8,c3,c2,26,p2,?,surb={'id': 'f84d212f-c88e-4d82-94f4-ffca2f90cf6f', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769475355.0479743,RECEIVED,26a017b4-8b2b-4217-bb32-35afa4d83433,282a6d49-7b8c-4876-967c-26d7f6c2b5ed,c3,c2,27,p2,?,surb={'id': 'd4d7a43b-d4eb-4ee4-b98a-829c3412ae98', 'route': ['p2', 'e5', 'i12', 'x7', 'p3', 'c3']}
1769475355.0759337,SENT,6ae32421-a3d7-4dc5-85f9-a58730969f88,0d08d8b7-8cbb-42ef-ab25-cdf9be2233bd,c2,c3,3362,?,p2,
1769475355.0767674,CREATED,8276f5ae-1bf3-4bb2-be29-7d7e4fb6dc43,d1e3885c-522b-4312-8190-0332d46bc74c,c2,c3,27,?,?,surb={'id': 'ec0ebe40-c1eb-4545-920a-835d90f21913', 'route': ['p3', 'e1', 'i7', 'x6', 'p2', 'c2']}
1769475355.1267543,RECEIVED,aeb09565-e781-4818-8362-3b0e011f3cba,46ecc349-802d-4277-868c-78330a07b6e8,c3,c2,26,p2,?,surb={'id': 'f84d212f-c88e-4d82-94f4-ffca2f90cf6f', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769475355.5168686,SENT,7e28dee8-9f9d-4a82-9fc5-c308c7be38e3,d755d38e-d1f9-456e-abfa-deda1478c369,c2,c3,3375,?,p2,
1769475355.5170121,CREATED,a9288f8b-a6ca-4093-a7b8-c41b1208f70e,d1e3885c-522b-4312-8190-0332d46bc74c,c2,c3,27,?,?,surb={'id': 'ec0ebe40-c1eb-4545-920a-835d90f21913', 'route': ['p3', 'e1', 'i7', 'x6', 'p2', 'c2']}
1769475355.9085343,RECEIVED,440bec6b-63c8-4144-a4fb-ef1a6e58175f,14e4fe56-f824-4d34-a77f-80e047bbb25b,c3,c2,27,p2,?,surb={'id': '61eec4c1-e231-4f44-8940-83a7625b3ce0', 'route': ['p2', 'e12', 'i4', 'x3', 'p3', 'c3']}
1769475356.3388245,SENT,668048b9-47ee-4ae1-95e9-c5d258df7dbf,3b135a67-6d84-4c7f-9e58-14a446ebec0f,c2,c3,3379,?,p2,
1769475356.3389719,CREATED,81659dfe-151f-4575-b7ae-1254a5fea80a,9eef12a3-8a39-4285-ab41-a1f751885a8c,c2,c3,26,?,?,surb={'id': '10aeab75-4cde-4155-8866-55ac3fa790b0', 'route': ['p3', 'e1', 'i3', 'x10', 'p2', 'c2']}
1769475356.4610085,SENT,a93f5d58-fc1d-47cb-862d-e233a5a89120,aeb3e09a-6f06-4752-a2df-6c1b320d8c1d,c2,c3,3381,?,p2,
1769475356.4611886,CREATED,de923e78-e407-4c2e-b4fb-50b73dd349bb,9eef12a3-8a39-4285-ab41-a1f751885a8c,c2,c3,26,?,?,surb={'id': '10aeab75-4cde-4155-8866-55ac3fa790b0', 'route': ['p3', 'e1', 'i3', 'x10', 'p2', 'c2']}
1769475356.941208,SENT,9c6e98a2-7854-4022-b7af-693ef62ceaa4,273234f3-e713-4fb6-9d4c-c81583b4d654,c2,c3,3376,?,p2,
1769475356.9413574,CREATED,e9d5900f-cf76-4ca5-9775-6822eb41bded,8472b624-25e3-4f85-83d5-d74b7e3d834d,c2,c3,27,?,?,surb={'id': '88413bca-b9ac-4abc-aeaa-45e993b1c39d', 'route': ['p3', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769475356.9852412,SENT,66048143-9e9f-4863-8618-5c27fdaa40d8,5b8a1191-d420-4f62-a8c7-2ee1df3a9d9c,c2,c3,3388,?,p2,
1769475356.985391,CREATED,0d592b34-5977-4ece-a34d-2904731785ff,8472b624-25e3-4f85-83d5-d74b7e3d834d,c2,c3,27,?,?,surb={'id': '88413bca-b9ac-4abc-aeaa-45e993b1c39d', 'route': ['p3', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769475357.2432806,RECEIVED,544797f5-7065-42d0-ab44-466334c157c6,033483cd-99f2-4a8a-bdb0-85200a9742b6,c3,c2,25,p2,?,surb={'id': '37704d5e-f245-4b86-ada3-bcbc03f28214', 'route': ['p2', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769475357.3282382,RECEIVED,4a8658c0-da02-4c22-9d8b-a9902f4851c8,8c91d0de-ec15-4cc4-8e13-2ac200ebd46b,c3,c2,27,p2,?,surb={'id': 'b7eb694d-d9a1-40b0-9acb-d935deb7d620', 'route': ['p2', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769475357.4204538,SENT,63afc0e8-e9e9-4645-aee9-b01b3fbd675e,1a0cb7a6-77b4-4af8-abb7-d250c9f532f1,c2,c3,3371,?,p2,
1769475357.4206047,CREATED,5193a2a1-ae5f-4fe6-a2d3-5db59c0f2560,b4f40f40-da9d-42a0-8213-b015c2784500,c2,c3,27,?,?,surb={'id': 'c06870d4-3b76-487e-b76c-7c7fcd8190c0', 'route': ['p3', 'e2', 'i1', 'x12', 'p2', 'c2']}
1769475357.761846,RECEIVED,0282fcff-c5cc-4d83-82b4-4caf691698db,0f1b912c-357f-48ba-a1c4-b575f355680e,c3,c2,27,p2,?,surb={'id': 'dfc3a390-ea8e-4ae0-b6cb-0ad7b120fa9e', 'route': ['p2', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769475357.7733731,SENT,922a2145-4d21-4160-8319-d770005443c3,34a82276-8be9-4103-8aad-00623885e8db,c2,c3,3391,?,p2,
1769475357.7736402,CREATED,1318554c-6f95-4e0b-8c42-6749ad70c408,b4f40f40-da9d-42a0-8213-b015c2784500,c2,c3,27,?,?,surb={'id': 'c06870d4-3b76-487e-b76c-7c7fcd8190c0', 'route': ['p3', 'e2', 'i1', 'x12', 'p2', 'c2']}
1769475357.8435898,RECEIVED,8a4d48a4-0b2e-4e9a-a8f0-9b7581be2bf2,033483cd-99f2-4a8a-bdb0-85200a9742b6,c3,c2,25,p2,?,surb={'id': '37704d5e-f245-4b86-ada3-bcbc03f28214', 'route': ['p2', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769475358.0043986,SENT,10014466-62cf-46b5-bb1e-17948b818b7c,7c59d0b8-c831-466a-b4d5-23cfbf515e58,c2,c3,3375,?,p2,
1769475358.0045469,CREATED,775b87dd-de57-4418-bf63-7cd3ea391ee1,6da3afa5-66c9-4e00-831b-775dfbe928ec,c2,c3,26,?,?,surb={'id': '78c7f000-5d17-44f7-ba9f-3532f878b91c', 'route': ['p3', 'e4', 'i8', 'x4', 'p2', 'c2']}
1769475358.4568129,SENT,d3a810de-bada-427d-b285-9e691857c1ff,5e8fe70f-f5c0-443f-b8ef-e25d4f097761,c2,c3,3355,?,p2,
1769475358.45696,CREATED,f16592a1-a56e-45cd-8aab-769331c7ba8d,6da3afa5-66c9-4e00-831b-775dfbe928ec,c2,c3,26,?,?,surb={'id': '78c7f000-5d17-44f7-ba9f-3532f878b91c', 'route': ['p3', 'e4', 'i8', 'x4', 'p2', 'c2']}
1769475358.48474,RECEIVED,eaa4db8f-26e6-4f85-acad-66a17672b1d3,92807aaa-03de-42e4-9c47-e7225f11f746,c3,c2,26,p2,?,surb={'id': '98656834-911f-49ec-b5f2-cacf3c95d23b', 'route': ['p2', 'e5', 'i5', 'x5', 'p3', 'c3']}
1769475358.7256715,RECEIVED,c5f7d0f9-53f4-4a3a-bb8b-2725beb7fae6,68d7798e-59ff-4f8a-8c6a-c4e513825171,c3,c2,27,p2,?,surb={'id': 'a95bf08f-cd5c-40ed-912c-e953b8ff8011', 'route': ['p2', 'e9', 'i8', 'x7', 'p3', 'c3']}
1769475358.867815,SENT,7a8e7506-b100-47fb-a131-245734111a07,a60a2ea6-b372-4a1c-8a78-4a09ce87c760,c2,c3,3381,?,p2,
1769475358.8679626,CREATED,25982409-40af-4f65-aab6-37e366964410,1aa46874-a38d-477e-8700-f13404184e05,c2,c3,27,?,?,surb={'id': '496312c9-f99f-43b6-bf73-c839f3e018a2', 'route': ['p3', 'e7', 'i5', 'x1', 'p2', 'c2']}
1769475358.9741812,SENT,2c2c1422-4fcd-4972-9cbb-36fd13da10b4,05259ec9-fa43-4107-9373-ca5ac46857fd,c2,c3,3405,?,p2,
1769475358.9743288,CREATED,e1231449-6ac0-4446-80f8-b89a4932236b,1aa46874-a38d-477e-8700-f13404184e05,c2,c3,27,?,?,surb={'id': '496312c9-f99f-43b6-bf73-c839f3e018a2', 'route': ['p3', 'e7', 'i5', 'x1', 'p2', 'c2']}
1769475359.1021676,RECEIVED,9be607c2-f653-4144-8c55-326cfb808812,68f0b9dd-32c5-4998-b609-0afc231d9b2c,c3,c2,27,p2,?,surb={'id': '6ecce9ad-b9f6-4931-9608-5abe4500bee4', 'route': ['p2', 'e8', 'i11', 'x7', 'p3', 'c3']}
1769475359.1771357,RECEIVED,64ef3f43-d93e-4b16-a3cf-f5ff21e736ce,8c91d0de-ec15-4cc4-8e13-2ac200ebd46b,c3,c2,27,p2,?,surb={'id': 'b7eb694d-d9a1-40b0-9acb-d935deb7d620', 'route': ['p2', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769475359.6949987,SENT,94b22dd4-10bf-43c5-a09a-fbbd3f175723,53359d14-09e6-4860-a2cb-dd1857446b8d,c2,c3,3376,?,p2,
1769475359.6950822,CREATED,d82b97c5-8a91-40c0-8620-8615f570b5f6,2980cf0a-fcc3-4eec-a597-af9d9820a3a5,c2,c3,25,?,?,surb={'id': '3ccd95e5-6b06-4b30-8136-553b14949617', 'route': ['p3', 'e3', 'i8', 'x8', 'p2', 'c2']}
1769475360.0867305,RECEIVED,c86469c3-7163-4e7a-ab71-309d4783634f,92807aaa-03de-42e4-9c47-e7225f11f746,c3,c2,26,p2,?,surb={'id': '98656834-911f-49ec-b5f2-cacf3c95d23b', 'route': ['p2', 'e5', 'i5', 'x5', 'p3', 'c3']}
1769475360.278976,RECEIVED,469913d9-91b6-42e9-82d6-9288b20b7034,68f0b9dd-32c5-4998-b609-0afc231d9b2c,c3,c2,27,p2,?,surb={'id': '6ecce9ad-b9f6-4931-9608-5abe4500bee4', 'route': ['p2', 'e8', 'i11', 'x7', 'p3', 'c3']}
1769475360.4985943,SENT,cdf15abe-d881-44d4-b405-a32f77355501,afcdd90a-4bb7-4c75-b7a2-b907d91b98c3,c2,c3,3387,?,p2,
1769475360.4987423,CREATED,db77305f-7e39-4fe4-95cb-6e499792096e,2980cf0a-fcc3-4eec-a597-af9d9820a3a5,c2,c3,25,?,?,surb={'id': '3ccd95e5-6b06-4b30-8136-553b14949617', 'route': ['p3', 'e3', 'i8', 'x8', 'p2', 'c2']}
1769475360.7149813,SENT,b5f2a1db-b79f-4c4c-8cc8-8a40ea272d24,7db7790a-1ff0-4498-8e39-0ed95e246467,c2,c3,3392,?,p2,
1769475360.7151778,CREATED,6d2e8714-5c15-440c-ab15-de6231dc86e8,3be99d6b-3659-4eaf-a87a-5e5c15cdc5af,c2,c3,27,?,?,surb={'id': 'c6b10927-3ca5-4010-bced-47cf63dc2bf3', 'route': ['p3', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769475360.8658397,SENT,75b419ed-4111-45e5-aa99-99a8b3a11d02,11387881-9efa-4735-bd8e-9c2414ec589d,c2,c3,3376,?,p2,
1769475360.865985,CREATED,ec475342-0974-46ea-8b6a-4d32b50aae71,3be99d6b-3659-4eaf-a87a-5e5c15cdc5af,c2,c3,27,?,?,surb={'id': 'c6b10927-3ca5-4010-bced-47cf63dc2bf3', 'route': ['p3', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769475361.085308,RECEIVED,2aca7b5f-2f6e-4ce2-812e-97026f690389,68d7798e-59ff-4f8a-8c6a-c4e513825171,c3,c2,27,p2,?,surb={'id': 'a95bf08f-cd5c-40ed-912c-e953b8ff8011', 'route': ['p2', 'e9', 'i8', 'x7', 'p3', 'c3']}
1769475361.3714964,RECEIVED,c8a0ee93-a5ff-484a-9c26-2639e3ae6ebe,ce1524ca-f59a-481b-8128-dd87d831f164,c3,c2,27,p2,?,surb={'id': '36ed8b6d-7734-4b4a-a106-03679ad01244', 'route': ['p2', 'e5', 'i12', 'x2', 'p3', 'c3']}
1769475361.609312,SENT,a633259d-65cd-40a4-9a03-df3b1b6bcb59,c616471b-15ac-40f7-aa90-83a12d864983,c2,c3,3376,?,p2,
1769475361.6094472,CREATED,adc875a7-6fa0-4ef9-87dd-6f457668e3f9,e171027d-edbe-4d7c-997e-a859047dc296,c2,c3,27,?,?,surb={'id': 'f28d9e6e-a209-414b-bed1-5e2763a8798d', 'route': ['p3', 'e6', 'i3', 'x3', 'p2', 'c2']}
1769475361.6172795,RECEIVED,0e40975b-f02f-45a7-af8e-d0277e1a1c27,e8d4305d-9a4d-4f95-88a9-7a557f5cca6b,c3,c2,26,p2,?,surb={'id': 'efec7074-23cd-46dc-8a2e-7879a3f00001', 'route': ['p2', 'e6', 'i11', 'x5', 'p3', 'c3']}
1769475361.800761,RECEIVED,f4fa7f33-2e5a-4fb8-8052-0d8b2fd3b651,2fb0232b-fa60-42ca-bd73-7bcf1da7c537,c3,c2,27,p2,?,surb={'id': '8a2e65a6-ac5f-4b49-802b-bd0510364f8c', 'route': ['p2', 'e4', 'i3', 'x9', 'p3', 'c3']}
1769475362.0925345,SENT,728cd545-313a-4e21-9e58-527895e6f058,b8f6b010-12f1-4137-bf5b-f6a3e41b75f5,c2,c3,3375,?,p2,
1769475362.092685,CREATED,587e7028-daa8-44f0-8854-20ff134c443a,e171027d-edbe-4d7c-997e-a859047dc296,c2,c3,27,?,?,surb={'id': 'f28d9e6e-a209-414b-bed1-5e2763a8798d', 'route': ['p3', 'e6', 'i3', 'x3', 'p2', 'c2']}
1769475362.2008522,RECEIVED,40424e9e-0740-438e-9b15-c423447dbedd,ce1524ca-f59a-481b-8128-dd87d831f164,c3,c2,27,p2,?,surb={'id': '36ed8b6d-7734-4b4a-a106-03679ad01244', 'route': ['p2', 'e5', 'i12', 'x2', 'p3', 'c3']}
1769475362.2262368,RECEIVED,c42cf3d4-4649-485a-a8f9-d46586230691,2ada8139-5a48-4b7a-a385-33959978ba1b,c3,c2,26,p2,?,surb={'id': '383e82d6-4bc9-4490-aaff-7ca0d3dac870', 'route': ['p2', 'e4', 'i5', 'x10', 'p3', 'c3']}
1769475362.4798412,SENT,98ca00ac-b32e-47a8-a8cb-b2f22e651071,0df24572-47ea-4194-8979-6ef804a10f0f,c2,c3,3399,?,p2,
1769475362.4801137,CREATED,d757a59d-897e-4fb2-9f06-1311075d7138,64381051-b1c2-46d4-8be8-2344f6292a73,c2,c3,27,?,?,surb={'id': '2822b034-8851-4341-8baf-d39488228d57', 'route': ['p3', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769475362.60341,RECEIVED,0ee3c5c2-e900-400d-9184-383bfe8de687,e8d4305d-9a4d-4f95-88a9-7a557f5cca6b,c3,c2,26,p2,?,surb={'id': 'efec7074-23cd-46dc-8a2e-7879a3f00001', 'route': ['p2', 'e6', 'i11', 'x5', 'p3', 'c3']}
1769475362.6632118,SENT,91a75057-66c6-42bf-8793-eccb29db5c44,06dae0af-ed84-4732-9180-e6473ab59847,c2,c3,3371,?,p2,
1769475362.6633716,CREATED,b237a1e5-4750-4100-8f12-11e85606d7f7,64381051-b1c2-46d4-8be8-2344f6292a73,c2,c3,27,?,?,surb={'id': '2822b034-8851-4341-8baf-d39488228d57', 'route': ['p3', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769475362.9717653,SENT,1f7d52e2-1f20-4333-b4e6-c62d56aaf5c7,6a237af1-4dd0-4f78-ae33-42bb9c426ddd,c2,c3,3362,?,p2,
1769475362.9720013,CREATED,3bbe3651-7e57-4ba9-aec1-57f339d8761a,d7a5b179-85fd-4f02-8f2a-4a9c3f184f74,c2,c3,26,?,?,surb={'id': 'd9d6a504-c690-4a15-af4c-033ad62e676f', 'route': ['p3', 'e10', 'i7', 'x3', 'p2', 'c2']}
1769475363.0811849,RECEIVED,b5d4d291-5568-4eb2-a505-ee697473751a,fc871766-7bc9-413c-bf92-62b3b8f8474a,c3,c2,27,p2,?,surb={'id': '7d99a46b-65b3-4857-9ded-dd5d55204a05', 'route': ['p2', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769475363.0914514,RECEIVED,ccfa97f1-972f-4e47-b1ad-331a12c01a67,2ada8139-5a48-4b7a-a385-33959978ba1b,c3,c2,26,p2,?,surb={'id': '383e82d6-4bc9-4490-aaff-7ca0d3dac870', 'route': ['p2', 'e4', 'i5', 'x10', 'p3', 'c3']}
1769475363.2509215,SENT,758e5e7d-ce3c-4bde-bc8a-237083fc374b,19aab01a-7604-4dc8-912f-97f3dd913e58,c2,c3,3376,?,p2,
1769475363.2510982,CREATED,e4d76a21-c9c8-41e2-b6ee-e95d0f9da664,d7a5b179-85fd-4f02-8f2a-4a9c3f184f74,c2,c3,26,?,?,surb={'id': 'd9d6a504-c690-4a15-af4c-033ad62e676f', 'route': ['p3', 'e10', 'i7', 'x3', 'p2', 'c2']}
1769475364.2316837,SENT,829a91f6-99b4-42ac-b6c0-300217b27b87,5a771d16-e95b-4aa8-9513-53f135235b87,c2,c3,3376,?,p2,
1769475364.2318358,CREATED,242d3a99-051a-4579-af90-9d60501dcf56,8f77e251-363b-439f-a32b-d8354785df2a,c2,c3,26,?,?,surb={'id': '572365ce-42ad-4ca2-bba6-827583c31a7a', 'route': ['p3', 'e1', 'i10', 'x6', 'p2', 'c2']}
1769475364.3403552,SENT,fd1682e8-6fdb-4b69-9590-21c95bbecd35,2d0b8404-391c-4167-8765-e2f9f7526b5f,c2,c3,3378,?,p2,
1769475364.3405056,CREATED,4210af52-12a2-4bb1-86c5-7be13ecbf101,8f77e251-363b-439f-a32b-d8354785df2a,c2,c3,26,?,?,surb={'id': '572365ce-42ad-4ca2-bba6-827583c31a7a', 'route': ['p3', 'e1', 'i10', 'x6', 'p2', 'c2']}
1769475364.4024067,RECEIVED,0b4421cd-927a-46f8-af95-39f3089eb954,041d8af1-80e8-4002-822e-4a25db38231a,c3,c2,26,p2,?,surb={'id': 'ed8fe925-3758-41d0-bf2b-99518da761ea', 'route': ['p2', 'e5', 'i11', 'x11', 'p3', 'c3']}
1769475364.4479964,SENT,1154a2dc-46c3-4b55-8071-f6b154d88290,9b853144-dd60-455a-b8f0-e9ae5c26b236,c2,c3,3384,?,p2,
1769475364.4481797,CREATED,1ebbae2b-5507-477a-b845-2597133e7664,ae9ce338-2ae5-4888-bba9-2d32c221666e,c2,c3,27,?,?,surb={'id': 'a8b5d18d-eb0f-4d80-b416-a15387fd3396', 'route': ['p3', 'e7', 'i11', 'x7', 'p2', 'c2']}
1769475364.4983547,RECEIVED,2f73405e-ddb1-4e2a-8075-7f067419f834,2fb0232b-fa60-42ca-bd73-7bcf1da7c537,c3,c2,27,p2,?,surb={'id': '8a2e65a6-ac5f-4b49-802b-bd0510364f8c', 'route': ['p2', 'e4', 'i3', 'x9', 'p3', 'c3']}
1769475364.5358012,SENT,6ee1b61f-7373-4531-a450-97c0812d03aa,914a4951-ecff-4f17-ad14-abd735cd83d1,c2,c3,3360,?,p2,
1769475364.535948,CREATED,ba26439c-b15d-48b1-985f-97177ba6c873,ae9ce338-2ae5-4888-bba9-2d32c221666e,c2,c3,27,?,?,surb={'id': 'a8b5d18d-eb0f-4d80-b416-a15387fd3396', 'route': ['p3', 'e7', 'i11', 'x7', 'p2', 'c2']}
1769475364.7047532,SENT,fc9f349b-4291-467f-854e-c83d39a60693,36e9eaa5-97fb-4f86-ab56-b247fb87a845,c2,c3,3400,?,p2,
1769475364.7049336,CREATED,8effd827-4e10-438e-aa44-6dfa1aac067d,014d9b82-c4bd-4c22-b25d-d7c0146b9a1f,c2,c3,27,?,?,surb={'id': 'a4f3ff0d-5279-4cbb-ac12-5630bc4753bd', 'route': ['p3', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769475364.7459133,RECEIVED,9df3c1b5-9121-4f11-968a-56229a870358,041d8af1-80e8-4002-822e-4a25db38231a,c3,c2,26,p2,?,surb={'id': 'ed8fe925-3758-41d0-bf2b-99518da761ea', 'route': ['p2', 'e5', 'i11', 'x11', 'p3', 'c3']}
1769475364.8329551,SENT,caffe4c2-a827-4a20-b7b9-661310283801,036a543c-63d2-48f9-a1dc-ad0dcb07ac3e,c2,c3,3389,?,p2,
1769475364.8332486,CREATED,b6c12751-4807-4290-8540-32606f1b7347,014d9b82-c4bd-4c22-b25d-d7c0146b9a1f,c2,c3,27,?,?,surb={'id': 'a4f3ff0d-5279-4cbb-ac12-5630bc4753bd', 'route': ['p3', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769475364.866223,RECEIVED,7673575d-ed20-4ba2-867b-f7e60326dcd4,fc871766-7bc9-413c-bf92-62b3b8f8474a,c3,c2,27,p2,?,surb={'id': '7d99a46b-65b3-4857-9ded-dd5d55204a05', 'route': ['p2', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769475364.9764705,SENT,304bed0f-03f2-4e57-a600-a2bce6769bc5,ab54598f-e2de-4231-8234-4b357bca4b64,c2,c3,3391,?,p2,
1769475364.9765625,CREATED,3c460ca6-ede9-4a25-b244-a1368b362750,156e1bcd-b749-4b6c-a044-b91d3e5bf6be,c2,c3,27,?,?,surb={'id': 'f5b34325-6b88-45f8-a32d-d967ba1906df', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769475365.3047795,SENT,88155f10-a9bb-4d6f-a54f-9a8a0b12d329,5d5daeff-aaf4-46a1-9b36-66c81f66feec,c2,c3,3397,?,p2,
1769475365.3049355,CREATED,6c03015a-f8ef-43b0-9f8c-3a1449c09c8e,156e1bcd-b749-4b6c-a044-b91d3e5bf6be,c2,c3,27,?,?,surb={'id': 'f5b34325-6b88-45f8-a32d-d967ba1906df', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769475365.4968274,RECEIVED,1563d3ef-2f8a-49d7-a06d-1306fadb787f,1261fdc7-3fd4-4045-bf88-2857a406c880,c3,c2,27,p2,?,surb={'id': '10e3c5d5-275a-48f1-83aa-076d0e6f14a6', 'route': ['p2', 'e3', 'i12', 'x9', 'p3', 'c3']}
1769475365.6242123,SENT,48ec6430-c3c2-44f2-aa47-f6e84d864b2b,62710438-7515-4811-ae51-0f31199d7cee,c2,c3,3371,?,p2,
1769475365.624311,CREATED,b9440351-0ba7-41e2-b2be-2fa69f579670,917d7fba-b116-49c5-a820-26967311039a,c2,c3,27,?,?,surb={'id': '626fecef-6c5c-4a65-97a0-e9f03f350f15', 'route': ['p3', 'e7', 'i6', 'x8', 'p2', 'c2']}
