timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475339.6471326,SENT,f7f694a6-2088-4b71-bc89-13773e8a9003,1e17e49b-11ec-400a-8fc5-f4acfa0dbd87,c4,c1,3396,?,p1,
1769475339.6472902,CREATED,76245b9e-fe19-40e4-8d4a-9ca96ed83c0c,e3f6fce0-aa38-4ff4-bee3-c54c0bd71d55,c4,c1,27,?,?,surb={'id': 'a0015d48-97cb-4f91-8113-6c63da7cba88', 'route': ['p1', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769475720.6969836,SENT,704dca95-c953-49de-a4b0-476cfa26a3c1,0d7dcf7b-b7a6-4260-80a2-e735da19c95d,c4,c1,3388,?,p1,
1769475720.6971655,CREATED,5b098ee8-7873-4b31-95db-52912e8aadf4,00980dbe-1729-4b5a-88ee-a274f0f04fa9,c4,c1,27,?,?,surb={'id': '09c2ac3c-b2f7-4bbd-93f0-d72b3cc63997', 'route': ['p1', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769475720.8148363,RECEIVED,86186f7c-2609-4f7b-ab01-bd39875a7a3a,ee9de8dd-cbc6-4f15-8cf8-9d69ebbd3b46,c5,c4,27,p1,?,surb={'id': 'aacd49d5-5155-43c1-862f-1e5169697d59', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c5']}
1769475720.9796033,SENT,f5ec333b-0540-44a6-b2d5-b43f76c02934,8d111eaa-425f-4d56-b7f2-e1d13e03ef20,c4,c1,3400,?,p1,
1769475720.9797525,CREATED,4f633b27-74eb-48cc-a85a-04ac6711eeaf,00980dbe-1729-4b5a-88ee-a274f0f04fa9,c4,c1,27,?,?,surb={'id': '09c2ac3c-b2f7-4bbd-93f0-d72b3cc63997', 'route': ['p1', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769475721.076031,RECEIVED,3155d6f5-cb5c-43bd-a534-fea8bf7b6168,49c687ba-85e3-474b-9bc1-2a91a9ec9821,c1,c4,26,p1,?,surb={'id': '9798806e-477f-4832-a799-206b5b163b80', 'route': ['p1', 'e10', 'i2', 'x9', 'p1', 'c1']}
1769475721.11144,SENT,1f1c3a17-7077-4248-a46b-887718f072b0,531c395e-0359-4b15-81cd-14a4149d0eef,c4,c1,3387,?,p1,
1769475721.1115437,CREATED,0aed8431-44ef-4a2f-bea2-42aacf5b676b,69971f6a-848c-4beb-a867-dfdeb8a7ab21,c4,c1,27,?,?,surb={'id': '92304951-cf37-4010-a25e-ae491d0bdc62', 'route': ['p1', 'e11', 'i4', 'x5', 'p1', 'c4']}
1769475721.1796107,RECEIVED,97959c33-c4a2-47ce-b1cb-4021e92960e2,61093acf-ea3b-4393-b072-94f598f512f9,c5,c4,27,p1,?,surb={'id': '9ce583b9-1bca-42dc-aca6-6bc6a1655be1', 'route': ['p1', 'e4', 'i6', 'x1', 'p2', 'c5']}
1769475721.2166245,RECEIVED,90b6c763-af50-4003-b0dd-0dd346c51a86,61093acf-ea3b-4393-b072-94f598f512f9,c5,c4,27,p1,?,surb={'id': '9ce583b9-1bca-42dc-aca6-6bc6a1655be1', 'route': ['p1', 'e4', 'i6', 'x1', 'p2', 'c5']}
1769475721.2386324,RECEIVED,fa80b814-0462-42a1-bddd-23c6ef4602b1,0dac19ee-cf78-4baa-b616-9ced155e9247,c1,c4,27,p1,?,surb={'id': 'a9c8be58-e237-4253-b486-c391d78ca6cb', 'route': ['p1', 'e2', 'i10', 'x9', 'p1', 'c1']}
1769475721.3449805,SENT,6cb8d51c-2371-49f8-9841-e116c7d1f79c,a576bc75-4081-4291-b460-939cb651a5e0,c4,c1,3392,?,p1,
1769475721.345088,CREATED,fd8d40a1-f412-477a-86de-db496dddd6d0,69971f6a-848c-4beb-a867-dfdeb8a7ab21,c4,c1,27,?,?,surb={'id': '92304951-cf37-4010-a25e-ae491d0bdc62', 'route': ['p1', 'e11', 'i4', 'x5', 'p1', 'c4']}
1769475721.8145869,RECEIVED,1fe16290-2b8f-46e5-9f17-7eea6b58152d,ee9de8dd-cbc6-4f15-8cf8-9d69ebbd3b46,c5,c4,27,p1,?,surb={'id': 'aacd49d5-5155-43c1-862f-1e5169697d59', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c5']}
1769475722.0039287,RECEIVED,3112eb6a-796b-4620-863e-1703f6a6747d,2fd7f774-6439-44c4-a5df-8eacf61f31dd,c1,c4,27,p1,?,surb={'id': '64e20c87-5617-4e73-99bd-0900216ed44a', 'route': ['p1', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769475722.1401312,RECEIVED,ff41ad75-4871-4bb0-904f-cdbe6efc4c75,2fd7f774-6439-44c4-a5df-8eacf61f31dd,c1,c4,27,p1,?,surb={'id': '64e20c87-5617-4e73-99bd-0900216ed44a', 'route': ['p1', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769475722.4892917,SENT,bea0e6cd-56d8-45f3-9513-3b43ec379820,1c64ff89-25e8-4b9b-9a3a-e942b772398d,c4,c1,3376,?,p1,
1769475722.4894435,CREATED,cdcecdcc-cc43-4112-8bf6-b3537891c62a,089f7072-06da-4036-8fb7-3345b83cd588,c4,c1,27,?,?,surb={'id': 'd7761956-9f94-40c5-8469-8033c6c3af5a', 'route': ['p1', 'e4', 'i2', 'x11', 'p1', 'c4']}
1769475722.561215,RECEIVED,92a23ff9-04fd-4361-8faa-00168fbf8f1b,c74e689a-6b9a-4431-b599-375923a29c6e,c5,c4,27,p1,?,surb={'id': 'b1215749-44e3-451c-ae6d-da041be3609a', 'route': ['p1', 'e9', 'i1', 'x6', 'p2', 'c5']}
1769475722.5867853,RECEIVED,674df06a-9c64-4dd4-a7f3-2c31f8a71d91,df04a54a-77a7-4c47-ae65-86ac294e29a8,c5,c4,27,p1,?,surb={'id': '50b858e8-1227-4d40-9ced-a0b9fe949154', 'route': ['p1', 'e12', 'i11', 'x3', 'p2', 'c5']}
1769475722.6259549,SENT,a8f8ec5f-fd40-47f8-9211-47d14c403108,dfe3c52c-a16a-4685-aa2a-169bf479a6f2,c4,c1,3384,?,p1,
1769475722.6261368,CREATED,01033b30-cd78-4cb3-bf4a-7eb45cf411e5,089f7072-06da-4036-8fb7-3345b83cd588,c4,c1,27,?,?,surb={'id': 'd7761956-9f94-40c5-8469-8033c6c3af5a', 'route': ['p1', 'e4', 'i2', 'x11', 'p1', 'c4']}
1769475722.7147858,SENT,eeeff717-ec62-4251-b114-f19541cd536a,99e354e0-0a91-4671-8a5d-3a974b8ee872,c4,c1,3399,?,p1,
1769475722.7148898,CREATED,d165e523-64bb-47ce-92ad-bfa6af576f72,1879bd25-9da1-4449-bf78-36dde9abdbe7,c4,c1,27,?,?,surb={'id': '7b6520ac-df28-4bc6-a849-2cc7b29f66e1', 'route': ['p1', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769475722.8888612,RECEIVED,0d9b91c0-f6a2-481b-8dab-340a59eb9679,c8b3714a-0638-4746-90a7-e66ac60a49f5,c5,c4,27,p1,?,surb={'id': '6fd92d0b-be1a-4ac5-8fbd-f16478c6e8dd', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c5']}
1769475722.9048274,SENT,faae998c-0717-43c8-90a4-9ea259307c40,ed89255b-f965-440c-bb58-69fb6a2afc56,c4,c1,3358,?,p1,
1769475722.9049783,CREATED,e5493bfa-a5d4-4b84-a3f5-0f78531eec02,1879bd25-9da1-4449-bf78-36dde9abdbe7,c4,c1,27,?,?,surb={'id': '7b6520ac-df28-4bc6-a849-2cc7b29f66e1', 'route': ['p1', 'e9', 'i11', 'x1', 'p1', 'c4']}
1769475722.9084537,RECEIVED,9ec3316b-8f37-4f64-a266-978914acf2c2,ad7a60e8-120b-432a-b6e8-81a690e892b0,c1,c4,27,p1,?,surb={'id': '90ec0c45-74a3-4e37-9679-f2f9b4cab607', 'route': ['p1', 'e9', 'i10', 'x10', 'p1', 'c1']}
1769475723.124806,SENT,43ddd364-40cc-4a9d-a7b9-808ad8c6cacd,0c70ab09-662f-4fd7-a954-2354736d221e,c4,c1,3392,?,p1,
1769475723.124908,CREATED,456e0b82-141f-4635-a82c-d75168e7d7e1,561b1908-e60c-42ce-8e16-0ba38a49ffbc,c4,c1,27,?,?,surb={'id': 'dcf63b16-2ba4-4967-aa04-22945c4a9c44', 'route': ['p1', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769475723.4093404,RECEIVED,ec433cca-9e00-484f-9d84-66b09ca2db0d,df04a54a-77a7-4c47-ae65-86ac294e29a8,c5,c4,27,p1,?,surb={'id': '50b858e8-1227-4d40-9ced-a0b9fe949154', 'route': ['p1', 'e12', 'i11', 'x3', 'p2', 'c5']}
1769475723.4541705,SENT,1a437e30-7fce-4fde-9dfc-0a24c900278c,16d27f3a-18df-4697-afe0-1e552337f0f4,c4,c1,3396,?,p1,
1769475723.4543343,CREATED,df1560a6-8f72-4441-b5ed-9aa446339942,561b1908-e60c-42ce-8e16-0ba38a49ffbc,c4,c1,27,?,?,surb={'id': 'dcf63b16-2ba4-4967-aa04-22945c4a9c44', 'route': ['p1', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769475723.5971751,RECEIVED,1efe1ae2-0d59-449e-b38f-d7979b282989,b4d1f96e-3a7a-46c2-be63-6dec62fe001b,c1,c4,27,p1,?,surb={'id': '34b8a9aa-36b5-481a-8c11-8868a9c02ea9', 'route': ['p1', 'e2', 'i8', 'x9', 'p1', 'c1']}
1769475723.7938888,SENT,8d13672b-4c6e-4cba-b930-627079a99f51,817a657c-7869-4b3b-a77d-ac309f9d10b4,c4,c1,3396,?,p1,
1769475723.7940407,CREATED,0859970e-138c-4985-925c-f3cc15649fad,50d624ce-121b-4952-8443-25cc4eb85f17,c4,c1,27,?,?,surb={'id': 'a52dd46f-3e35-4e84-bc1d-133c41a0bac9', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769475723.8164942,SENT,416847e9-358b-47da-9d98-74128e7d1c0f,9bde92ee-362e-438f-9eeb-e7f77930ac93,c4,c1,3387,?,p1,
1769475723.8167114,CREATED,cf3ef8c3-53d0-45c4-9c5f-ed3f8bbb36e6,50d624ce-121b-4952-8443-25cc4eb85f17,c4,c1,27,?,?,surb={'id': 'a52dd46f-3e35-4e84-bc1d-133c41a0bac9', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769475723.8811493,RECEIVED,9774ecc0-5661-48fb-8f15-0b8cfb8da33c,9f63d23a-f509-43d5-b93d-51dbdf9f984c,c5,c4,27,p1,?,surb={'id': '37e6a137-6b22-434d-b07f-fdd8553cae4f', 'route': ['p1', 'e5', 'i9', 'x11', 'p2', 'c5']}
1769475723.8952878,SENT,79649344-a4af-462d-a68b-9b2e5f2db708,12b1feef-2e10-4eb7-8b66-c312294a6bfc,c4,c1,3371,?,p1,
1769475723.8953876,CREATED,b774e322-3be5-494a-9db1-48e74e09a6fc,bb149d15-9e10-485e-909a-053db9849e7a,c4,c1,27,?,?,surb={'id': 'f5516ec5-53ba-4e44-a64e-190a77b076a2', 'route': ['p1', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769475723.9228191,RECEIVED,9763aeef-0e6f-4221-b340-3a0ce34befc7,c8b3714a-0638-4746-90a7-e66ac60a49f5,c5,c4,27,p1,?,surb={'id': '6fd92d0b-be1a-4ac5-8fbd-f16478c6e8dd', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c5']}
1769475724.4630044,RECEIVED,e4274836-a024-40dc-8763-5052cdbd7fc5,aed265cd-4681-4bac-97e7-4c945602bda5,c5,c4,27,p1,?,surb={'id': '45717825-a558-4853-a218-d120ac3bbcb7', 'route': ['p1', 'e3', 'i11', 'x9', 'p2', 'c5']}
1769475724.4765432,RECEIVED,ffdb50ad-3a84-4b42-a404-835ab49a2730,334c0628-d1b5-45e6-a6da-0fb19aaba362,c1,c4,27,p1,?,surb={'id': '57f3f3c0-4212-45b3-ad6e-fc221299473e', 'route': ['p1', 'e9', 'i9', 'x4', 'p1', 'c1']}
1769475724.5700262,RECEIVED,e1d8ab8f-d3b5-47f1-a54b-432b95201ee6,df8aa4f5-bb7c-4ca2-90b9-665dc25b6b4c,c5,c4,27,p1,?,surb={'id': '62e8325d-854d-4059-9871-e6326779c8d1', 'route': ['p1', 'e2', 'i1', 'x3', 'p2', 'c5']}
1769475724.8258526,RECEIVED,73f9b19c-3225-46e6-b449-0585aed74093,0cd610fc-653e-4fa0-ab9a-70323d3e57c0,c5,c4,27,p1,?,surb={'id': 'f9de9880-f660-481b-8b02-60961478002c', 'route': ['p1', 'e2', 'i10', 'x3', 'p2', 'c5']}
1769475724.867779,SENT,84b2073c-33ba-4430-9230-22abe2abfc9a,912dd825-b33d-42b7-96e4-f5e0bf928619,c4,c1,3383,?,p1,
1769475724.867861,CREATED,844841c9-e33e-4330-ad30-2ec90e11c5f2,bb149d15-9e10-485e-909a-053db9849e7a,c4,c1,27,?,?,surb={'id': 'f5516ec5-53ba-4e44-a64e-190a77b076a2', 'route': ['p1', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769475724.9199305,RECEIVED,d6615eef-1dfa-4e48-8b45-e868624e2906,869f08ce-89e7-428f-8f80-660717bc8207,c1,c4,27,p1,?,surb={'id': 'a2fb852e-1744-4ffc-a42d-e17e7bd54bc3', 'route': ['p1', 'e4', 'i9', 'x5', 'p1', 'c1']}
1769475725.010729,SENT,9f9d7ba0-5487-40ed-9480-a2af00c5d643,a976e304-a799-4dfd-951f-64492b1b77a1,c4,c1,3384,?,p1,
1769475725.010791,CREATED,e8e6c113-f41b-4703-b220-91bb470f5b9c,9b951105-212c-4db2-94e0-f56566e33997,c4,c1,27,?,?,surb={'id': 'a21a5da9-9bdf-4d72-9c12-243dd73c07fe', 'route': ['p1', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769475725.0168707,RECEIVED,4655e052-debf-435e-b869-c32558612347,9f63d23a-f509-43d5-b93d-51dbdf9f984c,c5,c4,27,p1,?,surb={'id': '37e6a137-6b22-434d-b07f-fdd8553cae4f', 'route': ['p1', 'e5', 'i9', 'x11', 'p2', 'c5']}
1769475725.1445491,SENT,ea6daf66-86fd-4ecf-a8ce-6d04462491eb,3eb067fd-31dd-4a75-8134-75d849d0a195,c4,c1,3366,?,p1,
1769475725.145102,CREATED,51935bd2-f923-4c63-b96f-194ae7942d44,9b951105-212c-4db2-94e0-f56566e33997,c4,c1,27,?,?,surb={'id': 'a21a5da9-9bdf-4d72-9c12-243dd73c07fe', 'route': ['p1', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769475725.2588367,SENT,2473f0d8-d1ac-4a49-a4dd-3a5637deee20,4e48f90b-1e20-4690-9b60-f0a5e4157964,c4,c1,3372,?,p1,
1769475725.258984,CREATED,a5a1d514-cda7-4647-8289-e66041d900d0,891abe53-263a-472b-aa68-22ff2231c998,c4,c1,26,?,?,surb={'id': 'bb3a3ce1-df34-4333-b7c1-94006640dbb5', 'route': ['p1', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769475725.3031967,SENT,b614491f-cea7-43e0-a88a-3b2876f19e3f,1934c06f-36a7-472b-8919-12651f4321cd,c4,c1,3392,?,p1,
1769475725.3033528,CREATED,db40ee91-d511-4612-a50f-9c0e47210509,891abe53-263a-472b-aa68-22ff2231c998,c4,c1,26,?,?,surb={'id': 'bb3a3ce1-df34-4333-b7c1-94006640dbb5', 'route': ['p1', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769475725.3204355,RECEIVED,ab6af1af-1dbd-4028-8228-0b3727d58fe7,0dd3d1b1-9d1c-4d15-9a41-57be50f8fe1f,c1,c4,27,p1,?,surb={'id': '002252a0-b7cc-4cc6-a777-2c904d93be94', 'route': ['p1', 'e7', 'i1', 'x8', 'p1', 'c1']}
1769475725.36138,SENT,f204bd97-acf1-49c7-93d0-d6175d5e3352,b60adb46-a333-4412-b9aa-d7413e02c45d,c4,c1,3391,?,p1,
1769475725.3614786,CREATED,38d497f4-4f3b-483d-ba4c-f59c93de45fe,546b8d84-f0d2-40df-a12a-256d131c4f3a,c4,c1,27,?,?,surb={'id': '4a6fd4dd-1e93-4d18-bc4b-5bb10bd1c4ad', 'route': ['p1', 'e12', 'i3', 'x9', 'p1', 'c4']}
1769475725.4066255,SENT,0c53eab6-6292-4ccc-a562-5818062bcff9,6f22d5db-0a69-4a1b-8661-3546f04a6b97,c4,c1,3403,?,p1,
1769475725.4067228,CREATED,cb94f2a9-af4e-4e0d-bb05-b564317bc9f1,546b8d84-f0d2-40df-a12a-256d131c4f3a,c4,c1,27,?,?,surb={'id': '4a6fd4dd-1e93-4d18-bc4b-5bb10bd1c4ad', 'route': ['p1', 'e12', 'i3', 'x9', 'p1', 'c4']}
1769475725.451376,RECEIVED,fdecc117-c143-4708-bda6-c3a328133e49,81616e57-e90c-4941-83df-5410218be38e,c1,c4,27,p1,?,surb={'id': 'e6d5605c-462e-4e0f-85ba-98e5d8808e51', 'route': ['p1', 'e7', 'i10', 'x2', 'p1', 'c1']}
1769475725.5041664,SENT,8ff26821-b61c-4f2e-a4dc-b6bf3c3ab16a,5186cc29-ad83-4231-86bf-4c9d7c3f9982,c4,c1,3359,?,p1,
1769475725.5042677,CREATED,1e35f28f-43fc-4ea2-a550-25d3c1835b82,f114972a-a678-4752-ad6f-7f172f9365a0,c4,c1,26,?,?,surb={'id': '21ac1925-b484-4d86-9153-02d42f5d45a0', 'route': ['p1', 'e8', 'i7', 'x7', 'p1', 'c4']}
1769475725.5389922,RECEIVED,63c65f18-7087-4a4f-abff-f2d0a48d2e86,b4d1f96e-3a7a-46c2-be63-6dec62fe001b,c1,c4,27,p1,?,surb={'id': '34b8a9aa-36b5-481a-8c11-8868a9c02ea9', 'route': ['p1', 'e2', 'i8', 'x9', 'p1', 'c1']}
1769475725.8044722,SENT,c10c3945-985d-472a-bf6b-b53bcab9b2f5,d4cb0be4-152a-4b0f-8d67-8d5abae91c2d,c4,c1,3381,?,p1,
1769475725.8046196,CREATED,e4df883f-efb7-4332-9a11-f32e64984c99,f114972a-a678-4752-ad6f-7f172f9365a0,c4,c1,26,?,?,surb={'id': '21ac1925-b484-4d86-9153-02d42f5d45a0', 'route': ['p1', 'e8', 'i7', 'x7', 'p1', 'c4']}
1769475725.8363872,SENT,888642c2-cf9d-4d02-98f5-b40857b30d38,e5c011e5-08ae-4819-ab62-a665f579d283,c4,c1,3363,?,p1,
1769475725.8365366,CREATED,24f0161f-b7b6-4d45-aa55-129784d310bc,2ba103d5-65c2-4474-bb5c-c0aecd802ddf,c4,c1,27,?,?,surb={'id': 'eb3ecc71-fa8a-426d-ad00-c5da17e046a9', 'route': ['p1', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769475726.0231695,SENT,daa5b055-3953-469e-959b-c37c56c6a1d7,8b578e63-d20a-4fcd-9267-eff37eaa53c7,c4,c1,3384,?,p1,
1769475726.02371,CREATED,c6e7adf2-205d-40d6-9bb5-ba6e17ac7e68,2ba103d5-65c2-4474-bb5c-c0aecd802ddf,c4,c1,27,?,?,surb={'id': 'eb3ecc71-fa8a-426d-ad00-c5da17e046a9', 'route': ['p1', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769475726.2713063,SENT,9240fb8e-5a98-47bb-a126-bdcd5bb8bfb7,e2e49b21-0223-47b4-b5cc-202b2c7a23ee,c4,c1,3397,?,p1,
1769475726.2714565,CREATED,58c834b3-e6bb-4156-a9bc-bd9d44d3459c,923bc53a-7c9e-4f01-b72c-2e8b67ff6757,c4,c1,27,?,?,surb={'id': 'a98336da-6162-46f7-b0e7-62723b0bbf20', 'route': ['p1', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769475726.5587184,SENT,1e85bff6-de55-4546-92e5-5cf5e64cb75b,622d4925-d66f-49b8-9319-aed855c52f6c,c4,c1,3359,?,p1,
1769475726.5588489,CREATED,ec499ada-b661-4606-9e6a-deb6f2eeb803,923bc53a-7c9e-4f01-b72c-2e8b67ff6757,c4,c1,27,?,?,surb={'id': 'a98336da-6162-46f7-b0e7-62723b0bbf20', 'route': ['p1', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769475726.7232645,RECEIVED,6bab3ff4-06b0-4016-8d41-3c08b24002db,869f08ce-89e7-428f-8f80-660717bc8207,c1,c4,27,p1,?,surb={'id': 'a2fb852e-1744-4ffc-a42d-e17e7bd54bc3', 'route': ['p1', 'e4', 'i9', 'x5', 'p1', 'c1']}
1769475726.9926429,SENT,a161a961-0c00-4708-83fc-c349f8b2cd99,e0a313c1-7bcb-4c97-a16a-f50784dcc7dc,c4,c1,3391,?,p1,
1769475726.9927876,CREATED,7c8e854b-9248-49d8-bc67-33e081e20ef4,8aa40b72-dbb6-4039-a0dc-43140340b84d,c4,c1,27,?,?,surb={'id': 'd014d695-8547-4344-846b-9aad49a9af23', 'route': ['p1', 'e4', 'i10', 'x3', 'p1', 'c4']}
1769475727.2529323,RECEIVED,5b594504-70b2-46e2-8653-afca373382b8,0acb2df2-f2e8-4737-acc8-254a9a59ade6,c5,c4,27,p1,?,surb={'id': 'd0ff0ed0-e4a0-46cf-b7f2-08313d5d4bca', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769475727.256855,RECEIVED,492671ba-2114-4cee-a660-26a18aa1a4c5,cf3d665a-35d6-4e59-936b-65c335922e47,c1,c4,26,p1,?,surb={'id': 'dc50c512-1e6c-4792-a40b-60060f4cfff8', 'route': ['p1', 'e1', 'i5', 'x10', 'p1', 'c1']}
1769475727.519076,RECEIVED,b8af4949-af6d-445f-a261-d370c7766ea4,0cd610fc-653e-4fa0-ab9a-70323d3e57c0,c5,c4,27,p1,?,surb={'id': 'f9de9880-f660-481b-8b02-60961478002c', 'route': ['p1', 'e2', 'i10', 'x3', 'p2', 'c5']}
1769475727.5281024,SENT,1c453fe3-0dca-4034-8522-d2d411a72aa4,72372e5d-8548-4fdf-ac16-c404ad7b15f2,c4,c1,3391,?,p1,
1769475727.5282316,CREATED,fbd4392e-fac0-4ca2-b55c-9c05ee3267dd,8aa40b72-dbb6-4039-a0dc-43140340b84d,c4,c1,27,?,?,surb={'id': 'd014d695-8547-4344-846b-9aad49a9af23', 'route': ['p1', 'e4', 'i10', 'x3', 'p1', 'c4']}
1769475727.749669,RECEIVED,00439776-5af9-4eb5-bfed-988ff7857bc6,5a3a9370-e8f5-4c69-969e-5b9a9d977fb4,c1,c4,26,p1,?,surb={'id': 'be61da4a-6831-4e80-b5fd-f79215367dee', 'route': ['p1', 'e10', 'i12', 'x4', 'p1', 'c1']}
1769475727.8036575,RECEIVED,941d5454-8f78-49d4-8677-edeee684cb51,0acb2df2-f2e8-4737-acc8-254a9a59ade6,c5,c4,27,p1,?,surb={'id': 'd0ff0ed0-e4a0-46cf-b7f2-08313d5d4bca', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769475728.2251377,RECEIVED,5d99e508-8454-4f99-aeea-4b3e946b5ed6,57afad86-1082-4845-8038-203ab41c858f,c5,c4,27,p1,?,surb={'id': '644fd51a-4795-4790-9a79-26061dcaee85', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c5']}
1769475728.5299816,RECEIVED,0b02a040-dae9-4db5-8750-32dd2b318aae,391783ac-dda4-42c9-9b5d-f145cfd9cd9c,c1,c4,27,p1,?,surb={'id': '6ea1c64a-9436-4e5d-9d97-8a490bd45146', 'route': ['p1', 'e10', 'i4', 'x4', 'p1', 'c1']}
1769475728.836341,SENT,992b0635-fb00-4eee-9330-2842a7343886,6026120b-0b22-42dd-8149-d290f83cd06c,c4,c1,3363,?,p1,
1769475728.8364134,CREATED,264e674c-2f1c-4ad5-93fb-88dd9c5f5672,d5259c40-a279-43d3-b8f2-b948208b8984,c4,c1,27,?,?,surb={'id': 'ff5a6a10-d046-4a96-8f10-175733d1dec9', 'route': ['p1', 'e4', 'i3', 'x3', 'p1', 'c4']}
1769475729.206915,SENT,f9879d9f-2ef6-4c1f-af7b-fca44a1832ec,849d60bc-8d0c-4471-b80b-cf956c8adc98,c4,c1,3371,?,p1,
1769475729.2071083,CREATED,3c64b8f8-ea66-4863-afb0-b310a792f742,d5259c40-a279-43d3-b8f2-b948208b8984,c4,c1,27,?,?,surb={'id': 'ff5a6a10-d046-4a96-8f10-175733d1dec9', 'route': ['p1', 'e4', 'i3', 'x3', 'p1', 'c4']}
1769475729.2258556,RECEIVED,143860ff-4e0d-47d9-9c10-5cf989ad3ed0,0e0c8a6d-1941-4787-af28-68b7c40eca78,c1,c4,26,p1,?,surb={'id': '875f4597-8fcd-4afb-a946-cc9306d1c5c0', 'route': ['p1', 'e2', 'i12', 'x3', 'p1', 'c1']}
1769475729.2729762,RECEIVED,38fb4655-75c2-454d-8f8f-d051cf2e03c4,57afad86-1082-4845-8038-203ab41c858f,c5,c4,27,p1,?,surb={'id': '644fd51a-4795-4790-9a79-26061dcaee85', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c5']}
1769475729.3092895,RECEIVED,4a6bf293-2f7b-46d0-8e5f-59a3686a9730,3d05f3ac-7c98-4b01-a169-e1662c7b9d0d,c1,c4,27,p1,?,surb={'id': 'a970d15f-b917-4515-9e0f-0c55b304a609', 'route': ['p1', 'e9', 'i5', 'x9', 'p1', 'c1']}
1769475729.4437492,RECEIVED,77097143-5d74-411c-9f7a-e17f137eba82,0e0c8a6d-1941-4787-af28-68b7c40eca78,c1,c4,26,p1,?,surb={'id': '875f4597-8fcd-4afb-a946-cc9306d1c5c0', 'route': ['p1', 'e2', 'i12', 'x3', 'p1', 'c1']}
1769475729.4896486,SENT,22d683fa-d03f-4124-bea4-010ecf18621f,54074ca8-24b1-4213-bf22-b35c03e367b3,c4,c1,3376,?,p1,
1769475729.4897983,CREATED,387c09bd-1bab-4dce-a107-408461354a2d,12a3a4c3-ff3b-43c3-aa1d-638240ff3e11,c4,c1,27,?,?,surb={'id': 'ba6eebdb-0541-4f40-8e2b-b9e27ae1a29c', 'route': ['p1', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769475730.2191458,RECEIVED,7cd5371b-f021-477c-9527-96ee6f7ac273,a387eec0-8efb-4240-9e19-e0c36611ffe8,c1,c4,27,p1,?,surb={'id': 'bc68c12c-839d-493d-acf9-c01716016cb0', 'route': ['p1', 'e9', 'i2', 'x10', 'p1', 'c1']}
1769475730.2431521,RECEIVED,2c812d7e-341e-4840-a243-98b09d029143,9b066f3d-6f41-4a1b-940e-4bb7e152c144,c5,c4,27,p1,?,surb={'id': 'd48d42e4-901d-4feb-812f-1bf139e49f9c', 'route': ['p1', 'e11', 'i1', 'x6', 'p2', 'c5']}
1769475730.2737355,RECEIVED,3952252a-ef0c-4c4d-b7dc-c3e699e9fc9b,5a3a9370-e8f5-4c69-969e-5b9a9d977fb4,c1,c4,26,p1,?,surb={'id': 'be61da4a-6831-4e80-b5fd-f79215367dee', 'route': ['p1', 'e10', 'i12', 'x4', 'p1', 'c1']}
1769475730.5581832,RECEIVED,155a3073-fd3e-46fb-9140-0f6c3520729d,ff8311c6-a3d3-48fa-ab07-b880376cc522,c1,c4,27,p1,?,surb={'id': '74181b4a-7ae9-4f35-b8c2-7e713360a2a0', 'route': ['p1', 'e1', 'i3', 'x8', 'p1', 'c1']}
1769475730.6498113,RECEIVED,81f886a4-0aff-4dcf-ac76-f59c71fbdb6e,3737b69c-5167-461f-ba2f-1586258752a5,c1,c4,27,p1,?,surb={'id': '7dbd08e8-27e0-4dc7-8c2a-c4be5369b93b', 'route': ['p1', 'e3', 'i3', 'x5', 'p1', 'c1']}
