timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769498653.2310038,RECEIVED,af2f21d7-9b76-4b6f-858f-626095af7407,e8a350d7-1e6a-4d56-9e09-a40dded72fe0,c2,c4,27,p1,?,surb={'id': 'e4f8d086-250f-43e4-9dfc-9a543567209a', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c2']}
1769498653.3189225,SENT,10ea1561-4bb8-416a-a929-3c76076ac22c,1d4801bd-257a-47c9-9504-79a26574672f,c4,c1,3374,?,p1,
1769498653.3189998,CREATED,d285a9b2-cb24-4250-b0b1-127514cb5fb4,68781f7e-494a-40e2-8606-3ebbb0f6253d,c4,c1,27,?,?,surb={'id': '3cd29c9f-abe9-4735-9791-2f74b8e7d79c', 'route': ['p1', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769498653.3405418,RECEIVED,9f808074-b26c-4049-9338-2121b0c33ef7,b3bfaed9-dadd-4d06-8bfb-9154e45cb426,c3,c4,27,p1,?,surb={'id': '33b5f50a-cced-4428-a1f3-0d5cd417b431', 'route': ['p1', 'e10', 'i4', 'x9', 'p3', 'c3']}
1769498653.3649065,SENT,0143a28e-a7f9-4bcf-a378-3788e9956fd8,17a09215-492d-4df9-bdbc-e50df3816616,c4,c1,3380,?,p1,
1769498653.3649852,CREATED,d91e815a-faf3-4025-a78e-eef338fcc063,ab90d12d-ef18-4f69-b5ac-6ff1bce56e57,c4,c1,26,?,?,surb={'id': '79f1d28f-b25c-4fcf-ae07-9dfa45de0b6b', 'route': ['p1', 'e6', 'i9', 'x11', 'p1', 'c4']}
1769498653.6546857,RECEIVED,5c49d7ea-fbd4-47c2-97b9-73e362f69ca7,d8a53845-6e4c-4d40-aaf2-22d325064a7f,c2,c4,27,p1,?,surb={'id': 'e2d0e087-7709-494a-a0b1-7f3b65dc8836', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c2']}
1769498653.6976964,RECEIVED,8cca4d41-1db9-423b-8543-5cff9065ed34,b03b1a16-20cc-4573-8ad8-04e0e4609066,c3,c4,27,p1,?,surb={'id': '14567ecb-62e4-43d1-a252-9965c816877f', 'route': ['p1', 'e4', 'i10', 'x1', 'p3', 'c3']}
1769498653.7084079,RECEIVED,e245f98b-7208-424d-822b-ed106233a059,21b62b02-8a72-4e06-af6c-59dd4623a8b1,c3,c4,27,p1,?,surb={'id': '51865d13-f945-4ad6-a252-1726f2bf5fea', 'route': ['p1', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769498653.7998922,RECEIVED,f9e48aa0-c55c-4774-8f6e-de14cd069f05,627075cc-3fcf-4996-8415-b15e77a89c42,c3,c4,27,p1,?,surb={'id': '26dfe1a9-63fa-417b-8c0b-dd38437820a1', 'route': ['p1', 'e8', 'i9', 'x4', 'p3', 'c3']}
1769498654.219759,RECEIVED,c305879c-8558-44b7-823c-bcd8b054f7b3,4db81404-4ba0-48ad-bc66-33cc7a21a081,c2,c4,27,p1,?,surb={'id': 'f18e2ffb-cc9b-4940-a533-c3fea2f2b44e', 'route': ['p1', 'e7', 'i4', 'x7', 'p2', 'c2']}
1769498654.2460868,RECEIVED,4e8fd90c-e908-47f8-9505-ebe8c49bd1ec,c9b1dfc2-d060-4dec-98f4-8c9dcdc9906c,c3,c4,27,p1,?,surb={'id': 'b337aae9-6fe6-4bba-bc23-0e7b3180029f', 'route': ['p1', 'e1', 'i2', 'x3', 'p3', 'c3']}
1769498654.2472038,SENT,e2794c44-5b48-44df-a21e-cbbbbc71cd67,8d47f088-f905-4dbf-abcd-c7787fb938ac,c4,c1,3383,?,p1,
1769498654.2475033,CREATED,123bb1db-9fb5-4028-add2-116f17b8c825,e6d1e3f6-1120-4e0e-bc05-8980830ffcdf,c4,c1,27,?,?,surb={'id': '1dbc27c9-857f-437a-b26c-787f88d2c1ae', 'route': ['p1', 'e3', 'i2', 'x1', 'p1', 'c4']}
1769498654.4678597,RECEIVED,2e7b1e81-b71a-4d53-9c7a-5d8c5b09361c,45f73255-ccf5-4a9e-b971-5225ac76e81a,c3,c4,27,p1,?,surb={'id': '68a5ebb2-c736-4a38-b6f4-25a6ba410e0d', 'route': ['p1', 'e4', 'i2', 'x6', 'p3', 'c3']}
1769498654.5262475,RECEIVED,a1b899a1-9ff6-4698-9377-c723cae9c9f3,75347fb1-0442-4a98-ab4d-e57692f55ae3,c3,c4,27,p1,?,surb={'id': '79cf2419-383f-4dab-ab00-372bb5976f69', 'route': ['p1', 'e6', 'i9', 'x8', 'p3', 'c3']}
1769498654.5919397,RECEIVED,4c5f994e-8e49-4808-951e-610737779998,097f4146-72a1-4437-ae4f-0523e65e15c9,c2,c4,27,p1,?,surb={'id': '329a3578-d8e2-485a-9c41-ed790a637c20', 'route': ['p1', 'e6', 'i4', 'x1', 'p2', 'c2']}
1769498654.801813,SENT,3e83ac5c-8ce3-425f-85ff-ca00f9845751,c8e10e1f-1bd4-444f-88da-818c039fd1fa,c4,c1,3376,?,p1,
1769498654.8019643,CREATED,59133653-4fee-47ca-9d11-59fc86df05e1,259e2e4e-38cd-45d8-a653-a0c0865a36b0,c4,c1,27,?,?,surb={'id': '1d583c6e-554b-425f-a1d7-bd36c034aed4', 'route': ['p1', 'e3', 'i7', 'x6', 'p1', 'c4']}
1769498654.8414826,RECEIVED,abb71525-d445-4ba6-b56b-a84a28ad56fa,6449f2c7-62a8-448f-8bc7-7c0da56c7227,c2,c4,27,p1,?,surb={'id': 'e55bd05f-a3aa-40d2-8358-2220da755dec', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769498654.9674354,SENT,755e79f2-2b61-42e9-b912-1681dc0953c6,8b69980b-d50b-4572-aa54-3f043883ff1c,c4,c1,3376,?,p1,
1769498654.9675875,CREATED,7e8df377-d0d6-44e6-8446-c71368440ca2,afbf9f77-6cfa-4aba-a543-3277f21938ee,c4,c1,27,?,?,surb={'id': 'c8df4f74-3b07-4098-8bc0-c008ae1a8d31', 'route': ['p1', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769498655.2414887,RECEIVED,b996ee0e-ddb2-4344-86a3-3677b09593eb,324e9b2f-c553-45e2-afc9-61e368508945,c3,c4,27,p1,?,surb={'id': 'bc36cc8c-77c2-43b8-b921-a9934d34f3f2', 'route': ['p1', 'e7', 'i2', 'x2', 'p3', 'c3']}
1769498655.273736,RECEIVED,6ebe5884-be2d-4d25-ad15-e7585c0b7fe4,14731dc7-e152-451f-82e5-4d84bfb195b8,c3,c4,27,p1,?,surb={'id': '35af7046-bae0-40f2-8907-e444516a4b27', 'route': ['p1', 'e3', 'i6', 'x7', 'p3', 'c3']}
1769498655.3093288,SENT,f9cf7cb9-99a0-4344-9bda-928d4cbaccf5,d09fe87f-6f22-4a90-a2ed-892bfca6bfbd,c4,c1,3376,?,p1,
1769498655.3094702,CREATED,6d34f3f2-d8ff-4da5-a71e-e8898ddd69d0,27f4f0da-8901-48cb-9093-584c0052b364,c4,c1,27,?,?,surb={'id': '5e57031d-0340-4409-9961-d2324d43d424', 'route': ['p1', 'e9', 'i5', 'x8', 'p1', 'c4']}
1769498655.3844132,RECEIVED,f01e33ca-cbe9-4360-9080-6b678abab263,a6ed20c2-e6e5-4c00-bfcb-c145bfc184ea,c3,c4,27,p1,?,surb={'id': '68014203-a2e7-4664-b700-6fca178f775d', 'route': ['p1', 'e5', 'i12', 'x9', 'p3', 'c3']}
1769498655.6526783,RECEIVED,41ffae44-b310-4dc5-9970-a19142c440a3,55b6d16e-0f17-471f-bd8d-11697bbafe84,c2,c4,26,p1,?,surb={'id': 'cfa291e3-6658-44a8-9090-eb2378aa375f', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769498655.6582348,RECEIVED,b36a791b-3efc-491e-96ae-9f5cd817fabd,40ddc520-b998-4e57-8ad5-c35f78090f80,c3,c4,27,p1,?,surb={'id': '4cbe6377-f3e0-4d11-9886-4ee67bb8d0a8', 'route': ['p1', 'e11', 'i11', 'x11', 'p3', 'c3']}
1769498655.6639996,RECEIVED,ef60abf1-519c-464e-9667-46f9791c3d07,b99e7c61-e803-427c-9ea2-9e37f894c1ba,c3,c4,27,p1,?,surb={'id': '4bf453f7-1cc7-432c-be3b-e0d5722ad53d', 'route': ['p1', 'e10', 'i6', 'x2', 'p3', 'c3']}
1769498656.289837,SENT,2906316a-b80a-43a3-905e-6dec7f253ef5,de44b17c-70c1-4305-b2eb-31b237a6c898,c4,c1,3384,?,p1,
1769498656.2902088,CREATED,c94da823-1366-4110-ad7e-50da1ba37535,f2b43f8e-9521-4b35-909f-4e491a8123cf,c4,c1,27,?,?,surb={'id': 'b212c749-ff06-43c7-b73f-63ca6f48ccfe', 'route': ['p1', 'e7', 'i7', 'x9', 'p1', 'c4']}
1769498656.312321,SENT,c7e39fca-265b-425f-ae83-2b40cb245968,1d01b14f-6ac1-4f6c-a464-8065a9359f31,c4,c1,3394,?,p1,
1769498656.312432,CREATED,8d3ecd1f-36f2-415e-b514-2cc1deeaa0c7,7cebc2da-ce90-4bfe-a912-ea99b96022a8,c4,c1,27,?,?,surb={'id': 'f7328a43-57f8-4190-a8be-9c8718f96faf', 'route': ['p1', 'e7', 'i10', 'x2', 'p1', 'c4']}
1769498656.3849373,SENT,b5a80cc7-bba1-4369-9965-5e6a0b02325c,a9f561cc-0c48-4f98-af7d-633acb6f36e9,c4,c1,3400,?,p1,
1769498656.385043,CREATED,3a2df28b-5798-40dc-bc90-2a4974f9593c,8168709b-1b42-4942-8ef4-b9f9e6416bf3,c4,c1,27,?,?,surb={'id': '24f86055-e2bc-4686-b16e-d9bb0d77e5e4', 'route': ['p1', 'e12', 'i6', 'x5', 'p1', 'c4']}
1769498656.4055119,RECEIVED,3971245f-0a78-4336-81c6-f248254402af,6606f9c0-8773-4c28-856a-f4afa0402862,c2,c4,27,p1,?,surb={'id': '29414589-f689-4468-aff7-43636f0478e0', 'route': ['p1', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769498656.4848962,RECEIVED,0a66afd7-003a-40fa-b7eb-0f89d15c2528,2eb83820-ce94-4453-8057-d48884afb276,c2,c4,27,p1,?,surb={'id': '1f6904fe-2bf2-4833-871c-9f22c5a50375', 'route': ['p1', 'e7', 'i5', 'x9', 'p2', 'c2']}
1769498656.5473616,SENT,99bf3f8b-d074-4402-bb33-35be250d2f26,f832b39f-81e7-4553-b045-a3c9406b6c6e,c4,c1,3375,?,p1,
1769498656.547473,CREATED,9bfb4bf1-68d1-4c92-bb23-0b85c6cbc6a1,067234cc-e22c-46ad-9347-d653c6a400a0,c4,c1,27,?,?,surb={'id': '52fe21d9-236d-4621-bece-f5d4d3d95b72', 'route': ['p1', 'e2', 'i6', 'x6', 'p1', 'c4']}
1769498656.7866623,RECEIVED,77f0b494-9dd1-4703-95d5-a82d17b322d6,3c6f8ef0-ad62-4273-bb0e-04515b0aaf9c,c2,c4,26,p1,?,surb={'id': '482a3d25-b53f-4b80-82dd-6ef7ba368556', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c2']}
1769498656.8736436,SENT,a8ae9477-1857-44ab-a6af-8aa5fa8eadd4,12c4e67c-3c79-4199-8718-663a1298deaf,c4,c1,3380,?,p1,
1769498656.8737173,CREATED,0538cfa3-7fae-483d-b454-d65fa4130166,4a46b6c9-fbcd-41f6-b26e-44722bbc7c7b,c4,c1,26,?,?,surb={'id': '379ccf10-2b0b-4840-acfd-929295a836a0', 'route': ['p1', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769498656.9135544,RECEIVED,82f4e170-716d-480a-b7a1-eb5d47f274e0,22453209-4801-4036-b63e-233f2416f2d6,c3,c4,26,p1,?,surb={'id': 'b0467ea2-9199-406e-8f3b-e27d930c310d', 'route': ['p1', 'e4', 'i12', 'x6', 'p3', 'c3']}
1769498657.0018473,SENT,423cc8c2-55cd-45de-87b1-597a227b8422,bdbd737a-2e07-42e0-988c-9d8ab194399c,c4,c1,3393,?,p1,
1769498657.0019991,CREATED,bd01d585-5ca7-4e50-af7a-47538af50444,ff94e41b-2865-4ceb-9bb2-5b65458aeb09,c4,c1,27,?,?,surb={'id': '4ea5bed6-39ca-4722-8b81-91fa06426ad2', 'route': ['p1', 'e7', 'i10', 'x8', 'p1', 'c4']}
1769498657.1709394,RECEIVED,e79fdb27-f539-475b-84db-7a40200fa6fd,ed04207b-af0c-44f0-9c36-7446af234d1c,c2,c4,27,p1,?,surb={'id': 'e3757604-8a6b-4ac5-98ce-b267e7fed841', 'route': ['p1', 'e5', 'i7', 'x5', 'p2', 'c2']}
1769498657.2797909,RECEIVED,f5a6239b-e3a7-4f75-b1fe-6025838fe6b3,4fe6ad41-8ba0-4383-a042-7eda01d8093f,c3,c4,27,p1,?,surb={'id': '2ce98ebd-7799-4fc4-a374-4aad33e05a7c', 'route': ['p1', 'e6', 'i4', 'x7', 'p3', 'c3']}
1769498657.307952,RECEIVED,f4d21d71-f7ed-4344-82cf-70255489ccd7,7a2425bc-a428-4fa1-900d-5b69c1150c35,c2,c4,27,p1,?,surb={'id': '2a1b8e64-5936-49a5-9151-d462eb92828d', 'route': ['p1', 'e8', 'i9', 'x4', 'p2', 'c2']}
1769498657.7055266,RECEIVED,43eb1374-a28c-42e7-b295-ce557d97a0f5,63467194-bc55-49c2-a58b-fe63d7399892,c3,c4,27,p1,?,surb={'id': '68d465f9-566b-49d1-aa26-892dbf09022e', 'route': ['p1', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769498657.7285585,SENT,82c6b93e-878e-4ce1-8b36-a59afa2abfa5,0a60972d-f8e8-4fc7-bc75-a0d9d209d5b9,c4,c1,3376,?,p1,
1769498657.7287107,CREATED,6378187d-420a-4649-a2cc-7848dcfbdd50,079ba13c-7b04-475f-882f-078fae704987,c4,c1,27,?,?,surb={'id': 'f178cad6-297a-4bce-8065-28b87c9b2bd8', 'route': ['p1', 'e12', 'i9', 'x12', 'p1', 'c4']}
1769498657.7783363,SENT,e4684c14-76a0-4f70-9054-0c930091cca0,58c9a9a8-dbb8-4895-9496-64bdb08b1566,c4,c1,3417,?,p1,
1769498657.778483,CREATED,aed7c404-27c0-4096-a04b-5e50c1ffb2f5,5243053a-a71c-489c-8433-99e0e487d058,c4,c1,27,?,?,surb={'id': '8570a26b-a8fe-4cae-8fb0-646a0e22f2df', 'route': ['p1', 'e8', 'i10', 'x11', 'p1', 'c4']}
1769498657.7909057,SENT,1ae5fac4-8fb0-43fa-80d2-2efa3886af22,23378518-f27b-4055-a29e-353e07283495,c4,c1,3402,?,p1,
1769498657.7910774,CREATED,a124e498-7c1d-48ac-8019-adcdf39654d3,a59875da-0a4f-4969-8ead-b4b46df87a48,c4,c1,27,?,?,surb={'id': 'a6b7155a-7435-4c3e-bf9e-433d72117389', 'route': ['p1', 'e5', 'i3', 'x3', 'p1', 'c4']}
1769498657.83394,RECEIVED,6dc98f61-e99a-417a-8090-8a64121477af,eba52638-ee78-47b2-9c30-8f56fb6a1396,c3,c4,27,p1,?,surb={'id': '8bc90f38-b9b3-4228-835f-c9261e07d098', 'route': ['p1', 'e6', 'i8', 'x2', 'p3', 'c3']}
1769498657.866712,RECEIVED,75bfae2a-e82a-4f3a-a000-2d1fe670c036,bd9a10fa-c479-4243-88f2-88fb0dcb8160,c2,c4,27,p1,?,surb={'id': '84b55b08-6c41-4da7-befa-4f8f3dd1738a', 'route': ['p1', 'e1', 'i4', 'x2', 'p2', 'c2']}
1769498657.9700842,SENT,e43cfd2b-57f9-4d0e-b430-b88bfde10ada,655c17af-1a51-4890-a152-f8b042ef6dcb,c4,c1,3371,?,p1,
1769498657.970171,CREATED,841aa0f4-b01d-47dd-b021-1b13e27bcce3,7c58d093-7aa1-4192-ae3f-074662d55e93,c4,c1,27,?,?,surb={'id': '5a55e97b-576f-4dbe-8782-3fe1476ab596', 'route': ['p1', 'e7', 'i8', 'x5', 'p1', 'c4']}
1769498658.1812055,SENT,2fbbacb7-6645-40bc-8014-a3038cd054bb,9452f23c-1018-403a-af07-31cbe5d297f1,c4,c1,3400,?,p1,
1769498658.1813598,CREATED,940ffe48-daf1-4396-aaec-98de16f6aa62,7315a181-45e4-4745-8a8b-caa560552eb8,c4,c1,27,?,?,surb={'id': '646ccd1b-969a-46e4-ad75-684594820c2b', 'route': ['p1', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769498658.1996481,SENT,db9950e0-cbf8-4654-8280-a9fb2fda0846,7647f44a-3d23-43e7-b4f8-3a6a0a81dde5,c4,c1,3399,?,p1,
1769498658.1997933,CREATED,9b8d2b62-1a45-45e2-b21f-1a54d24081c0,6ade820d-554b-4989-8cd2-48556795fde7,c4,c1,27,?,?,surb={'id': '621f08d9-99e2-4421-b4fa-8d31909e2c32', 'route': ['p1', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769498658.2092478,RECEIVED,2a6651fa-784c-47ff-b8fa-0588529a32b8,2cec534f-fb79-4afe-9a32-ea0f3416cb71,c2,c4,27,p1,?,surb={'id': '67bc56fe-7fc5-4eff-8c28-72a62f8987ea', 'route': ['p1', 'e5', 'i1', 'x6', 'p2', 'c2']}
1769498658.21304,RECEIVED,99d5fd21-55a5-4026-a24a-60893f28000e,89af8335-0c6f-4d0a-8101-9ae1deaeaba3,c3,c4,26,p1,?,surb={'id': 'bef865b8-ee01-4f52-9489-467430a07f7c', 'route': ['p1', 'e1', 'i3', 'x4', 'p3', 'c3']}
1769498658.2433224,RECEIVED,0d65179b-e977-417a-8594-7f07c50a4b53,9097e650-829e-4216-b68c-a1f07a116d3c,c2,c4,27,p1,?,surb={'id': '80f48db0-8592-4bf9-a536-8ba6734222d8', 'route': ['p1', 'e11', 'i1', 'x1', 'p2', 'c2']}
1769498658.3030372,RECEIVED,7c982210-9bc0-4164-8382-8329ce7861fa,b89c31e2-2a69-44a6-8b03-90b92d310b15,c2,c4,27,p1,?,surb={'id': 'e079c919-82a1-477b-9a7f-ccf1b640b570', 'route': ['p1', 'e7', 'i1', 'x12', 'p2', 'c2']}
1769498658.3093002,RECEIVED,a1e20f66-2fd7-4f26-af35-fa9e3d53f0f0,3587a6f9-8a90-4e5d-a23d-c3491d5216c5,c3,c4,26,p1,?,surb={'id': 'd81761fb-2ac6-4758-9fef-963d5c2111e2', 'route': ['p1', 'e6', 'i4', 'x5', 'p3', 'c3']}
1769498658.3540397,RECEIVED,b78854f9-7ddb-4070-a3e0-755f0464bf69,f863ec30-d83b-4217-892f-5a6ff7fde50e,c2,c4,27,p1,?,surb={'id': '9e173e56-94cd-492e-b51b-ab509bcfaeaf', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769498658.4135082,RECEIVED,04d257e9-8cb1-47a3-abf3-d15f07917d0e,a97d450a-06e8-43ed-b3a2-80921bd37227,c3,c4,27,p1,?,surb={'id': 'ef638f02-41cc-4c7c-84bc-5c1dab996a5c', 'route': ['p1', 'e12', 'i6', 'x6', 'p3', 'c3']}
1769498658.433917,RECEIVED,57cdb88e-3827-4da1-8e31-2b61534c10ca,b0b61c95-117b-4730-9148-3c8eb87df59b,c3,c4,27,p1,?,surb={'id': 'e09c1123-53c2-4f18-8709-4d51a36e4ca9', 'route': ['p1', 'e11', 'i4', 'x9', 'p3', 'c3']}
1769498658.532177,SENT,a9ab72b7-79fc-4803-aa64-461818173598,0dfd5f8e-2b1a-409c-b5ea-383e736cb703,c4,c1,3359,?,p1,
1769498658.532239,CREATED,9c14ea51-aadf-41c2-bbb2-34a63bf773d8,d570a400-5024-4a9c-9804-c21898b15b44,c4,c1,26,?,?,surb={'id': 'ab3701f7-3b2f-4aad-8b24-74cdbbca41dd', 'route': ['p1', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769498658.622677,RECEIVED,09d36bc3-c8f1-409a-bb0d-ca7c62b67f26,8cadfe09-d39a-487b-a665-3a0ded5207b0,c2,c4,26,p1,?,surb={'id': 'e848b4c2-ac68-466a-8658-83ffbc539380', 'route': ['p1', 'e5', 'i4', 'x3', 'p2', 'c2']}
1769498658.732653,SENT,52ff2b80-1108-4381-afcc-87538b237b9e,b4be4ab5-ed45-4749-be63-757b939944bf,c4,c1,3364,?,p1,
1769498658.7334676,CREATED,12468408-ac75-45a2-89ab-31f6023f9deb,e8add0f0-ae90-4bb8-86f0-ab10660e682d,c4,c1,26,?,?,surb={'id': 'dc3ca095-46ac-44a6-b12e-c5579c435a7b', 'route': ['p1', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769498658.8455045,RECEIVED,f1293a6e-0e86-4acc-b549-760e0c8795e7,dda7040b-a2d6-4c03-9888-9164d92eaf36,c2,c4,26,p1,?,surb={'id': '10772b4b-2204-4f21-9c20-31dc7e75937d', 'route': ['p1', 'e8', 'i7', 'x5', 'p2', 'c2']}
1769498659.0660274,SENT,d89d2d8c-ff4b-4fc0-a67d-f40a79a5c059,3366627b-6dce-4174-8475-24fe06e9752d,c4,c1,3401,?,p1,
1769498659.066146,CREATED,d1abc836-1a2a-42aa-9192-6e5eb85de3b6,0584b8ce-d835-44e2-aaaf-3cbb722f7576,c4,c1,27,?,?,surb={'id': '41e4650a-8f38-4195-9963-c5531432cc99', 'route': ['p1', 'e5', 'i10', 'x4', 'p1', 'c4']}
1769498659.155875,RECEIVED,0443689a-625f-48f9-9304-331024936be5,9d0daea4-5c30-49f9-9024-44a5bc2cc478,c3,c4,27,p1,?,surb={'id': '0f5a0dab-e5ed-45b4-a704-2ebf6556bc44', 'route': ['p1', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769498659.361556,RECEIVED,fc1722ea-0e16-4711-bcd4-d6c22ffb2944,01f7cf40-bc75-400c-83d1-a5de4d130711,c3,c4,26,p1,?,surb={'id': '056890ee-066f-48ab-a614-c8b26cc0111b', 'route': ['p1', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769498659.4126477,RECEIVED,9947becf-6470-4553-ab0a-e68f36ec291d,dd411411-d1e3-4eef-acae-010c9a6eb345,c2,c4,27,p1,?,surb={'id': '91e2c9fa-1a69-49ad-8854-809f5896d189', 'route': ['p1', 'e5', 'i11', 'x7', 'p2', 'c2']}
1769498659.466238,RECEIVED,eda41ace-37b2-44d5-8376-caf948d2b5e9,732ed4c4-d12b-4047-83c7-82d81fa40b07,c3,c4,27,p1,?,surb={'id': '9d27bff4-7a8f-4b1c-8949-fbb05b909876', 'route': ['p1', 'e12', 'i12', 'x1', 'p3', 'c3']}
1769498659.5477421,RECEIVED,0f26047b-9fce-4645-a389-5e7a6905bc4f,ab3df4fe-bf68-4b25-815d-0aa323e99321,c2,c4,27,p1,?,surb={'id': '8e5c57c7-b2db-45ee-ac23-b3c7eabf25a9', 'route': ['p1', 'e12', 'i2', 'x6', 'p2', 'c2']}
1769498659.6109447,RECEIVED,16bf4f07-4184-4d0a-a6a8-489ac4bb3cc2,459cb01a-56d5-47e4-94e0-0c46a2741e09,c3,c4,27,p1,?,surb={'id': '15c0c525-82bf-4a70-ab46-4d953706e6f6', 'route': ['p1', 'e6', 'i9', 'x9', 'p3', 'c3']}
1769498659.7678387,RECEIVED,8176d088-18c9-4ae8-a50c-a545ed197a24,fd365628-09ce-47e5-a97f-76450c322f8e,c2,c4,27,p1,?,surb={'id': 'cbf351a2-ba05-461c-b0dc-391cfaa1c9a8', 'route': ['p1', 'e8', 'i7', 'x4', 'p2', 'c2']}
1769498659.7814515,RECEIVED,0bd78f6a-5838-4af9-b209-54ac90869752,d9309fc2-777c-4d94-8f34-fbdd513177f9,c2,c4,27,p1,?,surb={'id': 'b675c9aa-507a-4de5-9bc6-69662e13ec11', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c2']}
1769498659.8084528,SENT,0bd1819f-4639-4ac9-ad57-43d7d1432a38,209339d7-c686-4a68-8dda-bb201ab5fc22,c4,c1,3380,?,p1,
1769498659.8086045,CREATED,b9a82133-595f-4781-a3b1-5aeef403aff6,7ae41d32-1d34-4241-aae6-7c9c918681e9,c4,c1,26,?,?,surb={'id': '3df2acb1-4909-4d20-bc09-b30ec1d2d220', 'route': ['p1', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769498659.8433864,SENT,c5721718-6cd0-42a9-92c5-315e371f98ce,d923a752-1d4b-4ea1-88cd-41dc7c3d2a5d,c4,c1,3371,?,p1,
1769498659.8435357,CREATED,50646a51-79a7-4b03-b0f5-fb822a9537f9,ca0228a0-47cd-412c-969e-c2f11433f8e1,c4,c1,27,?,?,surb={'id': '2efc0ea8-0f13-48ca-bbb2-482935d342a0', 'route': ['p1', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769498659.8657262,RECEIVED,c79c5dd9-2d00-45bc-8aea-d17916b5f9ac,e9f1c935-186d-4ee7-a8dd-171d50bb2ba2,c2,c4,27,p1,?,surb={'id': '2244e270-dbec-457e-8e52-34c9a297c9b3', 'route': ['p1', 'e10', 'i12', 'x1', 'p2', 'c2']}
1769498659.9438264,SENT,83b37ffa-2647-49b4-83b3-b8d0fa2c1f23,02625b47-3880-4a62-a43a-0810c7649d92,c4,c1,3359,?,p1,
1769498659.9439027,CREATED,45a6c3b3-baa7-419b-8e07-72dd3617d144,d0f63b3c-8cf8-4072-aac1-27f20ddd16bc,c4,c1,27,?,?,surb={'id': '5eeb0ab5-3e16-4218-9bdc-14f44aaeb287', 'route': ['p1', 'e10', 'i8', 'x3', 'p1', 'c4']}
1769498660.201948,RECEIVED,a1dd7e23-1a6e-46a3-bda2-3f7fa661692c,3134553b-0174-4a9e-a4e9-7fbc39a66a52,c2,c4,26,p1,?,surb={'id': 'eaaf4539-132f-49f9-9cd3-074a0cfb3ccc', 'route': ['p1', 'e5', 'i8', 'x8', 'p2', 'c2']}
1769498660.2836714,SENT,d01c56b3-a7ac-4bb8-a928-89818f68a3c7,00dd0093-b2d6-4af9-9379-e6a09d8be172,c4,c1,3380,?,p1,
1769498660.2837481,CREATED,68b19cd6-7746-47e4-8591-9a56c6b13c66,c4cf2a6f-2db9-4d07-8adb-f65982fdf774,c4,c1,26,?,?,surb={'id': 'afb98a71-ea53-40cf-9aa4-4a884bf66a5b', 'route': ['p1', 'e10', 'i7', 'x6', 'p1', 'c4']}
1769498660.3076215,RECEIVED,7a8e52bd-0b3d-4872-8c86-d2ad27b1048d,1ef2097d-6477-46e4-b590-d3e634767c11,c2,c4,27,p1,?,surb={'id': '416fd236-4832-49a0-bed8-b566940d47af', 'route': ['p1', 'e8', 'i5', 'x3', 'p2', 'c2']}
1769498660.4251227,RECEIVED,816b8adc-80ca-4662-aa7b-3f85eb129ea4,712d92d9-b614-4b34-8478-9e867e2465fa,c3,c4,27,p1,?,surb={'id': '4ec77386-8a94-4898-8aa2-d60dd078b267', 'route': ['p1', 'e11', 'i3', 'x9', 'p3', 'c3']}
1769498660.4469345,SENT,d8bfb47b-d94d-44de-88b5-0abfee997d11,eff22ed0-a8b0-4c79-9a6f-d3248d0b9cd9,c4,c1,3380,?,p1,
1769498660.4470115,CREATED,8300ca86-a2e3-47a1-a187-ddb721c053c7,95737fc6-b709-4460-ace3-22b0b04fe7dc,c4,c1,26,?,?,surb={'id': 'b918d44c-2e7a-4271-ba8f-ad3ca04d082d', 'route': ['p1', 'e11', 'i5', 'x5', 'p1', 'c4']}
1769498660.4738095,SENT,84badd43-5f5f-442e-89a6-a845cf709e8d,179b15fb-c61a-4833-b2b9-daf5e7f3b291,c4,c1,3384,?,p1,
1769498660.4738798,CREATED,8534abc5-b159-43a0-a8b2-60ea1a9c5aaf,91ca131a-1cf7-4783-89bf-1293c4b54831,c4,c1,27,?,?,surb={'id': 'eb55688c-36fd-42e4-bd15-d05d35766ac7', 'route': ['p1', 'e5', 'i1', 'x4', 'p1', 'c4']}
