timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733124.3386488,RECEIVED,79310458-db20-4bf5-93c8-011fc82f264b,45a39310-bfc6-44b1-ad11-38b81c895d2a,c5,c4,27,p1,?,surb={'id': '2aa90e6c-99ad-446c-9ce9-112544450541', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c5']}
1769733124.3728719,RECEIVED,ee32263b-4aca-4155-b3e6-4525d28f477c,936ed462-1537-44f1-8825-638f052ddfa9,c2,c4,26,p1,?,surb={'id': '846aafa5-feae-4cb2-8cf9-af735a06f34b', 'route': ['p1', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769733124.558733,RECEIVED,6f901195-9ee4-4139-9f14-3d38bcfe4cc8,45a39310-bfc6-44b1-ad11-38b81c895d2a,c5,c4,27,p1,?,surb={'id': '2aa90e6c-99ad-446c-9ce9-112544450541', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c5']}
1769733124.5839508,SENT,8ba72314-4a6d-4556-8d37-92a3b60ad46c,2137cfe9-ca15-4c5e-9db8-a21f3f8417ea,c4,c2,3383,?,p1,
1769733124.5841398,CREATED,8ab35f13-5df1-4f1d-aa68-d0dcb62d6c66,f64d1b78-86ef-4e4f-bf30-1f6521caf0e4,c4,c2,27,?,?,surb={'id': 'a7244be0-2939-43b2-8e52-a9dc7e437c8f', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769733124.5987897,SENT,f11ba6c5-df9d-48b1-a8cc-d3d601364df1,fb1d02ed-c633-466f-be17-c7a1bc57f5d9,c4,c2,3387,?,p1,
1769733124.5989494,CREATED,e4b6d455-85f8-47a0-a6e6-28126ef47274,f64d1b78-86ef-4e4f-bf30-1f6521caf0e4,c4,c2,27,?,?,surb={'id': 'a7244be0-2939-43b2-8e52-a9dc7e437c8f', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769733124.6116424,SENT,f06a92b0-7a60-4e22-97ab-27d1c2ff62da,b50aa6f9-1fc3-4690-a841-5597a428613c,c4,c2,3400,?,p1,
1769733124.6117678,CREATED,95218e3a-f058-47de-bdb3-d49025529805,c27c8d7d-76d2-46dd-9c4a-70c3c169e25b,c4,c2,27,?,?,surb={'id': '53cd1249-a569-4732-b3a5-c1798480dbd8', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769733124.6835637,RECEIVED,b3a5354d-1f6b-4960-b689-d9e2e9e55033,a13e984c-74cd-4917-9bb6-bcf18bea138f,c2,c4,27,p1,?,surb={'id': '0e1bf1c7-528b-4088-bcbe-3fa7f0d4889d', 'route': ['p1', 'e12', 'i7', 'x7', 'p2', 'c2']}
1769733124.7345533,RECEIVED,9575ce03-e680-4752-86af-6de19136b275,2a7f45af-904e-4327-a51e-ddf02429afdf,c5,c4,27,p1,?,surb={'id': 'dd5ed855-85c6-41c9-8060-cef425381bc5', 'route': ['p1', 'e9', 'i8', 'x3', 'p2', 'c5']}
1769733124.8345122,SENT,01011bf3-7fca-4a88-9b2b-d3e0297aef8c,9891544e-80cf-443d-81bb-4b6816060d45,c4,c2,3368,?,p1,
1769733124.834642,CREATED,f9b83192-45fc-4c77-bcf2-2a13a46c6f29,c27c8d7d-76d2-46dd-9c4a-70c3c169e25b,c4,c2,27,?,?,surb={'id': '53cd1249-a569-4732-b3a5-c1798480dbd8', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769733124.9524431,RECEIVED,e5c17a0b-6882-43b0-9bb4-2b7d1bc1bb13,c2abd186-96f6-405d-a9c1-086b8f898c04,c2,c4,27,p1,?,surb={'id': '02b96824-30aa-48a1-afdd-a701c9679dce', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769733125.1145892,RECEIVED,2199bd17-2229-4444-b5b2-11c42165fd74,c68dece3-7f0a-452c-a6a1-8c1fb3111bf5,c2,c4,27,p1,?,surb={'id': '1974d7fa-7482-4447-82d2-2cfc41bdb14a', 'route': ['p1', 'e8', 'i10', 'x12', 'p2', 'c2']}
1769733125.12035,RECEIVED,9a9b99f4-30a8-42e8-874c-93b4def3ac33,a7a4e247-3edd-4286-9bda-3ae601242832,c5,c4,27,p1,?,surb={'id': '14dbf252-8941-4820-8c13-965ac1e989c4', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769733125.1775663,RECEIVED,fdddd869-1754-4c41-8925-fc5ae8001a0d,99862b27-c30e-4e6f-ba20-07797dd19779,c2,c4,27,p1,?,surb={'id': 'b7b4b0ba-808f-4728-940b-def1693ebfd7', 'route': ['p1', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769733125.482838,SENT,12c2dd49-2b5b-4196-b688-32e416f1faba,f6efd255-f776-4269-97f2-9abeabfe7703,c4,c2,3380,?,p1,
1769733125.4830668,CREATED,3466f2c0-28df-42ed-b235-1dd1b21a57d7,b7c43771-b63f-49f6-a471-cd2115cc3058,c4,c2,26,?,?,surb={'id': '3d573b14-9aed-4407-aa9b-e13641e4c1fe', 'route': ['p2', 'e3', 'i5', 'x2', 'p1', 'c4']}
1769733125.5575843,SENT,a20aa83f-7c59-4d55-82e8-f7237abc3386,0625f432-e43d-46c1-a637-7bffe72ad3b9,c4,c2,3383,?,p1,
1769733125.5577154,CREATED,a92f7a6f-5338-43d1-b481-6a0ce09ed56a,b7c43771-b63f-49f6-a471-cd2115cc3058,c4,c2,26,?,?,surb={'id': '3d573b14-9aed-4407-aa9b-e13641e4c1fe', 'route': ['p2', 'e3', 'i5', 'x2', 'p1', 'c4']}
1769733125.6143277,RECEIVED,bfb506cc-3fd7-439e-8aa7-f34ba55d56b2,c2abd186-96f6-405d-a9c1-086b8f898c04,c2,c4,27,p1,?,surb={'id': '02b96824-30aa-48a1-afdd-a701c9679dce', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769733125.6674435,RECEIVED,b97d1217-1af0-4e56-8469-89807c34e768,c68dece3-7f0a-452c-a6a1-8c1fb3111bf5,c2,c4,27,p1,?,surb={'id': '1974d7fa-7482-4447-82d2-2cfc41bdb14a', 'route': ['p1', 'e8', 'i10', 'x12', 'p2', 'c2']}
1769733125.8109334,RECEIVED,d269f745-0b04-4d3a-9e68-ad7536c42eba,4cd67ccc-2aa0-434e-b58c-d58409607c1c,c5,c4,27,p1,?,surb={'id': '01d2bf7f-5082-4a4c-a21a-727831827532', 'route': ['p1', 'e7', 'i3', 'x2', 'p2', 'c5']}
1769733125.8785076,RECEIVED,0cd49641-ce6a-4f7d-8e20-4e364f047d73,99862b27-c30e-4e6f-ba20-07797dd19779,c2,c4,27,p1,?,surb={'id': 'b7b4b0ba-808f-4728-940b-def1693ebfd7', 'route': ['p1', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769733125.9892461,SENT,37d33555-7020-4591-9dd5-14dc517a04f4,3c99d19f-287b-4eda-b259-e4ecdec5c04f,c4,c2,3384,?,p1,
1769733125.989378,CREATED,a2d40c09-0fe2-44cb-ab51-5e7722a1070f,df4bb8bc-ac9f-429a-9b55-27ecb1077c5e,c4,c2,27,?,?,surb={'id': 'b74ed17f-9c9e-498d-a4ae-67ff65a2d10c', 'route': ['p2', 'e3', 'i1', 'x6', 'p1', 'c4']}
1769733126.001185,SENT,af60e0f3-0f07-4652-969c-1620862a0b1c,ea51336f-56ba-4eb8-a8b5-71cd2e6d8398,c4,c2,3377,?,p1,
1769733126.001337,CREATED,f941ada2-2925-404b-856b-ef1e775bd38e,df4bb8bc-ac9f-429a-9b55-27ecb1077c5e,c4,c2,27,?,?,surb={'id': 'b74ed17f-9c9e-498d-a4ae-67ff65a2d10c', 'route': ['p2', 'e3', 'i1', 'x6', 'p1', 'c4']}
1769733126.0788996,RECEIVED,80d5bb56-2499-4bec-9b6c-250bda1e3044,a13e984c-74cd-4917-9bb6-bcf18bea138f,c2,c4,27,p1,?,surb={'id': '0e1bf1c7-528b-4088-bcbe-3fa7f0d4889d', 'route': ['p1', 'e12', 'i7', 'x7', 'p2', 'c2']}
1769733126.0938325,RECEIVED,f0c5acbb-a759-4b2c-bf57-a41158cac843,936ed462-1537-44f1-8825-638f052ddfa9,c2,c4,26,p1,?,surb={'id': '846aafa5-feae-4cb2-8cf9-af735a06f34b', 'route': ['p1', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769733126.1081417,RECEIVED,2ee827f3-5d53-4e3a-9c4a-330d79463094,5f7d3bd3-975d-4c3a-9ff4-a6200955d36d,c5,c4,27,p1,?,surb={'id': '785be62a-6d48-4296-a9c1-c13c4ddb991b', 'route': ['p1', 'e5', 'i10', 'x2', 'p2', 'c5']}
1769733126.38301,RECEIVED,80bd24d7-5a60-41a9-9afc-aa3a2889befc,a2f4a491-a801-4fd8-aa4a-55b79908a6de,c5,c4,27,p1,?,surb={'id': '5287d181-6491-4075-b5d8-9aa529811cc3', 'route': ['p1', 'e7', 'i7', 'x4', 'p2', 'c5']}
1769733126.4183688,RECEIVED,146763ea-d8ac-44f9-b19d-7c46762b2907,f578293d-6c3a-430b-80e5-fdd73603dac7,c2,c4,27,p1,?,surb={'id': '3af03918-5115-407e-a212-53c629860ed5', 'route': ['p1', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769733126.7904332,RECEIVED,6cf6464d-f42b-4bb6-947d-6def2bbacf83,4cd67ccc-2aa0-434e-b58c-d58409607c1c,c5,c4,27,p1,?,surb={'id': '01d2bf7f-5082-4a4c-a21a-727831827532', 'route': ['p1', 'e7', 'i3', 'x2', 'p2', 'c5']}
1769733126.8898976,RECEIVED,6d975459-d2f6-4928-ae6a-dc2f286e2296,9a6f094e-6aa2-4514-9e68-32176128474c,c2,c4,25,p1,?,surb={'id': '62d5935c-cb8e-4b90-871e-0a5de710928f', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769733126.8944118,SENT,b796cc19-b8fc-4a29-9ac7-9ad0335afb20,aaccadca-8ad7-4961-8800-09bd80faaea4,c4,c2,3359,?,p1,
1769733126.8945448,CREATED,e011e9a5-e61f-4e7c-be04-61a71569dc72,c4424bff-6a62-46cd-953d-b203d08bbcc6,c4,c2,27,?,?,surb={'id': 'ce0d55e1-cab3-4bb7-995f-2392e99cfc93', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769733126.9089122,RECEIVED,afde2f96-b27c-4f9c-91ea-aadbd1e469a8,37b777e3-a751-4d46-a0d4-b6b8dcc65581,c2,c4,27,p1,?,surb={'id': '21b48059-0d94-4451-a008-c99ef7c19b5c', 'route': ['p1', 'e7', 'i1', 'x4', 'p2', 'c2']}
1769733126.9538748,RECEIVED,c23b03b9-ea7e-46f3-bd52-ee136a209cf7,37b777e3-a751-4d46-a0d4-b6b8dcc65581,c2,c4,27,p1,?,surb={'id': '21b48059-0d94-4451-a008-c99ef7c19b5c', 'route': ['p1', 'e7', 'i1', 'x4', 'p2', 'c2']}
1769733127.1016023,RECEIVED,33831149-d2f0-4765-9752-2df452bbbbb6,0cbbf428-f6e2-4ce0-a736-887163690297,c5,c4,26,p1,?,surb={'id': '7d50904d-8dd3-4be0-a6d6-ed893996463b', 'route': ['p1', 'e1', 'i2', 'x2', 'p2', 'c5']}
1769733127.107759,SENT,91b19e6b-5ced-423a-9bcc-376dd782974b,0772ae89-3fe1-4edd-a58c-68f46fcd59b7,c4,c2,3385,?,p1,
1769733127.1078951,CREATED,6226eeac-cf09-473f-bb85-0d799217258a,c4424bff-6a62-46cd-953d-b203d08bbcc6,c4,c2,27,?,?,surb={'id': 'ce0d55e1-cab3-4bb7-995f-2392e99cfc93', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769733127.1167917,RECEIVED,4f5c2182-c3f4-44ab-9cf2-f75a81e42b97,fa07b1ca-270d-4511-88f0-f593f04b9e42,c2,c4,27,p1,?,surb={'id': '320d0e7f-3507-4381-b3c7-9c875fbb7ccd', 'route': ['p1', 'e8', 'i5', 'x7', 'p2', 'c2']}
1769733127.2486117,SENT,363b8f31-59a3-439c-a9eb-9042d4e6da5c,452afc6d-b54f-4216-b2f5-3330b6bb1cda,c4,c2,3374,?,p1,
1769733127.2487369,CREATED,6637858b-defc-4fd1-8650-0ac8a30d512e,fd1d90e7-f9d9-4389-88bd-20466d61eae7,c4,c2,26,?,?,surb={'id': '36c62d30-3e87-4ff1-a8ec-baca72ca42b7', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769733127.3179452,RECEIVED,b43812a4-4c10-4f80-8425-6b65cba117d8,a2f4a491-a801-4fd8-aa4a-55b79908a6de,c5,c4,27,p1,?,surb={'id': '5287d181-6491-4075-b5d8-9aa529811cc3', 'route': ['p1', 'e7', 'i7', 'x4', 'p2', 'c5']}
1769733127.3354013,RECEIVED,2bcdbfde-cdc6-421d-a9db-e2022f1ddb20,34a02500-202c-4395-bed0-1bb8bce7cfff,c5,c4,27,p1,?,surb={'id': '3ae54e0a-746a-4e64-a402-1d750ceec9d5', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c5']}
1769733127.360556,RECEIVED,c1327774-001f-4885-8bf8-448f43c0f7ff,2b740512-06a5-4b67-ac13-2ed8098732db,c2,c4,27,p1,?,surb={'id': 'e67170a8-3cf6-4502-866c-4bc24acbba13', 'route': ['p1', 'e12', 'i3', 'x2', 'p2', 'c2']}
1769733127.4443007,SENT,6c3003d0-5354-4661-bb1e-91dd40b2ecbb,7b5d4cbb-8722-413c-962b-f848449fe298,c4,c2,3379,?,p1,
1769733127.444373,CREATED,e028bd0e-6ed4-4b1a-a4a5-7f3dfc4fdbe6,fd1d90e7-f9d9-4389-88bd-20466d61eae7,c4,c2,26,?,?,surb={'id': '36c62d30-3e87-4ff1-a8ec-baca72ca42b7', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769733127.6876726,RECEIVED,cda69324-f38f-43dc-b8c5-e6a2469fae65,bfdddf2e-5185-4b39-8e5f-d613dc2fbbd8,c5,c4,26,p1,?,surb={'id': 'ee2bc967-e113-4788-a93c-2aba783308c2', 'route': ['p1', 'e3', 'i3', 'x12', 'p2', 'c5']}
1769733127.7591517,SENT,14e06e86-cc2e-4015-bd8a-00c169cdb368,805b6fb3-b029-4297-aafb-7aabd1d6fc9c,c4,c2,3379,?,p1,
1769733127.7592897,CREATED,0c24bac3-a085-4bea-8d2c-ba49ff7ddd9e,0ef683d4-4b6f-4936-af62-b376e4e89393,c4,c2,27,?,?,surb={'id': '6a35e1cc-df42-4dfb-a1a2-e0d3ccfd6a30', 'route': ['p2', 'e12', 'i9', 'x6', 'p1', 'c4']}
1769733127.8439639,RECEIVED,48305f4d-a224-4717-b4b5-79ae6be19b61,9b91faee-a837-445c-b397-99981790cb57,c2,c4,26,p1,?,surb={'id': '9ca876fe-a1a0-4dc6-87b0-d8f0749a108f', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c2']}
1769733127.945185,RECEIVED,bec89412-d841-494f-bb12-738dba5ea14d,d549d773-e3d7-447e-b269-5d7d465a6c49,c2,c4,27,p1,?,surb={'id': '91243c4a-f419-436e-92d7-bc04dbb37125', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769733128.0308816,RECEIVED,7b95392d-7f94-4ff0-8933-c81d5906ab06,07cc0e2e-ed67-4808-90b6-270714b33903,c2,c4,26,p1,?,surb={'id': 'c73fd329-fe81-41aa-b91c-3a6c379feb2f', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769733128.0927882,RECEIVED,810e48e6-f834-47e0-898b-1f03fa196e1a,9b91faee-a837-445c-b397-99981790cb57,c2,c4,26,p1,?,surb={'id': '9ca876fe-a1a0-4dc6-87b0-d8f0749a108f', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c2']}
1769733128.1584792,RECEIVED,252f3099-affe-416e-99b2-11e3d782ee93,0cbbf428-f6e2-4ce0-a736-887163690297,c5,c4,26,p1,?,surb={'id': '7d50904d-8dd3-4be0-a6d6-ed893996463b', 'route': ['p1', 'e1', 'i2', 'x2', 'p2', 'c5']}
1769733128.227948,SENT,e1ffd4e9-efe7-4c37-bcef-bd3dcd5c15fb,362dd11e-979d-4ba8-949e-87b43876648b,c4,c2,3375,?,p1,
1769733128.2280607,CREATED,a406eb7e-42a8-4102-a751-317e93459fc9,0ef683d4-4b6f-4936-af62-b376e4e89393,c4,c2,27,?,?,surb={'id': '6a35e1cc-df42-4dfb-a1a2-e0d3ccfd6a30', 'route': ['p2', 'e12', 'i9', 'x6', 'p1', 'c4']}
1769733128.2627096,RECEIVED,f58b92e2-a894-4953-b3b5-2257d9dcae15,d549d773-e3d7-447e-b269-5d7d465a6c49,c2,c4,27,p1,?,surb={'id': '91243c4a-f419-436e-92d7-bc04dbb37125', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769733128.3336167,RECEIVED,4a36a3e8-9671-48f0-a331-a1f78cdc3c89,fa07b1ca-270d-4511-88f0-f593f04b9e42,c2,c4,27,p1,?,surb={'id': '320d0e7f-3507-4381-b3c7-9c875fbb7ccd', 'route': ['p1', 'e8', 'i5', 'x7', 'p2', 'c2']}
1769733128.4419518,RECEIVED,8b7d4f5f-6296-456b-9d23-fd2ea1db7164,9a6f094e-6aa2-4514-9e68-32176128474c,c2,c4,25,p1,?,surb={'id': '62d5935c-cb8e-4b90-871e-0a5de710928f', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769733128.4688156,SENT,40dae399-d816-4053-bac6-d15a30dc9f1c,98928a60-0f6b-4e1a-a848-3fd98e5dbba4,c4,c2,3384,?,p1,
1769733128.4689116,CREATED,b9beddfb-ceab-4b13-9a30-d3726dd83901,61f4cc75-0739-4d48-a46a-9b50a8e9b9f1,c4,c2,26,?,?,surb={'id': 'e0238645-73d0-484f-ba8d-c4417fafb77d', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769733128.5059748,SENT,4dd366ed-7a02-4664-ab4b-12c19f6a4860,1f004a39-6139-4766-9c77-3084e5f92fb8,c4,c2,3383,?,p1,
1769733128.5060918,CREATED,8a378b8a-c793-4c49-94fb-4190af16e71d,61f4cc75-0739-4d48-a46a-9b50a8e9b9f1,c4,c2,26,?,?,surb={'id': 'e0238645-73d0-484f-ba8d-c4417fafb77d', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769733128.6403039,RECEIVED,309a2218-3ad8-47f3-bde2-7bbf3f87850b,30481ae6-80dc-4cb6-98b9-6df6e5ddba2f,c2,c4,27,p1,?,surb={'id': '1cf47b21-5abb-4afc-9566-eb31a0ee7507', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c2']}
1769733128.6750789,RECEIVED,be977889-e66e-45c1-b128-ec37a127f92a,34a02500-202c-4395-bed0-1bb8bce7cfff,c5,c4,27,p1,?,surb={'id': '3ae54e0a-746a-4e64-a402-1d750ceec9d5', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c5']}
1769733128.785254,RECEIVED,6b8a9cdc-b67d-467f-8026-061fd72ea374,d734a4ec-767a-446f-af8f-1e96f008f436,c5,c4,26,p1,?,surb={'id': '1d981303-e3e7-462c-9cf1-d42002e21348', 'route': ['p1', 'e11', 'i8', 'x7', 'p2', 'c5']}
1769733128.8186574,RECEIVED,fc2e2991-cd3b-445e-8e14-71b040110977,30481ae6-80dc-4cb6-98b9-6df6e5ddba2f,c2,c4,27,p1,?,surb={'id': '1cf47b21-5abb-4afc-9566-eb31a0ee7507', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c2']}
1769733128.821874,RECEIVED,da1fa6fd-86ec-4a65-ad70-293c27daedde,dc3b9bd1-dc7b-4dfe-90dd-38fb9e27244a,c5,c4,26,p1,?,surb={'id': '61173429-afb1-4c84-9ac6-3f643e06869c', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c5']}
1769733128.894185,RECEIVED,2adfd4c6-e3a3-4f36-a27f-f0f9346597e1,f578293d-6c3a-430b-80e5-fdd73603dac7,c2,c4,27,p1,?,surb={'id': '3af03918-5115-407e-a212-53c629860ed5', 'route': ['p1', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769733129.0132825,SENT,bddcf652-3502-41dc-9bf4-11c79e008894,e3cba684-993a-439d-a98c-70db275532f3,c4,c2,3397,?,p1,
1769733129.01342,CREATED,2551b555-8881-419a-9ce9-ba53da89e470,14542d9e-d145-47b6-967e-4940257e1937,c4,c2,27,?,?,surb={'id': '19eddc9c-fdae-4ac0-837f-33afa6dd184f', 'route': ['p2', 'e7', 'i11', 'x12', 'p1', 'c4']}
1769733129.4997942,SENT,580fcaa7-9d19-4b9f-bb2c-c7a9132776ab,f463ec6f-1066-47da-8992-29a6adc3058a,c4,c2,3392,?,p1,
1769733129.4999244,CREATED,6a49d447-25d0-4c56-ad8a-2ac4dfb8bf3d,14542d9e-d145-47b6-967e-4940257e1937,c4,c2,27,?,?,surb={'id': '19eddc9c-fdae-4ac0-837f-33afa6dd184f', 'route': ['p2', 'e7', 'i11', 'x12', 'p1', 'c4']}
1769733129.5454152,RECEIVED,38238c69-0fa3-415e-affc-350fac1c01bb,bfdddf2e-5185-4b39-8e5f-d613dc2fbbd8,c5,c4,26,p1,?,surb={'id': 'ee2bc967-e113-4788-a93c-2aba783308c2', 'route': ['p1', 'e3', 'i3', 'x12', 'p2', 'c5']}
1769733129.6807106,RECEIVED,247905f3-c979-454f-b920-1aab528044c9,7c48c269-918e-4055-a5b1-a634960f4d2a,c2,c4,27,p1,?,surb={'id': 'c558f81f-29e9-424e-84c0-172ae681de6b', 'route': ['p1', 'e4', 'i2', 'x6', 'p2', 'c2']}
1769733129.7115684,RECEIVED,8a00fc87-8393-4165-9dc4-ca9d5847d95a,19f0bb6e-948c-46db-9cc4-f18bd7199de1,c5,c4,27,p1,?,surb={'id': 'e933c6a7-566d-4f69-8840-e6c1d5ba0bf3', 'route': ['p1', 'e3', 'i11', 'x8', 'p2', 'c5']}
1769733129.7976983,RECEIVED,7028fd55-4c8e-4604-8e75-1ad818599f3d,07cc0e2e-ed67-4808-90b6-270714b33903,c2,c4,26,p1,?,surb={'id': 'c73fd329-fe81-41aa-b91c-3a6c379feb2f', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769733129.8187542,RECEIVED,5cdac13c-3d60-42c8-944a-b3e31959979c,0ef2bc2a-3a7c-4ad7-b1cf-a40a472c5063,c5,c4,27,p1,?,surb={'id': '3ea84947-f22c-4f65-89d2-72fd822e4889', 'route': ['p1', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769733130.0948677,RECEIVED,7b8b35b7-30b7-40ec-9b4d-951d189cb498,19f0bb6e-948c-46db-9cc4-f18bd7199de1,c5,c4,27,p1,?,surb={'id': 'e933c6a7-566d-4f69-8840-e6c1d5ba0bf3', 'route': ['p1', 'e3', 'i11', 'x8', 'p2', 'c5']}
1769733130.2215397,SENT,087f03c1-6c17-4ca2-8ca6-16cc038a66fb,eea71522-f475-4324-8499-e7c42e7b3177,c4,c2,3393,?,p1,
1769733130.2216666,CREATED,a4bbdfe0-0be2-4cf6-8d2d-1e944de8ff73,8b338503-3108-455a-9dbb-05eb6af4747c,c4,c2,27,?,?,surb={'id': 'a0bf7db3-55d8-452f-bf91-6e11c0bfbc18', 'route': ['p2', 'e3', 'i2', 'x2', 'p1', 'c4']}
1769733130.2616034,SENT,0aafeede-a93c-4edb-b26e-96f2f13a8f60,7a70393e-061b-4d0e-91ad-e53d9ed5b3ed,c4,c2,3377,?,p1,
1769733130.2617528,CREATED,65f89755-8830-4e57-9fd5-916c54c07518,8b338503-3108-455a-9dbb-05eb6af4747c,c4,c2,27,?,?,surb={'id': 'a0bf7db3-55d8-452f-bf91-6e11c0bfbc18', 'route': ['p2', 'e3', 'i2', 'x2', 'p1', 'c4']}
1769733130.2908218,SENT,a5fc15af-1e0c-4871-af01-af5e5d61f21b,f6936ebb-45de-4a42-a77d-99256c77aca7,c4,c2,3374,?,p1,
1769733130.2909527,CREATED,398ebae1-933d-4fba-8315-93bc7ef5d61a,1acedc88-04b6-422c-b24c-dc8683e0a7af,c4,c2,27,?,?,surb={'id': 'b2a8b1ad-3a42-4376-b46c-df54b0f80cd6', 'route': ['p2', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769733130.3444548,RECEIVED,4f618ad8-355c-4bb6-89f2-74575cb92fee,b9ce2ea6-48a6-4984-82e2-6fee11a6b9dc,c2,c4,27,p1,?,surb={'id': '2e6228ff-7075-40c8-9e95-f43a3987d923', 'route': ['p1', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769733130.638265,RECEIVED,473bc659-23cb-4eba-a245-b503e21d6f83,473a32b3-ff1f-4300-bb4b-f834bd0d4cf2,c2,c4,27,p1,?,surb={'id': '9bacc3bf-1234-43d2-a2cc-45104ecfbb5d', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769733130.652116,RECEIVED,514ca12b-6254-436c-b62a-e67299691e40,d734a4ec-767a-446f-af8f-1e96f008f436,c5,c4,26,p1,?,surb={'id': '1d981303-e3e7-462c-9cf1-d42002e21348', 'route': ['p1', 'e11', 'i8', 'x7', 'p2', 'c5']}
1769733130.7186735,SENT,e35c411b-90e8-47b2-81b6-56b05710cadf,32f0493a-8e43-44d0-b778-8c8527089b43,c4,c2,3383,?,p1,
1769733130.7188056,CREATED,fd9dc786-dace-4c20-9c59-c495837260c5,1acedc88-04b6-422c-b24c-dc8683e0a7af,c4,c2,27,?,?,surb={'id': 'b2a8b1ad-3a42-4376-b46c-df54b0f80cd6', 'route': ['p2', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769733130.7995777,SENT,8fea24ad-575a-4a25-a073-c682e9f56cb2,230813d2-ecdf-4d48-84e2-c809eac70a2e,c4,c2,3359,?,p1,
1769733130.79971,CREATED,a4c510c5-2aaa-48a7-989a-6550d5e3b30d,dcc42ed9-0a3a-4c60-9445-8cc99de14241,c4,c2,27,?,?,surb={'id': 'b6aa9b15-d361-4833-a6f2-ce2eb154e226', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769733130.8837504,SENT,b140af43-9ead-447a-94c7-81b3d3efcbe9,835c74ad-418d-4b55-9983-f4ed2ae74ee8,c4,c2,3376,?,p1,
1769733130.8838832,CREATED,be293bd3-cbb3-44b0-80fb-eb3cfcc84b2d,dcc42ed9-0a3a-4c60-9445-8cc99de14241,c4,c2,27,?,?,surb={'id': 'b6aa9b15-d361-4833-a6f2-ce2eb154e226', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769733131.0328417,RECEIVED,667b18de-1b59-48f7-ab2f-f3a2c6a9167e,3f5e75b1-1646-47ba-9307-4ed321298b92,c2,c4,27,p1,?,surb={'id': '8c3d39bc-d2fd-4733-a553-c2b329dc0b23', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769733131.0559642,RECEIVED,780bfdf9-ba15-44e8-8ff8-6d6bdbdcc018,d760497d-6397-43a4-a3e2-7fe90f27858f,c2,c4,27,p1,?,surb={'id': '6802a651-cca3-4c5a-8b1d-2766b74f9016', 'route': ['p1', 'e8', 'i1', 'x2', 'p2', 'c2']}
1769733131.0861318,RECEIVED,24c0875b-21b7-475c-9aba-0291b66e1615,7c48c269-918e-4055-a5b1-a634960f4d2a,c2,c4,27,p1,?,surb={'id': 'c558f81f-29e9-424e-84c0-172ae681de6b', 'route': ['p1', 'e4', 'i2', 'x6', 'p2', 'c2']}
