timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733113.211325,SENT,e85a67d8-93ca-4464-ab94-a73b299bdb11,f4a35481-c448-461e-8ff8-5e99eb7d71fc,c2,c4,3388,?,p2,
1769733113.211466,CREATED,c605c2b5-4d06-4578-a167-4383dbf52b96,717387e4-7d87-4cbf-abbc-ca83cfa68b6d,c2,c4,26,?,?,surb={'id': '97700c0c-bc79-4b34-baf3-9a3e9c3da6c7', 'route': ['p1', 'e9', 'i12', 'x4', 'p2', 'c2']}
1769733124.5419073,SENT,cb67e23e-02c8-4208-b42e-47f0ee1ff902,923daea5-2223-422a-be82-a6d26b9a401e,c2,c4,3388,?,p2,
1769733124.5423908,CREATED,f58b92e2-a894-4953-b3b5-2257d9dcae15,d549d773-e3d7-447e-b269-5d7d465a6c49,c2,c4,27,?,?,surb={'id': '91243c4a-f419-436e-92d7-bc04dbb37125', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769733124.6266162,SENT,99ed3efb-51d7-403d-ba7b-b49d84857a20,4ec1b3c6-c77e-451a-bee1-1ee72d07c18e,c2,c4,3376,?,p2,
1769733124.6267385,CREATED,c23b03b9-ea7e-46f3-bd52-ee136a209cf7,37b777e3-a751-4d46-a0d4-b6b8dcc65581,c2,c4,27,?,?,surb={'id': '21b48059-0d94-4451-a008-c99ef7c19b5c', 'route': ['p1', 'e7', 'i1', 'x4', 'p2', 'c2']}
1769733124.692904,RECEIVED,877569c0-e141-44e9-9016-d6efd20108c6,5266b4b7-6b44-4096-ab90-2bc6d5d3f91e,c1,c2,27,p2,?,surb={'id': '07963de7-5e06-4d2b-9482-f5960e2e9ff4', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c1']}
1769733124.8056827,SENT,c87658f9-310f-4420-83d5-c7a526bdef6a,b5a5fd47-2708-45c3-815d-b176661ec580,c2,c4,3371,?,p2,
1769733124.8058186,CREATED,afde2f96-b27c-4f9c-91ea-aadbd1e469a8,37b777e3-a751-4d46-a0d4-b6b8dcc65581,c2,c4,27,?,?,surb={'id': '21b48059-0d94-4451-a008-c99ef7c19b5c', 'route': ['p1', 'e7', 'i1', 'x4', 'p2', 'c2']}
1769733124.8770049,SENT,3ec5c2de-5a3b-4ecf-b58b-ba348da142e2,071e62e1-44ec-4b6f-acc3-358631e0990a,c2,c4,3384,?,p2,
1769733124.8771608,CREATED,48305f4d-a224-4717-b4b5-79ae6be19b61,9b91faee-a837-445c-b397-99981790cb57,c2,c4,26,?,?,surb={'id': '9ca876fe-a1a0-4dc6-87b0-d8f0749a108f', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c2']}
1769733124.944387,RECEIVED,e3fc2d45-9d81-467b-b0c6-28bc2a460687,5f951dbc-1efc-4055-bfa7-fa4cbc2a230d,c4,c2,27,p2,?,surb={'id': 'c7a9e306-4686-4b4c-b63d-ce7cf0bb56f8', 'route': ['p2', 'e7', 'i8', 'x4', 'p1', 'c4']}
1769733125.0178401,RECEIVED,56640e24-e942-4449-890f-5e1e3e74915c,2356f8fa-31f3-4ded-9a8f-05a78048296f,c4,c2,27,p2,?,surb={'id': '5bb40b27-09d1-4b3a-8432-8b6a5fa57519', 'route': ['p2', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769733125.0256116,RECEIVED,69a98146-74dc-44fc-9624-79d0e1ff06f4,2356f8fa-31f3-4ded-9a8f-05a78048296f,c4,c2,27,p2,?,surb={'id': '5bb40b27-09d1-4b3a-8432-8b6a5fa57519', 'route': ['p2', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769733125.211359,RECEIVED,2e25083e-9591-4d75-b81c-77bab120a0ee,a262db95-11c8-4039-a45b-392cc0b4b2d9,c4,c2,27,p2,?,surb={'id': '76fbefe8-aae2-4719-8d1d-fdc62c40a815', 'route': ['p2', 'e12', 'i6', 'x3', 'p1', 'c4']}
1769733125.2313235,SENT,2915136e-6e65-40d6-a451-000fcdc4f26b,025cb52b-290b-4b04-8796-be87b16e38a3,c2,c4,3386,?,p2,
1769733125.2314565,CREATED,810e48e6-f834-47e0-898b-1f03fa196e1a,9b91faee-a837-445c-b397-99981790cb57,c2,c4,26,?,?,surb={'id': '9ca876fe-a1a0-4dc6-87b0-d8f0749a108f', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c2']}
1769733125.2644901,SENT,ea1718f0-384e-403f-9fb0-074c13543107,092554f0-53b2-4859-a328-0e058b912f71,c2,c4,3360,?,p2,
1769733125.2646453,CREATED,8b7d4f5f-6296-456b-9d23-fd2ea1db7164,9a6f094e-6aa2-4514-9e68-32176128474c,c2,c4,25,?,?,surb={'id': '62d5935c-cb8e-4b90-871e-0a5de710928f', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769733125.3217082,RECEIVED,029d95ca-78c2-4f42-b1c5-f3e38340609a,e96be7de-6b55-4e92-9224-86e2cb43f472,c1,c2,26,p2,?,surb={'id': 'ac6fdd48-70e9-40e9-a009-2fc447d482a5', 'route': ['p2', 'e9', 'i6', 'x10', 'p1', 'c1']}
1769733125.3472679,RECEIVED,4a657d20-e228-41af-9800-a455a141f744,66098a00-65c8-47c9-a7e7-9aeed49d0019,c1,c2,27,p2,?,surb={'id': 'c42b815a-b131-480a-8a7d-9c122d784be9', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769733125.45118,SENT,c04413d0-b262-4cfa-8799-17b1a20bd9f3,1377e2a0-55ed-4c5e-bb64-c61c4071f924,c2,c4,3380,?,p2,
1769733125.4513123,CREATED,6d975459-d2f6-4928-ae6a-dc2f286e2296,9a6f094e-6aa2-4514-9e68-32176128474c,c2,c4,25,?,?,surb={'id': '62d5935c-cb8e-4b90-871e-0a5de710928f', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769733125.4982052,SENT,c2f0c08f-3f93-41b3-b7d0-fb713eb4ec0c,35a8b112-d317-4a08-a3be-5dcb194aa1d4,c2,c4,3402,?,p2,
1769733125.4983568,CREATED,146763ea-d8ac-44f9-b19d-7c46762b2907,f578293d-6c3a-430b-80e5-fdd73603dac7,c2,c4,27,?,?,surb={'id': '3af03918-5115-407e-a212-53c629860ed5', 'route': ['p1', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769733125.5005326,RECEIVED,7eaf2e0f-f13a-4684-8ae4-8d28d4d119ac,e215e038-28c8-4105-ab06-b9742f858284,c4,c2,27,p2,?,surb={'id': '81f8ecf9-ecb9-481f-b091-3e1956463f33', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769733125.9704113,RECEIVED,833bb85c-c0f8-4753-8f2b-b5d58654503f,3aff5401-5dee-4cc6-b0b2-c786c5af8757,c1,c2,26,p2,?,surb={'id': '77867d60-96d8-4711-b020-eb4af3ee216e', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769733126.0461888,SENT,f9eb1466-7477-4c22-9dc0-cc5e6a907810,3af61250-fd26-41fb-8c19-6dd6c3c13390,c2,c4,3392,?,p2,
1769733126.0463042,CREATED,2adfd4c6-e3a3-4f36-a27f-f0f9346597e1,f578293d-6c3a-430b-80e5-fdd73603dac7,c2,c4,27,?,?,surb={'id': '3af03918-5115-407e-a212-53c629860ed5', 'route': ['p1', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769733126.0688686,RECEIVED,90d9d59a-ab31-4178-89dc-1013394761e4,d85ac057-c929-4596-953b-098cee68aa3b,c4,c2,27,p2,?,surb={'id': 'e54b26cb-bb7d-4e62-8136-6b6df34b904d', 'route': ['p2', 'e4', 'i7', 'x8', 'p1', 'c4']}
1769733126.0830023,SENT,054ceef1-8b4e-4f58-9bbb-a1b922221281,fd68284f-27cc-432f-9c73-c8d7e0face36,c2,c4,3369,?,p2,
1769733126.0831635,CREATED,fc2e2991-cd3b-445e-8e14-71b040110977,30481ae6-80dc-4cb6-98b9-6df6e5ddba2f,c2,c4,27,?,?,surb={'id': '1cf47b21-5abb-4afc-9566-eb31a0ee7507', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c2']}
1769733126.241488,RECEIVED,e2b142ef-6082-47e9-b3a9-618af692ed27,3aff5401-5dee-4cc6-b0b2-c786c5af8757,c1,c2,26,p2,?,surb={'id': '77867d60-96d8-4711-b020-eb4af3ee216e', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769733126.2774148,RECEIVED,24982782-5c90-4bdb-9906-4af541f61463,e215e038-28c8-4105-ab06-b9742f858284,c4,c2,27,p2,?,surb={'id': '81f8ecf9-ecb9-481f-b091-3e1956463f33', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769733126.3667967,RECEIVED,56096edb-8f06-4ff1-a7f0-85de4503207b,66098a00-65c8-47c9-a7e7-9aeed49d0019,c1,c2,27,p2,?,surb={'id': 'c42b815a-b131-480a-8a7d-9c122d784be9', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769733126.3771937,SENT,6ddf9f51-ad81-4c49-9ec4-1ba7f72ea60d,425bf334-6006-4218-97ef-7f74a4f68865,c2,c4,3383,?,p2,
1769733126.3773584,CREATED,309a2218-3ad8-47f3-bde2-7bbf3f87850b,30481ae6-80dc-4cb6-98b9-6df6e5ddba2f,c2,c4,27,?,?,surb={'id': '1cf47b21-5abb-4afc-9566-eb31a0ee7507', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c2']}
1769733126.3952653,SENT,260c9953-a27d-4de6-9759-371f09ad3611,b5a9cbdb-3290-4a8c-96ac-3bdd0828a581,c2,c4,3377,?,p2,
1769733126.3954167,CREATED,4f5c2182-c3f4-44ab-9cf2-f75a81e42b97,fa07b1ca-270d-4511-88f0-f593f04b9e42,c2,c4,27,?,?,surb={'id': '320d0e7f-3507-4381-b3c7-9c875fbb7ccd', 'route': ['p1', 'e8', 'i5', 'x7', 'p2', 'c2']}
1769733126.6278896,RECEIVED,e3e70163-8044-4b28-847f-11d7d43c1663,d6276b70-48cc-424a-8bd5-52ffad486019,c1,c2,27,p2,?,surb={'id': 'cac89c2a-4d15-45b7-9ba5-baec121fb5e6', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c1']}
1769733126.6664557,SENT,3e2abda9-255f-4c27-b80a-1c4fa32dd3df,dd3dba4e-3040-45f2-b67a-bcad62829b9e,c2,c4,3356,?,p2,
1769733126.66655,CREATED,4a36a3e8-9671-48f0-a331-a1f78cdc3c89,fa07b1ca-270d-4511-88f0-f593f04b9e42,c2,c4,27,?,?,surb={'id': '320d0e7f-3507-4381-b3c7-9c875fbb7ccd', 'route': ['p1', 'e8', 'i5', 'x7', 'p2', 'c2']}
1769733126.7764132,SENT,13dfba16-5556-4b65-adca-1332c15284ae,033710fc-edd3-491d-86d8-415e03584c75,c2,c4,3372,?,p2,
1769733126.7765465,CREATED,7b95392d-7f94-4ff0-8933-c81d5906ab06,07cc0e2e-ed67-4808-90b6-270714b33903,c2,c4,26,?,?,surb={'id': 'c73fd329-fe81-41aa-b91c-3a6c379feb2f', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769733126.7942288,RECEIVED,85fb26b7-1d18-4f57-a0fc-31620a721957,e96be7de-6b55-4e92-9224-86e2cb43f472,c1,c2,26,p2,?,surb={'id': 'ac6fdd48-70e9-40e9-a009-2fc447d482a5', 'route': ['p2', 'e9', 'i6', 'x10', 'p1', 'c1']}
1769733127.019553,RECEIVED,126cd113-dac5-4a9c-be8b-2f4c1aad1996,0e285e72-65e6-480d-b153-181481fc8d14,c1,c2,27,p2,?,surb={'id': '86ec3638-5f4f-45a1-be66-c442bf48454c', 'route': ['p2', 'e7', 'i3', 'x4', 'p1', 'c1']}
1769733127.0819125,RECEIVED,3466f2c0-28df-42ed-b235-1dd1b21a57d7,b7c43771-b63f-49f6-a471-cd2115cc3058,c4,c2,26,p2,?,surb={'id': '3d573b14-9aed-4407-aa9b-e13641e4c1fe', 'route': ['p2', 'e3', 'i5', 'x2', 'p1', 'c4']}
1769733127.1535115,SENT,391d5f0e-c473-420d-b6fa-438b6e6f57d8,aba80d03-ed4b-4a2a-b7f2-4835ef42685e,c2,c4,3367,?,p2,
1769733127.153647,CREATED,7028fd55-4c8e-4604-8e75-1ad818599f3d,07cc0e2e-ed67-4808-90b6-270714b33903,c2,c4,26,?,?,surb={'id': 'c73fd329-fe81-41aa-b91c-3a6c379feb2f', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769733127.401708,RECEIVED,38d5a44c-e9d7-49a8-a4fc-ba651a8e6fe4,b7d7d62c-ef5a-480c-9fe9-7b5f6259c601,c1,c2,26,p2,?,surb={'id': '3154200a-b4ca-43a8-90cb-36c719a913ee', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769733127.4037032,RECEIVED,370e7b8d-c693-482e-aaf0-b0e3cd7005dc,e119c39e-0909-4ebb-8722-4df999025b58,c1,c2,27,p2,?,surb={'id': '25770cd8-699c-4273-9e81-ec4301b658a6', 'route': ['p2', 'e10', 'i5', 'x2', 'p1', 'c1']}
1769733127.4995584,RECEIVED,8ab35f13-5df1-4f1d-aa68-d0dcb62d6c66,f64d1b78-86ef-4e4f-bf30-1f6521caf0e4,c4,c2,27,p2,?,surb={'id': 'a7244be0-2939-43b2-8e52-a9dc7e437c8f', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769733127.5016987,RECEIVED,e4b6d455-85f8-47a0-a6e6-28126ef47274,f64d1b78-86ef-4e4f-bf30-1f6521caf0e4,c4,c2,27,p2,?,surb={'id': 'a7244be0-2939-43b2-8e52-a9dc7e437c8f', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769733127.6252272,RECEIVED,95218e3a-f058-47de-bdb3-d49025529805,c27c8d7d-76d2-46dd-9c4a-70c3c169e25b,c4,c2,27,p2,?,surb={'id': '53cd1249-a569-4732-b3a5-c1798480dbd8', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769733127.6925642,RECEIVED,52491f08-e204-46a1-8ce8-8c168aa73eff,e119c39e-0909-4ebb-8722-4df999025b58,c1,c2,27,p2,?,surb={'id': '25770cd8-699c-4273-9e81-ec4301b658a6', 'route': ['p2', 'e10', 'i5', 'x2', 'p1', 'c1']}
1769733127.7900245,RECEIVED,ed529e76-a7ee-46d1-8406-c478465daea1,8568aed1-4610-4acd-9054-4bd4168647e9,c1,c2,27,p2,?,surb={'id': 'e1bcb54c-60c5-4c57-b52f-f0e945665d1c', 'route': ['p2', 'e2', 'i4', 'x2', 'p1', 'c1']}
1769733127.9631155,SENT,7d900ba9-3fdc-4caa-b792-87c54dc73e94,708c6193-144c-482d-93e6-f6da80f44fd6,c2,c4,3376,?,p2,
1769733127.963258,CREATED,247905f3-c979-454f-b920-1aab528044c9,7c48c269-918e-4055-a5b1-a634960f4d2a,c2,c4,27,?,?,surb={'id': 'c558f81f-29e9-424e-84c0-172ae681de6b', 'route': ['p1', 'e4', 'i2', 'x6', 'p2', 'c2']}
1769733128.054272,RECEIVED,8b38a339-4813-4db2-8ce7-1fb722f2b250,2d3acb9d-96d5-4d86-b9e5-9cf6b4ffb13c,c1,c2,26,p2,?,surb={'id': '57dad038-bf48-491e-aba7-3ec5e19cb240', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769733128.060566,RECEIVED,d44e5ebf-f4e7-4bd9-9c2f-d26e9faabf17,9e697a4e-467c-4442-b067-fd63990a5cc9,c1,c2,27,p2,?,surb={'id': '4b3ca0f5-d501-46ca-9efe-84f802bdc06a', 'route': ['p2', 'e6', 'i7', 'x7', 'p1', 'c1']}
1769733128.0969033,SENT,234fb3d2-f3c4-4865-83d4-b87cc1cbb6dd,b283a021-1da9-4f79-b228-0832d896a266,c2,c4,3383,?,p2,
1769733128.0969958,CREATED,24c0875b-21b7-475c-9aba-0291b66e1615,7c48c269-918e-4055-a5b1-a634960f4d2a,c2,c4,27,?,?,surb={'id': 'c558f81f-29e9-424e-84c0-172ae681de6b', 'route': ['p1', 'e4', 'i2', 'x6', 'p2', 'c2']}
1769733128.1019337,SENT,c5c681e9-f47b-479c-9fa1-3a7b0fcc5f78,b471c303-9cde-4498-9d03-c9a2e24f25e3,c2,c4,3378,?,p2,
1769733128.102026,CREATED,597a394d-079f-4157-a83b-616de6c8693a,ad8b62a1-f33e-4cd6-9357-82cd7fd9d714,c2,c4,27,?,?,surb={'id': '23184761-54cb-49db-82fd-0989d37b6639', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769733128.1802802,RECEIVED,f941ada2-2925-404b-856b-ef1e775bd38e,df4bb8bc-ac9f-429a-9b55-27ecb1077c5e,c4,c2,27,p2,?,surb={'id': 'b74ed17f-9c9e-498d-a4ae-67ff65a2d10c', 'route': ['p2', 'e3', 'i1', 'x6', 'p1', 'c4']}
1769733128.2184892,SENT,d4d1e171-0f0f-4a60-8884-f636bb0da0fa,669f297c-c173-492a-8302-87219604e187,c2,c4,3358,?,p2,
1769733128.218579,CREATED,72095eec-57af-479f-b38e-f7c30bdb0640,ad8b62a1-f33e-4cd6-9357-82cd7fd9d714,c2,c4,27,?,?,surb={'id': '23184761-54cb-49db-82fd-0989d37b6639', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769733128.2341282,SENT,67204f0f-8765-4cd2-94b7-a1af9b665746,193b6bb4-1a86-4b40-bf7c-8038bbd539b1,c2,c4,3377,?,p2,
1769733128.2342215,CREATED,4f618ad8-355c-4bb6-89f2-74575cb92fee,b9ce2ea6-48a6-4984-82e2-6fee11a6b9dc,c2,c4,27,?,?,surb={'id': '2e6228ff-7075-40c8-9e95-f43a3987d923', 'route': ['p1', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769733128.3354638,RECEIVED,a92f7a6f-5338-43d1-b481-6a0ce09ed56a,b7c43771-b63f-49f6-a471-cd2115cc3058,c4,c2,26,p2,?,surb={'id': '3d573b14-9aed-4407-aa9b-e13641e4c1fe', 'route': ['p2', 'e3', 'i5', 'x2', 'p1', 'c4']}
1769733128.3951168,RECEIVED,622f7466-3a43-45fc-8947-df73b4bc614e,9e697a4e-467c-4442-b067-fd63990a5cc9,c1,c2,27,p2,?,surb={'id': '4b3ca0f5-d501-46ca-9efe-84f802bdc06a', 'route': ['p2', 'e6', 'i7', 'x7', 'p1', 'c1']}
1769733128.5633593,RECEIVED,a2d40c09-0fe2-44cb-ab51-5e7722a1070f,df4bb8bc-ac9f-429a-9b55-27ecb1077c5e,c4,c2,27,p2,?,surb={'id': 'b74ed17f-9c9e-498d-a4ae-67ff65a2d10c', 'route': ['p2', 'e3', 'i1', 'x6', 'p1', 'c4']}
1769733128.7703567,RECEIVED,f9b83192-45fc-4c77-bcf2-2a13a46c6f29,c27c8d7d-76d2-46dd-9c4a-70c3c169e25b,c4,c2,27,p2,?,surb={'id': '53cd1249-a569-4732-b3a5-c1798480dbd8', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769733128.7712262,SENT,8c3042fb-4d78-4b09-a2f5-972953ff2e23,a6339c0e-7b63-4f9a-95c4-647fea216a9b,c2,c4,3379,?,p2,
1769733128.7713838,CREATED,3b725cd1-24ce-47b7-bd42-10fa050717fa,b9ce2ea6-48a6-4984-82e2-6fee11a6b9dc,c2,c4,27,?,?,surb={'id': '2e6228ff-7075-40c8-9e95-f43a3987d923', 'route': ['p1', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769733128.7950962,RECEIVED,9f1918a6-b983-48d0-8f33-84beb0ca5cbf,8568aed1-4610-4acd-9054-4bd4168647e9,c1,c2,27,p2,?,surb={'id': 'e1bcb54c-60c5-4c57-b52f-f0e945665d1c', 'route': ['p2', 'e2', 'i4', 'x2', 'p1', 'c1']}
1769733128.8296442,RECEIVED,e028bd0e-6ed4-4b1a-a4a5-7f3dfc4fdbe6,fd1d90e7-f9d9-4389-88bd-20466d61eae7,c4,c2,26,p2,?,surb={'id': '36c62d30-3e87-4ff1-a8ec-baca72ca42b7', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769733128.9311225,RECEIVED,6226eeac-cf09-473f-bb85-0d799217258a,c4424bff-6a62-46cd-953d-b203d08bbcc6,c4,c2,27,p2,?,surb={'id': 'ce0d55e1-cab3-4bb7-995f-2392e99cfc93', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769733128.9350145,RECEIVED,9a650edf-7325-431f-871d-9beb15d1525e,2d3acb9d-96d5-4d86-b9e5-9cf6b4ffb13c,c1,c2,26,p2,?,surb={'id': '57dad038-bf48-491e-aba7-3ec5e19cb240', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769733128.973841,SENT,d95c014d-1ee9-4e1a-aed5-cf7fbf182835,5a0485c1-a7eb-45d9-98ed-f1eaf6475d54,c2,c4,3386,?,p2,
1769733128.9739697,CREATED,d2b9209f-ca7c-43e5-8091-accd1ee75a1e,3f5e75b1-1646-47ba-9307-4ed321298b92,c2,c4,27,?,?,surb={'id': '8c3d39bc-d2fd-4733-a553-c2b329dc0b23', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769733129.0185,SENT,3d3b0dad-413f-4fed-8259-64dd86e9d872,c706ce42-8d0f-4cb5-ab16-181abb72d286,c2,c4,3360,?,p2,
1769733129.0186296,CREATED,667b18de-1b59-48f7-ab2f-f3a2c6a9167e,3f5e75b1-1646-47ba-9307-4ed321298b92,c2,c4,27,?,?,surb={'id': '8c3d39bc-d2fd-4733-a553-c2b329dc0b23', 'route': ['p1', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769733129.1243086,RECEIVED,4a6e68cc-8833-4a32-8a6c-d502996577bf,ddd014a2-6cfb-4833-9033-583456f5d288,c1,c2,27,p2,?,surb={'id': '274e8ced-776e-4fb5-a1cc-4b8694c3da3c', 'route': ['p2', 'e12', 'i5', 'x10', 'p1', 'c1']}
1769733129.1572082,RECEIVED,0ef62c79-4797-4eb0-835c-899ce1596fc4,d6276b70-48cc-424a-8bd5-52ffad486019,c1,c2,27,p2,?,surb={'id': 'cac89c2a-4d15-45b7-9ba5-baec121fb5e6', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c1']}
1769733129.1663678,RECEIVED,3aaf7410-f206-4ca8-8cd2-bddc88932728,d85ac057-c929-4596-953b-098cee68aa3b,c4,c2,27,p2,?,surb={'id': 'e54b26cb-bb7d-4e62-8136-6b6df34b904d', 'route': ['p2', 'e4', 'i7', 'x8', 'p1', 'c4']}
1769733129.3577406,RECEIVED,0c24bac3-a085-4bea-8d2c-ba49ff7ddd9e,0ef683d4-4b6f-4936-af62-b376e4e89393,c4,c2,27,p2,?,surb={'id': '6a35e1cc-df42-4dfb-a1a2-e0d3ccfd6a30', 'route': ['p2', 'e12', 'i9', 'x6', 'p1', 'c4']}
1769733129.3665726,RECEIVED,7141ae52-0767-4acf-977c-0643f22173fe,0e285e72-65e6-480d-b153-181481fc8d14,c1,c2,27,p2,?,surb={'id': '86ec3638-5f4f-45a1-be66-c442bf48454c', 'route': ['p2', 'e7', 'i3', 'x4', 'p1', 'c1']}
1769733129.3777947,SENT,a88e75ea-5a2e-417e-ab88-670758fd19a3,cb565eab-be0c-4d8f-a9c1-767158cde17b,c2,c4,3364,?,p2,
1769733129.3779244,CREATED,780bfdf9-ba15-44e8-8ff8-6d6bdbdcc018,d760497d-6397-43a4-a3e2-7fe90f27858f,c2,c4,27,?,?,surb={'id': '6802a651-cca3-4c5a-8b1d-2766b74f9016', 'route': ['p1', 'e8', 'i1', 'x2', 'p2', 'c2']}
1769733129.403954,RECEIVED,a63107f2-aaf4-4c0a-ac4d-e53e5f7b2fe8,ddd014a2-6cfb-4833-9033-583456f5d288,c1,c2,27,p2,?,surb={'id': '274e8ced-776e-4fb5-a1cc-4b8694c3da3c', 'route': ['p2', 'e12', 'i5', 'x10', 'p1', 'c1']}
1769733129.4743214,RECEIVED,c5a9393d-8c1e-4480-a674-26b0718abea4,b7d7d62c-ef5a-480c-9fe9-7b5f6259c601,c1,c2,26,p2,?,surb={'id': '3154200a-b4ca-43a8-90cb-36c719a913ee', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769733129.6065204,RECEIVED,b9beddfb-ceab-4b13-9a30-d3726dd83901,61f4cc75-0739-4d48-a46a-9b50a8e9b9f1,c4,c2,26,p2,?,surb={'id': 'e0238645-73d0-484f-ba8d-c4417fafb77d', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769733129.6202297,RECEIVED,6637858b-defc-4fd1-8650-0ac8a30d512e,fd1d90e7-f9d9-4389-88bd-20466d61eae7,c4,c2,26,p2,?,surb={'id': '36c62d30-3e87-4ff1-a8ec-baca72ca42b7', 'route': ['p2', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769733129.6406286,SENT,b8c75c70-be9a-4f74-9706-0f71909a3bfe,ee39b5f2-317e-453c-a6f0-ca118d10d18b,c2,c4,3383,?,p2,
1769733129.6407528,CREATED,0e9c424c-930a-4e5c-873c-9279ceda8d7a,d760497d-6397-43a4-a3e2-7fe90f27858f,c2,c4,27,?,?,surb={'id': '6802a651-cca3-4c5a-8b1d-2766b74f9016', 'route': ['p1', 'e8', 'i1', 'x2', 'p2', 'c2']}
1769733129.692877,RECEIVED,e011e9a5-e61f-4e7c-be04-61a71569dc72,c4424bff-6a62-46cd-953d-b203d08bbcc6,c4,c2,27,p2,?,surb={'id': 'ce0d55e1-cab3-4bb7-995f-2392e99cfc93', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769733129.718807,SENT,b6d5476d-3379-418f-b2c6-63e87c3e95f6,fe46929e-43c4-414d-b221-8f8a6997e419,c2,c4,3384,?,p2,
1769733129.7189395,CREATED,473bc659-23cb-4eba-a245-b503e21d6f83,473a32b3-ff1f-4300-bb4b-f834bd0d4cf2,c2,c4,27,?,?,surb={'id': '9bacc3bf-1234-43d2-a2cc-45104ecfbb5d', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769733130.0505264,SENT,a7b0a7c8-4d6c-45f8-be7c-8fcb507b1ebf,0ac05594-855f-4106-81c1-30cc7ba2966f,c2,c4,3402,?,p2,
1769733130.0506608,CREATED,a28c864a-b66d-4abb-9c46-e8f1e0f8392c,473a32b3-ff1f-4300-bb4b-f834bd0d4cf2,c2,c4,27,?,?,surb={'id': '9bacc3bf-1234-43d2-a2cc-45104ecfbb5d', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769733130.5538414,SENT,eaabce6d-954f-48ac-9b47-8dd1a4279fc2,0e312d22-d461-4bbf-86d9-db1df297e391,c2,c4,3395,?,p2,
1769733130.5539904,CREATED,362be407-11b6-46af-94d6-9f9dba504bb7,50ee4dfc-4b54-43cd-9312-78be4d2d87d1,c2,c4,27,?,?,surb={'id': '571b3e9b-4542-4a27-a136-b99e59b59589', 'route': ['p1', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769733130.6843874,RECEIVED,8a378b8a-c793-4c49-94fb-4190af16e71d,61f4cc75-0739-4d48-a46a-9b50a8e9b9f1,c4,c2,26,p2,?,surb={'id': 'e0238645-73d0-484f-ba8d-c4417fafb77d', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c4']}
