timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497547.3017447,SENT,07e3b6a2-821d-4ac4-94b8-e136c11d1bb8,03b4fb2c-a8c8-4466-8873-9afe256b9b08,c2,c1,3396,?,p2,
1769497547.3019025,CREATED,b63789b4-c579-4d9d-b7d7-0cc3a8194818,4e024b63-186a-49b2-96ae-21ed68b6f4b2,c2,c1,27,?,?,surb={'id': 'd991c29d-138f-4835-bcad-8268526c462d', 'route': ['p1', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769497821.487705,SENT,b0648f0e-16ff-4702-87d5-c32c2cf7ddad,da255eb3-d056-4732-84b2-f9f3be804c89,c2,c1,3382,?,p2,
1769497821.487812,CREATED,d4e3c9d9-5152-4dd4-96fa-d59ec36944d3,a0e7c3e4-20a1-481d-9ac7-e51c30e0b3c0,c2,c1,26,?,?,surb={'id': '7ec0da28-4d49-4bde-b807-fe1e8c1ded2b', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769497821.6689622,RECEIVED,5a3ed6d3-3f91-46b1-bde7-383f3f63538c,6d8188c8-42bd-48bb-993b-3da81f3060e5,c5,c2,26,p2,?,surb={'id': '30aa92e2-c6cc-48cd-b949-cedeec217f8c', 'route': ['p2', 'e5', 'i9', 'x4', 'p2', 'c5']}
1769497821.9021542,SENT,5dacd8ab-beb9-4001-8420-8ed9045029af,f08ec8d4-82f0-40e4-ae98-837ba873233e,c2,c1,3368,?,p2,
1769497821.9023104,CREATED,2b0de504-d8ce-4d2a-a27d-a9dad2cf18c3,a0e7c3e4-20a1-481d-9ac7-e51c30e0b3c0,c2,c1,26,?,?,surb={'id': '7ec0da28-4d49-4bde-b807-fe1e8c1ded2b', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769497822.1774333,RECEIVED,ae90f485-b5f8-47c6-b613-6ab1d807055c,a65b041d-6be1-4cf9-b036-0c8581ebe15d,c5,c2,27,p2,?,surb={'id': '3c760705-7cfd-48c1-9f92-b063edcfe44f', 'route': ['p2', 'e4', 'i9', 'x2', 'p2', 'c5']}
1769497822.53133,SENT,7c23646c-b084-4831-920d-a618f03630ad,fdd5faa1-86c9-410a-af56-c91d017acf2d,c2,c1,3392,?,p2,
1769497822.5314102,CREATED,36f635a3-e145-4593-9325-76fb468201a8,0a3d1c81-51c2-497a-8d0c-a5e166bdf7b8,c2,c1,27,?,?,surb={'id': 'b15adee0-e1ef-42be-9e52-d04f20d84663', 'route': ['p1', 'e6', 'i12', 'x4', 'p2', 'c2']}
1769497822.570407,SENT,3b54b9ea-3def-4ef2-a1ae-90bd6f9cee39,690cf37d-96f5-4b6f-a11f-595c7f901b42,c2,c1,3391,?,p2,
1769497822.5705264,CREATED,63c9a360-5d94-4c58-aba3-c0ea4f8debab,0a3d1c81-51c2-497a-8d0c-a5e166bdf7b8,c2,c1,27,?,?,surb={'id': 'b15adee0-e1ef-42be-9e52-d04f20d84663', 'route': ['p1', 'e6', 'i12', 'x4', 'p2', 'c2']}
1769497822.7998521,SENT,33d113b9-256a-4904-97ff-df76e2576287,eea2b55f-e69f-4e12-879a-a6bf432a28f2,c2,c1,3376,?,p2,
1769497822.8000298,CREATED,4a8375a3-2001-44c7-a79a-57752fd6a302,d7770708-aff6-46da-bc5e-1c2ff31fc551,c2,c1,27,?,?,surb={'id': '3f0378d4-345a-4ab9-8e1d-3f8f3b5755f2', 'route': ['p1', 'e1', 'i2', 'x2', 'p2', 'c2']}
1769497822.8266745,SENT,8897036d-9d49-4907-abf5-ffa491886f30,aa0f3e55-9a3f-4d77-9dec-3fbabf0efaa2,c2,c1,3379,?,p2,
1769497822.8268251,CREATED,3ccb3573-b203-45c9-a5ac-ece0b7b96401,d7770708-aff6-46da-bc5e-1c2ff31fc551,c2,c1,27,?,?,surb={'id': '3f0378d4-345a-4ab9-8e1d-3f8f3b5755f2', 'route': ['p1', 'e1', 'i2', 'x2', 'p2', 'c2']}
1769497822.82998,RECEIVED,d653cb85-3450-474a-8af9-149bb62ea033,3fb759ac-c2bc-46b6-bcf1-b0f2f3c8f9fa,c5,c2,27,p2,?,surb={'id': '99398445-17f0-4de2-93c0-bf798a0aea45', 'route': ['p2', 'e1', 'i4', 'x4', 'p2', 'c5']}
1769497823.176024,RECEIVED,2325905d-86ea-4cda-abfc-443fb63573e1,76f10562-692d-479f-9599-eec0375a8aa8,c5,c2,27,p2,?,surb={'id': 'fa06fade-fd9f-42e0-961f-ff957dbf34a5', 'route': ['p2', 'e2', 'i6', 'x8', 'p2', 'c5']}
1769497823.390409,RECEIVED,b2bd21f9-2183-4853-95cf-75d816a4caa5,af6be153-50cc-4313-ad08-ab3ea4b6f706,c5,c2,27,p2,?,surb={'id': 'bbfae820-4469-4c69-a4a0-574c58c8273d', 'route': ['p2', 'e4', 'i8', 'x5', 'p2', 'c5']}
1769497823.4719372,SENT,7765b217-d52c-4f08-b45e-02e33a836616,ca8f1546-197a-4876-9e25-69f86c0385e0,c2,c1,3388,?,p2,
1769497823.4720669,CREATED,ef4eefc0-0dab-4b79-b24b-b0583ca274b7,4e413199-d544-44e8-a9f9-a87acb592783,c2,c1,26,?,?,surb={'id': '676d136f-2569-47d7-a25b-014733614107', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c2']}
1769497823.5424757,SENT,fc5bbb5c-aad3-442b-8679-dabd0cda76f4,016044fc-391e-43cb-a2dc-cf45150bd94b,c2,c1,3380,?,p2,
1769497823.5425851,CREATED,8144f829-9f43-45b5-87ff-53f6cf803d4d,4e413199-d544-44e8-a9f9-a87acb592783,c2,c1,26,?,?,surb={'id': '676d136f-2569-47d7-a25b-014733614107', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c2']}
1769497823.564085,SENT,e95c04ac-17d5-4df9-b080-64f11ef92615,5b7b4789-3b8f-4642-b9e7-212321615107,c2,c1,3398,?,p2,
1769497823.564197,CREATED,6313f109-5cf0-4fd0-8c6a-48d15205bf77,7e19afb8-a852-409c-a3a3-f4f53276f938,c2,c1,27,?,?,surb={'id': '6436c910-dbb5-4ded-95be-5667355e29fb', 'route': ['p1', 'e8', 'i12', 'x10', 'p2', 'c2']}
1769497823.7417946,SENT,24c1bc62-f3a6-4ab5-9ae4-63c3ad0543f9,ae4902a8-0ca6-46fe-a573-d4e08dcdcc11,c2,c1,3399,?,p2,
1769497823.7419014,CREATED,78b3b2ae-e143-4b91-a8f9-0266c191d245,7e19afb8-a852-409c-a3a3-f4f53276f938,c2,c1,27,?,?,surb={'id': '6436c910-dbb5-4ded-95be-5667355e29fb', 'route': ['p1', 'e8', 'i12', 'x10', 'p2', 'c2']}
1769497823.8254743,SENT,2bcf558d-a319-4efe-a733-035834b520ff,e7e49ebc-a9b6-4541-9397-94a2dc73cbe1,c2,c1,3361,?,p2,
1769497823.8255875,CREATED,2ab50a81-f9cd-4224-8c67-abbdfa0c9fc6,d7458c75-e9db-4bc6-8b0a-c8906ad39d1c,c2,c1,27,?,?,surb={'id': 'd81d9d0c-0502-4d1a-a27d-693b22eae992', 'route': ['p1', 'e5', 'i1', 'x1', 'p2', 'c2']}
1769497823.9037113,RECEIVED,3403b5c1-a903-44f2-9299-a559699afb5c,7eec6b9b-d832-4d03-afc0-b43c4e5bd686,c5,c2,26,p2,?,surb={'id': 'e7e210ff-4219-4757-af0e-fbcac3d8e75e', 'route': ['p2', 'e3', 'i5', 'x8', 'p2', 'c5']}
1769497823.997973,SENT,fedcb9e1-492d-4016-8e9b-780605ae108d,47737161-e0c3-4c9a-bb47-26b43404eeed,c2,c1,3368,?,p2,
1769497823.9981034,CREATED,ab2c027a-f2f9-42a9-af77-021813a96298,d7458c75-e9db-4bc6-8b0a-c8906ad39d1c,c2,c1,27,?,?,surb={'id': 'd81d9d0c-0502-4d1a-a27d-693b22eae992', 'route': ['p1', 'e5', 'i1', 'x1', 'p2', 'c2']}
1769497824.1329746,SENT,a222f85e-eaa4-46d6-bf98-cfef92f6a031,768918fd-979a-4eed-9702-ec60e9a39706,c2,c1,3364,?,p2,
1769497824.1331952,CREATED,6d47b141-87d5-419b-9fc5-ae3a98d2babd,b5295b58-897b-4496-b35e-0da2ff642c9d,c2,c1,27,?,?,surb={'id': '0a4e53b5-dd1f-4c74-a187-4ee857b9c296', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c2']}
1769497824.3896863,SENT,98d89d87-d5d9-4cab-b832-bebbd4b5bbca,d1550d0e-5841-4385-a380-7ddeb4cc693c,c2,c1,3400,?,p2,
1769497824.389787,CREATED,e5af03ab-24e5-4310-b3d3-6e9d03a4d5b4,b5295b58-897b-4496-b35e-0da2ff642c9d,c2,c1,27,?,?,surb={'id': '0a4e53b5-dd1f-4c74-a187-4ee857b9c296', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c2']}
1769497824.5034626,RECEIVED,9fbccec8-6fbe-4843-b7ff-d59c02e6dbcb,ffd98d9f-20be-4425-a8ad-6b484a1cc7be,c5,c2,27,p2,?,surb={'id': 'afc197ab-2fe0-41b7-bf28-f3f1e72ad2e0', 'route': ['p2', 'e10', 'i1', 'x8', 'p2', 'c5']}
1769497824.50471,SENT,a74bc42c-73dc-4918-804e-1faf718027ad,022d103e-1f50-42b6-8f03-555d81f9ffeb,c2,c1,3384,?,p2,
1769497824.5048022,CREATED,621f38e1-4d0b-4361-9914-cce73fa6cdba,390e0c41-cd83-45d8-aa61-dbe4907308ff,c2,c1,27,?,?,surb={'id': 'ced96b8e-548c-47f6-b286-4341d4996c82', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769497824.51743,RECEIVED,c8420a39-3d03-437f-b5b6-ca66b06ad3a8,c94e5ed1-fc52-4874-9dda-23973b6b43cf,c5,c2,27,p2,?,surb={'id': '0b84c4d1-9815-49a4-a30f-b578b06e3667', 'route': ['p2', 'e8', 'i8', 'x1', 'p2', 'c5']}
1769497824.705406,SENT,ecdeaf8c-31bb-4236-b3cf-3ace40a75c7f,96142411-3465-4f92-8236-6f16f0680091,c2,c1,3388,?,p2,
1769497824.705555,CREATED,1435f038-d939-4e9f-819d-44bec3089ea9,390e0c41-cd83-45d8-aa61-dbe4907308ff,c2,c1,27,?,?,surb={'id': 'ced96b8e-548c-47f6-b286-4341d4996c82', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769497824.7878792,RECEIVED,98e9baf4-b809-4323-8345-a79b95c150c6,642c8bc9-4ac2-4a72-adb9-4e0157c2e82c,c5,c2,26,p2,?,surb={'id': '068dd915-4449-4d24-be0a-8d00d6bf9a26', 'route': ['p2', 'e5', 'i2', 'x1', 'p2', 'c5']}
1769497825.1296015,SENT,148a9a29-afa8-45db-9687-0bf24b8fa2db,47eb1e92-d148-456a-8a08-d2d6a894201d,c2,c1,3383,?,p2,
1769497825.1296625,CREATED,a4f195ca-34db-4964-a54a-ac604c0c47d9,943cabeb-9d91-41e4-9e34-1f343c93b621,c2,c1,27,?,?,surb={'id': '39baf9a8-8957-43fb-a85c-0b4377f523f6', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c2']}
1769497825.137927,RECEIVED,516b328f-2822-4b50-8e18-e2f5f137bdee,9236e17b-e138-411e-a3f8-010f1f7ee5ce,c5,c2,27,p2,?,surb={'id': '9185430e-512c-4fce-82b7-6017e9925a5e', 'route': ['p2', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769497825.203774,RECEIVED,31115728-5ece-4535-a4fe-1e0d84f79fdd,b8de4540-e0ee-467b-935f-ed7981b118be,c5,c2,27,p2,?,surb={'id': '380fcad0-cc20-4e25-a598-a62a90c5920e', 'route': ['p2', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769497825.4702206,RECEIVED,b608c84c-e5d9-434f-a421-f4c660af54cb,642c8bc9-4ac2-4a72-adb9-4e0157c2e82c,c5,c2,26,p2,?,surb={'id': '068dd915-4449-4d24-be0a-8d00d6bf9a26', 'route': ['p2', 'e5', 'i2', 'x1', 'p2', 'c5']}
1769497825.5619063,SENT,9100066a-2943-443c-ac4f-fb93f77fc05d,5bd30b00-4a41-45ad-82cb-56c668ed2169,c2,c1,3387,?,p2,
1769497825.5620818,CREATED,1fe6def2-4bc3-4e96-b6db-476402cec530,943cabeb-9d91-41e4-9e34-1f343c93b621,c2,c1,27,?,?,surb={'id': '39baf9a8-8957-43fb-a85c-0b4377f523f6', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c2']}
1769497825.7892728,RECEIVED,db9aa850-6355-44b7-be86-97e76cfd7082,ffd98d9f-20be-4425-a8ad-6b484a1cc7be,c5,c2,27,p2,?,surb={'id': 'afc197ab-2fe0-41b7-bf28-f3f1e72ad2e0', 'route': ['p2', 'e10', 'i1', 'x8', 'p2', 'c5']}
1769497825.8305237,SENT,0885bac8-d90c-4b3c-982f-d4b46c2cbd2a,b92a1d37-29e9-4913-bafe-420b1ef1cddb,c2,c1,3395,?,p2,
1769497825.8307126,CREATED,9a6cda2d-dc25-4704-8522-6321cecb2b4c,d6e78c12-d08d-4b15-8acf-488a83a27f89,c2,c1,27,?,?,surb={'id': '4adac96e-0f06-494f-8b41-4b0ee91da644', 'route': ['p1', 'e12', 'i9', 'x1', 'p2', 'c2']}
1769497825.8322895,RECEIVED,85b740d0-8efb-4984-85b7-56ea707119e3,8798e16f-87da-430e-8300-7524e9f06257,c5,c2,27,p2,?,surb={'id': 'fce5e60e-522c-4d04-b691-683e744fffe4', 'route': ['p2', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769497826.1038284,SENT,866b754e-61a0-42d2-9fec-a7ba0c463840,37ca0fc1-3a03-43fa-846f-c40762d5ed4a,c2,c1,3383,?,p2,
1769497826.1039813,CREATED,c8869eb0-6ee7-438e-8a7c-31545979223c,d6e78c12-d08d-4b15-8acf-488a83a27f89,c2,c1,27,?,?,surb={'id': '4adac96e-0f06-494f-8b41-4b0ee91da644', 'route': ['p1', 'e12', 'i9', 'x1', 'p2', 'c2']}
1769497826.26243,SENT,2c101323-078d-4547-925f-21f2bdb5bdec,8f34ef2e-308f-4cfc-ad83-666878baa904,c2,c1,3387,?,p2,
1769497826.2625096,CREATED,ef8f89da-9681-4cdf-8c0d-4b5fc42afba6,09a5a81d-8ac4-4ce9-991a-42a7840c2ac3,c2,c1,27,?,?,surb={'id': '8220e6fc-2c9a-4889-b2f8-53117cd3ffa1', 'route': ['p1', 'e11', 'i11', 'x11', 'p2', 'c2']}
1769497826.3298578,RECEIVED,950b922f-7419-410c-abd0-1c45bf9b5dfb,b8de4540-e0ee-467b-935f-ed7981b118be,c5,c2,27,p2,?,surb={'id': '380fcad0-cc20-4e25-a598-a62a90c5920e', 'route': ['p2', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769497826.3684833,SENT,231ce60a-57f9-4f30-90eb-94afd8d9a386,23985e0b-d16d-4bd3-98c1-0624f2d28206,c2,c1,3380,?,p2,
1769497826.3686388,CREATED,7f956571-de97-4b95-ad6c-840d0ffc2793,09a5a81d-8ac4-4ce9-991a-42a7840c2ac3,c2,c1,27,?,?,surb={'id': '8220e6fc-2c9a-4889-b2f8-53117cd3ffa1', 'route': ['p1', 'e11', 'i11', 'x11', 'p2', 'c2']}
1769497826.8217523,RECEIVED,4112c238-cd63-4163-a055-70e37594953a,8798e16f-87da-430e-8300-7524e9f06257,c5,c2,27,p2,?,surb={'id': 'fce5e60e-522c-4d04-b691-683e744fffe4', 'route': ['p2', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769497826.9980218,RECEIVED,5b9625c7-b929-42e3-a60d-00b39158d0d5,9236e17b-e138-411e-a3f8-010f1f7ee5ce,c5,c2,27,p2,?,surb={'id': '9185430e-512c-4fce-82b7-6017e9925a5e', 'route': ['p2', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769497827.201017,RECEIVED,4cd10984-911e-4836-81b8-d890b3aea9a7,3fb759ac-c2bc-46b6-bcf1-b0f2f3c8f9fa,c5,c2,27,p2,?,surb={'id': '99398445-17f0-4de2-93c0-bf798a0aea45', 'route': ['p2', 'e1', 'i4', 'x4', 'p2', 'c5']}
1769497827.3224669,RECEIVED,7ba8da0d-368a-41ae-9038-b8f90bf57bce,883cfc78-5e68-4369-93f7-b2e30bf1a573,c5,c2,27,p2,?,surb={'id': 'ce693332-c845-4130-951e-ebc85c4180d7', 'route': ['p2', 'e1', 'i9', 'x7', 'p2', 'c5']}
1769497827.3940256,RECEIVED,b2fe7a89-8013-4fc8-ad10-373f5e7514d2,7eec6b9b-d832-4d03-afc0-b43c4e5bd686,c5,c2,26,p2,?,surb={'id': 'e7e210ff-4219-4757-af0e-fbcac3d8e75e', 'route': ['p2', 'e3', 'i5', 'x8', 'p2', 'c5']}
1769497827.5775552,SENT,45feae35-825d-44d9-94d2-e0c1352cf6ff,a3e60e12-9aac-462b-9374-cb10443fadfb,c2,c1,3375,?,p2,
1769497827.5776727,CREATED,50b7d67b-c252-42fb-9291-f24bc8f152a9,3571d710-6afd-4115-a3fc-0cd341158654,c2,c1,27,?,?,surb={'id': 'c35a7e38-8592-44bf-93c0-244ad2a2ba68', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769497827.6305695,SENT,a32cb352-0108-4c2e-83a5-6a47e1e30bbd,38112e8e-11e8-4d0c-b3c2-3e57b734fb0d,c2,c1,3376,?,p2,
1769497827.6306832,CREATED,e8bf2df8-3936-47c9-bae2-778a80af5191,3571d710-6afd-4115-a3fc-0cd341158654,c2,c1,27,?,?,surb={'id': 'c35a7e38-8592-44bf-93c0-244ad2a2ba68', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769497827.8094578,RECEIVED,633f3545-3534-41e4-a5fd-1126713cc536,d4a0a539-9b9f-4c76-8568-b28cec1ce3ee,c5,c2,27,p2,?,surb={'id': '9bf7feba-d8e8-445b-9156-98adb18762dd', 'route': ['p2', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769497827.8895786,SENT,f6d62f15-4610-425a-b6ec-3bd685c46d7a,013f0bd7-d0ff-4550-bf6e-09cdf245423a,c2,c1,3372,?,p2,
1769497827.8896353,CREATED,1c9f9d5e-c9a1-4edf-adc8-077a8d353f9b,69a62b9a-80c7-433a-8ecb-121cff15424b,c2,c1,27,?,?,surb={'id': 'cc825b35-a41c-4489-8be2-86e327cf07cd', 'route': ['p1', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769497827.9120212,SENT,ef93994e-77ca-40ed-86a3-ecc5ac2d5236,3a975152-33aa-41e2-93c6-25a6ad53fed7,c2,c1,3381,?,p2,
1769497827.9121342,CREATED,6c1e5073-1809-4ec6-b72f-f41b505d3ca4,69a62b9a-80c7-433a-8ecb-121cff15424b,c2,c1,27,?,?,surb={'id': 'cc825b35-a41c-4489-8be2-86e327cf07cd', 'route': ['p1', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769497827.937614,RECEIVED,bc9038ba-ad03-4fc8-a340-d0f6d6379aac,c22b7697-5837-4021-9b64-e557f6fb5022,c5,c2,26,p2,?,surb={'id': 'c035e830-70b7-4b23-84b3-49d28f49a057', 'route': ['p2', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769497828.0579267,SENT,bb73cd8b-4055-44f7-b426-3c125c384331,1e06115c-b855-4cf7-ae2c-344ef9de833d,c2,c1,3376,?,p2,
1769497828.058113,CREATED,05de4bd1-8e49-41a0-a336-fb33ae553bd5,5d74d296-dde9-429f-aabd-6471e928ebc3,c2,c1,26,?,?,surb={'id': 'c32a7f50-2ed3-404d-baf8-9e07c8238466', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769497828.2607553,RECEIVED,11f2dda1-af6d-4335-860e-995411703642,883cfc78-5e68-4369-93f7-b2e30bf1a573,c5,c2,27,p2,?,surb={'id': 'ce693332-c845-4130-951e-ebc85c4180d7', 'route': ['p2', 'e1', 'i9', 'x7', 'p2', 'c5']}
1769497828.5645082,SENT,a0075abd-28f2-4c99-b7d4-07d602d33e59,2487bd22-492a-465b-9ac3-5330825d2ee8,c2,c1,3380,?,p2,
1769497828.5646584,CREATED,f2b97e47-0ab4-45f0-a062-0e7c2c92aed9,5d74d296-dde9-429f-aabd-6471e928ebc3,c2,c1,26,?,?,surb={'id': 'c32a7f50-2ed3-404d-baf8-9e07c8238466', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769497829.0515072,RECEIVED,be3e2fb2-5f16-43a1-ace4-33574ab414e5,d4a0a539-9b9f-4c76-8568-b28cec1ce3ee,c5,c2,27,p2,?,surb={'id': '9bf7feba-d8e8-445b-9156-98adb18762dd', 'route': ['p2', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769497829.2266963,SENT,05e35e17-dd9f-44f6-b114-0647009f3f52,c1b9abfe-a871-4bc3-9cab-29ee0c1363ce,c2,c1,3404,?,p2,
1769497829.2267978,CREATED,d814ace0-9271-4107-af4f-ea778c340256,8edf6168-ca02-4e2f-879b-1c70fdb7b16f,c2,c1,27,?,?,surb={'id': '534611e0-fc54-45b1-b8f1-c79d117d6340', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769497829.5488472,RECEIVED,bfb15cc4-37e7-4d7e-b64d-a1ccfe022413,98a99d45-c9f4-4034-8723-5bb2840cc7f2,c5,c2,27,p2,?,surb={'id': 'c9acbda8-22b9-4d9b-b20e-953b80ac7da0', 'route': ['p2', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769497829.8684804,SENT,9c3ab913-f4d3-41f6-8149-d52666551f27,3234b418-6d10-4c9e-8f84-217ba3a9c382,c2,c1,3359,?,p2,
1769497829.868628,CREATED,525018d2-e98e-4bf0-b042-66387f9a9e1c,8edf6168-ca02-4e2f-879b-1c70fdb7b16f,c2,c1,27,?,?,surb={'id': '534611e0-fc54-45b1-b8f1-c79d117d6340', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769497830.1095083,SENT,deb47395-61b1-4157-9b73-f383090ee7c2,6704d4bb-9614-4c5a-b69d-f813408b4d14,c2,c1,3400,?,p2,
1769497830.1096294,CREATED,e975c858-5d49-4b02-b821-4fab6a52aa3e,ba3256fc-06ea-4976-b3af-8e102b3fc79e,c2,c1,27,?,?,surb={'id': '468bf857-c93c-4ea1-b1f3-d23e0f5a3931', 'route': ['p1', 'e7', 'i10', 'x6', 'p2', 'c2']}
1769497830.1282735,RECEIVED,5b9b218a-3712-4d7e-93bc-0e155bd81a8c,c22b7697-5837-4021-9b64-e557f6fb5022,c5,c2,26,p2,?,surb={'id': 'c035e830-70b7-4b23-84b3-49d28f49a057', 'route': ['p2', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769497830.459182,RECEIVED,3fb96fbd-787f-4695-8a9b-56c321b4729f,1d8d827b-c820-48db-86a8-574108b4e894,c5,c2,27,p2,?,surb={'id': 'bd729ccf-4826-4bb4-81bb-6b37abc71fb5', 'route': ['p2', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769497830.520509,RECEIVED,d6c18726-fa4a-4943-9666-2c46e3a12133,98a99d45-c9f4-4034-8723-5bb2840cc7f2,c5,c2,27,p2,?,surb={'id': 'c9acbda8-22b9-4d9b-b20e-953b80ac7da0', 'route': ['p2', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769497830.5466282,SENT,f66445d0-4774-4e94-ac1c-5df473973283,b675e9f8-9bdd-4975-822a-1aeb00017b65,c2,c1,3372,?,p2,
1769497830.5467527,CREATED,7d0f75f3-adcd-44b7-8e44-227433efd4a5,ba3256fc-06ea-4976-b3af-8e102b3fc79e,c2,c1,27,?,?,surb={'id': '468bf857-c93c-4ea1-b1f3-d23e0f5a3931', 'route': ['p1', 'e7', 'i10', 'x6', 'p2', 'c2']}
1769497830.8180337,SENT,d2447d2e-ff16-4273-a312-7b8fb70e6539,6ca5d7f9-68cc-43f0-9b3d-51be7c38ab71,c2,c1,3387,?,p2,
1769497830.8181388,CREATED,df372079-8505-4b3e-a4aa-4cfcef0074fb,43e4eb9d-fb79-4249-b751-4064972e0110,c2,c1,27,?,?,surb={'id': 'd8f63a12-713f-4262-b5f4-be528376dbe7', 'route': ['p1', 'e1', 'i6', 'x2', 'p2', 'c2']}
1769497830.8564544,RECEIVED,435af7eb-f1c3-47a6-8938-8fdfcb488ea1,1d8d827b-c820-48db-86a8-574108b4e894,c5,c2,27,p2,?,surb={'id': 'bd729ccf-4826-4bb4-81bb-6b37abc71fb5', 'route': ['p2', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769497830.9041488,SENT,ec2219e8-62c9-4d16-989b-e29a2dedefcc,83e6f34b-1de0-4cb3-8516-5ac45cba2800,c2,c1,3384,?,p2,
1769497830.9042358,CREATED,860a4ba6-83c6-4d99-9320-0f25687126da,43e4eb9d-fb79-4249-b751-4064972e0110,c2,c1,27,?,?,surb={'id': 'd8f63a12-713f-4262-b5f4-be528376dbe7', 'route': ['p1', 'e1', 'i6', 'x2', 'p2', 'c2']}
1769497830.9640844,SENT,62b01192-d915-4c97-a629-3cca3b1bfeb2,5f4cefff-3aa5-41ad-bef1-fcf32e95e37d,c2,c1,3392,?,p2,
1769497830.9641724,CREATED,26ed9f46-c3f2-44b7-ab24-20b199b50fc8,822378cd-37e5-491f-bcb1-51298fa8ea84,c2,c1,27,?,?,surb={'id': '81bdf503-62b3-4c51-852a-0dbed66c29e0', 'route': ['p1', 'e1', 'i11', 'x4', 'p2', 'c2']}
1769497831.2197127,RECEIVED,bd4ced8e-b483-4f42-859a-d04c3c2bfa5a,37120464-e307-4f60-9079-776a4a8b3fe9,c5,c2,27,p2,?,surb={'id': 'be8e1a84-7bc5-4815-92e7-12d5f681c1ae', 'route': ['p2', 'e8', 'i9', 'x4', 'p2', 'c5']}
1769497831.3760896,SENT,61f5bcb9-a1ce-4ce7-a6a5-23e3db093f28,f4f8d641-ece5-4529-b46c-7230f1c66b34,c2,c1,3372,?,p2,
1769497831.3761764,CREATED,864d7edc-8fd6-463d-90f1-f5e9f93af1d3,822378cd-37e5-491f-bcb1-51298fa8ea84,c2,c1,27,?,?,surb={'id': '81bdf503-62b3-4c51-852a-0dbed66c29e0', 'route': ['p1', 'e1', 'i11', 'x4', 'p2', 'c2']}
1769497831.4513009,RECEIVED,c2df54a2-6460-4cf0-b95c-1c04a94d48e1,fe0fcba6-0a84-43e9-98bd-5db01efc3d19,c5,c2,26,p2,?,surb={'id': '5ee3fb1a-7115-412e-b1e8-e4317db24630', 'route': ['p2', 'e10', 'i9', 'x10', 'p2', 'c5']}
1769497831.687611,RECEIVED,4b23d300-c0fe-4dd2-b297-010dcf7ed789,250563ab-29a4-4c35-85ab-6df0b5be1e90,c5,c2,27,p2,?,surb={'id': '54074f7b-2ca8-45d9-ab7b-8ff9da2db4fb', 'route': ['p2', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769497831.690034,SENT,0a029bfa-0a53-4c81-b5c8-5d3da7a2e857,1432b821-c084-411b-bbf5-3f2409dcd0c3,c2,c1,3375,?,p2,
1769497831.6901276,CREATED,5ea05771-1589-4196-9b9f-ba8d0af1f063,dfe5c785-4208-43c6-b532-8143675791cd,c2,c1,26,?,?,surb={'id': '0bc8e3d9-67e7-4d0e-9b5a-e5b6f321e309', 'route': ['p1', 'e6', 'i8', 'x10', 'p2', 'c2']}
1769497831.9762585,SENT,addbd3f0-51e5-4cb4-83d8-ffecc01f87d8,08d0da08-fcac-4f5b-a6eb-2b33d01bc6d8,c2,c1,3380,?,p2,
