timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460534.5939572,SENT,cbc604d7-8aa9-42f0-9b73-65c8dca32ef2,3a8fff3c-6d27-40ff-a17f-05ef3ea02434,c4,DROP,2015,?,p1,
1769460534.5941105,CREATED,5bf6ab3d-960f-438b-b710-4e3eb5d7ec07,d03e8295-42ec-4891-be22-4e175f5e311d,c4,DROP,27,?,?,
1769460534.8120694,SENT,1123a582-5c5b-4050-a4cf-e9968c740e74,6352cfc1-53da-4795-94ba-b8c0d20a31ac,c4,c3,3359,?,p1,
1769460534.8122284,CREATED,09e26d16-94b6-4cbf-b99a-88a5b0b2625a,2b01e981-8f91-4602-80aa-a19f9f4cde19,c4,c3,26,?,?,surb={'id': 'e3d8a850-4d24-4d1d-9db1-06306152c446', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c4']}
1769460858.4913368,RECEIVED,b82d5637-cf4b-4a02-861f-f84ad8189e53,5604e9fe-934d-4019-9353-ee26c7b13a1b,c2,c4,27,p1,?,surb={'id': '4028387b-4c83-4d23-a587-da09ccecb9a7', 'route': ['p1', 'e10', 'i4', 'x2', 'p2', 'c2']}
1769460858.5130403,RECEIVED,b40fd7d7-5390-4e43-8cff-259fb423572b,5604e9fe-934d-4019-9353-ee26c7b13a1b,c2,c4,27,p1,?,surb={'id': '4028387b-4c83-4d23-a587-da09ccecb9a7', 'route': ['p1', 'e10', 'i4', 'x2', 'p2', 'c2']}
1769460858.6122754,RECEIVED,f12290e2-25e6-47d9-b885-12b64cedf27c,a07e1ac5-dc2e-4342-b0d8-6ff7e30beb76,c2,c4,27,p1,?,surb={'id': '19360384-bbb5-4a0c-adbc-64c6e5ba1e50', 'route': ['p1', 'e6', 'i2', 'x10', 'p2', 'c2']}
1769460858.885541,SENT,96eb5c16-3d82-485b-a091-9848d152cb37,04978c4a-cd62-4e69-bd84-c60a0b5d3745,c4,c3,3386,?,p1,
1769460858.8856754,CREATED,7aaa58df-82e4-45f8-8e21-fe0fc6b98466,e2d8d824-d424-467d-be1e-0450b3c3d818,c4,c3,27,?,?,surb={'id': 'f30e1a5a-a564-45f2-9331-69003f2da177', 'route': ['p3', 'e7', 'i12', 'x9', 'p1', 'c4']}
1769460859.151071,SENT,2be27ba2-e15d-4d7d-8bfa-ffaf75b7a78a,aac34234-9e74-4af3-8d38-28b3c885b92a,c4,c3,3388,?,p1,
1769460859.1512098,CREATED,de6cb9ef-5dda-43c8-8454-e10a99e468ee,e2d8d824-d424-467d-be1e-0450b3c3d818,c4,c3,27,?,?,surb={'id': 'f30e1a5a-a564-45f2-9331-69003f2da177', 'route': ['p3', 'e7', 'i12', 'x9', 'p1', 'c4']}
1769460859.4378803,SENT,bd7bedcd-44a0-4391-9dd6-cb55825a492b,6a2847ee-22e0-477b-b049-0f1cc0862699,c4,c3,3379,?,p1,
1769460859.438068,CREATED,23f6028b-7234-4d3f-9935-6b8689e2b4f1,e0fcbd10-1fb1-4c0d-847b-05b59a5d9f7b,c4,c3,27,?,?,surb={'id': '0f8d2e2e-cfc5-4603-9756-1fe4bab3765e', 'route': ['p3', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769460859.5125377,SENT,2c2cad94-cc98-435a-ac08-a39a03c5155c,e1785ff1-1ca8-4113-809b-abcfcb5f8ca9,c4,c3,3359,?,p1,
1769460859.512674,CREATED,b4500718-a60e-41fd-a254-2939c1e15ccc,e0fcbd10-1fb1-4c0d-847b-05b59a5d9f7b,c4,c3,27,?,?,surb={'id': '0f8d2e2e-cfc5-4603-9756-1fe4bab3765e', 'route': ['p3', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769460859.6243906,SENT,37a06508-c62d-42d8-aa47-b1a9636a91ea,27436d79-811f-47a1-a8cb-19fb0008c875,c4,c3,3391,?,p1,
1769460859.6245239,CREATED,d101b84b-f022-42de-9877-39f91d42159b,ed8ece32-e173-461d-93c1-0b47b3ad9f57,c4,c3,27,?,?,surb={'id': '21ad6fc4-1528-4ca4-bda4-940006121f63', 'route': ['p3', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769460859.6452596,RECEIVED,6eb6d233-2893-44c4-bac5-af6581041173,07b2f298-dcd1-4eda-a03e-6aac6107f759,c2,c4,27,p1,?,surb={'id': 'c9ad1e81-304b-4eee-9d4f-0820b2f3f3e7', 'route': ['p1', 'e9', 'i5', 'x10', 'p2', 'c2']}
1769460859.9910674,SENT,45540526-a43e-41c2-b8e9-ccba7678130f,d9079c24-ea85-475a-8435-95c59d024a73,c4,c3,3359,?,p1,
1769460859.991216,CREATED,50e597cf-b698-4bb1-b70a-c8c6875158a0,ed8ece32-e173-461d-93c1-0b47b3ad9f57,c4,c3,27,?,?,surb={'id': '21ad6fc4-1528-4ca4-bda4-940006121f63', 'route': ['p3', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769460860.1731405,SENT,d3e93234-3267-4e57-b8ce-572be7f50686,2acf39fb-5c53-4e33-97ba-2c6afe4da589,c4,c3,3360,?,p1,
1769460860.1732721,CREATED,0bf7dde9-fd5a-45eb-b21a-63c123f61436,c8e24b8d-1111-40dd-bcd8-b61231cb23ae,c4,c3,27,?,?,surb={'id': '87c1f620-d39d-4c14-a8e4-7e299c1b5cf6', 'route': ['p3', 'e5', 'i6', 'x4', 'p1', 'c4']}
1769460860.5268345,SENT,894307c2-5a72-4460-a977-a20fbdbe01b8,bf3b844d-73b2-4c95-a8a5-31dd35e334e3,c4,c3,3375,?,p1,
1769460860.5269735,CREATED,34c898c6-fb0b-443f-9047-8d52fc931f00,c8e24b8d-1111-40dd-bcd8-b61231cb23ae,c4,c3,27,?,?,surb={'id': '87c1f620-d39d-4c14-a8e4-7e299c1b5cf6', 'route': ['p3', 'e5', 'i6', 'x4', 'p1', 'c4']}
1769460860.6043465,SENT,7a92de8f-202f-45fa-af0f-c0b14f09ba8a,0291aa71-7c98-4b45-8904-6ecaac0f53ea,c4,c3,3398,?,p1,
1769460860.6044836,CREATED,d79dbffb-1169-4a37-8203-00f20a751b6e,3e11b4a2-f790-42f1-baf3-55fdaf098c4f,c4,c3,27,?,?,surb={'id': 'fd4ada5b-9c78-47ae-91e0-afd6b16c0ec4', 'route': ['p3', 'e6', 'i10', 'x11', 'p1', 'c4']}
1769460860.6536438,RECEIVED,5de8a5e7-55ce-4e7f-b90c-03fb6ac5bbaf,1c5c7c65-d1c9-416d-96af-407608c7c765,c2,c4,27,p1,?,surb={'id': 'dc0ea820-26e8-4b82-8f12-3be1906d58c4', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769460860.84712,SENT,45dd943e-acd4-42cb-b421-f2c0a0f32d17,35519f4f-31d9-44ff-bce8-3288a0907296,c4,c3,3399,?,p1,
1769460860.8472795,CREATED,8afac817-0ee4-474a-8ecd-639ecc372dee,3e11b4a2-f790-42f1-baf3-55fdaf098c4f,c4,c3,27,?,?,surb={'id': 'fd4ada5b-9c78-47ae-91e0-afd6b16c0ec4', 'route': ['p3', 'e6', 'i10', 'x11', 'p1', 'c4']}
1769460861.0099475,SENT,52777541-bc7f-4545-9220-6f39d56eac1f,28cabd92-0213-4858-b95e-9aaa608851af,c4,c3,3395,?,p1,
1769460861.0110695,CREATED,8522872a-f421-4f49-9b24-807edfa3ec00,1e828111-67b9-4511-aaa0-90e9aeb7adeb,c4,c3,27,?,?,surb={'id': '2db90499-305d-4ea4-a72c-2217bcf80966', 'route': ['p3', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769460861.2439206,SENT,69a62253-2dd5-4a17-bb8e-00212a9414e8,30ab1a31-aa54-4e71-a39e-3597dfe740a0,c4,c3,3383,?,p1,
1769460861.244128,CREATED,6540f74b-d162-40e9-a195-93a1363a16e8,1e828111-67b9-4511-aaa0-90e9aeb7adeb,c4,c3,27,?,?,surb={'id': '2db90499-305d-4ea4-a72c-2217bcf80966', 'route': ['p3', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769460861.6579869,SENT,a6e49293-00c1-472a-8455-02c886da2c39,cf5de5fb-5d18-41d3-9edb-67c69638a8d0,c4,c3,3396,?,p1,
1769460861.6581771,CREATED,f80e5e27-d77d-4132-beb2-06df88e9cfcc,71ab624d-6f25-4cc4-9cd0-d43f1c4309cf,c4,c3,26,?,?,surb={'id': 'f354cce8-27b6-495e-adbb-e876368889ff', 'route': ['p3', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769460861.7851212,RECEIVED,532862fa-f4d5-4d4a-be94-62399b5f8b9b,e2546c39-41b3-4a34-9ce7-da505cbd594c,c2,c4,27,p1,?,surb={'id': '7b9c8a09-e89a-4b72-908b-c92a4fd9b8f4', 'route': ['p1', 'e12', 'i2', 'x10', 'p2', 'c2']}
1769460861.9544659,RECEIVED,f9877089-9192-45fb-acad-b8d969b2417c,9e397916-1a4e-41a7-adf6-ba74575335ea,c2,c4,27,p1,?,surb={'id': 'ff63a7c7-85d6-45e7-87d1-fa85c9b22937', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c2']}
1769460861.9581516,SENT,8551dd44-e392-4286-a21c-000743c88a06,31e70758-cd97-4e97-b84e-db1f19e83688,c4,c3,3376,?,p1,
1769460861.9582598,CREATED,79bea5de-6307-478a-b012-7a885a3c2a9b,71ab624d-6f25-4cc4-9cd0-d43f1c4309cf,c4,c3,26,?,?,surb={'id': 'f354cce8-27b6-495e-adbb-e876368889ff', 'route': ['p3', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769460862.1244948,RECEIVED,da3c5472-3170-4ac4-baca-c80c14f77266,1c5c7c65-d1c9-416d-96af-407608c7c765,c2,c4,27,p1,?,surb={'id': 'dc0ea820-26e8-4b82-8f12-3be1906d58c4', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769460862.298919,RECEIVED,83d1b47a-dbce-4a72-a4b1-c385297ec2a5,ec0bbfcd-2874-4681-80cd-526166b5141c,c2,c4,27,p1,?,surb={'id': '3d564815-fa5f-4af1-9668-1e27cb0a0b0b', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c2']}
1769460862.3733795,RECEIVED,e53717be-242f-4863-9486-8788bc32e233,3f222058-0641-4d81-8302-5e22148ee32e,c2,c4,26,p1,?,surb={'id': '15426f5a-db25-43e5-987a-9869871b209c', 'route': ['p1', 'e5', 'i10', 'x12', 'p2', 'c2']}
1769460862.3896677,RECEIVED,08e5bcaf-61e0-4e79-b1f0-1399fb009c3f,92dab19f-2ae5-4247-93ab-2661e60da01b,c2,c4,27,p1,?,surb={'id': '8e507755-5136-4234-bb87-b99d3550926d', 'route': ['p1', 'e6', 'i5', 'x11', 'p2', 'c2']}
1769460862.6209219,RECEIVED,05231b72-5201-4ab8-a8fb-d3999b4dc6cd,ec0bbfcd-2874-4681-80cd-526166b5141c,c2,c4,27,p1,?,surb={'id': '3d564815-fa5f-4af1-9668-1e27cb0a0b0b', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c2']}
1769460862.6822846,RECEIVED,0587e3c3-781a-4e57-bf49-eda8d9bf9bf9,9e397916-1a4e-41a7-adf6-ba74575335ea,c2,c4,27,p1,?,surb={'id': 'ff63a7c7-85d6-45e7-87d1-fa85c9b22937', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c2']}
1769460862.9210424,RECEIVED,e7e8ef7b-85cd-461e-ada8-4e005448367c,6062c47c-249b-449b-babc-d3f619f5c073,c2,c4,27,p1,?,surb={'id': '1f5e732d-17bb-43a2-84ff-4e631feb6dd8', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c2']}
1769460863.062757,SENT,e8bf2199-90fa-465d-8b37-0d68da5c0401,e820ea3f-1c54-4675-9750-38e05d43cba8,c4,c3,3375,?,p1,
1769460863.0629075,CREATED,7fba2fb9-c911-4fda-b040-928b71b6b865,b69a0e88-ddc0-4806-a305-ebfaa63452dd,c4,c3,27,?,?,surb={'id': 'c93b1be3-e8e4-4045-bef1-65293524b24d', 'route': ['p3', 'e7', 'i1', 'x7', 'p1', 'c4']}
1769460863.594018,SENT,482ab08e-4dd1-439d-b58f-8617c4194d8b,266f80ac-91cc-4037-9c8b-f734cbd97b5b,c4,c3,3379,?,p1,
1769460863.5946555,CREATED,95f2decd-ee61-476a-9cb8-3cd4f2276135,b69a0e88-ddc0-4806-a305-ebfaa63452dd,c4,c3,27,?,?,surb={'id': 'c93b1be3-e8e4-4045-bef1-65293524b24d', 'route': ['p3', 'e7', 'i1', 'x7', 'p1', 'c4']}
1769460863.6704292,SENT,6f38270d-4e5c-4f2d-be86-94e0f52d6076,ec7bb2b9-103a-48da-929a-da5297a8ffa8,c4,c3,3381,?,p1,
1769460863.6705043,CREATED,58d00da0-eed5-4c85-bc06-94e3ffac0e2a,e10d626f-25ff-43ac-b45c-6c4343647652,c4,c3,27,?,?,surb={'id': '1d0570a0-35cf-4d83-86cc-e06a819f067d', 'route': ['p3', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769460864.0908506,RECEIVED,6419b548-deef-4fc7-9fb3-8afac6db405b,e2546c39-41b3-4a34-9ce7-da505cbd594c,c2,c4,27,p1,?,surb={'id': '7b9c8a09-e89a-4b72-908b-c92a4fd9b8f4', 'route': ['p1', 'e12', 'i2', 'x10', 'p2', 'c2']}
1769460864.116429,SENT,a1b68596-e225-4e03-a99a-18a56c9c86f9,cc146c7c-7158-4ed7-a527-5bc7d2d5bda0,c4,c3,3383,?,p1,
1769460864.1166017,CREATED,0fbb1349-7214-492c-88a2-b816b548d0ac,e10d626f-25ff-43ac-b45c-6c4343647652,c4,c3,27,?,?,surb={'id': '1d0570a0-35cf-4d83-86cc-e06a819f067d', 'route': ['p3', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769460864.1282816,RECEIVED,0dd31289-9733-48b8-9c69-17ccc7c2d810,905897f1-610e-4a5c-9d0a-de1befc8688b,c2,c4,27,p1,?,surb={'id': '4fcaf1e0-1d99-427b-9b8d-50a47e17e040', 'route': ['p1', 'e6', 'i7', 'x12', 'p2', 'c2']}
1769460864.3736398,SENT,a47bb1d3-4f4a-4905-a9a0-62f54acbd541,466f6630-81b2-460a-82ad-94dd7ebfc594,c4,c3,3380,?,p1,
1769460864.3737707,CREATED,1e5950bd-c4a0-4364-aef0-6c3dd17e8f6f,8bee9da4-c9fd-49d5-8886-a8fa86e766d8,c4,c3,27,?,?,surb={'id': 'b7d6c398-8c60-4a06-b4c7-1a7f3d1ae759', 'route': ['p3', 'e3', 'i10', 'x2', 'p1', 'c4']}
1769460864.6417418,RECEIVED,8dff45f0-a719-44e6-941c-37baf4330e0e,78d438c6-6819-4ecd-b3f1-a153eb3d9656,c2,c4,27,p1,?,surb={'id': '7645da21-e434-4c33-aee7-93e9c45c41e2', 'route': ['p1', 'e12', 'i6', 'x10', 'p2', 'c2']}
1769460865.2909245,SENT,debc6c45-b033-4361-9ff0-d66c1d472ee5,aedf5cf2-32d8-4ee5-bf1e-dc792d85b15e,c4,c3,3374,?,p1,
1769460865.291029,CREATED,217bf6e4-123f-4588-b414-123ca646ea33,8bee9da4-c9fd-49d5-8886-a8fa86e766d8,c4,c3,27,?,?,surb={'id': 'b7d6c398-8c60-4a06-b4c7-1a7f3d1ae759', 'route': ['p3', 'e3', 'i10', 'x2', 'p1', 'c4']}
1769460865.3623908,SENT,a66e31a7-ea70-4c0e-9fca-7db1f12a7007,5f4dd00e-dbf4-4afb-8500-8c9f533df1eb,c4,c3,3376,?,p1,
1769460865.3624952,CREATED,3e1cf13d-d1e5-48ce-9d54-acf374158144,53bc6637-a81b-46e6-a858-3161957e9375,c4,c3,27,?,?,surb={'id': 'd5323c41-1643-4e82-9ba6-6fb9e372f5da', 'route': ['p3', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769460865.8226116,RECEIVED,406232a4-716a-4b05-ba44-1bdad914a162,c2d3fb06-175b-47e8-a378-4d1ad27b79d6,c2,c4,27,p1,?,surb={'id': '2e1c136f-43f3-4223-b1f1-72233a66a633', 'route': ['p1', 'e8', 'i1', 'x12', 'p2', 'c2']}
1769460865.8738117,RECEIVED,a76c55ac-d986-4068-aa6f-d5317ddc802a,e1bebbf5-fbae-4148-8a0d-e1d976ef8aae,c2,c4,27,p1,?,surb={'id': 'bcb16bdc-27f2-4aec-aefa-e79ed08a07cd', 'route': ['p1', 'e3', 'i4', 'x3', 'p2', 'c2']}
1769460865.911608,RECEIVED,d0267f64-8baa-4f7a-aef9-f4cae6634ef9,88c01cc3-baae-4cc7-9cb8-7623a8cf8bd4,c2,c4,27,p1,?,surb={'id': '4bf388f1-2e5d-456b-9d47-0b4b0f06c14b', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c2']}
1769460865.9323225,SENT,941771c3-dfe5-4128-aad4-1d6ce3808b8b,8be9fedf-4315-4ab5-b6cc-a65f0f6871a4,c4,c3,3384,?,p1,
1769460865.9325104,CREATED,5b3c6634-8807-4f85-b0c9-1d392ef430b6,53bc6637-a81b-46e6-a858-3161957e9375,c4,c3,27,?,?,surb={'id': 'd5323c41-1643-4e82-9ba6-6fb9e372f5da', 'route': ['p3', 'e8', 'i3', 'x12', 'p1', 'c4']}
1769460865.9646397,RECEIVED,08ae0992-afb5-4e20-b38a-aacbf471f922,e1bebbf5-fbae-4148-8a0d-e1d976ef8aae,c2,c4,27,p1,?,surb={'id': 'bcb16bdc-27f2-4aec-aefa-e79ed08a07cd', 'route': ['p1', 'e3', 'i4', 'x3', 'p2', 'c2']}
1769460866.0869582,SENT,a0f47792-5cbb-4460-8540-16fdb5379d0a,083b9186-0873-47db-b86c-4e1e916ee48f,c4,c3,3384,?,p1,
1769460866.0872574,CREATED,772fc0c8-a53f-4714-838c-03d992768981,e39129ea-c029-4603-abc3-b6ec4cf7aaa3,c4,c3,27,?,?,surb={'id': 'b06f8cc1-fc48-40ef-a26c-25a4a9fbe7d4', 'route': ['p3', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769460866.298518,RECEIVED,45e79bff-902f-4c43-be0d-f3453e120078,78d438c6-6819-4ecd-b3f1-a153eb3d9656,c2,c4,27,p1,?,surb={'id': '7645da21-e434-4c33-aee7-93e9c45c41e2', 'route': ['p1', 'e12', 'i6', 'x10', 'p2', 'c2']}
1769460866.748899,SENT,4e35dad9-fc22-4022-be12-ae6d4edc0d34,c0385208-f8c8-4c23-b249-2334ccda0aab,c4,c3,3364,?,p1,
1769460866.7489758,CREATED,a6c388ec-2e04-4202-b9b2-898191087c95,e39129ea-c029-4603-abc3-b6ec4cf7aaa3,c4,c3,27,?,?,surb={'id': 'b06f8cc1-fc48-40ef-a26c-25a4a9fbe7d4', 'route': ['p3', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769460866.9348202,SENT,aea90b43-08e4-4987-9121-debe03ce428c,df2b242b-1848-4a19-b64f-eae699b0772b,c4,c3,3384,?,p1,
1769460866.9349651,CREATED,42bc1d0c-1e43-4b2b-907e-2f059756b1d6,e8525b13-dd32-443d-a3c2-8a14d570bf00,c4,c3,27,?,?,surb={'id': '5315e9c7-d8ac-4ea4-9c04-f47eaafb7f8e', 'route': ['p3', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769460866.9659688,SENT,ce012dbb-d745-4c9b-b3d8-db4e3291267e,4ff01232-8069-43c9-bdf9-142e78e024c2,c4,c3,3370,?,p1,
1769460866.966144,CREATED,c7d33245-2ac5-4709-90a9-a0c69c78031c,e8525b13-dd32-443d-a3c2-8a14d570bf00,c4,c3,27,?,?,surb={'id': '5315e9c7-d8ac-4ea4-9c04-f47eaafb7f8e', 'route': ['p3', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769460867.0755424,RECEIVED,a8b8611e-c777-4f26-b3ee-1de187c53b92,6b2af7e1-3b74-4c0b-8604-500427fd893a,c2,c4,26,p1,?,surb={'id': '304d28f4-f740-422a-ac64-7cfa128c4ca6', 'route': ['p1', 'e4', 'i7', 'x11', 'p2', 'c2']}
1769460867.4912574,RECEIVED,bcb6841c-498f-4bfa-a131-a9ce87b2bc5c,905897f1-610e-4a5c-9d0a-de1befc8688b,c2,c4,27,p1,?,surb={'id': '4fcaf1e0-1d99-427b-9b8d-50a47e17e040', 'route': ['p1', 'e6', 'i7', 'x12', 'p2', 'c2']}
1769460867.505738,RECEIVED,955094d6-acbb-454c-b03e-020e4ae12623,88c01cc3-baae-4cc7-9cb8-7623a8cf8bd4,c2,c4,27,p1,?,surb={'id': '4bf388f1-2e5d-456b-9d47-0b4b0f06c14b', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c2']}
1769460867.5296543,SENT,54f7f120-0f6f-4ba6-998a-c74370e83b32,db0dd4a0-da42-4302-b7b7-fc7808e4f3d1,c4,c3,3380,?,p1,
1769460867.529827,CREATED,80278f9a-c74d-4f47-8ee0-3b6054013153,3e4c1da2-01a2-4a83-8de6-85dc85d208ea,c4,c3,27,?,?,surb={'id': '0b8a2982-4bac-4f05-9485-0a95985db076', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769460867.6385822,SENT,fddb8b8c-81e0-430e-9b2e-97bc7aecde1c,9757fdc9-c9b9-424f-97ce-5d69f0798951,c4,c3,3360,?,p1,
1769460867.6387367,CREATED,d4d9f896-a0ea-4ac7-8409-386b1c54367b,3e4c1da2-01a2-4a83-8de6-85dc85d208ea,c4,c3,27,?,?,surb={'id': '0b8a2982-4bac-4f05-9485-0a95985db076', 'route': ['p3', 'e4', 'i2', 'x4', 'p1', 'c4']}
1769460867.8026354,SENT,8789a079-aa4f-4854-bacb-dd3a97bea6bf,98dba27d-d51b-4c82-859e-9afc32615088,c4,c3,3371,?,p1,
1769460867.8026943,CREATED,2b9686c6-60a9-412c-a541-e19df25df118,f6acb2c6-ec61-439a-ba9f-31057a6eb289,c4,c3,27,?,?,surb={'id': 'a0d907be-9b85-469d-94b9-b474b9078413', 'route': ['p3', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769460868.529075,SENT,6e86b3e6-4f41-4745-b10a-933681d3d438,9e5f7ea2-1f96-4b87-b750-b0f805cb4239,c4,c3,3392,?,p1,
1769460868.529176,CREATED,f798dd48-730a-47e6-89e8-e3116f625952,f6acb2c6-ec61-439a-ba9f-31057a6eb289,c4,c3,27,?,?,surb={'id': 'a0d907be-9b85-469d-94b9-b474b9078413', 'route': ['p3', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769460868.6203098,RECEIVED,63ec8ff4-a9e8-4a73-954a-e788b1b447bb,21ce596d-0c87-47d3-87a5-c5a9ad56bbf0,c2,c4,26,p1,?,surb={'id': '6a1bad8d-4c6e-4d6d-a616-6434642a3348', 'route': ['p1', 'e6', 'i2', 'x2', 'p2', 'c2']}
1769460869.1805515,RECEIVED,1ee93166-d409-4e8a-87fb-b70ddb69dbbb,5dfcc4b2-7649-474f-b53e-cd1c254b675b,c2,c4,26,p1,?,surb={'id': 'f34aad2d-7697-4571-a252-b88e1806ca52', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c2']}
1769460869.6810184,RECEIVED,60dbd2de-778d-4b18-a008-875f023c1233,b006f3e0-8b75-4081-8e43-f9eee8c307a1,c2,c4,27,p1,?,surb={'id': '3a426375-6df8-4b56-b518-ee9a81755226', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c2']}
1769460869.6915994,RECEIVED,dfc66cf5-b21b-496c-9ab3-b8b8b76d79d2,f1fd1883-7575-4d4d-82a6-2bd36cb00796,c2,c4,27,p1,?,surb={'id': '05d6bd0f-f82d-4a28-b78b-76140ce4ce8a', 'route': ['p1', 'e9', 'i12', 'x6', 'p2', 'c2']}
1769460869.9398446,RECEIVED,5a6706a9-5178-4c61-90e3-5dbaedffe23d,b006f3e0-8b75-4081-8e43-f9eee8c307a1,c2,c4,27,p1,?,surb={'id': '3a426375-6df8-4b56-b518-ee9a81755226', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c2']}
1769460870.012479,RECEIVED,b05e96c3-1cd2-4d93-bae3-521e916b1db0,f1fd1883-7575-4d4d-82a6-2bd36cb00796,c2,c4,27,p1,?,surb={'id': '05d6bd0f-f82d-4a28-b78b-76140ce4ce8a', 'route': ['p1', 'e9', 'i12', 'x6', 'p2', 'c2']}
1769460870.0305176,RECEIVED,0e4b118f-6159-47f5-940a-6e3999af294b,5dfcc4b2-7649-474f-b53e-cd1c254b675b,c2,c4,26,p1,?,surb={'id': 'f34aad2d-7697-4571-a252-b88e1806ca52', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c2']}
1769460870.6231148,SENT,ad9356af-4f05-4385-bce4-751d9b886e32,fc3afdd1-1f53-489c-8e48-7481dce517f4,c4,c3,3376,?,p1,
1769460870.623261,CREATED,45b37257-79c6-47be-b10c-1de3687dcfc4,8f778150-fce8-4645-bfb7-694fb6d06c80,c4,c3,27,?,?,surb={'id': '7bd95d65-2989-4795-a5aa-8a3aa1b9bc3d', 'route': ['p3', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769460870.7139163,RECEIVED,4ac8349d-336b-4520-b750-94e7a1486291,47d0c38a-306e-4adb-8ccb-e77d3426b1e4,c2,c4,27,p1,?,surb={'id': '027cd9b1-e590-4558-968b-f156611b5d61', 'route': ['p1', 'e10', 'i1', 'x10', 'p2', 'c2']}
1769460870.791657,SENT,ab093107-956a-4777-ba4f-41bede13b247,91c9e9cf-bb3f-47d6-b21d-8fac7fed7751,c4,c3,3380,?,p1,
1769460870.7917204,CREATED,05db62ac-3482-40cd-a5f1-0f662580f4b4,8f778150-fce8-4645-bfb7-694fb6d06c80,c4,c3,27,?,?,surb={'id': '7bd95d65-2989-4795-a5aa-8a3aa1b9bc3d', 'route': ['p3', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769460871.1292167,RECEIVED,c34dc4c2-ca78-4a87-bcf9-895af1b31c66,356bbf40-ae6a-453d-b163-0fec9804f46b,c2,c4,27,p1,?,surb={'id': '0c42bda8-924b-4c7c-8e74-ed345fb10cfa', 'route': ['p1', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769460871.2311776,RECEIVED,b8500e00-de42-4f58-ae9f-03ca7660e83d,038b2803-711c-4d11-b705-763599c4f25f,c2,c4,27,p1,?,surb={'id': 'd4846dd7-2a7f-402d-93d0-929960ae8ce7', 'route': ['p1', 'e4', 'i1', 'x8', 'p2', 'c2']}
1769460871.2338278,RECEIVED,4adf6737-9cda-43bb-ae68-63e145fa4aed,356bbf40-ae6a-453d-b163-0fec9804f46b,c2,c4,27,p1,?,surb={'id': '0c42bda8-924b-4c7c-8e74-ed345fb10cfa', 'route': ['p1', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769460871.629327,SENT,9b7a4de9-2c76-4b6e-9a43-6fdf60b8b9e4,606944cf-b43c-4f1f-a12d-9e6e89853e6d,c4,c3,3376,?,p1,
1769460871.6294749,CREATED,8f5d9c44-398d-4133-a037-d7a258e8fb41,22e1ec5c-be05-450a-b55f-9fa0a0ce3e8a,c4,c3,27,?,?,surb={'id': 'b946b6fd-0f20-4d56-a327-22d31a94ff13', 'route': ['p3', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769460871.7621293,RECEIVED,f14df110-e64a-45f4-90cd-791a8c701cc0,47d0c38a-306e-4adb-8ccb-e77d3426b1e4,c2,c4,27,p1,?,surb={'id': '027cd9b1-e590-4558-968b-f156611b5d61', 'route': ['p1', 'e10', 'i1', 'x10', 'p2', 'c2']}
1769460871.9239213,SENT,acae4ecb-4b63-4ca7-9603-82a8d691fe46,e47ed43b-2eaa-4efa-8cfb-c7190240641b,c4,c3,3374,?,p1,
