timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460610.377045,RECEIVED,46265355-0842-4f18-bb9a-87b67098c228,174f5827-7c82-4b48-8055-9add69f69093,c1,c3,27,p3,?,surb={'id': 'c65235da-2f7e-4377-927f-d8b5e1186d14', 'route': ['p3', 'e2', 'i10', 'x3', 'p1', 'c1']}
1769460610.4798863,RECEIVED,e11b3355-9aaa-4431-8d8f-c32f3e9f70c4,6c5b84c0-6127-4f61-99a2-d1ef4ea06759,c1,c3,27,p3,?,surb={'id': 'ca93a289-9134-4476-8f50-ca0fd06202a4', 'route': ['p3', 'e11', 'i1', 'x11', 'p1', 'c1']}
1769460610.563274,SENT,0286ddd4-7f1d-4cdb-bfec-6567e93f5886,96256d6c-b183-47a1-8629-939714d34de6,c3,c2,3388,?,p3,
1769460610.5633733,CREATED,99945db9-fd81-4334-b79f-4eabe2ae53ac,cdcd3163-257a-4a88-af8e-761e094482fb,c3,c2,27,?,?,surb={'id': '3132dc74-d881-407f-b6ac-e97742f39c42', 'route': ['p2', 'e12', 'i11', 'x8', 'p3', 'c3']}
1769460610.6352036,RECEIVED,7fa1b62b-c724-4613-a228-12a44b991bc1,db37d17d-ac7d-466d-a7cf-95cf4d346184,c5,c3,27,p3,?,surb={'id': '2512516b-d465-44ba-91cb-5067f06d71b5', 'route': ['p3', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769460610.6357021,SENT,a97a560d-d016-44ef-be9b-0a9ddb873994,368f13f4-4060-47da-8bf7-2d5363e2c4b7,c3,c2,3404,?,p3,
1769460610.6358054,CREATED,e0d78f06-2c07-41da-8589-6a0439a4bd83,cdcd3163-257a-4a88-af8e-761e094482fb,c3,c2,27,?,?,surb={'id': '3132dc74-d881-407f-b6ac-e97742f39c42', 'route': ['p2', 'e12', 'i11', 'x8', 'p3', 'c3']}
1769460610.649599,RECEIVED,39a896cf-a223-402a-ab4b-aef81888f701,aec83547-b990-4824-b39b-241498cea303,c1,c3,27,p3,?,surb={'id': 'b74394f7-2e26-45f4-99cf-dfcee0ab7d09', 'route': ['p3', 'e3', 'i5', 'x6', 'p1', 'c1']}
1769460610.7390723,SENT,a2a016ef-eea8-47bc-8dd3-012d8964d728,c752b32c-d02c-41f6-91a9-bf7de5c9ce38,c3,c2,3400,?,p3,
1769460610.7391725,CREATED,81cfa4b9-2ab3-4cdb-8e48-46e07cbc3359,dc1ce222-ac9e-421f-98fc-d7d84491a39e,c3,c2,27,?,?,surb={'id': '0a92fe8e-7f12-44cc-891b-e3e602c69efe', 'route': ['p2', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769460610.7806418,RECEIVED,cbc3c9fc-3a39-4f8b-b5e6-3920f049c280,21123ad9-67a9-4a6c-b586-e05225924321,c1,c3,27,p3,?,surb={'id': '90211652-9f2d-4e80-9dfd-4295c7a75d28', 'route': ['p3', 'e11', 'i11', 'x12', 'p1', 'c1']}
1769460610.850486,RECEIVED,87eeb406-134c-4919-9e57-4333be7e039a,f1d94466-1a47-46e3-903b-3e372a032479,c4,c3,27,p3,?,surb={'id': 'd6e6728a-c213-4c35-96b5-ff6e0ee1755b', 'route': ['p3', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769460610.903713,RECEIVED,77962fe1-f20a-4221-a98d-8a9b0b0dfdad,dbddc5e6-943e-4c8e-a335-8a051cf8b60b,c1,c3,27,p3,?,surb={'id': 'e8dec21c-a2e0-4b6e-986e-82903cd3adaf', 'route': ['p3', 'e4', 'i12', 'x12', 'p1', 'c1']}
1769460610.9311714,SENT,dffd046a-3f29-4467-8e8c-3713bdfd5333,cb6dea8c-7fe6-412c-8da6-87615ab80e41,c3,c2,3390,?,p3,
1769460610.9313066,CREATED,517393da-0f4a-4f72-96eb-e349e0c2d20a,dc1ce222-ac9e-421f-98fc-d7d84491a39e,c3,c2,27,?,?,surb={'id': '0a92fe8e-7f12-44cc-891b-e3e602c69efe', 'route': ['p2', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769460610.9667473,RECEIVED,40e16cd1-7573-43ff-8431-0d6cccc50b70,f1d94466-1a47-46e3-903b-3e372a032479,c4,c3,27,p3,?,surb={'id': 'd6e6728a-c213-4c35-96b5-ff6e0ee1755b', 'route': ['p3', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769460610.987995,RECEIVED,54942f5d-dff0-4046-9f3b-793b5ba54aec,45fdfe44-c841-4c69-a0bd-73576f77d6d9,c5,c3,27,p3,?,surb={'id': '8a11826a-15af-467a-a28a-26ca8a7dbbe5', 'route': ['p3', 'e8', 'i3', 'x3', 'p2', 'c5']}
1769460611.0916216,RECEIVED,a14f75ae-b0e6-420a-bae4-501533bfac9f,ef6a25a5-b4fd-41f0-9f78-a157109d5b1e,c5,c3,27,p3,?,surb={'id': '30832e5d-e938-4877-b879-ef1bf08de788', 'route': ['p3', 'e9', 'i10', 'x9', 'p2', 'c5']}
1769460611.1877933,RECEIVED,c7300619-9850-4c1a-b91a-862aa7aa43fb,4cf8f637-4864-43b8-8061-0cff0ed91e1f,c1,c3,27,p3,?,surb={'id': 'a056b257-95ed-4430-996f-43d7a100a011', 'route': ['p3', 'e1', 'i7', 'x4', 'p1', 'c1']}
1769460611.4900134,RECEIVED,5239f017-355d-4819-b309-9aa9db57583c,7d829b41-b8bb-4296-90eb-8ae8ed5975ca,c5,c3,27,p3,?,surb={'id': '4516c545-92dc-4dc5-bd87-98e7d4378b3e', 'route': ['p3', 'e9', 'i1', 'x12', 'p2', 'c5']}
1769460611.4997625,RECEIVED,1bfbf889-8fcf-44eb-a189-7f7c174cba25,45fdfe44-c841-4c69-a0bd-73576f77d6d9,c5,c3,27,p3,?,surb={'id': '8a11826a-15af-467a-a28a-26ca8a7dbbe5', 'route': ['p3', 'e8', 'i3', 'x3', 'p2', 'c5']}
1769460611.5801737,SENT,cc7dd27c-a84d-4cd6-b7c1-74227a170cd3,18ce75fe-58c2-410c-857e-0e3f2809acb8,c3,c2,3383,?,p3,
1769460611.580275,CREATED,4ecd7063-1816-4941-922a-9e07bf3a58d4,a229f15d-ba00-46d2-b7b8-37f9a6207e28,c3,c2,27,?,?,surb={'id': '43a3d716-23fa-4cab-8c04-3baa003f5cf8', 'route': ['p2', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769460611.6026778,RECEIVED,ed60961a-a4da-4250-b182-870cf8621985,4cf8f637-4864-43b8-8061-0cff0ed91e1f,c1,c3,27,p3,?,surb={'id': 'a056b257-95ed-4430-996f-43d7a100a011', 'route': ['p3', 'e1', 'i7', 'x4', 'p1', 'c1']}
1769460611.6895363,RECEIVED,48a1ac8f-3397-4aaa-ad16-8730ee78d0d5,3c3e59af-a853-4d3f-9376-47a3b910234c,c1,c3,27,p3,?,surb={'id': '719ecc03-e83e-4a17-a2c4-fda82ce90ca6', 'route': ['p3', 'e2', 'i12', 'x9', 'p1', 'c1']}
1769460611.704775,RECEIVED,a3410e5c-edcb-4709-a27d-30e35873cd15,ef6a25a5-b4fd-41f0-9f78-a157109d5b1e,c5,c3,27,p3,?,surb={'id': '30832e5d-e938-4877-b879-ef1bf08de788', 'route': ['p3', 'e9', 'i10', 'x9', 'p2', 'c5']}
1769460612.0561666,RECEIVED,6699bd48-92bd-4bb4-b124-5da47e9f291f,9fe48d9e-5fba-4d44-9b73-ae8c9c733090,c4,c3,27,p3,?,surb={'id': 'b8f25976-ad33-401f-9ad5-c54dccf55e9d', 'route': ['p3', 'e3', 'i6', 'x4', 'p1', 'c4']}
1769460612.1875317,RECEIVED,fbcecd43-7c37-48d4-9a23-27e5734ca69f,3c656650-4cd2-401c-8c04-285c3aa39567,c1,c3,27,p3,?,surb={'id': '00741e4e-30f6-4cbc-b854-9ce272b7224e', 'route': ['p3', 'e9', 'i6', 'x2', 'p1', 'c1']}
1769460612.2447836,RECEIVED,a48a894a-eb69-4568-9295-472e5c6cebef,e69a50c0-ce9a-4d3f-8bba-41418d8309be,c1,c3,26,p3,?,surb={'id': '2a1dfdeb-b5f0-45a1-aedf-7f613b7c16d5', 'route': ['p3', 'e4', 'i4', 'x8', 'p1', 'c1']}
1769460612.2593613,SENT,6db17974-2c2b-4c49-8e22-eec6b1be165a,ab976fde-7408-437a-9604-b19a8028bf16,c3,c2,3393,?,p3,
1769460612.259428,CREATED,16b27d37-28f0-4b53-aeb9-418214f36e0f,a229f15d-ba00-46d2-b7b8-37f9a6207e28,c3,c2,27,?,?,surb={'id': '43a3d716-23fa-4cab-8c04-3baa003f5cf8', 'route': ['p2', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769460612.2661028,RECEIVED,cfe7ba00-dc98-47a4-946a-c441881ae334,059db4f3-fe7f-42db-bcb2-3f68566f4f67,c5,c3,26,p3,?,surb={'id': '344e23c3-bacf-4bf5-8584-9fc07bb8aeac', 'route': ['p3', 'e4', 'i2', 'x4', 'p2', 'c5']}
1769460612.394113,RECEIVED,6ebdbb19-f274-4e16-a840-96c0950b0e66,3c656650-4cd2-401c-8c04-285c3aa39567,c1,c3,27,p3,?,surb={'id': '00741e4e-30f6-4cbc-b854-9ce272b7224e', 'route': ['p3', 'e9', 'i6', 'x2', 'p1', 'c1']}
1769460612.4069965,RECEIVED,651756d1-daa2-42ff-ab9f-7efea3b68879,c0ea2a64-c15a-44a3-8b8c-6a86943cadcc,c5,c3,27,p3,?,surb={'id': '22330cf3-dba3-463c-a924-4f5b0293783f', 'route': ['p3', 'e7', 'i10', 'x5', 'p2', 'c5']}
1769460612.4300876,RECEIVED,6937e3b7-48b7-4293-afff-e4fd45d23ef7,277fb6e6-9cb1-4d2b-b67b-62afc5da7e4e,c5,c3,27,p3,?,surb={'id': '80955ecf-39ba-4aa1-a323-8c5df894fd84', 'route': ['p3', 'e12', 'i7', 'x1', 'p2', 'c5']}
1769460612.444434,RECEIVED,8503604a-163b-48fb-9979-8623b23cf1c3,12bfbc21-4423-4f30-a4cd-d93c5f80e18f,c4,c3,27,p3,?,surb={'id': '24cf5582-62dd-4f79-ac69-6644f88890db', 'route': ['p3', 'e10', 'i9', 'x10', 'p1', 'c4']}
1769460612.6557472,RECEIVED,cf2af1c0-4197-4086-a5f1-67cb3795b898,277fb6e6-9cb1-4d2b-b67b-62afc5da7e4e,c5,c3,27,p3,?,surb={'id': '80955ecf-39ba-4aa1-a323-8c5df894fd84', 'route': ['p3', 'e12', 'i7', 'x1', 'p2', 'c5']}
1769460612.811691,RECEIVED,64c86b9c-a962-4694-af32-e4ebc8376e79,3c3e59af-a853-4d3f-9376-47a3b910234c,c1,c3,27,p3,?,surb={'id': '719ecc03-e83e-4a17-a2c4-fda82ce90ca6', 'route': ['p3', 'e2', 'i12', 'x9', 'p1', 'c1']}
1769460612.917712,RECEIVED,d56fb10b-1ea5-436a-9dba-5c333f48d1fb,d2fe6e57-103f-41ba-bfd8-8dc5971aaaad,c4,c3,27,p3,?,surb={'id': '28bf64ed-188e-48be-8c2b-80d459e3c23d', 'route': ['p3', 'e6', 'i2', 'x5', 'p1', 'c4']}
1769460612.9732366,RECEIVED,16e629cc-b39d-4758-afdf-b3c091d4d44e,ecf2258d-93ba-4767-9223-ef278d7ece86,c4,c3,27,p3,?,surb={'id': 'c7699ceb-a66f-43e4-a2a4-4138b3e8a07f', 'route': ['p3', 'e2', 'i3', 'x2', 'p1', 'c4']}
1769460613.0007215,RECEIVED,e41e6d9f-165c-44e6-a64b-d933e1f264c0,33e6cafe-cefd-404a-8cc8-3176d464bd6e,c5,c3,27,p3,?,surb={'id': 'a68eba95-578f-4f81-9e62-c7321e856673', 'route': ['p3', 'e6', 'i8', 'x8', 'p2', 'c5']}
1769460613.4635382,RECEIVED,9b561762-7ee6-4fbe-bb72-487a71613743,cedac582-5073-4f65-8df7-62a9bb52c0f3,c1,c3,27,p3,?,surb={'id': 'cb2994b1-8e03-44fc-beca-521890bf8548', 'route': ['p3', 'e12', 'i4', 'x3', 'p1', 'c1']}
1769460613.4767826,SENT,f6a655c0-9129-4e5d-b486-9f4557152fa0,1ac4846b-e38c-473f-9026-3805718f6d6e,c3,c2,3366,?,p3,
1769460613.4768546,CREATED,48a4fa65-6a59-42d0-93b1-95ed6906d770,b1099ea0-e170-438a-904a-26f8f2baa18e,c3,c2,27,?,?,surb={'id': '2dd02543-21da-44b9-a035-7b4ea4e8796b', 'route': ['p2', 'e7', 'i4', 'x4', 'p3', 'c3']}
1769460613.7169862,RECEIVED,f7fca4b5-a4e9-465d-9b19-f1fc4a56c0b5,9fe48d9e-5fba-4d44-9b73-ae8c9c733090,c4,c3,27,p3,?,surb={'id': 'b8f25976-ad33-401f-9ad5-c54dccf55e9d', 'route': ['p3', 'e3', 'i6', 'x4', 'p1', 'c4']}
1769460613.7389388,RECEIVED,dc7db157-94ec-4438-b12d-af7e27418d40,985a5f38-e533-4f40-9b2f-98a68fb6ed29,c5,c3,27,p3,?,surb={'id': 'baa695fa-c5cc-43b4-a5c4-6ee311df91b9', 'route': ['p3', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769460614.0109553,RECEIVED,03f732f5-0df0-4570-a085-cf988718c712,d2fe6e57-103f-41ba-bfd8-8dc5971aaaad,c4,c3,27,p3,?,surb={'id': '28bf64ed-188e-48be-8c2b-80d459e3c23d', 'route': ['p3', 'e6', 'i2', 'x5', 'p1', 'c4']}
1769460614.0573316,SENT,f1e31f06-9e0f-4fb5-a93b-844f2bf63b2c,3b3aa34a-731d-4370-826a-27efd906d4c4,c3,c2,3383,?,p3,
1769460614.057457,CREATED,3729b9d0-209e-4f95-9b0c-f50cc1e96077,b1099ea0-e170-438a-904a-26f8f2baa18e,c3,c2,27,?,?,surb={'id': '2dd02543-21da-44b9-a035-7b4ea4e8796b', 'route': ['p2', 'e7', 'i4', 'x4', 'p3', 'c3']}
1769460614.3017073,RECEIVED,5bf7725d-0cc1-4050-9141-66107a80f737,059db4f3-fe7f-42db-bcb2-3f68566f4f67,c5,c3,26,p3,?,surb={'id': '344e23c3-bacf-4bf5-8584-9fc07bb8aeac', 'route': ['p3', 'e4', 'i2', 'x4', 'p2', 'c5']}
1769460614.4658723,RECEIVED,48c7d96b-eca8-41f1-a980-81e9348c130b,d90b2dea-6d71-4f21-b182-05fb698fa0e3,c4,c3,27,p3,?,surb={'id': '8ac57ad9-541f-4aea-b19c-5719df1a3549', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769460614.6108825,RECEIVED,634c2916-51d7-476f-94c9-d64c986e7dc4,33e6cafe-cefd-404a-8cc8-3176d464bd6e,c5,c3,27,p3,?,surb={'id': 'a68eba95-578f-4f81-9e62-c7321e856673', 'route': ['p3', 'e6', 'i8', 'x8', 'p2', 'c5']}
1769460614.741921,SENT,f6482b23-66ce-4d1e-aa1c-e232a2c3d1d6,aa5b9c20-eab9-43d6-a895-de69e8a18676,c3,c2,3360,?,p3,
1769460614.7421043,CREATED,644d76ed-4439-4281-9097-e98647050b31,03ce023e-0095-4313-93b6-4c60f9c2835d,c3,c2,27,?,?,surb={'id': '361ca417-90b6-43e8-9078-78fd20db7751', 'route': ['p2', 'e9', 'i6', 'x3', 'p3', 'c3']}
1769460614.810036,RECEIVED,8fe5d94c-f0c9-46a3-8a92-9523e1959040,734c33b5-8db4-4deb-94ca-659d4da7061a,c1,c3,27,p3,?,surb={'id': '089fadd8-784d-4c85-94e6-9ff264a68cec', 'route': ['p3', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769460614.872405,RECEIVED,0f6bba30-4f8f-4b33-b868-3af5c7b2f50e,af90be63-386b-47f0-b23e-70af5697ef56,c1,c3,27,p3,?,surb={'id': '4a167f19-a86d-46cf-b0ee-f597b919456c', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769460614.910454,RECEIVED,2a17198e-8236-49ef-a107-792a1394347f,08a6dc6f-8ca3-4d48-b296-d2d0290b92f1,c4,c3,26,p3,?,surb={'id': 'f20012d3-4c94-4559-8185-90d93f80ee79', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769460614.9313898,RECEIVED,b8f82447-7f7a-49d8-a601-4e203f95eedb,08a6dc6f-8ca3-4d48-b296-d2d0290b92f1,c4,c3,26,p3,?,surb={'id': 'f20012d3-4c94-4559-8185-90d93f80ee79', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769460614.958792,RECEIVED,8a6f185d-1531-4f8b-bc62-3accff47e0a5,91769d06-1d83-4df3-b930-31233f25c44f,c4,c3,27,p3,?,surb={'id': '65779cf0-1f9b-4b5f-93c0-bdfb5093d49a', 'route': ['p3', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769460615.025768,SENT,899497cf-d2a9-48db-b4c5-18fb4ba78832,826fc6e9-0812-46b7-9272-1bc0ae6b5098,c3,c2,3400,?,p3,
1769460615.0258667,CREATED,25205c39-3756-4bf7-80ac-e0b61010ed07,03ce023e-0095-4313-93b6-4c60f9c2835d,c3,c2,27,?,?,surb={'id': '361ca417-90b6-43e8-9078-78fd20db7751', 'route': ['p2', 'e9', 'i6', 'x3', 'p3', 'c3']}
1769460615.1241746,RECEIVED,c471f638-97b8-4186-b162-a95f2a68666c,d90b2dea-6d71-4f21-b182-05fb698fa0e3,c4,c3,27,p3,?,surb={'id': '8ac57ad9-541f-4aea-b19c-5719df1a3549', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769460615.5223138,RECEIVED,047e2c79-3be1-4d07-8ea8-f0acf6927190,2d160069-6ac3-4bd3-bfc2-dde1e7689cad,c5,c3,26,p3,?,surb={'id': 'bc557a0a-351f-4d3c-aff3-1ed578500da7', 'route': ['p3', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769460615.550572,SENT,1a584a8c-7ba4-4888-8bc9-7230989217d6,a206ebe6-66f7-461a-92a9-bc17a005e31a,c3,c2,3360,?,p3,
1769460615.5507157,CREATED,b91198a1-cc6b-4d12-84bb-187856739221,e9cee5e7-07f3-418b-8234-32d453f54121,c3,c2,27,?,?,surb={'id': 'ab2ee140-432e-402b-8e5d-08b99007dda0', 'route': ['p2', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769460615.5660012,SENT,89e34705-c2eb-4625-9624-296217e37511,a3a5d9ac-fe14-4d29-a63b-ec46470b7d06,c3,c2,3366,?,p3,
1769460615.5661757,CREATED,9baf9eb2-cbdb-4f1f-ae4b-865a43677ee0,e9cee5e7-07f3-418b-8234-32d453f54121,c3,c2,27,?,?,surb={'id': 'ab2ee140-432e-402b-8e5d-08b99007dda0', 'route': ['p2', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769460615.6023142,SENT,6a727ffc-cdfb-40a9-9a0d-55c45a8cbc5f,456dc85f-df33-454b-b190-5456735a94de,c3,c2,3359,?,p3,
1769460615.6024625,CREATED,13e3b6af-8b9e-40fb-b06f-65ce1a3f0625,0547adc1-f523-4410-bfd9-999b3349b76e,c3,c2,26,?,?,surb={'id': '969738c0-a746-4132-b12b-a184a2c0604e', 'route': ['p2', 'e4', 'i10', 'x2', 'p3', 'c3']}
1769460615.6241682,RECEIVED,e7b12c29-a2fc-4f84-9f92-6f0660112954,dec4e183-3917-4f39-8b46-54b236d1ba90,c1,c3,27,p3,?,surb={'id': '9c272ddb-6844-40ac-a4b9-d97de3e4b5c9', 'route': ['p3', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769460615.6978405,RECEIVED,acd277d7-7a90-4164-b7a2-c3222f8c0a49,734c33b5-8db4-4deb-94ca-659d4da7061a,c1,c3,27,p3,?,surb={'id': '089fadd8-784d-4c85-94e6-9ff264a68cec', 'route': ['p3', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769460615.705393,SENT,143c6298-ddb3-4c7e-972b-52865b4ffd60,077ff1e8-b0cb-4a88-be76-7b703c2ad117,c3,c2,3376,?,p3,
1769460615.7056222,CREATED,bf4f4436-c513-4c9e-b2c0-dfdaa27c8347,0547adc1-f523-4410-bfd9-999b3349b76e,c3,c2,26,?,?,surb={'id': '969738c0-a746-4132-b12b-a184a2c0604e', 'route': ['p2', 'e4', 'i10', 'x2', 'p3', 'c3']}
1769460615.7543476,SENT,864a8a23-f504-42af-8d22-11aaa737403f,eadc0f23-f1a0-405a-b72f-869eac6865b3,c3,c2,3397,?,p3,
1769460615.7544966,CREATED,200f96a5-37e0-43b6-aab6-feb41731584b,4021817d-529c-4065-b106-3508097f9c62,c3,c2,27,?,?,surb={'id': 'b04bdf14-e45f-4b68-9eaa-25385f1bf6e3', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769460615.8493707,SENT,7f63fbc0-2cd6-4358-a558-452f51f55121,1b912a6e-1a82-4edf-9982-4686da207002,c3,c2,3385,?,p3,
1769460615.8495204,CREATED,81e87775-7135-42c3-8e9e-57f8686a44cb,4021817d-529c-4065-b106-3508097f9c62,c3,c2,27,?,?,surb={'id': 'b04bdf14-e45f-4b68-9eaa-25385f1bf6e3', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769460616.3294466,RECEIVED,66b9b20c-2519-4599-b898-ca171c2c395c,cedac582-5073-4f65-8df7-62a9bb52c0f3,c1,c3,27,p3,?,surb={'id': 'cb2994b1-8e03-44fc-beca-521890bf8548', 'route': ['p3', 'e12', 'i4', 'x3', 'p1', 'c1']}
1769460616.424539,RECEIVED,df5c4bce-e328-4eb8-b9d9-7e68b1d539c8,47bfb321-cefa-40dc-a9d4-8eabc474ccde,c5,c3,27,p3,?,surb={'id': '92d4ba2c-4120-4693-ba3f-02bc1fdb0947', 'route': ['p3', 'e6', 'i6', 'x4', 'p2', 'c5']}
1769460616.6959567,SENT,698c92b6-e92d-4e26-a89d-3ad8a2534309,60fb0a56-3531-41f1-bfb3-5e65983b2a4b,c3,c2,3391,?,p3,
1769460616.6961272,CREATED,e35e5087-4bc3-4459-97df-853878d2c4bf,e4f41e2d-4d8b-4642-adce-62c0c3fd5b6c,c3,c2,27,?,?,surb={'id': 'da08bdd3-f91b-445f-b9d3-3d7befe919ce', 'route': ['p2', 'e4', 'i11', 'x9', 'p3', 'c3']}
1769460616.8522172,RECEIVED,d8523de9-30d0-42ce-a4b9-4122c06e5bab,2d160069-6ac3-4bd3-bfc2-dde1e7689cad,c5,c3,26,p3,?,surb={'id': 'bc557a0a-351f-4d3c-aff3-1ed578500da7', 'route': ['p3', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769460616.8658361,RECEIVED,a6e2f54d-fcaa-446b-aae4-4ce2327fc1c6,91769d06-1d83-4df3-b930-31233f25c44f,c4,c3,27,p3,?,surb={'id': '65779cf0-1f9b-4b5f-93c0-bdfb5093d49a', 'route': ['p3', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769460616.8734198,RECEIVED,9b2b8056-05a4-4201-9fcf-8eefc4192f83,2f25ab2a-6daa-4566-90dd-a1a39f6650cd,c5,c3,27,p3,?,surb={'id': '137487d0-080b-42e7-887d-4d4839da996d', 'route': ['p3', 'e6', 'i11', 'x10', 'p2', 'c5']}
1769460616.9925628,RECEIVED,be3c7764-b670-4207-939b-c3921854d82d,dec4e183-3917-4f39-8b46-54b236d1ba90,c1,c3,27,p3,?,surb={'id': '9c272ddb-6844-40ac-a4b9-d97de3e4b5c9', 'route': ['p3', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769460617.1070204,SENT,0595ee41-5409-4d36-840f-abf3ae2e8fae,44f668e6-2801-485f-9a41-23496137ae82,c3,c2,3382,?,p3,
1769460617.1072223,CREATED,90c86d95-8b6a-4638-9eb2-dd997df3309d,e4f41e2d-4d8b-4642-adce-62c0c3fd5b6c,c3,c2,27,?,?,surb={'id': 'da08bdd3-f91b-445f-b9d3-3d7befe919ce', 'route': ['p2', 'e4', 'i11', 'x9', 'p3', 'c3']}
1769460617.110699,RECEIVED,65dd3c87-cb63-489c-ba1b-1a17478e1557,c9bcc73b-e749-40c1-b3ad-3470148dbf56,c4,c3,27,p3,?,surb={'id': '5600322d-5def-4bc3-aeb1-baac7addfe82', 'route': ['p3', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769460617.290646,RECEIVED,c0f4aca8-4f5e-48d2-97b2-34f02a03bd23,c9bcc73b-e749-40c1-b3ad-3470148dbf56,c4,c3,27,p3,?,surb={'id': '5600322d-5def-4bc3-aeb1-baac7addfe82', 'route': ['p3', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769460617.4574842,RECEIVED,a760f1a5-1b17-446a-978c-14ad6dcef232,7e98523b-7ed6-4319-975f-1aae22880ade,c1,c3,27,p3,?,surb={'id': '27b16173-2912-4d5f-bfa1-97f08e303511', 'route': ['p3', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769460617.4749527,RECEIVED,e511c527-90d9-4cb3-85c8-faa72d63e926,f08842d6-a43e-4625-aca6-ba81b6664576,c1,c3,27,p3,?,surb={'id': 'e5fdf02e-81da-4ee1-8ab4-7351d1a27192', 'route': ['p3', 'e10', 'i8', 'x10', 'p1', 'c1']}
1769460617.7062192,RECEIVED,c2746e84-363d-49c6-ba34-861317345fd5,80f3900f-64c1-49f2-9a41-280a82b5c3c4,c1,c3,27,p3,?,surb={'id': '2ec0c5cd-059e-4f3d-a6fe-45fa97fd8346', 'route': ['p3', 'e9', 'i5', 'x3', 'p1', 'c1']}
1769460617.7271392,RECEIVED,83ac3679-fe2c-4a3b-bb8a-bc6db69c2073,e69a50c0-ce9a-4d3f-8bba-41418d8309be,c1,c3,26,p3,?,surb={'id': '2a1dfdeb-b5f0-45a1-aedf-7f613b7c16d5', 'route': ['p3', 'e4', 'i4', 'x8', 'p1', 'c1']}
1769460617.7839622,SENT,a0709731-c473-4227-ab20-f6fe687e58ec,7ce0990c-1cf1-4daf-9913-82defeaf21c3,c3,c2,3367,?,p3,
1769460617.7845504,CREATED,d86f18fb-333e-4b77-a593-5d5a72608e1a,2ed8930e-aafd-47c7-af55-ab3ab2777375,c3,c2,27,?,?,surb={'id': 'a4049238-ad0e-49f2-8ee9-9673d14040e4', 'route': ['p2', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769460617.9433715,RECEIVED,24538001-f389-4e99-8b84-75644b151dcf,dd5c588c-849f-4c7a-af55-05866f0edd73,c5,c3,27,p3,?,surb={'id': '23a90c19-fdcf-48cf-924c-a1e5e3f4b0d4', 'route': ['p3', 'e1', 'i3', 'x8', 'p2', 'c5']}
1769460617.9661045,RECEIVED,c53e8905-0160-4e37-8ea1-bfbe583f3e69,7e98523b-7ed6-4319-975f-1aae22880ade,c1,c3,27,p3,?,surb={'id': '27b16173-2912-4d5f-bfa1-97f08e303511', 'route': ['p3', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769460618.0686858,RECEIVED,20f579c1-c599-43ab-a8ba-6470c8c22f76,2f25ab2a-6daa-4566-90dd-a1a39f6650cd,c5,c3,27,p3,?,surb={'id': '137487d0-080b-42e7-887d-4d4839da996d', 'route': ['p3', 'e6', 'i11', 'x10', 'p2', 'c5']}
1769460618.3483505,RECEIVED,499c892e-adcf-42c1-84af-7af7e47a90df,6b497acb-cdc8-4945-9a0c-8370778f59ad,c5,c3,27,p3,?,surb={'id': '3ad4ad7b-7e8c-4e35-a8ca-5d77ef494684', 'route': ['p3', 'e6', 'i7', 'x11', 'p2', 'c5']}
1769460618.3594434,RECEIVED,68a327bc-43f7-41d2-8286-04623b5c296b,06810569-10ce-4c4d-a266-e71ba69be8ad,c4,c3,27,p3,?,surb={'id': 'd2f2652f-6cb6-4430-8f08-93ef93dd04ad', 'route': ['p3', 'e10', 'i6', 'x9', 'p1', 'c4']}
