timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460535.1680076,SENT,478b54ae-c8de-46f9-8961-b2f93433e6c4,49c8875f-618a-4d74-b07c-964558e0c8a6,c2,c4,3401,?,p2,
1769460535.1682053,CREATED,8ec3c058-92fb-4f02-8d80-c4a141282ec0,96b53825-9edb-49ad-9f5e-f295e8baa5bc,c2,c4,27,?,?,surb={'id': 'a9aa8a0c-332e-4ef1-90a0-c5097a91ace6', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c2']}
1769461075.0233622,RECEIVED,af1c2994-2ed2-4844-a7ea-3227f97336dd,a677c4cd-5206-4398-8663-844c04a0622d,c3,c2,27,p2,?,surb={'id': 'bbe737f6-b0f1-4f37-bd63-374ccaf3b460', 'route': ['p2', 'e4', 'i12', 'x9', 'p3', 'c3']}
1769461075.2758853,SENT,f46ffd84-b37e-4296-a04e-48bba6fe1339,7e6b71dc-248f-46a2-9155-cd481cd6bce7,c2,c4,3360,?,p2,
1769461075.2759893,CREATED,0dcdd7b3-9048-458c-8cd0-ab4cca1eb600,4a404cf3-e607-412c-8e01-7a2e5311d531,c2,c4,27,?,?,surb={'id': '94183e21-ee36-4951-b206-aa3ff873b5ff', 'route': ['p1', 'e8', 'i5', 'x5', 'p2', 'c2']}
1769461075.4073968,RECEIVED,8139aeed-4f83-4f08-a908-7f267f08c156,3027ef08-d496-46e2-9b57-0f2a19b381d3,c3,c2,27,p2,?,surb={'id': '92df94d8-78d9-47ff-adb6-48e6b7ef1cb2', 'route': ['p2', 'e6', 'i1', 'x4', 'p3', 'c3']}
1769461075.4220417,SENT,ed44d8d0-8e75-4406-8363-8092b558e4f2,73870238-62b2-47c0-938e-801d6e64d199,c2,c4,3380,?,p2,
1769461075.4221604,CREATED,f3c1f849-ca4c-49f0-9581-bfe6d5f7eeab,4a404cf3-e607-412c-8e01-7a2e5311d531,c2,c4,27,?,?,surb={'id': '94183e21-ee36-4951-b206-aa3ff873b5ff', 'route': ['p1', 'e8', 'i5', 'x5', 'p2', 'c2']}
1769461075.4398155,RECEIVED,6aea1792-ff38-4b57-beeb-9a06ac6d4a74,a677c4cd-5206-4398-8663-844c04a0622d,c3,c2,27,p2,?,surb={'id': 'bbe737f6-b0f1-4f37-bd63-374ccaf3b460', 'route': ['p2', 'e4', 'i12', 'x9', 'p3', 'c3']}
1769461075.7683167,SENT,69b59131-5208-40d0-b659-2498639add4a,7bb3685f-986e-4612-bcf8-b22598433eff,c2,c4,3375,?,p2,
1769461075.768408,CREATED,5e4607f0-9b8f-488e-a145-57cbb2276bdd,427c92f7-ac2a-459a-8f0d-ec15e4e6f122,c2,c4,26,?,?,surb={'id': '0fd6fa61-9be2-4574-abd5-a94995eda939', 'route': ['p1', 'e1', 'i3', 'x3', 'p2', 'c2']}
1769461076.2192516,SENT,9f384752-6fd3-4f62-b0b3-729377cfd852,44b56266-bf71-423b-a25a-79b6ec9ddd99,c2,c4,3379,?,p2,
1769461076.2193277,CREATED,a2a10d09-466d-4221-8c21-319f53425dc0,427c92f7-ac2a-459a-8f0d-ec15e4e6f122,c2,c4,26,?,?,surb={'id': '0fd6fa61-9be2-4574-abd5-a94995eda939', 'route': ['p1', 'e1', 'i3', 'x3', 'p2', 'c2']}
1769461076.5044827,SENT,50874ca0-be92-4766-9cee-9bf330b5db37,2e6a8696-b8b6-47cc-8a17-ca344dd55d49,c2,c4,3379,?,p2,
1769461076.504632,CREATED,9fdbab63-042d-4e3d-9105-8d87c491748b,b336ba3d-49be-4c5c-99e0-faef54a6a273,c2,c4,27,?,?,surb={'id': '37a155d6-87e6-4e6e-85d8-bcb38048ebe2', 'route': ['p1', 'e1', 'i4', 'x1', 'p2', 'c2']}
1769461076.8053412,SENT,05856bd2-480f-41e0-b0c8-737165b5868d,31b92353-f919-45dd-84a1-f6b6b3a8e2c0,c2,c4,3372,?,p2,
1769461076.8076205,CREATED,6322331b-5e42-4e59-a8f9-6e23dbfae46d,b336ba3d-49be-4c5c-99e0-faef54a6a273,c2,c4,27,?,?,surb={'id': '37a155d6-87e6-4e6e-85d8-bcb38048ebe2', 'route': ['p1', 'e1', 'i4', 'x1', 'p2', 'c2']}
1769461077.019372,SENT,ce40e961-0d1c-451d-a0bd-599b592b423f,38dab138-677c-4aa5-b579-a70369fcc96c,c2,c4,3361,?,p2,
1769461077.0195253,CREATED,bbbcca07-9c4e-4c3c-8337-b273fa877728,44cb458d-59e9-4944-8d3b-249e598ca4cf,c2,c4,26,?,?,surb={'id': '826f202b-74b1-46d6-a7ee-629dd97eb550', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c2']}
1769461077.3178911,RECEIVED,e2cb822a-3c82-4d94-83fe-64f5970faa74,29f2b86f-78e9-4749-a937-92e38e1a7a3f,c3,c2,26,p2,?,surb={'id': 'c4d72737-a7b1-4b9a-a620-eca6729266e3', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769461077.3311055,RECEIVED,ef410c26-53a9-4b14-9261-5fae93955d95,3027ef08-d496-46e2-9b57-0f2a19b381d3,c3,c2,27,p2,?,surb={'id': '92df94d8-78d9-47ff-adb6-48e6b7ef1cb2', 'route': ['p2', 'e6', 'i1', 'x4', 'p3', 'c3']}
1769461077.3829317,RECEIVED,da4f7569-4622-422c-8acb-d433fc96659a,67f7ed67-4e17-4619-a14c-89235bb3a6ed,c3,c2,27,p2,?,surb={'id': '56bb820d-08fb-45d2-adcd-7365d2f49eae', 'route': ['p2', 'e8', 'i2', 'x9', 'p3', 'c3']}
1769461077.4049525,SENT,b3ce41f1-68f9-424b-bf4d-32635ccd9d05,32210f42-80cd-4e84-b0f5-02835abbee2c,c2,c4,3362,?,p2,
1769461077.4050171,CREATED,c2335279-1c96-411c-8b0f-d5c51fb884d4,44cb458d-59e9-4944-8d3b-249e598ca4cf,c2,c4,26,?,?,surb={'id': '826f202b-74b1-46d6-a7ee-629dd97eb550', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c2']}
1769461077.412102,SENT,46f80864-0737-4d9c-a687-e5af0c76b52a,530c888d-9634-4272-a6da-0d4bcf966549,c2,c4,3376,?,p2,
1769461077.4121678,CREATED,a6064d07-ddeb-4622-b42b-62cfc0790769,d6cf9c25-9d0c-465e-804f-15569445f890,c2,c4,27,?,?,surb={'id': '3b73de67-fefd-4621-a00e-bbee02d346cf', 'route': ['p1', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769461077.4375648,SENT,bc5f4482-ba9c-4fe6-a9af-74300571e789,98f09d99-d3da-4c57-8725-aae3f5aa02d2,c2,c4,3387,?,p2,
1769461077.4376278,CREATED,9b8be2d6-9192-4ee1-8296-997339e72b8c,d6cf9c25-9d0c-465e-804f-15569445f890,c2,c4,27,?,?,surb={'id': '3b73de67-fefd-4621-a00e-bbee02d346cf', 'route': ['p1', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769461077.5820868,SENT,84d6c34f-5b9b-46f4-8404-fbc786370523,73367ef0-02af-490b-aef9-bea167168bdd,c2,c4,3383,?,p2,
1769461077.5821474,CREATED,7d5287c3-ad27-4b6a-9d70-de72fd48834d,cc78789b-8bd4-4460-bbfc-e79a2f05c286,c2,c4,27,?,?,surb={'id': 'a5b857ac-a2ef-4369-9b6f-0b3397ea81ea', 'route': ['p1', 'e6', 'i10', 'x1', 'p2', 'c2']}
1769461077.660639,RECEIVED,ecc81e1b-b7c7-427a-a551-d42b6d2dccc2,c57c8446-b6f1-4743-9830-0e4e9c9bc24a,c3,c2,26,p2,?,surb={'id': '99901700-27b8-44c2-99a4-44ad2b33ad9a', 'route': ['p2', 'e6', 'i12', 'x12', 'p3', 'c3']}
1769461077.8607283,RECEIVED,b9e43f90-bbba-4b57-ab68-23d239d3090f,4b036753-3de9-49c0-bdba-6d2c08c2c3df,c3,c2,27,p2,?,surb={'id': 'c9251f07-c862-416b-a1e0-71b72d65eab5', 'route': ['p2', 'e8', 'i4', 'x5', 'p3', 'c3']}
1769461077.9003015,SENT,0ccc5a8d-97fa-445a-a8e5-b290d4e214ff,6169862f-acd7-4ad0-854d-0adb972da284,c2,c4,3383,?,p2,
1769461077.900364,CREATED,7a9583bc-66b7-4e85-97b5-a125d491aa93,cc78789b-8bd4-4460-bbfc-e79a2f05c286,c2,c4,27,?,?,surb={'id': 'a5b857ac-a2ef-4369-9b6f-0b3397ea81ea', 'route': ['p1', 'e6', 'i10', 'x1', 'p2', 'c2']}
1769461078.105849,RECEIVED,cf57ad36-9a76-4ffe-ba91-9e509566df24,4b036753-3de9-49c0-bdba-6d2c08c2c3df,c3,c2,27,p2,?,surb={'id': 'c9251f07-c862-416b-a1e0-71b72d65eab5', 'route': ['p2', 'e8', 'i4', 'x5', 'p3', 'c3']}
1769461078.1768763,SENT,a211be23-55d1-4688-8429-80ad281a6ccb,b001b446-1cb7-4ce5-8598-ac6a2a710314,c2,c4,3404,?,p2,
1769461078.176939,CREATED,baee8e27-0e9c-4d1a-b376-2e2d49ff4063,2a451e23-fb98-4295-ae76-49ccf835178a,c2,c4,27,?,?,surb={'id': '5e98c2dd-c74b-425d-8b85-8e9106e69d4b', 'route': ['p1', 'e11', 'i8', 'x8', 'p2', 'c2']}
1769461078.3974435,RECEIVED,8c16f6b5-018e-4f55-b877-f1bed941ff85,c57c8446-b6f1-4743-9830-0e4e9c9bc24a,c3,c2,26,p2,?,surb={'id': '99901700-27b8-44c2-99a4-44ad2b33ad9a', 'route': ['p2', 'e6', 'i12', 'x12', 'p3', 'c3']}
1769461078.4163554,RECEIVED,a77397aa-71f5-464d-ac0f-b85a1cf5b185,67f7ed67-4e17-4619-a14c-89235bb3a6ed,c3,c2,27,p2,?,surb={'id': '56bb820d-08fb-45d2-adcd-7365d2f49eae', 'route': ['p2', 'e8', 'i2', 'x9', 'p3', 'c3']}
1769461078.4262624,RECEIVED,bc968a22-d020-4577-9835-3606fe859552,702e1dbb-3777-4601-b9dc-0d4f2e739452,c3,c2,27,p2,?,surb={'id': '908a0e81-414a-4b96-8901-b85c9bf4f017', 'route': ['p2', 'e12', 'i7', 'x11', 'p3', 'c3']}
1769461078.5043807,RECEIVED,2ebb77f6-915d-43b1-8618-743b6c14c12d,0d4d1dd0-3b16-47bc-864e-3fc9b1c7a335,c3,c2,27,p2,?,surb={'id': '5351b8b1-6832-4268-a049-7df2b8e91f68', 'route': ['p2', 'e7', 'i8', 'x7', 'p3', 'c3']}
1769461078.6822867,RECEIVED,295d8600-722e-4a0d-80f1-b13ba56224f0,5f4661d4-fe95-4783-ae6f-e81277cf33d8,c3,c2,27,p2,?,surb={'id': '899ba5ea-5f4b-4b3e-8d75-602504eccc8b', 'route': ['p2', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769461079.0560117,SENT,6b2d122c-103f-4397-87a9-41cea3beb453,4140f031-5395-4a99-8903-54b6535189d5,c2,c4,3380,?,p2,
1769461079.0561993,CREATED,afd1dd61-6cd9-4493-b290-c7d4d409b469,2a451e23-fb98-4295-ae76-49ccf835178a,c2,c4,27,?,?,surb={'id': '5e98c2dd-c74b-425d-8b85-8e9106e69d4b', 'route': ['p1', 'e11', 'i8', 'x8', 'p2', 'c2']}
1769461079.827762,RECEIVED,0dc7cd34-bd39-45c5-8ffb-2f7a2f07fa69,5f4661d4-fe95-4783-ae6f-e81277cf33d8,c3,c2,27,p2,?,surb={'id': '899ba5ea-5f4b-4b3e-8d75-602504eccc8b', 'route': ['p2', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769461079.9732158,RECEIVED,3e0cad18-b7f2-4be1-ab15-11c1d29553fa,0d4d1dd0-3b16-47bc-864e-3fc9b1c7a335,c3,c2,27,p2,?,surb={'id': '5351b8b1-6832-4268-a049-7df2b8e91f68', 'route': ['p2', 'e7', 'i8', 'x7', 'p3', 'c3']}
1769461080.0838232,SENT,d038abae-e4eb-4657-b962-365148264915,7b270f56-e280-4a39-bdeb-07c84128f768,c2,c4,3384,?,p2,
1769461080.0839784,CREATED,aeb9883b-cbfa-4e96-8884-4d752e4b8ce9,89955704-b848-4375-9dc4-e31c86359dc7,c2,c4,27,?,?,surb={'id': 'd35375ec-19a6-4ecb-b254-5df4e09709e0', 'route': ['p1', 'e4', 'i1', 'x10', 'p2', 'c2']}
1769461080.2166336,RECEIVED,e27a7482-c9ed-42dd-8276-d44bc9f996af,702e1dbb-3777-4601-b9dc-0d4f2e739452,c3,c2,27,p2,?,surb={'id': '908a0e81-414a-4b96-8901-b85c9bf4f017', 'route': ['p2', 'e12', 'i7', 'x11', 'p3', 'c3']}
1769461080.258365,RECEIVED,7059ecb7-9a5c-4b47-a5ea-eb840fd931d9,0747da78-a2b0-46c0-8a84-278d0fe60c71,c3,c2,26,p2,?,surb={'id': '50b828d6-fa92-4645-b981-e6bf3d5e518b', 'route': ['p2', 'e8', 'i6', 'x10', 'p3', 'c3']}
1769461081.0134935,SENT,cb153f44-dad0-49c4-bdb8-6090785bdb46,74fbe99f-ff34-46f0-bb23-320fcd630d64,c2,c4,3376,?,p2,
1769461081.0138066,CREATED,f0905b54-c6ec-4b71-88b0-35fbefef2479,89955704-b848-4375-9dc4-e31c86359dc7,c2,c4,27,?,?,surb={'id': 'd35375ec-19a6-4ecb-b254-5df4e09709e0', 'route': ['p1', 'e4', 'i1', 'x10', 'p2', 'c2']}
1769461081.110754,SENT,57a50198-9905-468a-886b-207e65fc89ca,310a3991-4c66-4529-8d24-a92f889b5a6e,c2,c4,3376,?,p2,
1769461081.1108155,CREATED,a1fa1cba-e26b-4304-bc16-3d10cb013f7b,45100384-c622-4fb7-9dad-b45f38475225,c2,c4,27,?,?,surb={'id': 'ac745760-ee6d-4df1-9070-a225288a4a88', 'route': ['p1', 'e6', 'i9', 'x9', 'p2', 'c2']}
1769461081.2078588,SENT,72a67cde-deec-41d6-960b-d2a9339e0724,e3c8fc65-a06f-4f10-bb63-ff0cbf428cdb,c2,c4,3376,?,p2,
1769461081.2080314,CREATED,9ca658e8-6738-431e-8ec2-4284cafec997,45100384-c622-4fb7-9dad-b45f38475225,c2,c4,27,?,?,surb={'id': 'ac745760-ee6d-4df1-9070-a225288a4a88', 'route': ['p1', 'e6', 'i9', 'x9', 'p2', 'c2']}
1769461081.3197367,SENT,0d20de46-394b-419f-83bc-f3913a1ed81b,0fb25f97-1235-4b11-860c-baef260c2083,c2,c4,3376,?,p2,
1769461081.3198833,CREATED,0f7bb719-0986-42ce-980d-1d68fe392942,68c3ea6f-8459-4972-bc24-092c14d40d80,c2,c4,27,?,?,surb={'id': 'e508c2a8-865a-43f9-aef5-da138bd041bf', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769461081.3639984,SENT,4e70e1ee-eeee-48a1-aa5f-2cf8bcf1f06b,902736ca-9ab1-46ed-aa84-7293301d4a32,c2,c4,3392,?,p2,
1769461081.364184,CREATED,e0ffe1ff-bd14-40ce-ba2a-b9302c80125f,68c3ea6f-8459-4972-bc24-092c14d40d80,c2,c4,27,?,?,surb={'id': 'e508c2a8-865a-43f9-aef5-da138bd041bf', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769461081.4566307,SENT,6a5b7153-5334-456b-a783-ef053c83b14f,3f54ce0c-dd4f-47bf-9e1a-cb34f2ad2eaf,c2,c4,3389,?,p2,
1769461081.4567873,CREATED,262a7cfc-f0e3-471d-83cd-44e94ee87419,136389a6-d04e-45e3-b508-afac5c1a19c1,c2,c4,27,?,?,surb={'id': '0e0606e7-86f1-412e-a1f7-5bd0ebf7e9ad', 'route': ['p1', 'e12', 'i7', 'x7', 'p2', 'c2']}
1769461081.604519,SENT,12d1d63c-b9de-497c-9803-2817a96f9382,56d29adf-0d0c-4e01-ba21-9f03280398bb,c2,c4,3387,?,p2,
1769461081.6046724,CREATED,888da5d3-5e46-409e-a58a-f919f664da31,136389a6-d04e-45e3-b508-afac5c1a19c1,c2,c4,27,?,?,surb={'id': '0e0606e7-86f1-412e-a1f7-5bd0ebf7e9ad', 'route': ['p1', 'e12', 'i7', 'x7', 'p2', 'c2']}
1769461081.6492243,SENT,92e553b5-a3eb-4c66-a805-30a8cd7a8669,a8231e82-340b-4108-ba8c-7ee087d29f45,c2,c4,3379,?,p2,
1769461081.6493785,CREATED,d9017692-a762-4347-abeb-060b31464ffa,6fc8041f-0d84-4c3c-9401-fd4aa3cedd1a,c2,c4,26,?,?,surb={'id': '495de3b0-8795-4290-bfc2-06a3d38ea51d', 'route': ['p1', 'e12', 'i3', 'x4', 'p2', 'c2']}
1769461081.7029817,SENT,f70bd65b-9a61-46c8-b2da-2b83f416f428,ca060b64-d766-46b1-8309-d62a5a13c64f,c2,c4,3375,?,p2,
1769461081.703171,CREATED,2b6dada5-04ad-4b6f-9904-07c7efe01108,6fc8041f-0d84-4c3c-9401-fd4aa3cedd1a,c2,c4,26,?,?,surb={'id': '495de3b0-8795-4290-bfc2-06a3d38ea51d', 'route': ['p1', 'e12', 'i3', 'x4', 'p2', 'c2']}
1769461081.74629,RECEIVED,53f1ecb0-0bf0-443b-ad0a-5cf22310cf76,0747da78-a2b0-46c0-8a84-278d0fe60c71,c3,c2,26,p2,?,surb={'id': '50b828d6-fa92-4645-b981-e6bf3d5e518b', 'route': ['p2', 'e8', 'i6', 'x10', 'p3', 'c3']}
1769461081.812858,RECEIVED,99d5ff79-16b2-43af-ac15-a65ff382476f,0c38fb89-df0f-4eb3-a960-16183a542826,c3,c2,27,p2,?,surb={'id': '180cdec0-b84d-4b09-a681-60f0831c088f', 'route': ['p2', 'e11', 'i4', 'x2', 'p3', 'c3']}
1769461082.0822682,SENT,4a81a1bb-d6f9-46fb-8c56-624665b87fa0,059c21c2-e233-40b1-8d87-79b8656a4dd0,c2,c4,3380,?,p2,
1769461082.0824003,CREATED,6bcf4bb6-c6a3-4d2b-9ba1-23ef0b3eda67,ffa4ac57-e0ec-4374-9934-1cd48c11a8b6,c2,c4,26,?,?,surb={'id': 'a3c1cd7f-0261-44e7-b7df-2a4fa838f9b7', 'route': ['p1', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769461082.1041582,RECEIVED,4175a439-3c2f-4ada-bfff-5ad8fa1d9678,838fdb89-7d20-4756-99f4-e53d29ec35bb,c3,c2,27,p2,?,surb={'id': '7c42e958-f449-47e6-b6c6-036282c290e0', 'route': ['p2', 'e6', 'i4', 'x1', 'p3', 'c3']}
1769461082.111882,RECEIVED,858b78a5-dae9-47f6-a56e-ebba74f05494,52687935-9e42-4367-a7b8-baf46554458c,c3,c2,26,p2,?,surb={'id': '5b4250de-0121-475a-a117-8cbd322c7844', 'route': ['p2', 'e10', 'i11', 'x12', 'p3', 'c3']}
1769461082.2559688,SENT,1926fa17-e698-4814-8aa4-0f4476bf74d5,73f4230e-6abe-40d9-9111-d9d84cf9c310,c2,c4,3355,?,p2,
1769461082.2561278,CREATED,cd01195e-1546-4253-8aea-7e7a5869481f,ffa4ac57-e0ec-4374-9934-1cd48c11a8b6,c2,c4,26,?,?,surb={'id': 'a3c1cd7f-0261-44e7-b7df-2a4fa838f9b7', 'route': ['p1', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769461082.6672652,RECEIVED,5a943c2a-3ed7-445e-a087-7fff294e8fb5,b80d9a2f-dbbf-4276-99aa-7a7f35fc2e06,c3,c2,26,p2,?,surb={'id': '17d024fd-6a4b-4db5-9577-d97591cebf5c', 'route': ['p2', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769461082.7303157,SENT,45ca0ec8-1a39-4020-a809-dd8cab1d93b9,60683c48-b051-441a-a55d-9c205c75683e,c2,c4,3371,?,p2,
1769461082.7304664,CREATED,66281038-42ac-4542-8d9b-0b18ea51055b,fbb9fae8-bd0d-410b-931b-6fb2593822d6,c2,c4,27,?,?,surb={'id': 'f0a7c97b-b309-4360-a234-9fb215af7827', 'route': ['p1', 'e10', 'i2', 'x8', 'p2', 'c2']}
1769461083.006676,RECEIVED,621e2612-f10a-410f-95c3-c1a9ebf9487c,5e7f1f02-48ed-4ff5-a05e-d9e4fd839e04,c3,c2,26,p2,?,surb={'id': '817bc05d-bfaa-4417-aca1-d6ae29f9c589', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769461083.0235138,SENT,dbb5f9d0-9ed0-4e06-a0f7-b5bc00fdd17e,8486556e-9392-46f9-b831-b414e1d43079,c2,c4,3391,?,p2,
1769461083.0236652,CREATED,484dbab0-f465-4827-af7d-215d8f483154,fbb9fae8-bd0d-410b-931b-6fb2593822d6,c2,c4,27,?,?,surb={'id': 'f0a7c97b-b309-4360-a234-9fb215af7827', 'route': ['p1', 'e10', 'i2', 'x8', 'p2', 'c2']}
1769461083.7236955,RECEIVED,edd52799-e347-4401-a74c-cc9e6a367f78,838fdb89-7d20-4756-99f4-e53d29ec35bb,c3,c2,27,p2,?,surb={'id': '7c42e958-f449-47e6-b6c6-036282c290e0', 'route': ['p2', 'e6', 'i4', 'x1', 'p3', 'c3']}
1769461083.8454924,SENT,c3229cb3-ffd0-46b5-b155-b6239e1dbd9f,c45aa166-3806-4e99-9914-c0c91c63df0d,c2,c4,3388,?,p2,
1769461083.8456385,CREATED,98a90db0-7b3e-4b53-84ff-459b313a7555,c445db2e-d127-439a-b08d-21652a7ed22a,c2,c4,27,?,?,surb={'id': '653407d7-fb7c-470f-bf72-f7553267c188', 'route': ['p1', 'e4', 'i10', 'x6', 'p2', 'c2']}
1769461083.9264884,SENT,b12d94fd-59aa-4ba4-90e2-f1e87d21bb43,4dc5544c-2506-4660-bf0e-86fd4237116b,c2,c4,3381,?,p2,
1769461083.9266376,CREATED,b7f95f56-5a32-437f-8146-c34db368a4f7,c445db2e-d127-439a-b08d-21652a7ed22a,c2,c4,27,?,?,surb={'id': '653407d7-fb7c-470f-bf72-f7553267c188', 'route': ['p1', 'e4', 'i10', 'x6', 'p2', 'c2']}
1769461084.8420885,SENT,fad36996-6987-4f9a-816b-3fa82ce9b05c,9b7091a8-04af-4ac1-ab82-006c6aa287e3,c2,c4,3403,?,p2,
1769461084.8422449,CREATED,2d38095a-de79-4fda-ab13-e64a2e2ffa6a,e47725c6-5c4f-429c-8f4f-58b4b2326798,c2,c4,27,?,?,surb={'id': '21e956b1-4658-4153-8dd3-2a1002b0b367', 'route': ['p1', 'e10', 'i12', 'x2', 'p2', 'c2']}
1769461085.2334902,RECEIVED,51c46974-da6a-45ed-a249-bbe5060f7a3e,38727b33-3e46-4923-a996-42bae6c70101,c3,c2,27,p2,?,surb={'id': '2df6d5c2-a78b-440e-848e-95ebaa39de0e', 'route': ['p2', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769461085.4417953,SENT,e9602a85-3b07-4d14-91f6-9197c855b81a,e5c6547d-3efb-4796-adf2-59f8ea76e30f,c2,c4,3404,?,p2,
1769461085.441966,CREATED,edc52e4d-4dc7-4277-bee0-fd3a9aceb602,e47725c6-5c4f-429c-8f4f-58b4b2326798,c2,c4,27,?,?,surb={'id': '21e956b1-4658-4153-8dd3-2a1002b0b367', 'route': ['p1', 'e10', 'i12', 'x2', 'p2', 'c2']}
1769461085.6484747,SENT,1bd7b1d7-4105-47d7-98f3-f0983c22bce0,07a73012-8664-46a2-8826-636b94ec5f8b,c2,c4,3393,?,p2,
1769461085.6487014,CREATED,64a4e787-e76a-485a-9599-89b349e19a27,f1ff4de9-5dad-4ed4-a2cc-e5eae4f221fb,c2,c4,27,?,?,surb={'id': '36e24a0f-8de2-4189-ba6f-a4ec8a6a31d1', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769461086.1277966,RECEIVED,ae3bff64-e8fa-4fe5-82d4-97cc69a9959f,296c85cc-d99a-4c7f-be79-2ba1b1de0674,c3,c2,27,p2,?,surb={'id': '34660e13-ff06-43c1-b350-f718c57c8371', 'route': ['p2', 'e12', 'i11', 'x9', 'p3', 'c3']}
1769461086.3296666,RECEIVED,c78b5117-687f-43f0-b9d9-8726b444cb6d,2cc070d9-7026-44d1-a63c-6a4cec48d640,c3,c2,26,p2,?,surb={'id': '519315e4-6ad6-414f-b886-84c6fed56262', 'route': ['p2', 'e9', 'i12', 'x9', 'p3', 'c3']}
1769461086.3748474,SENT,f012e2c5-9644-4fb7-8bd6-b557f171b8b3,5d78e56e-9ec6-4500-80f3-c39fff856705,c2,c4,3401,?,p2,
1769461086.3749979,CREATED,520f5984-be53-45de-814a-00a924585048,f1ff4de9-5dad-4ed4-a2cc-e5eae4f221fb,c2,c4,27,?,?,surb={'id': '36e24a0f-8de2-4189-ba6f-a4ec8a6a31d1', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769461086.5122163,SENT,2a751ca6-b196-478b-9a43-125d665d4511,0e3b089c-929c-43ea-9acf-e4be23a70b96,c2,c4,3366,?,p2,
1769461086.5123715,CREATED,5a751f76-24c5-4bf5-b028-0cd2bf6fa94e,b0e661c3-1aa3-430a-bdc3-4dc960227149,c2,c4,27,?,?,surb={'id': 'f2678c04-b9fa-4aad-816a-baab47fd1134', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769461086.6746337,RECEIVED,ebb2e38f-e496-4988-b162-cc590c4dc6f9,0c38fb89-df0f-4eb3-a960-16183a542826,c3,c2,27,p2,?,surb={'id': '180cdec0-b84d-4b09-a681-60f0831c088f', 'route': ['p2', 'e11', 'i4', 'x2', 'p3', 'c3']}
1769461087.040716,RECEIVED,5d6092b5-6903-493d-8f3c-91d48075b3a6,2cc070d9-7026-44d1-a63c-6a4cec48d640,c3,c2,26,p2,?,surb={'id': '519315e4-6ad6-414f-b886-84c6fed56262', 'route': ['p2', 'e9', 'i12', 'x9', 'p3', 'c3']}
1769461087.1903846,SENT,dcaf7707-6966-47e3-8f47-c03a4d29b8fb,c9a88f6c-555f-42b8-8a66-dd0c2c4f3fed,c2,c4,3387,?,p2,
1769461087.1905363,CREATED,5f238e53-9629-4b1f-bf17-82e08cd355df,b0e661c3-1aa3-430a-bdc3-4dc960227149,c2,c4,27,?,?,surb={'id': 'f2678c04-b9fa-4aad-816a-baab47fd1134', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769461087.2442956,SENT,7b4973ff-0f32-4235-8cf2-4ee2934dd883,92e15fb4-85cd-45ea-9306-928a77819dba,c2,c4,3362,?,p2,
1769461087.2444477,CREATED,19eb42cf-bce3-4036-8681-44d056d343e7,97c49306-b0ff-485b-b1be-b4725c220485,c2,c4,27,?,?,surb={'id': 'a4fd0564-9b9a-43a3-a154-0d5e7b1da724', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769461087.284984,RECEIVED,18129422-da9d-420b-bbec-19bd643e1fe2,5d82dfe8-29b1-4bdb-9add-1a3201e93fc0,c3,c2,27,p2,?,surb={'id': 'cb765f9f-562d-4d47-ab81-52c43e73882a', 'route': ['p2', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769461088.0782735,SENT,abae8a86-1385-4dee-a120-053d3f7dadf6,e399d22e-ea23-477b-bb3c-b9ba886dd57c,c2,c4,3369,?,p2,
1769461088.0783744,CREATED,b09a0437-3fed-49f8-a6ae-f90dd5eb9acb,97c49306-b0ff-485b-b1be-b4725c220485,c2,c4,27,?,?,surb={'id': 'a4fd0564-9b9a-43a3-a154-0d5e7b1da724', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769461088.1138906,RECEIVED,ff367f73-4102-4b6d-8644-4fd593815069,296c85cc-d99a-4c7f-be79-2ba1b1de0674,c3,c2,27,p2,?,surb={'id': '34660e13-ff06-43c1-b350-f718c57c8371', 'route': ['p2', 'e12', 'i11', 'x9', 'p3', 'c3']}
