timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744843.1554499,RECEIVED,0cb33c89-1cd9-47f3-9aef-5a393b3b121f,f92f0004-ce64-4e61-a358-461fa7a564c0,c3,c5,26,p2,?,surb={'id': '727b8f53-d9fa-4cbd-bc30-bc7fb306518c', 'route': ['p2', 'e11', 'i2', 'x5', 'p3', 'c3']}
1769744843.203556,SENT,512e0be5-b1a3-4b14-9d28-53bf7f105d9b,5f84b1d7-cb98-4f36-9106-dcba87f98b5f,c5,c1,3400,?,p2,
1769744843.2036793,CREATED,1419aca4-9452-46c8-91ce-96303ddfe8a2,0f4dae2f-bfb5-4c67-8158-1378d40916e1,c5,c1,27,?,?,surb={'id': 'f3ee68cd-dec1-4c0b-80e4-c23fbbde1bd0', 'route': ['p1', 'e12', 'i6', 'x11', 'p2', 'c5']}
1769744843.3305802,RECEIVED,7f6560ef-eed6-49f6-9371-96606b79cbd5,a15f8ee6-a6bc-4334-9587-922ee44e50c8,c3,c5,27,p2,?,surb={'id': 'e0e97262-143f-408b-8ef4-39837ed7081a', 'route': ['p2', 'e10', 'i9', 'x3', 'p3', 'c3']}
1769744843.6035905,RECEIVED,b693af92-8c86-4aa3-bb6f-ba8ead207a07,7f218ae5-da6f-48f9-868d-bd8800c61093,c2,c5,27,p2,?,surb={'id': '32d2cf15-472f-456a-a384-601af9e79bc0', 'route': ['p2', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769744843.6802065,SENT,746364d9-d74e-4bb4-b81c-1c3a97e0418d,667ed1d6-ae52-40fd-ae92-06b7d9302a7c,c5,c1,3366,?,p2,
1769744843.6803057,CREATED,22f7b75f-8fad-4648-9f49-1ab6f083e1bf,3f218fc6-8d4b-4f77-beb8-206d526435d7,c5,c1,27,?,?,surb={'id': 'ebe99a34-0919-468e-9482-cb0b5f550de2', 'route': ['p1', 'e10', 'i1', 'x4', 'p2', 'c5']}
1769744843.9376829,RECEIVED,459df20e-03f6-4e07-b722-76d6598580fc,75c643ca-8156-44d9-a944-fa4c0033e6ee,c2,c5,27,p2,?,surb={'id': '98dd1967-4136-43b1-a5b0-c6dbb347c320', 'route': ['p2', 'e8', 'i4', 'x9', 'p2', 'c2']}
1769744844.0955014,RECEIVED,a824a460-1183-42c2-9e63-7638f47cdc8e,effb0d95-96a5-47f2-9261-ce12f4e7c880,c3,c5,27,p2,?,surb={'id': 'fb7e3884-5c8f-4f8f-9067-d6180374327b', 'route': ['p2', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769744844.1203794,RECEIVED,7084d5fb-29db-4430-9395-af8709d7f4bc,2b372fc2-e908-473b-ab47-485f1efc44a6,c3,c5,27,p2,?,surb={'id': 'b28a3c76-990f-4b7a-a0e4-76bd1ef842eb', 'route': ['p2', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769744844.1986227,RECEIVED,5a202a20-dacc-4177-9c78-e1fae426ec29,5ace5f06-7cd8-4297-9389-4684c616144f,c3,c5,26,p2,?,surb={'id': '3d764d61-6e8f-4f77-a179-2160d56cce1d', 'route': ['p2', 'e2', 'i11', 'x4', 'p3', 'c3']}
