timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744970.4505641,RECEIVED,4e09ecdf-a7ad-42a6-9bfb-119f6f347040,922e0289-aa34-47e4-8096-b98e27052926,c4,c2,26,p2,?,surb={'id': 'd285ee6a-711d-40c1-9d9f-de63e39fcc47', 'route': ['p2', 'e8', 'i9', 'x7', 'p1', 'c4']}
1769744970.5142584,SENT,c1116756-d4b8-4ba2-9465-81c92d6f6f13,f0d6abe2-b39c-4088-a324-6c7a5f0cd230,c2,c5,3376,?,p2,
1769744970.5143788,CREATED,c1507f1e-e587-49ad-9ba9-2ce6429f76f4,7acf20ed-9a48-4bb0-8ea2-79527fee4832,c2,c5,27,?,?,surb={'id': '344ed9e2-9407-4c75-b747-09e4ab4483b9', 'route': ['p2', 'e4', 'i7', 'x11', 'p2', 'c2']}
1769744970.6535301,RECEIVED,3e1ecd5f-2c6d-4df2-a104-185baf8ff040,c1909181-7c42-4471-8060-403fd15e0836,c4,c2,27,p2,?,surb={'id': '22872808-059a-445b-8a1d-c1c07bcaab87', 'route': ['p2', 'e3', 'i2', 'x1', 'p1', 'c4']}
1769744971.0306919,SENT,2f36ac51-eaa1-4b90-a5a9-5ced99214d37,dd3a1352-75ab-459e-82f4-20872cf40a66,c2,c5,3379,?,p2,
1769744971.0311766,CREATED,1c2b2a68-0231-4a86-9d0e-3c7f81aee27b,ba679a5c-803c-4b7e-b90e-fb9d99088e89,c2,c5,27,?,?,surb={'id': 'a76bf709-d1d0-465a-b3da-3d0212140db8', 'route': ['p2', 'e2', 'i8', 'x6', 'p2', 'c2']}
1769744971.09887,SENT,2269114e-0962-4c93-9631-3c26d0c88e1a,5d6054e3-47fa-4e5d-b759-254468d0adda,c2,c5,3383,?,p2,
1769744971.0989683,CREATED,ec1a9431-96dd-4421-939f-db0a69f3a5bc,87630c94-d8e4-4861-abbf-71769e2b0dd8,c2,c5,27,?,?,surb={'id': '9bd0a0bd-b496-4f1b-b27d-ce1295de6d33', 'route': ['p2', 'e12', 'i7', 'x9', 'p2', 'c2']}
1769744971.455815,SENT,1780a73f-9f8e-4618-912e-c3b7d82a7fe3,95f6b725-811b-424a-90f8-d51d9f518a97,c2,c5,3392,?,p2,
1769744971.455928,CREATED,eb9d4e5f-2f23-43e8-bd76-8c3d4c2cb603,31f660b2-9c0e-4a90-8367-e98ad1124d43,c2,c5,27,?,?,surb={'id': '08d938dc-6eb3-4726-8829-35a2db6e0e91', 'route': ['p2', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769744971.5580585,SENT,b5b9b38f-6c7f-4864-a01b-ef0f9802be0b,05c4984d-e05c-42d7-bc24-335b20c2d2d5,c2,c5,3381,?,p2,
1769744971.5581715,CREATED,298e6226-8de4-42e2-9bbf-31aef7e7b33d,7dd4d939-6143-4674-b054-49b3e7a1dfbb,c2,c5,27,?,?,surb={'id': '0ed4ce97-1bbd-4bf8-abda-7d403b30c7cc', 'route': ['p2', 'e8', 'i2', 'x8', 'p2', 'c2']}
1769744971.5727372,SENT,2fafa63f-0d85-41b2-9558-73c7e22e0bc3,3c7a5eb4-6cb1-4ddf-a6d2-cd60947c75e6,c2,c5,3384,?,p2,
1769744971.5728464,CREATED,0965b6db-1a33-4c55-a934-c53766164fc9,97332bf7-64a8-45f0-8074-283327ccc49e,c2,c5,26,?,?,surb={'id': 'bbd2c1c1-2e1f-4b90-8493-c8c1f4079da5', 'route': ['p2', 'e1', 'i3', 'x9', 'p2', 'c2']}
1769744971.6496303,RECEIVED,ae600206-92f6-4d5f-a463-05176789ea76,a7219f53-4250-4d20-a5ce-92a2975b5712,c4,c2,27,p2,?,surb={'id': '5d814dfd-bbb3-46ea-adc9-845c3ca0e5a9', 'route': ['p2', 'e3', 'i8', 'x9', 'p1', 'c4']}
1769744971.9655688,RECEIVED,9965753c-1ebc-4957-8381-e352aa5c0d6b,be395f01-d637-40ab-9cce-bb89371177ae,c4,c2,27,p2,?,surb={'id': 'fecb6818-0efb-4fc9-af37-078b2b7c9352', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c4']}
1769744972.0992389,SENT,ea6dd1e4-2614-4223-8fa4-a3514937fcf0,34839c8d-e79b-4329-8320-2a5dc9571353,c2,c5,3396,?,p2,
1769744972.0993736,CREATED,63c2dc6d-a34c-45ea-ae30-fa5fa2dac0f2,9156cfc9-57c4-49e2-a159-d81b695d53f4,c2,c5,27,?,?,surb={'id': '7f898dea-d849-41d1-ba64-9b060131e6c1', 'route': ['p2', 'e10', 'i9', 'x5', 'p2', 'c2']}
1769744972.129689,RECEIVED,9e9f84fe-87aa-4185-88cf-20b5597fc1f1,73c808af-1205-410a-bb87-1d263ba70c9d,c4,c2,27,p2,?,surb={'id': '2c916039-21bf-4b61-bbf6-dd2a411ffc11', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c4']}
1769744972.2369964,RECEIVED,c7f9f722-1f0a-4402-939e-1147d84f9280,ca572f7e-29af-4112-89c6-6b9d93b67270,c4,c2,27,p2,?,surb={'id': 'c271cb78-473f-4cf1-8d27-1e31bb306d1e', 'route': ['p2', 'e12', 'i2', 'x2', 'p1', 'c4']}
1769744972.3983572,SENT,f1e5bf14-dd05-4391-99c5-532cf27efd02,a43dd904-6134-4e80-b2fb-11725a5eb5ed,c2,c5,3388,?,p2,
1769744972.3984172,CREATED,8cefd435-df87-453e-b618-364fc97fe871,db528a0b-e23f-4ec7-842e-f29832fc331c,c2,c5,26,?,?,surb={'id': '3e0cb796-57c7-4c31-a9cf-0c73d750272b', 'route': ['p2', 'e6', 'i10', 'x11', 'p2', 'c2']}
1769744972.721356,RECEIVED,7ff39f57-45bb-432f-8b09-280c656a71cb,1a010aaf-5f29-4fec-ac62-3eacd43cde50,c4,c2,27,p2,?,surb={'id': 'a07d76ce-13ea-4f75-ac68-012c1136cd71', 'route': ['p2', 'e1', 'i10', 'x4', 'p1', 'c4']}
1769744972.7532258,RECEIVED,1d06a520-7755-4730-afab-59697510a5fc,e9340347-3648-4911-a79c-30b2f7781ae9,c4,c2,27,p2,?,surb={'id': 'd3497407-d256-4ea8-b541-508ac91a4025', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c4']}
1769744973.0086536,RECEIVED,4223eb68-8bb2-411f-975f-59320db0b304,1e5167a0-2477-4339-8944-0160e2d46c98,c4,c2,27,p2,?,surb={'id': '7f415001-ce5b-4b44-a510-a3219b795ad1', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769744973.0146801,RECEIVED,fcb81bf7-5525-4644-80a0-c924cf6ee5e1,0b9f7a69-569f-4552-9fec-e641456a34bc,c4,c2,27,p2,?,surb={'id': 'fac3f27a-f72a-40d7-9b5e-c2d48a7be10b', 'route': ['p2', 'e7', 'i3', 'x4', 'p1', 'c4']}
1769744973.0361626,SENT,57456ba9-c08c-4b5b-a8d8-44618d6f5738,8c984c42-943d-47ac-a3d5-774f301a681d,c2,c5,3379,?,p2,
1769744973.0362651,CREATED,63c39966-a53e-48a0-a23a-c126b78618d4,f1eb7dc3-880b-408f-968d-9f2397f71ce0,c2,c5,26,?,?,surb={'id': '693c68a8-f2ff-4aa6-8643-8917b1e20f72', 'route': ['p2', 'e8', 'i3', 'x3', 'p2', 'c2']}
1769744973.136481,RECEIVED,e20b14ef-505f-489f-a72b-f3cc3b2bb02f,86723b0c-b50e-425b-90de-9160fa664850,c4,c2,27,p2,?,surb={'id': 'caa70ed1-67b8-401a-9558-890b28e1c9b0', 'route': ['p2', 'e1', 'i8', 'x12', 'p1', 'c4']}
1769744973.1452346,RECEIVED,bff03540-d1c0-4a7d-b8ea-f52c53aaa4f8,118a9389-7bd5-4903-8809-4663714a5762,c4,c2,27,p2,?,surb={'id': '64344c93-9bc6-42fe-8b13-880c0d17c203', 'route': ['p2', 'e10', 'i6', 'x5', 'p1', 'c4']}
1769744973.1904256,RECEIVED,ffc66826-243a-478c-b7ae-85d1ecc59478,9e405578-3efb-4107-8882-bdd8e4760a1e,c4,c2,27,p2,?,surb={'id': '36d4a610-2826-44b9-9dd0-2ca5cd896f5f', 'route': ['p2', 'e10', 'i11', 'x6', 'p1', 'c4']}
1769744973.3222091,SENT,1ae05d0c-f2bb-41d5-b379-008a50126e53,b650fc5f-90ed-4c98-b12a-ddb3da67521d,c2,c5,3356,?,p2,
1769744973.3223028,CREATED,909b951b-8d8f-4bf2-a154-5942473196c2,0664bd68-1259-4a4f-9541-18f0d50832d6,c2,c5,27,?,?,surb={'id': 'd51d8161-1caa-44f1-a901-acdfc401b059', 'route': ['p2', 'e1', 'i8', 'x9', 'p2', 'c2']}
1769744973.4677553,RECEIVED,6b6e3d91-246d-46d2-8803-c124f83e14c0,844a467c-6b15-413a-baff-abe16e77741e,c4,c2,26,p2,?,surb={'id': 'b0b0cc59-e67c-443b-8fe7-794996753481', 'route': ['p2', 'e6', 'i4', 'x11', 'p1', 'c4']}
1769744973.5094023,RECEIVED,eb0c278d-556a-4e5d-8ce5-f499ba20fba6,e2896ae1-ad92-44e4-8e6f-f2212c9cf86e,c4,c2,27,p2,?,surb={'id': 'bb768ca3-091f-41dc-a968-ac05de9db041', 'route': ['p2', 'e12', 'i6', 'x12', 'p1', 'c4']}
1769744973.5766711,SENT,6ce5f691-61e3-4801-9b72-29f651cca06a,fc8252df-17e1-4fb8-8dca-c80e5d427769,c2,c5,3386,?,p2,
1769744973.5767634,CREATED,9cd82daf-bf3f-4ca1-97e1-8bf75bdf3b05,54271d53-5791-496b-aab5-cb32b967676c,c2,c5,27,?,?,surb={'id': '9db3d1e4-ee72-4825-a254-12eca9d00176', 'route': ['p2', 'e11', 'i7', 'x9', 'p2', 'c2']}
1769744973.6021976,SENT,2f59c271-fac9-4b13-ab14-b313f5a73f05,d5b79914-ad2b-4d5d-ab45-827dbee6e616,c2,c5,3396,?,p2,
1769744973.6022902,CREATED,878309e0-5c47-404e-8cf1-3e82ba8c2d2c,dbe9dbf0-4c0e-4107-ae8b-2485abbc80d9,c2,c5,27,?,?,surb={'id': 'f739d78b-999c-427c-85aa-1117cdc3dbd0', 'route': ['p2', 'e9', 'i10', 'x9', 'p2', 'c2']}
1769744973.6126568,RECEIVED,d61e321a-8b83-4985-b7ca-2d85556b4fd7,de55df2e-f823-4011-a64b-e6bf1c023e29,c4,c2,27,p2,?,surb={'id': '01014e16-7629-45ec-85e2-eed01e31f99a', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769744973.738518,SENT,5eaab467-c50b-49a2-a4c6-3d2e24aefb8c,95b1c71f-51e2-408c-9478-1f0a87cd8a9f,c2,c5,3392,?,p2,
1769744973.7386107,CREATED,2d497d6d-bdcf-47bc-a2a3-67467a938e9d,e780d6d7-a1ac-48ea-8ff1-16cfba9c5ac3,c2,c5,27,?,?,surb={'id': 'bd102187-9602-4f37-b70b-0bba7099b9f4', 'route': ['p2', 'e11', 'i12', 'x9', 'p2', 'c2']}
1769744973.7596216,RECEIVED,e3867139-e18a-4628-9665-2f1de921cdc8,90c87470-7467-4d99-a576-7cfa0a5c26c5,c4,c2,27,p2,?,surb={'id': '5f1950f4-ed35-4670-aa6c-b393ce52137f', 'route': ['p2', 'e11', 'i7', 'x1', 'p1', 'c4']}
1769744973.7709346,RECEIVED,51efc485-49df-4f94-86b8-91b12e5c92a6,dc136494-ecf5-4ae6-b38a-34b1ba2111b1,c4,c2,27,p2,?,surb={'id': '144935ad-7127-4f98-a90c-a8f275fd4c0a', 'route': ['p2', 'e3', 'i1', 'x1', 'p1', 'c4']}
1769744973.7914588,RECEIVED,b31d3509-bc55-4a42-a483-614c76a079a7,7d6d4ef7-e4ab-465b-bcb4-d52b1524ca8d,c4,c2,26,p2,?,surb={'id': '57603d38-fceb-4bf4-8f0d-4993d77047ce', 'route': ['p2', 'e10', 'i12', 'x8', 'p1', 'c4']}
1769744973.9520862,SENT,3b4e225e-5a13-40df-94b9-6506cb36c50d,65066eba-4272-4a32-8354-811833b75aaf,c2,c5,3372,?,p2,
1769744973.9522386,CREATED,b31c3dcd-2c61-4eeb-9c47-9ae75929454e,f5ce9f9b-7af0-4854-9017-efdcbc54324b,c2,c5,26,?,?,surb={'id': '7e1a2b61-9d4e-4d31-952d-fff2508a505a', 'route': ['p2', 'e6', 'i1', 'x2', 'p2', 'c2']}
1769744974.207338,RECEIVED,fcf0b4a5-f53e-4ebb-9c50-892e7f39a814,5c895632-dd89-4a74-bf62-b3827b040da2,c4,c2,27,p2,?,surb={'id': '93fe0f45-39cc-4674-ad14-d7a1e95d508e', 'route': ['p2', 'e1', 'i3', 'x10', 'p1', 'c4']}
1769744974.4612505,SENT,ca81bb2f-258f-471e-9ba7-e0f395745186,95a5556d-6dae-45b4-824b-56b9bfb142f9,c2,c5,3384,?,p2,
1769744974.4613662,CREATED,6908a4ec-9644-417a-932e-f247b8fccac7,d85f0cc8-c8f8-4cde-823f-65182a17ad1a,c2,c5,26,?,?,surb={'id': '0a24e457-3252-4cf6-bdb3-c1662c761fb7', 'route': ['p2', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769744974.9828253,SENT,c333408b-a0d1-4ddb-b4ec-26462847205f,22962d28-c6df-46cf-a237-77cb672c9fef,c2,c5,3389,?,p2,
1769744974.9829671,CREATED,508b5414-9707-46ee-bbe7-c5ae18fd5038,0da4ad91-9442-4ad4-95f7-b5e0a52eb9e5,c2,c5,27,?,?,surb={'id': 'cecb458f-1bcf-46f4-bd98-febec4cb2d39', 'route': ['p2', 'e11', 'i2', 'x11', 'p2', 'c2']}
1769744975.0450668,SENT,a90d3bcf-a0da-4480-a874-e196f9ab0210,ebb1285d-0cb7-4c6f-9111-3098f07488c7,c2,c5,3363,?,p2,
1769744975.0452068,CREATED,b9798105-34c1-4b85-bda7-2d3f439a97fd,ed3d38b0-c9e1-4b97-a950-cc60fae1f61c,c2,c5,26,?,?,surb={'id': '22704a38-c7c3-49e7-b84a-d9586d8e961d', 'route': ['p2', 'e10', 'i9', 'x1', 'p2', 'c2']}
1769744975.519798,RECEIVED,a3b5ca85-0c6e-4ab0-8953-d15a91503467,a9f699bf-1154-4574-8d4d-7aa783b84680,c4,c2,25,p2,?,surb={'id': 'f2d4b998-3251-4a8f-b08f-b778e0df80e5', 'route': ['p2', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769744975.5581727,SENT,88e4b1ea-eaa3-4d6a-98c5-d2dfa28c5e9b,82b259a1-e47c-47de-8f68-3534e9bb685f,c2,c5,3388,?,p2,
1769744975.5582805,CREATED,d92e0100-a8a8-4fe9-91cd-f33ba465641f,e6c5a54a-d19a-46cc-9996-650601fc8c43,c2,c5,27,?,?,surb={'id': '802e78d5-fbc7-4a6e-9aba-eb91095e4962', 'route': ['p2', 'e8', 'i2', 'x8', 'p2', 'c2']}
1769744975.7652085,RECEIVED,e61f9150-975b-4fdb-953c-49b84d3813b0,c214db19-0c37-454f-a6e8-e09d589ad590,c4,c2,27,p2,?,surb={'id': '904e4f9a-06af-4e3c-abf3-4171bec22572', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c4']}
1769744976.1215475,SENT,13c4f600-f1e1-4990-b8d2-f2201e59f23f,36c7e31b-a7af-45df-b461-a4cdf0499631,c2,c5,3380,?,p2,
1769744976.1216207,CREATED,382c1a19-bfea-4679-bc37-0bd880583d6f,6f1bd9a7-58ea-43bf-b0a3-d6667aaa7a2b,c2,c5,27,?,?,surb={'id': 'ff394779-b26e-4383-a925-c0c7d372105c', 'route': ['p2', 'e6', 'i1', 'x5', 'p2', 'c2']}
1769744976.3206933,SENT,af8030a3-9a7c-4cf0-8693-b5ce2b0a191b,dbbc6fa8-220d-4fa0-89e2-18bead3991d6,c2,c5,3401,?,p2,
1769744976.3207676,CREATED,05e59679-d63d-47fb-8f7f-cf823d19596e,69038e72-a985-48d3-ad39-c4917c868773,c2,c5,27,?,?,surb={'id': 'f3f32fac-4815-4391-ab22-3b7ce4f593da', 'route': ['p2', 'e10', 'i1', 'x7', 'p2', 'c2']}
1769744976.4847474,RECEIVED,d543fa79-3c88-4ead-857f-0bd2f86ab5a9,a0585b69-c48b-40b8-9497-d25dbaf69d4f,c4,c2,27,p2,?,surb={'id': '584b93f5-1be6-4a02-afd5-615f6b980926', 'route': ['p2', 'e2', 'i10', 'x10', 'p1', 'c4']}
1769744976.5188704,SENT,228c7178-4bd5-4032-8f5f-e90c56d4c44b,a6b7daf8-aa29-4c0a-8989-70b6eee09173,c2,c5,3359,?,p2,
1769744976.518945,CREATED,9dd70c24-0ac3-4578-993d-19bd7f9d129a,02149f81-d8b9-4581-a43e-897564a612b6,c2,c5,27,?,?,surb={'id': 'ae3bac3f-c3f0-429b-b74c-13a6afd6269c', 'route': ['p2', 'e1', 'i6', 'x6', 'p2', 'c2']}
1769744976.7748115,SENT,885cd282-7f94-4755-99d5-0a07e125ff36,417d00a2-274d-4e07-9f00-0cc59dfac436,c2,c5,3365,?,p2,
1769744976.774887,CREATED,15fc963c-f7ae-4944-ae21-a2ff3edf7efd,7d1ade89-1daa-49b8-a6c8-39ab25ffaf37,c2,c5,27,?,?,surb={'id': '43740ee9-9060-49a0-9bca-ee72f8b23708', 'route': ['p2', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769744977.0529132,RECEIVED,4f814b5f-9974-4c50-ab95-7534e91517ab,bcb91879-2586-4756-8ba7-638eb8f7f52a,c4,c2,27,p2,?,surb={'id': '47decc38-f675-4221-8ab1-6b39d5bc55fb', 'route': ['p2', 'e12', 'i11', 'x7', 'p1', 'c4']}
1769744977.1084416,SENT,2ceb180b-c4ac-4d8f-846f-acbb5f28922f,ca6362d5-2b39-4257-b511-22c33aad1e52,c2,c5,3388,?,p2,
1769744977.1088622,CREATED,7aa96b65-32f0-45c9-8453-f2e455ef64fb,2b783f46-3b59-4cee-bfcd-0eb294c0a047,c2,c5,27,?,?,surb={'id': '909285b3-1f0f-4972-9e3c-bb9bd29976ac', 'route': ['p2', 'e11', 'i4', 'x11', 'p2', 'c2']}
1769744977.1310253,SENT,3ecb8bcd-6b7f-43b3-93c6-0f2fdafb88c8,b947ac72-efa8-445e-9399-98d830f2c148,c2,c5,3363,?,p2,
1769744977.1311433,CREATED,dd8a7bf5-a9da-4f68-9474-aa7014eb104a,130b7811-f32c-4849-8a58-edab5635e3ea,c2,c5,26,?,?,surb={'id': '4fbf8682-a93e-4378-bd9d-9a1cc4a43c51', 'route': ['p2', 'e12', 'i1', 'x9', 'p2', 'c2']}
1769744977.2336848,RECEIVED,d6a5fa30-4db0-4fcc-82e7-97aed0752027,13c519b5-cecf-4bb6-977d-46fa7a368788,c4,c2,27,p2,?,surb={'id': 'e888590a-1463-49ed-a18b-f7a271be2acf', 'route': ['p2', 'e2', 'i8', 'x8', 'p1', 'c4']}
1769744977.326976,SENT,0363cdb5-ce91-44e4-b711-34a16765a522,1f64b4ff-edc1-4828-b155-38dd3ffbdacd,c2,c5,3388,?,p2,
1769744977.32709,CREATED,d70739be-390f-4ccb-b5bc-13b2e9553bfe,bfa46811-7285-42de-9111-15b13828a6f8,c2,c5,27,?,?,surb={'id': '0458feac-5b81-478f-b382-c3f1591aa2c0', 'route': ['p2', 'e12', 'i10', 'x3', 'p2', 'c2']}
1769744977.508313,RECEIVED,887ee9e2-6a95-4308-bb9f-4704a92c927d,c6763035-559b-434f-9f43-fef49e0af48b,c4,c2,27,p2,?,surb={'id': '142a9b8e-7c2c-4f1d-ae4b-7750fe19007f', 'route': ['p2', 'e10', 'i5', 'x12', 'p1', 'c4']}
1769744977.5492382,RECEIVED,11e0967e-8421-42fd-a1ea-21ffc7807f62,206e9399-e37e-4830-bf90-0e7f65d7ac15,c4,c2,27,p2,?,surb={'id': '5ebc23de-6354-4f9f-971a-efdfffa75a5c', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769744977.5924768,SENT,bd869db3-8972-49d2-9436-d091ae27633c,f2f9fe74-97c1-40d7-b10c-0aed9cec43c6,c2,c5,3391,?,p2,
1769744977.5925725,CREATED,c3fc9187-417e-41c4-9161-5dba90bf1c66,134bc864-e297-4306-880b-7162f5efe88b,c2,c5,27,?,?,surb={'id': '677b0110-fe8d-44bd-b0da-f3c4815472d4', 'route': ['p2', 'e10', 'i5', 'x10', 'p2', 'c2']}
1769744977.7198794,SENT,99ed87cd-2e04-4a8d-8eeb-132541b3f64e,2036568c-6f6b-4fa0-91f0-b4041aaf7c59,c2,c5,3400,?,p2,
1769744977.7199707,CREATED,50c6e946-2e2f-4761-adbc-8a1806613389,d6b33f67-08e4-4644-a7a6-df238ee34d6a,c2,c5,27,?,?,surb={'id': '57dc779b-e7c2-43b1-bc57-0b387059afed', 'route': ['p2', 'e11', 'i1', 'x3', 'p2', 'c2']}
1769744977.8888755,RECEIVED,cb31ee92-d9f3-491a-9992-bcbb7065506d,bcb1758a-efe5-4369-90c2-19e44824c187,c4,c2,26,p2,?,surb={'id': 'b08cc631-6f69-4588-87f7-be66b50a861f', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769744978.0257795,SENT,b5e62a6b-d2d2-44d2-a50e-97ddf1db1816,ee6833a6-4a82-4866-b740-7e87404a679c,c2,c5,3392,?,p2,
1769744978.0260756,CREATED,64868a92-b9fa-421c-8dae-6f01bc284f51,06257a18-b099-428a-9ebb-de4fa5eea768,c2,c5,27,?,?,surb={'id': '08f24363-ebe4-4f56-a78e-caa89e0e8d89', 'route': ['p2', 'e11', 'i12', 'x12', 'p2', 'c2']}
1769744978.5562317,SENT,93dad685-166e-46ae-aed0-82bdf4776f9b,b583e159-b832-4807-ad12-f2e1a6580b72,c2,c5,3383,?,p2,
1769744978.5564265,CREATED,89749a51-c6b9-4d27-9745-2348f87167f3,9f5d7df5-a260-4e0d-8de0-c48b567d82e4,c2,c5,24,?,?,surb={'id': 'e96ec38b-faaa-4ef6-8b3a-d6a64b42e933', 'route': ['p2', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769744978.6543016,SENT,f0ecab4e-6f5e-4de5-a843-608ebe9eb7d9,340a8f03-7f44-40dd-a295-18577f409380,c2,c5,3380,?,p2,
1769744978.654384,CREATED,379a3681-6f3a-4f90-beea-076025fe83d3,a8dadaab-3971-4b1b-b310-a05242b2f0b0,c2,c5,26,?,?,surb={'id': '8c1e43e3-48aa-4c9b-bcab-8a30f08ce3eb', 'route': ['p2', 'e6', 'i12', 'x9', 'p2', 'c2']}
1769744978.9193802,RECEIVED,46838fed-17c2-445b-9e4a-a92f1f9ed0ab,90cc8841-91eb-4a70-9db3-96dfbe49aa46,c4,c2,27,p2,?,surb={'id': '2a68276e-8296-4316-83e0-277c3f79889a', 'route': ['p2', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769744979.08998,SENT,30107961-1221-4474-a378-395362f83964,3e3fa865-6400-4d6c-98dd-ec8c8b095b37,c2,c5,3383,?,p2,
1769744979.0900497,CREATED,74164cce-2c31-413d-8c3b-65b1784006a7,5fb45a42-8ee3-419f-acff-3ad4d817f141,c2,c5,26,?,?,surb={'id': '161b7ea3-bfdb-4a41-8bbf-3043c54c8797', 'route': ['p2', 'e3', 'i5', 'x8', 'p2', 'c2']}
1769744979.2578719,SENT,5fe2f994-f268-431f-ab68-21475abf1e32,89782856-ebe9-475f-bdb7-96b565e23a23,c2,c5,3355,?,p2,
1769744979.2579637,CREATED,4cb3e886-4d8c-4ad2-9bd9-c136bdf067a0,cf128f5e-1d85-40d6-bf72-01ee7836edf5,c2,c5,26,?,?,surb={'id': 'fd7498d3-8cfc-456b-b8c0-751c12b034c2', 'route': ['p2', 'e9', 'i8', 'x1', 'p2', 'c2']}
1769744979.281137,RECEIVED,73ab5c82-38e0-44e1-9270-a4cdbdb61bb9,15b6a49d-1c34-478c-96d4-adaf045ac5c9,c4,c2,26,p2,?,surb={'id': '588363c3-c687-4a85-a756-8382c9304241', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c4']}
1769744979.4601753,RECEIVED,190915fe-d785-40eb-8fce-6aa518ad86dc,533f5001-d8ce-4bac-80d5-937c84c54550,c4,c2,27,p2,?,surb={'id': 'f6f00025-66e5-48d3-b8d3-95b09fb4e429', 'route': ['p2', 'e5', 'i9', 'x7', 'p1', 'c4']}
1769744979.5013149,RECEIVED,e16d543b-8bfa-4541-8efa-c565df1a3514,e60a356d-2e98-4fe3-85d6-adde6ececf51,c4,c2,27,p2,?,surb={'id': 'd62d5c04-7e7e-4d96-b692-69683d1e6b7c', 'route': ['p2', 'e7', 'i7', 'x2', 'p1', 'c4']}
1769744979.5206285,RECEIVED,c03881a0-4b65-4970-be2a-de21e78225f9,db3f8702-0f8c-41eb-a4ac-996f55d4a77b,c4,c2,27,p2,?,surb={'id': '9dfcc5d7-376c-421f-a462-7a45592c1c99', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769744979.784584,SENT,3edb769c-5b16-4c76-a24d-c588b5f15162,3a87c4cf-6d42-43a2-a333-51f9124bb219,c2,c5,3401,?,p2,
1769744979.7847195,CREATED,37c7a915-8f86-4e62-8229-bec1f71c0730,4e296684-1bc3-4bd9-a2a1-555dcf62dd10,c2,c5,26,?,?,surb={'id': '8b6b23fd-a80a-41ed-a35f-f8c9eb4ad414', 'route': ['p2', 'e2', 'i9', 'x12', 'p2', 'c2']}
1769744980.1622982,SENT,1268c40f-652a-4d72-8402-1e99181bcb4d,d50c43d1-9f13-45df-8f5b-ddcd3a852cc7,c2,c5,3393,?,p2,
1769744980.1624358,CREATED,fa2e3039-f219-49ee-8149-1d8b2266905d,11546ef9-7cd2-4547-9226-a0cb05d6d630,c2,c5,27,?,?,surb={'id': '97869028-bfbd-4659-bff9-50545bf44108', 'route': ['p2', 'e3', 'i11', 'x9', 'p2', 'c2']}
1769744980.2045903,RECEIVED,e79900d6-92e4-4549-8f73-3d731936a7cb,3a018b3e-f030-4e62-a74e-e37b84c59e20,c4,c2,27,p2,?,surb={'id': '0673baa3-2cee-4205-a1a2-d8389c561b84', 'route': ['p2', 'e2', 'i4', 'x12', 'p1', 'c4']}
1769744980.2678618,RECEIVED,13db6cac-e6fc-4b1c-8299-80d373f47ecd,0822a778-0692-4061-a12d-69b21710cb26,c4,c2,27,p2,?,surb={'id': '6ff0e9b4-f031-44a2-b934-0eec8fbb2240', 'route': ['p2', 'e9', 'i4', 'x1', 'p1', 'c4']}
1769744980.3214777,SENT,e5ffadb9-d7dc-466a-97e1-93f73c6dd1e1,0408e84c-19fd-4499-bbc5-b7c7ba5a8687,c2,c5,3359,?,p2,
1769744980.3215644,CREATED,305789cc-fb5c-4fc8-b8f8-95d586ed9caa,fc830260-e4d8-49c7-94fb-d408ec7d990b,c2,c5,27,?,?,surb={'id': '1291c460-7b70-490e-af32-c4f481b88eea', 'route': ['p2', 'e2', 'i7', 'x5', 'p2', 'c2']}
1769744980.3254316,SENT,80405d55-e399-402b-a662-6d304cc3d068,ac5073bc-3b79-4842-b788-254f0a5d3ce4,c2,c5,3384,?,p2,
1769744980.3255157,CREATED,a2673d59-49b0-4b31-a4db-fc2ff8a310de,c6f463d3-e35c-4c0d-9cd7-7e5218c4c69b,c2,c5,27,?,?,surb={'id': '6293f2f3-c9bb-4137-8ad9-4251448dd0c7', 'route': ['p2', 'e10', 'i5', 'x4', 'p2', 'c2']}
1769744980.61143,RECEIVED,3e82c5d2-e968-4c6c-a0eb-28f33588b9ea,0029d6c2-e84f-4df8-b9a3-264d435162cc,c4,c2,26,p2,?,surb={'id': '9441768d-4d2d-4b6c-867b-b241a550e617', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c4']}
