timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490314.4446008,RECEIVED,10d44579-858f-48e2-acca-bbf6d046a5ab,804cd602-563c-495d-acb7-9400d2258af0,c1,c2,27,p2,?,surb={'id': '8ac06c30-1b13-4576-b8eb-033e930b185a', 'route': ['p2', 'e3', 'i2', 'x9', 'p1', 'c1']}
1769490314.477226,RECEIVED,909ea715-3a8f-412f-ae34-bf2fbc0d46f3,634ad375-7e05-4494-b411-0eb79354e38e,c1,c2,27,p2,?,surb={'id': 'f43351de-6c4f-417e-91a6-1c2142ddc772', 'route': ['p2', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769490314.515469,RECEIVED,243257d6-4124-4317-929a-f8dc1e6a9db1,f42d311c-ac49-4981-834a-0d2d3c07fc5c,c1,c2,27,p2,?,surb={'id': 'a43261a1-5e90-48af-a926-53d0191f5ffb', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c1']}
1769490314.5606477,SENT,b9722f70-f303-4bd9-8f8f-16f2e6667b80,4adf30f8-d716-4212-b7ee-bbefaae172eb,c2,c1,3380,?,p2,
1769490314.5607464,CREATED,05d05c2f-13ac-411a-b334-f2e639d82f6b,be0fde6f-ce5c-4334-bac8-cd7eacd1fb61,c2,c1,26,?,?,surb={'id': 'ef859a26-3bf9-46b0-8016-84e8b7b90415', 'route': ['p1', 'e8', 'i10', 'x8', 'p2', 'c2']}
1769490314.7456481,SENT,22e545d1-fb89-4ba0-8146-36cc100a4089,7a64acdf-3c8f-454c-aaba-1b5e08c3f3ad,c2,c1,3400,?,p2,
1769490314.7457502,CREATED,13953548-ad72-423b-8f1d-dde429c77e0c,be0fde6f-ce5c-4334-bac8-cd7eacd1fb61,c2,c1,26,?,?,surb={'id': 'ef859a26-3bf9-46b0-8016-84e8b7b90415', 'route': ['p1', 'e8', 'i10', 'x8', 'p2', 'c2']}
1769490314.8198733,RECEIVED,1064a454-614e-4681-a115-06dcf025d1e7,4f76d6c6-23fd-4f62-b05a-78bb60176b93,c1,c2,27,p2,?,surb={'id': '9188395f-b07b-4914-bf04-fbd57926d34d', 'route': ['p2', 'e10', 'i4', 'x6', 'p1', 'c1']}
1769490314.969262,SENT,2183d354-f8ba-46d1-aa61-5eaaa2053c11,a5b22dd0-2a49-469d-b3f9-9a98a13d2c82,c2,c1,3393,?,p2,
1769490314.969411,CREATED,4ad394d0-6e29-440c-9ec6-e4a01208ec55,af781cb6-f5d0-42d9-be4d-9d65c3a2c636,c2,c1,27,?,?,surb={'id': '224d1a21-8fd8-4f07-a266-f97c55f9bac1', 'route': ['p1', 'e8', 'i1', 'x10', 'p2', 'c2']}
1769490315.148654,SENT,3f9accb8-2ce4-4e41-9173-a1c637e98fc5,2d6deaaa-2620-4e49-92eb-9011c9baf3eb,c2,c1,3395,?,p2,
1769490315.148719,CREATED,11e12717-199c-44d7-9440-05c32fb10d92,af781cb6-f5d0-42d9-be4d-9d65c3a2c636,c2,c1,27,?,?,surb={'id': '224d1a21-8fd8-4f07-a266-f97c55f9bac1', 'route': ['p1', 'e8', 'i1', 'x10', 'p2', 'c2']}
1769490315.3482225,SENT,11f9bf12-7e97-4604-a9c1-1907f12030c0,8d62b34f-e191-477c-949f-9f2cf9c99204,c2,c1,3372,?,p2,
1769490315.3483138,CREATED,37550ef0-b228-44eb-9295-3d690bc21285,86b006d3-2d3e-4188-b5e4-89eb24f55047,c2,c1,27,?,?,surb={'id': '030433da-11a8-4f86-beac-0311ee876e57', 'route': ['p1', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769490315.4060686,RECEIVED,950b519f-6d79-438a-a8a5-65d35fecd975,5c3ec8a7-060a-4e81-8eb1-cf58ddc8d47e,c1,c2,26,p2,?,surb={'id': '378cfdb0-41e2-42df-8c54-584580885f3d', 'route': ['p2', 'e12', 'i11', 'x9', 'p1', 'c1']}
1769490315.8408954,RECEIVED,690a47ad-674b-4bdb-b91b-21a9b588dd2c,5c3ec8a7-060a-4e81-8eb1-cf58ddc8d47e,c1,c2,26,p2,?,surb={'id': '378cfdb0-41e2-42df-8c54-584580885f3d', 'route': ['p2', 'e12', 'i11', 'x9', 'p1', 'c1']}
1769490315.8659286,SENT,8729d641-b9f3-4d69-98d0-7db6ecf3d510,dd927c27-2acc-4434-a5df-70e31e6a76b6,c2,c1,3368,?,p2,
1769490315.8661044,CREATED,eedad1b0-b89d-45b1-a420-a681f50dd622,86b006d3-2d3e-4188-b5e4-89eb24f55047,c2,c1,27,?,?,surb={'id': '030433da-11a8-4f86-beac-0311ee876e57', 'route': ['p1', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769490316.2107022,RECEIVED,4503e732-66d2-4b22-ba5b-1a48e74dd481,804cd602-563c-495d-acb7-9400d2258af0,c1,c2,27,p2,?,surb={'id': '8ac06c30-1b13-4576-b8eb-033e930b185a', 'route': ['p2', 'e3', 'i2', 'x9', 'p1', 'c1']}
1769490316.64036,RECEIVED,957b185b-8f1f-42bf-9934-53591d595599,409be475-7ffe-4bcd-9967-442ce6a9a24b,c1,c2,27,p2,?,surb={'id': '363c5240-d0a2-4968-bfc9-a9c9c415b0e1', 'route': ['p2', 'e5', 'i2', 'x7', 'p1', 'c1']}
1769490316.8355067,RECEIVED,69935f96-150b-4ff5-842e-baab4cd76eaa,409be475-7ffe-4bcd-9967-442ce6a9a24b,c1,c2,27,p2,?,surb={'id': '363c5240-d0a2-4968-bfc9-a9c9c415b0e1', 'route': ['p2', 'e5', 'i2', 'x7', 'p1', 'c1']}
1769490316.9405422,SENT,0458f06a-5529-4a3e-8448-b2f358f47a3a,8d3b8cca-36bd-4d00-bbde-53c3797e8c78,c2,c1,3377,?,p2,
1769490316.9407296,CREATED,4b8db241-b246-4c11-9f8a-d27061cb0b51,762f96ba-fb13-4c25-966f-e8c9debc8026,c2,c1,27,?,?,surb={'id': '0c4b33cb-7a33-44ce-884a-0abb2bb46176', 'route': ['p1', 'e2', 'i4', 'x5', 'p2', 'c2']}
1769490317.3793578,SENT,4715dc06-0d2c-4f6f-ab69-1f011a158d7c,624a0274-7787-4afa-a2e7-aaeb8b8ba39f,c2,c1,3380,?,p2,
1769490317.3794324,CREATED,50a37789-d015-4bd2-aa3d-0951a1e40177,762f96ba-fb13-4c25-966f-e8c9debc8026,c2,c1,27,?,?,surb={'id': '0c4b33cb-7a33-44ce-884a-0abb2bb46176', 'route': ['p1', 'e2', 'i4', 'x5', 'p2', 'c2']}
1769490317.4737747,RECEIVED,5aa951d4-13e6-413f-8663-54ba04b9fc72,201b9775-e328-4537-a1ee-542520d3fd77,c1,c2,27,p2,?,surb={'id': '3ddfcdf4-550f-4b59-b453-5440e303cc49', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769490317.67411,SENT,dbbc5f46-7549-4e62-840e-90e38e9a7c65,8bf96c58-5170-48da-ba29-a59890d561dc,c2,c1,3388,?,p2,
1769490317.6742713,CREATED,801207ad-7c81-4386-bdb2-ecbc12f733bf,0e254f63-072f-4678-8743-98bf11a4698e,c2,c1,27,?,?,surb={'id': 'e9e96049-309d-4c2c-b536-5c8a3632acfe', 'route': ['p1', 'e11', 'i4', 'x6', 'p2', 'c2']}
1769490318.0855258,RECEIVED,0e838bed-dd5b-49ec-8d1d-c9a36c089b5e,7294575a-d178-4ec9-951d-c57e65966717,c1,c2,27,p2,?,surb={'id': 'eeb54a46-d291-4ba7-8266-99c914407972', 'route': ['p2', 'e12', 'i7', 'x8', 'p1', 'c1']}
1769490318.2089937,RECEIVED,884b52d6-beb3-41e2-9bcb-dd742a1d44c1,05783ee1-0bf5-49e4-bcb0-6079042ab832,c1,c2,26,p2,?,surb={'id': '10a02fa2-4f9b-4675-8a1e-b28827e65e73', 'route': ['p2', 'e8', 'i2', 'x8', 'p1', 'c1']}
1769490318.4382067,SENT,602314ab-2488-4964-bbaf-42c990be1dc5,b11f2f28-8f5b-486a-a44d-800c38354a63,c2,c1,3399,?,p2,
1769490318.438356,CREATED,024547fe-76cb-4acb-b7a4-94eec4974765,0e254f63-072f-4678-8743-98bf11a4698e,c2,c1,27,?,?,surb={'id': 'e9e96049-309d-4c2c-b536-5c8a3632acfe', 'route': ['p1', 'e11', 'i4', 'x6', 'p2', 'c2']}
1769490318.4930456,SENT,13dd3f69-61a3-4556-b6de-0b06939b4fa8,f57a52e2-3d07-49ba-a0e6-e1aea021e858,c2,c1,3371,?,p2,
1769490318.4932246,CREATED,e2059f78-5cba-489b-a5d4-019e21274b79,49a67a3b-46aa-408d-bb24-1ce4a86719ff,c2,c1,27,?,?,surb={'id': '53e1bc01-0d62-488f-9967-ab519395e359', 'route': ['p1', 'e8', 'i4', 'x9', 'p2', 'c2']}
1769490318.5036297,SENT,34a95ef9-2c01-4ede-8a38-a069d7fb7eeb,23a1b56c-acf8-44ae-90fe-3ddc813f690e,c2,c1,3400,?,p2,
1769490318.5037777,CREATED,39839c5c-1c63-4e00-bc1a-698cc54458cf,49a67a3b-46aa-408d-bb24-1ce4a86719ff,c2,c1,27,?,?,surb={'id': '53e1bc01-0d62-488f-9967-ab519395e359', 'route': ['p1', 'e8', 'i4', 'x9', 'p2', 'c2']}
1769490318.6033556,SENT,df650562-eafd-42fd-b725-6383e52ca3f8,e44ab8d9-d0de-4107-9320-8793c5e1e3fe,c2,c1,3376,?,p2,
1769490318.6034176,CREATED,8eef1ba2-8180-47f0-bc11-aa5afebf968f,5342ba77-abd9-4f95-b338-bf552c66947d,c2,c1,27,?,?,surb={'id': '6fef4157-5125-4fcf-b0df-df91eef4e9d6', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c2']}
1769490318.7227573,SENT,9d8c235a-cb68-4642-bd45-a15d80b755a8,101452a3-2d16-447d-9756-2c9fc6649fe3,c2,c1,3379,?,p2,
1769490318.722867,CREATED,64cf63a5-2587-467b-9cdc-efcf1cc08d3b,5342ba77-abd9-4f95-b338-bf552c66947d,c2,c1,27,?,?,surb={'id': '6fef4157-5125-4fcf-b0df-df91eef4e9d6', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c2']}
1769490318.7857897,SENT,2fb59f03-6310-4f22-9e6f-c18262b555b5,166cfd9f-dcce-4401-a6ef-bd46a7fc4040,c2,c1,3359,?,p2,
1769490318.7858996,CREATED,aee90a61-51e9-42ee-baf4-7316e3bf6229,130b2e9b-c1a3-41d9-adbb-4cc156c3b06f,c2,c1,27,?,?,surb={'id': 'a1a14495-7ef5-456c-b382-cba1e0be5234', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769490319.2064693,SENT,ddacf7b6-9d75-4c36-a8ba-6288191d5e34,e024c6f0-d9da-4ff8-9aa3-9f376e37b411,c2,c1,3383,?,p2,
1769490319.2065442,CREATED,6083ef80-120d-43e6-9967-9bade2a569c1,130b2e9b-c1a3-41d9-adbb-4cc156c3b06f,c2,c1,27,?,?,surb={'id': 'a1a14495-7ef5-456c-b382-cba1e0be5234', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769490319.251271,SENT,f0352015-d82d-4efe-8546-d678cbe84682,d5df3493-f05c-4264-9369-33bab68fdd18,c2,c1,3374,?,p2,
1769490319.2513466,CREATED,3136ba9e-8a7d-4738-a27e-fcf5b77ba807,87dd6995-2b40-4674-b98b-0a17f1d6f510,c2,c1,26,?,?,surb={'id': '87496455-62bb-428b-84a3-c84adb474044', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769490319.5082133,RECEIVED,1cc117cb-9324-474d-a799-9bcbd692c367,05783ee1-0bf5-49e4-bcb0-6079042ab832,c1,c2,26,p2,?,surb={'id': '10a02fa2-4f9b-4675-8a1e-b28827e65e73', 'route': ['p2', 'e8', 'i2', 'x8', 'p1', 'c1']}
1769490319.5165849,SENT,ca313005-d137-4965-bbdd-40314b98fb27,7b1275c5-7b67-4f82-ab16-cba55943ff81,c2,c1,3379,?,p2,
1769490319.5167327,CREATED,78d4194f-b091-4a7b-8aec-bc2fbfbe575f,87dd6995-2b40-4674-b98b-0a17f1d6f510,c2,c1,26,?,?,surb={'id': '87496455-62bb-428b-84a3-c84adb474044', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769490319.986301,RECEIVED,2f6aed7b-d5a0-42a9-88ac-daa9a4d9ff6c,6ede796f-064f-4080-977b-5be0be8eb571,c1,c2,27,p2,?,surb={'id': 'a3c6ccff-9201-4eae-8f61-3b37a21d3103', 'route': ['p2', 'e5', 'i8', 'x5', 'p1', 'c1']}
1769490320.3221312,SENT,d3f6372d-d1bd-497c-af39-19330bd1ed1d,4823ce0e-d631-43f5-9ac4-272b99142b1d,c2,c1,3383,?,p2,
1769490320.322207,CREATED,344af428-56f1-41eb-8b36-f4d196a27b9d,57fc8f10-5c3a-454e-a611-2f33e3a4dbf2,c2,c1,27,?,?,surb={'id': 'fb1cbebf-2274-42d6-9352-1e1e70f790e4', 'route': ['p1', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769490320.4373167,SENT,f567ee7a-0aa6-4c6a-8d3e-f28a6a25db43,d5cb9ff5-905c-4647-b1e2-4ee2b1bf9882,c2,c1,3387,?,p2,
1769490320.437394,CREATED,d6029443-3c80-4330-b5f9-7be064074757,57fc8f10-5c3a-454e-a611-2f33e3a4dbf2,c2,c1,27,?,?,surb={'id': 'fb1cbebf-2274-42d6-9352-1e1e70f790e4', 'route': ['p1', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769490320.6843824,RECEIVED,8431d792-d449-4e96-897d-bd5813b18df5,c31ef145-46f5-4be4-97fe-c4b60b89a7e2,c1,c2,27,p2,?,surb={'id': 'b1df70d3-cfdf-4dbf-9102-1fd1fc3256fa', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c1']}
1769490321.0359411,RECEIVED,db9e62a0-e192-4593-a443-1eb2bb223016,68bee088-13cb-405c-9580-9bc2e44314a2,c1,c2,27,p2,?,surb={'id': '44b5e3b0-52ef-4261-852c-5630912e2e34', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769490321.276848,SENT,9fe53f86-a43d-48b4-baf7-585033cfaf1b,89bae50f-4916-4cda-bbe6-1e688a6cb0a1,c2,c1,3380,?,p2,
1769490321.2769818,CREATED,39980090-520e-4881-b817-5f19af9992f9,9ab58677-97a1-4c59-af96-1666ed86cb07,c2,c1,27,?,?,surb={'id': 'd22209ac-535b-466c-ae32-b5f37c0ef955', 'route': ['p1', 'e6', 'i6', 'x9', 'p2', 'c2']}
1769490321.4048858,SENT,f089bca9-705f-4aad-aed4-c83e0fd08e10,c324b0e5-aa38-415b-b73b-272766cfeeef,c2,c1,3388,?,p2,
1769490321.4049566,CREATED,118dc549-d322-4814-88d3-a77a9a201c75,9ab58677-97a1-4c59-af96-1666ed86cb07,c2,c1,27,?,?,surb={'id': 'd22209ac-535b-466c-ae32-b5f37c0ef955', 'route': ['p1', 'e6', 'i6', 'x9', 'p2', 'c2']}
1769490321.4309459,SENT,91ec10e5-f1c0-4d0b-923e-1015e639c10d,91a79165-e297-42a6-9c60-e263596068e0,c2,c1,3363,?,p2,
1769490321.4310324,CREATED,a3a0f83d-e29f-4867-b7a4-0a8464b62a57,63431dcd-f268-4b03-8387-0d4bae249a2c,c2,c1,26,?,?,surb={'id': 'a99289d0-1052-4bb0-9c3e-96b51cec34de', 'route': ['p1', 'e11', 'i5', 'x10', 'p2', 'c2']}
1769490321.4705977,RECEIVED,71fc1ca8-ed9b-4ecd-84a8-e99a3d459da6,68bee088-13cb-405c-9580-9bc2e44314a2,c1,c2,27,p2,?,surb={'id': '44b5e3b0-52ef-4261-852c-5630912e2e34', 'route': ['p2', 'e8', 'i4', 'x5', 'p1', 'c1']}
1769490321.473909,SENT,52bc3a07-e618-491b-9fe9-89890f0931a9,f41e1517-0da5-4b16-937a-c2f8b1a46fc8,c2,c1,3359,?,p2,
1769490321.4739807,CREATED,9c9bb5a7-f9e9-449d-bdd8-aa387c7746c1,63431dcd-f268-4b03-8387-0d4bae249a2c,c2,c1,26,?,?,surb={'id': 'a99289d0-1052-4bb0-9c3e-96b51cec34de', 'route': ['p1', 'e11', 'i5', 'x10', 'p2', 'c2']}
1769490321.77765,SENT,83fb7279-088e-4c41-89a1-bd3e01473b6b,f1478045-f927-4812-a9a7-a4e1e71d4e70,c2,c1,3380,?,p2,
1769490321.7777827,CREATED,16a8b59e-f349-4c36-ac00-3021d473192d,62372192-6877-4bd1-ba30-e354a35713e1,c2,c1,26,?,?,surb={'id': '9b1455aa-fd05-4eb4-b9fb-4c4c46cd310e', 'route': ['p1', 'e12', 'i8', 'x7', 'p2', 'c2']}
1769490321.8956547,SENT,b7912dbd-2a5d-4461-a4bc-e7ae4082a392,1aade045-eddf-423d-8519-f2401abbb3c8,c2,c1,3399,?,p2,
1769490321.8957906,CREATED,e4f7efc3-dae8-4099-944f-61d4a223d0e4,62372192-6877-4bd1-ba30-e354a35713e1,c2,c1,26,?,?,surb={'id': '9b1455aa-fd05-4eb4-b9fb-4c4c46cd310e', 'route': ['p1', 'e12', 'i8', 'x7', 'p2', 'c2']}
1769490322.006098,SENT,d89ba4a5-b862-4752-8d86-87c7252a3878,58d67cfb-ab1b-4e02-9200-68ea24eeb05a,c2,c1,3384,?,p2,
1769490322.0062037,CREATED,788acb39-8edc-450a-b246-e72e32ca1c8b,47354327-af25-4f7f-9793-05ab3fdbf580,c2,c1,27,?,?,surb={'id': '7fcc76cb-526f-450d-810e-0e5d2f1da9b7', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769490322.0295777,SENT,2f7f68cc-3554-4939-868b-f3c1feccf244,ebb70898-edfb-4a24-933f-024a7c260f59,c2,c1,3392,?,p2,
1769490322.029651,CREATED,196cbddb-751b-4aaf-98a7-fdf8de2b5efe,47354327-af25-4f7f-9793-05ab3fdbf580,c2,c1,27,?,?,surb={'id': '7fcc76cb-526f-450d-810e-0e5d2f1da9b7', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769490322.1006162,SENT,a4997ce0-1fae-4b53-a231-ff5e721ef5ef,3b24933d-e385-4944-9cc5-e26a425080d2,c2,c1,3391,?,p2,
1769490322.1006958,CREATED,86d62e05-cb71-42b7-b667-be97e6441607,ea96c4e8-43ca-4460-92f2-0d2494399e84,c2,c1,27,?,?,surb={'id': 'baee5324-293f-49b2-8198-958ec4f0b563', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c2']}
1769490322.2638109,RECEIVED,ee3b76bb-b6d9-404c-b8a7-9f55a709bb92,c31ef145-46f5-4be4-97fe-c4b60b89a7e2,c1,c2,27,p2,?,surb={'id': 'b1df70d3-cfdf-4dbf-9102-1fd1fc3256fa', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c1']}
1769490322.2966115,SENT,6ad564b0-6343-4694-a8bb-7b02b6cbeab2,7faa6758-c163-41a8-9444-c0950b6d4762,c2,c1,3380,?,p2,
1769490322.2966936,CREATED,1dd07fbb-6b9f-4d00-8de3-dad71e1af703,ea96c4e8-43ca-4460-92f2-0d2494399e84,c2,c1,27,?,?,surb={'id': 'baee5324-293f-49b2-8198-958ec4f0b563', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c2']}
1769490322.317451,SENT,dea0dae8-600f-434e-9d11-0f3119aa1477,d22f2520-48e1-4481-b187-1972305d31f0,c2,c1,3396,?,p2,
1769490322.3175378,CREATED,e1f932ef-b4cd-4f38-be74-bdeee1798d20,3526c353-2cda-4944-bf69-e725f98f9dbd,c2,c1,27,?,?,surb={'id': 'f52d4eb9-7b5c-4633-969c-c94e08abf94c', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769490322.522559,SENT,d62ae349-214a-4106-9352-944fbc9efe35,7f0083b1-1c56-4ba7-9f92-94adc765634b,c2,c1,3377,?,p2,
1769490322.5227325,CREATED,afa5eb2f-6843-4deb-bf20-b4cf49d9f413,3526c353-2cda-4944-bf69-e725f98f9dbd,c2,c1,27,?,?,surb={'id': 'f52d4eb9-7b5c-4633-969c-c94e08abf94c', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769490322.8003783,SENT,22c56803-ad60-4bd4-b9bd-1ef8345e1f3b,98c98b95-0f8c-402e-9177-2544d16c5c9d,c2,c1,3404,?,p2,
1769490322.8004417,CREATED,2d51f005-828e-4c69-8a73-00d422b49bc4,2000129c-5b0c-4445-8d4c-f1a4a94c6953,c2,c1,27,?,?,surb={'id': '6cef5c78-5d33-4f93-bd7d-b43c58b113b0', 'route': ['p1', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769490322.8962488,SENT,9d811beb-d3b6-44c5-a50f-84182a3d017d,98e7daa7-d8c8-427b-a50f-4b707ebe73df,c2,c1,3384,?,p2,
1769490322.8963578,CREATED,55b09bc7-2264-4776-9d84-e2c266bbdc16,2000129c-5b0c-4445-8d4c-f1a4a94c6953,c2,c1,27,?,?,surb={'id': '6cef5c78-5d33-4f93-bd7d-b43c58b113b0', 'route': ['p1', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769490322.95229,SENT,8c24e9bb-425b-477d-8324-1443dbec093b,d96672bf-bd25-479b-a2b8-0de17f8ebb07,c2,c1,3401,?,p2,
1769490322.9524052,CREATED,382e4d62-1e9e-48ff-8e11-6c0711bd2761,dfe1671c-7303-4aab-9f6b-5d8f482ac964,c2,c1,27,?,?,surb={'id': '9f658800-1bc8-4168-9b1b-cf3e4a0ef1f7', 'route': ['p1', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769490322.96902,RECEIVED,43912413-a0a4-40db-88b7-633eab150df2,a6d4d995-392f-48bc-a143-028e7fed6187,c1,c2,27,p2,?,surb={'id': '1280b8f8-e495-412c-89bb-2a5d89b15b5f', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769490323.035104,RECEIVED,d15f7d34-db12-4761-90c2-6b66b4500b41,a6d4d995-392f-48bc-a143-028e7fed6187,c1,c2,27,p2,?,surb={'id': '1280b8f8-e495-412c-89bb-2a5d89b15b5f', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769490323.1675665,SENT,1bef699d-9bd2-458f-88c8-7503e2071918,93dfdd98-a983-447f-9445-7c636d58198f,c2,c1,3362,?,p2,
1769490323.1676743,CREATED,1c34e2ee-f1fa-4b89-bf5f-1ab8101f3f15,dfe1671c-7303-4aab-9f6b-5d8f482ac964,c2,c1,27,?,?,surb={'id': '9f658800-1bc8-4168-9b1b-cf3e4a0ef1f7', 'route': ['p1', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769490323.2918417,SENT,9285fca0-7f5f-48a6-b03e-a1e33aa09785,30590523-e322-4e78-8821-4b5156b197b8,c2,c1,3383,?,p2,
1769490323.2919536,CREATED,84097d68-ed57-4e4f-93d3-46cf54c83fed,1dead543-9d21-467c-bdc0-dfc71b7edd05,c2,c1,26,?,?,surb={'id': 'f58ecdfb-9f1a-41fe-b390-f22199b74cc7', 'route': ['p1', 'e11', 'i6', 'x2', 'p2', 'c2']}
1769490323.327356,RECEIVED,a0fb2df5-57b7-4dba-b68a-d4872f22ebe3,05dfbabf-37ec-4e71-8474-74b49ea0e1d9,c1,c2,26,p2,?,surb={'id': 'c0d02580-eb43-4fdf-9ae2-0bf87ab6b1a8', 'route': ['p2', 'e7', 'i7', 'x3', 'p1', 'c1']}
1769490324.3836236,RECEIVED,35354007-77e1-4641-895f-0e6955c96f59,b1b04fb1-eeaa-426d-ab34-9ade27eb035c,c1,c2,27,p2,?,surb={'id': '6ac5bb1d-965e-439f-9509-b86f7fc31494', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c1']}
1769490324.5295908,SENT,f6713fb2-ddf2-424b-89ac-0e4941cba639,889b60f5-3e07-46c7-9ae4-7500b0eda380,c2,c1,3367,?,p2,
1769490324.5296981,CREATED,1fddb50e-0425-457a-b1e5-c73e5a1f53ef,1dead543-9d21-467c-bdc0-dfc71b7edd05,c2,c1,26,?,?,surb={'id': 'f58ecdfb-9f1a-41fe-b390-f22199b74cc7', 'route': ['p1', 'e11', 'i6', 'x2', 'p2', 'c2']}
1769490324.8741198,SENT,c645db2c-57f7-4fcd-993c-6436501a6ad3,d86d9c38-111c-4ae5-80b6-11a637371588,c2,c1,3391,?,p2,
1769490324.8742323,CREATED,d4e70b3c-15f1-4d5b-b6f4-7550a7d8a634,887a2042-1618-4493-b69f-eb8e6cb8c5cd,c2,c1,27,?,?,surb={'id': '59d21369-cbd9-4723-8d46-f36a39cdf6ec', 'route': ['p1', 'e8', 'i8', 'x9', 'p2', 'c2']}
1769490324.949079,RECEIVED,052b46d9-758a-4296-b0a1-bd7e0aa18993,05dfbabf-37ec-4e71-8474-74b49ea0e1d9,c1,c2,26,p2,?,surb={'id': 'c0d02580-eb43-4fdf-9ae2-0bf87ab6b1a8', 'route': ['p2', 'e7', 'i7', 'x3', 'p1', 'c1']}
1769490324.9564068,SENT,907abcfb-42cb-4412-8361-beb8c2704d6d,9edf40c1-08d9-4081-a417-08eded7315cc,c2,c1,3372,?,p2,
1769490324.9565525,CREATED,bdf9d04f-3f86-4d6a-b94f-8d65a4cd7b9f,887a2042-1618-4493-b69f-eb8e6cb8c5cd,c2,c1,27,?,?,surb={'id': '59d21369-cbd9-4723-8d46-f36a39cdf6ec', 'route': ['p1', 'e8', 'i8', 'x9', 'p2', 'c2']}
1769490325.1476758,SENT,fc7f481e-c82d-4ffd-9c39-b68b3449903c,4c3fed9f-bb92-416e-8ed9-2eedf7f7df91,c2,c1,3376,?,p2,
1769490325.1478193,CREATED,3154c1e8-182e-433c-89f7-ad2280116577,18b9d4c9-2a02-4360-9d42-541581e5fd6b,c2,c1,27,?,?,surb={'id': '1d21d42c-5104-4fbf-96a3-a7d644f31fda', 'route': ['p1', 'e10', 'i3', 'x6', 'p2', 'c2']}
1769490325.1522849,RECEIVED,83c76e1e-0d66-446e-8d46-cca298d1d60c,b1b04fb1-eeaa-426d-ab34-9ade27eb035c,c1,c2,27,p2,?,surb={'id': '6ac5bb1d-965e-439f-9509-b86f7fc31494', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c1']}
1769490325.2063835,SENT,8cd77e88-1904-4ce6-949c-3cd7a6bb45f1,8f1b808e-f63d-4ab8-b4be-f851d940da65,c2,c1,3380,?,p2,
1769490325.206457,CREATED,ee046c84-0f78-453e-98b6-af8adc4bf2dd,18b9d4c9-2a02-4360-9d42-541581e5fd6b,c2,c1,27,?,?,surb={'id': '1d21d42c-5104-4fbf-96a3-a7d644f31fda', 'route': ['p1', 'e10', 'i3', 'x6', 'p2', 'c2']}
1769490325.4579601,RECEIVED,12af97cb-852b-4e60-bdf4-84603b1bc6f3,db9b2896-5d6f-4cdd-b0e2-55e73f514afa,c1,c2,27,p2,?,surb={'id': '8ecf9551-7784-48be-bbd4-88f3dae3397c', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769490325.5458677,SENT,4428a408-3ba6-40a6-8b2c-ce40730dd690,f37a9d06-917a-42dc-aca7-691c7710abcc,c2,c1,3376,?,p2,
1769490325.545964,CREATED,7ef2f456-d975-4686-bef4-1e3b4bd754fb,4089a489-be88-40e8-b2fb-f2df6f177ef6,c2,c1,27,?,?,surb={'id': 'be476199-7d91-40e9-8eac-3a3af62227ab', 'route': ['p1', 'e5', 'i12', 'x10', 'p2', 'c2']}
1769490325.7074745,SENT,4463bc0e-516f-4c8c-b758-8b24de9528aa,e1d8b437-9559-4e2c-b268-a397a68b0a20,c2,c1,3379,?,p2,
