timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490154.6025772,SENT,ba34736b-bd24-4193-a84f-fc4466810d19,be90df5c-4910-4b6b-85da-c64457669c2c,c1,c2,3379,?,p1,
1769490154.602725,CREATED,ecaa918d-dff0-408b-82a6-ec3b4d8d051a,763cc22c-5b71-40dd-85ff-54ca1851da57,c1,c2,27,?,?,surb={'id': '37003e20-1749-4cc9-8c2e-2fd4259ccc05', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769490154.6829045,SENT,718ee78f-4bbe-463a-b465-cffc8dc42c15,82dddac8-9213-4184-b622-795d8375575f,c1,c2,3400,?,p1,
1769490154.6840174,CREATED,712e293c-87a9-4a48-8f68-2364b0b92123,763cc22c-5b71-40dd-85ff-54ca1851da57,c1,c2,27,?,?,surb={'id': '37003e20-1749-4cc9-8c2e-2fd4259ccc05', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769490154.7341745,RECEIVED,46416de9-593c-44a4-a945-8ed50d2b4e94,49e7b2aa-3293-4e23-ae24-25eb74900b7f,c2,c1,27,p1,?,surb={'id': '6c2c71b3-ca95-439a-9c4a-af3c6a9fe2e5', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769490154.7742867,RECEIVED,03b82ef6-d17a-451a-88a3-20a1f48154e8,7a945a8e-c3ab-49fe-8d98-1487a4007708,c4,c1,27,p1,?,surb={'id': 'f086b7ab-636f-45d7-be18-25b4ac0677c5', 'route': ['p1', 'e1', 'i11', 'x10', 'p1', 'c4']}
1769490154.8350418,SENT,2efb7544-cf40-45f8-ab93-61d7805086de,69861b86-8812-4519-a8ab-a0ae3f1f9749,c1,c2,3387,?,p1,
1769490154.835341,CREATED,2a883a02-200a-42a7-9d01-bc2e702ca70d,1b281a60-91a1-48e0-84a3-86ac18bd80cd,c1,c2,27,?,?,surb={'id': 'c983d0ca-7dca-464a-9c24-d5b7bc3d057c', 'route': ['p2', 'e7', 'i10', 'x5', 'p1', 'c1']}
1769490154.9442103,SENT,6bd46999-43d7-43c8-a6f7-36d74119fba1,f17c302f-b70d-48b1-8885-2f8f03d40cfc,c1,c2,3392,?,p1,
1769490154.9443498,CREATED,d679bd12-c1c7-4a69-9c70-321aba8dbda9,1b281a60-91a1-48e0-84a3-86ac18bd80cd,c1,c2,27,?,?,surb={'id': 'c983d0ca-7dca-464a-9c24-d5b7bc3d057c', 'route': ['p2', 'e7', 'i10', 'x5', 'p1', 'c1']}
1769490154.9613545,RECEIVED,64f418ce-a0a2-411c-b097-7587fb884b82,5926c1d8-421d-48b2-9844-a15fa3b4ab6c,c2,c1,27,p1,?,surb={'id': '597b2f93-1d44-41a8-97ba-932903cd9f39', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c2']}
1769490154.9891984,RECEIVED,c097fa53-c0bb-4b1d-8f8c-5bb532d61e68,a7f47219-b3de-4975-9fbe-f072f060babb,c2,c1,27,p1,?,surb={'id': '3ca72470-ee42-4136-a175-7e7d12943cbb', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769490155.2861176,RECEIVED,aed8eea6-8891-498a-82de-b15931f798ad,5926c1d8-421d-48b2-9844-a15fa3b4ab6c,c2,c1,27,p1,?,surb={'id': '597b2f93-1d44-41a8-97ba-932903cd9f39', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c2']}
1769490155.3601363,SENT,06b4d634-75d0-406e-aa95-336b9870228e,861d4364-4979-4390-98f5-c2023a3d53b2,c1,c2,3358,?,p1,
1769490155.3602853,CREATED,9a85bc18-defa-4807-9c75-805faacfccd0,1c892c83-9543-41cf-a2ac-fe7bb911a9b3,c1,c2,26,?,?,surb={'id': 'c4da3a70-1115-4fa4-b19c-4a95940f80b2', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769490155.4692965,SENT,7cb75eba-0203-4441-a75e-a617279a789a,093a8d14-ec99-4f95-b50f-3e7410deec68,c1,c2,3377,?,p1,
1769490155.4694407,CREATED,1ebf18e6-e9df-42f1-94b3-34b07776c289,1c892c83-9543-41cf-a2ac-fe7bb911a9b3,c1,c2,26,?,?,surb={'id': 'c4da3a70-1115-4fa4-b19c-4a95940f80b2', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769490155.4990811,RECEIVED,a379bc50-a31e-4ede-b97b-d8dccf7db2ce,7a945a8e-c3ab-49fe-8d98-1487a4007708,c4,c1,27,p1,?,surb={'id': 'f086b7ab-636f-45d7-be18-25b4ac0677c5', 'route': ['p1', 'e1', 'i11', 'x10', 'p1', 'c4']}
1769490155.5253863,RECEIVED,d2d54810-76fc-4650-8971-18433313a716,49e7b2aa-3293-4e23-ae24-25eb74900b7f,c2,c1,27,p1,?,surb={'id': '6c2c71b3-ca95-439a-9c4a-af3c6a9fe2e5', 'route': ['p1', 'e3', 'i9', 'x3', 'p2', 'c2']}
1769490155.6934073,SENT,98eba1bd-5a7b-46cf-a3d0-8d12c67fb9ed,2ccdceec-6afc-44cf-9764-5bf449e62873,c1,c2,3395,?,p1,
1769490155.6935532,CREATED,3276afb7-e0b7-4adf-a04c-e0a0ceddc775,6258b8b3-7274-444d-be9d-07e301d8bf16,c1,c2,27,?,?,surb={'id': 'ba43bebb-843b-4623-bb0f-28be116be9f0', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769490156.1614037,RECEIVED,0a826cde-3463-48f2-89bb-d980a461aafc,f3cf9c85-0484-4a9f-89e3-ec42357484e1,c4,c1,27,p1,?,surb={'id': 'c101bcb9-88f6-4b79-876d-41dd495e2b4d', 'route': ['p1', 'e7', 'i4', 'x11', 'p1', 'c4']}
1769490156.3317058,RECEIVED,ea6a4dec-76be-4c79-a5cb-bbc577befabe,eab804a9-2688-4c4c-a300-5c45cdae2b03,c4,c1,27,p1,?,surb={'id': '9123fae0-ef68-492a-a4b4-a535796e571a', 'route': ['p1', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769490156.390399,SENT,6c1e6dfc-cb94-48f7-8853-c5c11dc10f12,85bb3b63-4ffb-420b-b96e-23f144f22dd0,c1,c2,3387,?,p1,
1769490156.3905456,CREATED,c57a490d-dc69-4458-a8d3-3e5251b53578,6258b8b3-7274-444d-be9d-07e301d8bf16,c1,c2,27,?,?,surb={'id': 'ba43bebb-843b-4623-bb0f-28be116be9f0', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769490156.4449494,RECEIVED,f3d9d3cd-22de-4f72-a9f5-ee1459cab4b7,d11b0106-eebd-4ef5-8312-92b205286567,c4,c1,27,p1,?,surb={'id': 'd835c51e-d52f-4033-b79a-5f97517fe4c1', 'route': ['p1', 'e11', 'i12', 'x7', 'p1', 'c4']}
1769490156.671412,SENT,fc7296ec-99df-4a5b-82f0-d76a704dc15f,f32f1dbc-cfc5-4b3b-ac3b-626900813375,c1,c2,3383,?,p1,
1769490156.6715581,CREATED,7d56185b-a23b-4f5d-ac46-59489cd3c740,be7b83fa-0b4d-4ab7-8a64-6cde3889af85,c1,c2,27,?,?,surb={'id': 'f9532797-3b17-4148-aba6-c31e7d4979f8', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769490156.8579302,RECEIVED,78bb2dce-7e29-4299-8b16-a646c816cb94,646a0277-4e30-4c17-8d77-04b028bef6cb,c2,c1,27,p1,?,surb={'id': '1418f096-c6a5-4ecf-a245-711d43198397', 'route': ['p1', 'e5', 'i10', 'x8', 'p2', 'c2']}
1769490156.8937972,RECEIVED,8bbdec0f-f14c-48be-a10c-e72ec53a80e2,7118e808-03e7-4eb1-962a-84fb9378d4a1,c4,c1,26,p1,?,surb={'id': '7cc0a9c6-2bca-4225-91e8-389a3398b824', 'route': ['p1', 'e1', 'i3', 'x6', 'p1', 'c4']}
1769490156.9778132,RECEIVED,45abbd5e-1e1c-4930-a994-f6a03cadbb04,915ce2aa-c4e2-429a-8963-d75c83058f95,c2,c1,27,p1,?,surb={'id': '9451c453-e28c-4fad-aeb6-9cc49d3eaf78', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769490157.224635,SENT,7fc97126-3a5e-4df1-b6d8-1d01c20ebfba,97f71079-1a4f-472e-8ae2-653d366067df,c1,c2,3375,?,p1,
1769490157.2248178,CREATED,d03efcbc-ad2c-41c9-9eee-9f251e497956,be7b83fa-0b4d-4ab7-8a64-6cde3889af85,c1,c2,27,?,?,surb={'id': 'f9532797-3b17-4148-aba6-c31e7d4979f8', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769490157.299118,RECEIVED,629f3368-1417-48ae-98e1-0632bc8063ad,67eafcf4-de3d-42e1-ac96-7f982cabae91,c2,c1,26,p1,?,surb={'id': 'a01bf51f-ef42-47b5-8afc-4d8b5cf6eadd', 'route': ['p1', 'e1', 'i1', 'x1', 'p2', 'c2']}
1769490157.5917807,RECEIVED,2f1d7a7a-4af3-4901-a28e-44a859123a75,d11b0106-eebd-4ef5-8312-92b205286567,c4,c1,27,p1,?,surb={'id': 'd835c51e-d52f-4033-b79a-5f97517fe4c1', 'route': ['p1', 'e11', 'i12', 'x7', 'p1', 'c4']}
1769490157.641414,RECEIVED,cff1c093-ec96-4409-8732-6ccc73eb9211,15f2dfcc-f63a-415a-88a8-7b1077e8b12c,c4,c1,27,p1,?,surb={'id': 'dd94c69f-9a54-4b38-a83e-10fec3bd5a86', 'route': ['p1', 'e8', 'i12', 'x12', 'p1', 'c4']}
1769490157.7776399,SENT,6e178e08-7abd-43ba-9b75-67a12e4c8082,098e9b0a-73c5-479b-bfc1-6b14aa8691ea,c1,c2,3383,?,p1,
1769490157.7777715,CREATED,99fb0769-00cd-4561-a279-e682ef0e93a7,5e0e421b-d97c-4c36-8ba7-cbe18839ca11,c1,c2,27,?,?,surb={'id': 'ec5314f9-a37d-4c75-bfea-49ba1d9539fa', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769490158.1046379,RECEIVED,fe52926a-dbcd-4b81-9296-52e47ee5b202,326865ac-28fb-4e63-80bc-c7e678dabacb,c4,c1,26,p1,?,surb={'id': '526f4b09-d844-4818-a2a8-297ab31fbda0', 'route': ['p1', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769490158.1208196,RECEIVED,38ba389d-3f57-4d6d-a159-868e06389395,67eafcf4-de3d-42e1-ac96-7f982cabae91,c2,c1,26,p1,?,surb={'id': 'a01bf51f-ef42-47b5-8afc-4d8b5cf6eadd', 'route': ['p1', 'e1', 'i1', 'x1', 'p2', 'c2']}
1769490158.121724,SENT,53109543-a451-4ed8-8956-dfcfe929e2bc,142b7b11-eb9b-400e-b72e-a5f1158adaed,c1,c2,3359,?,p1,
1769490158.1218343,CREATED,7b7bd33c-f455-48a8-b3bb-435610ed6b8c,5e0e421b-d97c-4c36-8ba7-cbe18839ca11,c1,c2,27,?,?,surb={'id': 'ec5314f9-a37d-4c75-bfea-49ba1d9539fa', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769490158.2098334,RECEIVED,b22675a8-6960-4c7e-9357-9a63d6bfd669,646a0277-4e30-4c17-8d77-04b028bef6cb,c2,c1,27,p1,?,surb={'id': '1418f096-c6a5-4ecf-a245-711d43198397', 'route': ['p1', 'e5', 'i10', 'x8', 'p2', 'c2']}
1769490158.2117705,SENT,c0b10391-12f0-4545-b2ad-a5b8ac694a52,b72f32ea-94fe-4043-92de-6d51486a1d36,c1,c2,3387,?,p1,
1769490158.211908,CREATED,0ea8c12d-ebb5-45a2-8e84-d2a4dea71144,c1156fd6-e5f8-4ce3-beae-91df40d95daf,c1,c2,27,?,?,surb={'id': '0af0dd74-bee1-4506-9c02-7bd31588bf77', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769490158.2239335,RECEIVED,7d8b5b82-6511-4ba8-ae44-b96d1ab0ddd4,d29912cc-6d38-459d-af98-a01e08cd8acc,c4,c1,27,p1,?,surb={'id': '6e3f6c75-9915-47f5-b5c4-4bb87ce074e5', 'route': ['p1', 'e8', 'i8', 'x10', 'p1', 'c4']}
1769490158.4715955,RECEIVED,b0010068-6ff0-47c9-9442-68569e926139,15f2dfcc-f63a-415a-88a8-7b1077e8b12c,c4,c1,27,p1,?,surb={'id': 'dd94c69f-9a54-4b38-a83e-10fec3bd5a86', 'route': ['p1', 'e8', 'i12', 'x12', 'p1', 'c4']}
1769490158.8907838,RECEIVED,3693a225-33f7-497b-a2a1-d4cb66d3ce06,586c2759-79ff-4f1e-b5c6-4be3b63e4538,c4,c1,27,p1,?,surb={'id': '3533f9ca-ad18-41c2-8cd8-3e4fdbe89322', 'route': ['p1', 'e1', 'i5', 'x9', 'p1', 'c4']}
1769490158.9225478,RECEIVED,06fff02b-602a-4a04-86ad-9aa67dcc0086,915ce2aa-c4e2-429a-8963-d75c83058f95,c2,c1,27,p1,?,surb={'id': '9451c453-e28c-4fad-aeb6-9cc49d3eaf78', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769490158.9963717,RECEIVED,856154b9-695d-4522-898f-60e2b90924fb,ac792801-8a04-43f5-9be2-31c66724ea62,c4,c1,27,p1,?,surb={'id': 'c658c9c3-3375-4989-b1ec-0ddd266cbf47', 'route': ['p1', 'e12', 'i10', 'x7', 'p1', 'c4']}
1769490159.0393007,SENT,0f1bfda8-c96c-4fbf-9118-f95820ca3ca8,bd5db8c0-63b2-439e-8ba6-531e15ada40d,c1,c2,3377,?,p1,
1769490159.0394344,CREATED,554d77a7-3c36-409d-9f0b-9cac181cb685,c1156fd6-e5f8-4ce3-beae-91df40d95daf,c1,c2,27,?,?,surb={'id': '0af0dd74-bee1-4506-9c02-7bd31588bf77', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769490159.1236737,RECEIVED,e4e9b048-d038-4072-9a72-5b3521f7ec37,919b96f3-327e-4c65-91e1-8d8de8f1b2bd,c2,c1,27,p1,?,surb={'id': '051e294c-42d2-4b13-a5e9-74491635025e', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769490159.2199373,SENT,54ee0b27-2b84-487c-9936-070cbbad8fe1,e6a290db-203d-4685-b713-9891c8e49653,c1,c2,3372,?,p1,
1769490159.2200902,CREATED,db461c92-f6b5-45ad-b461-ac2b50a2f0ce,ae9ac108-793a-44ab-9b28-5682d0c8373a,c1,c2,27,?,?,surb={'id': 'ea6e2c14-5fb4-441d-8bba-c107c6ce518d', 'route': ['p2', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769490159.3493602,RECEIVED,6aa3a20b-be02-48b9-bb68-eee08679607e,eab804a9-2688-4c4c-a300-5c45cdae2b03,c4,c1,27,p1,?,surb={'id': '9123fae0-ef68-492a-a4b4-a535796e571a', 'route': ['p1', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769490159.3624244,RECEIVED,66d8ff33-cb5e-4b9e-b8f5-8789cf41e827,81bca6ff-f788-4a31-874b-2a8236f17f0f,c4,c1,27,p1,?,surb={'id': '115a8f86-efa4-495a-951e-0f54867b9652', 'route': ['p1', 'e6', 'i5', 'x3', 'p1', 'c4']}
1769490159.4726453,RECEIVED,fe38a651-090f-46e0-914f-63c724a4e4a4,787ee8b0-6acb-4b16-aee1-540336666ead,c2,c1,27,p1,?,surb={'id': 'c6d3f992-99b6-4bd7-bfc7-00363de3d546', 'route': ['p1', 'e4', 'i10', 'x10', 'p2', 'c2']}
1769490159.6231759,RECEIVED,c7ae0d6e-8c68-441b-b1c5-bb73ffab9f1d,326865ac-28fb-4e63-80bc-c7e678dabacb,c4,c1,26,p1,?,surb={'id': '526f4b09-d844-4818-a2a8-297ab31fbda0', 'route': ['p1', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769490159.6789095,RECEIVED,c172b938-a10d-4007-9abb-3ff69dd91e11,f78a1359-9cca-4a7c-84a7-761579c555ee,c2,c1,27,p1,?,surb={'id': '698d50b4-afac-4903-9942-ec72e65b7752', 'route': ['p1', 'e10', 'i9', 'x1', 'p2', 'c2']}
1769490159.9399705,RECEIVED,24eadd5d-35fe-4b02-8179-e99bb4be1039,919b96f3-327e-4c65-91e1-8d8de8f1b2bd,c2,c1,27,p1,?,surb={'id': '051e294c-42d2-4b13-a5e9-74491635025e', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769490160.1083522,SENT,6810972f-a42a-4c8a-9e71-9d300df9872c,a8483abd-f35e-4c43-a00c-5714f54974e6,c1,c2,3378,?,p1,
1769490160.1085079,CREATED,98a40f4a-f46d-478a-94e8-f2abc0aa0e96,ae9ac108-793a-44ab-9b28-5682d0c8373a,c1,c2,27,?,?,surb={'id': 'ea6e2c14-5fb4-441d-8bba-c107c6ce518d', 'route': ['p2', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769490160.2023141,SENT,b6f1df61-6100-480c-97c7-4c3cae390b03,901eb7d7-9523-4a96-81b0-bbaf58d19c58,c1,c2,3391,?,p1,
1769490160.202464,CREATED,31ccb0ab-0478-485d-b947-feebc66c5827,ed3ed0ca-51ba-4d09-a94a-3ca7605ffef8,c1,c2,27,?,?,surb={'id': '8c9b4620-fcab-4116-8e75-684f6792d43f', 'route': ['p2', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769490160.266781,RECEIVED,1faea2c0-abab-4983-bac3-40cb8e85ae9d,ddd07dcc-230b-4236-9321-db310c4fd953,c2,c1,27,p1,?,surb={'id': '9b4dab05-3a2a-4182-939f-d15046104d35', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769490160.3053083,SENT,3a77d70e-0265-412a-bbc6-5aeb9ba65dad,28995f93-e2f6-4ea3-afb1-fea836da97f2,c1,c2,3392,?,p1,
1769490160.305461,CREATED,f35a62c9-36dd-48f7-aa78-9d903425cca0,ed3ed0ca-51ba-4d09-a94a-3ca7605ffef8,c1,c2,27,?,?,surb={'id': '8c9b4620-fcab-4116-8e75-684f6792d43f', 'route': ['p2', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769490160.3742487,SENT,c51ec205-51c6-4fcf-8825-40ede117a733,a7c3f361-bc0a-424a-b83b-99419ca7fd36,c1,c2,3379,?,p1,
1769490160.374399,CREATED,58cb7ff8-0208-43fe-b195-f6645da9a97c,14e24239-38bd-4a8f-8cba-3ecad399416c,c1,c2,27,?,?,surb={'id': '3c0e6eaa-7da5-48d7-b9a1-e29f17e761e7', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c1']}
1769490160.393279,SENT,5c20d6d3-3d01-4a81-bffd-307ba88facce,e5055325-8e49-4ebb-8b1e-46b20bce2367,c1,c2,3377,?,p1,
1769490160.3934586,CREATED,72e65c5a-b47b-4b2c-8f01-48896fc31887,14e24239-38bd-4a8f-8cba-3ecad399416c,c1,c2,27,?,?,surb={'id': '3c0e6eaa-7da5-48d7-b9a1-e29f17e761e7', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c1']}
1769490160.443879,RECEIVED,c639922f-aa8b-49e8-b5f6-a0c6d01468d6,ac792801-8a04-43f5-9be2-31c66724ea62,c4,c1,27,p1,?,surb={'id': 'c658c9c3-3375-4989-b1ec-0ddd266cbf47', 'route': ['p1', 'e12', 'i10', 'x7', 'p1', 'c4']}
1769490160.5978484,RECEIVED,482eea59-8b41-423a-b882-d8896eb367e7,eb026a08-ac8b-43c7-a1fa-a503dcc02876,c2,c1,27,p1,?,surb={'id': 'f47dee5f-2c14-458f-8b5a-68469e955ba0', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769490160.6018794,SENT,c5a6a0ce-2b2d-486d-908c-9604e4a8e016,5220c25d-8aca-496e-86b2-47709e3a3d59,c1,c2,3387,?,p1,
1769490160.6020317,CREATED,475bf85c-62a3-47e2-8996-eb823c577bb1,94c44761-b985-4725-ab1d-d659ef2f9969,c1,c2,27,?,?,surb={'id': '71de8311-aeec-4378-b81f-d937d7184857', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769490160.7876418,RECEIVED,d529c210-d9b9-43e8-bb1e-e79bc185b80d,69e30628-32c6-42dc-a128-61fe64bb59d6,c4,c1,27,p1,?,surb={'id': '85559ece-54a0-45c4-b004-e08b64a67c31', 'route': ['p1', 'e9', 'i7', 'x10', 'p1', 'c4']}
1769490160.8651302,RECEIVED,2cdea5d4-1e45-4059-ae1d-e8b7ce7658ea,3c7b39c3-0795-4e45-9fe1-65421cec27b2,c4,c1,27,p1,?,surb={'id': '33467d4a-86fc-4c19-818e-7ae9f8fc912b', 'route': ['p1', 'e11', 'i3', 'x6', 'p1', 'c4']}
1769490161.0177948,RECEIVED,5a71f273-7177-4fc5-bc9a-e51d38e374fa,eb026a08-ac8b-43c7-a1fa-a503dcc02876,c2,c1,27,p1,?,surb={'id': 'f47dee5f-2c14-458f-8b5a-68469e955ba0', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769490161.0265284,RECEIVED,d0dfabc6-fb8b-4aae-a5f2-874c4ef6f385,586c2759-79ff-4f1e-b5c6-4be3b63e4538,c4,c1,27,p1,?,surb={'id': '3533f9ca-ad18-41c2-8cd8-3e4fdbe89322', 'route': ['p1', 'e1', 'i5', 'x9', 'p1', 'c4']}
1769490161.090585,RECEIVED,bd73ef6c-f1d3-4d8c-b3d7-9584868bfc35,d29912cc-6d38-459d-af98-a01e08cd8acc,c4,c1,27,p1,?,surb={'id': '6e3f6c75-9915-47f5-b5c4-4bb87ce074e5', 'route': ['p1', 'e8', 'i8', 'x10', 'p1', 'c4']}
1769490161.28791,SENT,436a688c-59bd-44c1-9c02-323389e40543,88a350bb-e488-45a8-aec1-9ab5545519b0,c1,c2,3379,?,p1,
1769490161.2880938,CREATED,c7ecf2d1-5932-4ff9-be3f-2ed5b30955ee,94c44761-b985-4725-ab1d-d659ef2f9969,c1,c2,27,?,?,surb={'id': '71de8311-aeec-4378-b81f-d937d7184857', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769490161.297454,RECEIVED,cb110fa6-71ab-401a-9161-5ebcae268167,81bca6ff-f788-4a31-874b-2a8236f17f0f,c4,c1,27,p1,?,surb={'id': '115a8f86-efa4-495a-951e-0f54867b9652', 'route': ['p1', 'e6', 'i5', 'x3', 'p1', 'c4']}
1769490161.3889093,SENT,8a10e6d9-97d4-4c97-9d0f-01de6fbd278c,34082d4c-562d-4386-9c6f-a8dcc9fc37ee,c1,c2,3396,?,p1,
1769490161.3891003,CREATED,cf242eea-6317-4b2b-b8a2-ea3ca8176fd8,865fbaa5-ba91-4d2f-ad40-53fe61bc88a6,c1,c2,27,?,?,surb={'id': 'd1eadc90-e87f-4e2d-a394-6146b3742ec3', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769490161.6255543,RECEIVED,702075bd-01f0-4f28-ab41-49dc866943dd,8aeb212f-a8f6-4284-a945-0a97037c9514,c2,c1,26,p1,?,surb={'id': '9080fc0c-483a-406f-ac94-48ef6db992f1', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769490161.751564,RECEIVED,c637882a-5750-486e-b529-827ce090955f,3c7b39c3-0795-4e45-9fe1-65421cec27b2,c4,c1,27,p1,?,surb={'id': '33467d4a-86fc-4c19-818e-7ae9f8fc912b', 'route': ['p1', 'e11', 'i3', 'x6', 'p1', 'c4']}
1769490161.7844813,RECEIVED,1f5d6f7f-695d-41b0-b637-0a762e7505b8,8aeb212f-a8f6-4284-a945-0a97037c9514,c2,c1,26,p1,?,surb={'id': '9080fc0c-483a-406f-ac94-48ef6db992f1', 'route': ['p1', 'e3', 'i2', 'x12', 'p2', 'c2']}
1769490161.7967303,RECEIVED,79f864a3-9edd-468b-838d-7b13894b7ec5,ddd07dcc-230b-4236-9321-db310c4fd953,c2,c1,27,p1,?,surb={'id': '9b4dab05-3a2a-4182-939f-d15046104d35', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769490161.9006822,RECEIVED,bcb66263-6b93-4976-b050-f80b26d9a8d2,787ee8b0-6acb-4b16-aee1-540336666ead,c2,c1,27,p1,?,surb={'id': 'c6d3f992-99b6-4bd7-bfc7-00363de3d546', 'route': ['p1', 'e4', 'i10', 'x10', 'p2', 'c2']}
1769490161.9586716,SENT,a82985be-90bd-4ffd-9009-442938667e84,48462d61-b844-4f26-b3de-510cd35d7639,c1,c2,3387,?,p1,
1769490161.9588199,CREATED,0a6042e5-2fbb-4a09-956e-369885f05ff1,865fbaa5-ba91-4d2f-ad40-53fe61bc88a6,c1,c2,27,?,?,surb={'id': 'd1eadc90-e87f-4e2d-a394-6146b3742ec3', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769490162.0305367,SENT,e0eca708-30cd-4874-ada8-33a123dd884e,055380f8-c0e3-4481-b452-14355d56c59a,c1,c2,3364,?,p1,
1769490162.0306838,CREATED,68fa14a9-d6f7-492e-8a4f-c7fc2a6998cb,e7a9b986-54bf-49fb-86a1-81484b0f4015,c1,c2,27,?,?,surb={'id': '82c7b73a-98ea-4abd-988b-904e1464ea62', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c1']}
1769490162.0408626,SENT,ea20f813-2302-4c9d-9077-47bf781435ca,8283e2bc-bec3-41a9-a963-be6f06ad1933,c1,c2,3376,?,p1,
1769490162.0410066,CREATED,fdbd4eed-dea4-4e12-a969-f6b638e4a450,e7a9b986-54bf-49fb-86a1-81484b0f4015,c1,c2,27,?,?,surb={'id': '82c7b73a-98ea-4abd-988b-904e1464ea62', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c1']}
1769490162.102026,SENT,0d7d106a-04dc-4e25-be0f-3969a55ab5d8,2b877fac-1025-4790-8890-2555e9aff264,c1,c2,3371,?,p1,
1769490162.1022062,CREATED,29506f3e-1be9-49e2-993d-19fe7e94f1ea,f5d8d159-504f-4c28-9824-36a4e166b4c0,c1,c2,26,?,?,surb={'id': '024c5a21-784e-40cb-aca2-72406e4c9666', 'route': ['p2', 'e9', 'i3', 'x2', 'p1', 'c1']}
1769490162.1242754,RECEIVED,c3d6b301-1c17-491a-8c90-9e0f5ec0dd45,f78a1359-9cca-4a7c-84a7-761579c555ee,c2,c1,27,p1,?,surb={'id': '698d50b4-afac-4903-9942-ec72e65b7752', 'route': ['p1', 'e10', 'i9', 'x1', 'p2', 'c2']}
1769490162.1441617,SENT,e55a69a1-b448-496a-bcfa-4e1f4b75d79a,5d704d20-069f-402b-a719-642ef547201c,c1,c2,3368,?,p1,
1769490162.1442986,CREATED,4a1f1d30-8d99-43c8-95c3-bb8eff8992e8,f5d8d159-504f-4c28-9824-36a4e166b4c0,c1,c2,26,?,?,surb={'id': '024c5a21-784e-40cb-aca2-72406e4c9666', 'route': ['p2', 'e9', 'i3', 'x2', 'p1', 'c1']}
1769490162.4960935,SENT,c7baf3fc-7c33-4351-a148-c5f404a0865c,92eb9e54-1e9a-4944-b45f-e7324f9a7722,c1,c2,3400,?,p1,
1769490162.4962413,CREATED,50513197-e2e8-4640-b778-9d947dc52d8a,191f1a20-0a19-4c17-a4d7-fa3ccf74f508,c1,c2,27,?,?,surb={'id': 'ce001761-4a42-4087-aace-5a3d4b41b63f', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769490162.5315416,SENT,a46065a7-e08c-4933-9af5-51585811fa69,240caad4-f1a6-4b36-9e88-6075046ee75c,c1,c2,3392,?,p1,
