timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.5282373,SENT,e56257c7-ee73-4949-a4cd-4d6f532f1048,5a7d74c7-fafc-4c15-b62b-14276e397e89,c4,DROP,2018,?,p1,
1769490760.5283802,CREATED,1a11a5a9-6556-4c8b-8e5e-f1b765912cb8,95361c74-6a34-4b8b-9290-7a66feb44625,c4,DROP,26,?,?,
1769490761.4490328,SENT,ba32e497-f6d4-4df6-85fd-6af2e6f8b31d,e4124771-6aa7-40d9-934a-df86942382d9,c4,c2,3391,?,p1,
1769490761.4492273,CREATED,557820f1-bb7b-446b-a27c-52a2aaf2c95f,9dbd7bdf-0877-4d99-9e12-08376878fe20,c4,c2,27,?,?,surb={'id': 'e4cf8fb5-4796-41e2-9717-51d61483f5f1', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c4']}
1769491244.4455032,CREATED,f6d3819f-aaa3-4d5c-b5d6-ee18ad2b4c9a,235a0904-504e-4e08-b4d6-9be5fcb8fb49,c4,c2,27,?,?,surb={'id': 'eb14a1cf-dc39-4850-9ec5-08679c4be0a7', 'route': ['p2', 'e6', 'i10', 'x3', 'p1', 'c4']}
1769491244.7944355,RECEIVED,699f932c-c606-4330-a3fd-d661c86fb1ee,ce5585fb-c7af-4618-b100-3de7a8ebece4,c1,c4,27,p1,?,surb={'id': '0f402bef-2fde-4c2a-a0e2-ba90fafdb4f1', 'route': ['p1', 'e3', 'i8', 'x7', 'p1', 'c1']}
1769491244.8504624,RECEIVED,b1901f13-7d2b-4c88-8e1e-e156a92380c6,c735922a-fa87-4f4f-a7ae-77ea05738075,c1,c4,27,p1,?,surb={'id': '4d67dc67-3006-4397-943f-7e089d148098', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769491244.964963,RECEIVED,eaa4c1a5-66dd-4c94-a505-6839e42c7c5a,4614481c-3a93-4213-92d6-714cacd0da6b,c2,c4,27,p1,?,surb={'id': '227da81c-afc0-4062-9de3-006b0d448214', 'route': ['p1', 'e10', 'i5', 'x11', 'p2', 'c2']}
1769491245.0292568,RECEIVED,77a0c54e-b801-4c2a-8115-3fa6acd63b84,f177b9c3-1aac-456a-ad28-59861e7e5bb6,c1,c4,27,p1,?,surb={'id': 'f041cc28-8109-4d78-9e8e-6d6ecf2d36ef', 'route': ['p1', 'e7', 'i8', 'x5', 'p1', 'c1']}
1769491245.1378312,SENT,6f80aadb-9631-4e85-806b-67a151c4cb81,c0c5be44-dc8e-40b7-b562-d75be1b7cf2b,c4,c2,3395,?,p1,
1769491245.1379972,CREATED,f10ae2c4-89e1-4cd8-a187-cfd3f6278720,d5a4fd8a-9735-4d39-89c8-334b176a047e,c4,c2,27,?,?,surb={'id': 'cc7f9451-4609-4f04-b6d5-ba884cd63b51', 'route': ['p2', 'e1', 'i12', 'x9', 'p1', 'c4']}
1769491245.1632533,RECEIVED,4904abff-6778-4ee2-96ac-56621fc1b77f,310359a7-9df7-4523-9f37-ac33c49f0c0e,c1,c4,27,p1,?,surb={'id': '4d9ccaa6-a21b-4436-8346-8e5ba4da6bf6', 'route': ['p1', 'e12', 'i10', 'x9', 'p1', 'c1']}
1769491245.172399,RECEIVED,d40ec05e-551d-42fa-8465-9480c7cd1581,bef8a0f6-ff01-465c-b53c-a94d016d8fb6,c2,c4,27,p1,?,surb={'id': '8f062f38-bd97-417b-be21-5a8db087734f', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769491245.304679,RECEIVED,69da5fbd-a0e6-481c-b3d7-556b00f0c148,9fe299f5-8d2c-4b22-b18d-53ccb85e97b4,c2,c4,27,p1,?,surb={'id': '2e41c3db-2c4b-43cb-91ad-5a26f005e506', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769491245.3579414,RECEIVED,bbefbe32-8393-4eb0-931c-029ffe17abe7,353d0501-d4d7-4672-85f3-241bc35342eb,c2,c4,26,p1,?,surb={'id': 'efc56c9d-1f58-4112-90de-06a404368d15', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c2']}
1769491245.5618036,SENT,c98466a1-ee3f-4c75-9c9f-4ffeb0ea642b,45ab02a6-890d-4615-9bb1-b44f15aeacf6,c4,c2,3382,?,p1,
1769491245.5619538,CREATED,f366f6ad-e6a2-4b7c-ba1c-628526ecd263,72406abd-0b81-4981-974b-72d04e74919b,c4,c2,26,?,?,surb={'id': '5b913451-fc49-4a46-83cd-7df95f9d95e1', 'route': ['p2', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769491245.7553341,RECEIVED,90fd16f4-d149-4b45-874f-fdf0d5623a6b,ab3a1b8c-cefe-43a7-8475-114922fbf1cc,c2,c4,27,p1,?,surb={'id': '8e240d8f-58e6-4be5-ac50-8473436a1616', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c2']}
1769491246.2391417,RECEIVED,2b175fbe-54e5-4c46-8e21-1dddf6eeb9de,3f418e3a-2558-4087-a779-d93b4510e902,c2,c4,27,p1,?,surb={'id': 'cf67732f-38e0-4508-96a6-c362cf73ffe1', 'route': ['p1', 'e9', 'i6', 'x7', 'p2', 'c2']}
1769491246.5935838,RECEIVED,4e559357-4a51-422c-bfd4-ce9ba7d7db89,a56b7274-c138-482f-9b55-478f27dd8aeb,c2,c4,27,p1,?,surb={'id': '4dc07264-63cf-473c-a797-edf07b4a0c0c', 'route': ['p1', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769491246.7888193,RECEIVED,0e2df273-cd17-440a-85c0-136ba5219582,37bde89d-2f7d-4f90-a091-3fe823be74ef,c1,c4,27,p1,?,surb={'id': '0a6c0420-7315-442a-a407-1da2aba88821', 'route': ['p1', 'e12', 'i8', 'x12', 'p1', 'c1']}
1769491246.815966,RECEIVED,fa5f2944-73bf-451a-a6b4-baa3adf7b0c4,9933dc94-f0e9-4718-8716-3ba3dcc7717b,c1,c4,27,p1,?,surb={'id': '9cabded2-af64-4811-a6b7-33316359694b', 'route': ['p1', 'e9', 'i3', 'x6', 'p1', 'c1']}
1769491247.2366695,RECEIVED,5ba69d05-9e5c-4766-98f8-c79831892844,97847f78-12ab-4afe-a0d8-2f680ed70ca5,c1,c4,27,p1,?,surb={'id': 'cc791372-dc49-4414-a18e-2b3bf1730ea5', 'route': ['p1', 'e8', 'i8', 'x7', 'p1', 'c1']}
1769491247.3555646,SENT,efc3b98d-3ad3-4b72-a77c-2f565220dc6b,3c041119-97be-4f12-bc9a-4adf8bc51682,c4,c2,3380,?,p1,
1769491247.3557177,CREATED,1896cef5-8fea-4b23-a4ef-2f6f057aab08,16ce0659-fa97-4a5c-b46b-10347af8b4ca,c4,c2,26,?,?,surb={'id': '7564915e-92a7-4595-9ad0-a36b86dd59f6', 'route': ['p2', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769491247.3705664,RECEIVED,02609540-69dc-4835-a61f-d02f0812f0cc,61099725-529f-493c-a8dc-cdf75dc47d2f,c1,c4,27,p1,?,surb={'id': 'df95a38d-69eb-48fe-a10a-32244d1732fd', 'route': ['p1', 'e5', 'i12', 'x5', 'p1', 'c1']}
1769491247.4222054,RECEIVED,de429b06-94b4-4853-8c11-ab564143f472,2918b17e-f1d8-4089-ab8b-53103c4aa880,c2,c4,27,p1,?,surb={'id': '9e1ec2c2-c1e1-4a05-b384-a9ddddf72c18', 'route': ['p1', 'e10', 'i5', 'x11', 'p2', 'c2']}
1769491247.5388238,RECEIVED,d3e81977-40be-4c54-84da-bab01b550b37,254220bb-28ff-4c75-b341-e7fa62c02451,c2,c4,26,p1,?,surb={'id': '1b562f65-348e-4173-ad81-4d245da2b479', 'route': ['p1', 'e10', 'i5', 'x4', 'p2', 'c2']}
1769491247.66618,SENT,3d43e584-d612-4cf2-8b64-963cd55c25ed,c8cc2fa0-dcff-4856-98db-c952fe205f46,c4,c2,3375,?,p1,
1769491247.666281,CREATED,755ec0ce-935c-432d-ac39-b5e544b24def,c03de0ba-680e-44ee-951b-bcd29d25d08c,c4,c2,27,?,?,surb={'id': '4212d0a8-d7e1-4134-bb6d-754cb2f00997', 'route': ['p2', 'e2', 'i3', 'x3', 'p1', 'c4']}
1769491247.8582757,RECEIVED,9bece840-19b5-4819-8e9c-32970e2deb21,7efef646-7fc6-4252-ac6f-4ddc786e7a9e,c2,c4,27,p1,?,surb={'id': 'c95ad005-84dc-4d0d-9fbe-d856c9980ad1', 'route': ['p1', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769491247.920109,RECEIVED,d719c078-7044-407c-b783-4ad7b0b76e51,8563780b-fb0c-4095-96da-ab3082579081,c2,c4,27,p1,?,surb={'id': 'f6e61f26-5900-4429-b5f4-3559ae37afe4', 'route': ['p1', 'e3', 'i10', 'x7', 'p2', 'c2']}
1769491248.1191542,RECEIVED,3e6c2bbe-25a2-48f5-a741-cff45e3909c6,66ee3723-c605-405a-af5f-0f455a231a3d,c1,c4,26,p1,?,surb={'id': '6af3bf52-36ec-4b18-a10f-3b97067f32d2', 'route': ['p1', 'e11', 'i1', 'x8', 'p1', 'c1']}
1769491248.122533,RECEIVED,b76861c3-8009-47de-942a-17c87d81cae4,e6c2d49f-16d6-483a-9bed-805ea1ff6260,c1,c4,27,p1,?,surb={'id': 'd63dfa68-2541-4f82-9f25-10cf865f985e', 'route': ['p1', 'e9', 'i7', 'x11', 'p1', 'c1']}
1769491248.2905216,RECEIVED,61ec2d4d-0e45-42e0-be39-fe85adc83fe4,d1318ed9-d722-4785-82b4-6d6c10612919,c2,c4,27,p1,?,surb={'id': '5644fad8-fa7d-4ee6-b408-217c68bace63', 'route': ['p1', 'e8', 'i2', 'x8', 'p2', 'c2']}
1769491248.4813933,RECEIVED,43d93ff3-85bf-4102-b4af-c4c4c68e8455,12e672d5-e330-4af9-868a-717bf5e19ed4,c1,c4,27,p1,?,surb={'id': 'e88e2236-aba2-46a9-9610-b12a76f0bc0e', 'route': ['p1', 'e8', 'i2', 'x9', 'p1', 'c1']}
1769491248.6294134,SENT,294c8048-e660-4939-8fd6-6f32bc4ed4b9,b9f2e159-4a97-41f9-89f1-b7d48ddbbe46,c4,c2,3379,?,p1,
1769491248.6294887,CREATED,83cff123-50f6-4627-ab72-34989e73535c,0186ba6b-2c05-4847-8b36-80ef8dacf6ec,c4,c2,27,?,?,surb={'id': '116d822f-d58b-482f-8264-4999a04b4249', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769491248.631372,RECEIVED,613da6d0-2e2e-410b-9898-9558818c49d2,c8618d29-819a-414b-a814-2f16f0c3ba7c,c2,c4,26,p1,?,surb={'id': '5d2ede35-2158-47d7-8f2d-342fc800e195', 'route': ['p1', 'e9', 'i4', 'x3', 'p2', 'c2']}
1769491248.638272,RECEIVED,cecdcfad-4e03-402a-b0ae-b2d6f2344669,4ac6eedf-1235-4087-8f96-ff424c70ec4b,c1,c4,27,p1,?,surb={'id': 'e61219ec-92da-441c-aed3-2895258f06b2', 'route': ['p1', 'e2', 'i7', 'x11', 'p1', 'c1']}
1769491248.7248259,SENT,17ff0a70-65e5-4bb2-979b-bc99537bac39,e679e0f6-734f-42e8-9ca7-c073b215cae7,c4,c2,3396,?,p1,
1769491248.724919,CREATED,3eeb6474-8e85-4368-9f44-e2bb5fe9caf7,9cdfa2b3-95be-402b-8ead-38da0b19d79b,c4,c2,27,?,?,surb={'id': '4dd11748-5381-4730-8457-eb99334e0e0a', 'route': ['p2', 'e8', 'i12', 'x4', 'p1', 'c4']}
1769491248.7959785,SENT,618cff33-a685-4702-a8a7-b8d0e46e68d2,cc8ae272-6f62-4bb1-9849-f9fdca35afee,c4,c2,3361,?,p1,
1769491248.7960906,CREATED,5c33972a-d58e-497d-a7d0-c5a11b49d6e3,82e7290c-ef67-4049-a4ff-91409d539bff,c4,c2,27,?,?,surb={'id': '81eafbd3-b6ae-483f-9eaa-b7fac7187cc6', 'route': ['p2', 'e10', 'i7', 'x6', 'p1', 'c4']}
1769491248.9813948,RECEIVED,6ec5f703-e9f8-4277-b41f-c59caca7d599,7069e2f6-1660-438b-b87d-56efff0b57cd,c2,c4,27,p1,?,surb={'id': 'e485c9ab-5841-466c-9ce9-2643bf321ec9', 'route': ['p1', 'e7', 'i6', 'x2', 'p2', 'c2']}
1769491249.0317483,RECEIVED,49dd35bf-94c9-422f-8557-51ab4c7a5b6c,f9c814cc-2cfa-4da7-87ec-f3cdda78ed94,c1,c4,27,p1,?,surb={'id': '1290173e-6f2b-4081-ac52-49272c132669', 'route': ['p1', 'e12', 'i12', 'x6', 'p1', 'c1']}
1769491249.163827,RECEIVED,0840d6cb-5834-4bd3-91d9-fa066442bcc1,b955f081-3d99-4b57-8934-7b8adcd3478d,c2,c4,27,p1,?,surb={'id': '44447af4-6467-4aa3-a04c-445505dd91df', 'route': ['p1', 'e9', 'i7', 'x12', 'p2', 'c2']}
1769491249.2133846,RECEIVED,5d7a7592-5cd6-43e1-aeb7-f489bf43435a,9d3a0e77-85ce-4212-8b20-2a6d7bc3cbb7,c2,c4,27,p1,?,surb={'id': '0f666b45-05cc-4b3b-a698-2535a37b1c24', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769491249.234794,RECEIVED,1434cd95-f76b-42b2-b2f0-299529579a06,306b5b2b-13dc-4ef4-8df2-a521fc0adaca,c2,c4,27,p1,?,surb={'id': '0b8463ec-7791-45af-b0ac-a53b26111075', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c2']}
1769491249.3258119,RECEIVED,4ba3ca46-0280-48e3-8633-031fb0a7696d,2a8208a7-6b76-421d-834f-118cd3172a5a,c2,c4,27,p1,?,surb={'id': '6c764709-5d28-414b-a82b-ca4c34ca380f', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c2']}
1769491249.4366753,RECEIVED,baa3264b-9ff8-4a59-9798-097759a062bb,c306f3b5-93bd-4f32-9e46-36f279983517,c1,c4,27,p1,?,surb={'id': '63478df9-5554-47d3-ac0c-3d8f5ec39e75', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c1']}
1769491249.5399,RECEIVED,5d259175-8cb8-4f2b-ae8f-96aea20e51fd,3d699b6b-b5ac-45bb-85a1-1d70a67c0145,c1,c4,27,p1,?,surb={'id': '5727c197-b96e-4398-9958-76d939324365', 'route': ['p1', 'e11', 'i1', 'x8', 'p1', 'c1']}
1769491249.667845,RECEIVED,75522548-a6e1-4ad0-a560-b8662baf331a,d9872abc-8539-470f-954f-5c5a96552279,c1,c4,26,p1,?,surb={'id': 'fc80ebd9-1460-4015-b3ac-24068ef0fcbc', 'route': ['p1', 'e1', 'i6', 'x4', 'p1', 'c1']}
1769491249.8396354,RECEIVED,fd57c1fd-4efc-4331-8703-2e7463e96333,4e901496-4d7b-4010-b9c1-5eaa74673c81,c1,c4,27,p1,?,surb={'id': '7be22a97-2eea-4cdf-8610-ba44e577ac43', 'route': ['p1', 'e8', 'i2', 'x9', 'p1', 'c1']}
1769491249.9941747,RECEIVED,8d8aee67-2fd1-456f-a2c3-4c0dee2688e1,d3af1266-a238-4df3-a06d-96d889be74e7,c2,c4,27,p1,?,surb={'id': '0644cf24-82e0-4e09-804f-fe383c5e0e35', 'route': ['p1', 'e6', 'i5', 'x2', 'p2', 'c2']}
1769491250.0356445,SENT,7ce57665-54aa-41be-9137-5731eeee9e74,b3be2ecc-1079-4592-b0dc-fe268b450ec9,c4,c2,3384,?,p1,
1769491250.0357945,CREATED,c415cf51-d264-4539-9a66-7b6977342b27,7bb57c41-faf8-4a49-9ed2-8565c3148132,c4,c2,26,?,?,surb={'id': 'c3245486-6638-4b40-831c-af71b94d6621', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769491250.057327,RECEIVED,580e69e1-1548-41f3-b937-6921a0b444c1,e49c8fce-90d4-4990-b3bf-875bdca693b6,c1,c4,27,p1,?,surb={'id': '35d2daf5-09a0-496b-96e3-d02e364e55ee', 'route': ['p1', 'e5', 'i7', 'x5', 'p1', 'c1']}
1769491250.0737913,SENT,37813e15-9ad5-4772-bc28-02d890018748,21baed43-dabf-4aa5-a69c-0bad81efe198,c4,c2,3386,?,p1,
1769491250.073851,CREATED,2f1ae57a-e078-4a5a-9040-a5af0e0b3371,abf95466-d9d4-4695-8ac9-e7de214e9035,c4,c2,27,?,?,surb={'id': '33002b04-5229-45d7-95f6-bade53e2acd4', 'route': ['p2', 'e1', 'i8', 'x11', 'p1', 'c4']}
1769491250.344547,SENT,e8b7d291-51a7-4405-9c7b-724fb79452c4,d90475d2-0b6f-4297-8df0-7279762ceb8b,c4,c2,3392,?,p1,
1769491250.3446553,CREATED,ba89aed0-2a26-412f-872e-0206e9304a28,6c075d18-d097-4a82-9951-64116fa00bff,c4,c2,27,?,?,surb={'id': 'd3571887-d896-4c5d-8557-adb5becf3ea7', 'route': ['p2', 'e5', 'i4', 'x10', 'p1', 'c4']}
1769491250.666078,SENT,e9141a04-367a-4455-baab-3fd56a165b03,536d1280-a907-4d6e-b539-ffe42115bddf,c4,c2,3393,?,p1,
1769491250.6661649,CREATED,187cbbab-9115-4d93-8a78-8fe7adc35d1e,266dcb3e-50b2-4daf-968b-bf5ce9e37398,c4,c2,27,?,?,surb={'id': '92f85626-6b19-4e54-80cd-5d57fddc428a', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769491250.6818743,RECEIVED,fc5a0aa2-b262-4a4d-b82d-4bc94b8bce94,d7f1aa06-e0ff-439e-b7c1-d304b8efee72,c1,c4,27,p1,?,surb={'id': 'dd598a3b-e524-4c1e-b71e-4d4b83bc2b58', 'route': ['p1', 'e4', 'i8', 'x4', 'p1', 'c1']}
1769491250.71639,RECEIVED,f5f34cde-15d6-49ee-b9ba-f48dabf917df,b1ecdb3c-f8a5-4f34-92d9-6db0012a3ff8,c1,c4,26,p1,?,surb={'id': '415efadd-4069-446d-bb88-8ce138a63215', 'route': ['p1', 'e12', 'i10', 'x1', 'p1', 'c1']}
1769491250.8183093,SENT,d2dac588-a69b-4e7f-bc7c-454a7f096a08,8e659f06-a397-4766-90cf-990331cf75b6,c4,c2,3404,?,p1,
1769491250.818392,CREATED,3db906d8-0f99-4ce3-ba80-7f1554fb69b2,d9c98ae0-3865-4fb7-983d-4c87ff7d9e28,c4,c2,27,?,?,surb={'id': 'ec1024e5-2235-4af4-8cbc-5f965734a169', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c4']}
1769491250.954884,RECEIVED,2a4d66d1-e337-48b3-9f5e-b42dd6614926,3fae07f1-f209-48da-9a57-ecdc5bae6931,c2,c4,27,p1,?,surb={'id': 'bef9f921-eae5-4331-bb98-465e94c77b89', 'route': ['p1', 'e7', 'i3', 'x11', 'p2', 'c2']}
1769491251.0738373,SENT,cd165fa7-9b0d-4411-80a6-86c908ef8e94,9da00af0-b4bf-4350-86d8-af52212a224b,c4,c2,3381,?,p1,
1769491251.0739381,CREATED,4955d8a0-e264-490c-827f-a093f9dd09b6,aa4c6b86-439f-4641-8241-0e7ec1593d55,c4,c2,27,?,?,surb={'id': '4285f896-fed6-40be-b42f-5ad6e3fb564e', 'route': ['p2', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769491251.128975,RECEIVED,7bfcadaf-b284-403b-81c8-8cfe23ef4891,505e6527-8daa-4333-8835-6dd83f4d5a98,c2,c4,26,p1,?,surb={'id': '3e78e5b5-eb9f-4000-9385-8a5a0a818a7e', 'route': ['p1', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769491251.1944633,SENT,59030fea-ae80-4c3c-9b26-4caba1a0dc3e,bfa1e0a9-74a7-41cb-b9f2-acf751b907ce,c4,c2,3399,?,p1,
1769491251.194564,CREATED,f783c62b-8511-4db3-84b3-efefbc91f002,92fe6e81-0291-427a-949b-3fd309a114b0,c4,c2,27,?,?,surb={'id': '347a7dee-1141-4038-97da-d7814c7c3e07', 'route': ['p2', 'e11', 'i10', 'x5', 'p1', 'c4']}
1769491251.2653465,RECEIVED,7b5143c9-a753-4db7-95c8-0efd313d4a4d,f652b436-f932-4df7-9b15-b08019593bbb,c2,c4,27,p1,?,surb={'id': 'db993fe1-7946-4852-8ef2-8663845b77eb', 'route': ['p1', 'e6', 'i10', 'x10', 'p2', 'c2']}
1769491251.4189088,RECEIVED,5cf67593-abd7-4b4c-b50a-b4ef0d2b4c5d,ae6a9bd0-7829-4f04-996c-b3403254266a,c2,c4,27,p1,?,surb={'id': '257c85cc-d30b-4adc-81a9-b8b2c4937e61', 'route': ['p1', 'e10', 'i3', 'x11', 'p2', 'c2']}
1769491251.7203436,SENT,08b306a2-0c85-42aa-ae73-fc026a17ee86,25096f2f-a306-4e22-8dfc-840b4c3a239f,c4,c2,3384,?,p1,
1769491251.7204192,CREATED,d1a494ce-d2cf-4c8e-bd42-f31e2f1de1ca,ec43a739-45e1-4c73-b6cb-207dbfe5da7d,c4,c2,27,?,?,surb={'id': '33697013-34d0-455a-826f-0c8481813156', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769491251.9678528,RECEIVED,eb75baf1-502a-4107-ac9b-8701515b9aba,a3795903-3855-4bf8-be07-72cc25dd1c50,c1,c4,27,p1,?,surb={'id': 'f6234592-ff2d-4f44-9115-77423475200c', 'route': ['p1', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769491252.024573,RECEIVED,b4875602-df9e-45ed-aabb-b910c15dc56c,be0c203d-9704-49fa-95d0-c5b99207da39,c1,c4,27,p1,?,surb={'id': 'a3e8bdb0-30e7-4408-989e-880215f9fce1', 'route': ['p1', 'e1', 'i6', 'x1', 'p1', 'c1']}
1769491252.141634,RECEIVED,cacb05da-4da4-48b9-a7f1-006bf5fae373,4ba6e753-5d07-4c65-b587-57d3a936ddab,c1,c4,26,p1,?,surb={'id': '99a4237d-2d31-4f1c-9b91-0e9c7d48cf22', 'route': ['p1', 'e2', 'i8', 'x9', 'p1', 'c1']}
1769491252.2190292,SENT,a7f362c3-66dc-4d6a-92e7-cc88cb1f5d62,90a7c388-5945-4045-8bd6-056c96b18574,c4,c2,3380,?,p1,
1769491252.2193193,CREATED,d2e613ff-bd2e-44f8-b87b-6fe4fedac2cc,59ac7606-14a9-420c-9c14-3440b3912458,c4,c2,27,?,?,surb={'id': '05f5bdd8-e85a-412b-864f-500e078c6a87', 'route': ['p2', 'e2', 'i7', 'x4', 'p1', 'c4']}
1769491252.3808112,RECEIVED,823439b1-1ba9-4e2f-a6e4-e63ab36c6f7a,da09ce2b-48fe-4f19-b6dc-8aed514dbef7,c1,c4,27,p1,?,surb={'id': '876eb8e0-16ae-46b3-b63f-529ae914b4b3', 'route': ['p1', 'e5', 'i11', 'x5', 'p1', 'c1']}
1769491252.425173,RECEIVED,5a9e8dea-332e-4a86-9447-61613c2201c8,e688e314-3dab-4b90-ba96-8326a99b4fca,c2,c4,26,p1,?,surb={'id': 'e295b8c6-0438-4001-b5b8-66f668855ef1', 'route': ['p1', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769491252.4779568,RECEIVED,d5545e28-fb5e-471f-867d-8bc04549793f,ef3d7a70-a8ae-42bd-a281-2038ec60affc,c2,c4,27,p1,?,surb={'id': 'f2990f6d-1db8-4a71-8121-950afa10c5a8', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769491252.5100746,SENT,d52bc291-e2bd-4d53-9743-8112931fa78e,94caca47-ac43-4c40-80b7-63630d5b3305,c4,c2,3392,?,p1,
1769491252.510182,CREATED,269ec118-ef13-4e82-aaf0-300588d96190,3964c0ab-136e-42ed-aaf9-17bd6503d3a2,c4,c2,27,?,?,surb={'id': 'cd1fdad9-1f6d-4b30-ac48-d0474038ef51', 'route': ['p2', 'e10', 'i11', 'x7', 'p1', 'c4']}
1769491252.5385835,RECEIVED,35c85f75-03e7-4464-a8ed-606bf2c6858e,cc46ab51-2254-4724-a054-d4566da40479,c1,c4,26,p1,?,surb={'id': 'f84b60e9-0e31-4399-b00b-d7dc190d52b9', 'route': ['p1', 'e9', 'i10', 'x10', 'p1', 'c1']}
1769491252.8012767,SENT,2c583e3c-412b-4a43-99e8-6c9049298d1e,c6e5aa68-c1f9-4572-933e-adc6ab8d7e4e,c4,c2,3388,?,p1,
1769491252.8014064,CREATED,70b44c75-4a72-45c3-906a-612464dd1114,6188058a-e04d-4ddd-8591-50899dafe72a,c4,c2,27,?,?,surb={'id': '19b44716-1091-4675-b537-be4c7eb172f6', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769491252.9444156,SENT,89c6721c-dbd5-4813-98a7-75195d74e32c,b31d08ac-457f-4d89-9295-8e186c0ac3a2,c4,c2,3386,?,p1,
1769491252.9445515,CREATED,abfcc19b-e07e-4a7d-8f42-f0379f6a4efe,febe4def-dbfb-405f-b5d0-bccf60396d6b,c4,c2,27,?,?,surb={'id': 'be005e05-1f59-4c80-a758-71c0303f2928', 'route': ['p2', 'e4', 'i10', 'x12', 'p1', 'c4']}
1769491252.999702,RECEIVED,74490ec4-ddbd-4db5-8fc0-258c9d416a0b,a1ce174d-a166-4f54-a002-f99b5922227e,c2,c4,27,p1,?,surb={'id': '4312eddc-b3f2-44c5-a2d5-ca911f08d7cc', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769491253.0665538,RECEIVED,bf25f982-826f-413a-9417-9bf6a4bfe9bb,66115533-1c35-427b-aeb1-2a9124e9c7dd,c2,c4,27,p1,?,surb={'id': 'dcc001e6-4209-4e3f-9d5d-a6778521c105', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c2']}
1769491253.240291,SENT,232bebda-87f9-48ac-89fd-d6dd2208117d,84a42922-0a1d-499d-8a7c-27777bb5161c,c4,c2,3380,?,p1,
1769491253.2403793,CREATED,6b86b0cb-2a87-4b02-bfd8-22b92f28b00d,1cd1425b-da3e-4c54-b94b-1ae195992b61,c4,c2,27,?,?,surb={'id': '04dd460a-621a-40e6-bc21-dacd997869ff', 'route': ['p2', 'e8', 'i12', 'x7', 'p1', 'c4']}
1769491253.283017,RECEIVED,e1723ddd-0d63-4164-a8cb-2749307da9e0,16fe7285-d5f6-4600-90d0-a026c1d5a96a,c2,c4,27,p1,?,surb={'id': 'e55b9588-2e94-476c-bac2-e9755267a478', 'route': ['p1', 'e11', 'i10', 'x11', 'p2', 'c2']}
1769491253.307575,RECEIVED,7e22fec3-6080-4f6e-b6d7-e21b926aa61d,ba660ac0-0bc5-46db-b504-105f4c061e64,c1,c4,27,p1,?,surb={'id': 'c93119c0-1b67-45d4-9d03-c7ad9ac73528', 'route': ['p1', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769491253.351325,RECEIVED,d01092a6-09fd-4896-92c2-694b772f693d,d2df3509-fae2-4755-ae1a-f8e4efdc2f57,c1,c4,26,p1,?,surb={'id': 'ffd48b76-9203-4b2c-baee-294981f52cc4', 'route': ['p1', 'e8', 'i1', 'x5', 'p1', 'c1']}
1769491253.384578,RECEIVED,7f94bdc7-8751-4126-ad2b-7b3bb19fa7ed,2391f440-0e42-44f9-a3c5-782fefa0611b,c2,c4,27,p1,?,surb={'id': '86dce40d-5183-44ce-a9c2-38fbf8d87206', 'route': ['p1', 'e11', 'i1', 'x11', 'p2', 'c2']}
1769491253.4880342,RECEIVED,d225a4b8-3fe9-416d-b24e-dee5b980a060,c75b7a32-d1ae-4e7f-9274-8fb908a4732a,c1,c4,27,p1,?,surb={'id': 'c329b3f3-3334-4b5c-940a-9e7f5c91b377', 'route': ['p1', 'e9', 'i5', 'x4', 'p1', 'c1']}
