timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.6598105,SENT,b51e89d7-f3b4-41bd-8a5e-4d2b3d3f74a8,3eb6d21e-9cf0-4f67-b418-7ba6b6c1e1b1,c2,DROP,2032,?,p2,
1769490760.6599844,CREATED,f23d5c7b-4f41-4aee-8ac8-d95968bc7970,a590a613-2611-40ed-bf95-5b2b575dc295,c2,DROP,27,?,?,
1769490760.7520826,SENT,02a5f123-e63d-4c5c-a04f-95b8887e12c8,0c879ca5-56aa-40a0-b3f3-48c158098868,c2,c4,3364,?,p2,
1769490760.752357,CREATED,ab05bca9-706f-4689-9cb9-d2c4b63430be,dd0baa9f-b441-4810-b5bb-da6c39602ab1,c2,c4,27,?,?,surb={'id': '416c97e4-1f93-402b-bf85-bc6b5c7c1ae9', 'route': ['p1', 'e4', 'i2', 'x7', 'p2', 'c2']}
1769490770.150433,RECEIVED,8de8c708-ced9-4ba3-9c71-c93d1a9f411a,8b1680fb-2c8a-4f24-b67e-ad1862f87481,c5,c2,27,p2,?,surb={'id': 'd99cf657-7f82-4c45-b6cf-ba72ba48a593', 'route': ['p2', 'e11', 'i11', 'x6', 'p2', 'c5']}
1769490770.2485201,RECEIVED,2734628b-35e9-4350-8bb1-a99a94231b50,c2ccdde5-a2c1-43a9-b05e-9d340676c8f7,c5,c2,26,p2,?,surb={'id': '4b23b577-1cbe-4022-8914-05e9b56b8a17', 'route': ['p2', 'e11', 'i5', 'x12', 'p2', 'c5']}
1769490770.2708266,RECEIVED,806e1250-cc69-4288-b593-383413da249d,9e339131-75db-47f0-b362-bebc42bfabf1,c5,c2,27,p2,?,surb={'id': 'fc9dd159-b89d-4279-8526-c9fab6e96913', 'route': ['p2', 'e7', 'i1', 'x1', 'p2', 'c5']}
1769490770.2744682,SENT,3c78eb51-3d7b-45fe-a00e-5908cb0d1cd6,00233750-f0b1-43a1-85f2-36c681a58357,c2,c4,3375,?,p2,
1769490770.2745275,CREATED,2da3f4c8-55fb-4999-9f98-44456457225d,c07d3110-6fb1-4e57-b415-e30fd182f131,c2,c4,27,?,?,surb={'id': 'c4a42f8a-1008-400a-8116-7095e5799d70', 'route': ['p1', 'e9', 'i4', 'x9', 'p2', 'c2']}
1769490770.3258793,RECEIVED,3e359cbd-35e7-42e4-9ca3-40ef137832dd,a92a4d86-3bd7-466c-854c-f234e5074607,c4,c2,27,p2,?,surb={'id': '99a22212-0a3f-44a2-bf0b-819d88e10320', 'route': ['p2', 'e9', 'i1', 'x4', 'p1', 'c4']}
1769490770.3542056,RECEIVED,5cf1a2ac-a6bf-4d16-955a-2ad066f7acb0,4a63c1bf-1541-4797-9b95-684e6129cb4f,c4,c2,27,p2,?,surb={'id': 'ba827c2c-c940-4783-9c03-f31d1a5dfd41', 'route': ['p2', 'e3', 'i11', 'x12', 'p1', 'c4']}
1769490770.3747694,RECEIVED,278fe17a-3c48-406a-ad1c-e98e96218b1b,c8a8cadb-f892-4b30-9a7d-ee1f69f8a2aa,c3,c2,27,p2,?,surb={'id': 'e58f0096-4d0e-4613-a78a-d21e69023f52', 'route': ['p2', 'e5', 'i4', 'x2', 'p3', 'c3']}
1769490770.5102162,SENT,f4596ad2-c68d-4888-9f77-885a92b27405,32c20964-54d2-49d7-b090-455a9ea561cf,c2,c4,3407,?,p2,
1769490770.5103636,CREATED,c5e1f8bb-fe57-4ec9-b304-38077dc04d30,eb98e825-d173-4625-9b9c-4544848f8862,c2,c4,27,?,?,surb={'id': '3b1fc0ea-969e-46b3-bbef-1306ef41b512', 'route': ['p1', 'e2', 'i3', 'x11', 'p2', 'c2']}
1769490770.518604,RECEIVED,39939833-080c-4607-93f3-970fdb1e528f,17c49850-cf8a-40c8-9697-471cda3be52b,c3,c2,27,p2,?,surb={'id': '4030b107-1437-4188-95e6-18711c0950e9', 'route': ['p2', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769490770.5888188,RECEIVED,467fb3d0-20ec-4c74-902b-0cfbc13deb0e,c336abdb-9025-4033-9d26-00404c9780f6,c3,c2,27,p2,?,surb={'id': '92ce5cbe-bc4b-4b36-8ee2-8824202f639f', 'route': ['p2', 'e5', 'i1', 'x7', 'p3', 'c3']}
1769490770.6616218,RECEIVED,80347713-e997-4b7a-8131-e11117a8c00a,75da4ca9-8b74-4e75-b21b-e91339596942,c4,c2,27,p2,?,surb={'id': '3ed3827a-f5c7-470c-8533-b90c8ddb8f80', 'route': ['p2', 'e4', 'i8', 'x3', 'p1', 'c4']}
1769490770.7075799,RECEIVED,f5aefd88-7f32-43b6-b3b5-305644885e43,06a12c9d-b263-43d6-a779-e2e5ba6962ac,c5,c2,27,p2,?,surb={'id': '09fee0df-f0f6-4211-b557-7b20f3cf63f3', 'route': ['p2', 'e7', 'i5', 'x7', 'p2', 'c5']}
1769490770.806277,RECEIVED,6eed6e28-0d9e-4d49-bb5d-0bb6675d6490,6ea50505-273d-4550-a150-8a691513b155,c3,c2,27,p2,?,surb={'id': 'f6f198a4-5482-4144-ad8e-e4ded3065781', 'route': ['p2', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769490770.9039888,SENT,56057dce-3852-4fab-ba8c-063d593a1c54,14f0d79a-6f8b-46d5-bf19-6bb9f9a2a66e,c2,c4,3379,?,p2,
1769490770.9054623,CREATED,d795fde5-cbc0-43ae-b498-c0db3e51ca1a,69b48c8b-70a6-4c76-8698-ce218dfea66e,c2,c4,27,?,?,surb={'id': '1d38adb0-af58-4376-b8d0-ac4851688480', 'route': ['p1', 'e5', 'i6', 'x5', 'p2', 'c2']}
1769490770.937666,RECEIVED,13e3d5c2-f317-43f7-be60-b43a05efff47,44eb05c7-58b4-416e-aae3-fd5e6fe50500,c4,c2,26,p2,?,surb={'id': 'bf2937a9-6a78-437c-b902-fae4cbc68759', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769490770.9546008,SENT,f820d5c9-8bdc-40d3-8a57-92c24a6e9ad2,512e8b30-a054-46a6-8cfe-9412e4ecc09c,c2,c4,3404,?,p2,
1769490770.9547477,CREATED,b123c4aa-4a65-4720-8e34-513b7cc9ec99,eff2190b-2113-447e-9c8d-9fd904ad7024,c2,c4,27,?,?,surb={'id': '633ce4cb-050f-46af-8c38-5b575f966e99', 'route': ['p1', 'e5', 'i9', 'x9', 'p2', 'c2']}
1769490770.9809806,RECEIVED,da537ae2-1e1a-41fc-b80c-cf27dede4134,f645a07e-d4c5-446d-a13f-7618ce0e8330,c5,c2,27,p2,?,surb={'id': 'd3226ddc-48b5-4242-95cf-d034699ad86c', 'route': ['p2', 'e3', 'i7', 'x1', 'p2', 'c5']}
1769490771.0798435,SENT,64789c53-cfd7-4e8c-9f7f-8b905a541d3b,f9d93f16-f501-4175-bbab-26cbdc31d14b,c2,c4,3360,?,p2,
1769490771.0799885,CREATED,e166821f-8823-4ac4-98ea-e58730265870,9b8e5fb5-06a9-4cf8-82b3-cee60cff8a8c,c2,c4,26,?,?,surb={'id': 'a1700ce4-e439-4e00-9124-ce610304955f', 'route': ['p1', 'e10', 'i5', 'x2', 'p2', 'c2']}
1769490771.1598654,SENT,a2f3e567-1c0c-4b34-a5bb-c7475001535e,b2270e2d-8134-42da-85e7-894fa9c5c1e5,c2,c4,3360,?,p2,
1769490771.1600122,CREATED,0ee8f788-fe67-4682-bcde-cf3c7d408b14,f9fa3db3-dbcf-4610-b278-e69896a01b8a,c2,c4,27,?,?,surb={'id': '801cff73-2223-413c-abe8-12bf09a8de24', 'route': ['p1', 'e12', 'i1', 'x9', 'p2', 'c2']}
1769490771.2776625,RECEIVED,baaf8c00-e1df-4b56-9219-71c9ef81b2e4,4a3067fa-ac56-4207-86d4-62cf85f1c55c,c4,c2,27,p2,?,surb={'id': 'dd320bdf-9ac6-4db0-ae69-09a380001a49', 'route': ['p2', 'e1', 'i4', 'x6', 'p1', 'c4']}
1769490771.6929617,RECEIVED,d8fc2e2c-86f0-4fe8-b4b8-993c4ca20ca9,c3384ff8-977d-47f3-96b3-1e7f9a4cb8a3,c5,c2,27,p2,?,surb={'id': '032549ca-5210-4e6a-83e6-8040e0dc4b51', 'route': ['p2', 'e9', 'i3', 'x3', 'p2', 'c5']}
1769490771.7263534,RECEIVED,d5dac23c-6bf8-477d-8113-820308a32144,f09e97c0-553e-4f31-97f9-0863e7514b55,c3,c2,27,p2,?,surb={'id': 'ce6028f8-aa94-49db-a91f-5d5c32c1d9a6', 'route': ['p2', 'e1', 'i4', 'x2', 'p3', 'c3']}
1769490771.9480088,RECEIVED,594f7e9b-8a75-4d6b-8f5d-ae88406d2035,431535d6-e62b-4d65-8a88-d721926c61f3,c3,c2,27,p2,?,surb={'id': 'c33dd54d-67d7-47ed-ab3c-44975fb9ed9a', 'route': ['p2', 'e6', 'i11', 'x10', 'p3', 'c3']}
1769490771.9530406,RECEIVED,e36fc5b4-b0a6-45ff-997b-5966237a0985,3771096e-a631-4fab-8ac7-07eac3322853,c5,c2,27,p2,?,surb={'id': 'cd3dc981-7499-4e54-8a01-19ebe4c1ebee', 'route': ['p2', 'e1', 'i11', 'x2', 'p2', 'c5']}
1769490771.954442,SENT,2ea7d990-4914-41d4-a5ee-c41740c9582d,422789e4-3189-42bb-ba7d-e52a21feef2e,c2,c4,3359,?,p2,
1769490771.95479,CREATED,d42048f8-94d0-4ba2-86bf-c2ad545668a0,572edc81-83ef-4db4-8693-19dbb4bdfd32,c2,c4,27,?,?,surb={'id': '7eea89b6-eb53-4198-8098-987ead4838f6', 'route': ['p1', 'e11', 'i4', 'x9', 'p2', 'c2']}
1769490771.9963963,RECEIVED,e2ee6f6c-d570-417a-8a10-6d0922170df1,51664566-f242-4159-bffe-3f4ebd2bfe54,c5,c2,27,p2,?,surb={'id': '59364c64-058d-41a3-ad73-8867be446f33', 'route': ['p2', 'e11', 'i5', 'x12', 'p2', 'c5']}
1769490772.0022793,RECEIVED,f2411e20-fd34-4f4f-bcec-2460a4afe31c,d227a3fa-e746-439e-b3d1-77b69033669a,c4,c2,26,p2,?,surb={'id': '6e3f9222-399d-4cb3-b2fa-61d9c5d590d5', 'route': ['p2', 'e4', 'i1', 'x7', 'p1', 'c4']}
1769490772.073764,SENT,66e7d681-b2ac-417a-9cf7-982ab5e2f3c4,d8b1944c-61ea-4876-be4d-c3aee0b85105,c2,c4,3383,?,p2,
1769490772.0739112,CREATED,a68dc99c-9e68-4241-b3bf-7bedf8d41024,2600edfb-0a8b-4d25-968f-05cebce9884c,c2,c4,27,?,?,surb={'id': '0f033467-f323-42f3-97ae-3825bfb4e48f', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c2']}
1769490772.3666112,SENT,b54d8f1e-0dbb-4aa7-8a5e-1703a38f44c1,6b78797a-217d-4ce2-85f8-4f92d9589bcc,c2,c4,3393,?,p2,
1769490772.3667564,CREATED,c1b08b91-46d9-4d6f-ad98-a836be0d2a0f,33f5da21-0c7d-4502-84e9-12daae41f839,c2,c4,27,?,?,surb={'id': '71fa41b0-312b-41d4-92be-0e8d8bbec53b', 'route': ['p1', 'e7', 'i5', 'x12', 'p2', 'c2']}
1769490772.6558604,SENT,16e0a1c6-a57e-454d-8b7c-0c0e3796ccf9,1aa74999-d433-4960-8fad-0fb3bc2f8726,c2,c4,3383,?,p2,
1769490772.6560104,CREATED,2453d3ae-2219-461d-b39d-e1d4e874010e,2e21c70f-5173-4eda-aff9-d50b05b7629d,c2,c4,27,?,?,surb={'id': '460f9343-50c3-4892-a4a0-8dbcb9888903', 'route': ['p1', 'e1', 'i1', 'x9', 'p2', 'c2']}
1769490772.6633902,RECEIVED,dc00aefc-0f17-4560-8698-0f3db079245a,a11319d6-c163-4665-a240-da09a025c1f5,c5,c2,27,p2,?,surb={'id': '957a3cf2-d246-4bbd-a7d1-638a5afc2af2', 'route': ['p2', 'e10', 'i5', 'x9', 'p2', 'c5']}
1769490772.76831,RECEIVED,970ff210-1fb7-46e4-ba79-c623e44dceec,857085bc-41f5-4397-9037-8c7c3bf40b01,c5,c2,26,p2,?,surb={'id': '74fae04d-f221-47f1-a1c9-5b1d895307ba', 'route': ['p2', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769490772.93275,SENT,4b2f045b-a437-42d4-b8cc-ecb912d0ffb5,5cf6b0ea-afd4-4f42-87bf-9005f21397f2,c2,c4,3364,?,p2,
1769490772.9328954,CREATED,5a61dd34-9e78-4710-9c56-e799f9be5fae,a855eed5-3e15-4a0e-96dc-afa3321430eb,c2,c4,27,?,?,surb={'id': '0fc85e65-3712-4fbd-8670-3574e52092d5', 'route': ['p1', 'e12', 'i8', 'x1', 'p2', 'c2']}
1769490772.9442863,SENT,8068069b-fb0c-43fb-b415-72f32de1dafa,fe6f07a5-68a5-4ec2-b4b4-406db621c78a,c2,c4,3393,?,p2,
1769490772.9444327,CREATED,3df6d4b1-40dd-4b75-8d14-aaf5c2d58183,bc73daa3-18f6-4109-80ee-a445d3dccd89,c2,c4,27,?,?,surb={'id': '9e4d291e-4820-4fe3-9c3f-548e08410ee9', 'route': ['p1', 'e3', 'i8', 'x11', 'p2', 'c2']}
1769490772.9761984,RECEIVED,3623dd4b-ec08-4c38-a0f5-72fc9d139235,fe9351b4-6e00-486f-8b28-6da456861103,c5,c2,27,p2,?,surb={'id': '5f5c083f-23a4-4734-ad23-053b5c30483d', 'route': ['p2', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769490773.1070008,RECEIVED,7118f755-f662-4293-aeb5-fe3713e89051,29a41d57-c053-4440-8b53-efa57f12769c,c5,c2,27,p2,?,surb={'id': '776c3ae8-f018-4c82-841a-57085769d120', 'route': ['p2', 'e3', 'i9', 'x12', 'p2', 'c5']}
1769490773.141846,RECEIVED,c7dfafc0-f1cf-46ad-b66a-d6cf51d541dd,4695925f-f1bd-41fa-9615-5a768be1a3d9,c3,c2,27,p2,?,surb={'id': '329f9d2c-d85d-42e8-bc9b-b581c018e071', 'route': ['p2', 'e1', 'i7', 'x4', 'p3', 'c3']}
1769490773.182643,RECEIVED,a77a31bf-1def-4ce9-9a65-a90d0c4538cd,f210931b-9230-4c91-95df-e425bacd31a3,c4,c2,27,p2,?,surb={'id': 'effacac0-3639-4f55-88bb-6751c13bec18', 'route': ['p2', 'e4', 'i3', 'x1', 'p1', 'c4']}
1769490773.3372471,SENT,ca7a1735-a8e1-4ddd-bdf6-98aa8cede005,1009b3d1-69ae-4166-9866-e792d9ee132b,c2,c4,3360,?,p2,
1769490773.3374195,CREATED,d1eba4bb-dc28-4a5e-9264-f86369d435cc,d4865ff9-207c-4eb7-bd62-69b14f657fc5,c2,c4,27,?,?,surb={'id': 'df7f9179-42da-40d8-a16e-07bf1036b9b1', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c2']}
1769490773.398856,SENT,94354298-3213-4798-aeb7-05d54a6597fa,25841cad-c504-4f4f-822a-25dbb6f16978,c2,c4,3391,?,p2,
1769490773.398991,CREATED,face76c1-b794-4d66-ab54-64f55e8a393f,2d673047-7025-495b-96ec-55221b6cd1f4,c2,c4,24,?,?,surb={'id': '483f93b3-fa54-43dd-a646-7310e91dee6b', 'route': ['p1', 'e12', 'i9', 'x11', 'p2', 'c2']}
1769490773.4758062,RECEIVED,309f5ded-f5c7-49ad-94f6-247645c71777,472f4866-a943-4eb0-a4a9-000552a609ef,c4,c2,27,p2,?,surb={'id': 'a3fecfd1-d1ce-480b-9224-c6794c0cf23a', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769490773.61174,RECEIVED,29572cdd-5791-49cb-b579-cfe73cc27c5b,a5e2c3fe-d79d-4ba7-ba56-168be6e845f6,c3,c2,26,p2,?,surb={'id': 'fe144e0d-1f3e-499d-a7cd-1847b6298644', 'route': ['p2', 'e3', 'i7', 'x8', 'p3', 'c3']}
1769490773.679646,RECEIVED,7668fa5b-8fd2-4031-8c63-1578ae077e7f,954c3334-906b-472a-b441-93d417e9cbcc,c4,c2,27,p2,?,surb={'id': 'c76dfdf6-4e44-4800-88c1-ecb7921a6557', 'route': ['p2', 'e6', 'i12', 'x5', 'p1', 'c4']}
1769490773.707405,SENT,c4ca26fc-7bde-4ea6-96c8-c67aff79e654,c8786456-76cb-4006-aef8-8fee908f84ae,c2,c4,3384,?,p2,
1769490773.7075539,CREATED,6930276e-0af6-4af5-ac22-5e713f33c13c,58db01b4-b2e2-44d5-aac9-f99c8ac6437b,c2,c4,25,?,?,surb={'id': 'e2011b15-9926-48c4-a921-68f52621c9cb', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c2']}
1769490773.7741961,RECEIVED,06100ea1-64ab-4da5-b031-8f987d1e444d,faaab1d6-1373-456f-8ec7-591f6ff8f50e,c5,c2,27,p2,?,surb={'id': '0c1d721f-f6a1-445b-aec9-3303a20577ba', 'route': ['p2', 'e3', 'i7', 'x9', 'p2', 'c5']}
1769490773.7899673,RECEIVED,a1b13ab2-1f92-457d-89be-7828ad2abb8f,808ef5bc-a7ad-46c3-86b0-850f59004b8b,c5,c2,26,p2,?,surb={'id': '81d6dd10-73de-4c64-95d2-b573d1618690', 'route': ['p2', 'e5', 'i9', 'x10', 'p2', 'c5']}
1769490773.8178668,SENT,335cbfd1-409f-4f2a-92dc-902a04ec97bf,f6e2b1ea-2e71-43ce-8ea5-1d7398bce7db,c2,c4,3380,?,p2,
1769490773.8180087,CREATED,97e41780-a2ed-46ec-aabf-87fd8e768e7c,93c02683-81e5-4454-885f-3f68ed0648b7,c2,c4,26,?,?,surb={'id': '4d1060d0-ccc3-49f9-b607-e0cf3173e86c', 'route': ['p1', 'e7', 'i7', 'x12', 'p2', 'c2']}
1769490773.8244748,RECEIVED,5916565a-0dae-4228-87cb-575c5649d763,8e9ee601-6332-40d7-aec4-1b5593dc2620,c4,c2,26,p2,?,surb={'id': '92534c99-7782-4212-ad62-29061755b2d6', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c4']}
1769490773.9035807,RECEIVED,c972083f-5e84-4fcc-a63d-39baffb3fcb1,ce8ba2ac-cfa3-4211-a068-37476d894744,c4,c2,27,p2,?,surb={'id': '4dfeea3f-b4ec-4fe3-b916-90bd6a14d563', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c4']}
1769490773.92385,RECEIVED,a90a97be-1efb-47cb-b936-25f83e1cf666,47375e79-3f0c-4e24-8fde-2225118c4fcb,c3,c2,27,p2,?,surb={'id': '5c0d74a9-91c0-4a5b-832f-36158c122202', 'route': ['p2', 'e12', 'i2', 'x1', 'p3', 'c3']}
1769490774.028309,SENT,4ab9f934-b72c-4e34-bd86-c4dcdbc5fb20,5a033270-e0b0-4f10-bab3-3009f05d461a,c2,c4,3373,?,p2,
1769490774.028387,CREATED,0b2537a9-270a-497f-8ea2-d13150103ca6,8e023210-c5df-4a15-9e89-b2dc20d33e79,c2,c4,27,?,?,surb={'id': '65f02d0f-2f25-41a3-8ca0-1259a0fd8cf4', 'route': ['p1', 'e6', 'i9', 'x8', 'p2', 'c2']}
1769490774.3316052,RECEIVED,a82cf2b4-eee9-4a79-87e2-8c3cb4c7a145,3d7a4b06-5950-4978-a3fc-1e57c4ec92ec,c3,c2,27,p2,?,surb={'id': '095ae285-6bd8-4b29-940b-c0ec58e61e89', 'route': ['p2', 'e8', 'i12', 'x8', 'p3', 'c3']}
1769490774.4526038,RECEIVED,840f7cb2-c59b-49c6-b7d7-340434d6644b,0ee46111-2a4e-4f51-b0f2-894330fa1865,c4,c2,25,p2,?,surb={'id': '1dff9a30-ffdc-4556-b69e-9ef363fcdfe3', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c4']}
1769490774.6214297,SENT,d96aceb5-451b-4d25-a15d-913513e3d1b5,94de872d-14c8-4895-9b1a-66358e42cd8e,c2,c4,3388,?,p2,
1769490774.6215777,CREATED,2401f507-b1e7-4fe3-86ca-e6aeff4c4890,e3863a3e-11b1-4569-94d7-9c9d35a706a3,c2,c4,27,?,?,surb={'id': 'f07bf7ad-62c1-491c-9e14-c491b52f1045', 'route': ['p1', 'e8', 'i10', 'x12', 'p2', 'c2']}
1769490774.6862302,RECEIVED,4feeb55a-488a-45d5-895a-d6b96564d530,20b6ed9c-413e-4d92-ae76-160cb7a18a51,c5,c2,27,p2,?,surb={'id': '1521f8d1-3e5c-4e70-ac64-738630aa3bef', 'route': ['p2', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769490774.8452647,RECEIVED,3a20e79d-46e3-4d72-8690-26681b96007f,7f9c8d34-07d0-4162-94d0-55bac3601c47,c5,c2,27,p2,?,surb={'id': '1198d161-f1ed-4156-8fdf-2244a12377d4', 'route': ['p2', 'e5', 'i10', 'x5', 'p2', 'c5']}
1769490774.8985412,RECEIVED,617c2327-557d-4664-8266-423cfbf904c8,16b7ea23-0c59-463b-9e8e-8e9ae670ae84,c5,c2,27,p2,?,surb={'id': '0a122ed2-9b05-495c-8142-6931ef5201ce', 'route': ['p2', 'e8', 'i11', 'x12', 'p2', 'c5']}
1769490774.9165425,RECEIVED,d0d7f983-1f70-4493-b4e6-532be9e9141a,eefbbb05-0a1e-4bb8-b505-cb7531ebd682,c5,c2,26,p2,?,surb={'id': '17c63884-b59e-44d5-8440-44d7727780c8', 'route': ['p2', 'e8', 'i5', 'x6', 'p2', 'c5']}
1769490775.0800095,SENT,cbb087a6-9a17-4e4e-8eb8-6519d2910e88,f0db1798-f284-4e2e-8175-afdb0f65a4f7,c2,c4,3383,?,p2,
1769490775.0801396,CREATED,4c879e8a-3bc9-44ca-8216-4b6e7f3310e8,ac49aec1-eed6-4f79-8f58-7fa4a66e256b,c2,c4,27,?,?,surb={'id': '15a66307-6b44-4022-b08e-77bd2101d30f', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c2']}
1769490775.2113853,RECEIVED,b2beeb95-e48f-4d75-9eda-c0a068e1b988,9bc26689-1fe2-44fc-a5aa-1d4f429e1236,c4,c2,27,p2,?,surb={'id': 'd4be9ae9-fca6-4b99-8279-05883fcd04a2', 'route': ['p2', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769490775.253355,RECEIVED,32810b68-e7cd-401d-ac03-dde1a9bba436,43b09276-1ecb-4cc0-9750-f6578796d005,c5,c2,27,p2,?,surb={'id': '3a6e822e-8c0a-48dc-92fa-8d38c68b4851', 'route': ['p2', 'e2', 'i2', 'x9', 'p2', 'c5']}
1769490775.2688565,RECEIVED,58a365c2-d2a5-486c-9121-f96ba369f47e,c97eaa64-e1ae-4d10-9818-8e92933854c7,c3,c2,26,p2,?,surb={'id': '32a01a90-aac2-435d-afff-c243eb8d9c0f', 'route': ['p2', 'e4', 'i6', 'x6', 'p3', 'c3']}
1769490775.4518652,RECEIVED,76461527-919e-4bfc-88ed-e838ea42e35f,1b58f861-100a-45f7-9e91-88b63d87c8c1,c5,c2,26,p2,?,surb={'id': '1ae994f5-a0b5-44f1-bb7b-1c6f67b73ecb', 'route': ['p2', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769490775.4772847,RECEIVED,39d687e5-4c3e-4866-b089-b6cfdace764d,0f9a44b4-0954-44f9-b69c-eff61f4429cc,c3,c2,27,p2,?,surb={'id': 'cdaaa297-1125-45ba-bb47-6f72d90b597d', 'route': ['p2', 'e6', 'i1', 'x11', 'p3', 'c3']}
1769490775.6026332,RECEIVED,745bc142-f30a-48b9-b24b-913e38fe5029,ac8d1526-d1cd-4144-ba48-3d976e34c098,c4,c2,27,p2,?,surb={'id': 'dbb659c6-cd81-41c2-89b9-4aa53f39f17e', 'route': ['p2', 'e9', 'i11', 'x10', 'p1', 'c4']}
1769490775.6643224,RECEIVED,74699c43-982b-4cbd-8c94-c35ba58602c7,d7ba1cba-e736-4e34-ae2d-1dd9649bca66,c5,c2,27,p2,?,surb={'id': '118b1f6b-6957-4a23-9cb2-e208f1448fe1', 'route': ['p2', 'e11', 'i10', 'x8', 'p2', 'c5']}
1769490775.779097,RECEIVED,89cc59e9-fa05-40c0-9b9b-63645b793b04,16ad7c2a-3c3f-4670-b66d-cbd222dfb5c2,c5,c2,27,p2,?,surb={'id': 'cd82ebc0-520d-45b0-b919-fee4c96fa98b', 'route': ['p2', 'e8', 'i4', 'x7', 'p2', 'c5']}
1769490775.8224375,RECEIVED,ca5c1e82-98cc-4803-b822-21d37ca16d70,6a915b54-db6d-4178-8dcc-7b675181b1ba,c3,c2,27,p2,?,surb={'id': '398062c0-bdd4-4485-99d7-05693bf93031', 'route': ['p2', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769490775.8233314,SENT,e74c563f-a92e-42a7-97a9-c3f90c05406a,5c83cfb1-0868-4dcc-96b7-75fa24728afc,c2,c4,3372,?,p2,
1769490775.8234417,CREATED,4e2619f4-2a4b-4b79-8459-3fde0e0e3e7e,8390fa7a-6520-4223-9afa-743f81571398,c2,c4,27,?,?,surb={'id': '25287804-aefc-46cf-ab23-ff765ab959dc', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769490775.8338068,RECEIVED,88831127-fb73-4689-b3ee-9701b67cd3f0,cd396bbb-53c3-4d1b-a234-480e1e490f0e,c3,c2,27,p2,?,surb={'id': 'dc976d5c-cf33-476d-8bae-625864089f0a', 'route': ['p2', 'e10', 'i9', 'x12', 'p3', 'c3']}
1769490775.8849206,RECEIVED,ac92e4a6-eedc-4b19-a7c0-13f87f31fba5,865f9fee-f311-4705-9bb3-af34eab275a3,c3,c2,27,p2,?,surb={'id': '6c07bea0-53d8-44d9-9e85-e8fd46079675', 'route': ['p2', 'e2', 'i8', 'x1', 'p3', 'c3']}
1769490775.9500895,RECEIVED,4794ced1-c78a-401e-bf26-46c4dbadbcdb,8dba4be7-acd9-45a4-80c8-3cf378eb0410,c3,c2,27,p2,?,surb={'id': '10ab84d2-bd67-46a0-97f6-8f82b07be5b5', 'route': ['p2', 'e12', 'i1', 'x10', 'p3', 'c3']}
1769490775.966446,RECEIVED,5500fb43-57ef-4b99-94d0-4da19ce21e38,a2c4a893-a2ed-4d4b-a8a3-b70a76c74e35,c4,c2,26,p2,?,surb={'id': '66aea0d5-832b-4985-995b-ad2d4162dfdd', 'route': ['p2', 'e12', 'i1', 'x2', 'p1', 'c4']}
1769490776.1123967,RECEIVED,b478d6a7-4dc1-4230-b3c1-5b637d80b0c1,b29b07b4-4328-49d8-b686-f7cd85babd3a,c5,c2,27,p2,?,surb={'id': 'cac3d716-3148-4999-98e7-8194da8829a2', 'route': ['p2', 'e11', 'i3', 'x6', 'p2', 'c5']}
1769490776.365818,SENT,190f8ff8-5ac0-4b90-b25c-010e03bb846b,d96bece6-caf7-430e-abd7-1b1877b0fee2,c2,c4,3380,?,p2,
1769490776.3659658,CREATED,84cf172e-29ed-4446-b6be-74c356776867,c5c6cf24-abb8-4f45-8a9a-66decb8f4dfc,c2,c4,27,?,?,surb={'id': '2baf2bc7-9796-4856-add3-f45e1db8c4ef', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c2']}
1769490776.398559,RECEIVED,8a32ae4d-3bc0-4068-816c-72709255e3a1,c9560e3b-2c17-4c1b-992d-dacf972696a6,c3,c2,27,p2,?,surb={'id': 'd109c4bd-fe1a-4663-baf0-e54f59a226c1', 'route': ['p2', 'e5', 'i12', 'x5', 'p3', 'c3']}
1769490776.409567,RECEIVED,b4b0489d-1e8c-4386-b45c-84d1b45f7447,b24c497c-b5a1-4d2a-a4bd-d69de0c5858c,c5,c2,26,p2,?,surb={'id': '3e5df373-d25a-462c-8379-79edfac273ad', 'route': ['p2', 'e5', 'i5', 'x6', 'p2', 'c5']}
