timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769735147.158234,CREATED,4ca02956-e183-4c92-9960-79870113f54f,25d5cad0-0e91-4c89-8493-9f72e625ee27,c2,c3,27,?,?,surb={'id': 'f3d26437-59e2-4ea9-af39-836ebdbd182d', 'route': ['p3', 'e5', 'i11', 'x5', 'p2', 'c2']}
1769735147.4769132,RECEIVED,616fffb6-438e-4e5a-ab57-7be8c65d47ac,11db1867-4f76-488a-ac5b-648cbe67483b,c3,c2,26,p2,?,surb={'id': 'e244e3c1-595e-4c36-9928-60a556f1de82', 'route': ['p2', 'e10', 'i12', 'x7', 'p3', 'c3']}
1769735147.5952797,SENT,db4e9263-28fb-44b2-afda-f55dd241063c,b0cdb7b3-b1ad-48f3-9691-eaf3b2ec3552,c2,c3,3399,?,p2,
1769735147.5954127,CREATED,d5d53917-df09-415d-85c5-92802e7d7866,cef87307-446b-4acb-8729-1453f13f5154,c2,c3,27,?,?,surb={'id': '60d992d2-11b7-4ce1-aeaa-372388dd6f4c', 'route': ['p3', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769735147.8411555,RECEIVED,322f44ba-49c8-482d-9bf9-64df68014480,a6e006b7-d253-4ad5-b7b2-30231250bc3f,c3,c2,27,p2,?,surb={'id': '048d6b17-bc32-4b9f-b762-7bd409854359', 'route': ['p2', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769735148.0238082,SENT,3d311f8e-d8cf-45e8-a5d1-2e48b9d25a4c,4b1a656c-4160-42bc-b2c5-79f13d044394,c2,c3,3396,?,p2,
1769735148.0239367,CREATED,75b76b27-8470-4e11-a2ae-b4ff4106a16e,b60d3996-8abe-414c-9d8a-802e4b54b9f0,c2,c3,27,?,?,surb={'id': 'c8580c85-aae3-4674-833e-e5a567bb5359', 'route': ['p3', 'e8', 'i4', 'x4', 'p2', 'c2']}
1769735148.4088366,SENT,8e14383d-389d-453e-a3ce-71f5135069ab,af2147bf-9c64-480e-b15d-57653f788762,c2,c3,3400,?,p2,
1769735148.4089694,CREATED,6ee2b2d4-513e-427d-884d-d10db98ec4c6,69331972-6694-4f55-9720-da75729aa374,c2,c3,27,?,?,surb={'id': 'bd23efea-6b3d-423f-8f7f-384db976b92c', 'route': ['p3', 'e12', 'i8', 'x10', 'p2', 'c2']}
1769735148.896385,RECEIVED,b763d918-8c43-4bc8-8a4e-b510d635515f,948e10b3-de44-4b22-b441-b8b6961f7aa1,c3,c2,26,p2,?,surb={'id': 'b0948081-4ad7-4597-a3ab-6cf570ef44c7', 'route': ['p2', 'e8', 'i1', 'x7', 'p3', 'c3']}
1769735148.9436123,SENT,2cfa07c5-d09e-45a4-8ce6-5b92048cff1e,f629edc6-ce6d-463d-94f9-82fe8bb0c659,c2,c3,3383,?,p2,
1769735148.9437442,CREATED,1a5a72c1-46be-4c73-9bcd-bae2c9e1c3fd,c50a05c0-47be-4fe3-8ed2-4b4b4121bd54,c2,c3,26,?,?,surb={'id': '9eb773ad-2130-4779-80a8-8975a2e2f771', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769735148.9542043,RECEIVED,9634afd0-9044-469b-8b4e-ac7037cf59f1,5b6a3c07-2850-4f3c-b71a-d5b96323f0d5,c3,c2,27,p2,?,surb={'id': '7bc3ce61-96f9-4a1b-83d6-d70f9a675198', 'route': ['p2', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769735149.098602,RECEIVED,7e676a09-cd7c-4e87-a98c-d61976c7ce14,12c647b5-88bf-4985-b346-7fe965f8eab0,c3,c2,25,p2,?,surb={'id': '68a5a9b5-e809-412e-9341-e7eec0079897', 'route': ['p2', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769735149.4785097,SENT,d8d4a755-20d7-4a3c-8c9b-e80e7676096d,51f04e33-68f0-4f2d-b296-4e2a3f72b6be,c2,c3,3399,?,p2,
1769735149.478639,CREATED,00aa1cbc-d591-42b5-b29b-cf91a9a732d2,e47bcaec-e791-455d-8bb9-db82525b0764,c2,c3,27,?,?,surb={'id': 'd36da481-e74c-4dee-b0e4-b58241bfc621', 'route': ['p3', 'e4', 'i6', 'x5', 'p2', 'c2']}
1769735149.6803527,SENT,5cd0be06-7b5f-4a27-83c3-f7aade682435,0e035863-d930-4cd7-8e70-87a159736e88,c2,c3,3372,?,p2,
1769735149.6804862,CREATED,78369b4b-0663-4e32-9ae7-64d72f62d7e3,8cf3608c-0657-42ee-9d17-a65fdcc23afe,c2,c3,27,?,?,surb={'id': '2e6bd0ee-567e-4808-9132-ffb3075a86d9', 'route': ['p3', 'e8', 'i4', 'x3', 'p2', 'c2']}
1769735149.7338948,SENT,bdb29f38-2736-459f-ab28-1ef41984607a,d57e485c-728d-4cfb-be74-8e21852816f8,c2,c3,3388,?,p2,
1769735149.7339864,CREATED,5c1e15f1-3660-4e07-add1-aa55bc83198c,22b6ad23-c158-4821-8918-34a8a2f63b68,c2,c3,27,?,?,surb={'id': '656c5448-a0f8-4dda-aa2a-7437fd9dd89b', 'route': ['p3', 'e9', 'i8', 'x7', 'p2', 'c2']}
1769735149.7547266,RECEIVED,86d1165e-bcb0-4c88-b6de-d4e25867ab4a,301da5bb-ce0a-4e8d-b3dc-4a2d4d4747bd,c3,c2,26,p2,?,surb={'id': 'd41def74-a79d-4f08-888d-900a1cae7f57', 'route': ['p2', 'e5', 'i9', 'x11', 'p3', 'c3']}
1769735149.8273706,RECEIVED,3bb91b79-7a50-4eda-9fa3-7676ffd5083f,b84ac6df-ff55-471c-968a-04b21541d75c,c3,c2,27,p2,?,surb={'id': '546e34ed-4b2a-4574-bb48-b9cc1ee0a9ce', 'route': ['p2', 'e8', 'i5', 'x8', 'p3', 'c3']}
1769735149.9367123,RECEIVED,6cf822f7-091c-4a5a-832a-7738977ab509,9886446d-12e8-4331-9ea3-1312279f59e1,c3,c2,27,p2,?,surb={'id': 'c0ff9dd3-999e-4f93-81e8-e1cd9c9025a8', 'route': ['p2', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769735150.0735204,RECEIVED,c6c31f51-2408-45d4-9ff1-9e5c163ce2f3,77bf95e0-d1a4-4fca-b7ce-23c733603b38,c3,c2,27,p2,?,surb={'id': 'c7c9446f-3db2-41d9-8189-a448410effc1', 'route': ['p2', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769735150.2783597,RECEIVED,4d2f54c0-79bd-4301-b961-8561d379f6c8,9d494267-0f95-48a9-b73e-6d807cbdf8c2,c3,c2,27,p2,?,surb={'id': 'c1525c5f-507d-494c-b7f4-80d89924e120', 'route': ['p2', 'e10', 'i3', 'x12', 'p3', 'c3']}
1769735150.6282027,RECEIVED,21e23fe3-f384-49ab-97ed-bc744b3d38cb,6a07e3df-dafc-476c-b57a-5052929eddfb,c3,c2,27,p2,?,surb={'id': '88322c40-7ec6-4fbd-8676-79f60256ac53', 'route': ['p2', 'e9', 'i5', 'x2', 'p3', 'c3']}
1769735151.0130782,SENT,b5a6434a-e6bc-498d-b6d0-eb26d4335e88,847904c0-0a3f-4331-8e3a-5a18e8a4190f,c2,c3,3379,?,p2,
1769735151.013225,CREATED,69c6166f-33c2-468e-a41d-232961baf2fd,e67a39f3-9e78-433a-b0c5-767a2668b748,c2,c3,26,?,?,surb={'id': '47545dac-2cc3-491e-9368-761b3f932831', 'route': ['p3', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769735151.5560944,SENT,8f8f361f-a8dc-4f2c-9310-4a5c382f100f,066abee7-ef3f-4f0c-8685-cf9311fe892b,c2,c3,3400,?,p2,
1769735151.5562522,CREATED,fe3d8795-0cf8-488b-93f7-45d339b7c3c6,16200966-c150-4fd5-ad98-a3dc1e407f8c,c2,c3,27,?,?,surb={'id': '7f8a0ef1-493a-4d22-921f-e9159ca30830', 'route': ['p3', 'e5', 'i1', 'x12', 'p2', 'c2']}
1769735151.765392,RECEIVED,5cc1a4b5-40ff-4300-b57b-5ba7aa278dc1,679cfee4-d675-479f-9d19-e4e27cf56d3e,c3,c2,26,p2,?,surb={'id': '085e98d8-470f-4491-9c5b-44eb1495a4bf', 'route': ['p2', 'e5', 'i1', 'x12', 'p3', 'c3']}
1769735152.3589077,SENT,e3bc5227-b860-4bea-b40e-a3fee2b5151e,8b7607e6-152e-4f8e-b3a5-093e3130220e,c2,c3,3389,?,p2,
1769735152.3590946,CREATED,d1acde5c-2879-4e47-b8c2-0e8023178a76,3c7b50df-6590-45a5-be07-2814a7e50beb,c2,c3,27,?,?,surb={'id': '795b896e-a319-467d-b9f8-5e5c799e4a29', 'route': ['p3', 'e10', 'i12', 'x2', 'p2', 'c2']}
1769735152.4101698,SENT,d8f6f425-4da9-4489-a876-ad70d0e5fcc9,e87570a3-fcf4-4c0e-a037-f298bd3bea40,c2,c3,3395,?,p2,
1769735152.4103098,CREATED,aefbf74f-b3a1-416b-baf6-d2d1e98d1bb5,634c3b9c-220f-4255-9a37-cf46acd6a9e9,c2,c3,27,?,?,surb={'id': '747cf641-695e-4093-b583-a6517ae1b741', 'route': ['p3', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769735152.6109803,SENT,d04ac639-c0aa-4a80-98d6-33d493016b7d,a27de6e7-90de-434b-9069-273287f833c5,c2,c3,3387,?,p2,
1769735152.6111124,CREATED,309a92ef-6fd3-4209-a2fb-7f0468c863ec,0dd126f0-510e-488f-ae3a-0dc5eb930e9b,c2,c3,27,?,?,surb={'id': '27c35be3-e7f7-4910-937e-950369ca925e', 'route': ['p3', 'e10', 'i11', 'x6', 'p2', 'c2']}
1769735152.6596947,SENT,dfed0797-4d90-4ec5-b09d-91374f4dc932,f4eb60fa-cf4c-4e5d-89c8-bb8f000000b8,c2,c3,3380,?,p2,
1769735152.6597881,CREATED,992d8dd8-2d75-4e86-b780-5660ce0dc2b9,29676091-3816-418e-bf05-abcf4af88e85,c2,c3,27,?,?,surb={'id': '4f6cda72-ad2b-4c9a-a01d-d4183a0eba70', 'route': ['p3', 'e5', 'i1', 'x3', 'p2', 'c2']}
1769735152.6909306,SENT,1cea91bd-6b35-4267-b476-7a4308ac66f8,4709389a-22b6-4f2d-a8de-64350cd3f36c,c2,c3,3392,?,p2,
1769735152.6910312,CREATED,1d3bbd93-479e-4651-80b6-e6ae4b11a7c2,587b8f48-aadc-4c3c-a5fa-65eec3c39dae,c2,c3,27,?,?,surb={'id': '917a9b6b-cda4-441e-99d7-6a31f1dd6901', 'route': ['p3', 'e8', 'i9', 'x12', 'p2', 'c2']}
1769735152.8618627,RECEIVED,55c49248-2d4f-4347-ad2f-0d735609243c,ccb4d3c8-3ec0-4796-a30e-2a3d058697e5,c3,c2,27,p2,?,surb={'id': 'faab3dc7-5d9b-4255-ae7f-fc19ca44821e', 'route': ['p2', 'e12', 'i8', 'x1', 'p3', 'c3']}
1769735152.965644,SENT,62130b88-964f-42c3-bd52-2eeff0ee2713,f98ce553-9e67-4b27-9f5b-829776068d99,c2,c3,3367,?,p2,
1769735152.965796,CREATED,d368790a-b8f1-451b-ae9f-7fe77783abfa,bc71db13-811f-4e81-9892-a848130f9a59,c2,c3,27,?,?,surb={'id': 'a9891d02-bf0c-4760-8a81-937d15d8a263', 'route': ['p3', 'e3', 'i5', 'x5', 'p2', 'c2']}
1769735153.4183786,RECEIVED,5861300d-be39-462a-a6d3-4fbbd5708344,adda7040-d8bd-49cf-9696-39e6133d37ad,c3,c2,27,p2,?,surb={'id': 'bfceea6f-e140-46bb-b4e1-0145efc94536', 'route': ['p2', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769735153.6985288,SENT,573f4390-0034-400c-98e2-27e8414355ee,6aabf37f-0e76-48f1-bab8-14b35a056a1f,c2,c3,3380,?,p2,
1769735153.698648,CREATED,d5efaf2a-6014-49c0-9994-84d281d41921,f0557979-ebba-42b1-94ac-5c12475b8ed8,c2,c3,27,?,?,surb={'id': '041c20fb-8279-472b-8f96-972496224649', 'route': ['p3', 'e8', 'i1', 'x6', 'p2', 'c2']}
1769735153.782812,SENT,5da95587-9bb3-4123-9182-9cbb0c476aab,9dd406b4-2a14-4fec-a110-f4b803e74db6,c2,c3,3380,?,p2,
1769735153.782933,CREATED,025aac04-ac0d-46ff-bab3-1eed69f95610,8079d6ce-78da-49dd-ac7f-87235d35f9f7,c2,c3,26,?,?,surb={'id': '81e808a9-ac83-4cc9-9a48-c11457311633', 'route': ['p3', 'e4', 'i4', 'x3', 'p2', 'c2']}
1769735153.8071585,RECEIVED,88f8327b-f7e9-4156-9057-7f872ee4a2ea,c1ab5b9d-d7f5-486a-bfc9-26d6cccf55bf,c3,c2,26,p2,?,surb={'id': '5144f953-a751-4a22-99e6-c8bd28ad5624', 'route': ['p2', 'e4', 'i9', 'x9', 'p3', 'c3']}
1769735154.0978382,SENT,9ee8212a-acaf-4d21-8857-58b26f7edab5,5635e439-5abe-42c3-bcd0-b3ee44d0d773,c2,c3,3384,?,p2,
1769735154.0979586,CREATED,f2949ec4-d62e-41ae-80e4-c988a106c9dd,5f37c22e-de45-4751-a474-92a8c90d4ffd,c2,c3,27,?,?,surb={'id': '78e4e352-189b-4a69-906c-eb0fae83699c', 'route': ['p3', 'e9', 'i4', 'x2', 'p2', 'c2']}
1769735154.7568521,RECEIVED,93b831b8-88e3-4751-bcdb-ceab192718fe,90150f12-0e60-4788-bf9f-356190191bc8,c3,c2,26,p2,?,surb={'id': 'c40ba7a7-6925-4ad4-8e9b-e846affedcee', 'route': ['p2', 'e10', 'i3', 'x5', 'p3', 'c3']}
1769735155.7249184,RECEIVED,30944f1b-efcc-476b-9dd0-56bd9c4dc66b,77bd0cc5-a6f0-494d-b2cb-3b356bc725a4,c3,c2,27,p2,?,surb={'id': '7f800d4a-c522-4219-9654-da3fdbf3222d', 'route': ['p2', 'e1', 'i3', 'x6', 'p3', 'c3']}
1769735155.806238,SENT,7c6304df-6fe5-4fa0-8ea3-df890bf14757,e0d4fab1-340b-40b1-8c5e-adc89d46b995,c2,c3,3375,?,p2,
1769735155.8063562,CREATED,274feeef-eb70-40ae-ba96-0c33c77ed285,11e4abea-0504-4b8e-9a2c-0afd899a6b15,c2,c3,27,?,?,surb={'id': 'eee746d0-336e-484d-aa08-09d604f7d6d7', 'route': ['p3', 'e1', 'i8', 'x6', 'p2', 'c2']}
1769735155.970379,RECEIVED,e9e2bc1e-3213-4ea6-b16d-2e067440f3fa,2879cd58-212f-488b-afd2-451d291d7f95,c3,c2,27,p2,?,surb={'id': 'fceb47c7-5e36-4149-8d23-92c9713f1398', 'route': ['p2', 'e4', 'i12', 'x1', 'p3', 'c3']}
1769735155.992588,SENT,7f257fb5-63ba-49a2-ad46-06fc5fe51932,69496e88-5650-4fbe-a78f-4daa8dd967fb,c2,c3,3385,?,p2,
1769735155.992696,CREATED,77ad2e07-871b-4a2f-8d00-c4a956fe6330,51a2c76a-f77c-47e7-aff4-18bc1ad1dd4a,c2,c3,26,?,?,surb={'id': '476cb416-0baa-442f-bbc6-48cf852f9c1c', 'route': ['p3', 'e9', 'i5', 'x1', 'p2', 'c2']}
1769735156.1586018,RECEIVED,c899e65a-e222-43eb-a615-91f9fd55d845,7780dee4-62f8-4f6b-a9a3-e5a68de8b054,c3,c2,27,p2,?,surb={'id': 'ea0a23a0-1661-4c44-b63b-cb988de4b669', 'route': ['p2', 'e12', 'i1', 'x9', 'p3', 'c3']}
1769735156.353989,RECEIVED,ef561f2d-54ac-4fa3-a005-cb90d5e144e0,a7707f93-bc20-4ae7-a256-57f966e04879,c3,c2,27,p2,?,surb={'id': 'c49e97ab-c9bc-451c-b02c-ce6e8b9aec4e', 'route': ['p2', 'e6', 'i6', 'x2', 'p3', 'c3']}
1769735156.5119236,RECEIVED,cf063496-d802-4c9e-9adc-04947d786435,bf4d60c9-ed4b-4ccb-bba3-1703d39b864f,c3,c2,27,p2,?,surb={'id': 'ee2ba5cb-0d85-4a36-bbf4-36e909a69a97', 'route': ['p2', 'e10', 'i8', 'x2', 'p3', 'c3']}
1769735156.5736957,RECEIVED,8b0daa11-89ac-4ac2-b011-c31b05bc7bc8,3fca2cf3-08b0-4342-9fb7-4420718f47b8,c3,c2,27,p2,?,surb={'id': '6f5d3168-3f15-4b0f-9956-3384bd19dd22', 'route': ['p2', 'e6', 'i1', 'x3', 'p3', 'c3']}
1769735156.577311,RECEIVED,d21714dd-c874-4456-83a4-71d70b52034f,c0e1c304-e1fc-40df-9061-dced3c925e4c,c3,c2,27,p2,?,surb={'id': 'c4058c7c-4f0e-4a0d-9c3b-9b52f4e5394e', 'route': ['p2', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769735157.1396391,SENT,00466fef-eacd-4053-b9ce-8c82cff83575,7bf43dd0-16f8-4593-869c-08e24ab4d543,c2,c3,3375,?,p2,
1769735157.1397016,CREATED,10d5a03f-c145-4f9a-ae5c-3c4f54e9a18a,9c0a8853-38d5-4b8f-87bc-23ecff93ab2b,c2,c3,27,?,?,surb={'id': 'ee1ffd21-e8a4-45d4-8020-b206825a5be3', 'route': ['p3', 'e9', 'i7', 'x2', 'p2', 'c2']}
1769735157.210934,SENT,63a7807f-2e4d-43f8-99e4-ef9bd8c6b0b5,24d76ae0-1cd9-4938-b6bf-4e434d344980,c2,c3,3376,?,p2,
1769735157.2109933,CREATED,e09e2627-8ac9-4439-a82c-9911928c1bd9,f257e160-3338-4669-809f-4e009001e0de,c2,c3,27,?,?,surb={'id': 'efdd4b1c-a5aa-4975-8b89-9cc88cb81478', 'route': ['p3', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769735157.5518677,SENT,ae5e0628-8512-4d63-a66a-e03021bb74e5,ce9b2d85-4480-4950-a3a7-8aa01e124276,c2,c3,3395,?,p2,
1769735157.551979,CREATED,2c85dc84-9585-46f9-8a56-31faa6a589d5,94bf5cde-e68a-425d-bb48-75ad5a078f2e,c2,c3,27,?,?,surb={'id': '7a893f02-2080-418d-a704-40727cd0e0d3', 'route': ['p3', 'e1', 'i5', 'x2', 'p2', 'c2']}
1769735157.7017975,SENT,38fbc097-b753-4783-8846-adbde2563218,ece943c2-5019-4655-bd7a-337e49c72f37,c2,c3,3399,?,p2,
1769735157.7019074,CREATED,b06da087-a7eb-41cc-8adc-780f7689c5a7,4c980df9-b5ce-457c-9bb5-d6b26f3f7c4e,c2,c3,27,?,?,surb={'id': 'f65170fd-e1e4-45b7-91ae-00b55a02a532', 'route': ['p3', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769735157.7663918,RECEIVED,38f139f8-0f32-4ae7-8075-ed9da4882d3b,b5ea7c3c-7315-4458-b0fd-d718c913da0d,c3,c2,27,p2,?,surb={'id': 'd1a7cdae-8329-46fc-a26e-2c062c3e98fd', 'route': ['p2', 'e3', 'i11', 'x7', 'p3', 'c3']}
1769735157.803885,RECEIVED,d7038f21-8aac-45aa-91be-2ab2f9199d52,3e252555-373a-436a-9a18-87d292ff5cf2,c3,c2,27,p2,?,surb={'id': '65a1ead7-5205-40b8-9f61-f5e2eca31f7a', 'route': ['p2', 'e3', 'i3', 'x7', 'p3', 'c3']}
1769735157.9009829,SENT,00fa1cd1-c2b9-4e4a-8438-dda02b5da72a,8bb3e2e2-efa7-4e16-996c-5463cb071a97,c2,c3,3375,?,p2,
1769735157.9012058,CREATED,fab928a0-9563-45ca-bc81-02885da23620,2e783e61-905e-42d5-99f7-bdcc16eb4e1a,c2,c3,27,?,?,surb={'id': '725e98d3-a261-452d-9f90-1efcbdb04bc1', 'route': ['p3', 'e7', 'i8', 'x4', 'p2', 'c2']}
1769735157.936022,RECEIVED,3cadb9c3-6615-41a7-bd46-1911dcf35e36,8b3ecb0a-784e-4d54-86bb-09774b208bae,c3,c2,27,p2,?,surb={'id': '31a025c8-fc19-4d39-b9b2-300a972714eb', 'route': ['p2', 'e5', 'i7', 'x9', 'p3', 'c3']}
1769735158.2392063,SENT,91ef794b-8c9e-4295-8692-84a8bb0632f5,ca8e1a0c-363d-4661-9531-8352513bdc88,c2,c3,3399,?,p2,
1769735158.2393618,CREATED,af6e0a6b-1a46-45cb-b8fc-03a2e1fc5f18,d2df8c23-8f35-4911-a5ec-5820216ab5a5,c2,c3,27,?,?,surb={'id': '57abfc95-368b-4eb2-b31a-f4999941f560', 'route': ['p3', 'e8', 'i6', 'x12', 'p2', 'c2']}
1769735158.302902,SENT,af2c12cb-4430-4bd9-9204-3ffcebe047c7,04de77b3-d691-46c8-b2c0-e5a11c0e21fa,c2,c3,3361,?,p2,
1769735158.3030894,CREATED,3ad39209-fa50-4366-bc24-00073ff148fc,d7b447ee-aaa4-45cc-84ca-6a7522741f62,c2,c3,26,?,?,surb={'id': '9070306a-d1a9-4bcf-9f40-b663b6f83152', 'route': ['p3', 'e8', 'i2', 'x8', 'p2', 'c2']}
1769735158.4023066,RECEIVED,8906a37b-be72-411e-a1c9-09489a910c22,f98378a3-463e-450b-9bf0-5991b631494f,c3,c2,27,p2,?,surb={'id': 'bddef883-a8e0-49dc-b4cb-4c169a5c1247', 'route': ['p2', 'e9', 'i1', 'x6', 'p3', 'c3']}
1769735158.59266,SENT,f4adac21-cf21-4627-8967-35f3f7663436,c7fefb67-d1e8-4101-8c89-73b581905672,c2,c3,3379,?,p2,
1769735158.592747,CREATED,5bddb0e2-aab4-4ee1-835a-78e8473910aa,c2ed5679-8d25-4485-a849-54b15dda47ce,c2,c3,26,?,?,surb={'id': 'cd427d72-3f9c-4ff4-a642-68f128e6394c', 'route': ['p3', 'e12', 'i5', 'x8', 'p2', 'c2']}
1769735158.902921,SENT,050440de-8765-4800-b18d-d5a7b474b5c2,9510250b-9975-4a0d-9496-41eb01553446,c2,c3,3383,?,p2,
1769735158.9029684,CREATED,78f38b29-0b65-4632-9bef-9d3e8eb9e104,2a3e2ac8-3f03-4ee2-8bf8-783c98c67034,c2,c3,26,?,?,surb={'id': '704f7bb6-24f1-4f39-9799-d16404edfb4f', 'route': ['p3', 'e10', 'i12', 'x8', 'p2', 'c2']}
1769735159.0323822,RECEIVED,23ecac70-80e9-4a4f-8bcb-c769eb0c2f81,dab0dfc7-c9f9-434c-93f7-59cbc4bef3a9,c3,c2,27,p2,?,surb={'id': 'cd50500c-c5f7-49c3-8369-f51f28e2772a', 'route': ['p2', 'e2', 'i10', 'x9', 'p3', 'c3']}
1769735159.0852041,RECEIVED,a4c5800c-5ca4-4f1d-8049-68a5c1b74954,65cf8757-cfc7-4f4c-8b71-734a550029f9,c3,c2,26,p2,?,surb={'id': '76df5b5f-0634-4923-9465-ec2eb5889d77', 'route': ['p2', 'e10', 'i9', 'x1', 'p3', 'c3']}
1769735159.1886613,SENT,54b645e8-ebaa-4afb-872a-35f648d41b6b,2e9495eb-4fcf-4276-a4c8-91526829c902,c2,c3,3353,?,p2,
1769735159.1888268,CREATED,ebe8c6ba-f240-418d-8d2b-a04518da4b6e,39d44da8-27c5-4086-a763-ecc59d2b843c,c2,c3,25,?,?,surb={'id': '5d681514-6000-4d59-a1fa-2af0a1b61423', 'route': ['p3', 'e5', 'i7', 'x6', 'p2', 'c2']}
1769735159.2285743,RECEIVED,837067f3-abd5-4a24-a893-f712ce64d87b,24de0fe3-f7fe-4cc3-9d57-b6be4b5904c3,c3,c2,27,p2,?,surb={'id': 'c84daf4c-3a2b-4f85-b75d-cb0240d0d350', 'route': ['p2', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769735159.6259243,RECEIVED,d237e42f-e4fd-479a-9d94-18ae3e3422d6,4d98442b-5e70-4691-9939-92f74338cd1c,c3,c2,27,p2,?,surb={'id': '95e70450-26d7-47b4-a49e-cfa1e86cc59a', 'route': ['p2', 'e5', 'i7', 'x8', 'p3', 'c3']}
1769735159.7264254,SENT,cb807c78-46f1-4a95-8ff5-d9ac377afb4b,33f9e54d-e3f0-4f90-87d3-aebd1c35db14,c2,c3,3399,?,p2,
1769735159.7265584,CREATED,bc4affbc-6edf-4d65-8d65-2cd87a8fca1c,03fa3608-0aa1-44db-bf37-3592610efaef,c2,c3,27,?,?,surb={'id': '587ce765-addf-4144-ac27-40863281d5e3', 'route': ['p3', 'e1', 'i11', 'x1', 'p2', 'c2']}
1769735160.0150678,SENT,93f9acfa-aa1a-4969-a2d1-ba5954b36cfc,a67d4560-089d-47b9-9f74-4b84ce11984a,c2,c3,3375,?,p2,
1769735160.015217,CREATED,34fafd6d-47bb-4af2-abad-1c956465b352,4495a5a7-ceab-4a36-9da1-f4c7409ef41d,c2,c3,27,?,?,surb={'id': '2e1e2c21-576b-4bb2-89cf-ae44f9e9d6b1', 'route': ['p3', 'e11', 'i7', 'x5', 'p2', 'c2']}
1769735160.0814462,SENT,98fd9744-e2e2-49a6-8beb-3aecf9fadf5b,6172b7fc-e72c-4448-833b-ea954ee6fd38,c2,c3,3391,?,p2,
1769735160.081579,CREATED,ba06dec0-4fd2-4f1d-96f6-eca67aed6da3,f476bbba-804f-4e46-ad54-2d7dcd8fc148,c2,c3,26,?,?,surb={'id': '289def04-e6aa-4acb-ba0b-de9c81d6c177', 'route': ['p3', 'e8', 'i9', 'x8', 'p2', 'c2']}
1769735160.2172027,SENT,5fa2f729-a9cf-4ed6-9482-c94f42019d03,f4a2a800-d214-484b-b579-230278b8e711,c2,c3,3383,?,p2,
1769735160.2173355,CREATED,b53c107c-fc87-4e42-b9f7-edfeeeffea63,adf90dc3-2180-449f-a521-cec1ed743f28,c2,c3,27,?,?,surb={'id': '2bbb6f7d-7e57-4204-b806-0a666a640340', 'route': ['p3', 'e4', 'i9', 'x12', 'p2', 'c2']}
1769735160.380912,RECEIVED,3177de53-00b5-44ac-a5da-f4252f08e558,d462a76e-8fdb-497b-985c-f80f92183472,c3,c2,27,p2,?,surb={'id': '320f36c9-3482-4c56-b7ba-3f927fd9a028', 'route': ['p2', 'e1', 'i12', 'x3', 'p3', 'c3']}
1769735160.4247532,SENT,3c9179f7-9761-412c-9e9f-543e686d265b,5aef3006-d4f4-4ec0-a951-b3373bef1480,c2,c3,3382,?,p2,
1769735160.4249032,CREATED,77f4eb67-204a-43bb-96fb-c27ddbfbca6a,9e103e4d-948b-49a5-b860-9e023a926ea9,c2,c3,26,?,?,surb={'id': 'c808ec5f-2cdc-4cb6-bdee-5e6b16f5bca4', 'route': ['p3', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769735160.5669527,SENT,c1506d0b-744f-4549-a30a-81c8729f1027,54d8b84a-d2b7-4b0b-a4cd-ef73e961475e,c2,c3,3396,?,p2,
1769735160.567137,CREATED,dc511a3b-422c-4ead-a535-e9200855a255,59d6f481-3413-4891-8c00-dc9cc5baab4d,c2,c3,27,?,?,surb={'id': '6fb940f0-7a29-49d2-8003-08b7fc9b6d07', 'route': ['p3', 'e10', 'i7', 'x10', 'p2', 'c2']}
1769735160.5963202,RECEIVED,cfe4bdfc-4393-4535-b543-b21717c690bb,25828e70-96be-4f17-8335-09063376650f,c3,c2,27,p2,?,surb={'id': '86e059d7-30a6-404a-8adf-c5474fe67df4', 'route': ['p2', 'e8', 'i10', 'x9', 'p3', 'c3']}
1769735160.6868906,RECEIVED,0d4bc4fe-6616-409f-b03b-5b530fbf7776,159bc730-1806-4f00-9b40-64e37d555c13,c3,c2,27,p2,?,surb={'id': '8c93e69b-d0bf-4acc-91d2-11732f8a1bc8', 'route': ['p2', 'e3', 'i11', 'x7', 'p3', 'c3']}
1769735160.9492643,RECEIVED,e4323563-4f0d-460f-ae1d-472627c1ef26,ea5d64aa-d0a2-4685-ae70-62fc5115f988,c3,c2,27,p2,?,surb={'id': '838d5dd7-3678-4097-816d-0299f1b16730', 'route': ['p2', 'e5', 'i12', 'x8', 'p3', 'c3']}
