timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769761331.7018104,CREATED,69c0270f-9f22-4a00-9ae7-d3c851989746,0e7b9449-c44f-4331-b270-9a1aca7ea52c,c3,c1,27,?,?,surb={'id': '470e0ac8-f952-48b2-aec5-160c4e852ad3', 'route': ['p1', 'e12', 'i9', 'x10', 'p3', 'c3']}
1769761331.737896,RECEIVED,a1f6742d-d873-4e25-ad3b-19dabfc06e0b,9f3cd7db-b48c-4005-82bc-292f40284808,c5,c3,26,p3,?,surb={'id': 'a4e6ec78-cfe4-4eec-9c68-d418d8c51477', 'route': ['p3', 'e8', 'i2', 'x8', 'p2', 'c5']}
1769761331.775326,SENT,27664be0-fb8a-4a77-aff9-42cf23f9c2d5,456b5a38-aca9-41ae-9327-f408b70368ac,c3,c1,3387,?,p3,
1769761331.77542,CREATED,55da16a8-151d-40d6-a544-9159a849f23c,814553ff-5b50-4b90-81f7-d3b3d595220c,c3,c1,27,?,?,surb={'id': '762da054-ddd4-4724-94bc-d247f7926195', 'route': ['p1', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769761331.807823,SENT,4138c2e4-056c-49be-8b92-ed3f26178dfb,f790c349-9a95-4cda-9f68-88c5f58fa8e5,c3,c1,3371,?,p3,
1769761331.80792,CREATED,8842edfc-e730-4d2d-a89f-4d1cbf24ac9f,fe27f8f4-281b-4104-a6f3-81f7c9bc883a,c3,c1,27,?,?,surb={'id': 'fa6912e7-6ad7-4b45-acec-1e7ec9229b70', 'route': ['p1', 'e1', 'i11', 'x3', 'p3', 'c3']}
1769761332.0762465,RECEIVED,6b634036-bdca-4f02-adbe-888483a8a3ab,243be110-7082-42db-a64a-b62b9ad77eff,c5,c3,27,p3,?,surb={'id': '8065c3dc-b585-4e14-8dcb-cbf5bab2cc38', 'route': ['p3', 'e4', 'i9', 'x11', 'p2', 'c5']}
1769761332.285799,RECEIVED,44a86ae6-8993-4edc-90c5-f3bfdae2a4de,c1930895-63c5-4511-ba7d-ee0b64852ced,c5,c3,27,p3,?,surb={'id': '199e9980-71d3-473d-b52d-0437c1123cc8', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c5']}
1769761332.3063667,SENT,10894cda-ef2d-4453-bd44-11d6e9a4d21a,55900562-444f-48ca-beb3-004156619b5a,c3,c1,3359,?,p3,
1769761332.306516,CREATED,ff91f65c-9ac3-4b2f-ab59-13f8cb98d2c6,ec2eac0e-e851-48d0-9dab-bffaad4230c2,c3,c1,26,?,?,surb={'id': '0dfd8ff2-efb9-46cb-b166-9a418e32a862', 'route': ['p1', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769761333.1324835,SENT,4536cfec-12de-46a9-bb35-02bc965bda92,3adeb11b-1d55-4ccc-b651-e07dc2cbb82f,c3,c1,3373,?,p3,
1769761333.1325939,CREATED,3cb5372e-6d0d-408a-960a-9876d295fe50,1bfb742f-02c2-434e-a944-6929b68a3395,c3,c1,27,?,?,surb={'id': '43b81217-036a-46ad-a874-c46755ecb669', 'route': ['p1', 'e4', 'i5', 'x5', 'p3', 'c3']}
1769761333.3877237,SENT,c11f259c-d0e1-4123-a055-201b43115c5b,64a03f3c-6f9a-4454-a8c0-e9998f33f3d7,c3,c1,3379,?,p3,
1769761333.3878345,CREATED,7eb21965-71f4-447e-a242-e5147845a679,f30b5aa3-e3ef-43a4-8d94-d093a8d97354,c3,c1,27,?,?,surb={'id': '577b4413-bdb0-4765-b4c6-a923d53505df', 'route': ['p1', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769761333.3912115,RECEIVED,fe9ae5b7-2bf3-4c6b-8fcc-a8980e24e0d4,4c71d03c-a76d-40bd-a3e0-240b767dcafe,c5,c3,27,p3,?,surb={'id': '67e5a82d-a393-4b2d-8bb4-2930af4d8582', 'route': ['p3', 'e6', 'i10', 'x4', 'p2', 'c5']}
1769761333.3952034,SENT,b8479c2e-bd61-4905-9924-55d908f981b2,cad626b7-3360-460f-a58a-0eafd95b9909,c3,c1,3387,?,p3,
1769761333.3953123,CREATED,544baa78-0883-4ddf-80bd-d5af1712f1da,be9cf65c-4cce-429a-9e38-b5df5e2871fb,c3,c1,27,?,?,surb={'id': '8e9d7455-3ac7-46a7-9aae-d4d72614cb84', 'route': ['p1', 'e4', 'i12', 'x5', 'p3', 'c3']}
1769761333.4162092,RECEIVED,7f9070e2-e914-429c-8bc4-032d7d0802df,b8b281af-4478-4883-b3d9-06244aa9d35c,c5,c3,27,p3,?,surb={'id': '9cb95da3-92d2-4bcd-b591-66acfa04e42f', 'route': ['p3', 'e12', 'i9', 'x1', 'p2', 'c5']}
1769761333.430524,RECEIVED,bf956460-c0e1-4654-90ee-b33e06bfd2d3,e05c3837-6bda-4a0a-9981-a6e38cfdaf5a,c5,c3,27,p3,?,surb={'id': '1e9223e6-3ee1-4886-bce2-3ab68df23456', 'route': ['p3', 'e5', 'i5', 'x11', 'p2', 'c5']}
1769761333.4832296,RECEIVED,d5d42b35-bafc-4996-8e7a-5aced28ffafe,d98b7c8e-e689-41d7-b9d9-83cd7af95fe4,c5,c3,27,p3,?,surb={'id': '36f9eb5a-f449-4d13-b320-7665579cd277', 'route': ['p3', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769761333.5213032,RECEIVED,ded02c2f-84d6-42cd-84c7-321a1b5a7752,b17446c0-483e-408e-8a02-77535f7171a6,c5,c3,27,p3,?,surb={'id': '71e8e44e-f29e-4c40-98f3-30b94a8ad13c', 'route': ['p3', 'e10', 'i9', 'x2', 'p2', 'c5']}
1769761333.940017,SENT,7141ff12-250d-454c-87f0-c597700202fa,2c6dffd5-d7b1-4ede-9a9c-4a461c6cc472,c3,c1,3367,?,p3,
1769761333.9403112,CREATED,a505dff3-a6ee-4d69-b318-df4a6c31a4ab,c6f71342-091d-4b4e-aea9-4e67ad43cc9d,c3,c1,27,?,?,surb={'id': '9c2e70e8-9140-478b-bb09-e6f97dce3d8e', 'route': ['p1', 'e6', 'i2', 'x8', 'p3', 'c3']}
1769761333.996499,SENT,242dbdcb-7286-451d-a2e5-83a6c81f570a,173bdc5d-5ed9-488e-9563-72430c2dc34a,c3,c1,3395,?,p3,
1769761333.9966123,CREATED,73b53fa0-ad68-4df6-bace-1a56e6b2584e,160b334e-0473-44e0-bb4c-99a58f8b7bdb,c3,c1,27,?,?,surb={'id': 'abb8804e-20e2-47b5-ba72-37e1eb12384f', 'route': ['p1', 'e11', 'i2', 'x12', 'p3', 'c3']}
1769761334.1613872,SENT,4f43454c-d5ef-4150-a70b-b5faa32dff50,2715be62-6b83-4ee7-be63-a007241b632e,c3,c1,3384,?,p3,
1769761334.1614516,CREATED,116b5c07-6ce1-4475-a9d5-3de9aa4527af,726c58df-dc3f-4969-ab34-9afd9d1ea2a8,c3,c1,27,?,?,surb={'id': 'ed33f995-d551-46d7-9951-a85b8e84d700', 'route': ['p1', 'e7', 'i2', 'x9', 'p3', 'c3']}
1769761334.2676108,SENT,53934590-263f-4d12-86b9-b09a114098db,29b173d4-3a18-4009-9100-6b6a32c92822,c3,c1,3375,?,p3,
1769761334.2676759,CREATED,f379c166-3905-4af7-b926-e2f5df68d1f7,968157c5-1878-43bb-8b61-4570d492cc19,c3,c1,27,?,?,surb={'id': '0c3f44fb-9a35-4554-88e6-fd2f6ef24e14', 'route': ['p1', 'e3', 'i5', 'x3', 'p3', 'c3']}
1769761334.461697,SENT,40708e40-8e1e-48ad-8c30-e1a63a466f45,9adf2739-edca-434d-a347-83855f571d86,c3,c1,3382,?,p3,
1769761334.4617825,CREATED,d26e00b2-35c6-4449-a798-6418ed57ee67,c2722bad-0cfe-49fc-9780-03712fe85768,c3,c1,27,?,?,surb={'id': 'c85c35bf-5247-45c0-98c5-9257ce261585', 'route': ['p1', 'e12', 'i3', 'x5', 'p3', 'c3']}
1769761334.5559042,RECEIVED,704401ba-e76d-429d-8be9-c636ade93b80,38b8b09f-4296-4fee-99bb-420e8211e2cc,c5,c3,27,p3,?,surb={'id': '641c3944-1d63-4258-9981-0208b0cda6d4', 'route': ['p3', 'e8', 'i11', 'x10', 'p2', 'c5']}
1769761334.6347623,RECEIVED,624bd5c5-102f-4a41-83cb-960bac5c19b9,ce44f311-6bab-4cfa-b189-af67ab14673e,c5,c3,26,p3,?,surb={'id': '1f42edb7-4ed6-47f4-83c7-d5e776dda608', 'route': ['p3', 'e8', 'i2', 'x8', 'p2', 'c5']}
1769761334.9511232,RECEIVED,33f180eb-ccdf-4bd2-b9c9-1f7e88412887,49ef543e-78d7-4868-b47b-aee0b2ef1704,c5,c3,26,p3,?,surb={'id': 'dfcc0d80-7876-4a48-a20e-4e4ade342805', 'route': ['p3', 'e1', 'i11', 'x4', 'p2', 'c5']}
1769761335.03566,SENT,30664f05-9e29-45f3-ad6a-adb65d4a8098,84094f13-65df-401f-9802-b51696db320f,c3,c1,3375,?,p3,
1769761335.0357342,CREATED,766d166e-2f9d-46e7-9a3b-3aa63dbe3a4d,d93ca62a-9ffe-4f29-b743-eb6c78a88a04,c3,c1,25,?,?,surb={'id': '1b696bcf-4d7c-4896-9af6-aa936bed5e97', 'route': ['p1', 'e4', 'i10', 'x8', 'p3', 'c3']}
1769761335.477234,RECEIVED,9486044a-f0fd-4837-8f9f-d1a575d3ae2f,fd0f6862-29c4-4e10-ad8d-bfa37781ef61,c5,c3,26,p3,?,surb={'id': '8278ce37-bcbf-4bec-892a-d0e524e8545b', 'route': ['p3', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769761335.481993,SENT,2e9bc406-e5a0-4f89-af7d-751068a0a559,d17a3c72-abf5-44c4-b640-04cc882c5193,c3,c1,3379,?,p3,
1769761335.4821808,CREATED,78dd21cc-b278-4090-a5a0-8b045a5a053a,0a5f6ef6-cb7e-401d-ac92-f709f6e3aaf1,c3,c1,27,?,?,surb={'id': '0c2449bf-3d34-4178-aeb8-0a1ac3e8effc', 'route': ['p1', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769761335.6601229,SENT,d3e59003-6447-4656-bf00-d4fc2f87e423,12ec0ff0-225b-48ab-bbe3-f481b33003f4,c3,c1,3377,?,p3,
1769761335.660228,CREATED,d7f71df0-5ba2-4d0a-abc9-4e8b3d222fd0,587586ee-0024-47ad-b50c-e0e5634c7498,c3,c1,27,?,?,surb={'id': '3d48613b-a69b-47ca-a426-522c9d345c84', 'route': ['p1', 'e12', 'i1', 'x6', 'p3', 'c3']}
1769761335.7937727,SENT,eedbc73d-7db0-430e-939a-d23510f652ac,73f9ff41-a23e-471d-8e5b-374e31d49aa6,c3,c1,3376,?,p3,
1769761335.7938704,CREATED,3504df35-059a-4392-9df5-235913937931,46a701fb-b631-4899-8368-622b7b90ce9a,c3,c1,27,?,?,surb={'id': 'd2a4fbaf-ed61-401a-9589-41b38b31eb97', 'route': ['p1', 'e1', 'i11', 'x5', 'p3', 'c3']}
1769761335.939863,RECEIVED,08035e77-bd06-46a3-bd07-deb8754cd9d4,79700b59-4270-49e5-b9b5-2c0d716196e5,c5,c3,27,p3,?,surb={'id': 'cd867628-2959-41c8-8176-396a8bf32101', 'route': ['p3', 'e8', 'i12', 'x7', 'p2', 'c5']}
1769761336.105067,SENT,64cc7c28-f511-4bae-8d0e-54c1b367c9b6,c22343c4-5326-40bd-88d9-c9c6e1ec7dfe,c3,c1,3377,?,p3,
1769761336.1051736,CREATED,3a2290c2-efb6-4eee-a6ae-d4c2695e2ca3,f4984e90-6f5f-42a5-a309-37179f9446a3,c3,c1,27,?,?,surb={'id': '8caa2815-d798-4878-b94b-ffd051586ade', 'route': ['p1', 'e8', 'i11', 'x10', 'p3', 'c3']}
1769761336.1461778,RECEIVED,193e4567-5e6e-4438-ac07-cfa95f4b3a4b,2b24b63c-3d00-4f03-9879-7d4135a31aa5,c5,c3,26,p3,?,surb={'id': '45e423b3-a51d-424e-b435-0c861ed964ed', 'route': ['p3', 'e7', 'i1', 'x7', 'p2', 'c5']}
1769761336.1725216,SENT,b82c0a6e-fe42-48f7-a8b9-0ec04e35b703,2aeecbee-e8ad-4f4f-aed3-488549831f2f,c3,c1,3380,?,p3,
1769761336.1726208,CREATED,658f9db4-77b8-433b-8711-c979d210a83a,4688e5b9-cf31-45e9-a2a6-7868aef42b0d,c3,c1,26,?,?,surb={'id': 'e0758e02-0bd3-453b-aaf5-6f82670eb37e', 'route': ['p1', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769761336.497358,SENT,3dcbf821-3544-4b37-aaac-25083f2595dd,b97e0755-a3c6-4229-b82c-d25bedcdf6fc,c3,c1,3368,?,p3,
1769761336.4974616,CREATED,e86927ec-eb6c-479c-aab2-1d0d0b01efb5,7afbb2f9-0bf5-4e9a-b25f-7370edc2c63b,c3,c1,27,?,?,surb={'id': '6c94d44d-68db-4b29-be58-09eb302f9529', 'route': ['p1', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769761336.672323,SENT,d63e2e60-f3a5-4c49-a5e3-4167f5a10f7d,d6067d3e-1fa1-4a62-909b-b93fa3f502a4,c3,c1,3359,?,p3,
1769761336.6724236,CREATED,5a3d7bdd-55b8-4859-b715-28198bc02a03,67a04681-380d-4cef-b7a7-37a5b1897283,c3,c1,27,?,?,surb={'id': '051a7652-c2b4-4588-9ee6-32063b5e42f1', 'route': ['p1', 'e5', 'i5', 'x11', 'p3', 'c3']}
1769761336.7255547,RECEIVED,4162f4ae-d213-4669-8c65-87428f2a2668,a2ebf7db-d695-46d6-957e-57b6c8c7848e,c5,c3,27,p3,?,surb={'id': '18656788-cd0f-4d94-9031-3cf5bccd562c', 'route': ['p3', 'e3', 'i6', 'x4', 'p2', 'c5']}
1769761337.0422027,SENT,53250f6f-02a7-4cd4-82c3-41851640a1b0,5d264e2d-61c4-44d0-8e3a-fb2fcc187c44,c3,c1,3355,?,p3,
1769761337.0422645,CREATED,9d817865-940c-4274-a010-b3e8b35727ac,b7454e1a-cd35-49fb-b318-89efba263849,c3,c1,26,?,?,surb={'id': 'd08032e8-130e-40c5-84c2-ed77a4b86164', 'route': ['p1', 'e5', 'i3', 'x2', 'p3', 'c3']}
1769761337.2480686,RECEIVED,b3c4e0bf-5ca9-42bc-a11c-61bd91751bf7,8d62b66a-c24a-4118-b70a-b25b394c7340,c5,c3,27,p3,?,surb={'id': '7c3bf5b4-e3fa-458b-87e1-786c9691fc45', 'route': ['p3', 'e1', 'i1', 'x7', 'p2', 'c5']}
1769761337.6544628,RECEIVED,150426ea-64bf-4690-b829-c138e6e679c3,a094872e-9866-460c-89ea-e26882e6215a,c5,c3,27,p3,?,surb={'id': 'c49f832b-d285-44da-b1e5-b7f2fa25960f', 'route': ['p3', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769761337.760612,SENT,3312b615-39ec-4dc1-b943-e20811a63a4c,a167d8a0-4d45-4c2a-9dbf-8e6401d8c5e0,c3,c1,3396,?,p3,
1769761337.7607026,CREATED,1fe08deb-efdd-453d-b516-50bd2abb82dd,63821733-4b1a-48d9-aadb-49c4d39ed7b7,c3,c1,27,?,?,surb={'id': 'f8ca2094-e1c9-4df6-a4a0-cc0bd34d4fa7', 'route': ['p1', 'e8', 'i12', 'x11', 'p3', 'c3']}
1769761337.9441276,SENT,8c6bf46a-1592-4f62-bb1c-030b1d9d4d32,2b361456-a262-4a0b-a4a0-fff02a8daf02,c3,c1,3399,?,p3,
1769761337.9442255,CREATED,f0691357-7839-4507-b6cd-c881a559c989,16537c49-e3d6-4002-a580-6ee9672a8038,c3,c1,27,?,?,surb={'id': 'ec264891-b994-400e-a8e2-f0ed2a72b7ab', 'route': ['p1', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769761338.28406,SENT,b0a0f2ae-8e5b-4c4f-bf9e-836c7601684c,37d95991-8af3-4e1a-bb2b-e981b788a518,c3,c1,3395,?,p3,
1769761338.2841494,CREATED,9191b728-6bc1-408e-9539-183222194087,49122bdb-76b5-41b8-8b01-7e24a04a7e1f,c3,c1,27,?,?,surb={'id': '41d9c270-d754-4232-8b2c-62c5d53e7655', 'route': ['p1', 'e12', 'i1', 'x11', 'p3', 'c3']}
1769761338.3116908,RECEIVED,1d1315e7-7b31-47d4-81d4-0119ac73a0e0,342ca9b5-cc09-44f6-a4df-f41bb16e37ce,c5,c3,27,p3,?,surb={'id': '4b2c3418-267f-4c31-a7fe-1c98d3d6a851', 'route': ['p3', 'e1', 'i9', 'x4', 'p2', 'c5']}
1769761338.692279,RECEIVED,31b1a188-c339-4fa3-bfa1-a55bef2ba2ea,70b02403-d08e-44c5-8d91-f7f22e353251,c5,c3,27,p3,?,surb={'id': '764cbf0f-3e30-4f51-a389-76e8c0c140fb', 'route': ['p3', 'e6', 'i9', 'x2', 'p2', 'c5']}
1769761339.0794985,RECEIVED,54b3f982-c620-42d0-bc9b-d79f9b8ed11e,6bd2246d-3f81-4c60-902a-c9af495364de,c5,c3,25,p3,?,surb={'id': '645223d2-c685-40ab-8c94-e8777deef2dd', 'route': ['p3', 'e2', 'i4', 'x10', 'p2', 'c5']}
1769761339.1318877,RECEIVED,a003ce1d-6231-4836-97bd-e29dcb2aa280,edd719d1-7999-45d0-a47b-2a023050d26b,c5,c3,27,p3,?,surb={'id': 'ffa988d3-9e13-40cc-90fc-9fe4f2f06e67', 'route': ['p3', 'e2', 'i2', 'x2', 'p2', 'c5']}
1769761339.161493,SENT,27050777-eabc-4ba5-8bd7-e679c1424460,125bf296-819b-4480-b3f6-497440b0c9f4,c3,c1,3360,?,p3,
1769761339.1615815,CREATED,1d2370c3-74ed-4546-ba41-0fc3a2224d7a,9d881655-6b5d-48ef-b5a5-2e60c18f4f05,c3,c1,27,?,?,surb={'id': 'c1826e58-376b-44c3-b738-e888f5e60e5b', 'route': ['p1', 'e4', 'i6', 'x7', 'p3', 'c3']}
1769761339.2197711,SENT,5b9ebad6-ea0c-47b4-b4db-cf07a6d44862,f338b6be-6eb1-411d-9399-3f932618a277,c3,c1,3384,?,p3,
1769761339.219856,CREATED,685fbab1-d4e2-48f6-b9b1-0efe2886e86f,a340bed2-9fdd-4d7d-b5cf-b3ca0e337f9e,c3,c1,27,?,?,surb={'id': 'c467bdd4-3a36-4c86-b668-83d2448e6622', 'route': ['p1', 'e8', 'i4', 'x10', 'p3', 'c3']}
1769761339.265168,SENT,c1b22297-64c6-43f0-b22f-0f90b3548a94,ed0fe3b0-c33e-4eb2-ae27-b5d10f00583e,c3,c1,3364,?,p3,
1769761339.2653463,CREATED,1f49b94f-c212-4487-9f1a-186b8d2c589f,c32efbc8-37bd-4b59-a5ff-426baa3bca3c,c3,c1,27,?,?,surb={'id': 'b4381e6f-df84-4191-8676-67c71f8ae457', 'route': ['p1', 'e7', 'i6', 'x8', 'p3', 'c3']}
1769761339.3155682,RECEIVED,57a938f8-21bb-437b-a830-fd54d3946f41,c2cdeb89-9e50-403c-90e8-48b948ea90db,c5,c3,27,p3,?,surb={'id': 'f4fe43f3-a445-4d2c-a5cb-89e9883d1144', 'route': ['p3', 'e9', 'i11', 'x2', 'p2', 'c5']}
1769761339.4886932,RECEIVED,91400e08-3dd6-4554-9d3b-eea9e08aa343,777cc043-0146-44f3-8670-3a5c99c08bb6,c5,c3,27,p3,?,surb={'id': '063404be-9f7f-4215-a849-ea7403bbeaf0', 'route': ['p3', 'e3', 'i6', 'x9', 'p2', 'c5']}
1769761339.506252,RECEIVED,d4b833d8-98bd-4a8d-8727-148e7980a4c3,81bcc7bc-5ee2-41d9-9853-7df8ae09ee36,c5,c3,26,p3,?,surb={'id': '6c4ac772-9fb0-4bb0-8089-95173f4154e6', 'route': ['p3', 'e9', 'i1', 'x10', 'p2', 'c5']}
1769761339.9758937,RECEIVED,18a98a1f-c203-4e67-89b3-4d4be176d000,173e777d-9bc4-4385-aa56-020dac2525c9,c5,c3,27,p3,?,surb={'id': 'd7ebe916-ecbc-45f8-81ab-821dcfbd3435', 'route': ['p3', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769761340.0068605,RECEIVED,673eeeb2-352e-4358-ba68-afa7c149d285,d5f5995a-ca23-4dd4-bad8-47b15bacbf12,c5,c3,27,p3,?,surb={'id': 'c0283d5f-57a1-47eb-ae3b-c63e746cf5ba', 'route': ['p3', 'e7', 'i12', 'x11', 'p2', 'c5']}
1769761340.028508,SENT,36a3634a-40d2-40e9-82a3-914678ee92ba,f6a8108b-23e9-4f96-8e57-37dba6c98a79,c3,c1,3383,?,p3,
1769761340.0286417,CREATED,92d99e97-b17e-4fa6-b84a-2b2304a7f6fd,4e0ec2f5-9075-4be0-bf2d-02b2bfd9f272,c3,c1,27,?,?,surb={'id': 'a6fd2393-da11-4a5a-af5d-d3cd93f2fe38', 'route': ['p1', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769761340.0398142,RECEIVED,4a4d14d3-657c-4d5f-b4d7-4f8e1b599055,63385337-d3d6-4125-9f93-1163b0f67e39,c5,c3,27,p3,?,surb={'id': '84f386b6-e091-4658-92ae-c82222c4ca75', 'route': ['p3', 'e6', 'i2', 'x5', 'p2', 'c5']}
1769761340.0559115,SENT,254360fb-0ba1-4d4a-b31b-1cc07e320c45,ee245cd5-1b4f-4513-ab5c-65f560197396,c3,c1,3393,?,p3,
1769761340.0560057,CREATED,9f5a71cd-00a0-474d-b0a3-5897b8dd832c,b781e94f-e06c-40a9-90e2-7bbe0dacdaff,c3,c1,27,?,?,surb={'id': '78130d28-89f3-4aaf-bc5f-57154c313f79', 'route': ['p1', 'e3', 'i12', 'x5', 'p3', 'c3']}
1769761340.1294198,RECEIVED,f0d48757-7cf6-4879-bfe9-c38baf49860e,4f6f8aca-836d-49f9-a789-d1efd286d04f,c5,c3,27,p3,?,surb={'id': '4f405ccc-40db-4257-b236-817ae7fb8c58', 'route': ['p3', 'e7', 'i12', 'x6', 'p2', 'c5']}
1769761340.1394117,SENT,60bede24-4406-4ec0-80aa-22a62cb43265,c4b11ed5-6567-44dc-8927-5621abd3132c,c3,c1,3355,?,p3,
1769761340.1394877,CREATED,ca8f4943-b0d8-40b7-a44a-b9e85977b5e0,ad165916-f19c-4762-b392-450e2c4fd21d,c3,c1,26,?,?,surb={'id': 'd37e5968-7727-4c86-a99b-a4d4ab088ac6', 'route': ['p1', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769761340.2275372,RECEIVED,6ab66924-a92e-448c-81e1-236e9157e8fb,e1d163b4-6ce5-4ca4-b898-597e1e5f6052,c5,c3,27,p3,?,surb={'id': 'd7b6c153-7dca-426b-be2c-c3a3531e3820', 'route': ['p3', 'e6', 'i10', 'x9', 'p2', 'c5']}
1769761340.2294636,RECEIVED,e0f3dac1-c7f7-48bc-892d-5199b027a37d,7d8c52ad-ffbd-4a1f-a5ce-280c0683a361,c5,c3,27,p3,?,surb={'id': 'e27c20d3-c340-4965-92e8-de0177e4cb31', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769761340.4644878,RECEIVED,08b931a9-9eec-4555-96e7-de7fc240329b,b0d09d6c-44ed-44b8-9454-09d1454e7e3d,c5,c3,27,p3,?,surb={'id': 'fe540165-6a76-4189-93b8-ebabb7c6daf1', 'route': ['p3', 'e6', 'i10', 'x2', 'p2', 'c5']}
1769761340.5930045,RECEIVED,c2ea6e70-b6bb-4c19-8a15-cb8ab0dd0d4f,3e40fdef-1dff-44c2-a961-8f335e764e8a,c5,c3,27,p3,?,surb={'id': '7eaeb1a6-9861-4935-b6b0-c07889a4c35f', 'route': ['p3', 'e8', 'i4', 'x4', 'p2', 'c5']}
1769761340.8154266,SENT,e1ba0a2c-6b33-4816-b4c4-f33f7afff99b,262e0b40-6678-4e36-a2ba-d67dc56193ce,c3,c1,3397,?,p3,
1769761340.815561,CREATED,3c70ea25-e5e4-4748-8a88-7ad6e3b05553,ba7cb402-80f0-42ab-9a23-24f67849a798,c3,c1,27,?,?,surb={'id': 'f15a3ecf-b13d-48f2-b494-2fd14ae958eb', 'route': ['p1', 'e9', 'i10', 'x6', 'p3', 'c3']}
1769761340.9003205,RECEIVED,a1ca3ff9-7a7f-4d83-8bbd-11a87e85a957,13bc4b72-7f64-45b4-ae8a-4e0d8bc9067d,c5,c3,27,p3,?,surb={'id': '6e51b9ad-687a-4b96-baef-6e7a2650e302', 'route': ['p3', 'e12', 'i2', 'x1', 'p2', 'c5']}
1769761341.170504,RECEIVED,c292a3bb-f0ac-4b0d-affe-08b3e9b236fd,02724ce4-7b10-459c-a6c7-0fe81eb824c9,c5,c3,27,p3,?,surb={'id': '218f2e4d-bbb1-43db-a39f-5489e20833fb', 'route': ['p3', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769761341.2783644,RECEIVED,d358b288-9319-41d8-b417-c2a2366b866a,b9283c62-b368-439d-878a-321b13be3fc0,c5,c3,27,p3,?,surb={'id': '6e17d9fc-11e7-4cc0-8efd-246d6603aa78', 'route': ['p3', 'e2', 'i7', 'x3', 'p2', 'c5']}
1769761341.3631048,SENT,9b10e755-9140-4280-b6cc-e46b85e92349,cc10b02d-84b1-4f14-b699-048e5997812e,c3,c1,3397,?,p3,
1769761341.3631957,CREATED,6ab38c0c-a72e-42be-83b2-b3f73f92de7b,ec64ce6c-29ee-4ec0-89c1-6b5988590eb7,c3,c1,27,?,?,surb={'id': 'd6937a6b-df27-4c01-9c62-f8e4317f94d1', 'route': ['p1', 'e3', 'i11', 'x12', 'p3', 'c3']}
1769761341.4819686,SENT,19698ba9-6d85-4921-b592-7b7cea115309,d110eec5-ead4-423c-9830-d45a61d93136,c3,c1,3384,?,p3,
1769761341.4820604,CREATED,b5a2bc95-3575-4c6c-a13f-080bf8802bb6,16c1a7e4-0f84-4554-ab80-4ac521e3670e,c3,c1,26,?,?,surb={'id': '697f1810-8c55-483b-9f7a-233c5673eb2a', 'route': ['p1', 'e9', 'i2', 'x1', 'p3', 'c3']}
1769761341.7172651,RECEIVED,ad5b6d97-fe4f-41e6-aa5e-9b349e66c003,627e2d40-1765-49b1-b2a0-0a172835084e,c5,c3,27,p3,?,surb={'id': 'fcd4099f-4fe5-42eb-b4b2-d81aba934a50', 'route': ['p3', 'e1', 'i5', 'x8', 'p2', 'c5']}
1769761341.9503546,RECEIVED,14d50165-6dbb-4134-849e-f6b8b20e282b,37ceb682-16fd-4ccd-a8e9-55dd3481a6a1,c5,c3,27,p3,?,surb={'id': '52b5a56b-0973-4c85-aa7e-02b55e5221b7', 'route': ['p3', 'e4', 'i10', 'x1', 'p2', 'c5']}
1769761341.9673145,SENT,c495d9d7-1d9f-4fdd-8241-f0b3e5f06003,eaf2ecb8-d836-4a5b-beaa-dacfb2bf99ea,c3,c1,3396,?,p3,
1769761341.9674351,CREATED,7a45ff88-fa3e-429b-8b55-062bd98c0f50,499eee56-f109-447b-b65c-f935306fae14,c3,c1,27,?,?,surb={'id': '7ddfbf8a-2536-4f35-a0a8-89edd029ddf6', 'route': ['p1', 'e9', 'i12', 'x1', 'p3', 'c3']}
1769761342.0056498,RECEIVED,a9abdb89-f108-4529-a657-0fcc16f95ba5,a27398b2-dabf-46cc-a137-977f388fcca6,c5,c3,26,p3,?,surb={'id': '16391807-6d22-4498-9df5-c7eeaa49db6a', 'route': ['p3', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769761342.0705736,SENT,0b571c96-f9fd-4e77-93ad-fd2f23e2d0c9,a2ad076b-6481-469f-a07e-724a7234a219,c3,c1,3392,?,p3,
1769761342.0706427,CREATED,db13904f-23ef-4ef7-8917-781e7f2e57ec,399137ae-636d-4797-94f0-54a078b2b74d,c3,c1,27,?,?,surb={'id': '7499085b-10b1-4570-b61f-0d71352c70bb', 'route': ['p1', 'e12', 'i7', 'x8', 'p3', 'c3']}
