timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760870.0039496,SENT,1993adda-8462-41c0-8739-e389d0bccae1,d05dfdd2-2166-4666-9fb4-aafbe19b31ea,c2,DROP,2020,?,p2,
1769760870.00432,CREATED,e5d71fd9-9694-4e3d-8bf3-bf89ffce36a2,a787b9f8-7b55-45fe-9a53-4c10de56e5ac,c2,DROP,27,?,?,
1769760870.0487351,SENT,cbe585a2-f7be-4a57-9a47-a4e3377c1824,5417fbb0-e04d-4d3b-ab5e-4fba9c6aa7b3,c2,DROP,2029,?,p2,
1769760870.0488546,CREATED,203522a3-d316-4347-baae-5ff3e5921014,17f81809-6ea0-4cb3-a307-6f7a2e5c7fd6,c2,DROP,27,?,?,
1769760870.089672,SENT,ad9cb1c4-2150-4ce1-b40b-533eb3405a68,09036a0b-3f82-471c-a072-9f8ac7e179de,c2,DROP,2032,?,p2,
1769760870.089788,CREATED,24222296-3adf-4d7c-b6e5-e10dfe46ef21,166df0f1-b206-4a03-9bd1-2aea2c576e98,c2,DROP,27,?,?,
1769760870.4645228,SENT,19c3da1e-6ed8-43c4-abae-493c33b429e2,b0574549-f906-4b24-b678-b84a7eaeadb3,c2,DROP,2017,?,p2,
1769760870.4646418,CREATED,34859c43-b543-4ca0-99b3-084107b51dbe,406e8eeb-f3bd-46be-8e8c-fa034f1a3b2d,c2,DROP,27,?,?,
1769760870.632484,SENT,408e53dc-501b-4ced-ad9b-08d487e648a7,425b1e77-cdc4-4771-b5f5-e380bc8a0c0b,c2,DROP,2032,?,p2,
1769760870.6327238,CREATED,05d8008d-a42f-4dce-8de0-c1fbe0fb32a1,dae9e878-545c-4738-a09d-786335cf6a48,c2,DROP,27,?,?,
1769760870.6729302,SENT,620b2288-a327-4e3c-9df6-a89673cde0be,ec5d7ad5-ff5b-4e75-8d87-a62f00edc796,c2,DROP,2014,?,p2,
1769760870.6730728,CREATED,725658ce-ee60-4da7-bd22-15f0942e6f20,0153056b-a795-4458-897f-038e80ca85fd,c2,DROP,27,?,?,
1769760870.720939,SENT,16c1a82a-4681-4c0c-8a06-c677c81492e1,89b473f3-0b6b-4bcc-8fe6-e32c0166b7b9,c2,DROP,2026,?,p2,
1769760870.721079,CREATED,c98e233c-84e5-47ec-abe9-22220f7b2d1f,144ca4c6-4330-4f63-a6ab-535d06f66695,c2,DROP,27,?,?,
1769760872.12042,SENT,2f50d243-386b-4723-a357-0b6da52b6ab6,bb71b777-f1a0-49d0-b91a-a5dec68793d0,c2,c5,3377,?,p2,
1769760872.1205552,CREATED,1af44f5a-fb46-4f76-aa99-68fe16f42392,1180dd9a-e7f5-495b-ad0f-22e71e05c218,c2,c5,26,?,?,surb={'id': '8d9065d8-2e03-4b34-a1a5-d70b0c289087', 'route': ['p2', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769761388.6202302,CREATED,7e0f4d6c-e3ee-4fd7-9593-85598ca7cba1,2f6fbf1f-7efa-4093-b1b2-3211ffc645a9,c2,c5,27,?,?,surb={'id': '1f7e417a-600f-444a-8316-500f721cf741', 'route': ['p2', 'e10', 'i7', 'x1', 'p2', 'c2']}
1769761388.8942742,RECEIVED,f8130d84-2365-4131-a153-c7d855134ff9,c66c35b9-1018-42b8-8292-5befd8f5d010,c4,c2,27,p2,?,surb={'id': 'c366e0b1-0eb6-4fec-91ed-aebc248ef02d', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c4']}
1769761389.1898181,RECEIVED,b2147453-9dd6-4b32-b783-edd564def79e,6c41b19d-7bfe-4592-a16b-36790592f5c8,c4,c2,26,p2,?,surb={'id': '47bf3e17-d670-438b-baf9-734a0f222d44', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769761389.2027872,RECEIVED,118709cd-9dec-409c-8d72-7bf9c4711635,30a6a2b9-41be-4075-97ae-fc5162302064,c4,c2,26,p2,?,surb={'id': 'b83e2d3b-1a87-4dd5-a5f0-a333370fc1df', 'route': ['p2', 'e12', 'i11', 'x10', 'p1', 'c4']}
1769761389.3071783,SENT,d23ef091-cc96-4b1a-b68c-f91a8326451f,02fb089e-dbe1-4ba0-9825-71e49f107137,c2,c5,3371,?,p2,
1769761389.3073337,CREATED,a3059fed-6cc2-4f0e-9b26-3e7c574a22d8,a8f3f2c5-1e2d-463c-9d85-b621f70b0061,c2,c5,26,?,?,surb={'id': '575557de-7ea0-49fc-a9c4-9adb113fe02c', 'route': ['p2', 'e8', 'i8', 'x9', 'p2', 'c2']}
1769761389.5776043,SENT,1d7c237b-85fb-40b1-8160-b2ed2d9c5669,3ab98afa-2764-4af7-bad3-acb2dc3ae7d7,c2,c5,3411,?,p2,
1769761389.5788755,CREATED,40c31fa3-7375-4417-9572-23b3c3f68206,4575b6db-72c3-4663-a058-fb318af61134,c2,c5,27,?,?,surb={'id': '761d1cf8-5b14-4edc-bb7f-5b1f079ea5e7', 'route': ['p2', 'e10', 'i10', 'x11', 'p2', 'c2']}
1769761389.6614609,RECEIVED,1814e6ae-f908-49dc-8fea-7b99fde5a2fa,afa6edb8-2080-4638-957e-33fda8de2e5e,c4,c2,27,p2,?,surb={'id': '105efea5-5a92-4748-91db-dafccdb57687', 'route': ['p2', 'e8', 'i6', 'x2', 'p1', 'c4']}
1769761389.7961967,RECEIVED,3986148e-be02-478e-b47d-1e0f94578028,73c9a072-908d-4a15-82f2-a3042099e43b,c4,c2,27,p2,?,surb={'id': '084bed93-67f0-4c4a-9dc2-437867d599e3', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c4']}
1769761389.9468987,RECEIVED,3002e768-b8b2-4386-90c5-16aeae47de9c,75b0d7e7-01ad-47b0-aa84-6d7c552c5f46,c4,c2,27,p2,?,surb={'id': '17fac884-5b52-4f16-aa7e-f404babf2991', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769761390.4418924,RECEIVED,1316d5e5-dc6d-47ff-83fd-7e88f5d7d703,5fdbe7b2-be3f-4915-bef3-d162e1d3dc42,c4,c2,27,p2,?,surb={'id': '4bdefe74-ea46-44b7-a16b-1e02cbd64d0c', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769761390.8561678,SENT,011a270b-5ba7-4ff7-bea6-1eda6beb6adc,ffd82ace-6b71-4be9-b765-b06e5af2c1ab,c2,c5,3392,?,p2,
1769761390.85627,CREATED,33b9f02a-25c8-408c-bf2c-eadb2ab9a3da,20dd9e83-bc62-473b-b18c-95ff2e7ab64e,c2,c5,27,?,?,surb={'id': 'd408b030-cf05-4b7e-b1a6-0f39e89cccee', 'route': ['p2', 'e4', 'i8', 'x10', 'p2', 'c2']}
1769761390.8684924,RECEIVED,6ace088f-45a2-441b-912d-ace129f77ec9,0fc2a7ac-39f7-46d5-913b-4994c2d1b03b,c4,c2,26,p2,?,surb={'id': 'e659fe36-ffa9-47b2-8c6d-eefdca710090', 'route': ['p2', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769761390.9039586,RECEIVED,9cb50c09-d78b-465d-af92-df49932aea37,c8aa0c9c-693f-4b07-8c83-415fab3c8c0d,c4,c2,27,p2,?,surb={'id': '2cbb7c88-d41e-424c-9cb6-3f1857bcb70d', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c4']}
1769761390.9842877,RECEIVED,680098ab-08d0-4107-9179-b503e3211f94,f0c584b1-014f-4067-9578-e26337c3bb79,c4,c2,27,p2,?,surb={'id': 'afde623a-6904-4ab6-bf05-cbc7a9935ae6', 'route': ['p2', 'e1', 'i2', 'x3', 'p1', 'c4']}
1769761391.065093,SENT,53fa676e-957a-4fc6-b1b4-e0764e9b712e,5020c5a2-b0d9-4253-88be-bfcc4c47bebe,c2,c5,3387,?,p2,
1769761391.0652056,CREATED,2675b9a9-9052-4c76-ac20-59b27496cd33,c1806d74-1699-4806-9b67-9760e5f0137f,c2,c5,27,?,?,surb={'id': 'f108e331-4c2e-4e9a-9c03-ea341faa8389', 'route': ['p2', 'e10', 'i6', 'x12', 'p2', 'c2']}
1769761391.29508,SENT,71e49337-d495-41bb-ab21-018f1af5292f,7123dca0-857f-4112-8ee2-6be569b635ac,c2,c5,3396,?,p2,
1769761391.2951849,CREATED,2e879e1f-daa4-48ab-bbab-ab627881093e,3bc0f0c1-9acb-4176-b503-7e8fe497bacc,c2,c5,27,?,?,surb={'id': '460f9f71-420b-49e6-936d-90d3cd8d81b3', 'route': ['p2', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769761391.3289027,SENT,a8fcd739-2930-4afc-b81b-fc673365beb4,fb91e4b9-4fa9-4437-a946-b0c2e1b380e1,c2,c5,3363,?,p2,
1769761391.329005,CREATED,4d203fcd-a314-4189-9c69-ef2567275adf,e9ea110d-bfe4-4886-85f3-79c70e18a803,c2,c5,27,?,?,surb={'id': 'c1f95aa0-0dbc-45b1-b597-fc28acfffb91', 'route': ['p2', 'e3', 'i3', 'x8', 'p2', 'c2']}
1769761391.6660326,RECEIVED,40d00c76-ed7a-490b-87d2-5772811f9214,19ea934b-4e8b-4908-8f11-0b20e226a8fe,c4,c2,26,p2,?,surb={'id': '0f37c19e-2e2c-4057-9d0b-706298765361', 'route': ['p2', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769761391.8428705,SENT,f43b74d5-2d8d-410e-ab5c-4d6127a6528f,4fc934bd-dfec-4b45-a5a1-4450bec854f7,c2,c5,3381,?,p2,
1769761391.843003,CREATED,93df9343-3551-4cbd-9480-2672b7fb4615,a240e38d-efdf-4e89-89a0-1d80ca608bc3,c2,c5,27,?,?,surb={'id': 'd17730c4-0c6d-4585-9e68-d531fed2d6b1', 'route': ['p2', 'e4', 'i10', 'x12', 'p2', 'c2']}
1769761391.9019957,SENT,95504ce9-83ba-4fdc-abd9-b925d9ca8687,64cdf55f-5381-4815-84ec-aa3b2332497d,c2,c5,3377,?,p2,
1769761391.9023225,CREATED,a2e20a90-2b6d-4e37-a28a-267a2d363bf3,20d954cc-c4a0-4baa-9f07-9e89f1c610fb,c2,c5,27,?,?,surb={'id': 'ae29d603-8893-465d-9e2d-b9fdbddd67bf', 'route': ['p2', 'e2', 'i6', 'x2', 'p2', 'c2']}
1769761392.2028053,SENT,3cd8b41b-8a0b-4691-bd92-a6377d65ec66,4ee1c567-762f-4f0f-9702-b2ab2d8ad2e6,c2,c5,3406,?,p2,
1769761392.2029004,CREATED,82a3ffac-dd31-420d-9def-4e97cb135eea,4e19221f-90c1-4e38-b895-1e08db58a206,c2,c5,27,?,?,surb={'id': '21682dc3-f5d6-4a67-8388-02f320a04c94', 'route': ['p2', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769761392.2372549,RECEIVED,1002843d-0ad4-4d81-afb8-602038d4a1ba,a8e6535d-3c94-49b4-b7e5-6801c74ec4ba,c4,c2,27,p2,?,surb={'id': 'ab2b5d2d-38dd-4bf0-9f3e-05ca60168c3e', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c4']}
1769761392.3303077,SENT,1ab56f9d-990b-42e5-a09d-ef3ffda19069,b85568bf-733c-4e30-bbf5-f7d635006cc4,c2,c5,3387,?,p2,
1769761392.33042,CREATED,06aa8c58-30d0-44e5-b7af-2557edd885dc,de384201-b687-4536-aa06-b6055e0ebaf9,c2,c5,26,?,?,surb={'id': 'eee80ea1-42a1-44ac-a33a-735cc20191a1', 'route': ['p2', 'e1', 'i12', 'x3', 'p2', 'c2']}
1769761392.5463815,SENT,3db47089-4887-4bd9-87ea-8166473955bb,28f1856a-14bc-44b9-809e-74b5c02a5ebf,c2,c5,3377,?,p2,
1769761392.5464761,CREATED,800cb148-b489-465e-ab8a-7236b45aecdc,4615407a-a4a2-4ca5-85f5-3041aa72ca28,c2,c5,27,?,?,surb={'id': '248d3b03-dcd2-4b2d-9870-0fcd0616e71b', 'route': ['p2', 'e5', 'i9', 'x7', 'p2', 'c2']}
1769761392.617383,RECEIVED,cbb608f0-111c-460f-9802-6001b5eb8b41,66fd3cec-f7e5-4f65-b2b2-58c0fdd18019,c4,c2,27,p2,?,surb={'id': 'b39f7f9b-7d0d-402f-a77c-68f649604f7e', 'route': ['p2', 'e3', 'i1', 'x9', 'p1', 'c4']}
1769761392.6424835,RECEIVED,6ab2c487-2668-428e-8ec7-cb77e7f9d6e3,22cb4c40-cc61-42b4-bae0-f07a2993b1d6,c4,c2,27,p2,?,surb={'id': '44c12575-6290-4730-9071-b2d9fc90306b', 'route': ['p2', 'e10', 'i2', 'x8', 'p1', 'c4']}
1769761392.7621994,SENT,4f245476-a733-4a3c-bd3f-eef93cf79d70,a7df436f-a732-423f-b146-df17a74bf0ce,c2,c5,3379,?,p2,
1769761392.7622921,CREATED,2ee27bd4-7b2e-4a58-bd6d-e1c8c38efcef,e9b93549-be66-48ff-9011-5f9eabec497b,c2,c5,27,?,?,surb={'id': '91601ba1-e4c4-477c-860e-eccdf7cc2bdb', 'route': ['p2', 'e5', 'i3', 'x9', 'p2', 'c2']}
1769761393.5549502,SENT,7544a335-15c6-4b27-a558-64349000d66c,0fa40253-a992-4b16-8694-cbbaebe96998,c2,c5,3399,?,p2,
1769761393.5551133,CREATED,79e539ac-911d-45b7-bc7d-81b786c06c95,059ccc5e-87a2-43de-aadb-1b7658812925,c2,c5,27,?,?,surb={'id': '63d33247-1955-4f9e-914a-1f518574e670', 'route': ['p2', 'e12', 'i3', 'x3', 'p2', 'c2']}
1769761393.603364,SENT,5ace3404-f1a5-4192-9e65-f398c1ae4f99,b6adc525-e5c5-459f-a2dc-1b1566ea7236,c2,c5,3393,?,p2,
1769761393.6034987,CREATED,8d648ccc-b6e9-49c0-92e3-1dd5d80772c0,df083687-17e3-460c-ab47-ca101240b924,c2,c5,27,?,?,surb={'id': '1af2eb22-7230-411e-ab02-1987b30491e0', 'route': ['p2', 'e11', 'i10', 'x9', 'p2', 'c2']}
1769761394.1083925,SENT,056e8349-baf9-4b51-9ed7-096ed1b4f13a,db4a1961-f393-4113-8721-c2f5715b6aab,c2,c5,3359,?,p2,
1769761394.1084743,CREATED,de54e13d-954d-41ed-83be-f766c21d3d9e,722996dd-5bc3-4d33-8a8f-d5208b9b991d,c2,c5,27,?,?,surb={'id': '6826c220-1429-462d-8d68-fc74092d23e0', 'route': ['p2', 'e3', 'i3', 'x4', 'p2', 'c2']}
1769761394.2796338,SENT,15f6ff35-3e3e-4b07-b612-46654ea2b462,128730c0-f9a5-4b41-92b0-014963e2b2f9,c2,c5,3376,?,p2,
1769761394.2797682,CREATED,a0172173-bf6d-4a0e-95d7-d2178b6a8bd8,f488907b-ab90-4db7-9d9f-7766cc418418,c2,c5,27,?,?,surb={'id': 'bcf99978-0972-4110-8a73-7acbfde3f012', 'route': ['p2', 'e7', 'i1', 'x1', 'p2', 'c2']}
1769761394.523465,SENT,99caff02-47d3-4668-9cc1-347534331baa,eaa1d858-97f3-4449-9fd5-295392cfc16e,c2,c5,3396,?,p2,
1769761394.5235238,CREATED,641e3e4e-8547-471a-b590-91fa431975e7,51458b5f-85f7-42e5-b0d4-63c57f794684,c2,c5,27,?,?,surb={'id': '2930270d-48e4-439d-9d80-aa71988a1c11', 'route': ['p2', 'e10', 'i7', 'x2', 'p2', 'c2']}
1769761394.7109628,SENT,ab92ca98-1bc4-4219-8897-d5eafc8717e7,884e469e-2eb5-4f97-98d1-568a5560b717,c2,c5,3377,?,p2,
1769761394.7130969,CREATED,4a7131e3-b7c2-4f59-9059-0675b944fe77,d36a2cab-f4b3-4124-9ea8-3f67cf1bb200,c2,c5,27,?,?,surb={'id': 'b7e718c6-ce80-4c69-a644-a03a9865e8c9', 'route': ['p2', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769761394.719771,RECEIVED,cc27e9cd-421c-4fe1-b67a-5839a7461c45,9f4b50bd-d69c-48fe-8c68-e2c4ef710035,c4,c2,27,p2,?,surb={'id': '5b23cb23-c358-4e8a-8239-94a886a86164', 'route': ['p2', 'e2', 'i9', 'x11', 'p1', 'c4']}
1769761394.7958302,RECEIVED,b4d3a244-93a4-4d62-a291-2a35ef6f28ce,fe681896-c4cd-4e36-8536-28877c337365,c4,c2,27,p2,?,surb={'id': '17fba140-416b-4926-8b69-996f6ddce635', 'route': ['p2', 'e10', 'i2', 'x12', 'p1', 'c4']}
1769761395.332276,RECEIVED,3894bdc8-e20b-45bd-aacc-55e664cb45cc,a5c59164-490b-43c0-92da-a70399203bd6,c4,c2,27,p2,?,surb={'id': 'feb5067c-949d-4a8e-ba7e-d8805151b129', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769761395.4961462,SENT,a6a39dd3-881f-4d3e-998e-24b2ec7f3b98,41a5fb9f-7a77-401a-b074-78ee2ac89ed2,c2,c5,3363,?,p2,
1769761395.4962254,CREATED,cdf2820a-0f26-44a8-9459-2035852365f2,a0bc60ba-db8a-40ca-8e8a-cd278b1a74a4,c2,c5,27,?,?,surb={'id': '61cd6f99-6bdc-4c3d-9590-4e1b9c3270d1', 'route': ['p2', 'e12', 'i2', 'x8', 'p2', 'c2']}
1769761395.5837631,RECEIVED,d8bd5d32-eaf1-42af-8a11-ab847215ab94,08aa4dc6-9121-4622-845d-6dbdedeaad47,c4,c2,27,p2,?,surb={'id': 'f964f0b4-6530-402f-b259-8ce59eccd1fd', 'route': ['p2', 'e5', 'i8', 'x11', 'p1', 'c4']}
1769761396.0472994,RECEIVED,dd26247f-4e14-458b-8fa1-1588c5f4c160,6762d637-c414-497c-abfa-1cb17d438a12,c4,c2,27,p2,?,surb={'id': '89c8525f-e312-4d05-94ad-f6bb4ad2f4e8', 'route': ['p2', 'e11', 'i3', 'x12', 'p1', 'c4']}
1769761396.3790238,RECEIVED,e1a5c1fc-8323-4a47-a0ed-4f1d21523945,aa7d91bb-656e-4008-9553-4ba5590ded71,c4,c2,27,p2,?,surb={'id': '5e74134f-8f7c-487d-b03d-c63667b9d87c', 'route': ['p2', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769761396.415984,SENT,f645149a-6860-4302-b6ff-69dd55e48f2c,4906dc67-509f-4ba8-8540-df9e49309bbe,c2,c5,3383,?,p2,
1769761396.416069,CREATED,da8d952c-4b5e-462a-87bd-54a870a55681,129f9221-7f7c-42dd-8d72-43da5b1e5510,c2,c5,26,?,?,surb={'id': '486fbd8a-8a8e-4261-bfb4-c5334c1b8151', 'route': ['p2', 'e3', 'i2', 'x5', 'p2', 'c2']}
1769761396.4228082,SENT,21652ecc-59be-45be-91c7-a21aca56204c,c43a7f02-5d17-4ba5-b521-4f543d57700e,c2,c5,3383,?,p2,
1769761396.4228709,CREATED,35e89625-da4f-46f7-b0e6-ae487ed635d2,d3a227e7-4446-4629-b6f4-b3b7a38287ef,c2,c5,27,?,?,surb={'id': 'd16ee721-6bab-414b-b720-06b5e2ade736', 'route': ['p2', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769761396.5248098,SENT,c3686d5c-bc13-44f4-9f78-98f9dff9c379,37dab213-9fe6-471b-b3c8-46664624254b,c2,c5,3379,?,p2,
1769761396.5248818,CREATED,64b7e64a-5886-4830-bffe-f37d8ed9eb39,ebe02e7e-5710-42a4-9442-9cd62aa28d65,c2,c5,27,?,?,surb={'id': '315cae0d-88c3-4c12-bf79-e63bf36e9d0c', 'route': ['p2', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769761396.6359134,SENT,4fc2feb6-0ef4-4006-bf87-03a49975b150,6b079638-3c1f-4f3b-b987-730e2c58d309,c2,c5,3380,?,p2,
1769761396.635987,CREATED,8ef1d479-31fe-4ecf-83a9-b5a97ed0fb5f,e60c6753-ed24-48f8-9c12-8c8a715f0a1d,c2,c5,26,?,?,surb={'id': '6ef442e7-0106-4a45-b75e-9bd21be1d470', 'route': ['p2', 'e7', 'i6', 'x11', 'p2', 'c2']}
1769761397.0644994,RECEIVED,0ba0407a-3d73-4239-8c49-54d0547a550b,268b74d3-7e4e-4c25-bb06-271e96ff47ed,c4,c2,27,p2,?,surb={'id': '1762b2ee-3636-4acd-8373-47d9101fdd5e', 'route': ['p2', 'e5', 'i1', 'x2', 'p1', 'c4']}
1769761397.1801302,SENT,bd0550fe-ddac-4857-af4a-6dc01969e73d,289b39eb-2e52-4b32-8712-9a9e026690ef,c2,c5,3383,?,p2,
1769761397.1802084,CREATED,219124cd-6732-4114-a9c8-7a45a9052dc5,0b871437-c022-4ba5-8b5d-95af60129070,c2,c5,27,?,?,surb={'id': '53e4190c-3397-4952-b17f-a5a89a7b5626', 'route': ['p2', 'e3', 'i1', 'x2', 'p2', 'c2']}
1769761397.8133276,RECEIVED,b5371725-e015-47f7-85e4-44dfc9fcaed5,e2e28cc8-c974-465f-81a1-e2afd0e26236,c4,c2,27,p2,?,surb={'id': '0aa6d3c6-f72e-45ca-82b7-917d78117248', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769761397.9171383,RECEIVED,1192b4ea-d483-4174-b7af-2aaf985af257,25ddd83c-8662-464a-97dd-4d60cadff231,c4,c2,27,p2,?,surb={'id': '9a6f3379-e3b7-40dc-85e6-2119d1b1fd31', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769761398.1044376,RECEIVED,089be7b1-2d0e-4146-932d-065a21b7454c,45b4c3d6-9f49-4f50-a029-6bced56cb449,c4,c2,27,p2,?,surb={'id': 'd50af1de-eaeb-483c-b411-52e9cfc7b6ca', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c4']}
1769761398.1335227,RECEIVED,8adfe1f5-a35c-46b5-9648-b9f64b0f43e8,ba54c311-032b-425d-8255-a6625b653477,c4,c2,26,p2,?,surb={'id': 'af5449eb-786e-4d0f-8edb-8f040cbac48a', 'route': ['p2', 'e10', 'i1', 'x7', 'p1', 'c4']}
1769761398.333326,RECEIVED,7d8c2849-dc54-46d5-8675-09c8b0f641aa,5fbb5cb6-f458-4c8c-85ea-0ceaa8705d6c,c4,c2,27,p2,?,surb={'id': 'ca396fb5-679d-4718-a649-5a029df56ac4', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769761398.3373528,SENT,64abffe9-586a-4e95-b861-f7c0fd09a76c,b24f71ad-78ad-4efa-8273-82246d48602b,c2,c5,3400,?,p2,
1769761398.337453,CREATED,40c806de-3c1e-4347-a1d0-eb35d39d59c3,adbc3969-cf43-4924-966b-47b74c0175c4,c2,c5,27,?,?,surb={'id': '678bf90b-c34a-4ade-8826-f3e68518a75e', 'route': ['p2', 'e6', 'i12', 'x10', 'p2', 'c2']}
1769761398.5315814,SENT,6738fff6-060a-487b-ab52-88f74e350e8b,f3ecc44b-a24f-41db-a48e-a5ebb9a9a889,c2,c5,3367,?,p2,
1769761398.5316646,CREATED,2c211eca-86c3-428a-9f49-018ef388567d,9c4b8445-0134-4ee6-b291-ce264aacf30f,c2,c5,27,?,?,surb={'id': '4f01798d-5ef3-42a4-849a-82a18fba4fe1', 'route': ['p2', 'e8', 'i7', 'x7', 'p2', 'c2']}
1769761398.5670705,SENT,36984ff7-1955-4b74-920d-d555d21e95d1,989d6cb9-e405-45c7-b677-abbef19a4790,c2,c5,3377,?,p2,
1769761398.5671577,CREATED,270653ee-7469-40a9-b7d4-78ecf5d8e3fd,9722b56e-854f-4025-9be9-3db99bf7661b,c2,c5,27,?,?,surb={'id': '977a5546-8291-40ab-93bb-042032f4a5f3', 'route': ['p2', 'e7', 'i7', 'x1', 'p2', 'c2']}
1769761398.6284704,RECEIVED,679e7971-2d03-4ab7-b6fb-3af54c21d3d6,1344ef39-def8-42cf-9e78-b39ec0829fe3,c4,c2,26,p2,?,surb={'id': '600966d1-ce23-43c2-816b-d1780451cac4', 'route': ['p2', 'e3', 'i4', 'x11', 'p1', 'c4']}
1769761399.0787005,SENT,be3881ef-d7a0-4be9-a0f5-7d0ef3dc681c,329ed0c9-67c6-442e-9214-c152cb299bdb,c2,c5,3380,?,p2,
1769761399.0787506,CREATED,6202a47f-dccb-41f0-82e4-f353fb2b8fe4,449b5063-7957-4170-a7c2-250282ccaae8,c2,c5,26,?,?,surb={'id': '3df9fa85-6c60-441b-9bb7-4985ad59b59d', 'route': ['p2', 'e11', 'i3', 'x4', 'p2', 'c2']}
1769761399.1237912,SENT,fee0ebf0-8b17-4268-a72c-745c8cf11f51,f17742d0-eeab-433e-aff8-eeb68cba0e98,c2,c5,3380,?,p2,
1769761399.1238382,CREATED,3393e345-3add-4311-9374-b667810d4619,af4836bb-fa87-4f13-9d3f-f1d33146e27e,c2,c5,27,?,?,surb={'id': '20d2deb1-c17a-4c5a-ab4a-3a3ba7239b0b', 'route': ['p2', 'e9', 'i4', 'x5', 'p2', 'c2']}
1769761399.293437,SENT,d1a75a65-cc4d-4336-bcec-f9574d1dd879,7e8984de-4eb2-4f09-9268-6188e6b85dcd,c2,c5,3388,?,p2,
1769761399.2935348,CREATED,c70db523-4a57-4c55-b93d-d1019dcd3e37,474639c3-4490-48a8-aa60-f1cf8a695fd9,c2,c5,26,?,?,surb={'id': 'c62f1e40-863e-4cd3-895e-b91a2a1159cd', 'route': ['p2', 'e10', 'i10', 'x10', 'p2', 'c2']}
1769761399.38993,RECEIVED,0d581f22-302c-49ad-a0c2-e222e258d289,fd8bc5ce-b6d0-4e74-b4e0-55e614954e4f,c4,c2,27,p2,?,surb={'id': '33d01c42-47b2-4b54-9588-fc12d67f4ddc', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769761399.4367805,RECEIVED,4c979467-140e-4d3c-841e-c85af5dd8fa2,c06c5148-4ade-47f0-8cb1-263d4dc3915e,c4,c2,27,p2,?,surb={'id': '78c7ff71-1fc0-4a07-a3f4-5c2414072efa', 'route': ['p2', 'e8', 'i11', 'x5', 'p1', 'c4']}
1769761399.5656135,RECEIVED,9fec56b3-6b7a-41ea-b571-044558634585,066b1954-37c2-4e84-8ce7-eaf5a442c622,c4,c2,27,p2,?,surb={'id': '8bbc6b11-2bee-41f4-939b-a52fddc79921', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769761399.5809798,SENT,7325a718-7f16-4e93-9e68-8e82314b56b7,5b04b095-512b-4f9b-8115-fb2b1591080a,c2,c5,3360,?,p2,
1769761399.5811055,CREATED,f3252a3e-0e05-49df-b3e2-4407a4dcd099,7d580ca1-74db-4fdf-a495-1fe556d1835c,c2,c5,27,?,?,surb={'id': '2ba79374-8205-4df8-b245-f3bc9baf0215', 'route': ['p2', 'e7', 'i3', 'x12', 'p2', 'c2']}
1769761399.8902502,RECEIVED,1a844bf2-21dc-4a0e-96c4-44d87a21f325,83e5c543-976b-4ead-a97e-b2d49f1db191,c4,c2,27,p2,?,surb={'id': '43876cd0-4058-41df-8e53-b8662b69f0e7', 'route': ['p2', 'e12', 'i8', 'x5', 'p1', 'c4']}
1769761399.984417,SENT,366911a7-c91b-4726-88f3-7c219ed2649f,be432a48-b2aa-4bdf-a6ef-075879704299,c2,c5,3367,?,p2,
1769761399.9845695,CREATED,abbcabc4-4d23-4107-91fe-c723140d39c2,1fea90e0-7a3d-456d-af04-81a26fa3aa4e,c2,c5,27,?,?,surb={'id': '5e65f3ac-37d1-4745-914d-6ec721dbf978', 'route': ['p2', 'e2', 'i3', 'x8', 'p2', 'c2']}
1769761400.0329373,RECEIVED,ad57de5f-d384-4f18-8425-e88f1cb86376,d7ef4cae-67bb-419d-8685-7505ecd4d982,c4,c2,27,p2,?,surb={'id': '45a8a70a-c36d-4aa9-9cca-a855aac7e923', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c4']}
