timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748533.4161255,SENT,797ed7a5-12f4-42b8-87c8-92dc918d600c,e1aecf99-e357-46bb-ad20-88b1b11871df,c3,c4,3388,?,p3,
1769748533.4162688,CREATED,7a5c0ecc-1236-4307-b448-1b3fe81155c9,ed5909dd-a79f-4af9-95ce-be3f58dd03c8,c3,c4,27,?,?,surb={'id': '65572540-345d-4d42-9b69-2167413366b3', 'route': ['p1', 'e7', 'i10', 'x9', 'p3', 'c3']}
1769748987.446289,SENT,823ae8ff-acda-4898-99e2-02ed2ab4695e,b66048d6-dbb2-44d5-9e5d-690911b472a9,c3,c4,3359,?,p3,
1769748987.4472542,CREATED,149d4a62-a523-47bf-8a4b-9312ad66ff82,5afbf3d9-5656-45f1-895f-cc55f731bbc6,c3,c4,26,?,?,surb={'id': 'd68d9341-70b3-4749-bb17-a9043cf61e3b', 'route': ['p1', 'e6', 'i9', 'x4', 'p3', 'c3']}
1769748987.4812238,RECEIVED,a13bea40-3d41-4085-95d2-9d1798e3a797,dc875f61-ac4c-4392-8ba7-0dbfcac60326,c5,c3,27,p3,?,surb={'id': 'df53e512-223a-412e-a07b-346933ae8796', 'route': ['p3', 'e7', 'i6', 'x5', 'p2', 'c5']}
1769748987.7413414,RECEIVED,baab9a51-ebd1-4160-9296-2f3ddd0f2785,51f9a096-a803-40c7-80fc-a10877cf0734,c4,c3,27,p3,?,surb={'id': 'dc4c0690-a4f4-4366-a80f-b3e6b9bc5d89', 'route': ['p3', 'e12', 'i2', 'x11', 'p1', 'c4']}
1769748988.0599222,RECEIVED,94785612-2504-4c4a-8516-890db404391b,f676e12d-3d37-4393-b0c7-467b629570e3,c5,c3,27,p3,?,surb={'id': '252dbb2d-94de-4e66-8e74-12fe13b6ebaa', 'route': ['p3', 'e6', 'i5', 'x6', 'p2', 'c5']}
1769748988.0856843,RECEIVED,d522783e-433b-454d-bc4c-a587e9fb8f79,33c411f3-31b0-45a6-9c54-00063b86e43c,c5,c3,27,p3,?,surb={'id': '9b8bf2cb-bf89-44e9-9661-ab5feba46ef0', 'route': ['p3', 'e10', 'i10', 'x12', 'p2', 'c5']}
1769748988.123412,SENT,c4ed7558-7549-4316-82cb-10af7c303e2f,e92c1225-3d96-4572-abb7-d1935f9bcf3a,c3,c4,3375,?,p3,
1769748988.1235425,CREATED,d493e4dd-93f9-4fbf-98aa-7c9b4d5b729e,14b8b01f-daa0-422c-9c96-d2f810e5ec24,c3,c4,27,?,?,surb={'id': 'cb9d02e3-833a-4987-92fb-f9e743b076a8', 'route': ['p1', 'e9', 'i9', 'x9', 'p3', 'c3']}
1769748988.3264158,RECEIVED,f83ff0d8-415d-4f75-8b0c-6b6f442fd8bf,79c83c72-5245-452a-9973-5f10fa349dc4,c5,c3,26,p3,?,surb={'id': '30b4b17a-0330-4581-98e0-e1a0ba2c3c03', 'route': ['p3', 'e7', 'i8', 'x4', 'p2', 'c5']}
1769748988.3758526,RECEIVED,561c661c-2b3d-47b4-915a-eef730f600c6,d931a4f7-8d33-4dbb-9a45-ddd347c91eee,c4,c3,26,p3,?,surb={'id': '7e3e227f-0690-418a-b68a-03e40881274b', 'route': ['p3', 'e10', 'i5', 'x7', 'p1', 'c4']}
1769748988.4776027,RECEIVED,66c4f834-0b59-4bf3-912d-5f582ef42734,fd005252-ed6f-42da-8902-a6af40b44eda,c5,c3,27,p3,?,surb={'id': 'ad0f0df5-5369-48b8-a7af-aaeab0c6e58b', 'route': ['p3', 'e2', 'i12', 'x9', 'p2', 'c5']}
1769748988.7320247,SENT,c71297ca-c0ef-44d4-9e15-a74e7c6856b0,515fe9fb-e8e9-45f0-abfb-39e4ae1f0699,c3,c4,3383,?,p3,
1769748988.7328773,CREATED,ee8148b5-e768-432f-95cb-f29033eaa928,a0a588cf-7ceb-4ba7-81cf-3ef2eb684ac5,c3,c4,27,?,?,surb={'id': 'e861ac8e-5c5e-4464-9122-ff123ab91710', 'route': ['p1', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769748988.7785172,RECEIVED,a553b932-d3b1-4551-ab74-b64fda4f9b76,0536d2c7-d56a-42ba-a5c7-7aa3efb9bf86,c4,c3,27,p3,?,surb={'id': '8f422c56-3677-47e9-b1dc-f60b6c2881d6', 'route': ['p3', 'e4', 'i1', 'x3', 'p1', 'c4']}
1769748989.004155,RECEIVED,e11ce4f5-ab7a-4cdd-b9ff-ed6c7bd685bd,3435aee1-ac81-4316-a8ff-8eaf62fefc75,c4,c3,27,p3,?,surb={'id': 'f8a59743-0e63-45f5-a1e4-534438e4a2ed', 'route': ['p3', 'e11', 'i8', 'x10', 'p1', 'c4']}
1769748989.132958,SENT,263c663f-47a2-4b5e-90a4-6e5f3044ffd6,9450fd97-8a74-443f-b7d3-6172e4e2bb27,c3,c4,3355,?,p3,
1769748989.133139,CREATED,c186bd9b-1510-44d8-ad03-39ea331c94ce,50cc6a5d-e2b0-4114-852b-2daf2255ed07,c3,c4,26,?,?,surb={'id': '0b2862ce-98ad-4d69-9d24-6f0994e705d9', 'route': ['p1', 'e12', 'i12', 'x4', 'p3', 'c3']}
1769748989.1749017,RECEIVED,3b2febfe-58f2-4f59-8222-c183fb078e59,cb8752f9-a3a5-40d7-8722-06ee4e35e60e,c5,c3,27,p3,?,surb={'id': 'e4099335-87e5-4f17-b81f-256656eb45fa', 'route': ['p3', 'e7', 'i2', 'x5', 'p2', 'c5']}
1769748989.2354803,SENT,736f1192-25f2-4d53-ba60-e774469353d2,10bb1a42-fa9d-4c30-8988-5f74f7e6e3d7,c3,c4,3371,?,p3,
1769748989.2356308,CREATED,466422af-fa6b-4ac7-ac29-1e4fe9a8dd7b,f54a0008-a6d9-44ba-8c81-f53a1acb246d,c3,c4,27,?,?,surb={'id': 'b1eafb4e-2519-408e-b536-9d24eb8f05c6', 'route': ['p1', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769748989.2762153,RECEIVED,4d486b8f-3b77-489e-8adb-e988330b9c3c,2842c82c-d367-4724-8a82-470991c75c5b,c5,c3,27,p3,?,surb={'id': '0c0da437-26fd-4f86-bbad-0d333e40d9a0', 'route': ['p3', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769748989.2786288,RECEIVED,ae9af15e-b0d0-4998-a48f-d44914c048f0,e7f868bf-9e0d-403f-a4a4-0c9372ad67b2,c5,c3,27,p3,?,surb={'id': 'e04813e3-fd88-4c9d-a95e-096efd338004', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769748989.3551257,SENT,cfcb95f8-c07b-4cce-965d-07948fd40fb5,0ff785ae-8d60-4a04-acec-e0d7d46bac53,c3,c4,3379,?,p3,
1769748989.3552825,CREATED,a850e28e-38bb-4912-beae-a608dbc17f5e,b147d75a-86a5-4cb3-b418-691f023220cc,c3,c4,27,?,?,surb={'id': 'f71d95e6-2a7e-424d-afd3-492b75fa7642', 'route': ['p1', 'e7', 'i11', 'x6', 'p3', 'c3']}
1769748989.4701173,RECEIVED,7b4db675-3225-4d75-bae0-eda0ad5d2308,d076a358-f612-48ec-b2e7-2f87ce4d4177,c4,c3,27,p3,?,surb={'id': '73dcb863-afcd-4d8e-b1ba-4f00e36e6df3', 'route': ['p3', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769748989.57099,RECEIVED,47ab13a3-d2ff-4c9b-a7f9-7956a96ee3b1,4620e86c-228e-4f2a-8067-7e8be763777b,c4,c3,26,p3,?,surb={'id': 'adc74217-b363-4620-98b7-373a935901e2', 'route': ['p3', 'e10', 'i8', 'x4', 'p1', 'c4']}
1769748989.581538,RECEIVED,ddfa52be-fa08-4816-bd2c-3cef580ec6a2,8262e3ac-ea2e-494a-bb44-65a4469c01b6,c5,c3,27,p3,?,surb={'id': '1844ebe9-6115-4ebc-986c-bf1c45137ffb', 'route': ['p3', 'e9', 'i3', 'x12', 'p2', 'c5']}
1769748989.7616942,SENT,f085ba24-0a30-4ca8-b04f-71de4ea64e70,52ac3af5-3430-4418-9e20-19ca589e56b2,c3,c4,3389,?,p3,
1769748989.762137,CREATED,d29b2fb7-70c4-4ac6-8c58-6382837cb0e3,f69afef5-ae3c-4033-a54d-1b56abafb207,c3,c4,27,?,?,surb={'id': 'cae85a71-4555-41de-ab1a-0fdf81716888', 'route': ['p1', 'e5', 'i1', 'x7', 'p3', 'c3']}
1769748989.7817864,SENT,c194e4e9-9548-4a69-a2ee-8757816ecf3a,f7fb8817-5aac-4051-994f-5fa713395ea8,c3,c4,3399,?,p3,
1769748989.7819378,CREATED,e56f96c8-4401-4a52-a5c8-f66fc7407c15,0c2d90c6-8262-4f67-b0eb-ce63d8d29229,c3,c4,26,?,?,surb={'id': '0bc0fcb1-be61-4336-a5cc-460747d80924', 'route': ['p1', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769748989.908511,SENT,cff46083-4ac4-4996-809d-90240c36d086,7dcc82fc-ae05-4bff-b694-a9b448466a9a,c3,c4,3401,?,p3,
1769748989.908659,CREATED,5c992897-4437-461b-a03f-18ac1d4842f3,783d23c6-9942-4db3-80a7-a9e719cbdd35,c3,c4,26,?,?,surb={'id': 'c5edc5e8-c33a-4d82-862d-e2fa1499d58f', 'route': ['p1', 'e10', 'i4', 'x12', 'p3', 'c3']}
1769748989.9247243,RECEIVED,729200c2-a5d5-4975-9dcc-54692cbea35c,ba693526-0b4c-47f3-b74b-9c44a50e88d1,c5,c3,27,p3,?,surb={'id': '47aea851-aaa9-4de2-8a1e-502e8e5bdd0f', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c5']}
1769748989.9566011,RECEIVED,4943fe20-0959-491a-a45b-c86251ccc980,ebd79d8a-4f2c-4df2-b93c-2a597e328127,c5,c3,27,p3,?,surb={'id': 'd1f87e1b-3bd6-4782-ad30-65806c427323', 'route': ['p3', 'e9', 'i4', 'x1', 'p2', 'c5']}
1769748989.982635,SENT,f69c016d-c73d-4f5b-a20c-57d2282d9561,67465602-2fc7-47ce-9647-f054eb0a8633,c3,c4,3372,?,p3,
1769748989.9827847,CREATED,65bdc557-0c51-43e0-bb04-1d4806bf24f3,0c3fe290-a4cd-4d8c-aa7b-5c7ca50d51f6,c3,c4,27,?,?,surb={'id': 'ab309b74-2512-44d3-bbce-9b34d44c8024', 'route': ['p1', 'e11', 'i6', 'x6', 'p3', 'c3']}
1769748989.9957235,RECEIVED,9c074721-41a8-487e-ae74-07067f825cbb,6a051afc-8c1f-4845-847a-446b0960084c,c4,c3,25,p3,?,surb={'id': 'a48cff07-40f0-4ecf-aa6b-39287e7fa5c5', 'route': ['p3', 'e10', 'i6', 'x6', 'p1', 'c4']}
1769748990.1415243,RECEIVED,0c77e363-d827-4321-9f17-3a713d15d296,3caaf057-f4fe-4abc-ad0d-20281147ff99,c4,c3,26,p3,?,surb={'id': 'ca128343-6fc7-461b-97cb-2d45ec955c2e', 'route': ['p3', 'e9', 'i9', 'x3', 'p1', 'c4']}
1769748990.4619613,SENT,1616ca94-7ddf-4aa6-ba5c-a698feb0c55e,b20f6998-b428-4007-bc06-afaebf8e495a,c3,c4,3379,?,p3,
1769748990.462138,CREATED,1965d738-ea2b-4c20-835d-93d3c419247b,3715ea5b-7e64-47b7-b40c-6c2e0103e248,c3,c4,27,?,?,surb={'id': '0f82317a-ba68-4abb-b527-868c2aa54527', 'route': ['p1', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769748990.5149012,SENT,79388cfd-2867-4fbd-8fef-d958777ee549,5061830e-284b-478c-b9b6-4ef9dee14549,c3,c4,3359,?,p3,
1769748990.5150843,CREATED,43f2569d-0af0-488e-9f1f-5246633cff80,f46b290b-0caf-4609-bf9b-11b08aef1852,c3,c4,26,?,?,surb={'id': 'f9d889f7-53e3-455b-a40f-8172ec00f377', 'route': ['p1', 'e1', 'i11', 'x7', 'p3', 'c3']}
1769748990.5454593,RECEIVED,c0d50590-1cc8-4f7d-b7ed-c9c80340106e,6ea000ee-0f33-449c-97b3-ad904defe7e3,c4,c3,26,p3,?,surb={'id': 'd9121e8f-b170-40ea-bdd8-1c94a4dc6376', 'route': ['p3', 'e9', 'i10', 'x6', 'p1', 'c4']}
1769748990.5632207,RECEIVED,06bb6b45-10ea-422e-b0b3-cc196db97a8c,d72a9991-c044-4f58-9c82-89b510c6d859,c5,c3,27,p3,?,surb={'id': 'b02c3445-d296-4698-8e66-71f556191955', 'route': ['p3', 'e5', 'i1', 'x1', 'p2', 'c5']}
1769748990.7366507,SENT,497f75c8-05bf-4661-bed5-084a1aed19af,5c735d88-3d29-49d4-a1df-63bfb1e61f65,c3,c4,3403,?,p3,
1769748990.7368026,CREATED,295deacc-653c-42ea-89bb-4a0de482335a,c9e45dfe-9b2c-4aa0-bd7c-a83877f20048,c3,c4,27,?,?,surb={'id': '79ab3ed4-b6cf-4853-b1ac-75f3ae92c43c', 'route': ['p1', 'e9', 'i12', 'x7', 'p3', 'c3']}
1769748990.827755,RECEIVED,351db80a-cc26-482f-9cc8-f69950ec7fff,5976cbb2-cde5-4cec-bd74-7798c87568a5,c4,c3,27,p3,?,surb={'id': '37bb4ef8-e873-4f92-9e3b-3b1c45db30e7', 'route': ['p3', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769748991.103997,SENT,0aba3bda-d000-4583-a470-f399d8db7861,b3ef38fd-217a-4927-bf25-89648bbb2c6e,c3,c4,3384,?,p3,
1769748991.104181,CREATED,7494fcc4-0b3a-493d-a0fc-af50137fba27,280f7b21-f4ce-4b9a-b4fc-b7c46e28c74e,c3,c4,27,?,?,surb={'id': 'e8603098-1e68-4f48-8e3e-649fa040f25c', 'route': ['p1', 'e1', 'i1', 'x11', 'p3', 'c3']}
1769748991.275938,RECEIVED,6a57f806-9c65-485e-9b7e-8aa083eb31ed,7f4c0a13-eceb-492a-8f90-17602556e588,c4,c3,27,p3,?,surb={'id': '240cf6ff-26fe-437a-8561-5c68e59b42e8', 'route': ['p3', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769748991.378663,RECEIVED,faf223ae-2e2c-4cc9-9d25-714d5faefe0b,d9435ab2-dd6a-44cc-9f0a-1ac92724e1a3,c4,c3,27,p3,?,surb={'id': '62946abe-6fea-43c1-be17-30e1e957445c', 'route': ['p3', 'e4', 'i10', 'x12', 'p1', 'c4']}
1769748991.390653,RECEIVED,241b0fdf-c860-40ed-bd81-7fd7454ef8de,500d30af-d64e-4ee3-8f77-96b23c8e13cc,c4,c3,26,p3,?,surb={'id': 'd94dc8da-267a-4ba7-a04c-b2df25abbe6e', 'route': ['p3', 'e12', 'i5', 'x6', 'p1', 'c4']}
1769748991.7128031,RECEIVED,e41af6d4-3cfa-453c-b601-3405cea4c66c,d1cd5e1e-9a18-4f15-b403-9bdd3254e232,c5,c3,27,p3,?,surb={'id': '946b9dd2-28e8-4db6-8077-dd4488424f17', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c5']}
1769748991.9925814,RECEIVED,a42e54aa-5a85-4bbf-b2b3-439c33c517f5,a9a1038f-cf80-4ed9-8378-772504685a0c,c4,c3,26,p3,?,surb={'id': '9c8312ca-842b-4b21-8241-0954353759dc', 'route': ['p3', 'e5', 'i9', 'x4', 'p1', 'c4']}
1769748992.0651746,SENT,7212f35c-85e4-4e4f-8b5a-45d06194fe6d,0db7101e-3f33-45e6-b86a-edc552a1d493,c3,c4,3381,?,p3,
1769748992.0656304,CREATED,c6efe6af-f735-4e9d-b8be-c4e818890fff,23d336fa-c00f-4070-abfe-00811d7eac09,c3,c4,27,?,?,surb={'id': 'aa62f83d-8bce-4733-9338-cdf0ce463453', 'route': ['p1', 'e1', 'i2', 'x3', 'p3', 'c3']}
1769748992.563547,SENT,bbe79362-a8de-4189-b73d-fb5bc4eff973,5f587daa-c2ae-4ddb-b6d7-35801a01e261,c3,c4,3383,?,p3,
1769748992.5636983,CREATED,8457a36f-48ac-4f0d-a3ad-6194e7c4cde4,96354471-ce37-479c-97fa-f3b7e4b9ad91,c3,c4,27,?,?,surb={'id': '3ce703fb-c52f-4269-ae56-9a7f37dded30', 'route': ['p1', 'e10', 'i9', 'x4', 'p3', 'c3']}
1769748992.6781902,RECEIVED,603694a0-efac-4416-8c43-92166b62ac0e,624bf728-d18f-4640-afa1-bd6655d802e7,c4,c3,27,p3,?,surb={'id': '077c93b9-4e67-4c59-ac1a-c5b378e9370e', 'route': ['p3', 'e6', 'i5', 'x11', 'p1', 'c4']}
1769748992.8499439,SENT,a577e0c9-8ba5-4516-8584-438a9946dbb3,e480d4e4-6252-4091-a37a-9f7fb36f8fbd,c3,c4,3404,?,p3,
1769748992.8501232,CREATED,46860adc-38c0-4746-8245-c2b71163c534,95ad5a89-831b-437f-a34e-58dd4b0031ec,c3,c4,27,?,?,surb={'id': '6af070af-1409-44a7-8d34-fb1f49c2fee1', 'route': ['p1', 'e8', 'i9', 'x10', 'p3', 'c3']}
1769748993.1535783,RECEIVED,6c9cbe8b-9a66-47e6-9403-db26c43b1798,55296f7e-3a66-4973-b84a-29bf7c238af6,c4,c3,27,p3,?,surb={'id': '0816330a-a416-40ca-a615-5b41f267162f', 'route': ['p3', 'e11', 'i5', 'x8', 'p1', 'c4']}
1769748993.5894313,SENT,ca503f95-1b40-465b-956a-adf1b45a0cd4,01257f49-1bc6-4440-9259-714414c72fad,c3,c4,3379,?,p3,
1769748993.5895796,CREATED,1b02723a-939f-4e5f-a51a-d89ee4abe4a6,95b6584a-5f39-42c7-b55f-9bb936c268a3,c3,c4,27,?,?,surb={'id': 'da13a775-29fc-46a2-a584-ef4011a06293', 'route': ['p1', 'e6', 'i8', 'x12', 'p3', 'c3']}
1769748993.6999974,RECEIVED,53effe46-0f27-463e-a50e-58f247a1abce,3faae8c3-2a46-4285-98d0-6654eb962aa7,c5,c3,27,p3,?,surb={'id': 'e72ddf84-8d28-4764-89c6-ecf576ac84ac', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c5']}
1769748993.8365614,SENT,3b013d37-bb6d-4cc8-bd35-ab3c6bb5c7f3,be4c164d-dfcd-4e19-a6f0-906107fd126e,c3,c4,3384,?,p3,
1769748993.8367126,CREATED,2d8e1c78-9c8a-4a81-9aef-827178cb0b88,8e8d2fb0-dbf3-4950-a074-296b1ce51840,c3,c4,27,?,?,surb={'id': '38144591-32e8-4b81-a62e-80096af7d0cb', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769748994.129723,RECEIVED,78cac2b4-7025-4e02-89d8-e678af2bf686,72992958-3d11-4758-a81b-9ec8fc8ac9b6,c5,c3,26,p3,?,surb={'id': '99be163a-4958-47b3-94c0-026434fd8f44', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769748994.141301,SENT,2fd36544-cbef-4611-aba1-f35c984fa5c3,0c6b7efa-fb68-4d71-8c31-fd61b9bd677d,c3,c4,3385,?,p3,
1769748994.1415617,CREATED,da216da2-d1a6-4289-929f-70942083c7a3,18e71cc5-1b9f-4f70-88d5-705d668a81f7,c3,c4,27,?,?,surb={'id': '0f9e2297-1164-416c-9db6-794af3a0d73c', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769748994.2355485,RECEIVED,4ccc8f4e-61a2-4828-b6b2-3cb6b5887d52,b0cff977-7da7-4458-8a8d-16ba69ab8fa3,c4,c3,27,p3,?,surb={'id': 'de8d127e-af7a-4812-bf6f-7bad80fd472d', 'route': ['p3', 'e5', 'i4', 'x3', 'p1', 'c4']}
1769748994.271611,SENT,47eea2e7-dabe-4a55-bdb9-7e736f8fdb20,69caf1b9-7586-46d0-a13e-29285d0567f0,c3,c4,3384,?,p3,
1769748994.271761,CREATED,b506cfdc-4ea8-4e33-8732-b5cb8cfbd33e,9f877ae3-7f35-43d3-8678-908f0fc5581d,c3,c4,27,?,?,surb={'id': 'a1316149-8587-47a9-9ae6-c188ffd0290f', 'route': ['p1', 'e5', 'i9', 'x10', 'p3', 'c3']}
1769748994.287034,RECEIVED,895803a4-9bbe-46a8-999c-4e1a2e19b188,1c5bfb8c-5b27-4d51-aa6b-9c572267cafa,c4,c3,27,p3,?,surb={'id': 'ebd789fb-a128-4085-8856-c262844e7dea', 'route': ['p3', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769748994.3308892,SENT,9ad5005c-9789-495e-b4d2-f85a028426e5,13914105-0925-4c15-8575-e82a2f31571a,c3,c4,3382,?,p3,
1769748994.3310685,CREATED,7ad33fd6-742f-4753-b965-6725a54e7404,976c7997-8235-4b80-b9ee-217fbc6d19f4,c3,c4,27,?,?,surb={'id': '19bca999-5e42-4446-a97c-4e67b8761099', 'route': ['p1', 'e12', 'i10', 'x6', 'p3', 'c3']}
1769748994.9694479,SENT,c7809adc-eb25-498a-b810-a37f113d42e3,b6c5667b-047e-4fe1-99a8-7e9d7fe895b2,c3,c4,3371,?,p3,
1769748994.9696004,CREATED,84448e67-0e93-474c-acf7-a31a4c7268bf,1644e927-4cbd-451b-829c-cf314162803a,c3,c4,26,?,?,surb={'id': '284d8e0d-9c77-4c1d-bb9d-471108e048e4', 'route': ['p1', 'e12', 'i3', 'x11', 'p3', 'c3']}
1769748995.0249777,SENT,e64b197a-ebb8-4a73-8497-116ce1902259,7141ba34-194b-4c9d-803e-edf781cebc7c,c3,c4,3394,?,p3,
1769748995.0251515,CREATED,f5617524-3aa6-41f0-aa9d-dce32c898774,15f3d045-e19e-4b78-b67c-b14749b59151,c3,c4,27,?,?,surb={'id': 'ab616cd2-143f-40a4-8b46-85e3dba1341d', 'route': ['p1', 'e12', 'i6', 'x2', 'p3', 'c3']}
1769748995.1478703,SENT,b54ad4d0-6e2e-44f7-884e-2918d202e23c,070fa126-9b22-4733-a633-87a7bcfcb571,c3,c4,3392,?,p3,
1769748995.1480222,CREATED,6220fe8c-240a-4c8e-82d4-0f6cf075e98a,342469e9-a2c5-4367-b65a-173d1373fc46,c3,c4,27,?,?,surb={'id': 'c34c67c0-656d-45bf-92d3-dd634683506d', 'route': ['p1', 'e12', 'i7', 'x5', 'p3', 'c3']}
1769748995.4714427,SENT,d89f88a3-2d30-4fc3-8b5c-9e2975e375ac,8f394ec6-2c81-403f-873f-6419d9f906b6,c3,c4,3368,?,p3,
1769748995.471577,CREATED,199a1e2d-6173-4d5b-a235-fed319b66b75,8011ad70-ab47-469e-94b1-a97131fceb13,c3,c4,27,?,?,surb={'id': '3400c7c8-a882-4ba0-8e84-e778afee5e63', 'route': ['p1', 'e1', 'i11', 'x2', 'p3', 'c3']}
1769748995.6023517,RECEIVED,1344c89b-e4f3-4587-9a85-4bc378fafaa4,dc94f725-eb2d-4de1-9d3b-235cd812679a,c4,c3,27,p3,?,surb={'id': '61aa383b-3236-4179-af55-5b39a3f8e6bf', 'route': ['p3', 'e9', 'i10', 'x2', 'p1', 'c4']}
1769748995.6251423,SENT,7b51ce8e-c7e6-4260-9fbe-0e00554e09e3,623a99b1-4170-40a2-a4fa-6bd48ec080b8,c3,c4,3385,?,p3,
1769748995.6252809,CREATED,289abfa8-313d-41f6-81cc-2060af65c3a7,10bdf120-40e0-4f1e-b22d-54ab36555fdb,c3,c4,27,?,?,surb={'id': '3c9a258c-8d24-4ce2-9b01-c64150d47158', 'route': ['p1', 'e4', 'i2', 'x4', 'p3', 'c3']}
1769748995.7738662,SENT,9a5fb4b3-d6c4-48fd-bf24-9efd1176f89b,03e374b7-a994-4a8d-9438-4ffd9e1f4a8f,c3,c4,3383,?,p3,
1769748995.774018,CREATED,facf82eb-a6b3-4d50-bb63-7fb1493773cc,a6a975bf-cbd9-4ae1-a78e-5a28a9e927c6,c3,c4,27,?,?,surb={'id': 'f6c4efb6-f071-4972-8da1-7966884f71c2', 'route': ['p1', 'e7', 'i7', 'x10', 'p3', 'c3']}
1769748995.9416325,RECEIVED,85c9354a-b379-4be9-8885-a1efb3d1c3ca,53c5bce8-cab9-4d66-b96a-4727654724e7,c4,c3,27,p3,?,surb={'id': '030ae67c-ba86-44a9-b0a8-2f0fee951fe0', 'route': ['p3', 'e8', 'i5', 'x9', 'p1', 'c4']}
1769748995.9921262,RECEIVED,14e56fc0-c8e1-43ce-bcc1-c14f214e09c0,7e001868-1b1b-4302-8e50-978bda4021b5,c5,c3,27,p3,?,surb={'id': '4ee12e85-f37d-44b5-889c-d9b68d59e442', 'route': ['p3', 'e4', 'i5', 'x12', 'p2', 'c5']}
1769748996.0066757,SENT,3514f034-fa80-41f1-838a-620a74f1d8c4,64ef09cf-6252-489c-b11b-b26363431ba7,c3,c4,3384,?,p3,
1769748996.006829,CREATED,3be490b1-39e3-43cb-8f0a-0658b538bd4d,1f98e59d-1813-4cea-a210-9f30713d26e7,c3,c4,26,?,?,surb={'id': 'd3bbec16-0877-4865-b8ca-f649f19514d6', 'route': ['p1', 'e7', 'i3', 'x6', 'p3', 'c3']}
1769748996.145213,RECEIVED,796bf794-db9e-4949-b664-06c8d4040e8f,38d912bd-950d-4f0b-87f9-8d67bd907f09,c4,c3,27,p3,?,surb={'id': 'c94e3846-b62f-4408-9e63-7d2ffd1beb24', 'route': ['p3', 'e9', 'i10', 'x2', 'p1', 'c4']}
1769748996.1711445,RECEIVED,62ffeade-dfa9-4883-a44a-2464dda72edd,4ef4a58a-b153-4ce6-a360-ed94177142e0,c4,c3,27,p3,?,surb={'id': '08ac06f4-6bd9-42c8-b0b9-2dfa1a53c978', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769748996.3422601,RECEIVED,f8649e7e-bce9-405f-aacc-e15a5b2d6e95,7decdeb3-43bb-4867-a25d-23a006a41b10,c5,c3,27,p3,?,surb={'id': '17d3a07b-4519-4f3e-8c8a-fee4c2693289', 'route': ['p3', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769748996.3585591,RECEIVED,310324d1-b070-45f9-9052-4fc09d491b74,1b7f935c-1e0f-4bbc-a1d6-9bc37885dbdd,c4,c3,27,p3,?,surb={'id': '134465b2-b077-4108-a41f-974579761372', 'route': ['p3', 'e12', 'i3', 'x12', 'p1', 'c4']}
1769748996.5236335,RECEIVED,896f4e85-8ba7-492e-bbe2-81f5b7e4aee1,1c94d0df-faa8-4735-af41-3578c1e115a1,c5,c3,27,p3,?,surb={'id': '48c88626-2852-446d-981e-9996e88d0cd1', 'route': ['p3', 'e11', 'i3', 'x8', 'p2', 'c5']}
1769748996.9725182,SENT,94c28305-3cba-4f88-a6a7-b22426ce684d,57e1d150-cf23-4fe0-996a-747c63c132b9,c3,c4,3376,?,p3,
1769748996.972643,CREATED,eab7c87a-a88c-4335-9e62-73a083fa834a,06f53cf1-b91d-4341-9c90-9d5d425549e0,c3,c4,26,?,?,surb={'id': '3fa03398-ec22-47cc-9d62-422e45341a8f', 'route': ['p1', 'e2', 'i7', 'x1', 'p3', 'c3']}
1769748997.2371092,RECEIVED,c5bd24c0-52d1-4215-9919-599081c1d033,02d64af6-dbd9-4449-a770-9ded23b95f15,c4,c3,27,p3,?,surb={'id': 'da01f710-c1af-4996-911b-326b643faf29', 'route': ['p3', 'e5', 'i6', 'x5', 'p1', 'c4']}
1769748997.2443907,RECEIVED,d9137feb-bdd1-40ed-bff5-98d0fed83920,923e1fc2-683b-43de-a0cc-2836cafcf2af,c4,c3,26,p3,?,surb={'id': '2811fd8b-20e2-42e4-a9f3-e67c5998cbe7', 'route': ['p3', 'e4', 'i2', 'x3', 'p1', 'c4']}
1769748997.249358,SENT,ca1716a2-9522-4e50-9ea5-b3011d44b300,aca639cf-d87d-4fe0-bc6e-8577dc9e4b61,c3,c4,3396,?,p3,
