timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769472872.7532868,SENT,56fbb9b5-e2f9-46b1-94cb-7acf07a2976b,7274ca5b-e80d-419b-8447-02a6ce58925d,c4,DROP,2016,?,p1,
1769472872.753428,CREATED,cf8d97f9-bd58-4bba-95cb-0cfb9db47757,91928d3f-2170-4f76-9e32-015b649a4243,c4,DROP,26,?,?,
1769472873.3740196,SENT,567b20a3-7b49-42ba-af39-f2ac3aa5747a,77031b37-b58d-4b51-9c6a-bdd53f264440,c4,c3,3376,?,p1,
1769472873.3741903,CREATED,009b393f-53a5-4dc5-bcac-9e9da0d4e325,0b8e7b6a-a909-4552-b69b-ce52f5a523ce,c4,c3,27,?,?,surb={'id': 'f2832fc0-1ac1-4a6d-b914-e4cf28a9c19a', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769473360.4282808,RECEIVED,de894599-89e2-473e-bfac-d3d7d4b0387b,5cbfc409-7773-48ea-861c-23879829b6b8,c3,c4,27,p1,?,surb={'id': 'a7a5094a-f72b-4a13-8408-9850198d4b60', 'route': ['p1', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769473360.9986644,RECEIVED,991404fb-cb4a-4642-b593-b63cb7b22784,5b1858a7-de54-4a61-aa35-81e7cbe343b9,c3,c4,26,p1,?,surb={'id': '31ee7c38-92d9-4b5f-a1d8-9c51b86f61a7', 'route': ['p1', 'e5', 'i11', 'x2', 'p3', 'c3']}
1769473361.3002367,SENT,227aa5f5-421c-4ada-970b-1b8d5978d4cc,56e2cf10-0b7a-4188-83f0-aa5edb40008e,c4,c3,3388,?,p1,
1769473361.300358,CREATED,8bda77a6-f762-4659-887a-688b748a4608,83c2e439-301c-4ebf-83bf-64cae02e701e,c4,c3,27,?,?,surb={'id': '9eec7ea7-41d2-4252-bdfa-bb8f14227899', 'route': ['p3', 'e11', 'i1', 'x11', 'p1', 'c4']}
1769473361.3118117,SENT,1a7d1901-5a77-4a68-8d2c-95a47721c07d,8bb84e5e-af03-4c6b-b4d0-d90f62c7f2b6,c4,c3,3369,?,p1,
1769473361.3119264,CREATED,8effde99-5098-45db-93e0-21676ff0a955,bb16c94f-03e2-4609-93ce-d30357d30e74,c4,c3,26,?,?,surb={'id': '66e3db54-e4ea-44ec-a667-786bec7ecf13', 'route': ['p3', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769473361.343579,SENT,d425882f-f266-47f5-a0dd-292d174b294e,7609480e-f0d6-4691-9893-7d8cc87699e1,c4,c3,3376,?,p1,
1769473361.343694,CREATED,e6d59269-93ea-4dd7-b6ef-c97f6867daae,5c22b115-b4a1-4429-bcdb-222c16174372,c4,c3,27,?,?,surb={'id': '36424eeb-c9eb-4e65-bb11-a85942d7f747', 'route': ['p3', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769473361.8013816,SENT,a3527712-dca5-4363-a411-d58facea0e9f,75e06241-0a7d-4013-94a6-e5b1663e42f7,c4,c3,3364,?,p1,
1769473361.80153,CREATED,8865e9ad-dcbb-46ed-996b-f0137d46e705,f0f88e63-1fc5-4aa8-9a67-501c9c70255c,c4,c3,27,?,?,surb={'id': '41a8b28e-0f40-40f9-b9f3-eca24658037f', 'route': ['p3', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769473361.9880083,SENT,3db10e93-87b7-4e6b-b414-e0909db2e579,4f47e005-cd07-4742-91bf-a5dfe2849faf,c4,c3,3383,?,p1,
1769473361.9881973,CREATED,1897aff2-907a-4b12-9825-a66d0397da4a,f33e50f9-cf2e-44ff-a9ad-d27bf94881ec,c4,c3,27,?,?,surb={'id': '9d452edd-280d-4f50-8685-cf857471533b', 'route': ['p3', 'e10', 'i9', 'x6', 'p1', 'c4']}
1769473362.3106828,RECEIVED,fdbf1c52-168c-445f-b7cf-96ba6d61b844,eedf0a8e-1de1-49ba-935a-daeb29b36385,c3,c4,27,p1,?,surb={'id': '2176daf5-d25b-4489-bfc0-83c797a708bd', 'route': ['p1', 'e9', 'i11', 'x3', 'p3', 'c3']}
1769473362.5723927,RECEIVED,0315eb6e-51e6-41c8-9b26-1a79b3691da2,14e63193-ef9b-4ff6-a3c4-3097e5bf52aa,c3,c4,27,p1,?,surb={'id': 'e5bec446-5ef7-4242-aa71-9fa1294d38b3', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769473362.6052065,RECEIVED,f212e1ea-9122-4a5e-8ce3-f7cfe3893218,f3ef49ad-b426-452b-9f7c-35dc827eaba5,c3,c4,27,p1,?,surb={'id': '2eb52d05-a73b-4a01-8dd5-a2e74cda8fb2', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769473362.639181,RECEIVED,7311d9aa-493a-4bc9-bd81-4ec4f872735f,29e0ba08-33ec-47e1-aaf0-00a33764bb02,c3,c4,27,p1,?,surb={'id': '460f69e0-8679-4d5e-a885-4a0f8d74911d', 'route': ['p1', 'e4', 'i6', 'x1', 'p3', 'c3']}
1769473362.6431687,SENT,0dc8827a-830b-4725-bdeb-17175c8aca87,5982c639-3fd7-4771-adba-709d3ea78d8a,c4,c3,3361,?,p1,
1769473362.6432667,CREATED,c263ae18-57f5-40b4-86f1-0b65d0e0e5c8,b604fafb-d714-4706-83e4-9a2a9ff5fa10,c4,c3,27,?,?,surb={'id': 'f712190e-c508-4eff-9451-74be779d7a98', 'route': ['p3', 'e8', 'i7', 'x7', 'p1', 'c4']}
1769473363.0033617,RECEIVED,4cfea447-b67d-4cab-ac04-27ca5a18b2ac,6aa72a17-6af7-4c1d-ae67-1b27db096a88,c3,c4,27,p1,?,surb={'id': '5c085dec-34c7-4f57-bb04-ece46ccc7aca', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769473363.225591,RECEIVED,a593359b-b2d8-444d-b312-703dea4af3d8,599ebe73-941d-45ca-bc8e-9475d3b5eaa7,c3,c4,27,p1,?,surb={'id': '19fef045-8087-45d8-8e8c-688fb4315de9', 'route': ['p1', 'e10', 'i7', 'x4', 'p3', 'c3']}
1769473364.1293023,RECEIVED,b8ba2b85-7750-4810-b57d-edc98edb9440,d463e305-b6d0-4438-9fd1-487e7e26beb7,c3,c4,27,p1,?,surb={'id': '44d7ac82-a54a-49eb-a25a-442798333c3e', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769473364.3291078,RECEIVED,7c0b17d0-992a-4532-a3fe-46d82af2d7f6,09e41e55-fc14-4655-a7e7-5cb3ef026f46,c3,c4,27,p1,?,surb={'id': 'abf3b1df-109b-4390-b69d-96cd3da9cbbe', 'route': ['p1', 'e5', 'i4', 'x12', 'p3', 'c3']}
1769473364.3664963,SENT,ac94dd6c-72af-430c-930b-2ba3cb801f82,19147bb0-3b5f-415f-9224-bbd40292aa99,c4,c3,3380,?,p1,
1769473364.3666525,CREATED,bda95b76-aa13-46c3-834f-c155c166c12b,6124d4eb-eb1f-48f6-92d2-e5959d9f83e3,c4,c3,26,?,?,surb={'id': '95f2dfd6-4349-4582-a31a-d4745d825643', 'route': ['p3', 'e1', 'i4', 'x8', 'p1', 'c4']}
1769473364.3782763,RECEIVED,b6af2934-f8d9-48aa-9495-408bef961c3e,d9cfa943-ef8d-4a66-bbf8-9a9fd676d15a,c3,c4,27,p1,?,surb={'id': '51f6496f-6ec7-4b02-af73-ca8fea533c35', 'route': ['p1', 'e6', 'i12', 'x9', 'p3', 'c3']}
1769473364.6641507,RECEIVED,8800a516-4bce-482a-9ff8-ad8099aaf218,023f9ea7-bc61-435b-9adf-237589fca375,c3,c4,27,p1,?,surb={'id': 'cc717d68-d330-4aa8-aebb-fc0eededca8b', 'route': ['p1', 'e9', 'i8', 'x8', 'p3', 'c3']}
1769473365.5242212,RECEIVED,940126ad-74c3-4794-b8e7-4034b55c2237,43cd4982-31ed-4508-9bd8-f703ffc04eb8,c3,c4,27,p1,?,surb={'id': '378f7e9c-73d3-43a6-8277-f03e2278f71e', 'route': ['p1', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769473365.6337206,RECEIVED,e020739a-7407-40cf-aa3c-4765b584ae77,feb24c03-36de-46a7-9118-30ad7c84dfd1,c3,c4,27,p1,?,surb={'id': 'c0314619-be51-4a75-a7d4-b1d9aad20510', 'route': ['p1', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769473365.6766326,SENT,c02d89e6-dcfa-48b5-a417-a6d29165292e,b3c599e4-e6ad-42aa-a249-e2c69b4af338,c4,c3,3386,?,p1,
1769473365.6767886,CREATED,75142212-e1ad-48cd-a82d-4379e9c76536,21fac4c2-21f4-46e3-8e85-c3c915cf51bc,c4,c3,27,?,?,surb={'id': 'fa1f96d1-8e86-41d3-8608-856c7e0bc6b9', 'route': ['p3', 'e12', 'i11', 'x2', 'p1', 'c4']}
1769473365.8592575,SENT,4e36f079-f7d5-43e5-a0b3-37a68415d200,7f5ee2b1-f4c7-48b1-8eee-a41eedac6738,c4,c3,3374,?,p1,
1769473365.8593352,CREATED,d58721b1-b60d-4fc4-8cb4-113ea31daf4e,c71b612f-9e26-4197-9a1f-76d671bfa4e2,c4,c3,27,?,?,surb={'id': '6f4c617f-d98b-4aa6-aa68-13a6ed08fb9f', 'route': ['p3', 'e3', 'i1', 'x7', 'p1', 'c4']}
1769473365.9253786,RECEIVED,4375ae5e-ba6e-4cf0-8c95-83194908093b,b84355a7-3aa3-49f9-bbd3-0018fd3974aa,c3,c4,26,p1,?,surb={'id': '5d1b3968-a5c7-4cdd-8ef5-62b07593972e', 'route': ['p1', 'e12', 'i8', 'x5', 'p3', 'c3']}
1769473366.078719,SENT,c3891471-cde1-4bf8-aef1-adc2f50fc798,ceafcfe4-98af-4395-b41f-518d6bce80de,c4,c3,3380,?,p1,
1769473366.078871,CREATED,9c1b1cdb-cc1e-4bea-b9b9-0b334b50756e,57eff33d-4c11-4fee-86c2-507c203ac687,c4,c3,26,?,?,surb={'id': '1698b25f-7af5-4e63-b9b6-054f8e4f4b08', 'route': ['p3', 'e10', 'i12', 'x2', 'p1', 'c4']}
1769473366.1311326,SENT,93446ab3-442a-4b61-8ee4-d0aff9dde9bd,7afac9ce-7ccf-4dcc-b92b-d3e8ada52049,c4,c3,3400,?,p1,
1769473366.1312845,CREATED,6dcb474d-ddaf-4d9a-bac8-b022fe9d6bf6,fdccfbba-8660-4db7-805b-286ccd535dee,c4,c3,27,?,?,surb={'id': 'b7565ce3-53ca-4c15-a72a-6d9c1ce7d739', 'route': ['p3', 'e2', 'i5', 'x3', 'p1', 'c4']}
1769473366.2846313,SENT,ab20cf29-9183-409a-b9f8-cd033a2c2685,f3942484-252a-4ab2-9835-cc850b91bdce,c4,c3,3385,?,p1,
1769473366.2847874,CREATED,f3d80356-4c79-4373-8c66-0336233b575a,473f8ca1-1443-4a21-bd17-f78d4da1e322,c4,c3,27,?,?,surb={'id': '788472bc-d8f9-4170-b760-5d90d5ebc06d', 'route': ['p3', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769473366.647712,SENT,fe860787-1501-4ec5-a4ab-20d0cb31dad5,f1d1d8a1-8661-42e2-b661-db2aa900e13b,c4,c3,3375,?,p1,
1769473366.6478598,CREATED,18b02163-666f-465c-93ef-fdf67f4c67fd,948b7e2c-6b8b-4365-9d38-c6c21ba0e274,c4,c3,27,?,?,surb={'id': 'c7d4ebf0-9089-4a31-bd50-17c98753272c', 'route': ['p3', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769473366.7296398,SENT,323d15cb-cd39-4baf-be60-d214f0b5a55e,3270b413-805c-4eda-a9e5-3520fb4bad88,c4,c3,3395,?,p1,
1769473366.729701,CREATED,56d8b1e4-fe93-433c-9678-63feceb13553,8db3c682-33f8-4001-8266-2816b3c99688,c4,c3,27,?,?,surb={'id': 'ee4edae5-f7b6-435e-8cf7-3f9625310586', 'route': ['p3', 'e5', 'i5', 'x11', 'p1', 'c4']}
1769473367.027725,RECEIVED,54dbf180-d850-4f1b-8b4a-d295a1f3d925,2c31b30d-43e8-48c8-8c90-d767d6352c2b,c3,c4,26,p1,?,surb={'id': '9d05141b-4241-4195-a87a-ad16b7953bd6', 'route': ['p1', 'e3', 'i6', 'x11', 'p3', 'c3']}
1769473367.0408702,SENT,1af05e23-518d-45bc-8566-6c06452a1234,ae66f97b-da4d-4516-aa0e-346ae4f4d207,c4,c3,3392,?,p1,
1769473367.0410147,CREATED,fb01debd-d912-451e-a568-fb202f67e970,be9af133-5fbe-4d76-aa89-ef0dd8baa981,c4,c3,26,?,?,surb={'id': '6a50ed15-e718-4deb-9fe9-b3c97b456593', 'route': ['p3', 'e4', 'i10', 'x1', 'p1', 'c4']}
1769473367.5023174,SENT,45b1e98f-61ea-41a1-abd1-fc979f4cbbf1,7f8b65f8-310f-49ba-8e8e-42aee7b34f23,c4,c3,3405,?,p1,
1769473367.5024683,CREATED,767d786a-519d-47b4-a7a1-9ec9954479cb,7ac01a8e-de98-4d1d-99cc-f9ec63ddec18,c4,c3,27,?,?,surb={'id': 'e3a11776-9fb5-4083-aa77-444a6610183f', 'route': ['p3', 'e9', 'i10', 'x2', 'p1', 'c4']}
1769473367.5344415,SENT,3734c4e6-07b0-4fbf-b549-a4aff3f89c15,b1b4585c-6b1a-4546-bd1f-4b72f0c2e895,c4,c3,3395,?,p1,
1769473367.534627,CREATED,fb717b2a-da7a-4312-9841-86a663c0b3b8,4d45e103-2703-4bd9-bd95-01af35469754,c4,c3,27,?,?,surb={'id': 'be279ace-7e0c-41d3-81b2-d7d56ddad193', 'route': ['p3', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769473367.650291,RECEIVED,d60b5c0a-cd88-4921-a9d5-3f8732c6ac14,15f75021-1abd-4388-994b-f894b9c0e844,c3,c4,27,p1,?,surb={'id': 'cb5556de-26b3-414e-9777-3b70a90e73fd', 'route': ['p1', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769473367.685634,SENT,0f6dee33-a991-43b0-8c7a-03f9e45a6314,b98906e9-3a9b-4e68-8b7c-f8e7ed937236,c4,c3,3375,?,p1,
1769473367.685775,CREATED,31b5e2c6-f634-4c48-8e76-ee3ac6889319,bc2536d2-4240-43e4-9bf2-c7414c49f3c9,c4,c3,27,?,?,surb={'id': '97d193fc-44fb-49a8-bc1d-15f557252e6a', 'route': ['p3', 'e6', 'i3', 'x5', 'p1', 'c4']}
1769473367.8362203,RECEIVED,146725e8-68f7-47b0-a1fb-3730323c8cb9,b7d2ad49-e4f4-4296-b63b-319a08cce21e,c3,c4,26,p1,?,surb={'id': '371b63ab-2193-4f4d-adaa-0cbe02ca1df4', 'route': ['p1', 'e7', 'i7', 'x7', 'p3', 'c3']}
1769473368.01904,SENT,f24d64bc-9ef6-4740-95dc-7511e4c98169,974bee2c-1bba-49b2-8f47-2077f733ad5e,c4,c3,3356,?,p1,
1769473368.0191357,CREATED,1dea0a12-21b1-4b95-99f8-a8a4dd7d31ef,5437c39f-63aa-4885-a80f-6694b002489c,c4,c3,25,?,?,surb={'id': '9997b157-4619-4114-b8e5-8cc1d863ee8f', 'route': ['p3', 'e9', 'i3', 'x4', 'p1', 'c4']}
1769473368.0977502,SENT,b4ecd69e-edf4-4cc1-9812-07e1b6b72175,c6da57ff-5689-49cd-a372-2a9e23c18297,c4,c3,3384,?,p1,
1769473368.0978973,CREATED,287704ad-4792-4491-a5f7-608d1baadd5d,903c2087-d0e5-4ac1-94a5-e715783d845b,c4,c3,26,?,?,surb={'id': 'c39c0666-b761-46d8-ad1b-9966b2b1a5df', 'route': ['p3', 'e3', 'i12', 'x6', 'p1', 'c4']}
1769473368.2113757,SENT,9bdfdbca-9ed0-41e5-9dc6-22fca44d45b7,159be19c-369e-417d-94c7-d55ef2a5a700,c4,c3,3360,?,p1,
1769473368.2115474,CREATED,94ac6394-0ebe-4d32-aa0a-3eb2ef76a19b,922b48ab-848c-43a6-b9a2-326a840850e0,c4,c3,27,?,?,surb={'id': '2ae15e2b-e563-407e-9ebb-c95a2dc2b602', 'route': ['p3', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769473368.2235634,SENT,724d7b18-8dc5-48a9-8ac9-f2d4a9e91281,ed24e1ff-de60-46f9-9bd0-ea4ac2d3b756,c4,c3,3366,?,p1,
1769473368.2237089,CREATED,22eaf766-f2d3-433a-9213-bd52cb119985,7921d208-b0d1-45a1-8a95-0d1fd5729a44,c4,c3,27,?,?,surb={'id': 'f996d1bf-f647-4f6c-9aa7-2bbbd5f34dc9', 'route': ['p3', 'e9', 'i8', 'x3', 'p1', 'c4']}
1769473368.27946,RECEIVED,30d6846f-eb13-43fe-b66a-fea8b99b7233,5aa79bbc-dd52-4114-b347-cac76dea446f,c3,c4,27,p1,?,surb={'id': 'a256577e-88d4-491d-8b18-6be89699677c', 'route': ['p1', 'e1', 'i2', 'x7', 'p3', 'c3']}
1769473368.7148178,RECEIVED,000a2117-a956-4d3c-a255-5d706ac6b83c,249170a3-f9c1-4f95-8d81-800969f715b7,c3,c4,27,p1,?,surb={'id': '463fa571-1747-4c75-b930-a38ef220ee8b', 'route': ['p1', 'e4', 'i10', 'x7', 'p3', 'c3']}
1769473369.1977189,RECEIVED,4fd42b49-fb56-4653-869c-42dd65e83f7c,7f205b65-3ef7-4301-be94-0d1bc3624e91,c3,c4,27,p1,?,surb={'id': '046456cb-a5d5-4bbe-aae7-7b066e9cfcf1', 'route': ['p1', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769473369.5347981,RECEIVED,63755f4f-278d-47a4-adec-f94562b37ff4,01c6f102-ffb5-45e4-bf6b-2b794f401c3f,c3,c4,27,p1,?,surb={'id': '7094ad9d-32a7-4fcf-9f1d-f51dbe6e551f', 'route': ['p1', 'e9', 'i12', 'x4', 'p3', 'c3']}
1769473369.821023,RECEIVED,81930e94-3983-4b62-98f2-16f507a838e7,8a3fcb6b-681c-4513-9e76-6d7286b82ef5,c3,c4,27,p1,?,surb={'id': '75a2602a-1734-4b6e-b8b0-9e297c37fec7', 'route': ['p1', 'e12', 'i7', 'x10', 'p3', 'c3']}
1769473370.3285341,RECEIVED,b038b311-eace-4d89-94b2-d1eff124b3fb,59139f20-c5e4-4de1-a028-417f489ed447,c3,c4,27,p1,?,surb={'id': '831fd89d-1449-42df-ac42-783854848fd0', 'route': ['p1', 'e10', 'i12', 'x5', 'p3', 'c3']}
1769473370.557219,RECEIVED,b91de602-496b-41c2-b06d-a59278785030,5cbbe11e-2274-4f8f-9500-a123b68ef480,c3,c4,27,p1,?,surb={'id': '9f708585-c648-464a-852c-2e7f5f55c84c', 'route': ['p1', 'e8', 'i3', 'x1', 'p3', 'c3']}
1769473370.7711022,SENT,50b03e3c-0705-4a9d-bc62-eb1683a8548d,03a2b9e8-cccd-4822-9bcd-1d6c803332dc,c4,c3,3404,?,p1,
1769473370.7712965,CREATED,6a63c59b-d7fd-440b-bfec-ca5b5a7c0d78,29e4f20a-4820-4111-95d0-37373f6c4f02,c4,c3,27,?,?,surb={'id': 'c0216221-76f4-44d9-9009-1412a78a2eae', 'route': ['p3', 'e6', 'i9', 'x12', 'p1', 'c4']}
1769473371.057877,SENT,1299fdd7-b67b-4884-92fa-4e2e56c368d3,644d17a5-e63b-4c91-84de-599ef7deaa4d,c4,c3,3367,?,p1,
1769473371.0580451,CREATED,bf1b7121-820b-452b-afe4-4532ff80c205,52ff7d51-1825-4f45-aaae-1773582fae22,c4,c3,27,?,?,surb={'id': '756c4c09-274a-4c31-bb93-f9e2c6e9e0d8', 'route': ['p3', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769473371.203913,RECEIVED,0aba22d0-39d3-4f21-a2cc-d26d927b0c3a,3e9054e4-76e1-44a2-a9d2-193bb0160633,c3,c4,27,p1,?,surb={'id': '571b2d50-b3fe-4d7c-bc14-1429e9981ff2', 'route': ['p1', 'e12', 'i11', 'x7', 'p3', 'c3']}
1769473371.278294,SENT,123cdfb5-5f4a-4929-b8ea-5352c19a0f38,de2422e3-ae0f-41a5-a524-754e9c168d66,c4,c3,3400,?,p1,
1769473371.2784503,CREATED,56fbd0e7-7c8d-4846-896d-f6471da52205,f79581c8-159e-4a73-95da-cb2ba082f846,c4,c3,27,?,?,surb={'id': 'ca9eca81-50d4-48e5-af50-ca1423f84e7a', 'route': ['p3', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769473371.5447545,SENT,08fbf544-57a8-4eb0-bd41-c95964940eea,0c5d6659-50b0-4bcd-bcdf-4fd9433ce879,c4,c3,3375,?,p1,
1769473371.5448525,CREATED,9846cb9a-b3fc-480a-81b6-c7873503d73b,595e2839-78b9-4267-bde2-650f70413330,c4,c3,26,?,?,surb={'id': 'ebebf30c-6e80-4eeb-97e7-b6d9c1a8d61f', 'route': ['p3', 'e9', 'i6', 'x3', 'p1', 'c4']}
1769473371.5592332,RECEIVED,a0020d95-e085-4a8c-b0d0-1bccae1f9803,b818250e-e35d-4d76-a614-7d9f92903c91,c3,c4,27,p1,?,surb={'id': '7d4e33b3-f67d-4cd7-bd71-ad10dce323f2', 'route': ['p1', 'e3', 'i4', 'x9', 'p3', 'c3']}
1769473371.5993655,SENT,fd344a31-0b8a-4116-b3b1-c1bb761d4d3c,1b145a48-bc64-4808-a1fb-86cd03de80d6,c4,c3,3391,?,p1,
1769473371.599464,CREATED,11d13f5d-e62a-43ea-9668-294d76deb8a7,246ad0d5-0304-4dc1-8cd9-67bbf32cb035,c4,c3,27,?,?,surb={'id': '24a090f2-2bf4-4cc8-a437-b9416d075e8e', 'route': ['p3', 'e12', 'i6', 'x2', 'p1', 'c4']}
1769473371.7628129,SENT,15481d30-aaa5-4971-bc50-168e7d647d23,04bc3f13-e1f1-4e67-9b1f-7d0edfb1cb52,c4,c3,3395,?,p1,
1769473371.7629147,CREATED,2e34e909-3738-4b08-a986-1fb742444740,2f85e455-f65a-4e1d-9e90-0af7ec2e34c9,c4,c3,27,?,?,surb={'id': 'a8d2944a-41e0-4b2f-9182-7ef77d1fb067', 'route': ['p3', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769473371.8450334,SENT,84045cf7-e218-4ac2-8214-523dd2e24c6e,e8240b99-040b-4cc7-b81c-2d948049daf8,c4,c3,3393,?,p1,
1769473371.8451624,CREATED,35b3dcbf-89bd-43db-834d-6779d5741680,6bd0e452-3eb7-4074-85f5-27aebeaf51c3,c4,c3,27,?,?,surb={'id': '7d88a62d-204a-467d-8ab8-8cb177892161', 'route': ['p3', 'e3', 'i4', 'x1', 'p1', 'c4']}
1769473371.8640797,SENT,9976829f-4b97-42f9-9e8d-ad92e84ae90a,ca67999f-fc5f-47d4-8d36-3a44a8fb09ab,c4,c3,3407,?,p1,
1769473371.8641946,CREATED,a18d1566-2104-4e33-bccb-61509a436897,2a8fd482-d0c9-40e9-86c2-54be3d9ec7c1,c4,c3,27,?,?,surb={'id': '95775695-f221-42fd-ae31-beba2d31d419', 'route': ['p3', 'e8', 'i11', 'x12', 'p1', 'c4']}
1769473372.0548487,RECEIVED,fc791d3f-6985-4819-a339-115cd76d3da3,6a0f8f03-f633-4716-8892-c8aeadaf460b,c3,c4,27,p1,?,surb={'id': '8cc7258a-5672-47a2-b97b-0337b3bef741', 'route': ['p1', 'e3', 'i12', 'x6', 'p3', 'c3']}
1769473372.0972264,RECEIVED,3868ae55-df0c-46e7-9e84-7409592e83be,a3eefeb2-47f4-4233-9d9e-739864f2d88a,c3,c4,27,p1,?,surb={'id': '755a7c6f-0d68-4a61-adad-edf246215926', 'route': ['p1', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769473372.1224346,SENT,46ec4096-0324-4736-9290-adbba71da92f,4f9019b9-792b-4df9-a050-537bdccdd4c4,c4,c3,3396,?,p1,
1769473372.1225407,CREATED,e14eb7b1-ce93-4e0a-896d-bcb787a14969,11f92f9e-2f62-4447-a0a5-d389e7c5bef1,c4,c3,27,?,?,surb={'id': '29475b48-abd2-4c6f-a8ff-256391fac619', 'route': ['p3', 'e12', 'i12', 'x4', 'p1', 'c4']}
1769473372.1946352,SENT,6a22dcad-86c0-4b40-aee0-a23d2402b62a,9038ea20-2af5-47f7-adcf-3fdf8f711a96,c4,c3,3377,?,p1,
1769473372.1948647,CREATED,b5deab4d-fb52-49ce-9f60-5dcafb5fd4af,1062de3b-68cc-44e4-8ddf-121263cf6ce0,c4,c3,27,?,?,surb={'id': 'a0301118-ed45-4423-be5a-89ea274cc8b7', 'route': ['p3', 'e3', 'i5', 'x6', 'p1', 'c4']}
1769473372.5282488,RECEIVED,f0d646a8-7632-4d9a-9382-ba5d0a06e702,599edad2-ee3e-42ba-b94d-37cf222b45b4,c3,c4,27,p1,?,surb={'id': '52c2f9d5-bf4c-4652-a1a9-5ba140f58919', 'route': ['p1', 'e1', 'i12', 'x1', 'p3', 'c3']}
1769473372.747568,RECEIVED,8fcc1087-1693-40db-b0b9-a94fa5d07c2d,659a786a-65d6-44c8-af6c-8a8a56686f28,c3,c4,27,p1,?,surb={'id': 'e1a04500-9c9d-4441-9a8d-96f74e311cbf', 'route': ['p1', 'e1', 'i7', 'x3', 'p3', 'c3']}
1769473372.9685535,RECEIVED,3d4e657e-263d-4594-b7ff-d0d0eacc10f4,949292be-327f-4c00-8ca9-b94527c5bc2a,c3,c4,27,p1,?,surb={'id': 'cb8a534e-8210-49ac-ba16-384f5b676456', 'route': ['p1', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769473372.9754539,SENT,6f8c4a66-6628-464b-af33-7c726d5a0fcc,169c915a-75e9-419c-96fd-8f9dfb4888ed,c4,c3,3400,?,p1,
1769473372.9756026,CREATED,f7df1f1b-0170-402d-ad82-7c7d40fb3f19,fd20b70e-cf85-4f81-b8fa-dfda43c5ccf1,c4,c3,27,?,?,surb={'id': '80f714f7-f1a4-49d2-b197-32131c3a91f3', 'route': ['p3', 'e12', 'i1', 'x12', 'p1', 'c4']}
1769473373.044198,RECEIVED,2c1e4afb-6579-4c31-8d6d-90efca970267,c29138a6-c7fc-450a-be51-f12aeb969625,c3,c4,27,p1,?,surb={'id': '244b258d-5861-441a-b70f-e10df8a59506', 'route': ['p1', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769473373.3173356,SENT,aa8293a7-02fd-4ed7-9f5d-08fffb86083e,f7034544-66f0-45b6-b15d-b8dcf62bc368,c4,c3,3374,?,p1,
1769473373.3174863,CREATED,1b0b56a4-2600-40c5-8c53-7442eb19e550,02ebdaac-89d0-4904-9621-9f435842fb01,c4,c3,27,?,?,surb={'id': '5e96aec1-716a-4448-a043-30f424a6b2e6', 'route': ['p3', 'e9', 'i8', 'x6', 'p1', 'c4']}
1769473373.3697493,RECEIVED,785cf47d-eb72-4f30-8440-0ddc852e7651,bd45dabe-c353-4a29-89be-93edb1afd901,c3,c4,27,p1,?,surb={'id': 'fd23f621-5cd1-4672-add3-bfc19ad6d53a', 'route': ['p1', 'e7', 'i12', 'x2', 'p3', 'c3']}
1769473373.7268074,SENT,470575ea-0587-48ac-aa5a-285069027bcc,0808545f-2b11-4c00-bfdb-f2e882cd6d9f,c4,c3,3375,?,p1,
1769473373.7270157,CREATED,483f7f32-dbea-4e45-a6a6-5f1845152982,86b3ed46-90d4-49dd-b679-ca234c424b15,c4,c3,27,?,?,surb={'id': '6dec331c-ffec-46e0-b11b-f4502c236613', 'route': ['p3', 'e2', 'i6', 'x11', 'p1', 'c4']}
1769473373.869569,SENT,1532193e-4117-4001-9e98-b9a102a7407b,002d4ae8-ecb1-4cd9-b74b-5dc196328d05,c4,c3,3361,?,p1,
