timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769472889.948175,RECEIVED,8b05a5bd-e439-4b69-b12c-dec7a0d3e662,a5a65b87-27ba-4f74-ada7-905505aed53e,c1,c5,27,p2,?,surb={'id': 'a38158e8-bae6-4ad0-8e20-2c4965816f17', 'route': ['p2', 'e12', 'i12', 'x3', 'p1', 'c1']}
1769472890.5706797,SENT,e3e8e48f-2bfc-4c91-acda-e1e1ef489771,5c217f18-95c0-49b7-b46c-0e844475195f,c5,c3,3367,?,p2,
1769472890.5708308,CREATED,32db42d4-b69a-47f0-b777-54b6e96bc863,4d67fb6c-a6cf-45a6-be62-b0d866a8e0d8,c5,c3,26,?,?,surb={'id': '96659519-a1fc-44e2-8cbb-5ba9b1adbf94', 'route': ['p3', 'e4', 'i3', 'x12', 'p2', 'c5']}
1769472891.1152868,RECEIVED,c66b40f3-e995-4577-826c-7cdcf4e61a72,bd7fb145-ddbe-4dd1-9e8e-7fc317c32290,c1,c5,27,p2,?,surb={'id': 'c6fe50ff-7c81-4a9d-91bf-26b0a669ea23', 'route': ['p2', 'e10', 'i7', 'x9', 'p1', 'c1']}
1769472891.732343,SENT,42fdd447-cd59-4982-8458-b71cec3f85e7,7f8be1b8-3687-42ba-88d8-adfd0793142e,c5,c3,3359,?,p2,
1769472891.7324917,CREATED,00e4ac8c-addd-4dd8-93ce-c57573eab234,754d6c6e-2d58-491d-92fe-de901dbb94a9,c5,c3,26,?,?,surb={'id': '21cd7ef8-b8bd-468d-a7b5-32c70e80557d', 'route': ['p3', 'e1', 'i4', 'x6', 'p2', 'c5']}
1769472891.9939516,RECEIVED,0c78b2f4-c962-4d9c-b8f3-a728479fd133,fad3591d-b8f9-4a21-909a-9cb574286a3f,c1,c5,27,p2,?,surb={'id': 'c30fa982-7e9d-495b-9590-184336f22b22', 'route': ['p2', 'e12', 'i10', 'x2', 'p1', 'c1']}
1769472892.0727634,RECEIVED,7d2267ea-b67e-4d51-bd06-461ce154df81,53fa3c72-bec7-4301-ac9d-65056da899a0,c1,c5,27,p2,?,surb={'id': '4858a70a-53c4-4518-a855-606a3c2b6861', 'route': ['p2', 'e10', 'i10', 'x2', 'p1', 'c1']}
1769472892.3793254,RECEIVED,00de7ef8-6612-4db6-a4d9-4befac53833d,239dffd2-4b55-483c-814e-09bb55b2fdd0,c1,c5,27,p2,?,surb={'id': '9f667f3f-cd83-4e9a-8ee9-9dee6b8b1c6a', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c1']}
1769472892.4167206,RECEIVED,7ca24845-5143-4460-bfc3-87d155d07df8,3dcb107f-208c-47e3-b3a1-dd54f25e6f73,c1,c5,27,p2,?,surb={'id': '9623c5f2-0d38-435f-b1c5-afd66f7d00ad', 'route': ['p2', 'e10', 'i3', 'x12', 'p1', 'c1']}
1769472893.0092797,SENT,15d967a9-fb00-4058-b27e-d5be04deb867,235febea-7de6-4918-978a-b1ec513c0a0d,c5,c3,3376,?,p2,
1769472893.0094306,CREATED,a259f3c5-8632-4c41-a098-7597f5b68e06,d4c1af6a-783c-4566-831b-7bed3708cf5b,c5,c3,27,?,?,surb={'id': '8a4bfaa2-a3b6-42f1-b0ae-401f4a634919', 'route': ['p3', 'e5', 'i12', 'x6', 'p2', 'c5']}
1769472893.131594,RECEIVED,64e7fab2-04ab-46e1-a2f0-269bb1a6d859,93e70e16-4b72-4f44-84f0-2b7b28924ae7,c1,c5,27,p2,?,surb={'id': 'b93f505e-6e05-4f34-9a49-f58f0dedee98', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c1']}
1769472893.3002229,RECEIVED,e348eae4-ab5a-4ce5-a9a3-c97e3455cd5b,230bea9d-83e5-4b2c-a1de-ccab38499f8e,c1,c5,27,p2,?,surb={'id': '1c4570ed-f7f2-401f-a7e2-e246c2563a3e', 'route': ['p2', 'e7', 'i7', 'x12', 'p1', 'c1']}
1769472893.9087424,SENT,218b9204-04c2-441a-96c6-4ef4b93c82c1,e8d5c8ad-4da7-4a01-938d-dac0c5ecb7b3,c5,c3,3395,?,p2,
1769472893.9088917,CREATED,e6801c7a-a2f4-49bf-b96e-6f8d5ff1ea30,ccfa5b5f-bfbc-4035-a692-71e539fc52e0,c5,c3,27,?,?,surb={'id': 'bab9f071-2481-421c-86df-d66021166735', 'route': ['p3', 'e1', 'i6', 'x11', 'p2', 'c5']}
1769472893.9184964,SENT,ddcab2ba-081d-46cf-bdc6-425f99b0221f,9bd94fcd-451c-4035-900d-deb2bd84c8d1,c5,c3,3371,?,p2,
1769472893.918635,CREATED,60110043-dd42-40ba-88ca-86739d3d30e0,33e06183-7b1c-44a6-a4cb-320b30c036c8,c5,c3,26,?,?,surb={'id': '13cf88c9-39ed-407b-b9b4-b0ad1ed60746', 'route': ['p3', 'e3', 'i5', 'x10', 'p2', 'c5']}
1769472894.118019,RECEIVED,d85b39d7-b285-41f3-80d8-14db2e919580,ae906825-5a0e-47f6-95c6-62714fb90417,c1,c5,27,p2,?,surb={'id': '5ba6b6a5-aa80-485d-b03c-48f87a7fbd6a', 'route': ['p2', 'e4', 'i3', 'x12', 'p1', 'c1']}
1769472894.2598479,RECEIVED,a7e8bebb-168b-4795-aa8d-86dd91cba596,f36d8d27-79d8-4a93-8f0e-a55def088e69,c1,c5,27,p2,?,surb={'id': 'f9d83ee9-5548-459e-8efe-388947169d56', 'route': ['p2', 'e10', 'i9', 'x8', 'p1', 'c1']}
1769472894.3011584,SENT,a7647176-e393-4e1d-817d-b06c00985fe6,9496fc36-2569-4fdb-987d-f72f01c706c3,c5,c3,3391,?,p2,
1769472894.301305,CREATED,594b12ce-834c-419a-94c4-bbdf56327f39,e84629bd-5d69-4eed-b392-61cc69af97f3,c5,c3,27,?,?,surb={'id': 'b532f1ba-e153-43fd-b884-7a142637533f', 'route': ['p3', 'e11', 'i11', 'x6', 'p2', 'c5']}
1769472894.3513672,SENT,929e5618-43de-4e1f-96d7-b18ad2668c87,b0a687ba-c9b4-4607-be8b-a9a9a161978c,c5,c3,3372,?,p2,
1769472894.3515167,CREATED,b2a029a9-9fca-4d90-9561-42ebaa636b52,f7349e66-7c53-410c-9ea1-1d5248d9fd64,c5,c3,27,?,?,surb={'id': 'c85f29ef-d2ad-4396-a6e7-27a07a87a287', 'route': ['p3', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769472894.3617578,RECEIVED,1142b428-07fa-4a33-8ccd-13cf21ca0fc8,4bf69beb-2700-48da-a8f4-47391aff7792,c1,c5,27,p2,?,surb={'id': 'be406be6-dfe8-4ea4-a9a5-4910b41baffd', 'route': ['p2', 'e3', 'i1', 'x12', 'p1', 'c1']}
1769472894.452296,RECEIVED,775be0df-cbb8-4481-91e9-fa4059fb62f0,66768341-8ea6-472d-92db-066c68eebd7f,c1,c5,26,p2,?,surb={'id': 'bc3dfd7c-0115-47b0-8e08-e8268fcb1e3a', 'route': ['p2', 'e8', 'i12', 'x7', 'p1', 'c1']}
1769472894.5356658,SENT,41bd3b94-570f-469a-af82-cdda37f42444,4503a738-870d-4797-b1f5-7ff12f981ca4,c5,c3,3359,?,p2,
1769472894.535807,CREATED,8d959404-4f56-44f3-9ef6-1e6e58273a22,9b849199-33ce-428b-ac05-7b73d163a2f5,c5,c3,27,?,?,surb={'id': '2645e938-182d-4034-b203-a6439799f609', 'route': ['p3', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769472894.6078308,SENT,12cb8e75-9a5f-45ec-9664-f4695119a687,057f1879-6302-43f4-bf68-ee06d0cbe26b,c5,c3,3375,?,p2,
1769472894.607976,CREATED,db0aabd0-7f39-46d5-be32-8bc7727d9b9c,9b6e3e19-b76c-4092-a7dd-7003b6beab51,c5,c3,27,?,?,surb={'id': '6b0e658d-2829-4f2e-9814-c6a3abaf61bc', 'route': ['p3', 'e3', 'i5', 'x6', 'p2', 'c5']}
1769472894.7372916,SENT,6f3aee35-423d-4edd-8410-5acb1076400d,6bae31b8-24e2-4604-aaab-46dbb7df1a3f,c5,c3,3384,?,p2,
1769472894.737442,CREATED,8599bde5-7505-4f94-a34f-452a57bd3f50,f69e903b-eca9-4d03-9acb-5f364436bb7f,c5,c3,27,?,?,surb={'id': 'cfbd17fa-008e-40cd-812a-230ace7ef1b0', 'route': ['p3', 'e9', 'i9', 'x7', 'p2', 'c5']}
1769472894.8816442,SENT,84bc0f79-b930-4d59-a3a7-3e67ecc8ead2,d6624cdb-dc98-49d2-82d4-5db6187ccfb1,c5,c3,3372,?,p2,
1769472894.8818045,CREATED,b98ce5ae-3087-4a5e-ab2c-19fb0137f77a,44d455fa-d6e2-4833-a24a-b798d14b945a,c5,c3,27,?,?,surb={'id': '03f13fcf-1262-4bbb-8a15-e54df3e3148f', 'route': ['p3', 'e5', 'i12', 'x1', 'p2', 'c5']}
1769472894.943274,RECEIVED,16204358-f0cc-4c70-bcc6-7cac655060a3,3702607d-0f66-4c76-b489-c8bb87948a30,c1,c5,27,p2,?,surb={'id': '7d22ab20-c4c8-4d28-887e-b99c4e82e9b2', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c1']}
1769472894.9571152,SENT,a8a702f9-9719-4d95-8e5b-b0f393107440,8e94b363-29f1-478c-9434-7b012dafcc0c,c5,c3,3387,?,p2,
1769472894.9572685,CREATED,9fb6874f-de9e-4e9f-8de8-5fe7c15f578f,f3246dd3-1ffe-499c-928f-58b9804af215,c5,c3,27,?,?,surb={'id': '839280df-8ecb-4fce-87c4-9590f32ef9ab', 'route': ['p3', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769472895.1433883,SENT,c829a33e-af39-464a-be1d-2929459653e7,4508b80b-d303-4cf8-bbaa-7cfe5034dab7,c5,c3,3375,?,p2,
1769472895.1435347,CREATED,783ecce6-c41a-4d35-9688-39b6b85e2667,616c144b-8d11-4f7a-92f8-5247e21b13df,c5,c3,26,?,?,surb={'id': '7e895489-3f4b-423f-bf25-8d85467d62dd', 'route': ['p3', 'e2', 'i8', 'x9', 'p2', 'c5']}
1769472895.3381433,SENT,cafe4f60-60d9-478e-95b7-24de3fbdd77c,ba57f390-5bd9-4aeb-b3fa-8128fef14c9f,c5,c3,3388,?,p2,
1769472895.3382452,CREATED,523cb711-3b7e-4deb-a4e2-4d7fdb6076f6,d297b011-06d5-4644-b754-9dd12eb1e230,c5,c3,26,?,?,surb={'id': '1ac764a8-398e-4091-b290-35e6b142ba11', 'route': ['p3', 'e8', 'i12', 'x8', 'p2', 'c5']}
1769472895.433695,RECEIVED,462e66be-a880-4fe2-bd9f-2f26e5a8c036,2a73b0b6-5ffb-4a43-92f5-64670041d8b8,c1,c5,26,p2,?,surb={'id': 'd1d9d929-d278-4693-b056-919f41496dfe', 'route': ['p2', 'e10', 'i10', 'x4', 'p1', 'c1']}
1769472896.1336105,RECEIVED,6816b247-6015-4812-bb7d-34a7cc4ff273,0a43ff51-371d-416e-84c5-b2d6b4b85018,c1,c5,27,p2,?,surb={'id': 'bfbb7e31-8c6a-4825-ae83-d9bc1830d512', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769472896.2289376,RECEIVED,aa2db07f-d8ef-4b8d-8df5-695e9510d612,fe3277c4-0adb-41c7-8fb0-b8469fc2051e,c1,c5,27,p2,?,surb={'id': 'daeb910b-6320-49f7-ae04-8d490f0d0245', 'route': ['p2', 'e11', 'i7', 'x8', 'p1', 'c1']}
1769472896.415781,SENT,4410a0b1-2156-4670-91b7-a22a8371738a,748d49fd-e247-4b71-a6c0-ac3e66ad0e7c,c5,c3,3376,?,p2,
1769472896.4159513,CREATED,1870ac7d-17e7-49f2-a502-b774a957e68f,215f91ea-ac89-4fd5-8ca2-d9352476befb,c5,c3,26,?,?,surb={'id': '65bc83a2-5ede-4096-a677-5d27030fb3da', 'route': ['p3', 'e9', 'i9', 'x5', 'p2', 'c5']}
1769472896.4293447,SENT,aeefd2e7-3e3b-4182-bdf1-c5e3a6e7d098,0231bcd9-7257-4206-90f1-28e895c0b340,c5,c3,3375,?,p2,
1769472896.4295094,CREATED,df865f57-c39e-4892-bc14-af2df3faa418,e38293bd-378f-4641-bd86-7e301364072f,c5,c3,27,?,?,surb={'id': '3eba2a76-297f-4dde-b5aa-ca5d603cfcfd', 'route': ['p3', 'e7', 'i1', 'x11', 'p2', 'c5']}
1769472896.5846806,SENT,fd09799f-7500-49e9-83d3-7d9b73c05d3f,850cc83d-8a78-48c3-ba02-2696592fdee8,c5,c3,3389,?,p2,
1769472896.58483,CREATED,947c5870-89a1-4c51-89dd-e8a23b621710,6f601ab5-ff0d-4d43-8596-06ad72fa60e3,c5,c3,26,?,?,surb={'id': '355671c3-b5fe-465c-9443-7833be9d7ee8', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769472896.6095972,SENT,4775255b-f181-4192-a9b4-784245b8cf2a,40aea482-6425-4eb7-bef4-b4ff068b21a2,c5,c3,3391,?,p2,
1769472896.6097748,CREATED,c262c3e2-8655-4c94-98cb-cc1c2ad1acd5,403f64bc-0209-4b07-b02f-c93fe63d8d25,c5,c3,27,?,?,surb={'id': '49a5f3d1-4525-4a4f-a61b-eefbb7729d22', 'route': ['p3', 'e11', 'i2', 'x11', 'p2', 'c5']}
1769472896.7958276,RECEIVED,8aebdfc8-b1d7-4018-bc4b-504b48510625,2c9b37b5-dd24-4f9c-a749-d918751c9dd1,c1,c5,27,p2,?,surb={'id': '1771e2d8-aa34-4a37-89e7-d6ee3662e2ee', 'route': ['p2', 'e6', 'i7', 'x8', 'p1', 'c1']}
1769472897.0239701,RECEIVED,4b592134-1cb3-4563-8754-a13032b500ac,6f632bdb-be24-466a-bf0f-8eefeb1cfde5,c1,c5,27,p2,?,surb={'id': 'c6f59d60-57aa-4f7e-9a71-5699de043166', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c1']}
1769472897.1200163,SENT,dad953d2-7569-4807-867e-0b53ca611497,1b931b9e-53a2-491e-b61f-799c4b090266,c5,c3,3380,?,p2,
1769472897.1201885,CREATED,42d78b7e-5917-4e7a-9244-26c2f42149ad,1c2ef2fb-db84-4391-9149-31dc6957ccc7,c5,c3,25,?,?,surb={'id': '894630c4-7cfe-4f9f-b3c7-90a9663d6cdd', 'route': ['p3', 'e5', 'i9', 'x5', 'p2', 'c5']}
1769472897.1804278,RECEIVED,4fe79bdb-dbd4-4725-ad7d-4ae8141cd835,d40274a9-0eca-4dbe-a57f-4e09c48e0c57,c1,c5,25,p2,?,surb={'id': '5004daa4-6f18-4337-95f4-7179c4d25266', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c1']}
1769472897.2465765,SENT,9573a952-2210-4273-b5a3-4a1d7df400d3,a8dd0345-7de3-4481-9154-8302119ea99f,c5,c3,3367,?,p2,
1769472897.2467268,CREATED,ecede593-9fe2-41f9-afdd-804b9e8ae738,976ea61b-fc62-43a9-ba89-dfcefbf81142,c5,c3,26,?,?,surb={'id': '9b1c0ab7-d9cd-40ef-b458-76a05ec68507', 'route': ['p3', 'e11', 'i4', 'x10', 'p2', 'c5']}
1769472897.340434,RECEIVED,b95044ae-4b27-457d-aae2-3909b70e6468,c3c96124-cfba-4b82-ac0c-7511689ed3d0,c1,c5,27,p2,?,surb={'id': '7df9729b-a3a3-4a3d-bfa6-7bbde411b9b2', 'route': ['p2', 'e11', 'i8', 'x8', 'p1', 'c1']}
1769472897.501691,SENT,dfb1d20f-bd36-4553-869a-cce1e078d9e9,2db48075-0640-4ced-b948-c2cdcb17db13,c5,c3,3367,?,p2,
1769472897.5018437,CREATED,8ae70cdd-652b-45fc-ac23-d3e2b8d8e768,11baaead-3ebc-4172-884e-54a3c8a7f7c7,c5,c3,27,?,?,surb={'id': 'b1a20309-59d0-459e-99c6-e5dff638c6a8', 'route': ['p3', 'e8', 'i1', 'x5', 'p2', 'c5']}
1769472897.5437655,SENT,0334ca94-9857-42af-a8bf-b3f990fbb82b,d497442c-d7fe-4d5d-ad8f-887520bca333,c5,c3,3383,?,p2,
1769472897.5439124,CREATED,6bfa1b46-f91a-4644-ab4b-dfcc60b2bfa5,8865203a-feea-4937-8187-752a96ccfd34,c5,c3,26,?,?,surb={'id': 'a01a36d8-d915-47da-88e6-fd3a69eb9dd7', 'route': ['p3', 'e5', 'i6', 'x1', 'p2', 'c5']}
1769472897.6132424,SENT,2808b4eb-0b46-437e-9473-473c7d783a84,e85237ae-df05-4db2-bca9-fe4710cf50af,c5,c3,3392,?,p2,
1769472897.6139543,CREATED,e50c5dfa-30eb-4c8f-9b78-938209cacd5b,830fe612-fea8-4d8b-a8af-3a9abf7444f1,c5,c3,27,?,?,surb={'id': '71665e64-74f0-4581-95b5-629f714e01e2', 'route': ['p3', 'e10', 'i11', 'x9', 'p2', 'c5']}
1769472897.6483772,SENT,1c89e109-53fd-4f41-8f39-c4e1d99b1582,5917c5c8-4292-4f82-a0a8-503f316fcbf0,c5,c3,3368,?,p2,
1769472897.6485262,CREATED,37dceb96-b70b-4089-8724-4f5e8f2a3d36,02da0ee1-62b2-4b92-bfee-9d6a62f44418,c5,c3,27,?,?,surb={'id': 'dffa42ea-14e9-4370-ab55-b9a519b17208', 'route': ['p3', 'e7', 'i9', 'x11', 'p2', 'c5']}
1769472897.7641711,RECEIVED,56309933-f9e9-4df3-aaad-b5f1bedb3eab,89c39895-6b5c-48a5-891b-7c3986fac289,c1,c5,26,p2,?,surb={'id': '83b32680-0d83-4a18-b9fa-ee9b34460701', 'route': ['p2', 'e8', 'i2', 'x8', 'p1', 'c1']}
1769472897.8811555,RECEIVED,5ae5f5fc-36ac-44ef-abc1-a13b386ff6e5,56b489da-5eec-4ad3-8785-bf63013d1a5a,c1,c5,27,p2,?,surb={'id': '53b59cb1-7d06-49e8-be87-d783e4b83056', 'route': ['p2', 'e12', 'i8', 'x8', 'p1', 'c1']}
1769472898.182311,SENT,fa0ad25f-f88f-49c9-a28e-7ca2fac477d6,d3611dbc-e7cb-401c-a481-a0a5d24d79c7,c5,c3,3377,?,p2,
1769472898.1824646,CREATED,bc57f9f1-8172-4f9d-9df9-1bbff741f25e,cfd68d26-1770-493c-930f-cdad83a8cb20,c5,c3,26,?,?,surb={'id': 'd8b8e02f-50fa-4ac6-a39b-746d683bddfe', 'route': ['p3', 'e6', 'i8', 'x9', 'p2', 'c5']}
1769472898.2013142,SENT,7e505b02-2f9d-42ba-bf3e-0991666dd90e,cfa31ef4-4c91-4193-b671-85e4a40038e1,c5,c3,3363,?,p2,
1769472898.2014613,CREATED,a55f6b2e-9541-442f-9f49-2b85e4519a75,a53ff528-8b46-4cec-ae53-8678de51fdec,c5,c3,26,?,?,surb={'id': '069231a1-ece7-473f-abb5-dee10fabc138', 'route': ['p3', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769472898.2112327,RECEIVED,00594431-152a-4270-8d71-c6df7362e593,ba4d1f83-9732-4495-ad68-a0751743b913,c1,c5,26,p2,?,surb={'id': 'c1b32ce1-4cfd-419d-97c1-573e06172081', 'route': ['p2', 'e7', 'i9', 'x9', 'p1', 'c1']}
1769472898.3782804,SENT,17963073-c2be-413f-ac77-6fd8e76946d6,863d463f-063f-4a9c-a1cd-3eeaf2a7bbc3,c5,c3,3397,?,p2,
1769472898.3784285,CREATED,c4220547-b335-4902-84c8-97c1b9ae70e1,a8af044a-370b-41a3-b198-7b9ef6c85672,c5,c3,27,?,?,surb={'id': '43e5d39d-cb7f-49ba-b91e-0d67f6b01a39', 'route': ['p3', 'e12', 'i5', 'x10', 'p2', 'c5']}
1769472898.3924603,SENT,2366bb7b-9920-43b1-b856-06533c25f864,1984b9bf-9674-4b36-9721-1affde354f3e,c5,c3,3384,?,p2,
1769472898.3926187,CREATED,9c39f0ea-a367-4fb4-b187-dc19225e1866,81927956-544b-4f65-9c78-dd833a5bf3af,c5,c3,27,?,?,surb={'id': '3e6b5ec6-9578-4a78-aa3b-f25d483d9d1a', 'route': ['p3', 'e4', 'i9', 'x1', 'p2', 'c5']}
1769472898.404793,SENT,b624af88-aca6-4c28-b692-4e5090bcf6dd,766d970f-d50d-4773-aa6b-37a6d2129dc9,c5,c3,3391,?,p2,
1769472898.4049392,CREATED,24913b51-6415-4a5c-97de-afc2e66ba0bf,2c10b2be-0b77-4e1b-a0e4-3fbaa7c3e30d,c5,c3,26,?,?,surb={'id': '382b83e5-44c4-4e5a-9560-f34991e58bc5', 'route': ['p3', 'e12', 'i1', 'x6', 'p2', 'c5']}
1769472898.417622,SENT,19633e47-5f9f-406c-9c05-0cdc873f850a,7ffc1240-65b9-4497-bc1b-387d338403be,c5,c3,3368,?,p2,
1769472898.4177697,CREATED,8b898417-eb63-4155-bb75-f38e89368078,0a55a900-85b6-4b23-a546-6a7565f25cee,c5,c3,26,?,?,surb={'id': '1e7369e1-b24b-4260-a784-5f0f8b270a9e', 'route': ['p3', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769472898.4247348,SENT,83a1e91b-b4c0-4bec-95ef-47d9b48d5139,b4f08f2e-2f5c-43e5-bf8a-8ec80e9f7345,c5,c3,3383,?,p2,
1769472898.424889,CREATED,ba343152-f3c8-4342-b09d-5ed5a511d57d,a708c10a-547b-4386-b991-0b9fe687f1ca,c5,c3,27,?,?,surb={'id': 'e7cdf2e9-d905-4926-9feb-2d3ce2cf03f7', 'route': ['p3', 'e3', 'i7', 'x7', 'p2', 'c5']}
1769472898.544178,SENT,9779e725-98cb-44cb-bb6c-ccc9ca17207a,c019b5d0-fb50-43fa-a1cb-d4d99faffd39,c5,c3,3400,?,p2,
1769472898.5443256,CREATED,bbe6fbb3-d563-4f85-bf95-0976b1014c45,138bbde0-0a29-46b0-9a9f-1becb87e8880,c5,c3,27,?,?,surb={'id': 'b72b1bc4-eb92-469a-92c0-da2ebedee7f2', 'route': ['p3', 'e12', 'i12', 'x6', 'p2', 'c5']}
1769472898.5992303,SENT,170c2478-4d1a-488e-8fa3-bbd0528c54e8,706bca38-1f44-4530-83c0-571cabaff705,c5,c3,3385,?,p2,
1769472898.5993764,CREATED,891b60d3-2ff7-42f7-8f10-752145a91141,2209dd59-8fb2-45ba-84dc-c6a2466419a3,c5,c3,27,?,?,surb={'id': '93a98b46-f94d-4c12-ac15-b9626dd754cb', 'route': ['p3', 'e3', 'i2', 'x8', 'p2', 'c5']}
1769472898.8954885,SENT,2c631579-c2e8-4638-b183-f81ebd6f6128,3c19ba6f-3fa6-400b-9f82-aed83c5e3450,c5,c3,3398,?,p2,
1769472898.8955884,CREATED,046bcc07-b40f-4316-a408-5032ec861eed,d9e6daf6-142e-4592-869b-62e9b998ee09,c5,c3,27,?,?,surb={'id': 'fcb8d063-45b0-468d-b0aa-91600e2d3b7d', 'route': ['p3', 'e5', 'i8', 'x11', 'p2', 'c5']}
1769472899.4006894,SENT,8c70035f-6165-41d1-80ed-b1e55e1f691c,4749b86d-656a-4d5d-b238-813f84a83641,c5,c3,3388,?,p2,
1769472899.4008408,CREATED,07031808-f22a-4f90-b1a2-a6096af32f13,8e1639f8-a482-4d16-bac0-e9f3a55dcbfc,c5,c3,26,?,?,surb={'id': 'ecc464e6-d4a4-4b3c-a2cc-8d2b652f020c', 'route': ['p3', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769472900.7971153,RECEIVED,ff1efc58-368d-4dd7-a24a-ba861f4dc6c1,c7762054-4d13-4510-890c-b3b0fc41eda0,c1,c5,26,p2,?,surb={'id': '1d41691d-45bd-47bb-bab5-47f701e6f029', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c1']}
1769472900.9666555,SENT,5eab4a72-720e-4fe0-8d36-f08adf8baf45,c1ec5df4-f998-4799-82c9-274d09b4d558,c5,c3,3389,?,p2,
1769472900.9668062,CREATED,7851cfdc-5d68-471d-8ad7-f801a2b21439,209af35c-4ecd-48d9-8bd0-dd3d7a608a1e,c5,c3,26,?,?,surb={'id': '4a9b8abb-f91e-4339-bb0c-245d389290f8', 'route': ['p3', 'e12', 'i9', 'x12', 'p2', 'c5']}
1769472901.394306,RECEIVED,cd0ec59a-1020-440d-9a77-4ece75b72d0f,a2efcfee-0288-41ad-ac5d-f8a6a28e896c,c1,c5,26,p2,?,surb={'id': '76e350c7-782b-40f5-b5a3-8934352a9c6e', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769472901.4040399,SENT,3b218cab-d219-4cdf-93bd-2df308abd976,81822f1b-3005-4772-8ca4-fc39961bb361,c5,c3,3368,?,p2,
1769472901.4041576,CREATED,a6746a8b-77f1-4363-b151-d0a8a81a1b7e,d6478f4c-abd6-43b6-93b2-2daf61f42e97,c5,c3,26,?,?,surb={'id': 'b174ddd5-7c31-4767-a8f3-4b16cc50fd93', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c5']}
1769472901.4638412,RECEIVED,b3149e84-b8ab-452e-ae55-bb77c584eb8d,62b7c022-f5e3-41f6-99e5-c8d806da70b1,c1,c5,27,p2,?,surb={'id': 'b3ad6795-2d49-441d-b6de-8dcd03c8702f', 'route': ['p2', 'e8', 'i3', 'x11', 'p1', 'c1']}
1769472901.4744046,SENT,86177819-242b-4594-bc8e-4edce0c31c6d,66f1873d-b5d9-4778-88ce-02b7dee6f66b,c5,c3,3404,?,p2,
1769472901.4744785,CREATED,77ca7454-26bf-4f98-99c2-148cbee5de9a,e1df472e-21c4-4aae-b924-d9205ee51339,c5,c3,26,?,?,surb={'id': '708b1dbd-464a-463f-b25e-91bd1ad867a2', 'route': ['p3', 'e10', 'i11', 'x4', 'p2', 'c5']}
1769472901.5776508,SENT,df2b7526-f1cb-4a4e-b8c5-fe552b6cd4bf,6cb25294-b613-458b-9113-30936aa2398c,c5,c3,3368,?,p2,
1769472901.5777214,CREATED,8600c185-3e93-47d0-b024-4bcb58ab50d2,65a92bd3-11dd-447b-a0ae-e990d148737c,c5,c3,27,?,?,surb={'id': '449c774d-4536-4dc7-bd9f-87a96e70411c', 'route': ['p3', 'e5', 'i5', 'x5', 'p2', 'c5']}
1769472901.6070762,RECEIVED,88746cdc-932d-4b0f-b20e-09af6ae08aac,660823f0-7c16-400e-9ad5-48d7f40d2bd8,c1,c5,27,p2,?,surb={'id': 'a9578b7c-e4eb-4230-842b-0582e914b3af', 'route': ['p2', 'e4', 'i4', 'x8', 'p1', 'c1']}
1769472901.8905497,SENT,70dbec6d-d8c9-450f-9294-2df18ed4db12,0ba6b081-9f35-4ab0-bf35-d12cb9827601,c5,c3,3380,?,p2,
1769472901.8906991,CREATED,a28c1030-45b7-4429-aeb6-f5a0442f3afc,033cf61c-379d-497e-bc95-972fd7fc2f82,c5,c3,27,?,?,surb={'id': 'd2a38d7e-d376-410b-bef1-cd97a521e886', 'route': ['p3', 'e6', 'i9', 'x2', 'p2', 'c5']}
1769472901.9056985,SENT,84fd74e8-ce26-48b3-87c6-26bf4db0cbf7,f5723661-c197-4a92-b8e0-7606364263b0,c5,c3,3359,?,p2,
1769472901.905845,CREATED,ad1539df-e5ee-4840-9460-c4bab72adaf2,b043fbda-7299-4ad6-b08a-9db1eb63cedd,c5,c3,27,?,?,surb={'id': '32fa7dcc-c95f-4c7f-86e7-dcd99359a3d4', 'route': ['p3', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769472901.945023,SENT,093a2c0f-a02b-46aa-918f-fe42d242fa8e,73d9dd5e-3c87-4b40-8c3e-ea62977c84bc,c5,c3,3363,?,p2,
1769472901.9452147,CREATED,7fbdba5a-e442-41c7-b702-b0e52b72d753,16745c96-beff-40c9-a069-3136405f60c7,c5,c3,27,?,?,surb={'id': '666f6a3e-a3f4-4560-882d-9a891899775b', 'route': ['p3', 'e9', 'i8', 'x8', 'p2', 'c5']}
