timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747917.072712,SENT,7e5de3bc-fb08-409a-b8ee-08a547e04394,d1869fbe-b0d6-479b-97d7-5ba0f75cfc5a,c2,c1,3399,?,p2,
1769747917.0728579,CREATED,925fed26-b2aa-423f-a12a-2366faeca229,a092bcdd-c85b-4909-9cc1-c49e001c8fb3,c2,c1,27,?,?,surb={'id': 'd44330a2-54fb-481d-a79f-8ee17dfa7cbc', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769748381.378146,CREATED,ce806b8f-bf25-456b-85be-968e5b28d55b,798a2a2b-0951-4d9b-8777-fd9a1a4478ff,c2,c1,27,?,?,surb={'id': '4bbd1636-ecb6-4b44-9786-02f848971ff4', 'route': ['p1', 'e2', 'i9', 'x5', 'p2', 'c2']}
1769748381.477758,SENT,ce7e06d9-51d8-464a-810a-4d653fc756e5,afaf5a1f-6920-4377-98c6-10b01090982f,c2,c1,3388,?,p2,
1769748381.4779139,CREATED,f04f4b21-9299-441c-b250-a84667e80730,0f3f1e53-e607-4e48-9047-81c5e6a710ce,c2,c1,27,?,?,surb={'id': 'f33037b7-913f-4d77-8e08-590704a7b86b', 'route': ['p1', 'e11', 'i6', 'x1', 'p2', 'c2']}
1769748381.5819457,RECEIVED,0dff0dfd-bbe2-4b4e-a8e0-801ccef3cafd,525652a1-c800-49f7-b94e-5cdce1fbf571,c5,c2,27,p2,?,surb={'id': '52c8b906-5e20-4510-bf37-862df61c4a66', 'route': ['p2', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769748381.9571536,RECEIVED,355cee7d-6c73-4a5f-a957-f083c3e0e7a3,13185e08-c5ed-430c-8f73-433c51b875ec,c5,c2,26,p2,?,surb={'id': '4458c45b-56ec-4459-b860-961ab93cff4e', 'route': ['p2', 'e10', 'i9', 'x7', 'p2', 'c5']}
1769748382.2576935,RECEIVED,54da5f84-6566-48b6-996b-cffaa27e8bcf,3ec3c625-272a-4785-89e8-68fd6d9d1a5e,c5,c2,27,p2,?,surb={'id': 'c6fefbea-9d02-4399-8b98-aa92b132d5a6', 'route': ['p2', 'e7', 'i5', 'x11', 'p2', 'c5']}
1769748382.3140628,RECEIVED,ef9d1156-8e1c-4b71-aeb2-27d2ab492a53,61fe28b2-0f0c-4158-83fe-5f954eb6d755,c5,c2,27,p2,?,surb={'id': '45c05456-6c73-4bc5-beff-e1447ade4de4', 'route': ['p2', 'e7', 'i4', 'x5', 'p2', 'c5']}
1769748382.3497338,SENT,6c06ceb3-cb3e-4138-9d3b-4df0a9bb5ad0,bfedc66d-7b5d-41cf-8f59-33f5420c2174,c2,c1,3380,?,p2,
1769748382.3498342,CREATED,04e0a201-e4c0-4b0c-8b5b-69f98aff9b62,0f3f1e53-e607-4e48-9047-81c5e6a710ce,c2,c1,27,?,?,surb={'id': 'f33037b7-913f-4d77-8e08-590704a7b86b', 'route': ['p1', 'e11', 'i6', 'x1', 'p2', 'c2']}
1769748382.3703544,SENT,82c50b7a-481f-4290-a028-4f833aee9854,6b0a12e9-244a-4d1e-8837-8a843f88a047,c2,c1,3371,?,p2,
1769748382.3704605,CREATED,84a438f0-e393-4d0f-a877-9e8d882f5484,51898884-4e14-490f-8487-08373c20a69b,c2,c1,27,?,?,surb={'id': '14bd4d27-90da-4523-b875-a767a59813ac', 'route': ['p1', 'e5', 'i2', 'x7', 'p2', 'c2']}
1769748382.37896,RECEIVED,8b5ff6e7-6dd5-494a-aece-c4dbc38dfe73,3ec3c625-272a-4785-89e8-68fd6d9d1a5e,c5,c2,27,p2,?,surb={'id': 'c6fefbea-9d02-4399-8b98-aa92b132d5a6', 'route': ['p2', 'e7', 'i5', 'x11', 'p2', 'c5']}
1769748382.5923946,SENT,555d982a-757a-435d-8554-f48d5d1d5d6c,878234f1-789b-4b35-85eb-9dbb84992710,c2,c1,3358,?,p2,
1769748382.59253,CREATED,b739a799-5da2-4fdc-9aef-d82355e09eb0,51898884-4e14-490f-8487-08373c20a69b,c2,c1,27,?,?,surb={'id': '14bd4d27-90da-4523-b875-a767a59813ac', 'route': ['p1', 'e5', 'i2', 'x7', 'p2', 'c2']}
1769748382.7236946,RECEIVED,110f6370-68aa-4612-af9f-22e9a90a6152,2a6d4581-819e-45e8-8a85-3672997696c9,c5,c2,26,p2,?,surb={'id': '01e81f71-dcc9-447b-b5fb-dd450d7d2cd0', 'route': ['p2', 'e4', 'i7', 'x10', 'p2', 'c5']}
1769748383.5517669,SENT,08a0c67e-d917-4aa7-98b2-8a661821303c,8220b7f0-011a-497b-87aa-63e5b930ed8b,c2,c1,3400,?,p2,
1769748383.5519183,CREATED,e46c514c-0495-45d2-98c9-0113ef4148e6,9a8402e6-c3e2-4d95-a5a0-83b55755c429,c2,c1,27,?,?,surb={'id': '4131effb-0b27-45e1-8f2b-dbb60bbbdadd', 'route': ['p1', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769748383.8386428,SENT,baffadbe-c40f-4a1f-90d6-377749546dbe,fff7ec35-46da-4152-9921-7a3b27e3e08c,c2,c1,3392,?,p2,
1769748383.8387415,CREATED,9e209ab7-112c-475e-b2c9-dc991f4d488f,9a8402e6-c3e2-4d95-a5a0-83b55755c429,c2,c1,27,?,?,surb={'id': '4131effb-0b27-45e1-8f2b-dbb60bbbdadd', 'route': ['p1', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769748383.961979,RECEIVED,1403165b-5f82-4aed-a3fb-9e88ae5283cb,13185e08-c5ed-430c-8f73-433c51b875ec,c5,c2,26,p2,?,surb={'id': '4458c45b-56ec-4459-b860-961ab93cff4e', 'route': ['p2', 'e10', 'i9', 'x7', 'p2', 'c5']}
1769748384.089735,SENT,cbfd0f32-4c61-4295-b09f-a0390d470592,402b4fd1-d5ae-4aba-811b-34ec153cd1b6,c2,c1,3387,?,p2,
1769748384.0898733,CREATED,7832702f-e45c-4e6e-9f36-2c034e048b92,32241373-fc6f-49dd-9fc6-084403a86fce,c2,c1,26,?,?,surb={'id': '3b532a35-520e-4809-b688-d60f084c3152', 'route': ['p1', 'e11', 'i2', 'x1', 'p2', 'c2']}
1769748384.1962135,RECEIVED,e5e0ff14-9d88-4dc5-b012-26c14f6a197f,f6bfa846-db03-45d9-942b-15826f24ce3b,c5,c2,27,p2,?,surb={'id': '6e534cf9-2fbf-485b-8558-6fa5f28dd9f7', 'route': ['p2', 'e5', 'i7', 'x2', 'p2', 'c5']}
1769748384.2648284,SENT,ef0333ac-22f0-4822-8e4c-87636199f56b,c42ba1c6-b26b-4343-b83d-3e267da6679f,c2,c1,3359,?,p2,
1769748384.264948,CREATED,f5b79904-1f26-4d7d-9b3c-ffea97795baa,32241373-fc6f-49dd-9fc6-084403a86fce,c2,c1,26,?,?,surb={'id': '3b532a35-520e-4809-b688-d60f084c3152', 'route': ['p1', 'e11', 'i2', 'x1', 'p2', 'c2']}
1769748384.4891813,SENT,77757039-2ec0-4435-bf93-a391c67cf5ae,e74210af-6715-4e29-b48d-00fe942220d2,c2,c1,3367,?,p2,
1769748384.489339,CREATED,3b41b007-0cb3-4a61-a4f3-42a5869a91bb,9a28052c-a569-4412-92e4-0e7608c1bb3f,c2,c1,27,?,?,surb={'id': '560d5520-43cc-4460-a23d-c5153793ab86', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c2']}
1769748384.5526295,SENT,7f343a58-d649-411a-8752-fcfd7af2087a,d748af30-c0b6-4519-8423-d7fb353faafe,c2,c1,3367,?,p2,
1769748384.5530002,CREATED,740a716b-d16a-42d3-b41b-871e14d9df8a,9a28052c-a569-4412-92e4-0e7608c1bb3f,c2,c1,27,?,?,surb={'id': '560d5520-43cc-4460-a23d-c5153793ab86', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c2']}
1769748384.660375,SENT,967e5da5-b857-4a9f-a09a-091402f4a73e,4538a9a0-6a85-483c-afac-630b8b8ecf90,c2,c1,3376,?,p2,
1769748384.6605265,CREATED,4378a69e-d0d5-4e66-9145-b2f3eafba66c,2944d87d-607b-4bb1-b3d0-aa8a0b8d9327,c2,c1,27,?,?,surb={'id': '1247dbbc-b95f-4565-8fc8-d7531b522255', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c2']}
1769748384.910719,RECEIVED,65897ab8-5c1b-4362-a338-ebb88a706e4b,0e714d0a-cc9c-4730-b41e-b0729fc937de,c5,c2,27,p2,?,surb={'id': 'f59fb35b-dc64-4452-b2f3-3274e2ba64c8', 'route': ['p2', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769748385.1241512,RECEIVED,a1c27d24-0ae9-470d-bc87-81a1d3ad195b,2a6d4581-819e-45e8-8a85-3672997696c9,c5,c2,26,p2,?,surb={'id': '01e81f71-dcc9-447b-b5fb-dd450d7d2cd0', 'route': ['p2', 'e4', 'i7', 'x10', 'p2', 'c5']}
1769748385.1596951,RECEIVED,c4dc377e-0d2f-4b70-8dde-f273ef72b26b,dc8f8e40-ec5d-4fba-b93e-97476311cb56,c5,c2,27,p2,?,surb={'id': 'eaeda7dc-8f5f-496c-9773-1636fd06f348', 'route': ['p2', 'e3', 'i10', 'x5', 'p2', 'c5']}
1769748385.2244236,SENT,5a01345f-ae86-4fe5-b9e0-2d4daba1fab0,eae57d35-32fa-4dd8-900c-7b575ddf3117,c2,c1,3371,?,p2,
1769748385.2245753,CREATED,59aa5777-b394-4624-a313-6ca75d2ce681,2944d87d-607b-4bb1-b3d0-aa8a0b8d9327,c2,c1,27,?,?,surb={'id': '1247dbbc-b95f-4565-8fc8-d7531b522255', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c2']}
1769748385.391098,SENT,2b23f32c-693f-4ea1-ba1a-25fc34a22253,cb927ded-809a-4cb6-ac37-1375985c906a,c2,c1,3399,?,p2,
1769748385.3912542,CREATED,9ac24da5-baa5-4247-a21c-5d8b1aa00f77,e32bd671-205c-4578-8387-24cd0b1faa69,c2,c1,27,?,?,surb={'id': 'd7dc01da-d99b-45b5-879b-612258502772', 'route': ['p1', 'e10', 'i5', 'x7', 'p2', 'c2']}
1769748385.4679337,SENT,65faff71-722b-474e-b129-7840344416c3,1ecabbc8-c4b1-4f5e-84ad-8c6f785cbcd9,c2,c1,3396,?,p2,
1769748385.468011,CREATED,469f3b54-efa2-4ab4-8a32-b37fe1754af4,e32bd671-205c-4578-8387-24cd0b1faa69,c2,c1,27,?,?,surb={'id': 'd7dc01da-d99b-45b5-879b-612258502772', 'route': ['p1', 'e10', 'i5', 'x7', 'p2', 'c2']}
1769748385.5097609,RECEIVED,7b81482c-84f8-4166-8abc-77e8f211665a,39fc32d8-9ad1-4877-a48e-37029efdd184,c5,c2,26,p2,?,surb={'id': '3f5f52d8-c2ef-4ea3-8d1e-22283e2b3299', 'route': ['p2', 'e8', 'i4', 'x4', 'p2', 'c5']}
1769748385.8691661,SENT,367a444a-24de-4ec7-aae7-6d746b239a9d,f22aa45c-8eea-4345-b42e-68aba1439072,c2,c1,3360,?,p2,
1769748385.8692782,CREATED,a0f7da9d-0056-4168-b640-1e9068a3d30d,2cce7000-9270-4bc5-ba7b-39f13e06d481,c2,c1,26,?,?,surb={'id': '1485ec04-92df-456c-88f2-2faf5d678d35', 'route': ['p1', 'e12', 'i1', 'x7', 'p2', 'c2']}
1769748385.8700976,RECEIVED,684b49b6-0f4b-4c76-b71e-f5b3545a47ca,39fc32d8-9ad1-4877-a48e-37029efdd184,c5,c2,26,p2,?,surb={'id': '3f5f52d8-c2ef-4ea3-8d1e-22283e2b3299', 'route': ['p2', 'e8', 'i4', 'x4', 'p2', 'c5']}
1769748386.4889526,SENT,72a5a1db-7666-47c2-9238-788199996907,648a5c1d-ffb8-4431-8532-a250662fd451,c2,c1,3383,?,p2,
1769748386.4891348,CREATED,38da4a42-4aba-49e9-b31f-8d88f393d412,2cce7000-9270-4bc5-ba7b-39f13e06d481,c2,c1,26,?,?,surb={'id': '1485ec04-92df-456c-88f2-2faf5d678d35', 'route': ['p1', 'e12', 'i1', 'x7', 'p2', 'c2']}
1769748386.6163917,SENT,2b64e0b0-2b16-4136-baf9-587e515bfcb2,226bc048-c4ca-4c58-b718-d4a8fc0749b4,c2,c1,3398,?,p2,
1769748386.6165428,CREATED,af9e97ba-c1e1-40a6-b943-3681c5e648b6,0fcb8fb0-ac46-4f34-9c96-d058074fc980,c2,c1,27,?,?,surb={'id': '235d9cae-a751-433c-8f16-09c1f983070e', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769748386.6459527,SENT,f754b55c-2099-404d-bf8d-bdece97419a0,8a805d57-e38d-46bd-98f1-94e31ebdb816,c2,c1,3385,?,p2,
1769748386.6461406,CREATED,dbc2d8d0-fca6-47f3-8dd8-3e4e1ba0d0c8,0fcb8fb0-ac46-4f34-9c96-d058074fc980,c2,c1,27,?,?,surb={'id': '235d9cae-a751-433c-8f16-09c1f983070e', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769748386.6594574,RECEIVED,7ca37087-bfda-4f93-bdae-85bb556bfeb6,ad7a6a14-05d9-4524-9b76-6172dc3ef35e,c5,c2,27,p2,?,surb={'id': '14157ba8-e98e-4ae2-86ce-9cda6ee63a9a', 'route': ['p2', 'e8', 'i11', 'x5', 'p2', 'c5']}
1769748386.730666,SENT,320a2b48-6217-4fcd-b3bb-77aae2930ece,13fc8392-ca73-4ec1-9689-b1e59fd6d4e3,c2,c1,3377,?,p2,
1769748386.7308033,CREATED,8c9bbcbd-6ec6-4ac9-8b8b-a852b5162398,e2d1d018-d79c-4ef1-9895-fcc8c5c3ae0d,c2,c1,27,?,?,surb={'id': '5c3bfd71-25f9-4e81-93ac-f1d3d1437ccf', 'route': ['p1', 'e7', 'i5', 'x7', 'p2', 'c2']}
1769748387.1387732,SENT,1b8a3e54-f6dd-48a8-9a4e-f57ad48c77fc,dd426c6d-a4ec-4797-8d3d-2e8429f6cbf6,c2,c1,3367,?,p2,
1769748387.1389065,CREATED,c3d84ce7-8172-49d1-a388-5c59a23f573b,e2d1d018-d79c-4ef1-9895-fcc8c5c3ae0d,c2,c1,27,?,?,surb={'id': '5c3bfd71-25f9-4e81-93ac-f1d3d1437ccf', 'route': ['p1', 'e7', 'i5', 'x7', 'p2', 'c2']}
1769748387.220678,RECEIVED,29b0ea4a-595a-475b-8859-5ff6278c2b65,37f6a064-6130-47e1-a297-647383db2820,c5,c2,27,p2,?,surb={'id': 'e3cd6dbb-a928-4bc4-a1eb-d028b603d359', 'route': ['p2', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769748387.2391555,RECEIVED,28fa8409-af44-4108-8ed8-fcf556db3569,9fef2778-c165-4300-86ad-ed35d7fb99ce,c5,c2,26,p2,?,surb={'id': '70c865f6-c920-4595-b100-1316f8ab4994', 'route': ['p2', 'e8', 'i5', 'x7', 'p2', 'c5']}
1769748387.4317415,SENT,46b63cba-6cd3-48e2-b1ab-c0f10397c1f4,dcc62530-7df6-4255-8750-9268c352db5e,c2,c1,3400,?,p2,
1769748387.4318767,CREATED,69e5c509-b700-4414-9271-d156d6b36650,cb697f2a-1294-41b0-9ca5-5b2af174fbdd,c2,c1,27,?,?,surb={'id': '153438db-8a48-4c39-8b50-ae9559815b8f', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c2']}
1769748387.6206946,RECEIVED,c7e5b3e2-23bd-491b-b327-962e1d5bdf05,0e714d0a-cc9c-4730-b41e-b0729fc937de,c5,c2,27,p2,?,surb={'id': 'f59fb35b-dc64-4452-b2f3-3274e2ba64c8', 'route': ['p2', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769748387.9005358,RECEIVED,7cfe5c03-5af7-4454-a026-d84554797314,37f6a064-6130-47e1-a297-647383db2820,c5,c2,27,p2,?,surb={'id': 'e3cd6dbb-a928-4bc4-a1eb-d028b603d359', 'route': ['p2', 'e1', 'i6', 'x5', 'p2', 'c5']}
1769748388.557531,SENT,8c43520a-d578-4d15-b500-4cabbb12931a,7bcf7fc7-94c6-46f3-aace-514a928642ea,c2,c1,3384,?,p2,
1769748388.5576649,CREATED,12220110-7f7b-4d17-bf26-d1f2c44ee02f,cb697f2a-1294-41b0-9ca5-5b2af174fbdd,c2,c1,27,?,?,surb={'id': '153438db-8a48-4c39-8b50-ae9559815b8f', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c2']}
1769748388.7049017,RECEIVED,980e333b-6bfc-4100-bb7d-5389e16ed379,ad7a6a14-05d9-4524-9b76-6172dc3ef35e,c5,c2,27,p2,?,surb={'id': '14157ba8-e98e-4ae2-86ce-9cda6ee63a9a', 'route': ['p2', 'e8', 'i11', 'x5', 'p2', 'c5']}
1769748388.7967348,SENT,47211b9f-b1f0-4857-b8b2-72a09f8ad0b6,4664e08c-ab7b-43ae-950b-c43ba1755bef,c2,c1,3382,?,p2,
1769748388.7968895,CREATED,21c73ca5-60bd-4b41-99ab-ee2cb2586066,470de6c9-721f-43bc-aab4-535e268c26be,c2,c1,26,?,?,surb={'id': '0c009ae4-9ea7-4471-9a51-a4b03ff18c0a', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c2']}
1769748389.3632364,SENT,abe5436b-2ccc-4fa2-a4ca-52539fc4653c,564231db-06d9-4461-b32a-73e0a5bcacfc,c2,c1,3371,?,p2,
1769748389.3634174,CREATED,59675a08-b761-4bec-9e21-e195402a60ed,470de6c9-721f-43bc-aab4-535e268c26be,c2,c1,26,?,?,surb={'id': '0c009ae4-9ea7-4471-9a51-a4b03ff18c0a', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c2']}
1769748389.7758596,RECEIVED,2dd2f587-995a-477b-909a-6f89d7fe49a2,d464d38e-cf7f-4b45-ab62-053ab2739d07,c5,c2,27,p2,?,surb={'id': 'cde76b6d-e25f-4eec-a871-7c6c5d4e6462', 'route': ['p2', 'e5', 'i9', 'x5', 'p2', 'c5']}
1769748389.7915576,RECEIVED,b791bcea-974d-4850-ae2e-c985d6bb000f,a36c6c24-2c79-4292-b20d-9c357efb1f81,c5,c2,27,p2,?,surb={'id': '02c9bbec-d7b3-4ea5-a8a9-40042f0f2106', 'route': ['p2', 'e4', 'i7', 'x3', 'p2', 'c5']}
1769748390.7677846,SENT,a5e69ca0-c324-4af8-be26-ae3cf528460e,f7b59996-e1be-468f-a7f4-7b8dd811489b,c2,c1,3376,?,p2,
1769748390.7679353,CREATED,7bdeb8d7-9d33-4c5d-a949-de382981942b,824ead2c-962e-42a7-bf25-7248c88a03e0,c2,c1,27,?,?,surb={'id': 'ff7799f4-f3a7-46e9-ad9b-1a68ea734a76', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769748390.8755412,RECEIVED,ae72c835-652c-4a75-9e22-249873c5e888,d967d818-c019-425a-adc2-6dc734028a41,c5,c2,26,p2,?,surb={'id': 'b316d127-b5e9-4764-a9ea-ef1a7b561305', 'route': ['p2', 'e4', 'i10', 'x11', 'p2', 'c5']}
1769748390.9163237,RECEIVED,4a3ae3d8-d306-4bcf-9dc2-ffc5d54a1051,b1edc0e1-9dc2-46f5-99e4-0b0a9b9bbfc2,c5,c2,27,p2,?,surb={'id': '8f134320-a317-489d-bf1b-5c4165ebc23f', 'route': ['p2', 'e4', 'i11', 'x7', 'p2', 'c5']}
1769748391.2655113,SENT,0ceb8459-f4ed-4175-9532-88035b5e8f49,7eea4e8e-cca4-483a-94f2-e65cac3c159e,c2,c1,3389,?,p2,
1769748391.2656608,CREATED,673b6a21-0fc8-43a0-84e7-8f173ea7abe8,824ead2c-962e-42a7-bf25-7248c88a03e0,c2,c1,27,?,?,surb={'id': 'ff7799f4-f3a7-46e9-ad9b-1a68ea734a76', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769748391.3447351,RECEIVED,b1c4465d-ce39-412f-a238-237cbe1bcd38,d464d38e-cf7f-4b45-ab62-053ab2739d07,c5,c2,27,p2,?,surb={'id': 'cde76b6d-e25f-4eec-a871-7c6c5d4e6462', 'route': ['p2', 'e5', 'i9', 'x5', 'p2', 'c5']}
1769748391.8094594,SENT,807759e3-638f-4097-af89-4cd16ed8424a,d64be94c-99dd-49c0-a519-05dc2a5e8d32,c2,c1,3366,?,p2,
1769748391.8096375,CREATED,d824751c-2c20-4099-9aba-a134ed4a9a43,1ee37cbe-dd32-4f62-8057-a4b5aee3bb00,c2,c1,27,?,?,surb={'id': 'ec559769-49e3-48e2-959e-dc0bb0ea1501', 'route': ['p1', 'e3', 'i1', 'x4', 'p2', 'c2']}
1769748392.8255455,SENT,12947527-8df7-4ed0-b3ce-97668daa2fa5,bf479038-18d6-4237-84bc-fe16034040cd,c2,c1,3403,?,p2,
1769748392.8256996,CREATED,74f084d2-1af1-4b1b-b448-c0a7cb44b809,1ee37cbe-dd32-4f62-8057-a4b5aee3bb00,c2,c1,27,?,?,surb={'id': 'ec559769-49e3-48e2-959e-dc0bb0ea1501', 'route': ['p1', 'e3', 'i1', 'x4', 'p2', 'c2']}
1769748392.9251606,RECEIVED,c28f0290-77d0-4f79-9de8-e39f3aa44a47,4998a822-d6b2-4a1c-be04-4c5063796a55,c5,c2,27,p2,?,surb={'id': 'c7ac3392-093d-4b95-b8fe-ff1d8fa64eb1', 'route': ['p2', 'e6', 'i4', 'x6', 'p2', 'c5']}
1769748393.0737011,SENT,ce98c805-776a-46b2-998f-d02e79b0109c,f97218f7-ca5e-489b-ae7f-a85a0efe56fc,c2,c1,3359,?,p2,
1769748393.0738544,CREATED,50552e95-b213-4c63-af59-763a6ee8b23d,792fd089-da2f-4e79-93a8-a7beff08a07b,c2,c1,26,?,?,surb={'id': '57a36eaf-dcd4-457f-a970-ce980eb78c0e', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769748393.23718,SENT,f03fccd9-fce8-42b7-94b0-2bfb1a7bdb4c,7f1c516f-8d7f-4e9e-83a1-85265d030749,c2,c1,3370,?,p2,
1769748393.2373285,CREATED,62004421-b392-4917-9540-10b215dc2eae,792fd089-da2f-4e79-93a8-a7beff08a07b,c2,c1,26,?,?,surb={'id': '57a36eaf-dcd4-457f-a970-ce980eb78c0e', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769748393.4897912,RECEIVED,189e612c-ee3f-4c76-bc4b-f56c620b4749,d967d818-c019-425a-adc2-6dc734028a41,c5,c2,26,p2,?,surb={'id': 'b316d127-b5e9-4764-a9ea-ef1a7b561305', 'route': ['p2', 'e4', 'i10', 'x11', 'p2', 'c5']}
1769748393.5941675,RECEIVED,c09c1452-70ae-466f-b9bf-bf087b559c06,4998a822-d6b2-4a1c-be04-4c5063796a55,c5,c2,27,p2,?,surb={'id': 'c7ac3392-093d-4b95-b8fe-ff1d8fa64eb1', 'route': ['p2', 'e6', 'i4', 'x6', 'p2', 'c5']}
1769748393.6059337,SENT,83e4ff8a-375a-4ae4-9caf-46643bba4d3e,e198d38b-a665-441c-9ee9-78814bcad5c5,c2,c1,3383,?,p2,
1769748393.606132,CREATED,d618d1ed-7056-4aca-bc52-68456bd82b4b,ba102451-0356-4942-8323-5ca358df2294,c2,c1,27,?,?,surb={'id': '1a7ac0ff-9d99-4ba2-bfc1-fba049cb22b9', 'route': ['p1', 'e2', 'i5', 'x8', 'p2', 'c2']}
1769748393.8505104,SENT,4e5ab630-7f48-4c41-a18a-d88a14325c05,aef5ce2e-0eef-40a7-a85c-8e9d6ff35c34,c2,c1,3362,?,p2,
1769748393.8506653,CREATED,b2ca3325-169c-4a6f-8fd6-dae271189d8f,ba102451-0356-4942-8323-5ca358df2294,c2,c1,27,?,?,surb={'id': '1a7ac0ff-9d99-4ba2-bfc1-fba049cb22b9', 'route': ['p1', 'e2', 'i5', 'x8', 'p2', 'c2']}
1769748394.2718577,RECEIVED,f9835cbc-23ad-4464-8164-bf16c9b93a8b,fa5c76d7-69ed-4c7c-9266-19cba7392414,c5,c2,26,p2,?,surb={'id': '94bbe0c9-e2f2-488d-8f27-6a889efaeb20', 'route': ['p2', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769748394.2914252,RECEIVED,675a7fa0-671e-4ab0-984b-e2db3ea3a699,fa5c76d7-69ed-4c7c-9266-19cba7392414,c5,c2,26,p2,?,surb={'id': '94bbe0c9-e2f2-488d-8f27-6a889efaeb20', 'route': ['p2', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769748394.6033165,SENT,e70382e3-8983-4def-829d-7b2fada60afa,0b33e2f0-9ae2-4f5f-8c26-ebd8ba8695fa,c2,c1,3401,?,p2,
1769748394.6034698,CREATED,fdd4eb02-1fce-421b-87f0-df596b7e6399,dc1594d6-5d5e-41da-b3f7-8fb41a845a64,c2,c1,27,?,?,surb={'id': '259bd5c7-aa14-4282-bf49-893e3f8f41f4', 'route': ['p1', 'e7', 'i1', 'x1', 'p2', 'c2']}
1769748395.2437983,RECEIVED,23aff060-9270-4834-a119-a78e00c2de1d,ed6e3daa-7112-4503-9ef6-21d77c306048,c5,c2,26,p2,?,surb={'id': 'f49e39b1-d76e-42e3-a424-32e18d631f22', 'route': ['p2', 'e2', 'i1', 'x1', 'p2', 'c5']}
1769748395.6925933,SENT,d63064ff-8d66-464b-a4ac-0bbff7718941,ea41c75b-f482-4450-9b41-7da9f560145b,c2,c1,3359,?,p2,
1769748395.6927435,CREATED,5023be2d-c15c-44a3-a91c-f5dd1b76c69b,dc1594d6-5d5e-41da-b3f7-8fb41a845a64,c2,c1,27,?,?,surb={'id': '259bd5c7-aa14-4282-bf49-893e3f8f41f4', 'route': ['p1', 'e7', 'i1', 'x1', 'p2', 'c2']}
1769748395.916436,SENT,8e854152-9850-4a51-bbe2-24137a6f6d14,b4acda2b-00df-4ecc-8f52-3882d5427b78,c2,c1,3392,?,p2,
1769748395.9165874,CREATED,09c63202-07c9-4aff-b7dc-f1375a7e3041,ba89a178-0d98-42f6-8db0-d8e9113d15d5,c2,c1,27,?,?,surb={'id': 'ef65c9f0-b34b-4ad7-bfa9-8afcc61bd8e1', 'route': ['p1', 'e4', 'i3', 'x5', 'p2', 'c2']}
1769748396.0716076,SENT,bb054fed-cb26-4581-b5fb-2ffaf2fb610c,57d03baf-21bd-414f-a863-2081aa760882,c2,c1,3393,?,p2,
1769748396.0717595,CREATED,e374880b-142e-4d02-91e2-a03b80c12c10,ba89a178-0d98-42f6-8db0-d8e9113d15d5,c2,c1,27,?,?,surb={'id': 'ef65c9f0-b34b-4ad7-bfa9-8afcc61bd8e1', 'route': ['p1', 'e4', 'i3', 'x5', 'p2', 'c2']}
1769748396.4189887,SENT,c65aefd4-6faf-4c11-9cc0-8f0b7f12ae67,6915b469-0303-41ce-9222-01d08f6ce75f,c2,c1,3363,?,p2,
1769748396.4191728,CREATED,9bbe8083-509a-4f17-9bdc-711e39c9986f,00fb9bb0-a661-42a3-a543-2350846f6394,c2,c1,27,?,?,surb={'id': '2d81ef49-d04c-4235-8a9e-550b5030cfc1', 'route': ['p1', 'e4', 'i5', 'x11', 'p2', 'c2']}
1769748396.5320237,SENT,756fc527-19e7-47ff-ae54-4aa4ea702852,25d2764a-f712-42af-9d92-d2018db12bc5,c2,c1,3401,?,p2,
1769748396.5324247,CREATED,3777f65b-9183-4fd4-8552-db15f7c94c23,00fb9bb0-a661-42a3-a543-2350846f6394,c2,c1,27,?,?,surb={'id': '2d81ef49-d04c-4235-8a9e-550b5030cfc1', 'route': ['p1', 'e4', 'i5', 'x11', 'p2', 'c2']}
1769748396.623917,SENT,2aca56ce-4862-42a0-a699-0e60b6918a3e,6d5e1e54-b8a1-43f5-9640-485f10ba9a80,c2,c1,3400,?,p2,
