timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747927.9470105,RECEIVED,ba91b59c-06c3-4d8c-b2f6-4c23886b9a43,64b26db1-dcc6-4b0e-8341-2e2b7ff0d646,c3,c1,27,p1,?,surb={'id': '91b2c417-7769-4bca-86fc-afd7a017fc64', 'route': ['p1', 'e4', 'i2', 'x9', 'p3', 'c3']}
1769747928.0628588,RECEIVED,977e0fdc-4f45-4adb-9a7b-b5096137f8e9,11115d9c-9e84-455f-ab61-f4186d45a196,c2,c1,27,p1,?,surb={'id': '23213789-715a-4090-9cfd-31a4e3bafdec', 'route': ['p1', 'e2', 'i3', 'x2', 'p2', 'c2']}
1769747928.2880297,RECEIVED,4a4cbfde-bdff-4d70-a6f3-b50a7fe85bc4,830ff609-dc39-4fb5-ad84-dc1ef8b804d7,c3,c1,27,p1,?,surb={'id': '217661b8-747c-42b6-854d-924e9a065735', 'route': ['p1', 'e2', 'i4', 'x1', 'p3', 'c3']}
1769747928.3707974,RECEIVED,18f58b5a-58da-49db-877e-991e36f3be2a,11115d9c-9e84-455f-ab61-f4186d45a196,c2,c1,27,p1,?,surb={'id': '23213789-715a-4090-9cfd-31a4e3bafdec', 'route': ['p1', 'e2', 'i3', 'x2', 'p2', 'c2']}
1769747928.4369938,RECEIVED,007c6256-ac68-44a2-a5e6-f1fd281c7bcb,49335abe-141d-4941-9edd-999274ac0b31,c3,c1,27,p1,?,surb={'id': 'bcf2eb8d-6a7a-4760-b069-e5b2575b985b', 'route': ['p1', 'e9', 'i3', 'x9', 'p3', 'c3']}
1769747928.5628998,SENT,67d0b4d0-e9dc-42db-9845-3544a62798c3,6a3c996a-9a84-4e94-950a-6c5f2733e797,c1,c5,3391,?,p1,
1769747928.5631068,CREATED,ac374925-3bb5-4d0c-9157-252232fa242a,6e60f1fe-b2ee-49c3-a348-7405c09c5315,c1,c5,27,?,?,surb={'id': '1043e6bc-87ea-42cd-8a8f-5106e4e656e2', 'route': ['p2', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769747928.670966,RECEIVED,2c2d7d5f-6f16-4ac4-9d37-9713f8d1357a,6f1497fa-1845-44be-a721-1a7572223c5c,c2,c1,27,p1,?,surb={'id': 'f7195907-8443-48e7-88d8-1301ec1a6a25', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769747928.7226965,RECEIVED,6430d8bc-044f-4238-acb2-41a00a63997b,fbd37269-ddfc-4916-8a76-c287ec511181,c3,c1,27,p1,?,surb={'id': '29dabb55-0df9-4f52-ac98-04ebe05db2a5', 'route': ['p1', 'e3', 'i2', 'x1', 'p3', 'c3']}
1769747928.7659645,RECEIVED,9a206530-a4a8-45a6-a158-a4eba7feaf82,795927b5-3d3c-4cef-baef-5ffad78a76e8,c2,c1,26,p1,?,surb={'id': '954840fe-5e2d-435b-b1d5-16c8f4c30583', 'route': ['p1', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769747928.8209248,RECEIVED,34f306c6-cd97-4a46-8d0c-b14cf6b13ad9,2ebbca1c-cc14-4688-abd8-603b51d482e6,c3,c1,27,p1,?,surb={'id': '38d6d3d2-c4da-467f-8022-456926d7489e', 'route': ['p1', 'e2', 'i8', 'x3', 'p3', 'c3']}
1769747928.8444865,SENT,8ae15497-dab4-4fa6-8f66-a0bd97309094,c4dd13bb-b2e1-4add-bedf-c98e9383fd0d,c1,c5,3376,?,p1,
1769747928.8445804,CREATED,940aa424-b013-47d3-8fa0-bfe4162e6420,6e60f1fe-b2ee-49c3-a348-7405c09c5315,c1,c5,27,?,?,surb={'id': '1043e6bc-87ea-42cd-8a8f-5106e4e656e2', 'route': ['p2', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769747928.930069,RECEIVED,1ead13a0-b073-4bed-914a-2be1a937d142,207999cc-58f7-47e3-9146-255a61bfe741,c2,c1,26,p1,?,surb={'id': 'b4787540-09a1-4063-b760-8c319a3e5d08', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c2']}
1769747928.93445,SENT,6bc3c081-dbbf-4f05-b7a5-445c0696b3a0,7b14b441-862a-413c-844b-76b859689698,c1,c5,3371,?,p1,
1769747928.9345405,CREATED,712a9f99-b6de-46c1-a8fd-ec2900c212a8,24b09cea-0f09-45b0-a4c6-83a688508f13,c1,c5,27,?,?,surb={'id': '9e29a795-c2c7-4ac1-ac9e-cbb1b3e6da46', 'route': ['p2', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769747929.0312428,RECEIVED,107c993f-fa98-4937-bc76-1cee78edc81b,2a7cd72e-8bf0-4a1c-a111-4ae11e128591,c3,c1,27,p1,?,surb={'id': '48a24a48-ee7f-4590-812f-43939a5a5529', 'route': ['p1', 'e8', 'i4', 'x12', 'p3', 'c3']}
1769747929.0615778,SENT,05096646-4c15-475e-90df-9eac08a05c29,a7f9c6e7-bf5e-4c68-aa4b-6b5ee4b4757c,c1,c5,3375,?,p1,
1769747929.061921,CREATED,1ab3f6ca-8864-446e-8419-0935014633a8,24b09cea-0f09-45b0-a4c6-83a688508f13,c1,c5,27,?,?,surb={'id': '9e29a795-c2c7-4ac1-ac9e-cbb1b3e6da46', 'route': ['p2', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769747929.0634687,RECEIVED,49d77340-fc7d-491b-aa68-ebcf3e95e39d,01198e61-c423-4f51-a3ca-6e43ff79b121,c2,c1,27,p1,?,surb={'id': 'e31d1be0-6223-4371-a9b2-449805731277', 'route': ['p1', 'e6', 'i9', 'x8', 'p2', 'c2']}
1769747929.17831,RECEIVED,e4380930-626d-4618-9580-4d7c78567656,01198e61-c423-4f51-a3ca-6e43ff79b121,c2,c1,27,p1,?,surb={'id': 'e31d1be0-6223-4371-a9b2-449805731277', 'route': ['p1', 'e6', 'i9', 'x8', 'p2', 'c2']}
1769747929.2104042,RECEIVED,2c542731-2d4b-4e03-b333-666f655edd75,0595a010-bb91-4f4d-81ea-2465ebb7052a,c3,c1,26,p1,?,surb={'id': 'b90459ae-e84c-4114-8b73-401f8dd6f565', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769747929.27644,SENT,2563cd48-ab4d-4236-bd24-4842cdbeeb3a,f19cbf7d-cc97-40b1-ba04-b1897d5bc99d,c1,c5,3400,?,p1,
1769747929.2765772,CREATED,ede42805-7313-4d56-ac58-071622241c48,a9537b99-f8c7-407b-844c-a987b19a661b,c1,c5,27,?,?,surb={'id': '3278e8d2-68bb-47a5-9b89-41bb5bec3e05', 'route': ['p2', 'e12', 'i4', 'x3', 'p1', 'c1']}
1769747929.3228793,RECEIVED,db5b51a5-e929-4840-9b68-decf41acc913,207999cc-58f7-47e3-9146-255a61bfe741,c2,c1,26,p1,?,surb={'id': 'b4787540-09a1-4063-b760-8c319a3e5d08', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c2']}
1769747929.5147526,RECEIVED,62ac0be1-7924-4f08-b9d3-bafd78fb3467,795927b5-3d3c-4cef-baef-5ffad78a76e8,c2,c1,26,p1,?,surb={'id': '954840fe-5e2d-435b-b1d5-16c8f4c30583', 'route': ['p1', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769747929.5993114,RECEIVED,7e02e9d6-5a24-4935-805b-2945159c6c5d,5541ad36-2da2-475c-95b2-ed7e15ab4d43,c3,c1,25,p1,?,surb={'id': 'c1cb73f8-0e2f-4276-8c9d-ae230e493b20', 'route': ['p1', 'e4', 'i10', 'x12', 'p3', 'c3']}
1769747929.9551077,SENT,50dac6ee-426d-41dc-9ae4-4ec55d302629,d5076483-d322-4a8a-a703-c4a37106e372,c1,c5,3391,?,p1,
1769747929.955243,CREATED,2a1044c9-132e-4edb-86a0-6ea236abe589,a9537b99-f8c7-407b-844c-a987b19a661b,c1,c5,27,?,?,surb={'id': '3278e8d2-68bb-47a5-9b89-41bb5bec3e05', 'route': ['p2', 'e12', 'i4', 'x3', 'p1', 'c1']}
1769747930.0384252,RECEIVED,f8df1961-ebd5-4e4b-889a-f3b0fdc0b91d,e659f211-0814-4c28-9840-b4e4b7963d6b,c2,c1,27,p1,?,surb={'id': '808f5e2c-ac4f-495b-acbb-535bf275eb1b', 'route': ['p1', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769747930.2580223,RECEIVED,a6b0dc3e-4b89-4d85-a197-1b026bdb9aad,d8042622-be7b-420f-b90d-48daa90ca8d5,c3,c1,27,p1,?,surb={'id': '9f1a97f7-1248-4777-a6c6-6a79bd2f48f6', 'route': ['p1', 'e9', 'i5', 'x2', 'p3', 'c3']}
1769747930.2943668,RECEIVED,56348a06-a92a-472d-98d3-01d2799403b9,830ff609-dc39-4fb5-ad84-dc1ef8b804d7,c3,c1,27,p1,?,surb={'id': '217661b8-747c-42b6-854d-924e9a065735', 'route': ['p1', 'e2', 'i4', 'x1', 'p3', 'c3']}
1769747930.3152099,RECEIVED,bd36d014-c5a5-47ab-bff5-76c582ab889d,fbd37269-ddfc-4916-8a76-c287ec511181,c3,c1,27,p1,?,surb={'id': '29dabb55-0df9-4f52-ac98-04ebe05db2a5', 'route': ['p1', 'e3', 'i2', 'x1', 'p3', 'c3']}
1769747930.598205,RECEIVED,0f206d1d-5c3a-43de-b068-03a2884f7056,3db83a73-0d3d-4f63-bc24-55be2b3efa8c,c3,c1,27,p1,?,surb={'id': '1bbaf290-3e3a-4078-a2e5-66dbd18581ce', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769747930.6872985,SENT,d7399a9d-3abf-4d75-b31e-04371b5ef32e,b10bbf72-5c2e-49c1-b83e-c35455c41c3e,c1,c5,3375,?,p1,
1769747930.6874335,CREATED,1051cebf-f0e7-4599-8dc7-319b9c1e4e3e,d9d185a8-dcaf-40bc-bede-1b75cc9a99bf,c1,c5,27,?,?,surb={'id': '3093ab7a-bb52-4b99-a7ec-883f300ae681', 'route': ['p2', 'e8', 'i7', 'x8', 'p1', 'c1']}
1769747930.7759159,RECEIVED,b685a574-7aed-49be-838c-f98eb7f69083,2a8e85bf-a178-456e-805e-666efe8f448e,c2,c1,27,p1,?,surb={'id': 'bb00a659-ca7a-4537-9f64-844d063fb8f7', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769747930.8430974,RECEIVED,a85d6353-2f83-4007-904c-aabaca1d4b5f,e659f211-0814-4c28-9840-b4e4b7963d6b,c2,c1,27,p1,?,surb={'id': '808f5e2c-ac4f-495b-acbb-535bf275eb1b', 'route': ['p1', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769747930.9451497,RECEIVED,a04a87b8-bdd3-432c-878e-9881df3a4d08,2a8e85bf-a178-456e-805e-666efe8f448e,c2,c1,27,p1,?,surb={'id': 'bb00a659-ca7a-4537-9f64-844d063fb8f7', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769747930.9494667,SENT,5f5dadff-b6d6-491f-a589-5ff21a011669,bec7b716-4473-4bbf-9b4c-6aafe4b1f653,c1,c5,3372,?,p1,
1769747930.9495373,CREATED,1f99f909-1dc7-4b5c-a93c-50723b327001,d9d185a8-dcaf-40bc-bede-1b75cc9a99bf,c1,c5,27,?,?,surb={'id': '3093ab7a-bb52-4b99-a7ec-883f300ae681', 'route': ['p2', 'e8', 'i7', 'x8', 'p1', 'c1']}
1769747931.1011806,RECEIVED,a544328c-096b-4b63-b0fe-fc8bad06df77,d8042622-be7b-420f-b90d-48daa90ca8d5,c3,c1,27,p1,?,surb={'id': '9f1a97f7-1248-4777-a6c6-6a79bd2f48f6', 'route': ['p1', 'e9', 'i5', 'x2', 'p3', 'c3']}
1769747931.2330973,RECEIVED,c8bafc55-06b9-4367-b266-3088fa685175,5649627f-48a5-4480-9a2e-a930a6297a0c,c3,c1,27,p1,?,surb={'id': '0ece4409-ba39-42d2-8ce5-d0b588a784f8', 'route': ['p1', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769747931.380186,SENT,7fb789b0-a556-444d-9d41-99b53d5a066a,cb7b526f-5ed8-4a6d-aed6-118f858ed285,c1,c5,3388,?,p1,
1769747931.3803296,CREATED,b499f801-351c-4f4b-9d60-7bef5fd788f7,96fc426a-d8aa-46e0-9ced-73b23efcb989,c1,c5,27,?,?,surb={'id': '9f385ed7-57ea-4ed1-85ae-b0133d052536', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c1']}
1769747931.4329274,SENT,71558686-f80b-4fda-a505-7441b68a6afb,db430f3b-6885-4c47-b939-f3d646e0465d,c1,c5,3375,?,p1,
1769747931.4330964,CREATED,779c8de9-0d49-4ae5-bc9f-6f42fd8aac60,96fc426a-d8aa-46e0-9ced-73b23efcb989,c1,c5,27,?,?,surb={'id': '9f385ed7-57ea-4ed1-85ae-b0133d052536', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c1']}
1769747931.541849,RECEIVED,07e4b2fb-e91f-40dc-85de-15c396e614d0,303fb652-0ff0-414c-a652-f904d9c88247,c3,c1,26,p1,?,surb={'id': 'a7948f5e-32f3-4bee-9e75-a092135a0579', 'route': ['p1', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769747931.665884,RECEIVED,2653b4ae-debe-4f23-8ece-35a5122897f0,0595a010-bb91-4f4d-81ea-2465ebb7052a,c3,c1,26,p1,?,surb={'id': 'b90459ae-e84c-4114-8b73-401f8dd6f565', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769747931.6904745,SENT,e4e2892e-4d82-4dad-b624-791486ad4341,edae7337-5b7b-4dbc-aff4-270d0562da42,c1,c5,3404,?,p1,
1769747931.6906047,CREATED,b8c1e831-536e-4557-8c19-423d393e2de5,dd1eba80-b2ee-4aed-9040-30519404242f,c1,c5,27,?,?,surb={'id': '599b3f4d-31b2-44b2-b9b7-0d5311cbb069', 'route': ['p2', 'e10', 'i3', 'x10', 'p1', 'c1']}
1769747931.8492842,RECEIVED,fb49c7aa-5745-4566-9c9e-c1d9a7495085,32b09927-a01b-4476-9a7a-30c1e2f5c266,c2,c1,27,p1,?,surb={'id': '6edb4f5e-4f03-4ce3-95c7-afca4087d28d', 'route': ['p1', 'e9', 'i7', 'x10', 'p2', 'c2']}
1769747931.9609423,RECEIVED,d9676e26-f5c7-464d-96fd-22dfbae62f9d,6f1497fa-1845-44be-a721-1a7572223c5c,c2,c1,27,p1,?,surb={'id': 'f7195907-8443-48e7-88d8-1301ec1a6a25', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c2']}
1769747932.2426283,RECEIVED,25fc8ad8-e508-4b38-a053-9570a638d396,3db83a73-0d3d-4f63-bc24-55be2b3efa8c,c3,c1,27,p1,?,surb={'id': '1bbaf290-3e3a-4078-a2e5-66dbd18581ce', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769747932.3190956,RECEIVED,7e840d63-adbc-4bc8-afdf-68e1e4317a3e,c21d279a-509b-442b-8073-400eb60bf21e,c3,c1,27,p1,?,surb={'id': '71adc23a-1420-44e6-ac78-6b25a0892e2f', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769747932.3399801,RECEIVED,d5542731-d48f-4cab-9e88-93c05b21b0c4,5649627f-48a5-4480-9a2e-a930a6297a0c,c3,c1,27,p1,?,surb={'id': '0ece4409-ba39-42d2-8ce5-d0b588a784f8', 'route': ['p1', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769747932.4035504,SENT,3415761a-3a86-42db-8f0d-f5f92c6f6bbf,42359602-7143-42c1-afe1-4ab665299325,c1,c5,3375,?,p1,
1769747932.4036787,CREATED,9ba77934-608f-499e-9b17-074c009c15a6,dd1eba80-b2ee-4aed-9040-30519404242f,c1,c5,27,?,?,surb={'id': '599b3f4d-31b2-44b2-b9b7-0d5311cbb069', 'route': ['p2', 'e10', 'i3', 'x10', 'p1', 'c1']}
1769747932.9516501,SENT,75d532d3-c30a-4082-8b71-74b875ab061b,d4ef9b81-1821-4f13-b616-43c4a8035df9,c1,c5,3383,?,p1,
1769747932.951786,CREATED,d6371538-5b1d-4ab3-8d95-4b1c75736758,e58af02c-d6d7-4974-8518-8ce8902f25ae,c1,c5,27,?,?,surb={'id': '1d19f917-7dc7-4bc4-a167-f647df050782', 'route': ['p2', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769747933.056356,RECEIVED,ae3b64ba-d15e-4166-9cdc-e17b8445d941,303fb652-0ff0-414c-a652-f904d9c88247,c3,c1,26,p1,?,surb={'id': 'a7948f5e-32f3-4bee-9e75-a092135a0579', 'route': ['p1', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769747933.0985646,RECEIVED,83f61d06-4b1d-4fbb-95b8-afaf028b1bd1,28a1b8f9-d731-4a3c-a0ab-02751ffe9cd7,c2,c1,27,p1,?,surb={'id': 'e8aa6e48-853e-43f9-acb7-cade674a8c7c', 'route': ['p1', 'e3', 'i12', 'x9', 'p2', 'c2']}
1769747933.1224458,SENT,7a69a06d-3929-4233-a3e8-6fe552900f75,d07ddd91-5d27-4c8a-be74-55a71e432aeb,c1,c5,3376,?,p1,
1769747933.1225822,CREATED,b884f313-c401-453a-a01a-3ba54828efbd,e58af02c-d6d7-4974-8518-8ce8902f25ae,c1,c5,27,?,?,surb={'id': '1d19f917-7dc7-4bc4-a167-f647df050782', 'route': ['p2', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769747933.1458778,RECEIVED,5d4020ae-41cb-4809-bf30-e6d8f5ebe471,4e652f46-beff-40ac-8158-0921ade7d2ce,c2,c1,27,p1,?,surb={'id': '26c17765-3488-4b69-8cd1-8e862b56c7a0', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769747933.215301,RECEIVED,ec9f7b47-29dd-4746-ad2e-1733a6045fd8,4e652f46-beff-40ac-8158-0921ade7d2ce,c2,c1,27,p1,?,surb={'id': '26c17765-3488-4b69-8cd1-8e862b56c7a0', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769747933.328985,RECEIVED,f2d4fd1f-5f4f-448f-baf0-0dfd62cdfceb,3334f008-3ad9-4424-a292-40681785f8bf,c3,c1,27,p1,?,surb={'id': '47b004e0-3ab0-4f52-93d1-0aa3df1fc6da', 'route': ['p1', 'e1', 'i2', 'x5', 'p3', 'c3']}
1769747933.3701112,SENT,1e1fb208-2724-4519-99b2-4fe6d312833c,92341c7c-7279-4c53-bdb6-c059b7d0814d,c1,c5,3360,?,p1,
1769747933.3702466,CREATED,ccff9216-08f1-41f4-a2bf-d351d9fcaee8,f2d0c3a7-ce5c-4fff-98bd-8560433a492c,c1,c5,27,?,?,surb={'id': '4276808b-89cf-49f7-b608-a411cbd96a7a', 'route': ['p2', 'e8', 'i9', 'x3', 'p1', 'c1']}
1769747933.762469,SENT,21e08179-46a8-465a-a5e4-a9b7454c9b29,4919e087-8e67-42eb-8300-1596b7cd36f3,c1,c5,3385,?,p1,
1769747933.762651,CREATED,482b6af9-1f21-4a2e-8808-d5a21cc0ec2e,f2d0c3a7-ce5c-4fff-98bd-8560433a492c,c1,c5,27,?,?,surb={'id': '4276808b-89cf-49f7-b608-a411cbd96a7a', 'route': ['p2', 'e8', 'i9', 'x3', 'p1', 'c1']}
1769747934.0043802,RECEIVED,44559c34-ee68-4851-b0e2-efce461416be,c21d279a-509b-442b-8073-400eb60bf21e,c3,c1,27,p1,?,surb={'id': '71adc23a-1420-44e6-ac78-6b25a0892e2f', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769747934.0070775,RECEIVED,8f9761d0-4013-4d7a-b4b7-94bbb3e91000,08029f14-607b-4b3c-86f5-f8058637c2da,c3,c1,27,p1,?,surb={'id': '9471ad11-fa35-46b2-b064-7f620a016650', 'route': ['p1', 'e2', 'i12', 'x3', 'p3', 'c3']}
1769747934.0801635,RECEIVED,7a39a36d-4de9-4633-b926-d921206191eb,4438c3d6-dd7c-442d-8e89-51b773071bcd,c2,c1,27,p1,?,surb={'id': '0592db36-4e8b-4fa0-91d6-511548e86fcb', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769747934.188195,RECEIVED,9e27e4f9-3735-4002-a32e-d93ff1973f96,28a1b8f9-d731-4a3c-a0ab-02751ffe9cd7,c2,c1,27,p1,?,surb={'id': 'e8aa6e48-853e-43f9-acb7-cade674a8c7c', 'route': ['p1', 'e3', 'i12', 'x9', 'p2', 'c2']}
1769747934.214721,SENT,14e26c16-7eba-44be-8eec-316b5d98369a,7fa39238-b21c-4b4b-a476-78e9e45238b0,c1,c5,3403,?,p1,
1769747934.2148454,CREATED,a6cccaf2-0b19-4458-84dd-7a5fe4d2255e,6f88a8d2-bc99-4ba0-a995-6696d34b3e8e,c1,c5,27,?,?,surb={'id': '6cf1ae38-84f9-4f3b-a575-8108f870d837', 'route': ['p2', 'e11', 'i6', 'x3', 'p1', 'c1']}
1769747934.3128152,RECEIVED,fa7b9a48-402a-456c-98f8-abfad7cac2cb,54514b31-7659-4b90-8e01-49fb5305ff3b,c2,c1,27,p1,?,surb={'id': '58273331-80cb-47e4-b6cf-b20e0eafa71c', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769747934.3585584,SENT,989b9451-114d-4cae-b307-5892cb65a68e,c9dd35aa-7476-41c4-a50b-e0d82102ff5c,c1,c5,3373,?,p1,
1769747934.3586917,CREATED,6bc8ab54-4de6-4dbe-af47-42d85baa6352,6f88a8d2-bc99-4ba0-a995-6696d34b3e8e,c1,c5,27,?,?,surb={'id': '6cf1ae38-84f9-4f3b-a575-8108f870d837', 'route': ['p2', 'e11', 'i6', 'x3', 'p1', 'c1']}
1769747934.6231654,RECEIVED,eab98d7b-b87c-44df-b81e-bd87c786424a,62c66fa3-da2c-478f-9858-4706dd1c7551,c3,c1,27,p1,?,surb={'id': '4c71204f-56bd-4903-a82c-43d812aecf2c', 'route': ['p1', 'e4', 'i7', 'x4', 'p3', 'c3']}
1769747934.6352336,SENT,4f7ec2e0-f528-47bb-871b-85efbfd09103,c84fd204-422d-404f-b06b-1e62a6612e7f,c1,c5,3376,?,p1,
1769747934.635368,CREATED,f0a6c2e8-e9c5-445e-90ad-34ea183cec5b,ed76abd1-5f37-46fa-8b47-ac0f1f21e923,c1,c5,27,?,?,surb={'id': '3874298c-0205-49f3-89a2-ce767b16c3ec', 'route': ['p2', 'e8', 'i2', 'x4', 'p1', 'c1']}
1769747934.7841988,SENT,ab22d576-9618-4d52-9ff2-df321ef84c99,4d25aad4-637e-4025-a616-3df6381ee99d,c1,c5,3375,?,p1,
1769747934.7842863,CREATED,8f01feb2-7f1a-4980-906b-0d79da40416c,ed76abd1-5f37-46fa-8b47-ac0f1f21e923,c1,c5,27,?,?,surb={'id': '3874298c-0205-49f3-89a2-ce767b16c3ec', 'route': ['p2', 'e8', 'i2', 'x4', 'p1', 'c1']}
1769747934.80713,RECEIVED,2c460a1c-11e4-42ae-adae-47a80c816fba,833659a4-ac8b-4d89-a944-60d114067a1e,c2,c1,27,p1,?,surb={'id': 'c8c8e3ee-8ba0-496e-93a6-5b28e16f99f3', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769747934.8360224,SENT,2908ea5d-9a1f-40c0-91bd-d21534f3b762,604f8865-9bf6-4b9c-920f-d95ed01b1988,c1,c5,3392,?,p1,
1769747934.83613,CREATED,bea00532-c9d1-4f09-b0e7-62ad52200b61,fb33144f-b97f-4f8d-9046-8b600a0e74d6,c1,c5,27,?,?,surb={'id': '9476b829-c355-492f-9e17-cb0a17f2a816', 'route': ['p2', 'e11', 'i2', 'x9', 'p1', 'c1']}
1769747934.9319732,RECEIVED,064878d9-17b4-4691-af0e-72562d673c5c,08029f14-607b-4b3c-86f5-f8058637c2da,c3,c1,27,p1,?,surb={'id': '9471ad11-fa35-46b2-b064-7f620a016650', 'route': ['p1', 'e2', 'i12', 'x3', 'p3', 'c3']}
1769747935.111767,RECEIVED,53633755-9301-4945-b319-83bb41f6dd38,32b09927-a01b-4476-9a7a-30c1e2f5c266,c2,c1,27,p1,?,surb={'id': '6edb4f5e-4f03-4ce3-95c7-afca4087d28d', 'route': ['p1', 'e9', 'i7', 'x10', 'p2', 'c2']}
1769747935.148461,SENT,019b8742-222c-4b64-bdf2-be65dda15f51,f99e8aef-4cec-4cfc-8f01-2f6e3f7945ff,c1,c5,3391,?,p1,
1769747935.1485698,CREATED,c68095c2-8d3e-44f0-966c-ea95d1695955,fb33144f-b97f-4f8d-9046-8b600a0e74d6,c1,c5,27,?,?,surb={'id': '9476b829-c355-492f-9e17-cb0a17f2a816', 'route': ['p2', 'e11', 'i2', 'x9', 'p1', 'c1']}
1769747935.1960216,RECEIVED,39d59612-74e0-4399-9fe0-bdc324571be9,62c66fa3-da2c-478f-9858-4706dd1c7551,c3,c1,27,p1,?,surb={'id': '4c71204f-56bd-4903-a82c-43d812aecf2c', 'route': ['p1', 'e4', 'i7', 'x4', 'p3', 'c3']}
1769747935.2984335,RECEIVED,dd63f444-0540-47d1-8ef0-493875741196,f5e3bf73-e896-47e1-97fe-1a0da4b5ea53,c2,c1,26,p1,?,surb={'id': '8a449e67-8d1c-4f1d-904b-2c9c5392ec61', 'route': ['p1', 'e9', 'i9', 'x3', 'p2', 'c2']}
1769747935.3391597,RECEIVED,83616601-b8b3-42f8-a69f-59bd458311dd,3334f008-3ad9-4424-a292-40681785f8bf,c3,c1,27,p1,?,surb={'id': '47b004e0-3ab0-4f52-93d1-0aa3df1fc6da', 'route': ['p1', 'e1', 'i2', 'x5', 'p3', 'c3']}
1769747935.3571649,RECEIVED,eb9a9917-ab13-46dc-9d0d-d3bc4d95044f,43978c72-bf5a-46ed-a746-ec2e5bdc2388,c3,c1,27,p1,?,surb={'id': 'bd57028d-34a1-4311-a3bb-894d2a80d8f8', 'route': ['p1', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769747935.5106688,RECEIVED,064ee7a1-4141-4685-9f0d-1c9acfa5ed25,ad5125a8-6cf3-429f-8b1b-002147f54672,c3,c1,26,p1,?,surb={'id': 'a2785a63-6e12-4435-9c3c-e698f4d347cf', 'route': ['p1', 'e12', 'i7', 'x2', 'p3', 'c3']}
1769747935.5417202,RECEIVED,115e759a-daa0-43c9-9196-88a3833607a1,399a55bd-6b4f-42f4-81ea-a4fd46e82d42,c3,c1,27,p1,?,surb={'id': '58027526-5c0e-4dbe-8e49-fad90d55ac37', 'route': ['p1', 'e6', 'i7', 'x6', 'p3', 'c3']}
1769747935.5849237,RECEIVED,abbf17f0-905d-41e7-abe6-760497afd919,32eb7655-a47b-4a5e-a849-641092c0ee0a,c2,c1,27,p1,?,surb={'id': '316ddf80-306f-4589-87f0-dae09288d9d1', 'route': ['p1', 'e8', 'i9', 'x5', 'p2', 'c2']}
1769747935.7948568,RECEIVED,d77950b1-31c7-4a5f-88b2-10287f2a56ff,481d056a-fa9d-4d34-83d6-c5f67bf1fd10,c3,c1,27,p1,?,surb={'id': '0dc3c6de-1d1e-4b59-8d0e-a7dad2ea4c77', 'route': ['p1', 'e7', 'i2', 'x12', 'p3', 'c3']}
1769747936.0029252,SENT,a683e5ce-a23c-484e-bd1d-85511cb3333e,0c5dc166-284d-4585-a4e4-a9112d2bed91,c1,c5,3399,?,p1,
1769747936.0032074,CREATED,8df2a00a-8226-40bf-a18a-d2e7f496a078,b7d8e1fc-62c9-49de-98a1-4396204e0288,c1,c5,27,?,?,surb={'id': '6a993724-901c-4e97-aeb4-df09d91bdb45', 'route': ['p2', 'e1', 'i7', 'x11', 'p1', 'c1']}
