timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748058.9104059,SENT,aa1a843d-fbd3-4e32-9224-a99a0a55cfb5,e68d7b2c-3f27-44e9-832d-5d0c2fead576,c3,c1,3359,?,p3,
1769748058.9105566,CREATED,67db7a18-5bae-48ea-a2d0-218a21dd073a,95fb3a96-48f2-4593-8f45-e32c5ba99a5a,c3,c1,27,?,?,surb={'id': '2804084e-c27a-4dbc-93bf-e7827cde1c02', 'route': ['p1', 'e7', 'i7', 'x5', 'p3', 'c3']}
1769748059.4122326,RECEIVED,439062eb-daac-4822-9f28-543fdf204da2,af313e5b-7ed8-4793-a591-dcd66676ba9e,c4,c3,27,p3,?,surb={'id': '626bd0a9-ab52-4900-a3ad-411831388b28', 'route': ['p3', 'e7', 'i5', 'x10', 'p1', 'c4']}
1769748059.4418354,RECEIVED,46f50d16-6f71-4d68-94c2-3415bd56ab9f,af313e5b-7ed8-4793-a591-dcd66676ba9e,c4,c3,27,p3,?,surb={'id': '626bd0a9-ab52-4900-a3ad-411831388b28', 'route': ['p3', 'e7', 'i5', 'x10', 'p1', 'c4']}
1769748059.871312,RECEIVED,12e387fc-de34-4aff-b40c-b793619c0c54,63e7b7c4-f3e1-4657-9350-3c9b77e1da24,c4,c3,25,p3,?,surb={'id': '844b0b2b-8d28-49e2-ba86-3b5adc2fbc87', 'route': ['p3', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769748060.0618417,RECEIVED,491a1737-e6d9-417e-8aa2-67e7f613757a,d022eb83-aa21-4894-a17c-9c1506e9326c,c4,c3,27,p3,?,surb={'id': 'bc4fa651-cd1f-4610-986d-eeed6a2b1f10', 'route': ['p3', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769748060.3017006,SENT,efc4c44d-b126-4f74-ad20-433387c61589,703026d6-4c86-49e1-8f1d-645d0c1e64d8,c3,c1,3359,?,p3,
1769748060.3018365,CREATED,22ce41c5-9ae3-4768-8671-802a123cc972,34db8004-6518-47c3-b87e-a99468e883e8,c3,c1,27,?,?,surb={'id': 'fcccd873-0c75-4f0e-8e17-ec0ede20c694', 'route': ['p1', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769748060.5904799,SENT,988b1e0a-6f5c-482e-8dd4-d650822e3296,69836b49-f6a1-4a9e-92bb-e74a3a1b63ab,c3,c1,3388,?,p3,
1769748060.5906124,CREATED,fff6e70f-3f54-421b-894a-a1fa98f09106,34db8004-6518-47c3-b87e-a99468e883e8,c3,c1,27,?,?,surb={'id': 'fcccd873-0c75-4f0e-8e17-ec0ede20c694', 'route': ['p1', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769748060.795478,RECEIVED,a7ebdbd1-ac06-4223-8629-ee9eebccdcd6,da341f29-b0cb-49a9-bd29-c5709b27b617,c4,c3,26,p3,?,surb={'id': '91476ecb-b597-43d6-93ca-3627a10daeeb', 'route': ['p3', 'e10', 'i4', 'x9', 'p1', 'c4']}
1769748060.8137643,SENT,f692eb52-127e-40a9-9d22-0982a4bb0c82,b0c13fed-adac-4937-9623-64f6721b11fb,c3,c1,3395,?,p3,
1769748060.8138971,CREATED,1f570119-2ead-42e9-a67b-524a4db20cf4,a3ce7509-2ec4-430d-962d-ac924f41e888,c3,c1,27,?,?,surb={'id': 'e8c5d73b-ff04-4b39-98d8-b48192b6a3ec', 'route': ['p1', 'e1', 'i4', 'x11', 'p3', 'c3']}
1769748061.17976,SENT,0077ec74-3aed-4692-bc5e-65974bab2e8f,4795168b-67c9-4c9c-9c7d-6da094b9c860,c3,c1,3388,?,p3,
1769748061.1798928,CREATED,eadf8e9d-681c-493c-88ce-02b20d9b9367,a3ce7509-2ec4-430d-962d-ac924f41e888,c3,c1,27,?,?,surb={'id': 'e8c5d73b-ff04-4b39-98d8-b48192b6a3ec', 'route': ['p1', 'e1', 'i4', 'x11', 'p3', 'c3']}
1769748061.1966665,SENT,f2f6a3f5-c441-459b-a7f5-0bdeaa05b93c,0ac59ce8-82ac-4479-b9cb-c6dd2c95069d,c3,c1,3376,?,p3,
1769748061.196792,CREATED,66aa1ee0-6a27-48e2-8a59-deb3effee14a,942c450a-06f6-4043-ad01-5507c6d2abd4,c3,c1,27,?,?,surb={'id': '284b3dd4-2d5b-45de-a81f-bfe1ddaccf4d', 'route': ['p1', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769748061.2326882,SENT,35e90077-a704-4833-9fa5-2654602f346a,0b65a38d-414d-43c8-8bac-c83d87def9d0,c3,c1,3374,?,p3,
1769748061.2327802,CREATED,8b8b45a5-c029-41b3-aa72-f49c5bd367e2,942c450a-06f6-4043-ad01-5507c6d2abd4,c3,c1,27,?,?,surb={'id': '284b3dd4-2d5b-45de-a81f-bfe1ddaccf4d', 'route': ['p1', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769748061.253289,RECEIVED,e46a04aa-d964-4a0c-bc49-696aa0f28fda,d022eb83-aa21-4894-a17c-9c1506e9326c,c4,c3,27,p3,?,surb={'id': 'bc4fa651-cd1f-4610-986d-eeed6a2b1f10', 'route': ['p3', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769748061.3817651,SENT,b8389823-a0c8-426a-bfff-bd57360f711a,19417cf9-a7bb-4d2d-92b9-f5238057b147,c3,c1,3363,?,p3,
1769748061.3818872,CREATED,02f107c5-9f78-42f2-a613-32c54b3e1408,658f2ade-3a93-4f79-8a18-a23e30b44f6c,c3,c1,27,?,?,surb={'id': 'bde4802c-73bb-44b2-b8f5-e7049542f3b0', 'route': ['p1', 'e5', 'i8', 'x4', 'p3', 'c3']}
1769748061.4297812,SENT,82aa377f-d096-423d-b41e-2aa0193a1349,78ad6167-424f-4e63-9917-e787eeb742f7,c3,c1,3368,?,p3,
1769748061.429909,CREATED,2b14e30b-3cb4-48d9-a36e-8c8ba2d7ec4a,658f2ade-3a93-4f79-8a18-a23e30b44f6c,c3,c1,27,?,?,surb={'id': 'bde4802c-73bb-44b2-b8f5-e7049542f3b0', 'route': ['p1', 'e5', 'i8', 'x4', 'p3', 'c3']}
1769748061.9663272,SENT,7217a546-7695-41d5-9670-34047c51ba8e,80a2b048-f268-408c-a3b1-8c7aaf95f0c8,c3,c1,3378,?,p3,
1769748061.9664547,CREATED,a5e3cbd9-b894-4379-b3f5-faa2573f3325,7f22ba68-d80d-41c2-820b-d09a6f136fab,c3,c1,26,?,?,surb={'id': '2ffe27b4-29da-4d4a-b5c6-e7e914e5da0c', 'route': ['p1', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769748062.6282175,RECEIVED,f9c0ebd1-97f3-467d-a178-a48c2eed03cb,1642b6e8-4edf-44e5-827a-c18df4db23e6,c4,c3,26,p3,?,surb={'id': '1b07697a-54e5-4ac0-885c-bde865e67bff', 'route': ['p3', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769748062.7103467,SENT,240854a6-f0db-4d13-af5e-545bb3822bb7,3f3a63b3-9474-4fa7-a23b-d604f65f02b3,c3,c1,3392,?,p3,
1769748062.7104201,CREATED,e91eebe9-a471-4cea-9745-e1e073e24a0e,7f22ba68-d80d-41c2-820b-d09a6f136fab,c3,c1,26,?,?,surb={'id': '2ffe27b4-29da-4d4a-b5c6-e7e914e5da0c', 'route': ['p1', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769748062.8576982,SENT,f70dc4c3-0959-4373-a04c-665978534644,e2c59c71-b093-46ca-ad11-737a6477dc4e,c3,c1,3360,?,p3,
1769748062.857746,CREATED,7506b705-6308-4743-822a-ab8673e728e1,ee96ef65-4275-4a8b-94ca-7f18ea7e8706,c3,c1,27,?,?,surb={'id': '7f5e7c88-9b6e-46a8-906d-b0df8ca41d9b', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769748063.2115374,RECEIVED,2e923c74-e194-474f-96ff-bea97aae43d6,da341f29-b0cb-49a9-bd29-c5709b27b617,c4,c3,26,p3,?,surb={'id': '91476ecb-b597-43d6-93ca-3627a10daeeb', 'route': ['p3', 'e10', 'i4', 'x9', 'p1', 'c4']}
1769748063.3058887,RECEIVED,5751039c-63e1-4598-af6b-10ed017c4b1c,809723ec-b258-4825-9cae-ea30d2fd1bb6,c4,c3,27,p3,?,surb={'id': 'b6478001-6dab-49c5-8b44-199b2fc6fb05', 'route': ['p3', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769748063.6664724,RECEIVED,dcb8298f-cec4-402d-9ea2-4c94ce727b03,809723ec-b258-4825-9cae-ea30d2fd1bb6,c4,c3,27,p3,?,surb={'id': 'b6478001-6dab-49c5-8b44-199b2fc6fb05', 'route': ['p3', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769748063.9443102,SENT,3b273212-23a5-499f-b6c9-7722687f212e,734a5a27-3917-4535-bf0c-c491beab95b4,c3,c1,3379,?,p3,
1769748063.9444432,CREATED,9defa9e5-2894-444a-83d1-4defa8fdb061,ee96ef65-4275-4a8b-94ca-7f18ea7e8706,c3,c1,27,?,?,surb={'id': '7f5e7c88-9b6e-46a8-906d-b0df8ca41d9b', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769748064.278159,RECEIVED,f129b22c-f5d0-483f-a095-3eaa6e5e91fe,68506b42-5c5b-438a-8dbd-b06f20d55c06,c4,c3,27,p3,?,surb={'id': '99361c5b-4527-496a-a3ca-c4e21bd2f23f', 'route': ['p3', 'e7', 'i6', 'x7', 'p1', 'c4']}
1769748064.5610323,RECEIVED,c880f9d3-6c13-4c0e-a7dd-c0a7ab03c4e6,1642b6e8-4edf-44e5-827a-c18df4db23e6,c4,c3,26,p3,?,surb={'id': '1b07697a-54e5-4ac0-885c-bde865e67bff', 'route': ['p3', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769748064.604727,SENT,54341617-5177-49a6-99a6-8b4eb9d24f3f,7b60d01d-58f8-442c-b1d7-b6b2f707f9c2,c3,c1,3393,?,p3,
1769748064.6048791,CREATED,e426d8af-4aaa-46ca-a69e-80516b7d4faa,166fb73e-2af6-4ee8-932d-648eb144d89a,c3,c1,27,?,?,surb={'id': '9f564289-69e4-415c-82ed-d43d1322d3ae', 'route': ['p1', 'e6', 'i11', 'x8', 'p3', 'c3']}
1769748064.7622578,SENT,99da3076-6a24-443e-a435-23f16e780001,2e96142e-294c-42df-be5a-fd05f514a2e9,c3,c1,3380,?,p3,
1769748064.762336,CREATED,d3e91302-cdc0-487c-859c-d03ea389601a,166fb73e-2af6-4ee8-932d-648eb144d89a,c3,c1,27,?,?,surb={'id': '9f564289-69e4-415c-82ed-d43d1322d3ae', 'route': ['p1', 'e6', 'i11', 'x8', 'p3', 'c3']}
1769748064.8214617,RECEIVED,58d2e7aa-d661-40f5-b7d1-51e1090a8cdb,43371887-b9a6-49a8-babe-29b848444991,c4,c3,26,p3,?,surb={'id': '9d28f395-21c8-42b6-91aa-dff1761e22da', 'route': ['p3', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769748065.0253577,RECEIVED,8804e6ee-1932-41a0-a4fd-0c2f277a0a3a,9dc2b0fb-59c3-42b2-a797-0fbc3ea70e5b,c4,c3,27,p3,?,surb={'id': '867e592b-e318-4043-bdbe-2ec43e8b6d98', 'route': ['p3', 'e4', 'i3', 'x1', 'p1', 'c4']}
1769748065.0763252,SENT,0356c48f-8c28-4ea1-b9e3-83d84d56b390,3b1428c6-5561-41b0-b4ba-ec8bacf76f83,c3,c1,3397,?,p3,
1769748065.0764039,CREATED,d7994d27-3e56-47cf-a4bb-ddb0cb6ff4e6,de2b09e7-75b0-451f-a169-adef1eb53922,c3,c1,27,?,?,surb={'id': '0d490c00-9214-425f-bc97-1f580dba258a', 'route': ['p1', 'e5', 'i9', 'x5', 'p3', 'c3']}
1769748065.5449827,SENT,2f9b8fb6-a3e4-4812-89ec-f036e01deb1d,eefe846d-50e1-4af4-a9e6-e2fcee4bff02,c3,c1,3385,?,p3,
1769748065.5451026,CREATED,24843e87-d38d-46b7-952e-9d8146ecaaca,de2b09e7-75b0-451f-a169-adef1eb53922,c3,c1,27,?,?,surb={'id': '0d490c00-9214-425f-bc97-1f580dba258a', 'route': ['p1', 'e5', 'i9', 'x5', 'p3', 'c3']}
1769748065.6697762,RECEIVED,a6a49e76-6411-47b9-934b-52952cb0f6ff,99f49831-5883-45e5-9249-505d21c1c3fb,c4,c3,27,p3,?,surb={'id': '162a41ad-e6d2-4d01-a76f-45fe5826cb58', 'route': ['p3', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769748065.9551752,SENT,81914bcf-941f-41a9-90dd-8bb7717f3c86,94c0c03c-b22c-4f95-b42e-192d083703a0,c3,c1,3371,?,p3,
1769748065.9554904,CREATED,b29d488f-3853-4e45-b3d9-334c59991946,85e9a6e2-8400-4d19-add5-905c2622dcdb,c3,c1,26,?,?,surb={'id': '730bc4a7-5790-4c64-937a-716acc6161d9', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
1769748066.088307,SENT,cb97db9b-770c-456a-be7f-2fa0b3aa73ac,2310221e-41cf-434b-be9a-277bd4ef840b,c3,c1,3363,?,p3,
1769748066.088459,CREATED,10cfe6a0-4fe1-4823-a4ee-e1804191dd85,85e9a6e2-8400-4d19-add5-905c2622dcdb,c3,c1,26,?,?,surb={'id': '730bc4a7-5790-4c64-937a-716acc6161d9', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
1769748066.2068615,RECEIVED,ff57a1d8-298c-4a7b-b32c-b61727d85174,99f49831-5883-45e5-9249-505d21c1c3fb,c4,c3,27,p3,?,surb={'id': '162a41ad-e6d2-4d01-a76f-45fe5826cb58', 'route': ['p3', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769748066.4655886,RECEIVED,bcf9f527-2dc0-46d2-9231-3669db2be868,9dc2b0fb-59c3-42b2-a797-0fbc3ea70e5b,c4,c3,27,p3,?,surb={'id': '867e592b-e318-4043-bdbe-2ec43e8b6d98', 'route': ['p3', 'e4', 'i3', 'x1', 'p1', 'c4']}
1769748066.5456917,SENT,9f43e9ff-a559-4ad4-beea-353db3078d38,a28fad57-c6bc-47c9-bbca-99dab39c44b5,c3,c1,3396,?,p3,
1769748066.5458388,CREATED,d421dbbd-fbf6-47bc-b2b6-53a26d5300b2,864dbea3-e895-4490-bc13-da345c1e4f1c,c3,c1,27,?,?,surb={'id': '67411d9a-e7a1-4ff4-8024-b889ac432714', 'route': ['p1', 'e8', 'i7', 'x2', 'p3', 'c3']}
1769748066.6642756,SENT,f9746968-e92a-4b6d-accc-2ebfa12a6a51,7d9d7b45-68a4-41f4-9d07-3a26eed6e6d4,c3,c1,3400,?,p3,
1769748066.66441,CREATED,7391e807-6358-413b-883a-112d751d3695,864dbea3-e895-4490-bc13-da345c1e4f1c,c3,c1,27,?,?,surb={'id': '67411d9a-e7a1-4ff4-8024-b889ac432714', 'route': ['p1', 'e8', 'i7', 'x2', 'p3', 'c3']}
1769748066.812334,RECEIVED,375c60bd-ceb8-4ae9-8844-9328e63d3bd5,268785eb-d363-4d46-b23b-1282cec9b338,c4,c3,26,p3,?,surb={'id': 'd4fafc64-7b92-4f42-ade6-d50b9281e7e2', 'route': ['p3', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769748066.9064162,RECEIVED,861d4d3f-1777-4a68-970d-d7df5c221616,268785eb-d363-4d46-b23b-1282cec9b338,c4,c3,26,p3,?,surb={'id': 'd4fafc64-7b92-4f42-ade6-d50b9281e7e2', 'route': ['p3', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769748067.1033387,SENT,632716dc-a7e2-4e4d-8d7c-01735f3b6054,3ff70da7-555c-491c-95d5-0a6dfef75a35,c3,c1,3385,?,p3,
1769748067.103485,CREATED,607a9d6a-0b3b-4235-9af0-494e88e413f6,b6fdd9a2-93c6-4df4-b57c-9db978c4de3b,c3,c1,26,?,?,surb={'id': 'cc240b46-1d66-4b01-84b6-84fb044f157e', 'route': ['p1', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769748067.5372698,SENT,4b3dc5a5-ec4d-46ee-875c-1226be178dde,2ab50767-2e92-444a-9cd6-bd1dccc3f3ca,c3,c1,3368,?,p3,
1769748067.537364,CREATED,d1e30131-214d-41b4-8aa9-d1e292bd43b9,b6fdd9a2-93c6-4df4-b57c-9db978c4de3b,c3,c1,26,?,?,surb={'id': 'cc240b46-1d66-4b01-84b6-84fb044f157e', 'route': ['p1', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769748067.5565724,SENT,c4ce9f1d-5d91-4df4-948f-ff427b892a4c,fec27a30-a96b-4313-b901-1ac8fa695fea,c3,c1,3396,?,p3,
1769748067.5566714,CREATED,6052d975-0d68-4b0b-9c99-d90b813fb708,27185888-760a-4c65-be6f-aedbd25b7297,c3,c1,27,?,?,surb={'id': '5650d36a-91fc-4512-b347-888cb475a2be', 'route': ['p1', 'e4', 'i6', 'x12', 'p3', 'c3']}
1769748068.100795,RECEIVED,d1ca7c52-203c-4a1f-956e-30d52fe4f8a5,43371887-b9a6-49a8-babe-29b848444991,c4,c3,26,p3,?,surb={'id': '9d28f395-21c8-42b6-91aa-dff1761e22da', 'route': ['p3', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769748068.1993406,SENT,7e317197-a642-4ddf-9ef8-acd27d7f5ad3,fc147691-3931-4a84-a635-2f0eed768335,c3,c1,3400,?,p3,
1769748068.1995857,CREATED,c844932b-9e5d-4748-9f4c-839cd34ec5cd,27185888-760a-4c65-be6f-aedbd25b7297,c3,c1,27,?,?,surb={'id': '5650d36a-91fc-4512-b347-888cb475a2be', 'route': ['p1', 'e4', 'i6', 'x12', 'p3', 'c3']}
1769748068.3978455,SENT,4e1d840d-c464-4c81-be26-6e314f798e3b,93cbc6a7-18cf-4b3e-9615-bfc833296aed,c3,c1,3359,?,p3,
1769748068.3979797,CREATED,c525adf8-b8fc-490b-921a-1a0f26ece71a,33aa2bdf-fd12-480e-8aa4-18082683a3b4,c3,c1,27,?,?,surb={'id': 'acae9801-090f-48e8-ae88-72e80f991c8a', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769748068.5417788,RECEIVED,89cfe5d5-729f-4bcc-a5f7-8054fbfaa7a6,df913b88-1f8d-43ae-99b7-aef280c23d6c,c4,c3,26,p3,?,surb={'id': '4ca6f85d-e84d-4a9f-b8d8-87fd610d98b3', 'route': ['p3', 'e8', 'i11', 'x12', 'p1', 'c4']}
1769748068.858596,SENT,7f6b8cf3-5402-4a07-8d5c-3444520c3cf3,8b3201ee-89ce-4fc3-b366-399be33a5f47,c3,c1,3359,?,p3,
1769748068.8587554,CREATED,5da5fc85-0da1-44f3-a1e4-32608de40886,33aa2bdf-fd12-480e-8aa4-18082683a3b4,c3,c1,27,?,?,surb={'id': 'acae9801-090f-48e8-ae88-72e80f991c8a', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769748068.8859613,SENT,a99bd1f2-09ac-4de3-9e87-28d281b2484a,6b1b3d20-7329-478c-a5c4-548fd4a6dd68,c3,c1,3370,?,p3,
1769748068.8867028,CREATED,4e1ad3b6-a690-472e-9966-91edf52521d3,fc9a9a82-792e-4ee5-8b34-b639187e5320,c3,c1,26,?,?,surb={'id': '348e9fb2-020d-4c84-a1c6-436a0d51e010', 'route': ['p1', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769748069.070431,RECEIVED,9d175e75-9b58-4bcb-a8dd-3687ed6126f5,2cc2d850-0d06-4d48-ac78-129c4ea1e112,c4,c3,27,p3,?,surb={'id': 'a5f28c58-ec6d-4501-adac-e4e9ea4d629e', 'route': ['p3', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769748069.1588025,SENT,d93b19e7-440a-4e50-a8b5-a417a52cbb99,d657ef0f-a1a0-4cf8-9ba8-261a68ed1f88,c3,c1,3356,?,p3,
1769748069.1588628,CREATED,ec9eb679-5602-469d-9bce-e4d8ea9cfbb1,fc9a9a82-792e-4ee5-8b34-b639187e5320,c3,c1,26,?,?,surb={'id': '348e9fb2-020d-4c84-a1c6-436a0d51e010', 'route': ['p1', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769748069.2644014,SENT,39228050-90e1-4f53-b078-18daf8216b89,d9043bd8-7a2d-4e84-9935-c6e8dcb9b5c4,c3,c1,3371,?,p3,
1769748069.2645044,CREATED,4fa377d1-fdb9-4e9a-abe3-a28623269d2f,0806ea42-fa4e-4554-8256-03858827f1b6,c3,c1,27,?,?,surb={'id': '222a3b1e-99ec-490c-a4c8-d56749e34998', 'route': ['p1', 'e3', 'i3', 'x10', 'p3', 'c3']}
1769748069.3506382,SENT,47b5017d-b2bd-41de-ae5d-712dd3e81b4c,5a4f2c95-1606-4d5e-b1cf-597a1d9740d0,c3,c1,3396,?,p3,
1769748069.350739,CREATED,8c694f50-7dc5-4cfe-a725-d1bc336318a8,0806ea42-fa4e-4554-8256-03858827f1b6,c3,c1,27,?,?,surb={'id': '222a3b1e-99ec-490c-a4c8-d56749e34998', 'route': ['p1', 'e3', 'i3', 'x10', 'p3', 'c3']}
1769748069.6522307,SENT,99be7efb-276f-4bfd-ba31-27dbcf1d515e,b975f515-3168-41d6-b52e-7ab8d50f7f5f,c3,c1,3379,?,p3,
1769748069.6523345,CREATED,2190ec68-b55c-40bd-aa4a-4602c33e2a22,87bb862f-c234-4058-bf22-118f13957efa,c3,c1,27,?,?,surb={'id': '6664cb79-cae8-4892-ab08-3573551b9cdb', 'route': ['p1', 'e5', 'i11', 'x7', 'p3', 'c3']}
1769748069.8202636,SENT,7f98395f-a65e-476e-910c-46ee7e34ae7b,7520154d-193d-4d21-b063-d9a4f6870b26,c3,c1,3392,?,p3,
1769748069.8203578,CREATED,305139a7-2aa9-417f-b4af-f9cab95482b9,87bb862f-c234-4058-bf22-118f13957efa,c3,c1,27,?,?,surb={'id': '6664cb79-cae8-4892-ab08-3573551b9cdb', 'route': ['p1', 'e5', 'i11', 'x7', 'p3', 'c3']}
1769748069.8585014,SENT,3ae10b79-b2a6-4444-a593-7e1b3d4b051c,2fe793a6-ac90-46c1-b22e-aae41bbf4a71,c3,c1,3376,?,p3,
1769748069.8585646,CREATED,696046d0-475c-4141-8fc8-6d6d319ef4f0,432efe93-302d-4e4a-bb75-1842bcaa5258,c3,c1,26,?,?,surb={'id': '9dce8001-a886-44d9-942a-92f9f3b0fb4f', 'route': ['p1', 'e11', 'i4', 'x3', 'p3', 'c3']}
1769748069.9637938,SENT,18fa4881-d00b-479f-a64e-e9906e727ece,a13fcad3-2f5c-4be2-9402-842f975f4171,c3,c1,3359,?,p3,
1769748069.9638562,CREATED,25f771a3-5685-430e-8fb0-7bea518a1f66,432efe93-302d-4e4a-bb75-1842bcaa5258,c3,c1,26,?,?,surb={'id': '9dce8001-a886-44d9-942a-92f9f3b0fb4f', 'route': ['p1', 'e11', 'i4', 'x3', 'p3', 'c3']}
1769748070.0675268,SENT,4d867d65-ff1e-4a3f-807c-636c4265a98e,264d7228-7ea6-4fe0-b9db-261606d3b9f7,c3,c1,3386,?,p3,
1769748070.0675914,CREATED,860ddc50-4c9e-464d-a1be-a913eba1b37e,a6affda8-e0cc-4222-a414-596555d96ce8,c3,c1,27,?,?,surb={'id': 'd77799dd-0664-47c2-9940-69f1afc20ee7', 'route': ['p1', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769748070.2340295,RECEIVED,f3074385-f4e0-4a01-985b-d351b8b91a46,3ce6a89d-4c4d-434e-9f21-86ed37ed1ee1,c4,c3,27,p3,?,surb={'id': '7a8c594f-7faf-4ab4-892b-bbecd8d4882e', 'route': ['p3', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769748070.2930982,RECEIVED,83990e92-ad93-476d-9117-e75c21edeb39,86ee3f96-fcdc-4c58-83fb-e6196fcb6269,c4,c3,27,p3,?,surb={'id': '4d7d9b59-43f9-41c3-9f79-88e60ba86657', 'route': ['p3', 'e11', 'i9', 'x1', 'p1', 'c4']}
1769748070.3013263,RECEIVED,e757934e-4e35-4659-9c6f-2c3c1e28d014,df913b88-1f8d-43ae-99b7-aef280c23d6c,c4,c3,26,p3,?,surb={'id': '4ca6f85d-e84d-4a9f-b8d8-87fd610d98b3', 'route': ['p3', 'e8', 'i11', 'x12', 'p1', 'c4']}
1769748070.5381482,RECEIVED,de33e42c-27ce-489b-8dba-f05ae1e1f9f2,3ce6a89d-4c4d-434e-9f21-86ed37ed1ee1,c4,c3,27,p3,?,surb={'id': '7a8c594f-7faf-4ab4-892b-bbecd8d4882e', 'route': ['p3', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769748070.570925,SENT,9768db3b-dd7d-479b-8467-07784bd7faa4,311baf99-c68b-406e-a3ee-a78356d37d47,c3,c1,3378,?,p3,
1769748070.5710964,CREATED,1c1405ec-900f-4c20-a70c-2c22839a901e,a6affda8-e0cc-4222-a414-596555d96ce8,c3,c1,27,?,?,surb={'id': 'd77799dd-0664-47c2-9940-69f1afc20ee7', 'route': ['p1', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769748070.8678734,SENT,89d3fc01-20bb-4637-90c4-aec36e3e05bb,0c7f0fa5-e1fc-472e-9db0-9fd52fbe1fed,c3,c1,3399,?,p3,
1769748070.8680253,CREATED,f353aebc-316e-4bde-b1b0-35276ffb6020,57297541-e295-434c-8bf6-eceeb028cc2e,c3,c1,27,?,?,surb={'id': 'a4ba843c-6bbc-48df-91da-a07e67c3471a', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769748071.3264537,RECEIVED,393067a2-fd67-469e-908d-5d680c04f6ec,86ee3f96-fcdc-4c58-83fb-e6196fcb6269,c4,c3,27,p3,?,surb={'id': '4d7d9b59-43f9-41c3-9f79-88e60ba86657', 'route': ['p3', 'e11', 'i9', 'x1', 'p1', 'c4']}
1769748071.4296675,RECEIVED,36987e8d-1da9-402b-988b-e82b3cebbd83,f2658b3b-a38e-495e-9698-f91e3e6b22ee,c4,c3,27,p3,?,surb={'id': '3c3c13ae-fa18-40e1-b73a-de97a0dc0113', 'route': ['p3', 'e9', 'i7', 'x7', 'p1', 'c4']}
1769748071.635885,SENT,2d435c20-460f-4cdd-a4d9-2b8b777895b1,7a049f7e-9b2b-4853-b124-52ea40a40e4f,c3,c1,3371,?,p3,
1769748071.6360157,CREATED,c31c533a-07a8-4336-9189-c9ab139f5ebc,57297541-e295-434c-8bf6-eceeb028cc2e,c3,c1,27,?,?,surb={'id': 'a4ba843c-6bbc-48df-91da-a07e67c3471a', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769748071.7995245,SENT,cff8248f-a826-4238-bc15-a017cfcb66eb,da5375c7-7b8a-4431-b9f9-c5e1786cf02b,c3,c1,3388,?,p3,
1769748071.79966,CREATED,68a51306-40ff-4e86-829f-132f34f4f427,6c7eb729-54e6-43b4-bd09-a44910e27c00,c3,c1,26,?,?,surb={'id': '9f6c4502-7789-4ab6-ac77-f606f1030a34', 'route': ['p1', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769748072.402317,RECEIVED,7e1f6491-8ec4-49c7-9eca-a9afb4b9fcb8,09b480fc-3154-42b9-92c4-9a07074c6a57,c4,c3,27,p3,?,surb={'id': 'ae805b3a-d1eb-4a20-80b2-b04ae0b68e74', 'route': ['p3', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769748072.7091994,RECEIVED,dd2d1412-ef67-45bc-9112-2125de7e5eee,d5f8490f-3544-4ed3-b317-0c4dfdf85955,c4,c3,27,p3,?,surb={'id': 'd80ce3d6-3d15-47bf-9208-ecc00061fc0f', 'route': ['p3', 'e1', 'i3', 'x2', 'p1', 'c4']}
