timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468635.1358047,RECEIVED,d23e8316-fd86-4440-93e0-fdb8fdce16b5,05c3baeb-e015-458f-9cf8-f90e0af974f5,c3,c1,27,p1,?,surb={'id': 'd239cbe8-8b54-47e9-b38a-f0a1cf9f6f49', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769468635.357078,SENT,ea19f9b6-3953-438d-96f1-bb5d8917e32a,66ee6521-da3e-4122-acaf-42a4b6bcd85c,c1,c4,3396,?,p1,
1769468635.3572092,CREATED,7c5e411b-7858-428c-b568-63be454c3591,7ed470e0-5cc7-4927-b44a-abc2924721b0,c1,c4,27,?,?,surb={'id': 'a3adee10-7a72-47d3-afb6-47c6553f2330', 'route': ['p1', 'e12', 'i9', 'x9', 'p1', 'c1']}
1769468635.4586258,SENT,fc42d8c6-e121-4b40-bb95-fc0d050c13b7,79075da6-b6f6-4967-afa2-30aee901ac5b,c1,c4,3385,?,p1,
1769468635.4587603,CREATED,be8bda2d-3af2-4a96-b7f3-7286945181dd,94a92d12-6138-4fbb-ac25-0f49bf566ac6,c1,c4,26,?,?,surb={'id': 'd0a3f308-82e4-4412-9f45-af4563d14d9b', 'route': ['p1', 'e10', 'i5', 'x5', 'p1', 'c1']}
1769468635.62576,SENT,0c26c341-c7e4-4a9f-a855-8f520c167987,5e86d7f9-15e1-47a8-bcfa-ea06be00c3ab,c1,c4,3367,?,p1,
1769468635.6259103,CREATED,0a9cda50-4946-4880-b5c0-1627c6e5c1b4,fe5c113c-c6b1-4502-9559-0aeea1bfa6df,c1,c4,27,?,?,surb={'id': '09a469f6-9385-4603-a9e5-7f077184372f', 'route': ['p1', 'e6', 'i11', 'x11', 'p1', 'c1']}
1769468635.7463503,RECEIVED,a1eab758-656a-412c-b7f3-6c0631b8133d,08b0dd8b-2dc6-48e8-bb0f-cf95dc647c33,c3,c1,27,p1,?,surb={'id': '7bab6277-a03e-403b-a411-99c9c389cec8', 'route': ['p1', 'e7', 'i3', 'x2', 'p3', 'c3']}
1769468635.7493324,SENT,6d823f27-0454-4603-9ea9-047ad7b43073,a008e195-1cd9-47d9-a49c-1ae3fcacb389,c1,c4,3395,?,p1,
1769468635.7494361,CREATED,83dea7af-9f92-4996-8263-eeac9953dbb0,c1fdd376-c531-4403-8fff-aecfa133e18c,c1,c4,27,?,?,surb={'id': 'f9f78ecc-81c3-437d-b07c-3c6b25339647', 'route': ['p1', 'e12', 'i5', 'x11', 'p1', 'c1']}
1769468635.8209379,SENT,b1e939dd-1508-49d4-87ca-936fada25c60,687230d2-25ce-464f-b205-bc78d3dda6d2,c1,c4,3392,?,p1,
1769468635.8210127,CREATED,149bb376-64e8-4344-a69a-921848fe73bb,602acca9-51d2-4869-949e-f11a9ec54756,c1,c4,27,?,?,surb={'id': '24a781af-27d8-4984-95a8-8c07242a4ca3', 'route': ['p1', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769468636.1236877,SENT,7294bab8-c9bc-42e8-8881-fd2a7d125a4e,bd2a9bb6-1945-4c4a-b420-4e025813ee0d,c1,c4,3376,?,p1,
1769468636.1238444,CREATED,2dce39c4-3965-4e60-b92c-6b087186e444,0b216260-64a9-4fc7-af5e-cf53bf085431,c1,c4,27,?,?,surb={'id': '5f9097dd-bb7c-43d6-a2b9-50792236fac1', 'route': ['p1', 'e10', 'i6', 'x3', 'p1', 'c1']}
1769468636.1406133,RECEIVED,f19ac82b-dff4-497c-87d7-35a6b3f690af,9aea31ef-4f02-406d-ab99-70889fa97c2d,c3,c1,27,p1,?,surb={'id': '310243b6-bf95-4427-b9f0-a744848cfabf', 'route': ['p1', 'e9', 'i3', 'x6', 'p3', 'c3']}
1769468636.2751546,SENT,200746b8-c975-43d1-b75f-78b4c3151646,1180bec1-12ae-4ac7-ad7a-6c8eb22fc881,c1,c4,3396,?,p1,
1769468636.2753096,CREATED,c3a5b74d-f2b6-4fc9-89bc-5efba6e756d0,2bafa281-9798-4394-9f77-e5565be53302,c1,c4,27,?,?,surb={'id': '48e468d1-e41a-4c17-8aa7-588495e3d56e', 'route': ['p1', 'e10', 'i9', 'x10', 'p1', 'c1']}
1769468636.39558,SENT,1d74b18d-7d3a-4b4c-b086-1ea4f6b84a86,2a05db75-98ac-4fb8-ba35-f48dbf044c6f,c1,c4,3359,?,p1,
1769468636.3956807,CREATED,de338cae-a8dc-4ec1-b3cd-ca6047d53934,d3dd0b24-613b-47e5-89db-aa76c446da20,c1,c4,26,?,?,surb={'id': '7248a3bb-3368-428d-be85-d27b9ec6dd68', 'route': ['p1', 'e9', 'i6', 'x11', 'p1', 'c1']}
1769468636.690535,RECEIVED,a47b2634-31ee-4ca6-ab80-4aed4e6bdad2,f5d51904-2859-4c9e-9666-cb53c5d875e7,c3,c1,27,p1,?,surb={'id': '2ae9d2e6-939b-4eff-b1b9-6f0cc1124d86', 'route': ['p1', 'e3', 'i11', 'x6', 'p3', 'c3']}
1769468636.96885,RECEIVED,43d3ab7e-1968-4dc0-9744-b9a418bd23c6,15cf3352-b676-441d-bbe7-b7dec6fbcf47,c3,c1,27,p1,?,surb={'id': '00336ebc-d97b-4fae-9085-add5fb337727', 'route': ['p1', 'e1', 'i7', 'x6', 'p3', 'c3']}
1769468637.0119836,SENT,fb582b92-7613-4922-afba-a2817ff3bb1b,166c2d47-9068-4cd1-813e-f6db0c936591,c1,c4,3359,?,p1,
1769468637.0123303,CREATED,0abcaa32-4196-42c9-8dfc-d7e3f21ed28a,76061f52-ab4b-46d2-a456-96bdd37f53c4,c1,c4,26,?,?,surb={'id': '27cd54e5-ce52-42bb-8ae3-65aa98bf581c', 'route': ['p1', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769468637.146224,SENT,4c3e1c62-902a-4b84-818c-ba942dc140f7,0be5bc73-4c12-4fa4-868a-3c0c0fc7ecf2,c1,c4,3393,?,p1,
1769468637.1463754,CREATED,43de1cb3-b968-4184-b0a2-05cbd9940975,50a6581f-499c-48a1-8301-696226ca5176,c1,c4,26,?,?,surb={'id': 'd53a051e-4caf-40c8-b35e-fc19d1113837', 'route': ['p1', 'e2', 'i2', 'x2', 'p1', 'c1']}
1769468637.6015048,RECEIVED,cae618c2-c8c3-4cd3-bffc-a5d11b54e5f3,69e48f47-5073-48c2-a488-4cfa2987d290,c3,c1,27,p1,?,surb={'id': 'f6be698c-25f9-4d4d-a087-b09a98025612', 'route': ['p1', 'e11', 'i10', 'x12', 'p3', 'c3']}
1769468637.801693,RECEIVED,3e3e503c-7574-4085-bfc6-b5f7f32c0211,e729c54d-be80-4382-bb15-5ebf65591b41,c3,c1,27,p1,?,surb={'id': '823d8af4-f167-47fc-8005-748900b406ec', 'route': ['p1', 'e10', 'i4', 'x9', 'p3', 'c3']}
1769468638.4174619,RECEIVED,aa2701d7-ff1d-47d1-aaa3-548d79c050d3,22f1cbca-5bb7-4958-80b5-d90c98545b94,c3,c1,27,p1,?,surb={'id': '3f371eb5-c9f8-4667-a4bd-d84b75678bfe', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769468638.6685216,SENT,c65e4085-9b10-4603-977b-6f133dab28e4,2e65cf53-f340-4f21-bcb7-cfc8fd7bb95f,c1,c4,3367,?,p1,
1769468638.6686726,CREATED,622d902c-b4e9-4677-b50b-2f04cbd7533d,964330b4-5aef-454f-a5b2-d243f311168a,c1,c4,26,?,?,surb={'id': '446f4695-565a-4121-b20c-299ff5212f52', 'route': ['p1', 'e9', 'i2', 'x6', 'p1', 'c1']}
1769468638.726741,SENT,cec6768b-f9ef-402c-9e18-0317cfe7ec86,56ee751d-0fe9-4882-a313-29494cd1cd46,c1,c4,3355,?,p1,
1769468638.726889,CREATED,720e58cc-7d76-4e7b-ab96-be7a3a01d445,8fcf8195-d9af-48a2-af3d-c7e9cd44f49f,c1,c4,26,?,?,surb={'id': '1bdf4b7e-e8ad-4e0a-8896-d00a51e4e805', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c1']}
1769468638.8282866,RECEIVED,77d4ce8f-36cc-43cb-bf4d-1a4ac15ae482,b9c3f594-f9e5-4cda-b12a-cb48be198c76,c3,c1,27,p1,?,surb={'id': 'f57c4e5e-6a0b-4285-bd44-f2c431128727', 'route': ['p1', 'e5', 'i9', 'x10', 'p3', 'c3']}
1769468638.8384137,RECEIVED,b4860879-9494-4059-aa95-91202d39942b,84029018-9b8e-46ab-84da-00efacf16d09,c3,c1,27,p1,?,surb={'id': '52c8184f-d746-4043-94fa-6ecbc535a27d', 'route': ['p1', 'e4', 'i11', 'x4', 'p3', 'c3']}
1769468638.9863017,SENT,8143e794-48b7-409d-b6e0-19cb90dd3da0,23643910-e11a-41d3-8db2-e76beb107994,c1,c4,3396,?,p1,
1769468638.9863787,CREATED,6b1a0475-82b9-4df5-9bc4-cd17e82f56e5,fabfe914-7821-46f0-89fa-869b4f684475,c1,c4,27,?,?,surb={'id': '252018bc-1032-48ef-b329-a60c60cd4d28', 'route': ['p1', 'e12', 'i7', 'x4', 'p1', 'c1']}
1769468639.1991253,SENT,98edb156-1ff0-4d95-89a3-aac1ac5330ec,c042418f-3a72-4b00-9582-ea56e07d5371,c1,c4,3396,?,p1,
1769468639.1992447,CREATED,03614995-ade2-4104-b558-3f8b90d6f7e9,6d216a3c-f993-45da-8d46-32617d146084,c1,c4,27,?,?,surb={'id': '0e61d648-c2d7-41b9-834d-a399ac0fe1d7', 'route': ['p1', 'e11', 'i9', 'x8', 'p1', 'c1']}
1769468639.2244477,RECEIVED,a2de8a06-70e2-4a91-821e-8792474ceded,2f4ede86-1f96-4462-8a7e-330e27ba7b20,c3,c1,27,p1,?,surb={'id': '03f45869-6cc0-4673-bd2b-024403b39220', 'route': ['p1', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769468639.2595968,RECEIVED,cdc0b1fd-a9ba-4afb-acbe-3c24506d0bb2,46af2e54-f62b-470c-bc89-ad4498a222d7,c3,c1,26,p1,?,surb={'id': '7c985e79-92eb-43a7-8f86-0c1cef744740', 'route': ['p1', 'e1', 'i10', 'x8', 'p3', 'c3']}
1769468639.5846927,SENT,8a11271e-e1f4-4bcd-a4d2-25b299b3f749,70e1e1e2-7987-4c58-b3f7-8104153d2f80,c1,c4,3391,?,p1,
1769468639.584833,CREATED,8eed254c-1b35-4af1-961e-8595d83f8be2,243f9c09-8a9e-4605-b8fd-fa72e03a58f1,c1,c4,27,?,?,surb={'id': '71f2b4af-be99-47a7-8fd9-9ad271deda67', 'route': ['p1', 'e4', 'i8', 'x5', 'p1', 'c1']}
1769468639.6058075,SENT,b3cacc94-aa97-44f7-bf3c-01d68ef3f2d6,ab62b793-45c4-4396-bc60-e04a3dfc1e66,c1,c4,3391,?,p1,
1769468639.6059449,CREATED,2d390fcc-0a97-4cfc-9a53-8fc7362ad702,5f925865-2682-44c9-9f9d-2a9fa34189c9,c1,c4,27,?,?,surb={'id': 'ee118673-851e-4904-945a-60568b1fffc5', 'route': ['p1', 'e10', 'i2', 'x2', 'p1', 'c1']}
1769468639.6967537,SENT,c9171fea-0ae6-4917-9836-c19e8856b530,9d6b895a-7496-4cf8-9d81-10d518a94a2d,c1,c4,3368,?,p1,
1769468639.6968875,CREATED,4c14adec-6cf2-4bfd-a51f-b15d0ca111d3,423dcabd-c07f-4d29-9545-6709d3ba2a66,c1,c4,27,?,?,surb={'id': '78c58cf2-548a-4372-91b6-7855c6df9221', 'route': ['p1', 'e5', 'i9', 'x9', 'p1', 'c1']}
1769468639.7867527,SENT,63afc391-433d-4b68-b9ce-5625ebebaca2,ccc3870e-d209-447c-b073-cdf3f921c42a,c1,c4,3384,?,p1,
1769468639.7868724,CREATED,15f35dca-4a09-4e8e-a921-69c43a330387,37edbf1a-2f3c-47f3-aaf6-aaec488194b3,c1,c4,27,?,?,surb={'id': '7608a3a0-ffbf-4479-9a10-201d4486b7f1', 'route': ['p1', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769468639.8082688,SENT,2eaf1b78-9613-4af5-879a-30e4ccdb0215,88b1e2ad-5ea5-472a-a104-a97424667aa7,c1,c4,3383,?,p1,
1769468639.8083882,CREATED,6c707ac2-d885-4732-a155-c3ae92195563,96ff54ee-0996-40b3-a169-aa0270db004b,c1,c4,27,?,?,surb={'id': '360b76ea-d937-4b8a-a4b8-e89081d677f6', 'route': ['p1', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769468640.097324,SENT,72f16c4d-859b-4043-80f4-b3b8eca531bf,f4b2047b-ac3c-4781-9492-ba1323c8e805,c1,c4,3388,?,p1,
1769468640.0974147,CREATED,ecfb741b-6ef4-4346-ad8c-addfee8d70d4,93e8eff1-e6da-44af-9a2a-54b31f709e59,c1,c4,27,?,?,surb={'id': 'b16ec5ee-a86f-49f1-8d73-cd91b8a40e52', 'route': ['p1', 'e1', 'i4', 'x3', 'p1', 'c1']}
1769468640.1368575,RECEIVED,303048ae-6675-4f3e-acfe-090952a3ecaa,ae632b5a-04ae-47ef-9573-4d380572b29b,c3,c1,26,p1,?,surb={'id': '98c12722-a365-4307-9947-24572467362a', 'route': ['p1', 'e5', 'i3', 'x5', 'p3', 'c3']}
1769468640.3971906,RECEIVED,23a4302b-76b3-40bf-a9fc-30636b8862ec,bef942cc-9c64-48ad-b837-74aa5158dd49,c3,c1,26,p1,?,surb={'id': '166918e9-8a43-4ea6-a3c8-36c33b7ee440', 'route': ['p1', 'e4', 'i12', 'x12', 'p3', 'c3']}
1769468640.4323032,RECEIVED,f5105f7f-65ae-47f7-a966-ce7b956f1ed9,32234827-784e-4673-8e85-397cd9df34b7,c3,c1,27,p1,?,surb={'id': '2d56c800-485f-400e-8719-b11c57f4a493', 'route': ['p1', 'e11', 'i12', 'x6', 'p3', 'c3']}
1769468640.450805,RECEIVED,a7dc578c-b265-4049-aa36-25d6d77c20f3,9ffc36c7-5ddc-47d8-883a-97e1b34ba757,c3,c1,27,p1,?,surb={'id': '16933f77-70da-470e-a656-02a0e127c451', 'route': ['p1', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769468640.5386827,RECEIVED,2cf04464-0682-4f98-86ec-07b9b014fe09,4084235e-35e2-4210-99f6-2c1f9b65abbf,c3,c1,27,p1,?,surb={'id': '133eec06-7a48-4c66-94eb-ab33024085bb', 'route': ['p1', 'e6', 'i9', 'x4', 'p3', 'c3']}
1769468640.6789045,SENT,3a500c92-e3a0-44b4-9a68-e555ba7eac86,1bb1d190-a689-4e1c-9deb-ed6ab1db10e3,c1,c4,3399,?,p1,
1769468640.6789927,CREATED,9db6999f-3721-4887-994a-1c54d8c14897,abc98bc6-4811-4978-b73e-4b635935fc8b,c1,c4,27,?,?,surb={'id': '2e40e336-1e1e-4df9-8a78-2043960e067e', 'route': ['p1', 'e9', 'i9', 'x11', 'p1', 'c1']}
1769468640.7120826,SENT,08aa2574-7622-44a2-b134-48337f028565,8663a28d-a9fc-4935-b117-4fbd6cebc310,c1,c4,3384,?,p1,
1769468640.7121725,CREATED,87806612-6985-4ba1-8ea0-d1dc34abeb97,d9f8eba0-6071-4de7-8c93-8aa35dca2adb,c1,c4,27,?,?,surb={'id': 'da117f54-91ef-4e5d-8702-8b116df19675', 'route': ['p1', 'e10', 'i9', 'x9', 'p1', 'c1']}
1769468641.278474,SENT,74d32305-a3c3-424c-8a95-10a04d066546,0a29cb9f-7614-47c2-8ed6-c6b6e65009f9,c1,c4,3377,?,p1,
1769468641.2786372,CREATED,f8cf30df-c9d5-47d3-aa98-68ba24a0df19,4e3f07b5-e043-43cb-9478-6113a1614e7d,c1,c4,27,?,?,surb={'id': 'bf05e34d-a7aa-4379-9dff-87d37be551e3', 'route': ['p1', 'e4', 'i8', 'x8', 'p1', 'c1']}
1769468641.2860148,RECEIVED,0039e14a-ff1d-4260-b863-822d3b3b39f6,eb44a8c3-bc3d-4c13-9903-5343d7049585,c3,c1,26,p1,?,surb={'id': 'ac512b4d-c2e9-410e-b7c3-5b8e55cba256', 'route': ['p1', 'e8', 'i2', 'x6', 'p3', 'c3']}
1769468641.4202063,RECEIVED,6410de56-3504-452a-8113-eaaa5f293eba,6a56b32f-f8b0-4b27-9a7f-591abce0158e,c3,c1,27,p1,?,surb={'id': 'af66fe7d-7d6e-4059-8faf-77f0c93ffbb5', 'route': ['p1', 'e5', 'i12', 'x8', 'p3', 'c3']}
1769468641.607535,SENT,5a9e659d-f0f0-447a-bf7f-6c06738c7888,978f02f3-953b-43cb-9b5e-952ab91bb3a9,c1,c4,3376,?,p1,
1769468641.6077058,CREATED,93be395b-93b9-4fdb-9bfc-3ac30f901794,461bc4d7-cb8c-4001-a70d-6827c3b015e7,c1,c4,26,?,?,surb={'id': '2e50c7c6-8b78-43ae-952d-d72ecfe0e5fe', 'route': ['p1', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769468641.810354,SENT,0753a616-df3d-40fc-b94e-a23447ee7684,d9ea861e-dba5-4351-8b14-819629d3313b,c1,c4,3380,?,p1,
1769468641.8104763,CREATED,825c1680-8953-402c-8fd1-8398a5e452db,bc01cfa0-0822-45ba-b670-007ae5fd3d12,c1,c4,26,?,?,surb={'id': 'e1106a20-f8bd-46f1-87b1-8a4302671c2b', 'route': ['p1', 'e1', 'i1', 'x12', 'p1', 'c1']}
1769468641.8467226,RECEIVED,a3a72102-2ec9-4cca-bffb-e1106d62b26d,032b8cbf-d850-4161-adc4-62ba97793806,c3,c1,27,p1,?,surb={'id': '8582f403-75da-436c-a94d-4844e4a618f1', 'route': ['p1', 'e1', 'i4', 'x7', 'p3', 'c3']}
1769468641.8624675,RECEIVED,a5021563-1e8a-46bf-bdb7-218c67d2b36f,ab9d46d2-3141-4ff0-bc5f-15b04b0d28bf,c3,c1,26,p1,?,surb={'id': 'cbec9fb1-aed2-465b-bc8f-fadd4c793185', 'route': ['p1', 'e5', 'i1', 'x12', 'p3', 'c3']}
1769468641.886567,RECEIVED,d86800d3-2d74-4eaf-9c5a-92cffd071203,d384d2ba-68e5-438e-b13f-a28ae18e3a36,c3,c1,25,p1,?,surb={'id': 'e988151e-492c-4ea2-bec7-b8e6bb7bf74a', 'route': ['p1', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769468641.9184463,RECEIVED,2f3e5707-343a-44be-a38c-c3ca2419e62a,36c1aafb-a746-4076-b64d-e288782cc88a,c3,c1,26,p1,?,surb={'id': '3d271d2a-4ac6-48b4-91ae-fdcdee549a53', 'route': ['p1', 'e2', 'i9', 'x2', 'p3', 'c3']}
1769468642.059431,RECEIVED,c31f005a-6c8c-4f5e-8f56-b94d0e3e873e,8b8011a5-ec00-4c98-8ab1-a7fa03563e21,c3,c1,25,p1,?,surb={'id': 'e418bd3f-cf41-45c4-92b6-9867f1e0425a', 'route': ['p1', 'e1', 'i9', 'x11', 'p3', 'c3']}
1769468642.406628,RECEIVED,5aec7ee2-ede2-4971-9a51-a604ca97d517,0d93ecfe-5965-4841-8dbe-1930153e7aec,c3,c1,27,p1,?,surb={'id': 'a37293a5-fcd7-4ce5-9315-7260797043be', 'route': ['p1', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769468642.6304593,RECEIVED,8aff3ad8-ab07-4d00-99bb-5f224575508f,69489b2c-64b0-46d7-b8b0-32170c6256b9,c3,c1,27,p1,?,surb={'id': '1c2f494f-f4d7-47b1-8ff4-166ac0214984', 'route': ['p1', 'e3', 'i8', 'x7', 'p3', 'c3']}
1769468642.7046278,SENT,e809e76c-4693-4e09-b0f3-0a8ee0bdc474,6568d5c0-8e19-4b1f-adc3-68f910fc4078,c1,c4,3376,?,p1,
1769468642.704779,CREATED,ef2e982f-c0ea-43c3-8535-1e00c48c4979,bf7f593d-aa99-4396-8dc7-ac4e39b5e5cb,c1,c4,27,?,?,surb={'id': '24ecefad-a6cb-437e-b7db-a4340a4ac75e', 'route': ['p1', 'e4', 'i3', 'x8', 'p1', 'c1']}
1769468642.8656638,SENT,d4bc0197-6d76-4df0-a05d-8789e46d342d,9286902d-1d3b-46f9-81fe-fff0f55b2a3a,c1,c4,3364,?,p1,
1769468642.8657253,CREATED,24e165c5-6e69-4f99-bcb4-c44e56128974,82c96dfa-6968-49fa-80eb-fc00ef266186,c1,c4,27,?,?,surb={'id': 'f6537c74-8a86-43f1-8b6c-79d56d7961b2', 'route': ['p1', 'e6', 'i1', 'x11', 'p1', 'c1']}
1769468643.2443385,RECEIVED,d87a88f8-a67f-42e3-b2a9-044d98ea0b3a,4d00be5d-7d6b-4c2a-a532-30299386d50c,c3,c1,27,p1,?,surb={'id': '6a52af37-8be9-41cf-8c6d-72fbe9d8787e', 'route': ['p1', 'e1', 'i3', 'x1', 'p3', 'c3']}
1769468643.4732842,SENT,1c8b6797-96fb-4f40-b7ea-ce85663cb580,31083f64-2216-464a-87d5-cedfd2a93dd3,c1,c4,3363,?,p1,
1769468643.473445,CREATED,a9a0fcbd-f45e-4018-a242-03108a33b919,82673095-3f2c-4f73-97fa-8869a633e53e,c1,c4,27,?,?,surb={'id': 'bfe05917-25a2-421c-9ff7-5200928cf3ab', 'route': ['p1', 'e5', 'i9', 'x4', 'p1', 'c1']}
1769468643.4764137,RECEIVED,2fb6311e-f1ee-427f-bcf2-73bb051732bc,312e122c-a773-4e76-9a46-ec8064de4657,c3,c1,26,p1,?,surb={'id': '43674239-ce1b-4358-bc58-ba83500e3255', 'route': ['p1', 'e1', 'i5', 'x12', 'p3', 'c3']}
1769468643.5283866,SENT,a13114d0-dd43-4487-aaaa-968d22c00958,a59a7ee6-3416-4c25-9d09-50fa1cd9ff9a,c1,c4,3396,?,p1,
1769468643.5287955,CREATED,68abdeb1-223d-41d8-ba77-883739a168b2,e87f6519-99c0-4a7a-8e48-376aa05e88f7,c1,c4,27,?,?,surb={'id': '64260e7d-6547-4ac2-b553-b647be468703', 'route': ['p1', 'e8', 'i5', 'x4', 'p1', 'c1']}
1769468643.5804691,RECEIVED,68b19eaf-4c47-44c1-b1d6-63f130adfc1c,d77461b2-e3e1-45e6-b927-1d3bccbf5589,c3,c1,26,p1,?,surb={'id': 'bdf3dd78-19b0-4a55-a45e-d144dbf75007', 'route': ['p1', 'e6', 'i4', 'x10', 'p3', 'c3']}
1769468643.603571,RECEIVED,9a7fc93a-3546-426c-b22d-27ba1fbd4b1c,d041352a-2974-4ac7-bb66-2f03ea156e43,c3,c1,26,p1,?,surb={'id': '7b78300c-5f4d-4c6b-b441-70cd4d182ba5', 'route': ['p1', 'e5', 'i1', 'x4', 'p3', 'c3']}
1769468643.692949,SENT,a33d110b-9e6c-4968-9099-b3a5b4f35f0e,88ac445f-eadc-4f4c-92ac-f22519c888a4,c1,c4,3374,?,p1,
1769468643.6930137,CREATED,83205df9-77ef-44c4-a13e-3881d66760f0,a2196d71-5762-4bdf-ba90-cfa25bea590d,c1,c4,27,?,?,surb={'id': '3d672d93-de26-4c9b-91d4-ab60a300c34d', 'route': ['p1', 'e12', 'i8', 'x7', 'p1', 'c1']}
1769468643.748198,SENT,54b3279d-8c4c-4923-8fde-32f9696e5b62,d7022234-610f-4791-9023-42129e15bd4d,c1,c4,3379,?,p1,
1769468643.748258,CREATED,287ed700-cb2a-440e-89ff-588e959e52d7,d82c969c-814c-4cdc-b7e7-381f70cc8abb,c1,c4,27,?,?,surb={'id': '2695e215-6232-4979-bb05-e3d3aba8101e', 'route': ['p1', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769468643.9080024,RECEIVED,8210c01d-9fa9-40d2-8cd9-1755f966c990,65b12eac-092c-4884-9b4b-4ebfe4bafafc,c3,c1,27,p1,?,surb={'id': '285ae800-1d7c-4deb-aa48-bf671a4a34b3', 'route': ['p1', 'e4', 'i2', 'x12', 'p3', 'c3']}
1769468644.0582345,RECEIVED,99c9862b-5bb9-4182-ad5f-6cf2d7ef6b22,6e9aaacb-31b0-42b1-9edd-7f0de9216af5,c3,c1,27,p1,?,surb={'id': 'e600caec-f185-42c7-a74c-663e2139f2d8', 'route': ['p1', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769468644.2373111,SENT,8a6e3c5f-cb58-4038-8e1c-882f4382ffa0,3eba8c06-0cd6-4a70-bc9a-05f7853ba75b,c1,c4,3401,?,p1,
1769468644.237377,CREATED,5ebd3793-1cd4-4b7e-9fff-cc700e682f13,787222f7-ef68-483a-803b-5a79f1cb48f3,c1,c4,27,?,?,surb={'id': 'dc12d1ed-509c-4dcd-82ca-194ee0c2629c', 'route': ['p1', 'e7', 'i12', 'x2', 'p1', 'c1']}
1769468644.3954186,SENT,6b356745-5c09-4280-9703-79803e23886a,7cca3b48-ab80-4846-8d5d-c25cedb3509f,c1,c4,3376,?,p1,
1769468644.395503,CREATED,9c6b4ba8-0421-400b-ac96-6183137cfe53,5b18658e-f4ff-4d46-b6a8-f1309c87f741,c1,c4,27,?,?,surb={'id': '1ffd4ff4-9d98-4566-bd77-a4d89b7eed5f', 'route': ['p1', 'e4', 'i4', 'x11', 'p1', 'c1']}
1769468644.673451,RECEIVED,fa82a9f6-008f-4daa-a1db-3e25c31e607b,b9b03505-f761-4d1e-ba42-0e78e28212e0,c3,c1,27,p1,?,surb={'id': 'a4901bcd-18db-44e9-97ce-de8e72afcf4a', 'route': ['p1', 'e12', 'i6', 'x11', 'p3', 'c3']}
1769468644.831672,RECEIVED,12fe1afe-614a-4312-a43e-7706aa56f426,5f0ce83c-99e5-4570-a880-e57cea28b807,c3,c1,26,p1,?,surb={'id': '6420ea30-faed-43e1-b8af-69ee43c76602', 'route': ['p1', 'e9', 'i3', 'x1', 'p3', 'c3']}
1769468645.009773,RECEIVED,6a2d5714-fb50-47eb-8c82-0fd675a689d3,61315a27-b7f1-4356-a1c9-7103f4c52ee7,c3,c1,26,p1,?,surb={'id': 'fd5636f7-bbf0-4b2f-a907-031a387da108', 'route': ['p1', 'e9', 'i2', 'x9', 'p3', 'c3']}
1769468645.152722,SENT,b10979b5-832d-4ce7-8330-6f69b7787480,5030d290-c922-4f09-bcd0-8bc11f0a078a,c1,c4,3388,?,p1,
1769468645.152882,CREATED,6388ab7c-9741-4175-b120-2a6ad9729d89,a2e1bf6b-167e-457f-863d-4d1bd6b50fae,c1,c4,27,?,?,surb={'id': 'f48d13aa-08af-43a9-a63a-29fcfdd754bf', 'route': ['p1', 'e12', 'i7', 'x9', 'p1', 'c1']}
1769468645.6747427,SENT,d54fc037-0fdb-45f4-825f-0595ccb2bd87,5fe31653-2dd0-4f55-a3e3-172f5ba37f77,c1,c4,3359,?,p1,
1769468645.6748097,CREATED,eaeea4cd-6b99-470d-ada3-6615eba29e2b,22da906a-baa2-4c99-8e7f-9101859e9b54,c1,c4,26,?,?,surb={'id': '1122a5a7-734a-4da8-a984-84494c8344d5', 'route': ['p1', 'e1', 'i11', 'x6', 'p1', 'c1']}
1769468645.8765533,RECEIVED,0447d479-89e6-4ea1-a120-14edcd5f0929,3b73a6ac-db59-43ac-ab73-b1a9d9f7cbb1,c3,c1,26,p1,?,surb={'id': '1506b241-4a71-4315-baf7-12081294f4a6', 'route': ['p1', 'e5', 'i9', 'x4', 'p3', 'c3']}
1769468646.0532956,RECEIVED,c9931fab-9b71-4752-adfb-42839bd99d00,c4c32b83-e31b-4be9-ac32-cd33ed66ae45,c3,c1,27,p1,?,surb={'id': '0be86634-4553-4bb1-b18b-d0dc61dcc1bd', 'route': ['p1', 'e2', 'i8', 'x1', 'p3', 'c3']}
1769468646.2442348,SENT,bf0410fb-5628-4439-a396-a27327dd481a,28f20e91-1a99-40da-8e12-52fca5c83199,c1,c4,3379,?,p1,
