timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468554.391656,SENT,1bda682f-fb98-499c-8b6b-ac05b7e881d9,7b9157e2-15a8-48c8-b1c5-3d42cc6b879d,c4,c3,3408,?,p1,
1769468554.3918135,CREATED,0ef13cbd-b110-4b52-a661-0aa5dfc53f51,a83f835a-2811-44d9-8f59-f21f8906310d,c4,c3,27,?,?,surb={'id': '37a12e5f-3bd3-4d12-8b6a-72f3596a7364', 'route': ['p3', 'e3', 'i12', 'x10', 'p1', 'c4']}
1769468813.469766,RECEIVED,530e6f4c-5e90-45c6-a403-c7b24ac3ea8f,6d1500e4-1ec1-4a48-8d78-9dadd2032111,c1,c4,27,p1,?,surb={'id': 'c5f57cf9-b382-433b-a93b-cfad713f2e89', 'route': ['p1', 'e1', 'i12', 'x9', 'p1', 'c1']}
1769468813.6579792,RECEIVED,c29e5284-5596-45d3-8c8a-8a9516fe0eeb,02fc9349-64a2-4e74-a63b-b19e283da51a,c1,c4,25,p1,?,surb={'id': 'a24e684e-c572-49ad-ba44-dd74b14021e9', 'route': ['p1', 'e2', 'i5', 'x10', 'p1', 'c1']}
1769468813.8193905,RECEIVED,0bab8ebc-d942-47fc-95dd-cb24025b9cd9,b31ba33c-7348-487d-abc9-31084fc9ae4f,c1,c4,27,p1,?,surb={'id': '2a5d04d9-af1c-435b-9e30-3478232d9fae', 'route': ['p1', 'e7', 'i9', 'x2', 'p1', 'c1']}
1769468814.011089,RECEIVED,5da86785-d454-4bb4-ab34-98778825f91a,73a768c3-f30d-4135-9db5-c92c5ac7e633,c1,c4,26,p1,?,surb={'id': '691180ef-6678-41f5-b245-bf6cdf019dd3', 'route': ['p1', 'e12', 'i10', 'x10', 'p1', 'c1']}
1769468814.2585511,SENT,e116ae1e-fc51-4290-9cb3-f2c09821daa4,73f40798-1028-4c8e-bc94-05674d6c5323,c4,c3,3360,?,p1,
1769468814.258706,CREATED,242467f9-4a39-4721-b1a1-188c89f59601,0c5a22d4-c143-4e21-8948-0a6652d593af,c4,c3,26,?,?,surb={'id': 'c6712c98-22fa-4580-a354-26ea0f416977', 'route': ['p3', 'e9', 'i9', 'x5', 'p1', 'c4']}
1769468814.2987313,RECEIVED,4b154834-1172-41f5-8476-c276a59e6495,616db91e-20e9-4e54-9a36-2c507e235a9c,c1,c4,27,p1,?,surb={'id': '5b2bdf90-8c27-409d-a2c6-e0df17ce97da', 'route': ['p1', 'e4', 'i3', 'x6', 'p1', 'c1']}
1769468814.465933,RECEIVED,9c90cd56-000c-498e-b05f-ef48f0093210,d7e312c5-8dd7-45eb-85ca-18d7c8b5b322,c1,c4,27,p1,?,surb={'id': '21fd18dc-06a6-415e-b765-7ababdc62279', 'route': ['p1', 'e6', 'i9', 'x8', 'p1', 'c1']}
1769468814.4982677,SENT,696a5ccd-841b-48c8-b786-da82ef60faef,c5c16278-6c3a-4eda-99b6-a996860413c4,c4,c3,3360,?,p1,
1769468814.49842,CREATED,64489997-d342-4175-96ce-0b14c77fb14f,fc68f395-7a3e-4c64-a145-57357c7a4e3a,c4,c3,27,?,?,surb={'id': 'a42c1b34-7bce-4b1e-986c-025566c4bbb3', 'route': ['p3', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769468814.5789652,SENT,0f2a4c22-f318-4a21-b2e0-7e5b77713399,1f1a63e6-5447-4456-ad1f-fe1c88073413,c4,c3,3397,?,p1,
1769468814.5792558,CREATED,d5c793d4-85dc-4c23-aabb-fa6fd58a74a1,18e87b2c-3db1-467b-b670-29685152a8ed,c4,c3,27,?,?,surb={'id': '37eb42d0-d569-478e-ae05-730b82ead48a', 'route': ['p3', 'e6', 'i9', 'x11', 'p1', 'c4']}
1769468814.6427064,SENT,c0a11e29-fb59-4368-8027-c339d0cb4642,59028e63-f3a1-4808-9690-8e5a1a54a52f,c4,c3,3357,?,p1,
1769468814.6428416,CREATED,9ed43f08-9f8d-4015-bece-d434a6c5c511,fa5e53ae-7725-40b1-800e-b583f6d8e5c6,c4,c3,25,?,?,surb={'id': 'e9deb252-5a7f-4b7b-92a1-135684da8098', 'route': ['p3', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769468814.781831,RECEIVED,8302c224-3f1a-4c98-9f5b-7a4451fa0a28,7e16ed20-6f57-4a15-a591-5808f0163db6,c1,c4,27,p1,?,surb={'id': '69bbe320-f68d-4f24-a4ff-6b0d5800c6c8', 'route': ['p1', 'e8', 'i8', 'x11', 'p1', 'c1']}
1769468814.8611279,SENT,2b4a13a1-9b33-4480-9a52-0cbcae80347b,51ea2a9c-61c3-4bf5-b86a-71e73907c7c3,c4,c3,3359,?,p1,
1769468814.8612602,CREATED,daf41c99-0bdd-4e87-af32-d9ac1d2c87e2,0072de3c-2368-4a2f-b6b9-0b8be6d76c81,c4,c3,26,?,?,surb={'id': '1f341548-8b18-4055-aa52-e25bb1d6ce5f', 'route': ['p3', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769468814.8630283,RECEIVED,183f3de1-a475-428d-b7d0-3aa2c7e840be,673a3164-62cb-4375-a1c8-aa3ea498928c,c1,c4,27,p1,?,surb={'id': '32c226ac-6716-43f6-a47f-9af84a4aa6af', 'route': ['p1', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769468815.1587167,SENT,6f1e852c-a5d7-4e0c-b1c3-74afb91e493d,ec63a429-5251-444e-baf9-2bfb9476bbed,c4,c3,3381,?,p1,
1769468815.1588106,CREATED,fd4d6f98-0bff-4797-b6ee-dadac13274be,4da2af3a-c2c1-4ad9-a111-6cd159e2b1c4,c4,c3,27,?,?,surb={'id': 'ad6bd8b0-75ed-4123-9b66-02f354589c1d', 'route': ['p3', 'e6', 'i5', 'x9', 'p1', 'c4']}
1769468815.3088694,SENT,ac754365-2fc7-49f6-a4c9-00b83e630650,6d1a79ad-a430-44e7-a9e0-6a8cd2bd56d7,c4,c3,3380,?,p1,
1769468815.3089638,CREATED,154d5124-3326-4cc1-9a0a-d92ada6baf4f,9f9e786f-d525-4b88-b970-1e9cdafcaae1,c4,c3,27,?,?,surb={'id': '2e3968bb-aeee-4ec9-b6bd-761d6432dd0c', 'route': ['p3', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769468815.347766,SENT,640c68dc-bd0b-41b0-a23f-92f0a45c5a68,0bff5d08-38e2-46eb-b7d4-1f049a403cab,c4,c3,3363,?,p1,
1769468815.3478591,CREATED,2fbc4ecc-09d4-4c92-abfe-8a4a53827cf1,e007bf07-ea35-4ce2-9225-700d149f6269,c4,c3,27,?,?,surb={'id': '393af513-f701-4ba2-b403-388f5b55a1c8', 'route': ['p3', 'e5', 'i4', 'x1', 'p1', 'c4']}
1769468815.4776077,SENT,29f8e678-8aa1-4439-8a94-b0e6d7834eb0,e768a240-11d7-46d0-a16f-7c64cf422ba8,c4,c3,3363,?,p1,
1769468815.4776914,CREATED,740c5ef1-7d04-41c0-be9b-b1129d53ebef,bd4319e8-1c3d-4634-a904-196fcda11694,c4,c3,27,?,?,surb={'id': '6e6fdb11-fcd5-47bd-b34e-9ee10dcc6e9a', 'route': ['p3', 'e11', 'i5', 'x6', 'p1', 'c4']}
1769468815.8125951,SENT,ccbbdaf5-33d8-4633-aa5d-c9716f792ac9,c48f17cd-5eb9-4304-a663-e282cd6a0758,c4,c3,3391,?,p1,
1769468815.8128498,CREATED,73da3613-1d46-476b-a34d-2f9a7b63988b,d10b3494-6151-4c7d-99d8-5f43aef67044,c4,c3,27,?,?,surb={'id': 'da19e18c-5ae4-4879-a42e-da00033a0d02', 'route': ['p3', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769468816.1598213,RECEIVED,f507a9a4-f48a-48f7-892c-e53f4a9a9c70,134c2673-7732-4ba3-a282-d4791314829d,c1,c4,27,p1,?,surb={'id': '636e65c9-3a60-465e-9a5d-84d1bace05fc', 'route': ['p1', 'e3', 'i12', 'x7', 'p1', 'c1']}
1769468816.1857696,RECEIVED,95b155f5-5f00-439c-a52b-cd877e259e8b,29e5e43e-bab8-4381-b8ed-6c97b566eb75,c1,c4,27,p1,?,surb={'id': '463fecca-3df7-423a-a9fe-3b7449554702', 'route': ['p1', 'e2', 'i8', 'x5', 'p1', 'c1']}
1769468816.2776387,SENT,7a1a4865-5831-402b-a691-fe873a10fb25,7ccb2233-32dc-4bce-a03b-1678838a0c0c,c4,c3,3380,?,p1,
1769468816.2777874,CREATED,2ac7003c-6f23-4c91-8fbf-d76bb26e17c0,e019ac60-d7f7-404e-a2a9-2c6c4973e11e,c4,c3,27,?,?,surb={'id': 'fb4cde80-2577-42ee-b48b-d37cc248f8f1', 'route': ['p3', 'e2', 'i1', 'x2', 'p1', 'c4']}
1769468816.7262652,RECEIVED,bac19cee-87ef-43a2-9365-9087f6dafbc8,66e49ce4-7449-4fd1-aa34-f6a3ffab778e,c1,c4,27,p1,?,surb={'id': '5da0241b-2ca1-41bc-b183-f6e0b515438e', 'route': ['p1', 'e3', 'i9', 'x1', 'p1', 'c1']}
1769468816.7624354,RECEIVED,76224c42-2147-42cf-b2cd-b2aefbdfda41,7d90fe6c-afe4-4f9b-8758-d99550aa4bb1,c1,c4,27,p1,?,surb={'id': 'dae7ad3c-2588-4a96-8447-6a106e66f265', 'route': ['p1', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769468817.1464608,SENT,a218bdb3-af02-4f38-bf42-ea69db8b4788,e7dc8b2d-cb7f-4545-927f-032e2b49942b,c4,c3,3396,?,p1,
1769468817.146605,CREATED,e5c80f57-640f-44dd-9ef5-4e38b2f0a9fc,ed969e37-d55f-424c-996b-cec503975e25,c4,c3,27,?,?,surb={'id': '4b88556c-b374-475d-bfdc-5c96ac735aa1', 'route': ['p3', 'e10', 'i1', 'x5', 'p1', 'c4']}
1769468817.1690838,SENT,88a963ec-5f16-45c7-858e-9409d6ff3b44,decbfd9f-ec5a-45f3-88eb-b1871a0ebe72,c4,c3,3401,?,p1,
1769468817.1692376,CREATED,0f76935e-f93b-4cf1-8528-61fcc01b0fdc,915219d9-0f33-4dfe-a18a-5fcc5e5496ff,c4,c3,27,?,?,surb={'id': 'be963653-ef2b-43be-be36-c56dd3003e41', 'route': ['p3', 'e11', 'i4', 'x10', 'p1', 'c4']}
1769468817.4015534,SENT,13662f49-22d2-48e0-97f0-aed5d7aa7999,d9d91086-e2e5-4050-86f6-d83a46233623,c4,c3,3364,?,p1,
1769468817.4017003,CREATED,4c9fd13e-655d-417c-81ca-3f60c91ea4f9,50bffdff-c193-4982-947f-7533540ae898,c4,c3,27,?,?,surb={'id': '64cd4445-9b8b-46ea-826c-a63e9306fa20', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c4']}
1769468817.4578853,RECEIVED,d710d71b-6426-4933-8ded-bc45b9e6d115,a6481e4c-cb02-41d6-a5d4-df7c452a2512,c1,c4,26,p1,?,surb={'id': '35c8aaac-a3d5-4f84-8f31-b930de1d3d11', 'route': ['p1', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769468817.5000105,RECEIVED,26ffb09e-6fb1-43cb-8b96-8180769d419e,f8774a9e-b291-4bf6-82bf-269527994a2f,c1,c4,27,p1,?,surb={'id': 'da73766d-3a28-462d-b22d-6f5d4e1edb43', 'route': ['p1', 'e11', 'i9', 'x1', 'p1', 'c1']}
1769468817.5238318,SENT,0460dffa-10e7-4789-a49e-28754496e932,a07dd79d-3256-4bd4-b23b-559ea612c59b,c4,c3,3371,?,p1,
1769468817.523977,CREATED,8dee7ef9-a9a1-4fad-b92f-d65e049ea1d9,e6852d5d-e362-471f-9c43-3c302e6ecf7b,c4,c3,27,?,?,surb={'id': '27df8088-5493-4bdc-b620-a378344484b7', 'route': ['p3', 'e9', 'i5', 'x8', 'p1', 'c4']}
1769468817.612474,RECEIVED,6b87dfcc-100d-486a-a43e-73957cb6c657,01bc187e-9623-4421-b3f2-d154637dceeb,c1,c4,26,p1,?,surb={'id': 'c1bbf44d-fc0e-4129-a9bc-8bfc027e4809', 'route': ['p1', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769468817.7531729,SENT,3a62e13d-4f68-46c3-8f00-df75ac3ee256,7f4c8dc8-2659-449c-bbbd-47b33f0fe718,c4,c3,3394,?,p1,
1769468817.7532763,CREATED,ff7d28ff-48f7-4ba6-9e70-62ab5a69314a,124fd350-3af6-45f3-b133-c2db700146f9,c4,c3,27,?,?,surb={'id': '13f53e6c-3dad-44ac-8b01-a61eff2fcd3f', 'route': ['p3', 'e12', 'i11', 'x3', 'p1', 'c4']}
1769468817.8164053,RECEIVED,b0ec588e-1811-4b1e-a5af-c33cc89f9e86,9438a02c-98d8-42e4-9031-ab40af57586c,c1,c4,27,p1,?,surb={'id': 'dcffd54d-1a6e-4747-a545-b05928e3005e', 'route': ['p1', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769468817.8673182,SENT,664b585c-b2c1-4af7-bb4b-13e355711bf9,bcd8cb63-a1ff-4a0f-a62a-bbd29005545b,c4,c3,3380,?,p1,
1769468817.8674185,CREATED,d337e201-a0c6-4c94-9373-3c89a14f7309,8f030bac-6318-4fbb-adfe-cdf9cabadc55,c4,c3,27,?,?,surb={'id': 'b6f5116e-21fa-4925-9b66-e98b55110059', 'route': ['p3', 'e1', 'i2', 'x3', 'p1', 'c4']}
1769468817.935844,SENT,17a39158-0555-40a2-8576-a1c79c92a096,c9c23510-d06b-41de-808d-477e88ecc1d4,c4,c3,3387,?,p1,
1769468817.935944,CREATED,f3823c06-f6b1-4039-9c5b-24f1b63c2853,b3567b27-1549-48da-a007-f10a5227233c,c4,c3,27,?,?,surb={'id': '33f2a286-47a6-49e1-9a30-f9f16853ff67', 'route': ['p3', 'e12', 'i12', 'x7', 'p1', 'c4']}
1769468818.6345022,RECEIVED,d07f5030-1a46-4c3c-9cdc-9905a5101151,19da26a1-eb19-4b8c-95c9-454e6f4d5edf,c1,c4,27,p1,?,surb={'id': 'b18abef2-fccb-4109-aa04-cf6db8eeecf7', 'route': ['p1', 'e12', 'i9', 'x7', 'p1', 'c1']}
1769468818.7624605,SENT,fbec2151-e313-421e-aa8c-7aafb67437db,2554dcfe-2eb0-40aa-b103-23b2ac8e702f,c4,DROP,2019,?,p1,
1769468818.7625506,CREATED,d747fbb3-5798-4c9f-a013-68affd808e24,c950e3bf-666a-4052-b8c4-cd6496f95042,c4,DROP,26,?,?,
1769468818.778109,SENT,ca528ee2-7b3b-4632-be5c-298125f2e9bc,d7d705bf-9d25-49db-a22c-66bf84ac85ed,c4,DROP,2025,?,p1,
1769468818.7782001,CREATED,bf8d5343-4b0b-4562-86dc-8d06c7f7d862,59fe7617-17ac-4648-8bef-791eeb2090f1,c4,DROP,27,?,?,
1769468818.8534718,RECEIVED,c149cace-2549-4c55-88c4-1c8c13da7ba9,df854292-3ab0-440c-8e0f-f2c5f8b9b157,c1,c4,26,p1,?,surb={'id': '4b8907bb-6879-4a3c-8e45-9b8215c64df9', 'route': ['p1', 'e3', 'i6', 'x3', 'p1', 'c1']}
1769468819.7868044,RECEIVED,c9004bf5-79d3-4388-a0ce-547d40d23dae,ea9ba42a-0625-4294-967b-85b3f92f696e,c1,c4,27,p1,?,surb={'id': '44a98d11-b154-45f5-b48f-8ee3777db9f1', 'route': ['p1', 'e6', 'i8', 'x2', 'p1', 'c1']}
1769468820.3499029,RECEIVED,1976dfc2-2193-47d9-b678-c14171d6a1eb,9ca91bcf-cb9b-40ec-b58f-f88808a196ac,c1,c4,27,p1,?,surb={'id': 'd64f44ac-b8ea-4419-9407-5546b208849c', 'route': ['p1', 'e11', 'i9', 'x1', 'p1', 'c1']}
1769468820.499078,SENT,12f3d434-7d1d-4cc6-8527-b49c4868683c,2edc0dab-3465-4fa1-8fbf-2a596484150f,c4,c3,3364,?,p1,
1769468820.4992268,CREATED,27ae4ca2-4455-436e-b8f6-8036a885c7e5,36f2fef8-4307-4ffb-9d34-8eac4a1aad86,c4,c3,26,?,?,surb={'id': 'c80b7ce5-ed63-43d0-8a2e-83cc3f114e90', 'route': ['p3', 'e1', 'i4', 'x2', 'p1', 'c4']}
1769468820.7878351,RECEIVED,16f574b2-9ed3-4b5c-a2f7-e710a3ea93ec,d4929ed4-9f99-4030-9f3b-a68f81185358,c1,c4,27,p1,?,surb={'id': '05d4dbe2-0c49-49bd-8567-403315325fa2', 'route': ['p1', 'e10', 'i12', 'x1', 'p1', 'c1']}
1769468821.163186,SENT,0b60a391-f63d-4e33-9a61-b946186c6f9c,996e4174-ed9a-4329-90c9-c7ea484e9ba7,c4,c3,3388,?,p1,
1769468821.1632736,CREATED,916152bc-617a-4642-aeea-972e5c58c9b2,e9a8b493-7fa8-41fb-85b3-a99408382ebc,c4,c3,27,?,?,surb={'id': '423acc15-5783-4ddb-8b2f-45fea30dd7bc', 'route': ['p3', 'e12', 'i11', 'x12', 'p1', 'c4']}
1769468821.26952,RECEIVED,8de86fd3-7432-4936-be1f-b07e41b75bf8,6dd63b58-e5ab-441a-9e9d-a1bd3b9fe226,c1,c4,27,p1,?,surb={'id': 'd51fffa6-dcc3-4105-8e08-a3459d7d1177', 'route': ['p1', 'e6', 'i2', 'x4', 'p1', 'c1']}
1769468821.727767,SENT,92f121b4-c8d6-4f2f-8ad0-f38c157881c6,dda5d568-ca4c-4560-a894-4c13abab7b94,c4,c3,3400,?,p1,
1769468821.7279196,CREATED,2a15151f-6bf7-4ba8-88cd-cad030d74034,3f3729f2-c376-487d-9967-c70809905387,c4,c3,26,?,?,surb={'id': '1e275acf-aae7-4cf3-88bb-7b1a36ce134a', 'route': ['p3', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769468822.115663,RECEIVED,3a1b2a9e-46ce-4c2a-8e97-e74fd99b2fbb,31904c51-a87e-4512-92be-297701f0cad6,c1,c4,27,p1,?,surb={'id': 'd399cec7-6a26-4484-84e9-fbf467590e88', 'route': ['p1', 'e11', 'i2', 'x6', 'p1', 'c1']}
1769468822.4868598,RECEIVED,4c180564-e8e1-4ec2-b043-4ceb126018d1,02965eee-d595-4255-b788-50b6801c9179,c1,c4,27,p1,?,surb={'id': 'da56f1eb-c0a8-4b3a-a7af-57c30c1f0c8e', 'route': ['p1', 'e3', 'i5', 'x11', 'p1', 'c1']}
1769468822.5051625,RECEIVED,9ced573a-f6f0-4ae8-b559-ab4e70891ede,666b1fcf-3718-4b18-b1b4-43c61d26430b,c1,c4,27,p1,?,surb={'id': 'cf0cada1-8f32-40af-8f8f-c516c5d523bd', 'route': ['p1', 'e7', 'i6', 'x1', 'p1', 'c1']}
1769468822.645904,SENT,efe56b6c-2025-4897-b106-b380378859cd,e8d88758-3239-4343-9c9b-151e566252bd,c4,c3,3356,?,p1,
1769468822.6460042,CREATED,78895292-2aec-473a-88bf-52b918b7ed30,14e13ca7-f1cf-4465-b3ff-3bc2eb4157b1,c4,c3,27,?,?,surb={'id': '060ecc54-ca86-4b23-af2b-32f72941b572', 'route': ['p3', 'e3', 'i7', 'x8', 'p1', 'c4']}
1769468823.060714,SENT,71193d8f-2cc8-4329-9a06-47cb6446bf94,5c47d978-cc18-4ba8-b971-9dd1eee5b784,c4,c3,3367,?,p1,
1769468823.060835,CREATED,6fdd8f0a-f1bd-4d6b-ac7a-19e1b89a74d1,46bee824-51fe-4f98-ab89-d959382225d4,c4,c3,27,?,?,surb={'id': 'e2412900-2bdf-4dab-b3ba-b6f6a0ec8e4c', 'route': ['p3', 'e11', 'i6', 'x4', 'p1', 'c4']}
1769468823.169872,RECEIVED,8fc77696-1e16-4386-b57e-b2d93a77d09a,6982db08-3e0d-4327-8117-60bbc90af5fc,c1,c4,27,p1,?,surb={'id': 'f3b772a8-c614-4f64-a496-cc7d90b4dccb', 'route': ['p1', 'e4', 'i2', 'x5', 'p1', 'c1']}
1769468823.2746277,RECEIVED,884ffa50-9d20-48a5-8109-c6fc89b1b767,23bf9e07-bec1-4225-9062-05826c8bfca5,c1,c4,26,p1,?,surb={'id': '6d21cee6-4405-4a83-9a3c-3ecb3cae8899', 'route': ['p1', 'e6', 'i7', 'x3', 'p1', 'c1']}
1769468823.2767315,SENT,6858cfde-820e-4021-aa7d-3adced1c6262,b16a5bec-386d-4a2d-91ab-67f5cd57ad1a,c4,c3,3360,?,p1,
1769468823.2768276,CREATED,948df2ae-cb49-464b-86bb-0f2ee805cd81,8df6ec58-d47d-49c0-9050-e1fd5d54fb9f,c4,c3,27,?,?,surb={'id': '3d6b4c31-374f-45c5-a7ff-42cade8e6d58', 'route': ['p3', 'e8', 'i5', 'x4', 'p1', 'c4']}
1769468823.2941349,SENT,e0d24400-6fed-4d70-b2f1-a8c486c66a40,7f13f87a-5ac5-4108-a5b7-a37f2f4b6941,c4,c3,3379,?,p1,
1769468823.294246,CREATED,5cc2b290-2a92-4d32-bbea-26d039b9749b,b497e459-2ff3-474c-8d98-f5c72785afe1,c4,c3,27,?,?,surb={'id': '0824f1c1-1d89-45c9-a17f-57a12c02cf7d', 'route': ['p3', 'e11', 'i4', 'x1', 'p1', 'c4']}
1769468823.424213,SENT,16667f93-123f-4f3c-9993-fc36948d5584,1e7c26fa-695c-40eb-886a-198474e7b590,c4,c3,3395,?,p1,
1769468823.4243646,CREATED,76b0722c-df14-43a6-89f5-f853e3ce98f9,2d062be1-095e-4ce5-988f-3db1d8c120ea,c4,c3,27,?,?,surb={'id': '8dce42e6-7f6a-437c-917a-63f4fa9a3b91', 'route': ['p3', 'e12', 'i1', 'x7', 'p1', 'c4']}
1769468823.4823642,RECEIVED,a9a4f1e7-337a-4a3f-889a-d73a250807c8,5eb56d88-ce5e-4d87-8d13-dd86d20f3d99,c1,c4,27,p1,?,surb={'id': '3d034930-a090-47be-afec-6333e9f4d3d9', 'route': ['p1', 'e11', 'i6', 'x2', 'p1', 'c1']}
1769468823.4924915,RECEIVED,e5b3b454-d263-47a0-b709-9e5ec1bef125,aa05a273-5303-426e-992b-982ac5e14c16,c1,c4,26,p1,?,surb={'id': '715012d3-d2af-46bd-84f3-412c23ad8197', 'route': ['p1', 'e7', 'i1', 'x1', 'p1', 'c1']}
1769468823.556088,RECEIVED,71578811-59a5-49c8-905d-54a71cc48a1e,6da195e2-8e56-4887-a5a3-37091505a603,c1,c4,27,p1,?,surb={'id': '7451ee4a-4495-46f4-a708-3eacfaa0f510', 'route': ['p1', 'e3', 'i9', 'x3', 'p1', 'c1']}
1769468823.5779762,SENT,3836cf50-bb5f-4d8b-a231-550987c37519,5ee1de7a-189a-46a4-b899-5853377f92ac,c4,c3,3384,?,p1,
1769468823.5781481,CREATED,0dc7f9ad-3ca8-43e2-b408-895c212dbc5a,c93b6a08-5f51-4a95-b420-b4d3597bfea2,c4,c3,26,?,?,surb={'id': '331880a3-8f73-4a9c-9f4d-f596af95df53', 'route': ['p3', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769468823.8677735,SENT,02549e4a-95be-45f2-93f2-75c32313df29,143bd48a-aae8-48f7-8810-4ccb09ba8700,c4,c3,3359,?,p1,
1769468823.8678844,CREATED,3848122a-b98a-4c01-b295-5cacc7c5d044,6ec22987-41f1-4bfc-b344-25fd6044dfa6,c4,c3,26,?,?,surb={'id': '075c9d57-c1ab-485c-af16-803d3ef8d65f', 'route': ['p3', 'e8', 'i2', 'x8', 'p1', 'c4']}
1769468824.107381,SENT,af39bbb8-f0f3-4d61-a15d-4efbaca01961,7f43383d-2a54-4599-b3c2-68d496068672,c4,c3,3360,?,p1,
1769468824.107674,CREATED,962e1d00-1984-4475-9a39-5dd82bba6775,2fd0aa6e-b6b4-46ab-8bd2-f42d302cd987,c4,c3,27,?,?,surb={'id': 'cdbbaa2e-e416-4cf9-b939-ee4d0f21ebbf', 'route': ['p3', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769468824.323096,RECEIVED,20ac9caa-e418-47c7-acb6-fb9cb00486d1,fa4622ca-322d-46cc-bbd4-5d5b649e4182,c1,c4,27,p1,?,surb={'id': '6ccec38d-08be-4f19-9452-72acbb49485d', 'route': ['p1', 'e2', 'i7', 'x5', 'p1', 'c1']}
1769468824.352421,SENT,48ce07fa-ffec-4aa0-abc0-89871f7f2ef0,0f20a430-6e9e-4900-928e-d03a213a3131,c4,DROP,2044,?,p1,
1769468824.3525524,CREATED,05649393-e433-4254-9416-2607304bc0c5,c905a400-dbf0-4e11-8358-1722fc78a9b3,c4,DROP,27,?,?,
1769468824.4629014,SENT,218bc138-4267-4ed7-9749-450ceef882bd,0a1a61aa-387f-4365-904c-f03db6863885,c4,DROP,2015,?,p1,
1769468824.4629583,CREATED,722c3c95-499e-4fe9-b097-86bf74dc97f9,22be94f4-e85a-441d-9a4c-d7dc303fe29a,c4,DROP,27,?,?,
1769468824.8293426,SENT,c7c9e79a-84fd-4af1-9ebe-fb3a6834358c,d828a804-1934-4574-ac97-f0ad8f7981fe,c4,c3,3387,?,p1,
1769468824.829493,CREATED,cf69be47-8c89-4d1f-9389-d88cf482cbd7,2f18910c-81b9-4965-9ec2-dbfab2704351,c4,c3,27,?,?,surb={'id': '71463c58-fa92-42b6-bc7d-cead959ec2ff', 'route': ['p3', 'e12', 'i11', 'x7', 'p1', 'c4']}
1769468824.9626584,SENT,49914f4c-5ef8-49a3-b8eb-e29ddc60ce53,e639d0a4-2d7e-4715-a0e5-6fe3b8c1692d,c4,DROP,2016,?,p1,
1769468824.9627297,CREATED,b726b9ef-4aa8-4104-aa64-79e3ebbe4e56,c0f49241-7378-4f67-949b-9986b4dc1b48,c4,DROP,27,?,?,
1769468825.1506226,SENT,b2cd4919-ef77-4bf2-ba9f-fc9192468936,ffd65197-5127-424b-a0e6-c1cc65838893,c4,c3,3362,?,p1,
1769468825.1506877,CREATED,4d4b2872-7665-4b97-bb04-a0fe371fc0e6,66837428-4741-420f-946c-1448d4e14453,c4,c3,27,?,?,surb={'id': '3e12b390-e0ea-41b3-a227-d0ec42e8ffa9', 'route': ['p3', 'e6', 'i9', 'x3', 'p1', 'c4']}
1769468825.3223379,RECEIVED,3225e77d-d105-40a5-88e3-335b64d56ad2,714e28ed-1a9f-432a-b3dd-1f60945a8aa6,c1,c4,27,p1,?,surb={'id': '78ffca3c-d77f-4cad-b4f7-f8e428f38408', 'route': ['p1', 'e10', 'i9', 'x7', 'p1', 'c1']}
1769468825.5940425,SENT,10fc8dcc-e322-4a12-9beb-9262b8a0e895,2cb57f73-561e-4b3c-a9ce-0d5f8abdb5b8,c4,c3,3376,?,p1,
1769468825.594138,CREATED,fadbcfeb-55be-40f9-935a-d50a4eca25b1,9f608269-395c-4b0e-9575-7efe6125bb65,c4,c3,27,?,?,surb={'id': '02c6d7d8-0bc5-4ff5-8702-4ed5c2e70d13', 'route': ['p3', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769468825.6672893,SENT,9eff11de-c001-4826-a45e-ee46a8e8a4b6,1195fa68-26cd-417a-b1c4-d3244daab42f,c4,c3,3361,?,p1,
1769468825.667606,CREATED,4976d382-8b6a-4f26-8c67-9a4f84385ef8,4cba65ad-9fbd-4205-a675-b25485bdd40f,c4,c3,27,?,?,surb={'id': 'ce1c41c4-3978-42ba-8db7-56c4c29ee0c6', 'route': ['p3', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769468826.2841136,RECEIVED,7b48563d-8cb2-4163-8139-8219391c8afe,8645103b-3163-4236-878e-6f9127735d12,c1,c4,27,p1,?,surb={'id': '34a459a7-e71f-4b44-af79-74796b53e294', 'route': ['p1', 'e3', 'i12', 'x4', 'p1', 'c1']}
