timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453820.0243921,RECEIVED,9df69df2-7f49-4409-b7a7-5086b7a03b40,926a18ca-4463-41fe-8414-a4a8edd4d6a5,c2,c4,26,p1,?,surb={'id': '903d5605-6c2f-4a0a-8342-5e07dabf9833', 'route': ['p1', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769453820.0549664,SENT,f60c2231-69b5-427f-ba7a-77206d80f53c,b1de0df3-5b98-40f8-9023-5e25d41e876a,c4,c1,3395,?,p1,
1769453820.0550923,CREATED,88e4ab5b-6c96-4fbc-b1b0-507341608494,513eb85a-5645-412a-828a-575d7c0aef6c,c4,c1,27,?,?,surb={'id': '2fadc6c9-956a-4cd3-8331-b3cbdc223c0d', 'route': ['p1', 'e12', 'i11', 'x8', 'p1', 'c4']}
1769453820.4002795,RECEIVED,9f76feb4-2c12-4205-bce1-168fb75d945d,d6e7f871-c49b-4a12-bf9a-472dad5cb446,c2,c4,27,p1,?,surb={'id': '1f788675-140e-48c8-86a8-4b599936e75a', 'route': ['p1', 'e12', 'i9', 'x8', 'p2', 'c2']}
1769453820.4232526,SENT,57904e15-93c6-4eb8-9bde-3a64a4564240,f2fef7b4-3f88-422a-8275-c86f00a376ac,c4,c1,3388,?,p1,
1769453820.4233794,CREATED,5badf8e9-1662-45f4-938c-874390130c9a,7c44e92b-135d-4f59-8eef-bd9b7403a8af,c4,c1,27,?,?,surb={'id': '7d35d68f-4794-4774-897b-f316a4eebd7d', 'route': ['p1', 'e4', 'i6', 'x12', 'p1', 'c4']}
1769453820.5287328,RECEIVED,19116e44-4e7b-4956-a304-4798d00042c8,c8642edf-b252-423f-9607-6aa1673aace5,c2,c4,27,p1,?,surb={'id': '5b814106-d9fa-4a41-8937-2c7e6ac55f1c', 'route': ['p1', 'e5', 'i7', 'x2', 'p2', 'c2']}
1769453820.538334,SENT,96ea06b8-fc94-4b8c-b69c-3ff6da10eaec,720d38ce-f416-4a30-bb28-4cb698e7b125,c4,c1,3359,?,p1,
1769453820.538669,CREATED,40f263a6-4267-4faa-9755-093c9a9cc5d8,9c3a4797-8326-4761-b4ac-51eac82b74c4,c4,c1,27,?,?,surb={'id': '9f4d0041-b923-47d2-a84e-8b11165d6634', 'route': ['p1', 'e3', 'i7', 'x2', 'p1', 'c4']}
1769453820.8363645,SENT,53980e97-f589-4a8f-b76c-a2267a7512f7,19b7e743-abf0-4249-a866-9d2e1dabe28b,c4,c1,3395,?,p1,
1769453820.8364658,CREATED,520b35aa-3921-48b8-8e72-87a16ae12f22,1ad10420-9ba0-416a-90ba-471793e5667d,c4,c1,27,?,?,surb={'id': 'f70ddebd-9d7e-49f2-9d01-1826db6ab155', 'route': ['p1', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769453820.9175422,RECEIVED,55b38a33-f1c8-42b3-9753-4c67b3ccec5a,96f2e7c3-87b2-4eeb-9e96-1d5fc9eb4bc0,c2,c4,27,p1,?,surb={'id': '6ad61ac5-f0be-488d-a09e-0028261a77e5', 'route': ['p1', 'e8', 'i4', 'x12', 'p2', 'c2']}
1769453820.9245005,SENT,623d9806-06f9-4b53-ab45-83870d1ff02a,7240a69a-7aff-41fc-834f-381cbc5c50c4,c4,c1,3358,?,p1,
1769453820.924582,CREATED,a14c411f-b517-4ff1-adfc-ae83a436d82c,8777d40b-83f1-45f3-ab73-224a6423e597,c4,c1,27,?,?,surb={'id': '2e53f6ef-b12f-4302-8e9b-1b82c1ae568b', 'route': ['p1', 'e4', 'i2', 'x2', 'p1', 'c4']}
1769453820.9773614,RECEIVED,3b4e161c-eed9-44fe-97b1-c52a2948e88d,a7aedb51-4d22-4483-a407-c961b6713a7f,c2,c4,27,p1,?,surb={'id': 'bfcb1c96-cfb5-4f96-91eb-bb48d176f66b', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c2']}
1769453821.7208753,SENT,189932b5-6af7-4a0b-a311-d2f24d4f3881,243541f5-d492-43f6-b060-03d22f114ff5,c4,c1,3381,?,p1,
1769453821.7209525,CREATED,7ac8f6c2-d0c1-4515-926e-b8526693c885,766e2e11-677e-49c6-b6ca-ee2e60a666eb,c4,c1,27,?,?,surb={'id': 'b2f963c2-0428-4dd6-afc3-cf9a2d312f75', 'route': ['p1', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769453822.1739237,SENT,c7fd000d-8791-4e64-8089-5b5bfc974b5f,689e82ee-0acc-452b-9f13-49bed43ad371,c4,c1,3359,?,p1,
1769453822.174043,CREATED,0daa1a85-6c5a-42b6-9c38-90520e88cdea,a4808e0b-57a6-4642-960f-3da3f689f5bf,c4,c1,27,?,?,surb={'id': 'cf5bda3b-ffdb-4ed7-8da5-f36359480771', 'route': ['p1', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769453822.4030895,RECEIVED,1b4a2ef0-45dd-4d60-9af0-93c8933ce25f,50ccff20-8f09-4665-af67-ad7690f705ad,c2,c4,26,p1,?,surb={'id': 'ccc9126d-7d44-4d37-95a5-efb7c536ad03', 'route': ['p1', 'e7', 'i8', 'x3', 'p2', 'c2']}
1769453822.4580936,RECEIVED,9af0fcd7-b8ef-4e08-afcc-dc8efc0bef18,6af40c8a-39ed-44e5-b2ec-0ccba504da44,c2,c4,27,p1,?,surb={'id': '3f73225e-4b2e-4847-8edc-7022fba64325', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c2']}
1769453822.5703373,RECEIVED,bb8ad0ee-ffce-43a7-9c85-d087fde8d1fa,3b7b1e4d-4dc6-4246-ab17-4b31c4d06a34,c2,c4,27,p1,?,surb={'id': 'a423c4ef-a920-42c3-af08-746a28b185c3', 'route': ['p1', 'e5', 'i10', 'x10', 'p2', 'c2']}
1769453822.686615,SENT,a56658d2-4b88-4e3d-96f9-57386095bf57,4f22c10e-d468-4428-8eb1-0b112743262d,c4,c1,3397,?,p1,
1769453822.6867547,CREATED,cbde0311-c315-4433-98e8-879bf24355f9,1d0b8832-3a0e-4447-967b-c4329f4b5a42,c4,c1,27,?,?,surb={'id': '1a055b3a-c4cc-4c40-8dbb-4d24a15579de', 'route': ['p1', 'e12', 'i2', 'x6', 'p1', 'c4']}
1769453823.1672242,SENT,53ed002d-5eb1-4158-a3df-675f220442ef,b8d0bc0e-fd98-4a4f-a26c-bac11b0a1b93,c4,c1,3380,?,p1,
1769453823.1673336,CREATED,aed89911-f40e-47ae-80b0-bfc17b4bd5c1,377529fc-98f2-4d71-b81e-d07f66e00866,c4,c1,27,?,?,surb={'id': '2652398d-8b0d-4e1d-a401-3b2456a8c369', 'route': ['p1', 'e8', 'i8', 'x5', 'p1', 'c4']}
1769453823.174899,RECEIVED,a623ff37-af5a-48c3-90a9-14344e8455e9,bae4e241-603e-42c0-b212-1213394977dc,c2,c4,27,p1,?,surb={'id': '1648025d-e227-4f3a-aaf2-b58fbf9df5c4', 'route': ['p1', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769453823.4580936,SENT,728a5465-d610-4eaa-817f-02709e860e0d,6fbc413a-580d-4ace-8db2-b6d55bf91d85,c4,c1,3389,?,p1,
1769453823.458242,CREATED,3c46a805-a54b-45bd-8015-8cceea57289e,c4665e4a-1d56-41f6-8ef5-82f179c06713,c4,c1,26,?,?,surb={'id': 'efd7d29d-c963-4db4-8c3e-4bfb7d67b26e', 'route': ['p1', 'e9', 'i9', 'x5', 'p1', 'c4']}
1769453823.5026588,SENT,b0a6232a-f05a-4673-a487-54b0a06aa714,23c61ef2-9b7b-429f-9f4f-0c166faa686f,c4,c1,3379,?,p1,
1769453823.5028472,CREATED,5cbbf93d-47f2-468c-8e01-4ab787b2cce2,2541903a-1ff2-4d1d-9857-5949b741d14e,c4,c1,27,?,?,surb={'id': 'e4166a23-0e1d-4e1d-86ad-581613d75958', 'route': ['p1', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769453823.5619159,RECEIVED,4907efec-52c5-45cc-a373-228d01aaabc8,e401ea08-1af0-4b7d-9375-478a0a3e087c,c2,c4,27,p1,?,surb={'id': 'd6c65541-22f7-4ae7-9832-8b2b1fe14bcc', 'route': ['p1', 'e1', 'i5', 'x12', 'p2', 'c2']}
1769453823.6636887,RECEIVED,e74ebad5-d6bd-4fe2-a4c5-8796300e55c4,ed9d61e2-5d3d-435f-91f2-bdfe652bcb83,c2,c4,27,p1,?,surb={'id': '0e59ce9a-2abc-4701-8a69-5ff523e380e0', 'route': ['p1', 'e9', 'i1', 'x6', 'p2', 'c2']}
1769453823.7372718,RECEIVED,3bd842c6-2bdd-4ef7-8d7c-a187850bad8d,7a146c1c-1c3d-4d51-86d1-973e337f90a9,c2,c4,27,p1,?,surb={'id': '800bd54f-8502-49c5-9690-9994ac25c48b', 'route': ['p1', 'e10', 'i9', 'x11', 'p2', 'c2']}
1769453823.7845688,RECEIVED,9b68babc-28ba-4684-9b6d-91d39e383a0d,6352948e-a263-46ab-8ef4-c31f779c92e8,c2,c4,27,p1,?,surb={'id': 'ade70f05-b68d-4900-bda7-c8f5589d0d44', 'route': ['p1', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769453823.800579,SENT,e18a6e2d-642e-4d13-9b59-ef83273f00c3,3ca0d806-3d12-4d12-a4ee-f812edb0bb7e,c4,c1,3372,?,p1,
1769453823.8006773,CREATED,7f85ce3c-6878-4e52-92c7-ab5bc842b568,03073d03-c87c-49a7-99e5-33e18055d0ac,c4,c1,27,?,?,surb={'id': '35bcd62b-06cf-43ed-b5f7-8ca846bc0d99', 'route': ['p1', 'e6', 'i12', 'x9', 'p1', 'c4']}
1769453823.8102033,RECEIVED,d9220600-5bdb-4a09-8cc3-ee55f968eecd,654f9b51-0700-45c6-ac5b-201dede45bce,c2,c4,27,p1,?,surb={'id': '75e9b4bb-5c4f-42d9-bf66-03b5d9a70d17', 'route': ['p1', 'e3', 'i7', 'x4', 'p2', 'c2']}
1769453824.1620922,SENT,469e7cb6-ac22-492f-b5d3-83e0881ec6b1,536c7734-0b0f-4c1e-b595-54dbce214cff,c4,c1,3376,?,p1,
1769453824.162202,CREATED,424086dd-7063-448d-8230-84a030f694de,58a8071f-a348-4b88-b263-7db34e566e36,c4,c1,27,?,?,surb={'id': '7eb58b07-9a99-431b-bb01-dc0cfd298526', 'route': ['p1', 'e3', 'i3', 'x11', 'p1', 'c4']}
1769453824.329857,RECEIVED,56031d1a-f045-45fc-80dc-227b4eb172bc,f9c4a8d5-49ba-4f16-b0c2-e2f353a76b91,c2,c4,26,p1,?,surb={'id': 'be926838-aaaa-4158-8d78-1c8f07838ebf', 'route': ['p1', 'e7', 'i1', 'x9', 'p2', 'c2']}
1769453824.6627781,RECEIVED,1bc96cb3-c245-472a-b5d1-9479ca3aa08f,d3f06c52-bb87-4b74-9806-c2c4bb787859,c2,c4,26,p1,?,surb={'id': 'a5ad38f7-ce5d-48d2-bdef-9019eaca82ae', 'route': ['p1', 'e11', 'i12', 'x2', 'p2', 'c2']}
1769453824.7031171,RECEIVED,c8133b95-f75a-40fc-b4a6-0e92a244b6f6,f045552c-b7be-406f-9956-376953fca3a3,c2,c4,27,p1,?,surb={'id': '881c4e4c-ca22-4bc0-a84a-7817b6efd5c0', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769453824.8627691,SENT,273d1d86-050b-4dfc-bf3a-8b7fffdb804e,88c8ab9f-1a72-4f28-a3a0-28851dc1e12e,c4,c1,3369,?,p1,
1769453824.8629327,CREATED,797f04e5-86cf-42f2-a5e8-78f1e1816bca,139f2b03-419f-41f3-830b-918df700c905,c4,c1,27,?,?,surb={'id': 'f7f6fbaf-1727-459c-9815-a785fbf98a98', 'route': ['p1', 'e10', 'i7', 'x6', 'p1', 'c4']}
1769453824.9344578,SENT,589e42db-34c4-4f60-b37b-e6b36411e232,71314bd1-55a5-4dc0-835b-fd5fe9d5b113,c4,c1,3374,?,p1,
1769453824.9346056,CREATED,988347ef-4f17-463c-acd2-af5a10d7c7f5,08542b68-47b0-4c81-a894-38623a3d2808,c4,c1,27,?,?,surb={'id': 'ef691037-705b-4937-b71f-4cbb509d694d', 'route': ['p1', 'e7', 'i12', 'x3', 'p1', 'c4']}
1769453825.1322722,SENT,586200c7-9652-4715-9dba-d5334f6f7049,d8892970-f264-407a-aa7e-853046299357,c4,c1,3386,?,p1,
1769453825.1323476,CREATED,ca9a98cc-b4e9-40ff-be64-25e4d6db3554,25eb7bcc-29b3-488a-93e3-5e2840478ac9,c4,c1,26,?,?,surb={'id': '0657d75d-5fc1-47a4-9be7-33347e6282fd', 'route': ['p1', 'e9', 'i11', 'x12', 'p1', 'c4']}
1769453825.1983473,SENT,b0aa9970-bf14-4367-9b36-20ed8543f822,782d5cc1-243a-4dec-90f9-e5394fdaa3d8,c4,c1,3383,?,p1,
1769453825.1984665,CREATED,ddff6bd9-633f-4287-a268-fe3cb7592bf8,ec3e9484-9147-4905-ac14-dc1341adaead,c4,c1,26,?,?,surb={'id': 'f31f6c34-6b22-4e2b-a48e-6aa92ccd84f4', 'route': ['p1', 'e5', 'i1', 'x5', 'p1', 'c4']}
1769453825.3318117,SENT,fb828fa9-6f1a-45ff-98ed-1ff8fcde9b79,534cd0f5-784d-4968-ae1b-bb892326f822,c4,c1,3359,?,p1,
1769453825.331985,CREATED,2b778193-a4b1-4840-9546-ec003fc0e452,1115f95b-3850-4aaf-98c8-f81f80c21edc,c4,c1,27,?,?,surb={'id': 'b7a68c58-25e9-43da-adac-c18fa986e14f', 'route': ['p1', 'e12', 'i5', 'x2', 'p1', 'c4']}
1769453825.6359518,SENT,5a88e5ea-a8c9-4d88-b41d-8e4de62e38f9,cfc9756f-87b8-46c4-9f37-ed28476100c6,c4,c1,3370,?,p1,
1769453825.636073,CREATED,16e4b627-d918-4dba-92d7-8a91001cd986,2386b77e-b4cb-4473-bad9-4347c0b4350c,c4,c1,26,?,?,surb={'id': '4a15ec79-3210-4a18-b8f4-67bccf47d569', 'route': ['p1', 'e2', 'i8', 'x2', 'p1', 'c4']}
1769453825.6807868,RECEIVED,3fed28bf-fe17-4168-a430-a3658480fe50,27e6ab2a-f9f4-48b0-b539-1e6143f743b4,c2,c4,27,p1,?,surb={'id': 'adfb6328-2068-4112-ae9d-b6fe67199526', 'route': ['p1', 'e10', 'i11', 'x9', 'p2', 'c2']}
1769453825.7464945,SENT,38dd9cac-1796-4618-bb7b-aba91f981c1a,4427473e-786c-472c-9936-96c55169d62c,c4,c1,3379,?,p1,
1769453825.7465937,CREATED,2db7994c-82c7-49a7-a8ed-83c50057eeb3,18bd5482-db89-4733-8166-6581c072d143,c4,c1,27,?,?,surb={'id': 'c97db808-1c46-491c-913d-8c84108965f2', 'route': ['p1', 'e9', 'i2', 'x4', 'p1', 'c4']}
1769453825.7814364,RECEIVED,8615925e-f6c0-42e5-8290-7c9c8b98d31b,a897c12e-4230-42dd-8df9-dac078571f55,c2,c4,27,p1,?,surb={'id': '97f0e837-495e-4e72-a9aa-dedef2ff1ab2', 'route': ['p1', 'e8', 'i9', 'x4', 'p2', 'c2']}
1769453825.8447914,SENT,3595aef9-9ae9-4885-b10d-6c8cc942a30c,f2c8ad6f-be57-4230-b468-f542bf7071c7,c4,c1,3373,?,p1,
1769453825.8449373,CREATED,aef9437f-80a7-4453-b832-5ed07b358844,3343f768-070f-446a-a2b1-18d1dc04d819,c4,c1,26,?,?,surb={'id': 'f07dff11-350f-42d4-9927-ea46babbae91', 'route': ['p1', 'e9', 'i4', 'x4', 'p1', 'c4']}
1769453825.8614106,RECEIVED,10a5744d-e3a4-4ab0-948e-38b8b4ecb7f1,5094b5a2-a027-41f1-96b8-e1d8fca92b42,c2,c4,26,p1,?,surb={'id': '087cf76a-d9cc-431d-b726-50ae98ea63be', 'route': ['p1', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769453826.051999,SENT,6145a994-0b75-4194-bf1f-b9d770c01214,e086bf58-c645-4e32-894f-645c1b84bf0b,c4,c1,3384,?,p1,
1769453826.0521784,CREATED,0cc8ff66-1639-4ed2-a7b3-6688d6f30128,c5826132-eb37-4ccc-b446-11ab96e5954c,c4,c1,26,?,?,surb={'id': '88aa3b64-8211-4f49-95f1-62a0864b1726', 'route': ['p1', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769453826.069917,RECEIVED,4ca091f9-3137-4e69-a77f-aa17c923cea9,54f4ac33-951b-4afe-bf8d-ec867021cfd3,c2,c4,27,p1,?,surb={'id': '12dd0b5b-55b2-42e9-884f-7d20d3bc0a4a', 'route': ['p1', 'e1', 'i11', 'x8', 'p2', 'c2']}
1769453826.2870932,SENT,3d0a6207-1eea-4310-a30b-432536dabc1f,e2c23dca-ade4-4f19-a2e3-638f7fbf03e6,c4,c1,3380,?,p1,
1769453826.2871957,CREATED,b8c49503-8785-425d-9c33-71a7689699e5,a5d006ae-1159-48b8-beed-e3a96f014057,c4,c1,27,?,?,surb={'id': 'b553996a-1d2c-4c75-8bec-684287ddb1ec', 'route': ['p1', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769453826.7330046,SENT,234ac7a1-dfff-42c0-908f-75880d941447,0ab661ae-6f7e-4b9c-b78a-c8163278a2e2,c4,c1,3379,?,p1,
1769453826.7339811,CREATED,1f260c3c-595a-49f6-ac9a-1164f83570c1,702cca1d-4803-4804-90a0-75cde7808f4a,c4,c1,27,?,?,surb={'id': 'd3c36d7b-a843-4561-9452-aa21d3355d4d', 'route': ['p1', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769453827.0047581,SENT,3482e01f-de91-44cd-b082-4a9ff178f3b3,10e31437-250a-416e-b5d0-3b5f3544ebd9,c4,c1,3395,?,p1,
1769453827.0049057,CREATED,366d74e8-2ab0-448b-b6e9-643ee94ba740,9afa8785-977d-4fd5-a7e7-070ebf3ac7a9,c4,c1,27,?,?,surb={'id': '7e83b8ed-402e-439f-94fd-b3b1d916d708', 'route': ['p1', 'e5', 'i12', 'x10', 'p1', 'c4']}
1769453827.1945527,SENT,0259e7a3-5f6f-440a-863b-bf2de3121f15,766f93b8-16ff-4db4-9c79-0fe00c9e75ab,c4,c1,3388,?,p1,
1769453827.1946537,CREATED,ef3c6891-be0c-4066-9b60-62077632201e,e273f082-9559-4669-b220-6df7b65d0789,c4,c1,27,?,?,surb={'id': '05f4308b-49eb-4682-b975-c4337b040c52', 'route': ['p1', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769453827.2188709,SENT,45feb2f7-2f8b-4c2c-8971-ae2a64a8e1d1,0ba5fed2-5234-4950-b187-40a0e64eabdb,c4,c1,3396,?,p1,
1769453827.2189648,CREATED,1d823971-c284-4945-8304-a15e3e0af52e,4a157ebf-fbf0-4a57-9887-09223593346e,c4,c1,27,?,?,surb={'id': 'fa2a6855-f3d7-4f05-a92c-28c031cb4aaa', 'route': ['p1', 'e12', 'i4', 'x8', 'p1', 'c4']}
1769453827.4951525,SENT,0a30369e-d15a-4ecf-9fd6-a1485765ee8a,f8dd37a4-c364-40b8-9c04-e66bfd802f17,c4,c1,3379,?,p1,
1769453827.4952583,CREATED,0f58fcea-7bac-455a-b707-bd81b94a81f0,5dfecab8-db1d-4627-8f56-06b637bac539,c4,c1,27,?,?,surb={'id': '76087bb5-ed1d-49f0-b791-3265bb545d46', 'route': ['p1', 'e2', 'i1', 'x7', 'p1', 'c4']}
1769453827.5221825,SENT,fe910948-6e8f-4b6b-b60e-bc5a00fe02d2,22995f70-02cf-4b11-b917-566b8f0dad4d,c4,c1,3362,?,p1,
1769453827.5223746,CREATED,cc1170e6-bea4-4930-9677-36593b11053c,9a6686d6-c9b6-4a52-af9f-4c33c8a64d6a,c4,c1,27,?,?,surb={'id': '11050085-9848-466d-bede-30649e360315', 'route': ['p1', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769453827.580315,SENT,49255e14-fdb5-40b7-9859-077ef696e2f9,18bdabd4-3af2-4af3-9548-28f3ddf4499d,c4,c1,3384,?,p1,
1769453827.580414,CREATED,4858265c-a37b-4e63-8f88-cf7040b526f8,0f25ae1f-ae30-4b45-9c77-d8ce9d728fd1,c4,c1,27,?,?,surb={'id': '38e56905-44a1-4f95-84e2-d3683b3def1c', 'route': ['p1', 'e7', 'i8', 'x5', 'p1', 'c4']}
1769453827.6680357,RECEIVED,43d2879b-4f8d-4e50-8085-a7abd49236a9,ab26e93b-3517-49c5-869b-c1fa23d419ee,c2,c4,27,p1,?,surb={'id': 'beabaff0-7808-4dd7-ac0f-311dce68c540', 'route': ['p1', 'e2', 'i12', 'x8', 'p2', 'c2']}
1769453827.9105177,RECEIVED,3d891dd0-7c8a-41c3-958c-84ab8884f343,c7fe16fe-49ba-4ae8-87ec-bffeb941b2e4,c2,c4,27,p1,?,surb={'id': '5cdef0dd-43b1-46ff-b932-e39a97c52e98', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c2']}
1769453828.2276886,SENT,ce5e0901-fbcd-401d-8237-a92f2422cb9a,11fb759b-4c65-4d28-8f4a-3f274559cdd5,c4,c1,3383,?,p1,
1769453828.2278383,CREATED,d00d53f2-a8dd-406a-ab7e-701eb3733858,d629f3ff-5420-4b00-8122-02a0e44bd99d,c4,c1,27,?,?,surb={'id': '61888ab6-4933-4890-b89c-d489ccce11aa', 'route': ['p1', 'e5', 'i7', 'x1', 'p1', 'c4']}
1769453828.2716947,SENT,fef5da93-1fab-45c8-aed7-cd57905f1e00,0c115ebb-4315-4b13-84e2-0800733b82b6,c4,c1,3405,?,p1,
1769453828.2718515,CREATED,96ebd17c-e9a5-4641-9830-b206b540e7e8,b080c65d-71cd-4b72-93ba-7df9f257d542,c4,c1,27,?,?,surb={'id': 'fd690aae-b7d1-4ecb-9ced-d412955657ee', 'route': ['p1', 'e10', 'i5', 'x7', 'p1', 'c4']}
1769453828.3008258,SENT,02aab969-a401-46e4-b382-d6277522e2a7,c2c6ebb6-18c3-439f-9825-c27619f76b3b,c4,c1,3355,?,p1,
1769453828.3009546,CREATED,ce1517b5-7cd6-466f-9d7a-7db3b5f4abc2,1126fcfa-dc99-43db-acfa-0d06491de1b9,c4,c1,26,?,?,surb={'id': '5de0e8d5-06eb-4df9-9d09-9bd54950cf44', 'route': ['p1', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769453828.3376908,RECEIVED,76848711-7900-4931-ae79-2137ba407145,292a39ab-32d8-4a3e-9ce4-fd59420de668,c2,c4,26,p1,?,surb={'id': '5d0ecf63-a3ec-4dbe-8c4a-9d756b0b6118', 'route': ['p1', 'e7', 'i10', 'x1', 'p2', 'c2']}
1769453828.9831917,SENT,eb912e6a-a3af-4ad7-acc7-8cc41f0ba38f,7be5cbf4-b95b-4675-9991-c6aa0e67099b,c4,c1,3372,?,p1,
1769453828.9833403,CREATED,5d72bd03-96f6-4497-a02d-703a5e393689,67cff5b2-c368-42f1-8cce-16276d60da99,c4,c1,27,?,?,surb={'id': '7281a931-400e-4518-82c7-2e18e4e9fa6a', 'route': ['p1', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769453828.992986,RECEIVED,62605f26-3c9d-4f8a-a548-32066dacdb1d,c0709574-ba80-4ca3-bb83-9da8d6b6c3bf,c2,c4,27,p1,?,surb={'id': '5269ac48-224e-4bd0-b42f-eaab3fea8513', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769453829.0115082,RECEIVED,1d56f758-9672-4130-9cc9-18d6b05c6151,3c01ee99-be08-4a21-92fd-bf49e194143c,c2,c4,27,p1,?,surb={'id': '92aa0ce3-e4a5-430e-b696-c74ecda0b1cc', 'route': ['p1', 'e11', 'i8', 'x7', 'p2', 'c2']}
1769453829.2268484,RECEIVED,a3fa136a-ba5b-46ad-bfaa-d0cf2250ff5e,8b9dd5f3-6e57-45ff-8922-558e0f2c920f,c2,c4,27,p1,?,surb={'id': '28935b59-daf5-46dd-85e1-c21ee59ccde1', 'route': ['p1', 'e3', 'i10', 'x11', 'p2', 'c2']}
1769453829.376378,SENT,c71b986e-c084-4cbb-84b0-37b62e7ecdff,3944b15c-66e3-4a57-a98f-ef94fc0f91aa,c4,c1,3376,?,p1,
1769453829.3767068,CREATED,3cfe2661-6a50-499e-975b-858e4be90b30,e0717d85-48a5-49e3-85b8-bda5bbc03568,c4,c1,27,?,?,surb={'id': '906f07ac-8e31-42aa-a5cf-132bc4a0f161', 'route': ['p1', 'e12', 'i6', 'x2', 'p1', 'c4']}
1769453829.9827309,SENT,9688d986-9055-4077-b96b-8a2af34bb3b7,908cc0b6-9b68-4c92-8483-507a9bf57520,c4,c1,3383,?,p1,
1769453829.9828603,CREATED,abd52b87-b946-48b0-a230-6537e865e0c5,38117132-77fb-43af-a386-eca41fcfbfcc,c4,c1,26,?,?,surb={'id': '73db3e47-baee-4a7b-a45d-1f46ce6d7089', 'route': ['p1', 'e3', 'i7', 'x3', 'p1', 'c4']}
1769453829.9964702,RECEIVED,67a072e0-ada2-41e2-8156-f780867613c8,cd641cfb-08f5-4d93-b858-9010cde76673,c2,c4,27,p1,?,surb={'id': '2fc6b09b-7503-4ffb-8d1f-c06bbdaf4003', 'route': ['p1', 'e4', 'i1', 'x1', 'p2', 'c2']}
1769453830.2672827,SENT,9d3fdafe-35ec-4b58-a6e2-805b546a612f,faf31f32-b2e4-465b-a91a-b0a65c9dd6ef,c4,c1,3380,?,p1,
1769453830.26799,CREATED,7b31a63a-07bd-4452-9f1c-ed3bfa5deedf,e67b7dde-0242-4775-b468-36b9c0d8e010,c4,c1,26,?,?,surb={'id': '95457824-6c78-4381-9e5c-399fee554e1b', 'route': ['p1', 'e11', 'i11', 'x2', 'p1', 'c4']}
1769453830.5928519,SENT,5ae4d8a3-af51-40e1-88bb-40bf578f61fb,dedec191-f09b-46d2-a9a4-8f6f43267c35,c4,c1,3376,?,p1,
1769453830.592981,CREATED,022b730c-95a5-46c4-91be-42bc70cf4976,dba4cc0e-06f9-4422-b60f-2012dac0a1c0,c4,c1,27,?,?,surb={'id': 'ddf7c566-1291-4ee0-855d-86887b9ba826', 'route': ['p1', 'e12', 'i4', 'x10', 'p1', 'c4']}
1769453830.657074,RECEIVED,10450426-db7c-44eb-81ff-740b02ae70a8,3e4a04c2-4d3f-4a23-868d-4503763ff247,c2,c4,27,p1,?,surb={'id': '7eaed3e9-3131-4420-b534-a74a99cff142', 'route': ['p1', 'e1', 'i3', 'x3', 'p2', 'c2']}
1769453830.8031456,SENT,add73ac6-2322-456a-8679-2a216049373a,6265657b-2420-4b53-994d-739c48d0f13d,c4,c1,3387,?,p1,
1769453830.8032823,CREATED,5d859126-67c0-46fa-b948-509b6a733595,fc8e6559-c150-411c-9e7b-8d37c34126c7,c4,c1,26,?,?,surb={'id': '202b16ee-111a-4994-9815-48ae37242e52', 'route': ['p1', 'e10', 'i12', 'x4', 'p1', 'c4']}
1769453830.842303,SENT,b93cef0f-a54c-47e5-9b5c-e1d9b665bf4d,48796295-d42f-4b3d-821c-0e5f3332e342,c4,c1,3408,?,p1,
1769453830.8424451,CREATED,ce75740b-b678-48f5-9977-62ceb7717049,3bde60d0-42a4-4564-a359-3381943d04c0,c4,c1,27,?,?,surb={'id': '75b0ad88-ad83-4737-a7ae-f33b87e4b261', 'route': ['p1', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769453830.944876,SENT,0d91dce3-a1e0-4a83-899e-eb19fe9a4a4d,b4481747-f0cd-4f9e-ad13-88b3bc5ce636,c4,c1,3383,?,p1,
1769453830.9450045,CREATED,c4911e6c-f823-4f9a-a05b-17cda0db7d90,336d0722-5faf-4e9b-8f8a-6229ca3edd8f,c4,c1,26,?,?,surb={'id': 'ed1cf81d-9419-4da3-b6aa-117408116b69', 'route': ['p1', 'e1', 'i9', 'x6', 'p1', 'c4']}
