timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394420.5143616,SENT,4698923d-ca94-4a4c-a16c-5436c3cc07e0,f13d0455-0bf6-41de-8d3f-ef9573b53413,c2,c5,3371,?,p2,
1769394420.5145197,CREATED,8e641d11-d5db-453d-8f41-109c198f2819,0c433807-9e1e-4aca-a543-e81c31030b2c,c2,c5,27,?,?,surb={'id': '7bf7d4ba-5204-4724-ace0-887fa1366f46', 'route': ['p2', 'e8', 'i5', 'x9', 'p2', 'c2']}
1769394711.3028626,RECEIVED,3b396691-4065-4324-a839-e86c7df80f41,0972f2ef-009b-4554-9110-3e40478c626e,c4,c2,27,p2,?,surb={'id': 'c4a290b2-7ed8-4ba2-897c-0292c9a7afd8', 'route': ['p2', 'e10', 'i2', 'x8', 'p1', 'c4']}
1769394711.7033095,SENT,26d43561-4892-4b4a-b6bd-f0e9aaa380f2,24b31b85-faa0-4c16-8fa3-da563e1aee0f,c2,c5,3379,?,p2,
1769394711.7034104,CREATED,0cfc4514-8f27-4d77-bfe1-f785227a210c,1f2687d2-5d69-4bee-8167-bc3453f676d0,c2,c5,26,?,?,surb={'id': 'b3ad6c00-598c-4a10-a46c-aa6224a5f0f6', 'route': ['p2', 'e5', 'i3', 'x8', 'p2', 'c2']}
1769394711.8573153,RECEIVED,a890c502-0a1c-4164-aef7-849b3a2f88be,44f437f9-03c0-4b2e-aea0-ce378a73e4a1,c4,c2,27,p2,?,surb={'id': '9e200522-d59b-4279-92d2-37f4a446abe9', 'route': ['p2', 'e5', 'i11', 'x4', 'p1', 'c4']}
1769394712.2196934,SENT,df62bb76-d1df-4722-9982-bc9c33ad1d70,bbf9becf-26e3-4aa9-8c71-fe0fadd1e5af,c2,c5,3374,?,p2,
1769394712.2198389,CREATED,c956b832-9a39-4a8f-905e-c022a095d4b9,071b74c9-9572-46ef-a882-92689d878ccb,c2,c5,27,?,?,surb={'id': 'da46e799-3872-4c96-9651-f262fcd90e7b', 'route': ['p2', 'e3', 'i2', 'x2', 'p2', 'c2']}
1769394712.3072858,RECEIVED,f1902b78-03f5-4dfe-b045-f1d8f6dc274e,10d65df3-eeab-4afb-8a6b-40e322237e96,c4,c2,27,p2,?,surb={'id': 'aff911a3-8bd1-4cc3-801f-59e4e96de0ef', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c4']}
1769394712.9303696,RECEIVED,604bc6ae-2259-46e4-b03b-f58bcb77be72,5b91493b-ee45-4692-a816-753230e0ed0c,c4,c2,27,p2,?,surb={'id': 'c1787851-f1a6-4cc8-8841-0a1839dccf0b', 'route': ['p2', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769394713.237106,SENT,7309fcd3-0cd1-479d-bd13-2f73d3f6c77a,2e0487c7-fdea-4270-bed6-829d1a374d6b,c2,c5,3372,?,p2,
1769394713.237204,CREATED,8c8f2dfd-6154-45a6-8b5b-6269cbfe0929,19c0f2ef-e695-4b53-8ab9-ce3aa29baf69,c2,c5,27,?,?,surb={'id': '698096b1-4379-41b4-801d-346581846a21', 'route': ['p2', 'e8', 'i9', 'x5', 'p2', 'c2']}
1769394713.4051101,SENT,18066c2e-6477-4fe2-a399-ea8252ec3b68,63acf282-43f9-4773-9091-2fe31fe6d916,c2,c5,3380,?,p2,
1769394713.4052207,CREATED,962b374a-c978-432c-934c-cc9c4d50b6b9,fbbf4100-f0b7-4c52-9836-8cdcbde6951c,c2,c5,27,?,?,surb={'id': '83c3842d-cfdf-466d-8b35-f25e76b8c86a', 'route': ['p2', 'e4', 'i3', 'x4', 'p2', 'c2']}
1769394713.562542,SENT,eee02166-ecda-41c1-bfb6-4596b2c29806,38f982eb-a788-4cf9-a503-cb1b41904224,c2,c5,3374,?,p2,
1769394713.562643,CREATED,408188b9-fea2-4e01-95c3-f87a0d60c00c,f167164a-e317-469d-b9a1-70b0e3803198,c2,c5,27,?,?,surb={'id': '3592b98f-5caf-4c40-af4e-c220e5995086', 'route': ['p2', 'e1', 'i5', 'x3', 'p2', 'c2']}
1769394713.9987304,SENT,0fa6c719-4f72-435b-ad5e-79754c8eccc0,09693ce0-c510-48c0-9924-81d7ed20d02e,c2,c5,3406,?,p2,
1769394713.998879,CREATED,02d06f10-c0e9-42d1-b7d1-e7cd4c5d89f9,ce776cf6-b616-4f15-8644-1350225b96fa,c2,c5,27,?,?,surb={'id': 'bec7e6c2-f673-4855-ab08-3bfab5e8f131', 'route': ['p2', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769394714.2493773,SENT,a817e853-4293-42bf-b1ce-f762cb642dc3,d031fdef-d4a4-4576-888f-03c94d4cc7cb,c2,c5,3380,?,p2,
1769394714.2494543,CREATED,5847d558-8bc6-441a-b47e-b130df907ea6,e175c0fd-dde3-40c7-8a50-c13b93ef7f4e,c2,c5,27,?,?,surb={'id': '0b008fae-a6b6-4696-a064-53ff6ae704ae', 'route': ['p2', 'e10', 'i5', 'x3', 'p2', 'c2']}
1769394714.258889,RECEIVED,c1127026-3089-4a0d-b876-4bf6ef0689ec,d2469abf-6250-4101-8827-811b079afcf2,c4,c2,27,p2,?,surb={'id': 'b46ca835-3d1a-4ca7-92eb-817060f2b2a7', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c4']}
1769394714.5939434,RECEIVED,7e63d103-cbd1-48f6-ad5a-7c9ea72eda7c,7c70a9c2-049a-4850-a496-4f8eb80512a3,c4,c2,27,p2,?,surb={'id': '9076ada6-4c8a-46cc-a3a2-952f2b69b551', 'route': ['p2', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769394714.6003392,SENT,96bf7234-4b89-48df-b5b4-621a544f9990,445ac624-45ce-4e6f-91b6-85fce7ded078,c2,c5,3384,?,p2,
1769394714.6004872,CREATED,f40236a5-8af7-43d7-8030-786a9bcecda2,2c82f2e4-d08d-44d0-ad9e-dc74aa08fc7f,c2,c5,27,?,?,surb={'id': '455c3032-4ec1-46a0-a7c3-0235293ddaa3', 'route': ['p2', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769394714.6970148,SENT,058fe671-2802-4c83-905f-540b2f98ae6e,85801370-52f2-46da-b9dd-7841144ebcd6,c2,c5,3387,?,p2,
1769394714.6972885,CREATED,a7ad1f6b-84af-4122-9af5-f6b1d1ad7fa0,417e7fb3-cea8-443d-89ec-769eea07ddf7,c2,c5,27,?,?,surb={'id': '298ef937-51d0-4d61-b214-cfda409cc90f', 'route': ['p2', 'e11', 'i2', 'x12', 'p2', 'c2']}
1769394714.6989968,RECEIVED,a0c3e9e3-a392-45fc-92f5-c57fd957428e,593fe2aa-228e-40b2-8659-1930f6d03bce,c4,c2,26,p2,?,surb={'id': 'b86aa59c-eb31-4e96-a217-ca99048426d6', 'route': ['p2', 'e12', 'i5', 'x6', 'p1', 'c4']}
1769394714.847492,RECEIVED,fcc1b350-00ef-41c9-93d3-056d71e5f0d7,e1fb1660-8064-45e4-a5b2-2bc9b90b4cb4,c4,c2,26,p2,?,surb={'id': '6b297dda-376f-4a49-bd40-a160d24a604e', 'route': ['p2', 'e8', 'i12', 'x10', 'p1', 'c4']}
1769394714.8597412,RECEIVED,6059d550-c925-4f0a-9267-a55636a57e45,e67fd8bf-fd24-4fc9-bbcd-deddb6fd2dec,c4,c2,27,p2,?,surb={'id': 'adabe7af-c8dd-46f8-a5e2-af51a3d59576', 'route': ['p2', 'e6', 'i10', 'x10', 'p1', 'c4']}
1769394714.9057498,SENT,52a67f30-487c-40a6-99df-b6f333e1205a,f0c225a8-efae-406f-b024-0848b7973b0b,c2,c5,3385,?,p2,
1769394714.9058971,CREATED,b1e3e485-c6c2-4f16-8318-a9c13e73b305,f4f101eb-b9fb-4c1f-a656-c5ff8e60af88,c2,c5,27,?,?,surb={'id': '2688de6a-79bc-46e2-820c-97de06e64c81', 'route': ['p2', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769394714.9901187,RECEIVED,8854b155-e723-46f6-b49e-78b35ab42d5f,dd244f61-a8b0-4846-894b-e3facc180dc4,c4,c2,27,p2,?,surb={'id': 'e7f3c934-1db0-4541-a9e0-5e6eb68df8fc', 'route': ['p2', 'e3', 'i7', 'x1', 'p1', 'c4']}
1769394715.004865,RECEIVED,ec8a3832-8a2d-4b7d-b287-00279f926915,9bd513c7-6378-4fd7-98fa-856da95c7c81,c4,c2,27,p2,?,surb={'id': 'a475f0d5-3652-442d-8db9-9032421da23d', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c4']}
1769394715.2176635,RECEIVED,830a5f7e-f049-4f8f-9673-465cd54dea4d,0105e08f-c475-4821-95e4-668ba7f71d92,c4,c2,27,p2,?,surb={'id': 'caab5bc0-a251-4eaa-86d2-9620c41fb703', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c4']}
1769394715.2503636,RECEIVED,e7affebd-e9f8-4dc9-8f5f-adf612289b5f,8bee34bc-166b-4453-8dbb-0f45d01e912d,c4,c2,27,p2,?,surb={'id': '6870373f-7d42-4ca2-89dd-764755f91f50', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c4']}
1769394715.6667488,RECEIVED,0b273768-43c4-4c00-8544-f86c48137926,893f6823-a5da-47c4-b8e0-a2bf76cabb2c,c4,c2,27,p2,?,surb={'id': '48968845-eae3-41c1-8be4-7e1187028570', 'route': ['p2', 'e10', 'i9', 'x5', 'p1', 'c4']}
1769394715.7015653,RECEIVED,9c0fa216-c513-4c9f-871a-afb02008231f,79e93bef-66fb-443d-bc5f-ea26013215e5,c4,c2,27,p2,?,surb={'id': '17789ff3-c35a-44ae-9250-e848d1749540', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769394715.7401898,SENT,4ceb52af-9c09-4040-8568-27628cd29bc8,26365a17-3f65-4cd7-8bb1-700e5f93249b,c2,c5,3371,?,p2,
1769394715.7402637,CREATED,9dc4964a-e09f-4b94-9874-7febc385fef9,81d09123-699a-456b-a8d8-38146b98735b,c2,c5,27,?,?,surb={'id': 'c370e53e-3880-4a0e-8df9-fd8c504faa8a', 'route': ['p2', 'e1', 'i7', 'x7', 'p2', 'c2']}
1769394715.8336494,SENT,d81a6250-8ff7-49b9-bb03-b0794f59ff76,54080b36-2a55-4e8b-bd2d-e09b291cf4f3,c2,c5,3376,?,p2,
1769394715.8337798,CREATED,0f2bd554-3fee-4cd0-b6f4-d8509a2868ce,db09e23b-3b10-41cb-b4e3-713bdddef72b,c2,c5,26,?,?,surb={'id': '99642ed5-5d21-440b-b80f-0554f6f25ba7', 'route': ['p2', 'e2', 'i9', 'x3', 'p2', 'c2']}
1769394715.9262815,RECEIVED,85439773-7b9b-4df4-8344-19e0642179d7,faf22f9a-c08c-43eb-a49e-b1acd0b6449e,c4,c2,27,p2,?,surb={'id': '200d7cd2-9784-4eea-81dc-0a7d49b0ed63', 'route': ['p2', 'e10', 'i9', 'x11', 'p1', 'c4']}
1769394716.340651,SENT,661bfa8b-93f6-4fa5-9d74-ba80104c2b43,c3f2c68f-cc09-4f51-86ca-40af399f1b23,c2,c5,3359,?,p2,
1769394716.340796,CREATED,074e1a2e-6403-4130-9f8c-7e1c01074acc,e8901073-472e-44b1-b539-112101cc6851,c2,c5,26,?,?,surb={'id': 'ce37870b-9394-44d0-89c3-0d923568cfdd', 'route': ['p2', 'e1', 'i6', 'x12', 'p2', 'c2']}
1769394716.420106,RECEIVED,d398387d-693e-4f23-a717-78f60152ff4b,dcb1ca9d-99cf-4ad8-9218-b76f9c430726,c4,c2,27,p2,?,surb={'id': '098351f0-c928-459a-a7b4-0d0d24cc7da9', 'route': ['p2', 'e4', 'i10', 'x6', 'p1', 'c4']}
1769394716.5087261,RECEIVED,4fd6f4ce-c10f-4f16-aa61-4fab9f6f500b,cabb6533-7d0f-4770-bc79-1c1cb76c334b,c4,c2,27,p2,?,surb={'id': '6c9f30fb-0e14-4bcf-bba4-f2a09b1ad45d', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c4']}
1769394716.523314,RECEIVED,07075c49-e364-47d1-a463-1e31c71908c3,717c392a-cc1c-49d5-b404-c1d73a84ec47,c4,c2,27,p2,?,surb={'id': '029ac4ea-cd90-498d-8f5a-c14152c15d80', 'route': ['p2', 'e9', 'i12', 'x4', 'p1', 'c4']}
1769394716.5727713,SENT,ea62a224-bfcb-4fa5-a51b-ec3a3baacd59,be047e21-5e2b-49b3-939e-e95437103944,c2,c5,3383,?,p2,
1769394716.5729194,CREATED,d26324d7-6d75-4cc2-b533-5118b235a586,b9f5d1c9-451f-43d9-89ce-e3877ae0e400,c2,c5,26,?,?,surb={'id': '126e9045-95e2-4a39-826c-ff1fcffef919', 'route': ['p2', 'e8', 'i2', 'x7', 'p2', 'c2']}
1769394716.5810266,SENT,3fe04b08-c4d1-4e84-8802-5f96e397eca6,09e793c1-8b67-457d-9851-d53071277b86,c2,c5,3371,?,p2,
1769394716.581779,CREATED,dd02904c-38e1-4ea8-a94c-cde9ea96b3ec,23bb2ba1-8b35-4fe0-bc35-5874b4ae930f,c2,c5,27,?,?,surb={'id': '76c0e4d2-1a25-4489-a06b-3ee65540dc97', 'route': ['p2', 'e12', 'i9', 'x1', 'p2', 'c2']}
1769394716.611588,RECEIVED,cefe94b0-4f5f-49dc-88c2-27d931bc3248,4a8b25ee-1f0e-4e9a-a8f8-27f3bff32a1e,c4,c2,27,p2,?,surb={'id': 'f0118d8a-0b41-45ca-8d70-75564cc81fd3', 'route': ['p2', 'e9', 'i7', 'x11', 'p1', 'c4']}
1769394717.2543783,RECEIVED,02d4c0dd-0f95-4b84-b376-da98b00ff568,de1db239-d025-4d43-a55e-e59b1e4a0b2d,c4,c2,27,p2,?,surb={'id': '0a619a3a-b0a8-4dcd-8093-1aa7d5f091ad', 'route': ['p2', 'e5', 'i3', 'x6', 'p1', 'c4']}
1769394717.7563865,SENT,2a7e4ce1-cef2-4ddc-947b-a0ca8f3a5cf7,bf399567-a979-413f-862b-473d768a9280,c2,c5,3393,?,p2,
1769394717.7564957,CREATED,b4386e7c-ea99-4eea-ae52-2b1136727fb8,0ddbc7b1-dab5-4b6d-9604-0ca716003b33,c2,c5,27,?,?,surb={'id': 'd7b7e25e-a88c-44d1-a64c-e5667e15cec1', 'route': ['p2', 'e7', 'i10', 'x4', 'p2', 'c2']}
1769394718.0334694,RECEIVED,5f8fca77-20a4-41dc-84e0-e9eaaa88f4eb,42f32bc1-dcc7-492d-be4c-3e6894b610d8,c4,c2,26,p2,?,surb={'id': '40312504-ea18-46fc-8e77-0bb1c18cd019', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769394718.0453975,SENT,0853a6ac-1fcc-4c69-8509-f3e0d10cdc23,227c7b3d-b198-4d10-844b-54f2b1d26bd8,c2,c5,3383,?,p2,
1769394718.0455043,CREATED,7d436a88-f935-419e-a365-7627b795cc8e,1efce869-bbf5-4886-ab08-6221b9a223e5,c2,c5,27,?,?,surb={'id': '3b1e9320-3d57-4257-b563-b2626b04cbb9', 'route': ['p2', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769394718.172002,RECEIVED,6257edd5-6f9c-45fe-b359-042cd81859b7,10313df1-de4f-42b7-88d6-39ec7afc21e3,c4,c2,27,p2,?,surb={'id': '804a271c-0e24-4c2e-b1a0-4caed733e4ce', 'route': ['p2', 'e6', 'i9', 'x11', 'p1', 'c4']}
1769394718.2293625,RECEIVED,f2882a00-754d-4fcb-ae5d-7209570fb859,49559feb-2276-4eb8-9976-86f65eb3d035,c4,c2,27,p2,?,surb={'id': '79213bdb-c33d-44d8-9c6f-e54fb3a36d84', 'route': ['p2', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769394718.3356502,SENT,a4658ce0-d384-4f71-92b1-62bba48a453a,1cf6360b-2e55-48b9-8da9-30676ea3b464,c2,c5,3377,?,p2,
1769394718.335704,CREATED,9d0b25ac-3331-44d2-a15c-7ffaa65134fd,c11fa9a4-2f0d-4fa8-b940-50acaa92e797,c2,c5,26,?,?,surb={'id': 'ec09af5a-8e6a-4add-bca8-10b36d767460', 'route': ['p2', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769394718.535694,RECEIVED,1b0f45e1-3584-48af-a8f6-1579235d65c2,c8f635f1-4355-4836-846b-2e908325d0d1,c4,c2,27,p2,?,surb={'id': 'c2ca43b3-09df-4029-b2e9-3c9ab49f57b3', 'route': ['p2', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769394718.6656504,RECEIVED,430fe987-1aaf-4c81-891f-04952aba60e4,188078e5-437b-4f7a-b459-303f84532fd0,c4,c2,26,p2,?,surb={'id': 'e3c721f5-06df-4477-9812-34726f06b726', 'route': ['p2', 'e4', 'i11', 'x11', 'p1', 'c4']}
1769394718.917227,RECEIVED,070dc113-7ee2-4d81-b5bb-04f57df722d8,9bac5a28-7d6c-4235-8cfc-3868067bdfbb,c4,c2,25,p2,?,surb={'id': 'b9edab1a-8347-4490-9cf7-473a39e9e9db', 'route': ['p2', 'e1', 'i12', 'x2', 'p1', 'c4']}
1769394719.1842618,SENT,4c983725-a7fc-42f1-9daa-7e7b3fb73bac,70d71b37-5f62-49fe-9a42-8aab680112d2,c2,c5,3400,?,p2,
1769394719.1843617,CREATED,efb19288-5282-4b5f-be16-bc1378bd9b7d,63fd38c7-05b6-49ad-9575-50538db2b2c4,c2,c5,27,?,?,surb={'id': '42a49cea-9ae1-4abc-b3bc-b5a3a25f1aba', 'route': ['p2', 'e12', 'i10', 'x4', 'p2', 'c2']}
1769394719.2807922,SENT,c8e407fc-9b20-4d0f-b0cc-ae80aecc9e2f,b1c8a932-aa54-4d13-a5ce-82516cf98341,c2,c5,3379,?,p2,
1769394719.2808893,CREATED,5ff8f92f-9179-4a72-9bbb-5d50dde122b8,e1b19625-c33e-4507-8eec-b707d9f60ecc,c2,c5,27,?,?,surb={'id': '99516d20-7779-455b-9474-e499a7af9ddc', 'route': ['p2', 'e2', 'i3', 'x7', 'p2', 'c2']}
1769394719.3118508,RECEIVED,ed453883-6921-408f-a516-f034397f9ab5,75bccedb-552e-4c9c-925c-6861732b9ae0,c4,c2,27,p2,?,surb={'id': '90b71131-dabf-4d0b-b8f8-0d56c19af36d', 'route': ['p2', 'e2', 'i4', 'x2', 'p1', 'c4']}
1769394719.3143156,RECEIVED,eade6fcf-9c29-4690-9349-c48b47efb1a7,d8a9793c-1ddf-4185-8be3-abd809c4b5f4,c4,c2,27,p2,?,surb={'id': '3121e007-8042-4760-b601-f9d49f29281d', 'route': ['p2', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769394719.318608,SENT,9fd07b1b-c800-44d3-9e29-6d7c60b86ace,a59bbc40-5466-4086-8973-b67914c23924,c2,c5,3371,?,p2,
1769394719.3187072,CREATED,938a5707-0a62-49a3-a757-301a3c2d9d26,7bf2946d-9d0a-42bc-8fc6-1c3dc620098b,c2,c5,26,?,?,surb={'id': '7ba07016-0053-4c9e-8d73-ca73f6123d91', 'route': ['p2', 'e7', 'i4', 'x6', 'p2', 'c2']}
1769394719.4869568,SENT,9937e385-f76d-4eb4-940c-8f71c89b456a,7b3aaad2-2308-4e55-a5db-7ddbd7190866,c2,c5,3393,?,p2,
1769394719.4870384,CREATED,24597268-ea90-4570-bd07-d53eef55769c,843e5df5-5d0f-4aa3-a07b-c1b96c63b903,c2,c5,26,?,?,surb={'id': 'fad9d708-4775-4fe5-95bd-f1bb291a0a39', 'route': ['p2', 'e1', 'i12', 'x10', 'p2', 'c2']}
1769394719.5929902,RECEIVED,e00f5cd0-ee22-4c83-9726-dfeade9f2170,38c1153e-9a9c-4d51-b896-c640aca54457,c4,c2,27,p2,?,surb={'id': 'bb9b14a2-6897-4587-be14-6689516236cc', 'route': ['p2', 'e3', 'i12', 'x11', 'p1', 'c4']}
1769394719.6839626,SENT,a7fcc193-be8c-48d1-89ad-f61504b4f640,314f4132-e1b2-4736-a080-a142fcbe2540,c2,c5,3381,?,p2,
1769394719.6840394,CREATED,5781db4a-99c8-419d-80e3-f0df447de39b,9aa757a2-7fbf-44a6-991c-ad6608f30d81,c2,c5,25,?,?,surb={'id': 'a89b8937-335a-479e-ae6e-29ce0d081093', 'route': ['p2', 'e3', 'i4', 'x2', 'p2', 'c2']}
1769394719.7221506,RECEIVED,5f4dcab1-961f-4e5b-b041-30084639551f,4fbfd14f-4e6a-4a0c-86cf-a6bc798cedba,c4,c2,27,p2,?,surb={'id': 'ec3689fc-9cb6-4bc7-99ff-6258d632020c', 'route': ['p2', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769394719.8776724,SENT,1556104a-6df4-4b61-98b4-23ef9f3f3500,cb54dc19-c284-432b-8df7-9d86a309d2cd,c2,c5,3367,?,p2,
1769394719.877762,CREATED,52f4591b-698b-47fa-9991-270ee96ab54c,38eab5d7-f846-4a55-9cde-d1f69f3ce227,c2,c5,27,?,?,surb={'id': '15612d59-b141-4dba-ae10-660fc7344d4c', 'route': ['p2', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769394720.0299997,RECEIVED,ab060ff9-7c47-48ce-8628-880aaa6ff515,04732353-3127-432a-a0ea-da7afb5e8383,c4,c2,26,p2,?,surb={'id': '504ca269-932f-4022-b8ba-62783e8b6e60', 'route': ['p2', 'e3', 'i4', 'x2', 'p1', 'c4']}
1769394720.1241815,RECEIVED,19bb5664-f228-48a8-a2ec-9d2da0d648b3,ff251be5-7b67-44b4-8bfd-2b543cc4f61e,c4,c2,27,p2,?,surb={'id': 'e6db9585-6d13-4138-a9fc-422a407d1131', 'route': ['p2', 'e2', 'i4', 'x12', 'p1', 'c4']}
1769394720.164897,SENT,8382bcee-8509-4d77-9c48-adff7f3c6c3a,9e5ff0b4-b92b-47bf-a083-b89186bb5931,c2,c5,3392,?,p2,
1769394720.1649876,CREATED,307a0b26-edac-4dd6-95d0-3f2e6c0bf66d,7f04eaa8-e262-451e-9b4e-e8121c90450b,c2,c5,27,?,?,surb={'id': '7b8ba63f-65be-497b-a7f8-057e1ddf7856', 'route': ['p2', 'e3', 'i7', 'x10', 'p2', 'c2']}
1769394720.2212718,SENT,6503cb9a-e366-432d-81d7-d534928b9b57,5091ba8e-6a6e-41fa-904b-9b5d9568d13f,c2,c5,3371,?,p2,
1769394720.221364,CREATED,07890a1f-8b00-4f61-9e42-e1ae8d13b0bb,e32e7431-128e-455a-8ccf-ddf3ccce2679,c2,c5,27,?,?,surb={'id': 'f1783496-420e-4552-bb6f-da1c2fe57f31', 'route': ['p2', 'e2', 'i7', 'x11', 'p2', 'c2']}
1769394720.5484035,RECEIVED,649e5699-4dc9-4999-80e2-b57d6a6aa4dd,6d9b7168-f897-4608-b654-5f0da3de23ea,c4,c2,27,p2,?,surb={'id': 'e7f49604-1ae9-404f-9174-2d936612c102', 'route': ['p2', 'e4', 'i3', 'x2', 'p1', 'c4']}
1769394720.6943707,RECEIVED,afb1f50d-8ac0-49c0-ade0-4b342dcff000,14603ccd-82b1-42de-ae93-32d2a1efd3d0,c4,c2,26,p2,?,surb={'id': 'dcaae2da-8b0d-4dcc-ab8f-c11d888d5973', 'route': ['p2', 'e1', 'i2', 'x4', 'p1', 'c4']}
1769394720.7838876,SENT,2b02963e-baf7-4062-8baf-f2cfc3826f5f,9fc67390-6256-463f-a7b1-c48a204ceaf5,c2,c5,3360,?,p2,
1769394720.7841263,CREATED,a4f4e6de-4812-4aee-bf03-52088f030eb7,1840a953-cf6f-4ce5-be33-a0ff56ba2d6b,c2,c5,27,?,?,surb={'id': '2b958e51-862b-41c6-9a74-6b8e217aa333', 'route': ['p2', 'e12', 'i7', 'x2', 'p2', 'c2']}
1769394721.093757,SENT,0600e371-ecc7-411d-bd67-4cd9322e25b9,75e1fb76-84ac-445b-9bd6-7e8fa2f82588,c2,c5,3384,?,p2,
1769394721.093832,CREATED,8220836d-039c-49ba-ba5c-55cbe5a19528,95435476-6132-4e4b-91ef-990647404812,c2,c5,27,?,?,surb={'id': 'f47e79a8-14e9-4ab9-a14e-3e21fc677a72', 'route': ['p2', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769394721.1215932,RECEIVED,ab6ff2e3-2277-4378-9f29-3c0cd2434606,8ea5a633-2824-4f38-8e31-dcbddd6631df,c4,c2,27,p2,?,surb={'id': '7c9acdc5-e33c-4f63-87e3-80528156e74e', 'route': ['p2', 'e3', 'i9', 'x4', 'p1', 'c4']}
1769394721.1482196,SENT,9aeab933-66a2-40fb-8781-6e9f7cbb0a64,095acb38-cd43-411d-89b8-e518762d4101,c2,c5,3376,?,p2,
1769394721.1482942,CREATED,bf5378d4-3c1a-4820-b353-3221cf657564,740dc8cd-183e-4426-8642-efe05d9912a5,c2,c5,26,?,?,surb={'id': '54629340-3704-4af1-87f3-b8f473803daa', 'route': ['p2', 'e2', 'i11', 'x1', 'p2', 'c2']}
1769394721.721454,RECEIVED,3a1bcd84-c43b-4c00-a097-5a4848aa2d63,f83e0fbe-8825-43b1-999b-f813440e7cd1,c4,c2,26,p2,?,surb={'id': '2904ed23-ec4b-45bd-a6dc-aa8294ee5863', 'route': ['p2', 'e12', 'i1', 'x2', 'p1', 'c4']}
1769394722.2420835,SENT,4813041a-2f1e-4dfe-be12-f778fb2e784f,29d0558a-5d53-4798-9939-68217e23a8e7,c2,c5,3401,?,p2,
1769394722.2421465,CREATED,774bdfe4-93cc-4b08-9ac4-0e82a6090a19,df0acc96-d443-4a64-87f8-e3efd15a638c,c2,c5,27,?,?,surb={'id': 'c7f5dcb4-bfbb-4f6b-b41a-4cc04544d20d', 'route': ['p2', 'e4', 'i7', 'x4', 'p2', 'c2']}
1769394722.3657165,RECEIVED,1bedbdbe-3c25-424b-843f-879d9a0a66fa,d72f03ff-d58f-4c5c-bb82-b1492ee94246,c4,c2,27,p2,?,surb={'id': 'bbf46ba1-8f5b-401c-bcd0-13a88d59bac0', 'route': ['p2', 'e5', 'i8', 'x2', 'p1', 'c4']}
1769394722.4005313,SENT,c3153015-3c4f-4a02-bc07-011a5e3a17d1,bd027a3e-b7ef-458a-bb88-2dfe5bca64dd,c2,c5,3400,?,p2,
1769394722.4005907,CREATED,8f6d1ff9-8cfd-48db-8d41-d7a7fbd73a46,53f5afcb-fdfa-4645-866f-49a631002608,c2,c5,27,?,?,surb={'id': 'ede8c7ea-48ae-42e7-ba0f-92bc02be5252', 'route': ['p2', 'e7', 'i12', 'x11', 'p2', 'c2']}
1769394722.546486,SENT,2e7d5e5a-870f-490a-9d80-26b01bafe6f5,7bb752d0-d394-4c75-bdd0-d6cfbf2841ca,c2,c5,3359,?,p2,
1769394722.5465481,CREATED,58c5c95d-a0ff-49e5-b3c4-7d0e208b459d,08353b93-646f-4031-b17c-8cb2c4285cdc,c2,c5,27,?,?,surb={'id': '5fdad710-98b5-441f-8d2a-145ceee7a11b', 'route': ['p2', 'e3', 'i6', 'x3', 'p2', 'c2']}
1769394722.7167072,SENT,0e6f73e4-aa3c-4b28-aab5-40a796383fc2,761ac4a2-350c-41a7-99b6-9397303f7e29,c2,c5,3400,?,p2,
1769394722.716793,CREATED,7405be88-d384-4a10-91eb-ded8534621ea,fed333aa-e8d4-42e6-ab95-9a37c8a7ceb4,c2,c5,27,?,?,surb={'id': '6e8db32c-9ee8-4f44-8c04-9e45ecc4f75c', 'route': ['p2', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769394722.9457974,SENT,be891b03-0088-48ef-9ce1-0fb55cc5df84,ad0e2d9b-0bc1-4162-9258-b3b3c9d1acba,c2,c5,3371,?,p2,
