timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394905.1311023,RECEIVED,c504f2ae-e004-44d7-a699-e9878476e186,03327ea3-dcbf-42fb-ad6b-f9f0485ca4aa,c5,c4,27,p1,?,surb={'id': '07b15914-ffaf-44a4-8d96-91c83f105809', 'route': ['p1', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769394905.280863,SENT,de98dd5e-a79d-45ff-b315-57e600930496,2978000d-9709-4cef-847e-c27f58d1c95e,c4,c2,3399,?,p1,
1769394905.2810068,CREATED,3715b7b2-f79f-4830-96a9-38e34a51f275,93c6e9b6-bdf1-42c8-a4e5-7b192cfcc537,c4,c2,27,?,?,surb={'id': '82b220e9-3a74-4d3e-9813-d2f896b6c8aa', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c4']}
1769394905.3362548,RECEIVED,d80ba739-b4da-4eee-9cc5-d23b2015e243,d99e252d-e3e0-4a8b-b438-1f73ca63f536,c5,c4,27,p1,?,surb={'id': 'c2bd018f-1979-4d7d-a18b-4e4fe3e43249', 'route': ['p1', 'e6', 'i8', 'x5', 'p2', 'c5']}
1769394905.4296217,SENT,e5d579fd-5376-4bd6-a8f4-4ff7520e7abe,cc0cdf67-d694-47ea-b8e8-9681ed9c5591,c4,c2,3391,?,p1,
1769394905.4297693,CREATED,18603cb9-0e81-4850-9f5f-6a2c5927871a,8f5a3ef7-6c5f-48f4-9ad0-507d2f832a09,c4,c2,27,?,?,surb={'id': 'e893ef86-4f1d-4fe4-a2f4-dd8dd8b430f9', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769394905.4608138,RECEIVED,dec8c523-0aa9-4dfc-8b2a-da68727f84a8,cd567e3e-86b7-4bbe-aadb-7303761f1f81,c5,c4,27,p1,?,surb={'id': 'd12b1858-d8cd-467b-a67a-becf973d0c7d', 'route': ['p1', 'e1', 'i5', 'x6', 'p2', 'c5']}
1769394905.9418716,RECEIVED,7f9e9d5f-6188-463e-8a8d-be1e18469377,e607d890-a1fb-4775-8d29-1d459d977546,c5,c4,27,p1,?,surb={'id': '1e2fd7b7-2487-416d-99ca-a57a0abd1f5e', 'route': ['p1', 'e4', 'i1', 'x2', 'p2', 'c5']}
1769394906.1588058,SENT,8efc5fc0-33df-4e91-9776-730e4eeab7e0,03c783bf-e887-401f-99ff-096378af0f52,c4,c2,3375,?,p1,
1769394906.1589832,CREATED,f2463349-949c-4724-8d56-0e5f155024fc,c15d9450-275d-41b8-892a-eab383216089,c4,c2,27,?,?,surb={'id': 'b04842c9-e226-4677-a7f2-2b85737e1907', 'route': ['p2', 'e7', 'i9', 'x6', 'p1', 'c4']}
1769394906.284468,SENT,1293285c-34c5-4565-afef-3d567a4b22a1,591a0a26-03fb-41fc-9ea2-6924884bba2a,c4,c2,3392,?,p1,
1769394906.2845206,CREATED,1ac7eb9c-b0eb-4857-bcd6-0b18e6b78102,c3024947-7c9c-4df3-8054-017a1efe2e6f,c4,c2,27,?,?,surb={'id': 'ddf77a67-8c96-42a1-8604-06d1b1c7f059', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769394906.4620318,SENT,1d17ca52-7f3c-48a7-8973-efd6394f3568,6e1d3e29-4cd7-4798-bc53-bfedae3f9f7d,c4,c2,3377,?,p1,
1769394906.4621923,CREATED,ea0ba411-aa23-4068-ae21-c75b96ff2ab7,84bb371b-3cfd-4039-9b05-bedcc55528ea,c4,c2,27,?,?,surb={'id': 'c9c79675-8cb9-4eb7-95fc-f11861923712', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769394906.5220125,RECEIVED,a4a489f1-45ab-47bd-8c3e-6e8f2c37b519,53bde440-7ad6-42e3-a4ed-2a44a645f0a8,c5,c4,27,p1,?,surb={'id': '5dac22bb-44da-4ab9-9168-e099927f3eef', 'route': ['p1', 'e11', 'i4', 'x3', 'p2', 'c5']}
1769394907.0860672,RECEIVED,dfff2dfa-1ea6-4a74-be96-805da8c64fdf,2d96251b-9101-4f8c-b1b1-e7ac90aad1fa,c5,c4,25,p1,?,surb={'id': '3b418f92-e41e-418e-b0da-30aeec521f54', 'route': ['p1', 'e10', 'i3', 'x9', 'p2', 'c5']}
1769394907.2082083,RECEIVED,a7739dc7-e2ef-4484-8405-2bf177f8e0bf,ff2080f4-0e7e-44da-8c95-b9f61c91dba4,c5,c4,27,p1,?,surb={'id': '24f65564-9615-4b17-8012-c2086822d924', 'route': ['p1', 'e3', 'i6', 'x6', 'p2', 'c5']}
1769394907.2649844,SENT,498c4157-07f3-4697-b798-ba309fc0db96,ea7dce78-6b1d-4682-be6d-0341f4787720,c4,c2,3376,?,p1,
1769394907.2650554,CREATED,618911ea-8b2f-43dc-823c-85dd4e26a87d,9af71dc4-b1e0-4416-9e1f-2ec56ec7c5ad,c4,c2,27,?,?,surb={'id': 'c2984924-c9dc-4d1c-b9da-e823dbe4f05d', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769394907.3054247,SENT,9376be5d-9a4a-41a1-bd80-e38d158b8130,85a09193-f237-4732-a5cc-66126c0847e2,c4,c2,3369,?,p1,
1769394907.3054845,CREATED,6ecc4775-4b86-4037-a3be-cbb3910624f5,2e8189c1-5e3f-41e3-83c5-909684164e68,c4,c2,27,?,?,surb={'id': 'dad25f86-ecbc-4694-ab74-4700cc26e0ba', 'route': ['p2', 'e1', 'i2', 'x6', 'p1', 'c4']}
1769394907.3153155,SENT,2571ab4e-7ba0-44a4-b147-5c3834cb2f7e,5caa1734-3793-491d-8b84-356f922aa3a2,c4,c2,3376,?,p1,
1769394907.3153753,CREATED,3ff03f30-22d0-4b9f-a206-956e14913dad,cec1a322-4dc6-477e-bd2f-40659024a723,c4,c2,27,?,?,surb={'id': '81203f6f-06b1-4e44-9b10-77ad1cd00080', 'route': ['p2', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769394907.3751266,RECEIVED,85828489-a0a8-4f1a-94f0-1b2f7fb5773c,24769e22-fea5-4725-8298-d964f9f1db88,c5,c4,26,p1,?,surb={'id': 'e34e0182-7c5a-43cf-bfcd-d33106fd9ee0', 'route': ['p1', 'e6', 'i8', 'x3', 'p2', 'c5']}
1769394907.4734588,RECEIVED,2fc38ef2-3419-4061-9e26-e96bb310edbf,33de1835-e4bc-4e35-8f98-5b8d32074cb7,c5,c4,27,p1,?,surb={'id': '75e8e689-eee0-4227-a686-c5ffa936c21b', 'route': ['p1', 'e7', 'i9', 'x10', 'p2', 'c5']}
1769394908.0673065,SENT,a5605a20-fba3-4158-a99f-f6f6ef434712,ab72921a-5599-4274-b716-85310e28fa35,c4,c2,3364,?,p1,
1769394908.0674155,CREATED,41ad2fe2-15e4-476a-be74-4a677bf381c5,3366a4a1-1c55-4c2c-a2b0-1691bfb6efcb,c4,c2,26,?,?,surb={'id': '30312fe9-364b-48a1-87ba-58558ae94866', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c4']}
1769394908.20985,RECEIVED,625e5be6-2bd8-4f31-ae78-73cbf31f5b0d,28542b63-4cee-4995-8a2b-c42002bd0405,c5,c4,26,p1,?,surb={'id': 'b11bc754-9faa-4f3f-bda7-62f98231eab7', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c5']}
1769394908.2574148,RECEIVED,bd87be41-ce75-4200-a14b-98d48475b1b6,d3156a65-42e8-4570-a747-81632451e87f,c5,c4,27,p1,?,surb={'id': '0d268e01-99f2-419f-bac5-314680d8cf76', 'route': ['p1', 'e2', 'i7', 'x10', 'p2', 'c5']}
1769394908.7387369,SENT,46d29355-f599-4ee8-8014-a8622ab48d5d,d9c0ac20-4575-47a5-bcf6-b5cc9c8f352c,c4,c2,3390,?,p1,
1769394908.73888,CREATED,b0636e54-938e-4fa6-a8f8-971e7fc5f915,a663c3ad-b295-4bcc-ad0d-aef8ade2e7dc,c4,c2,27,?,?,surb={'id': '2acee2aa-9831-453c-ab55-fad440322c5b', 'route': ['p2', 'e6', 'i11', 'x2', 'p1', 'c4']}
1769394909.1581013,RECEIVED,a83bbb2e-d3e2-4bc7-b2e4-252a408a0f48,48c9caa6-79d9-4aa9-8741-f7b2360aef27,c5,c4,27,p1,?,surb={'id': '6727fb7e-dd0c-4260-9522-b6db9c2c63fb', 'route': ['p1', 'e6', 'i4', 'x1', 'p2', 'c5']}
1769394909.1645415,RECEIVED,96027d47-a7a8-4ce9-8680-b73ad6332987,406fcb23-13b4-4642-be5c-93863cf772fa,c5,c4,27,p1,?,surb={'id': 'e50a612a-6f39-42ad-af28-c0e01557c63e', 'route': ['p1', 'e2', 'i11', 'x8', 'p2', 'c5']}
1769394909.1913812,RECEIVED,ffce125e-0669-4b1e-a74b-864e8f0e3a03,b3e2f4ca-b8ab-4bcb-a53e-80615030882e,c5,c4,27,p1,?,surb={'id': '6bd3d772-e8a2-4fbb-9b7f-90c7847086da', 'route': ['p1', 'e9', 'i7', 'x7', 'p2', 'c5']}
1769394909.1989048,SENT,58b63312-ecd0-463e-a304-78df37c331dd,8ee20d4c-d70a-435f-8c61-61a3d4e812d2,c4,c2,3392,?,p1,
1769394909.1990821,CREATED,c0ad473b-ca92-43be-b65d-a514f20be81a,ee28c55d-c616-4e2c-9815-3bfb020e5f25,c4,c2,27,?,?,surb={'id': 'fbe20091-ab97-451d-a4c9-91fd4c7ebd5a', 'route': ['p2', 'e3', 'i3', 'x1', 'p1', 'c4']}
1769394909.2301257,RECEIVED,faab9c8c-0692-428f-be6f-336b5e0f6246,9ac100de-aedb-4f74-a38e-1f06db45c93e,c5,c4,27,p1,?,surb={'id': 'e786eae9-9168-4268-bf5b-406b265695d5', 'route': ['p1', 'e1', 'i2', 'x7', 'p2', 'c5']}
1769394909.4383156,SENT,89a3cd20-f278-47f6-9573-008c11a19e9c,62441331-3b0b-452e-8cd3-6d9b1fa033ea,c4,c2,3359,?,p1,
1769394909.4384642,CREATED,caf22b40-e10b-48aa-9d81-67d564b6c7b6,0463a781-2dac-465c-84c1-ba045515ff7d,c4,c2,27,?,?,surb={'id': '83296642-b6d7-4819-9f14-c7c236f705e5', 'route': ['p2', 'e3', 'i2', 'x5', 'p1', 'c4']}
1769394909.6080422,RECEIVED,9ddd18e5-2a3c-4613-92c8-0530a9b00a22,7809174e-f194-408b-bbab-0a9e800f7916,c5,c4,27,p1,?,surb={'id': 'ac85d40b-5ec9-47d8-8b00-2188164d70d2', 'route': ['p1', 'e5', 'i12', 'x3', 'p2', 'c5']}
1769394909.656375,RECEIVED,fb023c10-d10a-493f-831e-a2a7db5e99d1,706cb7dd-bb3b-4565-a299-be4f4270e431,c5,c4,26,p1,?,surb={'id': 'd0275d7e-651b-41f4-b160-d3290c5c5e80', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769394909.9585202,SENT,7af86b00-a0c4-4a9c-aff0-c19e264f5a26,354a080b-0903-476a-96d0-405565a6b624,c4,c2,3388,?,p1,
1769394909.9586723,CREATED,31006f8f-d481-4ab4-94eb-ff1fa7db35e6,ec8a7336-81dc-4d4a-9578-56ad15d69496,c4,c2,27,?,?,surb={'id': '3b25dea8-3b19-4603-8565-fc7b120bffcb', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c4']}
1769394910.1322484,SENT,433ce1b3-25ca-449a-8f7d-95c43362e625,c0c73310-05f8-4792-bbe8-b42f328007c8,c4,c2,3376,?,p1,
1769394910.1323974,CREATED,7df36064-ceca-4c1d-9514-3530fc2dd645,47b0b6ab-775f-401d-8c49-b2dd5963a82b,c4,c2,27,?,?,surb={'id': 'b30ee4ec-edd3-4f79-bb08-b92786745574', 'route': ['p2', 'e5', 'i12', 'x12', 'p1', 'c4']}
1769394910.2173386,RECEIVED,7f9321ad-f1dd-4a18-9595-2de84cbf307d,1e33651e-9f35-4d12-9845-23f14c5cc4e3,c5,c4,26,p1,?,surb={'id': 'b63a3dc3-6b32-44c2-8dcd-5db38c2ffcb7', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c5']}
1769394910.2201924,SENT,b3fcb6a3-ef6a-409a-8608-93c4807bd140,353533ed-ad1b-46a9-ab22-b9b89acc122e,c4,c2,3391,?,p1,
1769394910.220336,CREATED,0f477603-ac1f-4470-bbc7-5dc31df77372,86998f82-cb84-4e43-ab21-525915324b33,c4,c2,27,?,?,surb={'id': '874ae69c-e540-4d47-be6c-88e7570ecc2b', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769394910.3503203,RECEIVED,79af05cc-c452-4478-a1bf-56dec55de6e8,8b92e8ea-20ba-4510-b2c7-bd97c9fee4d8,c5,c4,26,p1,?,surb={'id': '65a44d91-1d24-43c8-bbb0-e76a18be67d8', 'route': ['p1', 'e3', 'i3', 'x7', 'p2', 'c5']}
1769394910.47009,SENT,64f61ebb-baf2-4415-9294-a447a6c3f0c8,0618987a-f1e0-46d4-9479-1cadb2107293,c4,c2,3371,?,p1,
1769394910.4702096,CREATED,9c972c0a-8cc5-4bf3-837c-9fab36e3ad54,92f40a94-c681-4866-8564-7344ee1e844b,c4,c2,26,?,?,surb={'id': '23218a71-ff91-4ee3-86b6-292510084024', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c4']}
1769394910.5803225,SENT,52e9b5ca-192a-483f-88e7-360a4d0fcf51,6a8986da-b3b9-4a1e-a816-e1f9aae98a05,c4,c2,3378,?,p1,
1769394910.5804024,CREATED,523b1cd0-dc2e-48e0-bd21-d9c52fc9af0a,db431ca0-7fd3-422e-ad8b-906e07597188,c4,c2,27,?,?,surb={'id': 'b60a5e28-fab7-4711-b175-18d4cc9fb394', 'route': ['p2', 'e9', 'i10', 'x1', 'p1', 'c4']}
1769394910.6820374,SENT,fd93b3f8-7b55-4d5b-959d-ed847584c5df,18e7afaf-a3c9-4939-ade2-92a1b4880c58,c4,c2,3413,?,p1,
1769394910.6822329,CREATED,7749191f-bf06-4a07-a892-758ef47c0d47,7290d113-7156-4034-b9fb-a9c5d293cb64,c4,c2,27,?,?,surb={'id': '970f160b-f6dc-44d1-930e-3e919874663f', 'route': ['p2', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769394910.9564414,SENT,0c18220f-5bb2-4e75-b568-8502fbf6d555,5a49e0b0-0b58-4578-a75f-dcd7f6a2f3b9,c4,c2,3384,?,p1,
1769394910.9565535,CREATED,d2c1b8a2-3000-4f01-a165-f346e7ff8b64,3e2df124-e829-451a-b11a-9dac65efe82d,c4,c2,26,?,?,surb={'id': 'e1162d38-7c2c-4026-ba75-da3db497a8cc', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769394911.1735969,SENT,a4ba6832-0084-42eb-bbfa-25621a75551d,6e0031b4-e44e-48c8-a128-49f244ad4136,c4,c2,3395,?,p1,
1769394911.1737063,CREATED,3a7aaf05-38ab-4fe9-8b89-be7f57128128,167ddf51-74e6-4e10-99ab-8d03ff4cfbcb,c4,c2,27,?,?,surb={'id': 'f7f0dedc-e938-42c8-9673-0871f0a76d88', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
1769394911.2085383,SENT,bf40e017-a9bc-4018-a4ba-496893dcfcf3,955471ed-d0cb-4b51-ab39-1ad20f848e63,c4,c2,3384,?,p1,
1769394911.208648,CREATED,42e7a57d-b3bb-49f6-a4e1-a7b7063d2db5,5ba10466-5f97-4628-a939-35c391fbb160,c4,c2,27,?,?,surb={'id': '7b3003fd-ae71-4c98-ab86-b9ce3be09447', 'route': ['p2', 'e6', 'i1', 'x3', 'p1', 'c4']}
1769394911.4738107,SENT,412a703a-2249-4faf-80f2-c7d9ab93dacc,9e6c3c5b-ab6a-448a-83dc-4ae650791b57,c4,c2,3380,?,p1,
1769394911.4738913,CREATED,05a47295-8717-4c0d-a619-d750df631407,7e67b51c-73fe-42ff-b4a8-1b4a888e010c,c4,c2,27,?,?,surb={'id': '738130e0-7c32-4175-a0e8-540fe21924a0', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c4']}
1769394911.505522,SENT,98ca66ee-c2dd-4f40-8648-c9c86ce03260,75e0f8b4-f662-4894-96ae-115d2fda0f08,c4,c2,3387,?,p1,
1769394911.5056026,CREATED,f74f340f-1e64-4037-aba5-e391270054e0,638e74a3-d01a-4468-9cf4-67ac0a256fa3,c4,c2,27,?,?,surb={'id': '06f70aa8-3b28-41ab-b9bc-aacb419a532e', 'route': ['p2', 'e8', 'i3', 'x4', 'p1', 'c4']}
1769394911.6195483,SENT,62423dbf-0139-4843-a046-77fe65af57d0,94ffe134-86e8-4787-90fe-8d6f74cf4a05,c4,c2,3384,?,p1,
1769394911.619629,CREATED,b9031609-9494-4994-af6c-536fda16cdc6,fb4cd7c7-1727-42d3-aad9-3172ac3d9088,c4,c2,27,?,?,surb={'id': 'e5c1d2b2-10b7-448d-8f2a-fd0ff9fbc589', 'route': ['p2', 'e2', 'i9', 'x1', 'p1', 'c4']}
1769394911.662986,RECEIVED,641c8bda-80fc-4357-ac58-9554bc8c006d,2e539202-c0d6-4aa3-b52a-ad71dd087fa6,c5,c4,27,p1,?,surb={'id': '96f82962-e413-49f6-be4f-5a605acc69bf', 'route': ['p1', 'e3', 'i1', 'x10', 'p2', 'c5']}
1769394911.7853825,SENT,d644fd69-9141-4370-b309-75099a516302,7caa9ddb-d126-4d9e-ac46-ce482913676d,c4,c2,3363,?,p1,
1769394911.7854629,CREATED,3a936e71-fe76-4cc8-81be-1cce2ab27200,297a7647-c56d-4341-9d0b-957e9c9e084c,c4,c2,26,?,?,surb={'id': 'bc56ef74-2aa7-49a4-ae66-1614ad29f3c4', 'route': ['p2', 'e11', 'i3', 'x8', 'p1', 'c4']}
1769394911.8382049,SENT,58b1fb21-5b6a-484c-a65f-fc7f0195d582,aaf0d360-4213-48c1-953f-4f8920763ff6,c4,c2,3375,?,p1,
1769394911.838304,CREATED,2fe79565-7cf3-469d-a36e-1ce262d09083,021f5d8e-5a52-4a69-b420-c2bf4b9c2824,c4,c2,27,?,?,surb={'id': '8ca63bf1-6346-4e04-9c11-de8250163f0f', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769394911.9691179,SENT,cf11852c-2885-4db2-b982-327908986b8c,34c23f51-fcbd-4cda-8851-c21831c72fa6,c4,c2,3400,?,p1,
1769394911.9692683,CREATED,483a23db-137e-435a-b19a-eb6d00515f28,ffe20584-d05e-4974-8410-5ab43439dfbd,c4,c2,27,?,?,surb={'id': 'dc20ea88-42e3-481f-a77d-00a5ea320b0e', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769394912.132816,RECEIVED,bbdf90bf-0805-466d-947e-3db0901c0f7a,e349d877-13bf-4529-a71a-61761417369a,c5,c4,27,p1,?,surb={'id': 'b8470902-e063-4cc6-b8a6-aad18af5cfd2', 'route': ['p1', 'e10', 'i7', 'x1', 'p2', 'c5']}
1769394912.219813,SENT,71170b10-4892-4ea8-be4a-3b15a379b3e9,5b249d70-47dd-42a2-b53a-739c92c6f812,c4,c2,3385,?,p1,
1769394912.2199552,CREATED,11f13386-98c4-4297-9326-90e7a4a84cd3,498e6464-ef1f-4453-9072-c7a77a0548d0,c4,c2,27,?,?,surb={'id': '92675e71-04bf-4b67-bf4c-2fcc230772d4', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769394912.5501459,RECEIVED,7a2bd66c-a8ce-44f5-8f27-6be6699c1f57,5b8702ee-1abc-4e6d-ba30-bd2eec9593c9,c5,c4,27,p1,?,surb={'id': 'bd038204-137f-42db-9e28-3aa9786aa73d', 'route': ['p1', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769394913.0724137,RECEIVED,87c2cd01-c3a8-4eb0-956b-a91d27eaced1,619f2ee4-a152-4f91-93ed-a5eb4ae33120,c5,c4,27,p1,?,surb={'id': '139262c2-69a8-4bb4-9524-9dc3d8bba770', 'route': ['p1', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769394913.230858,RECEIVED,e2d23cfe-1ce6-43bf-89fa-cba837115592,ce7f8800-572c-4af5-973b-bb00e13e9b52,c5,c4,27,p1,?,surb={'id': 'cc578a87-c377-44c1-a98c-317d811aeeff', 'route': ['p1', 'e1', 'i8', 'x4', 'p2', 'c5']}
1769394913.3144994,RECEIVED,20d38bdc-291e-4563-9e67-b24003192c68,55f81791-b0a2-40a7-b2c2-32726b6bacd8,c5,c4,27,p1,?,surb={'id': 'ff8e747f-8e6f-4f0a-88f6-dafbc1feda79', 'route': ['p1', 'e6', 'i10', 'x8', 'p2', 'c5']}
1769394913.3198621,SENT,748856cf-5794-4817-a414-7f7db62b6216,47026933-6978-4a28-baf7-5ed4f6925f94,c4,c2,3364,?,p1,
1769394913.3199332,CREATED,485bc987-9414-4e13-b021-8fe7f9982b93,fefb1ef0-ed9f-402f-ad07-dd1bddaaf21f,c4,c2,26,?,?,surb={'id': 'f534adef-3c44-4149-ab6d-6c2c862c1acb', 'route': ['p2', 'e4', 'i4', 'x6', 'p1', 'c4']}
1769394913.4127982,RECEIVED,73f8aa6f-61c7-496a-8dc7-a2847f08c2d2,218385d0-d30b-46c5-8f51-01ef1295856b,c5,c4,26,p1,?,surb={'id': '3790690a-199a-45a4-997a-20535fb14679', 'route': ['p1', 'e10', 'i8', 'x10', 'p2', 'c5']}
1769394913.4682276,RECEIVED,a7d5edbe-21a6-4c9c-8b91-2d5665848b1a,d5f3aee8-2f88-4b01-a87e-d446786bf22d,c5,c4,27,p1,?,surb={'id': 'f45a32b2-f32b-4a15-8de0-98ff9b87c0db', 'route': ['p1', 'e8', 'i5', 'x1', 'p2', 'c5']}
1769394913.6818318,SENT,1811e539-95cf-425c-98bb-e25206773e98,1f4addef-1649-4877-a059-e187dc8af944,c4,c2,3385,?,p1,
1769394913.6821256,CREATED,4af07946-ae47-4ef6-a22a-e7fedd4f14ec,ce2b8f97-3ebd-4985-8c93-87ffc6f71d06,c4,c2,25,?,?,surb={'id': 'cdd7fc4e-ad33-44cb-9feb-340f4baf96ee', 'route': ['p2', 'e1', 'i4', 'x9', 'p1', 'c4']}
1769394914.5455332,RECEIVED,0aa83736-7b22-4ed0-a5b1-2c21248efb2f,13351078-3d94-40d9-a59a-0d0acecfc361,c5,c4,27,p1,?,surb={'id': '95ed4b99-9c17-4d71-bd02-6dae9271f214', 'route': ['p1', 'e6', 'i4', 'x8', 'p2', 'c5']}
1769394914.5702786,RECEIVED,aea6c009-745a-4a42-8677-5d92e10a8964,3cc62df5-ec7a-42e4-a246-7c0f4c540fca,c5,c4,26,p1,?,surb={'id': '5b1f13a4-06ac-4e1c-925e-9ce9701013b5', 'route': ['p1', 'e12', 'i1', 'x1', 'p2', 'c5']}
1769394914.7560174,SENT,4ea12ca3-44b4-4068-9105-ecc9f19e9650,2906a7e1-87cd-4f05-ba69-eb179b9d0921,c4,c2,3396,?,p1,
1769394914.7561727,CREATED,c97df1b3-7577-4fdc-8291-c4c216d3551d,0cd12732-a48a-4b6f-a0e6-c91e6baaf56d,c4,c2,27,?,?,surb={'id': '8e6c2dd6-8d79-4f32-b6b1-e399e731e4c5', 'route': ['p2', 'e12', 'i1', 'x12', 'p1', 'c4']}
1769394914.976431,SENT,dd45e3c4-2e78-4c2b-91a6-247a218e7cbf,e18e8e01-6829-45bc-ac80-21dfa4778aa8,c4,c2,3361,?,p1,
1769394914.9765534,CREATED,d6fa92f2-c5f5-475a-bb92-7ffe17fe7d60,9cbdcf45-6c36-4c84-b74a-54cb84e65e05,c4,c2,27,?,?,surb={'id': 'aee4bf3c-734a-4f68-b101-79b15e3a01df', 'route': ['p2', 'e7', 'i7', 'x11', 'p1', 'c4']}
1769394915.2781456,RECEIVED,b34e45d7-c1cc-4051-adcf-e4f191af8749,44639c42-638b-4b52-a4df-d7d0cbcb502f,c5,c4,26,p1,?,surb={'id': '7eefbcae-8651-4d54-b482-124562eaad99', 'route': ['p1', 'e5', 'i6', 'x4', 'p2', 'c5']}
1769394915.3529394,RECEIVED,b8ab419e-c798-4d7d-8e27-410d9cff55d5,0abe12d1-1c27-4854-b602-0b3e47e98613,c5,c4,27,p1,?,surb={'id': '9d381bae-c9c2-4d45-983c-eb89fa1f2a66', 'route': ['p1', 'e2', 'i10', 'x11', 'p2', 'c5']}
1769394915.5168486,SENT,15172cba-f5ba-4135-9704-e65abaafbbd4,7451306c-4b93-41a0-9848-b44599e96558,c4,c2,3382,?,p1,
1769394915.5171,CREATED,7ab3fd17-9af8-44ac-ae75-0f494f5618ca,c4f02967-1c8d-4e7c-a4cb-9553e40c8e37,c4,c2,27,?,?,surb={'id': 'becb6d27-6f93-4f24-8510-a3bed73a45db', 'route': ['p2', 'e9', 'i12', 'x4', 'p1', 'c4']}
1769394915.5254478,SENT,98bd1cf4-364e-4c47-9019-536c2a450490,a612100f-59c5-40f5-a215-604eb26d308b,c4,c2,3383,?,p1,
1769394915.525601,CREATED,595ee2e3-077a-433e-99e8-73fb9adc3598,04fecf80-a099-43e5-8e1f-7160bd24d660,c4,c2,27,?,?,surb={'id': 'e1eb493c-9718-4623-ba98-2e3d717c5019', 'route': ['p2', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769394915.5723565,SENT,6a0fcb5a-a307-4e4a-a963-75e26beaa904,09295638-df56-4990-899c-87cc6adbf2fb,c4,c2,3384,?,p1,
1769394915.5725067,CREATED,0916ed5a-97f3-4472-b747-94095dc871be,66622dca-1103-493d-8f12-543975737735,c4,c2,27,?,?,surb={'id': 'b4a1e7a7-dd40-483b-81be-0230c61eedca', 'route': ['p2', 'e7', 'i9', 'x10', 'p1', 'c4']}
1769394915.5846322,RECEIVED,97b3a60b-f5e6-4020-b7fb-a5a21d5de6ea,e54d6b94-74e4-49ae-a8c0-37acd6b69d1e,c5,c4,26,p1,?,surb={'id': '223adc59-316a-488a-8be9-15f047e84d34', 'route': ['p1', 'e4', 'i6', 'x7', 'p2', 'c5']}
1769394915.7574165,SENT,731cf047-79b6-4187-9498-567e1aa2b88d,f97b512e-44a9-4e2d-babe-b376bcb94d62,c4,c2,3362,?,p1,
1769394915.7575614,CREATED,b71af0ef-e92d-4a50-8793-1eebded719ce,ca6b475f-b683-496d-995f-8807524c1200,c4,c2,26,?,?,surb={'id': '9d82eaa9-4f4f-43a1-89df-f74e21274a3c', 'route': ['p2', 'e9', 'i10', 'x12', 'p1', 'c4']}
1769394915.9531422,SENT,b08e61d7-2fb3-4b83-b375-969650789f90,d8e8633e-2ac2-4939-8382-3184f5ddf0c6,c4,c2,3380,?,p1,
1769394915.953293,CREATED,dc3bca35-ecaa-4065-9e20-fa91bf6fa233,51daf8a3-9971-482f-b532-94d72942a9e1,c4,c2,27,?,?,surb={'id': 'ee595083-53b1-4b43-a9c3-e24db0e3c17f', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769394916.0419524,RECEIVED,64ae3e55-8df0-4d63-a9a2-9a8f19d66181,bd5d679c-09f2-4d75-a206-aeca6298d00e,c5,c4,26,p1,?,surb={'id': '7c4f8f2c-74d5-41ec-97f0-8b743e0a096d', 'route': ['p1', 'e11', 'i3', 'x3', 'p2', 'c5']}
1769394916.1025038,RECEIVED,26742c4c-02b4-4ed7-a476-b49cd50b3c16,e31a83a8-2958-426e-80b6-6f6a7f929f6c,c5,c4,26,p1,?,surb={'id': 'e7d08218-2035-45fd-b7a6-a8585c49a22d', 'route': ['p1', 'e10', 'i8', 'x2', 'p2', 'c5']}
