timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394419.9212122,SENT,0f0c8b12-f73d-4396-ae14-35e6c5fb98ce,7f1f9648-d941-495c-8b03-c281a5a533e0,c5,DROP,2019,?,p2,
1769394419.9213514,CREATED,f4c84744-2c91-4132-8c3c-2a53bba518d5,4e824b65-76a9-46ce-b379-3b283659f4a6,c5,DROP,27,?,?,
1769394420.4126022,SENT,991d92b3-c341-4c8d-bece-59c9c1c6b758,e1c7ac6c-409d-4273-92cf-2d6a3cd29cbf,c5,c4,3368,?,p2,
1769394420.4127562,CREATED,0b7da706-9952-4d29-8a5e-8a15e2bbf5c7,9dacfce8-5f19-4bf4-9f79-b3b86682d852,c5,c4,27,?,?,surb={'id': '67c4641f-dacb-4204-a636-a420717d4aa8', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c5']}
1769394552.3851721,RECEIVED,29ad11f9-6280-4359-9012-420118e811bc,faaef2a5-9967-4103-a209-7ad03d89e21d,c2,c5,27,p2,?,surb={'id': '578bd033-06d3-4ed9-bcce-1bd35f3da790', 'route': ['p2', 'e1', 'i5', 'x2', 'p2', 'c2']}
1769394552.4773083,RECEIVED,7ff1d913-1657-48d5-a714-1ea60e7b5e59,5fc46a42-ab54-42cf-8039-d4748e0133c2,c2,c5,27,p2,?,surb={'id': 'b76bba6e-d83f-4acd-800a-83f89937e722', 'route': ['p2', 'e12', 'i9', 'x2', 'p2', 'c2']}
1769394552.5834775,RECEIVED,cede4b47-4cd4-4a71-8dae-3e5eb69b7ce8,36c15cfd-de7a-4720-9f1e-cdd868d3e422,c2,c5,27,p2,?,surb={'id': '82966d2a-ab68-48a4-9df1-4195f8169939', 'route': ['p2', 'e2', 'i5', 'x10', 'p2', 'c2']}
1769394552.6598763,RECEIVED,752fc320-d683-4324-b2ef-cf70b548fd81,a003cbff-c89e-4734-9346-814ae1b9e252,c1,c5,26,p2,?,surb={'id': 'd358dad2-4656-451b-b09e-494fb8df76e2', 'route': ['p2', 'e5', 'i8', 'x5', 'p1', 'c1']}
1769394552.787298,RECEIVED,f1e7cb64-138d-474d-a349-2db199846e18,1ce357a8-b5b7-497d-a767-18f576db46f0,c3,c5,27,p2,?,surb={'id': '8e183a41-1a62-4ae4-9056-73efd0c4c781', 'route': ['p2', 'e8', 'i10', 'x3', 'p3', 'c3']}
1769394552.7947927,SENT,bedde725-9952-4a45-ab81-1d718c394c6e,094365b0-b763-4bfa-9b96-b0fbbb54aebf,c5,c4,3359,?,p2,
1769394552.7948902,CREATED,d21abdf5-6a26-4f01-b896-9cf9e30b876d,a96b0e10-d171-40b5-afcb-e14f87293947,c5,c4,27,?,?,surb={'id': '3ff716dc-775f-49ea-adce-2ef5f1245d6a', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c5']}
1769394552.8629935,RECEIVED,fd3cfb65-9477-43e9-8984-f59e96eaed0e,8f7dd33f-30ea-469a-9fda-fb782c3cd31a,c2,c5,27,p2,?,surb={'id': 'cfd270e7-4d72-4f7c-8d62-7fac5cf27e43', 'route': ['p2', 'e11', 'i12', 'x1', 'p2', 'c2']}
1769394552.946983,RECEIVED,044ae4f6-a8bb-40a8-b9d2-aa3b310e2102,30a0fd92-1940-445d-8dfb-61d4a4f0386e,c1,c5,27,p2,?,surb={'id': '850eee06-2013-4f53-833b-ca7e07c4743f', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c1']}
1769394553.0256944,RECEIVED,bc6cf75d-a778-4623-921c-11cc5fb0161b,e79d31f3-fb3e-460a-be8b-bf0511e62936,c1,c5,27,p2,?,surb={'id': '5d45fdc8-d72d-4ff4-90da-865d7d70d7ae', 'route': ['p2', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769394553.0526469,SENT,046f3ecd-b3c1-447f-a482-a6baf7ee940f,de8fcf38-e785-4087-8a7e-badd3cbba13c,c5,c4,3368,?,p2,
1769394553.0527103,CREATED,c249578c-b814-4403-8daa-3c6c422716d7,8d3177c7-994f-4e17-b5fc-e5fbd278724a,c5,c4,26,?,?,surb={'id': '42b34acc-b97f-46e1-afbc-067a43a99c02', 'route': ['p1', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769394553.0980124,RECEIVED,02537e44-dfc7-4369-94b9-8f17a7beb7c1,7311c9a0-07f9-45b3-a1dc-a13da13aa0cb,c1,c5,27,p2,?,surb={'id': 'c68a09d7-43f1-47be-8484-220ad76c7f8e', 'route': ['p2', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769394553.1613913,SENT,629e5234-8302-40ce-acd4-0f2dd9b19afb,d00866be-5ef9-4eb6-a496-102ccfe70d1e,c5,c4,3377,?,p2,
1769394553.1614668,CREATED,1c2e928e-c6a0-4adf-963d-4856a957a02e,50614989-cbca-4bf8-b980-d89c01070957,c5,c4,27,?,?,surb={'id': '58374fa1-d775-405b-8a2e-746d32a2b13b', 'route': ['p1', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769394553.171266,RECEIVED,3e53d988-2fe0-4a49-90e6-665bb1895bb7,7aade44c-412e-4823-b0f2-4bd933ab28ca,c1,c5,26,p2,?,surb={'id': '493ba489-fe1f-4110-a768-e4261cfb4a00', 'route': ['p2', 'e3', 'i11', 'x4', 'p1', 'c1']}
1769394553.3418849,RECEIVED,b7edc274-474c-4855-82e7-f5d43bfbbfe4,fa09df7c-627c-42fb-8d3e-3223b0ab5f38,c3,c5,27,p2,?,surb={'id': 'a9eecc03-81f7-4755-b3f8-bd810c044684', 'route': ['p2', 'e7', 'i10', 'x11', 'p3', 'c3']}
1769394553.3457801,RECEIVED,7d98c81a-057a-4613-9622-ee8a06ba9e84,fee2cef0-1cb1-4dcb-845c-ce84b872b61b,c3,c5,27,p2,?,surb={'id': '5f80e8ec-eb8d-4b29-b630-0917c8121087', 'route': ['p2', 'e9', 'i6', 'x8', 'p3', 'c3']}
1769394553.578718,SENT,7b532bdd-07db-42ee-a190-3612b96557bb,f4552c34-5f30-4be8-93bc-004f743f4f6e,c5,c4,3383,?,p2,
1769394553.5788486,CREATED,9bdeb685-e568-45fb-b184-106ad9894a95,fe40d06a-be89-4246-b239-1e718b1acd1b,c5,c4,27,?,?,surb={'id': '4ebd1184-f47e-49c1-8d05-0c7bb1e3a757', 'route': ['p1', 'e9', 'i12', 'x8', 'p2', 'c5']}
1769394553.6869335,RECEIVED,300264a8-4626-4a0d-93b2-dcfba430e63a,039c0a01-5677-495c-ad43-46b87e0e7349,c2,c5,27,p2,?,surb={'id': 'b0c0f886-aa20-4093-a6c1-3185b761013f', 'route': ['p2', 'e4', 'i6', 'x11', 'p2', 'c2']}
1769394553.7039611,SENT,6654def1-b486-41e9-b453-731b90e080c9,6cd37553-8296-4399-82d8-7b18d536e2b9,c5,c4,3364,?,p2,
1769394553.7040699,CREATED,d8294aaf-ba1c-45b8-bda4-991af399ea2c,8836842e-1e51-4ebb-8233-d560fd185292,c5,c4,27,?,?,surb={'id': '8fcad0db-31d6-47b5-b227-32922e18dd05', 'route': ['p1', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769394553.7707708,RECEIVED,952eeedf-c6be-42f3-8fda-5b3afa1edcd6,a4ed552c-5857-4592-81d9-74bd5b78be5e,c2,c5,27,p2,?,surb={'id': '54c1f23d-8545-4f73-a0e0-b6b41cb191b6', 'route': ['p2', 'e5', 'i8', 'x8', 'p2', 'c2']}
1769394553.8766322,SENT,67a3c0b5-3c07-40dd-bb6b-19b9fbd18aa8,bbe161af-4e89-478b-b29f-935dbc617e0f,c5,c4,3389,?,p2,
1769394553.8768888,CREATED,a8b2bfdf-c6c2-4d85-b55e-3249cec35669,a897950d-a41b-4173-a8a9-08a3db7d4c43,c5,c4,27,?,?,surb={'id': 'd378c238-7c8d-4df5-94f9-88321d50ceb8', 'route': ['p1', 'e12', 'i3', 'x12', 'p2', 'c5']}
1769394553.8912413,RECEIVED,b85b341a-563f-4349-a603-a3a41da3e3ec,4cca6529-21a8-4512-9c46-55f382dfe259,c2,c5,27,p2,?,surb={'id': 'ccd92a63-9845-4de8-b8e1-5eacb43d0782', 'route': ['p2', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769394554.0819247,SENT,872d0570-da27-4e67-8516-0e8e219b3d9b,65dde62f-10f2-428b-8f2d-46684f058bf3,c5,c4,3372,?,p2,
1769394554.0820007,CREATED,65c8e1c3-3f92-4f19-9b6c-44e3efb49d65,11097acd-9c83-470a-a853-a0cf76429c21,c5,c4,27,?,?,surb={'id': '2acc47ca-0f24-41e6-b4f2-159b54bd2e80', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c5']}
1769394554.1305175,RECEIVED,52a0a1ad-44a4-447a-95b9-cdc1b7200149,a3e83940-ccd9-406a-92f5-adca6ac47a77,c3,c5,25,p2,?,surb={'id': '2816f7ee-3c1a-46ca-8c46-490c86ce34e9', 'route': ['p2', 'e10', 'i2', 'x5', 'p3', 'c3']}
1769394554.1639504,RECEIVED,fb78ed7d-8a2c-4ce2-a7ba-301e577a5d40,8951b237-3edd-4f3b-a8da-56439cbf8eed,c2,c5,27,p2,?,surb={'id': '0bd277d8-2bf0-410e-afd9-e41ab6d45c23', 'route': ['p2', 'e7', 'i7', 'x6', 'p2', 'c2']}
1769394554.1800845,RECEIVED,f493ee92-6a6c-4113-bbd9-83a8b0081d17,c0817c59-daef-46d9-a677-10a7d3fd4df2,c1,c5,26,p2,?,surb={'id': '0381f099-1e3f-4064-9b27-03dcb3fed38d', 'route': ['p2', 'e11', 'i2', 'x3', 'p1', 'c1']}
1769394554.329111,RECEIVED,afdc76a5-7e2f-4711-9a82-2ff1a8059437,74d1e4b6-d277-4c24-8cbd-1d3c351dab67,c2,c5,27,p2,?,surb={'id': 'cc0a4417-69fb-4fcd-adfe-dacf41aacbf5', 'route': ['p2', 'e1', 'i8', 'x7', 'p2', 'c2']}
1769394554.5205424,RECEIVED,e9530443-b391-4208-a7a7-a286dd84a961,5a03f3b0-7b22-4c15-a5fe-8ccc8d03b3ba,c3,c5,27,p2,?,surb={'id': '9c12e60a-5c33-4b89-911d-cc7be6dcdb0f', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769394554.5447977,RECEIVED,b1deb705-8697-4b51-a247-11c6869ec005,b70376ab-2027-414c-9d7b-41c3f48f1add,c3,c5,26,p2,?,surb={'id': '739d6fc3-56a0-4137-ac14-ed548d250933', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769394554.549573,RECEIVED,0488fcd9-caaf-48ac-ab65-fb8afc573a8c,88472ec3-cec0-475f-8b7e-c0f6956ec721,c3,c5,27,p2,?,surb={'id': 'a7b93b15-b760-4770-99bd-4ef53f81701b', 'route': ['p2', 'e8', 'i10', 'x9', 'p3', 'c3']}
1769394554.5865543,SENT,9e6dfc0c-ebd2-417b-95d2-e841626c12e5,2f1fe3a9-9960-4d4a-b5a9-f1fdb26a7e8c,c5,c4,3379,?,p2,
1769394554.5866716,CREATED,89020869-4a73-4d12-a95e-2bec352bd9d9,9b8e8416-86a9-4f7d-8640-3aee6cdb81b1,c5,c4,27,?,?,surb={'id': 'f6e2f0e4-6a24-4f15-8d57-caeb990bf463', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c5']}
1769394554.6092553,RECEIVED,50ac1997-159f-4204-bc18-9bd5b0e70c5f,cd2440cc-b878-4d56-97d4-82017e3211ef,c1,c5,27,p2,?,surb={'id': '66a4fff7-1c00-412e-a042-98602951708f', 'route': ['p2', 'e4', 'i6', 'x10', 'p1', 'c1']}
1769394554.6696377,SENT,53ab21a2-6963-47ca-a79c-389fd88281db,6a253d13-2cf5-4b09-9847-3355fd5e8afe,c5,c4,3363,?,p2,
1769394554.669785,CREATED,30645302-7cc5-4ceb-a9b1-ca37610c13ec,9d74a9b4-483c-426a-8dfc-409d8a7de088,c5,c4,27,?,?,surb={'id': '79a92625-0eef-42c9-b6e3-b9f3c7ab37e2', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769394554.7585037,RECEIVED,5ea4b146-4563-43b3-91e9-7582719f8ce2,6466e2ba-8227-4342-8ff9-35d7dc43ecf6,c1,c5,27,p2,?,surb={'id': '8fcf8931-df3a-4816-bd06-2774af71684b', 'route': ['p2', 'e11', 'i3', 'x11', 'p1', 'c1']}
1769394554.7984293,RECEIVED,a110cbac-bdd9-4dc6-b1e7-3b4d76a08958,46234bd2-2799-45dc-b56f-4e64932368f4,c2,c5,27,p2,?,surb={'id': '43551a57-29f9-4338-aebb-8a0f731e2376', 'route': ['p2', 'e12', 'i4', 'x8', 'p2', 'c2']}
1769394555.0342898,RECEIVED,519081e2-8c47-478a-a5cd-82f43b54267e,f7048b06-9453-4b67-93e0-fb6678672833,c2,c5,26,p2,?,surb={'id': '2af5f033-172c-4763-90f7-69d07df3af74', 'route': ['p2', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769394555.0399654,RECEIVED,d1cb6e39-1ef0-43af-8265-35785d0424e4,6e1de5e1-9863-45cc-a9d9-288133265997,c3,c5,27,p2,?,surb={'id': 'e1a1a220-fc21-4834-9f78-dc1abca4a4ee', 'route': ['p2', 'e2', 'i6', 'x2', 'p3', 'c3']}
1769394555.2548385,RECEIVED,94eb168b-c3a6-4f73-bee1-b861154e81f9,4ec5f2f4-6bbb-4494-b73d-9d4a7dd6ccba,c2,c5,27,p2,?,surb={'id': '1cb19d81-13c0-4215-8e06-9f7c70fc6b38', 'route': ['p2', 'e8', 'i10', 'x11', 'p2', 'c2']}
1769394555.2945962,SENT,05df2249-7165-4ecb-b11d-e6f739af2db6,27acab31-f4cc-49c6-94d8-855cf5b41c94,c5,c4,3376,?,p2,
1769394555.2946744,CREATED,c2b2a778-11e3-4d1d-aa0d-f30e40aeb0b0,9a438444-ab22-4d6a-bb09-9bfadd0745b1,c5,c4,26,?,?,surb={'id': 'bc8341bf-62a0-4504-946f-168581248c3d', 'route': ['p1', 'e3', 'i3', 'x3', 'p2', 'c5']}
1769394555.4876585,SENT,30355776-8ab7-4a5c-8981-04689a898517,30b2a2fb-b80d-4a53-ba24-e49b5ec97cda,c5,c4,3384,?,p2,
1769394555.487809,CREATED,d17bf8d5-c6ba-410a-a9dc-52372b134a79,04e270e1-6205-4cbc-b696-c1b9253ec1d4,c5,c4,27,?,?,surb={'id': '6d7961d1-4c8b-4e5a-9be8-d3199e8f6ab3', 'route': ['p1', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769394555.527765,RECEIVED,091c9148-079b-4c33-9c03-8f54076891d7,143847c2-cf44-4260-a0c3-93bfe76ecfec,c3,c5,26,p2,?,surb={'id': '485a4449-e7d2-4600-a6ab-9be20527ca9d', 'route': ['p2', 'e5', 'i5', 'x4', 'p3', 'c3']}
1769394555.8302395,RECEIVED,9b1e1139-a0f5-4ea8-ac84-e9dc0de75f68,84b9493b-98be-4071-8064-9773bffb3734,c2,c5,27,p2,?,surb={'id': '4ecd51d7-9a79-4825-a28f-3363fd11c40a', 'route': ['p2', 'e11', 'i1', 'x4', 'p2', 'c2']}
1769394555.8731732,RECEIVED,f9fd884b-b5de-40ae-b89e-f1aeca32bf6c,01698176-f383-4695-8ab8-f2b4225dfb16,c1,c5,27,p2,?,surb={'id': '414d8cc3-ccd6-4a37-8fb7-1408e122441d', 'route': ['p2', 'e12', 'i3', 'x12', 'p1', 'c1']}
1769394555.9772167,RECEIVED,3c5b8b39-ec76-42bf-9062-0ae1b3eae149,626edcc7-56b2-4319-84f9-531757006982,c2,c5,26,p2,?,surb={'id': 'b082fdca-5285-4392-b467-0228e70a1380', 'route': ['p2', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769394556.0318935,RECEIVED,388a4697-7cf8-4314-a907-45e18e7d2229,043d42b6-ea3d-4113-ac26-eb98564ed0be,c2,c5,27,p2,?,surb={'id': '1c74f57b-2ef7-47d0-a4c4-50ee5f0dd7dd', 'route': ['p2', 'e6', 'i11', 'x1', 'p2', 'c2']}
1769394556.2146485,SENT,1a427aec-f20d-4b68-8b97-7caee2f5b2cd,6a0a2d03-bb73-4da0-9355-8ef402a0acd2,c5,c4,3364,?,p2,
1769394556.2147975,CREATED,3c49faba-a8d8-4c84-bb92-1637c8199d59,685ce1be-fd98-41f2-b2c0-03b48abdbae6,c5,c4,26,?,?,surb={'id': 'ca9d1366-1be1-46f1-a349-9f77bfcc0099', 'route': ['p1', 'e12', 'i7', 'x6', 'p2', 'c5']}
1769394556.2512667,RECEIVED,2b6fe5fe-0f0b-489e-8e84-8ff1819db46f,6bf2965b-1401-4b04-9684-8722cec32b46,c3,c5,27,p2,?,surb={'id': 'e4c30f08-056b-4e95-9cff-a5349ec1b422', 'route': ['p2', 'e9', 'i12', 'x10', 'p3', 'c3']}
1769394556.3348985,SENT,a7ea31c1-ada4-4c54-8549-c6e0d8c992b7,607a528e-cde4-4880-b235-0c4dcea3098d,c5,c4,3372,?,p2,
1769394556.3350444,CREATED,de3bef22-b241-4472-9c36-f10fa23f5f41,dbac0a97-c3a8-4210-a29f-da965942cd04,c5,c4,27,?,?,surb={'id': 'a1872867-b695-43b7-bf85-c0b67a3be536', 'route': ['p1', 'e8', 'i4', 'x6', 'p2', 'c5']}
1769394556.473803,RECEIVED,447c025f-b35c-4b40-8743-1064a9bdeca0,38e00295-dc9b-492f-9454-861e3f9a1e41,c2,c5,27,p2,?,surb={'id': 'fe7733ca-a198-4e80-923a-12091ce97122', 'route': ['p2', 'e8', 'i3', 'x9', 'p2', 'c2']}
1769394556.5487533,RECEIVED,c169f4ba-bff3-4800-a3f3-d8d0c545a7dc,fb65f8b0-7752-4fc0-9255-5aaadfcfba46,c3,c5,27,p2,?,surb={'id': '5c7fcfe8-430d-48c1-9fc4-380725d707fa', 'route': ['p2', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769394556.732556,RECEIVED,c705848b-9065-48fb-97ac-0519e4e4f91c,139ef289-5144-4295-935c-562d2280a167,c3,c5,26,p2,?,surb={'id': 'f167ac2d-86cc-4d0d-adc3-3ca69e2780e7', 'route': ['p2', 'e1', 'i7', 'x9', 'p3', 'c3']}
1769394556.7918448,SENT,2f63567a-8262-4a42-8d6f-4fe038ea6a9f,a587b3f1-c57e-40bc-8d87-4979c504e89d,c5,c4,3383,?,p2,
1769394556.7919307,CREATED,577f5510-6dd1-48e4-9460-41c8b523a3c8,9f10df67-9fce-4e44-9774-375f52b1bbef,c5,c4,27,?,?,surb={'id': '5563d73b-8a46-4df2-bc3e-9d13bb0e4c2a', 'route': ['p1', 'e10', 'i8', 'x2', 'p2', 'c5']}
1769394557.001643,SENT,6489cafe-acb3-47bc-bb70-c22cb15a8403,25814fce-4c32-476b-b2ed-fb394388889e,c5,c4,3359,?,p2,
1769394557.0017884,CREATED,4da6e1e7-8e40-4843-a43d-50623c581125,593866b2-cd65-4cb5-8b6a-80b1267660c7,c5,c4,27,?,?,surb={'id': 'cfe4b407-ba8c-4738-853f-9d25e7d02dd5', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c5']}
1769394557.215146,RECEIVED,a5158203-df91-4d80-946f-09ce83d2bf10,1f719388-5242-4f25-bc6f-d7c91b07e8fb,c3,c5,27,p2,?,surb={'id': '5d8dd75a-f950-4f24-9472-9043a2b076f8', 'route': ['p2', 'e2', 'i9', 'x8', 'p3', 'c3']}
1769394557.2408664,RECEIVED,7e4cac71-2bce-4512-beae-47407f2f6596,92d6fff1-1c89-432f-b1a0-97e868b7a1fa,c2,c5,27,p2,?,surb={'id': '8365fce7-d201-490b-b22c-e4159ade22bd', 'route': ['p2', 'e12', 'i9', 'x4', 'p2', 'c2']}
1769394557.2541573,RECEIVED,f097c75d-0fad-4738-843d-3e264f63a9e5,ef65582e-45ea-4dcf-b8e9-f5c5b3893814,c3,c5,27,p2,?,surb={'id': 'c32e5013-2096-4a4f-b834-cb91e10ccebe', 'route': ['p2', 'e2', 'i2', 'x11', 'p3', 'c3']}
1769394557.3444264,RECEIVED,632c9fe4-7a1a-4b99-a672-e7bcda1e6be4,b7b1671a-cbde-45f0-999f-5962649c9465,c3,c5,26,p2,?,surb={'id': '75095f3b-fc1a-460f-b6cb-9f8beb7ce32a', 'route': ['p2', 'e10', 'i4', 'x3', 'p3', 'c3']}
1769394557.3601778,RECEIVED,76847e2e-a0f5-4e05-95c8-6c12c7efe13b,4aef51d5-e90d-4812-87fb-bc7230916a82,c3,c5,26,p2,?,surb={'id': '40353f1a-31dd-4f74-b328-cf7d8a4a04ba', 'route': ['p2', 'e12', 'i7', 'x5', 'p3', 'c3']}
1769394557.4220908,RECEIVED,14b8f520-d4d8-4c84-8623-f2514b1be334,31274a50-ec83-439d-ad9d-2920dd1a290b,c1,c5,27,p2,?,surb={'id': '73e89301-25ab-477a-962f-fb339c9274ee', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c1']}
1769394557.513869,RECEIVED,ec818db1-9a7e-433d-a7f1-6e61ff96354a,dfb121a6-4e65-40e5-9680-4b6427e93a54,c3,c5,26,p2,?,surb={'id': '46e812ab-5e62-455a-a75d-51189ef527e9', 'route': ['p2', 'e8', 'i4', 'x6', 'p3', 'c3']}
1769394557.5363536,RECEIVED,25ed6dbf-64f1-486b-b202-0ac2bb66f714,e3432284-b8d6-403b-aeaf-cbf28eab43f9,c2,c5,27,p2,?,surb={'id': '8113452c-f2b7-4321-9a55-4001c52867e8', 'route': ['p2', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769394557.6234236,RECEIVED,f4180c57-e36f-49a1-bd7b-b728a536b433,65ecdfc1-5dcf-4643-97b7-84d6f2e2ed4d,c3,c5,27,p2,?,surb={'id': 'c445fce8-026d-497d-9919-3b91197986eb', 'route': ['p2', 'e1', 'i2', 'x6', 'p3', 'c3']}
1769394557.7393835,SENT,5827144d-b1f5-44fa-b40f-0a6af822ab9a,3cff635b-f95a-4986-969d-d0e33ec59f3f,c5,c4,3376,?,p2,
1769394557.739532,CREATED,254c7645-b1e8-4b57-8702-edbb036d3694,300f6344-68e8-4f93-9be1-9d70e1c1e2cb,c5,c4,26,?,?,surb={'id': '1208f3b3-a301-4ec3-b912-95b6e129a2f3', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c5']}
1769394557.7675924,SENT,f93b0f91-d1d2-4f18-ae0c-9fb237097b54,3e13806f-bc56-48f1-acca-1e6d388e91f3,c5,c4,3384,?,p2,
1769394557.767931,CREATED,202da92e-61e0-40d3-a5f3-9adbd7e23a16,fb6cc2a2-ab8b-4da1-a166-87a1ff4c81c5,c5,c4,27,?,?,surb={'id': '2b5b7d32-cab8-46cc-862f-26d0c32a7091', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c5']}
1769394557.8088315,SENT,ba202fa9-cd58-4140-b641-52024edcf1e0,b1cf3aec-215a-4e87-86d5-3c280ae531d6,c5,c4,3380,?,p2,
1769394557.8089745,CREATED,46cec824-ba66-4d83-9b76-b35aba36d1df,b9c3ddeb-974c-402d-80e9-fdaa2d05cfe3,c5,c4,27,?,?,surb={'id': '9709b59a-61e2-4adc-aea3-0a42041630fa', 'route': ['p1', 'e6', 'i6', 'x12', 'p2', 'c5']}
1769394558.0319238,SENT,216a22e6-d960-4743-8164-b2dc04c7cae7,f5eb8368-bc4d-4cf9-8a09-210425aa4419,c5,c4,3387,?,p2,
1769394558.0319989,CREATED,7efc37bb-73a1-43b2-8442-098bdb8d4568,0ee891ae-1eac-42f1-a358-10a6360e32a8,c5,c4,27,?,?,surb={'id': 'fa2bebbf-0053-4d72-bc68-1d5b31dcf564', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c5']}
1769394558.245889,SENT,6a0cd960-ecd9-4b7e-8134-9b28d6088b4b,df3f557f-b3be-46f7-bc85-13abd0d8163f,c5,c4,3394,?,p2,
1769394558.246035,CREATED,5a872c36-caab-4300-87a0-d4c5944ff011,0ece6118-a043-4af7-ad01-b9477a495d0f,c5,c4,27,?,?,surb={'id': '2492f4c5-d9f6-40b7-900e-dbbf7d5bb35d', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c5']}
1769394558.2526877,RECEIVED,5a5dad11-a8f6-461d-9c84-1dd7c11b7b04,5c0f6b33-9537-4ed5-8abd-6a7afb8e9065,c2,c5,26,p2,?,surb={'id': '2cb052fb-c82c-422c-9f43-768fbf28941f', 'route': ['p2', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769394558.258229,RECEIVED,6242ca71-a98e-4197-9932-f049ecafee8d,a11ffcda-762e-4271-b257-6e32c2cf7880,c2,c5,27,p2,?,surb={'id': '8b19b9e2-4e76-4c96-8ce4-00287e4791d7', 'route': ['p2', 'e6', 'i10', 'x12', 'p2', 'c2']}
1769394558.325902,RECEIVED,c91a439b-9c51-42a5-9711-74b1c24be5bf,7a46bfc6-2cf4-4957-a95b-3c61dad298eb,c2,c5,27,p2,?,surb={'id': 'eda0d28d-f43d-4c6a-84f7-ca0349a5530d', 'route': ['p2', 'e10', 'i12', 'x12', 'p2', 'c2']}
1769394558.339238,RECEIVED,ce7a9db1-6747-49ea-b7a5-4e0adaaecc5d,94162e59-bec2-409b-906a-0d3486c22c20,c1,c5,26,p2,?,surb={'id': '5ca8408c-1bcb-4683-86a3-e5261c9664d9', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769394558.366019,RECEIVED,2d831c00-a4fc-4fcd-85f4-028515788351,cad99c5b-8e54-440b-99a7-f5703f554b5c,c3,c5,27,p2,?,surb={'id': '2f329f2c-3b1a-43f3-8a2c-05291fbfe9cc', 'route': ['p2', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769394558.6170375,RECEIVED,9ee0454f-9e8d-4270-af89-3c59e4173b8b,34180767-8f89-4e42-a869-b5abb8b01d47,c1,c5,27,p2,?,surb={'id': 'df821101-44e0-45d3-b75b-02e7c069fd39', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c1']}
1769394558.708004,RECEIVED,e67a42d5-3c86-4286-8fe2-ce133a73bd6c,9581d2e3-16ee-4eae-8b57-b4b6cfe3f106,c3,c5,27,p2,?,surb={'id': '6f3e764b-b292-47b7-aabe-6a606991a4f2', 'route': ['p2', 'e1', 'i5', 'x10', 'p3', 'c3']}
1769394558.7896953,SENT,14e155a6-1dbb-423c-8686-310694ce22c5,1dc3bbd5-2c00-42c1-9f2c-3c84b0c44e89,c5,c4,3359,?,p2,
1769394558.7897964,CREATED,760e533e-656b-42ef-897a-769e5ed78579,dea958d6-4cfb-45ec-832c-11f7e213fa57,c5,c4,27,?,?,surb={'id': 'e76e6015-46a4-4e1f-9c7b-ec4b96dfadea', 'route': ['p1', 'e8', 'i2', 'x7', 'p2', 'c5']}
1769394558.7923915,RECEIVED,ffda6098-f543-472d-a3b3-d812ab66cccf,50552292-2302-4734-bb93-33b3cf014b4b,c1,c5,27,p2,?,surb={'id': '2d5c8c8c-ff22-4c35-8b0a-b1543dadf76a', 'route': ['p2', 'e7', 'i1', 'x12', 'p1', 'c1']}
1769394558.8275158,RECEIVED,14c94cc6-4c47-47ba-9c95-4325cb21eb59,65d635a4-878d-481a-b809-3877005a836e,c1,c5,27,p2,?,surb={'id': '7fbec438-a9f2-4dce-8046-8d867f8cb1f2', 'route': ['p2', 'e7', 'i7', 'x1', 'p1', 'c1']}
1769394558.9397767,RECEIVED,e7be17ae-c218-4eff-8339-a7b0356f33fc,ecbf9133-e913-44ed-b757-4c0234e9f451,c2,c5,27,p2,?,surb={'id': 'fe5d4cb5-859b-4294-84c2-538dd1b484af', 'route': ['p2', 'e9', 'i11', 'x2', 'p2', 'c2']}
