timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495079.7733986,SENT,3e200fe0-837a-4eb2-a02d-4c7da16178d0,4a636477-bd28-46cd-b4d9-7733c780af4d,c2,c3,3380,?,p2,
1769495079.7735593,CREATED,ab76ff46-7edc-4bbf-9f8f-f1d2ae9353bc,a2c408b6-40f7-47e5-85a8-99cf0476f36c,c2,c3,26,?,?,surb={'id': 'e3ca24b9-e850-4762-a465-a3c39ac5c6bd', 'route': ['p3', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769495605.927725,RECEIVED,6233f300-42ec-4cb1-9b06-2bf463fd93f7,b7aaee83-a26f-42b0-b0a6-9974b50744ee,c5,c2,27,p2,?,surb={'id': '66f01590-4ef0-4fe0-bdd3-3dafd9d3fc01', 'route': ['p2', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769495606.0691159,RECEIVED,4774b24f-a789-46fd-8fe6-e3aaa6451ecb,1bbce648-5c13-4063-84ce-bf0f04fb5930,c5,c2,27,p2,?,surb={'id': 'afe66d17-5d51-4f1b-9831-4be18d64b042', 'route': ['p2', 'e8', 'i11', 'x8', 'p2', 'c5']}
1769495606.071172,RECEIVED,5735d3bb-a764-4edd-a09a-7258aa2f87b1,5e887393-bb5f-4021-bd71-59d058a93e0e,c5,c2,27,p2,?,surb={'id': '4c26c8c1-63d5-4736-8fc6-ecb2822aa9ac', 'route': ['p2', 'e10', 'i12', 'x7', 'p2', 'c5']}
1769495606.2929778,SENT,863c4133-83c6-45ae-b32c-9ca85b88cd88,f12727be-e6dd-47ec-8a60-42d178436ca2,c2,c3,3379,?,p2,
1769495606.2931175,CREATED,3e60aaa8-b97b-49e9-8953-b8d8f62dfb63,b94b8ba4-c2bb-4ab4-ab63-23b6410b33d6,c2,c3,26,?,?,surb={'id': '63274e25-5500-435f-b1ce-0d2993ea3929', 'route': ['p3', 'e3', 'i1', 'x11', 'p2', 'c2']}
1769495606.3223574,RECEIVED,83020e2b-925b-42a6-9045-0cdd9e03fe3f,819f204c-feaf-4e0d-800b-acc5a851dca7,c5,c2,27,p2,?,surb={'id': 'a38efc65-9f26-44dc-b8c7-a95c9050e8a1', 'route': ['p2', 'e5', 'i8', 'x11', 'p2', 'c5']}
1769495606.3914077,RECEIVED,5c66f380-b384-46be-b3ab-7db41bc9c8be,8ca95113-90cc-41f3-965a-70539223ddca,c5,c2,27,p2,?,surb={'id': 'fd005fc2-223d-4f63-8af1-9a71d5a6bb9d', 'route': ['p2', 'e9', 'i4', 'x3', 'p2', 'c5']}
1769495606.4009216,RECEIVED,0c7de604-c074-48ab-9747-def089db4211,2989c0b9-806b-442a-9346-83b94d74147a,c5,c2,27,p2,?,surb={'id': 'd8293d5b-6790-453d-a28f-f613b1ea30d0', 'route': ['p2', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769495606.4091573,RECEIVED,41e5e24b-6096-428e-b32e-197eb9281646,3f44e65f-6626-446d-8130-a48392adb77b,c5,c2,27,p2,?,surb={'id': '725a42dc-6795-4ff0-a401-09187a47148a', 'route': ['p2', 'e12', 'i9', 'x11', 'p2', 'c5']}
1769495606.8843827,RECEIVED,8e0546b6-69a7-4b2e-840b-c5fa958a0781,53dc4d33-d865-466a-bc71-a95d68dd44d6,c5,c2,27,p2,?,surb={'id': '24247f42-3d70-41b5-9600-751441ffa445', 'route': ['p2', 'e6', 'i5', 'x11', 'p2', 'c5']}
1769495607.0388534,RECEIVED,8c44a945-cca0-44c4-9581-0c5f726443e1,62eb6ab0-c7ee-42b4-a289-d7d85d6613b0,c5,c2,27,p2,?,surb={'id': 'aa773615-d939-428d-9705-d5c4efe700a2', 'route': ['p2', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769495607.6711066,RECEIVED,345f06d4-65e2-41c2-8b75-ff044c30f3f8,7cf6a06e-17f6-41ff-9f09-36e596b2f4a2,c5,c2,27,p2,?,surb={'id': 'd16c0462-6cc7-4a9b-b334-f0f8cdc27227', 'route': ['p2', 'e4', 'i10', 'x12', 'p2', 'c5']}
1769495607.7784927,SENT,7bf96547-9ee8-46d2-9b65-ac66a9f6c393,76f19119-97a1-43b3-a4c8-85a8856d7f73,c2,c3,3374,?,p2,
1769495607.7786381,CREATED,40710bdd-d48c-4f1b-8517-aa35190d1954,55bd6121-bcde-48b4-9096-0183bdb99132,c2,c3,27,?,?,surb={'id': '211f961d-272a-41d4-9ccc-cfb613fbef64', 'route': ['p3', 'e8', 'i8', 'x7', 'p2', 'c2']}
1769495607.8296607,SENT,fe217b0e-5f3b-48f6-95c2-316fbd792205,c6755ad9-a487-43a8-8d71-f04a7c648a53,c2,c3,3375,?,p2,
1769495607.8298147,CREATED,662e535e-a91e-4e0d-8908-ef4c13f838c5,36340041-47bb-46e5-bfe0-33d86cf23029,c2,c3,26,?,?,surb={'id': '3d3e6125-7a0a-4486-8d8f-8b58f9ffd543', 'route': ['p3', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769495608.045685,RECEIVED,0587373b-fbad-4b4c-8954-192042d89df8,d5336377-83f9-4565-baff-c5f4339ce067,c5,c2,27,p2,?,surb={'id': 'bad09a13-bd19-423f-b9ff-94205418a0a1', 'route': ['p2', 'e9', 'i9', 'x6', 'p2', 'c5']}
1769495608.1233523,RECEIVED,eb736f69-c365-45a7-a84f-cfef65a76944,c09cfeb8-3bf1-48e3-8c10-a95dde9898dd,c5,c2,27,p2,?,surb={'id': 'e0fb06f4-f614-4e8e-95f8-8fe334c4aab9', 'route': ['p2', 'e12', 'i4', 'x9', 'p2', 'c5']}
1769495608.4240322,RECEIVED,52cf357a-868a-4b1f-9c05-2da35ea26df7,4d516989-8e13-44ca-827d-05573858a65e,c5,c2,27,p2,?,surb={'id': 'e9ff61fc-b18b-4433-a462-b77fbdf1e25d', 'route': ['p2', 'e2', 'i11', 'x9', 'p2', 'c5']}
1769495608.4890616,SENT,827834a3-34c0-488c-a956-4d758b67cf86,ae7c58e2-b7a6-4495-bc2f-07352627d88c,c2,c3,3367,?,p2,
1769495608.4891627,CREATED,49cc2646-48e5-4d61-9a5a-efcddc4d4d7e,4713c5ce-b928-4651-b21c-2e40e803d311,c2,c3,26,?,?,surb={'id': '9ad849b2-b996-42f6-a221-bc6d6f5d66d4', 'route': ['p3', 'e11', 'i5', 'x4', 'p2', 'c2']}
1769495608.7137306,SENT,b967de03-f3e9-4e53-b6fc-bed13af1846e,9d6c748d-0c3d-4fda-836e-b8e58ea8522f,c2,c3,3400,?,p2,
1769495608.71383,CREATED,e7a3ef5e-abf8-4009-a99b-005f5e25a440,66234045-0bfc-4710-bc64-93725435fccc,c2,c3,27,?,?,surb={'id': '51932edc-8dfe-40dc-9be1-40a4f5184ddb', 'route': ['p3', 'e7', 'i11', 'x7', 'p2', 'c2']}
1769495609.112324,SENT,001fa75a-f43c-4b94-85e9-8bf78162c82a,ef13d91e-3198-41ce-a0ba-1f1da61e0e53,c2,c3,3375,?,p2,
1769495609.1124246,CREATED,59da0aee-5705-4f59-b0d7-a6d3c0ccb22a,99517ecf-0a40-4eaa-a942-788bd6d8cfc3,c2,c3,27,?,?,surb={'id': 'a7a7c304-2938-4396-a400-7e46ede013ad', 'route': ['p3', 'e3', 'i3', 'x4', 'p2', 'c2']}
1769495609.3351974,RECEIVED,625c1f2d-674b-4efd-ae6a-beb5624fd055,10624f33-87e8-4c0a-81a6-6edff9cd8e82,c5,c2,27,p2,?,surb={'id': 'b3f11bd8-0404-4099-9292-ef09bdabbe56', 'route': ['p2', 'e8', 'i1', 'x5', 'p2', 'c5']}
1769495609.3456087,SENT,ba2af7fd-adab-4ae3-8c46-a7c52eaca530,9c888f15-7fdf-4966-b703-7773b70ad4a8,c2,c3,3381,?,p2,
1769495609.3457394,CREATED,bb00a506-9580-44b4-8386-e788febd8e3d,12b03ffb-7f9f-413b-999a-5c755bc6b9de,c2,c3,27,?,?,surb={'id': 'e6590bc2-4204-4250-ad62-d6977b6390eb', 'route': ['p3', 'e4', 'i8', 'x7', 'p2', 'c2']}
1769495609.6061065,SENT,89594647-bb03-4826-895e-b746058af225,1b56d2d4-c8d2-4ac7-aa63-7c8b49b43212,c2,c3,3375,?,p2,
1769495609.6062481,CREATED,dde0c910-9383-45bd-811a-ac443b2d2851,421268ee-50d9-43b9-9fb8-c4801649f345,c2,c3,27,?,?,surb={'id': '34192e06-9dd3-410b-96fe-62120710d174', 'route': ['p3', 'e3', 'i11', 'x5', 'p2', 'c2']}
1769495609.9558957,RECEIVED,daa8178b-9ab3-4e99-8a4b-7ae691220163,b07452a5-60ac-46df-b8fa-07d80b7b7328,c5,c2,26,p2,?,surb={'id': '864652d0-56b0-486e-ad2c-688b44379926', 'route': ['p2', 'e6', 'i11', 'x5', 'p2', 'c5']}
1769495610.0435686,RECEIVED,80c9998f-6141-44f4-b600-d7085e7c3866,25e95a3c-8ad0-49f9-8c62-d86dfbc2cfdf,c5,c2,27,p2,?,surb={'id': '6a90e63f-e7e8-4dc1-bdf8-188d61e02d58', 'route': ['p2', 'e2', 'i11', 'x12', 'p2', 'c5']}
1769495610.1013513,SENT,127bec97-9083-4b43-92a1-877042502342,afb88708-6ee7-48e8-9832-1ad43ea603bf,c2,c3,3372,?,p2,
1769495610.1014516,CREATED,b4354c69-0c9c-497a-b634-9f9be45b6436,db8b3c7c-9c8b-4d50-83ee-3cb6cfee0027,c2,c3,27,?,?,surb={'id': '530e4e5b-8648-4bf3-be6b-9f31f9843535', 'route': ['p3', 'e4', 'i3', 'x2', 'p2', 'c2']}
1769495610.1341817,SENT,8fd8ad4c-8fc0-4fb5-a656-8c8a5f307840,39fbb4af-fa6d-4c8e-873e-da041079fa89,c2,c3,3384,?,p2,
1769495610.1342833,CREATED,82532238-bfd9-4f75-9315-160355dacefd,47be6e74-5557-4f95-97a6-fd6838d900c9,c2,c3,27,?,?,surb={'id': '538cb635-3a67-465b-9599-1d41e0534904', 'route': ['p3', 'e5', 'i11', 'x7', 'p2', 'c2']}
1769495610.162642,RECEIVED,aa9ff3f8-f8ca-49f9-b98d-bf3dfb0cc20e,42344e3e-2a16-4678-a555-d88ee2afe42e,c5,c2,27,p2,?,surb={'id': '4671c20a-5805-49c4-b987-3c50e335716f', 'route': ['p2', 'e7', 'i2', 'x7', 'p2', 'c5']}
1769495610.280655,SENT,b1b45a7b-b5f7-4224-84e6-6397fb271f01,e30076a6-f040-46ac-a9f5-f557aefdc009,c2,c3,3380,?,p2,
1769495610.280747,CREATED,2d7815e6-de38-4152-bc37-666800b804aa,a93d4e89-228b-419b-8a2b-1ae9bf745bfe,c2,c3,27,?,?,surb={'id': 'f3455a97-2e59-4c98-9e47-343745ad28cc', 'route': ['p3', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769495610.2996511,SENT,fcccd5a5-911f-4001-8f90-d28bdd2a8101,c714f2ec-3e1a-4a90-a1bb-f4612c86ab5d,c2,c3,3356,?,p2,
1769495610.2997513,CREATED,138ceacc-5f0e-48b1-8ecd-3c263dddd4d0,c2fbda32-be3d-4882-85d3-bdf2b1cf469b,c2,c3,25,?,?,surb={'id': '86bdb720-ec5a-4ae8-a8ea-125b24f749d7', 'route': ['p3', 'e5', 'i3', 'x2', 'p2', 'c2']}
1769495610.3801305,SENT,079093cf-cf51-458a-ac9d-b9fa19438942,df5934a2-54d6-4770-b9e0-077cee2f3de3,c2,c3,3358,?,p2,
1769495610.3802297,CREATED,13bf6883-8012-4155-9f8c-c31d35ca632b,6b326d7b-b894-4798-9231-1d26d47fc05f,c2,c3,27,?,?,surb={'id': '48cd3eab-dcc9-4e78-979b-65d48a960781', 'route': ['p3', 'e7', 'i7', 'x5', 'p2', 'c2']}
1769495610.4983833,SENT,8d5e9616-f791-4747-96b1-cc18fd5c8594,a2d0e02b-4187-4c94-94ef-18b9696000db,c2,c3,3359,?,p2,
1769495610.498485,CREATED,5cfa0d89-3f93-4820-b660-c6ba73794583,fa99e82f-23f5-494a-ac00-72afaba4b6b4,c2,c3,27,?,?,surb={'id': '008c148c-fb07-4de4-958e-c0ba59c7344a', 'route': ['p3', 'e6', 'i8', 'x9', 'p2', 'c2']}
1769495610.8546433,RECEIVED,43418343-4992-4c3f-81b3-f35ad2da5b54,216f4500-cb4c-486f-9969-f37644052661,c5,c2,27,p2,?,surb={'id': '2b432975-8088-486b-b696-1704972ea7bf', 'route': ['p2', 'e10', 'i9', 'x10', 'p2', 'c5']}
1769495610.9071357,RECEIVED,c86b655a-d809-416e-8b79-7c14cbe092c0,36e27e51-6b09-4255-8b9b-367d2c3aa0e1,c5,c2,27,p2,?,surb={'id': '07cfc0e3-a9eb-4152-ab53-e13327ed9e72', 'route': ['p2', 'e2', 'i4', 'x12', 'p2', 'c5']}
1769495611.0098789,RECEIVED,c2fe54a4-f918-40ba-9022-731f702dd5f1,e6b6234e-ea06-4035-8d5a-6121d8f80c50,c5,c2,27,p2,?,surb={'id': 'ac238574-7feb-4378-bc81-d7999dffa021', 'route': ['p2', 'e12', 'i12', 'x9', 'p2', 'c5']}
1769495611.110552,RECEIVED,89f7da0b-6fbf-4ecd-ac77-e74f61cef531,30e298b0-a779-403e-b1a6-d32a05fc1018,c5,c2,27,p2,?,surb={'id': '79271029-1df0-4f8d-840f-50535366bb6d', 'route': ['p2', 'e7', 'i8', 'x7', 'p2', 'c5']}
1769495611.5896451,SENT,143c3cb6-bdca-4966-a6a8-264c9c9bcbbf,3ee07443-72e0-4570-8d0f-1f34f63a1a64,c2,c3,3381,?,p2,
1769495611.5897784,CREATED,fd36ad20-69f2-4fa8-bac6-c6e63faf87bd,a4899420-12a2-4a17-958a-b35ed036d877,c2,c3,27,?,?,surb={'id': '956bcf77-d3c5-401e-a633-7ad7dfd97792', 'route': ['p3', 'e4', 'i3', 'x4', 'p2', 'c2']}
1769495611.873217,SENT,2b485b6e-8886-4b33-af96-62c9eb3740da,a791cb9b-d76c-438b-9343-34e968008fb7,c2,c3,3371,?,p2,
1769495611.87333,CREATED,9e7765fd-7de7-468c-bb6a-d6b2725089d2,82143b6f-921e-40e2-84bb-89d4ed11c483,c2,c3,27,?,?,surb={'id': '718f10e7-6e4c-4909-9527-c436d100f7f5', 'route': ['p3', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769495612.0291052,RECEIVED,8d50c8ca-b357-416a-bf98-1f7f68ad28aa,730a69da-de4c-4469-9151-8fb4b3109eb8,c5,c2,26,p2,?,surb={'id': '643581d4-dfb9-45ee-90b9-4042e6bc4bc5', 'route': ['p2', 'e10', 'i8', 'x3', 'p2', 'c5']}
1769495612.1873841,RECEIVED,b8b96473-de08-4008-b575-44343f404db2,6151f4de-528f-4202-b187-5ff91bf6cd01,c5,c2,27,p2,?,surb={'id': '5e236a91-7185-4856-8de3-8c8e31c7539d', 'route': ['p2', 'e10', 'i2', 'x3', 'p2', 'c5']}
1769495612.243258,SENT,b33af93b-ae23-4be4-94b3-6f48bdd5707f,196e814e-3453-49bb-a0e5-2b374a11649b,c2,c3,3392,?,p2,
1769495612.2433684,CREATED,0331939e-1be7-41fd-b2ca-fbb5ddfd9215,cda9e108-9381-4613-90c5-76dc2576d07e,c2,c3,27,?,?,surb={'id': '0883a140-e0ec-4516-bf18-ab3001774c90', 'route': ['p3', 'e9', 'i3', 'x10', 'p2', 'c2']}
1769495612.31259,RECEIVED,14cffdb8-93e8-4a79-851d-50f5e0390c9b,010b7f5b-e660-4ba8-9fac-cd0efa448d1c,c5,c2,26,p2,?,surb={'id': '967c6dab-7432-4821-87f4-0f58208e73fe', 'route': ['p2', 'e1', 'i12', 'x12', 'p2', 'c5']}
1769495612.3246837,SENT,df602692-64a3-491d-a964-a7b2911b572d,e1741f10-1999-4fe6-b501-cbb259e791d4,c2,c3,3394,?,p2,
1769495612.324782,CREATED,989d8cb0-fd90-4cd9-aa0d-dd58ffbf530e,ab79c143-3aa9-441c-aef6-c0db9a2f9afa,c2,c3,27,?,?,surb={'id': '2977e362-148e-4605-9902-88a0f0c7a660', 'route': ['p3', 'e4', 'i2', 'x2', 'p2', 'c2']}
1769495612.6464705,SENT,690d5c43-8e05-4243-97a6-73cf22e9d1ab,777812fa-c884-4660-a3f2-3a31b5853b71,c2,c3,3400,?,p2,
1769495612.6465623,CREATED,8098f53c-da2e-4f38-8999-7cfeb9287913,1245a97c-6ad9-4058-8b99-3756c393ae8a,c2,c3,27,?,?,surb={'id': '47987eab-61eb-4939-81e8-e79d15e46c79', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769495612.8944612,RECEIVED,3a019804-5f1c-4816-80de-feb61a7b6c08,ff09bbb2-4438-4c02-819d-3a118e2a8daf,c5,c2,24,p2,?,surb={'id': '1072e848-5fe8-4a8c-b3e6-fcb68dbe2eb5', 'route': ['p2', 'e10', 'i8', 'x1', 'p2', 'c5']}
1769495612.9149802,RECEIVED,b19e42fb-d247-45f6-b274-a69a0408775d,f5111152-f1da-4abb-9393-71e15a054e1b,c5,c2,27,p2,?,surb={'id': '6ea43655-0f73-415d-a555-2e1b778f7e49', 'route': ['p2', 'e8', 'i2', 'x8', 'p2', 'c5']}
1769495613.0383997,SENT,30e2ef14-a84c-42a5-bda2-8bf048610380,c07abce5-702e-42a3-bab2-a2435edddac6,c2,c3,3364,?,p2,
1769495613.0384986,CREATED,74cc0204-f9ea-4509-a904-8ce5a5e9f12e,42133a74-fad3-4d04-9523-19868357697f,c2,c3,26,?,?,surb={'id': 'bb6c4649-1a0f-41be-9409-411c0e947a2c', 'route': ['p3', 'e7', 'i12', 'x7', 'p2', 'c2']}
1769495613.1779227,SENT,521c097b-deb2-488a-bdf1-98afe8ec1668,9e9e5a25-2727-4818-986a-c6d42218fddf,c2,c3,3388,?,p2,
1769495613.17802,CREATED,d6211b80-9e87-4fe7-8154-4f466aeffc73,e10602d2-1acc-4270-944f-baee9bc0d767,c2,c3,27,?,?,surb={'id': 'dea5ad88-58e8-4458-a225-1828ec3dfb0d', 'route': ['p3', 'e12', 'i9', 'x5', 'p2', 'c2']}
1769495613.252266,RECEIVED,6e927d79-94b9-47f5-af4c-99d05cef6a99,d3a1f0c6-4dde-4340-83fd-68e6623aecc5,c5,c2,27,p2,?,surb={'id': '1b20901d-a48f-4477-ab6e-9c2db34447ff', 'route': ['p2', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769495613.3759434,RECEIVED,dab316d3-5f26-42ed-bf1a-2d9ebeb96a3a,da157247-986a-4e4a-b660-535e7855a29f,c5,c2,27,p2,?,surb={'id': 'd2756f73-d59e-4a28-b119-a16dd58e476d', 'route': ['p2', 'e7', 'i10', 'x9', 'p2', 'c5']}
1769495613.7188957,RECEIVED,3928a3a0-4e27-4718-bc29-377cf49e7280,89f2e86d-1dbc-4cb7-be0b-2a7907e5c1c1,c5,c2,27,p2,?,surb={'id': 'ddbab0c3-5db1-47ae-8fc3-c0965b3f81d4', 'route': ['p2', 'e11', 'i10', 'x10', 'p2', 'c5']}
1769495613.7388878,RECEIVED,7dab6593-3972-4085-90b5-fda946920330,0b668099-1598-4125-8d18-d6e5e3f56470,c5,c2,27,p2,?,surb={'id': '3ca8fe2b-d790-4d14-8760-432b1253c3c7', 'route': ['p2', 'e12', 'i9', 'x8', 'p2', 'c5']}
1769495613.9135373,RECEIVED,1b388659-f457-478d-917a-f6cf9ae621b1,e37fc42a-0516-4e2b-ab54-fc3f1dc09055,c5,c2,27,p2,?,surb={'id': 'adb265d6-a454-418a-b4f8-3f48247108df', 'route': ['p2', 'e11', 'i9', 'x9', 'p2', 'c5']}
1769495614.0900304,RECEIVED,376ac45f-06a1-471e-837a-5d2127dfde60,e591e01c-1647-4d38-a2d2-83ca70b9bc1d,c5,c2,27,p2,?,surb={'id': 'be56d50d-e650-4e31-8830-004718b5d9e4', 'route': ['p2', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769495614.5926762,RECEIVED,ee9927ae-988b-4c7e-b074-447cdd0c1c9d,e1bf59f2-e093-4c5c-994f-9d74136a352e,c5,c2,27,p2,?,surb={'id': '57e1399c-f241-4c10-86ed-dccd7a798807', 'route': ['p2', 'e7', 'i2', 'x7', 'p2', 'c5']}
1769495614.754206,RECEIVED,e42ff0bb-3c66-4c5c-a9f8-ce53b1d20045,1a063833-7564-4079-995a-9f99a60eef78,c5,c2,27,p2,?,surb={'id': 'c843bcf8-594b-4e5c-9bf8-bb6ae1578529', 'route': ['p2', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769495614.96982,SENT,04afb4dd-1022-4bca-a6e6-a30f98e0a88f,5d3466a3-2a70-4f3d-8e47-2213c8a1d581,c2,c3,3378,?,p2,
1769495614.9699218,CREATED,ea578064-fcc4-4ed1-9b25-a196310587dd,0d405486-959d-4531-ad36-1348ca2d4c9a,c2,c3,27,?,?,surb={'id': '15f9c707-9e3a-4f00-862a-64e9cd3d3bc0', 'route': ['p3', 'e7', 'i5', 'x12', 'p2', 'c2']}
1769495615.455043,SENT,8f41837f-0033-4d2b-ba90-e65edb09d3c3,219449d5-3381-4fa2-8548-b0989c14c3fa,c2,c3,3401,?,p2,
1769495615.4551673,CREATED,790192c2-58bd-4c2c-94ca-0fbc65988f63,0104496d-63c6-46e2-8568-ab26bbc567f5,c2,c3,27,?,?,surb={'id': 'f4b9facb-90d2-4c41-86fb-63810709b79d', 'route': ['p3', 'e2', 'i10', 'x4', 'p2', 'c2']}
1769495615.5050907,SENT,c8204e90-afee-4728-bf7d-1c4ac4134ca3,d06d8173-3e1d-4e91-93c8-9bb9b3dd76a0,c2,c3,3383,?,p2,
1769495615.5051692,CREATED,e9689558-6d36-4c3d-95c0-6399aa8763f3,5f8b1204-7678-4785-8a0f-faf396b57c0d,c2,c3,26,?,?,surb={'id': '14005195-0156-432b-bba3-1deea67bd504', 'route': ['p3', 'e4', 'i7', 'x9', 'p2', 'c2']}
1769495615.7536988,SENT,fbde0a86-a8ea-4be8-be4e-ac8eb8d7fce3,b013aa99-e71a-4ee2-a855-b4b899031585,c2,c3,3391,?,p2,
1769495615.753837,CREATED,ab38e064-9531-4015-8c46-d85179339541,f7450cd7-7d64-4ef2-8716-4b55a2c67d77,c2,c3,27,?,?,surb={'id': '7ed1d6d9-8ddf-467b-ae19-775f8c2c66b7', 'route': ['p3', 'e10', 'i11', 'x1', 'p2', 'c2']}
1769495615.8271847,RECEIVED,3d58cd42-a7f3-4309-8a88-b3d68084e442,eb4c6246-0305-4350-9567-8c1efad76157,c5,c2,26,p2,?,surb={'id': 'fa6c50b3-46e4-4695-ac70-58037bf800e1', 'route': ['p2', 'e10', 'i11', 'x11', 'p2', 'c5']}
1769495615.9061742,SENT,54968c25-b9d3-4041-934b-519cb78e5f36,985e35bb-707c-4716-9ef8-8c5236fb8fd6,c2,c3,3381,?,p2,
1769495615.9063797,CREATED,c4ca6514-bf4b-42c0-be4d-a8ae7c15f1f4,6e11b7bf-974b-4c03-8a8c-009331e8a101,c2,c3,26,?,?,surb={'id': '8ae7ebde-1bca-49c6-a5e2-a4cced964413', 'route': ['p3', 'e9', 'i11', 'x8', 'p2', 'c2']}
1769495616.0256157,RECEIVED,250ce811-ac79-47d9-9303-3c6595852142,c3a3c1c7-6240-4e02-a770-aad4317f9838,c5,c2,26,p2,?,surb={'id': 'f3eaa972-d85b-41f9-b3f0-b9c4f1573ab9', 'route': ['p2', 'e10', 'i10', 'x12', 'p2', 'c5']}
1769495616.0536077,RECEIVED,7ae97b64-7d63-4054-9dd1-679dd29d83a5,43e2fa72-daf7-4841-9832-f0e5eb2f1dd5,c5,c2,27,p2,?,surb={'id': '7e90e1dc-1272-4756-861c-1c299e5745f0', 'route': ['p2', 'e7', 'i2', 'x7', 'p2', 'c5']}
1769495616.0671556,RECEIVED,1c129e02-6986-4e0b-97f3-2825f934cc6a,eba14dcc-a546-40a1-bd18-9aa5ac277001,c5,c2,27,p2,?,surb={'id': 'ae4df36b-f614-423b-95d6-46ae709941d8', 'route': ['p2', 'e10', 'i4', 'x10', 'p2', 'c5']}
1769495616.3319352,SENT,c729d3f8-5425-46c3-937d-dde01c9c3237,466c64d2-7e13-463b-b702-347e7f335193,c2,c3,3388,?,p2,
1769495616.332098,CREATED,44f98ccb-98a6-4f91-838e-832453374aa8,e21de295-ea45-4801-b027-57fbfe76c024,c2,c3,26,?,?,surb={'id': '5af866f8-53cf-47b7-9747-068612ece776', 'route': ['p3', 'e2', 'i7', 'x7', 'p2', 'c2']}
1769495616.386376,SENT,74a1ae41-4b4b-40d2-af06-511281ff5ae1,61111d18-31e4-496a-9ffb-dae4a4446c01,c2,c3,3392,?,p2,
1769495616.3865247,CREATED,045e1a53-8a1a-4fa4-8847-2aadaedcd5ba,4474f9f1-2869-4ae9-a86d-2ffdf9da4b8a,c2,c3,27,?,?,surb={'id': 'dd813727-129e-43ab-a319-b4fedb320b38', 'route': ['p3', 'e11', 'i11', 'x12', 'p2', 'c2']}
1769495616.488108,RECEIVED,96331f66-55e7-4d97-9008-af66fff68bba,3f7744b2-6665-4d98-8878-8608bdac382d,c5,c2,27,p2,?,surb={'id': 'a7f3b83a-3234-493f-8239-34fa52e845e2', 'route': ['p2', 'e5', 'i4', 'x5', 'p2', 'c5']}
1769495616.5081353,SENT,16c6463e-bb4e-481e-9de0-51c4edeecaff,6791dc84-2173-4f40-8ccd-a781ca2cd16b,c2,c3,3368,?,p2,
1769495616.5082355,CREATED,0d11e413-089d-4d2d-9cce-48a28b9f5fb3,8e5952d9-a16d-45b5-8fef-737e852471b0,c2,c3,26,?,?,surb={'id': 'fc8dce4c-a991-4e71-a3b5-a73354186f52', 'route': ['p3', 'e11', 'i5', 'x8', 'p2', 'c2']}
1769495616.5546758,RECEIVED,a83eac8d-9f83-4c0c-852f-54ffea1a0c3e,d8451596-d6c1-45ec-99da-64917dd56261,c5,c2,27,p2,?,surb={'id': 'b50928cf-4d48-4bb6-991a-53a428836187', 'route': ['p2', 'e6', 'i11', 'x4', 'p2', 'c5']}
1769495616.6372366,RECEIVED,076e4eef-2915-4862-ba6b-a4558b92ef33,0a7298ef-ba4e-4c6d-bfff-1ad70a14e101,c5,c2,27,p2,?,surb={'id': '85394142-8140-47c5-b6fc-19a55c24734d', 'route': ['p2', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769495617.3613062,SENT,384eb0b0-db6f-4d87-95a8-3211d490da87,a3a157e2-3241-4866-adbf-0cdec7c3eea5,c2,c3,3391,?,p2,
1769495617.3613825,CREATED,aa89bd99-06e6-4aa5-84b8-a351081d412a,ee9e5dc7-2dd0-4485-880b-864f09d46145,c2,c3,27,?,?,surb={'id': 'c0c82663-abae-441c-a1ca-a92c5bdc93ca', 'route': ['p3', 'e10', 'i8', 'x10', 'p2', 'c2']}
1769495617.4558766,SENT,6d7323be-1a2a-44a8-aaa4-999993d32bae,59385b2c-d076-454d-ba22-6211650441f2,c2,c3,3381,?,p2,
1769495617.4560213,CREATED,2e116bdc-7fb9-4dde-8900-3659d81344ae,07cd0ebe-bc4f-46b4-9252-7743d7d71f15,c2,c3,27,?,?,surb={'id': '8ea5c154-718c-416f-85cf-ccfffca25330', 'route': ['p3', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769495617.4746716,SENT,7f587c37-0fdf-4534-96bd-e8ccde99da22,3505da1a-c27b-4820-8a4d-f8b33bdac9a8,c2,c3,3396,?,p2,
1769495617.4748626,CREATED,3a434dde-d26d-4d85-9b69-4cb2cdb54008,1c991682-b12d-4992-8d39-d2db31b6d9af,c2,c3,27,?,?,surb={'id': 'ec8e7d7c-05db-498b-930c-79d88d7b80ae', 'route': ['p3', 'e5', 'i6', 'x11', 'p2', 'c2']}
