timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769730646.1883523,SENT,d514305b-533a-42df-b950-f56f38e06f42,b7c7844f-dc1f-42d1-8af0-89daf4af9b6c,c3,c5,3380,?,p3,
1769730646.1885107,CREATED,48f2bdf1-a37b-4e1b-9cdc-3a6c4fe218eb,29c5ea5d-f152-45d6-a04f-ef740ade50a7,c3,c5,27,?,?,surb={'id': '54dcba75-0884-49a4-8fe5-d35865f68bbd', 'route': ['p2', 'e12', 'i10', 'x9', 'p3', 'c3']}
1769731216.5107138,RECEIVED,3862db7d-bc2d-42c2-8f1f-a65b0882b309,ec0ab86e-7f4c-4c6c-aefc-50105cf99e99,c4,c3,27,p3,?,surb={'id': '9836167e-7ff5-45c5-b89d-893b4ec6d3d4', 'route': ['p3', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769731216.6821532,RECEIVED,90018fa2-a38d-4e59-89da-c2344f1c5703,ff0f21ce-04b4-41fa-ba9c-0f7b82ff438e,c4,c3,27,p3,?,surb={'id': '8d537b86-d661-48ca-a70a-78afa8a672bb', 'route': ['p3', 'e5', 'i11', 'x8', 'p1', 'c4']}
1769731216.6959767,RECEIVED,082bca56-c427-4dc5-81cf-5ba25474fecb,f94d42a1-34ee-4e78-924e-3a7e53ab0e82,c4,c3,27,p3,?,surb={'id': '54d16386-8d2b-4b30-83a7-072583690f3a', 'route': ['p3', 'e6', 'i2', 'x2', 'p1', 'c4']}
1769731216.7144356,RECEIVED,fc713fde-aef9-403b-b33b-f1f1bc77edf1,f2745747-fd06-4039-bd56-2e09056c18a0,c5,c3,27,p3,?,surb={'id': '74514323-97e6-4b1b-be81-5a3fb2e2140c', 'route': ['p3', 'e11', 'i5', 'x8', 'p2', 'c5']}
1769731216.7467067,SENT,53b326f7-0b9c-4832-90b7-f09b87853d23,da8cd7d8-db9f-4f93-bf2b-55acb54008b7,c3,c5,3360,?,p3,
1769731216.746852,CREATED,8ae6cb1d-91a4-4ff5-8653-53b2fc871968,3186ccf7-2c2d-47ba-b99c-961d44bf25c4,c3,c5,27,?,?,surb={'id': 'f9039838-f539-43d0-8bb6-cc6898789b28', 'route': ['p2', 'e8', 'i5', 'x3', 'p3', 'c3']}
1769731216.7773159,SENT,4ed4e02c-b810-4bb0-aeea-10a77557f149,62a28f35-813b-4b8a-9c1b-0c4847ab716e,c3,c5,3364,?,p3,
1769731216.7774577,CREATED,4d1619ec-e2a1-4e80-aeb1-d6999fb59043,aa3f7278-5c48-4dde-8811-63be3844050d,c3,c5,27,?,?,surb={'id': '644ee42d-ac8f-4c12-a4ac-33637f3e83a5', 'route': ['p2', 'e1', 'i7', 'x4', 'p3', 'c3']}
1769731216.7896404,RECEIVED,77a94f11-f876-4912-8846-0c6b2a80e138,9e094ae9-2658-4e21-b9e4-98acd68e5b87,c4,c3,27,p3,?,surb={'id': 'a23bbb06-0922-46b6-9cd9-67fc9e8599a4', 'route': ['p3', 'e4', 'i9', 'x7', 'p1', 'c4']}
1769731216.9754279,RECEIVED,2c00bcc6-a5e1-4cc2-a008-501952fa3121,be907740-eb2f-4a56-bc96-8f0b39b98e94,c4,c3,26,p3,?,surb={'id': '65673eff-1976-4bc6-add7-5e5e0e5df610', 'route': ['p3', 'e1', 'i6', 'x10', 'p1', 'c4']}
1769731217.1314673,RECEIVED,13b78ee2-1f49-4903-878b-a6dee05b5e18,c7dd3a32-e8b3-4e0b-82f5-a5db5f06da66,c4,c3,27,p3,?,surb={'id': '6195a3f2-bee2-490a-928b-4d1338b7415d', 'route': ['p3', 'e7', 'i6', 'x4', 'p1', 'c4']}
1769731217.5074291,SENT,d043ef21-27d4-4c08-a088-8e80d1f0c6af,5839d854-3052-48d0-89cb-0b5d5672f895,c3,c5,3384,?,p3,
1769731217.5075314,CREATED,1956c841-8677-45b3-8d5c-aadc76f7a3c9,167c8d3e-0e99-495c-ad36-a46a2aad2aa9,c3,c5,26,?,?,surb={'id': 'ef106644-9d5d-42dd-b30e-30aa48cb5856', 'route': ['p2', 'e8', 'i6', 'x7', 'p3', 'c3']}
1769731217.734449,RECEIVED,23004bd5-1e0f-4927-9110-1e85778622d5,8cf06719-588a-454b-933c-d082483e3821,c5,c3,27,p3,?,surb={'id': 'dc5eb662-76c8-40e8-87a2-da0142f015fa', 'route': ['p3', 'e6', 'i5', 'x2', 'p2', 'c5']}
1769731217.7576942,RECEIVED,e1329282-87ee-4e46-b0c9-fe9de369182e,f1f50879-5f0e-477c-811e-4c925a014959,c4,c3,27,p3,?,surb={'id': 'ce6c982a-60d8-4a10-960c-e2daa77bfd69', 'route': ['p3', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769731217.8669202,SENT,fe4340a4-d8ea-4a7d-a374-d5061ed3e61b,d67e280a-726d-4666-8bae-a743fc4b23a5,c3,c5,3382,?,p3,
1769731217.867097,CREATED,a2997162-a18e-4285-964e-04db37ad9dc4,b15379a5-b127-4bd5-b9d9-8845400e7d9e,c3,c5,27,?,?,surb={'id': '9feb23fa-ae74-4748-898e-26fef402e67a', 'route': ['p2', 'e5', 'i7', 'x7', 'p3', 'c3']}
1769731217.9085622,RECEIVED,34b2f0c4-d43b-4174-b04e-7b2a15106bc0,71ac482e-314e-4586-abc2-1d9de917e829,c4,c3,27,p3,?,surb={'id': 'd1bf8263-8e00-4d1b-b409-40932d46c270', 'route': ['p3', 'e2', 'i8', 'x6', 'p1', 'c4']}
1769731217.9732227,SENT,a1644c9f-3210-4777-9ab1-f2b32f07ebf9,2bae0fa4-deb0-4952-8b1d-972de049b564,c3,c5,3383,?,p3,
1769731217.9733968,CREATED,a68c34c9-e16b-4d31-a641-752b60ae25a1,080f2f61-f1c4-4d96-b9ce-865d04e2abf6,c3,c5,27,?,?,surb={'id': '432c6514-1ab2-4b39-a756-f17bebce7606', 'route': ['p2', 'e6', 'i9', 'x9', 'p3', 'c3']}
1769731217.9972894,RECEIVED,95d56fd0-58ee-42fd-b084-070d5fbb48b2,48ccbe87-a4fc-4b63-986a-59bdf172e845,c5,c3,27,p3,?,surb={'id': '94626791-e792-4952-9474-724ead5c8eb3', 'route': ['p3', 'e3', 'i6', 'x3', 'p2', 'c5']}
1769731218.4059474,RECEIVED,54258c34-3c83-4666-8c1d-bfd3b80b12aa,74eae603-c622-4534-b557-db0a0038f69a,c4,c3,27,p3,?,surb={'id': 'e6c05a95-b6e1-4aee-a21b-b2aca81471a8', 'route': ['p3', 'e7', 'i2', 'x3', 'p1', 'c4']}
1769731218.6372027,SENT,ca02661c-cf9f-423d-8a27-80981c617731,3de69fe6-3b2c-4c31-b333-ac5ddea82474,c3,c5,3385,?,p3,
1769731218.6374235,CREATED,10ecae99-71b6-4786-9801-8d9a4979a59c,6501764c-4d1f-458e-8efc-df98bd87b0e7,c3,c5,27,?,?,surb={'id': '58411783-8519-484a-81d3-8a9a73c18c1f', 'route': ['p2', 'e8', 'i7', 'x5', 'p3', 'c3']}
1769731218.786198,RECEIVED,f8a7712f-c401-4633-80e3-dea0a7d30d43,7ac24974-c2ac-4136-aafc-f92245769db6,c5,c3,27,p3,?,surb={'id': '6957c0cf-5d72-49ff-a6d6-658271ef7634', 'route': ['p3', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769731218.8285153,SENT,93671ca6-0827-425c-a512-886a2ca5b4c4,586a1dc2-0205-4e3f-a0c1-4a79291b3623,c3,c5,3392,?,p3,
1769731218.8286622,CREATED,bab3db42-274b-475c-8afe-b6a7fd5a1f6b,22b4915c-5fa7-4332-b7b0-597d4b6384da,c3,c5,27,?,?,surb={'id': '628e0005-bdf0-44f6-91d5-5a1d8aa439b1', 'route': ['p2', 'e3', 'i8', 'x11', 'p3', 'c3']}
1769731218.8884645,RECEIVED,39ebedb6-3269-46c6-9b56-3fb0480733d0,264ae603-fe87-4f6a-8874-c22a92b67512,c5,c3,26,p3,?,surb={'id': '21bdcbb1-63a5-4c1f-89cb-33245f6b5e28', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769731218.906125,RECEIVED,9bce0840-5ced-46fc-b4c6-87fd07a22acd,92c62f80-789e-4ae5-a931-0f0e63750519,c4,c3,27,p3,?,surb={'id': 'cf16deec-7da6-48ca-9ca6-dda11f262316', 'route': ['p3', 'e9', 'i5', 'x7', 'p1', 'c4']}
1769731219.3088202,SENT,8d9160d0-a82d-4371-8718-bd2b839abbc9,7f7bd74b-66b9-4c25-9190-fd22447958ca,c3,c5,3383,?,p3,
1769731219.3088965,CREATED,55c5e644-b982-4c75-abb4-a2c95d573ef2,b508239c-7b14-421a-8580-2d6e14357710,c3,c5,27,?,?,surb={'id': 'c162cbeb-1d5a-4bbb-88ca-b159d9b43703', 'route': ['p2', 'e3', 'i1', 'x8', 'p3', 'c3']}
1769731219.6596754,RECEIVED,f2430e6e-a9b1-47e7-89b7-09262eae3a7e,b5289ea5-1cc3-4a40-894e-a6fc41d56969,c5,c3,27,p3,?,surb={'id': '6de00e07-0547-46ce-bb9d-3a6bef4a2323', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769731219.8999386,RECEIVED,4a3755d9-c086-42c5-9274-6ca8f7fed3b0,99aceefc-7cbf-43d8-a3c4-d4185501545b,c4,c3,27,p3,?,surb={'id': '48e89963-522f-4b91-8136-73f693f2428f', 'route': ['p3', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769731220.0393765,RECEIVED,00f8232d-50fd-463c-abfe-b0f824771c29,efcff716-42f0-4ece-9e9e-20596e93d7e4,c5,c3,26,p3,?,surb={'id': '1362c004-f23b-46d0-a81b-e1dec254484a', 'route': ['p3', 'e11', 'i10', 'x4', 'p2', 'c5']}
1769731220.0927403,RECEIVED,2ebc2ebf-0694-4b2f-9199-60e61d9cbfcb,f79eae2e-8dc7-48c0-88fd-16ac17519545,c5,c3,26,p3,?,surb={'id': '81c6d11e-8ae5-4a2f-ad7f-b54db8e50a87', 'route': ['p3', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769731220.1429622,SENT,6c8f6870-197c-440f-bf31-cc415c918451,073911a0-63c6-4b92-94e7-94e07b327f29,c3,c5,3379,?,p3,
1769731220.1430318,CREATED,3b6e33ba-f934-4f83-b1d5-8813295b4d30,28095af1-e5b2-4335-9c3a-1551149fb48b,c3,c5,26,?,?,surb={'id': '61547d60-5360-494c-bdce-0633cbfa64b0', 'route': ['p2', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769731220.15584,RECEIVED,d53db545-0424-4bec-995f-39f2d38ae601,8be669a5-ea3f-4a00-ae23-cd9fb140334a,c4,c3,27,p3,?,surb={'id': 'e12cce5e-5b3a-4f78-82ef-8efe3501291a', 'route': ['p3', 'e12', 'i8', 'x5', 'p1', 'c4']}
1769731220.277813,SENT,7657ebe4-6b56-457a-884a-9cc4341182d4,2e8938f0-8b9c-4737-a1f3-5c1cbe366c55,c3,c5,3363,?,p3,
1769731220.277907,CREATED,c0ec0f4a-edea-4db6-827d-51c713c07039,036ff88c-6104-4c7d-9702-b7dd223c4b22,c3,c5,27,?,?,surb={'id': '46b26f34-e155-4452-a7e6-d302fca9601a', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769731220.2999494,RECEIVED,052f6b22-bd35-42a5-a8f6-3646b80a09f3,845a5776-6a44-483e-84f2-459009876c6a,c5,c3,27,p3,?,surb={'id': '7d0cd9d5-543e-45ee-901b-596560ddcc79', 'route': ['p3', 'e3', 'i5', 'x3', 'p2', 'c5']}
1769731220.552213,RECEIVED,f6c4afb7-6501-451a-80bf-624c29d91d94,76a3f1a2-e9bc-4c31-ba7d-0debd43f72fc,c4,c3,27,p3,?,surb={'id': 'a600ba90-9979-41ea-a533-eb2b68fadcfb', 'route': ['p3', 'e5', 'i11', 'x11', 'p1', 'c4']}
1769731220.8568113,RECEIVED,ddf5ad01-a997-4190-8edf-114e2cfa953a,543feb59-22e9-453a-9e5b-536caf5afc6c,c4,c3,27,p3,?,surb={'id': '3351b468-33ea-4ad6-b8ea-82a885e84a26', 'route': ['p3', 'e7', 'i1', 'x12', 'p1', 'c4']}
1769731221.0379,RECEIVED,59b963d4-44d7-4431-b7b9-35ff1238f3be,8a99fbd3-818e-457b-81ab-2d3c32b78724,c5,c3,27,p3,?,surb={'id': '531cd55f-f618-43d8-be61-e82e9fbe44ec', 'route': ['p3', 'e11', 'i2', 'x11', 'p2', 'c5']}
1769731221.14714,RECEIVED,ea6c68d1-f361-44e1-a045-305915c7254c,898cf3bd-1420-4776-b44e-cfe45d4bf261,c5,c3,27,p3,?,surb={'id': '4c3ec364-3aab-4b0c-9447-133408731468', 'route': ['p3', 'e8', 'i11', 'x7', 'p2', 'c5']}
1769731221.4939668,RECEIVED,0a973acf-cdd8-4f94-bb65-ab65f3608ecf,cf358a40-baf8-4617-a899-d37cd23c2156,c4,c3,27,p3,?,surb={'id': '2ecebd3a-c8a5-4709-a6ef-dafd3b4bd6b3', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769731221.5048935,RECEIVED,c54b9e15-fc64-4398-8b3c-04e7be1262f6,ad2a5fc9-9deb-4dcc-87bc-a8835d4180e6,c4,c3,27,p3,?,surb={'id': '2b652840-3367-483d-a82f-5bfe4caf3fa4', 'route': ['p3', 'e3', 'i11', 'x2', 'p1', 'c4']}
1769731221.5256603,SENT,090aac4e-be7d-49f1-8058-4c6109ce494f,411bae3e-0451-4196-b7a2-d58a7e547b07,c3,c5,3381,?,p3,
1769731221.5258095,CREATED,f9cf6f9d-0e95-425b-be22-fb5e6aece1f2,94cb22c3-9cc5-46be-8fde-7edf0a472c71,c3,c5,26,?,?,surb={'id': 'c1962901-be01-412c-bf8b-b0db0995405c', 'route': ['p2', 'e3', 'i5', 'x10', 'p3', 'c3']}
1769731222.0100613,RECEIVED,111245a3-4e54-42ec-9211-6364e0cdec5a,1840da87-6599-4ce9-bc6d-2a7dee93b50f,c5,c3,27,p3,?,surb={'id': '32ac5c4c-7aff-4ae4-95e1-9181f667c787', 'route': ['p3', 'e5', 'i1', 'x7', 'p2', 'c5']}
1769731222.0580018,RECEIVED,c65e0de4-e383-4715-b8bf-97e45f45e19c,82940f3f-39fa-4144-8b45-48bc085fe08f,c5,c3,27,p3,?,surb={'id': '99466679-263b-42d2-bfd6-08b8e656dbea', 'route': ['p3', 'e4', 'i2', 'x8', 'p2', 'c5']}
1769731222.1078782,RECEIVED,a2a952ea-7691-4b1b-a840-dd502818ea51,8dceb24c-59cc-4dc3-9a39-2c88fe762cf1,c4,c3,27,p3,?,surb={'id': '3b155334-4352-4beb-9084-e4fb576761af', 'route': ['p3', 'e5', 'i3', 'x7', 'p1', 'c4']}
1769731222.3476322,RECEIVED,fa3f17d6-fa10-463b-9676-13d211075802,f3f67426-a957-40bf-a098-4bf575c300b2,c4,c3,27,p3,?,surb={'id': '98d00947-cf5e-45db-aacc-0b1e64ed7b0f', 'route': ['p3', 'e5', 'i4', 'x10', 'p1', 'c4']}
1769731222.4787376,RECEIVED,eeb4d1e0-cd84-4cc8-bf0b-f87333761d14,6e769fca-4da6-401f-877a-c2a03b3ac669,c4,c3,25,p3,?,surb={'id': '50484c9c-3a16-4b69-8405-43859b2d27e6', 'route': ['p3', 'e12', 'i11', 'x9', 'p1', 'c4']}
1769731222.5029447,RECEIVED,1ac5348a-27c1-4f06-83c1-61c6476bc92d,e1c779b1-d373-4198-9d22-4186d908a174,c5,c3,26,p3,?,surb={'id': '1cb249ec-30bc-4f9a-9020-1d290cf44dfe', 'route': ['p3', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769731222.7053564,SENT,317207c8-5f47-4ba7-aeb3-5bbf22c74187,3255e8a9-d522-424d-bd53-b367d16ebada,c3,c5,3383,?,p3,
1769731222.7054548,CREATED,5b36dcab-903a-4c80-95d6-4c3bb98bfb64,2eee696f-1bbc-4276-9700-b33b67e08500,c3,c5,26,?,?,surb={'id': '563be261-d806-4b44-8169-14cda1e7d03d', 'route': ['p2', 'e1', 'i1', 'x11', 'p3', 'c3']}
1769731222.8568408,RECEIVED,fbce1466-f224-48f1-a6a5-f3829c483566,53f6788d-08fc-4065-a8a2-0cf3f0c3f4b6,c5,c3,27,p3,?,surb={'id': 'ee27edeb-9883-4d89-91af-11b71b0a37eb', 'route': ['p3', 'e9', 'i8', 'x9', 'p2', 'c5']}
1769731223.1004097,RECEIVED,70b6b043-1d82-4999-ac5b-b2444bef267f,0d7ed125-b9cd-4df4-ad27-c9001a755863,c4,c3,27,p3,?,surb={'id': '254d19ea-388f-474f-8564-43a02f1f8be0', 'route': ['p3', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769731223.1571212,RECEIVED,dcf2731e-3fc4-4a45-b597-ce241273b297,d9686063-6cbf-4aa6-85da-7c9e2747a1a2,c4,c3,27,p3,?,surb={'id': 'ce25350d-14a9-4818-94c6-736f91baaafe', 'route': ['p3', 'e2', 'i11', 'x10', 'p1', 'c4']}
1769731223.3287275,RECEIVED,33bca6f6-6e37-4f36-8f73-0bf16a407e60,bb571576-11d7-4d53-b993-f9ba3d70a11b,c4,c3,27,p3,?,surb={'id': '7cb61d9b-55e1-4529-83c1-19952ccf019a', 'route': ['p3', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769731223.3361015,RECEIVED,dc8db9d4-a58e-4bcd-a02c-90552a65b495,9efc1a3e-bc7b-4ca6-9f70-bc3ac19ea37a,c5,c3,27,p3,?,surb={'id': 'c453b347-f05f-442a-8694-6a5dbe3f8f0f', 'route': ['p3', 'e8', 'i5', 'x11', 'p2', 'c5']}
1769731223.4221013,RECEIVED,e7030fb3-ed50-48db-992c-62a33b0c1838,123daa70-bf72-457a-9308-7d8d6bacc3e5,c4,c3,26,p3,?,surb={'id': 'f8c2b750-5674-47f6-8329-3a06c0b9cd0f', 'route': ['p3', 'e7', 'i3', 'x10', 'p1', 'c4']}
1769731223.632814,RECEIVED,b1404803-0f89-4927-ace4-d88d91b846bb,61a01d65-21bc-4138-be44-a56291836fbd,c5,c3,26,p3,?,surb={'id': '3020066d-6cf6-4c3b-b381-e7b1fbb246ea', 'route': ['p3', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769731223.735362,RECEIVED,ee11258a-8306-4cc6-8ca6-57b9fd4d3953,63596566-7fda-4f4a-81f9-1665d5cd862c,c4,c3,27,p3,?,surb={'id': 'fd3f5970-d8c0-4872-93b7-87b09d69492f', 'route': ['p3', 'e2', 'i6', 'x2', 'p1', 'c4']}
1769731223.9119387,RECEIVED,a38825bd-820f-4c36-a613-069e0ba8faf0,9038cd12-6d29-4fcc-8116-7286cc2e2b51,c5,c3,27,p3,?,surb={'id': 'baff83a4-8664-4e92-8f34-9d99b1b27b75', 'route': ['p3', 'e7', 'i1', 'x9', 'p2', 'c5']}
1769731223.953982,RECEIVED,9be36b97-3daa-4060-90f3-647584aa6e9e,fd71f9f0-e46b-4059-b051-7ba86e98409d,c4,c3,27,p3,?,surb={'id': 'e539dbaa-ca3c-4514-8bbc-cfc7ec21a8ee', 'route': ['p3', 'e9', 'i10', 'x1', 'p1', 'c4']}
1769731223.9615786,RECEIVED,62d957ef-9969-46bb-80cb-c11f8191c273,b7a2542b-7527-4075-b619-058eb323d232,c5,c3,26,p3,?,surb={'id': '1e9d6466-a88b-426e-81f4-def861c3a37c', 'route': ['p3', 'e5', 'i6', 'x9', 'p2', 'c5']}
1769731224.0044074,RECEIVED,33f98c28-2171-4521-8301-474dd6be0700,92470761-ce92-4903-94c2-d319377b63f9,c5,c3,27,p3,?,surb={'id': '048b455d-afc8-44a7-a23f-592792dd34c1', 'route': ['p3', 'e8', 'i1', 'x7', 'p2', 'c5']}
1769731224.2872314,SENT,8b81dac6-bd50-456f-b572-377828967bb7,941d0c15-2938-45f1-afbb-cc01e25c6871,c3,c5,3371,?,p3,
1769731224.2873793,CREATED,9e3edc49-37c2-4665-9eae-644207d2386b,b165f6f9-b1f3-4d90-a348-efae877be724,c3,c5,27,?,?,surb={'id': '77c170b4-f6cf-434f-ba5f-b2acb59255a7', 'route': ['p2', 'e3', 'i8', 'x6', 'p3', 'c3']}
1769731224.4742422,RECEIVED,69558167-8b2d-4007-9ddc-1a5fa60fd8db,c201aa9c-a819-4d07-a34f-d26a250a43cd,c5,c3,27,p3,?,surb={'id': 'b4c09a74-fc4b-44c2-ad9b-34f30f4b1a31', 'route': ['p3', 'e5', 'i10', 'x4', 'p2', 'c5']}
1769731224.708395,SENT,c41c2c82-4d6a-4cf4-935e-f8fd24d54884,64e48b16-71a7-4003-b4cc-5e1dd4108492,c3,c5,3379,?,p3,
1769731224.7086134,CREATED,935c2318-9723-4d68-b660-045ebf86cb3f,fdffde7f-fc20-4994-92b7-4f029600923a,c3,c5,27,?,?,surb={'id': '4f889483-c559-4e46-91ee-3d31fa26ae3b', 'route': ['p2', 'e1', 'i3', 'x3', 'p3', 'c3']}
1769731224.8361118,SENT,30256f7f-a8da-4ca9-a16f-9223107ef2e3,0a4c6ff3-9685-41cb-8b3b-17cdcb1df1fe,c3,c5,3399,?,p3,
1769731224.836264,CREATED,37c1e567-0aff-484e-bebe-d9b656d0468e,7223f76e-aedc-456a-991c-d750a53f5d86,c3,c5,27,?,?,surb={'id': 'ef9e1d0d-7def-43df-a6ed-f936182fc6a4', 'route': ['p2', 'e8', 'i9', 'x11', 'p3', 'c3']}
1769731225.2370675,RECEIVED,cdacd7df-ce4c-439c-af95-d4fa7b0465e0,da81ac86-47e7-4dd8-b60f-9d20478ff594,c4,c3,27,p3,?,surb={'id': '3b30930f-8677-4b5e-8505-111135cb0ffc', 'route': ['p3', 'e3', 'i5', 'x12', 'p1', 'c4']}
1769731225.251072,RECEIVED,ecb77d9f-64a8-4a07-b243-edabc6b14c3a,08c3bb3e-ea32-4c90-903e-9d640232e6be,c4,c3,25,p3,?,surb={'id': 'e99d4310-4c41-4f59-ae98-fd82be10a093', 'route': ['p3', 'e11', 'i10', 'x2', 'p1', 'c4']}
1769731225.2666523,RECEIVED,c89d2949-9e81-454e-afcc-9f855634c718,e07f6a58-83b1-4ca7-b668-8fff53950283,c4,c3,26,p3,?,surb={'id': 'b34dc433-c428-4f8a-a8d6-966c164c5ee0', 'route': ['p3', 'e4', 'i11', 'x1', 'p1', 'c4']}
1769731225.4467034,SENT,f41ed3d3-9e3e-4aef-9170-1809a1f6204e,d6af4c78-79df-417a-82e3-3f52975451ad,c3,c5,3379,?,p3,
1769731225.4468553,CREATED,5fb195da-8307-4cf3-8df7-d8d8e0a13505,c279c9e8-a90f-4c90-a275-aa1a4316e2bb,c3,c5,26,?,?,surb={'id': '3a178cd4-3d69-46ea-936d-26572512d7a3', 'route': ['p2', 'e10', 'i12', 'x6', 'p3', 'c3']}
1769731225.6142282,RECEIVED,a7cfe706-63fd-4c33-b0fe-f46832b123bd,fe7c1f98-e153-4c83-ae2a-1cf32ed79f36,c5,c3,27,p3,?,surb={'id': '3d5d8777-4b80-4cdf-893d-84aaf5726a2f', 'route': ['p3', 'e2', 'i7', 'x2', 'p2', 'c5']}
1769731225.6270113,RECEIVED,1a1178e3-4748-4347-b777-caaf880e1112,06b55729-56e7-4c5f-8930-8a2948a2773b,c4,c3,27,p3,?,surb={'id': '0b908d99-88fe-4b0f-8589-e8f438d7c9da', 'route': ['p3', 'e3', 'i10', 'x7', 'p1', 'c4']}
1769731225.7454548,SENT,05c2f936-38d0-476d-a471-387fa86797fd,70c358ac-45fc-42f3-9dd4-f8ac3d6a1c1f,c3,c5,3364,?,p3,
1769731225.7456045,CREATED,3d0f9224-7708-4ce4-aaba-c4b7174ebd4b,cbf53e57-c233-4c67-9ea9-ec5c0c2f6641,c3,c5,27,?,?,surb={'id': '52f5382e-ccc1-4b4b-bfe4-02ba05b2902f', 'route': ['p2', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769731225.7762043,RECEIVED,ad54c97b-c3a9-4672-bf99-6650082511aa,12c1a8ba-9434-4a0b-b2f9-59a3ac8d22df,c5,c3,27,p3,?,surb={'id': '961927d6-4f08-417b-b05a-4b26da706729', 'route': ['p3', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769731225.7903132,RECEIVED,3bbcfa74-80f9-4dd3-ab8d-2fbf3d2b1e40,57c726cc-f927-4ada-b436-ed5aa3be7d86,c4,c3,26,p3,?,surb={'id': '819ae284-779e-41cb-86b1-fd2b7b4163e6', 'route': ['p3', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769731225.9001794,SENT,8dd1b34f-9b79-40c5-9a9b-481801608b19,d508b56a-7901-4a5b-953e-4622824128f7,c3,c5,3387,?,p3,
1769731225.9002557,CREATED,c768e837-72e0-453a-9097-74a4c576ea63,06eafb3b-1878-4040-95fb-97b7275b135e,c3,c5,27,?,?,surb={'id': '9213540d-3689-46cf-a467-7315fffbc76d', 'route': ['p2', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769731226.0083644,SENT,39fe2db9-8c81-4359-91d9-2106dfbee44b,fbc43d64-5b53-4683-878c-5892692d3f86,c3,c5,3375,?,p3,
1769731226.008474,CREATED,cc1f6dea-6c69-4479-8d88-6c5c57dca84a,79646d0d-2570-4326-ae75-8fff227e796d,c3,c5,26,?,?,surb={'id': '5da223e7-2077-4baa-9b6a-4f6bf57dd48f', 'route': ['p2', 'e10', 'i7', 'x10', 'p3', 'c3']}
1769731226.3803082,RECEIVED,4a3a15f2-a8fc-4edf-8934-6874f7a8704f,428460ab-19f2-4d09-a133-8c41791ccb14,c4,c3,27,p3,?,surb={'id': '872a4285-0e97-47f7-8108-e71c3c055dd2', 'route': ['p3', 'e11', 'i7', 'x11', 'p1', 'c4']}
1769731226.399603,RECEIVED,fc295267-b0b9-4cd0-92ff-dcefc5b254c8,e1bbad19-8795-4d4b-ab60-c90a5f122638,c4,c3,26,p3,?,surb={'id': 'e3624c21-0f75-4dbc-809d-c085672c77b5', 'route': ['p3', 'e4', 'i10', 'x2', 'p1', 'c4']}
1769731226.4148426,SENT,b097b71e-04b0-47ed-91cd-3c8c498ab05e,a5b774bf-e03b-458b-bc42-76f97c18b9eb,c3,c5,3382,?,p3,
1769731226.4149616,CREATED,0761e288-62e6-45cc-8e21-dcb230836b70,a744269a-62c6-4b77-986f-3c0f3784b8fd,c3,c5,27,?,?,surb={'id': '35b64433-6017-4b22-bffe-6ab1b436bf78', 'route': ['p2', 'e11', 'i8', 'x4', 'p3', 'c3']}
1769731226.6410027,RECEIVED,c2f3e612-f770-479e-b8cc-bcae9048f2ef,4817e189-539c-4912-9b84-0e83f25d4b02,c4,c3,27,p3,?,surb={'id': 'f5ee8a45-1ae3-4273-a420-9cc599278056', 'route': ['p3', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769731226.7171535,SENT,8b2038d5-1e55-4824-b4e2-4eb87ef45e1f,63c5b786-9f1e-4475-bfac-c6201e22a5d5,c3,c5,3374,?,p3,
1769731226.717275,CREATED,37bdf80b-3975-46a0-85ef-bdb7ece3dc3f,7e35a35d-123d-47fb-99dd-5c1e896ca39c,c3,c5,27,?,?,surb={'id': 'e89d16ef-4deb-48c1-a18e-3f59ff2f8966', 'route': ['p2', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769731226.8164694,RECEIVED,4bd88518-1157-4b1f-a6e9-21b42150a257,828e273e-5e8b-4eca-a235-3e6140c8a6c5,c5,c3,27,p3,?,surb={'id': 'f47b0d7b-285e-4760-b863-8716daef0f8e', 'route': ['p3', 'e4', 'i11', 'x9', 'p2', 'c5']}
