timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742366.026073,SENT,16b11fc3-263c-4a94-bd46-dfeea1199462,cc99d465-fb90-4204-aca7-ec4dd506a608,c1,c5,3371,?,p1,
1769742366.026235,CREATED,d27b052d-5257-4e79-ad72-bd44989e1fc5,c3ce421c-fe40-47ab-8300-c365cbee1f6d,c1,c5,27,?,?,surb={'id': '5ce93d2d-d574-4172-8a13-6f0921fa5672', 'route': ['p2', 'e3', 'i9', 'x3', 'p1', 'c1']}
1769742870.5541928,RECEIVED,6f2a41da-49d1-43ba-840b-76106845622c,fdf79d7a-64f2-4ee2-89f8-152b4ab58791,c3,c1,25,p1,?,surb={'id': '945a53a4-9563-4568-a0cc-89bcb40b4019', 'route': ['p1', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769742870.7039235,RECEIVED,af423b80-41d6-4dce-aa3c-3a43382dc9ed,bf71ee1e-0f78-40a8-a67a-92a3887a17e9,c3,c1,27,p1,?,surb={'id': 'ea44216c-eec4-4c70-899b-d50d027b52a4', 'route': ['p1', 'e2', 'i1', 'x5', 'p3', 'c3']}
1769742870.8101358,SENT,356b0bbc-e909-4076-9b77-4d55f5df1faf,7fb12089-2318-4d9e-8f41-ed6a695704a4,c1,c5,3364,?,p1,
1769742870.810285,CREATED,1d16cff3-5425-4d04-b718-d92c52a03875,8053fee4-cb71-42f8-b86f-a2dd79fd0ab1,c1,c5,26,?,?,surb={'id': '8138d35f-f310-420e-aac8-b1ddfa604196', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769742870.8792627,RECEIVED,8aaee966-0e11-4df2-bd51-650b93060633,6016a615-e8bf-41cd-bd0c-353bb920e29d,c3,c1,27,p1,?,surb={'id': '3fd269b3-46dd-4ecc-a6ae-20ba205a0e55', 'route': ['p1', 'e9', 'i6', 'x12', 'p3', 'c3']}
1769742871.1213422,RECEIVED,63ed9918-b63a-4282-8fb2-bf1688555571,17c1cf75-577c-4f73-a259-9a02ca01ec39,c3,c1,27,p1,?,surb={'id': 'fe81011a-cc25-48b6-b2ee-f74ffa8531a4', 'route': ['p1', 'e5', 'i6', 'x5', 'p3', 'c3']}
1769742871.247245,RECEIVED,bda7ff97-8ac8-42dc-8d96-f205782183cc,02a8a151-e37f-4053-9aa0-00c3dca2961f,c3,c1,26,p1,?,surb={'id': '5784ffb6-87da-447c-9937-0e037218dbcf', 'route': ['p1', 'e5', 'i10', 'x6', 'p3', 'c3']}
1769742871.4232893,SENT,bc2e6093-de85-4d5f-8f56-116cd72449d8,92b426df-4861-4ad9-bc16-80572a13a9d0,c1,c5,3371,?,p1,
1769742871.4234672,CREATED,a4dce780-5749-48bc-8e29-1ca365465f6a,46b21b79-c161-4ba3-8fe7-327319bcb8b2,c1,c5,27,?,?,surb={'id': 'df000e33-44ab-4083-aae4-13f9291917db', 'route': ['p2', 'e3', 'i8', 'x1', 'p1', 'c1']}
1769742871.4417827,RECEIVED,0a4a6369-840c-402a-97c0-9e29c63d82b1,46ae9683-bc94-4043-862e-3258b3bb026c,c3,c1,26,p1,?,surb={'id': '9c57a016-1124-4ab4-aff1-896891469a01', 'route': ['p1', 'e11', 'i6', 'x9', 'p3', 'c3']}
1769742871.4488783,SENT,8929ede9-c75f-421d-865c-c046f8d93752,f2344ef1-1905-4482-a007-c00cc0372f2b,c1,c5,3361,?,p1,
1769742871.44903,CREATED,6860cada-8712-4320-a95f-fb03e1b4cfc9,96859ce8-75bc-4190-9d28-150e2404788a,c1,c5,25,?,?,surb={'id': '76294ee8-bc12-4eb6-b991-de5f67e6b4ee', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c1']}
1769742871.7717643,RECEIVED,82f95397-3ddd-4cba-b114-1f46b728cb98,b8909633-b2dc-4e12-b847-6a1a80c92d1e,c3,c1,26,p1,?,surb={'id': 'ce4f3ea3-a7cc-43ac-9d0c-c1ce4fc6d0f2', 'route': ['p1', 'e7', 'i10', 'x7', 'p3', 'c3']}
1769742871.8276622,RECEIVED,d1d51bd0-16d5-486b-9e99-86a0515432af,abb1c952-4882-44d5-b2dc-3cda63165d66,c3,c1,26,p1,?,surb={'id': 'da2a17cb-384c-464d-a598-70e8b245620a', 'route': ['p1', 'e5', 'i11', 'x7', 'p3', 'c3']}
1769742872.2910953,SENT,c4c313cb-71d2-48ac-8801-31e19a88727e,b5845251-47ab-4848-8c6b-d04c8b84f23c,c1,c5,3369,?,p1,
1769742872.2912467,CREATED,4739b04e-074e-4058-bbed-17207e9da86d,c5c7bbc1-e132-4e41-b0cc-907495fdaea3,c1,c5,27,?,?,surb={'id': '3a4ff43a-8ef4-466e-9b91-0824da8d9467', 'route': ['p2', 'e8', 'i4', 'x10', 'p1', 'c1']}
1769742872.7565775,SENT,22d32046-d70d-416e-8d60-379d45102fce,461443fb-db44-4691-9fc8-a6e079b8c053,c1,c5,3383,?,p1,
1769742872.7567267,CREATED,c27ccd4f-440b-4a64-b535-3de7fccbb32d,46735017-5b8b-4c00-9d36-3a2cd31667a0,c1,c5,27,?,?,surb={'id': '2ad735c0-70cb-434f-af88-258fc8a2ebb5', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c1']}
1769742872.980191,RECEIVED,a2849003-e5f5-450b-b262-148b74d5bd9b,90cd5a81-0a8c-49d9-9ce7-76f544309b02,c3,c1,27,p1,?,surb={'id': '82a4cbfe-a391-4958-9394-c2655b8cbf3f', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769742873.3715389,SENT,7f1dd86a-6906-4ad0-b420-a5b42119851b,0b8ab685-2536-4c6e-a841-b7daef6c7ae8,c1,c5,3396,?,p1,
1769742873.3716872,CREATED,0a52112d-e7c7-495c-9f82-732da56c02fa,a99eb4e4-787d-49d5-8bfe-286daad5d487,c1,c5,27,?,?,surb={'id': '5e6f5a13-3ea0-4e1f-9094-c337ea1e71ff', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c1']}
1769742873.5615919,SENT,119c34b1-327c-4ef6-84e5-ab0503b79809,5c75467d-1365-4489-9432-b3b654be8838,c1,c5,3379,?,p1,
1769742873.56174,CREATED,7c992019-0c75-4cd9-8f9b-0feb1126d2f6,4c34458b-2357-4574-b60b-54e1cea9ff15,c1,c5,27,?,?,surb={'id': '35cb82cc-640b-42f5-a7a7-0603e984884c', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c1']}
1769742873.581319,SENT,5453af50-d9cd-4aeb-92e9-375be609b0ab,40a92497-935c-4747-868a-558673d28b98,c1,c5,3412,?,p1,
1769742873.581395,CREATED,ecc6ad6d-3f98-4641-bc6b-f345ca2a7e10,f67a7d20-034c-4389-b03d-a2bf3d19bf78,c1,c5,26,?,?,surb={'id': '7e965b55-121b-4a64-aede-eb404d5128fe', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769742873.6512115,SENT,b7ff5741-7b81-4bcb-ae83-1b89fde40b99,3c03bc28-c946-4a7d-9218-4e9ea9519020,c1,c5,3376,?,p1,
1769742873.6512733,CREATED,81896a15-db23-489c-9b9f-5406dbe2e37d,6d8c4344-56ff-49c9-bbaa-dc2a2df36338,c1,c5,26,?,?,surb={'id': 'd618d183-97b0-4a74-aa47-940458e1d6ab', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c1']}
1769742873.7203617,SENT,a9b5f683-3a5a-4237-b9ed-a5cafd800975,3c55ac7f-5c45-46df-b405-e63919236c6e,c1,c5,3383,?,p1,
1769742873.7204225,CREATED,ca98e909-3dc7-42d9-a4cc-fd1d9d881d9b,5994a234-7694-415a-8fef-62ae3dfc5c65,c1,c5,27,?,?,surb={'id': '6cf26bfa-414e-40c1-9e50-714a8b015159', 'route': ['p2', 'e1', 'i7', 'x3', 'p1', 'c1']}
1769742873.8007584,RECEIVED,f66fc137-59bb-4400-81eb-748292320f59,0f59adf2-2ee8-4362-b4f2-8f15d213e219,c3,c1,27,p1,?,surb={'id': 'af880ae8-6eff-48b8-95a5-fcc1e94d5a31', 'route': ['p1', 'e6', 'i5', 'x3', 'p3', 'c3']}
1769742874.043995,SENT,3ca574c6-854f-46a5-8eca-904900744090,c2a75d03-f353-4815-a0d1-3b3cb9743a6b,c1,c5,3392,?,p1,
1769742874.044181,CREATED,05cdf8e9-8cc7-438a-ac70-a912c662fcc1,46a9ba30-b6df-4ef3-944f-71e4111714f1,c1,c5,27,?,?,surb={'id': '9bcb0908-49c6-4643-9a67-73f65145a473', 'route': ['p2', 'e9', 'i11', 'x5', 'p1', 'c1']}
1769742874.320574,SENT,c5a837af-0630-4704-a8f4-2c2f9309adb7,4ef0d407-90db-48dc-866b-90dc7f27ca78,c1,c5,3387,?,p1,
1769742874.320715,CREATED,02819803-a7a0-4d6a-9d3b-ac9b8d9efc24,51d0cd92-f553-4757-814f-962430e6deee,c1,c5,27,?,?,surb={'id': 'bcda4fe5-4b14-4e59-983a-da457ef60493', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c1']}
1769742874.4371223,SENT,b65923a8-0d60-4886-8201-2a3981d91ab6,8fcc614a-4880-46c9-9059-ddb23bba1822,c1,c5,3392,?,p1,
1769742874.4372256,CREATED,28717b93-b3e2-4952-8384-1ed449755ff2,15e59416-e9e9-44ae-bcd3-70dcbfbed0d6,c1,c5,27,?,?,surb={'id': 'c51c99be-26f8-4aef-bff8-09efeaeca7a3', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c1']}
1769742874.5322566,SENT,a1341144-1cb0-483f-86c8-16b4747cae2d,aff01432-4fab-44d1-876c-1d7d4c6f73a2,c1,c5,3376,?,p1,
1769742874.5323555,CREATED,eee7116a-500f-470b-9299-b6990e21701e,6fbe39d3-1029-43b9-95c1-39ed17deaa6b,c1,c5,27,?,?,surb={'id': '29600bd3-c535-4195-8cb0-990852e21de3', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c1']}
1769742874.6584413,RECEIVED,554dddf7-8bbc-4c65-a831-ebc960754bde,276982bf-b86a-4db5-ad42-8995d04bd46f,c3,c1,27,p1,?,surb={'id': 'e3c451bf-cce8-4b76-a640-30bdf1d2410e', 'route': ['p1', 'e11', 'i9', 'x9', 'p3', 'c3']}
1769742874.8654513,SENT,9fb220ad-68fa-4769-b57f-e86c5ad0ef9a,deed53e5-1966-4d52-9342-963c6f0815ca,c1,c5,3375,?,p1,
1769742874.865602,CREATED,7c7045bd-aeee-4dff-b37d-7af86496e910,f16c89cf-3adf-4093-8ba1-ae0756b12ac5,c1,c5,27,?,?,surb={'id': 'edf0a5b1-54c8-48b6-9bd9-ec67c1f120ad', 'route': ['p2', 'e7', 'i3', 'x6', 'p1', 'c1']}
1769742874.887913,SENT,1d4e5a84-0b2e-431f-965b-481310fec512,09d8b142-b738-44d2-bf4e-8acce8b37463,c1,c5,3384,?,p1,
1769742874.8881247,CREATED,dc9e6548-1031-476c-8771-dbe5c8586c71,3b92064c-9dae-41b6-85b9-828d31185fcd,c1,c5,26,?,?,surb={'id': '93f849dd-dcd8-4708-90a7-dc8ef0ca4cc4', 'route': ['p2', 'e7', 'i1', 'x7', 'p1', 'c1']}
1769742875.094287,SENT,11971b82-1fb6-4a99-b1dd-b175a7ce4ba7,3055cd50-5aa4-43e5-8405-bdf9d7476683,c1,c5,3375,?,p1,
1769742875.0943887,CREATED,974908d1-04e2-420d-bd58-94ad53d533b4,a5a08b30-b5dd-40b0-9d2a-122c3e7e15ae,c1,c5,27,?,?,surb={'id': '6ffce083-fa0b-4bd8-ade4-6a53d0e72f2b', 'route': ['p2', 'e1', 'i8', 'x11', 'p1', 'c1']}
1769742875.2866657,RECEIVED,89b12853-6bb9-47b2-a786-5c86ef4a0ed0,60f512c1-0e37-482b-a887-52c19febbc95,c3,c1,27,p1,?,surb={'id': '52498009-fc62-4046-945f-6ae134680a06', 'route': ['p1', 'e12', 'i6', 'x4', 'p3', 'c3']}
1769742875.5307438,RECEIVED,12325ceb-6e9b-4bf3-94cc-1973932a7a5e,1ecacc1e-5049-4d65-9ef5-1a045f22aac4,c3,c1,27,p1,?,surb={'id': '6c91d6b6-c9fa-4e49-b7bb-c31114545a5f', 'route': ['p1', 'e2', 'i6', 'x11', 'p3', 'c3']}
1769742875.7049558,RECEIVED,b6434aec-2de7-4070-be9a-ddf140c98a40,775834b5-73d6-4864-b1d6-8990393a6c38,c3,c1,27,p1,?,surb={'id': '39a08ea5-5b5e-41a9-8aa3-4d96cfb2991c', 'route': ['p1', 'e12', 'i11', 'x2', 'p3', 'c3']}
1769742875.7369726,SENT,f2a1dde2-2d3b-4785-8d17-ac99d48ce3a5,bbc553ed-e020-4ef6-9e0e-9c4ae9cd37aa,c1,c5,3401,?,p1,
1769742875.7371514,CREATED,919940a6-a9ef-45bc-b503-1c3f4f6c9f37,06137bbd-d540-4829-af73-983891389c77,c1,c5,27,?,?,surb={'id': '73a96795-2f62-4058-8c53-5f4fdd996c9a', 'route': ['p2', 'e11', 'i9', 'x10', 'p1', 'c1']}
1769742875.747811,SENT,b39b9787-529c-4611-9aad-109e811f6a37,20f30112-6f5c-4269-9f5e-cbc54cc0a164,c1,c5,3396,?,p1,
1769742875.7479444,CREATED,a3087841-a266-4ea8-9d48-af93d7fd0613,aedda2a2-85e6-4227-881c-986930ae9052,c1,c5,27,?,?,surb={'id': 'd9c8692c-4b10-48c5-bef1-7e813955fabe', 'route': ['p2', 'e11', 'i5', 'x1', 'p1', 'c1']}
1769742876.6693177,RECEIVED,7087b186-5b1f-403d-9a24-4880f174b4e9,a2a5f3c3-17be-44de-b810-863902f332dd,c3,c1,27,p1,?,surb={'id': '18fe6155-b79a-443e-ac2b-e67bb1c44dad', 'route': ['p1', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769742876.7716718,SENT,f20d4797-54cc-4d84-8daf-7a8ba251ed46,24f4a58a-6553-4e2b-b22a-e3ea28e434b6,c1,c5,3371,?,p1,
1769742876.7717648,CREATED,26cbec42-5411-4e73-8c22-3ab3e0f8ab5b,7a71130a-3bf4-4657-b18d-95cd4cbe116e,c1,c5,27,?,?,surb={'id': 'decdf5b3-d0a0-4138-9d4d-e528acebf843', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c1']}
1769742876.9682043,RECEIVED,28861689-93ce-4e5b-82ae-3a6b8525791b,8d09ce24-695f-4c4c-a0a3-de0d447b5468,c3,c1,27,p1,?,surb={'id': '15123f28-f48f-4230-9672-de5dda99010a', 'route': ['p1', 'e4', 'i10', 'x8', 'p3', 'c3']}
1769742877.008893,SENT,e49d01f2-502a-42a6-a0d6-74058928838f,5855077e-36c5-48dd-ae0d-4a95232f3546,c1,c5,3375,?,p1,
1769742877.0089657,CREATED,70675ae1-8003-486b-9247-295a3fc38070,3346fdb0-ba42-4348-bc3f-e0989018d68b,c1,c5,26,?,?,surb={'id': 'ff35463a-b436-424f-ba44-499c8cdfced3', 'route': ['p2', 'e7', 'i2', 'x1', 'p1', 'c1']}
1769742877.2764525,SENT,f925494b-f27d-41cc-9a5f-15ecca4afe2e,b19b8496-7f19-429d-b1a8-6b4b69f6a9e2,c1,c5,3388,?,p1,
1769742877.2766075,CREATED,59ec84d0-91f4-4f20-a776-d30cb49d6746,b1962ad1-bef9-4dcf-ac63-09fbdc96b0ae,c1,c5,27,?,?,surb={'id': '2efca4bb-f6f2-4e6b-b5e5-b9857bb87763', 'route': ['p2', 'e10', 'i1', 'x11', 'p1', 'c1']}
1769742877.584704,RECEIVED,bc1e7778-e46d-4b9b-9246-17b79d854ee7,f5fc010b-d09b-4d8a-9dcd-66ba80d8556e,c3,c1,27,p1,?,surb={'id': '3274715a-bbf3-4f3e-baed-8a6752de3cc2', 'route': ['p1', 'e12', 'i11', 'x2', 'p3', 'c3']}
1769742877.784529,SENT,cfb73cb3-a6b5-4b80-9777-4b47c3aae607,414d8db1-f1f5-48bc-95ff-808e964a0c1c,c1,c5,3384,?,p1,
1769742877.7846317,CREATED,4601f8da-9d65-4539-baac-bae08edcada0,8be0213f-e121-4d9c-9c01-0b2083da4ef9,c1,c5,27,?,?,surb={'id': 'df39db43-c819-4c3e-b1c2-55d0557cbf04', 'route': ['p2', 'e6', 'i2', 'x3', 'p1', 'c1']}
1769742878.6479092,RECEIVED,4843af9b-2b7e-44f6-819f-5ac144dbb356,3d377206-e810-4b41-b5ec-707607e62d0b,c3,c1,27,p1,?,surb={'id': '6af69b49-9e85-4496-9aa4-714905efd49f', 'route': ['p1', 'e1', 'i5', 'x8', 'p3', 'c3']}
1769742878.7425241,SENT,74638b6d-b201-4861-9e33-3dd416ab1cdb,6c395bf1-213a-473b-a2d7-80e79639b931,c1,c5,3399,?,p1,
1769742878.7426643,CREATED,144f1871-ab03-4540-8ebc-48fef146740d,efbc93c0-773e-43e1-9f86-242d1813571f,c1,c5,27,?,?,surb={'id': '0097ad78-30aa-47e5-ab1c-e1f571819ea8', 'route': ['p2', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769742879.0312963,SENT,b203e367-7547-4f9a-afe1-f76cac334ffe,a777f92c-6f5f-4136-a83a-0d8d1b8cb168,c1,c5,3384,?,p1,
1769742879.0314467,CREATED,5086f86b-ac1c-4977-8dff-e580cffae899,11436938-a93d-4710-8d2e-6e64531e9bba,c1,c5,27,?,?,surb={'id': 'efc50037-571c-47f3-b670-f057b44a1eeb', 'route': ['p2', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769742879.0606322,SENT,bb8500a0-4f69-455d-9b28-b67e9e6fa85d,46beab97-bc99-4468-983d-7fad9affb717,c1,c5,3387,?,p1,
1769742879.0607815,CREATED,7df6e91e-da33-4044-9798-b74ff8c7edfd,3898655a-ab50-41b8-9111-fd658525b0ba,c1,c5,26,?,?,surb={'id': 'c923e978-ef13-4974-9c33-a5c14003a8a2', 'route': ['p2', 'e1', 'i8', 'x11', 'p1', 'c1']}
1769742879.3753667,RECEIVED,834d1aef-95bd-4009-ba31-3f3c30aed9a1,4fae7414-5ef1-4f48-a14c-3dd727d5eb17,c3,c1,27,p1,?,surb={'id': 'e759c404-b7dc-43a8-8764-210cddb33ed0', 'route': ['p1', 'e12', 'i10', 'x3', 'p3', 'c3']}
1769742879.7116892,SENT,e3daec76-e31e-4fff-a1e4-f06fb711cba6,9d9ee15b-ba2f-4b31-a08c-33243084cbb2,c1,c5,3383,?,p1,
1769742879.7117898,CREATED,fd9349ff-e359-4c7a-bc05-612e694d307c,15a4c54e-e8ea-4e55-857e-d81330a84438,c1,c5,26,?,?,surb={'id': '1057b28d-88b6-44bf-b453-e0c4779ef424', 'route': ['p2', 'e6', 'i3', 'x6', 'p1', 'c1']}
1769742879.72638,SENT,d1f9a399-5677-442b-8815-bf05ef16383c,0c90d5eb-2f51-4003-a7e7-b40b740e945d,c1,c5,3360,?,p1,
1769742879.726467,CREATED,45a37d28-088a-491c-abcc-292cf71be1b1,94ccdb69-6fb4-4d1e-beff-02632ed872d6,c1,c5,26,?,?,surb={'id': 'bde09176-45ff-4e36-b5cc-ef804e4ffd8f', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c1']}
1769742879.9204886,RECEIVED,4b9bfa29-bb55-486f-9ccf-2de71998a33b,025b30bc-053b-4065-9d5f-d9f02e8a506d,c3,c1,27,p1,?,surb={'id': '830527d0-3621-4589-98a3-c4381cffba91', 'route': ['p1', 'e6', 'i9', 'x3', 'p3', 'c3']}
1769742879.997189,RECEIVED,4c01a8cf-cc01-4b53-aa78-a3e5c7f688f2,39c1672e-47e3-489f-8565-9b39f7ed887e,c3,c1,27,p1,?,surb={'id': '0c9d5e86-06d7-4084-9cc5-58f1bf7a947a', 'route': ['p1', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769742880.1021159,RECEIVED,d6d96487-a231-4981-9402-fa96901eb681,4f5a7b83-3c84-4470-97c5-c38200909579,c3,c1,26,p1,?,surb={'id': '96b772cd-62bd-4805-ac69-975a9cf64563', 'route': ['p1', 'e12', 'i12', 'x9', 'p3', 'c3']}
1769742880.4334488,RECEIVED,a3bae91a-cfc7-4924-b78a-a9e422a97b8f,bc14b478-6bd7-4587-8535-63d47433da93,c3,c1,25,p1,?,surb={'id': 'e9052ff6-68ef-4691-965f-83d4bef6003f', 'route': ['p1', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769742880.4503133,SENT,37f6e58b-0b33-40b1-9b67-938fe3654326,3f51fe1b-7580-483d-877f-80fa1e4a4190,c1,c5,3375,?,p1,
1769742880.4504151,CREATED,3fbcd92d-3e08-48c2-847d-4e376c2ffb0c,c8262c31-dd29-4bd0-81bf-c146f27b6095,c1,c5,27,?,?,surb={'id': 'c0292bac-8a0d-4c39-a7c3-f3afa2a85863', 'route': ['p2', 'e12', 'i5', 'x2', 'p1', 'c1']}
1769742880.4546452,RECEIVED,288cff68-e281-41ce-abaa-ff069608c1f3,875c1ce0-e829-48bf-8a86-6043a80d1678,c3,c1,27,p1,?,surb={'id': '31cf7d12-220c-43e6-b5c8-9b563b95cea3', 'route': ['p1', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769742880.5396485,RECEIVED,269e34fa-182b-4bfe-b2b7-71a14aa1aa2e,93e17cba-8f72-49a3-86b6-85fa832f5576,c3,c1,27,p1,?,surb={'id': '7c9d5ede-5c15-4cc9-b5cf-8889c0ab334e', 'route': ['p1', 'e7', 'i4', 'x10', 'p3', 'c3']}
1769742880.871199,SENT,00d17016-67b7-4a3c-8526-b9b8b41713a9,71c1ad19-a731-4fb9-877a-b12fedc4b78e,c1,c5,3380,?,p1,
1769742880.8713381,CREATED,39315b93-d403-4060-85f9-628708b3460c,85b2d9a2-4df8-4315-bee0-b26c8e3e9958,c1,c5,27,?,?,surb={'id': '8f5bf966-0825-4c50-8399-19c7b02717ca', 'route': ['p2', 'e6', 'i4', 'x11', 'p1', 'c1']}
1769742880.9121308,SENT,7dd8ac66-fc6c-4fd0-b8e5-621cfd1655fd,58ea1389-0ac7-48e2-baca-1ac47c745266,c1,c5,3379,?,p1,
1769742880.912284,CREATED,61df9630-aa4f-4f91-b650-7e9e89603b5a,5077c4a6-6542-43b2-a265-e2798e97a1ee,c1,c5,27,?,?,surb={'id': 'cad52b8d-aba7-4d76-b4c8-0f7ffb440e33', 'route': ['p2', 'e3', 'i7', 'x1', 'p1', 'c1']}
1769742881.094258,SENT,923aa562-4d3b-4c48-88ae-2f36667474a1,45dcea06-5347-47ba-8a85-969bc3e7d858,c1,c5,3373,?,p1,
1769742881.094335,CREATED,2ff29c24-6417-47eb-82b2-b1377714830c,f05795f9-9199-4824-94a6-e24d8479c395,c1,c5,27,?,?,surb={'id': '5044f0bc-71f4-40f1-a9b0-b7139b330eaa', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c1']}
1769742881.1632957,SENT,ff071941-4aba-4f4e-bb56-ef0ffcb3111e,37dce0d0-3fc7-4fd3-b24a-270e03d75828,c1,c5,3368,?,p1,
1769742881.163372,CREATED,ad0339b2-72cb-42eb-8f29-a59cad7d195a,d5bab597-54fd-4370-9ffb-7cab1894fd7c,c1,c5,27,?,?,surb={'id': 'ca656196-5c81-4339-8fe5-406c37f886d5', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c1']}
1769742881.3590252,SENT,fd790239-cfcf-4fd5-aa88-db5451ca553f,5c33bd57-4409-4dd5-8e74-0931606acd73,c1,c5,3392,?,p1,
1769742881.3591232,CREATED,31438165-628e-4dfe-83d3-6aec476e5c98,4451b914-7c02-4cd7-b033-c5c80c0e4251,c1,c5,27,?,?,surb={'id': '272e55e0-dd05-4f1b-85ff-1501c3fcabfd', 'route': ['p2', 'e6', 'i6', 'x11', 'p1', 'c1']}
1769742881.4977717,RECEIVED,d37b6a8b-9a25-4e09-ae79-ee21fd9b9878,2ad44810-a5ee-437d-8aca-e2b745d7e1ac,c3,c1,27,p1,?,surb={'id': 'fc22a1d1-d29d-4b41-9508-df7462b5a3a0', 'route': ['p1', 'e1', 'i11', 'x11', 'p3', 'c3']}
1769742881.5304554,RECEIVED,e6ac6bde-4b8a-44c6-9fd6-8ee23c10f1ce,80715cf4-b6bf-4577-93f7-4c58330f5047,c3,c1,26,p1,?,surb={'id': '0048fc56-2c50-49f8-baa1-a58a6b14908b', 'route': ['p1', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769742881.5885146,RECEIVED,0f0169ae-f584-4364-b2f8-99771bd1bb11,228ce2b3-1f24-4079-87e0-6f1b13ccda7b,c3,c1,25,p1,?,surb={'id': 'f42fb418-bc9b-4e50-b33a-604c5b3bb005', 'route': ['p1', 'e3', 'i5', 'x7', 'p3', 'c3']}
1769742881.6553392,SENT,314d68a4-d197-47a9-8273-7c5c8a82aea9,74a18988-4cdf-4d04-8143-e9f65bd3355a,c1,c5,3372,?,p1,
1769742881.6554158,CREATED,5660d6f3-b00f-40a2-8e20-e4da871120cc,164948c3-3aca-465a-8185-33e66787c36e,c1,c5,27,?,?,surb={'id': '13efc799-7f86-421e-a495-e19e5b1651d3', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769742881.763846,RECEIVED,e426b4f6-926d-44cb-930d-d8db9a8c62cd,0da827ae-93a4-46aa-8832-bb26919a2cbe,c3,c1,27,p1,?,surb={'id': '22f5763c-48f6-42fa-a892-f3bdb55c097f', 'route': ['p1', 'e8', 'i12', 'x4', 'p3', 'c3']}
1769742882.3229325,RECEIVED,515a6b43-1f74-4a54-93f6-602ddb09f09e,1b09518a-87fc-465b-aea7-f87067207165,c3,c1,27,p1,?,surb={'id': 'cb6e7bc5-0653-4a91-9234-d693d969b704', 'route': ['p1', 'e3', 'i3', 'x6', 'p3', 'c3']}
1769742882.372186,SENT,b015bcbb-e68e-4464-9844-6bd70c0de85e,b6724bc2-20ce-4814-8755-f642722f7317,c1,c5,3400,?,p1,
1769742882.3722649,CREATED,2d8af68b-cb28-4d49-9c05-b6c3ec70f402,52b4bb5e-e874-4d5c-af85-135e68a46a68,c1,c5,27,?,?,surb={'id': '2b35cf43-55e8-450f-abd4-03831aa79ac3', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c1']}
1769742882.4266691,RECEIVED,2c8fac82-1911-4645-b8fe-3fac0e243a42,96049eec-f644-48a4-965a-985e0c0a9d03,c3,c1,27,p1,?,surb={'id': 'cce4848e-8132-4243-82ec-de1e191e5519', 'route': ['p1', 'e11', 'i1', 'x4', 'p3', 'c3']}
1769742882.6235545,SENT,84a27df8-3cdd-4806-bb33-24a6a25e4e3d,0ed08601-1df7-4859-9ea3-2536d6ca0917,c1,c5,3380,?,p1,
1769742882.623703,CREATED,ce95ae18-56ba-4d52-92a8-ff8d72c2eb6a,f4da9160-bef7-4816-90d1-b50e09a161c7,c1,c5,27,?,?,surb={'id': 'e7398709-356b-4db4-8414-f597426b9260', 'route': ['p2', 'e1', 'i1', 'x7', 'p1', 'c1']}
1769742882.7482972,RECEIVED,99f96953-2d1e-4c98-ae59-5b4f0fa6e64e,f849b14b-379a-4dd7-a308-207bb677535c,c3,c1,27,p1,?,surb={'id': '0062af42-e971-494c-852d-7a67ffcf104b', 'route': ['p1', 'e1', 'i1', 'x10', 'p3', 'c3']}
1769742883.0511162,RECEIVED,2fece16e-70e6-4c97-a7d8-8671f6e21f82,39cf190a-6155-44bc-b3a2-6a3ea2db569a,c3,c1,27,p1,?,surb={'id': 'b3fd82e5-360a-4f24-9310-61127f9443b9', 'route': ['p1', 'e5', 'i1', 'x8', 'p3', 'c3']}
