timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742376.0655851,CREATED,933b54e4-94fc-4d26-a1ef-95493088a34a,3ed13029-51d3-499f-b813-d613003205c0,c5,c3,27,?,?,surb={'id': '374b7b80-9125-4fd4-93b5-a73d9192cb23', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c5']}
1769742376.0819488,RECEIVED,df806f0e-eada-41b1-bb23-b0b30ca9e753,34aec748-524b-4170-bfa7-0a91ac96f1dc,c1,c5,27,p2,?,surb={'id': '780a4eab-8eb3-454d-abc9-70c89b430960', 'route': ['p2', 'e12', 'i5', 'x1', 'p1', 'c1']}
1769742376.1588624,SENT,e84b9b85-e757-428e-8987-413c30ead981,1d491178-e612-4117-b783-e32ef31cd49f,c5,DROP,2019,?,p2,
1769742376.1589956,CREATED,87ab0c2c-4c2e-47fc-83ad-b885ec952d42,126ac610-168e-4a4b-bec2-d69f036ffc90,c5,DROP,27,?,?,
1769742376.1632686,RECEIVED,d1028bb6-a196-4df8-b481-dd417d828d6d,2e9be4f5-7e2c-40a0-aad9-6b5ed4bc7369,c2,c5,27,p2,?,surb={'id': '7155553f-fa73-4e35-9b64-b37b03fb76eb', 'route': ['p2', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769742376.2154374,RECEIVED,8a951a14-9bf3-4559-8058-70961ef4205d,6a2b21cd-6b76-4680-875f-669cb643db29,c2,c5,27,p2,?,surb={'id': 'f65809b4-1fdb-401a-9ad9-a1f5a6021aca', 'route': ['p2', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769742376.7696216,SENT,7478053d-406d-4bc8-bfe9-5210fcb491f6,982e9d3e-0bf1-4aae-a59a-9276f74903cd,c5,c3,3401,?,p2,
1769742376.7697785,CREATED,491e2608-a082-4332-bb75-c50b1b9f694b,0e95bb04-7742-4480-b496-60be8ad7792d,c5,c3,27,?,?,surb={'id': '07063a40-9604-4989-858c-a7be121626a9', 'route': ['p3', 'e5', 'i1', 'x10', 'p2', 'c5']}
1769742376.7934053,SENT,fa7bb62d-e6e7-4ce0-8ff8-bfc341f2d8d6,85c3017f-361d-4cc4-8a76-091aa953a987,c5,DROP,2021,?,p2,
1769742376.7935505,CREATED,333dfe6c-48f1-4619-962a-27e674b312b8,24aca9ca-8c25-4460-b8fa-e00f42770add,c5,DROP,27,?,?,
1769742376.8104951,RECEIVED,b747e26d-33ef-4cf8-8379-0734f1b522ad,e4fb70d3-bdcd-49e5-9cf4-b2c827103afd,c2,c5,27,p2,?,surb={'id': '1e777d3c-8e65-4cfe-a116-4d7dfac87a60', 'route': ['p2', 'e4', 'i10', 'x8', 'p2', 'c2']}
1769742376.826086,RECEIVED,ccc41fe7-dea8-4638-96ac-f86bf1a8de96,5775575e-3c08-4f63-b457-0f199bb7c2c6,c1,c5,27,p2,?,surb={'id': '84053e07-f32c-41fa-9dea-83230d567921', 'route': ['p2', 'e6', 'i11', 'x7', 'p1', 'c1']}
1769742376.8406432,RECEIVED,81c3ddae-09f6-4007-8316-a6b5b2f0c2d0,3559c005-958f-4721-8408-a79708ea14a4,c1,c5,27,p2,?,surb={'id': '639315ca-9d6c-4742-934a-dbac9c84d8ad', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c1']}
1769742377.0079167,RECEIVED,d7248243-3655-455d-9b9f-c1e2a7849230,619a5e4f-8a26-4dbf-b7e3-8e013190b198,c1,c5,27,p2,?,surb={'id': '82ba3866-56bf-4520-b759-6d5720e929eb', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c1']}
1769742377.1077147,RECEIVED,a72209a7-d439-402f-af33-d2c3972eff3f,7b979a52-709e-446e-9270-74ad9c7519e3,c1,c5,27,p2,?,surb={'id': 'cc988519-f1a3-4fee-8203-b02ecc5ac63a', 'route': ['p2', 'e1', 'i5', 'x1', 'p1', 'c1']}
1769742377.1289403,RECEIVED,90434590-be44-461c-8eed-c61c6490c635,6da92b41-f7aa-4b8c-9468-469de9421919,c2,c5,27,p2,?,surb={'id': '61b0ccc9-3ada-408b-a03f-e716c0a5ae94', 'route': ['p2', 'e1', 'i8', 'x11', 'p2', 'c2']}
1769742377.2157323,RECEIVED,fb409e88-e1f0-42a0-8d63-58f7135061fb,681586cd-3b30-4ac5-b482-13cc3072ef8b,c1,c5,27,p2,?,surb={'id': '9e863c00-402e-47ab-8375-ffc9b253aa31', 'route': ['p2', 'e12', 'i1', 'x7', 'p1', 'c1']}
1769742377.4488008,SENT,8c4917d5-d600-4ed5-96b3-f9bcebb3955d,887f9d18-dff2-45bb-be31-d59f8b14d7da,c5,c3,3388,?,p2,
1769742377.4493353,CREATED,d5d064ad-b210-4914-9d38-ac6d000ec275,324643d9-ea27-4ab2-98d7-b51a99c7b710,c5,c3,27,?,?,surb={'id': '30a5c675-ca2b-41a5-9a0c-471b13ffce06', 'route': ['p3', 'e7', 'i2', 'x11', 'p2', 'c5']}
1769742377.667326,SENT,72b81528-5df0-4020-a9c9-4a0565c3a648,d07aea6f-8086-4840-9c09-b57944e0e98f,c5,c3,3359,?,p2,
1769742377.6674018,CREATED,5ba68e8b-ce9c-4ad3-b469-a649c2d450e0,8b822743-09bb-4821-a7c7-47463738910b,c5,c3,26,?,?,surb={'id': '48e6a951-a98f-40c5-8539-2c92eef1d44c', 'route': ['p3', 'e5', 'i2', 'x6', 'p2', 'c5']}
1769742377.6774046,RECEIVED,b3f98623-8184-47a5-89a2-dc62a9c352ad,88918a44-3c11-4b85-9d68-a84e2620e543,c1,c5,27,p2,?,surb={'id': '92600b09-ccfa-47fe-b27f-59759af33bf9', 'route': ['p2', 'e9', 'i7', 'x11', 'p1', 'c1']}
1769742377.795709,SENT,5e5832a9-fa8d-4674-923e-6f2c30831a94,45c68a42-4e4b-4bf1-a91c-3600fd2a331e,c5,DROP,2038,?,p2,
1769742377.7957757,CREATED,a6fd46e2-6071-4b7d-b6bd-ceec83e84db7,e7684e42-f548-4a7b-a4b7-26bf60d5ce27,c5,DROP,27,?,?,
1769742378.2104466,SENT,f14d73bb-1942-46da-be0a-edef14519962,e877c57a-aa47-4538-94a3-613833bdebf2,c5,c3,3380,?,p2,
1769742378.2105784,CREATED,5b89c6a9-25c4-474e-8e45-a5c5edc7e527,d38872c0-1df2-4bc8-91d8-94759e552422,c5,c3,25,?,?,surb={'id': 'bd92f597-a910-45e8-9330-8a483f66b3a3', 'route': ['p3', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769742378.2931426,RECEIVED,13cc4f20-83e7-46d9-834e-ef4925104ffe,f5e0c02f-dc9f-44d5-badc-ae0fc85756b1,c2,c5,26,p2,?,surb={'id': '812674b6-0ee7-47a1-ac10-bbd04cb410c7', 'route': ['p2', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769742378.3092256,RECEIVED,4a556525-da3f-4de4-b00f-dd14395a8f2d,c70cd02b-45df-4760-86da-bc4edd22a0ae,c1,c5,26,p2,?,surb={'id': '840e570c-a95c-4841-8c2f-bf19ca671713', 'route': ['p2', 'e8', 'i11', 'x4', 'p1', 'c1']}
1769742378.3513103,SENT,bff6e964-43e1-4076-a916-dfdf8fc59551,df08cead-755a-4ee1-92de-f21b2afe07b0,c5,c3,3387,?,p2,
1769742378.3514633,CREATED,a83ca618-34df-4a4b-81a6-e6c7fd4bbb0e,752fec31-4048-4981-a046-1e00aad652b7,c5,c3,26,?,?,surb={'id': '58a281d0-e2bf-45e8-8857-fd7c185259c3', 'route': ['p3', 'e7', 'i10', 'x4', 'p2', 'c5']}
1769742378.595762,RECEIVED,cc0eac1c-593c-46ed-a087-7513edfef4b1,24560da5-7413-4a73-8169-91135a13b357,c2,c5,27,p2,?,surb={'id': 'd03ec7e8-dc57-410b-bb3d-c7a9ad4caeb4', 'route': ['p2', 'e4', 'i1', 'x7', 'p2', 'c2']}
1769742378.725082,RECEIVED,7fb434a4-9629-4494-aa57-d74b99f11508,f72be328-40b0-4a44-8a91-a9c29e9a7d8b,c1,c5,27,p2,?,surb={'id': '401d2212-9131-4c79-a761-e7bb69cd6883', 'route': ['p2', 'e4', 'i6', 'x1', 'p1', 'c1']}
1769742378.9053757,RECEIVED,04d015ce-2234-4541-980d-2a0c3219c9f9,ef5337ac-39eb-458a-a568-c246bcb931ef,c1,c5,27,p2,?,surb={'id': '153afcb7-3d2e-486e-abff-20a12b9f4ccc', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c1']}
1769742379.0231838,SENT,611138c4-2aea-4394-b6ad-3ed0f4d6ef18,9efcccb4-39b3-4bdb-a06c-6bd5c1ee5a0f,c5,c3,3375,?,p2,
1769742379.0232549,CREATED,afa08331-a00a-41f4-a290-99cc9b2ebfba,c8b3779a-0770-434a-912b-424b9d415902,c5,c3,27,?,?,surb={'id': 'dd7550e2-4cb8-458c-9a0c-7bfaa483b4aa', 'route': ['p3', 'e11', 'i2', 'x7', 'p2', 'c5']}
1769742379.2826147,RECEIVED,a2d1dad0-bd5a-4fb9-b4cb-bfda08ee1e2e,ec986363-ef2c-4a40-a66f-7812bcf84826,c2,c5,27,p2,?,surb={'id': '5e715c2b-d354-47b1-8573-abf697bd78b6', 'route': ['p2', 'e7', 'i6', 'x3', 'p2', 'c2']}
1769742379.3652775,SENT,30cad8a2-52af-4399-86ed-31b07aaa937d,e48810a0-b87f-4205-8b97-217c45b7cdee,c5,c3,3358,?,p2,
1769742379.3654077,CREATED,c1546ef6-2489-4fcf-a2c2-d96d295bb4ff,e4459628-a109-4488-b2a4-f22c96c67f59,c5,c3,27,?,?,surb={'id': 'fecb74af-750c-4af2-946b-1acf2acad34b', 'route': ['p3', 'e3', 'i4', 'x2', 'p2', 'c5']}
1769742379.386167,RECEIVED,f470b036-cf3a-478b-8cd9-7f760a468705,9633261b-3881-4bf4-903d-190a0503e15d,c1,c5,27,p2,?,surb={'id': '17f3c126-628d-44e8-b388-9497e8055c6b', 'route': ['p2', 'e2', 'i8', 'x5', 'p1', 'c1']}
1769742379.389212,RECEIVED,834d9cf0-caaf-4f35-90e0-de24d59c11be,5b9716fd-801e-49de-9301-7cc0b6b83b9c,c2,c5,27,p2,?,surb={'id': 'a32eac96-6975-4109-8715-4c41d5414878', 'route': ['p2', 'e12', 'i6', 'x5', 'p2', 'c2']}
1769742379.5889864,RECEIVED,a8037257-7037-4c4e-bd44-2c4e4a3278c9,70ef9736-26f8-4173-a6dd-25a9a806ea59,c1,c5,27,p2,?,surb={'id': '7e9ed519-c952-4f53-9a17-a226cc5b70dc', 'route': ['p2', 'e10', 'i5', 'x10', 'p1', 'c1']}
1769742379.7013628,SENT,6909f12e-b44e-4d32-a053-697a44728284,5613446c-30e8-4f35-a60a-3c3586e920a9,c5,c3,3384,?,p2,
1769742379.7014976,CREATED,0678f2af-2300-4717-bbac-da81abf98f29,735fa9fe-d101-444a-a2f5-44564ef4109b,c5,c3,27,?,?,surb={'id': '7e5549f7-0b9b-471f-9f65-6136965100ca', 'route': ['p3', 'e3', 'i6', 'x4', 'p2', 'c5']}
1769742379.7698433,RECEIVED,e2ce476c-dbfc-4f52-9663-b371da6ae453,7bacae91-ddd4-4157-9067-4a3fbf002b9e,c1,c5,27,p2,?,surb={'id': '1db48828-98d0-4189-9d59-fec7d1c2e262', 'route': ['p2', 'e4', 'i6', 'x7', 'p1', 'c1']}
1769742379.842447,RECEIVED,435fed66-b89b-4bcf-b445-5df91810ba94,bf083234-c9a0-4b5e-8723-2fcd61d7293f,c2,c5,27,p2,?,surb={'id': '58e78617-97a0-439f-90ca-6e40b0541e3b', 'route': ['p2', 'e9', 'i2', 'x9', 'p2', 'c2']}
1769742379.8780308,RECEIVED,5a1515d7-8249-40de-a121-8b7c1de8de06,190da3ba-cafa-46ae-883d-5c70102592a3,c1,c5,26,p2,?,surb={'id': '113cd260-5142-4839-b288-ee124ca737b6', 'route': ['p2', 'e9', 'i3', 'x8', 'p1', 'c1']}
1769742379.9096048,SENT,8adbedf4-24a8-40dc-a2e5-f569e3943343,fff4769f-667c-4962-91d3-a6ea6f74d35a,c5,c3,3361,?,p2,
1769742379.9097366,CREATED,61ceb2a8-2e47-41df-b59f-d8edfcae6085,d82e7bd0-f813-42da-8f8d-622b1e454c89,c5,c3,27,?,?,surb={'id': 'a1c7a6ec-837d-44fd-93c9-f266da6f1322', 'route': ['p3', 'e10', 'i9', 'x4', 'p2', 'c5']}
1769742380.140626,SENT,484e77e5-3f72-456e-84e1-de99158fcf8c,e854bd0d-084a-4d3b-9432-e95b7f4ab43a,c5,c3,3383,?,p2,
1769742380.1407597,CREATED,a1462820-5775-4abc-9617-575fd6cc3b8d,de13c649-99fb-4945-a7f5-c469ae6d5a9b,c5,c3,27,?,?,surb={'id': 'b3b62795-c8ab-45bf-a706-f0b3a07f19d4', 'route': ['p3', 'e9', 'i2', 'x12', 'p2', 'c5']}
1769742380.1439152,RECEIVED,62d836ee-b5d0-4160-9d59-39425abc20da,b5769e94-21bb-4e8f-a5e0-7570bfed4c9b,c2,c5,27,p2,?,surb={'id': 'c34bcaaf-15a0-4d0d-9c23-d54fd408e222', 'route': ['p2', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769742380.213439,RECEIVED,00e9791e-656a-47d7-9df6-410e897bbc56,e54a3e04-3a13-4d19-b61d-129262e2d033,c2,c5,26,p2,?,surb={'id': '905375ec-a830-415f-bfd0-befc6356794a', 'route': ['p2', 'e1', 'i1', 'x6', 'p2', 'c2']}
1769742380.4755023,SENT,324045fc-0f46-4e14-934e-47b54b3e3d37,2b700951-f61d-4b73-b5c1-236231c78aa2,c5,c3,3376,?,p2,
1769742380.4756353,CREATED,4da4040c-1ba3-4567-b5f9-e2a4a3145060,a50fbea4-bbb4-48c6-9391-5f87d779388c,c5,c3,27,?,?,surb={'id': 'b2547eba-377b-48fd-9df4-5858581757e3', 'route': ['p3', 'e4', 'i5', 'x7', 'p2', 'c5']}
1769742380.559409,RECEIVED,dd6c7b59-fc1d-4864-97d0-ad2c6b0d0b36,3bc096f9-1c9f-41ea-bddb-8cb503f52b45,c2,c5,27,p2,?,surb={'id': '82477866-b6c0-4a86-b600-a38dbe7e35d9', 'route': ['p2', 'e6', 'i4', 'x4', 'p2', 'c2']}
1769742380.6344292,RECEIVED,40c6856f-9f1c-4b56-8614-5db8335025d8,1e5ac4ac-c68f-443a-887d-8b8768bad8a5,c1,c5,27,p2,?,surb={'id': '69d11ea3-75be-4cea-8ef7-28ff19ad5432', 'route': ['p2', 'e3', 'i8', 'x9', 'p1', 'c1']}
1769742380.7629764,SENT,2aecbed2-4173-4904-ac60-86147ee104ce,729600f5-83b5-4bc2-b209-971d59cb14d6,c5,c3,3359,?,p2,
1769742380.7631571,CREATED,7b1464b1-479c-4856-8a0d-63653cfb2e03,c4d2d333-3f79-42eb-8fd6-ff5086e34f31,c5,c3,27,?,?,surb={'id': '635cd5cc-e9c9-4409-aca2-906c5a685a00', 'route': ['p3', 'e10', 'i12', 'x1', 'p2', 'c5']}
1769742380.862245,RECEIVED,70fe9b19-3aa3-4f64-bb72-f5d8cb810993,66d02b79-9286-4b0b-9cf9-e42dcc0560c3,c2,c5,26,p2,?,surb={'id': 'd2474da0-c248-4d26-8fa4-e2ff5013d8b4', 'route': ['p2', 'e1', 'i8', 'x6', 'p2', 'c2']}
1769742380.8672147,RECEIVED,4b22a7ea-985a-47ac-afe2-bac3592d37af,6363a348-2f33-46b9-9f58-1b47e612fa4d,c1,c5,27,p2,?,surb={'id': 'b0c2033f-ec54-4acf-834d-3b4446cc55df', 'route': ['p2', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769742380.911618,RECEIVED,64d4e024-2b29-4dd6-b395-ca9eacf5777d,69241a84-96c4-4dc1-95da-4dabe741acf8,c2,c5,27,p2,?,surb={'id': '8c09355a-2aa0-44e8-864d-51ae3198a345', 'route': ['p2', 'e12', 'i11', 'x2', 'p2', 'c2']}
1769742380.9256828,RECEIVED,459ecc50-5612-454d-baac-2125af7a94ba,b5b9ef11-747c-4ca0-aec2-c2ed40d13bb2,c2,c5,27,p2,?,surb={'id': '510cefc5-f5c2-401d-a7ce-f5167a4edf98', 'route': ['p2', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769742380.9511402,SENT,7e6556c4-542c-4e19-974f-b45a34aebb52,8df3f398-28fc-4029-9811-05b7a77ded6a,c5,c3,3393,?,p2,
1769742380.9512758,CREATED,973bd01b-73fe-4c75-b183-03e9454baddb,84d62d6f-c861-4b08-9bed-40690e7c6d3f,c5,c3,27,?,?,surb={'id': '13352f5d-35e3-421f-aae9-c0c1cc8f9637', 'route': ['p3', 'e7', 'i4', 'x4', 'p2', 'c5']}
1769742381.0357845,RECEIVED,249062d7-f513-40cf-b13c-d03cbcb9125a,f4d7aeb8-e0bc-46d3-b242-ddcb578fbe73,c2,c5,27,p2,?,surb={'id': '3cbaf1ad-2e25-4f94-95c3-99f366b5ec9f', 'route': ['p2', 'e4', 'i11', 'x5', 'p2', 'c2']}
1769742381.1269383,RECEIVED,eee378e0-c85e-4cd2-b2db-6655562f116a,bd4b95b6-b8dc-4fed-95a4-68db38f3e7c2,c2,c5,27,p2,?,surb={'id': 'f5b2363b-9c97-4dc1-aada-0e8052bef0d5', 'route': ['p2', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769742381.1564507,SENT,3fdca5f8-bb0c-4138-a30c-c6d0ac23d006,22c2e564-7ddd-4d64-9f3d-22ef86bba748,c5,c3,3380,?,p2,
1769742381.1565893,CREATED,d58262cd-252c-4372-909a-f636842cd003,c6fac7da-ef6e-41cd-a9be-9a8be1b47123,c5,c3,27,?,?,surb={'id': '81dccd2b-724a-4319-9265-fa6fbbb6d56f', 'route': ['p3', 'e1', 'i7', 'x5', 'p2', 'c5']}
1769742381.234823,RECEIVED,b20759db-871a-4feb-876b-da9ccfcbdacf,817f44b4-ab52-4271-aa81-13bea39de4f7,c1,c5,27,p2,?,surb={'id': '3d0462c2-a11a-465b-b547-29a80270c8c3', 'route': ['p2', 'e10', 'i6', 'x9', 'p1', 'c1']}
1769742381.2602491,RECEIVED,f25aefec-57a3-4f43-87d3-7b2cbdfb4498,b8d0dfb0-193b-40a6-b59b-63f53b5cce51,c1,c5,26,p2,?,surb={'id': '6d7647ab-563d-4b5b-b164-63790dac9ecb', 'route': ['p2', 'e6', 'i2', 'x2', 'p1', 'c1']}
1769742381.3596885,RECEIVED,3fe4dfcb-81fc-4fc8-b907-e3978cd4f454,d9bab0ba-d09e-42ec-a7a6-f24ef2507c3c,c2,c5,27,p2,?,surb={'id': '368ad23a-e813-44c7-864a-193fe39f96fb', 'route': ['p2', 'e10', 'i4', 'x3', 'p2', 'c2']}
1769742381.4366026,SENT,a343bdc6-5e01-4b26-a9c9-2aee3b179fe0,de4eb639-5e2b-4a45-ad1e-cc12f5a1d1f4,c5,c3,3377,?,p2,
1769742381.436765,CREATED,69934446-beea-4797-979a-5788c5d7f399,35984f76-b761-4f2a-8918-20dd7a6815d3,c5,c3,27,?,?,surb={'id': '4a8fdeef-c605-4bc3-87e9-1a07ce65e532', 'route': ['p3', 'e4', 'i6', 'x6', 'p2', 'c5']}
1769742381.581353,SENT,77c5a8cc-a972-4eb7-9b0b-662b5c0e67c3,3299e346-ec3e-4e28-9255-d879f70d436f,c5,c3,3379,?,p2,
1769742381.5814867,CREATED,9f847b06-6f1c-4005-bc65-fe5b266af343,4387487e-b4cd-4621-a178-1358ff70170a,c5,c3,27,?,?,surb={'id': 'ec54589b-6b28-4ed4-9de7-325598904e8b', 'route': ['p3', 'e1', 'i6', 'x8', 'p2', 'c5']}
1769742381.6770782,RECEIVED,725d8b14-486b-4a95-a8a1-f0962574586e,6263cbc3-a7ae-4e96-9828-ff10f0e5db93,c1,c5,27,p2,?,surb={'id': '4b24b11d-c180-4532-bff2-866d51db14a9', 'route': ['p2', 'e12', 'i3', 'x7', 'p1', 'c1']}
1769742381.743347,SENT,1fcbf1ef-d799-4bf9-8353-4593e07e0d4c,90ddcae5-2fc2-4011-a6ca-f30aa4c6a638,c5,c3,3363,?,p2,
1769742381.7434785,CREATED,2e4f13de-f8d4-45b7-9618-8cca8cf99d0d,d5d686c7-35a1-40a9-92dc-d89925570193,c5,c3,27,?,?,surb={'id': '5d533b21-3003-4570-8b39-0d8e0aaae054', 'route': ['p3', 'e5', 'i3', 'x2', 'p2', 'c5']}
1769742381.787601,RECEIVED,9b9b67cb-1d20-49fc-94d8-090fbfc12354,a6c963f5-1da9-4a31-b68b-3e52154a2a2c,c2,c5,26,p2,?,surb={'id': 'f74f7071-f076-4ffe-92cc-b103dd48cea7', 'route': ['p2', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769742381.8139822,SENT,7724fcc1-da6f-452b-8c53-ec11a09aaf72,8c54c165-ae38-4269-ac92-44e6a8e716a9,c5,c3,3392,?,p2,
1769742381.8141265,CREATED,28768ada-4989-4b2c-a19d-b7dcea9c1856,9faa5256-8d4e-4777-844e-ab064fa41195,c5,c3,27,?,?,surb={'id': 'ce5853f9-ce85-4ab3-9ab7-6586e3c4304b', 'route': ['p3', 'e8', 'i10', 'x4', 'p2', 'c5']}
1769742382.0091813,RECEIVED,9c5163a8-77bb-4564-b13c-f68dad30554e,23bcc8fd-3684-4f94-a930-0061741eb4c6,c1,c5,27,p2,?,surb={'id': '14f2693e-ce55-43b6-a792-1a6e9af71a2b', 'route': ['p2', 'e7', 'i8', 'x4', 'p1', 'c1']}
1769742382.0784981,RECEIVED,d6053cba-ca9d-42f8-a6d8-a5f449ad04a1,450a1a9c-aa34-444b-bf28-26b4d149a546,c2,c5,27,p2,?,surb={'id': '327c9479-ebda-45d4-be84-5138208ec25e', 'route': ['p2', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769742382.3268218,SENT,30b28219-2ef4-4861-8aac-a6e7b06572e1,aefa4ad5-0283-4014-b444-1089988e12de,c5,c3,3367,?,p2,
1769742382.326969,CREATED,588808f4-e96c-4bed-b314-56a193112a6d,9dc80229-d75f-4850-b047-9336ed9d57c0,c5,c3,26,?,?,surb={'id': '508895d7-1dc4-4cdf-8c69-e4759c92518c', 'route': ['p3', 'e5', 'i3', 'x2', 'p2', 'c5']}
1769742382.458955,SENT,9bc28995-220f-4858-8597-2288b36622c1,ccd44f5b-87e5-4be1-aeef-a3c17f26a0fa,c5,c3,3378,?,p2,
1769742382.4593287,CREATED,a8d93f73-0d88-4164-ad0e-cd0b2f75ab81,3dae108a-b514-43d1-a01d-b3cbd5858a04,c5,c3,27,?,?,surb={'id': 'ce9c247f-1979-49fc-a3cc-9cc370785497', 'route': ['p3', 'e11', 'i1', 'x6', 'p2', 'c5']}
1769742382.5558789,RECEIVED,8b94a700-e6de-4470-a329-6c049fe143f7,ca03d56e-d117-45e7-ae90-22956b142fae,c2,c5,27,p2,?,surb={'id': '8fe384ab-e048-41b4-8c4a-cd791f8c0eb9', 'route': ['p2', 'e1', 'i5', 'x4', 'p2', 'c2']}
1769742382.6716073,RECEIVED,09ddade7-4e85-4b35-9f7b-8ecc8c7fcd91,d2ba5cc4-f487-4a32-8357-2d7c4685b391,c2,c5,27,p2,?,surb={'id': '883184ff-4409-435c-8f43-b17a20eaeb9c', 'route': ['p2', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769742382.8421524,RECEIVED,a518aefe-7fc7-4cdb-976c-28a80bb00c77,3c98cf61-6e30-480a-833a-182860b36ede,c1,c5,27,p2,?,surb={'id': 'bd4f7a5b-6fa3-4aac-bd50-01ef623345a5', 'route': ['p2', 'e8', 'i10', 'x7', 'p1', 'c1']}
1769742382.938846,SENT,09f6805a-9358-48d2-94a8-f22cbd1cfe4c,410862b3-13d6-4c29-a301-5ca148f0fb0f,c5,c3,3364,?,p2,
1769742382.938997,CREATED,824eff7d-6f2b-45a5-a3a3-3372f844e064,992415db-4f56-41d4-aece-1f4c03942ac0,c5,c3,27,?,?,surb={'id': '1adf7d11-ab90-4aaa-91d8-a420dbff9347', 'route': ['p3', 'e7', 'i4', 'x9', 'p2', 'c5']}
1769742382.9578578,RECEIVED,56e1e1ec-4357-4583-bb8d-b81ccf3686f9,f453ce39-baa6-4a82-ab1c-328c2431c2ec,c2,c5,27,p2,?,surb={'id': '2fe54314-844b-4c21-9363-f09c0022d0fd', 'route': ['p2', 'e2', 'i9', 'x5', 'p2', 'c2']}
1769742383.05966,SENT,b77b5675-ecf9-440c-90ad-f6ff36becaec,df3e495c-5052-48d0-ad43-79f717d2c492,c5,c3,3379,?,p2,
1769742383.0598114,CREATED,e4699bc0-187c-430d-b74d-1e8c3ec10a26,71efd623-5b11-4b09-94fb-94f1cc957a54,c5,c3,27,?,?,surb={'id': '927da4b0-3937-47d4-9dfd-3098b44d41ae', 'route': ['p3', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769742383.066902,SENT,efac38a6-9765-475a-abeb-01888950b048,1c5aeb4b-2845-4db9-bc06-8fea400820d3,c5,c3,3379,?,p2,
1769742383.0670326,CREATED,b1b33643-5c44-4ca5-8289-4d8409d30d9c,e400b78b-7f9b-4638-b20c-a4475f1cd037,c5,c3,27,?,?,surb={'id': '79189e1e-c540-4471-b9e9-9a6cefba987e', 'route': ['p3', 'e8', 'i6', 'x10', 'p2', 'c5']}
1769742383.240374,SENT,32477a7a-3cb0-429e-b084-0b57e293af32,a5878724-8016-4bb4-90a2-f56850eac777,c5,c3,3376,?,p2,
1769742383.2405236,CREATED,c37ec8a9-3071-4041-82ad-a5bcc31f5767,0a91af9d-66e1-4256-99dc-4be431372781,c5,c3,27,?,?,surb={'id': '93a05633-3fc2-4ef5-9199-6a7c1e39498f', 'route': ['p3', 'e11', 'i8', 'x6', 'p2', 'c5']}
1769742383.2800896,SENT,e5e15a13-b131-4c74-98a7-cb0c038ccb9e,84c30a94-c552-43c5-8b1a-5e3c3e12aed2,c5,c3,3384,?,p2,
1769742383.2802544,CREATED,66190d68-6711-4134-be13-05692cfeb1e4,4943bbea-4f7f-4163-a3de-c742769a8def,c5,c3,27,?,?,surb={'id': '043e982c-d61a-4100-a458-cf886bb0f859', 'route': ['p3', 'e7', 'i7', 'x1', 'p2', 'c5']}
1769742383.2912884,RECEIVED,826e4ac6-804e-4c1e-b66b-72625e9f0476,8d1a4e78-bf62-4708-a3c7-d43ff6275afe,c2,c5,26,p2,?,surb={'id': 'dabb98de-3e6d-4d10-9099-fd9750261042', 'route': ['p2', 'e2', 'i3', 'x5', 'p2', 'c2']}
1769742383.6584907,SENT,29fb2ae3-b4dc-4a49-91cf-54420e42f8c8,b7d3c11d-b736-49bf-9e18-9f26ce7ced80,c5,c3,3360,?,p2,
1769742383.6586397,CREATED,439c887b-23e1-4c23-a2ea-0a9c0f9dc7f1,18ad1bbf-9cb9-4a6f-b653-2a75616c23bf,c5,c3,27,?,?,surb={'id': 'a44e5cec-c59d-4594-a88b-85cb4caed6c0', 'route': ['p3', 'e6', 'i6', 'x2', 'p2', 'c5']}
1769742383.8167207,SENT,a5cf8467-d323-4e5e-a10a-5a8c95907ac4,c63d9c66-6cd8-42ec-a231-a9145f33d17d,c5,c3,3391,?,p2,
1769742383.8168697,CREATED,4bd43331-babe-497f-9faa-fdc939b4ab48,f569e49c-7ce1-4904-8f9b-293511ca570f,c5,c3,27,?,?,surb={'id': '05c4af26-6eb5-4699-b099-d2c9bfb6f8d0', 'route': ['p3', 'e2', 'i2', 'x7', 'p2', 'c5']}
1769742383.8404267,RECEIVED,16d6514a-7cb2-49f4-af77-2d88047afdb3,ebf7f7f5-0ec8-44a6-80e8-f6bc32c237b2,c2,c5,27,p2,?,surb={'id': '949b03d6-ef6f-4dc8-b124-be38c0f16339', 'route': ['p2', 'e1', 'i7', 'x5', 'p2', 'c2']}
