timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756112.4082205,CREATED,bc4a43de-7b1d-4b00-8201-ab8fd5748a4f,737e125e-d11a-448d-8614-8f22cfee5589,c2,c4,27,?,?,surb={'id': 'd17f5324-1b91-43f5-b5e9-63317044d045', 'route': ['p1', 'e5', 'i2', 'x10', 'p2', 'c2']}
1769756112.5048776,RECEIVED,4017f435-5fa1-48ed-a050-dbe14d819394,f0910794-2bff-4211-b892-55b7548621cc,c4,c2,26,p2,?,surb={'id': '73105736-c3f9-49e2-8905-e1e8cfc9e8a7', 'route': ['p2', 'e6', 'i4', 'x8', 'p1', 'c4']}
1769756112.5644944,RECEIVED,57672960-911c-4646-8e68-51c28c9326a7,c35df53c-b205-49b5-9c64-bf2946333e7a,c4,c2,27,p2,?,surb={'id': 'de8f8139-b9eb-465b-bfbe-bdba07215d09', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769756112.6073112,RECEIVED,ba120416-44ae-40ff-bdd2-36be380a0ec3,80f61507-168d-465c-8624-f0b48d8a8a89,c3,c2,27,p2,?,surb={'id': '244979ac-c470-436f-87ab-9202157d1a03', 'route': ['p2', 'e1', 'i8', 'x12', 'p3', 'c3']}
1769756112.6236894,RECEIVED,38412a6f-c414-46c9-80cc-09bf8c2075bd,7fcd1b51-72fc-4386-a913-78f102eaed42,c4,c2,27,p2,?,surb={'id': 'ca8028dd-cec9-4021-bb43-e5de6b4cf8a8', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769756112.6410103,RECEIVED,db78e0d0-13b9-48e5-96ca-4664d048f3af,a84eccc1-1f3e-412d-b673-5209701207a0,c4,c2,26,p2,?,surb={'id': '3d888a11-09f4-4955-b7b7-dfee7182ca35', 'route': ['p2', 'e10', 'i12', 'x2', 'p1', 'c4']}
1769756112.8747804,RECEIVED,83d7be0a-30c4-4d61-aa25-cae3b35515cc,4009c3d7-6423-4185-930e-6e3839d50ce5,c4,c2,27,p2,?,surb={'id': '6a6547fd-773c-4893-9f31-569af9b1cf43', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c4']}
1769756112.9496322,RECEIVED,d9d17427-be90-4f83-855a-cf234db0f671,cae70af1-5dcd-48ac-892a-e53227b5317e,c3,c2,26,p2,?,surb={'id': 'a603ce1b-3ab6-4c2b-a73c-6be76961603a', 'route': ['p2', 'e1', 'i7', 'x3', 'p3', 'c3']}
1769756113.3393955,RECEIVED,076f1e22-44f9-4773-b3c8-8329f64bff41,81d0261e-92eb-4868-a398-d131c1c48c1a,c3,c2,26,p2,?,surb={'id': '941f0555-a659-42bc-94bb-7b61c6bf46be', 'route': ['p2', 'e12', 'i11', 'x9', 'p3', 'c3']}
1769756113.3510776,RECEIVED,7ae05aec-772d-4af8-a049-dac3fb4ce8fb,68bda4a2-7f93-4891-bed7-cb9218c46df9,c4,c2,27,p2,?,surb={'id': 'c19e742a-92b1-4c64-bb0e-1d0d99914470', 'route': ['p2', 'e12', 'i10', 'x5', 'p1', 'c4']}
1769756113.4529614,RECEIVED,5864644a-fe98-47c8-aaa0-74037891ca25,a759b368-855d-45de-b412-2e1e702be804,c4,c2,27,p2,?,surb={'id': 'd507f3d6-9481-4485-9ba3-8bef6dc7b4b5', 'route': ['p2', 'e1', 'i12', 'x3', 'p1', 'c4']}
1769756113.6659493,RECEIVED,4bdaa84f-433a-4411-a92b-ccec0cb6f43c,a8606108-8313-4bfd-a560-ff8dd3444a31,c4,c2,26,p2,?,surb={'id': '404ba6d9-3d32-492f-b415-defa6d6baa8c', 'route': ['p2', 'e6', 'i2', 'x1', 'p1', 'c4']}
1769756113.699245,RECEIVED,f5307910-68ef-4231-a5c6-475b8f78caf7,24cc6ac5-4fe7-44b4-95b1-ea35bb651149,c3,c2,27,p2,?,surb={'id': '4d831c2a-544c-4633-ae1e-be828d409ac3', 'route': ['p2', 'e9', 'i6', 'x2', 'p3', 'c3']}
1769756113.826331,RECEIVED,4acd2822-cafa-471e-b53c-c299a482a27d,ad2c33f1-b7c0-4589-ab14-2f84107265c9,c3,c2,27,p2,?,surb={'id': '4b59c2a3-56c7-488e-af92-382bd8e982e3', 'route': ['p2', 'e8', 'i5', 'x1', 'p3', 'c3']}
1769756113.8349624,RECEIVED,67f80968-5418-4f19-8a1d-fd0628bbec1c,1362376a-5280-406b-a9de-0244524257a1,c4,c2,27,p2,?,surb={'id': '4959c056-b4ca-4bb4-94d8-411da70106e4', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c4']}
1769756113.8392427,SENT,960d2979-588a-4952-9b34-a018d1265acc,d788754e-1a7d-4521-989c-6dea567cb221,c2,c4,3379,?,p2,
1769756113.8393507,CREATED,1e416a51-527a-4cab-842d-40d4882a2142,5b165fd9-e595-4310-920b-6496a0bffd99,c2,c4,26,?,?,surb={'id': 'adb11faa-9c09-4a50-a386-1a101ff9c3a0', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c2']}
1769756114.0202577,RECEIVED,f3336b08-d21f-40a6-b826-6c7e1f9dde04,f88db517-a731-4c68-9ebf-cebf0c11ea70,c3,c2,27,p2,?,surb={'id': 'a3220057-596c-477a-9067-519694a8140e', 'route': ['p2', 'e5', 'i6', 'x9', 'p3', 'c3']}
1769756114.1020885,SENT,6c47e304-9659-4729-a166-c141003d86d5,3d4c1b18-6476-4798-bf65-82474599c17e,c2,c4,3376,?,p2,
1769756114.102199,CREATED,4d97e43c-fdc6-4f4e-b32d-282e4bf574db,e9f3f425-8c96-428b-adb2-0a3b3fb6a783,c2,c4,27,?,?,surb={'id': '06c26a82-87bc-4165-a64b-9ea3bba43f94', 'route': ['p1', 'e2', 'i8', 'x10', 'p2', 'c2']}
1769756114.1154108,RECEIVED,dcb1a2bd-6d1e-486e-a6ef-3832a27be237,63cbbbb5-f24c-4473-942a-885890086881,c4,c2,27,p2,?,surb={'id': '66d0efe4-6092-49ce-bd39-9d21e556d051', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769756114.3658824,SENT,2be819e8-41a5-4cd0-a1c5-36f686a26e16,6fa6b8f2-86d5-4cb5-af3c-36a98a3f5b9b,c2,c4,3379,?,p2,
1769756114.366015,CREATED,7671ecb6-5f0c-43a3-a444-d6902cb58b25,5a987699-fd42-43cc-af00-d5c866bf0c5b,c2,c4,27,?,?,surb={'id': '9eca46ae-23c5-4815-ab3b-60cc3da9a4e9', 'route': ['p1', 'e5', 'i11', 'x1', 'p2', 'c2']}
1769756114.3845522,SENT,3885460d-c526-495f-9c62-d8a2c368c807,15ba5c9c-e114-49d3-ab2d-18add863d5e0,c2,c4,3363,?,p2,
1769756114.3846858,CREATED,10ab7bbf-b211-474b-b450-ad5d2b5401c1,a786bd1d-c401-422a-a7cc-868dd62df31f,c2,c4,26,?,?,surb={'id': '2773a25f-0b32-4700-92b9-7b08caab5bbd', 'route': ['p1', 'e9', 'i9', 'x1', 'p2', 'c2']}
1769756114.581706,RECEIVED,33da030b-b32b-47c0-94bb-c676a920d102,f5c9885a-b10a-4cbe-af7b-8888c671812a,c4,c2,27,p2,?,surb={'id': '706227e7-0187-4836-a5cf-d66ca5a27f08', 'route': ['p2', 'e10', 'i1', 'x1', 'p1', 'c4']}
1769756114.7862442,SENT,786c6497-99f7-4623-955c-829a7af5ae98,7b3b55db-8283-4a2e-815e-10ac177c6bfb,c2,c4,3361,?,p2,
1769756114.7863712,CREATED,7a85ba15-2b77-498b-a91f-09d1c36e7696,23e317ef-930e-48c6-806c-7fa5f0ab758e,c2,c4,25,?,?,surb={'id': '2cbf82b6-cc63-40b1-b74f-c5bc1c8960af', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c2']}
1769756114.857586,RECEIVED,50e16951-f6f7-4739-9e25-f75ff674023d,b8c29b9a-5e83-46c1-be64-bc0a31164621,c3,c2,27,p2,?,surb={'id': '56d001b6-5a36-42cf-8694-18ed52022fbd', 'route': ['p2', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769756114.9819763,RECEIVED,a6b89254-ea71-4200-8865-a82dbc7df6c2,db90adad-3094-4e80-a4b0-1237e4d1ad01,c3,c2,27,p2,?,surb={'id': '5bff6bac-d617-4377-b58a-797984da9a6e', 'route': ['p2', 'e7', 'i8', 'x5', 'p3', 'c3']}
1769756115.0865679,RECEIVED,9b08fdc6-abb0-4256-a229-7b3ad9eda17a,5957b3e7-301c-41ff-981e-106c10aec053,c4,c2,27,p2,?,surb={'id': '15646f20-7b46-4ce9-a6c5-a6972bf99f1f', 'route': ['p2', 'e8', 'i10', 'x5', 'p1', 'c4']}
1769756115.8043272,SENT,adbe877b-6c6d-4ed0-ac32-56bdabb73679,8398e6d4-ead9-4d7e-9c1a-ab4813a56b7c,c2,c4,3374,?,p2,
1769756115.8044486,CREATED,36e6f742-93ac-42af-bf8c-fd739709134a,28615e5b-736b-42fd-b7b4-543a1d6f8d13,c2,c4,27,?,?,surb={'id': '14d2d61b-f272-40b9-8060-0a5611bc44e3', 'route': ['p1', 'e9', 'i3', 'x1', 'p2', 'c2']}
1769756115.8983512,RECEIVED,8aabd9b8-28c6-44f6-a302-8b52a952940a,4effd0e6-db2e-4b54-a5e6-906de3eaa44b,c4,c2,27,p2,?,surb={'id': '78d4f049-a567-48a5-86d1-22da8b1e2f26', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769756115.917378,SENT,de8d970f-eeb9-41cb-85b9-020278c25394,580fd27c-14fa-4430-9ec0-d4a3b1fb5681,c2,c4,3384,?,p2,
1769756115.9174979,CREATED,c8aff33e-6d5c-493e-b958-9f02465d7168,505b4a33-e159-4b4b-9917-1e308e314450,c2,c4,27,?,?,surb={'id': 'af9436d6-693e-4609-99c2-08f97eac29c2', 'route': ['p1', 'e5', 'i11', 'x1', 'p2', 'c2']}
1769756116.0476506,RECEIVED,a1893dd2-adbe-494b-afcd-f6ddeb692603,a2e8e6ed-14f8-407a-a66d-a611e47f84b7,c4,c2,27,p2,?,surb={'id': '03ed93ec-83a3-4d68-bc07-f70b16a66090', 'route': ['p2', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769756116.2090154,RECEIVED,0c63195c-0860-4199-a706-d55754ee946c,1ad4a38a-02c7-4a46-a4d7-e871d23b1610,c3,c2,27,p2,?,surb={'id': '6de947cb-6b9f-4b7d-88bf-34b34ed2cf6a', 'route': ['p2', 'e11', 'i1', 'x4', 'p3', 'c3']}
1769756116.4855,RECEIVED,6a86a34d-3fac-45f3-ac3f-ad245786058a,8be1e414-b9c4-4bed-a3cc-e49ace96b043,c3,c2,26,p2,?,surb={'id': '2cf64811-cea4-48a2-88b3-58b28348796c', 'route': ['p2', 'e3', 'i2', 'x11', 'p3', 'c3']}
1769756116.6174872,RECEIVED,8700937d-37c5-4958-9b1c-2883deb6dcbf,7946c77b-6fad-4d63-959b-05d2140be9a4,c3,c2,27,p2,?,surb={'id': '1dc7e6b1-5a51-4d10-b1d8-00f8d1cf2f1c', 'route': ['p2', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769756116.669959,RECEIVED,0339534c-bd05-42e8-ac2b-78eacb335df5,652063f5-37d4-4730-b59c-02351ba28f67,c4,c2,27,p2,?,surb={'id': '783b6884-4332-42aa-b734-60d63548aba9', 'route': ['p2', 'e7', 'i5', 'x8', 'p1', 'c4']}
1769756116.6867344,RECEIVED,eaa7b2e4-0a28-4ca7-aa0f-3db133e3278d,1bbd5d8a-ce47-402e-98d7-a3bedeb3322b,c4,c2,27,p2,?,surb={'id': '7fd1d310-5cab-4030-b844-3cfa9a8706cc', 'route': ['p2', 'e5', 'i6', 'x11', 'p1', 'c4']}
1769756116.9946704,SENT,b1f453b5-5d87-4e1b-826e-fb04643ac5d1,b9893f15-f416-4cbc-b74d-b72e1e12004a,c2,c4,3404,?,p2,
1769756116.9947598,CREATED,9ed6dad6-4d84-4d56-9cf0-b2881e024e90,859344eb-68bc-4ae4-a333-fdb716165837,c2,c4,26,?,?,surb={'id': 'b8107288-719e-4e95-abe3-548d75591997', 'route': ['p1', 'e1', 'i12', 'x1', 'p2', 'c2']}
1769756117.063925,SENT,5d585fb3-c951-44c8-a762-8b11d6cac6ad,3aecde09-f069-4d05-8936-90b2a61ae76c,c2,c4,3376,?,p2,
1769756117.064011,CREATED,7a0959c2-9504-4b29-950f-61cc653eb267,2ced934b-7af4-4a42-b3b9-eb093c3f05cb,c2,c4,26,?,?,surb={'id': '652b0495-959f-45d5-a3e7-88c21dd1fd90', 'route': ['p1', 'e12', 'i4', 'x11', 'p2', 'c2']}
1769756117.1705234,RECEIVED,e4bfe0cc-9cf2-4682-99f3-b8891de8084b,864a8f44-cbe5-47c9-a47b-3b93a2a6209b,c3,c2,27,p2,?,surb={'id': '65f331dd-015b-4d15-8ce5-fcb62be10ce9', 'route': ['p2', 'e11', 'i8', 'x5', 'p3', 'c3']}
1769756117.3950884,RECEIVED,ca59b547-da03-4bef-9546-969da6bb8839,170c94dc-dc4e-4776-80eb-bfb41a434f89,c4,c2,27,p2,?,surb={'id': '1a09a88a-daaa-4669-b7c3-b97e2a1908de', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769756117.526158,RECEIVED,32112379-87ea-41de-8b2c-a24b77f899e4,8e02ab66-db03-45d5-a6f7-410cd1503b8d,c4,c2,27,p2,?,surb={'id': 'c3d61fbb-37e0-4587-9e26-c4eded91222f', 'route': ['p2', 'e1', 'i1', 'x2', 'p1', 'c4']}
1769756117.5427454,RECEIVED,eca9571a-bbbd-40b3-9280-e8924d872e23,a0510bd2-36a3-467f-8370-efa012491958,c4,c2,27,p2,?,surb={'id': '8eaa592f-2e88-499d-97fd-e656021e1817', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c4']}
1769756117.677292,SENT,31537df0-e58a-4f30-a865-056145e6a75a,7af37895-37bd-4d26-ad05-6a601585ec69,c2,c4,3397,?,p2,
1769756117.6774035,CREATED,e0d57340-b5a6-4c43-b50e-b6e9e51e37e0,a1d99a6a-f17e-4a55-a8a7-ba39bb25607f,c2,c4,27,?,?,surb={'id': 'b4beb8e6-114e-42f1-9e36-3f96eb61fd27', 'route': ['p1', 'e11', 'i1', 'x2', 'p2', 'c2']}
1769756117.7587423,SENT,4b996f7a-6db4-457e-b224-a4ad6f4e1d2d,45b7c95d-6328-42a7-b593-c7b42db62191,c2,c4,3375,?,p2,
1769756117.7588508,CREATED,e72c5e3f-18aa-4bd6-bf46-1dcebc3c49e5,39de3494-bd04-4312-ba7b-61b66bede3c9,c2,c4,27,?,?,surb={'id': '877cbd90-5600-4c09-af95-0cbc550023ac', 'route': ['p1', 'e4', 'i3', 'x5', 'p2', 'c2']}
1769756117.7960935,SENT,7ec10509-82e9-4487-b69b-fffe8f702624,8e6c1374-6d23-49a6-9ca8-72d54cec55e6,c2,c4,3375,?,p2,
1769756117.7962112,CREATED,1c9feab0-eeb2-4cda-9306-75862acaff74,341fc63b-8986-476c-9336-e7c0a55de352,c2,c4,27,?,?,surb={'id': '07056a10-6fdf-4bde-b80a-e1596eba73b7', 'route': ['p1', 'e7', 'i7', 'x2', 'p2', 'c2']}
1769756117.805538,RECEIVED,8d05fbf3-7ece-49ed-8464-cf86fcdcdf5d,11e1e51f-e8d5-494f-bce6-2c7f65ed7d62,c3,c2,27,p2,?,surb={'id': 'c40ee416-b46c-4975-adf2-c96af32c2967', 'route': ['p2', 'e1', 'i7', 'x2', 'p3', 'c3']}
1769756117.865974,SENT,dc734c5b-9beb-42bb-a6cc-e13b4f9900e9,9986b4e1-2e6d-49ef-8dd9-65b52f5ef336,c2,c4,3396,?,p2,
1769756117.8661222,CREATED,e6ed0c56-d8db-4959-b8b7-105ae1966b7b,fc00f6bf-46cd-4589-bcd0-4ca203ad167b,c2,c4,27,?,?,surb={'id': '6a6b58f5-59d8-4d62-86e7-d1d0ab294978', 'route': ['p1', 'e6', 'i8', 'x2', 'p2', 'c2']}
1769756118.0593064,RECEIVED,51d38180-2c36-4da2-b9e2-76500ae54783,827a91ed-d9cd-4467-a542-b50429b5df77,c3,c2,26,p2,?,surb={'id': '3a80faa0-663c-46c8-92f8-cddc993cb8bc', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769756118.2155385,RECEIVED,a1c48313-948b-4b26-a1bc-3f9f3a51a063,050cf7e4-4aeb-4798-a37c-5081e27571b7,c4,c2,27,p2,?,surb={'id': '6f524958-93db-4071-b150-e1156df449b6', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c4']}
1769756118.335295,RECEIVED,c28dd7e4-3e5e-45ab-961d-c3a10d8f4bc2,dc781227-e6a8-4eae-88dc-3eb22ddaac98,c4,c2,27,p2,?,surb={'id': 'cdbb544b-766b-49a3-b312-9300759c8362', 'route': ['p2', 'e7', 'i8', 'x6', 'p1', 'c4']}
1769756118.4484472,RECEIVED,f23f8bf1-72f5-44ae-be87-871a4627c257,d2020c59-c98a-4f0c-a86b-79048b49a378,c3,c2,27,p2,?,surb={'id': 'f82ad108-5bb8-4dd9-85b3-98f58168d104', 'route': ['p2', 'e9', 'i6', 'x3', 'p3', 'c3']}
1769756118.4805622,RECEIVED,c5f3e7ce-5967-4a12-a3b4-10101b1167a0,bc64009a-67fc-4189-815b-d9dc17196388,c4,c2,27,p2,?,surb={'id': '9904b8b2-e97c-4555-8584-12418f6be422', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769756118.4980717,RECEIVED,d7941031-1f80-4d4c-ab76-aa9eaea6a25f,633ebba5-cef5-4b6b-abf1-304d20bdad2f,c3,c2,27,p2,?,surb={'id': '8e655c09-ec0c-4c1a-abf9-a23f998ffc83', 'route': ['p2', 'e11', 'i2', 'x3', 'p3', 'c3']}
1769756118.6145425,SENT,5dcb31df-02ae-48b0-b830-5c5a769cae6a,6c315471-a62f-4c78-bddb-153604079053,c2,c4,3388,?,p2,
1769756118.6146507,CREATED,087cda58-04f5-4659-b8c3-43ec7f292730,fbc581dc-1de6-422a-a24d-4bf131b3ef92,c2,c4,27,?,?,surb={'id': '3c3829f3-cbd0-4b26-a259-1be12a195ead', 'route': ['p1', 'e3', 'i1', 'x7', 'p2', 'c2']}
1769756118.6387439,RECEIVED,77a671d4-9e4d-430e-9b0b-b794143b5316,08523f44-fc6e-4245-b7cc-5b79366b7841,c3,c2,27,p2,?,surb={'id': '517b3619-b987-4bf8-952a-b42d27675218', 'route': ['p2', 'e9', 'i2', 'x6', 'p3', 'c3']}
1769756118.66993,RECEIVED,50e79672-9c22-489f-816c-0a0dae003800,b2cea4f7-1cda-4406-810e-695276246c1a,c3,c2,27,p2,?,surb={'id': 'bf8430d3-a749-4fb4-999d-f0453997ec49', 'route': ['p2', 'e10', 'i4', 'x6', 'p3', 'c3']}
1769756118.6756473,SENT,4c4a61f5-414d-4426-9c3f-4378b20baecd,9793b480-61eb-49ed-b409-71f1203df487,c2,c4,3385,?,p2,
1769756118.675756,CREATED,bc6435d5-2911-45e2-81e0-e04998508aac,0f2c4d76-bdc1-4df5-8729-b5748c2d1bc0,c2,c4,27,?,?,surb={'id': 'f1c8e7c3-9996-4b86-8c88-02fe1a56388a', 'route': ['p1', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769756118.9868436,RECEIVED,14fed03b-598b-47ce-82ac-a7d3a8f77af6,7fae3099-c0e9-4f1a-a6e6-a4dd43754ac7,c3,c2,27,p2,?,surb={'id': '6e2e3949-d6d0-422d-bc45-bdd8e5ff70be', 'route': ['p2', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769756119.0032575,SENT,308c4912-0c2b-4608-85f5-6e535c253a2c,0f43ce48-a6f9-430c-8355-d6a249a0f83c,c2,c4,3401,?,p2,
1769756119.0033305,CREATED,fb2cbd7f-2dec-416f-b092-7bafb37729c1,c15bcbb9-45b6-4215-8b49-c62bbac092e3,c2,c4,27,?,?,surb={'id': 'f5e76cec-a2cc-44a6-8f5a-681b739a3d5c', 'route': ['p1', 'e12', 'i3', 'x12', 'p2', 'c2']}
1769756119.0242927,RECEIVED,72fbc4e9-f6bf-4262-bb39-a3b6a5c84409,141ebd61-4848-4d8c-bfc7-7472f775863d,c4,c2,27,p2,?,surb={'id': 'e69e9d69-0d46-4ed9-b4de-56a3961dd1ba', 'route': ['p2', 'e9', 'i2', 'x11', 'p1', 'c4']}
1769756119.1702642,RECEIVED,f551c9dd-d5b6-43fe-9c90-bccfa4087800,bb10bc69-b684-4c91-bc76-1da570ec11f9,c4,c2,26,p2,?,surb={'id': '2be6bb56-e175-49d3-98c3-1bc0ab521cd3', 'route': ['p2', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769756119.1932917,RECEIVED,5b57ba50-ed42-46ba-a597-81265f85d04d,d56bf074-50ca-49f0-95b6-0ddac95a052d,c3,c2,27,p2,?,surb={'id': '85b03e8f-5ce8-4765-bbf2-022067f39edc', 'route': ['p2', 'e2', 'i4', 'x2', 'p3', 'c3']}
1769756119.324889,RECEIVED,40bdf224-0274-4296-af5b-49b8dc9b3aff,60a59e10-7734-43a6-9511-2b287acb2b04,c3,c2,27,p2,?,surb={'id': '9161525f-2bd2-4718-ae0b-f2d77b7f8e44', 'route': ['p2', 'e1', 'i11', 'x3', 'p3', 'c3']}
1769756119.3866389,RECEIVED,008d0bc5-a0be-4e32-8675-e77eeb00a942,9b7b0cb9-9b6f-4946-9d2b-97e71248fcb0,c4,c2,27,p2,?,surb={'id': 'cd447ea1-139a-4d21-9786-af50ce230315', 'route': ['p2', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769756119.4021976,RECEIVED,ea6ab7a8-f881-4603-b7c2-7f0c7cd8023c,74a5eb15-85ce-48f3-a449-d676988dc427,c4,c2,27,p2,?,surb={'id': 'e550f7e9-147d-47cc-bc52-bbe206f30872', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769756119.6859827,RECEIVED,de2c1f40-db78-41c4-ae91-6ebe22650a79,8c43bf98-e1e3-4b2b-ba39-bd331af12c9b,c3,c2,27,p2,?,surb={'id': '4fec96fb-1789-4a01-b15e-273911068cac', 'route': ['p2', 'e6', 'i11', 'x11', 'p3', 'c3']}
1769756119.9647849,SENT,2b4b6bec-b565-46e1-bb7d-2a662bf9e69c,aac2687c-7493-4504-86e6-68b345cabc46,c2,c4,3386,?,p2,
1769756119.9649162,CREATED,385e343d-14db-4a35-ab3f-354e12720874,cc372e78-73d9-4b3b-9ada-e8dcbe234d86,c2,c4,27,?,?,surb={'id': 'd94d2148-87f1-42eb-b43e-a561774a8523', 'route': ['p1', 'e11', 'i2', 'x2', 'p2', 'c2']}
1769756120.0426204,SENT,00c91acf-4514-423e-a1fc-ee4103fe987a,b80852f1-5ed4-4f1a-aef6-54e9198167f1,c2,c4,3380,?,p2,
1769756120.042738,CREATED,06526651-f8c4-4939-951e-939d993faa27,0d34ca0d-77f8-4104-8ed6-f6dcdc3c4f4c,c2,c4,27,?,?,surb={'id': 'c2ed3abc-a68d-4c58-9bd5-8a592be306a5', 'route': ['p1', 'e9', 'i4', 'x3', 'p2', 'c2']}
1769756120.0508966,SENT,d357604a-1efa-4204-a73e-fa6e9169423b,16925af9-864b-44ff-981c-92440da713b0,c2,c4,3404,?,p2,
1769756120.0510306,CREATED,ff71fe21-1678-43dd-aafc-f54035372992,3c40424c-0100-4b88-b5bf-4b7ebb3753bd,c2,c4,27,?,?,surb={'id': '15dfc2c3-9561-431e-9455-670976eb1f00', 'route': ['p1', 'e7', 'i10', 'x12', 'p2', 'c2']}
1769756120.2440813,SENT,53023d0c-fd27-4b88-9621-24e69139b91c,d95e2381-4cd3-4236-9a9d-6946d687c05c,c2,c4,3384,?,p2,
1769756120.2442155,CREATED,a7eb30eb-73c9-4fd7-9de8-891b8c84ecea,4dd5193c-c721-4f38-b092-e4a7698726d9,c2,c4,26,?,?,surb={'id': '15d76fb6-a234-475a-b639-4c1d62590e76', 'route': ['p1', 'e9', 'i4', 'x4', 'p2', 'c2']}
1769756120.2795467,RECEIVED,ba6784a3-962c-4e7c-beb8-e42219c0bcc4,29f942a5-dfc3-40d6-a183-63084008249b,c3,c2,26,p2,?,surb={'id': '611b1ff5-8600-45ec-b3f5-aded104a63f0', 'route': ['p2', 'e11', 'i12', 'x12', 'p3', 'c3']}
1769756120.3214438,RECEIVED,92e9326e-3154-4624-8c96-ebcf8a02b169,9e4546eb-8085-4cef-8886-e28dec68c74b,c4,c2,26,p2,?,surb={'id': '7a548630-b392-48fb-8eeb-f1e6cd1671aa', 'route': ['p2', 'e6', 'i10', 'x4', 'p1', 'c4']}
1769756120.3414743,RECEIVED,1cc5b2b4-4789-4c39-92fc-07cac5d04d1d,db262aef-daf0-41fb-94f7-6440880c3e68,c3,c2,27,p2,?,surb={'id': '75e7b7c1-c9cc-4343-99e1-c740624b80ca', 'route': ['p2', 'e10', 'i8', 'x7', 'p3', 'c3']}
1769756120.4655492,SENT,d5eb999c-6a3d-4762-9eab-529ac784a872,93cb499d-a6e4-4e4e-af77-7cd54e0468f2,c2,c4,3371,?,p2,
1769756120.4656415,CREATED,2e57f6c3-457a-4a88-bdec-46656714e7b1,adbd49b0-1e3d-4d27-a814-c655e6279eee,c2,c4,26,?,?,surb={'id': 'c604cad1-ce2d-4973-8c61-11e7f95b4ad5', 'route': ['p1', 'e10', 'i8', 'x6', 'p2', 'c2']}
1769756120.4903216,RECEIVED,08d79918-e51a-4d0d-ab26-43d744ab0b8b,799ef6e5-507a-4b22-a7de-8f8edbc9aef6,c3,c2,26,p2,?,surb={'id': 'dbd197ea-489e-45e0-8b22-45ed43e26119', 'route': ['p2', 'e12', 'i4', 'x7', 'p3', 'c3']}
1769756120.5480766,RECEIVED,8920745b-4a1f-425e-95a4-689900b312b8,c1c35c4a-c386-4fcf-97f5-b2ad79d82564,c4,c2,27,p2,?,surb={'id': '3d25fbea-1ec3-4147-96fa-473017cda3af', 'route': ['p2', 'e8', 'i8', 'x2', 'p1', 'c4']}
1769756120.6222372,RECEIVED,94c899da-1bf8-4bd9-a5c8-a1ef2d99609c,a1c85334-5800-430c-8e58-1aae30e01efe,c3,c2,26,p2,?,surb={'id': 'a4b85a8c-3e2b-4ec2-9f0d-d4e716f42c7e', 'route': ['p2', 'e8', 'i12', 'x3', 'p3', 'c3']}
1769756120.7457383,SENT,a58b05a6-3cc1-4031-8d7f-3be9bfb144c9,da3604dc-1da9-4d25-ba20-5708810709ea,c2,c4,3393,?,p2,
1769756120.7458732,CREATED,0ff84ec5-ff57-4501-b379-75992f7eada9,706811b6-8ba0-451a-86eb-f006321bf9f9,c2,c4,26,?,?,surb={'id': '8a7ddeed-1140-49aa-ae61-592d078943ec', 'route': ['p1', 'e9', 'i6', 'x3', 'p2', 'c2']}
1769756121.031891,RECEIVED,8f9a97f0-97f1-4751-b406-254aeeda8bb5,22fcbf2d-606d-4cd5-8ebf-5342135961b4,c3,c2,27,p2,?,surb={'id': 'dfed1e76-c6a1-46e6-a332-b787d58cfc81', 'route': ['p2', 'e10', 'i10', 'x7', 'p3', 'c3']}
1769756121.0947442,RECEIVED,fb191199-b259-4b25-b629-d1d964987d02,606c731d-a16b-410a-bcb0-2e17e751bea2,c3,c2,27,p2,?,surb={'id': 'b852948e-8367-44be-b15e-917fb1ef82e7', 'route': ['p2', 'e10', 'i9', 'x2', 'p3', 'c3']}
1769756121.4702117,SENT,1e1230d1-62c0-4640-acc6-63339ea39227,2bf49dc0-4fd9-44e7-9c9d-00756d33514c,c2,c4,3364,?,p2,
