timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756055.1338513,SENT,b6de1ecd-a945-4788-a2f9-8395abedaecf,c16b223d-33c1-4d73-bd4e-69ca81f669ae,c1,c4,3379,?,p1,
1769756055.1339848,CREATED,7b0d730e-4e68-427e-8fff-e7b9f874d58a,6114f0c6-e6ea-4e6d-846e-e592cd909aed,c1,c4,27,?,?,surb={'id': '01ad5c9b-6d71-45eb-bf28-808d01762b56', 'route': ['p1', 'e8', 'i3', 'x2', 'p1', 'c1']}
1769756055.2549837,RECEIVED,789dba05-74f3-484a-baa2-164f0aa40f97,cf9164ab-e5a9-4a8b-b62f-65d4a640b216,c5,c1,27,p1,?,surb={'id': '68e720e1-e16e-4755-9e35-f01d67506f18', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c5']}
1769756055.2739246,SENT,9d2839c4-560c-4cfd-b05d-5d49f3b611d2,fc1a9cc9-4080-4305-be99-23eb489be682,c1,c4,3387,?,p1,
1769756055.27408,CREATED,81f386de-f607-46ce-a978-31fe7e2e6924,96946ece-ae45-4b71-8d0b-47bc131caf83,c1,c4,27,?,?,surb={'id': 'ca837168-5226-4901-bb28-c4fc11f6fcbc', 'route': ['p1', 'e3', 'i8', 'x6', 'p1', 'c1']}
1769756055.6127741,SENT,da858dfd-b5bd-45b6-a176-b9d2a296d092,7be420ed-a08c-45a4-8e32-f42622506879,c1,c4,3404,?,p1,
1769756055.612911,CREATED,84e0d050-1b5d-45bd-baf8-894c7cb2eac3,9f945199-c769-4323-90db-596810311ab8,c1,c4,27,?,?,surb={'id': '75d0cea2-1fe3-4c78-b496-733e3e246164', 'route': ['p1', 'e10', 'i12', 'x12', 'p1', 'c1']}
1769756055.6442626,RECEIVED,13ff4c86-48c3-4ef1-ba98-f54f43735670,38837d36-f729-4828-8f08-e0534bd1aa4d,c5,c1,26,p1,?,surb={'id': '4cf2c57c-4260-487e-b813-56a21dc988ea', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769756055.7118173,SENT,037c9870-e5dc-4fd0-af87-c2cb846d1a0f,23b80f8d-966e-4f0b-9a6c-295c51d4ee66,c1,c4,3367,?,p1,
1769756055.7119522,CREATED,cc687b74-d3ff-4085-b4ff-e709b47c9f89,838c816b-05c9-4d4d-a145-1fd0f14a7b75,c1,c4,25,?,?,surb={'id': '0082f093-965f-42b7-b2bc-21ac43d44229', 'route': ['p1', 'e11', 'i12', 'x1', 'p1', 'c1']}
1769756055.7706745,RECEIVED,59259c82-1f3c-4385-ab6f-f905d44ac718,423d8c6d-ef37-49f5-915b-9e345705f1d5,c5,c1,26,p1,?,surb={'id': '7170e247-1d78-4595-9a56-27428cc01015', 'route': ['p1', 'e9', 'i12', 'x4', 'p2', 'c5']}
1769756055.828699,RECEIVED,9b00325e-9e8f-43bb-9efb-dfbb500e0053,f841de65-35e4-40c8-9a08-40fa1ebaef62,c5,c1,26,p1,?,surb={'id': '02fe8b62-1301-4d0a-9632-3ecb6752507e', 'route': ['p1', 'e6', 'i6', 'x11', 'p2', 'c5']}
1769756056.0051968,RECEIVED,3ef8da77-e72c-42d5-9231-1e698a8004c6,8f637af8-bd7c-4cbd-b808-c7ba432e3942,c5,c1,27,p1,?,surb={'id': 'f59d65e9-95bd-4cf7-ade2-a9ce7a8a9e87', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c5']}
1769756056.2223828,SENT,81419203-cf28-414a-9f10-353178a45a8c,25156141-a3e4-4c31-9509-5f473d5d87dc,c1,c4,3376,?,p1,
1769756056.2225173,CREATED,9504a5f8-46b8-4154-8cde-151a043b2fc8,536bb459-bc72-4acd-8be8-65a2e9634cc0,c1,c4,27,?,?,surb={'id': '45bf388e-c58d-451e-9248-20ea66736921', 'route': ['p1', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769756056.2507882,SENT,aa8e231f-24af-4d10-8f84-8c5d2cd3d758,501b8aa6-8869-42cb-b871-224b0becf9c1,c1,c4,3371,?,p1,
1769756056.2509198,CREATED,aa68a328-216d-453c-8cf8-90a8e7b712f4,619c8199-c38d-407f-a5ab-d1accc076114,c1,c4,26,?,?,surb={'id': 'a56f5d2b-5e6b-4cfc-92fe-9994fbc75cdd', 'route': ['p1', 'e3', 'i6', 'x10', 'p1', 'c1']}
1769756056.7074132,RECEIVED,f456ff63-6574-49b7-ab07-dbb8ff018e89,9379133f-7b19-4cf4-a05e-f4ca52979da8,c5,c1,27,p1,?,surb={'id': '5fa16f62-1d4b-4c7d-b8fb-1f56b12a8eee', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769756056.9607892,SENT,069378dd-963f-459e-b7e0-12cd1f62fed9,a0df5de8-4097-4542-9e7b-e518a0c2eb17,c1,c4,3363,?,p1,
1769756056.960922,CREATED,2ed32696-b99f-4058-851b-62aa79379078,92905cc9-aa8a-4a4b-8654-f66edd2f2b52,c1,c4,27,?,?,surb={'id': 'ff378ce1-9419-4c76-8bcd-15586afa5f3f', 'route': ['p1', 'e1', 'i1', 'x6', 'p1', 'c1']}
1769756057.0406387,SENT,9a2f7e32-6ba8-4417-9382-c6bdf8ddc827,74b0baeb-0140-4c3f-bd77-17ae890c5322,c1,c4,3359,?,p1,
1769756057.0407674,CREATED,e9714b95-c9d0-45ed-bce2-e0883987ad51,b642bfec-b869-4b94-a56f-9d0a6d4eb0da,c1,c4,25,?,?,surb={'id': 'bc839f2e-6abc-464b-a3ff-e3f4eec01286', 'route': ['p1', 'e9', 'i7', 'x7', 'p1', 'c1']}
1769756057.0848699,SENT,3d0e5265-785e-47e6-8865-9ee593d6cc63,561aabd5-dca9-4fbd-9f88-92fe66a635bf,c1,c4,3374,?,p1,
1769756057.085002,CREATED,31bcb7cd-423c-4ba4-89a4-c674b1b9395a,a1a9905d-84da-4a54-9ec7-0bdcc16f08e8,c1,c4,27,?,?,surb={'id': '4623babe-ce7f-4015-a341-d42b4015d4ae', 'route': ['p1', 'e7', 'i5', 'x1', 'p1', 'c1']}
1769756057.3334916,RECEIVED,32912401-7bd6-4aff-8096-a6d7d6968260,ebb49a4e-58e1-4d53-af71-d8ce2b51b232,c5,c1,27,p1,?,surb={'id': '9c708cf2-27c7-4554-af53-7d2ad302ca0b', 'route': ['p1', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769756057.4064896,RECEIVED,88f874a9-af85-4f24-93fc-4877c8a36b30,020e2537-7d9b-4a15-a84b-de72f1b93dac,c5,c1,27,p1,?,surb={'id': '6c129a6b-13f3-47c3-ab2d-319bfcab989c', 'route': ['p1', 'e6', 'i10', 'x10', 'p2', 'c5']}
1769756057.683091,SENT,7ab9b68b-9019-429d-aee8-a46c5ad5feee,94db0afd-3bd3-48ac-b70a-c65b337ba78d,c1,c4,3392,?,p1,
1769756057.6832044,CREATED,b4028e44-1b89-47b3-a8b1-610ceedab98f,6539d6ea-2d49-45c1-8728-54b0939c2d26,c1,c4,26,?,?,surb={'id': '2e5dba42-dd69-4286-85c4-e8a49d918e48', 'route': ['p1', 'e4', 'i12', 'x5', 'p1', 'c1']}
1769756057.962098,RECEIVED,69571222-a211-48ae-bc97-046e7be261ae,7164bd04-dae5-4579-84fc-dbaa47bf8dbf,c5,c1,27,p1,?,surb={'id': 'e0a0fac6-4b8e-4d5a-a6f4-a587c67221a0', 'route': ['p1', 'e8', 'i4', 'x5', 'p2', 'c5']}
1769756058.0305703,RECEIVED,c07abd12-2699-48c2-a57b-743553d40669,e9dedbfe-8eb8-420d-a07d-aa58961d58eb,c5,c1,27,p1,?,surb={'id': '6eef3b97-b534-4039-851d-538428d28adc', 'route': ['p1', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769756058.0498981,RECEIVED,83ae8e92-d67a-4dea-b3ab-0c7479b65f5e,d931802a-ccb4-4e73-879d-75c951cbaeff,c5,c1,27,p1,?,surb={'id': '2729e9e9-f51f-4fe6-a342-2b6093de0102', 'route': ['p1', 'e10', 'i9', 'x11', 'p2', 'c5']}
1769756058.8576965,SENT,c85c0b28-667a-41ae-820b-36658bc5f4ca,3cb8bd2a-3dca-4f50-8f6c-5222275d9c4f,c1,c4,3376,?,p1,
1769756058.8592215,CREATED,b0eb6861-e851-41b1-9f36-92cb9984feb8,160a00f2-ab13-45c1-abe3-b788f398a7e9,c1,c4,27,?,?,surb={'id': '24bb051a-2ef9-4596-a294-996c32059ded', 'route': ['p1', 'e11', 'i12', 'x9', 'p1', 'c1']}
1769756059.0048811,RECEIVED,401cb4c4-f223-4d51-a191-0bf6dc0c20e2,a3d358e0-e8f6-434e-b2fd-d007cabd25b2,c5,c1,27,p1,?,surb={'id': 'a2c17ada-bd33-4814-8332-a5939f4ec0e0', 'route': ['p1', 'e12', 'i6', 'x10', 'p2', 'c5']}
1769756059.063888,RECEIVED,87519ecc-92f6-4609-a413-2b8dfacef56d,817f1e6f-eee7-4cdd-93ff-ebcc02d67039,c5,c1,27,p1,?,surb={'id': 'bfe69719-d7b8-470f-b18b-5c3e745ead8c', 'route': ['p1', 'e3', 'i2', 'x10', 'p2', 'c5']}
1769756059.1377254,SENT,2073dee4-65ae-4181-b098-67931c975e33,472c2164-8902-43b2-8682-8eb177f7ef91,c1,c4,3383,?,p1,
1769756059.1378736,CREATED,8bb145e0-8c75-48ac-97d8-eb0ddaac30e1,b7e9dc9c-d084-4df8-ae45-929f05836dad,c1,c4,26,?,?,surb={'id': '0789e626-ff84-4a23-8e7d-6c9fb7398ecf', 'route': ['p1', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769756059.178417,RECEIVED,9260704f-8e1f-4524-bff3-662675eb66e8,51182851-48a5-4dc7-9479-005d59ae7b79,c5,c1,27,p1,?,surb={'id': 'ae36f488-ca42-4002-b7b2-d09345cb0e6c', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c5']}
1769756059.199713,RECEIVED,beebfbda-5187-418f-b21d-5154171e774e,cb24667e-5c59-4301-8039-15ef4a674369,c5,c1,27,p1,?,surb={'id': 'ffd2ebb2-283f-4a8a-bb80-d23c697439b3', 'route': ['p1', 'e5', 'i4', 'x6', 'p2', 'c5']}
1769756059.3032694,RECEIVED,42b0f0aa-282f-4208-92b0-745eeef68916,8bdee5e0-6773-4ed1-b057-7bf7c8456725,c5,c1,27,p1,?,surb={'id': 'bc97ff07-c7da-42c7-93d1-f51efeeb95e9', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c5']}
1769756059.3848414,SENT,8dd772df-6997-4430-823c-0fb6e61f6f51,fc9b7a2f-28ac-40b0-b6f7-3341dd8e9628,c1,c4,3377,?,p1,
1769756059.3849046,CREATED,1f5d1d2d-19f7-4194-9444-90e6936420a0,94353365-71fc-42cd-aa26-5883ed2abefd,c1,c4,27,?,?,surb={'id': 'ded3223a-6911-41f9-873a-66ca4513f517', 'route': ['p1', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769756059.5037887,SENT,dd8862e1-10dc-4ac7-b7fa-a3383622ad2d,3a198c2b-faad-49fd-97b6-663558acbf1a,c1,c4,3367,?,p1,
1769756059.5039372,CREATED,8c17a896-4b5a-41db-a618-d84e098fe30c,5ad4ce65-ee09-4f6c-a6b5-aee0db81a185,c1,c4,27,?,?,surb={'id': 'a643904a-e818-4f50-b700-8e6400867a38', 'route': ['p1', 'e5', 'i2', 'x8', 'p1', 'c1']}
1769756059.5396156,SENT,b3d69c93-cb2c-406b-8403-2435b3ff0d50,04858337-8457-4a79-a5fd-124cd61b754d,c1,c4,3381,?,p1,
1769756059.539842,CREATED,b6f7600d-baf5-46da-8249-8c01cd44b7f7,20d32f5c-7ec3-4854-805b-67bce4728021,c1,c4,27,?,?,surb={'id': '1ac06976-2476-4d1b-a448-81d2f2c46b45', 'route': ['p1', 'e4', 'i8', 'x12', 'p1', 'c1']}
1769756059.5612566,SENT,92142973-a79c-4d68-b65d-b1afeada0332,6c66f046-74ab-42a0-bc34-fa3f9d61ff54,c1,c4,3359,?,p1,
1769756059.561402,CREATED,8f846c1f-29cb-4ed8-bba7-098db2a9f650,ecd3d1fe-a5d9-42ab-804c-d7e41c8c8548,c1,c4,27,?,?,surb={'id': 'b9f30dad-b8d1-4714-a210-5491aea06ede', 'route': ['p1', 'e2', 'i8', 'x11', 'p1', 'c1']}
1769756059.8342848,RECEIVED,9f8c96e8-f5d1-4367-8d59-48a4f8128ad9,a08dc1bf-1613-475f-b518-4de0fae8ca60,c5,c1,26,p1,?,surb={'id': '7b3a680f-0c99-48a8-b0b4-ddb125e24921', 'route': ['p1', 'e1', 'i7', 'x6', 'p2', 'c5']}
1769756059.9301972,SENT,f03b1854-efaa-4926-a708-5bf125befebb,796d3273-62dc-4fe7-be3f-e8ae56eb88b5,c1,c4,3387,?,p1,
1769756059.9303453,CREATED,2c9516da-2684-4c87-ab1c-51982ff51c51,3d4c581c-bb0a-4c0f-b496-8ea5cde41202,c1,c4,27,?,?,surb={'id': '28e2c892-d38d-4269-861c-5314c86f1def', 'route': ['p1', 'e12', 'i7', 'x2', 'p1', 'c1']}
1769756059.960858,SENT,29a538fe-eae1-4246-9d80-863c491f8e15,8342e725-706d-4f0c-8251-663990db4608,c1,c4,3376,?,p1,
1769756059.9610045,CREATED,d8e8dda3-e92b-4f1a-90a5-6f4beaa5c9be,758a58f7-5600-4d9a-aded-ffaf5cb5a231,c1,c4,27,?,?,surb={'id': 'a6810ca7-1b42-4acd-8015-10c2b38596bc', 'route': ['p1', 'e10', 'i4', 'x11', 'p1', 'c1']}
1769756060.3733869,RECEIVED,ca981436-37b2-43d7-bf2d-2d066641003c,b36d875a-176f-463e-a2d6-c96bd601068a,c5,c1,27,p1,?,surb={'id': '1162b0a6-d7af-4629-986c-6e8e9e82f4bb', 'route': ['p1', 'e7', 'i3', 'x7', 'p2', 'c5']}
1769756060.5828395,RECEIVED,5c06b6c8-f6a7-4b5b-a034-120516ab637f,f3d603c7-7460-4929-96f6-d3e0f76ed0da,c5,c1,26,p1,?,surb={'id': 'ed231cc5-9de8-4a89-aad7-80564479a435', 'route': ['p1', 'e4', 'i6', 'x1', 'p2', 'c5']}
1769756060.7948291,SENT,9f49b8dd-3a9b-4b38-a87d-b4e5a3d1485a,d4caae95-af89-45b7-9297-c26a922d954a,c1,c4,3383,?,p1,
1769756060.7949736,CREATED,04ae15f1-1a0e-4a21-a059-877083716059,805c1e95-6100-48e3-b9d6-b224bd6b91e1,c1,c4,26,?,?,surb={'id': '4b439685-6f3f-457f-b6f8-05bce9f3ecac', 'route': ['p1', 'e4', 'i4', 'x12', 'p1', 'c1']}
1769756060.8036056,SENT,63cfcfa4-a194-47e1-bd20-9771878ad828,3f569196-74cc-435c-9416-09671b2e09ec,c1,c4,3395,?,p1,
1769756060.803765,CREATED,b121031f-2702-4882-8b61-bf2bcbe5a161,44e52875-f4e0-49ec-95bb-f12c7aa6e98e,c1,c4,27,?,?,surb={'id': 'a5e343c0-dfa3-48d9-8244-00d8ea03e55a', 'route': ['p1', 'e10', 'i11', 'x5', 'p1', 'c1']}
1769756060.8476787,SENT,2de10d39-1b24-4b33-8783-6da77b5d8c57,81b09fea-9f8f-45d7-bcdb-7715cf9092bc,c1,c4,3383,?,p1,
1769756060.8478205,CREATED,2ac2c426-4a0e-41e2-ab81-ae7889133258,8c46d6a4-8972-40cb-81c6-b28311196150,c1,c4,27,?,?,surb={'id': 'b1ecf733-5732-4490-9de9-e92cf812a2e1', 'route': ['p1', 'e8', 'i9', 'x8', 'p1', 'c1']}
1769756060.9819643,RECEIVED,9cb43f35-c3f6-4950-9d16-e35a6e195761,ac572dfc-5472-4f92-99d3-50968b42ceed,c5,c1,27,p1,?,surb={'id': '3d9209fa-852b-45d7-be0e-bb73cd306868', 'route': ['p1', 'e6', 'i8', 'x5', 'p2', 'c5']}
1769756061.0641317,SENT,ef4d8e2b-1467-475b-8b95-aa02d23c2935,dc33d5a0-2684-4cda-9377-b1221b279426,c1,c4,3377,?,p1,
1769756061.0642295,CREATED,3b1fbd35-4638-4c48-b435-01f62197e93e,68c9ffd1-cf15-44f2-8bb1-455c6e1f58b0,c1,c4,27,?,?,surb={'id': 'f1c8ae2f-7b48-44bf-a1af-b28ea38b2e9f', 'route': ['p1', 'e9', 'i10', 'x7', 'p1', 'c1']}
1769756061.2102666,SENT,ca58572b-a316-4f30-ab2f-26e0ea4bb1ee,07ac7fac-7fd0-49b3-92e1-aac379111705,c1,c4,3381,?,p1,
1769756061.2104175,CREATED,3a1c8a4a-c6e9-44f7-a1fe-237dae3b57af,dfb393f9-fb32-4943-a3c0-d62b7859c274,c1,c4,26,?,?,surb={'id': 'faadb671-c491-4530-89bd-cb0161f1f905', 'route': ['p1', 'e4', 'i5', 'x2', 'p1', 'c1']}
1769756061.2376528,RECEIVED,7debc572-2951-4dda-b54d-daab2b1935f8,00b1d3ba-d4f0-4ba5-bf82-0c9e28325b8e,c5,c1,26,p1,?,surb={'id': 'ac3ef0c2-dc2d-4b9b-ba38-035e5e5b727f', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c5']}
1769756062.1874774,SENT,f83a5111-cc3d-4f43-badc-c6500a827025,b3d88c4d-173c-4e8f-abf2-77cddf13e8ae,c1,c4,3376,?,p1,
1769756062.1876125,CREATED,abed0701-0e08-4f0a-9030-ff205cdedd81,fedeafde-2005-49ce-81e1-5238a272f884,c1,c4,27,?,?,surb={'id': 'dd8eaf43-9913-4b25-82c4-01ba5fdcbdd2', 'route': ['p1', 'e6', 'i9', 'x6', 'p1', 'c1']}
1769756062.2788653,SENT,01b60337-e8b5-4818-ae69-ab086d42cc77,97add888-419f-4047-964d-49b9d6cbee8f,c1,c4,3358,?,p1,
1769756062.2790282,CREATED,d6b2785b-9acc-4e5b-bd8e-4c5f5ea1e70f,1eafa6c1-e40d-48b7-bf50-8573aa3b8e6b,c1,c4,27,?,?,surb={'id': '9b1ac7b0-b26d-4f17-ab67-af39280711d8', 'route': ['p1', 'e7', 'i4', 'x6', 'p1', 'c1']}
1769756062.3029459,SENT,b72d4b85-fd3e-4c0c-90cc-8a6a32fb722c,e27e4b95-5bd2-43de-858b-fbde3c8931e5,c1,c4,3379,?,p1,
1769756062.3030972,CREATED,3721d190-5a3d-4d68-8e56-f71f8d4521b3,87fa6619-48e0-4c49-bc06-6e7e2cb8023b,c1,c4,27,?,?,surb={'id': '541a0ff1-3028-46fd-a40f-17ab3f07a4a8', 'route': ['p1', 'e6', 'i11', 'x1', 'p1', 'c1']}
1769756062.6032572,RECEIVED,03e8d371-524f-4e17-bc49-8e1c8e88b043,40569fea-c74e-4240-85ce-05404e1ac0e2,c5,c1,27,p1,?,surb={'id': 'c79312df-ebc5-47ce-aadd-725df45a82f7', 'route': ['p1', 'e11', 'i12', 'x1', 'p2', 'c5']}
1769756062.7713869,RECEIVED,f737762f-4564-4cf5-b29d-363a1e3e630e,8db8d7ce-fdb8-4f82-a4d8-52ade1ffc2b5,c5,c1,27,p1,?,surb={'id': 'd119e29d-9ad2-4320-93e6-8325ab00def6', 'route': ['p1', 'e10', 'i5', 'x9', 'p2', 'c5']}
1769756063.0333123,SENT,5b769845-eae5-4808-9354-44712668df65,538d0743-89d5-4bd1-a05a-02e434da76eb,c1,c4,3384,?,p1,
1769756063.0334477,CREATED,8c97be32-cf81-4269-aaf9-129f308da35e,41daeef1-7869-446e-b20d-f3063a8d2744,c1,c4,26,?,?,surb={'id': '7e42b971-91bc-42ba-93e8-5952ca94ca85', 'route': ['p1', 'e9', 'i10', 'x4', 'p1', 'c1']}
1769756063.2091234,SENT,6f43099f-1004-4056-9f58-0d7732710a81,e50bea68-b529-4e00-b92e-2968196d9fda,c1,c4,3359,?,p1,
1769756063.2092566,CREATED,e4e96fc8-6991-48bd-994f-54058b705dd7,d450aa94-65d4-4c39-a61d-88816fdfef87,c1,c4,27,?,?,surb={'id': 'd547d78a-f8f3-48ad-b589-4d0ecf98933e', 'route': ['p1', 'e2', 'i3', 'x3', 'p1', 'c1']}
1769756063.2467065,SENT,ae4a244e-5154-49c5-9897-fd8419b32b30,ca537b95-4b0e-4fbd-8a33-a949f20a673b,c1,c4,3366,?,p1,
1769756063.2468464,CREATED,bf99c742-8c5d-4cb6-b68f-170772bb0a49,f033ef86-3454-4f5a-8403-668501f4b2af,c1,c4,27,?,?,surb={'id': '01667d93-b370-4b47-ab99-fb75e4cb9e1c', 'route': ['p1', 'e9', 'i4', 'x7', 'p1', 'c1']}
1769756063.4596086,SENT,de22bf91-d614-4143-96e4-9f498786daa9,2dd64473-cb94-4a41-ade3-5926cb5c2e80,c1,c4,3392,?,p1,
1769756063.459741,CREATED,b7ab15c6-1437-4eba-a39d-7d9268ce31b9,e4d79550-122d-4683-aa40-5f13b7ce25e6,c1,c4,26,?,?,surb={'id': '88a6ec51-4b76-40e1-84a7-eda6b195f54f', 'route': ['p1', 'e10', 'i10', 'x10', 'p1', 'c1']}
1769756063.5286605,SENT,9e8d9f0b-d157-4982-b194-0ec7a4c8af84,2fc4b739-b965-4875-8336-a528363e2e24,c1,c4,3392,?,p1,
1769756063.5289538,CREATED,888756d0-f7a5-4ce8-8a9e-057913b906a0,ae060d38-1d65-426e-b086-7277d4f71be5,c1,c4,27,?,?,surb={'id': 'de419b97-8387-4c6d-aa82-897d6a28a382', 'route': ['p1', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769756063.7318046,RECEIVED,d72c536f-afba-46dd-a5a3-d8ef3a8606f6,45b59b71-ce48-4b63-8490-8375e481bac4,c5,c1,27,p1,?,surb={'id': '4177dfe6-2fe9-4446-9fa9-1b3537c6c4c0', 'route': ['p1', 'e9', 'i7', 'x8', 'p2', 'c5']}
1769756063.9298484,SENT,cddb808e-5f61-41c2-94fc-f5a02fc77d42,13f98efa-8f3e-4621-bde8-3a165542e8c3,c1,c4,3396,?,p1,
1769756063.9299798,CREATED,b7f879c4-8dc4-4540-9145-b96e88a21c0a,b9b0a7c7-4d19-4446-a1b8-ba63ad15124b,c1,c4,27,?,?,surb={'id': '8722f738-303b-4f3e-88cc-3711e10ffbaa', 'route': ['p1', 'e12', 'i11', 'x9', 'p1', 'c1']}
1769756063.9508626,SENT,21d413a2-161e-46d5-b3ac-922d5b5c0949,461281f2-2ab4-4789-bbef-d724f68eda80,c1,c4,3358,?,p1,
1769756063.9509974,CREATED,7beb4311-e874-481b-b2b7-cbb386e20409,afe9da28-f427-4ea7-ac36-d60b3a0e0af1,c1,c4,26,?,?,surb={'id': 'a58c8eb2-a75e-48d0-894e-9fc855d7e084', 'route': ['p1', 'e4', 'i6', 'x2', 'p1', 'c1']}
1769756064.5262794,SENT,c1cbd91c-2d78-4c02-a608-cc53d266e5ba,6f3c3624-af95-49a0-990a-9bb12d8c1347,c1,c4,3379,?,p1,
1769756064.5264175,CREATED,41c202bc-be6b-4106-896b-203b5fe33a23,e749e962-6c83-4b55-a11a-a863ec345074,c1,c4,27,?,?,surb={'id': '3ec10b53-cc43-4040-a9fa-1ac37aacb5eb', 'route': ['p1', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769756064.812862,RECEIVED,7dfef9d7-3884-4ef8-9ed6-1709b5e564d2,8310e404-8bd9-4bbc-97f1-d103ed323e7a,c5,c1,26,p1,?,surb={'id': 'b3eb2021-761f-4c6f-a986-0bcdc22bb7c5', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c5']}
1769756064.9611557,SENT,97be8193-e36b-4cc8-9df7-eb13e0ee39c4,727d5077-60fb-4511-9222-b52063ede4bf,c1,c4,3385,?,p1,
1769756064.9612143,CREATED,5bc71f95-b1fd-41ca-906d-883e4a779cb3,44b1fccd-665b-42bd-9a7f-4752b696d03f,c1,c4,27,?,?,surb={'id': 'cef67f07-f0e2-4644-8024-a586200078c5', 'route': ['p1', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769756064.965309,SENT,9f600357-95bc-437e-a9b8-ef26d79a040f,fbbc0264-346b-4655-9588-2aac3f3c3efa,c1,c4,3388,?,p1,
1769756064.9653664,CREATED,881def82-bc29-4e07-9480-56472ab917b6,72dbf4b2-7d31-404d-9ec2-b652ca1c8e4b,c1,c4,27,?,?,surb={'id': 'fcfd9db3-a580-4532-8f95-904cca4054e3', 'route': ['p1', 'e6', 'i12', 'x2', 'p1', 'c1']}
1769756065.1297045,SENT,061a8c10-7a89-40d3-8ad0-b77a853b6aba,dcab0bb5-fc52-4e83-aa7d-a1f3b662f5f7,c1,c4,3367,?,p1,
1769756065.1298368,CREATED,2b03ddb8-727f-4a31-bfa8-0a71ab973a87,b3271bfa-3da3-4591-ad6e-33e8f94088d1,c1,c4,27,?,?,surb={'id': 'c8c0aca9-0cdd-4503-8b23-36eba12940bb', 'route': ['p1', 'e7', 'i7', 'x11', 'p1', 'c1']}
1769756065.2376635,SENT,ec818f82-b028-4735-9172-e38a27fde686,24df8c07-e3a7-443f-8a68-41986de0e991,c1,c4,3399,?,p1,
1769756065.2377954,CREATED,f352068e-f45c-44a1-976b-825095cf7e23,c9202b27-b5ef-46ce-83cf-0afd908e0c7b,c1,c4,27,?,?,surb={'id': '897599b6-1599-4b45-ae69-bf0835d95b8a', 'route': ['p1', 'e4', 'i8', 'x11', 'p1', 'c1']}
1769756065.246159,SENT,0e71cdff-5e0e-47ea-aeab-299b010b0f85,278f035e-999a-44af-885f-36146b48812b,c1,c4,3377,?,p1,
1769756065.246298,CREATED,78bf2b6e-be69-496f-9e7b-f455adf3c49e,480ba0b4-df94-47bc-8836-5e538da170cd,c1,c4,27,?,?,surb={'id': '670a27ad-ce8f-4a21-9602-7e11da3330ee', 'route': ['p1', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769756065.5078666,RECEIVED,252f0be5-84fb-4f57-b15f-eb555fcedc0b,60abd5fa-99f8-4b63-8a5d-b1a6053e3af7,c5,c1,27,p1,?,surb={'id': '636d16cb-f65c-4878-ad11-e5eed6304a20', 'route': ['p1', 'e8', 'i2', 'x6', 'p2', 'c5']}
1769756065.800675,SENT,8a19e1aa-ebed-425b-aacc-ca8b8c908271,ebf6bd4d-ca8c-47b2-85ec-5817cee5a190,c1,c4,3385,?,p1,
1769756065.8007944,CREATED,a2ee42bd-c5f4-4a28-ba69-83761a9762d1,c68b3cb6-1011-44a0-aef1-543a071b851d,c1,c4,26,?,?,surb={'id': '437106c6-9bc6-4ba8-9bf9-2519c4480b1b', 'route': ['p1', 'e8', 'i10', 'x10', 'p1', 'c1']}
1769756066.4168606,RECEIVED,cc3d25e7-e0f0-4673-abb3-80dce3db8ca2,a9569b67-f0cd-446e-9c8e-e5c2f9170e16,c5,c1,27,p1,?,surb={'id': 'c6689f6e-e551-4d70-92f0-177e6416fe7d', 'route': ['p1', 'e9', 'i6', 'x6', 'p2', 'c5']}
1769756066.4399173,RECEIVED,d2fcee14-2ecd-45d6-aebf-f168c8e24816,fba0eb3d-8a8a-4e38-ad11-3a1dde886c2c,c5,c1,27,p1,?,surb={'id': '911dc8eb-a947-4ecb-a835-21920450feab', 'route': ['p1', 'e12', 'i9', 'x2', 'p2', 'c5']}
1769756066.5164394,RECEIVED,188f7a53-2667-4b7c-ab88-9d525e55dece,b61f64e3-ba69-4d38-902f-5a5fd8f94baf,c5,c1,27,p1,?,surb={'id': 'aac800b1-94e9-4de1-98db-1e46235a1796', 'route': ['p1', 'e3', 'i1', 'x3', 'p2', 'c5']}
1769756066.9000669,SENT,922c5923-0882-4fdf-b668-0d445b0093f5,7db356d4-4132-4544-a332-5f22607210da,c1,c4,3393,?,p1,
