timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769496205.635072,RECEIVED,3cba5c62-141d-4610-a51b-a931a2ee8665,e2d63c69-1353-48d9-be6e-5563ae295ee0,c3,c4,27,p1,?,surb={'id': 'd6f7e992-25c9-48c4-84ea-4af71f90bcb4', 'route': ['p1', 'e10', 'i6', 'x7', 'p3', 'c3']}
1769496205.7988179,SENT,8c951db3-9724-4385-afd8-9227b86d32c7,d67773bb-9d95-4c13-b83a-dafbb373399d,c4,c3,3363,?,p1,
1769496205.798926,CREATED,48ad9680-885f-45de-b2d1-8d4e60ac440d,e7da0753-ba9f-495c-af8e-885bb1edbb21,c4,c3,26,?,?,surb={'id': 'cb30e942-4762-41c0-9dac-936550a16ca5', 'route': ['p3', 'e12', 'i6', 'x1', 'p1', 'c4']}
1769496206.1582065,RECEIVED,c0cc3da4-e2aa-4506-b63b-480ca8e9e597,ebb18b5d-e437-443c-a44b-028002cbc5f1,c3,c4,26,p1,?,surb={'id': 'e8ba5809-958b-4dbd-a4b5-480b94195353', 'route': ['p1', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769496206.7096035,RECEIVED,b1761bf4-0bc6-428c-a87e-9623c007c19d,d824817d-d878-4981-9f4b-197253ffcdf1,c3,c4,27,p1,?,surb={'id': 'c839c8d6-988d-4a5e-b70d-efe3827f605c', 'route': ['p1', 'e6', 'i11', 'x5', 'p3', 'c3']}
1769496206.9342701,RECEIVED,4bb5229a-8019-4ecf-9718-3172934b7451,dbe97054-b695-491d-85c4-d0934e97004c,c3,c4,26,p1,?,surb={'id': '04d9586f-3d33-4969-8aec-7a19323aa459', 'route': ['p1', 'e7', 'i10', 'x2', 'p3', 'c3']}
1769496207.1104174,RECEIVED,3649cc96-1571-4630-912b-fa35311b484e,60996d5c-623b-4ac5-9328-8d84d9007056,c3,c4,27,p1,?,surb={'id': '2d845390-332f-4011-aaa7-636eb22c1ffa', 'route': ['p1', 'e4', 'i5', 'x1', 'p3', 'c3']}
1769496207.2159472,RECEIVED,8835cbca-a930-44eb-9f64-56a058a26ee5,e02af5f3-2d25-4850-a40e-79e8c70ac4ce,c3,c4,26,p1,?,surb={'id': 'abd26fb8-201c-40d9-bae6-1210f6acacd7', 'route': ['p1', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769496207.3864565,RECEIVED,7b4a7977-a5ac-419c-89f6-b302ae377389,b041aaec-45ce-433f-99a2-c8adf2b43b1b,c3,c4,27,p1,?,surb={'id': 'd65179f8-9f2d-48df-903f-717e0e1e8e03', 'route': ['p1', 'e8', 'i12', 'x2', 'p3', 'c3']}
1769496207.5590768,RECEIVED,057e7df1-079a-410a-8bc4-b2ee039ce41c,16ac80bb-5477-49f6-9668-7e29d0be6f6b,c3,c4,27,p1,?,surb={'id': '467283fa-9390-4b25-8d6d-3e17883a1660', 'route': ['p1', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769496208.166478,SENT,fa107175-417e-4da8-825f-a5ae8a614886,17682de0-ea88-4f93-9ee2-99fdaaa59eef,c4,c3,3395,?,p1,
1769496208.1665578,CREATED,6d463570-8a13-4b65-b8b7-513f906f34dd,80242d73-fcfc-4ae7-8d66-eea28d2359f7,c4,c3,27,?,?,surb={'id': 'cf1ea8c7-0b8a-4f0b-8c53-b1e8a7eece3d', 'route': ['p3', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769496208.2330742,RECEIVED,c824e25a-5a95-4dd0-bbe2-169d24767f0b,1f935c9b-8a88-46d7-b7fb-c8c5d4f80a83,c3,c4,26,p1,?,surb={'id': 'ed28284d-1b53-45e2-93a6-fb670ab7797b', 'route': ['p1', 'e8', 'i11', 'x11', 'p3', 'c3']}
1769496208.3206856,SENT,704e3123-acf2-44cb-9fc1-c02228bbbeae,f925dd3f-d904-4788-ab09-3851388ea143,c4,c3,3387,?,p1,
1769496208.3207633,CREATED,db1a387e-9d6f-4c9e-becd-801fcad24635,3f0e6b87-6c71-4ed6-abf2-c28ace182fe2,c4,c3,25,?,?,surb={'id': '867b2e23-8d8b-45d7-8ee7-e6a2a4871223', 'route': ['p3', 'e8', 'i12', 'x12', 'p1', 'c4']}
1769496208.3931699,RECEIVED,df40495d-404e-49e0-8bdf-fdea1fb72888,26a109e7-28b6-47cf-a2ca-796eb982e39a,c3,c4,27,p1,?,surb={'id': '000f8c79-d1e9-4e36-a6eb-054c694613cc', 'route': ['p1', 'e5', 'i2', 'x2', 'p3', 'c3']}
1769496208.4473317,RECEIVED,236d0399-6656-4b02-8a35-781445c3df80,f44b02c9-e7b2-4af6-b146-4c23f0fbd969,c3,c4,27,p1,?,surb={'id': 'ffbb2d24-f068-46b3-900f-717043da556f', 'route': ['p1', 'e3', 'i2', 'x8', 'p3', 'c3']}
1769496208.4740336,SENT,3ddee51e-d88a-4f4d-893c-de7d11dd0726,25e04dce-402f-4392-a5ab-060f136d8840,c4,c3,3392,?,p1,
1769496208.4741282,CREATED,f8e6b7b2-f263-4932-88aa-5faaa189c222,3a1b840d-a9fc-4c0a-8997-7031219c1fb9,c4,c3,27,?,?,surb={'id': '189931d6-cc34-43a4-8b01-8426a7b01568', 'route': ['p3', 'e11', 'i6', 'x12', 'p1', 'c4']}
1769496208.624165,RECEIVED,f0056fd8-ef3d-456f-a99f-20ed3c230401,244f4705-58d5-413c-9c52-04004f99f1b6,c3,c4,27,p1,?,surb={'id': 'ce1be54e-93f1-412f-80c9-03ee0ecc8eea', 'route': ['p1', 'e7', 'i8', 'x10', 'p3', 'c3']}
1769496208.6304097,RECEIVED,5d411bf9-a0b6-45c2-a763-ea3728a21524,2badb374-d44b-4852-b1c2-6f06be987f97,c3,c4,26,p1,?,surb={'id': '3122e026-e7d0-4b76-b75d-e1a66fb83be4', 'route': ['p1', 'e12', 'i12', 'x11', 'p3', 'c3']}
1769496208.6441321,RECEIVED,4d2927af-ff53-4aa7-ba33-1b5a99082387,ea76c2ed-b574-4d8e-a04c-c1e1c7556b75,c3,c4,26,p1,?,surb={'id': '43a60d8a-eedf-4146-9e0a-8eb7d40bf99c', 'route': ['p1', 'e11', 'i3', 'x6', 'p3', 'c3']}
1769496208.754236,SENT,ac2eaa0e-e5c3-438b-86ae-66fdd3943395,795e90f0-5f7a-4924-b920-2d0e7e104dab,c4,c3,3376,?,p1,
1769496208.754328,CREATED,a043c681-e2e0-47c4-8d2e-e7df3a09c0d7,c7dddb84-557a-4eb1-9311-997c63b1830a,c4,c3,27,?,?,surb={'id': '702f076e-99ac-4081-abe1-104b14defdcf', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769496208.842962,SENT,1327007b-7c8d-4d85-9dbc-b2e12916909c,08402f54-5969-4bec-8b98-11e6397a5a38,c4,c3,3363,?,p1,
1769496208.84314,CREATED,0b11ae31-6e0a-4e6b-b9cf-a89ccd524cdb,7944b91e-8dfb-427b-900f-d3c6802805ae,c4,c3,27,?,?,surb={'id': 'd95079f6-a2ec-4197-ab87-825827c4eec0', 'route': ['p3', 'e1', 'i9', 'x3', 'p1', 'c4']}
1769496209.0811224,RECEIVED,95009e19-0f9e-4e2b-b187-537a78074f97,315ac2e3-9209-4b88-b3e8-f1bd6d99d79c,c3,c4,27,p1,?,surb={'id': 'e5e81288-a511-416f-a31a-c9e69ccc098f', 'route': ['p1', 'e9', 'i4', 'x3', 'p3', 'c3']}
1769496209.1408718,RECEIVED,7bafc6c8-2f9a-4d9d-8043-dfbc5d6a7614,e8167515-07df-4899-a8c5-62cff1b700df,c3,c4,26,p1,?,surb={'id': '42ac8266-4254-46ce-ab8b-c53557364718', 'route': ['p1', 'e10', 'i12', 'x12', 'p3', 'c3']}
1769496209.1428196,SENT,2f6703ce-a7d3-4594-bada-028ac1aba1fa,37c00f2b-70f8-4a8c-890a-2d8e0b657dd3,c4,c3,3400,?,p1,
1769496209.1428776,CREATED,80287a49-e594-4530-a711-501f9e54fecb,5c687e85-a85a-4793-8db8-4311da069f4c,c4,c3,27,?,?,surb={'id': 'dae31ee0-f0b6-42df-aa6a-f41229ae0310', 'route': ['p3', 'e7', 'i7', 'x5', 'p1', 'c4']}
1769496209.2064676,RECEIVED,3385bb98-0051-4602-941d-8d129b142db2,be4cd62f-4ca7-4428-bdcf-9bc9f90eae95,c3,c4,26,p1,?,surb={'id': 'df09d70b-7bd9-4be6-b9f1-1d62c334fce2', 'route': ['p1', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769496209.2112403,SENT,6f229934-43b4-4471-8dc3-0ffd40d6de45,e484d1c3-048f-44ee-bed3-43625ae0702e,c4,c3,3376,?,p1,
1769496209.211391,CREATED,3b2d5a95-ae35-4f72-9666-ed43b54a568f,cc5f487e-9d05-4a9d-adeb-9fe34ac55223,c4,c3,26,?,?,surb={'id': 'fafe1cc1-8b85-4abd-aedc-c2811c83ca30', 'route': ['p3', 'e12', 'i4', 'x7', 'p1', 'c4']}
1769496209.6068423,SENT,bed16fe1-e47c-4bf5-aedd-b949ac08243b,793e2e4b-6e91-484c-b8a9-8498c3faff05,c4,c3,3364,?,p1,
1769496209.606976,CREATED,0c6bbaba-af3b-4c13-8aec-3d72fbf81737,a43968cf-917d-40d3-914f-f5b211dc45a2,c4,c3,27,?,?,surb={'id': 'ff01581c-7c5f-490a-9fa5-877f8e6b8563', 'route': ['p3', 'e1', 'i6', 'x3', 'p1', 'c4']}
1769496209.92948,SENT,2f442301-a0c4-45c4-8bb7-b68c56920a21,13426855-1934-4e9f-9d3d-cabd213a8501,c4,c3,3376,?,p1,
1769496209.9296105,CREATED,15a34a82-b9b9-41fb-bdca-9333bb10422a,0b4bfb13-49b2-4cc0-b98b-dcabfb002059,c4,c3,27,?,?,surb={'id': '7fd10bca-c4ab-4095-9527-d390ce0085cb', 'route': ['p3', 'e6', 'i8', 'x8', 'p1', 'c4']}
1769496209.971772,SENT,f11c7e0f-d94d-4319-b81d-230f0e7e1aa4,50dcb30a-f117-4319-9545-4dd28f8fd18c,c4,c3,3379,?,p1,
1769496209.9719057,CREATED,a595f8ff-8d87-459e-850b-17e316b26509,3947dce4-ea2a-46d3-880e-596cf8a80bae,c4,c3,27,?,?,surb={'id': '4ea1dd1c-043f-4430-a4e1-9e8f0673354b', 'route': ['p3', 'e1', 'i8', 'x1', 'p1', 'c4']}
1769496210.1234648,RECEIVED,bbafbd66-c82b-4240-8b0d-23b47667b4b9,7453057f-5515-43a9-9506-cad70ece292a,c3,c4,27,p1,?,surb={'id': '49ef64c0-0123-40a3-9233-2e50860a6de3', 'route': ['p1', 'e11', 'i12', 'x5', 'p3', 'c3']}
1769496210.2760134,SENT,4e03d410-e030-4e33-919b-80d32b16ccde,c4744c79-9359-4716-9307-d2a0ee3bff86,c4,c3,3359,?,p1,
1769496210.2761962,CREATED,f36034a3-4586-4375-899b-332b10c5f496,259aec5b-1205-4505-bedb-1944e47e630b,c4,c3,27,?,?,surb={'id': '4173be8d-12d2-43b2-b5d4-b466be23168b', 'route': ['p3', 'e1', 'i4', 'x5', 'p1', 'c4']}
1769496210.3572218,RECEIVED,3d853f37-e8a2-48c6-b63b-f701241024a1,f809c621-76ad-424f-a68d-0a4bda3f1090,c3,c4,27,p1,?,surb={'id': 'ba404e62-0731-4672-b783-e26cddcc477d', 'route': ['p1', 'e6', 'i10', 'x7', 'p3', 'c3']}
1769496210.5757353,SENT,a4a7640e-986b-49e5-9c8e-5a8e9f144ac1,f704fc70-14ea-4da2-9b9e-9cb0e3847be5,c4,c3,3396,?,p1,
1769496210.5758822,CREATED,bcb62c82-1296-461d-b126-e7c825538e92,72e97061-a5f4-466d-8b09-522e3ef76c75,c4,c3,27,?,?,surb={'id': 'c53f3f77-f31a-4ac3-b8f1-68b6b724e6be', 'route': ['p3', 'e5', 'i10', 'x6', 'p1', 'c4']}
1769496210.6291623,RECEIVED,e4521dbe-7bd3-48ed-b624-620cafdba0bb,0edf7055-ab53-489c-83f6-0651dd8727ae,c3,c4,27,p1,?,surb={'id': '320c0081-a43c-40eb-a886-da17da09940b', 'route': ['p1', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769496211.3687325,SENT,07de395f-3dda-4e60-964c-78a54c6a4f16,a1a0c629-e62f-4a1b-879d-b572d688b002,c4,c3,3360,?,p1,
1769496211.3688786,CREATED,6339b4ae-fa0b-4699-9bb0-112204eb0395,533cac30-c562-4e9f-a198-8e5acb0b3e66,c4,c3,27,?,?,surb={'id': 'bb648bbe-6559-418b-af15-12c906e1ea1c', 'route': ['p3', 'e6', 'i5', 'x3', 'p1', 'c4']}
1769496211.3874962,SENT,0e61f936-e67f-468b-8d4c-e20c0bfa5867,074aa371-a388-488c-b513-ed7fc7fc3ea4,c4,c3,3377,?,p1,
1769496211.3877466,CREATED,c5294e2f-4984-488f-a6a9-36681094e55c,d47d097c-3085-4460-8b22-748f48b37d8a,c4,c3,26,?,?,surb={'id': 'c6ca1e67-f8c6-40d7-aec5-03392b34caf4', 'route': ['p3', 'e3', 'i7', 'x9', 'p1', 'c4']}
1769496211.7026427,SENT,84f67c7b-1729-4178-ad44-84641d422b99,c2ac9c0e-b9f4-466e-9eb0-3ff75795e068,c4,c3,3384,?,p1,
1769496211.7028015,CREATED,d4d5328a-7b10-4273-a96e-31079d94a3d1,bc29730c-9926-446b-bfc6-7acc13faf9e1,c4,c3,27,?,?,surb={'id': 'eb598763-0980-4ff9-a3e8-edf11b7f9b0a', 'route': ['p3', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769496211.8888948,RECEIVED,0a81324f-f378-4fb3-9c0b-8323a017d6ca,b11ed9f4-c4eb-480d-a85d-29d7774abbd0,c3,c4,27,p1,?,surb={'id': '0993e3f7-d208-41da-a129-8e74f8a32f32', 'route': ['p1', 'e9', 'i9', 'x9', 'p3', 'c3']}
1769496212.2805982,SENT,d2d7546a-0970-44d4-b757-702929f020c0,8cc4b4db-fc0e-4fe2-b52d-049f48f48c0f,c4,c3,3376,?,p1,
1769496212.280748,CREATED,0e30008e-3465-411b-97ed-9984b0c7e450,a2afe875-d709-4963-bf50-ba6bd1a07012,c4,c3,27,?,?,surb={'id': 'c82958aa-864c-4b91-8abc-d4e87782ab37', 'route': ['p3', 'e7', 'i8', 'x2', 'p1', 'c4']}
1769496212.393039,SENT,ef8af059-2542-4ab6-8f76-8be6b5661b2c,343a2a68-cf0a-418c-ba22-19f8c20923d2,c4,c3,3375,?,p1,
1769496212.393235,CREATED,2432b2c4-9b1f-4e2f-b9e1-a3f9f341c6f6,38e4a4b2-157b-4005-902d-b0afcbdbf0fd,c4,c3,27,?,?,surb={'id': '87ae443b-4331-42ed-98aa-3434a267c21a', 'route': ['p3', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769496212.794468,SENT,0f67322b-ef57-44ad-a7b9-d6c8af65bdb5,56247541-dd42-4480-84c9-c64224a9b00b,c4,c3,3359,?,p1,
1769496212.7946177,CREATED,cdf6bd49-f553-4946-9e59-432b5fa1119a,12711d53-b577-427e-8970-4c82ee2a0ed8,c4,c3,27,?,?,surb={'id': 'f9e8d034-746d-42ec-923a-8d6ff39ae898', 'route': ['p3', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769496213.023387,SENT,be9f8a16-2b9b-4f9e-9863-fdf147d16469,aa039bb8-45aa-4e9c-b631-3807a0b33b5b,c4,c3,3379,?,p1,
1769496213.0235338,CREATED,7126123b-3a99-4252-b86b-d69f0ec8cef4,23866ed6-e96f-4cac-b3e4-3b1ff8379058,c4,c3,27,?,?,surb={'id': '054b66da-1e98-45ad-94d4-1ae8ce684aae', 'route': ['p3', 'e2', 'i5', 'x8', 'p1', 'c4']}
1769496213.1064594,SENT,2f6ba44e-ca49-412c-87c0-5f08d14a4e69,4b927b71-3b96-4a25-930c-697ad89ff1b3,c4,c3,3375,?,p1,
1769496213.106538,CREATED,119ccadb-e36b-4201-96a1-58d209227f90,4aea1f8c-b01d-474e-bd7d-be98a1294c4d,c4,c3,26,?,?,surb={'id': '4e7a8cf3-4424-4374-b379-8294529fcb03', 'route': ['p3', 'e7', 'i12', 'x4', 'p1', 'c4']}
1769496213.2223926,SENT,b3c330a9-d99e-4742-9d1e-aa108d12dc28,eafd0701-43d6-458d-b782-3cfaac2f9529,c4,c3,3400,?,p1,
1769496213.2224622,CREATED,be9aba60-efc8-4060-8529-0d9c1cd69671,e26031cf-6ac4-49f8-9ff8-8319cbb5ab02,c4,c3,27,?,?,surb={'id': '14645e48-e388-4343-8032-c9689d5a8963', 'route': ['p3', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769496214.2071257,RECEIVED,559a14c8-27b9-4be4-9435-fe0bfec86b37,4c3b8419-5b44-459c-a1b3-ba7e636a0217,c3,c4,26,p1,?,surb={'id': '6ed7dfa9-17cf-4101-a8b6-219d726f46ea', 'route': ['p1', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769496214.361641,RECEIVED,2841984d-0ace-4252-9553-b22b2f678cb7,3a487d61-e0f6-4d0d-a89a-4b6aca412655,c3,c4,27,p1,?,surb={'id': '468e914f-3a86-4b5e-b08a-9bd9862c129e', 'route': ['p1', 'e12', 'i1', 'x6', 'p3', 'c3']}
1769496214.649845,SENT,c0642a8a-ed62-4ea2-9991-c337e055a7c2,d930b76e-b71c-44b9-bd9d-c38d1f2d1be7,c4,c3,3395,?,p1,
1769496214.6499066,CREATED,49575a1e-2468-4ca3-8253-bab391cde9eb,9ff70de2-16d4-4ece-8436-e7d48496f996,c4,c3,27,?,?,surb={'id': '44c81cca-0de4-48e4-8ea7-ab51baeca2d3', 'route': ['p3', 'e2', 'i9', 'x12', 'p1', 'c4']}
1769496214.7147658,RECEIVED,8569b9cf-fa04-4a37-984e-394513b9e1a1,5b697961-ed8e-4d9f-8254-0216573c868c,c3,c4,27,p1,?,surb={'id': '563d7115-b3e1-4d97-9e61-0fbd63aefbfe', 'route': ['p1', 'e9', 'i12', 'x6', 'p3', 'c3']}
1769496214.749312,SENT,c83a1181-add1-46d8-89aa-86449b4f0209,a748a67c-fb43-4bfc-9ef6-884547f0c123,c4,c3,3356,?,p1,
1769496214.7494593,CREATED,4d14ac49-b59e-4e12-81fc-f44565f8316d,ff776c8f-c060-4a19-a006-99430a40f3e7,c4,c3,26,?,?,surb={'id': '904bace2-d4f9-4a56-be8d-23bbad6fe721', 'route': ['p3', 'e6', 'i8', 'x3', 'p1', 'c4']}
1769496214.806978,SENT,2155b71f-d5ed-491d-8024-105439ae61bf,9e88674a-72df-442d-b9c2-1006073b8fa8,c4,c3,3371,?,p1,
1769496214.8073273,CREATED,8a4d84e3-bccf-4501-b00d-a8728d6e4899,0c84c237-e46c-4efa-9717-7f888733bb42,c4,c3,26,?,?,surb={'id': 'c2f50190-d4d8-4f99-9e64-eb452d169dbe', 'route': ['p3', 'e5', 'i8', 'x8', 'p1', 'c4']}
1769496214.9321487,RECEIVED,30ce4c19-11eb-49be-a9ea-82c9d031d594,e63a1758-0cb0-42b2-b1d9-cb99e8cd5782,c3,c4,27,p1,?,surb={'id': '8823f61c-6d74-426f-b684-fb26dbfa3da0', 'route': ['p1', 'e2', 'i4', 'x4', 'p3', 'c3']}
1769496215.1771057,SENT,b0952ef6-f03b-4d1c-ba42-dce8a350b600,b31bf6c1-0aad-4931-b229-c725acb977ec,c4,c3,3376,?,p1,
1769496215.177225,CREATED,9001175c-cf83-4883-834e-dc58f61e396f,83da464a-6900-4abb-9faf-6efd3bad0d9a,c4,c3,27,?,?,surb={'id': '920d73fb-fa83-4dbf-b8b1-1f0e70cc5ddc', 'route': ['p3', 'e9', 'i8', 'x2', 'p1', 'c4']}
1769496215.32293,RECEIVED,9f20b30d-bd1e-44d7-aa61-95fd646bae17,6eff338f-479d-4fcc-9117-486acbaf011b,c3,c4,27,p1,?,surb={'id': 'e5fd95e8-f22f-4c57-ba83-e8d33b4160f8', 'route': ['p1', 'e12', 'i9', 'x9', 'p3', 'c3']}
1769496215.5601923,SENT,9c995b53-5873-40ab-8b5c-4f38dd7026f9,66512868-a27a-4f9f-ab51-1a1d02b4ec45,c4,c3,3399,?,p1,
1769496215.5603406,CREATED,ffc09477-2b1c-425e-a0bb-e7eefc71957a,f504bf59-a367-4725-a3b2-f1e81e42aa27,c4,c3,27,?,?,surb={'id': '78a76e62-4b9a-421b-b9ea-57e6c6427f5c', 'route': ['p3', 'e7', 'i10', 'x7', 'p1', 'c4']}
1769496215.9523482,SENT,6cd425d2-a19c-4b9c-973f-eac431b123e7,84d76d4c-2991-4160-9582-6d20086fcd90,c4,c3,3364,?,p1,
1769496215.9524043,CREATED,4d4ec851-f0a6-457e-aa47-cf9accfc840c,a30d6cc9-3011-4095-ba44-5770786daf1e,c4,c3,26,?,?,surb={'id': 'dd48a888-ac9e-4075-be8f-6b48c70fc273', 'route': ['p3', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769496216.0701337,SENT,5ae8346c-27b1-4834-af2e-144e9f6ba68d,71a7c323-2d06-4beb-83a8-e8731f35213d,c4,c3,3360,?,p1,
1769496216.0702274,CREATED,5cf3b20e-5636-4385-9511-a0f6c7d69bf1,19c9a5c9-5fd1-41bd-a7ae-cbb8ce36fa4c,c4,c3,27,?,?,surb={'id': 'b53ea8bd-8216-4cb6-bd1e-1dda0d466aa1', 'route': ['p3', 'e5', 'i4', 'x11', 'p1', 'c4']}
1769496216.2614026,SENT,1bf05ce7-8373-4493-9440-a60dd6f3f531,75116f60-1112-41dc-b6ab-9f174c70b993,c4,c3,3396,?,p1,
1769496216.2614727,CREATED,05511493-6fec-4e35-ac41-1730821ee0cf,df981c0b-fffb-491f-a91b-e420f736b4c5,c4,c3,27,?,?,surb={'id': '696584ef-9449-4205-81f0-36e1d81b8059', 'route': ['p3', 'e3', 'i2', 'x2', 'p1', 'c4']}
1769496216.7974477,SENT,5bbbaca7-813b-42bd-8e3a-bc6a8c17bda4,e1b70e9d-5318-439a-a4b3-1142a6094f2d,c4,c3,3371,?,p1,
1769496216.7975636,CREATED,0f0bcd5f-0eda-4f13-8f94-f34449be821f,d4c16e1e-2eaf-4b96-968e-c5efc24c8244,c4,c3,27,?,?,surb={'id': '473bce01-28b8-4b32-bd12-ff8b931295f1', 'route': ['p3', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769496216.851483,SENT,167b7974-655f-4ec4-8297-238aba71730e,98472619-47e5-4827-912f-39e4c300c50c,c4,c3,3392,?,p1,
1769496216.8515556,CREATED,01afcc06-438c-40d0-87df-61590bd87f02,af0c5ecd-0c85-434b-8430-b81af9e45a57,c4,c3,27,?,?,surb={'id': 'fe241be7-aefa-42e2-b705-dfab678b129d', 'route': ['p3', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769496217.132413,SENT,588f4a2f-0c3e-4a5f-b223-5a50ec3f9911,2d4c91cc-3983-46ad-bc80-33bcdeba8ef0,c4,c3,3371,?,p1,
1769496217.1327252,CREATED,d8e9e847-f27e-447a-a483-9db2f8ab1a46,ef2d5cf5-2e61-40b2-bc2e-9dae404ccf12,c4,c3,26,?,?,surb={'id': 'df441f05-1344-4602-bff0-2e880eded81a', 'route': ['p3', 'e10', 'i1', 'x4', 'p1', 'c4']}
1769496217.3420017,RECEIVED,c0608fb3-d4bc-42c5-a2d7-d78d1f4d13d3,713d05c2-ca64-44d7-bb0f-e28632bf17fe,c3,c4,27,p1,?,surb={'id': 'e48afef5-4a8e-4e80-8947-d9619843f847', 'route': ['p1', 'e2', 'i2', 'x8', 'p3', 'c3']}
1769496217.6048622,SENT,196b6c06-00eb-48cc-a8f7-60e5be63374f,22bd7e60-78dd-462b-9140-2f7df6bb300f,c4,c3,3371,?,p1,
1769496217.6049793,CREATED,769d06e5-9fe6-4301-9e75-76a035214f40,35fecf1a-fafc-4923-9d68-8338c7b3e80e,c4,c3,27,?,?,surb={'id': '79d567bf-ae65-4d8a-bb3a-61e92d1c317e', 'route': ['p3', 'e3', 'i6', 'x9', 'p1', 'c4']}
1769496217.695134,RECEIVED,066dea3c-7c7c-4c09-8e8c-bd4d5db3b292,b0e54885-34b2-433a-89b4-37a98832294b,c3,c4,27,p1,?,surb={'id': '9bb066b0-e13b-44f2-8812-0445204f3a8e', 'route': ['p1', 'e7', 'i2', 'x3', 'p3', 'c3']}
1769496217.9305983,SENT,ddd657bc-a5cf-41e0-8403-03424a7dc7cd,18b226ee-7127-441e-8cc4-4890575a96c4,c4,c3,3376,?,p1,
1769496217.930727,CREATED,ba20b2a3-79a3-455d-9028-fce1d5178ef6,fe5fe413-260d-4c52-ae62-8a218425e71f,c4,c3,26,?,?,surb={'id': '1317830c-eebc-4ba4-b0bb-0c4701c6be35', 'route': ['p3', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769496217.9620917,RECEIVED,db1b815c-85e3-4d8f-a88d-acdebf6e9860,bc2e9bfa-575c-48b2-8f21-85edfee170be,c3,c4,27,p1,?,surb={'id': '5bc54480-53f0-4690-8c84-72019de5d337', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769496218.2888877,RECEIVED,988ce342-49fe-4f45-8a97-e10481f72a09,c2ad5b41-0123-4647-8af4-7060b58947f1,c3,c4,27,p1,?,surb={'id': 'ea9b7fba-568e-42e8-9c59-b41a707455c8', 'route': ['p1', 'e7', 'i2', 'x1', 'p3', 'c3']}
1769496218.458778,SENT,13f0877f-9694-4ef6-8a86-dafee24cd9f7,0544ee00-a34e-48c6-a176-11b84c7c279d,c4,c3,3392,?,p1,
1769496218.4589293,CREATED,1aa4f222-ffcd-4fbe-982c-321e4d5a6948,822cb0b9-d839-47dc-a41a-2e8e5b552502,c4,c3,27,?,?,surb={'id': '1b3072ef-70a2-495e-9d09-3db6fe5d626a', 'route': ['p3', 'e10', 'i2', 'x10', 'p1', 'c4']}
1769496218.6063035,RECEIVED,7d33f6b4-58d9-4332-badf-eeafb1a010a7,0ed4f9ff-9da6-451d-b301-043570919f3d,c3,c4,27,p1,?,surb={'id': 'd71a57d8-908d-4bb4-af8c-385f462686ff', 'route': ['p1', 'e10', 'i1', 'x10', 'p3', 'c3']}
1769496218.975477,RECEIVED,cccbd5c7-28c5-4ee8-b480-77891d4dc628,c9f15870-a13d-4ffe-9c07-3b45a2740d94,c3,c4,27,p1,?,surb={'id': 'c757ef88-b310-4ec8-8844-cb154180c978', 'route': ['p1', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769496219.0358107,SENT,77c209b7-d9a5-4413-bb45-aaf7cafbf8dc,0a17c489-ff42-478a-a3ab-4b18820dc0c2,c4,c3,3376,?,p1,
1769496219.0359488,CREATED,332e7f69-1129-473b-b6b7-2d1da45f29d3,04df6b6e-970a-49b0-9713-50e7df95ac88,c4,c3,27,?,?,surb={'id': 'ee168e2c-185e-4577-a0d1-f75c33f818ea', 'route': ['p3', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769496219.069401,SENT,0cb60182-cd52-4f08-a9b2-8612099363bd,b751f7ad-7599-4d44-b7b7-08e42469e06f,c4,c3,3377,?,p1,
1769496219.0695498,CREATED,23abcd05-ed99-41d4-8ab5-805f93fea976,43c02bdb-0158-441f-9572-10f333602bdc,c4,c3,27,?,?,surb={'id': '80e3d496-7cc1-4119-8614-065ddc12ff73', 'route': ['p3', 'e1', 'i11', 'x4', 'p1', 'c4']}
1769496219.0993023,SENT,e9c54566-e5ba-4d97-b6a2-0dbfb27ea141,194091d8-d22e-453a-ade2-88ee4d10b35c,c4,c3,3391,?,p1,
1769496219.0994556,CREATED,8cf86a3e-456d-4645-825b-8c0a5feb903f,29a123f1-f767-4435-b229-dc21a2702739,c4,c3,27,?,?,surb={'id': '30b2bc41-c224-4904-a421-06054d2b6379', 'route': ['p3', 'e10', 'i1', 'x2', 'p1', 'c4']}
