timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495707.5783796,CREATED,68620ae6-d672-4b29-a2ed-a429b0086aad,043adc02-e59a-4e2a-a5b1-5a9422f6b4db,c1,c5,26,?,?,surb={'id': '124b02a0-9b14-4e1d-9a18-9436a55d241e', 'route': ['p2', 'e2', 'i4', 'x7', 'p1', 'c1']}
1769495707.6549845,RECEIVED,40f18202-868a-4f1f-b20b-fca6018bcf55,04e5046c-e786-4a60-af91-f95f66586eb1,c2,c1,26,p1,?,surb={'id': '5102e04c-6613-43a6-852b-ae48969ae914', 'route': ['p1', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769495707.8819215,RECEIVED,9ecdef69-99c8-4ec7-af72-faa89673217b,e6348dc4-6f07-45c5-844b-282fc07ed6d7,c5,c1,27,p1,?,surb={'id': '356e4c6f-5e46-4b96-af46-37efb50d9e44', 'route': ['p1', 'e7', 'i12', 'x1', 'p2', 'c5']}
1769495708.014511,SENT,e050489b-d3e7-4968-991c-7beaad1fe1d6,7a7117a0-3f00-4e73-b461-243f76b3814d,c1,c5,3392,?,p1,
1769495708.0146575,CREATED,6e4dd578-01e9-4d0f-8618-d83b3b6e17dd,be5b8249-385b-411c-b056-f9020d190b3d,c1,c5,27,?,?,surb={'id': '50c02907-ee75-48e9-8036-5ceace434a96', 'route': ['p2', 'e10', 'i4', 'x12', 'p1', 'c1']}
1769495708.1851969,SENT,3a91bc64-9e25-4c4b-a1ad-dd4df837ed3d,a7f451f3-c332-45ae-81d0-59f6067f82d8,c1,c5,3388,?,p1,
1769495708.1853478,CREATED,9bf4189f-e0db-4ef7-899d-3040329cd89c,87b6e96d-b4c7-4294-b97c-0f218f78ae49,c1,c5,26,?,?,surb={'id': 'acb92caa-c243-4083-9f9b-3bdb25dc160b', 'route': ['p2', 'e10', 'i9', 'x6', 'p1', 'c1']}
1769495708.2256389,SENT,82f6f8b2-3d79-461e-be7a-1e95af80dc79,97c4b222-66e1-40bd-ab63-3d5522efcabe,c1,DROP,2015,?,p1,
1769495708.2257698,CREATED,83075651-f26a-4f17-9687-5ebcbb9fb0c8,d2edf5f9-72aa-4af5-a75f-829aaf99d582,c1,DROP,27,?,?,
1769495708.256248,RECEIVED,6f9afa74-507d-4793-9d76-df956711a060,c14b4305-ea9a-4f95-9845-03303bc183f7,c5,c1,27,p1,?,surb={'id': 'e72bd1d6-d3c7-4c2c-98e2-5b6650a80813', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769495708.4783964,SENT,66a86396-ed94-4117-a939-0aa69730664a,adb7cdf6-a23b-4e7f-b958-68f64308b6cb,c1,DROP,2029,?,p1,
1769495708.4784784,CREATED,ec44ba55-f935-4ab7-8c4e-8d0c462e6355,69e0439d-0540-4b32-813e-0bf8d324ac2c,c1,DROP,26,?,?,
1769495708.5448542,SENT,fbb98989-86f2-4b91-9bf5-17e072e5cbd4,85ae523a-93ec-4ebb-bbec-6365940b2497,c1,DROP,2040,?,p1,
1769495708.5449824,CREATED,54ba2bea-b46a-4807-8395-5e087bfcebf0,e295bbf9-95de-4314-902d-f01ed92a9e0d,c1,DROP,27,?,?,
1769495708.6268685,RECEIVED,f1e1f38d-3099-417b-a3d1-a98bd45ee8bb,f3c82a97-8ca5-4a6a-90db-539744959a45,c5,c1,27,p1,?,surb={'id': '42856d49-66f7-49f5-9d10-b60ac48a09b4', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c5']}
1769495708.7815244,RECEIVED,c9c8d895-26f7-49b3-a2aa-7c24249ef2df,e33e05dd-1280-45e3-8e6b-041d2d991dc3,c2,c1,27,p1,?,surb={'id': '894f51ef-6b14-421d-8f3f-6c010cf57035', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769495708.8396566,RECEIVED,fe37dc0d-0354-4dfa-9b54-e335d48707a7,e3b0a459-801d-439e-bf03-4b4344517d2b,c5,c1,26,p1,?,surb={'id': '0a727ce1-86d9-4672-babf-5259b8f410d6', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769495708.8559303,RECEIVED,c883390d-3213-4f1a-a343-dc7a28e4dec0,6dd0ed95-6735-46fe-a0e5-c268930fd6c7,c5,c1,26,p1,?,surb={'id': '6cf34bb9-4284-4aa0-ad25-0ff686737661', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769495709.0177505,RECEIVED,5228184b-9c40-4594-9511-9d8aa0aeb4f5,e216be09-0a5e-4647-b21b-ddf76da0c2ba,c5,c1,27,p1,?,surb={'id': '4a6d6768-3cd9-4159-ab0a-380ab94be7e8', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c5']}
1769495709.1060247,SENT,09bbb975-a9b2-42cf-9bf4-918e5852df3a,dbc3bf7d-ae10-41c5-82e8-d96135877229,c1,c5,3360,?,p1,
1769495709.106765,CREATED,3a985091-b004-4e45-94b9-f6e6c9359412,756e3fd4-d505-450b-b733-29d79ad9b2bd,c1,c5,27,?,?,surb={'id': 'eabaa040-c5bc-4592-b314-813f46e1a14a', 'route': ['p2', 'e8', 'i3', 'x9', 'p1', 'c1']}
1769495709.2785292,SENT,c75e179e-135a-488f-8db9-522a3696f628,e6905202-c72e-4ad2-a53b-0d6cb03cfa89,c1,c5,3384,?,p1,
1769495709.2786784,CREATED,fc9587a4-ac87-4d72-8db5-fe8c935b68b0,946cc892-4ce1-48f6-8347-e1d4b5df84f5,c1,c5,27,?,?,surb={'id': 'b562b63d-562e-41f2-b424-7ee27d479825', 'route': ['p2', 'e10', 'i8', 'x6', 'p1', 'c1']}
1769495709.353761,SENT,46dc3609-0e39-41a1-8db7-cca75399d09e,200f189c-24b2-48d3-b26a-f5a0422d8a27,c1,c5,3389,?,p1,
1769495709.3539252,CREATED,d671bf5d-c26f-45a7-a1e8-b52d1f51ee5b,f84c2723-c15b-44ea-9e71-c53937739468,c1,c5,27,?,?,surb={'id': 'f61c7741-63c4-46c9-910d-b497a1b3ab4f', 'route': ['p2', 'e5', 'i8', 'x5', 'p1', 'c1']}
1769495709.4834454,RECEIVED,82dfb062-1807-479c-ae03-7cade69e0b65,da889c11-6a44-4e33-9d09-e70a6e18dd55,c5,c1,27,p1,?,surb={'id': '7d8ceb21-3c95-40ac-bda6-484d1e69cd1d', 'route': ['p1', 'e7', 'i9', 'x4', 'p2', 'c5']}
1769495709.526608,RECEIVED,ca4eae6d-423f-4113-8237-231644509029,49dabd78-d259-4173-9d94-6678bbf5f864,c2,c1,26,p1,?,surb={'id': '63936860-c74f-4f38-aaee-d67d5564181e', 'route': ['p1', 'e10', 'i5', 'x2', 'p2', 'c2']}
1769495709.6919422,RECEIVED,44f7d4a3-5f95-4365-92ae-9974136c4891,bf4908b7-c0b0-47a9-83cd-5f227519b54b,c2,c1,27,p1,?,surb={'id': '44aef3b0-8b32-4413-81a0-d190e2a7a10f', 'route': ['p1', 'e8', 'i1', 'x3', 'p2', 'c2']}
1769495709.7003863,SENT,751f9eef-28aa-4377-8789-8abc68be9984,6b0cb0de-d3a5-43b3-99e1-6909c17d3c44,c1,c5,3400,?,p1,
1769495709.7005396,CREATED,59d20bf9-0e48-44bd-8a89-59d95e007c42,b8ea2a9d-aa1b-49bc-9e08-de460d24620f,c1,c5,25,?,?,surb={'id': '933bc992-c444-4a80-aba0-7bbaa3f94448', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769495709.906635,RECEIVED,5b715518-c69c-48f4-8e4c-e8744ec3be61,676f99b5-00e5-4a46-a31c-f44b8ca897fb,c5,c1,27,p1,?,surb={'id': '4524fa0a-6ffe-42f7-9693-6058e65fafa3', 'route': ['p1', 'e11', 'i9', 'x12', 'p2', 'c5']}
1769495710.0701227,RECEIVED,29b25182-5b3f-4892-a936-8f737a21c35d,dd5bdb64-2858-47ba-8f4c-f5e81528ea32,c2,c1,27,p1,?,surb={'id': '3953fef9-175c-47d4-877c-a48367f8f508', 'route': ['p1', 'e8', 'i1', 'x6', 'p2', 'c2']}
1769495710.1649854,SENT,7bbbf2a9-db4a-41d9-abd0-57efd7868fa0,32ca5be8-e41d-40e4-810f-accb43e2cc80,c1,c5,3380,?,p1,
1769495710.1651015,CREATED,534197b6-f29d-4837-9d6d-b452e22eedf4,04f8112e-f1a2-4064-a71c-2470c0ebfc97,c1,c5,26,?,?,surb={'id': 'ca6d8b50-6252-4ca4-9a85-40da87782b0c', 'route': ['p2', 'e1', 'i6', 'x7', 'p1', 'c1']}
1769495710.2233424,RECEIVED,06c4f97f-f9c7-49ad-8708-e33f63868e60,4ce30790-2939-42ba-b552-35cbce256814,c2,c1,27,p1,?,surb={'id': 'f1ec98cf-0605-4d06-ae95-b9e2d35df3ad', 'route': ['p1', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769495710.3015347,SENT,c5251d1d-2a95-40f2-9605-3eeee01f5b34,0490de5a-5369-4651-bb24-553d7820562a,c1,c5,3387,?,p1,
1769495710.3016682,CREATED,aabe6f21-9f07-4d95-a46e-42b9c60239a7,eb11e63b-1ad0-4848-9392-2fdc5aa37bb9,c1,c5,25,?,?,surb={'id': '8631528c-5fc6-470e-9c2d-3d41e3142328', 'route': ['p2', 'e6', 'i5', 'x7', 'p1', 'c1']}
1769495710.4465246,RECEIVED,b726a0a4-ef39-4dd2-87ee-6e61c6b8db54,f7de63a4-f56a-42f1-b8cc-0884bd331c2d,c2,c1,27,p1,?,surb={'id': '2122c8e5-6988-475a-85dd-8c5128d800b2', 'route': ['p1', 'e4', 'i5', 'x3', 'p2', 'c2']}
1769495710.5257742,SENT,7b8778ad-f248-4bf3-8429-455eae3889e6,1245a48f-faac-4b36-bc05-184e186366e4,c1,c5,3395,?,p1,
1769495710.5259244,CREATED,c69058c5-713e-4edb-8e43-9073d3cbb043,96b435b6-6b7a-43b9-a837-58af1b0d9b07,c1,c5,26,?,?,surb={'id': '143dd4f0-9dd3-4ddb-aa60-c4649f6b450c', 'route': ['p2', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769495710.6042166,RECEIVED,d28ed226-b748-4b6e-9d96-096a05b52c5f,7a94116d-8b79-428e-99c2-f9a670f70ea3,c5,c1,27,p1,?,surb={'id': 'b5acfc84-2ffe-4169-b925-f92543e9edf0', 'route': ['p1', 'e2', 'i5', 'x2', 'p2', 'c5']}
1769495710.6081843,RECEIVED,901bd701-8c90-4a89-a663-2d8897a2fafc,33cd34bc-ed65-4676-ae17-017ae23b8199,c5,c1,27,p1,?,surb={'id': 'b28d544d-1096-4941-8989-23be2dc984db', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769495710.6240072,RECEIVED,272be40d-c5f5-461f-b202-78c3823e5549,96d8c04a-a86c-4c96-b8eb-722654bd7ee6,c2,c1,27,p1,?,surb={'id': 'db370268-5422-4f09-8675-d24da08622c5', 'route': ['p1', 'e10', 'i9', 'x7', 'p2', 'c2']}
1769495710.681144,RECEIVED,5042a0ef-7f85-4b99-ba26-d8d0fa6844a9,5417df80-f44c-40b0-b063-cd944b00cb08,c5,c1,27,p1,?,surb={'id': 'a8ed1e68-cad9-4a1f-8291-2645bac0d75d', 'route': ['p1', 'e9', 'i8', 'x12', 'p2', 'c5']}
1769495710.8875294,RECEIVED,df2d1482-11a5-4cb5-8771-10a8b7520fc7,825ab041-d3d0-49b1-837f-f22c8016566c,c2,c1,27,p1,?,surb={'id': '847b6d08-6099-4baf-9821-53eca70c0f5b', 'route': ['p1', 'e2', 'i9', 'x10', 'p2', 'c2']}
1769495710.8911371,RECEIVED,9cf26e5b-ff3a-4df9-818e-53c3e2edd734,67c34cd3-c8d1-4fff-b173-0c52b2d8d166,c5,c1,27,p1,?,surb={'id': 'aa6f00cc-8734-4a57-b4b2-6e1f0b9baa93', 'route': ['p1', 'e11', 'i9', 'x2', 'p2', 'c5']}
1769495711.0042083,RECEIVED,e185155c-ed23-412a-8960-0b868e00551c,dccb6234-79f2-401d-b299-fe619c4fbb83,c2,c1,27,p1,?,surb={'id': '2f9b6e79-fbd0-468c-86e3-b484aab62e3e', 'route': ['p1', 'e7', 'i3', 'x4', 'p2', 'c2']}
1769495711.1403878,RECEIVED,b59c0871-13ec-4474-bc1f-13972d572ed7,d4f70d17-b4ba-4043-8a3a-ede91d714d62,c2,c1,27,p1,?,surb={'id': '1b7ecd36-88c4-49ea-b46d-ac7c5a537ed5', 'route': ['p1', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769495711.2554417,RECEIVED,487d2aae-825b-4c71-b5fa-820161e68950,8e7289d1-544b-4d84-b148-b6ea11d4b3a7,c2,c1,26,p1,?,surb={'id': '4991fa1b-6c1f-410e-affc-b650fd1ab96c', 'route': ['p1', 'e2', 'i7', 'x5', 'p2', 'c2']}
1769495711.2973852,RECEIVED,927b8034-a227-4e4c-967e-3c2ac3a1ab9b,a6974c82-1e07-4853-a1f5-c2e4d7a07bd5,c5,c1,26,p1,?,surb={'id': '48849deb-8a98-42c0-8a0c-dcf9b1e5d001', 'route': ['p1', 'e3', 'i1', 'x6', 'p2', 'c5']}
1769495711.4002275,SENT,4845533f-f62e-4f2b-bf17-1ed4efa48657,a9b4586d-d12a-4074-a9a8-f062a017ead2,c1,c5,3400,?,p1,
1769495711.400404,CREATED,32dc38ca-83ca-421b-ae2f-f97362bb41f9,643cc340-14e1-424a-ab33-bcac14771e03,c1,c5,27,?,?,surb={'id': '02a8de43-5f78-4162-8aa6-8cf91d2a0b31', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769495711.4031122,RECEIVED,222c3284-872b-452f-a008-702ced312264,326ad15a-ead6-40bb-99ec-2eb99859fc24,c2,c1,26,p1,?,surb={'id': '68e4cb44-bc5e-48a0-8823-05e67d0d8a40', 'route': ['p1', 'e11', 'i1', 'x5', 'p2', 'c2']}
1769495711.4479446,RECEIVED,951715fe-2938-45c7-84c0-3b69ecb0e7e5,9a1ebdee-9542-4d3e-9561-f999d8f5e66e,c2,c1,26,p1,?,surb={'id': '59edb4ea-3b82-4e4c-a67f-4115455d4106', 'route': ['p1', 'e6', 'i1', 'x10', 'p2', 'c2']}
1769495711.4925559,RECEIVED,e1b38f76-3c22-4536-be5b-687cccfb2f84,63327d46-20ce-4707-9d98-90301bf9d543,c2,c1,27,p1,?,surb={'id': '31711515-61a4-4e4a-8c2a-e22872fa9697', 'route': ['p1', 'e2', 'i7', 'x9', 'p2', 'c2']}
1769495711.5502398,RECEIVED,37efcc5f-dd39-48cc-bac8-8577825db73d,9e226c35-4870-41aa-8b8c-e378b497aa64,c5,c1,26,p1,?,surb={'id': '1e722f58-b67f-423d-a4eb-535d1cad5e51', 'route': ['p1', 'e3', 'i5', 'x8', 'p2', 'c5']}
1769495711.719896,RECEIVED,59f0b09f-410a-4702-bc30-06b4d787ed53,4c49d123-804f-4ecb-b326-c59b7fe02715,c2,c1,27,p1,?,surb={'id': '46bf9347-7b79-49ee-b0b4-f0a4b9bcb6d3', 'route': ['p1', 'e9', 'i1', 'x5', 'p2', 'c2']}
1769495711.816132,SENT,87834990-f45b-455d-8ce5-c27d86670555,73ff8a0f-06db-4c22-b7d2-df07223bc3de,c1,c5,3379,?,p1,
1769495711.8162825,CREATED,f0be07fb-4a96-4da6-a3c6-0e24918995dd,aeb0958d-f20e-4cec-928d-b32623ecedd5,c1,c5,27,?,?,surb={'id': '9957f66d-db8e-43ba-a1c4-cf4983b44743', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769495712.0518029,RECEIVED,4e1dd6a9-2a89-4877-864b-80c7f16e9a25,1e1fe207-5acd-4010-8841-0c3d58a3a99e,c5,c1,27,p1,?,surb={'id': '6f69559c-8ad4-4496-9860-6dd289e0eaa8', 'route': ['p1', 'e4', 'i6', 'x6', 'p2', 'c5']}
1769495712.059443,RECEIVED,f03f974f-ef09-4625-82ef-adc1958005c0,60bd1fdb-29ab-4213-ad37-e64968ff7468,c5,c1,26,p1,?,surb={'id': 'b729090b-6191-4ff2-b7d6-e9fa0128e3b5', 'route': ['p1', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769495712.0949163,RECEIVED,1c99e415-1aa6-40af-8491-d5d4f4e0177c,f76a3b83-51e1-4519-bc52-a61b3aa76429,c2,c1,27,p1,?,surb={'id': '1930a7dd-1c33-4efc-bade-f4d5161110c0', 'route': ['p1', 'e9', 'i8', 'x3', 'p2', 'c2']}
1769495712.2506719,SENT,1cda6578-d735-459c-b8d6-72cc6be0a9e9,9cc01e53-fc2d-4ab7-b04c-21ca30e1b00e,c1,c5,3401,?,p1,
1769495712.250818,CREATED,fd9781c3-b1ae-48bb-a5f2-b104d8173089,d8cf3d5c-0be3-42bf-927a-938783961063,c1,c5,27,?,?,surb={'id': 'ad976a48-3d21-4c92-b9e9-ab2e3f6c49d8', 'route': ['p2', 'e10', 'i11', 'x8', 'p1', 'c1']}
1769495712.261854,RECEIVED,ba855f50-fce6-4e4e-9dad-e5d9484694a1,e2cba5b5-af67-4001-b8f6-ecfc768d7f46,c5,c1,26,p1,?,surb={'id': '869947a8-14bd-421d-803c-5197817debf4', 'route': ['p1', 'e1', 'i11', 'x5', 'p2', 'c5']}
1769495712.2755966,RECEIVED,b0623b54-a987-43ff-8971-49fac99f0745,4702cd94-b02a-419f-9ebc-cd6a9aabb469,c5,c1,27,p1,?,surb={'id': 'e0735d37-fe31-4941-94cd-6a08674383b6', 'route': ['p1', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769495712.7512982,RECEIVED,c220c7b7-2a5d-4ede-8fd4-babaf80e7ff8,329e50d9-90ba-41bb-b9e6-befdd196d06d,c5,c1,27,p1,?,surb={'id': '0ffdd447-0854-4771-a9fa-0c5d4719d78a', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c5']}
1769495712.8883746,RECEIVED,b7c450d7-66f3-4dee-9de2-088306d634f2,c701293c-e196-4b6e-937d-6116d8d8ad37,c5,c1,27,p1,?,surb={'id': 'adfb9c28-db3f-45b2-9e0b-5b610891a8ea', 'route': ['p1', 'e11', 'i6', 'x8', 'p2', 'c5']}
1769495712.9468877,RECEIVED,ed267539-9ae9-4b7e-a396-75e5cfc03837,e454d7b7-9a20-4c2f-a2d3-e1e1193ce3fb,c5,c1,27,p1,?,surb={'id': '8ca7be62-b5ad-4c49-add0-4aa63467c103', 'route': ['p1', 'e4', 'i5', 'x8', 'p2', 'c5']}
1769495713.081657,RECEIVED,7f8876a4-ea4c-461a-bb97-7c940808addb,4a8d4fc0-271a-44ff-87d0-3066ecec3d57,c5,c1,27,p1,?,surb={'id': '8328d73a-a811-43e1-a892-662ec3675b65', 'route': ['p1', 'e4', 'i6', 'x9', 'p2', 'c5']}
1769495713.0840108,SENT,e1411e72-7747-47f1-a507-dcdc38a3e15c,e9c00651-c3b4-4975-a3b1-6f06c2009772,c1,c5,3388,?,p1,
1769495713.0841854,CREATED,222bc3ae-5054-4979-9b63-ead116b33352,f2ae4ef7-7f42-44e2-a6d9-d08670e13d7d,c1,c5,27,?,?,surb={'id': '2f152e56-55cd-4021-8599-f3c10aa1226e', 'route': ['p2', 'e6', 'i4', 'x11', 'p1', 'c1']}
1769495713.2253072,SENT,a95f1584-2631-4a95-ad73-911bca72ced9,d55b3df1-c467-407e-827c-1e49eef11d6b,c1,c5,3384,?,p1,
1769495713.225454,CREATED,af901f5b-f0e8-4976-9b5a-994ee6b7eb91,7fb46a8a-8439-4e7b-a164-696a4f29422b,c1,c5,27,?,?,surb={'id': '51ab03bf-b1ed-4738-9e1c-2ade9bbce7cd', 'route': ['p2', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769495713.2864952,RECEIVED,8c37f4ee-f308-4330-9830-e6d60f32c9f2,919f4e55-0cfa-4257-bf3f-2df25acb1a9a,c5,c1,27,p1,?,surb={'id': '2c13fa30-7570-42d6-998a-28bf2b5289d2', 'route': ['p1', 'e10', 'i1', 'x6', 'p2', 'c5']}
1769495713.3478258,RECEIVED,c524d4d3-5465-4ab6-8e39-d9aed2e8315c,14e1f513-bde5-41eb-b0ff-3c858ec8ca64,c5,c1,27,p1,?,surb={'id': 'bd9687a2-a9f0-4533-9aee-6566316c2f37', 'route': ['p1', 'e11', 'i8', 'x12', 'p2', 'c5']}
1769495713.3806903,RECEIVED,edf2aa92-d6c9-4aa9-aac9-3d02612e13f1,eab2ddb2-5646-44a5-bef3-52250612709a,c5,c1,27,p1,?,surb={'id': '711eaea7-18cc-4b03-ad2e-004ab6e07d90', 'route': ['p1', 'e6', 'i6', 'x9', 'p2', 'c5']}
1769495713.5980864,RECEIVED,f71495f2-c68e-4e1e-8db3-730ac5f07789,e70e376c-cc82-436e-8e37-6711403df447,c5,c1,27,p1,?,surb={'id': '25034308-89d9-48b8-9b3e-600d8df83bee', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c5']}
1769495713.8408115,SENT,4f1a6dd5-7d04-47a6-82e7-3820037ad15d,59e73431-869b-4d89-9f78-5668a0fc8e53,c1,c5,3363,?,p1,
1769495713.8409584,CREATED,210fffb5-b984-4e7e-848d-cf667efc09f4,8d57ae67-4a5b-4918-8dca-d2a881b58804,c1,c5,27,?,?,surb={'id': 'c908674c-f838-4615-802d-8adbfd13a15e', 'route': ['p2', 'e8', 'i8', 'x12', 'p1', 'c1']}
1769495713.9139514,RECEIVED,0178e1c6-32dc-45d2-bef5-6cb315a5997b,fccfd38f-af43-483d-b29a-78c4ee4b06a8,c5,c1,27,p1,?,surb={'id': 'a35dc698-30fc-4e47-b304-539035e3d21c', 'route': ['p1', 'e10', 'i1', 'x2', 'p2', 'c5']}
1769495713.9199257,RECEIVED,595b1e05-a719-45db-8ecb-079086a2d62a,2539f6d8-d885-47b7-8b9c-13c9e96c08ea,c2,c1,27,p1,?,surb={'id': '5331f630-6fea-45d2-aec6-9819d5e5825f', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c2']}
1769495714.0120335,RECEIVED,f224de99-07c9-4a12-af44-4e0867a861cc,12b4c729-c9fd-46fe-8da6-33fbc33305fe,c2,c1,27,p1,?,surb={'id': 'af4d0b3d-9c96-41f9-ab01-bbfbbcdfe94b', 'route': ['p1', 'e2', 'i7', 'x8', 'p2', 'c2']}
1769495714.0314267,RECEIVED,f21cb633-cd66-49d0-93a7-184804c5b2e9,dedd0b3f-4ed6-4054-8ec4-6ecf45d888d4,c5,c1,27,p1,?,surb={'id': '1479f1e4-e32e-4b91-96ca-ba7e000a0fd9', 'route': ['p1', 'e10', 'i4', 'x5', 'p2', 'c5']}
1769495714.1245875,RECEIVED,18761e30-75d6-475c-9d7f-c0b906d4073d,317cc1c1-760b-4c2b-9646-66e15d9174f2,c2,c1,27,p1,?,surb={'id': '19728af5-4c94-497f-a3ea-f6e5f08b0b02', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769495714.141121,RECEIVED,c953bdb7-cd61-4966-9780-30ad0a2594fd,c9069219-e425-4b24-a474-3718c16e06e6,c5,c1,27,p1,?,surb={'id': '5e7fbe13-0f34-4111-b98f-1c067cd8b7e4', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c5']}
1769495714.1454253,RECEIVED,71803691-3908-475e-90dc-f96805b3d169,f69dc554-9c0e-45b5-bf6d-40d24a2328c5,c2,c1,26,p1,?,surb={'id': 'cc77ddbe-c20d-47b5-8d2f-61f030afe821', 'route': ['p1', 'e2', 'i1', 'x7', 'p2', 'c2']}
1769495714.493483,RECEIVED,9adff931-b7f4-436c-a6b0-b2b7777bcf6c,f71c257d-b535-4033-9659-5e2fae21d5a5,c2,c1,27,p1,?,surb={'id': '5a183c7c-1eeb-4215-ae09-eed4fa560a6a', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769495714.5869446,RECEIVED,1d32e563-3db2-41be-923b-9f73ca930a44,aa11bd3b-d607-4809-af26-624384d22c5c,c2,c1,27,p1,?,surb={'id': 'd85b98fd-8578-4d02-bb91-3e723c55e9ad', 'route': ['p1', 'e4', 'i10', 'x1', 'p2', 'c2']}
1769495714.8156712,SENT,2016f993-52ba-4753-b502-12bdf8397356,6ff8d102-e798-47c1-9da1-2bec06b7434d,c1,c5,3369,?,p1,
1769495714.8158143,CREATED,e0ad2e55-a027-4ab3-9137-8dcb124ca128,eca3693d-3d6e-4ee3-8052-f72d4b46767d,c1,c5,27,?,?,surb={'id': 'af685fc8-ef77-4921-95fd-ad92b185c846', 'route': ['p2', 'e7', 'i3', 'x5', 'p1', 'c1']}
1769495714.8293118,RECEIVED,399db604-7c9b-4f40-b340-18a5a79990cd,ac37785e-5edb-4d04-a8e9-0076fe5752a8,c5,c1,27,p1,?,surb={'id': '3c8cb2bb-7e4f-4b03-a4bc-00c109c43f66', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769495714.9424496,RECEIVED,5185195d-cbc5-4f80-a0dd-5f35fb21f14e,1855307d-6e6e-46bb-9eff-1aff0008e1dd,c2,c1,27,p1,?,surb={'id': '8b3c7bf2-7fcd-46a1-9ba9-f58efeeb0225', 'route': ['p1', 'e6', 'i4', 'x7', 'p2', 'c2']}
1769495715.0649712,RECEIVED,2d94c3dc-51ee-4d0b-bf1f-24dcbd57cd82,f43031cf-33a7-402d-91c6-df303eca66c5,c2,c1,26,p1,?,surb={'id': '62c28e4e-e6fc-4b67-b05d-e874f12b1227', 'route': ['p1', 'e9', 'i10', 'x5', 'p2', 'c2']}
1769495715.2310107,RECEIVED,560272b5-c620-4daf-af02-65497e5656cd,abe1d979-0489-470f-8ef4-22b363c4aaa1,c5,c1,27,p1,?,surb={'id': 'd2c5b07d-5c2c-4dbb-a7a4-2e5c2163c940', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c5']}
1769495715.2517827,RECEIVED,d34223be-5ec6-4540-9b67-796588d9ee19,319d5636-6fec-48a7-9942-964de9591f0f,c5,c1,27,p1,?,surb={'id': '45e0da83-8e35-459f-8bc2-9a5899a8901d', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c5']}
1769495715.2742434,SENT,71369df9-8856-4bbe-a8d2-99ac645c45c1,d8704572-e668-445d-9147-0aa8cd9959ac,c1,c5,3380,?,p1,
1769495715.2743933,CREATED,5bc33117-6ee8-497a-87e9-b3ecd64b7494,14552343-0a03-4b49-9431-cef3b7cf6b15,c1,c5,27,?,?,surb={'id': 'a5705305-2510-4b0f-a4d0-a8093bd3dd74', 'route': ['p2', 'e5', 'i3', 'x7', 'p1', 'c1']}
1769495715.5888917,RECEIVED,dc7e9eb9-b697-48e7-8b66-cd40473fdb66,138279df-83b9-4f90-8c1a-a2e7799d7ef4,c5,c1,27,p1,?,surb={'id': 'c1763a33-2d72-4806-930c-4a13649493da', 'route': ['p1', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769495715.707078,RECEIVED,f4b6a278-5cdc-4691-ab8d-955985517fa2,0a5df513-b481-4f6a-9ecc-8607fcf5bda0,c2,c1,27,p1,?,surb={'id': '763f737f-c8b2-4d2c-82e3-8dfb90ebae9e', 'route': ['p1', 'e5', 'i5', 'x8', 'p2', 'c2']}
1769495715.733869,RECEIVED,0dfcee8a-482f-4156-886e-2165e2df5f62,d94ea051-e4ea-44b4-a0a4-06c09e1daf3b,c5,c1,26,p1,?,surb={'id': 'c3639b21-ffde-4f49-9668-42750e4e1732', 'route': ['p1', 'e5', 'i9', 'x7', 'p2', 'c5']}
