timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760267.368728,CREATED,3893b180-96f9-4c17-867a-e68f07570947,c7d3912d-d2e8-40c1-b2c9-5c6b585e7d4e,c5,c4,27,?,?,surb={'id': '6d89c110-93db-4fa0-96bc-89b96ff829ba', 'route': ['p1', 'e1', 'i8', 'x7', 'p2', 'c5']}
1769760267.4302273,SENT,def444bd-2886-4446-ae5a-a7e4a88ef630,fa88a946-bc2b-4aeb-9475-e460a3f04dd6,c5,c4,3383,?,p2,
1769760267.43033,CREATED,5c8ed55b-0cbd-4e98-bce9-88216c95a1c9,b4a4d23c-f711-4bab-8351-87ed83f177d8,c5,c4,27,?,?,surb={'id': '627a634d-2988-4cbe-9035-6ca63ed0121a', 'route': ['p1', 'e3', 'i11', 'x7', 'p2', 'c5']}
1769760267.6775284,RECEIVED,03ef349a-380a-423d-a499-f1ebd90972dd,1824dbb2-232e-4d98-8013-3c1a19cc6527,c1,c5,27,p2,?,surb={'id': '30d2a517-d301-4dbd-b1fb-d1c437ce9fbc', 'route': ['p2', 'e9', 'i1', 'x6', 'p1', 'c1']}
1769760267.8475385,SENT,db369c48-386b-419e-948d-4e2eaf43670b,4f083cab-26c5-4ee7-8d58-ceb7d27446f5,c5,c4,3364,?,p2,
1769760267.8476477,CREATED,45eeb5f6-c32f-4c14-bf86-9e53dbdd2366,55899290-7617-40a0-bed2-58e7788613a6,c5,c4,27,?,?,surb={'id': 'd23dac5f-6436-45d6-9b9a-fc255e75b42b', 'route': ['p1', 'e2', 'i5', 'x3', 'p2', 'c5']}
1769760267.9214318,SENT,9f251c82-f48c-4951-8a7e-2cefb35f8ba9,0b726584-e1f0-4fbd-8bc3-bf66f61de50e,c5,c4,3393,?,p2,
1769760267.9215798,CREATED,543922e3-48ed-41ec-a91f-993565252efd,4cf7c606-6ecd-45fa-8b90-6d15fc23e367,c5,c4,27,?,?,surb={'id': '8a2739d0-ae5d-4b3b-bbff-e80ef3dceefa', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769760268.032564,RECEIVED,afbec59d-253d-4f76-97a5-43ecc91f48c8,57a2409c-d0e3-414b-ad1f-3eed539f1f9c,c1,c5,27,p2,?,surb={'id': 'add39fc2-39ff-4c56-98f9-da30d47b54a1', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769760268.0457811,SENT,1dce9b2b-d301-44c2-8c53-03b7c06a2ba3,32761e7f-9ed3-4621-a087-9bf0558f98f8,c5,c4,3375,?,p2,
1769760268.0459104,CREATED,c853c427-b611-488d-8a42-b59606ed7e68,c446bea4-2d88-4db8-b1dc-a8d5dd959da7,c5,c4,27,?,?,surb={'id': 'b8d0c21c-c664-4e23-81b3-74682d607763', 'route': ['p1', 'e4', 'i4', 'x8', 'p2', 'c5']}
1769760268.0523627,RECEIVED,33f3eec1-5e2a-437c-b7ee-ec0045b662d0,c01dc6ef-25a2-47ed-a445-805324f3f68b,c1,c5,27,p2,?,surb={'id': '5ffa66c2-8317-4535-8da3-d570cc0c72c5', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769760268.419141,RECEIVED,af944519-e229-4cae-9e79-1deeb4baf9e8,0d09461f-58fd-41d8-a2d9-6119963fde2a,c1,c5,27,p2,?,surb={'id': 'd5bccf59-1482-4078-b96e-0de29f33ce14', 'route': ['p2', 'e2', 'i11', 'x9', 'p1', 'c1']}
1769760268.6792374,RECEIVED,2e5e7497-7220-4c3c-8096-311627622495,7e8c9e86-06fb-4a71-a5b2-75bf21f2282c,c1,c5,26,p2,?,surb={'id': '88a676cd-40b5-4066-b497-99ae178515bf', 'route': ['p2', 'e6', 'i10', 'x11', 'p1', 'c1']}
1769760268.9207025,SENT,ccc74c0b-337e-4106-a4bf-99a15bb35a05,c12f4eca-fe22-43ea-ac1f-37033ee9830c,c5,c4,3400,?,p2,
1769760268.9208815,CREATED,bef5c8d6-0096-49ed-ba99-fc6884db7aa5,8d5df33f-1a28-41ad-835d-f84dac2b0a27,c5,c4,27,?,?,surb={'id': 'ec1a84d0-5cdc-4dd1-9a3e-52ea442a21e2', 'route': ['p1', 'e6', 'i1', 'x4', 'p2', 'c5']}
1769760269.0112422,RECEIVED,530ae3ed-8365-420a-8400-8c4e92c6fb06,e96f315b-4776-490f-b323-031612f19c22,c1,c5,27,p2,?,surb={'id': '24546486-aa33-4556-a783-9ec7046228ea', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769760269.040177,SENT,15bf4fc3-f911-4201-aa13-449c7b4a58be,70b85e41-28da-4c5e-9d8f-1c4eb051dba8,c5,c4,3372,?,p2,
1769760269.0403569,CREATED,74ba5470-8dfa-4a02-b0fc-a2048959bc51,e1e0ae42-69dc-4450-911d-5f6e0346e84a,c5,c4,27,?,?,surb={'id': '3eb2f56b-f70c-458d-b589-3172c65d3fae', 'route': ['p1', 'e7', 'i1', 'x2', 'p2', 'c5']}
1769760269.2332535,SENT,a6bdb75a-6391-4b3c-81d3-8d534392f484,3a3c4358-ed63-4ed0-a1e6-5c08fe2bd5fe,c5,c4,3379,?,p2,
1769760269.2334082,CREATED,9595eb2f-4535-4505-a471-14522cc8fa5a,2be8d34f-5140-45e9-9121-21e0f25f40bb,c5,c4,27,?,?,surb={'id': '2ac6ff63-f95b-4348-acff-6eef2ff0cd7f', 'route': ['p1', 'e5', 'i11', 'x12', 'p2', 'c5']}
1769760269.4062366,SENT,c7c88144-a67f-48bb-9447-ecca93e15ed7,3b9b4ac4-8698-4246-bc94-0cafb3274f77,c5,c4,3389,?,p2,
1769760269.4063141,CREATED,9f421799-61f0-4cca-8f6e-700aded1fcbc,adfb9e7c-6699-49c8-8e9e-f9936c859d31,c5,c4,26,?,?,surb={'id': '6558cd0c-721d-4ff1-8852-0a67bbfcecdc', 'route': ['p1', 'e11', 'i4', 'x10', 'p2', 'c5']}
1769760269.7268047,SENT,8b9a3a53-c06d-46df-9f9d-2dcf992f88cf,3f32a41e-152b-4942-a217-2dda875218c2,c5,c4,3371,?,p2,
1769760269.7273738,CREATED,701439da-67ec-4f97-8343-fe01dd743a9b,f01643a4-54d2-455a-b0dc-8a289dc7df6d,c5,c4,26,?,?,surb={'id': '0fd832dc-0ec1-4efe-94d6-de233d9b43f6', 'route': ['p1', 'e2', 'i5', 'x2', 'p2', 'c5']}
1769760269.7826214,RECEIVED,2f788e94-55d2-4ea6-b385-9976d26663db,a04e9410-0362-4aba-affb-64164297d8e2,c1,c5,27,p2,?,surb={'id': 'b3d29af8-dcdd-4a1a-8b0f-b8c47f9b41a5', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769760269.8410833,SENT,865ecab1-9cbc-465c-8de8-549d07ecbccf,70c5d09e-b272-44f4-8932-d19e0db4027d,c5,c4,3373,?,p2,
1769760269.8412116,CREATED,097dbf59-e5d2-43e8-9d9a-c3440f0e13b8,5eff3bbc-f757-4f8f-82f7-94d224101dab,c5,c4,27,?,?,surb={'id': '3acdab3c-5a3a-4d42-afa1-213fa2783841', 'route': ['p1', 'e8', 'i2', 'x8', 'p2', 'c5']}
1769760269.9952881,RECEIVED,97d50f49-6652-4b67-b22a-5050a6c8a0d1,7bf25ed3-cfaa-4336-97f1-b63e9128586d,c1,c5,27,p2,?,surb={'id': 'b2c5884b-7c7a-4fc1-8d07-b8abc4867264', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769760270.3416436,SENT,6ba6967e-cdca-4b8b-8517-bd34c5d737e8,50a78340-67b4-4034-856f-36cde75c3082,c5,c4,3384,?,p2,
1769760270.3417897,CREATED,b51ea66c-172b-40aa-8441-2b92225297ba,7c61fdd2-9275-4347-8248-8bb5c8788ff7,c5,c4,26,?,?,surb={'id': '4d6bf24b-a41b-4de1-b699-1daa43b9b747', 'route': ['p1', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769760270.4467645,RECEIVED,9f43bf0e-9adf-40ce-9d2c-0f9c746de41f,b559e2f2-bfd2-41db-8736-657d20d3cc7f,c1,c5,27,p2,?,surb={'id': '764cb35f-ece5-4185-9db4-2287cd2f33f9', 'route': ['p2', 'e7', 'i5', 'x7', 'p1', 'c1']}
1769760270.739741,RECEIVED,55f3ef6c-e1f9-4694-b56c-55919705d8d9,5d6ee4f0-b50d-43d7-8d4d-5de30b65e528,c1,c5,27,p2,?,surb={'id': '99b9328b-f49a-4610-b9ab-77f95917c768', 'route': ['p2', 'e6', 'i4', 'x5', 'p1', 'c1']}
1769760270.919849,SENT,7da3dca4-2e03-40f6-83c6-3a69ce8513ed,1c2d6a26-d23f-46eb-ae04-566b763cfc97,c5,c4,3383,?,p2,
1769760270.9199803,CREATED,4ee0aebb-bcdb-42a9-b5a5-4183d71eb6c2,76c5723c-f53c-4363-ac1c-466ca87527f8,c5,c4,27,?,?,surb={'id': '679cd7af-d183-4aa5-86bb-a737ade911d5', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c5']}
1769760270.9652517,RECEIVED,ee4040e3-4eb5-48c3-b95b-968d4f66d56d,61602079-66ee-46b8-b324-50a9219951c5,c1,c5,27,p2,?,surb={'id': '966da352-977c-4916-8bfb-c742c76e6a89', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c1']}
1769760271.094869,SENT,46c37c97-3b81-4eae-8ee2-726da2f8020f,fea0279e-41a0-4fbb-8ee8-52e56d43be90,c5,c4,3388,?,p2,
1769760271.0950682,CREATED,4be5087a-94d7-4518-b896-6bb77097ded2,e9d79bc2-1f3b-4563-9cdf-9cb54162cf20,c5,c4,26,?,?,surb={'id': '5de88363-b3c1-40c7-a36a-584aeb7ec152', 'route': ['p1', 'e5', 'i8', 'x9', 'p2', 'c5']}
1769760271.1496384,RECEIVED,2263e947-bffc-49c9-8ba7-80f2f06057ec,8c2f6efd-acff-4963-98d8-a1e870941df1,c1,c5,27,p2,?,surb={'id': '439e6d46-fa46-467c-8895-4dc4a97f1ec1', 'route': ['p2', 'e3', 'i2', 'x6', 'p1', 'c1']}
1769760271.2253942,SENT,118690fb-92b0-418b-a933-dcaab1f2510d,45cae4f5-4a79-4054-bb2c-2e88081a59c6,c5,c4,3398,?,p2,
1769760271.2255416,CREATED,2468cb91-1ef7-4b6a-8202-51c7d5e21b5d,779b112c-0fd9-4012-9840-560ec1aa06f5,c5,c4,27,?,?,surb={'id': 'e6bb8ab7-159e-4765-aff6-dd5a705e2e61', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769760271.3355587,SENT,b58a22c7-7803-4c06-a379-081e32ef5274,6aeefa45-0382-4f75-b0e6-b723afa1809a,c5,c4,3387,?,p2,
1769760271.3357277,CREATED,80d22071-f93f-4884-bdfd-ca48124b3d29,5fdb7354-9b21-4284-b6ec-6e7256e51b0e,c5,c4,26,?,?,surb={'id': '65c6e914-ff02-49b5-be6f-770a2e902c64', 'route': ['p1', 'e11', 'i9', 'x8', 'p2', 'c5']}
1769760271.5176654,SENT,eec8f4b3-d324-4c91-9580-36cabb16ce86,007f8bbd-dd8f-4865-a557-6696a4fbe7f9,c5,c4,3396,?,p2,
1769760271.5178132,CREATED,e521dda6-b9e0-4c17-957a-dff6ab0daaa6,3d798338-ade8-4835-b259-a58f3a968c8c,c5,c4,26,?,?,surb={'id': '689c3d6f-3c86-448e-b0b0-6159f9ad5612', 'route': ['p1', 'e5', 'i6', 'x12', 'p2', 'c5']}
1769760271.5474842,RECEIVED,f43e02ff-5418-4045-a083-fb66d5d6da9b,d0f3c4d3-e5e5-4466-828b-99362dcfebd3,c1,c5,27,p2,?,surb={'id': '7cda4ae0-37ec-413f-a7a5-ba856726d610', 'route': ['p2', 'e5', 'i4', 'x10', 'p1', 'c1']}
1769760271.6136286,RECEIVED,f966acb0-5cf7-4149-a8f0-2b1653ba9ec5,b50ad136-25e0-4616-9c40-23a2d6c13f03,c1,c5,27,p2,?,surb={'id': 'bb460611-0eb9-4cc7-90f0-a75743f28cc0', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c1']}
1769760271.7701633,SENT,bbb9f1c9-d4a6-4270-a18a-bcf3616f7dd6,7f76e9a2-af95-41b1-b17f-1dfc1e3ca240,c5,c4,3371,?,p2,
1769760271.7703137,CREATED,54796f4a-d6a0-4a63-9511-91eb5deb097c,2fae46cc-9f74-4d7a-96b0-e7410824086c,c5,c4,27,?,?,surb={'id': '4c91c876-184a-4a32-8c32-5e0505beacde', 'route': ['p1', 'e1', 'i10', 'x9', 'p2', 'c5']}
1769760271.7962832,RECEIVED,26a9dfeb-1e8e-4ff4-a844-f12e280bc1ed,526aacd7-68fc-4184-ab52-39e9b46412bb,c1,c5,27,p2,?,surb={'id': '76b65c5c-2bd7-4d46-9e7f-f004415a8285', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769760271.9759083,SENT,857edeff-41ad-45c3-9bdf-5af4e667d632,cc5a5bf6-627c-4efc-8a55-99fae2c7c8c8,c5,c4,3372,?,p2,
1769760271.9760804,CREATED,3f9b8041-e24a-4665-9f73-0fd7bba985e9,264aeef1-225e-41ef-98dd-7e9ed95ced8d,c5,c4,27,?,?,surb={'id': '442c02f0-8b63-441b-b29b-4c4df5a32e68', 'route': ['p1', 'e9', 'i6', 'x10', 'p2', 'c5']}
1769760272.1397343,SENT,58037554-8e08-40a9-8345-bbdd13d2130c,61780ba0-009a-427d-bed5-d447a0d1dc10,c5,c4,3360,?,p2,
1769760272.139879,CREATED,fc0debe9-4212-4f1f-a01a-eda87c0aebd8,629800e6-e831-4416-8375-7f246b1d04fa,c5,c4,26,?,?,surb={'id': '73aedce3-5baf-4c93-9c5f-6b5ed579b0c4', 'route': ['p1', 'e4', 'i9', 'x6', 'p2', 'c5']}
1769760272.4272428,SENT,e2794752-74ba-4767-93b6-7f8ad7c1f3e6,2928b1e5-0efe-44de-8b9a-143ef611797f,c5,c4,3359,?,p2,
1769760272.4273975,CREATED,083c856f-f132-4de3-86b3-c0fc0739f3ac,3ebd60b7-6773-46ce-a20e-980c91c1e5cd,c5,c4,27,?,?,surb={'id': '01f5d535-8642-47e3-ac4b-ac0e577fab24', 'route': ['p1', 'e3', 'i3', 'x8', 'p2', 'c5']}
1769760272.782243,RECEIVED,56b53bc1-2c51-4d9c-80a5-e3caaecb3e4d,3da1c2ac-4d90-4403-ad72-4bf7cf42825b,c1,c5,27,p2,?,surb={'id': 'a794bc55-ecbc-4fae-a2ba-ad0da4385932', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769760272.9783306,SENT,43f372c7-2134-47eb-8896-5441fc55f4ca,829b0a32-eeb7-45cf-9364-90c01881cd1b,c5,c4,3383,?,p2,
1769760272.9784791,CREATED,36f51145-09c6-4316-90e5-6785ff660d54,324bc09a-e6e5-4ebc-9308-9512dc499c08,c5,c4,27,?,?,surb={'id': 'e6a4bac9-afcf-4d9c-8966-4138194e110a', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c5']}
1769760272.9961631,RECEIVED,e28d8c8e-5e79-42e6-921a-475253558ba0,8ad9e24b-aec5-4b21-b48d-a660ba264d77,c1,c5,27,p2,?,surb={'id': 'a0c4a879-ba0d-4663-9d65-0a104024243e', 'route': ['p2', 'e10', 'i10', 'x9', 'p1', 'c1']}
1769760273.0114849,SENT,3163514e-0583-48b1-a800-b47657271048,fa420b3d-1446-452a-a06e-40b1d22fe48a,c5,c4,3392,?,p2,
1769760273.011634,CREATED,2b012dea-82e6-435f-80e0-340033be5cf1,6fdb3043-5bb7-4cb8-a634-a365488ad8b3,c5,c4,27,?,?,surb={'id': '5bfbb9fb-9480-4fb3-83c8-3bf165286349', 'route': ['p1', 'e5', 'i10', 'x10', 'p2', 'c5']}
1769760273.1391885,SENT,bc9b50bd-1897-4119-91e2-f8f462567176,0f2e37f1-9065-4660-8ad3-72c646732abb,c5,c4,3381,?,p2,
1769760273.1393352,CREATED,cfa7a4f9-c024-49fb-b5bc-579fed0533f0,44afbe9e-5245-463f-bed4-50276c3410eb,c5,c4,26,?,?,surb={'id': 'b80dd9e4-67e0-4c69-a4d9-474dd6cf4066', 'route': ['p1', 'e12', 'i1', 'x1', 'p2', 'c5']}
1769760273.1736403,SENT,d4f9d5bc-861e-46c5-9820-038e0c8e1012,75a0aaa9-03fc-449b-aaa2-1db1545a8610,c5,DROP,2043,?,p2,
1769760273.173773,CREATED,0844fcfc-8536-4d51-95fa-d142d3fe5c85,111f0ee6-4211-468f-b035-d55d998b0aa7,c5,DROP,27,?,?,
1769760273.4814813,RECEIVED,159b11bf-a3b1-4e6c-a726-04929623aff2,ab45548e-fa1b-4732-ac9e-562bdc7e7c38,c1,c5,27,p2,?,surb={'id': '032228b8-ecdb-4042-bf51-a63091cd7b75', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769760273.572828,SENT,f4eab12d-11f4-4174-a3c3-6d4de4cf684e,93e69844-3fdb-4372-bf43-ca9a1bff3388,c5,c4,3384,?,p2,
1769760273.5729997,CREATED,a02a6db5-fcc1-4e3f-ad02-dc8c5d6701af,f59d6fce-e277-421a-897d-cee8df3ad669,c5,c4,27,?,?,surb={'id': '041627b7-3362-414f-aa15-68fe6fcfe3cc', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769760273.864938,RECEIVED,76acd5ef-35de-4745-bb4b-23f7e2d25fb3,ef4ee0e7-f660-4cd1-a5fc-c04aee690823,c1,c5,27,p2,?,surb={'id': 'd886454f-985f-421f-abb5-13899180a7bb', 'route': ['p2', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769760274.1246257,SENT,57e7a002-1e2d-4f94-9668-a2c24cd5bdcc,166d6984-b1a2-4375-bee3-2b5cd2e6311f,c5,c4,3399,?,p2,
1769760274.1247785,CREATED,cd0d6510-07ff-4f29-a39c-2dd83cd552ea,3f5a563e-31a8-4215-8515-dab3bd6b55ab,c5,c4,27,?,?,surb={'id': 'd1ea5401-750a-4e20-9cd9-38b3b764b43a', 'route': ['p1', 'e8', 'i11', 'x1', 'p2', 'c5']}
1769760274.2324896,SENT,61072f81-260a-49a8-aa6a-42168cd5d564,13251626-a771-476b-9569-7b8cf4325ccf,c5,c4,3395,?,p2,
1769760274.232643,CREATED,c3521d6b-411d-43c1-bfb7-bdd5429ecfe1,62092847-e3a7-447d-9f28-19e0c5220f78,c5,c4,27,?,?,surb={'id': 'c07b0367-c5ad-41ca-8318-87dfb8b56d17', 'route': ['p1', 'e5', 'i11', 'x11', 'p2', 'c5']}
1769760274.3433266,RECEIVED,fb51d925-1b01-4121-ad0e-59baee23cde1,d15fbdf9-5a4f-4d7b-97fa-8eab8a02eb06,c1,c5,26,p2,?,surb={'id': '58a94aab-cad7-4e42-9968-a86d222ea118', 'route': ['p2', 'e6', 'i5', 'x3', 'p1', 'c1']}
1769760274.4983788,SENT,519842ae-e940-4780-9f50-f35409331669,a96f2e89-69a9-498c-acdc-cc301df1891a,c5,c4,3385,?,p2,
1769760274.4989543,CREATED,cfc9d030-b3ef-4eb5-bcde-6db8266b3498,a5c616cc-c7c2-496c-9ed2-692b18de84b9,c5,c4,27,?,?,surb={'id': '264d3676-98ed-4cfa-b4c4-537513a15cd6', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c5']}
1769760274.527537,RECEIVED,429c6c92-3bdd-4d79-a654-2dc6d1bb8b05,1ee78f1f-167a-4f42-831b-d24735b0643d,c1,c5,27,p2,?,surb={'id': 'cd833817-f345-4620-8c13-403abbb39d45', 'route': ['p2', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769760274.6587722,RECEIVED,603c775f-9909-490b-b88e-73afc0899c09,19844e0f-40cf-4f0e-a241-ee4a61e4f525,c1,c5,25,p2,?,surb={'id': 'adc48786-5c91-4864-b1dd-87ea3c078ed6', 'route': ['p2', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769760274.7473764,SENT,c5f595db-7982-4b70-8986-92b57e628506,6504d840-9d85-4402-85c7-eeb00ab92768,c5,c4,3377,?,p2,
1769760274.7475255,CREATED,da9b7545-f66a-47c5-b80b-869f83c9367e,ebf45ab0-6483-4e2e-a258-3f6e682ac5a1,c5,c4,26,?,?,surb={'id': '727afe61-e79c-4948-bcef-5251836e7ca7', 'route': ['p1', 'e3', 'i1', 'x5', 'p2', 'c5']}
1769760274.8541217,RECEIVED,0acb8615-1c77-4433-942b-8060a24b416b,04061135-f2a1-40e6-8b42-b7d166394932,c1,c5,27,p2,?,surb={'id': '2a90a371-bfc4-4493-bfb4-2d08773b7393', 'route': ['p2', 'e4', 'i4', 'x10', 'p1', 'c1']}
1769760274.8704884,RECEIVED,4cab61ea-4b1f-4dcf-998e-991de5cb6af3,49be1aa9-5317-4794-81fd-1d1fa26c2f2b,c1,c5,27,p2,?,surb={'id': 'fdcfee4a-e3a4-430b-b1a7-7b3541a73170', 'route': ['p2', 'e8', 'i4', 'x11', 'p1', 'c1']}
1769760275.1129694,SENT,2625f5f4-ca37-4bfa-aa9b-206b35d22e24,2d376834-de49-4cd0-b9a8-adc23375c4d6,c5,DROP,2027,?,p2,
1769760275.1131313,CREATED,2695fea1-3f5c-4bab-a23d-7fb6b1125742,521df56c-b43c-4497-9f69-f7e45d63db36,c5,DROP,27,?,?,
1769760275.631755,SENT,cc8f3732-cdd4-44f8-a850-04db88e82e80,4c9e0d96-6c9d-4a3f-92d2-bd635770bb38,c5,c4,3363,?,p2,
1769760275.631905,CREATED,35c77735-26e5-4e84-a646-dc5800e57912,da3b8b04-51d4-4c94-b061-8f769e1d0ff3,c5,c4,27,?,?,surb={'id': 'ffdf8871-8c19-491a-9d44-b72e379a99cd', 'route': ['p1', 'e1', 'i9', 'x3', 'p2', 'c5']}
1769760275.6421459,SENT,c4dfa687-2f8e-4eec-b2a4-5152894a0963,ea2ccbcc-21cf-4c4c-a5c7-8b0efe625d37,c5,DROP,2014,?,p2,
1769760275.642277,CREATED,f154ca4c-8455-4dea-b851-924c174a9bcf,950448e6-df6b-479d-8b01-48d865413e2e,c5,DROP,26,?,?,
1769760275.664848,SENT,360c4523-d304-4ce1-bdeb-8e95d2cb3a26,4598837c-8a33-4ffd-aceb-9192bbfd55d6,c5,DROP,2015,?,p2,
1769760275.665098,CREATED,d47c1c26-b317-42c0-93ac-c623416ef9e1,a2de8878-3c32-4b68-a8a0-6874fc08b1ce,c5,DROP,27,?,?,
1769760276.2063997,RECEIVED,22fd3483-c2d4-4983-a1ec-364ab120b13a,b807c1ee-6283-46c9-9854-661eecde737e,c1,c5,27,p2,?,surb={'id': '947cd3fd-6704-44d0-a420-85547c10228d', 'route': ['p2', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769760276.2598464,RECEIVED,4c81b8ce-77c1-47c1-9944-ca91431552a4,059e0301-1c70-4a9d-b958-122ec675c613,c1,c5,27,p2,?,surb={'id': 'f5eef65f-5c5d-4b81-a92a-8ac4133066d7', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769760276.2732313,SENT,271984ce-afe8-4a7a-b4df-b6eab2ee3e35,53b30608-4e1d-43b9-8119-ed58ec201786,c5,c4,3364,?,p2,
1769760276.2733688,CREATED,8a5391cb-2a41-4a75-b692-4f6de69bbf07,c3e71c27-e6a4-4071-b175-469c6b41576c,c5,c4,26,?,?,surb={'id': '12b49f2e-0548-4a78-991f-a790a63ad6c9', 'route': ['p1', 'e7', 'i7', 'x5', 'p2', 'c5']}
1769760276.3344326,SENT,8110e68a-5e24-4404-aaab-7f0a002eddf7,f71b4673-6f94-4dc8-adc4-25914f2ec353,c5,DROP,2024,?,p2,
1769760276.3345623,CREATED,46a242b7-aa2d-4895-a533-33f2d7eb6a30,2aa9bc07-cb7f-4159-ba75-cdb74cbcdc68,c5,DROP,27,?,?,
1769760276.43313,RECEIVED,5c5a1be4-8a88-4315-9793-229a53e75764,a5232781-8c15-4420-8288-21e8a3496f2d,c1,c5,27,p2,?,surb={'id': '92a93308-fe57-4d7a-bbe2-84ba433db577', 'route': ['p2', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769760276.8685474,SENT,99d62ab6-5c3c-40bf-82c6-ec4f90b4f92e,079aaffd-aaac-4041-8242-c644f8b50c20,c5,c4,3384,?,p2,
1769760276.8686814,CREATED,9285b56d-29c2-4b1e-b73e-713aaa00f34f,c01bc0bf-a5fc-4c12-a73b-cb7c312ef4e8,c5,c4,27,?,?,surb={'id': 'b09e6b82-d5e8-4c01-903d-292c42b51f0c', 'route': ['p1', 'e12', 'i3', 'x8', 'p2', 'c5']}
1769760276.9318717,RECEIVED,dfa15ca8-18c9-4abe-83ee-26767cbf3860,1043aa13-77bd-4518-912e-b4b58e1aa88d,c1,c5,27,p2,?,surb={'id': 'bfbcedfa-d325-49b0-a88a-c5fd3cb9efb4', 'route': ['p2', 'e7', 'i5', 'x9', 'p1', 'c1']}
1769760277.0976236,SENT,e1ace9be-24c4-4182-99f8-425729fc44c3,5ea812d1-e946-4fd6-991f-a47687cfb2c1,c5,c4,3399,?,p2,
1769760277.0977714,CREATED,c2ca0cb9-aa58-4cab-87d5-23fb9a068eaa,941bbd9f-d84d-43c2-bed8-867799f4c44f,c5,c4,27,?,?,surb={'id': '52379178-9ced-48a3-9716-e03debffb6d2', 'route': ['p1', 'e11', 'i5', 'x7', 'p2', 'c5']}
1769760277.1809242,RECEIVED,27dc0b9c-e3e8-411b-9d66-c232759dea91,4b2e37a7-a3ed-4123-b474-8e5674712f60,c1,c5,27,p2,?,surb={'id': 'bf6a0ba5-9ce1-460a-bafe-e34bcac810aa', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769760277.2945662,SENT,d54bb108-dbef-4572-9491-f16fef517923,52a041c4-a1df-4b67-a8a4-ddc90794373d,c5,DROP,2040,?,p2,
1769760277.2947006,CREATED,7f669c4a-ec19-42d1-aa2b-72dc8b8d258b,9ff686d1-fdf3-4f02-afbd-fe9089937a31,c5,DROP,27,?,?,
1769760277.6863813,SENT,10cf1b03-3a88-4b61-a730-c2d902ba9b95,4eabc86e-7715-4873-8f81-aeefd954d207,c5,c4,3372,?,p2,
1769760277.6865273,CREATED,afb196a8-c748-4b11-817d-1d8e0cba3697,71e1aed5-ecfd-4e7d-a69d-86e5e83cb084,c5,c4,27,?,?,surb={'id': '8f1d5f9c-4e41-4095-982e-a9b47930efa2', 'route': ['p1', 'e2', 'i9', 'x2', 'p2', 'c5']}
1769760277.6940303,RECEIVED,b51929d6-cf95-4190-9546-1b54c7fd54bf,2f63b8bc-176a-4ea2-9d03-63f3ec2ea3f1,c1,c5,27,p2,?,surb={'id': '48a292a2-6577-4832-b7e5-cc025ed394c9', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c1']}
1769760277.7034965,SENT,6788cbd2-0acd-4438-8acc-400df888fe94,dfb92f74-2217-47aa-81eb-76b6625d292e,c5,c4,3356,?,p2,
1769760277.7036433,CREATED,2b50b5b0-3215-4d91-9478-db15845e0b96,03b97e63-81d7-40b5-9274-c4ebcb779022,c5,c4,26,?,?,surb={'id': '83da43eb-46ec-4565-b390-8a7736868d17', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c5']}
1769760277.8164752,SENT,96ca03ef-f12b-4abf-a6bb-3b05fed78f4d,d1777766-7e42-4c51-b0ed-51a79de473e1,c5,c4,3375,?,p2,
1769760277.816627,CREATED,af847ff9-bd6c-49f2-aaa8-3a473450cf2d,e1294f9e-eaff-4681-8479-f3b99fee8a0d,c5,c4,26,?,?,surb={'id': 'd28cec76-ec49-4abf-a10c-1b927e53fc60', 'route': ['p1', 'e10', 'i7', 'x11', 'p2', 'c5']}
