timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760253.6458883,SENT,3c54627c-c57f-4b4d-a84d-5e6ef5e88b5b,c4cb2d1e-dd4d-4830-8580-4feecbbfdc2b,c3,c1,3388,?,p3,
1769760253.6460335,CREATED,1d42aa48-2be2-4dbb-a694-d41be7ad6755,9c5de8ab-1672-4668-be98-bfc9ec1c257f,c3,c1,27,?,?,surb={'id': '2cefa61c-1327-46de-8484-b2371f7a0a4d', 'route': ['p1', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769760692.3346632,RECEIVED,36ffc82a-db81-4ee4-9486-c57a16f43ea5,f106f7e3-6665-47cc-a8d0-72ff27c28e2e,c2,c3,27,p3,?,surb={'id': '24dca448-5c53-4e12-bee1-5c81a245e148', 'route': ['p3', 'e4', 'i11', 'x7', 'p2', 'c2']}
1769760692.3475866,RECEIVED,ad115488-8c81-480b-9936-70acb3555090,74f92025-69dd-434e-a571-c6ccced10782,c2,c3,26,p3,?,surb={'id': '88892af5-c79b-4302-910c-d305aea32dc3', 'route': ['p3', 'e11', 'i1', 'x12', 'p2', 'c2']}
1769760692.424899,RECEIVED,178e3d82-0f30-4544-8e7f-9eb297ed6ab3,270f02ce-6b21-4669-a0d3-b69bf2ec6658,c2,c3,27,p3,?,surb={'id': 'dc56f4cf-b855-419b-862a-f9b2e394b7e3', 'route': ['p3', 'e7', 'i12', 'x6', 'p2', 'c2']}
1769760692.5059292,SENT,1d41bb4c-59c2-4d66-927b-b4d623847baf,a91105b3-265c-48f0-83a5-ffc874c5b3da,c3,c1,3395,?,p3,
1769760692.5061064,CREATED,4b121fc5-7a60-457a-9946-c525a3330978,31b5c7ce-fd0e-4f0d-a83c-a8343c1759f8,c3,c1,26,?,?,surb={'id': '13ace8e4-663e-489d-9fb9-903312cd686d', 'route': ['p1', 'e12', 'i9', 'x12', 'p3', 'c3']}
1769760692.6364088,RECEIVED,881c14ac-182d-43f7-92ff-496a1e282bb4,e540c4b5-53ae-44e9-b153-5f31e4e26e7e,c2,c3,27,p3,?,surb={'id': '46551e74-0aa1-4a47-8d15-2f2c04063efb', 'route': ['p3', 'e4', 'i5', 'x2', 'p2', 'c2']}
1769760692.716279,RECEIVED,a8a45038-8b96-4bcb-813f-9f22251d7318,08cf4d40-c79e-42a1-98f5-e8f4a23fc225,c2,c3,27,p3,?,surb={'id': '189217a1-d8f9-4c5e-8e3b-73b302092f92', 'route': ['p3', 'e9', 'i5', 'x8', 'p2', 'c2']}
1769760692.9334745,RECEIVED,e3eb796d-3e5d-4b67-be76-6ba235e1c679,45bef419-c8b6-4424-b7b1-867b6db8050e,c2,c3,27,p3,?,surb={'id': '2750d09d-2e9b-4a73-827c-112899c8b656', 'route': ['p3', 'e2', 'i10', 'x1', 'p2', 'c2']}
1769760693.2113001,SENT,dd55d2ca-eb4d-49ae-b5f9-30c8754a67bf,bb6c5bed-0930-4469-822d-0b5c098eedbb,c3,c1,3387,?,p3,
1769760693.2114453,CREATED,c86d1362-f6ba-455d-901e-53fe8fedb3b6,b0ed450a-fbe9-4565-8405-8c767a96a5b8,c3,c1,27,?,?,surb={'id': '4b5db1ec-07c2-463e-b3aa-e0d5f64b9047', 'route': ['p1', 'e11', 'i12', 'x1', 'p3', 'c3']}
1769760693.247895,SENT,2760e998-04be-44fe-bb5d-cd10fdc8d9ba,c4e9d673-3329-4cfc-9edf-c58855f631fe,c3,c1,3363,?,p3,
1769760693.248072,CREATED,f3ffc1bb-8b82-4b46-9561-bb5ef498710e,d3c158e2-ddae-41f1-a059-a23a7259e5ad,c3,c1,27,?,?,surb={'id': 'ce10f0e4-5254-4dd2-86cb-9c65cdfad099', 'route': ['p1', 'e11', 'i7', 'x7', 'p3', 'c3']}
1769760693.75069,RECEIVED,6c848fd1-052b-4d0c-9543-f44693a2704e,41c70587-330d-4c03-8a08-a0f428325bd8,c2,c3,26,p3,?,surb={'id': 'c116eb41-0126-404f-93ed-9c848b6c9cfe', 'route': ['p3', 'e6', 'i6', 'x3', 'p2', 'c2']}
1769760693.9713287,SENT,2c287387-b093-44c3-b589-ab09e1351e27,b0a50e8c-e21e-497e-ae77-68cdecf04310,c3,c1,3375,?,p3,
1769760693.9714606,CREATED,d1928330-0014-4123-9082-b4046449e19b,b0079293-00c1-4bf1-adeb-4e29d878723d,c3,c1,27,?,?,surb={'id': 'ea7fcda7-6c04-428f-bdb9-4485c8394fb4', 'route': ['p1', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769760694.2254019,RECEIVED,52a1d6d1-c253-4652-b6cd-6d8ea3bfd6f5,db2a271b-2542-46f0-9a3a-e59add46a86d,c2,c3,27,p3,?,surb={'id': '75bd254f-5118-460e-a142-d333e3aa4935', 'route': ['p3', 'e9', 'i11', 'x9', 'p2', 'c2']}
1769760695.0159352,RECEIVED,9d4ace0f-6cfa-4d42-a582-0524260ee1c2,e82348ed-2475-4111-9a1d-e66114a834e9,c2,c3,27,p3,?,surb={'id': '833e4560-6f11-4f7c-9456-0b315447301e', 'route': ['p3', 'e2', 'i1', 'x11', 'p2', 'c2']}
1769760695.1028543,RECEIVED,5f4c7338-f481-4fd4-915d-95ef8867e973,115569b4-1b5d-4473-ac47-ecfde2e73339,c2,c3,27,p3,?,surb={'id': '9261210e-eed6-411d-a41b-30210e539608', 'route': ['p3', 'e9', 'i8', 'x7', 'p2', 'c2']}
1769760695.1052353,RECEIVED,a726c4ca-39f3-4e07-97c8-65e7ca80a16c,e2fc1ea3-5bcf-4554-ae42-549c45186d4f,c2,c3,27,p3,?,surb={'id': 'ceb22d50-1ea0-46d5-af0d-b35c8c5b6c6d', 'route': ['p3', 'e2', 'i2', 'x8', 'p2', 'c2']}
1769760695.1647358,RECEIVED,dc42d569-a0b7-4846-814c-7eec79ea98fd,ce83ff1a-a701-496a-9fa3-344c40c3d10d,c2,c3,27,p3,?,surb={'id': '9562ea00-c67d-4554-afde-46d7c0f3890c', 'route': ['p3', 'e5', 'i1', 'x8', 'p2', 'c2']}
1769760695.210115,RECEIVED,aaa92e1f-74a5-47be-9155-4a3c4a3d7fa7,80d9aa09-94b4-42cb-a2e2-c01324dd81b2,c2,c3,26,p3,?,surb={'id': 'e6bf89b6-980e-4f9e-b6af-3c8b94249473', 'route': ['p3', 'e11', 'i1', 'x1', 'p2', 'c2']}
1769760695.2519379,SENT,bf3550f6-770f-4017-b9f4-997cc2cda71f,223fe3a2-b651-4b28-803e-18b51aeace90,c3,c1,3386,?,p3,
1769760695.252133,CREATED,76f91c60-abc5-446c-a260-abb04b95ff02,2b9a08b4-1c56-49bb-9dad-ff68d8db3b76,c3,c1,27,?,?,surb={'id': '67f73c1b-a0a9-4e05-9e7b-bf8bda67e6db', 'route': ['p1', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769760695.4890606,RECEIVED,2993a497-75ca-446b-a8f4-e385d56082c3,8e47dcd4-8309-422e-ae79-7dc4f8e4a9de,c2,c3,27,p3,?,surb={'id': '37c4eacc-b9a1-41f1-a4c5-33151d180a3c', 'route': ['p3', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769760695.5686033,RECEIVED,5083b8a9-e9ba-4a15-8f74-adc60d586a46,715e4ad4-4f9f-4256-96da-46b7a136b364,c2,c3,26,p3,?,surb={'id': 'a5e832e2-146e-4b01-bb34-5e2646be2e9b', 'route': ['p3', 'e11', 'i4', 'x12', 'p2', 'c2']}
1769760695.9872258,SENT,bfc62877-b7a0-4f90-b4bf-0b26646260dc,43fe3fab-597b-4925-9c14-84a08f5d90a4,c3,c1,3360,?,p3,
1769760695.9873786,CREATED,200b5fe2-53e1-4595-9a16-4c65426280a0,ae1342fc-5508-43b6-aac9-563d337a7577,c3,c1,27,?,?,surb={'id': '76b68cd6-aa37-4f31-a974-2365dbaee003', 'route': ['p1', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769760696.1857767,RECEIVED,8457ba67-d9e2-4999-a051-ebce77a31b1a,b90ae561-f5f6-4ee5-8106-ef0c4dcdd3f1,c2,c3,27,p3,?,surb={'id': 'af8b1c2c-c3f6-427f-91f0-499b04526289', 'route': ['p3', 'e5', 'i6', 'x3', 'p2', 'c2']}
1769760696.3299925,RECEIVED,b95acc4e-c130-4fdd-aab4-aa569d12a35b,36e004dd-f4c8-48d0-b0b5-d295ee215534,c2,c3,27,p3,?,surb={'id': '32608189-5051-4898-ac50-755f932e311d', 'route': ['p3', 'e5', 'i6', 'x4', 'p2', 'c2']}
1769760696.539413,RECEIVED,5945ac78-7049-4f7c-a456-8681a575db9c,72036594-700f-4b06-b6fb-29654c372fb1,c2,c3,27,p3,?,surb={'id': '9968908c-a40d-43ef-bbcb-2c07b825a900', 'route': ['p3', 'e5', 'i4', 'x11', 'p2', 'c2']}
1769760696.6653435,SENT,440116f3-9b29-412b-a55a-9ccb3aa63d6f,e9b2e8c6-156c-4f63-a812-994f292dfa9d,c3,c1,3387,?,p3,
1769760696.6655009,CREATED,7e005de0-ad76-47ba-bfa9-793c046a76dc,f018b3b0-6f0d-4cb3-a2df-44f211642574,c3,c1,26,?,?,surb={'id': '6cbb66fa-de38-482d-bda6-d455e898e80b', 'route': ['p1', 'e1', 'i2', 'x10', 'p3', 'c3']}
1769760696.8183722,SENT,0fef2013-b508-43be-9913-d9f44cf31b57,e27543dc-d469-4d88-872c-d79126a4caad,c3,c1,3356,?,p3,
1769760696.818677,CREATED,a43eea3b-6b25-48f1-8e20-a8b2ac8e3392,8f836bb6-e0e3-42ed-8f33-3d5aa890d63f,c3,c1,25,?,?,surb={'id': 'b2d1be16-f80e-40bc-b27b-7021ca06c648', 'route': ['p1', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769760696.9237669,RECEIVED,647df157-a148-4f69-b58a-3e7d7265912e,cff8c15f-e9da-4ddd-a246-dde0b4ffc23a,c2,c3,25,p3,?,surb={'id': 'd7f44b07-36ef-42db-a927-4cf6a50e70bb', 'route': ['p3', 'e6', 'i3', 'x11', 'p2', 'c2']}
1769760696.9430788,RECEIVED,567c7c1b-2f07-4160-8571-e2d8547513b2,288201ff-72af-408a-8efd-b0ce6d11a42c,c2,c3,27,p3,?,surb={'id': '71bdc799-bbfe-4dd0-9241-a4d10634aae2', 'route': ['p3', 'e6', 'i1', 'x11', 'p2', 'c2']}
1769760697.0058448,SENT,d1f88c8b-c494-4824-a2a4-fe18da626241,61b3cbd2-9502-44f9-954f-fc0da97f2374,c3,c1,3401,?,p3,
1769760697.0065746,CREATED,7bb21dea-99aa-489a-8bc5-f063bad8d223,bd37fe4e-707b-4289-a941-119f9b72edac,c3,c1,27,?,?,surb={'id': 'a4b49c81-df5b-440c-afb0-a60d6ab33650', 'route': ['p1', 'e3', 'i9', 'x10', 'p3', 'c3']}
1769760697.0559692,RECEIVED,6cc298d2-dd5f-44b5-a83b-10d68d5c2ed8,db91859a-589e-47fb-b505-12e9d4fda892,c2,c3,27,p3,?,surb={'id': '2b27fdd4-7b51-4723-92fe-46c4bdaf1b15', 'route': ['p3', 'e5', 'i12', 'x6', 'p2', 'c2']}
1769760697.0799482,RECEIVED,588463eb-d665-4c83-ba7f-5e3d566e2e2f,be345ff1-3bbe-45ea-8c04-ec9bf49a16dd,c2,c3,27,p3,?,surb={'id': '9e05c033-c3dc-4192-bcc0-2c6dfb1d2d4d', 'route': ['p3', 'e8', 'i5', 'x5', 'p2', 'c2']}
1769760697.2685454,RECEIVED,86589297-b81f-4339-8b9e-23118b1a1ecf,0a6285d9-5c58-443f-8086-ab33696cd90e,c2,c3,26,p3,?,surb={'id': 'f0bf4dc5-cb94-4611-bcf9-92141cc14969', 'route': ['p3', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769760697.439214,SENT,2022dbbf-ba2b-4b21-a56e-a2310057d41c,5f6df68e-22cc-4e4b-a331-b6d536327da7,c3,c1,3380,?,p3,
1769760697.4393127,CREATED,eb18e2c4-ffc1-4762-b233-99152095cd1d,7796703d-4d17-43ff-ab22-0ae953abd019,c3,c1,26,?,?,surb={'id': '7952cb2a-bceb-4363-b739-d4ea07948cf4', 'route': ['p1', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769760697.7008362,SENT,3797e05c-fc58-4c4d-be86-bab951cb0eab,55e9585b-6d1a-481f-9c0e-cba4c1eff910,c3,c1,3395,?,p3,
1769760697.7010145,CREATED,adb31222-48d6-4ee0-a976-94a541ffa4c0,519bda1d-e4d5-477d-ab9f-d3041a6df285,c3,c1,27,?,?,surb={'id': '8eb05552-b790-42c9-b0b0-cd42c7ccbee6', 'route': ['p1', 'e1', 'i10', 'x7', 'p3', 'c3']}
1769760698.42734,SENT,414c3cbb-6ecf-4b09-a031-8b19810d709d,419f9080-c56e-481e-828d-09ffa1816065,c3,c1,3401,?,p3,
1769760698.4274414,CREATED,c3d9fd50-0602-46b2-aeea-2c88de2e3e1a,d429a55a-b8ec-43bd-a766-2f7f8ec3e994,c3,c1,27,?,?,surb={'id': '3addc151-6e9c-4d7b-9ba4-88ef859f8f2f', 'route': ['p1', 'e10', 'i7', 'x6', 'p3', 'c3']}
1769760698.5552132,RECEIVED,62d1323b-2fdc-465b-a315-0b29f8248d02,5cbec3e2-a7d4-40db-bb46-91c43247cc2f,c2,c3,27,p3,?,surb={'id': '92f3c7a5-d25c-478c-bc91-a14c6d60e802', 'route': ['p3', 'e3', 'i8', 'x7', 'p2', 'c2']}
1769760698.6561778,SENT,389404dc-70c2-4d5b-bf54-8f1bf294396f,b9908437-0e73-4103-9eed-78d13dcf66fe,c3,c1,3391,?,p3,
1769760698.656282,CREATED,7fe1ff05-a1d3-474b-b233-f6db6736c30e,6e9550ed-229a-43de-893d-b475c2bbf26c,c3,c1,27,?,?,surb={'id': 'd89eaa26-1e90-4d17-8b05-49883f151931', 'route': ['p1', 'e11', 'i10', 'x12', 'p3', 'c3']}
1769760698.758846,RECEIVED,2c8f16a3-a5c8-41a5-abc0-03277bcf7c8e,ab56a493-cfc6-4dd2-a5b7-0c2698c5f1b3,c2,c3,26,p3,?,surb={'id': 'f4c57345-d266-4d7a-82f1-f3af6c0fe377', 'route': ['p3', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769760699.0311096,SENT,6d7fae2e-0872-4bf5-a793-15b2e48da7ce,7eb08bb0-2a8e-4260-9974-9c44dd8f8cbd,c3,c1,3372,?,p3,
1769760699.0312228,CREATED,d02bb54b-dc79-414e-b031-29aa9dbb01e2,93a078f8-afb6-4f7d-8eac-40da1edafb2e,c3,c1,27,?,?,surb={'id': '915faae7-3fbd-41a0-9821-fa4c21cfebfd', 'route': ['p1', 'e2', 'i6', 'x6', 'p3', 'c3']}
1769760699.0694842,SENT,dd6a7b01-16ee-42cd-9c5f-c3d5a78f604a,c1c7c8b1-1c89-41ef-a032-ee8bd030bf20,c3,c1,3375,?,p3,
1769760699.0695772,CREATED,f79622e1-374c-4308-b5b7-e7af9a352ec0,6374b934-cd19-442d-821d-e22c1aa96ca4,c3,c1,27,?,?,surb={'id': 'f15f2063-92c2-4a82-a823-829f683efd99', 'route': ['p1', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769760699.0734248,RECEIVED,b160f639-e235-4e76-bb4e-97c198c4b009,97664024-8046-42e4-af70-cad3f68715df,c2,c3,27,p3,?,surb={'id': '59f73457-98af-4192-86c5-62f2b837ca43', 'route': ['p3', 'e12', 'i6', 'x11', 'p2', 'c2']}
1769760699.0853105,RECEIVED,55f0a58b-8bd4-47d6-bc87-bb18554cbabc,d217542e-d04d-4808-9b07-065f8593364a,c2,c3,26,p3,?,surb={'id': 'ed70844c-8914-469d-97bf-0cea5004ace9', 'route': ['p3', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769760699.1557882,SENT,d699b6a7-41d1-42a1-b4f9-aa44333b2978,1a079bd9-196b-40b3-9fe6-3d45b889a2ca,c3,c1,3359,?,p3,
1769760699.155889,CREATED,b39b0123-d4ca-4c7e-891f-c2ea54599dcb,6f571328-96e7-4f22-bd42-8ed375ccadb8,c3,c1,27,?,?,surb={'id': 'd03275b5-5ea7-4af7-82ec-9a35f983d6f4', 'route': ['p1', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769760699.2460978,RECEIVED,b7772c4c-40f9-4a0b-86d8-e07b61267344,570a72b9-79dd-47a8-b928-bdf9e568bcad,c2,c3,27,p3,?,surb={'id': '5286495c-2f6e-44ff-941f-a901ed7df1a2', 'route': ['p3', 'e12', 'i3', 'x1', 'p2', 'c2']}
1769760699.9243836,RECEIVED,ae20be03-51f3-46b8-90f3-6aacba2c05d4,e7941d2b-83b8-4eed-920f-6223008d1029,c2,c3,27,p3,?,surb={'id': 'a0286a22-d2c4-4eb9-aaa1-065e731506a1', 'route': ['p3', 'e10', 'i4', 'x11', 'p2', 'c2']}
1769760700.3372273,SENT,9bc6b15c-17ac-4cca-8c19-cc0c7a469dec,bcdc81d5-9d1a-49ff-b63c-46b284b847e7,c3,c1,3372,?,p3,
1769760700.3373847,CREATED,5f4ddbf5-cf17-483c-a917-d2a1171cef4c,e7e6a802-60b3-40da-8f22-3ba0785fa3fc,c3,c1,27,?,?,surb={'id': '1a0e3d3c-f381-4ea0-ac73-4e2bb62e5b83', 'route': ['p1', 'e2', 'i3', 'x2', 'p3', 'c3']}
1769760700.3897746,SENT,ecab0ecf-dc9c-440f-9b06-77225b846b73,cf53a484-9641-40d1-8d9c-a8615d0bf27a,c3,c1,3389,?,p3,
1769760700.3898323,CREATED,4172ca0d-b19c-4a2b-a110-569260150861,cc59508c-e326-45dd-96fb-719afe0e675f,c3,c1,27,?,?,surb={'id': '40fdcabc-1f15-4291-90bb-10902268e07f', 'route': ['p1', 'e3', 'i5', 'x2', 'p3', 'c3']}
1769760700.6159606,SENT,2a34dfc1-30d6-4518-b971-81de75dbdcc9,257cef80-794e-4885-ae7c-d22401f2ec7d,c3,c1,3399,?,p3,
1769760700.6161516,CREATED,a70b84e2-4abb-459d-94cf-bc00185f550c,e1162e63-742e-4f56-bd21-2ffbfb709272,c3,c1,27,?,?,surb={'id': '1cd31088-01a1-4964-9fdc-6027a7e79ad5', 'route': ['p1', 'e6', 'i11', 'x10', 'p3', 'c3']}
1769760700.7363417,SENT,a2401043-e095-4e51-ace6-80c6c82b77c2,86f6ce82-8c7b-4c6d-b2e1-502187ee6a61,c3,c1,3387,?,p3,
1769760700.7364433,CREATED,d46234f5-80bb-4296-b905-80c909be1c86,760ce59f-cd68-4be6-a7bc-9beeac2617e8,c3,c1,27,?,?,surb={'id': '3476627e-bdaa-453e-9dc2-81b320efc781', 'route': ['p1', 'e5', 'i2', 'x9', 'p3', 'c3']}
1769760701.3658059,SENT,c6d901d1-6191-4b14-8cf7-52dd5193883e,016367ed-089f-4f1c-8157-d0161c90575b,c3,c1,3396,?,p3,
1769760701.3659391,CREATED,17e18ac0-e663-430a-b8ab-ddaeb0128970,fb371a2b-987b-4bba-a01e-9cba981409ec,c3,c1,26,?,?,surb={'id': 'fa347c4b-a019-4a8e-ae69-efc555a3fbd0', 'route': ['p1', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769760701.7732127,RECEIVED,88f47982-cf7b-4523-8830-9dc928ba32dc,f9537a68-676f-42bd-a7b2-09703b377d66,c2,c3,27,p3,?,surb={'id': '0c747511-9771-47a7-8e1d-2ff7018464e0', 'route': ['p3', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769760702.1035357,RECEIVED,19d6cba5-0ef0-4097-9ce2-bd007913a549,e0fe459e-35ca-4b8d-b855-cc48e44c69d2,c2,c3,27,p3,?,surb={'id': '7644fd75-82d3-4cf5-8f03-e9ebb3b9e8de', 'route': ['p3', 'e12', 'i6', 'x6', 'p2', 'c2']}
1769760702.1258545,SENT,aa25a0ac-8b35-4111-be12-35343e9c5566,2b77e45c-c563-42dd-94b8-3381d15a0d36,c3,c1,3359,?,p3,
1769760702.1259837,CREATED,d0fa7178-209b-40d4-b0e1-8dd1e16eebc3,ffe34f9f-18ed-4e63-9a37-9783cc8691d6,c3,c1,26,?,?,surb={'id': 'a6aed99d-ed51-4eec-97e4-ba0fba41bfea', 'route': ['p1', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769760702.1558194,RECEIVED,8e51d1f5-562d-49c9-b52a-00104efd1acc,1cd8574b-d96a-4c36-9f85-1bf3c8e7846f,c2,c3,27,p3,?,surb={'id': '3d36be1c-0dfa-4c84-98d4-9aba169cdbba', 'route': ['p3', 'e6', 'i5', 'x3', 'p2', 'c2']}
1769760702.362259,RECEIVED,7e87ae82-cd3c-4204-804b-b05013fada87,fa4c43ea-27af-4b56-83d4-29e3235a079f,c2,c3,27,p3,?,surb={'id': '25728277-193c-4cf8-b5c1-89e293c83989', 'route': ['p3', 'e2', 'i9', 'x12', 'p2', 'c2']}
1769760702.4971952,RECEIVED,1b925038-21d6-4a6a-9afa-b96f6625bc3f,ad66e15d-a69f-43bb-bab9-10a406bff44e,c2,c3,26,p3,?,surb={'id': '44a73862-a7e7-464b-ae1a-f09d6d1ec939', 'route': ['p3', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769760702.5368645,RECEIVED,e85c694d-1956-4ba4-98f8-5d9c50432377,87d9263b-08d8-4552-9244-a791e5de5d81,c2,c3,27,p3,?,surb={'id': 'ff5e1fcc-0700-4f8f-8750-fe72c8ba5e7b', 'route': ['p3', 'e1', 'i6', 'x3', 'p2', 'c2']}
1769760702.54498,SENT,d35b7d5e-a964-4719-b0b6-f2bd20fc47b3,4840745d-c0e5-4c1e-a6ab-c25cb3f16458,c3,c1,3387,?,p3,
1769760702.545145,CREATED,dcf260ed-2e1a-4f08-87f0-c0d445c16930,ca0fa8f7-1737-429f-8846-811adaa76894,c3,c1,27,?,?,surb={'id': '320d8082-536a-4919-a0a4-95af45cfe55c', 'route': ['p1', 'e7', 'i10', 'x4', 'p3', 'c3']}
1769760702.6719067,RECEIVED,ebe73c2f-ee37-4e53-9236-f71e6cd70fec,26411dc7-2224-4cc9-bc85-0017284755e4,c2,c3,27,p3,?,surb={'id': 'ec878572-f2bb-43e7-939a-0f55e33b83b9', 'route': ['p3', 'e10', 'i3', 'x4', 'p2', 'c2']}
1769760702.8328168,SENT,7db09f6c-f66b-4605-884c-d0e81d2b589a,1a8af715-5d4d-4af1-8528-624051ae523e,c3,c1,3377,?,p3,
1769760702.8329635,CREATED,8b2ff792-89d4-45e4-836d-87c103809759,2349c489-0dca-4e8f-aa7e-3013d6eb6c10,c3,c1,27,?,?,surb={'id': '190bbb86-d275-49b5-922d-7feca44b75d5', 'route': ['p1', 'e2', 'i3', 'x6', 'p3', 'c3']}
1769760703.1146371,SENT,a8eb45f5-acba-4548-99ce-f888149089ea,17c9f54a-feaa-4190-84f6-8b9c706e465f,c3,c1,3371,?,p3,
1769760703.1147723,CREATED,bd2f919a-d402-4504-aed5-2b567bbe6220,3d81460f-4853-44d0-8811-fef9fa4c60b6,c3,c1,27,?,?,surb={'id': '3b77b038-4b33-4871-8567-868e226fb035', 'route': ['p1', 'e1', 'i12', 'x9', 'p3', 'c3']}
1769760703.2307098,RECEIVED,5b9bcd70-49fa-4304-b3f0-34d0ef651872,6e1c2597-cca2-4f96-a5ee-4d2e08d769b2,c2,c3,26,p3,?,surb={'id': '16090dab-2008-46e1-a6f2-4670f219a76e', 'route': ['p3', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769760703.3449855,SENT,86e413be-4e18-4faf-96e8-ba81a2164459,eda8f0f1-a5d6-4e1f-a134-b63da04aabcf,c3,c1,3397,?,p3,
1769760703.3451607,CREATED,ef1f80d2-e779-4cf2-a6d6-4d89e8aefc58,b4d5094c-600c-47ee-8bf0-f07e0aff415e,c3,c1,27,?,?,surb={'id': '4b009e97-cfa4-4163-9c96-8fece051f960', 'route': ['p1', 'e7', 'i9', 'x10', 'p3', 'c3']}
1769760703.3531735,SENT,07cc2604-87b6-4c85-acda-0960ae0171fb,ee4a001a-103f-4af6-84fb-c44e84dcaef6,c3,c1,3389,?,p3,
1769760703.3533072,CREATED,4997ef86-9a76-43a5-8cb4-d7f27c21ecd9,e453fb53-30c1-4f08-9e5c-7e7671edb685,c3,c1,27,?,?,surb={'id': 'f76d865d-a8ec-4db2-b25b-fe0d6bd41ec9', 'route': ['p1', 'e5', 'i4', 'x5', 'p3', 'c3']}
1769760703.6852498,SENT,303435aa-172f-493f-ad91-96b018756bcb,d2fde5ed-4d71-4e91-a59f-78a7854fd840,c3,c1,3399,?,p3,
1769760703.6853235,CREATED,3c4b2789-bfa2-45a6-b434-2613f26fe6b2,7f7409f5-f89b-4395-bd5f-50c8ffe79fc3,c3,c1,27,?,?,surb={'id': '51314424-a2d0-48b7-bcb6-acc1658ae9bb', 'route': ['p1', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769760703.9823656,RECEIVED,602c1420-67a2-43cc-ab5b-578bead4fd4d,f28ac680-f63b-4346-8d45-742b4c099754,c2,c3,27,p3,?,surb={'id': '84a49a97-6654-41e0-8af7-1cbc76f2563f', 'route': ['p3', 'e6', 'i10', 'x7', 'p2', 'c2']}
1769760703.9983242,SENT,62a9bd22-af36-4536-803c-2bd3ddf7faee,c8b57cd6-2914-49da-8591-85ea48b4114c,c3,c1,3367,?,p3,
1769760703.999584,CREATED,825da599-5119-47dd-a2b0-a7343ec3cca6,6136b916-ea0e-4e7d-b97b-a80871071673,c3,c1,27,?,?,surb={'id': '1d50c52c-f654-4048-a6cd-9c26658d991e', 'route': ['p1', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769760704.0581312,SENT,db83583e-6b73-4a4c-b3b7-17ae3df27997,dbd73ac8-60b5-48a8-a90c-1a9d6ee3edf8,c3,c1,3396,?,p3,
1769760704.0582356,CREATED,1494a76e-031d-4b72-b4a6-d832194a5162,c31412df-4b36-4af9-8257-168b08c3914a,c3,c1,27,?,?,surb={'id': '6d1749c7-04a4-4995-9bae-6651f64dca7e', 'route': ['p1', 'e12', 'i6', 'x10', 'p3', 'c3']}
1769760704.1526241,RECEIVED,b9fb4b95-3c07-47ce-8f5c-daf3f0b01636,e74fe6d8-1f8d-42a9-b632-dc5843245d1f,c2,c3,27,p3,?,surb={'id': '1292d104-2dd6-48f8-b4ce-02d01962297a', 'route': ['p3', 'e11', 'i10', 'x12', 'p2', 'c2']}
1769760704.2086654,RECEIVED,a1379214-822f-499e-b817-91f31d32ed4f,c9192fbd-46d6-40e1-bd0a-e00cc40af1c5,c2,c3,26,p3,?,surb={'id': 'd2523479-1da4-488f-96c3-610662d24e24', 'route': ['p3', 'e8', 'i11', 'x4', 'p2', 'c2']}
1769760704.4339225,SENT,ed8455b3-6e06-4232-943f-4917d751896a,81d43d11-c89d-485b-be2f-08e6e92e30c4,c3,c1,3379,?,p3,
1769760704.434847,CREATED,f2f4a540-45da-44dc-bc25-167c88e023f5,84bb4dec-3461-4ad3-b7f5-d264f8e0e2f3,c3,c1,27,?,?,surb={'id': 'aa8e6967-b5e3-4bc0-97de-d3d5198162cc', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769760704.979982,SENT,4d29ace2-3933-4b9c-811e-3f104bb1e34e,6e98ab7c-c2ec-4fc4-964b-98a58dcb35ab,c3,c1,3380,?,p3,
1769760704.9801633,CREATED,ee68d0f6-71b3-4560-aa02-6a336760a3f2,2e01d270-68c7-4c39-910a-3973746a6116,c3,c1,26,?,?,surb={'id': '5123f2f8-5c20-4c2e-8185-6d98d7656e3f', 'route': ['p1', 'e9', 'i4', 'x4', 'p3', 'c3']}
1769760705.0097272,SENT,ca441244-5706-4f69-8650-d3647f70b235,35453e23-d2fd-4eef-974f-bfeb918b8026,c3,c1,3371,?,p3,
