timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760424.8214777,SENT,babb6ea0-63d5-4ab8-8492-12935c3968bc,34d75a5a-ae5b-4e4b-a538-2076664b2a7d,c1,c5,3360,?,p1,
1769760424.821585,CREATED,1eae9ca4-6093-4d53-91e0-2ea0069c44d7,095f22e5-9aa1-474b-915f-6808f58facba,c1,c5,27,?,?,surb={'id': 'cee1e74b-4847-49bb-9274-e8357c758a45', 'route': ['p2', 'e10', 'i8', 'x9', 'p1', 'c1']}
1769760425.0118442,SENT,1d8db04a-8bb8-4fee-86d4-3f19b4d6aec3,2a52d36c-f442-4582-bf8f-c89fda8d049f,c1,c5,3364,?,p1,
1769760425.011955,CREATED,3a2f4256-296e-4e03-b36c-e7dac9cf9626,c721c0c6-619e-4018-a369-e7d33d699664,c1,c5,26,?,?,surb={'id': 'fe12818e-bc6a-4a81-b9d0-db069b047667', 'route': ['p2', 'e9', 'i1', 'x9', 'p1', 'c1']}
1769760425.051883,RECEIVED,7e742757-a3be-4853-8258-27315ce266f4,d015d2be-87d8-4582-81cb-ce828b868431,c4,c1,27,p1,?,surb={'id': '538a8179-c83e-4c96-a324-7707b318cb05', 'route': ['p1', 'e3', 'i4', 'x4', 'p1', 'c4']}
1769760425.0692313,RECEIVED,e41505d5-93b3-4fee-8bf9-042321068819,3ed7b6da-03e6-4e68-aee1-bf919f3dfca5,c4,c1,27,p1,?,surb={'id': '87e26e55-1e58-42f5-ab02-2c7b70e7b9cb', 'route': ['p1', 'e3', 'i8', 'x3', 'p1', 'c4']}
1769760425.2709324,RECEIVED,4518f215-4cbd-4f2b-a765-de1e77072af9,3893bad1-9dfc-4af5-908b-a4b27af29a8e,c4,c1,27,p1,?,surb={'id': '27dd34f6-5c37-42ca-93fc-711248b65907', 'route': ['p1', 'e7', 'i6', 'x4', 'p1', 'c4']}
1769760425.332739,RECEIVED,59b524f5-5517-4396-a59e-a8e7bf74ba97,b3c4a8cf-d0bd-4214-b7eb-4f18e775265b,c4,c1,27,p1,?,surb={'id': 'c6bacb96-d3d0-471b-8dc9-b068392fba83', 'route': ['p1', 'e12', 'i6', 'x9', 'p1', 'c4']}
1769760425.3453171,RECEIVED,9af73ccd-4470-4d7f-abe3-c9e89c7e08a8,9a3be3c1-aeda-4145-8690-e40f2f88803c,c3,c1,27,p1,?,surb={'id': '37351890-18ae-4b38-a864-d48797c5ef10', 'route': ['p1', 'e10', 'i11', 'x6', 'p3', 'c3']}
1769760425.3564918,SENT,ca8c4cae-1441-4276-8145-b42353e70ae8,6d77b734-3f4b-45fa-9f83-e376d5ed0692,c1,c5,3384,?,p1,
1769760425.3565998,CREATED,f78d0d95-909e-497c-a3a9-73185fed5500,a7163616-bc01-4114-8d76-6e5661d771da,c1,c5,26,?,?,surb={'id': 'fb8d98fe-7e43-4f6f-ba5e-0274a7d26bad', 'route': ['p2', 'e5', 'i7', 'x11', 'p1', 'c1']}
1769760425.4697561,RECEIVED,1a472246-a26a-4be8-a7fb-bb7622f6d5e0,2cea5560-5a17-4a06-af50-b6f5c9f06857,c3,c1,27,p1,?,surb={'id': 'b2db1191-d648-4653-9037-5832e4e1ac5b', 'route': ['p1', 'e2', 'i5', 'x9', 'p3', 'c3']}
1769760425.6315088,RECEIVED,d9ca936c-4cfd-4991-ad30-e858dd85067b,5887ae50-921b-4339-a7c6-f3d1c63862d7,c4,c1,27,p1,?,surb={'id': '48b87c88-063d-4ece-a3fa-17baab1ceba3', 'route': ['p1', 'e3', 'i2', 'x1', 'p1', 'c4']}
1769760425.684879,RECEIVED,2cec6fb0-867c-4e9c-a5cc-9fe307e0c5bf,7d9edce6-2f73-4826-a50c-db9c5af2b4d8,c4,c1,26,p1,?,surb={'id': 'e84cc625-3ffd-401d-a74d-0a5f1fb3da01', 'route': ['p1', 'e7', 'i3', 'x12', 'p1', 'c4']}
1769760425.8387666,RECEIVED,6994f882-1f91-48ab-b5e6-960d9602bcc3,86a88d5a-6f1d-493f-a91e-ceb31e242cc2,c3,c1,27,p1,?,surb={'id': '99757b9a-a20c-49f7-8f98-28041ba28a21', 'route': ['p1', 'e12', 'i4', 'x1', 'p3', 'c3']}
1769760426.0037096,RECEIVED,3814680b-5dca-49ad-95fe-7278e50f6dc7,e78452c1-8744-4a81-bc74-4751427cd6f6,c4,c1,27,p1,?,surb={'id': 'e51b8761-7e37-40db-abe3-74fd0c7a51ca', 'route': ['p1', 'e2', 'i1', 'x9', 'p1', 'c4']}
1769760426.0240254,SENT,7c4570c9-2504-44c1-bd10-1982eff7a51e,dd2a67ce-9f95-4015-b1ae-b648d93441a0,c1,c5,3375,?,p1,
1769760426.0242016,CREATED,2df2e7a7-ea7f-47fd-9bbd-2f9c847b4cf0,07f36267-8309-4227-858b-f9b8e0c77b4a,c1,c5,27,?,?,surb={'id': 'cafb7e21-1b43-488d-881b-b5c14bac5ace', 'route': ['p2', 'e8', 'i2', 'x2', 'p1', 'c1']}
1769760426.1963484,SENT,6f19a539-51c0-4695-b865-e0b26fec6388,a0aa163e-576f-4d1b-9794-2eecc14b427c,c1,c5,3393,?,p1,
1769760426.1964505,CREATED,563801ae-dcae-474c-9008-c40a77d92288,72a46137-d153-4755-83cf-3cbbb51e720f,c1,c5,27,?,?,surb={'id': 'f8f8e794-f0df-46e4-a85b-e39e8671f234', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769760426.2732997,RECEIVED,3048c858-6333-40be-ac5f-6e3b4e23ff06,5304d205-1aa9-45b7-8747-2a0b5dc9c5be,c4,c1,27,p1,?,surb={'id': '5125b2a7-a376-434f-9ec4-770bff89ed7f', 'route': ['p1', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769760426.3041847,SENT,186adbaf-b4db-41eb-83b2-00507e816317,3a57c916-ce6f-4583-95fd-9ea6ffed0e1c,c1,c5,3387,?,p1,
1769760426.304286,CREATED,45fa32d2-e52d-466f-9401-781c05ca0360,7a5dd2af-bccd-46e9-941a-6608d03d4645,c1,c5,27,?,?,surb={'id': 'ec962ceb-9325-4b3b-b86c-a5c7372772ec', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c1']}
1769760426.3299208,SENT,52046db4-a842-47a4-88d6-813c91f8b4ce,2c20a8ab-4ad2-4213-976c-48331275916a,c1,c5,3384,?,p1,
1769760426.3300223,CREATED,30fa54d6-ac5d-4e63-8c7d-3afd20c1ec16,65680601-8c31-4c6e-bfff-d16012b0cb5c,c1,c5,27,?,?,surb={'id': 'd31defca-65f5-4c33-99ce-0304ec124647', 'route': ['p2', 'e10', 'i3', 'x3', 'p1', 'c1']}
1769760426.3371518,RECEIVED,b49ac3e8-4f4e-4115-8fb3-44c49a678c4c,d1ab80ee-cf5a-4343-bf08-c53331502529,c3,c1,27,p1,?,surb={'id': '56a21d95-e994-40d7-affa-7ec4d1b89909', 'route': ['p1', 'e12', 'i4', 'x10', 'p3', 'c3']}
1769760426.3592143,RECEIVED,9175972c-39aa-465d-8999-d676ce3033c2,30a18ec3-1379-46c1-bc4f-cfe2a74cfa85,c3,c1,27,p1,?,surb={'id': '46b57b6e-077e-447c-b3f8-d9fa37f971cb', 'route': ['p1', 'e11', 'i5', 'x5', 'p3', 'c3']}
1769760426.4465528,RECEIVED,6251fcea-63df-4775-a7c7-d7f6bbde704c,5d637411-4bad-4dec-baef-d2681601f1a7,c4,c1,26,p1,?,surb={'id': '75e9f12c-21fa-41e6-9c5f-5e49f1e16fa1', 'route': ['p1', 'e6', 'i8', 'x12', 'p1', 'c4']}
1769760426.5412617,RECEIVED,d73871a4-6c0b-408b-aef4-097d6dbd1f35,e7592550-5b8b-4b34-b3e8-19e61a8bfc57,c4,c1,27,p1,?,surb={'id': 'c64a5142-afce-430a-b07c-d05025eb5e61', 'route': ['p1', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769760426.6070342,SENT,787b7f04-fc49-4be3-ae57-b585ebc11fbe,3811786e-cb79-4985-ad0b-40b057086e75,c1,c5,3379,?,p1,
1769760426.6071613,CREATED,83423bde-1e85-46a9-9025-fa76a4b7cab6,e7016a47-980c-4a76-81f2-94fca3836d20,c1,c5,26,?,?,surb={'id': '0f366459-121b-44e6-9e86-2cf390e45d5e', 'route': ['p2', 'e2', 'i8', 'x4', 'p1', 'c1']}
1769760426.7445166,SENT,4be4dc34-f129-41a9-8456-6d77b3bc5227,7e2c64ef-b248-476a-94b2-f60d04e035ba,c1,c5,3373,?,p1,
1769760426.7446284,CREATED,733e9278-479a-4ee8-ab44-c0205c0aa8e4,35aaed0e-2aa6-407d-8947-017e7acc288c,c1,c5,27,?,?,surb={'id': 'fb39d058-b182-4e3b-b1a0-a4031e0ded04', 'route': ['p2', 'e4', 'i4', 'x5', 'p1', 'c1']}
1769760426.7729986,SENT,31f1337c-6cfe-4851-860f-f336fe803dda,c4fb3a1a-af7c-4daa-aeb9-10b12110ee78,c1,c5,3375,?,p1,
1769760426.7731228,CREATED,07d8d293-c487-4fec-ae0d-9b59935d1636,a6d535cc-7d54-4c68-a7b4-22713f4616cf,c1,c5,27,?,?,surb={'id': '1c1aeabb-a751-4954-bfe7-6ddf64892fad', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c1']}
1769760426.7951956,RECEIVED,3ec71961-8ae1-4032-97ec-2b78be072ca6,0012fde1-5a40-4938-8ef2-4206127d15ab,c4,c1,26,p1,?,surb={'id': 'e198c4a4-8fd7-4168-b131-8d6607da574f', 'route': ['p1', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769760427.0655,RECEIVED,f2ca0e3b-2778-45ae-97db-2809e6d89278,828178d9-a715-498d-a64f-ed6da0cf7e92,c3,c1,27,p1,?,surb={'id': '870d3850-6cda-40b4-af66-ecc03b3cfafd', 'route': ['p1', 'e4', 'i5', 'x7', 'p3', 'c3']}
1769760427.4772696,RECEIVED,8f2c8295-4541-4933-9908-da5ff0612c48,0afe5f8f-bcff-4285-b430-ea10eaa7484a,c3,c1,26,p1,?,surb={'id': 'b396c63b-b093-47d7-9f87-d380d59cdf65', 'route': ['p1', 'e9', 'i10', 'x2', 'p3', 'c3']}
1769760427.7458973,SENT,928615b2-ec5e-44d9-8aba-afb5b15a14bf,9e576001-7858-42cc-8492-2cdbb73fb93a,c1,c5,3376,?,p1,
1769760427.7459974,CREATED,649c41e3-c50a-43f5-8e52-1e15d5c5465f,1493e08d-4e9a-4e7e-b4e1-e8ea0b28ac88,c1,c5,26,?,?,surb={'id': 'c343182e-0b9d-4704-84b2-d55bccbbcb82', 'route': ['p2', 'e10', 'i9', 'x8', 'p1', 'c1']}
1769760427.8139958,RECEIVED,20bfae27-c81d-40ef-a15e-136672136607,ba3daede-f026-4dfa-ae5e-6e3e513ca821,c3,c1,26,p1,?,surb={'id': '8253ecb0-784b-4c46-82b6-2bad0f18bb7f', 'route': ['p1', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769760428.001952,RECEIVED,efca678c-cbbf-472b-aded-bb2ca7d8c282,57922595-3971-483e-9ba0-8194ef3a1e0e,c3,c1,27,p1,?,surb={'id': '85d3dcf4-4d7d-40e7-8f3f-e6186862f542', 'route': ['p1', 'e3', 'i4', 'x3', 'p3', 'c3']}
1769760428.0653617,RECEIVED,38c34b15-8f44-46b4-8a81-0b6ca598c25c,9a2b7e87-5243-4ef0-b308-7f0a83277662,c4,c1,26,p1,?,surb={'id': 'b4de015c-8f29-42f5-a291-2a92a1efd67a', 'route': ['p1', 'e4', 'i7', 'x6', 'p1', 'c4']}
1769760428.109618,SENT,88431ec7-6518-4a79-be9f-c6118163e637,8f3ae306-194d-4c13-bff1-4840c52127d1,c1,c5,3388,?,p1,
1769760428.1097136,CREATED,f1b8bf6f-0468-46e0-89be-c2935aaad85e,fda3cc58-2de9-4511-834e-2b287c9ede4f,c1,c5,27,?,?,surb={'id': '7dc8d3c1-9029-4fe2-aff1-02b372a5c424', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769760428.1244361,RECEIVED,73da67cc-76d0-469b-8d5a-8ab09eb7685b,aa017235-b3d1-4bd8-9bc9-9db99de3929e,c4,c1,26,p1,?,surb={'id': 'da222096-898b-4508-b14a-fc7a56d2a923', 'route': ['p1', 'e3', 'i4', 'x3', 'p1', 'c4']}
1769760428.1691704,RECEIVED,0e402c2d-7dd7-41f6-aca4-e837e5f8097a,9bbacbc7-4bbd-46a2-9f74-c675a1edaf58,c4,c1,27,p1,?,surb={'id': '33dcf117-13aa-4228-b3a5-b79137949642', 'route': ['p1', 'e7', 'i11', 'x12', 'p1', 'c4']}
1769760428.4462771,SENT,56200c20-57fd-4871-91ed-a89e0021d311,ecde41fe-2a64-497b-988e-d68d3df0f7f8,c1,c5,3392,?,p1,
1769760428.446429,CREATED,2993bd89-de25-4ebd-b2b0-7476a7647b0d,64eba105-3296-49bf-8a06-03dc64779a26,c1,c5,27,?,?,surb={'id': 'dcedc8ce-156b-4296-a67e-ec579377e30b', 'route': ['p2', 'e8', 'i7', 'x11', 'p1', 'c1']}
1769760428.5057054,SENT,3566536f-050a-433e-ae9f-35827077a7b6,6dc2ffbd-9db4-4629-ac0b-72b5bd7444aa,c1,c5,3400,?,p1,
1769760428.5058386,CREATED,302488fd-2b14-41b0-bb4e-b2f0d3a5ea1b,00f96ed9-c9e6-4759-b2db-e2a2e12a82e6,c1,c5,27,?,?,surb={'id': 'ee27cdec-4463-40b2-9fda-02b48080a109', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769760428.699223,RECEIVED,e1c65e90-5818-46f2-b010-5e72d23546ad,33925df1-bdc0-498d-8994-9f12d550376c,c3,c1,27,p1,?,surb={'id': 'f6ee3cc9-f872-4290-87e7-e734b8dc868e', 'route': ['p1', 'e1', 'i9', 'x8', 'p3', 'c3']}
1769760428.7967873,SENT,22c72413-ed8a-4723-95d7-31b01c1fc059,d118924f-108b-4ad1-aaa9-f5ac1ac91786,c1,c5,3375,?,p1,
1769760428.796922,CREATED,465d3f1f-23ff-4323-9a3e-439997da0a30,390c97bc-d1fe-4a0d-be41-fbe0d465bd55,c1,c5,26,?,?,surb={'id': '7b5f510a-0712-4b13-9d12-6ad74608eea4', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769760428.944423,RECEIVED,03deaa3c-2049-4938-8ea7-b486b9861797,1ecd3f6c-e328-4bcb-ab2e-812a2ca92e52,c4,c1,27,p1,?,surb={'id': '4e038bcf-67e4-4903-a66c-fbe13f4297f1', 'route': ['p1', 'e12', 'i3', 'x5', 'p1', 'c4']}
1769760429.0112772,RECEIVED,936b23c5-54be-4709-8d4c-82f0a44ade89,b0586fed-d91f-4381-b486-fc2036fa08c2,c3,c1,26,p1,?,surb={'id': '5b0ce47b-8bbf-45b9-8f1e-60d0cc254c83', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769760429.0332909,RECEIVED,2a261963-e1a3-4cc4-b150-1b32c2e0cd51,62e51713-6ad4-4048-8ea5-6953d05cdede,c4,c1,27,p1,?,surb={'id': '4af2eaae-d394-4ad4-baae-d27b4d2eb03a', 'route': ['p1', 'e5', 'i1', 'x12', 'p1', 'c4']}
1769760429.0441835,SENT,ca2550db-ea66-4759-b5bc-22f183ceff10,3f11e69c-8818-4451-8f33-15ad65f8ba92,c1,c5,3383,?,p1,
1769760429.0442758,CREATED,5bd560a1-3897-48b2-a275-2f8cd2417ecd,ef52e9f6-cb47-4c79-8ece-114e73e01a6a,c1,c5,26,?,?,surb={'id': '5448ebc3-a4f3-4466-8814-30bec4c94a4c', 'route': ['p2', 'e4', 'i7', 'x4', 'p1', 'c1']}
1769760429.052663,RECEIVED,64d3980c-d51c-48fc-aa91-085b4eb1e20f,c1344d93-e0ef-466b-abe8-7a77c4e5f152,c3,c1,27,p1,?,surb={'id': 'f5d72475-7363-4e8f-a111-bf701058e181', 'route': ['p1', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769760429.0578969,RECEIVED,291d8572-6f5f-4b92-985e-cb3e4a70db85,69a642d5-a806-4398-8006-3c791fcf4235,c4,c1,26,p1,?,surb={'id': '8a95f564-42bc-4cb7-a6b0-1fc59522bdbc', 'route': ['p1', 'e4', 'i11', 'x2', 'p1', 'c4']}
1769760429.1987228,RECEIVED,c1ed3b47-76c6-4830-985c-964fa4bd8a49,d4bdd684-e389-40d1-8e35-84931599f935,c4,c1,26,p1,?,surb={'id': 'cd51bcc2-0ff1-48b2-928f-f8a18512bf6e', 'route': ['p1', 'e2', 'i12', 'x7', 'p1', 'c4']}
1769760429.212782,RECEIVED,4403901c-40d9-4750-bfb3-6b5b3514eae8,c2ec9e67-f003-4d4d-8ffc-e56646c9d98b,c3,c1,26,p1,?,surb={'id': '2e9e3dd0-a919-4dbb-a38d-384dc5060955', 'route': ['p1', 'e5', 'i12', 'x9', 'p3', 'c3']}
1769760429.2884202,RECEIVED,69ca3602-894c-459f-888e-bd0cdc49e663,34005eb5-d680-4cc1-91e5-66f4572727e2,c3,c1,26,p1,?,surb={'id': 'f8393cdb-cfbb-4c85-b97e-adaaf5b87578', 'route': ['p1', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769760429.3328638,RECEIVED,5a5f10c2-a171-4698-830c-6fc1e21857b3,dce83ec1-1fb6-437c-979b-8aab36108bba,c3,c1,27,p1,?,surb={'id': '5104a299-8eef-4b30-b0a8-a43ace0238aa', 'route': ['p1', 'e8', 'i7', 'x12', 'p3', 'c3']}
1769760429.3695948,RECEIVED,cc890b8a-6873-451d-a54c-d84c347cf9cc,3d057bf4-eff6-410c-89fa-5a9e85f48633,c3,c1,27,p1,?,surb={'id': '27f7cc4a-d58d-463f-9a75-a4810728c5ce', 'route': ['p1', 'e12', 'i10', 'x12', 'p3', 'c3']}
1769760429.4023023,SENT,bdf6d769-3869-43bc-a4ba-412a592e74ba,17eedd4d-bb5e-4afa-ab4e-342c7cd8c87d,c1,c5,3377,?,p1,
1769760429.4023929,CREATED,449ef94a-052c-46cd-94cc-b87c22b88222,8dfb5efb-8874-44c8-b0e6-c381e0db2c56,c1,c5,27,?,?,surb={'id': '3239acc5-ebb0-4c18-bce3-1c24f58d4c93', 'route': ['p2', 'e3', 'i1', 'x7', 'p1', 'c1']}
1769760429.649375,RECEIVED,257558b2-b155-46cd-87fb-9183a27c217f,802da3a2-bca1-4b32-be1f-415427a6172a,c3,c1,27,p1,?,surb={'id': '78f17e3b-ac94-4fa1-9b43-9ffd10c597c9', 'route': ['p1', 'e3', 'i10', 'x6', 'p3', 'c3']}
1769760429.7593675,RECEIVED,c4c5a5f8-094b-46ac-a723-1c8c27d44991,4b8748d3-519f-411f-91c2-738ab983ac3d,c3,c1,27,p1,?,surb={'id': '561823e3-ca38-4ca5-95e5-1f5f711150c5', 'route': ['p1', 'e1', 'i12', 'x8', 'p3', 'c3']}
1769760429.7662895,SENT,fbcefced-dcfc-428c-814a-5c7757d3c919,fd1768a9-f29f-41a9-9602-49d00da80b88,c1,c5,3388,?,p1,
1769760429.7664163,CREATED,aa204afb-fac5-424b-8778-e4a8684e18c1,106ce337-5c3e-4c83-8ae7-f7ab1d726c90,c1,c5,27,?,?,surb={'id': '00f5cd31-d9f5-4511-9f35-f9bb2d38bd41', 'route': ['p2', 'e4', 'i7', 'x10', 'p1', 'c1']}
1769760429.9707417,SENT,f925a711-03a2-476b-9e9e-99c562635fe3,fd582c7c-a34c-4c72-b766-203e4dabfb23,c1,c5,3377,?,p1,
1769760429.9708319,CREATED,6fdcfdf0-174c-45cc-9c3b-5daebb17ab67,84a4aa87-b754-446a-b92a-34087b4fc667,c1,c5,26,?,?,surb={'id': '1941a3e3-246c-4507-91c0-0a3fc65afb54', 'route': ['p2', 'e6', 'i7', 'x11', 'p1', 'c1']}
1769760430.01111,RECEIVED,d93d9235-d40a-431e-afd8-920521a18e70,e49d439e-d3ad-4b24-a23f-acae405d41cf,c3,c1,27,p1,?,surb={'id': '578e15fe-f6c0-491b-97fa-4c525dfdf563', 'route': ['p1', 'e5', 'i7', 'x4', 'p3', 'c3']}
1769760430.0232306,RECEIVED,536a5220-e7ea-4b79-932f-205a55b5ea4e,0a2e4aa6-7622-4f85-9974-3ce94f02c76c,c3,c1,27,p1,?,surb={'id': '460c083f-5260-4037-9269-5eed999d606e', 'route': ['p1', 'e6', 'i2', 'x5', 'p3', 'c3']}
1769760430.3159282,RECEIVED,a26d6ded-7d92-4ea6-af0e-f9e0651ea946,996538e1-fbb8-44ca-ae69-9912a8f86c2c,c4,c1,27,p1,?,surb={'id': 'f64cce86-c1b8-4484-831a-2e8d0e707e84', 'route': ['p1', 'e5', 'i7', 'x2', 'p1', 'c4']}
1769760430.6019762,RECEIVED,ce845777-62ac-4890-97ec-6b0c2c610cda,37a6b17d-e68d-4e6d-af21-c8597b988920,c3,c1,26,p1,?,surb={'id': '5e8e5b55-05ea-4827-a805-9daaa422972c', 'route': ['p1', 'e11', 'i5', 'x12', 'p3', 'c3']}
1769760430.635762,SENT,ec180e9f-0ab7-426b-b763-03e838b19cb9,dd3e4ea7-7b87-479e-87d6-1a3dd3a129f9,c1,c5,3351,?,p1,
1769760430.6358948,CREATED,213abcb6-8094-4279-b0d9-83c868be6033,934a53f1-3359-4d51-b5c0-e7cf767c3b3b,c1,c5,27,?,?,surb={'id': '601bf5e7-0e08-49dd-996f-f713086757ca', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769760430.7043538,SENT,e83edbff-fc14-42e4-bbcb-511e03417e70,a144a570-b30f-4419-9b08-60dacab55f7a,c1,c5,3383,?,p1,
1769760430.704485,CREATED,23373022-7c6e-46f6-a8df-3a589b962989,c060a2c8-ad56-4aa8-b79a-73a428af87a4,c1,c5,27,?,?,surb={'id': '4fa262a5-fcfa-41c9-b5e2-5d2a49bc414b', 'route': ['p2', 'e4', 'i8', 'x6', 'p1', 'c1']}
1769760430.8214576,SENT,ea12f0cd-c48a-4b8f-a3df-a876d2e65399,05b8de0f-be5e-4160-8a00-d83fe1560d5b,c1,c5,3368,?,p1,
1769760430.8215728,CREATED,34b5cc00-04c8-4e01-a0ed-9b4923e9d83d,11817f83-332b-43be-a9b6-fa355e5d9a7c,c1,c5,27,?,?,surb={'id': '63a90a78-8e48-4af5-a3b0-ae133f4bf02e', 'route': ['p2', 'e9', 'i1', 'x8', 'p1', 'c1']}
1769760430.8647916,RECEIVED,2fc9f87c-7cbd-4f8f-9f42-af0e5f1009d5,e9faf1e2-c242-4691-9337-869ae2f67aeb,c4,c1,27,p1,?,surb={'id': '3927c8cb-3382-497d-957a-930abad4451f', 'route': ['p1', 'e5', 'i10', 'x2', 'p1', 'c4']}
1769760431.1800003,RECEIVED,76a40db7-f9c2-41e5-8de3-88f5d222b319,6c453edf-6639-473e-afc1-0f1958ddfdd4,c4,c1,26,p1,?,surb={'id': '90b14cc0-8e41-4142-ac18-d9b98adfe898', 'route': ['p1', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769760431.353395,RECEIVED,48919e30-0323-4c81-8838-f43f621d75b9,f539d9c2-3302-4a27-a044-8883d5726265,c4,c1,25,p1,?,surb={'id': 'aa0336c3-3731-4e95-a750-e3b2e9d0479d', 'route': ['p1', 'e7', 'i12', 'x8', 'p1', 'c4']}
1769760431.36277,RECEIVED,c00087a3-e317-4cd8-9f65-5ca1f13d368c,987dd4d2-c28f-44f2-ab25-36ce312488ae,c3,c1,26,p1,?,surb={'id': 'e25b0ed7-fda3-46a5-aef5-efa0700a0a7a', 'route': ['p1', 'e7', 'i5', 'x8', 'p3', 'c3']}
1769760431.6074154,RECEIVED,6af14678-277b-4371-9e82-5b780d997f6e,cdc1c50e-35e5-4ae1-aa2b-e8f6a8c342cc,c4,c1,27,p1,?,surb={'id': 'ab636b3a-694b-4cfa-a578-5bd13f09a199', 'route': ['p1', 'e3', 'i12', 'x9', 'p1', 'c4']}
1769760431.62436,RECEIVED,762ba24e-1ab2-40b5-8c51-7b148300493d,cfc2117a-79f8-4e2e-b762-f21138603ca6,c4,c1,26,p1,?,surb={'id': 'b4cd9d1c-9fc4-428f-bec4-2bfbae92faf4', 'route': ['p1', 'e7', 'i4', 'x7', 'p1', 'c4']}
1769760431.8429213,RECEIVED,acc29bb4-b431-4caa-96d9-7c9179e2fc58,86e5d754-5d3a-490d-8216-f1df30475605,c3,c1,27,p1,?,surb={'id': '5abffd6a-9916-4e17-8a1b-a7f8538db524', 'route': ['p1', 'e1', 'i9', 'x7', 'p3', 'c3']}
1769760432.1370308,SENT,4396a021-40b3-47f7-a81e-0cd908a18fd0,a9f65a2e-4f68-40ba-8e6c-e61d9aabcaac,c1,c5,3384,?,p1,
1769760432.1375575,CREATED,def46e4d-f10e-4f8c-842b-4dbaa4a3300b,5a941715-4cf2-4235-8371-5366d3a36727,c1,c5,27,?,?,surb={'id': '717249b6-4e9f-4edd-a577-bf4b495b2c69', 'route': ['p2', 'e3', 'i1', 'x8', 'p1', 'c1']}
1769760432.3967805,RECEIVED,407f1894-52d4-4e55-8284-7e37a12f0797,b0e1700b-bae8-4e6f-8442-0b0de803f869,c4,c1,27,p1,?,surb={'id': 'efe0a726-b6f2-4146-af87-0d9afb28d31c', 'route': ['p1', 'e3', 'i5', 'x2', 'p1', 'c4']}
1769760432.4596097,RECEIVED,00aacb43-18e8-42bf-ab20-c2f2965989ad,ce81c511-f596-424e-92f4-0eb8c8eaefef,c4,c1,26,p1,?,surb={'id': 'd14ef7fa-0d33-44be-a243-b64dcc38ccaf', 'route': ['p1', 'e12', 'i4', 'x4', 'p1', 'c4']}
1769760432.540823,RECEIVED,59da2ca4-a7f5-42d6-b9da-b4c3b3635dc1,dc4bc58f-6a63-411c-9f3c-af591065550d,c3,c1,26,p1,?,surb={'id': 'e244e34f-c49c-442f-a39b-d4e0be42ab48', 'route': ['p1', 'e7', 'i11', 'x3', 'p3', 'c3']}
1769760432.5665457,RECEIVED,573c2054-bec2-47f5-a686-0a1f34f8f511,cc92de5a-a501-418d-a811-7849ae4f67df,c3,c1,27,p1,?,surb={'id': '72947640-ac2c-4f1f-ac9a-7983b7ab6f98', 'route': ['p1', 'e6', 'i3', 'x8', 'p3', 'c3']}
1769760432.6539962,SENT,df9e07db-4ff8-4df5-9ed0-5f9dfe17d613,741c8c07-34f2-49d4-b25f-d7acccf2d918,c1,c5,3360,?,p1,
1769760432.6541755,CREATED,bcb0100a-b99f-43cb-b5fe-e9676f0723c8,d75e57a5-721b-49bc-aa67-9cbb9f200933,c1,c5,27,?,?,surb={'id': '3faa3010-48db-4382-ae67-fb4d7c507fe6', 'route': ['p2', 'e10', 'i2', 'x8', 'p1', 'c1']}
1769760432.6695414,SENT,f850851e-de63-4496-bb1e-9187074056c5,541960d6-6f79-4d63-94e5-55a90a11743a,c1,c5,3363,?,p1,
1769760432.66969,CREATED,708b7343-b180-4a2a-8329-d0ce479ca60e,e53d425a-86ac-4da6-89e8-c18d6885bd22,c1,c5,27,?,?,surb={'id': '02413643-5672-4bc1-9abe-c7941c02f7a6', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769760432.8297787,RECEIVED,aca1b5b1-953a-4307-bf51-5c5a1fa400ed,ee852863-19db-41e1-93e1-96307cf0e21e,c4,c1,27,p1,?,surb={'id': '592c9b2f-4a5e-4032-8684-d237ea931c96', 'route': ['p1', 'e2', 'i8', 'x7', 'p1', 'c4']}
1769760432.9713495,RECEIVED,c225cb30-706a-45c2-ab9a-09dde14dac45,8a751948-47c7-4a11-b5c6-f6cc31fd7a32,c4,c1,27,p1,?,surb={'id': '39677b45-6c78-4a85-9742-48351f43dc7c', 'route': ['p1', 'e1', 'i9', 'x12', 'p1', 'c4']}
