timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737431.8438218,SENT,f1c92f93-acb2-44f2-a7de-b4f8a77be508,42cd73aa-0c93-41cd-86c3-f83b4fc00456,c4,c1,3385,?,p1,
1769737431.8439672,CREATED,2c432aee-8178-4745-b921-52ac7e0db047,7febf27d-6d10-491b-886e-7e683ae43cca,c4,c1,26,?,?,surb={'id': 'f890fcc1-221b-4273-ba5c-32b676a3de31', 'route': ['p1', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769737951.1130588,RECEIVED,f5cc5cd0-d612-4c43-87a7-ea712c4e8de5,deeda70a-5353-4716-92d8-ca67656f12e4,c2,c4,27,p1,?,surb={'id': '42ef181f-7f48-49fa-b699-97a0ccff7bbc', 'route': ['p1', 'e11', 'i11', 'x4', 'p2', 'c2']}
1769737951.1418798,RECEIVED,0c30f300-f723-4dcf-b8aa-91ec0dd01195,6cebbed4-c717-4a78-9065-50a52d69cb1b,c3,c4,26,p1,?,surb={'id': '64460ed9-9c40-40d5-9cde-f48a84161d3e', 'route': ['p1', 'e9', 'i9', 'x11', 'p3', 'c3']}
1769737951.4976354,RECEIVED,4e1da737-a0a8-4b91-bf96-4593b524af23,dd6ee5cc-bcb6-405e-b1ac-f12348c63480,c2,c4,27,p1,?,surb={'id': '44fb093c-b35c-48bb-986d-92b5995ee6c8', 'route': ['p1', 'e11', 'i9', 'x6', 'p2', 'c2']}
1769737951.6016243,SENT,9a8541ab-bd12-4bb0-bf78-dec82d9747e3,a1c5ecbd-8cb3-4011-81b3-9e7d226ea6d6,c4,c1,3380,?,p1,
1769737951.6017246,CREATED,60b8fd49-4fa1-40ff-ae39-efe34b1ce7ca,734368f3-b945-47e7-99e3-28958ba3c07c,c4,c1,27,?,?,surb={'id': '8da6ceb8-07a3-4a1b-ac61-51ec155c87ff', 'route': ['p1', 'e3', 'i7', 'x2', 'p1', 'c4']}
1769737951.694873,RECEIVED,6063f265-13df-4555-a66d-6c9a11b5dd8c,1f252c9d-aebb-4f1c-96c5-12fffe21403d,c2,c4,27,p1,?,surb={'id': 'a2670166-2bb4-45d2-a490-ec7322f39583', 'route': ['p1', 'e2', 'i11', 'x12', 'p2', 'c2']}
1769737952.14866,RECEIVED,ccc6f59d-a3c7-4bb9-9423-52c86d9d8843,3afab36b-3f29-4cf2-ac73-9967581ce819,c3,c4,26,p1,?,surb={'id': '37be8a5f-a770-429b-9fb4-356a99203b48', 'route': ['p1', 'e3', 'i2', 'x9', 'p3', 'c3']}
1769737952.2423408,SENT,a95e06c5-2780-48a6-8cce-9fa60cf42eb3,352e5181-f1c2-40d5-88ad-adea37a249c4,c4,c1,3355,?,p1,
1769737952.2424414,CREATED,6d9dddd5-54c2-44e6-94b6-59b0da73b572,af286b9d-790b-4e42-9369-a38673910724,c4,c1,26,?,?,surb={'id': '36cb88ef-4a97-4346-92dc-16e59268942d', 'route': ['p1', 'e5', 'i1', 'x10', 'p1', 'c4']}
1769737952.292335,RECEIVED,0cf611d8-684f-49f7-b0ff-6668488b67db,99f09685-a1d9-449f-98f3-b651412b74a5,c2,c4,27,p1,?,surb={'id': 'bd4801f2-be61-4984-8d31-deb4dd86d099', 'route': ['p1', 'e8', 'i10', 'x7', 'p2', 'c2']}
1769737952.4556756,RECEIVED,e9171bef-7233-45bf-9096-83fc91fd7c76,f6e4322b-85fc-4051-b7b2-812542849b29,c3,c4,27,p1,?,surb={'id': '4d3e31da-8f8e-48d0-8416-8db280a72852', 'route': ['p1', 'e11', 'i3', 'x7', 'p3', 'c3']}
1769737952.571409,RECEIVED,f8b6c024-ba4d-4b38-bcd8-4805cf9ac579,8e17e5af-2e12-4f8e-b3b3-2be297150e89,c2,c4,26,p1,?,surb={'id': '41869681-9128-4876-9fbb-a30101fe9deb', 'route': ['p1', 'e5', 'i5', 'x11', 'p2', 'c2']}
1769737952.592014,RECEIVED,25147968-4edc-4017-9a17-97b271f26dde,bbce48d7-0f72-4d04-a118-63f46fbe1bc4,c3,c4,27,p1,?,surb={'id': 'cf50e9dc-e7a3-4a37-a036-f84b4311b9d9', 'route': ['p1', 'e5', 'i1', 'x3', 'p3', 'c3']}
1769737952.6862137,RECEIVED,184aaebf-2b67-421f-8142-21d14f9d8606,74aa4edd-b99f-4be7-996c-791a48df5312,c3,c4,26,p1,?,surb={'id': '57875f99-567a-4194-9710-c133f210e13d', 'route': ['p1', 'e6', 'i12', 'x4', 'p3', 'c3']}
1769737952.9328332,SENT,55ea0313-fd12-431d-a71d-a8f6d3d5cbbe,3a387eab-d798-4431-a0fc-76a5387abeb0,c4,c1,3396,?,p1,
1769737952.9329097,CREATED,abb38489-7a88-49db-92a9-48a0a6edc967,1c0b7582-4419-44de-9275-489ebb3aad89,c4,c1,27,?,?,surb={'id': '5ea0fdc0-2cfc-48b2-986b-d80517b0f2eb', 'route': ['p1', 'e7', 'i2', 'x1', 'p1', 'c4']}
1769737952.9771814,SENT,cb312f7b-7cad-431b-bdf8-f65166188701,ddf113b5-c76f-4191-8a56-83e99ffe4cb0,c4,c1,3396,?,p1,
1769737952.9772537,CREATED,7b5a4ea2-9c1c-4c23-84a0-ebd32c9827d5,6b9495d3-77b1-4fa6-b32e-6311ec26ab16,c4,c1,27,?,?,surb={'id': '75a5e4c4-b5f9-4ceb-bb54-6dc2c666dd12', 'route': ['p1', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769737953.0048084,RECEIVED,291e0dea-4363-45b8-8cf9-0d75029a5086,21aca9bd-a49a-4a2b-8265-b138779b81e2,c3,c4,27,p1,?,surb={'id': '915bd872-cfae-4611-a351-2dc3b64c33b4', 'route': ['p1', 'e11', 'i9', 'x8', 'p3', 'c3']}
1769737953.0849266,RECEIVED,5ad07eb2-42c7-4f11-b111-11927a0cc44d,5ffeb6af-e546-4b41-987b-20cb3df050ec,c2,c4,27,p1,?,surb={'id': '5dc54744-79bc-47ff-9a47-44a46b14fbaf', 'route': ['p1', 'e8', 'i8', 'x10', 'p2', 'c2']}
1769737953.0997784,SENT,6856de2e-86a7-45b1-9fcb-3cb59c1d22bb,fac9b5cf-3787-4d18-a3af-13544ef25916,c4,c1,3387,?,p1,
1769737953.0999248,CREATED,b0cb1659-8f40-42d4-92c2-ebeda0eafeff,f6844c8b-979c-42bd-bd16-39277ffb41cd,c4,c1,27,?,?,surb={'id': '64dd45df-5cb2-45d6-8478-0aeeffb2c3e6', 'route': ['p1', 'e11', 'i3', 'x12', 'p1', 'c4']}
1769737953.251185,RECEIVED,0e7b7917-4c4a-4019-b389-7ee13c058873,2472d930-edb0-457c-a7e5-2b9252fa1483,c3,c4,27,p1,?,surb={'id': '24603d26-5f08-4fe5-b4af-8258e8254ed4', 'route': ['p1', 'e6', 'i11', 'x12', 'p3', 'c3']}
1769737953.2917173,RECEIVED,8ec3b755-6553-4a97-ad83-0457aacd9140,76b77b30-1fc4-4bb6-bfb3-ba61a53b3650,c2,c4,27,p1,?,surb={'id': '6fab5858-659d-4820-83b2-578a77b32ed4', 'route': ['p1', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769737953.3431647,RECEIVED,4d61de9e-ddab-46b5-b37e-07090c0c500f,c6e852e6-c72d-41d8-958a-b5168c5fb21d,c2,c4,27,p1,?,surb={'id': 'c2fe0697-e4bc-4ea8-9e38-056607a5e200', 'route': ['p1', 'e8', 'i8', 'x8', 'p2', 'c2']}
1769737953.5502186,RECEIVED,e6c0e27b-3c48-418f-ad28-f35c070f7004,a9270013-08d3-4d96-855f-f26f88a6c93c,c2,c4,27,p1,?,surb={'id': '862e2f22-3871-402e-9bff-93634e1d1ad4', 'route': ['p1', 'e3', 'i4', 'x12', 'p2', 'c2']}
1769737953.5870576,RECEIVED,c5e6ddb0-47a9-4bd6-8a14-347f191b5b07,c5fa910d-6742-4531-88f4-de698425b4f5,c3,c4,27,p1,?,surb={'id': '871e5eca-4700-46f5-a94f-7598805ca03c', 'route': ['p1', 'e7', 'i8', 'x6', 'p3', 'c3']}
1769737953.6865373,RECEIVED,f2becdd7-a65c-4663-807f-d06d9afe995d,212d80a0-2c36-4738-83cc-836a3856080e,c3,c4,27,p1,?,surb={'id': '9394a06d-27a3-473d-a446-d49cea66473f', 'route': ['p1', 'e11', 'i6', 'x8', 'p3', 'c3']}
1769737953.822805,SENT,290188b8-f876-4601-a945-e3a61628f64a,4e62ed8f-062a-4717-8474-6f233f44c0b4,c4,c1,3381,?,p1,
1769737953.8229177,CREATED,d0becf7c-2669-4158-81a8-85eb65311496,31783a50-5a13-475c-a334-0bc3a1ca6c11,c4,c1,26,?,?,surb={'id': 'd0ea057d-f154-4bbc-8a66-6db93400d957', 'route': ['p1', 'e3', 'i2', 'x9', 'p1', 'c4']}
1769737953.849564,SENT,47f864c9-1c80-4c72-b819-37d9190469c1,ad2ec7c9-9947-4d81-8794-033ebd35a595,c4,c1,3359,?,p1,
1769737953.8496716,CREATED,c8bbe882-f303-4b47-9da6-1f4185c7fb0c,15a58e25-0147-4474-b7d8-e3b1f6c6a060,c4,c1,27,?,?,surb={'id': 'dd3b1ed2-1417-464d-8e55-e92ed03875d3', 'route': ['p1', 'e8', 'i9', 'x8', 'p1', 'c4']}
1769737953.9305487,RECEIVED,ecd4a2fb-93a3-4b02-a3b5-e23ad7e473f2,36432ad0-7861-45a5-bb8a-e7afd7c2c8be,c2,c4,27,p1,?,surb={'id': '100b1246-544f-4eb9-a972-f140d4083cd8', 'route': ['p1', 'e9', 'i7', 'x4', 'p2', 'c2']}
1769737953.954817,RECEIVED,9d5f20f3-b0f5-4385-a401-0ddff229f201,4e31f2f5-444c-4a31-b2c3-45cf8fa97f1b,c3,c4,27,p1,?,surb={'id': 'e24d4ccb-02b4-4bbc-8398-7103f61f0784', 'route': ['p1', 'e11', 'i7', 'x1', 'p3', 'c3']}
1769737954.0657208,RECEIVED,f1f9ce35-f28d-4d57-9869-dbb14dba5682,fc30f101-fdd1-4b66-8de2-8d6aa9385c5d,c2,c4,27,p1,?,surb={'id': '37653ebc-9fe1-4069-bf3e-9a08f817585a', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c2']}
1769737954.074527,RECEIVED,a117b5e4-d62f-4706-8768-758db4806c7d,c6ea26e4-9f0c-4436-960e-0fa69b4c7a58,c3,c4,27,p1,?,surb={'id': '269086db-1e48-4d35-ac53-a59bbef4d084', 'route': ['p1', 'e4', 'i6', 'x10', 'p3', 'c3']}
1769737954.2385812,RECEIVED,5f9d05f4-37c9-4f2d-b516-43ef3d46f3a8,f7ce45d4-e6ba-461e-ab77-2ba42302f6b1,c2,c4,26,p1,?,surb={'id': '9826d7f2-f7fb-4b39-b37a-57905df089ad', 'route': ['p1', 'e12', 'i9', 'x4', 'p2', 'c2']}
1769737954.4152408,RECEIVED,4722c631-f5e6-4fbe-8b02-d1bfd6f15bfb,a9297155-0e99-48f2-ae32-96520a185849,c3,c4,27,p1,?,surb={'id': '5ce7ae5d-f15b-426e-bd6f-bf894cfc02ed', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769737954.443448,SENT,13dad86d-eef9-4a48-980c-b53cdc3437b2,a4ec933a-8a84-42fc-b6fe-95d7b2a0dfa9,c4,c1,3383,?,p1,
1769737954.443556,CREATED,e55ce63c-5557-47fe-bfdd-52d7cc5f64c3,51b4dae3-dd0b-493d-ac89-cc07755a2d0e,c4,c1,27,?,?,surb={'id': '02d4a559-b454-48b3-84c7-3d97ad7c93a0', 'route': ['p1', 'e2', 'i1', 'x11', 'p1', 'c4']}
1769737954.5297508,RECEIVED,d4bac8c8-09cb-4234-853a-7b36d5286a9a,42404db7-1e27-4246-9f0a-f29ced575178,c3,c4,27,p1,?,surb={'id': 'cd02d375-495e-4e89-9ffa-6f02c3ae5765', 'route': ['p1', 'e5', 'i1', 'x2', 'p3', 'c3']}
1769737954.5377116,RECEIVED,6ee90521-6b26-4a1b-9fbd-1c739ebd3b5c,d3618e31-83a5-44b6-88a1-b14bc911e31c,c3,c4,27,p1,?,surb={'id': 'b50eb79f-6bd0-485e-b136-97b0f51aeb5b', 'route': ['p1', 'e2', 'i12', 'x7', 'p3', 'c3']}
1769737954.6401172,RECEIVED,871fd752-1a84-4060-8be4-93e68f0cc544,1554b533-e21c-48ca-babd-5f80825ceb9a,c2,c4,26,p1,?,surb={'id': '834c5fb3-ed9b-4b5a-91ba-a888d5eaf8b9', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c2']}
1769737954.7999158,RECEIVED,7a35aa45-1c4b-4417-a8c7-6e46cb14a448,f8e28644-eaef-4487-9e7e-33024e4fbc8a,c3,c4,27,p1,?,surb={'id': 'd155c7f1-0ef1-488c-8876-c980ff953191', 'route': ['p1', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769737955.0155294,RECEIVED,8ced8706-b07d-4bfd-8dce-a0ac6d0272bc,974b8889-f9d0-4dce-86f6-2a5e0db29f45,c2,c4,26,p1,?,surb={'id': 'bb465f3d-3802-4e9f-94cd-c7f6b86fe8a8', 'route': ['p1', 'e1', 'i2', 'x5', 'p2', 'c2']}
1769737955.070536,RECEIVED,bf73033c-ee88-4751-b5eb-49ec04039aec,5470002f-c5a8-45bd-b3bd-096ee0507cb8,c3,c4,26,p1,?,surb={'id': 'cac5237a-78a2-4f55-8ba6-0fdb296d7f82', 'route': ['p1', 'e7', 'i10', 'x7', 'p3', 'c3']}
1769737955.1818159,SENT,e69e262d-6e53-43e6-b5f0-780e63415344,3fb91f58-2764-4bcc-a276-f43fa7213641,c4,c1,3387,?,p1,
1769737955.1819096,CREATED,a119b395-51b5-4ef3-a58a-bc371c93b824,448814c1-ce4e-4cb5-8264-88c05011db87,c4,c1,26,?,?,surb={'id': 'dfdd30f4-f1d9-4a7e-8261-79bfcd2b4f2c', 'route': ['p1', 'e10', 'i11', 'x1', 'p1', 'c4']}
1769737955.371287,RECEIVED,e0ec884f-3bbe-4c79-b1aa-6cd6c0573475,3d9aefb5-e8ec-43f2-8de5-40c09585f0ea,c3,c4,27,p1,?,surb={'id': '84f8bb07-7d1e-471a-8f2c-5c0f16e229e8', 'route': ['p1', 'e4', 'i11', 'x6', 'p3', 'c3']}
1769737955.4491305,RECEIVED,cc1bf701-1d2b-41f7-8a6f-7aa07b7bd85b,1d65c3ff-2cda-4f8f-9a3f-bc7d12699377,c3,c4,27,p1,?,surb={'id': '8a238303-8d24-44af-b8ca-1e4df823a5c2', 'route': ['p1', 'e1', 'i2', 'x6', 'p3', 'c3']}
1769737955.703657,RECEIVED,7aedc21c-6649-4471-a565-87faec6aec31,4cfd675b-82bb-44d6-88bf-8f36ce959807,c3,c4,27,p1,?,surb={'id': 'a953bfef-132f-4dbb-97ac-46dc58d24fdd', 'route': ['p1', 'e1', 'i7', 'x7', 'p3', 'c3']}
1769737956.0409982,RECEIVED,4988ea28-2074-418a-8208-d8aad06863f7,edb4e11d-4844-46f5-bbcc-8f31b5f27965,c3,c4,27,p1,?,surb={'id': '02bf8380-0ce1-4ef7-8ebf-7cbb161e10e3', 'route': ['p1', 'e10', 'i3', 'x10', 'p3', 'c3']}
1769737956.06134,RECEIVED,f422a0fb-690a-4d24-877c-9128e776c886,3c0d3ee4-2cbb-4331-8abb-ef60d1216cab,c3,c4,27,p1,?,surb={'id': '18bcd68b-a809-436c-897f-a9e557d4eb53', 'route': ['p1', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769737956.075666,RECEIVED,3c604f30-24b7-4be6-9e47-c836898e1421,478b4a33-9c36-4f37-9f98-45b164c82bcb,c3,c4,27,p1,?,surb={'id': '5a2e7e3e-c0ce-4ad3-b900-b22f60b29336', 'route': ['p1', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769737956.1197824,RECEIVED,87a86be1-8abb-48e7-85a0-2a14ad5ff150,0bb3e8d1-c834-4386-b59c-47fc5525b9bf,c3,c4,27,p1,?,surb={'id': '55d85b43-e4b4-405f-93ae-893fafabd715', 'route': ['p1', 'e2', 'i5', 'x3', 'p3', 'c3']}
1769737956.1535466,SENT,595be70c-e641-4d04-af6c-b23c36938f5a,ae369a78-f504-40e8-b776-b5faf21cef35,c4,c1,3409,?,p1,
1769737956.154007,CREATED,f88fcb1c-0a13-4fae-95ee-80ffea811a3d,88d55688-1a5c-48b5-8cc9-496fe6325fb6,c4,c1,27,?,?,surb={'id': 'c5786a6c-e689-4c4c-844d-49dfcd1ba0cb', 'route': ['p1', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769737956.2208514,SENT,7fd1ed5f-7e43-41ce-b65f-b756b836b095,e47e18ae-2fa3-44c2-ae43-c60fa3f9e24e,c4,c1,3380,?,p1,
1769737956.2209525,CREATED,91f7b771-1d46-494e-a6ea-92e6b78c2312,b31c7cf8-6606-4a92-8e65-8c4c67007520,c4,c1,27,?,?,surb={'id': 'b17f1db4-1725-41a0-895c-4e80f095a804', 'route': ['p1', 'e5', 'i6', 'x4', 'p1', 'c4']}
1769737956.475905,RECEIVED,1f447d82-d9eb-4277-9779-8766d455a562,bf2ca2d5-ebef-4ad3-9d35-9927468df00f,c2,c4,27,p1,?,surb={'id': 'e9c5c59e-6638-4f35-9485-35f7f78c1566', 'route': ['p1', 'e10', 'i10', 'x9', 'p2', 'c2']}
1769737956.8167663,RECEIVED,d344f216-5af0-47f1-922f-427f4513e97b,1fea21c1-fb02-48d5-a0b9-9ee05adf6c6f,c3,c4,27,p1,?,surb={'id': 'bd4a4091-70d2-464a-a00b-544f1259f98c', 'route': ['p1', 'e11', 'i9', 'x7', 'p3', 'c3']}
1769737956.9265082,RECEIVED,f1de9098-684a-46f3-8aa6-8944a051fc88,ae2caeda-84bf-402b-8d05-d4f2f14a6c7d,c3,c4,27,p1,?,surb={'id': '86eb3494-eb5f-463c-8b61-a46c792be234', 'route': ['p1', 'e6', 'i8', 'x8', 'p3', 'c3']}
1769737956.939269,SENT,cf9403f6-300b-4f90-b8ab-441536f302ba,689ab5e3-d913-4ed5-8044-09c4c09ad961,c4,c1,3393,?,p1,
1769737956.9394226,CREATED,f6883ae4-9fda-462d-88fb-8c3bd810a097,c4ee942b-ded2-4be0-af44-f89179b26bef,c4,c1,27,?,?,surb={'id': '54641a8c-fa5e-4676-aa02-202e198ea984', 'route': ['p1', 'e8', 'i12', 'x10', 'p1', 'c4']}
1769737957.0940793,RECEIVED,683454f0-e54d-4f8b-b1e3-9a39ba53653b,5be25b0a-e4ca-4616-918c-15f9a16cd11a,c2,c4,27,p1,?,surb={'id': '029ee0dd-5798-4ebe-9706-66a2ab9e027e', 'route': ['p1', 'e10', 'i2', 'x9', 'p2', 'c2']}
1769737957.1158524,RECEIVED,2686fd2a-bd9d-4a5e-98fe-e9a402820e09,64c4fc7e-e660-4a67-8b2f-7d7fea7ccefd,c2,c4,27,p1,?,surb={'id': '0f79693b-6b17-474c-abf4-f9ef4a59ea88', 'route': ['p1', 'e12', 'i8', 'x2', 'p2', 'c2']}
1769737957.1689298,RECEIVED,fa599a84-ffa2-4600-a871-8ca0e844cd61,3cc84323-d7d6-4f5f-937f-31d704eba3c7,c2,c4,27,p1,?,surb={'id': '60ec456c-d5ea-41ba-8903-e33afd49ca63', 'route': ['p1', 'e7', 'i3', 'x8', 'p2', 'c2']}
1769737957.1727183,RECEIVED,42b6ac2a-09ba-4630-a3b4-e1fb4c4b116f,d8405dc3-b0a9-4a7b-8e65-09a6a143d867,c3,c4,27,p1,?,surb={'id': '58fd1a37-b57b-4e66-aea3-059bd2113f1e', 'route': ['p1', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769737957.178478,SENT,e7c2df4f-426c-4ddb-b584-273420338f8d,483db6f8-e36d-43e4-bde9-033797c1c009,c4,c1,3381,?,p1,
1769737957.178552,CREATED,095d28c8-6041-460b-8799-3bf55554c819,7daa986f-4e40-4827-93d0-61cbf94dd471,c4,c1,26,?,?,surb={'id': 'ab90bc88-f127-42e6-ba7a-6b01ada71192', 'route': ['p1', 'e4', 'i12', 'x1', 'p1', 'c4']}
1769737957.184956,RECEIVED,95c8a7bc-8cf5-431c-b560-da797175f97e,82d436aa-6f87-418b-90b1-12deeb36df25,c2,c4,27,p1,?,surb={'id': '0146a41b-87dc-49e3-905b-f74e953e7b7c', 'route': ['p1', 'e6', 'i11', 'x5', 'p2', 'c2']}
1769737957.3325937,SENT,c1ab7608-3ecf-475c-bca6-1bc29ec1ab8a,c5b27702-fa5e-48db-af7c-977cf40e1f86,c4,c1,3396,?,p1,
1769737957.3326688,CREATED,0aedf11e-9a91-4a59-97f7-16c0c4499f15,d8053efa-524d-41b9-96ff-3aff062cd665,c4,c1,27,?,?,surb={'id': '3b1e17a1-4e02-436c-8b75-30a405a90abd', 'route': ['p1', 'e9', 'i10', 'x8', 'p1', 'c4']}
1769737957.3768559,RECEIVED,a5f22cc2-6ec0-4ab5-95d4-34fe0fd44b6f,24d0e481-2dcd-488c-80b6-565ec11240c3,c2,c4,26,p1,?,surb={'id': '4b02b886-45f1-4b45-98a1-98f872de6700', 'route': ['p1', 'e5', 'i2', 'x3', 'p2', 'c2']}
1769737957.379984,RECEIVED,26ebd08c-2094-4ce2-a753-03e19a6f08ab,6e3c9c10-6dd4-4664-ac60-5ab677b0dfc2,c2,c4,26,p1,?,surb={'id': 'cb9a76de-1407-4b53-aa63-315c0a8c9929', 'route': ['p1', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769737957.4534807,SENT,8f4c1b7a-6e7e-43ba-ad56-6e27aea1af70,a94a4f31-7f0b-45e1-b53f-00ec4b4afe3b,c4,c1,3400,?,p1,
1769737957.4536726,CREATED,6c200be9-84c9-44d8-935a-8c09dab82ba5,b63598c2-3e70-4e95-8956-75ef61f8bf4f,c4,c1,27,?,?,surb={'id': '60ba3abd-e42f-465f-8d3e-8216a835b167', 'route': ['p1', 'e10', 'i7', 'x12', 'p1', 'c4']}
1769737957.8574402,RECEIVED,f786fda4-8815-4f7d-8b4c-2dcfc79b5079,45241f5c-458f-487a-a0ea-ad2e6c304c26,c3,c4,27,p1,?,surb={'id': 'a885dbe2-7a23-46f5-8d24-3d094e5ae09b', 'route': ['p1', 'e2', 'i7', 'x12', 'p3', 'c3']}
1769737957.8641262,SENT,11b9fac8-d5f3-4cd7-9bb4-9250f57d40fc,b80a27ca-f243-40c0-acfc-698b23f82a80,c4,c1,3389,?,p1,
1769737957.8646536,CREATED,31e1f4f0-e631-486d-bc65-e171f54444a6,f39c923f-1e59-40f7-95d0-8a305dadc94b,c4,c1,26,?,?,surb={'id': '6208f8aa-d487-4b59-9f33-cfa804da3398', 'route': ['p1', 'e6', 'i5', 'x6', 'p1', 'c4']}
1769737957.9042768,RECEIVED,22d8f23a-692c-4da9-be25-ee5b101aa23a,2591eb87-1057-4f69-9466-ffc60bbbe942,c3,c4,27,p1,?,surb={'id': 'fea7c777-24e3-402a-b2c8-a1d0d37840c6', 'route': ['p1', 'e5', 'i6', 'x9', 'p3', 'c3']}
1769737957.912585,RECEIVED,7f7928be-2125-4155-b863-96a5048ae186,80b2ef12-b22d-4ae0-b631-139e3bbaf73c,c3,c4,26,p1,?,surb={'id': '05c24475-7e2e-48e5-8ebf-38ade4d10249', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769737957.9374783,SENT,11fa80ed-b71a-4a08-b7e2-dc9970df3ef2,82f6ca7b-bf0f-4194-87e0-317effc1b0cf,c4,c1,3355,?,p1,
1769737957.937552,CREATED,4e08b7a3-ef28-4ffc-8cc9-6e329b4b2ca1,29612e86-3924-4c44-af12-a1f39432517f,c4,c1,26,?,?,surb={'id': 'eae31532-9190-4ef1-8e4e-45505fa38bf7', 'route': ['p1', 'e1', 'i4', 'x8', 'p1', 'c4']}
1769737957.9873946,SENT,5bcd47fb-39de-490a-b59e-4d848d8d9147,18f5a593-0f61-431a-9e47-d269ef9a7608,c4,c1,3356,?,p1,
1769737957.987471,CREATED,57c83b9a-16ed-476e-a0aa-4492fa56cfa1,faa64e66-8ffc-4756-9cdf-5af7cd9f484f,c4,c1,27,?,?,surb={'id': '14166af1-8cc0-4416-8862-22932443b5d5', 'route': ['p1', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769737958.0013015,RECEIVED,7a062f3e-4487-45a8-ac3c-178dae886def,77e902e7-d80f-4318-9a4e-41b7b3b6a0c2,c2,c4,27,p1,?,surb={'id': '4bc2517f-333b-4fdf-847b-38ea64f68ab3', 'route': ['p1', 'e5', 'i9', 'x6', 'p2', 'c2']}
1769737958.0506945,RECEIVED,e55f42fb-7cd6-47cf-933a-5bd98e31d29a,1ad6d68a-61d5-4ae8-b20b-ff2d313f6a00,c3,c4,27,p1,?,surb={'id': '2128502b-7e44-40de-a15f-a7ef12429323', 'route': ['p1', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769737958.0587459,RECEIVED,553c972a-88e5-427d-a157-a2d2f390959a,e51a116a-6b44-469e-bb7d-c37ed3df4808,c3,c4,25,p1,?,surb={'id': '34ed121d-1019-4c25-acab-61817596687b', 'route': ['p1', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769737958.1176329,RECEIVED,170a8edd-8760-4913-98c0-b76a7e20b8e6,226d16dd-226f-45bb-a0ed-4e64ed6b90ec,c3,c4,27,p1,?,surb={'id': 'd8d2af64-fbbc-4563-872e-879c5e67ddec', 'route': ['p1', 'e3', 'i10', 'x7', 'p3', 'c3']}
1769737958.4590006,RECEIVED,ff42415f-ad12-4b02-ad28-da17b213c39e,dade4cef-1fc0-496d-b063-2f9807348187,c3,c4,26,p1,?,surb={'id': '6bff54ad-8ed7-4aff-bf4f-30fa7fb033ce', 'route': ['p1', 'e3', 'i5', 'x8', 'p3', 'c3']}
1769737958.6444013,SENT,bcde5f20-2838-43c2-a2c9-657d0a14c9e3,2270e6a4-f181-4163-b467-52d87b63ca33,c4,c1,3380,?,p1,
1769737958.6445026,CREATED,3c5f34bd-1c92-410d-979d-c44a907e81db,45b4e59e-bd0b-4e28-a9aa-77eda192e77b,c4,c1,27,?,?,surb={'id': '1d3c7619-17b5-48f6-af4e-85fa6d557490', 'route': ['p1', 'e2', 'i8', 'x5', 'p1', 'c4']}
1769737958.73454,SENT,cd29af74-b97d-4671-bb0f-2c9fa609d556,cd0b1387-a8b7-485e-a3be-79affb58a273,c4,c1,3377,?,p1,
1769737958.734687,CREATED,514a4238-c35c-485a-8a41-875160b541e3,6603a640-4097-4715-9fd8-24ce22ed3611,c4,c1,26,?,?,surb={'id': '9a5469f5-0636-4ea9-bce2-b07f06ee3f86', 'route': ['p1', 'e4', 'i1', 'x8', 'p1', 'c4']}
1769737958.7502394,RECEIVED,6f9a5cef-fb28-4dc2-a70b-273155ae82ba,9434acc8-03ad-4a89-aad2-cd7105ce3d1f,c3,c4,27,p1,?,surb={'id': '328d254d-358f-4ab0-929e-689920fc6b67', 'route': ['p1', 'e1', 'i9', 'x7', 'p3', 'c3']}
1769737959.119834,RECEIVED,8ca4974f-a27a-4303-9396-ad38b8fa62b5,1c2986f6-8974-4834-8c3f-409f51eebaa3,c2,c4,27,p1,?,surb={'id': 'a1a52464-b571-4a46-bf85-06716b149315', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c2']}
1769737959.1965027,RECEIVED,2c55f163-d3be-4211-87d0-282b338e1451,bb863961-7e19-419d-8dbe-64c84dd800b3,c2,c4,27,p1,?,surb={'id': 'a7f7b337-5654-4f12-9ff7-8b7cc5ec9152', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c2']}
