timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737927.665337,CREATED,9b235fd1-cddd-4f19-83cf-b5fec508e930,c0184e91-1fdf-4d1f-995f-8f5e860a33f3,c1,c2,27,?,?,surb={'id': 'd7bd1cac-4b25-49ed-ac05-886858b199a0', 'route': ['p2', 'e5', 'i1', 'x1', 'p1', 'c1']}
1769737928.1125045,RECEIVED,93bbf86a-d54f-4ffb-b82a-8242fb071be0,b31f43c6-2d33-4ee6-85d4-35adde0d7b0c,c4,c1,26,p1,?,surb={'id': '2d46d344-035e-403d-a341-ec7903be7ac8', 'route': ['p1', 'e10', 'i8', 'x9', 'p1', 'c4']}
1769737928.2154412,SENT,bcabc453-9e41-4487-a6f2-81314c44ab60,1e0be2dc-642f-4ba9-944d-4207da0647ab,c1,c2,3358,?,p1,
1769737928.2156398,CREATED,caad32d4-b138-4c94-aedb-eef73cec4aef,2843a7fa-dd0f-4603-aa43-36802643f485,c1,c2,27,?,?,surb={'id': '87b63d41-5091-4b52-be9c-4168a5e9ece7', 'route': ['p2', 'e9', 'i11', 'x2', 'p1', 'c1']}
1769737928.3788426,SENT,16286fb3-7f79-4b94-9675-b2210547b452,7a9c6027-44f5-4ed0-91c7-84b40476d21c,c1,c2,3401,?,p1,
1769737928.3789623,CREATED,ae6a08bc-435f-4035-a754-b236444c8d4c,68a9adbf-f983-43a0-b214-5d4affd55a96,c1,c2,27,?,?,surb={'id': '8b0cfa40-581e-4f1b-8bba-facae96cb434', 'route': ['p2', 'e11', 'i3', 'x12', 'p1', 'c1']}
1769737928.436508,SENT,5b329784-4adf-47ca-a609-4eee8db378f4,bfd0479c-acec-47e9-987c-98029aeec456,c1,c2,3385,?,p1,
1769737928.4366293,CREATED,db031c78-5044-4413-9cf3-733976db3de2,40902961-cfc2-4796-aa16-c0b76b2a3834,c1,c2,27,?,?,surb={'id': 'fa8fd707-9a68-4966-a79f-c5103444a969', 'route': ['p2', 'e12', 'i9', 'x11', 'p1', 'c1']}
1769737928.4564095,RECEIVED,a8140feb-9b7b-4814-b251-f03da22514c9,8ed0183c-71a0-476e-b5e7-ed0516aec638,c4,c1,27,p1,?,surb={'id': '7475aeb6-6639-4f2a-abda-a7e367865f54', 'route': ['p1', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769737928.5168495,RECEIVED,88908d8a-536f-4fd4-8460-0b4108ccd20f,873b5351-c309-46f4-b145-d5754eb6658a,c4,c1,27,p1,?,surb={'id': '801dce48-7084-4629-8c71-f12ebe6d3516', 'route': ['p1', 'e4', 'i10', 'x6', 'p1', 'c4']}
1769737928.51815,SENT,3e9b6a40-9e60-48f8-8fd2-4efbfe26807c,79b7bfdb-9508-4744-9de9-3d99c029e02d,c1,c2,3388,?,p1,
1769737928.5182734,CREATED,232702fe-d5ee-497b-aa5f-18e635a44bc8,b758e7af-8b7f-4bf7-94e7-97283326d943,c1,c2,27,?,?,surb={'id': '31677dcb-f26f-4e94-b3d5-4c821725860b', 'route': ['p2', 'e10', 'i2', 'x5', 'p1', 'c1']}
1769737928.603628,RECEIVED,5e9102c5-9a2b-43e5-bfc7-c8fbff8f1950,8fea4820-38ff-46c9-a468-f8da84e1d5d4,c4,c1,26,p1,?,surb={'id': '41bdd7a2-fcd6-435a-9401-1be83751567b', 'route': ['p1', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769737928.653122,RECEIVED,7fabfdbb-25ab-4d7f-8ece-fee7a01524f7,75fda21b-8e8f-4ae0-900f-6016c217eaf9,c4,c1,27,p1,?,surb={'id': '8e56e845-3e87-487b-96c8-ebe4f63c906c', 'route': ['p1', 'e12', 'i3', 'x3', 'p1', 'c4']}
1769737928.8338897,SENT,adc522c0-43e2-4a4e-8c7e-b933a594d5ec,742066f8-ed91-44aa-bfa2-3c045894d42f,c1,c2,3387,?,p1,
1769737928.833979,CREATED,e9dacea9-77e5-405e-91b7-1e7cfdbcba5b,804913bc-d42f-4f6a-9125-70a61743bcfc,c1,c2,27,?,?,surb={'id': 'c42f738f-3cc3-414a-a35f-6c69dff4d790', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c1']}
1769737928.9335682,RECEIVED,c2b7a0ff-ff9f-4e42-883d-6852e419f94b,c57000be-87f1-41d8-882d-aec6bb172530,c4,c1,27,p1,?,surb={'id': '4bf976b2-74a5-4dfc-9a25-04648b3b9cea', 'route': ['p1', 'e3', 'i5', 'x11', 'p1', 'c4']}
1769737928.942095,RECEIVED,67b4c20f-ed4a-4e8a-a73d-2cd917499409,35015bbe-599c-4893-962c-ce75aba0badc,c4,c1,26,p1,?,surb={'id': '16e8e169-67b3-4981-845d-f12ca14d1748', 'route': ['p1', 'e4', 'i5', 'x2', 'p1', 'c4']}
1769737929.0694468,RECEIVED,dc5ffd25-eae3-4c02-8187-22631b663270,b4d5b8d3-340b-47cc-9f05-896304744d6c,c4,c1,27,p1,?,surb={'id': '97ca12ae-12b2-446e-bb86-1a0007f1e498', 'route': ['p1', 'e5', 'i11', 'x4', 'p1', 'c4']}
1769737929.221999,RECEIVED,8a128bee-b64f-4820-adb8-9d62086f9d1b,c5492db2-e457-493e-a2df-0acecd6bd0a5,c5,c1,27,p1,?,surb={'id': '2cce85e7-32cd-4ccf-81ae-454449853e2f', 'route': ['p1', 'e5', 'i9', 'x7', 'p2', 'c5']}
1769737929.3582458,RECEIVED,bdc08f19-79da-44b1-a085-72999e41409d,e9235552-6c62-45fe-b9a6-50efedad2675,c5,c1,27,p1,?,surb={'id': '3fcf2f10-ad2f-4039-b9a9-317dbeb75552', 'route': ['p1', 'e3', 'i1', 'x6', 'p2', 'c5']}
1769737929.554105,RECEIVED,1c1e9779-0c1f-4b87-936a-4ada1fc47021,91cfaf4c-3950-40cc-be59-682e0f400b20,c5,c1,27,p1,?,surb={'id': '565ccd1e-f089-496c-ac28-9cf46bcf5579', 'route': ['p1', 'e2', 'i7', 'x11', 'p2', 'c5']}
1769737929.8026829,RECEIVED,58850e32-7956-4ec0-aa6f-a86ce963c09e,54022292-4261-485e-a05f-614eb5ce2bf1,c4,c1,27,p1,?,surb={'id': '550b3986-cccc-4666-84c2-0ed8137e9c12', 'route': ['p1', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769737929.884563,SENT,39918cf2-3b13-43f7-9d28-8ea3e1591c42,10e402b1-4cf4-496b-b34a-799327ab2684,c1,c2,3359,?,p1,
1769737929.884712,CREATED,0bf48001-5795-4b17-ae7a-31cc110fddeb,457cb1d1-230b-46a8-b9c3-4293bdda3ed3,c1,c2,27,?,?,surb={'id': 'a617cfb3-f403-4c0b-8fd2-30a255517587', 'route': ['p2', 'e8', 'i6', 'x12', 'p1', 'c1']}
1769737930.9614992,SENT,6b0d2ed8-b6be-4f37-9822-ac3025f80d31,aecc6ad5-a8b9-4951-bcc9-f5b70065b57d,c1,c2,3382,?,p1,
1769737930.9617019,CREATED,f0e893ed-f709-49dc-8543-2aeee764a773,66aba9d0-c4c2-41ca-9a37-4a0d7fcee8c2,c1,c2,26,?,?,surb={'id': 'a170ffc1-9386-437e-8838-8d4dae105756', 'route': ['p2', 'e1', 'i11', 'x7', 'p1', 'c1']}
1769737931.0321815,SENT,27a5bc3e-edb4-4e11-9933-dff172ed0d39,2d28fcf9-8083-47ef-b096-6433f9df949e,c1,c2,3370,?,p1,
1769737931.0323172,CREATED,f0cb5ba5-0a09-4ac5-936f-543910d1d7dc,d91824c9-9637-4327-8bc1-810e14bab41a,c1,c2,27,?,?,surb={'id': '8ef63d64-305d-4c12-a9cb-a62d831d40f0', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769737931.0608842,RECEIVED,c6bcc753-199d-49f0-829e-c04bdb698dff,9dccd0db-862e-48ea-af6e-79e9daa717b1,c4,c1,26,p1,?,surb={'id': '2c2705c0-b9d6-49c3-aff9-c64b31d35989', 'route': ['p1', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769737931.1358862,RECEIVED,947de10d-025e-4890-9c3e-69fab6eaf56d,0d37c09e-bea1-4769-b1c0-4c8c59dcc563,c4,c1,27,p1,?,surb={'id': '9c170aaf-cc15-4205-8e07-f36050fa1a5f', 'route': ['p1', 'e7', 'i8', 'x2', 'p1', 'c4']}
1769737931.2385879,RECEIVED,8a9124d2-9d24-4315-93fe-a61bc5784db5,a9603812-885a-4582-83a3-967a0d15f8f6,c4,c1,27,p1,?,surb={'id': '71a29700-cbc3-4874-8fee-5ca490a4974b', 'route': ['p1', 'e5', 'i2', 'x8', 'p1', 'c4']}
1769737931.3828754,SENT,98453e56-ce8d-400a-8538-7b1dc1f752a2,0bac365a-5325-40df-8faf-0db9eae6832a,c1,c2,3375,?,p1,
1769737931.38301,CREATED,549745da-b03f-48a1-aefe-28461b0d9f8f,af29c481-b10b-42aa-a75d-537e5b6f1ae3,c1,c2,27,?,?,surb={'id': '013b1d6f-90f9-41ab-9811-f9363efe7271', 'route': ['p2', 'e10', 'i7', 'x6', 'p1', 'c1']}
1769737932.3738878,SENT,6b860986-af06-461f-aaa5-ea248e6c54c1,d6b8f5f8-3a5b-4052-a1fe-ea92f53dfbdb,c1,c2,3375,?,p1,
1769737932.374198,CREATED,dfb10dfb-fecd-49b7-bc0a-ca5b739f2b70,b300e053-a074-40a9-aae8-95332554f1fd,c1,c2,27,?,?,surb={'id': '26adc8b3-937f-4d68-9e50-22c4169a6b09', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c1']}
1769737932.6546865,RECEIVED,134a4760-c582-4493-ac21-88fd148eda1c,d7a539a2-38a1-4010-9ccb-393cd9591597,c5,c1,26,p1,?,surb={'id': 'ff56c27e-ed76-4dee-988b-806e286c9a54', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769737932.722466,RECEIVED,d5259939-74bc-48cf-9dd9-4250ffc57ec0,e83591a4-45a2-4fdd-917d-8ccc305a7104,c4,c1,27,p1,?,surb={'id': 'a7863042-04d6-4610-bc7d-f75ab06e190b', 'route': ['p1', 'e5', 'i5', 'x6', 'p1', 'c4']}
1769737932.7399888,RECEIVED,67f8a84e-c354-47c8-8d6d-ad9c9a25d0b9,8a79cdf7-04a0-48e5-bdd3-5ae437667cc9,c4,c1,27,p1,?,surb={'id': '22e488f6-3555-427c-9b0e-559affcc147d', 'route': ['p1', 'e8', 'i6', 'x10', 'p1', 'c4']}
1769737932.9456313,SENT,77efcf0f-b1f0-40d9-91f9-8dd012f8c273,c1060d32-a437-437a-8229-07463ba694a8,c1,c2,3392,?,p1,
1769737932.9457777,CREATED,e09c2bbb-b0ed-4704-b7cb-1dc54f51e7a0,73f47a4c-d998-435a-9223-9a6a6213cc47,c1,c2,26,?,?,surb={'id': '20bacf55-e41a-4d01-a19b-c8c2ce21e22a', 'route': ['p2', 'e8', 'i6', 'x11', 'p1', 'c1']}
1769737933.0305612,RECEIVED,b2262135-88a5-4204-9076-7de9ae4bc8a1,44876b01-1423-480e-a43f-06ffd4c3d7a0,c4,c1,26,p1,?,surb={'id': '30321ff4-f6fc-4ef8-a751-d2e3621bc92c', 'route': ['p1', 'e6', 'i6', 'x5', 'p1', 'c4']}
1769737933.1393557,RECEIVED,8b3aeb62-d976-4bde-843e-9c8ab6df86fc,b7f14ce9-5628-42d1-983c-7760492a9251,c5,c1,26,p1,?,surb={'id': 'b45ba234-a358-4b5b-868b-c0853ad009df', 'route': ['p1', 'e5', 'i11', 'x7', 'p2', 'c5']}
1769737933.1457093,RECEIVED,57a8dbcc-34f4-4086-a4f2-9458e10d66cf,2696041e-babc-40bf-b4b7-636068ddae7a,c4,c1,27,p1,?,surb={'id': '22678e35-5087-44cc-9e73-dc95c885f3b1', 'route': ['p1', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769737933.177661,RECEIVED,f7392b19-5011-4f35-bb19-f41d9e2ac27e,3bf4a87b-3fad-4221-bd0f-a45403764fa1,c5,c1,26,p1,?,surb={'id': '8dad98bb-e810-480d-8086-59681019c0da', 'route': ['p1', 'e4', 'i9', 'x4', 'p2', 'c5']}
1769737933.2332304,RECEIVED,eae1ddc2-fb26-4f43-9e65-ae720165c918,4e83bf9e-78ef-47e9-8bdf-d6d0d9ee4b89,c4,c1,27,p1,?,surb={'id': '4fa65160-74f3-4d51-9a54-e616e21f4698', 'route': ['p1', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769737933.2505293,RECEIVED,46b6b606-3e9c-4b6d-9398-b5a7a9244d6d,11bdd9a3-f283-4627-b590-0edaeb438640,c5,c1,27,p1,?,surb={'id': 'd7a81121-077e-4d40-9b1f-098b92c6ce33', 'route': ['p1', 'e10', 'i5', 'x2', 'p2', 'c5']}
1769737933.4200974,RECEIVED,5cbd4d8f-2f9c-47ef-8e2f-c4dc0f21f86c,411402fe-90cf-4580-b1a4-ff3f52de8855,c4,c1,26,p1,?,surb={'id': '8cc8036e-c185-44c9-a355-84fbf20ed83d', 'route': ['p1', 'e3', 'i7', 'x1', 'p1', 'c4']}
1769737933.465245,SENT,b5c21eaa-2b3f-418b-b550-4da1d45e352e,0289d26a-8e0b-488a-bb28-20c3f11fc7d5,c1,c2,3384,?,p1,
1769737933.4653063,CREATED,7c3a766a-68d0-4177-aba9-92718f246156,f4518d83-fcc9-4e9f-91f8-6b7c481d1ebe,c1,c2,27,?,?,surb={'id': '4bc46d2a-58db-4dff-b1ca-0135719e8082', 'route': ['p2', 'e9', 'i1', 'x4', 'p1', 'c1']}
1769737933.571381,RECEIVED,3515d7bb-2be4-428c-928e-575a2b844260,9c199ada-ccf4-4eca-ad3d-ebeec469f1ba,c4,c1,27,p1,?,surb={'id': 'fe836b1f-cabf-4216-a242-223edd7bdb8f', 'route': ['p1', 'e10', 'i2', 'x3', 'p1', 'c4']}
1769737933.5782464,RECEIVED,9a0545a6-b292-4c7b-aaa9-e9f1719021d5,f2426ef4-0384-4da5-abcb-7b1bb3468668,c4,c1,27,p1,?,surb={'id': '791ce823-84e4-46bb-be98-b69d63f26e0d', 'route': ['p1', 'e3', 'i9', 'x4', 'p1', 'c4']}
1769737933.5850616,RECEIVED,55aaf004-09d6-4610-bc22-a809348ccbd3,7683c89c-2eb6-458a-93ac-d26930dbba44,c5,c1,26,p1,?,surb={'id': '0a0fe99f-ba6b-49f5-a39e-b5ccadbe2c70', 'route': ['p1', 'e9', 'i9', 'x10', 'p2', 'c5']}
1769737933.7465053,RECEIVED,8b2985b2-28d5-4b12-ae72-7cbf6c5a3369,d136b870-b901-4889-a529-e61497b9ece0,c4,c1,27,p1,?,surb={'id': 'b1a0bc90-7fd7-4db4-94ec-9f37f9042506', 'route': ['p1', 'e3', 'i6', 'x3', 'p1', 'c4']}
1769737933.770228,SENT,2d62afb1-02d8-4065-bd15-bbae9f475dd8,ef9cde07-51a8-4d14-aa59-b83687c1d94a,c1,c2,3380,?,p1,
1769737933.770316,CREATED,7c49b2e8-e0eb-4d70-8632-45787625db71,f1eae4fb-5ae8-4a34-9a65-3f441947e557,c1,c2,27,?,?,surb={'id': 'e3efa2e8-ac2b-4c93-94dc-5e5cb2907e61', 'route': ['p2', 'e6', 'i3', 'x9', 'p1', 'c1']}
1769737933.887821,RECEIVED,43cc9f1c-ce52-4248-88e1-868272411872,a71ebbe1-1d56-4ecf-a624-133d8a79371b,c5,c1,27,p1,?,surb={'id': 'eb919a99-7d4b-415e-9a7f-cc5c5c6f1f6c', 'route': ['p1', 'e5', 'i11', 'x3', 'p2', 'c5']}
1769737934.3569887,RECEIVED,89f727fa-6fd8-4de3-8fd4-3a37b2567a11,da9987b2-2d1c-4219-8b3a-4074464dae72,c5,c1,27,p1,?,surb={'id': 'd50165f4-04a8-451f-bd90-5064dd2f21c5', 'route': ['p1', 'e10', 'i10', 'x1', 'p2', 'c5']}
1769737934.4014518,SENT,11659b41-efa5-4efb-975c-d47ea8655823,d9ebf164-fcb3-416d-b1e8-e0604f9c0fea,c1,c2,3359,?,p1,
1769737934.4015992,CREATED,57e4b9be-db18-46e4-8013-6d28987d7585,0b1ed8de-00ed-4e12-9101-508d25247a7f,c1,c2,27,?,?,surb={'id': 'eb1a180b-d427-4ddb-a12c-6b299758ca59', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c1']}
1769737934.5027008,RECEIVED,475b7c92-fd1f-47a5-8a27-4af67ae7bbc5,9985d608-ec32-4be5-8a5d-fc1176f26fe1,c4,c1,27,p1,?,surb={'id': '9fced38c-d5dd-481b-aee3-6e5cfd1a8c38', 'route': ['p1', 'e1', 'i2', 'x1', 'p1', 'c4']}
1769737934.5200796,RECEIVED,4259ea38-e4db-4b86-8a7f-14349a69c164,e0465988-8d13-41db-8b9a-d7f41f9e4cff,c4,c1,26,p1,?,surb={'id': '9115e9dd-ab74-4da4-ae8c-433f114f36b1', 'route': ['p1', 'e2', 'i1', 'x12', 'p1', 'c4']}
1769737934.7057633,SENT,0db3f431-8932-4c5a-9301-84ed953dac97,194900e0-aae4-415a-b6ac-be267bead161,c1,c2,3376,?,p1,
1769737934.7060225,CREATED,1843096b-ec97-4b1a-ac4e-74c29100f92d,c5bb22d7-8506-4989-9b82-f69d0f6810e8,c1,c2,27,?,?,surb={'id': 'e653766a-13a2-4e65-8a8a-4a5c0a2165f4', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c1']}
1769737934.7773101,SENT,08ea5c1d-b71d-4b4b-9380-15df4c421c07,564d7bbd-2400-4a4b-8e11-59a8ca468621,c1,c2,3376,?,p1,
1769737934.777406,CREATED,92cab643-c43b-4095-b543-c5aa4283cb6e,e802bc1e-48a1-4206-93be-189e3cbd7fa9,c1,c2,27,?,?,surb={'id': '508a7c70-566f-4dd1-afa1-329a9ec82f3f', 'route': ['p2', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769737934.9667344,SENT,73fb9144-a47c-4cc1-97ca-ed232745a40e,dcc3c841-8f6d-4e60-a27f-122b58734ef8,c1,c2,3400,?,p1,
1769737934.9668272,CREATED,b5072ffd-ec52-4f50-b7fc-18dac445c23c,67d56e1f-e56b-4c2b-afef-decbf19ffb46,c1,c2,27,?,?,surb={'id': 'f6cc6a17-5c41-4f8b-9006-03ec62aff7da', 'route': ['p2', 'e6', 'i12', 'x2', 'p1', 'c1']}
1769737935.0154195,RECEIVED,479420e8-259f-4050-a16d-7ea9a7d7ca3f,4f1dba83-8735-4b67-a77f-ae5ba1b274b7,c5,c1,27,p1,?,surb={'id': 'b3365494-9403-4f9e-b5a3-48a04300f357', 'route': ['p1', 'e12', 'i8', 'x11', 'p2', 'c5']}
1769737935.0485706,SENT,67a58f86-9267-40d2-ab7d-a7064b57c2bf,9b786fb5-4a13-44fc-91b2-5c09a4a780ff,c1,c2,3392,?,p1,
1769737935.048703,CREATED,e3aaa9be-dca6-4e86-9a0b-75a62ba6aba1,a172d27e-6584-4cb3-aab9-2c5fcd5760a0,c1,c2,27,?,?,surb={'id': '5348e482-f238-4cd5-ae74-055a4977b87f', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c1']}
1769737935.1179204,RECEIVED,083b2a55-ed8c-4a9c-b5ca-0e103748f7b2,2abc73e7-97e9-486d-bbe7-f872355de897,c5,c1,26,p1,?,surb={'id': 'a1911979-5efd-40a2-8d87-edce42d8e2c4', 'route': ['p1', 'e3', 'i7', 'x12', 'p2', 'c5']}
1769737935.1383631,RECEIVED,b4a24270-2f9c-47d2-8bd4-6664ac9a6700,3d89b672-c048-4213-bfe5-16812a4b1c9e,c5,c1,27,p1,?,surb={'id': 'c25a9b1d-5d39-4aca-b7a1-99b04767391d', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c5']}
1769737935.1458895,RECEIVED,6a4b808d-2e1f-4473-8242-f699196d6a24,1499bf4b-2464-4fed-927a-60e607d1cdee,c5,c1,27,p1,?,surb={'id': '6e8d52f6-bfe1-492e-94cd-c98160b3becc', 'route': ['p1', 'e4', 'i5', 'x9', 'p2', 'c5']}
1769737935.4823735,SENT,7805d55f-a16d-488b-9444-adf397e1d2b6,7b592baf-d48c-4a25-9856-14bf8302fbb4,c1,c2,3384,?,p1,
1769737935.482504,CREATED,7eb09aad-8cbd-4535-b876-f829e3a167d7,bc31db61-163a-4418-9741-c05d7e395e3e,c1,c2,25,?,?,surb={'id': '4cfdd567-c8f3-4756-b87e-b882512417b2', 'route': ['p2', 'e4', 'i11', 'x7', 'p1', 'c1']}
1769737935.616977,RECEIVED,87575854-cb4a-45b5-889c-4babec94ee66,9571f5fb-1e30-4aec-94e5-6c606c438a61,c5,c1,27,p1,?,surb={'id': '770c7d3f-1f6b-4341-8764-688f055f901b', 'route': ['p1', 'e5', 'i11', 'x11', 'p2', 'c5']}
1769737935.6404736,RECEIVED,dacea52d-b87a-48eb-86c5-b5054f3d5b77,81561fba-0bdc-4bb0-8f47-2587826cc118,c4,c1,27,p1,?,surb={'id': 'c32a88de-5594-4c3e-b161-44ab637f9079', 'route': ['p1', 'e7', 'i4', 'x3', 'p1', 'c4']}
1769737935.9295938,RECEIVED,a96482a7-7c2e-431c-8899-c7d853de2644,2a8e6fef-7958-4f73-8702-09e53c5a341c,c4,c1,25,p1,?,surb={'id': '9a28b716-35d1-4cd7-8763-d301b1229c43', 'route': ['p1', 'e2', 'i12', 'x4', 'p1', 'c4']}
1769737936.0353074,RECEIVED,09275260-e593-40b8-9f82-8ea8c69d3ff5,c44ed8ea-7e26-4d6e-a104-5066cf34ffba,c5,c1,27,p1,?,surb={'id': 'e732691c-8ddb-4e35-9d0e-228817e6128a', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769737936.3003674,RECEIVED,81d846c0-125c-4042-b1f3-9b5e9758ab32,a18f5bad-c655-41cf-8c6c-9f82da1d4c02,c5,c1,27,p1,?,surb={'id': '8eaee92a-549b-4449-9378-c5f8051ed01a', 'route': ['p1', 'e5', 'i6', 'x11', 'p2', 'c5']}
1769737936.3027487,RECEIVED,1cd3b54e-4088-4cbd-aabd-9d5210ac5953,f3cf915e-faa1-4ff2-93e1-89bfe9e6f0b3,c5,c1,27,p1,?,surb={'id': '115e2f06-1dac-4bd4-bc97-e5489f9f61dd', 'route': ['p1', 'e12', 'i4', 'x1', 'p2', 'c5']}
1769737936.3416145,SENT,b63e6264-0aa5-4223-aa8a-ca7be68193c2,964c8d37-dafa-49ce-bef8-d6edbb884a09,c1,c2,3391,?,p1,
1769737936.341765,CREATED,485e31f7-04a6-4f07-b527-df8f710cae66,ae3ac42c-395d-4912-a360-e333cbb945b8,c1,c2,27,?,?,surb={'id': 'ca30c868-5126-460c-acbd-dff62358b4d8', 'route': ['p2', 'e1', 'i6', 'x3', 'p1', 'c1']}
1769737936.3632154,SENT,79911600-c78b-4e70-8c08-6d766a9a5c34,8b0f82d4-e6a6-4451-8c5c-65dc488ec08c,c1,c2,3388,?,p1,
1769737936.3633878,CREATED,4f776911-ceb4-4f9c-8fda-0a33922c1df9,2f564675-d31e-400e-863a-1bf2de525a0f,c1,c2,27,?,?,surb={'id': 'e763b011-3c5a-4ce3-acaf-e9047a863c8b', 'route': ['p2', 'e3', 'i5', 'x7', 'p1', 'c1']}
1769737936.449375,RECEIVED,c38ec1d3-f4a1-44c0-8a70-5400d025d0f3,89d1ed87-7fa2-4154-b4f5-38da884674c4,c4,c1,27,p1,?,surb={'id': 'e69ae4dc-253f-4b1d-bf96-e5f6510dceff', 'route': ['p1', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769737936.5595846,RECEIVED,31b63556-e66b-4e89-9e26-becd12097ecb,abcb3aff-bca8-4ea5-a8fa-d53b3fe842d1,c5,c1,27,p1,?,surb={'id': '194fbb14-0775-4877-afbc-a318c60e2eea', 'route': ['p1', 'e8', 'i9', 'x9', 'p2', 'c5']}
1769737936.6028538,SENT,625a4ab0-049c-42f1-adbe-20e0f111b4a2,44b4136b-3d93-4c7c-976a-b22d7f1742f3,c1,c2,3379,?,p1,
1769737936.6029065,CREATED,42beb7f6-f4ae-4b12-92cb-94cc1b2bb4ce,70ffe966-3fa8-448e-923f-426306c0c864,c1,c2,27,?,?,surb={'id': '6f767121-557d-4112-bd63-da26a39686f4', 'route': ['p2', 'e4', 'i10', 'x9', 'p1', 'c1']}
1769737936.7254019,RECEIVED,04ab8804-0e36-4cdc-b757-18eb2757fdea,a7cd47a7-ed24-4bab-9524-5ac6fc100ecb,c5,c1,27,p1,?,surb={'id': '93fd329b-2fff-4a59-b5f2-422294d230c3', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c5']}
1769737936.7309663,RECEIVED,ad03b94f-a443-47ab-8e20-d27658a01932,99b4177d-f999-41fe-8059-7e2b4b70b572,c5,c1,26,p1,?,surb={'id': 'feef9c0a-4311-4ae4-923f-8d23edb28ba9', 'route': ['p1', 'e4', 'i5', 'x10', 'p2', 'c5']}
1769737936.8248513,SENT,4e5ebff1-2749-4b27-bc8e-f36e8331c28c,b7a81181-5f3e-4280-84e4-332bc8f8ed9c,c1,c2,3387,?,p1,
1769737936.8249996,CREATED,a512744e-4c38-4f89-9769-b3d0826c862f,a9227e10-3de5-47a0-b022-45532789bd14,c1,c2,27,?,?,surb={'id': '2b12330c-2b56-4dde-a91b-4fb3e36d4a6c', 'route': ['p2', 'e11', 'i12', 'x8', 'p1', 'c1']}
1769737936.8483803,RECEIVED,feb6db36-3680-4da0-9dc2-03df32fb80f0,11968357-6ad0-4982-97c0-3b7db1ab7b87,c5,c1,26,p1,?,surb={'id': '73c9d296-4c55-43b9-ba73-dfb8c6a52dfc', 'route': ['p1', 'e4', 'i7', 'x11', 'p2', 'c5']}
1769737936.9051812,RECEIVED,a5e44001-e6b1-4d85-818b-d9b3f1d673cc,c2f60288-2c76-4e34-8245-47b81a3d8c72,c4,c1,27,p1,?,surb={'id': '76b964c8-42ba-4568-958b-54430f1bc1cf', 'route': ['p1', 'e5', 'i9', 'x8', 'p1', 'c4']}
1769737936.9208713,RECEIVED,916f19f7-6a2b-474f-8638-66e38ad09681,99c5f186-690d-4452-9412-49e778ce9223,c5,c1,27,p1,?,surb={'id': '6f56c1fa-f6df-415e-a123-280fe40af866', 'route': ['p1', 'e12', 'i9', 'x2', 'p2', 'c5']}
1769737937.0568948,SENT,e2e96e27-9094-4f78-838f-b08c22d7113d,839ec01c-cc3d-4044-8f44-46544c3343b0,c1,c2,3363,?,p1,
1769737937.0575023,CREATED,6249e58e-e7a9-423a-9298-310c84aad5b6,b7a34389-41ca-4d68-bf67-34c8b383d00c,c1,c2,26,?,?,surb={'id': '3982a74a-bf05-4cfb-942f-d9f8ce7c194e', 'route': ['p2', 'e10', 'i3', 'x8', 'p1', 'c1']}
1769737937.074108,RECEIVED,260465a6-a1d0-4825-90b0-ef5e1e246a64,71c697d3-a539-4ee9-bc61-96c0f60b591f,c5,c1,27,p1,?,surb={'id': '0af6d6f4-7767-4f95-970e-5a2038fa8eec', 'route': ['p1', 'e2', 'i4', 'x6', 'p2', 'c5']}
1769737937.3001335,SENT,203dcc38-43ad-4306-87ae-34b1a43aa4c5,65048e66-b4de-4200-9edf-e59f4d15e3e0,c1,c2,3390,?,p1,
1769737937.3002872,CREATED,61769ded-a778-498d-97d8-ca4eb111f747,85530efb-3266-4fa2-92f1-5e69933e665f,c1,c2,27,?,?,surb={'id': '0490919f-1ccf-4570-af6a-8aed6919c3e6', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c1']}
1769737937.3124626,RECEIVED,bdfd1cee-8098-4ad6-8030-c4c5eb469c22,af13dbed-fade-4c0c-b6e3-58a5ce104339,c4,c1,26,p1,?,surb={'id': '4fedf712-5ab4-45b2-ba36-e20cc92a884b', 'route': ['p1', 'e4', 'i5', 'x7', 'p1', 'c4']}
