timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769751624.8852181,RECEIVED,0db087dc-a530-4b29-834b-3bd2451b5009,94c4d44c-e10e-4c34-b41e-a50c4cb71d73,c5,c4,27,p1,?,surb={'id': '1cf599b3-7dee-4e08-901c-8112441e7390', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c5']}
1769751624.9812188,RECEIVED,2c63f53f-66f6-4f72-87ea-b91daf007e2d,ae0029ab-a5e6-45cb-bf3c-e952ed53020e,c2,c4,26,p1,?,surb={'id': '772afee0-9d9d-45b0-acfb-3ce21b1dc9c6', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769751625.1039338,RECEIVED,f8d172e0-9c80-4c2e-81a6-e67b5155927f,cacfabc8-2844-4a40-aaca-d57802385d93,c2,c4,27,p1,?,surb={'id': 'd110fb90-945f-4eb6-814c-aa9ac01e5b6c', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769751625.1518078,RECEIVED,165069bd-18f9-495c-94fc-56668ebc02fb,90915ec4-3021-4981-8461-e5390cbf9846,c2,c4,27,p1,?,surb={'id': 'f86077b8-454b-420c-9ffa-694ff5ca1fb2', 'route': ['p1', 'e10', 'i4', 'x3', 'p2', 'c2']}
1769751625.355107,RECEIVED,25517bb9-943a-49d9-80af-31ba57e3b300,3a857b85-7f48-401d-8a3a-6fb4ea10584f,c5,c4,25,p1,?,surb={'id': '878021c0-dd62-4345-8188-282014f5500b', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769751625.3589313,RECEIVED,718af102-53f5-4a28-b57b-cbf98235296b,7974011b-7a07-42ab-8a25-d0d279e802e6,c2,c4,27,p1,?,surb={'id': 'c7741d1a-5e37-45a0-846d-b8bf0a9d8dc7', 'route': ['p1', 'e6', 'i12', 'x2', 'p2', 'c2']}
1769751625.4631567,RECEIVED,1dae1840-5fa0-4f5a-9178-1c92cb6c68f9,1ce7b7e0-9b20-4709-93c5-be03fb2cef8d,c2,c4,26,p1,?,surb={'id': '13a08ef4-06d3-40ff-b411-6e459fc661d3', 'route': ['p1', 'e1', 'i3', 'x9', 'p2', 'c2']}
1769751625.476438,RECEIVED,d583c3da-ef13-4546-ae46-0c46de22802d,a2ad2a3a-4844-4341-8251-264c0b350881,c5,c4,26,p1,?,surb={'id': '88945c3e-b451-4cf8-ae7c-feb3ef6a2311', 'route': ['p1', 'e1', 'i11', 'x2', 'p2', 'c5']}
1769751625.6980157,RECEIVED,843c90f2-f348-4959-8d71-3c0a2d5d0b6e,88173625-1083-49f9-874b-37a884102f66,c5,c4,27,p1,?,surb={'id': '0d416b94-b25a-449c-905e-d6b0a4591d6c', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c5']}
1769751625.8018615,RECEIVED,b3a2dc64-cd4f-46fb-8334-638ae0b4a310,b35a9f1b-56f4-42e6-9efe-92b2a5981c33,c1,c4,27,p1,?,surb={'id': '04009b74-7f77-4a27-8d91-d866f933b5d0', 'route': ['p1', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769751625.855454,RECEIVED,7087ad9b-bb45-4584-8706-a304536b5eaa,0a0dcb07-41a6-4eec-bbad-c9143f3a42c7,c2,c4,27,p1,?,surb={'id': 'd08be127-44ff-44b3-93cf-ac1daf780c43', 'route': ['p1', 'e4', 'i3', 'x3', 'p2', 'c2']}
1769751625.976201,SENT,bcf5b31b-41b8-4f3a-b099-c76b64eab533,ec61c14e-761a-4008-9b3e-56b31a1d70e2,c4,c5,3392,?,p1,
1769751625.9763348,CREATED,128a35bf-50a4-437e-94f0-ef01c614ab16,0c888eaa-00f5-4bb0-af88-99d67b1359ea,c4,c5,27,?,?,surb={'id': 'e3eb7f1b-1bcf-4e35-97df-8e285810e59f', 'route': ['p2', 'e7', 'i10', 'x5', 'p1', 'c4']}
1769751626.0398712,RECEIVED,c8e911d4-52bb-488b-8736-5829d1e69e76,9e07cd3e-9bf4-4e35-89bc-1925ba568ece,c1,c4,26,p1,?,surb={'id': '1e883d97-37ec-4ec9-b4d0-b4394731f9d6', 'route': ['p1', 'e6', 'i6', 'x2', 'p1', 'c1']}
1769751626.0479045,SENT,518e5ff7-593f-498b-b184-25ede077373e,beb31fde-21ac-4d55-9811-6cdd54418569,c4,c5,3396,?,p1,
1769751626.04806,CREATED,c460dd25-fcff-4b0e-9f8b-105915a06455,2aa3e1d6-7d2a-4a0d-bedf-e88b42673c41,c4,c5,27,?,?,surb={'id': 'b0a4b4b6-7e9d-49d8-88d3-be5dde8d210c', 'route': ['p2', 'e3', 'i12', 'x3', 'p1', 'c4']}
1769751626.1104403,RECEIVED,27c25f10-4b0b-4b38-82a9-ac21d0fe9db7,a246d38a-8606-4f79-8107-92445d3bccfe,c5,c4,27,p1,?,surb={'id': '41967f02-2e1a-45ff-839d-c15874fe95be', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c5']}
1769751626.20439,RECEIVED,19a37590-cca2-4626-ac5c-3c4dd4e07273,6d582eee-fcf0-466c-bd2b-896322e8788d,c2,c4,26,p1,?,surb={'id': '4a1698e8-cc18-43d6-b693-c3b329ff553b', 'route': ['p1', 'e10', 'i4', 'x7', 'p2', 'c2']}
1769751626.4834404,RECEIVED,8f2436f3-0c24-411f-9f4e-205465300acf,2889ca5a-8517-4d8d-a1d5-d450a2208b64,c1,c4,27,p1,?,surb={'id': '471a55f4-3b80-4926-89b6-8d4790e719ec', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769751626.5459015,RECEIVED,913bc00c-90c3-4b34-ab13-ace55a3f2f6f,06fd39cc-2a57-43c0-ad1f-a7c36e7fedb5,c5,c4,27,p1,?,surb={'id': 'fbc2ff44-f538-4fba-b4b7-e9377eef97a2', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c5']}
1769751626.5494506,RECEIVED,46607af3-db1e-4a2e-8947-8719464b3a2a,b35a9f1b-56f4-42e6-9efe-92b2a5981c33,c1,c4,27,p1,?,surb={'id': '04009b74-7f77-4a27-8d91-d866f933b5d0', 'route': ['p1', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769751626.603791,RECEIVED,9e06b106-fd51-456a-b056-7ced513e54be,4078ecd8-3bd1-4cd7-99b9-c34b3105efa9,c1,c4,27,p1,?,surb={'id': '5a610af2-51d7-45f7-b8b1-a6fb37126186', 'route': ['p1', 'e2', 'i6', 'x2', 'p1', 'c1']}
1769751626.6322646,RECEIVED,0692f280-2ebd-47f6-b023-d0a570fd08c9,fbe94e05-ec95-4fd5-bfcd-aa81c02cdccf,c2,c4,27,p1,?,surb={'id': 'c33ff3c2-8a90-4815-ae60-3f3fcc49c8c8', 'route': ['p1', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769751626.7538142,RECEIVED,fd83d921-31bb-4199-8bcb-a13372ee8349,4078ecd8-3bd1-4cd7-99b9-c34b3105efa9,c1,c4,27,p1,?,surb={'id': '5a610af2-51d7-45f7-b8b1-a6fb37126186', 'route': ['p1', 'e2', 'i6', 'x2', 'p1', 'c1']}
1769751626.8589675,RECEIVED,316cbb5f-e4c5-4d4d-b08a-c616b2bed7b0,14dfd21d-5e71-4649-9b7b-36fc90c8f1fd,c5,c4,27,p1,?,surb={'id': '574de719-aa31-4d56-8455-f7c6e2169e7b', 'route': ['p1', 'e8', 'i10', 'x4', 'p2', 'c5']}
1769751626.89273,RECEIVED,53a09487-bfb2-46d5-b9fd-6c508b86240b,7860eea1-51b8-4361-8eef-da2bff4e459c,c1,c4,27,p1,?,surb={'id': 'c293c263-9675-4d5d-9f93-5cd6dc33b642', 'route': ['p1', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769751626.9948845,RECEIVED,61b10ed4-d80e-4079-a354-d7fe12646cfb,ae0029ab-a5e6-45cb-bf3c-e952ed53020e,c2,c4,26,p1,?,surb={'id': '772afee0-9d9d-45b0-acfb-3ce21b1dc9c6', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769751627.0099418,RECEIVED,ab87608b-4529-446c-8a7e-b7cb9cea0f7d,9e07cd3e-9bf4-4e35-89bc-1925ba568ece,c1,c4,26,p1,?,surb={'id': '1e883d97-37ec-4ec9-b4d0-b4394731f9d6', 'route': ['p1', 'e6', 'i6', 'x2', 'p1', 'c1']}
1769751627.0729616,RECEIVED,86bc019f-5b45-45fe-8f8c-ceba3a6f7502,4c70ad54-5cec-4e6c-82ae-13b8957c3b52,c1,c4,27,p1,?,surb={'id': '0f0fe575-aab7-4ca9-85e1-6a927c7f6f7c', 'route': ['p1', 'e4', 'i7', 'x3', 'p1', 'c1']}
1769751627.0780854,SENT,8fc45ffa-102b-4ade-a1eb-780d9658dcbb,5251743a-b261-4c79-8e9a-c211620affec,c4,c5,3390,?,p1,
1769751627.0782218,CREATED,6b1dc995-2dbe-44f5-88ef-bab80c9fccdd,2aa3e1d6-7d2a-4a0d-bedf-e88b42673c41,c4,c5,27,?,?,surb={'id': 'b0a4b4b6-7e9d-49d8-88d3-be5dde8d210c', 'route': ['p2', 'e3', 'i12', 'x3', 'p1', 'c4']}
1769751627.119393,RECEIVED,2ee67ad4-2efe-4694-8fc5-5c2dd129c9a6,4aaf95c0-c944-4549-a191-883fe42721b2,c2,c4,26,p1,?,surb={'id': 'd5e36540-ea1e-41d6-86f0-34c4da715bbf', 'route': ['p1', 'e9', 'i12', 'x8', 'p2', 'c2']}
1769751627.1933954,RECEIVED,4172b25c-4cc1-4cce-bcca-93f9bbae40b8,6773cf3d-463f-47bf-9ca5-df67e7c5dfaa,c2,c4,26,p1,?,surb={'id': 'a87c9a28-ab63-4e89-9dfe-ee89a7add345', 'route': ['p1', 'e9', 'i3', 'x12', 'p2', 'c2']}
1769751627.3073173,RECEIVED,fba5c999-b10b-4e60-b953-2d9bb9048f44,fbe94e05-ec95-4fd5-bfcd-aa81c02cdccf,c2,c4,27,p1,?,surb={'id': 'c33ff3c2-8a90-4815-ae60-3f3fcc49c8c8', 'route': ['p1', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769751627.338765,RECEIVED,a150e23c-3c4a-4ae6-8bf6-4bc67b228df6,2889ca5a-8517-4d8d-a1d5-d450a2208b64,c1,c4,27,p1,?,surb={'id': '471a55f4-3b80-4926-89b6-8d4790e719ec', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769751627.3555787,SENT,5fe8d0e7-87b0-4d0b-9a88-671c9ec736b5,2d4e8272-d07c-4777-aa5f-bbe52210378e,c4,c5,3400,?,p1,
1769751627.3557115,CREATED,3a934796-5b82-497c-b678-9fdfaf9054c1,421cfe3e-64fe-42b6-b335-4c81ef21597c,c4,c5,27,?,?,surb={'id': 'ba92e5f4-d7ae-4134-9d29-e6ffbcf7efe4', 'route': ['p2', 'e1', 'i10', 'x4', 'p1', 'c4']}
1769751627.4914925,RECEIVED,b9108ed1-743d-40b0-adbc-13825c8238ec,7deec51d-1969-479d-a7f3-1b14edbbea7b,c5,c4,26,p1,?,surb={'id': '70398c2f-921c-4d0c-af29-f8f55cabc8fc', 'route': ['p1', 'e11', 'i12', 'x11', 'p2', 'c5']}
1769751627.5062366,RECEIVED,b79eb51d-2af1-4de9-96f0-d92a08876b03,0a0dcb07-41a6-4eec-bbad-c9143f3a42c7,c2,c4,27,p1,?,surb={'id': 'd08be127-44ff-44b3-93cf-ac1daf780c43', 'route': ['p1', 'e4', 'i3', 'x3', 'p2', 'c2']}
1769751627.520289,RECEIVED,35bfe1f2-f64f-490a-ba0a-b7c0e76a48f8,d5bd2d4a-7236-4ede-b712-ea133848f869,c1,c4,27,p1,?,surb={'id': 'bcc1c2bc-df50-40d4-bf79-30a7dbe3af66', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769751627.6926537,RECEIVED,adf995a8-07ca-4409-a97d-2af88a2da891,a1402bc2-e573-48bb-8fa9-aee8e2b80d85,c5,c4,27,p1,?,surb={'id': '4acc18bd-c0b4-488c-8eae-702b0a4f2644', 'route': ['p1', 'e4', 'i4', 'x10', 'p2', 'c5']}
1769751627.7610128,RECEIVED,5c0bb9e3-1112-4821-8c57-1e87f9b801e7,06fd39cc-2a57-43c0-ad1f-a7c36e7fedb5,c5,c4,27,p1,?,surb={'id': 'fbc2ff44-f538-4fba-b4b7-e9377eef97a2', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c5']}
1769751627.9612103,RECEIVED,e95cc508-9db3-4d8a-bc49-55028f82cd46,01ccfc28-aa71-415e-8d10-ccc694b1bbea,c1,c4,26,p1,?,surb={'id': '99e1ee7a-7291-4163-8b34-3203f1676ccc', 'route': ['p1', 'e1', 'i2', 'x2', 'p1', 'c1']}
1769751628.003438,RECEIVED,543452a7-12ac-47be-8bc0-17bf290f9f79,4c70ad54-5cec-4e6c-82ae-13b8957c3b52,c1,c4,27,p1,?,surb={'id': '0f0fe575-aab7-4ca9-85e1-6a927c7f6f7c', 'route': ['p1', 'e4', 'i7', 'x3', 'p1', 'c1']}
1769751628.140312,RECEIVED,dc9e2fe9-20ae-46d3-b79d-b8ab1353bb15,4aaf95c0-c944-4549-a191-883fe42721b2,c2,c4,26,p1,?,surb={'id': 'd5e36540-ea1e-41d6-86f0-34c4da715bbf', 'route': ['p1', 'e9', 'i12', 'x8', 'p2', 'c2']}
1769751628.3367076,RECEIVED,c5520db0-4253-4666-bc59-02eed453be2a,14dfd21d-5e71-4649-9b7b-36fc90c8f1fd,c5,c4,27,p1,?,surb={'id': '574de719-aa31-4d56-8455-f7c6e2169e7b', 'route': ['p1', 'e8', 'i10', 'x4', 'p2', 'c5']}
1769751628.357589,RECEIVED,a0613ccf-b35d-4289-847f-d2f5fcfb6b81,09fb959e-6096-47c2-923f-dc47c0be96fe,c2,c4,27,p1,?,surb={'id': 'c439d9e3-ad06-409c-aaf7-50121d200c56', 'route': ['p1', 'e6', 'i3', 'x4', 'p2', 'c2']}
1769751628.36099,SENT,4b364803-8d35-4e3f-8206-c5d928920cde,cc87f846-0082-41e5-8f78-65d8fa6091e4,c4,c5,3372,?,p1,
1769751628.36116,CREATED,fd4b0383-f496-45ee-aa6f-29870efc1d63,421cfe3e-64fe-42b6-b335-4c81ef21597c,c4,c5,27,?,?,surb={'id': 'ba92e5f4-d7ae-4134-9d29-e6ffbcf7efe4', 'route': ['p2', 'e1', 'i10', 'x4', 'p1', 'c4']}
1769751628.4139273,RECEIVED,dd8e5ab0-b2d9-48a4-b44d-8aa3f3d9376f,4e8a2bc1-2ca3-4ce0-8b80-c06c9324f9f1,c1,c4,27,p1,?,surb={'id': 'a86f0c1a-a21d-4b05-a36d-ee791bb53f9b', 'route': ['p1', 'e9', 'i6', 'x7', 'p1', 'c1']}
1769751628.4352825,RECEIVED,c7a33dc3-825c-44ab-915a-cb71b33b5ccf,4e8a2bc1-2ca3-4ce0-8b80-c06c9324f9f1,c1,c4,27,p1,?,surb={'id': 'a86f0c1a-a21d-4b05-a36d-ee791bb53f9b', 'route': ['p1', 'e9', 'i6', 'x7', 'p1', 'c1']}
1769751628.4450233,RECEIVED,4886a8eb-b232-4736-869a-408bfcb65e4b,44d13318-cda2-4f17-b28e-187b142a1dda,c1,c4,27,p1,?,surb={'id': 'db26c490-73c1-4510-902e-d503efce18e9', 'route': ['p1', 'e6', 'i11', 'x8', 'p1', 'c1']}
1769751628.4584858,RECEIVED,1701feb4-5c10-4daa-870e-d10164e08a14,44d13318-cda2-4f17-b28e-187b142a1dda,c1,c4,27,p1,?,surb={'id': 'db26c490-73c1-4510-902e-d503efce18e9', 'route': ['p1', 'e6', 'i11', 'x8', 'p1', 'c1']}
1769751628.4714282,SENT,d49a5165-8c65-4645-b899-c35ce248abe3,8bb8f5af-2e37-432a-b17d-c1f3421e059d,c4,c5,3359,?,p1,
1769751628.4715772,CREATED,0079a4de-5167-4a63-b04e-9edf32368c18,a123e151-1164-4685-86d4-6baa2cde501e,c4,c5,26,?,?,surb={'id': 'c3aace51-2967-41fa-b6e7-e2cb62415af8', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769751628.55597,SENT,aa1ffd44-1c72-4c14-90da-481b0c23a508,9e6291f1-19c4-4833-8338-d3242b474550,c4,c5,3372,?,p1,
1769751628.5561395,CREATED,ac2661a2-14ca-45a9-9f83-e01a07eb5e68,a123e151-1164-4685-86d4-6baa2cde501e,c4,c5,26,?,?,surb={'id': 'c3aace51-2967-41fa-b6e7-e2cb62415af8', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769751628.7621467,RECEIVED,ef93adcf-2d9e-43a2-aeb1-97a77d7688f0,09fb959e-6096-47c2-923f-dc47c0be96fe,c2,c4,27,p1,?,surb={'id': 'c439d9e3-ad06-409c-aaf7-50121d200c56', 'route': ['p1', 'e6', 'i3', 'x4', 'p2', 'c2']}
1769751628.8384092,RECEIVED,dc764e7f-3c61-4b64-a12c-0b9eb485b45a,270b3348-13f8-468f-a189-94de8ece05a5,c5,c4,27,p1,?,surb={'id': 'f3c9e648-6555-4da9-8a20-f18967bb8593', 'route': ['p1', 'e7', 'i12', 'x3', 'p2', 'c5']}
1769751629.0375888,SENT,c3062efc-6f2b-4efd-8332-55c208f2abd3,b6992549-fda5-4399-ae5c-fe3e5ddc0656,c4,c5,3389,?,p1,
1769751629.0377185,CREATED,5158b34b-d89f-454b-8557-4ac31f7d4b5d,4ea49230-8751-4209-895c-6dce5de85e09,c4,c5,27,?,?,surb={'id': '0c5671e7-9003-41d4-ba15-2451aa330ba9', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769751629.1331604,SENT,b501fd0a-b44d-4e23-910d-73e680aeece2,48785a3a-7784-45b9-81b5-662493c7624a,c4,c5,3359,?,p1,
1769751629.133298,CREATED,6b7550cb-2814-4461-a2f2-d521c347ed3f,4ea49230-8751-4209-895c-6dce5de85e09,c4,c5,27,?,?,surb={'id': '0c5671e7-9003-41d4-ba15-2451aa330ba9', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769751629.1763983,RECEIVED,ce2d5c1a-1717-4cfc-bf30-56b32b50cb76,086999d1-e7cb-4bf7-8c74-542359543b27,c5,c4,25,p1,?,surb={'id': 'a96f4694-1f6b-4677-adc4-8800eb16d3af', 'route': ['p1', 'e5', 'i9', 'x10', 'p2', 'c5']}
1769751629.295347,SENT,a2f269b4-c5d2-41fc-bc9d-987b0027a167,e1e83da3-91f2-4d30-9c16-4f6e5f2c0684,c4,c5,3375,?,p1,
1769751629.2954786,CREATED,67a26e26-9acc-4d37-a7bc-9ff888a03392,b2b1c943-47dd-4ed7-b21a-ffcaadc33954,c4,c5,27,?,?,surb={'id': '2cb4b6aa-a2f6-4aa1-95ab-97db0a660efa', 'route': ['p2', 'e7', 'i6', 'x8', 'p1', 'c4']}
1769751629.3635335,RECEIVED,83ed181c-88ea-4a1b-ac60-1a4b56cd2d37,6773cf3d-463f-47bf-9ca5-df67e7c5dfaa,c2,c4,26,p1,?,surb={'id': 'a87c9a28-ab63-4e89-9dfe-ee89a7add345', 'route': ['p1', 'e9', 'i3', 'x12', 'p2', 'c2']}
1769751629.4387748,RECEIVED,cc516b62-fffd-4637-b523-43a503eea5e6,788c2dda-bc2a-41a0-b02d-ddb754cfbbe2,c1,c4,27,p1,?,surb={'id': 'ec805ca6-9aa7-4ba5-8bbb-43911c628f35', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c1']}
1769751629.5236766,RECEIVED,8dd2f1c1-81be-4a05-bcbb-65c81648c817,fa34b14e-cc53-4de7-af81-3a5b9cf88311,c2,c4,26,p1,?,surb={'id': '2af6fe79-65b7-4218-9b50-0bc7f502ec3d', 'route': ['p1', 'e8', 'i2', 'x3', 'p2', 'c2']}
1769751629.5285072,RECEIVED,362869dd-3c8a-4cb2-9eb3-6748309595c5,6a64d1a3-2867-4eab-a212-4f9b57e782c9,c1,c4,27,p1,?,surb={'id': 'c1e7e1f6-2aff-4318-aa7d-c6fdf996fb80', 'route': ['p1', 'e3', 'i1', 'x12', 'p1', 'c1']}
1769751629.5385487,SENT,d42153f1-6d32-4ff3-ba57-3fc487aa04cf,6e7650fe-5042-46d7-8870-14617452f866,c4,c5,3375,?,p1,
1769751629.5386817,CREATED,b3496522-a6d0-4018-b797-aacf7c0a8df9,b2b1c943-47dd-4ed7-b21a-ffcaadc33954,c4,c5,27,?,?,surb={'id': '2cb4b6aa-a2f6-4aa1-95ab-97db0a660efa', 'route': ['p2', 'e7', 'i6', 'x8', 'p1', 'c4']}
1769751629.5499659,SENT,c312792c-8b40-4e58-b778-8d7883c81097,a43f905a-b7d5-40b2-ad38-0282a55e10fe,c4,c5,3400,?,p1,
1769751629.550126,CREATED,c2a288f7-ab21-48c7-8291-30e0403eb2e3,f898f0cf-5723-44e6-aa6e-70db06b0fc61,c4,c5,27,?,?,surb={'id': '647bb9d6-cd69-4668-84c1-a97e3c601c8e', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c4']}
1769751629.5979636,SENT,27d58c56-4243-4daf-bf2c-c87c0ab2dc70,9b81099a-81e8-4f69-a18b-23e7eae08670,c4,c5,3399,?,p1,
1769751629.59822,CREATED,fa3a01ed-61cf-4b08-abba-b8cd44c8c9b2,f898f0cf-5723-44e6-aa6e-70db06b0fc61,c4,c5,27,?,?,surb={'id': '647bb9d6-cd69-4668-84c1-a97e3c601c8e', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c4']}
1769751629.658063,RECEIVED,1d133592-29b6-4ef4-b458-54ac40c84f4a,aa643091-7640-4019-b233-edd5a39d9427,c1,c4,27,p1,?,surb={'id': 'b19b9e60-9b4e-45f1-8bfe-327693feca13', 'route': ['p1', 'e7', 'i10', 'x3', 'p1', 'c1']}
1769751629.6590528,SENT,8c4718a2-eb65-4641-a526-fedf84528ed5,f5ea576a-29ad-4f7d-8592-1d567208b010,c4,c5,3396,?,p1,
1769751629.659114,CREATED,d97ff1ff-53cd-4768-acf3-d88e90d2e0b6,9bd4a301-39e4-46e1-910c-be1c7db20357,c4,c5,27,?,?,surb={'id': 'ae20119a-b43f-488a-ad52-8eaf256f3663', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769751629.723386,RECEIVED,9b1f2b37-a314-4343-81cc-2437479f782d,270b3348-13f8-468f-a189-94de8ece05a5,c5,c4,27,p1,?,surb={'id': 'f3c9e648-6555-4da9-8a20-f18967bb8593', 'route': ['p1', 'e7', 'i12', 'x3', 'p2', 'c5']}
1769751629.83488,RECEIVED,63d90bf6-d81f-4299-be00-a915903cab5f,beb17fe9-6218-45d9-94c5-1d737111102b,c5,c4,27,p1,?,surb={'id': 'd3e45353-e029-4abb-8fd5-ae16fea2fa3f', 'route': ['p1', 'e8', 'i4', 'x5', 'p2', 'c5']}
1769751629.9715044,RECEIVED,7ba6ae77-c801-4621-8ab5-ccce851b0906,7deec51d-1969-479d-a7f3-1b14edbbea7b,c5,c4,26,p1,?,surb={'id': '70398c2f-921c-4d0c-af29-f8f55cabc8fc', 'route': ['p1', 'e11', 'i12', 'x11', 'p2', 'c5']}
1769751630.0714936,RECEIVED,803dfda0-c842-452b-8b30-39cd52d1107d,4be7c6b8-8024-4e2d-80fe-a3b5cdd65815,c2,c4,27,p1,?,surb={'id': '22a7d873-9968-46db-9a07-353ebcee8cc9', 'route': ['p1', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769751630.0773337,RECEIVED,1c7fb4ac-32a8-4249-82ca-daa5a1472eab,debace72-2bf3-4e12-b1bb-4aa9ac8aee25,c2,c4,27,p1,?,surb={'id': '5603fe14-7c6e-464e-9062-77c43955f25e', 'route': ['p1', 'e2', 'i8', 'x2', 'p2', 'c2']}
1769751630.1027539,RECEIVED,3bb501fc-ad5a-49c5-af8c-43208c9a7c52,40109168-0358-43dd-921a-d7b35cbfd760,c2,c4,27,p1,?,surb={'id': '04f823a1-69a2-4992-a7dd-67275081a3cb', 'route': ['p1', 'e12', 'i7', 'x1', 'p2', 'c2']}
1769751630.1335344,RECEIVED,468b9a4d-e68e-4979-9b74-dac7fb23ab00,aa643091-7640-4019-b233-edd5a39d9427,c1,c4,27,p1,?,surb={'id': 'b19b9e60-9b4e-45f1-8bfe-327693feca13', 'route': ['p1', 'e7', 'i10', 'x3', 'p1', 'c1']}
1769751630.23817,RECEIVED,5f233333-44d8-49ae-b490-601a087016f7,788c2dda-bc2a-41a0-b02d-ddb754cfbbe2,c1,c4,27,p1,?,surb={'id': 'ec805ca6-9aa7-4ba5-8bbb-43911c628f35', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c1']}
1769751630.2569406,RECEIVED,20b5c238-3c56-4c9a-895a-5c4013297537,507d09b2-f2f2-49e1-b8f6-a12bd007c32e,c1,c4,27,p1,?,surb={'id': '03622807-0393-4434-9c8b-6c689b99a8f4', 'route': ['p1', 'e9', 'i11', 'x11', 'p1', 'c1']}
1769751630.280232,RECEIVED,0f258e8a-f054-4e90-82a1-11705ecb4c0a,a246d38a-8606-4f79-8107-92445d3bccfe,c5,c4,27,p1,?,surb={'id': '41967f02-2e1a-45ff-839d-c15874fe95be', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c5']}
1769751630.3198864,RECEIVED,a051e00b-aa42-4255-9bcd-159a8988e105,40109168-0358-43dd-921a-d7b35cbfd760,c2,c4,27,p1,?,surb={'id': '04f823a1-69a2-4992-a7dd-67275081a3cb', 'route': ['p1', 'e12', 'i7', 'x1', 'p2', 'c2']}
1769751630.4426627,SENT,17c0746a-03f9-4fc1-94fc-1a7ae79916c2,4f1f6020-0251-4c54-a5e9-a68d8c8372be,c4,c5,3401,?,p1,
1769751630.4427974,CREATED,d3aec090-ac10-4aed-8c1e-6be354dd2e87,9bd4a301-39e4-46e1-910c-be1c7db20357,c4,c5,27,?,?,surb={'id': 'ae20119a-b43f-488a-ad52-8eaf256f3663', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769751630.548596,SENT,816ec6e4-1190-420e-938c-2da4088472ab,4c7920a4-d9e7-4bcd-9c3c-4809c24ee562,c4,c5,3359,?,p1,
1769751630.5498834,CREATED,c80af000-d3e9-499f-8872-ef0e57819235,a1fa146a-e190-4ece-9d7a-1c665fd51bb7,c4,c5,27,?,?,surb={'id': '9dbf64a7-203e-4230-857a-36adcb479b97', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c4']}
1769751630.6970313,RECEIVED,253a49db-2d94-422a-a663-e515fffeec53,beb17fe9-6218-45d9-94c5-1d737111102b,c5,c4,27,p1,?,surb={'id': 'd3e45353-e029-4abb-8fd5-ae16fea2fa3f', 'route': ['p1', 'e8', 'i4', 'x5', 'p2', 'c5']}
1769751630.7552943,RECEIVED,879edbec-33b6-49e6-8e4d-23917a53554d,acccb5c8-8446-4628-8147-3118bc64179f,c2,c4,27,p1,?,surb={'id': '9fe72653-6ca2-4b52-aef3-09ec457a966d', 'route': ['p1', 'e11', 'i10', 'x7', 'p2', 'c2']}
1769751630.8595219,SENT,38870f7e-5c22-48ef-a0fd-905a2115394a,f78ef029-547b-48f5-bf5a-46e27424fdb7,c4,c5,3393,?,p1,
1769751630.859663,CREATED,6c7b508d-fee9-4aba-90aa-3ff9455ce77c,a1fa146a-e190-4ece-9d7a-1c665fd51bb7,c4,c5,27,?,?,surb={'id': '9dbf64a7-203e-4230-857a-36adcb479b97', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c4']}
