timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769751617.6639464,SENT,7c5c0b98-822b-4a60-8308-7b3828e8b99d,1268f6fc-1049-492f-ad95-3bdb47e3e73d,c5,DROP,2029,?,p2,
1769751617.6641018,CREATED,fcf8bbde-6a9a-40df-90e0-c80929fcf1b7,06857a1d-fdbb-410b-a363-a24e1e560e7c,c5,DROP,27,?,?,
1769751617.993946,SENT,496d84f3-14ef-402b-95be-558c96da4f69,930a95c3-5a5c-490c-aed9-27d36963683b,c5,c4,3388,?,p2,
1769751617.9941049,CREATED,ec5f190c-3d7c-48e4-ab79-384364fbcbd1,29e0afc3-a571-4cce-a5c3-bd4b82cb3b47,c5,c4,27,?,?,surb={'id': '8d232a61-d169-41d4-81eb-c3057fa05010', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c5']}
1769751981.2358413,SENT,44888d10-2dfc-4ec8-8008-e4817f08a67e,84f13900-08ec-4d8c-a214-3116d6345b2a,c5,c4,3392,?,p2,
1769751981.2359989,CREATED,72b918db-d19e-4fb6-b975-dabc1b7a01a9,fc08315a-9373-4f79-855a-197a6d3430da,c5,c4,27,?,?,surb={'id': '8d2a40f7-dfa8-45f8-bb90-115386251ae4', 'route': ['p1', 'e7', 'i12', 'x1', 'p2', 'c5']}
1769751981.5899491,SENT,244680a9-dfe0-40f5-aa01-8ebf86a3f5ce,a0eb675c-822d-4a96-a227-46255fa0a020,c5,c4,3399,?,p2,
1769751981.5900598,CREATED,494d6636-3ade-4663-b405-258d791cffcf,0c63199d-6d51-4651-99ee-a86345f7e265,c5,c4,27,?,?,surb={'id': '688214ac-ba4e-4be6-bfe7-c170838a8d7d', 'route': ['p1', 'e10', 'i5', 'x11', 'p2', 'c5']}
1769751981.5919065,RECEIVED,85eb8792-650c-4b73-8b53-285ac112e129,10eb39ca-81ed-4aef-a1eb-37bb08627ad3,c4,c5,27,p2,?,surb={'id': '7fff9f51-a602-4d1e-9be6-25eccc0afb9e', 'route': ['p2', 'e6', 'i9', 'x8', 'p1', 'c4']}
1769751981.7401319,SENT,0f8f477f-2f89-43d8-a0a5-112a0c002835,79a717b9-00c1-4b76-9466-9c9868615707,c5,c4,3387,?,p2,
1769751981.7402284,CREATED,f1289a82-bfe5-43f7-b98f-bf5bee450f03,0c63199d-6d51-4651-99ee-a86345f7e265,c5,c4,27,?,?,surb={'id': '688214ac-ba4e-4be6-bfe7-c170838a8d7d', 'route': ['p1', 'e10', 'i5', 'x11', 'p2', 'c5']}
1769751982.5068529,SENT,eacba6f1-7f7a-44b0-8ed7-09d1588100aa,f2801bbb-d9fd-4ad6-8072-8c4bf7fc3da3,c5,c4,3388,?,p2,
1769751982.5070035,CREATED,a6d3ab51-d520-4b0e-8b6f-193af274b557,e3f76a2b-9d61-4277-afd9-33934064aadb,c5,c4,27,?,?,surb={'id': '5b205a9e-2233-48a2-a0a6-ac60774307fe', 'route': ['p1', 'e11', 'i3', 'x11', 'p2', 'c5']}
1769751982.590581,SENT,57fd1b44-62d6-4e72-be1a-9fd465b3a1b9,51af9d0d-47ab-41e8-9230-eebc33e1019b,c5,c4,3387,?,p2,
1769751982.5907338,CREATED,f5bfab90-9fe8-4b05-820e-5ee8a4ccdfb0,e3f76a2b-9d61-4277-afd9-33934064aadb,c5,c4,27,?,?,surb={'id': '5b205a9e-2233-48a2-a0a6-ac60774307fe', 'route': ['p1', 'e11', 'i3', 'x11', 'p2', 'c5']}
1769751982.6466856,SENT,9d5453d3-9b1b-436b-a404-ff7292123d2d,59ea6615-329c-439f-97c2-3cca58a63390,c5,c4,3388,?,p2,
1769751982.646844,CREATED,8bb7f158-5000-4557-9da0-a58b362d7e14,49259b9b-bea0-4652-bce4-ee07a5437f8b,c5,c4,26,?,?,surb={'id': 'ab24210d-dbbc-40a9-9e75-574ba3c2e082', 'route': ['p1', 'e6', 'i12', 'x1', 'p2', 'c5']}
1769751982.6649253,RECEIVED,b5cf7373-1302-4290-bba2-20a7f7d8192f,72af27a5-b458-4a67-964d-d8f381940382,c4,c5,27,p2,?,surb={'id': 'f44f24bf-a823-4223-b7ba-d67eaae7b701', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c4']}
1769751982.672711,SENT,625924b3-13d7-46a7-9253-2422f2803fc1,6bdf05eb-0302-4b11-8b37-6fca2dadc416,c5,c4,3383,?,p2,
1769751982.672851,CREATED,3e05a364-4c94-489f-806e-3b9566956dbc,49259b9b-bea0-4652-bce4-ee07a5437f8b,c5,c4,26,?,?,surb={'id': 'ab24210d-dbbc-40a9-9e75-574ba3c2e082', 'route': ['p1', 'e6', 'i12', 'x1', 'p2', 'c5']}
1769751982.7136707,SENT,2c0b9dc8-0955-489a-bd03-13cbb5770f51,87a35764-d73b-46a0-b594-ec9ac1fdb45d,c5,c4,3375,?,p2,
1769751982.713863,CREATED,1541591e-aefc-4f83-8527-49db773f9c6c,b6768eb8-e6f7-4e95-bd71-ebe6c32d06f1,c5,c4,27,?,?,surb={'id': '36fe6167-b798-467c-a6e5-772db64592aa', 'route': ['p1', 'e4', 'i2', 'x8', 'p2', 'c5']}
1769751982.7823138,RECEIVED,95cded56-f2b6-4825-9860-f80d8ec1e9aa,72af27a5-b458-4a67-964d-d8f381940382,c4,c5,27,p2,?,surb={'id': 'f44f24bf-a823-4223-b7ba-d67eaae7b701', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c4']}
1769751982.8629727,RECEIVED,ef673bc3-d3db-4285-b60e-337c50584172,98b12a65-45a1-424f-a61d-a823ccfe1546,c4,c5,27,p2,?,surb={'id': '8ba4f596-0ede-4677-a7e4-5c442b3cc500', 'route': ['p2', 'e2', 'i1', 'x6', 'p1', 'c4']}
1769751983.0891635,SENT,07e1d763-14c8-4e8c-87fe-5d1b20cf4d70,75f26ad6-0bba-498e-90a9-453eaeac87cd,c5,c4,3380,?,p2,
1769751983.0892587,CREATED,0366ff11-9d4e-4d66-a649-c5fd1e2afa9f,b6768eb8-e6f7-4e95-bd71-ebe6c32d06f1,c5,c4,27,?,?,surb={'id': '36fe6167-b798-467c-a6e5-772db64592aa', 'route': ['p1', 'e4', 'i2', 'x8', 'p2', 'c5']}
1769751983.1187477,RECEIVED,c0132865-d88f-4169-88cf-f37c966a04b2,609127f5-127d-431e-97db-be6931ed33e8,c4,c5,27,p2,?,surb={'id': '54a0c707-5d60-4d50-8607-023d800b6c78', 'route': ['p2', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769751983.1429057,RECEIVED,90455436-ca0d-4c30-ba30-86fddb76c789,b398e6c7-e63a-4e7a-83a9-98060b942d00,c4,c5,27,p2,?,surb={'id': '1b789741-114a-49db-ad51-0bf565b79e6b', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c4']}
1769751983.4136214,RECEIVED,4d971a2f-d52a-4db9-a88d-58414c9d58dd,b6664b43-b267-432c-b576-2c96baa35398,c4,c5,27,p2,?,surb={'id': 'f41b2704-847f-4b9a-bf2a-9c041910915b', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769751983.41724,SENT,f3fff4db-7983-40dc-8b40-c95ac70cb373,d5a44362-5357-46a2-aede-12bba59ff00d,c5,c4,3382,?,p2,
1769751983.4173355,CREATED,a45918d6-58cd-408d-bb49-3f98b36eae4d,fde028f5-0edf-4a3a-ba78-0c0bc8858100,c5,c4,26,?,?,surb={'id': '9b636895-eeb7-4a25-ac2d-bed85f570c75', 'route': ['p1', 'e9', 'i7', 'x2', 'p2', 'c5']}
1769751983.6060627,RECEIVED,e9844c24-6c54-4dde-8c8f-e55f207741d5,98b12a65-45a1-424f-a61d-a823ccfe1546,c4,c5,27,p2,?,surb={'id': '8ba4f596-0ede-4677-a7e4-5c442b3cc500', 'route': ['p2', 'e2', 'i1', 'x6', 'p1', 'c4']}
1769751984.5895863,RECEIVED,1a997b12-0e72-4056-89c9-23aa5b9c8273,fb98255e-7c73-4a87-81ab-164a77a02d46,c4,c5,27,p2,?,surb={'id': '9d6f4da4-d8ab-4692-a172-dda8480cf4b2', 'route': ['p2', 'e8', 'i2', 'x10', 'p1', 'c4']}
1769751984.7217157,SENT,9b4e49a4-9e30-469b-b86e-51ce0698179d,4dbd6b09-c136-417f-b6bd-d2968ce35143,c5,c4,3376,?,p2,
1769751984.7218502,CREATED,b585817f-0cb0-4331-9e5a-fc94ee9757b2,fde028f5-0edf-4a3a-ba78-0c0bc8858100,c5,c4,26,?,?,surb={'id': '9b636895-eeb7-4a25-ac2d-bed85f570c75', 'route': ['p1', 'e9', 'i7', 'x2', 'p2', 'c5']}
1769751984.7532847,RECEIVED,d45ec187-2130-477b-b2bd-9f15a7ec7972,b398e6c7-e63a-4e7a-83a9-98060b942d00,c4,c5,27,p2,?,surb={'id': '1b789741-114a-49db-ad51-0bf565b79e6b', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c4']}
1769751984.8521006,SENT,942d8882-7b4d-4a2e-92fc-5744129b0c46,e48b7dca-dc98-4c1b-a78a-b5907dfa7781,c5,c4,3387,?,p2,
1769751984.8522403,CREATED,9d841483-a704-4f3f-ac65-0594d4b2fdac,c35517a8-bb5f-4438-87c3-828ed3d7f872,c5,c4,27,?,?,surb={'id': '94c4252b-86a6-4e70-b366-ff233a9d5b4c', 'route': ['p1', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769751984.8900251,RECEIVED,de1b2d93-05c8-47ee-a9df-86dbe07e0db9,0ce3560b-fb3e-4df6-9091-9ccad3757b8e,c4,c5,27,p2,?,surb={'id': '64a69c21-b663-4de2-b04b-651678b4f828', 'route': ['p2', 'e11', 'i2', 'x3', 'p1', 'c4']}
1769751984.9602935,SENT,9376868b-3033-4f21-97dc-4f40e68724ca,614c08e0-c208-4d71-9962-8e5126b98b98,c5,c4,3403,?,p2,
1769751984.9604347,CREATED,9bbdee9d-84a8-4bd1-a2cf-bd95821511f6,c35517a8-bb5f-4438-87c3-828ed3d7f872,c5,c4,27,?,?,surb={'id': '94c4252b-86a6-4e70-b366-ff233a9d5b4c', 'route': ['p1', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769751984.999655,SENT,f5100267-7d63-4f60-bef8-de93635abf5f,d40dd6e4-2883-49f8-b06c-ab12e19dc26a,c5,c4,3371,?,p2,
1769751984.9997647,CREATED,f9991582-fa08-4af9-81ff-43a8561e1bd9,31b42ba6-b915-423f-8df0-d1236bc03113,c5,c4,26,?,?,surb={'id': '248f66bf-4ef5-4d33-965b-d0b71bfee318', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769751985.1514397,SENT,708c3a17-4d35-458d-abf7-d2f3c9b7051e,7d954510-a738-44ed-af87-a4c6ec83dcdc,c5,c4,3363,?,p2,
1769751985.1515284,CREATED,9d9cda1a-ef5c-4412-b804-a27aa42991a4,31b42ba6-b915-423f-8df0-d1236bc03113,c5,c4,26,?,?,surb={'id': '248f66bf-4ef5-4d33-965b-d0b71bfee318', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769751985.5206828,RECEIVED,d7d6ce84-c18a-4484-ba83-74009e4bf305,fb98255e-7c73-4a87-81ab-164a77a02d46,c4,c5,27,p2,?,surb={'id': '9d6f4da4-d8ab-4692-a172-dda8480cf4b2', 'route': ['p2', 'e8', 'i2', 'x10', 'p1', 'c4']}
1769751985.6900928,SENT,0e6f199a-61c4-4099-b934-66f92837c546,bb3736f0-a1d2-449b-b084-9e06bfefbd80,c5,c4,3379,?,p2,
1769751985.6902363,CREATED,2c954ba0-f896-4b7b-a047-8fa3af958560,14cb8fea-5c55-442f-8a7c-24f1b91bdd44,c5,c4,27,?,?,surb={'id': 'd2917fb4-f1ac-4653-ba6c-1458f3899508', 'route': ['p1', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769751986.6552632,SENT,d5c05ed2-64e1-4d9e-8231-fbac26851e85,ca91f12b-4ecb-4df7-b0ec-7cb4deb81ba5,c5,c4,3375,?,p2,
1769751986.6554034,CREATED,7dab794a-120f-45ab-8b5c-901c0528d771,14cb8fea-5c55-442f-8a7c-24f1b91bdd44,c5,c4,27,?,?,surb={'id': 'd2917fb4-f1ac-4653-ba6c-1458f3899508', 'route': ['p1', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769751986.9703634,RECEIVED,fd563613-bc7a-4001-bbf6-b9649502ef39,f8b5812b-1054-453a-8b3e-f68f33269acb,c4,c5,27,p2,?,surb={'id': '81195d69-0b88-45bd-8a31-89a838d9f253', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769751987.473021,SENT,0937c3b5-7b54-4bdb-860a-6bed3dcd4f00,a583f2c2-5cd6-4709-837f-b3f0ce3e169d,c5,c4,3382,?,p2,
1769751987.4731932,CREATED,352a80d2-807c-431f-bc93-3e9ee5ecc8da,ec39f065-aca0-414e-8577-a9cfb1f048a0,c5,c4,27,?,?,surb={'id': '59655b9f-f3a8-4c9b-af3f-a9f20751774a', 'route': ['p1', 'e7', 'i7', 'x7', 'p2', 'c5']}
1769751987.5027945,RECEIVED,97520529-5823-4a48-833f-2e4774679b51,d3cc4883-e23e-4153-b11f-dcecda144060,c4,c5,27,p2,?,surb={'id': '5321ddf8-6aaf-4926-a923-5c322a2207e5', 'route': ['p2', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769751988.400345,RECEIVED,cd170232-1b9e-41dd-bb59-a63e64e12ddb,9fb193ff-3180-46e0-911c-e3b9327bad0c,c4,c5,27,p2,?,surb={'id': '25fff074-c988-4db5-8a8f-298c1cf7cca8', 'route': ['p2', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769751988.423895,SENT,63d02ec2-e22c-4aaf-a643-bbe4cdac3bc3,e5250cc1-4cb9-4ca0-b1c5-6fdf98c06687,c5,c4,3391,?,p2,
1769751988.4240305,CREATED,f9727d91-9754-47db-b097-694c91e20362,ec39f065-aca0-414e-8577-a9cfb1f048a0,c5,c4,27,?,?,surb={'id': '59655b9f-f3a8-4c9b-af3f-a9f20751774a', 'route': ['p1', 'e7', 'i7', 'x7', 'p2', 'c5']}
1769751988.5360885,RECEIVED,ffd7bc40-bd1e-4a76-a0ba-ecf9b46178c5,17258292-c68c-41fd-88c8-ab0b81c81a3d,c4,c5,27,p2,?,surb={'id': 'd4e2196b-212a-4f8d-b2d2-fa514ec7fbc9', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769751988.72728,RECEIVED,98bc1e15-2432-4116-bfc1-1460a0135b01,3b390c52-82a7-4882-b714-2bb072d34e6a,c4,c5,26,p2,?,surb={'id': '5d4ed103-1859-49f0-b733-48cae3d1dded', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769751988.7485998,RECEIVED,1fb02703-1f8e-414d-9817-624b043290a3,3b390c52-82a7-4882-b714-2bb072d34e6a,c4,c5,26,p2,?,surb={'id': '5d4ed103-1859-49f0-b733-48cae3d1dded', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769751989.285398,SENT,fd2530a4-1049-4fb9-bfec-c31e00af8ce6,98c4fdfb-f4a8-43d6-9e89-a4d8880cd0a2,c5,c4,3360,?,p2,
1769751989.2855263,CREATED,60346b5f-7149-4925-a29a-6720802d2f22,5bae440a-541e-48e4-9226-7257aaf9ee1e,c5,c4,27,?,?,surb={'id': '26fe06b7-88b7-4031-a26c-26d207eca076', 'route': ['p1', 'e1', 'i8', 'x5', 'p2', 'c5']}
1769751989.479493,SENT,a8a3f88e-3b28-4bb4-b38c-30249c0f8aef,6b514c87-31b9-4a02-bd1f-859a7b3b2ac3,c5,c4,3384,?,p2,
1769751989.4796288,CREATED,211c39bc-d2e3-460f-84f4-e568a2dcff3d,5bae440a-541e-48e4-9226-7257aaf9ee1e,c5,c4,27,?,?,surb={'id': '26fe06b7-88b7-4031-a26c-26d207eca076', 'route': ['p1', 'e1', 'i8', 'x5', 'p2', 'c5']}
1769751989.6956203,SENT,9853b2b1-4a7b-436e-8dbd-0d2a97a0d85b,5e08af48-b4d4-40fd-9881-423f73e42925,c5,c4,3392,?,p2,
1769751989.6957583,CREATED,eb7c7ba6-54cc-44e7-a029-a631f19e1e5c,1c0edaa8-5ad8-4781-94ed-19ac49b1b655,c5,c4,27,?,?,surb={'id': '430053fa-2efb-4e74-b2dd-e41bb10b4e9a', 'route': ['p1', 'e10', 'i11', 'x1', 'p2', 'c5']}
1769751989.6975834,RECEIVED,37fea513-9c3e-49a2-89e4-f20b6e8b77ad,17258292-c68c-41fd-88c8-ab0b81c81a3d,c4,c5,27,p2,?,surb={'id': 'd4e2196b-212a-4f8d-b2d2-fa514ec7fbc9', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769751989.8147526,SENT,a5da21b0-b159-4932-a0c1-2e45c0525d4d,be740061-b66c-43e6-8a41-aa430b59fda7,c5,c4,3386,?,p2,
1769751989.8148897,CREATED,d981f8b3-0ce5-48bc-a5c3-3c4f919ef636,1c0edaa8-5ad8-4781-94ed-19ac49b1b655,c5,c4,27,?,?,surb={'id': '430053fa-2efb-4e74-b2dd-e41bb10b4e9a', 'route': ['p1', 'e10', 'i11', 'x1', 'p2', 'c5']}
1769751989.9972374,SENT,ce643fba-5b0f-47a7-ac2f-8ec3afaca876,391ec5ec-8949-4a1b-8402-f0f5badb8c46,c5,c4,3383,?,p2,
1769751989.997311,CREATED,4dfc329e-0c64-40de-86af-05960825de54,2c3922ba-788d-4a64-8619-c3a42a7328d4,c5,c4,26,?,?,surb={'id': '7196c885-daba-4e88-9244-938075764d11', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c5']}
1769751990.1111636,SENT,82878362-31fc-4a5d-81f5-b50b3535ddfe,4503f29a-d0f6-4dac-8582-aab67e48039b,c5,c4,3395,?,p2,
1769751990.1112792,CREATED,5534178a-58ae-4dba-8b17-dbfb6754cbcb,2c3922ba-788d-4a64-8619-c3a42a7328d4,c5,c4,26,?,?,surb={'id': '7196c885-daba-4e88-9244-938075764d11', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c5']}
1769751990.1401591,RECEIVED,ff69ebb3-003c-48da-bfe0-34ea4eaf4b70,8ce3ab69-095d-453c-a66e-2d300491fb55,c4,c5,27,p2,?,surb={'id': 'cf2e33ff-1210-4f18-ba5b-4258af0ded36', 'route': ['p2', 'e11', 'i8', 'x5', 'p1', 'c4']}
1769751990.1568272,RECEIVED,d672981f-279d-4d5a-be2e-3e2f95de060a,ff845782-d38e-459c-8825-a4a5105106fe,c4,c5,27,p2,?,surb={'id': '6c90ef1a-5ed4-43fc-811d-e2727e1ee6a5', 'route': ['p2', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769751990.209847,RECEIVED,d21fb7e1-3900-4092-813e-9cd3d29483f8,d3cc4883-e23e-4153-b11f-dcecda144060,c4,c5,27,p2,?,surb={'id': '5321ddf8-6aaf-4926-a923-5c322a2207e5', 'route': ['p2', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769751990.3135972,RECEIVED,62901427-b6ff-4722-b6ae-6ceb80c1831b,69860f05-2409-469d-bb7b-17d71a7ae0c3,c4,c5,27,p2,?,surb={'id': 'a2cd486d-edff-429f-b49d-df2fb8bc5300', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c4']}
1769751990.4381669,SENT,28858fc6-5320-4a50-be99-d55da3f8dd18,9af09ed4-9245-4c7e-8245-9a729cc6fb06,c5,c4,3384,?,p2,
1769751990.4383237,CREATED,da256e84-10d8-47ce-80ca-3732ce2041e0,d687a191-33ff-4e2f-9f41-3f35178e9b5a,c5,c4,27,?,?,surb={'id': '67d35560-de66-492a-a9cc-12cd39ee77f5', 'route': ['p1', 'e2', 'i4', 'x7', 'p2', 'c5']}
1769751990.9161143,RECEIVED,a752cae8-d53c-40d1-8aae-76c8872aa0fa,f8b5812b-1054-453a-8b3e-f68f33269acb,c4,c5,27,p2,?,surb={'id': '81195d69-0b88-45bd-8a31-89a838d9f253', 'route': ['p2', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769751990.9453185,SENT,225039cd-13ad-429b-96e7-4d135a77d574,fa32f13a-4617-4202-9f73-e975f88909a5,c5,c4,3378,?,p2,
1769751990.945431,CREATED,731453b0-d8e4-4864-8682-f622e94b24f9,d687a191-33ff-4e2f-9f41-3f35178e9b5a,c5,c4,27,?,?,surb={'id': '67d35560-de66-492a-a9cc-12cd39ee77f5', 'route': ['p1', 'e2', 'i4', 'x7', 'p2', 'c5']}
1769751991.0951629,SENT,30c02c8b-8da4-420f-a820-e1aaa6f3a74e,1b9cf4c9-2f94-4f54-9322-1ca680a050fa,c5,c4,3359,?,p2,
1769751991.095276,CREATED,803171c8-b2cc-427a-ae0a-c5de4f5238e5,dcaf5463-d459-48b7-b8aa-fac4531076be,c5,c4,27,?,?,surb={'id': '07336532-3976-4c92-9fa2-1348e889355e', 'route': ['p1', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769751991.1715393,SENT,6b6d9a3f-e6c8-4c0f-a6bd-d6bc9e3a0fde,5ad5f3a3-d2dd-4480-9222-9fe1b4623ff1,c5,c4,3359,?,p2,
1769751991.1716495,CREATED,c5f0017a-abc0-4857-838a-01a82338e05a,dcaf5463-d459-48b7-b8aa-fac4531076be,c5,c4,27,?,?,surb={'id': '07336532-3976-4c92-9fa2-1348e889355e', 'route': ['p1', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769751991.2744431,RECEIVED,971adc25-2b30-4deb-8e0a-35d804c82a73,a8520f50-66dc-4856-a114-06f8fb51d12a,c4,c5,26,p2,?,surb={'id': '58ddd38a-71c1-4718-8efc-7f660f4368b8', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769751992.082424,RECEIVED,83a93ab1-81a9-4eff-be4c-9f0009faddad,ff845782-d38e-459c-8825-a4a5105106fe,c4,c5,27,p2,?,surb={'id': '6c90ef1a-5ed4-43fc-811d-e2727e1ee6a5', 'route': ['p2', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769751992.8718429,SENT,ba3b3536-576b-44b3-8523-91b85a12babe,5ed75bb5-7f92-41d2-8689-849950913aa1,c5,c4,3396,?,p2,
1769751992.871947,CREATED,a092da84-d826-4515-8b86-7a7768d1eedb,dd56616f-95c7-4f95-ae1d-93354bddc8d7,c5,c4,27,?,?,surb={'id': '430d9352-7343-4cbe-b9dd-5fe833745cd2', 'route': ['p1', 'e7', 'i6', 'x10', 'p2', 'c5']}
1769751993.0258985,SENT,14f67f94-1402-485b-bd55-feaf11aefea5,18eb2f98-9381-4b55-9fca-a72ae1cc7be4,c5,c4,3396,?,p2,
1769751993.0262144,CREATED,783f3c62-06a1-4c4b-b0b3-701e5c407e39,dd56616f-95c7-4f95-ae1d-93354bddc8d7,c5,c4,27,?,?,surb={'id': '430d9352-7343-4cbe-b9dd-5fe833745cd2', 'route': ['p1', 'e7', 'i6', 'x10', 'p2', 'c5']}
1769751993.2515545,SENT,c092aafa-6001-4842-aa75-94eb313e673d,3c3ff368-733e-4518-a6a6-e89621854c5d,c5,c4,3391,?,p2,
1769751993.2517066,CREATED,62c9a1b8-9775-4a05-8725-71da5501688d,b9e32a12-acc9-4b14-a046-04b113989854,c5,c4,27,?,?,surb={'id': 'c2806aad-0027-4753-8e97-752ff8380f3e', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769751993.3444438,RECEIVED,f5f55840-c78b-4d99-9905-d8106dd50d5f,9e9e5e39-a884-4d2c-aca8-d6b578fee25b,c4,c5,27,p2,?,surb={'id': 'a2cfb6e1-f324-4abd-839f-e66bf9144ca3', 'route': ['p2', 'e10', 'i6', 'x12', 'p1', 'c4']}
1769751993.4332466,RECEIVED,73fcca20-8907-4e9d-924a-b8d4fce0090f,f54eb80f-5b7b-4000-b066-707c5466f602,c4,c5,27,p2,?,surb={'id': '1a122154-be25-43f7-afd5-0f2b8f02fdbe', 'route': ['p2', 'e9', 'i7', 'x10', 'p1', 'c4']}
1769751993.6252563,SENT,cd6fd44d-d94f-4df6-91f1-9f4dbd006070,efade489-73e4-4de2-a454-a5da74f2f591,c5,c4,3412,?,p2,
1769751993.6254127,CREATED,4091ff82-92df-43de-915e-5caab55e9388,b9e32a12-acc9-4b14-a046-04b113989854,c5,c4,27,?,?,surb={'id': 'c2806aad-0027-4753-8e97-752ff8380f3e', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769751993.7183092,RECEIVED,6102f063-64ed-43fd-af0f-cfc5dc3da43b,e2769dd9-4758-4aa3-96c8-3882921a46b0,c4,c5,27,p2,?,surb={'id': 'bcb48b89-b1a4-4687-99df-7537dd4f7e8e', 'route': ['p2', 'e8', 'i3', 'x1', 'p1', 'c4']}
1769751993.816023,RECEIVED,960847e3-d9cf-4908-b6b7-027e9fdc4dbd,f54eb80f-5b7b-4000-b066-707c5466f602,c4,c5,27,p2,?,surb={'id': '1a122154-be25-43f7-afd5-0f2b8f02fdbe', 'route': ['p2', 'e9', 'i7', 'x10', 'p1', 'c4']}
1769751993.8900323,SENT,1c7d6289-5bcd-47d0-8a70-5bf58cf76c4a,ac58170d-a562-4727-a6d7-3e53a82dce96,c5,c4,3387,?,p2,
1769751993.8902175,CREATED,08caca31-2edb-4125-8c5a-33e293fd412c,f963de76-b627-48f6-8c34-be71cbc51199,c5,c4,27,?,?,surb={'id': 'ad73fce9-0b5c-4e33-8472-21d79ce565ff', 'route': ['p1', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769751994.0951216,RECEIVED,8c02f193-ef5e-4cff-8747-611b5ec49caa,c900cd07-3e74-4ee3-8d02-2d7992b71cb9,c4,c5,27,p2,?,surb={'id': '7faf49dc-7524-4a62-9425-508d4b1d3073', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769751994.2334971,RECEIVED,d918e00b-5557-4eb3-9011-e2f6985c2102,d2b0d856-2aa2-4888-b158-21f51c1b24ac,c4,c5,27,p2,?,surb={'id': '3184101a-4700-4e65-9979-3eb397dcf36e', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769751994.605838,SENT,de6532eb-4dff-4c9d-b1cd-539e1f8539a0,77f1d05d-f0cc-4111-bb8a-b8f7b80eaddf,c5,c4,3367,?,p2,
1769751994.60599,CREATED,404ddd01-2719-44f3-af1c-cc6e9d43047d,f963de76-b627-48f6-8c34-be71cbc51199,c5,c4,27,?,?,surb={'id': 'ad73fce9-0b5c-4e33-8472-21d79ce565ff', 'route': ['p1', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769751994.8235552,SENT,5da793fd-15a3-4a88-9922-51394cb8c9bb,f886d914-db7e-4055-9146-024abba9ca6f,c5,c4,3384,?,p2,
1769751994.8236246,CREATED,75cb7db2-7301-423e-b651-96722652ab39,078de7a9-cfc8-4d7d-bbf3-65f8dae1e828,c5,c4,27,?,?,surb={'id': '8048a5af-7102-451a-baf6-609089a42839', 'route': ['p1', 'e10', 'i4', 'x11', 'p2', 'c5']}
1769751995.001997,RECEIVED,dd45cdbb-967a-49fb-9de1-ce93889b5656,bcb208c1-084a-484f-8f33-954b2da403a0,c4,c5,27,p2,?,surb={'id': '5c39aeae-4596-494b-b31f-04e7423980b0', 'route': ['p2', 'e1', 'i2', 'x7', 'p1', 'c4']}
1769751995.1788921,RECEIVED,5d3de597-abdd-4db3-9618-6122e5c04f00,b5225bec-cbc3-4d4c-aad4-25fe5ab27289,c4,c5,27,p2,?,surb={'id': '64eaa915-975d-46d4-8dc8-28b3d99a2d55', 'route': ['p2', 'e2', 'i8', 'x5', 'p1', 'c4']}
