timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.4313035,SENT,14386cc4-f4d1-4316-be26-6c7379992e71,26f07ca5-d4f2-47cd-95f7-750c11952b76,c2,DROP,2032,?,p2,
1769746066.4314291,CREATED,39c31717-654b-4d13-bccd-bb3726be3203,955e43e8-2cd6-4bc9-bf79-deffc32aa63f,c2,DROP,26,?,?,
1769746066.827753,SENT,ba9f32b4-75da-4fd6-917c-69f9fce9c3c2,c9f974e9-c0da-40ae-a685-157271b61201,c2,DROP,2020,?,p2,
1769746066.827888,CREATED,b06a394c-b793-43e8-bddf-18a37cd5b8da,359b936b-2549-4aec-badb-9db2cf2bca14,c2,DROP,27,?,?,
1769746067.2774963,SENT,ba3b19ad-3fc5-4fad-b150-4c5f0910c2cb,22093e56-32d6-44d8-901a-e626bc30f1b7,c2,c3,3378,?,p2,
1769746067.2776334,CREATED,676397ec-f006-4861-871e-764e97279479,96f7ea59-dd78-4e7a-b127-197f64abde74,c2,c3,26,?,?,surb={'id': 'ba6da172-5822-415f-80f9-91ff5088e884', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769746328.7902436,RECEIVED,0a376262-3e4b-486e-adef-7b08451922ad,370ddf74-0abe-4930-a071-02d3be8e2d0f,c3,c2,27,p2,?,surb={'id': 'c1baf76b-a7e2-4b71-b3b7-e56c8d1387d9', 'route': ['p2', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769746328.8172526,SENT,1bd97cc9-1aa8-4be4-9c32-47daadbd3f31,c717fc33-ab12-4773-8963-866a2a3e49a3,c2,c3,3365,?,p2,
1769746328.8173294,CREATED,d4bd419f-5824-4758-b011-eb2675260b60,e824ba79-4dec-483f-8185-c8564e13c8ff,c2,c3,27,?,?,surb={'id': '4fe2e567-e9b0-448a-89e6-58cd1dee894e', 'route': ['p3', 'e3', 'i11', 'x5', 'p2', 'c2']}
1769746328.85493,RECEIVED,05c3cd8c-7dbc-4fd9-bea5-86810c4caff9,ac9a4184-b853-410b-9965-925535a7d795,c3,c2,27,p2,?,surb={'id': '26a41a38-0456-4ebc-9249-d6bda87be4f4', 'route': ['p2', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769746329.6236162,RECEIVED,97112ea1-dfa0-41e1-b8b4-16c8ff12a8ac,f7fca03b-ff65-4e6e-8ad7-fbe2a193a8e7,c3,c2,27,p2,?,surb={'id': '20f1172b-97af-4d38-b8c6-dc7a69c40474', 'route': ['p2', 'e6', 'i12', 'x7', 'p3', 'c3']}
1769746329.7947946,SENT,9dd92049-056a-447d-b3d0-6769404d2b45,5d274ab2-4e0b-4568-88ea-424aa8d971bb,c2,c3,3384,?,p2,
1769746329.7948585,CREATED,044ede7e-04b9-4852-b643-61890c2941c6,a4943db4-10b9-4379-bd03-99b9418c00ed,c2,c3,27,?,?,surb={'id': '30b0a7ac-eeb3-4ea7-a40c-2a07632c9859', 'route': ['p3', 'e11', 'i7', 'x4', 'p2', 'c2']}
1769746329.9586911,SENT,dec6c25d-79a3-4054-afde-1e6713f4d752,60b29221-ec08-4945-aa5d-a48fe1dfed0d,c2,c3,3379,?,p2,
1769746329.9587996,CREATED,ee7bddf1-6f1c-49e1-8238-cbc47d066630,8a369432-8350-4a04-b7d9-6b76737056e4,c2,c3,26,?,?,surb={'id': '1701ae35-7745-420f-becd-b64e12e589a3', 'route': ['p3', 'e2', 'i7', 'x5', 'p2', 'c2']}
1769746329.9661412,RECEIVED,6d642f95-736f-41e8-a17a-16d1199ba947,6784a411-c34e-4671-baaf-fe8df96d989d,c3,c2,27,p2,?,surb={'id': '46c68891-0967-4262-885a-a88641bc4501', 'route': ['p2', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769746330.60517,SENT,2b0bec8c-47b1-422e-a10a-5742248834a3,370d9d7f-428a-4066-b2db-9d8ed9f89be6,c2,c3,3389,?,p2,
1769746330.6052742,CREATED,4be8e2de-6375-4afb-a68f-4060fadbe2a8,a53f959b-8617-4a7a-8530-97fc10c85dd9,c2,c3,27,?,?,surb={'id': 'bd5cfe3f-bdb5-4bd5-9f21-9d02da7c788d', 'route': ['p3', 'e2', 'i5', 'x10', 'p2', 'c2']}
1769746330.6468391,RECEIVED,26cee492-ba9b-4184-9612-3fc31538a281,56406c72-d1ee-4df2-9d43-17842d743dd0,c3,c2,27,p2,?,surb={'id': '0bd3b61e-d8c3-4f81-a7cc-1759f743e297', 'route': ['p2', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769746330.8106308,SENT,2b4e8295-d827-460c-9044-202b24e0af31,bc6b8143-ae7a-46e1-9da1-04cba9de8983,c2,c3,3387,?,p2,
1769746330.810782,CREATED,9d63a5ab-80df-4e90-822d-d4a2bc698493,cfd791d7-677c-4750-ab18-1a68f18840ab,c2,c3,27,?,?,surb={'id': 'd69dfc40-648b-42a9-a632-de5b4844062c', 'route': ['p3', 'e5', 'i12', 'x10', 'p2', 'c2']}
1769746330.972786,RECEIVED,406091cb-7fa8-45c3-8d16-1636361f60d2,1fe94f4c-e7fb-4cd1-9e35-acdae9d0c8ff,c3,c2,27,p2,?,surb={'id': '81037bfa-a416-4ba0-9e1a-28e418e18788', 'route': ['p2', 'e8', 'i6', 'x10', 'p3', 'c3']}
1769746331.067261,RECEIVED,d04d5293-f2c0-41c3-a875-e7f73eb3a8f4,8eeb327f-e5a0-4271-a193-a778f781a048,c3,c2,27,p2,?,surb={'id': '677647ee-e9e0-4674-bf0c-128713810cdc', 'route': ['p2', 'e8', 'i9', 'x2', 'p3', 'c3']}
1769746331.1968772,RECEIVED,7bb3b195-a481-453a-9dbc-6819c8535408,1aeaec3c-1e24-4ab5-932f-6f4bb0f82750,c3,c2,27,p2,?,surb={'id': '44e1192f-62b8-4b5a-8de7-8b179649fc57', 'route': ['p2', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769746331.3372443,RECEIVED,61d8e5a6-0365-4027-9b2a-328ac45f674e,eae82264-579e-4b3d-8910-4fb30512e072,c3,c2,27,p2,?,surb={'id': 'd4f931dd-69be-4cff-a095-fcb5300269c3', 'route': ['p2', 'e8', 'i9', 'x10', 'p3', 'c3']}
1769746331.4087486,RECEIVED,9989c4d8-c5aa-4d4b-9160-2d3b48e78e9e,7c37665f-24f7-4ab9-b38f-f56687dd040b,c3,c2,26,p2,?,surb={'id': '8c38df89-301b-4de4-8e4f-4a970efd0d5a', 'route': ['p2', 'e12', 'i4', 'x8', 'p3', 'c3']}
1769746331.77157,SENT,a8f3a514-4b3f-44e4-8114-587b352cbe15,70ee6496-72ff-4c8c-af30-b2b058529cc9,c2,c3,3401,?,p2,
1769746331.7717323,CREATED,4f96014b-d56e-45bf-8c43-8289f54bf280,a35fa017-1bfc-41e1-95a7-3dcb55de95cd,c2,c3,27,?,?,surb={'id': '4eb0253b-cc3c-455c-963f-1e39dc54ac6d', 'route': ['p3', 'e7', 'i4', 'x2', 'p2', 'c2']}
1769746331.9375648,SENT,f8d8af11-07cd-49ed-b646-280299f7580c,4068706f-2f0a-45c5-a405-46b998c6721d,c2,c3,3361,?,p2,
1769746331.9378216,CREATED,77a6cd01-66c3-4157-a482-c36ed4c0fcde,a923197c-e89c-4138-8e86-9e4fa8f21dde,c2,c3,27,?,?,surb={'id': '7fdda848-e0cc-4949-a378-9b5656599ba4', 'route': ['p3', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769746332.017774,SENT,dacf3e6b-2408-4a0a-b5c3-a8b35a786897,7e4107f3-b7e0-4400-9ea2-7927ef16222e,c2,c3,3379,?,p2,
1769746332.0179203,CREATED,86d63094-ebf9-49b5-ba71-a5a4c258e471,78f07514-feb3-471e-8ea5-98b4928d89bd,c2,c3,27,?,?,surb={'id': 'e6477a8f-1803-446a-ad19-e190e6936c53', 'route': ['p3', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769746332.9122245,SENT,016a8068-7378-4e70-8c4b-fce1cfc9dc19,e9188331-e5ce-4229-aa48-7600fdd26bb9,c2,c3,3376,?,p2,
1769746332.9122672,CREATED,0de35cd1-c53f-45dc-94c7-8c88b16d8cc7,6216485e-5d82-4c99-9070-409f51ecc401,c2,c3,27,?,?,surb={'id': '9a58bd67-0b34-420a-830f-6c4719e0ba69', 'route': ['p3', 'e5', 'i9', 'x9', 'p2', 'c2']}
1769746333.0628204,RECEIVED,8fafc937-78a2-42d8-b8ba-9bca99d7fa50,39ba9d37-ef9e-4198-b903-7a25451500e3,c3,c2,27,p2,?,surb={'id': 'e24f09c5-69da-4a13-8776-11800bba67a5', 'route': ['p2', 'e10', 'i12', 'x11', 'p3', 'c3']}
1769746333.0909398,SENT,0952dee7-643e-40c8-8ee4-1843102fb8a6,238e508d-87bd-452c-b07d-95ccdc7c34b0,c2,c3,3391,?,p2,
1769746333.0910218,CREATED,e6f1de10-df2a-4195-95db-330435a34fb3,57095af1-6c5d-43b8-9446-bb22b7200d4d,c2,c3,26,?,?,surb={'id': '082d295f-54c7-4d42-b9ae-d7434708ca93', 'route': ['p3', 'e11', 'i9', 'x11', 'p2', 'c2']}
1769746333.3436399,RECEIVED,b81bdef9-cfc7-491f-8adc-4414d1cb3585,8edc7ce8-0be3-4974-ba77-142666c5de15,c3,c2,27,p2,?,surb={'id': '8c129d5a-05fa-4528-8ab3-34d96142fb11', 'route': ['p2', 'e5', 'i11', 'x5', 'p3', 'c3']}
1769746333.7576754,RECEIVED,04ad3954-db70-4146-b9fe-18f292e980e6,15c56151-cc02-4dc0-9bd4-a917fbd04078,c3,c2,26,p2,?,surb={'id': 'f0e17e68-bbcf-40e9-8391-013768bce400', 'route': ['p2', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769746333.8297791,SENT,8cc8c979-3cee-4155-8263-962ab04043f2,3f29cdc2-3518-4be4-84dd-e162a145f835,c2,c3,3389,?,p2,
1769746333.829935,CREATED,26e9012c-d9bf-4ae5-ae3f-9c91fb7a581f,681890be-c3ca-4929-bd28-c4aa114c24b8,c2,c3,27,?,?,surb={'id': '4b54945d-d9d1-4803-9d9a-13274708d4dd', 'route': ['p3', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769746333.9732058,SENT,620f60b2-fa9c-4c50-876e-8749021b2744,0b31de9f-2602-48db-ae41-a995390b1ac9,c2,c3,3375,?,p2,
1769746333.973341,CREATED,92e0b907-bf3a-47fc-a8ce-c536d0b61c5c,d9f6f636-8795-461a-944c-d3d2d746a67b,c2,c3,27,?,?,surb={'id': '9ebeeacf-ec33-4253-aa28-f792f5889061', 'route': ['p3', 'e7', 'i8', 'x9', 'p2', 'c2']}
1769746334.6244183,RECEIVED,4b886012-5f23-4737-a72f-954e3e6ee9c0,30cb01ac-e6eb-45e9-a11b-73a5ce741a6a,c3,c2,27,p2,?,surb={'id': '8499a4d2-ffc7-4b71-bebf-770f56c0ff90', 'route': ['p2', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769746334.7228377,RECEIVED,9212096e-b959-46c7-a587-04d9035efaa9,e958582f-24e6-416e-8138-cd438468194f,c3,c2,27,p2,?,surb={'id': 'e9009259-611e-4b81-9d5a-6ccd29059d15', 'route': ['p2', 'e1', 'i11', 'x4', 'p3', 'c3']}
1769746334.9199092,RECEIVED,5b5d1793-a2d9-42d1-bde8-e323e4fe1e36,381b1511-335d-43a9-a400-9b7c1b90ef8a,c3,c2,25,p2,?,surb={'id': 'd09216e6-14f6-4da6-ab34-2db9c191a30f', 'route': ['p2', 'e11', 'i8', 'x4', 'p3', 'c3']}
1769746335.210179,RECEIVED,6f159a9d-bf94-4d1f-9b4f-388b7e16ac90,463dd109-d1f2-4201-bb07-df90c52efb2d,c3,c2,27,p2,?,surb={'id': '3a60f0c6-9eb8-45a1-a8d6-ded827e0d773', 'route': ['p2', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769746335.3751564,RECEIVED,ca7caab2-8d76-47ac-b693-d4e7cabbb51e,5126b0d3-f1f7-4827-a63f-2c5a0d660d89,c3,c2,26,p2,?,surb={'id': 'f6a02ae3-063b-44df-aead-a09d6ae82c38', 'route': ['p2', 'e11', 'i9', 'x9', 'p3', 'c3']}
1769746335.6419845,SENT,ffbd2882-42dd-424f-b726-d1e70db39790,da2a8e29-65f4-40e5-bd69-3809aabe3dbe,c2,c3,3387,?,p2,
1769746335.642138,CREATED,d7df05fa-2d1f-45f2-8a4a-3c98bec91354,fb3c359e-71c3-42d9-8bbc-9696a229d092,c2,c3,26,?,?,surb={'id': '5ffce689-15b7-44bd-9c41-68b5394fa609', 'route': ['p3', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769746335.914416,RECEIVED,0f2b0eae-82bb-4b63-bbae-25a3511772e0,890dfd79-b435-4133-bc6b-0c0ecade6b9a,c3,c2,27,p2,?,surb={'id': 'de9d0853-e584-42e8-9038-f3ea98af5223', 'route': ['p2', 'e10', 'i11', 'x1', 'p3', 'c3']}
1769746335.9204874,RECEIVED,2139676f-a4fb-4349-ac7c-b2d06ff72e2c,ed3ec40b-6cba-4434-8891-bf0782fbff42,c3,c2,27,p2,?,surb={'id': '63515161-f829-4f32-967f-04431b8ba9a7', 'route': ['p2', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769746335.9353518,RECEIVED,9eeb40a3-ff3b-4ec3-a368-36c601cf5ed8,1774e1cd-c6a9-4cc0-a6a0-d7ec0ee8afae,c3,c2,27,p2,?,surb={'id': 'b07844fa-df00-4fac-9a25-8acfe5cfee65', 'route': ['p2', 'e5', 'i3', 'x2', 'p3', 'c3']}
1769746336.0649862,SENT,7ef5dccc-f690-4f56-bdd8-743252e30266,43e28458-46b9-4468-bc99-32b339866312,c2,c3,3360,?,p2,
1769746336.065151,CREATED,e3d8d38b-12b7-4d72-81a9-2ac7657dd319,3f0de7b7-ac2d-4b20-8257-98f9e4bb0c82,c2,c3,27,?,?,surb={'id': '4f1984cb-efbb-404f-b2e1-6b715537745e', 'route': ['p3', 'e12', 'i8', 'x6', 'p2', 'c2']}
1769746336.3144038,SENT,cde2f966-2ba0-4bcc-936c-529d7b1ec9bb,b026dfd9-4eb6-44c6-8eb4-62dbc9416d4d,c2,c3,3402,?,p2,
1769746336.314553,CREATED,c5e3d7b8-fabe-401c-a1dd-6192ceaf7d77,37a4f6f9-526b-429c-aaf7-e290a819e54c,c2,c3,27,?,?,surb={'id': 'f2f45789-cf50-4d77-b33a-ad53e3321ccb', 'route': ['p3', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769746336.3508563,RECEIVED,17adde17-1b0f-4141-a9ed-a13a159311bf,01e6a8d2-b5e9-43ef-968d-00f8b8a3c73d,c3,c2,27,p2,?,surb={'id': '12f3a4c9-9b01-45ef-8555-d7bada980d31', 'route': ['p2', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769746336.3789027,SENT,5835b143-ac17-45b4-b2fb-4829a9ab361f,96fc0e0b-8f9e-43e4-94e0-cd167d8beead,c2,c3,3396,?,p2,
1769746336.379398,CREATED,db18f974-8159-4306-bbc3-1c458585cfa0,de9d687f-87e1-4bc3-960e-068cc1e1e221,c2,c3,27,?,?,surb={'id': '633c4631-97a0-484b-8424-d2ce2249870a', 'route': ['p3', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769746336.4143505,SENT,13934184-fd6b-41a3-930b-52395f76defe,818c55f0-627f-4b20-b538-551e32033694,c2,c3,3389,?,p2,
1769746336.4144845,CREATED,c2c95716-5ebb-468d-8c82-0c7032f28d28,43c31cdc-b808-4513-ac8c-c6b7148e1d27,c2,c3,27,?,?,surb={'id': '1986aec7-b26f-43da-b2c3-6d65c374ac5b', 'route': ['p3', 'e9', 'i6', 'x1', 'p2', 'c2']}
1769746336.5052311,RECEIVED,98ebdfd8-2233-4aad-aeaa-840a9e7d2a05,77e67af7-2339-44b9-92e6-5d7a003748fc,c3,c2,26,p2,?,surb={'id': 'd533000e-caa1-418e-924c-bff2d03515f5', 'route': ['p2', 'e8', 'i10', 'x11', 'p3', 'c3']}
1769746336.5089054,SENT,b5b05dd2-dcfd-4954-84fc-d4d38e5d1901,a004b846-5b16-4937-b46b-ab0f6368d41b,c2,c3,3395,?,p2,
1769746336.5090644,CREATED,35a99890-5da3-43bd-8e3f-68c62b1802b8,d9176340-6e8f-440f-aef2-da73e6b1413f,c2,c3,27,?,?,surb={'id': '29e2b21f-457e-4d5e-ad97-6e786862df1f', 'route': ['p3', 'e10', 'i10', 'x8', 'p2', 'c2']}
1769746336.838872,RECEIVED,32aff625-14b8-411d-9c35-a7211af29479,786f652b-fac1-4ea9-b11c-1cd274155498,c3,c2,27,p2,?,surb={'id': 'bd49b2e8-f003-4189-bb1f-129b6d6e6e8e', 'route': ['p2', 'e4', 'i12', 'x10', 'p3', 'c3']}
1769746336.8465362,SENT,b39e004e-6842-4da1-b512-fa85974fcadb,a0223964-5d1c-447a-9cbd-6cb8fa293a8b,c2,c3,3375,?,p2,
1769746336.846637,CREATED,58f84543-69ea-4ae6-be1f-2ecb7b415f20,fc8990ae-e588-4592-835d-0373cadf7c69,c2,c3,26,?,?,surb={'id': '846cabcb-ac76-46a8-91b9-98b40bbad15c', 'route': ['p3', 'e11', 'i1', 'x1', 'p2', 'c2']}
1769746337.057817,SENT,f8f15eb7-38d4-4064-9961-9e81804f5883,d0090f9c-4564-49d3-b790-b409df0d2ad2,c2,c3,3360,?,p2,
1769746337.0579717,CREATED,b63f3cff-89f9-4ff3-a85c-43136506bda0,b6aa8326-a39f-4962-a844-92f8f96067fb,c2,c3,26,?,?,surb={'id': '821c1fe5-b59a-43c5-9f0e-1ddffc01944c', 'route': ['p3', 'e1', 'i3', 'x7', 'p2', 'c2']}
1769746337.068513,RECEIVED,060ec083-38c6-4158-8555-32428ebede35,bb42ffb5-7763-4b12-9de0-68d0cc4bfa95,c3,c2,27,p2,?,surb={'id': 'a87d1f25-c85c-4575-867c-b10af984ed21', 'route': ['p2', 'e2', 'i6', 'x7', 'p3', 'c3']}
1769746337.1466677,SENT,77679ae9-4b16-4071-a818-98d04b8e951d,47ccd38c-7f81-4364-9588-a9f3c046e6f7,c2,c3,3392,?,p2,
1769746337.1468112,CREATED,6796f045-70ca-434c-b213-2128385330c2,35b939d4-f3e9-488a-a308-fe8c936aa1cf,c2,c3,27,?,?,surb={'id': 'eb3a3a75-e10e-4f8e-82ce-af9123fd4062', 'route': ['p3', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769746337.1938894,SENT,b9dfb6fa-d379-49ff-a63c-9c16aca0d92b,a8a7c6ed-8a4d-43a0-ac31-9b2c3c741b5b,c2,c3,3392,?,p2,
1769746337.1940758,CREATED,43a75fb8-16c9-4186-a9c3-432c3bf46ee3,9ba6d2f3-1765-4ff5-87db-73e0bd252e18,c2,c3,27,?,?,surb={'id': '0aedc136-013f-4ca1-9faf-1d1ca4ca7550', 'route': ['p3', 'e10', 'i5', 'x4', 'p2', 'c2']}
1769746337.4257083,SENT,00e67158-1923-42bd-9f80-bca32e478e3b,6f0c137f-31cb-4935-b42d-d7d3b9e0420f,c2,c3,3399,?,p2,
1769746337.4258575,CREATED,50711d6b-49ad-4624-af05-9cade693d1f5,b5539519-d3dd-4441-b9cf-bde1834e0dd1,c2,c3,27,?,?,surb={'id': '02dfce6a-2d58-4128-86c8-c20dd5ccee70', 'route': ['p3', 'e7', 'i11', 'x10', 'p2', 'c2']}
1769746337.5254614,RECEIVED,0a1c3ef7-9bd1-4262-85fa-0d7b0342b752,33e0ce08-74d3-42f4-8f4a-ca37afec3b1f,c3,c2,27,p2,?,surb={'id': 'e170e92e-d957-4e45-92a8-ef16fe95dcf8', 'route': ['p2', 'e1', 'i12', 'x2', 'p3', 'c3']}
1769746337.658912,RECEIVED,47c5fea5-d061-45f8-b321-108cc70b5559,ec05086c-3b5d-4878-9a78-37454e237d90,c3,c2,26,p2,?,surb={'id': '8566f267-328c-4163-98ec-d6e0e55418e4', 'route': ['p2', 'e8', 'i12', 'x11', 'p3', 'c3']}
1769746338.070379,SENT,76148811-9ce4-4bef-aed2-877ff31b1114,c30ad11d-dcca-4a01-a62e-b5ace4e36960,c2,c3,3364,?,p2,
1769746338.0705082,CREATED,5f11d7f9-1232-4ab0-98d0-2977f66d1400,a4e77ad6-ef71-4028-bfd7-ddc82f69f50b,c2,c3,26,?,?,surb={'id': '402bb183-a65c-45e7-b7c9-85b50f7b2438', 'route': ['p3', 'e12', 'i9', 'x7', 'p2', 'c2']}
1769746338.14295,SENT,c977b2f4-75f6-4cce-8f29-2daaf1103b72,09f41f78-bb75-4cc2-a01f-77d523328c98,c2,c3,3388,?,p2,
1769746338.1432848,CREATED,7efb6a63-da0f-442b-ac88-1c9dcc5916a1,530cb654-5d64-4f5e-846f-477164aaee27,c2,c3,27,?,?,surb={'id': '7e7cea71-4f8a-47bd-9b55-ec6679850bbd', 'route': ['p3', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769746338.1679032,SENT,1b82d553-6dd3-4b79-b1ac-3d0b57bb44b0,3f249ae5-aed8-4195-9a6d-a44053da1e21,c2,c3,3420,?,p2,
1769746338.168158,CREATED,8e28804e-2305-4035-a08c-2d301f0541e6,aa494af3-4c65-42aa-ae3a-e2caa523af84,c2,c3,27,?,?,surb={'id': '9595a8bb-33d5-41de-89eb-74b432af2e9d', 'route': ['p3', 'e11', 'i7', 'x10', 'p2', 'c2']}
1769746338.18481,RECEIVED,d289c294-32e4-48c1-a633-b68c4f767a11,8e64b09b-2103-4e61-8580-37df5d86bddb,c3,c2,27,p2,?,surb={'id': '577735b1-b0fe-445a-8ffe-75c65974348a', 'route': ['p2', 'e9', 'i6', 'x9', 'p3', 'c3']}
1769746338.3535533,SENT,a086ca91-4bd7-48ed-aa08-177738ec19b5,05670ba0-3a8f-4aa8-a105-b28c2bbd5fd4,c2,c3,3375,?,p2,
1769746338.3536797,CREATED,db3fdd96-fae1-4256-a420-74241a79e0a8,2f62e03a-c79d-4aa3-a6b4-db3f2c398ed1,c2,c3,27,?,?,surb={'id': 'e16f7126-6210-4a5f-9ff0-4fa15f4d65c6', 'route': ['p3', 'e4', 'i6', 'x7', 'p2', 'c2']}
1769746338.4238052,SENT,c9cd5970-8c1e-45b6-a055-7cef195483c9,2ab255b3-65ff-486c-90ef-87b496a787bb,c2,c3,3391,?,p2,
1769746338.4239242,CREATED,6fa5305b-1cd5-48c5-9bd0-b425b697994b,ccb75cb1-7a8c-4f13-a5fb-32981fc386e1,c2,c3,27,?,?,surb={'id': 'be8c20ef-3a15-4f10-b7c5-04ccd45b2e76', 'route': ['p3', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769746338.7864988,SENT,97a80003-4689-4c30-b712-3cb5584bdb2e,11b8c32d-dbc9-40a1-80ce-25caecb457f5,c2,c3,3360,?,p2,
1769746338.7866442,CREATED,979b4e74-0dd8-4174-a197-58c31fce8841,7476be8c-22f0-444a-abdf-c5df6d689a63,c2,c3,27,?,?,surb={'id': '9c6d6206-3435-4c60-9f93-64aa526be395', 'route': ['p3', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769746338.8800645,RECEIVED,74a4a4ee-f940-4e71-ad62-0255498fa4c5,540a6e38-1efe-4d03-816c-98b50611cb30,c3,c2,27,p2,?,surb={'id': '0148fe21-54b5-4a56-a7da-b61edb368b77', 'route': ['p2', 'e11', 'i10', 'x11', 'p3', 'c3']}
1769746339.1524823,SENT,40a7f64a-b249-4bb8-8f46-c5f1a9dcf820,56bf878b-d645-41b7-bb30-2e9e42445cbd,c2,c3,3388,?,p2,
1769746339.1526878,CREATED,9ec39c37-8b42-4a42-83e2-0b3c8938ff1c,238962a8-1375-441a-ad2e-530d06a69831,c2,c3,27,?,?,surb={'id': '028120f9-5011-4ae4-bc33-8d1ab3771872', 'route': ['p3', 'e6', 'i10', 'x3', 'p2', 'c2']}
1769746339.1677084,RECEIVED,6f3562da-9001-4966-a167-868c9449a61e,4f2e8638-83d5-46ad-98bb-d85a46906997,c3,c2,26,p2,?,surb={'id': '08a005d2-842b-4a60-90e1-88a47a48b700', 'route': ['p2', 'e8', 'i5', 'x9', 'p3', 'c3']}
1769746339.2099216,SENT,8bd9946e-5f50-4752-8f23-54e88de17094,71f6c27e-18b5-493c-9555-fa5ae4240073,c2,c3,3360,?,p2,
1769746339.210092,CREATED,30d75cf1-b6e8-4f0f-8284-fb84a94bbcd3,7678779b-a668-407e-9c82-9718d4e3f00e,c2,c3,27,?,?,surb={'id': 'a65a9e6c-477e-46dd-818e-5ff0b01a461d', 'route': ['p3', 'e7', 'i2', 'x1', 'p2', 'c2']}
1769746339.629493,SENT,5319e31f-f027-413a-9a8e-51d8000cc519,84d7815c-f2cb-45d6-8bbb-99d0c1d3c57a,c2,c3,3388,?,p2,
1769746339.6296058,CREATED,fc5f43b8-d363-446b-9f36-96d3e19f6520,2583f3e7-2ad8-4d34-9e00-e029e543eb23,c2,c3,27,?,?,surb={'id': '406327f2-9ac9-4b22-a249-22bff362e13e', 'route': ['p3', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769746339.688451,RECEIVED,a00676af-b829-4e54-abe7-b13547d7e8f0,bc7dbf14-8bd4-4497-aaba-d08922492b14,c3,c2,27,p2,?,surb={'id': '9f886fbe-883a-4fcc-a382-3697290bf30d', 'route': ['p2', 'e5', 'i11', 'x1', 'p3', 'c3']}
1769746340.267422,RECEIVED,5643bedc-7a78-4023-90bc-a734b70be59d,3b2e8d2d-2571-4c02-bec5-d5bf5147596d,c3,c2,27,p2,?,surb={'id': '7819e118-cb90-4097-af5d-96b478e2245d', 'route': ['p2', 'e12', 'i9', 'x1', 'p3', 'c3']}
1769746340.3518605,SENT,a1938d2c-e4bb-4569-9094-03cf7460371a,dd90651a-34f1-4217-b198-4b986279c60a,c2,c3,3368,?,p2,
1769746340.3519874,CREATED,ff99cd4d-89d9-4f44-ac8a-7d054d3fa7f0,68b8b60c-efe3-4cdd-bbe9-1e00e1f72c99,c2,c3,27,?,?,surb={'id': '5a23d4e8-99d2-4667-b2c9-80c0341328c6', 'route': ['p3', 'e9', 'i8', 'x3', 'p2', 'c2']}
1769746340.948571,RECEIVED,d0d168c8-49f6-4397-9d14-484d0df9fbc6,5a91cb38-c268-454d-8505-639632b18400,c3,c2,26,p2,?,surb={'id': '6b8b3009-b88e-41b1-989b-2a26f41d4fc7', 'route': ['p2', 'e3', 'i8', 'x9', 'p3', 'c3']}
1769746340.9512901,SENT,b8d78b59-8b36-4fef-8485-0e1bc95eac5a,eeda63c6-dc93-4b39-9217-a4e172a8def4,c2,c3,3380,?,p2,
1769746340.9513898,CREATED,9a5a1ed0-8468-4acd-b42d-c56386dd55e6,2b7fe953-1239-4fc8-9513-a40fb844966d,c2,c3,27,?,?,surb={'id': '855d804d-fdd7-40f1-894c-75a0b670387d', 'route': ['p3', 'e5', 'i8', 'x9', 'p2', 'c2']}
1769746341.045532,SENT,25fdb193-d5d7-4cf2-ae6a-469a62c12f89,cc85ad5f-f6cd-4f39-80f7-be5c2481c46b,c2,c3,3376,?,p2,
1769746341.045633,CREATED,368b7296-4248-4a74-a4f4-f1af6b1e29f0,7fa78080-c10c-4b1e-b126-df2490dd3e00,c2,c3,27,?,?,surb={'id': 'd3110d8a-7b5e-4878-8e97-a725b5730ad6', 'route': ['p3', 'e6', 'i8', 'x2', 'p2', 'c2']}
1769746341.2574475,SENT,44d4e54d-7d3e-4a4b-873a-91bdcc883f7e,8d1c4b61-8379-4d59-9afa-b3e3daaaafa1,c2,c3,3399,?,p2,
