timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.3851843,SENT,49a5826a-764e-4a73-9b69-91f0776792fc,831f6b2a-73de-484d-b8b6-fee766e7a9cb,c4,DROP,2014,?,p1,
1769746066.3853073,CREATED,a3a1fcd6-8939-42ef-8cbf-92cfd871a653,525338eb-1bcc-481b-934f-5133ab82c6d2,c4,DROP,27,?,?,
1769746066.6913614,SENT,2c22deb0-7ab6-4321-856e-b2436132d26f,36e0494b-bf34-4692-8090-d4222b3e9c19,c4,c1,3401,?,p1,
1769746066.691519,CREATED,9ce53564-89d0-4ac0-8ab5-6e72a9aa422c,b7b2ee4f-d40a-4a4b-a0a2-14d3d2705cff,c4,c1,27,?,?,surb={'id': '36f99573-031b-405d-baa1-3c699d0195e1', 'route': ['p1', 'e6', 'i1', 'x1', 'p1', 'c4']}
1769746625.1386557,SENT,e0e6f129-9b82-4154-9577-8d9ea2932298,bac8a295-359e-4344-a069-8908bb446dd7,c4,c1,3379,?,p1,
1769746625.1387475,CREATED,0e1bf243-637a-4506-9556-9c18b9776ef0,7aa1ff44-6a73-454b-8a07-128fef423a77,c4,c1,27,?,?,surb={'id': '6cbfbf1a-2f2d-4b73-aa3f-a3469e9ebb33', 'route': ['p1', 'e7', 'i6', 'x11', 'p1', 'c4']}
1769746625.3014688,SENT,a6bd3d76-e520-4554-9829-bddf3cc0e995,fb077b93-6757-4541-a6f7-6422478ff83d,c4,c1,3387,?,p1,
1769746625.301623,CREATED,dea71e8a-22c3-4d4f-b848-5e3aeb88b658,57ef6de2-7e6a-48e7-b458-435b8195c4c7,c4,c1,27,?,?,surb={'id': 'ccf4502f-bd57-4a39-917b-4696230d9cfb', 'route': ['p1', 'e8', 'i1', 'x1', 'p1', 'c4']}
1769746625.4425073,SENT,13242727-49d4-43b6-bcf8-016c268a2a15,95e73563-d782-4214-bead-0dbc0373f5a6,c4,c1,3384,?,p1,
1769746625.44265,CREATED,6e6e804b-25a2-42f9-a320-48882509a778,bc91f28f-bb0a-429b-a450-1ff18337d77b,c4,c1,27,?,?,surb={'id': 'd80b9429-ba6c-4746-9f34-b10ad3c00955', 'route': ['p1', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769746625.5674417,RECEIVED,31c1bb3e-bdc9-4c58-aa2e-dbeba1653cc7,da7ccb06-d6b9-4efb-868e-e23b42eeecbc,c1,c4,27,p1,?,surb={'id': '9c43ac3b-d6f2-4ed6-b384-1a1da46bbb5f', 'route': ['p1', 'e9', 'i12', 'x10', 'p1', 'c1']}
1769746625.6666334,SENT,8ec757df-4f2b-4147-b895-26c6669f9a0a,ccbd3d27-cefc-41f5-9adc-2be2f16cba2a,c4,c1,3376,?,p1,
1769746625.6667335,CREATED,d82f7c96-9e70-4e85-ad79-40d78e5bc562,ec001b3a-eae7-463e-ac02-ffe8cfd4b7f9,c4,c1,27,?,?,surb={'id': '608d53bb-0adb-4b39-a6fc-a2e84d3445cc', 'route': ['p1', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769746625.7737093,SENT,e5fe9873-2255-42d2-8c37-aa3974783d04,dabe5b77-64d0-4e40-b3d8-6e28bb84334c,c4,c1,3387,?,p1,
1769746625.7741947,CREATED,934c6ac4-797d-4030-b5c7-b0565adcfd09,55f80eab-34f6-4c33-9e4c-6b5aa6d4a653,c4,c1,27,?,?,surb={'id': '0664bf10-c899-4e79-901e-193c19e534eb', 'route': ['p1', 'e10', 'i3', 'x9', 'p1', 'c4']}
1769746625.7849329,RECEIVED,0e008fc5-d805-4596-9d8f-62b756b86ee7,952cb321-e2c8-4919-9396-13b37941fbdc,c1,c4,27,p1,?,surb={'id': '21f32361-4427-4961-99ab-19e9238f39d7', 'route': ['p1', 'e7', 'i3', 'x3', 'p1', 'c1']}
1769746625.941723,SENT,0848d01d-36e9-4904-8ee3-589b2bc3977e,3b86e893-4493-473a-87ab-3ddd66bfcabb,c4,c1,3367,?,p1,
1769746625.9418693,CREATED,5178a804-94b4-40d5-9b9e-ebf6d074390f,adb681f5-b3e4-41af-bfbe-a3c8c4ba7a8c,c4,c1,27,?,?,surb={'id': '72e8c226-1452-4646-8f79-9a4bbf77c27c', 'route': ['p1', 'e4', 'i2', 'x12', 'p1', 'c4']}
1769746626.228855,SENT,b8f132f9-80cc-4ef6-888b-a35c6c5635a9,7f2641ab-ebf2-4f6d-9785-db5c7d069bdc,c4,c1,3373,?,p1,
1769746626.229002,CREATED,d0ca930e-7df9-45ce-8e95-3928c2d65789,eed57af2-13c4-4230-b8a1-f7501b29066b,c4,c1,27,?,?,surb={'id': 'dc07973c-06f2-4ff6-9669-d7fcc7822434', 'route': ['p1', 'e11', 'i1', 'x7', 'p1', 'c4']}
1769746626.6376328,RECEIVED,adc6e14d-12f7-4963-aaba-11e637079673,c54f46ea-e27d-4913-a194-38dead30ece4,c1,c4,27,p1,?,surb={'id': 'ce99022d-5306-4db2-bc98-9a43ef2808ca', 'route': ['p1', 'e7', 'i6', 'x12', 'p1', 'c1']}
1769746626.6464436,SENT,0219b872-7cb4-4040-8c85-0cbb18d7d93f,0dcfdd55-e487-4ba5-a12c-73557ca910ec,c4,c1,3391,?,p1,
1769746626.6465921,CREATED,1b4e685e-2958-49d8-b2e6-0dd805973a80,75479bed-d9fa-47aa-a119-f063353f9d8f,c4,c1,27,?,?,surb={'id': '7cd427a3-5044-4144-ad17-eaeda40362b3', 'route': ['p1', 'e10', 'i4', 'x11', 'p1', 'c4']}
1769746626.6826715,SENT,98db2cca-5f7e-479e-9e75-bbc54e9a0855,eca957da-bd2b-4e18-af58-67528d6d85cd,c4,c1,3410,?,p1,
1769746626.6828184,CREATED,a38f211a-2ffc-46c2-9433-6007e2cd4114,1dde5635-3c4d-4a11-af1b-2aca774db9e3,c4,c1,27,?,?,surb={'id': '9c596ece-6b42-4040-b09a-cd9bbc6af8dd', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c4']}
1769746626.7893717,SENT,13ea9fbf-4137-44c3-b86c-0f020d09224c,bee45266-cf4b-4068-bf9d-7b3e0a52f1b4,c4,c1,3376,?,p1,
1769746626.789558,CREATED,3b6fc2ba-8b9e-49f2-bf32-3f4ecb0a651f,ae360700-738d-4874-8c63-f31333daf8d9,c4,c1,27,?,?,surb={'id': '81c9bba1-589d-4f4b-8168-9ea71a072cb6', 'route': ['p1', 'e5', 'i2', 'x5', 'p1', 'c4']}
1769746626.8509936,SENT,4b998018-79bb-4f93-9347-29f09eca388e,2a6f437c-5b1c-444c-b79c-2f8770b673c0,c4,c1,3384,?,p1,
1769746626.8511822,CREATED,f14c308a-dc7b-41bc-87e4-20ed817e86fc,848af52c-8578-44f8-ae97-5d5bd8f74619,c4,c1,27,?,?,surb={'id': '523252bb-06a0-4831-976b-30b8adabb0b9', 'route': ['p1', 'e3', 'i4', 'x9', 'p1', 'c4']}
1769746626.9104342,SENT,9d907711-a9ae-4c73-9538-e17950c405d3,a48e3529-70b7-4b5b-8384-6e805803d3ac,c4,c1,3358,?,p1,
1769746626.91058,CREATED,43911302-cc85-40a3-9b34-44a6274520b3,5ce59138-f086-46d8-ac77-a7d0d0bf6080,c4,c1,27,?,?,surb={'id': 'c4609d8e-b752-4e40-9741-872e7d475e24', 'route': ['p1', 'e9', 'i5', 'x12', 'p1', 'c4']}
1769746627.1159656,SENT,06610153-a631-479d-bc9a-8b2d47ea7f4b,566bfdee-c4cd-463d-99a6-270e1cd0c661,c4,c1,3374,?,p1,
1769746627.116173,CREATED,c57bdb06-70ab-49d9-afab-56566934b809,9acc7e0f-7c54-4a00-8042-ab0dbd0aa77c,c4,c1,27,?,?,surb={'id': '07b760f5-7993-4306-8e95-64206422979a', 'route': ['p1', 'e8', 'i11', 'x4', 'p1', 'c4']}
1769746627.4191198,SENT,96523312-a95c-4011-b738-8c703ca44233,6516c919-53e2-43c7-b002-6d238ea46d98,c4,c1,3381,?,p1,
1769746627.4192557,CREATED,b0633ed6-9575-4e06-80e2-fc600909532f,d306e0d6-0544-445f-9f33-7e7bf396648a,c4,c1,27,?,?,surb={'id': 'c1dfe29e-03dd-410b-80a2-1a16b7711162', 'route': ['p1', 'e8', 'i4', 'x1', 'p1', 'c4']}
1769746627.7105985,RECEIVED,3e12cd77-25c7-4e8a-b685-4a9ba1c0009a,19e3d820-3187-462f-b4bb-01f55ac9d851,c1,c4,27,p1,?,surb={'id': '375e16b5-72e8-49f5-81cd-b09e815b0c57', 'route': ['p1', 'e3', 'i7', 'x3', 'p1', 'c1']}
1769746627.726481,SENT,73c789c7-0075-421f-896b-8aaa5856f5e3,75cfcd05-5f18-4141-bfef-701834c64c55,c4,c1,3380,?,p1,
1769746627.7267628,CREATED,874d92f6-178a-4023-a6d1-3ba17b78f093,b73d2c8e-2051-4c07-a367-5ed89f77aa82,c4,c1,26,?,?,surb={'id': '41256a55-6ddf-42a7-9426-870abd24285e', 'route': ['p1', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769746627.8469906,SENT,41925215-6d5a-4330-9f8f-0c5918ae7f69,475869e1-8c08-4eca-a3d2-99a00667b1a1,c4,c1,3400,?,p1,
1769746627.847284,CREATED,90bc47d8-a864-4ee1-ab6e-4c3af110621f,6c69210f-287d-4549-a942-12ec540985b8,c4,c1,27,?,?,surb={'id': 'd952a230-9b51-428d-ae67-50a715db5221', 'route': ['p1', 'e1', 'i12', 'x5', 'p1', 'c4']}
1769746627.8901649,SENT,d6b52c1d-5199-4be1-89b0-698bd23ea592,73c29ea8-8654-4694-8956-ab975c2c0a0a,c4,c1,3383,?,p1,
1769746627.890267,CREATED,5898c734-bd3b-4936-b786-509cd08a41d2,b4677e30-3504-43af-a16d-688f7ef4f5e9,c4,c1,27,?,?,surb={'id': '677e77cd-f211-4fef-80d2-6b35058b0ceb', 'route': ['p1', 'e11', 'i6', 'x4', 'p1', 'c4']}
1769746628.0051112,RECEIVED,a241e5eb-0711-4fd1-af92-f77cb6f8f5cc,60b6843b-c641-4f86-930d-8d889229b4d0,c1,c4,26,p1,?,surb={'id': 'df05adc9-d814-424b-ba8c-fc4f289ef9d7', 'route': ['p1', 'e10', 'i12', 'x2', 'p1', 'c1']}
1769746628.0551906,RECEIVED,c3f7e29d-f3fe-4541-adb3-bcc158764602,051e4ec5-15e8-47d4-8a46-5f3d8cff2b64,c1,c4,27,p1,?,surb={'id': 'c70c068f-e58c-40dd-804e-8e82e91cbac5', 'route': ['p1', 'e6', 'i10', 'x6', 'p1', 'c1']}
1769746628.0917742,SENT,5b743f42-be71-41a7-9310-8a38dc49db1b,384d00fb-7474-4dab-b0ff-1b3d0175d4ba,c4,c1,3384,?,p1,
1769746628.091872,CREATED,4bfcf090-fe80-4f1c-a73a-a0e230695e67,0b598dfa-d29c-4dab-9240-6d7bc54526bc,c4,c1,27,?,?,surb={'id': '6516093f-86c8-44eb-b164-768407e48acb', 'route': ['p1', 'e11', 'i1', 'x3', 'p1', 'c4']}
1769746628.4872468,SENT,c825428d-4854-4a70-9ba1-38a49f840579,b8bfb7fd-7c63-4b31-b85e-aaca8d11c2a1,c4,c1,3370,?,p1,
1769746628.487353,CREATED,3f2b8368-cca5-452a-845b-d0786e4c51e4,7300e142-9bbc-4a7a-a60d-c52084db5c03,c4,c1,26,?,?,surb={'id': '47196970-aecc-440e-bd2b-3e785395da90', 'route': ['p1', 'e7', 'i2', 'x2', 'p1', 'c4']}
1769746628.5437882,SENT,44f5c10b-9032-460d-b90b-034c166fd37c,96b1275a-03db-43f9-8cb1-9e3c00b1ed0c,c4,c1,3413,?,p1,
1769746628.5438504,CREATED,8fa4fea5-a852-47a3-a3f9-3b89257ad95e,c62b9bd6-e492-4ea6-86bf-65208c7f0dfd,c4,c1,27,?,?,surb={'id': '53d50d12-b10c-4051-b4fd-5451ac43e83c', 'route': ['p1', 'e3', 'i12', 'x1', 'p1', 'c4']}
1769746628.6334515,SENT,a890c745-cd70-4a2d-b00d-859f6f4a183e,1608d728-a07a-4ae0-a5ce-14aa5394ef91,c4,c1,3381,?,p1,
1769746628.633523,CREATED,37889930-a19d-454c-9181-9ebc36bd5b6d,07b73667-a581-4ba9-b6a5-29fa7919010f,c4,c1,27,?,?,surb={'id': 'd655afdd-72ed-4cde-bb8e-fe6db31aa8dd', 'route': ['p1', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769746628.8053901,RECEIVED,cfb2dd7d-e0b7-4ecd-abbe-ccd053c1c2ac,0019a041-4a0a-49c5-8775-2be909fec870,c1,c4,27,p1,?,surb={'id': '029305e2-b34b-488d-8e80-4441b2fd1023', 'route': ['p1', 'e9', 'i2', 'x6', 'p1', 'c1']}
1769746628.826773,RECEIVED,35213ca8-fc9c-40c1-a681-73f178eee39c,365d0b45-62b7-4dcb-9a5c-353b1373fe2d,c1,c4,27,p1,?,surb={'id': '56b525e9-bb1c-4732-9d54-c0a69d1a12e5', 'route': ['p1', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769746628.9689806,RECEIVED,aa057052-4226-41fb-bda6-b8bc1690c0ea,c3245ed9-9175-4272-a511-a8c586acf2e5,c1,c4,27,p1,?,surb={'id': '01027096-b37d-4846-b951-4424afe070bf', 'route': ['p1', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769746629.5305605,RECEIVED,dab16049-5ffa-4bc7-a5a3-17ee33d72711,877502d8-7b27-4a14-bfa6-6552915bdd0b,c1,c4,26,p1,?,surb={'id': '41ad4976-e46e-4467-9804-d2ee831fe3d9', 'route': ['p1', 'e4', 'i6', 'x10', 'p1', 'c1']}
1769746629.5832784,SENT,787b0a08-b11b-454d-ba28-29c867d9e6ce,4df3bd0e-6e0b-4488-977d-31f0cced4201,c4,c1,3372,?,p1,
1769746629.5834348,CREATED,334f3551-55d0-4a6a-8e6c-89253dfd1c3e,29854452-e1d4-4e74-b512-6abd2df3b225,c4,c1,26,?,?,surb={'id': 'd2f03436-6a9e-43ff-b245-6bc013900d90', 'route': ['p1', 'e1', 'i7', 'x3', 'p1', 'c4']}
1769746629.5971029,RECEIVED,c8f5d56a-2e03-42a1-bbea-7f17245d663b,1b504898-c2ea-4fe4-8928-88eb2adcb938,c1,c4,27,p1,?,surb={'id': '14810c94-dc75-4010-a383-2dc24f3290a0', 'route': ['p1', 'e10', 'i9', 'x3', 'p1', 'c1']}
1769746629.7264254,RECEIVED,250082b4-4263-40b9-862d-b0b2cbe9b31a,2a9561a8-b888-4afc-bd14-2ec5db529740,c1,c4,27,p1,?,surb={'id': 'cf352580-a8e3-47de-9daf-bf22559f2e80', 'route': ['p1', 'e12', 'i10', 'x9', 'p1', 'c1']}
1769746630.050465,RECEIVED,74c0b748-1e29-4767-855b-d87f1b27cf89,d4cc3db8-1b5e-49b8-b3de-8826ca3bbfc7,c1,c4,27,p1,?,surb={'id': '17220858-1b01-459a-9619-56e58312fc26', 'route': ['p1', 'e4', 'i1', 'x9', 'p1', 'c1']}
1769746630.065899,RECEIVED,d20e6977-252c-435e-b28b-60cd8f08c7e5,2f00584f-5cca-4697-a0c6-bf56e2085fd8,c1,c4,27,p1,?,surb={'id': '149c348b-f647-4c64-8128-50edc5416708', 'route': ['p1', 'e5', 'i9', 'x1', 'p1', 'c1']}
1769746630.1683733,RECEIVED,4f21a50b-02b0-4bfd-9c74-ee8d3056f546,d179fcce-8ecb-4c13-be97-793734ba63f5,c1,c4,26,p1,?,surb={'id': '19e29748-192e-4168-a2db-c7e9c4014f8f', 'route': ['p1', 'e5', 'i2', 'x9', 'p1', 'c1']}
1769746630.3182292,RECEIVED,4a4a9b24-e4a8-48c3-af08-22c136b29ec5,5ca44cb7-eb2d-4784-bef6-306ae3dadab3,c1,c4,26,p1,?,surb={'id': 'c5deff75-30e3-44fc-815e-966e429a86f1', 'route': ['p1', 'e10', 'i1', 'x9', 'p1', 'c1']}
1769746630.5548604,SENT,9670cb29-c006-4bfa-bcb0-070d79073274,60b28f4b-1ad6-4e14-931e-86cfd697b5e7,c4,c1,3384,?,p1,
1769746630.5550065,CREATED,edacaf51-588d-4a5b-9379-9518f34a1bec,dd8ddc82-7234-4392-a79e-5a585e1e6525,c4,c1,26,?,?,surb={'id': '0d109947-c8ac-4d47-a2f8-7ae0032d1a3a', 'route': ['p1', 'e11', 'i1', 'x8', 'p1', 'c4']}
1769746631.0213313,RECEIVED,15a7911f-4f72-45e2-8bf3-e64a42366eac,136808e9-ba00-4e02-a0f3-b6bca6ec4d98,c1,c4,27,p1,?,surb={'id': '214bae4f-f419-4ab3-b425-d7680d5db8e1', 'route': ['p1', 'e7', 'i4', 'x5', 'p1', 'c1']}
1769746631.4236505,SENT,c774c989-b44c-4df2-96ae-73f79d4fb0ba,4025a902-44a2-4420-9605-9379456a8213,c4,c1,3359,?,p1,
1769746631.4237993,CREATED,f1377924-1d35-413a-baab-9ca2efa8c0fb,99fc5c02-62a1-48c3-84b4-324c11ed5250,c4,c1,25,?,?,surb={'id': '301c70e4-e321-471e-9bc6-5d0933a3dab6', 'route': ['p1', 'e12', 'i8', 'x6', 'p1', 'c4']}
1769746631.6081011,RECEIVED,996169ea-f969-41e2-9d92-943cea60cf34,169b5bdc-3684-4a83-ba29-0d3f6817e8ac,c1,c4,27,p1,?,surb={'id': '7a363afa-1141-4651-a020-0edf149c3139', 'route': ['p1', 'e9', 'i9', 'x4', 'p1', 'c1']}
1769746631.996108,RECEIVED,b4bbb0ee-6a69-4057-a7e0-e432cfd21b5f,909c00c2-2d95-4101-adf9-8ce2cf6ee73b,c1,c4,27,p1,?,surb={'id': 'bdd961fc-f773-4ee1-af77-834f1ea65eca', 'route': ['p1', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769746632.2551954,RECEIVED,24fb02c9-2b28-4714-8f58-0f623650b775,08c3a573-2a45-4ed4-958c-5ba1e76b0654,c1,c4,27,p1,?,surb={'id': '1893461d-ea42-45ba-9243-a90db6fd7401', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c1']}
1769746632.2943344,SENT,b629ddd9-a0a3-4024-9559-4e9efefc50f3,9ba628ae-2b88-4b9c-b666-869e9d983b79,c4,c1,3376,?,p1,
1769746632.294867,CREATED,f2574793-a171-4a1f-b4ca-29d5f2f9dca9,27f31e96-cd5d-4112-9072-843e5bbd375e,c4,c1,27,?,?,surb={'id': 'c63da407-d6bf-47d1-b2d7-8cf51e5169da', 'route': ['p1', 'e12', 'i5', 'x7', 'p1', 'c4']}
1769746632.4190962,RECEIVED,917fe986-beab-459e-9dcd-edc22f2011ae,9629738f-2c40-4c9a-92b4-da784c8d7b13,c1,c4,27,p1,?,surb={'id': '384647eb-18e3-42e4-9934-6ccfaf0fd558', 'route': ['p1', 'e1', 'i11', 'x12', 'p1', 'c1']}
1769746632.881079,SENT,5cf1c08c-e761-4cbd-a560-4ee9373fbda0,5276fff0-91d3-48f5-9793-60f7d3faeb9c,c4,c1,3400,?,p1,
1769746632.881363,CREATED,f9c849c9-60a3-408f-9310-6fce0117defe,20ed14f2-ecf4-4c8e-9f46-2b114486cab7,c4,c1,27,?,?,surb={'id': '22bcee9c-aa52-44f6-b8d1-47fc3d5027d5', 'route': ['p1', 'e4', 'i6', 'x12', 'p1', 'c4']}
1769746632.9409447,RECEIVED,13fd89f7-adc5-432c-a352-1915ca93c15e,8f428af1-b068-4ccc-9d6d-9df28fd1c95f,c1,c4,27,p1,?,surb={'id': '917bd28f-18e8-415c-9282-8fa894a83535', 'route': ['p1', 'e3', 'i1', 'x1', 'p1', 'c1']}
1769746632.949673,SENT,fd7f7505-9a6c-4ec6-8601-bb24b7bc56bd,a28720e9-f2a9-4f70-8353-c80562e51fa9,c4,c1,3376,?,p1,
1769746632.949749,CREATED,dd26c67c-9150-4c5a-ac30-cfd925ae63d6,67d59abd-f1fc-486d-925f-905aa9844477,c4,c1,27,?,?,surb={'id': '6dc98440-5f84-415e-a539-d6f201aa7094', 'route': ['p1', 'e4', 'i3', 'x1', 'p1', 'c4']}
1769746633.2981966,RECEIVED,954852dc-e93c-4c68-bbe2-defaa0ba5a19,fdfff6c9-1f5d-4ee9-9803-be0f6486fbce,c1,c4,26,p1,?,surb={'id': '6d1e9d07-36a4-4626-ab56-634a705960e6', 'route': ['p1', 'e8', 'i5', 'x10', 'p1', 'c1']}
1769746633.3588722,RECEIVED,73697fb2-e124-4692-a554-25e513617795,414181f3-3a40-4b32-ac6b-5e65f007f016,c1,c4,27,p1,?,surb={'id': 'f72cc0b6-df75-4858-b9ab-2061abc6b678', 'route': ['p1', 'e8', 'i9', 'x7', 'p1', 'c1']}
1769746633.5875902,SENT,dfeb5cf8-1ff4-433b-88f4-24d4289f1c41,4ce6965b-6141-4e0c-81d3-9288f88534a1,c4,c1,3374,?,p1,
1769746633.587741,CREATED,39ca741e-6e6d-403f-b03a-0f89c82d6c67,3b8e710e-499d-47f4-a76d-cbdab2a0155f,c4,c1,27,?,?,surb={'id': '9c387389-2af9-4861-88af-0931d31937cc', 'route': ['p1', 'e9', 'i10', 'x1', 'p1', 'c4']}
1769746633.6104019,SENT,d013164a-d1c8-4b60-a23e-63efbfb5d8d9,31c0d051-f2d6-4c82-9c57-312a243d7878,c4,c1,3392,?,p1,
1769746633.6111758,CREATED,8d58fd07-c3db-43dc-b45b-cf8980b0c21a,0022923a-fadb-4bf0-8d90-517248f157ba,c4,c1,27,?,?,surb={'id': 'b4dacdf1-9e2a-48d2-8926-ee8a38a0c3d4', 'route': ['p1', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769746633.844872,RECEIVED,d734f124-16ca-414f-9e81-85928a811fd5,6744abf6-0068-4f95-9391-0aa1b86f4431,c1,c4,26,p1,?,surb={'id': '7185e3b8-f5fc-4db3-82b0-0bc8a0b38bd7', 'route': ['p1', 'e10', 'i9', 'x2', 'p1', 'c1']}
1769746633.8752065,SENT,4f6ecadd-6319-43d6-a86b-8b5bf7b78c8d,393ecdf7-0956-484f-afee-8a5a321cf805,c4,c1,3376,?,p1,
1769746633.87542,CREATED,0f409728-63f6-47fc-85bf-c610facbe383,74eb0f1d-f97f-4ca6-88da-d530835e2fd1,c4,c1,26,?,?,surb={'id': 'fdc55516-a26d-4557-a57a-755123f18f19', 'route': ['p1', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769746634.3750868,SENT,fab99688-a8f5-41cd-8b15-9a21653cb12a,c7c7dc2e-0e6f-4bfd-982b-dc7fddf70809,c4,c1,3400,?,p1,
1769746634.3752413,CREATED,eadbd1d6-c488-4d8a-9c62-f4e29b13c9e1,646a4dc6-ab32-4be1-b220-b5640579f3ac,c4,c1,27,?,?,surb={'id': 'e500a367-36e9-4191-a056-f3d61dc5cbd6', 'route': ['p1', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769746634.4218848,RECEIVED,c3f1d5df-7cb5-46b2-a1a6-ecb3c0e15dd4,e09e98af-afaf-4ad8-93d0-2332258fd4bf,c1,c4,27,p1,?,surb={'id': '0d62d1f0-76ff-4e33-8c58-171628093ad3', 'route': ['p1', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769746634.536991,RECEIVED,3e18170a-ffa3-4151-b273-29eaea78bf30,99335e88-5809-4094-bb17-cfd811eb0393,c1,c4,26,p1,?,surb={'id': 'd399f3b6-7cd4-40c3-92eb-23a368e1c8f1', 'route': ['p1', 'e2', 'i1', 'x3', 'p1', 'c1']}
1769746635.3379,RECEIVED,cbafb449-c562-4cd0-803e-e24fe5e9fea7,48bcdf54-42a0-45e2-abb5-9035feb62aaa,c1,c4,27,p1,?,surb={'id': 'c68b741f-ebe0-44a8-830a-f565a3ed5c4d', 'route': ['p1', 'e6', 'i7', 'x11', 'p1', 'c1']}
1769746635.8486624,SENT,9f21d95b-dd09-423a-9c57-24a643255233,82921b79-7b05-44ec-a6ba-af2352ce7f4c,c4,c1,3391,?,p1,
1769746635.8500998,CREATED,d32e01be-2ea1-4878-9bd0-f3b88aeb321a,2c224d82-7869-4856-ba89-4598292ea547,c4,c1,27,?,?,surb={'id': '8457173a-3cb5-4817-bd88-116cc87aacb6', 'route': ['p1', 'e11', 'i2', 'x2', 'p1', 'c4']}
1769746635.8754601,RECEIVED,0c619858-0663-42c7-a6ad-716ba20cb1e7,cedc4ede-07c9-47b8-bd9e-4e9134208c02,c1,c4,27,p1,?,surb={'id': '5b033cbf-587b-40f4-b9ba-f274e303e8c2', 'route': ['p1', 'e9', 'i6', 'x9', 'p1', 'c1']}
1769746636.0541506,SENT,2138ac2d-92bd-4904-9834-9197abba28a1,5873fbdb-ce12-4c61-b88c-63e781e18954,c4,c1,3366,?,p1,
1769746636.0542703,CREATED,d09be4ba-38a7-48ce-b79c-ae24d1388216,421649ba-4123-40ac-ab60-8bf5db9a00a9,c4,c1,27,?,?,surb={'id': '1c8bacee-251a-42ac-9ec9-ff005c61baeb', 'route': ['p1', 'e5', 'i9', 'x10', 'p1', 'c4']}
1769746636.1879969,SENT,1d662b11-5957-47f0-862e-616501a8b875,fadad727-2843-4acf-80e1-5e276e04857c,c4,c1,3383,?,p1,
1769746636.1881301,CREATED,035ce7ff-5980-4da2-b0f7-bc39a9008927,329e7720-7b71-46e9-87cb-705810530dee,c4,c1,26,?,?,surb={'id': '7f8c5e48-1e25-4893-830e-ffc5c0d9c4fb', 'route': ['p1', 'e11', 'i4', 'x9', 'p1', 'c4']}
1769746636.1971145,SENT,3e7cdfc5-1938-4408-bee3-f3ce421994ab,b28c5e0d-e1d0-4b10-b8a4-da63ce9c7504,c4,c1,3372,?,p1,
1769746636.1972666,CREATED,41eee75e-7fc0-41a9-a258-f2a3b8007228,807f79ee-9dc8-4c9c-b733-8e2430e30a24,c4,c1,26,?,?,surb={'id': 'e49bedad-603e-46ac-af44-e93d3b5fc6a5', 'route': ['p1', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769746636.361187,SENT,845fa8b1-ec6e-471b-ad09-58d3b1df0efe,94230225-290f-493c-a55f-55b631b3a945,c4,c1,3380,?,p1,
1769746636.3612661,CREATED,4e412757-255b-49c1-95f3-993429e41125,2989565f-cb9a-4297-929b-f43f9db0efa3,c4,c1,27,?,?,surb={'id': 'c210f5b5-a85d-42f0-b9a2-ff41cc6ab99f', 'route': ['p1', 'e2', 'i5', 'x1', 'p1', 'c4']}
1769746636.4128752,SENT,3ac5cb6b-50b4-45d0-aca9-fc4c82cd0536,6915450a-b432-4ae3-9ea9-b6bf3fcc8061,c4,c1,3367,?,p1,
1769746636.4129562,CREATED,ff62b684-5a59-46a7-8ea9-821c1bf51e34,a7187086-4bad-4923-ba59-832168197688,c4,c1,27,?,?,surb={'id': 'c4e85506-066a-400a-895d-255c42a555b8', 'route': ['p1', 'e7', 'i7', 'x3', 'p1', 'c4']}
1769746636.4853168,RECEIVED,3384b3f2-2343-4cfa-8c8e-d285c0624f67,feb92e6b-2801-431a-94cd-2569582d0000,c1,c4,27,p1,?,surb={'id': '02e2a89c-b925-4dba-bd08-9cf46ff40e70', 'route': ['p1', 'e6', 'i1', 'x8', 'p1', 'c1']}
1769746636.516536,SENT,c75bb525-51aa-4eaf-a9ca-db54829c2089,edde63fe-c2c6-446b-8d91-a991e01d3915,c4,c1,3380,?,p1,
1769746636.51662,CREATED,961f94eb-2b2f-44c4-8c0c-6379157e5e3d,ad6d57a9-cb65-4293-8f2c-0145667f48ae,c4,c1,27,?,?,surb={'id': '49417dcf-05e6-47f5-883f-57f0098e480d', 'route': ['p1', 'e5', 'i10', 'x1', 'p1', 'c4']}
1769746636.615981,RECEIVED,2e19f28d-d68f-40eb-b09b-f0857a8398c5,50c5dec8-cd50-4da6-a674-e9b53687731d,c1,c4,27,p1,?,surb={'id': '2940c88c-9daa-4331-a2bd-0384aed332dc', 'route': ['p1', 'e8', 'i6', 'x1', 'p1', 'c1']}
