timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473500.9703422,SENT,71826554-0c79-4159-8fa0-a58c3cf4b8f2,1a842d94-0a8d-4ab7-9d5d-60762ab1179b,c4,c1,3372,?,p1,
1769473500.9707494,CREATED,05aa9fe0-2281-4b3b-be27-f0d9f99ffde8,2e351fe1-7dfc-4a07-be94-35f5eae14f72,c4,c1,26,?,?,surb={'id': '6aa9ef64-1f04-4da0-b260-a2e667768792', 'route': ['p1', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769473500.975587,RECEIVED,4b207762-d05f-4f9d-87b1-2b0f73eb0d35,ce14665a-669c-4456-a2e1-da7aac6b72bd,c5,c4,26,p1,?,surb={'id': '7c0d3794-72e9-48e5-929f-b4c2b1353b71', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c5']}
1769473501.1604,RECEIVED,4258d8e7-94a8-446c-b50a-64a54ae803e6,1727460f-7887-47e7-8e34-0d3e681e3040,c3,c4,26,p1,?,surb={'id': '835ca3de-18dd-4fdf-8d82-108ecffb2f76', 'route': ['p1', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769473501.248595,RECEIVED,7492b0ae-b4c4-4cfa-95e0-a0ab52c531fa,6d5962d7-b628-4e00-bd81-96ee0a86b75d,c3,c4,27,p1,?,surb={'id': 'bda85842-fda7-4d69-b7a2-449a052478f5', 'route': ['p1', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769473501.3782518,RECEIVED,f0f21aaf-59f4-4405-9907-aeb3a273c5f7,32a31bce-e1c9-47b4-ac41-693c5434f77c,c5,c4,27,p1,?,surb={'id': '09765e0a-a715-49a2-b315-69b883ccb938', 'route': ['p1', 'e7', 'i2', 'x5', 'p2', 'c5']}
1769473501.3916395,RECEIVED,a0799041-2aca-4c99-bb05-4c7d4b38be8c,6748b131-09fd-4560-890b-84c42a8fde47,c3,c4,27,p1,?,surb={'id': '80a35c11-2b0f-4aec-9115-423be95dd1dc', 'route': ['p1', 'e8', 'i5', 'x2', 'p3', 'c3']}
1769473501.47047,RECEIVED,98c42d06-3cca-4fac-8e0a-81442f12bd79,643e9f0e-b2b2-4c85-a793-2f134a796fe3,c3,c4,27,p1,?,surb={'id': '4bedaee6-56d4-4fa4-a52e-8df39124aa37', 'route': ['p1', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769473501.4896781,SENT,1febc67b-07a8-4237-b6da-8e16ccc62622,78149c97-19f2-4e29-82d1-7e7a9d794ffc,c4,c1,3388,?,p1,
1769473501.4898124,CREATED,c0a77eac-0cf3-4c8e-b57d-5258a884dc40,5072352d-b5f0-498b-8f6a-bb2960e88ddd,c4,c1,26,?,?,surb={'id': 'a797b186-d7f1-4588-88a1-45145ec14c9c', 'route': ['p1', 'e3', 'i10', 'x4', 'p1', 'c4']}
1769473501.5365176,RECEIVED,c665e3fe-436b-417e-b8bd-29f001994335,132bda4b-c375-430c-b16b-c656cae46206,c3,c4,27,p1,?,surb={'id': '59218451-82c7-47cd-88fb-3719471772e1', 'route': ['p1', 'e10', 'i5', 'x7', 'p3', 'c3']}
1769473501.6396923,SENT,a0673230-f299-4b07-91be-13facf072f27,c51f938b-c9b9-412a-86a4-7e5a02223674,c4,c1,3396,?,p1,
1769473501.6398418,CREATED,a479f693-da3e-49ab-9adb-f04cf12bc99c,e3f0efeb-7957-47e5-9300-09032603bd79,c4,c1,27,?,?,surb={'id': 'f841ccf4-407f-435a-b2fb-46a8107aea09', 'route': ['p1', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769473502.0589864,SENT,dd1b81b8-9d11-4f06-a12e-079a19d145c8,b459d16c-3724-439f-910c-fb048e2d54f9,c4,c1,3372,?,p1,
1769473502.059134,CREATED,972641a7-aa73-4f17-bcd8-2a0d269a5569,2ed6d1b5-32b2-432c-a124-fb727ccebc83,c4,c1,26,?,?,surb={'id': '6f0a0596-91ee-4bf7-8b57-eb0fd5f4cef1', 'route': ['p1', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769473502.1625376,RECEIVED,c5a88a96-aa32-422f-9080-c3b11a6df824,7351815b-6efe-4070-b177-fa710ff3d3f8,c3,c4,27,p1,?,surb={'id': 'dfc099ea-2a12-42b3-9fc5-e6cfa78141cb', 'route': ['p1', 'e12', 'i5', 'x3', 'p3', 'c3']}
1769473502.3101635,RECEIVED,cafe7c84-fed0-4c86-84fc-63dc0d5d939d,a2b42f95-ddaa-43fb-9a95-d68c49b02bb1,c5,c4,27,p1,?,surb={'id': '1e2a7c12-9351-4749-bb5e-03c8aba6cf5c', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769473502.355157,RECEIVED,17602cd8-8b47-4988-a5d6-839952cecede,12360b23-2b0d-4f1b-8b08-ed521ab45553,c5,c4,27,p1,?,surb={'id': '1d5893c9-6481-429e-99dd-a23712187830', 'route': ['p1', 'e3', 'i3', 'x2', 'p2', 'c5']}
1769473502.983832,RECEIVED,de671944-3f0b-44f6-970a-e707ee44e54b,10753a16-0a56-4040-8bac-d211e7ef7fcf,c3,c4,27,p1,?,surb={'id': 'a63f9681-dee9-46c9-9fff-0bbb13b3d4f2', 'route': ['p1', 'e12', 'i10', 'x12', 'p3', 'c3']}
1769473503.0414612,RECEIVED,867092d3-b51b-4554-b962-d571d12d9f26,539994cd-8ff7-490e-8d00-9b7727b10e40,c5,c4,27,p1,?,surb={'id': 'bda86f76-72e2-4535-bbd9-7d2a55909f20', 'route': ['p1', 'e5', 'i3', 'x10', 'p2', 'c5']}
1769473503.1107285,RECEIVED,611a866c-dc6e-497c-82f1-79d73319caac,a4d3e2f7-27af-4342-96e3-6feceb33a177,c5,c4,27,p1,?,surb={'id': 'ffa2235d-2f97-4aee-9968-dfe4b04365c7', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c5']}
1769473503.3002298,RECEIVED,6615a106-d566-4031-964a-f37e768c6c6c,38200874-7151-40ac-a9cc-b2f59ce9b484,c3,c4,27,p1,?,surb={'id': '1cfa0ad3-b567-412a-82c1-09f709e90f7a', 'route': ['p1', 'e6', 'i10', 'x5', 'p3', 'c3']}
1769473503.463251,SENT,c3d4eb7e-1f3f-409b-9d9e-b084a1b0eb85,f977fa24-a9d8-4510-bf52-4761f1656d5d,c4,c1,3363,?,p1,
1769473503.463403,CREATED,15037f6f-b919-4a44-bee6-a45feb63ed0b,a773167a-9fa2-424c-a625-978f6dff682a,c4,c1,25,?,?,surb={'id': 'ddc9cd14-d1ce-41c4-8b06-c323368497af', 'route': ['p1', 'e12', 'i9', 'x4', 'p1', 'c4']}
1769473503.6191003,RECEIVED,607d11a1-3fb4-43b6-b483-2cb631893c70,2c409ce7-2ab8-4890-a7ec-06f81aa54c1c,c5,c4,27,p1,?,surb={'id': '5cdb82fe-0c39-4c57-bb83-272d9a08952a', 'route': ['p1', 'e3', 'i10', 'x10', 'p2', 'c5']}
1769473503.6195333,SENT,9beef88b-badd-4c92-993d-5b5ea438b106,78c3c293-339a-433b-8e1c-1e0f3441749b,c4,c1,3363,?,p1,
1769473503.6196854,CREATED,7fea8eb0-63cb-47d5-9a00-aad4fb676ac7,07fb126c-ab04-4649-908c-46c11ffb9e73,c4,c1,26,?,?,surb={'id': '0c292149-524e-4e0f-a4cd-a8d32cba223e', 'route': ['p1', 'e6', 'i7', 'x7', 'p1', 'c4']}
1769473503.798219,RECEIVED,a8f44a28-2c0c-4b4e-b79e-f21266b0c4fd,edffb94b-a2ee-436d-a542-b4e23a4c6517,c5,c4,27,p1,?,surb={'id': 'd78a2f65-81cd-4143-9d6f-e1deeaee81ad', 'route': ['p1', 'e4', 'i7', 'x9', 'p2', 'c5']}
1769473503.9728491,RECEIVED,58d935f0-1c54-4ab8-97f0-250196f6d52e,5ee4321a-dea8-4829-9779-6ea1abff73c1,c5,c4,26,p1,?,surb={'id': '746cf7c3-8856-4461-8301-2485b1274e62', 'route': ['p1', 'e12', 'i5', 'x8', 'p2', 'c5']}
1769473504.0153108,RECEIVED,d9ef4c2f-f612-48fe-a11f-d77133f1248c,e7fdc153-1d68-42e8-8624-83151229776a,c5,c4,27,p1,?,surb={'id': 'c52b1266-8fa4-42a1-bc08-b7b916d2c333', 'route': ['p1', 'e11', 'i6', 'x4', 'p2', 'c5']}
1769473504.0812638,SENT,5ab7cd2d-4c90-46dd-bc57-0c58b783a24a,eecd2eeb-65a5-445c-9673-c6ff1dd871e4,c4,c1,3399,?,p1,
1769473504.0814137,CREATED,08fd1ae7-7520-4f84-b41e-82a57d6b945f,549588fa-ac56-41d8-909c-a741f101c5ae,c4,c1,26,?,?,surb={'id': '0c996738-5c2a-4d28-834d-303130027828', 'route': ['p1', 'e1', 'i7', 'x9', 'p1', 'c4']}
1769473504.2602856,SENT,13648058-8788-44ac-a084-3b70bd774931,611048e1-ab61-4402-8a62-470f7808a471,c4,c1,3371,?,p1,
1769473504.2604342,CREATED,735c812e-65f1-4c47-b0ee-47f878b81ae2,cc5e4109-a333-47b0-9825-cc778ced2d1d,c4,c1,27,?,?,surb={'id': 'd651905d-a113-441b-8b27-5274aa6627e4', 'route': ['p1', 'e2', 'i9', 'x1', 'p1', 'c4']}
1769473504.5401661,RECEIVED,f70fc49a-3d88-4e2b-8d22-2b81efc18601,9ce1ebeb-8241-4445-b11a-dd0b25f9bdac,c3,c4,27,p1,?,surb={'id': 'f639f2f5-25cb-4359-b351-765e9d4a0abe', 'route': ['p1', 'e4', 'i7', 'x4', 'p3', 'c3']}
1769473504.7614746,SENT,809ec541-59ee-46a0-a53f-7d2717f2b65e,50e59c92-6a30-412c-8af4-ffae4d76d549,c4,c1,3393,?,p1,
1769473504.7616189,CREATED,5f7895ce-0789-4ca8-ab06-ed1e9c22d670,188a0117-1716-428e-9724-369b01f3a4c4,c4,c1,27,?,?,surb={'id': '516bce84-2612-4e51-bc33-a2c1e8c9b878', 'route': ['p1', 'e4', 'i8', 'x7', 'p1', 'c4']}
1769473504.957887,RECEIVED,48af31f5-b925-4efc-9382-5f7cee03a896,f5324e88-1661-4249-9c28-7e6b365d0e33,c3,c4,27,p1,?,surb={'id': '5aa85c99-3c52-42a6-9f36-0f85ed867365', 'route': ['p1', 'e6', 'i5', 'x2', 'p3', 'c3']}
1769473505.1991236,RECEIVED,f7b87e48-f990-479c-a821-68ed4436534c,b3358805-5c41-45e8-9d2c-c2015f387178,c3,c4,27,p1,?,surb={'id': 'ff9f7e32-bdc8-4165-9d6b-a8b445f70a4b', 'route': ['p1', 'e5', 'i12', 'x7', 'p3', 'c3']}
1769473505.2142396,RECEIVED,a27e4dcc-19fa-4ce0-a033-c5a3e385e336,ca478072-6145-4fd0-85c5-813d184d94ab,c3,c4,26,p1,?,surb={'id': 'ae89bc5c-077e-48e1-9dc9-28b5aeb25f7b', 'route': ['p1', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769473505.2330744,RECEIVED,7e5dca7e-c29d-4491-b2ba-1418b0da38bd,01537921-7978-4a28-8ce9-b6fca5d933f0,c5,c4,27,p1,?,surb={'id': '07dd2909-3999-4c5e-b727-1fb83eb4f896', 'route': ['p1', 'e10', 'i8', 'x8', 'p2', 'c5']}
1769473505.2471268,RECEIVED,3f089898-5f55-4ef4-81a4-b26e762218e6,40c350a1-b5bb-41d0-abd0-a094118f476d,c5,c4,27,p1,?,surb={'id': 'e82e039a-9b35-4516-99b5-6556c8632c38', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769473505.2553241,RECEIVED,7ad1202d-217d-425f-9061-cdf6770de61c,9db7b976-aa7b-452b-99f4-38440a62be93,c5,c4,27,p1,?,surb={'id': 'a70ef345-3703-48e8-9572-9ac0fcf27df7', 'route': ['p1', 'e8', 'i10', 'x11', 'p2', 'c5']}
1769473505.3006938,RECEIVED,c4678dd2-d149-4d49-9a23-f22325066d54,6d380ab7-b4d3-4231-8cc4-ac59ec613675,c5,c4,27,p1,?,surb={'id': 'aab8c523-18ec-4897-b1bd-7e5d6b07a2b0', 'route': ['p1', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769473505.5679657,SENT,457536d5-7636-4ff3-8fb8-ac4d4785977f,9c38c570-b2aa-471c-a2d9-26ddea6deab6,c4,c1,3363,?,p1,
1769473505.5681424,CREATED,e0f34069-347b-433d-ba9e-102b58a40c68,6f812c7f-a47d-4240-b145-4f5d33f724a1,c4,c1,27,?,?,surb={'id': 'cb72ee1f-450c-43d2-8169-202a83c81697', 'route': ['p1', 'e9', 'i10', 'x3', 'p1', 'c4']}
1769473505.6476703,RECEIVED,52e2160d-57d7-41ba-a80a-5444bc3385eb,753f3b18-7c4d-403d-9baf-97e32bbc0f27,c3,c4,26,p1,?,surb={'id': 'e7b8ed03-f7b1-492b-80b9-04290f2b1f5f', 'route': ['p1', 'e6', 'i9', 'x11', 'p3', 'c3']}
1769473505.775401,SENT,9c772c18-4aa6-40df-83b0-4399c0087f37,22be5db0-ab77-46f9-907d-e556c1702ac4,c4,c1,3376,?,p1,
1769473505.7755537,CREATED,21a74c0c-41ab-4de2-b29e-c789b1207e18,5725fb89-3c69-40e1-b960-31adf483dc86,c4,c1,27,?,?,surb={'id': '63c5b84c-31ff-4e61-afc9-b185478d4370', 'route': ['p1', 'e5', 'i2', 'x2', 'p1', 'c4']}
1769473505.8409712,RECEIVED,58b150b8-bad7-4aea-a2fc-c5d1c97283a7,87ab7e67-74cc-4f36-9857-618161ffe036,c5,c4,27,p1,?,surb={'id': '96fcbb62-f273-4397-9d61-f74877f56bbd', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c5']}
1769473505.8477228,RECEIVED,1f65469e-ea9d-4237-a127-b7d654d1828b,54f3c8af-0a85-4f84-89ce-bc625a019faf,c5,c4,27,p1,?,surb={'id': 'f8a5a005-7a6f-40cf-810f-1abbea42c6d5', 'route': ['p1', 'e5', 'i8', 'x10', 'p2', 'c5']}
1769473506.0241835,SENT,cf372e27-e1f9-4cf9-8221-771c5bc2aca4,b1d33a81-4ffe-46ee-8dce-e7e675590be8,c4,c1,3384,?,p1,
1769473506.0243332,CREATED,13496d15-1cd9-4276-a8aa-b9d51b76b2cb,84ee2f7b-6921-472e-a81f-285e7ae26d86,c4,c1,26,?,?,surb={'id': 'd4e335c7-ead9-4fb0-a7f4-d2c77220f707', 'route': ['p1', 'e11', 'i2', 'x6', 'p1', 'c4']}
1769473506.4612038,RECEIVED,f631132d-c546-499a-842a-2d9f54e5370f,301e1613-f7b6-4376-bab5-de50a4a565e4,c5,c4,27,p1,?,surb={'id': '0aed5646-7039-48e2-a1ca-713467546073', 'route': ['p1', 'e3', 'i6', 'x9', 'p2', 'c5']}
1769473506.4772177,SENT,4f59a9b8-8f73-4f8d-94fb-bb07c556efd5,53facc91-305d-4959-8871-b3a30ad74ac1,c4,c1,3399,?,p1,
1769473506.4772797,CREATED,0d266a7d-9a05-4072-8322-d50fc8efa66a,8b5f2178-4487-40e1-b91a-bf392263e1f8,c4,c1,27,?,?,surb={'id': '3ebef2cb-fa58-4274-b9f0-d75bd984b7f4', 'route': ['p1', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769473506.5221496,SENT,49dc6952-00e2-4ef8-aadc-9556ae266798,eff49acb-3b30-49ab-92aa-74efba5dd760,c4,c1,3379,?,p1,
1769473506.522301,CREATED,4d0f9ffd-ff09-416d-a3cd-2bd9db692dc5,1de046f6-49f0-4b99-ad08-438cfc5ffc41,c4,c1,26,?,?,surb={'id': '12fd77cf-822e-4abc-bdcb-88dfb817bb0c', 'route': ['p1', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769473506.6555274,SENT,97cb89fe-298c-49ad-99a0-cd6e81c14d12,9db649f7-2357-409a-8a0b-d2070ec5b088,c4,c1,3375,?,p1,
1769473506.655676,CREATED,c1378b77-f64c-4b42-9589-2e8e1494ace4,448e84e0-09e4-4451-a4f1-45f823761863,c4,c1,27,?,?,surb={'id': 'efc5fb3c-d263-4f26-a21e-d45d73c93e63', 'route': ['p1', 'e2', 'i4', 'x7', 'p1', 'c4']}
1769473506.9750037,RECEIVED,23e23d22-7279-4f43-a63c-7be6b97def3d,99aac333-2d58-4f39-8c6a-ce9aad04ea63,c3,c4,27,p1,?,surb={'id': '8f0eeafa-4412-4a0a-996e-be3323dcb48c', 'route': ['p1', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769473507.1150918,RECEIVED,fcb6a0d6-6e24-4644-aed4-58a7bda8c6a3,109a917d-cea5-4ef3-84f7-848b5607b65f,c3,c4,27,p1,?,surb={'id': 'deafea9d-9fc7-4a25-b33d-8df0c152d92f', 'route': ['p1', 'e3', 'i1', 'x5', 'p3', 'c3']}
1769473507.1496124,RECEIVED,303d1803-a163-499f-b21a-833093040d9d,948f39ce-bdf6-4092-b042-f42728cfcfa4,c3,c4,27,p1,?,surb={'id': 'aeb776e8-f35f-44c0-ae66-252bd0b6602a', 'route': ['p1', 'e9', 'i1', 'x10', 'p3', 'c3']}
1769473507.231326,RECEIVED,d508367a-3f7f-4a1f-8169-e691e39a6c57,de7ebfd8-601c-46ee-800c-ccbe774d9955,c3,c4,27,p1,?,surb={'id': '4cf5baed-b1d5-4200-99cd-e781e410c0fa', 'route': ['p1', 'e4', 'i12', 'x4', 'p3', 'c3']}
1769473507.2509484,RECEIVED,3f4561ca-2541-439e-b88b-5f085d79083d,dc00c1b6-8e27-4773-961e-ec6ec6c9ed26,c3,c4,27,p1,?,surb={'id': 'f5fb1967-f215-4bfe-9146-3e6e8ec4f584', 'route': ['p1', 'e8', 'i2', 'x2', 'p3', 'c3']}
1769473507.2758884,RECEIVED,656354c9-6eac-4e75-a862-33b9feaf673c,2d96bc45-eb11-4389-9519-1abcfec11094,c3,c4,26,p1,?,surb={'id': 'a1abf666-a239-4c2d-86a3-e60e82d2a93c', 'route': ['p1', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769473507.3167005,RECEIVED,cd5321ec-451d-4c60-8f98-6b8cc55e683b,db4be62f-0ea6-40e1-b717-274b4f16f70a,c5,c4,27,p1,?,surb={'id': 'f1ac7410-cf95-4fe5-8745-469d70272032', 'route': ['p1', 'e5', 'i9', 'x4', 'p2', 'c5']}
1769473507.406708,SENT,97e7a7da-1dc5-4a69-8ade-b3908af09200,14eb6dd8-dd1b-4294-b228-663d2652596b,c4,c1,3374,?,p1,
1769473507.4068112,CREATED,b70e3056-b583-4de3-906f-48062fe8ee74,ec17090e-3c47-4f19-b6c7-4315a0f63238,c4,c1,27,?,?,surb={'id': 'f99f46d5-e2c8-4311-a591-382c88afbb98', 'route': ['p1', 'e9', 'i4', 'x12', 'p1', 'c4']}
1769473507.6076472,RECEIVED,59e783d1-4211-4028-b054-2ffce3eeac59,e17878f3-19cf-4fae-b2cc-2f1fb3cc31fe,c3,c4,27,p1,?,surb={'id': '8e67ec90-f57f-46c6-a4ad-5dabd57691c6', 'route': ['p1', 'e10', 'i7', 'x7', 'p3', 'c3']}
1769473507.745924,SENT,bf2b8e66-7319-447c-86fe-31288a2c9ad7,52fc8b2a-eedd-43bd-ad71-2300cb52cc15,c4,c1,3359,?,p1,
1769473507.7461028,CREATED,c16948ea-b6bc-4446-93b9-70b7df191aae,95cffc60-ebae-45b6-a7a8-ddc44de51a0b,c4,c1,27,?,?,surb={'id': 'bb4164ba-46fc-4d52-aa31-cd83adecb3d5', 'route': ['p1', 'e7', 'i4', 'x2', 'p1', 'c4']}
1769473507.8056595,RECEIVED,ebf179e9-ada7-48a2-b204-8f4847ddd82e,11688bbd-1203-491e-be7d-6ad20d704569,c3,c4,26,p1,?,surb={'id': '43e1bdc2-aaac-49d2-a079-58855b21318b', 'route': ['p1', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769473507.8795762,RECEIVED,eef6018b-3d5a-42cc-9778-e4b6b9692efb,b72ee59e-d2f0-464c-a94d-e828da7fede2,c5,c4,27,p1,?,surb={'id': 'b27cbe3f-6559-46f5-8624-78259183f33d', 'route': ['p1', 'e8', 'i1', 'x8', 'p2', 'c5']}
1769473508.0934327,RECEIVED,ae4b20e8-a3d6-45a2-81ee-bfbbbe000e9b,8c99acca-625d-45bb-8900-a15d153c834a,c5,c4,27,p1,?,surb={'id': 'c9ce0f7a-bf8f-487d-a451-adc46c9e418a', 'route': ['p1', 'e10', 'i10', 'x8', 'p2', 'c5']}
1769473508.1538987,RECEIVED,44c7b45d-f5f1-436e-8d88-5b7911b44492,2a389ffe-801f-466c-a51d-f819c91aaab4,c3,c4,27,p1,?,surb={'id': '8f56e96b-ad25-4453-a7c1-8d7010dc312a', 'route': ['p1', 'e12', 'i11', 'x1', 'p3', 'c3']}
1769473508.2962396,SENT,3f5e8994-5bf6-4f09-a31f-aadb72a23590,0a7120c7-83bb-45fc-9443-e505957b28a0,c4,c1,3379,?,p1,
1769473508.2963886,CREATED,98949388-7437-4d74-b7d2-c47a4e3e16d8,806a5d58-4722-4ede-a0c5-ac2f8cbcd9ab,c4,c1,27,?,?,surb={'id': '1e04bc3e-2a5a-4cf1-af65-5a687485c433', 'route': ['p1', 'e8', 'i4', 'x5', 'p1', 'c4']}
1769473508.322943,RECEIVED,d7e40ccf-fdb9-41b3-86c5-fa5c41ddef0d,492267a5-3f37-43d6-98e5-9ec931f25f34,c3,c4,27,p1,?,surb={'id': '828f9ae0-4765-4d17-9e50-8971876bef8c', 'route': ['p1', 'e7', 'i5', 'x8', 'p3', 'c3']}
1769473508.529692,SENT,593dbc5f-814e-449c-9718-9c4dae1d03c8,be11dfde-d19c-4452-9938-1749bd9bba1d,c4,c1,3380,?,p1,
1769473508.5298376,CREATED,57366ed7-ef67-4df3-a7bb-fe3984ec71d9,fd26dfc7-0f94-4645-9d74-77a3e0fcd493,c4,c1,26,?,?,surb={'id': '805ca258-c15f-4b36-b49e-053922355339', 'route': ['p1', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769473508.5625627,RECEIVED,18d5fa22-4676-4df8-a6b6-0c6973a1640d,c68baaf9-b48f-409c-8695-e2ba86db0352,c5,c4,26,p1,?,surb={'id': 'b6a21738-496b-487f-8382-6f320a3a8a05', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769473508.6701221,RECEIVED,414885df-2705-41ba-a87c-4da9a92d5cf4,95352581-1b51-4f07-8710-e9839f219e85,c5,c4,27,p1,?,surb={'id': '633a8a26-eb72-4875-9994-2a5e74f5d6c2', 'route': ['p1', 'e9', 'i6', 'x9', 'p2', 'c5']}
1769473508.861415,RECEIVED,32f097c0-3105-4026-af12-ca6cd77202d1,28354065-3f5b-4066-b66a-a51f4893ba92,c3,c4,27,p1,?,surb={'id': 'bea7d880-d1e3-418e-ab88-88c31de8a3b3', 'route': ['p1', 'e9', 'i10', 'x6', 'p3', 'c3']}
1769473508.8892105,RECEIVED,b289f23d-b06b-43a1-9b65-367179ac76f7,09b186ec-8166-4d04-9987-8b6222c9ede1,c5,c4,26,p1,?,surb={'id': '22127cd0-f738-4f08-890a-b95a1c04e2be', 'route': ['p1', 'e12', 'i6', 'x4', 'p2', 'c5']}
1769473509.2489629,RECEIVED,27da4edd-bda9-4417-889c-8a0444b45959,1b17790c-8f73-4892-952a-f6a7fbc50890,c3,c4,27,p1,?,surb={'id': '4e9fc9ff-0767-4ea1-a50a-162b5d33f4d6', 'route': ['p1', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769473509.3002524,RECEIVED,16c5807f-76e8-425a-b59b-dcd580b3b547,e8b15467-2d6a-4264-8079-20119f5401cc,c5,c4,27,p1,?,surb={'id': '3ecc5434-41ae-45df-adae-3087da677676', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c5']}
1769473509.379822,SENT,fcc3cd79-2e39-4f99-8ff2-d55aa6f78f82,d56a88b8-6e10-42a9-b85b-aa793e42f8ac,c4,c1,3376,?,p1,
1769473509.3799682,CREATED,fd753aa3-dd60-43fa-b616-a7ed8dc32973,82d06361-90e3-4c07-9809-98295a8ad876,c4,c1,26,?,?,surb={'id': '150a76c1-2de5-44b1-bbfe-f46142a74f53', 'route': ['p1', 'e6', 'i7', 'x9', 'p1', 'c4']}
1769473509.5227642,SENT,15d99f41-94bd-4e77-a2c5-5e7f5b9304ec,26c22b78-29af-4b71-b9b4-f0087a616bc8,c4,c1,3385,?,p1,
1769473509.5229354,CREATED,630a5f07-804f-477b-9baa-1740a55b02c5,799f55d5-adcf-4246-b8e7-9fd136cd2b59,c4,c1,27,?,?,surb={'id': '7c9b6e9c-5c3d-48b7-ad9f-540563cf94c6', 'route': ['p1', 'e8', 'i5', 'x5', 'p1', 'c4']}
1769473509.6037946,RECEIVED,36b51594-92a8-423b-8507-04e89e245432,6929ac82-3c73-4a8c-9850-eee73c8f1d93,c5,c4,27,p1,?,surb={'id': 'e965f045-4bcf-45db-8422-78c9266006ca', 'route': ['p1', 'e9', 'i7', 'x3', 'p2', 'c5']}
1769473509.6839387,RECEIVED,75b4d353-ce70-40b0-ab4a-700ce3b10441,18304dfe-c424-482e-9bdd-eb9afdff3a52,c5,c4,27,p1,?,surb={'id': '15cd0ca3-8fdb-4dae-9141-9908b8351538', 'route': ['p1', 'e3', 'i5', 'x11', 'p2', 'c5']}
1769473509.8606682,SENT,9597b30b-24f9-4cca-bd5c-af11ec3702e1,5db0163a-5c09-44c9-806b-a125b95b12f4,c4,c1,3386,?,p1,
1769473509.8608165,CREATED,cdb21e87-118e-46f7-8783-f4cca814af0b,a2b9178d-b353-447c-bacb-0264fb77672b,c4,c1,27,?,?,surb={'id': 'bfb265da-7b63-4cf5-a48a-01bb11b70d5e', 'route': ['p1', 'e2', 'i1', 'x11', 'p1', 'c4']}
1769473509.869455,RECEIVED,9443a409-be0c-4b84-8139-62d0d44871e7,f9d76637-d0ad-405a-ae16-1fb997aa16b5,c3,c4,27,p1,?,surb={'id': '52a5647e-499c-4880-aaa2-51744a7d3bf6', 'route': ['p1', 'e1', 'i3', 'x8', 'p3', 'c3']}
1769473509.9353971,RECEIVED,42efc985-9ba8-48bc-9d45-69b47978650e,4c3fa8d5-7406-4196-85d2-7def9372a68c,c3,c4,27,p1,?,surb={'id': '558cf4d4-2e8a-42d5-8710-64d127d88ab5', 'route': ['p1', 'e2', 'i5', 'x11', 'p3', 'c3']}
1769473510.108734,SENT,b544aaff-4ff1-456b-80c3-06e1b49a0de7,84cd630d-c4d0-498c-85b0-3dbb0c2ceb48,c4,c1,3363,?,p1,
1769473510.1088862,CREATED,435ac99c-32d4-433a-8066-07ed0524ef0f,0f30ec83-69cc-4f03-8113-a9f6db06e206,c4,c1,27,?,?,surb={'id': '07e8c404-9d3d-438a-81eb-c6106fd31cdf', 'route': ['p1', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769473510.116556,RECEIVED,fd518d97-08c8-4519-830f-361a89e1b0e5,9da4440f-a0b2-4641-8cd0-bca382d8922d,c5,c4,27,p1,?,surb={'id': '93147655-4b21-49d9-acdb-c6e8a5c453a3', 'route': ['p1', 'e9', 'i5', 'x4', 'p2', 'c5']}
1769473510.6191201,RECEIVED,fafa4e82-2d51-4105-8f3e-44b399e97fd6,182f6869-cf9e-4a35-923f-233d35fe0864,c3,c4,27,p1,?,surb={'id': '91257bf6-f860-4dc4-9767-395d3041b598', 'route': ['p1', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769473510.666449,RECEIVED,0204f25f-d0f7-43e8-b306-3339f8a1e065,5bd53051-1588-4ecb-83fe-ef5a5b5f44bf,c5,c4,26,p1,?,surb={'id': 'c8b02e98-91c4-4352-9a9e-65a5c7ff36e5', 'route': ['p1', 'e2', 'i12', 'x3', 'p2', 'c5']}
