timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443609.875236,RECEIVED,f5b57939-c67b-4e06-91fd-5aafdff19c87,6acae463-d7bd-41e6-bda9-1f2f6099c3a1,c1,c5,27,p2,?,surb={'id': '71177c40-e04f-4275-b221-5ec59d41dd8f', 'route': ['p2', 'e11', 'i8', 'x12', 'p1', 'c1']}
1769443609.9521997,RECEIVED,e4599e85-3263-4e16-9b72-d38b65370ac8,700689a2-585e-41b7-9641-8d6e06b87792,c2,c5,27,p2,?,surb={'id': '4e8d447c-d60f-40b3-93de-23354a6033bd', 'route': ['p2', 'e8', 'i7', 'x12', 'p2', 'c2']}
1769443609.9554732,RECEIVED,671bd6a4-8eb2-4f3e-a1d7-e0eb104eeb4b,fb1bd581-79f4-496e-a640-b5b56b196df6,c4,c5,25,p2,?,surb={'id': 'fb4553fb-29d2-44ea-afff-b171c112f39c', 'route': ['p2', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769443609.9654849,RECEIVED,1bdea7e8-498c-43aa-b761-3a5f26e8a14b,514ee21f-94c5-4539-8226-3a0497453dc2,c2,c5,27,p2,?,surb={'id': '2d92c518-23a6-4e32-b6e9-fc5febae68cd', 'route': ['p2', 'e9', 'i1', 'x12', 'p2', 'c2']}
1769443610.2236166,SENT,4e4e7252-412c-4f84-906c-2b070debc77d,99af70f5-1ce1-441c-959d-53a0a58a4975,c5,c4,3394,?,p2,
1769443610.2237296,CREATED,593dd8ad-e347-4230-9bd3-a5cc7770fac9,a33f61be-683d-44f4-9d1f-2d81fd2a4351,c5,c4,25,?,?,surb={'id': '5c3d7366-6f30-4e28-bb1e-54bed5e0409d', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c5']}
1769443610.2301059,RECEIVED,24c94f46-9c66-4619-a0bd-3a2e15b3c5b2,09ce1136-fc08-447a-85ca-9110cd17c326,c4,c5,25,p2,?,surb={'id': '89316328-ae1a-4958-a395-848f340a8fc7', 'route': ['p2', 'e5', 'i1', 'x4', 'p1', 'c4']}
1769443610.336992,SENT,4ca83401-2abb-45dd-8542-b8554fa16c21,d3f5e200-de77-4260-aed4-2c7ba1a378b5,c5,c4,3381,?,p2,
1769443610.337109,CREATED,466693be-3955-4225-b2d5-6ab670e6b8de,d169364b-4e5b-4b98-90e3-932b2aea9739,c5,c4,27,?,?,surb={'id': '47ec50cc-4407-4ace-ab28-892312f97ff7', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c5']}
1769443610.453557,RECEIVED,9cdb7366-1fe0-4557-907b-161bcd6684fb,daaaeb82-1b12-49c7-8ddc-fd5a24983d8f,c4,c5,27,p2,?,surb={'id': 'e4a99041-a864-4459-9226-7b7b7ed59a85', 'route': ['p2', 'e5', 'i4', 'x8', 'p1', 'c4']}
1769443610.5309372,SENT,b165916f-b369-4a57-a6c9-5b71a7034d15,dc3e2993-cd78-41bd-81d2-6040d334194c,c5,c4,3375,?,p2,
1769443610.5314999,CREATED,f66ba815-0838-4cdd-9f77-5a8e24d2f04f,ae19f377-01b7-417a-8203-c7a6cffe8888,c5,c4,27,?,?,surb={'id': '5ce7fbef-0be9-404b-9d7c-d21903d2afd0', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769443610.6091084,RECEIVED,31707fdd-7f5f-4509-8f27-9a97195c9f3c,1b97e22f-a814-44fb-a18a-6221c1297c4d,c1,c5,27,p2,?,surb={'id': '144c94e2-765b-4548-8dfd-4353c3512d86', 'route': ['p2', 'e1', 'i3', 'x2', 'p1', 'c1']}
1769443610.7073114,RECEIVED,378fd6db-59e6-4f99-81ab-ccbe658ae751,67ecbb61-8836-41aa-ae5d-2116814d2eae,c1,c5,27,p2,?,surb={'id': 'f68fe871-3a2e-45a3-ba47-59cd4a83b104', 'route': ['p2', 'e12', 'i7', 'x12', 'p1', 'c1']}
1769443610.7198288,RECEIVED,6bf6e712-95d5-416c-8e95-80476aa23553,ceac0316-11dc-41c7-96f2-339240e84fe9,c2,c5,27,p2,?,surb={'id': '696c3400-8e46-4423-90cd-94c0751a4b8f', 'route': ['p2', 'e10', 'i1', 'x9', 'p2', 'c2']}
1769443610.7274323,RECEIVED,352404f6-f4c5-4fec-86c5-79855e47c3f2,a2ac021b-3d9d-4781-af7f-2de37a8343c3,c4,c5,27,p2,?,surb={'id': '3a7e453b-9190-41bf-b1ce-5585de3f8356', 'route': ['p2', 'e11', 'i6', 'x7', 'p1', 'c4']}
1769443610.8330796,RECEIVED,33df8bc2-15d6-45c9-9b2c-f90485826d52,b5fab6d6-28e6-4a3d-b26c-6f42ac67b0e2,c1,c5,26,p2,?,surb={'id': '12b1d5d5-ce36-4889-8d44-d64d511c2482', 'route': ['p2', 'e7', 'i3', 'x2', 'p1', 'c1']}
1769443611.0672855,RECEIVED,118fdcba-47e3-43a3-b427-47a8ff2f46d4,2a42d217-720f-4f60-a048-7a70ce02048e,c1,c5,27,p2,?,surb={'id': '49cf3ea9-c4e1-493f-8403-eb95597e3cd5', 'route': ['p2', 'e9', 'i4', 'x9', 'p1', 'c1']}
1769443611.0942519,RECEIVED,e5fdc77b-f63d-4f32-8113-3ad8bb5db518,af3e3149-c94c-4fc5-9600-19bceca75ff9,c2,c5,26,p2,?,surb={'id': '88d59133-b9ae-4454-890a-b8ec0b3b790c', 'route': ['p2', 'e2', 'i1', 'x8', 'p2', 'c2']}
1769443611.1814976,SENT,0b0b9ff8-f911-4ce5-a4a1-44a4a4f2657a,a3cbb6fc-1d89-481f-987e-6a530c2c8dc2,c5,c4,3392,?,p2,
1769443611.181598,CREATED,c2cacaa5-9cc9-40e9-8989-580a1c1d8053,bb7e8b11-16cd-4da2-91d8-9c28a556592f,c5,c4,27,?,?,surb={'id': 'eafbd93e-4e27-474e-a2c4-3ac0148cc8d0', 'route': ['p1', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769443611.1918194,SENT,19639004-41f8-4337-a819-f888e7e69144,22d2ad50-a54b-4882-9f36-c821d67556e4,c5,c4,3372,?,p2,
1769443611.1919198,CREATED,b86c6eef-27ff-449d-ae06-4159832ec203,4013cc8e-1980-41d0-8e1d-18937dd3cfb1,c5,c4,26,?,?,surb={'id': '0aa52fbc-65c1-416d-96e7-9533280f6887', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c5']}
1769443611.2784195,RECEIVED,d932e00b-a733-4a1d-8318-a0c75a21ad2f,9a7abb6b-f6b4-4850-9798-a91cd048bf06,c1,c5,27,p2,?,surb={'id': 'b8ba23ed-a308-4533-b86b-50da20eca11b', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c1']}
1769443611.310446,RECEIVED,8cea3464-7b27-4fb2-8bad-0c87e47e9ccd,0aeeb524-8821-4e93-8e28-90a89cdcf735,c2,c5,26,p2,?,surb={'id': '28f8af8e-2a0d-4716-a759-bbbbbae422f8', 'route': ['p2', 'e11', 'i4', 'x2', 'p2', 'c2']}
1769443611.366076,RECEIVED,4dd4f1fb-d37d-4359-abc6-3e21dac13026,51954f1c-b373-4915-86cb-4d75861d51e3,c1,c5,26,p2,?,surb={'id': '08854d8e-6919-47dd-8607-43becdf009bf', 'route': ['p2', 'e12', 'i12', 'x11', 'p1', 'c1']}
1769443611.4641595,RECEIVED,3abf10cf-74d3-4c3f-880e-7dc07cb228d5,5ab832d2-f30e-452b-b755-caa9d09325ce,c2,c5,27,p2,?,surb={'id': 'f1dafdac-78c9-4429-926f-f64e0c22855d', 'route': ['p2', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769443611.481843,SENT,58b00386-63d6-4156-a768-b7619c95159f,c8f1f128-6a3b-4240-b711-2e97b560fcd9,c5,c4,3396,?,p2,
1769443611.4819767,CREATED,e44032e6-3169-4644-9bf4-b4cf851b2740,cfa80c22-f3a3-4f4a-a7d2-83c146d9abde,c5,c4,26,?,?,surb={'id': '37ebf2f4-44dd-44d9-9c5a-3135d7f89eee', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769443611.8809285,RECEIVED,4a8e9d7f-3b56-4991-8a98-19736761567d,2edd6ded-02e4-418a-96f3-90aa6f2c464e,c2,c5,27,p2,?,surb={'id': '26dcbfc5-b09b-4fe4-a5e7-c51b103892af', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769443611.914284,RECEIVED,c4c68be8-9461-459e-87ba-c7c5eb6002a2,f78db34c-0256-4c8e-83f9-9604d633c188,c2,c5,27,p2,?,surb={'id': '9d185fb1-54d2-4536-9e7c-d98e91750d76', 'route': ['p2', 'e8', 'i7', 'x8', 'p2', 'c2']}
1769443612.055242,SENT,f501caed-07e5-4ffb-b361-7be95dd1ac45,ca575492-8a73-4e2a-aad3-3af5bf66c2e2,c5,c4,3370,?,p2,
1769443612.0553787,CREATED,3b984da6-4d64-4fd6-819f-9382cb074603,34b8dacc-4fed-4e30-87c6-103ab15fea56,c5,c4,26,?,?,surb={'id': 'edcaa98b-0463-4dac-bccc-770688d20fb3', 'route': ['p1', 'e7', 'i11', 'x7', 'p2', 'c5']}
1769443612.3684387,SENT,3f164be2-7edb-4f8b-ade9-584d0a3d8805,a8549d43-46a1-4a84-95cf-90aa328ed530,c5,c4,3396,?,p2,
1769443612.3685951,CREATED,8366e9be-20fe-4fae-9f87-9dcfb77a310a,624fed87-d2ec-410b-b374-ccf9d30f6b04,c5,c4,27,?,?,surb={'id': '4a3b3d1e-f94e-4ebd-af51-0fc3b589a91b', 'route': ['p1', 'e5', 'i9', 'x10', 'p2', 'c5']}
1769443612.3705683,RECEIVED,09073cd8-171c-40ca-8d47-adaab9b83c6b,ce42b86c-559d-46d7-9b73-516f0a4ee23e,c4,c5,27,p2,?,surb={'id': '0bf6671a-1afa-41e9-8ef2-b30aa8005941', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c4']}
1769443612.434982,RECEIVED,34758b8c-9c66-4b73-b113-cb8924f6ffbd,4daf8d98-3828-49a8-843c-b8432207a2c2,c4,c5,27,p2,?,surb={'id': 'bafbb2d4-2b4d-432f-af78-e6b12d16e14f', 'route': ['p2', 'e1', 'i4', 'x4', 'p1', 'c4']}
1769443612.4518821,RECEIVED,f279bbea-34bc-4d08-aa9d-1434d58262fc,c6373681-a5f0-4683-a051-5ad1b2ef5b84,c2,c5,27,p2,?,surb={'id': 'ea52afcb-4d65-4ae3-85d6-647f67eae6c8', 'route': ['p2', 'e9', 'i11', 'x7', 'p2', 'c2']}
1769443612.4568207,RECEIVED,2e2b95dc-d82b-426d-9a46-32dfa4f4e5f3,a83a60ab-f0f0-45d8-9da4-055941bad086,c1,c5,27,p2,?,surb={'id': 'd71dbcc1-56c8-4abb-a55d-f47b1ffe00b5', 'route': ['p2', 'e5', 'i11', 'x4', 'p1', 'c1']}
1769443612.7486804,RECEIVED,e33136b0-4ecc-45ae-b500-61498a616bf2,1084475e-7eab-4eaf-a347-9722f0a83f28,c1,c5,27,p2,?,surb={'id': '579ed0aa-75b1-4b97-b14b-1b54c7dbb7f7', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769443612.8516443,RECEIVED,1746de21-21b1-4688-8afe-e41513ae33b0,0e74e803-20d8-4005-97fc-f7691c31cd11,c2,c5,27,p2,?,surb={'id': '1021c726-0ce9-44ca-98c3-2f97b38632c8', 'route': ['p2', 'e8', 'i1', 'x8', 'p2', 'c2']}
1769443612.8554404,RECEIVED,334c405a-f9ce-40f9-bd83-9570477bbb07,112e7fc3-1ee8-4d2d-8d34-ba6a51621102,c2,c5,27,p2,?,surb={'id': 'eca83235-675c-4e74-8a04-05f6432ff866', 'route': ['p2', 'e1', 'i8', 'x3', 'p2', 'c2']}
1769443612.8733525,RECEIVED,d75a4c40-1af7-45ce-a52e-bc3176c85f89,36e5facd-a509-42e2-b172-474399ba787f,c1,c5,27,p2,?,surb={'id': 'c4e91ccb-e613-4973-9708-e5199b676fd8', 'route': ['p2', 'e11', 'i12', 'x6', 'p1', 'c1']}
1769443612.8885334,SENT,7e8dd080-6107-4479-9b4e-796748e1b9bf,b8e7f96d-b28b-4916-8a88-463516604573,c5,c4,3384,?,p2,
1769443612.8885934,CREATED,88fee734-1255-453b-80f1-16b4742a0ffc,9006661a-6f4b-4a47-abfd-019b4b4710a2,c5,c4,27,?,?,surb={'id': '15214cf6-bdee-4099-8c15-7361cde6dd10', 'route': ['p1', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769443612.975413,RECEIVED,e506a8fd-58d2-4e81-ae89-4be50d8004dd,0eda67e9-49e3-4cec-a13c-0cd41a5f1849,c2,c5,26,p2,?,surb={'id': 'c0febdc4-9395-4bd1-b9a5-2d98441ccd71', 'route': ['p2', 'e3', 'i4', 'x8', 'p2', 'c2']}
1769443613.2406354,RECEIVED,d061e055-a036-4bbd-af2a-7b9aeaffc1cc,25579e8c-8364-46b8-8e10-bef20a71d673,c4,c5,27,p2,?,surb={'id': 'd483b1c6-ee8c-4e8e-a7ea-e19759ba93c5', 'route': ['p2', 'e1', 'i12', 'x3', 'p1', 'c4']}
1769443613.3433082,RECEIVED,93fbf586-e606-4225-919a-07f2aaa8829e,dbfd5f1c-7ab8-4182-b0cf-d4ed95d46af5,c1,c5,27,p2,?,surb={'id': 'bbaf9922-2b0f-4cc1-ab9a-65b4850713bd', 'route': ['p2', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769443613.3471353,RECEIVED,50f00cbe-ab48-4f19-a4eb-a731b29ca00e,b9660e69-f48e-469b-89eb-ffd24032b984,c1,c5,27,p2,?,surb={'id': '5762a6a4-c781-4301-b964-58a4d2858212', 'route': ['p2', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769443613.3526158,RECEIVED,cecc8d75-57b0-4b4a-a422-59c5ddb22aa5,156e29ea-f5ea-4142-9501-dc302c4e0b53,c2,c5,27,p2,?,surb={'id': 'c14700d5-ba3e-4c05-8a78-7bb8ca0eab14', 'route': ['p2', 'e3', 'i1', 'x12', 'p2', 'c2']}
1769443613.4058456,SENT,c284afe7-23f7-45fa-ae9b-466c3cc9557a,81175bc4-c652-40b6-9eab-0f13b1de68df,c5,c4,3364,?,p2,
1769443613.4060292,CREATED,18c51058-03cd-4c5f-86c5-41eb66c57485,7f3ed5fc-a7ed-46d2-9c23-930e34323dce,c5,c4,26,?,?,surb={'id': '71ab83d4-c38c-45e3-ac55-25546412dcfa', 'route': ['p1', 'e9', 'i4', 'x1', 'p2', 'c5']}
1769443613.4205313,SENT,ab5a836c-9429-4142-8fb8-19eb4dda490f,4459bc66-0090-4946-b692-f4e85db4b027,c5,c4,3380,?,p2,
1769443613.4206324,CREATED,556d670e-e776-4545-ab19-631a15158e18,a33c7210-2dd4-49da-b9f9-817749aa7873,c5,c4,27,?,?,surb={'id': 'db70d1af-ddaf-4708-804a-ac3a3eec3182', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c5']}
1769443613.4302847,RECEIVED,a029509c-15f9-42c6-96fc-1fcf74eefe19,5141da23-69a8-464b-95da-59e068c002d3,c2,c5,27,p2,?,surb={'id': '0adf6817-f76c-4320-90ca-4d53d96caf6f', 'route': ['p2', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769443613.606475,RECEIVED,57a03cd5-1df8-47ff-b290-8ecfc289add6,58a86bf0-7d7c-4c82-9331-d4c587798416,c4,c5,27,p2,?,surb={'id': '92aa7d49-b748-46b5-8329-246dd60c9e08', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769443613.6143007,SENT,49a4b874-f567-45bd-98aa-6afaad327122,60e732a3-ca28-4f33-9bf1-0b4d00060e7d,c5,c4,3379,?,p2,
1769443613.6144538,CREATED,36118545-5dfc-42aa-85e4-1a8277316d8a,ef6e2e76-d5a2-4eee-af28-fa3b0caf28eb,c5,c4,27,?,?,surb={'id': 'dd492cd0-7c10-407b-85eb-66b28d6fc8c0', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c5']}
1769443613.653661,SENT,ad2d6b39-609f-4b2b-9124-62f8cb1e085c,ad4aec9d-a342-4f71-876a-55ee971d363b,c5,c4,3375,?,p2,
1769443613.6538105,CREATED,57e9d923-c9c5-4a6b-90f9-6093adac3d56,2d899c51-3417-4b3f-8685-7a4a77ea8a81,c5,c4,27,?,?,surb={'id': '5ae781b2-6c72-423b-a214-8712dc8c1d5c', 'route': ['p1', 'e3', 'i6', 'x3', 'p2', 'c5']}
1769443613.7342126,RECEIVED,1fba36b9-ae10-468c-ae8e-99bd36ecb31a,4949d10d-8f61-4d0a-a3c2-91f53583a8cd,c2,c5,27,p2,?,surb={'id': '47188c69-dcfd-4a93-8b32-87a02e16845c', 'route': ['p2', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769443613.741278,RECEIVED,0a036966-231f-480b-a618-f531cdf4f9e6,c878505e-9538-4ce7-9cd1-c1c019bb80f7,c4,c5,25,p2,?,surb={'id': '327e7017-fa7a-4c51-bd73-42c53a9a4925', 'route': ['p2', 'e10', 'i6', 'x3', 'p1', 'c4']}
1769443613.8078916,RECEIVED,81cc385a-3bdc-4ea0-90bf-d54ab0ea514d,e0a04c45-61d9-4c3d-b4e6-8c09732afc70,c1,c5,27,p2,?,surb={'id': '4f13bd22-a614-4e01-bc4d-4b3ba274673f', 'route': ['p2', 'e1', 'i5', 'x7', 'p1', 'c1']}
1769443614.0628557,SENT,bfe2d796-e516-4e11-b83e-efb3fb1e0ae1,bca48db4-77d3-4355-b948-5110d0c0eb21,c5,c4,3383,?,p2,
1769443614.0630019,CREATED,963c1092-c49e-4fdc-8969-d8060503594e,8e59fbe4-76b3-43b7-b04a-3e391981ee35,c5,c4,27,?,?,surb={'id': 'cb367383-f620-4741-8381-6f020ca48394', 'route': ['p1', 'e7', 'i12', 'x3', 'p2', 'c5']}
1769443614.069294,RECEIVED,486fc47a-2aa6-42b5-9112-ea2d7c085065,3e62e095-79a4-45c6-820c-dbac4b21b811,c1,c5,27,p2,?,surb={'id': '84428b41-690c-45e9-89c1-33f2f4c1f1f6', 'route': ['p2', 'e4', 'i8', 'x10', 'p1', 'c1']}
1769443614.1659803,RECEIVED,82ea89a8-8df6-4b9d-9f86-06fffc1926e6,cd27b9fc-2f71-48cd-8bb7-7f1298436993,c4,c5,26,p2,?,surb={'id': 'f4f2e934-dc44-4a4d-a54a-7a53e50e4635', 'route': ['p2', 'e11', 'i12', 'x4', 'p1', 'c4']}
1769443614.2042768,RECEIVED,27f7e0f4-d4ba-42fe-be2e-708daf586367,ad9332d4-7dad-4374-9a70-88bdb1857feb,c4,c5,26,p2,?,surb={'id': '1689bcb3-bf77-48ca-8a62-4664b58628e8', 'route': ['p2', 'e2', 'i11', 'x4', 'p1', 'c4']}
1769443614.2432387,RECEIVED,493a8c4d-c495-4cf6-b3b5-346a6beb9060,437d1a17-c97f-41b9-b5ed-38aa1f4b6c5d,c2,c5,26,p2,?,surb={'id': '15dde1d5-414a-44fa-95f2-8b310ac850b8', 'route': ['p2', 'e8', 'i5', 'x5', 'p2', 'c2']}
1769443614.3340266,RECEIVED,27510522-ee9c-46d7-904a-56c334cf881d,d79e54ff-61c2-44ac-913f-e128442fe29b,c1,c5,27,p2,?,surb={'id': '1db94606-c00c-48c3-af6c-5bb9f8dbaeab', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769443614.5329027,RECEIVED,677f0776-dcfd-4983-965c-f116ad611574,6b4a6faa-55a3-4cd3-8616-2dc825d1cb84,c4,c5,27,p2,?,surb={'id': '71803888-5ce5-47a0-b2ee-02c79d4049ac', 'route': ['p2', 'e7', 'i2', 'x4', 'p1', 'c4']}
1769443614.548272,RECEIVED,84cba15e-7769-4373-9627-e9d22f044b7d,f489491d-8e46-4386-92ee-256096c6acba,c4,c5,27,p2,?,surb={'id': 'aa6043c3-1d80-4e2a-88f6-d57d0941b267', 'route': ['p2', 'e8', 'i1', 'x1', 'p1', 'c4']}
1769443614.8129468,RECEIVED,5e3bdf14-3795-4108-ba4d-c2ffd1725b87,5c22e368-6a87-4363-af57-a1ac88074c01,c1,c5,26,p2,?,surb={'id': 'a46b6c5d-e55f-4016-a0df-6bcc012e3621', 'route': ['p2', 'e10', 'i3', 'x9', 'p1', 'c1']}
1769443614.8366566,RECEIVED,deae8e8b-2565-4ab3-aa88-3acce5cc617d,e97f63e3-9f7f-44af-ba5c-851687e90067,c1,c5,27,p2,?,surb={'id': '40fe5bb2-2920-46be-ad6e-2dea858a8b5c', 'route': ['p2', 'e1', 'i10', 'x3', 'p1', 'c1']}
1769443614.8798602,SENT,c5e1a26d-6e13-49ce-9e56-5d181816e209,a2a9fd15-f821-49c5-b35b-b8e4ea8f5956,c5,c4,3379,?,p2,
1769443614.879963,CREATED,87d9b225-4dde-43ad-b118-88a5f0d08b0e,a75fbef3-96a1-4035-bc56-d5a313d1e9ed,c5,c4,27,?,?,surb={'id': 'c32d05cc-75de-4db6-9142-d96cfdd8ba40', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769443615.1847792,RECEIVED,aac20da8-8ee8-4ef6-971f-d50528c24d73,5a9978c9-4753-45ef-bcbe-3f7df5965028,c1,c5,26,p2,?,surb={'id': 'cedcc090-087a-4d1f-b14c-1c1d13d8a4db', 'route': ['p2', 'e8', 'i8', 'x11', 'p1', 'c1']}
1769443615.5446353,SENT,d804be68-447e-4181-a494-ff9611869728,b43966c5-4cbc-440d-b470-21f8d0a24289,c5,c4,3372,?,p2,
1769443615.5447037,CREATED,df44e1c0-5d12-4d13-8c9a-11acd2728792,d724d51c-d71d-4c83-9efc-5e088a397e5b,c5,c4,27,?,?,surb={'id': '79ecdc3b-da03-4f28-9430-97a85f5fda26', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c5']}
1769443615.5505745,RECEIVED,c10bbf59-9610-4d17-88aa-4e2425914357,23f47274-e68b-4cf8-b7b9-2078575a22f5,c2,c5,27,p2,?,surb={'id': 'fed3a8be-26f7-4651-8c3e-47d7102153b1', 'route': ['p2', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769443615.7258213,RECEIVED,29165f78-1344-495e-97c3-491192792ba8,a054d83f-5ae0-4c80-bc21-d0906c377933,c2,c5,27,p2,?,surb={'id': 'b73044fd-968f-4d9a-95a8-5c42ba0f697f', 'route': ['p2', 'e4', 'i8', 'x11', 'p2', 'c2']}
1769443615.7461872,RECEIVED,53d45170-895f-4132-9b1e-99de461775a1,98ccbd78-3b43-4a59-9f0e-0bde20fa6d9f,c4,c5,27,p2,?,surb={'id': '1d41a33a-b4b6-4f03-9762-443ab8ddff55', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c4']}
1769443615.8367398,RECEIVED,6e6804f6-3647-4131-8227-e9efa6a1d5c2,097f3347-53fc-4436-afd9-56356c18fa56,c2,c5,27,p2,?,surb={'id': 'e7aba7ef-e3ac-45cc-8abb-ef0b6a2650ea', 'route': ['p2', 'e3', 'i6', 'x8', 'p2', 'c2']}
1769443615.9047148,RECEIVED,d01b1f83-5564-4867-829f-d0dfc68fcff4,da6e651e-e985-401d-899c-65bedc966410,c4,c5,27,p2,?,surb={'id': '3100e98f-89de-45f7-bba0-22fb5c4a4ff4', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c4']}
1769443615.9463158,RECEIVED,3b4dcaee-bf1f-46d3-a72f-cf6ed89473fe,dcd5573a-ef1c-4873-99f2-59402799a336,c2,c5,27,p2,?,surb={'id': '7c00f737-9511-4d7b-b362-27b7b121f224', 'route': ['p2', 'e4', 'i1', 'x1', 'p2', 'c2']}
1769443615.9589894,RECEIVED,e1291c81-699a-4902-b53b-ee67dd7539f6,c8196abb-430b-4a03-bfce-ee01a5f71b3f,c4,c5,26,p2,?,surb={'id': '444c2164-e4a9-4461-adbe-0dfb9fcd82c4', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769443616.0815737,SENT,5cb59b41-1921-43c1-90a2-252a15415668,a229aafe-2aa7-4917-be97-c07fecbe7a2c,c5,c4,3380,?,p2,
1769443616.0816941,CREATED,928855ad-9549-4a1c-98be-2d3b77637ff8,8fa4add3-8c8d-4c91-9083-cf0ca0cc92c3,c5,c4,27,?,?,surb={'id': '50bdee4f-8d62-4d26-8f62-9312391e8e42', 'route': ['p1', 'e8', 'i3', 'x4', 'p2', 'c5']}
1769443616.2696877,RECEIVED,1b6ca3bb-c6d6-4258-a674-81be2adebf40,cacb3291-321e-453c-b901-690da0e13352,c2,c5,26,p2,?,surb={'id': '0662d5a4-58a2-409d-9087-ed410237a1ad', 'route': ['p2', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769443616.4303505,SENT,896265f4-f787-49e6-b12d-eb16a850d812,6e6fc923-7328-448e-b1fd-9eca7cfa5bbb,c5,c4,3392,?,p2,
1769443616.4304545,CREATED,e7fdbd4c-9395-4620-a4f5-a1bac1a1b28b,feaa81ab-5888-4a1c-ba64-b169a32d5e5e,c5,c4,27,?,?,surb={'id': 'f363d139-a5c1-4f76-97a1-c87ee629d9c0', 'route': ['p1', 'e6', 'i1', 'x12', 'p2', 'c5']}
1769443616.441288,RECEIVED,6fc63770-006d-4186-83da-1b7d6bbfc3c8,959f9905-7ed4-460f-a33d-ce4d793d7bf1,c1,c5,25,p2,?,surb={'id': 'a103133e-f3d2-4756-95b3-4a8a43ee31f9', 'route': ['p2', 'e7', 'i8', 'x2', 'p1', 'c1']}
1769443616.5496829,RECEIVED,8b20c80d-1aee-41da-9838-187a5210178e,c81c26af-5728-48bf-a5b6-00d4b1238bdf,c4,c5,27,p2,?,surb={'id': 'c5ae7aea-4555-429e-9d16-f9689251750b', 'route': ['p2', 'e3', 'i12', 'x6', 'p1', 'c4']}
1769443616.569672,RECEIVED,9a6756cf-2f68-4a47-826f-950b22336bc6,17ff2389-23ba-4bcb-9610-e7126adfb9a4,c1,c5,27,p2,?,surb={'id': '5bd60471-ba6b-4b0c-afc9-3d1e52607721', 'route': ['p2', 'e8', 'i9', 'x2', 'p1', 'c1']}
1769443616.680011,RECEIVED,30ac9955-4de4-42ad-8903-e11af603a09a,9888235d-a8c0-45fa-9011-d8b59a501369,c1,c5,27,p2,?,surb={'id': '72977bbf-4d15-4b67-b53d-52cca87fc6f5', 'route': ['p2', 'e8', 'i12', 'x8', 'p1', 'c1']}
1769443617.053664,RECEIVED,53b631f0-b1f4-420b-9f2a-ba4db876ca43,ebd05599-b738-4faa-8749-1871f12a375a,c1,c5,27,p2,?,surb={'id': '188aa460-2e9f-4304-8592-cc500b9ebad1', 'route': ['p2', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769443617.061392,SENT,92909972-032f-4382-a016-f691ce731a3e,29e1571f-c215-443f-b631-1a3097956d6a,c5,c4,3417,?,p2,
1769443617.0615013,CREATED,4c3222d4-cf86-4b72-a2c3-e3e0c69ceecf,7b56b1e6-4376-41cb-af03-eafade33a8c8,c5,c4,27,?,?,surb={'id': 'b4564649-0ff6-4a2d-951f-025b1fa530c9', 'route': ['p1', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769443617.0627968,RECEIVED,c48c4bde-ceb6-4ce6-ab67-f538ba2a6d7f,8ee64540-efac-4277-b364-d3da94cb82a0,c1,c5,27,p2,?,surb={'id': '261e4a87-cfe4-4553-af0e-de973805376d', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769443617.1332514,RECEIVED,27f3c5fe-754c-4346-a400-5ba90314da06,749a48dd-d392-4654-9a9c-a11c3ce2c6c1,c2,c5,27,p2,?,surb={'id': 'b17ee8a2-26c6-4bf0-a68c-3ee4ef703b45', 'route': ['p2', 'e3', 'i5', 'x12', 'p2', 'c2']}
