timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394319.6313205,RECEIVED,a1bf9ec8-ee0c-4c74-b5e5-eec7810f48c3,6be4a854-2dc4-41d2-bdbf-bcbcaf16e4eb,c2,c5,27,p2,?,surb={'id': '042cb0be-d76e-4e1a-abe6-342853465ec2', 'route': ['p2', 'e10', 'i12', 'x8', 'p2', 'c2']}
1769394319.7598336,RECEIVED,6854ad2e-fb0e-4ff6-a948-14f7c2ea01d9,6be4a854-2dc4-41d2-bdbf-bcbcaf16e4eb,c2,c5,27,p2,?,surb={'id': '042cb0be-d76e-4e1a-abe6-342853465ec2', 'route': ['p2', 'e10', 'i12', 'x8', 'p2', 'c2']}
1769394319.8141901,SENT,6d1b4d3b-9cb7-4e47-b51f-c6795b26124f,7001c1f6-c9df-40bd-87d2-1abdabf631ea,c5,c2,3400,?,p2,
1769394319.8143246,CREATED,13ee138f-fdc1-4a8b-82d1-25389f9340cf,5f300479-895e-43ec-b0a8-168c1a0c970b,c5,c2,27,?,?,surb={'id': 'd0f23313-e0dd-4dbe-ae78-823e7bcd0f25', 'route': ['p2', 'e12', 'i8', 'x3', 'p2', 'c5']}
1769394319.836696,SENT,b08fb4f2-e167-494e-b913-1f5dd76d4673,99e0a3f5-73c5-4295-94f9-7e3c9229cc7a,c5,c2,3383,?,p2,
1769394319.836825,CREATED,1aaf6d25-8ba6-4f86-9217-5a1b64658e30,733b1cf7-7a5e-4107-9ec8-b0cfb40cf9da,c5,c2,27,?,?,surb={'id': '7ac0a7b0-2ae6-4802-b147-8966bc0ccec8', 'route': ['p2', 'e3', 'i2', 'x3', 'p2', 'c5']}
1769394319.8851156,SENT,bc594806-92fe-4042-a780-62fa4b62c8e5,af81ab71-0b81-48c6-8c9b-c4ca2e68145e,c5,c2,3376,?,p2,
1769394319.8852482,CREATED,52b0e77c-6694-49fd-958c-a0c80fe6a92b,733b1cf7-7a5e-4107-9ec8-b0cfb40cf9da,c5,c2,27,?,?,surb={'id': '7ac0a7b0-2ae6-4802-b147-8966bc0ccec8', 'route': ['p2', 'e3', 'i2', 'x3', 'p2', 'c5']}
1769394319.965158,RECEIVED,3e9dc69b-12da-47a0-85c9-6307d7ef2637,386c07a8-a3d4-4dd7-99af-854aab7d9263,c2,c5,27,p2,?,surb={'id': '3380a39f-bbf1-4078-9b53-4e894bdb784f', 'route': ['p2', 'e10', 'i12', 'x10', 'p2', 'c2']}
1769394319.990279,RECEIVED,1a869cd1-8e50-4afe-9a68-bb6e6b452a9e,4b0d65f6-d07b-4a5d-86c6-dc635637cf23,c2,c5,27,p2,?,surb={'id': '7c2b9679-bbbd-483e-b211-1089beff6824', 'route': ['p2', 'e3', 'i4', 'x11', 'p2', 'c2']}
1769394320.105465,SENT,4fe7116f-b1cb-4eeb-9780-a8730211e621,f4b244c2-a861-4895-aa91-b84908170637,c5,c2,3391,?,p2,
1769394320.1057792,CREATED,dc85e7d9-3892-49c7-b7ae-d30c9c908b42,b99257d7-574d-40d2-a468-e23d053182b5,c5,c2,27,?,?,surb={'id': '051bb53b-feda-49fb-8ecf-a83baba21dcb', 'route': ['p2', 'e1', 'i12', 'x6', 'p2', 'c5']}
1769394320.3590896,SENT,f7b2ccfc-7346-46ef-9ff4-a7af30328704,fc0ff3d2-b9a6-46d0-9339-a380ca2ed7a5,c5,c2,3397,?,p2,
1769394320.3592253,CREATED,d36bfa64-ee7c-4e74-9a76-7f16109ec3ab,b99257d7-574d-40d2-a468-e23d053182b5,c5,c2,27,?,?,surb={'id': '051bb53b-feda-49fb-8ecf-a83baba21dcb', 'route': ['p2', 'e1', 'i12', 'x6', 'p2', 'c5']}
1769394320.4656963,RECEIVED,6a02ce4a-c655-48fa-bfe3-69982b163e2a,46c3b6dd-5f1a-4419-98d5-db8efbb613a9,c2,c5,27,p2,?,surb={'id': 'ff2e35e1-45da-41ce-ad49-881c7688ffcb', 'route': ['p2', 'e4', 'i12', 'x3', 'p2', 'c2']}
1769394320.7142866,RECEIVED,a97b5a1f-6806-42eb-9653-35b3f2e7f51c,c703c947-d7d4-4e92-90ef-c41144057204,c2,c5,27,p2,?,surb={'id': '0a5f5cd7-f032-455b-9e4f-ac5b1434c6ba', 'route': ['p2', 'e3', 'i2', 'x5', 'p2', 'c2']}
1769394320.8503487,RECEIVED,2063f39d-e9bd-4466-ba43-9d49e2139c47,386c07a8-a3d4-4dd7-99af-854aab7d9263,c2,c5,27,p2,?,surb={'id': '3380a39f-bbf1-4078-9b53-4e894bdb784f', 'route': ['p2', 'e10', 'i12', 'x10', 'p2', 'c2']}
1769394320.8625255,RECEIVED,43e3b88c-f75c-4a32-8791-94621eedefd6,15feedac-b5aa-45c2-8cdc-394c12db5d7b,c2,c5,27,p2,?,surb={'id': '5f66e8db-c6ec-4174-9fe1-84584c250a32', 'route': ['p2', 'e12', 'i2', 'x6', 'p2', 'c2']}
1769394321.293476,SENT,e623b6e1-5cf2-43c1-b4c4-dff468b17c6b,d84e02f7-270c-47e6-8017-e1ce6ce40e45,c5,c2,3370,?,p2,
1769394321.2936153,CREATED,04a6a2ff-bebc-45ad-9f4c-b3de07c37f81,3c476ec3-4ad2-4c80-9ce8-cf375c86dc3a,c5,c2,27,?,?,surb={'id': '9190c1a2-98cf-4a4a-96f9-703dcc6b4481', 'route': ['p2', 'e7', 'i1', 'x1', 'p2', 'c5']}
1769394321.6529174,SENT,f6253125-ffe7-4229-98b1-1d9703abbc53,319132a8-b1cb-415d-9dec-af30d503d0c5,c5,c2,3359,?,p2,
1769394321.653161,CREATED,a82a052a-7294-4b26-b0b3-2efca804f612,3c476ec3-4ad2-4c80-9ce8-cf375c86dc3a,c5,c2,27,?,?,surb={'id': '9190c1a2-98cf-4a4a-96f9-703dcc6b4481', 'route': ['p2', 'e7', 'i1', 'x1', 'p2', 'c5']}
1769394321.9995475,RECEIVED,083a446e-cfa4-46a2-b20c-99acf23e2546,4b0d65f6-d07b-4a5d-86c6-dc635637cf23,c2,c5,27,p2,?,surb={'id': '7c2b9679-bbbd-483e-b211-1089beff6824', 'route': ['p2', 'e3', 'i4', 'x11', 'p2', 'c2']}
1769394322.0547757,SENT,36f4efdb-b939-4cb4-95ef-fc19393218c4,e5e1fc50-cea2-4120-a284-e71708485f3a,c5,c2,3371,?,p2,
1769394322.054878,CREATED,0d60a160-2e63-40dc-91fc-9041842d889f,f58f4802-01fd-4808-a73b-acd7c6b564b2,c5,c2,26,?,?,surb={'id': 'd0adb76e-88cc-497e-ab41-ac5cb0ecab75', 'route': ['p2', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769394322.282315,SENT,28429814-5c4f-477d-a321-a42178e7641b,644a2de9-b6d1-434e-86f4-159cbad568cd,c5,c2,3407,?,p2,
1769394322.2824652,CREATED,62def1bf-657f-4bcb-a41c-5ae8a1267cdf,f58f4802-01fd-4808-a73b-acd7c6b564b2,c5,c2,26,?,?,surb={'id': 'd0adb76e-88cc-497e-ab41-ac5cb0ecab75', 'route': ['p2', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769394322.3984783,RECEIVED,4cf8d5f9-8ca1-4b16-acc6-b22d524f39bb,15feedac-b5aa-45c2-8cdc-394c12db5d7b,c2,c5,27,p2,?,surb={'id': '5f66e8db-c6ec-4174-9fe1-84584c250a32', 'route': ['p2', 'e12', 'i2', 'x6', 'p2', 'c2']}
1769394322.4998949,SENT,19793d64-d965-4ad6-9192-cd4807a579da,38de7f4c-414d-47d0-9527-044456f673c5,c5,c2,3376,?,p2,
1769394322.4999943,CREATED,65e6658e-80fb-4ede-aabe-3df79d83d2c2,05f0823c-3abc-4810-8e2a-58308d677117,c5,c2,27,?,?,surb={'id': 'b64ae832-6e26-4f53-b843-d00d730886bd', 'route': ['p2', 'e9', 'i6', 'x7', 'p2', 'c5']}
1769394322.5017486,RECEIVED,193a65a9-c6a1-4971-8e59-de4b550c67b8,50364d76-2070-4d63-925c-555039daefea,c2,c5,27,p2,?,surb={'id': 'b03a9da4-698c-45aa-b0c6-9a7f594111d8', 'route': ['p2', 'e12', 'i4', 'x12', 'p2', 'c2']}
1769394322.5090892,SENT,86bce17f-cbd8-462e-b0d9-f894edfa917e,fe46f245-0a66-4b59-9659-8857d789bdb9,c5,c2,3385,?,p2,
1769394322.5091946,CREATED,9ccef615-f84e-4da7-9fd9-05dcafea1fda,05f0823c-3abc-4810-8e2a-58308d677117,c5,c2,27,?,?,surb={'id': 'b64ae832-6e26-4f53-b843-d00d730886bd', 'route': ['p2', 'e9', 'i6', 'x7', 'p2', 'c5']}
1769394322.7902,SENT,25d125ba-45bd-4d1a-99ae-dcb5b0038f86,3df3c343-99a8-4e59-a61b-33a18d130440,c5,c2,3395,?,p2,
1769394322.7904036,CREATED,10e29e54-ac11-44cc-bd17-048d560fd72e,da0abcb5-f779-4764-b5ef-d3e9ff1b248f,c5,c2,26,?,?,surb={'id': '88c69134-a565-40d2-b478-c2191de1109d', 'route': ['p2', 'e12', 'i3', 'x3', 'p2', 'c5']}
1769394323.0661879,SENT,fa516f01-8da2-450a-96d7-f1ce82559e0e,f52fd4a6-7f7f-44cf-881e-a3b292a607ed,c5,c2,3376,?,p2,
1769394323.0663235,CREATED,af431cba-f5ed-4b07-879c-3392450005d7,da0abcb5-f779-4764-b5ef-d3e9ff1b248f,c5,c2,26,?,?,surb={'id': '88c69134-a565-40d2-b478-c2191de1109d', 'route': ['p2', 'e12', 'i3', 'x3', 'p2', 'c5']}
1769394323.266774,SENT,2ff3ab09-7d63-4ac5-8030-d20fbb95b5e7,9e79fc15-58cd-4545-9656-934bd6cf9ed5,c5,c2,3359,?,p2,
1769394323.2669237,CREATED,d1d47bd0-2a7f-4c61-a502-2bc23f9876ee,6d8215bd-e018-4a86-8630-923d75afd54a,c5,c2,26,?,?,surb={'id': '4ef73c40-1118-47af-899c-cd6c9649e660', 'route': ['p2', 'e10', 'i8', 'x2', 'p2', 'c5']}
1769394323.4323785,SENT,6ba9a041-fdbf-44c9-9348-71d28d100441,7a1a381d-e165-403b-9c19-7a390fa887ff,c5,c2,3387,?,p2,
1769394323.4325297,CREATED,52becbdb-585d-4411-bf59-39c6ef6bc59c,6d8215bd-e018-4a86-8630-923d75afd54a,c5,c2,26,?,?,surb={'id': '4ef73c40-1118-47af-899c-cd6c9649e660', 'route': ['p2', 'e10', 'i8', 'x2', 'p2', 'c5']}
1769394323.460264,RECEIVED,36750214-195b-47af-94f2-c9d8b8b0cd0f,0ac13320-344b-4d18-9429-51b5767e5a30,c2,c5,27,p2,?,surb={'id': '0f4cac16-1f82-442b-8571-65c8d2df9c4f', 'route': ['p2', 'e6', 'i6', 'x1', 'p2', 'c2']}
1769394323.4642782,SENT,48ef7c5d-d665-4510-a05a-196dda2a7298,ea6ed04a-eefd-482a-a85a-b5bf782e950e,c5,c2,3362,?,p2,
1769394323.4645038,CREATED,1a4e9a14-7fd4-4556-87d4-bd2b290b58f3,3350576f-1dd9-4e2d-86f8-a9d1698738e7,c5,c2,27,?,?,surb={'id': '1ad7a63a-1c21-4d9f-b2cd-574cde8894e7', 'route': ['p2', 'e2', 'i3', 'x10', 'p2', 'c5']}
1769394324.038611,SENT,fc18373a-232a-4b5a-a3b2-6a41c7177ac8,1a4a0235-7f95-47bf-93ae-da23aacbeaac,c5,c2,3399,?,p2,
1769394324.0387762,CREATED,6911fb4f-07fa-4304-8f15-7e6461e3283a,3350576f-1dd9-4e2d-86f8-a9d1698738e7,c5,c2,27,?,?,surb={'id': '1ad7a63a-1c21-4d9f-b2cd-574cde8894e7', 'route': ['p2', 'e2', 'i3', 'x10', 'p2', 'c5']}
1769394324.0547416,RECEIVED,3dc568ee-86af-4999-b6e5-06f54c1cba1b,421900eb-d7b6-4399-8027-a805b3620bab,c2,c5,26,p2,?,surb={'id': 'a44911cd-8bb1-4ef5-957f-1051011b4b8e', 'route': ['p2', 'e2', 'i6', 'x12', 'p2', 'c2']}
1769394324.4184854,SENT,bc92eeae-553a-45bf-be36-ff4b1b82d2e9,3e2d3467-e4cc-494a-a756-6595e33c79e6,c5,c2,3377,?,p2,
1769394324.4185598,CREATED,7054f90f-0ea0-4dbf-a0c8-6558e92253a5,c0f91b9f-8bf9-492e-9991-f2bdc4527a2f,c5,c2,27,?,?,surb={'id': '220f8143-059e-47eb-9890-1d0b83b6ea55', 'route': ['p2', 'e12', 'i7', 'x8', 'p2', 'c5']}
1769394324.602002,RECEIVED,ab1b1f68-ac9c-4f7b-949f-828846595f69,c703c947-d7d4-4e92-90ef-c41144057204,c2,c5,27,p2,?,surb={'id': '0a5f5cd7-f032-455b-9e4f-ac5b1434c6ba', 'route': ['p2', 'e3', 'i2', 'x5', 'p2', 'c2']}
1769394324.6209426,RECEIVED,ffbe4cf8-bdb2-4452-b2fd-88340999c6eb,421900eb-d7b6-4399-8027-a805b3620bab,c2,c5,26,p2,?,surb={'id': 'a44911cd-8bb1-4ef5-957f-1051011b4b8e', 'route': ['p2', 'e2', 'i6', 'x12', 'p2', 'c2']}
1769394324.77287,RECEIVED,d1f68eea-e11d-4d09-be48-8d813e1db07c,39d459fc-99e2-4e57-966a-592a8dbb8742,c2,c5,27,p2,?,surb={'id': '64ca5570-2c89-4fd2-82a6-5a60ec338f72', 'route': ['p2', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769394324.9294357,SENT,ab33dbfc-f17e-4947-8dad-8941e7619de3,c3cd90ee-5cc0-4aeb-b0c7-c2605b23fcb6,c5,c2,3395,?,p2,
1769394324.9295778,CREATED,eeb0f089-5e3f-4be9-afb1-4a0a2dec91fe,c0f91b9f-8bf9-492e-9991-f2bdc4527a2f,c5,c2,27,?,?,surb={'id': '220f8143-059e-47eb-9890-1d0b83b6ea55', 'route': ['p2', 'e12', 'i7', 'x8', 'p2', 'c5']}
1769394325.078613,SENT,e012a8e1-571a-4c1b-9c6e-1f75205c3243,e5d0100c-972c-4dbe-83a7-8e93c0b7ce64,c5,c2,3372,?,p2,
1769394325.0786905,CREATED,81017417-d1b8-4a06-9a76-938c166967e9,4161b054-bf4f-465b-b0d8-66c0b0d60e7d,c5,c2,27,?,?,surb={'id': '0c75afc5-c9a8-4308-9740-e3b776e295e3', 'route': ['p2', 'e8', 'i1', 'x6', 'p2', 'c5']}
1769394325.2937188,SENT,61dfb5ef-c093-45f3-ba4b-1413a314ece4,154b7a5e-475a-4e51-96bb-d486e64e42af,c5,c2,3395,?,p2,
1769394325.293866,CREATED,57562a74-9df4-45f7-a99b-df39f14b852c,4161b054-bf4f-465b-b0d8-66c0b0d60e7d,c5,c2,27,?,?,surb={'id': '0c75afc5-c9a8-4308-9740-e3b776e295e3', 'route': ['p2', 'e8', 'i1', 'x6', 'p2', 'c5']}
1769394325.4720645,SENT,3485693c-7300-47d3-a687-5d2d57b7f24c,3486b11d-03ba-4320-813b-c4ff2fb70c20,c5,c2,3400,?,p2,
1769394325.4721272,CREATED,2f24fd30-f678-4cdd-8ec5-ae1aa1216368,d8d1055e-a310-49f0-9748-ff913f89b9a3,c5,c2,27,?,?,surb={'id': 'd5789f11-900d-4606-9626-39a45635896d', 'route': ['p2', 'e11', 'i6', 'x2', 'p2', 'c5']}
1769394325.5842328,SENT,30c45673-cc65-40e6-a23e-c0ccf8183f90,81ff6c54-76da-4746-b6d8-a21a454b6fdc,c5,c2,3372,?,p2,
1769394325.5844066,CREATED,8215f081-7116-42ac-a2a5-9a346bcfa19f,d8d1055e-a310-49f0-9748-ff913f89b9a3,c5,c2,27,?,?,surb={'id': 'd5789f11-900d-4606-9626-39a45635896d', 'route': ['p2', 'e11', 'i6', 'x2', 'p2', 'c5']}
1769394325.9313123,RECEIVED,5123e7bb-ca1e-400d-9652-2fd03e077621,50364d76-2070-4d63-925c-555039daefea,c2,c5,27,p2,?,surb={'id': 'b03a9da4-698c-45aa-b0c6-9a7f594111d8', 'route': ['p2', 'e12', 'i4', 'x12', 'p2', 'c2']}
1769394326.0191798,RECEIVED,9876598f-139f-4b2b-b0e6-c32b725ff065,0ac13320-344b-4d18-9429-51b5767e5a30,c2,c5,27,p2,?,surb={'id': '0f4cac16-1f82-442b-8571-65c8d2df9c4f', 'route': ['p2', 'e6', 'i6', 'x1', 'p2', 'c2']}
1769394326.1888082,SENT,db05cd64-6500-4262-a8dc-2a971adba72b,911d43fa-8073-451c-aa55-6cf6a40f1fdf,c5,c2,3376,?,p2,
1769394326.1889565,CREATED,ac09b1e1-92b1-440d-b74d-beee6f4a1284,25d8ccaa-ddc6-4b9c-803d-2a46dde6a9b3,c5,c2,27,?,?,surb={'id': '65c16833-04aa-470a-b916-27a565c7307e', 'route': ['p2', 'e11', 'i11', 'x5', 'p2', 'c5']}
1769394326.2247808,RECEIVED,ec034638-f702-46f1-a8fb-dffa0a87699a,24489e07-1b30-4dea-b4b5-153e2ee94937,c2,c5,27,p2,?,surb={'id': '33038ab4-59d6-4327-999e-a6319c809478', 'route': ['p2', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769394326.2703958,SENT,fe56f40d-de9c-4b80-a98b-cd063cdd1c82,0b7aad35-bf9a-4458-8f5d-e1eabfb03fda,c5,c2,3391,?,p2,
1769394326.2704952,CREATED,d656cc86-9c4b-46d0-b1f1-04d26c836577,25d8ccaa-ddc6-4b9c-803d-2a46dde6a9b3,c5,c2,27,?,?,surb={'id': '65c16833-04aa-470a-b916-27a565c7307e', 'route': ['p2', 'e11', 'i11', 'x5', 'p2', 'c5']}
1769394326.3144,SENT,071a1ef2-973c-4640-82be-15b8e04c0852,7c89c3e4-2a39-4e63-b59f-bdc17b921d22,c5,c2,3384,?,p2,
1769394326.3144615,CREATED,a0136021-120b-4b42-931e-cce6697e610b,07fff915-ebe6-46c1-9563-3f2e06c5d0be,c5,c2,27,?,?,surb={'id': 'a63c26b3-c9dd-47a8-994b-f68790ddf847', 'route': ['p2', 'e3', 'i11', 'x5', 'p2', 'c5']}
1769394326.419401,RECEIVED,0254040a-8204-420f-89bc-3ee673dd1f3a,24489e07-1b30-4dea-b4b5-153e2ee94937,c2,c5,27,p2,?,surb={'id': '33038ab4-59d6-4327-999e-a6319c809478', 'route': ['p2', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769394326.589404,RECEIVED,cc49c10f-9cf6-44c7-b32a-df74cc9cc18d,6c9d6ab2-0ceb-469b-8133-ae7d3d4e56a6,c2,c5,27,p2,?,surb={'id': '8a4978b8-bece-49c9-a5dc-1f7255fd518e', 'route': ['p2', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769394326.6189754,SENT,d14828de-403f-4b5d-8e23-ce0eaaba53b7,7fff71eb-4024-41e7-921a-88e30fab5951,c5,c2,3387,?,p2,
1769394326.6191015,CREATED,fc74b94b-5f6c-452c-8993-7f98c771a39b,07fff915-ebe6-46c1-9563-3f2e06c5d0be,c5,c2,27,?,?,surb={'id': 'a63c26b3-c9dd-47a8-994b-f68790ddf847', 'route': ['p2', 'e3', 'i11', 'x5', 'p2', 'c5']}
1769394326.6825001,RECEIVED,890b74f3-43eb-4ae8-adaf-97255c5ba10f,eefe6e36-a90a-4879-a93f-9226a44f3959,c2,c5,27,p2,?,surb={'id': 'dfac3ad3-ef46-4059-858d-67df6bbb6ee4', 'route': ['p2', 'e4', 'i3', 'x2', 'p2', 'c2']}
1769394326.90165,SENT,2e0199b1-409f-40a7-86bb-d4ab997bb184,8cf05929-a666-4641-8937-825f70639f7e,c5,c2,3387,?,p2,
1769394326.9018288,CREATED,b1182cca-4c93-4c10-a6f2-462b49983073,17591632-c1d7-44bc-9d78-e70600c4a713,c5,c2,27,?,?,surb={'id': '8ee17b88-2181-4c5a-827f-cac6c6ab295a', 'route': ['p2', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769394327.262596,RECEIVED,8f980f11-6588-45fd-a408-bc755813164f,39d459fc-99e2-4e57-966a-592a8dbb8742,c2,c5,27,p2,?,surb={'id': '64ca5570-2c89-4fd2-82a6-5a60ec338f72', 'route': ['p2', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769394327.43722,RECEIVED,0d73cb6a-211a-4fd8-87c5-5ab10c91459d,2f9e8a61-8a66-4804-b058-34a8686d2bd8,c2,c5,27,p2,?,surb={'id': 'c4890536-bca2-463d-badf-b3185d6df939', 'route': ['p2', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769394327.5174406,RECEIVED,07deabe8-5286-4c74-9903-30d258fea9af,7c3b1005-4f20-4caa-b739-ed7593041ad6,c2,c5,27,p2,?,surb={'id': '9f831b68-7978-4e7d-9268-7b075c325504', 'route': ['p2', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769394327.8974116,SENT,19843172-91f7-4aa1-855d-0f462847426e,6fb488fc-203b-4162-9b2f-df4d5ae2934d,c5,c2,3387,?,p2,
1769394327.8974874,CREATED,88f8d520-6ace-4aa2-8c0f-aa698ad60751,17591632-c1d7-44bc-9d78-e70600c4a713,c5,c2,27,?,?,surb={'id': '8ee17b88-2181-4c5a-827f-cac6c6ab295a', 'route': ['p2', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769394328.0548825,SENT,b0560415-09fc-456c-a1d6-0aee7d4f767a,918f60af-e576-4bb5-9cf2-49bb04a17063,c5,c2,3388,?,p2,
1769394328.0550823,CREATED,f504edde-10c2-4109-a128-629c6db6cad4,a8c810dd-3f9a-4ff8-ac7e-881ed2c91b39,c5,c2,27,?,?,surb={'id': 'be975997-292b-438e-b86e-1a90c4acc138', 'route': ['p2', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769394328.0858984,SENT,b8f6b560-411c-47d8-b7dd-8e2bc90536d9,f585deca-a63c-4f53-881b-37e1bab3715b,c5,c2,3400,?,p2,
1769394328.0868945,CREATED,77865d4e-eb00-4a94-b081-e3aecd4cb59e,a8c810dd-3f9a-4ff8-ac7e-881ed2c91b39,c5,c2,27,?,?,surb={'id': 'be975997-292b-438e-b86e-1a90c4acc138', 'route': ['p2', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769394328.334685,SENT,2eea8f3d-e777-49c0-8bdf-27a97119707c,d33af945-8942-4318-8cf3-2ec35a281c66,c5,c2,3391,?,p2,
1769394328.334762,CREATED,ee980ce5-cd4f-4e6f-b89c-99ff8f55cf93,b4150f1b-2743-4dfb-9a67-88590e776e7b,c5,c2,26,?,?,surb={'id': 'bff3ed0c-7c86-478b-bf8e-0f1b14d25e00', 'route': ['p2', 'e10', 'i5', 'x12', 'p2', 'c5']}
1769394328.9482317,SENT,11d7da28-3b79-48cc-b37e-4d125b90870c,f1a9b515-1ca3-4863-a438-e00226e1bc0c,c5,c2,3390,?,p2,
1769394328.948893,CREATED,86547182-41eb-477b-bcab-8e9673ec47c5,b4150f1b-2743-4dfb-9a67-88590e776e7b,c5,c2,26,?,?,surb={'id': 'bff3ed0c-7c86-478b-bf8e-0f1b14d25e00', 'route': ['p2', 'e10', 'i5', 'x12', 'p2', 'c5']}
1769394329.07044,RECEIVED,c6fef373-0d74-4e52-9539-6c7f3d73b156,6c9d6ab2-0ceb-469b-8133-ae7d3d4e56a6,c2,c5,27,p2,?,surb={'id': '8a4978b8-bece-49c9-a5dc-1f7255fd518e', 'route': ['p2', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769394329.0910935,SENT,6af0515a-bb48-44c8-8c39-c12cb72c2f20,49c034ff-ed74-4a59-bfbb-61c97e554aac,c5,c2,3389,?,p2,
1769394329.091249,CREATED,65e3d7ed-e527-4541-9b45-bff83e192d52,babc5cf2-cfa5-483a-978c-314a40f596ab,c5,c2,26,?,?,surb={'id': '2f0e7d70-320d-487b-88cd-e78291a4b9ec', 'route': ['p2', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769394329.189524,SENT,2e17c4a4-6b26-4f88-87a5-4e3780171a51,fd1c78e6-8096-4460-8aee-a9dc4ee44cb4,c5,c2,3391,?,p2,
1769394329.1896708,CREATED,17c5800a-e279-490d-9c28-1e4eb708dcd3,babc5cf2-cfa5-483a-978c-314a40f596ab,c5,c2,26,?,?,surb={'id': '2f0e7d70-320d-487b-88cd-e78291a4b9ec', 'route': ['p2', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769394329.193168,RECEIVED,9fbae6e9-228f-4799-8b9a-e0b02b7cb829,7c3b1005-4f20-4caa-b739-ed7593041ad6,c2,c5,27,p2,?,surb={'id': '9f831b68-7978-4e7d-9268-7b075c325504', 'route': ['p2', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769394329.2914095,SENT,3459026e-2be4-48df-9bfc-fbf60d944ad2,70468d62-ce3a-4398-a448-48e05209691b,c5,c2,3399,?,p2,
1769394329.2915628,CREATED,09dfbd0b-1cef-498e-ba1b-9c988bbaeb30,16bb0f4b-cc1b-4e20-afb6-8e6bc9a2f67f,c5,c2,27,?,?,surb={'id': 'e02d6ae5-2f18-44a2-80a9-b4412001747e', 'route': ['p2', 'e3', 'i11', 'x4', 'p2', 'c5']}
1769394329.781647,SENT,5e0e3e23-67f9-4150-be33-14da95ff5684,7d6c4edc-333d-42c8-af24-5d9472183fc5,c5,c2,3391,?,p2,
1769394329.7824874,CREATED,52fcf5ab-fadd-4dfc-8294-26c2aacc66ee,16bb0f4b-cc1b-4e20-afb6-8e6bc9a2f67f,c5,c2,27,?,?,surb={'id': 'e02d6ae5-2f18-44a2-80a9-b4412001747e', 'route': ['p2', 'e3', 'i11', 'x4', 'p2', 'c5']}
1769394330.2825198,SENT,aea4fbb4-c8c6-486b-a829-c5b4cf5e5fb5,1f9f463e-6a63-4393-af7c-188a44c7a6bb,c5,c2,3376,?,p2,
1769394330.282665,CREATED,f766fe65-cdf8-4c32-9999-fc9e80f27b87,a70d291d-5edc-4c82-8149-0bf5fc15c106,c5,c2,26,?,?,surb={'id': '8d624be3-d092-4f21-8067-320b5f23fec9', 'route': ['p2', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769394330.5098953,SENT,ede378c7-92ab-4960-8749-8e2798db0898,ac92998a-1590-44b1-8385-96f6b10d0415,c5,c2,3376,?,p2,
1769394330.5099957,CREATED,39c77f2e-c026-47ca-881a-7aae3730119e,a70d291d-5edc-4c82-8149-0bf5fc15c106,c5,c2,26,?,?,surb={'id': '8d624be3-d092-4f21-8067-320b5f23fec9', 'route': ['p2', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769394330.7067595,RECEIVED,daf87138-6ecd-4090-b13d-bb648f10397f,2f702cdd-480c-4237-95c9-9ae884d1ba52,c2,c5,27,p2,?,surb={'id': '0f8c42cf-f778-4eef-ae4c-c463ad820b2c', 'route': ['p2', 'e6', 'i6', 'x11', 'p2', 'c2']}
1769394330.7657373,SENT,06953b2f-36cb-4c4b-8ba4-c88e8f957ebf,580ceb67-196d-4276-8461-df3fef05cd9f,c5,c2,3385,?,p2,
1769394330.7657995,CREATED,86a53c36-127a-4b3b-8136-4c2aa5aa0386,fae04356-9040-4218-bd46-d44a3981319a,c5,c2,25,?,?,surb={'id': '35664ac8-57f4-4dea-b824-5db8062d7c9b', 'route': ['p2', 'e7', 'i2', 'x6', 'p2', 'c5']}
1769394330.853849,RECEIVED,7cc0100f-e0ec-4891-b24d-f96d8fb68881,1c4ed515-0b45-44f7-a12d-61e49141bc70,c2,c5,27,p2,?,surb={'id': '69760627-f35d-426e-a79e-2a63cdbc082a', 'route': ['p2', 'e5', 'i8', 'x2', 'p2', 'c2']}
1769394331.1413054,SENT,bb33038a-8b40-4522-b11d-adb5ad17b7c0,0d00377a-4d32-4ee2-9d73-598adf7685b8,c5,c2,3372,?,p2,
