timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394365.1521828,RECEIVED,d370cb37-b9ed-4ba6-a777-bc556cdec2ee,9074a951-f1de-45e4-ac41-2f0f0db0a387,c1,c3,27,p3,?,surb={'id': '4fa1fd5f-4ea5-4b33-aa98-f2c8f1dde12e', 'route': ['p3', 'e3', 'i2', 'x11', 'p1', 'c1']}
1769394365.3290987,RECEIVED,cd85870d-5c19-4856-924c-ec11bb3049ad,429a7b24-b7f7-44fe-b3cf-91115be87be4,c1,c3,26,p3,?,surb={'id': '5d5ede34-1b88-4b24-ae9e-52356a0e1346', 'route': ['p3', 'e7', 'i10', 'x4', 'p1', 'c1']}
1769394365.5677383,RECEIVED,84c5d73c-f3d6-4efa-95c3-9ee1d6bc9c88,ad1048bc-5a42-4420-a352-06b6833f4e45,c1,c3,27,p3,?,surb={'id': '37097881-a256-4fa7-9050-2919910bbdf9', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769394365.665536,RECEIVED,88106b24-7f59-4034-9759-22a62076773a,429a7b24-b7f7-44fe-b3cf-91115be87be4,c1,c3,26,p3,?,surb={'id': '5d5ede34-1b88-4b24-ae9e-52356a0e1346', 'route': ['p3', 'e7', 'i10', 'x4', 'p1', 'c1']}
1769394365.9771833,RECEIVED,83e60a82-73b4-4101-8a31-b7d55dbed347,f55c480c-0231-4e9c-b67e-5249fafe27ea,c1,c3,27,p3,?,surb={'id': 'a18bc38e-c98c-43d2-8102-c3369222859e', 'route': ['p3', 'e4', 'i4', 'x3', 'p1', 'c1']}
1769394366.0816023,SENT,a187baeb-f5d7-407e-ad46-e1f80315e78d,b13189f7-1e1a-4059-93d3-ca4fb4f68865,c3,c1,3382,?,p3,
1769394366.0817492,CREATED,5915aacb-824f-4ac9-8367-62da79407dfa,cd53efaf-c90e-4f4e-8fa4-7a6c1b246210,c3,c1,27,?,?,surb={'id': '6ded8770-f4fb-4fda-b334-fb069c224c6f', 'route': ['p1', 'e9', 'i6', 'x9', 'p3', 'c3']}
1769394366.0896058,RECEIVED,6f4c2f79-2060-4952-a047-731fcf8b23fd,0ac30d89-3841-4ca8-9f04-749fb350ae73,c1,c3,26,p3,?,surb={'id': '75c04385-0bd5-4a07-8635-6cbc57191d8d', 'route': ['p3', 'e5', 'i1', 'x1', 'p1', 'c1']}
1769394366.0976255,SENT,455765f6-e348-41b5-97cf-fbf405dcab39,444bb9e4-20e0-4a7d-bc86-0e27410ce188,c3,c1,3361,?,p3,
1769394366.097776,CREATED,196dd24c-916b-4e99-8498-e8cb890646e5,852fd4d6-3076-4113-8352-94313b1a1cc1,c3,c1,27,?,?,surb={'id': 'b4d598fb-ea4b-4a7e-b7aa-985d43010ad4', 'route': ['p1', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769394366.158396,SENT,320d149a-f2ca-4e44-a91b-ce2db265e31e,bb6d7a18-404b-4c1a-985c-e2c98b7e63d7,c3,c1,3359,?,p3,
1769394366.1585476,CREATED,f217a6bf-a96c-457e-a3e1-e66cdd31eb5d,852fd4d6-3076-4113-8352-94313b1a1cc1,c3,c1,27,?,?,surb={'id': 'b4d598fb-ea4b-4a7e-b7aa-985d43010ad4', 'route': ['p1', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769394367.1692514,RECEIVED,7e72a064-29e8-43c6-b80c-6dd338a61e46,5ac20faf-8d02-4995-a2dc-311188a94751,c1,c3,27,p3,?,surb={'id': '563cde9c-0fb1-4f54-aae6-f8d870f317c8', 'route': ['p3', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769394367.2876513,RECEIVED,6a8a03e2-23fa-4e91-9eba-b52be3bc7c0e,e21a4c94-38a3-4d8b-88b3-804e7b38967c,c1,c3,27,p3,?,surb={'id': '177ea6ea-1bbd-4e04-8178-d4d1fa5525c3', 'route': ['p3', 'e9', 'i12', 'x10', 'p1', 'c1']}
1769394367.3374004,RECEIVED,348ea1b5-921d-43b9-a65a-110a0e3804b7,6653491d-30c4-4c3e-abf3-e18a590f8206,c1,c3,27,p3,?,surb={'id': '3633ae40-2349-41bc-9b90-fded0f2a96b2', 'route': ['p3', 'e6', 'i11', 'x11', 'p1', 'c1']}
1769394367.376781,RECEIVED,e9cb31fe-4627-4169-b9aa-69aadff1b681,79b2f3d0-3533-4ad7-8fab-5d34ddc68b70,c1,c3,27,p3,?,surb={'id': '9f56b1a7-d4ad-4da9-a849-bea0b201459f', 'route': ['p3', 'e12', 'i2', 'x10', 'p1', 'c1']}
1769394367.4263604,SENT,b1b8b990-637c-4ba1-be8c-bc4732f54c09,9bec32e1-90b9-4ffe-a441-5cad7b27ea09,c3,c1,3357,?,p3,
1769394367.4265144,CREATED,2cb569cf-ed52-467f-9ffe-f3d350e64568,fca002b4-7677-4e13-950b-40f7de2cdfde,c3,c1,26,?,?,surb={'id': '7731cfc5-2ec1-4a48-b6fd-1693a351634d', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769394367.5445883,SENT,56f5dc01-7da2-41ff-a02e-61662e17547d,b5355bd0-2125-4434-9046-b8f0bd0cf069,c3,c1,3375,?,p3,
1769394367.544737,CREATED,d1aef159-7750-4c72-a0ef-c2fd718df9ee,fca002b4-7677-4e13-950b-40f7de2cdfde,c3,c1,26,?,?,surb={'id': '7731cfc5-2ec1-4a48-b6fd-1693a351634d', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769394367.772405,SENT,b467e945-fbe2-4c6f-9bbf-570ea9d7b6f5,afeb5352-4aed-4b04-8b09-e90691a6ca52,c3,c1,3394,?,p3,
1769394367.772573,CREATED,267d62b2-3520-4b67-8cd2-1a343487ed3f,b898d3c9-7769-4233-8d74-65dbf9fd2603,c3,c1,27,?,?,surb={'id': '23397acc-ca7c-4992-97f5-9bed39ac8c33', 'route': ['p1', 'e7', 'i9', 'x10', 'p3', 'c3']}
1769394367.773325,RECEIVED,6d55863d-8ba6-44d1-86ca-d0c11ede5a3d,5ac20faf-8d02-4995-a2dc-311188a94751,c1,c3,27,p3,?,surb={'id': '563cde9c-0fb1-4f54-aae6-f8d870f317c8', 'route': ['p3', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769394368.7966342,RECEIVED,df0a2d64-c5f7-4b51-8364-d567d91178d4,adb1785a-f50b-44f8-9842-cb1009d43ff2,c1,c3,27,p3,?,surb={'id': '7f318831-c176-4e68-a594-e5583736e7b7', 'route': ['p3', 'e11', 'i8', 'x8', 'p1', 'c1']}
1769394368.8479197,RECEIVED,e563d3d1-2c98-4d5b-b6de-34f6164443b8,0ac30d89-3841-4ca8-9f04-749fb350ae73,c1,c3,26,p3,?,surb={'id': '75c04385-0bd5-4a07-8635-6cbc57191d8d', 'route': ['p3', 'e5', 'i1', 'x1', 'p1', 'c1']}
1769394368.9125686,RECEIVED,ad6aa964-71cc-40fa-847f-e12ca6dbf51d,0eebcff1-724f-4fc9-b457-29956dbbb913,c1,c3,26,p3,?,surb={'id': '974f8175-3540-4be9-80f2-9eec3d7b991c', 'route': ['p3', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769394369.3322148,RECEIVED,12dadf11-a472-4b9d-9d9e-975cb40db0cc,79b2f3d0-3533-4ad7-8fab-5d34ddc68b70,c1,c3,27,p3,?,surb={'id': '9f56b1a7-d4ad-4da9-a849-bea0b201459f', 'route': ['p3', 'e12', 'i2', 'x10', 'p1', 'c1']}
1769394369.4798672,SENT,c69151ce-3bc4-427b-8729-9b808722916e,6e385ea6-71cb-42ee-bbfe-e86496d65164,c3,c1,3379,?,p3,
1769394369.480018,CREATED,d8d6940a-8d11-4974-8658-de595d29d45e,b898d3c9-7769-4233-8d74-65dbf9fd2603,c3,c1,27,?,?,surb={'id': '23397acc-ca7c-4992-97f5-9bed39ac8c33', 'route': ['p1', 'e7', 'i9', 'x10', 'p3', 'c3']}
1769394369.687442,RECEIVED,c4accfc7-e088-4194-9f73-6ee867376f45,ba7084e0-b381-4f4a-8f5d-63319b0e4a08,c1,c3,26,p3,?,surb={'id': 'de1cb75f-88ae-44f6-851e-d829dd0ab147', 'route': ['p3', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769394370.0422153,SENT,95439889-ab68-445d-aa84-788f8308245b,0291914b-15a9-4e67-8245-e6d15babd0ab,c3,c1,3378,?,p3,
1769394370.0424824,CREATED,14976f4c-36ab-423e-9848-bfa7e13a7875,6ef77b5c-adbf-414d-b221-8b4c13a34b67,c3,c1,27,?,?,surb={'id': '7c6edc42-19fb-4e45-a9c5-b0af49a92e75', 'route': ['p1', 'e1', 'i7', 'x12', 'p3', 'c3']}
1769394370.2483878,SENT,bfeb2cd5-d8d6-4a94-9b8c-432f57121ac2,03a6bfac-0e8b-4218-9f6c-60ade4e6e9cf,c3,c1,3401,?,p3,
1769394370.2485342,CREATED,0576b1f2-6664-447b-bd5a-b55ad70911a1,6ef77b5c-adbf-414d-b221-8b4c13a34b67,c3,c1,27,?,?,surb={'id': '7c6edc42-19fb-4e45-a9c5-b0af49a92e75', 'route': ['p1', 'e1', 'i7', 'x12', 'p3', 'c3']}
1769394370.2812004,RECEIVED,7d73e49a-e007-48ba-aeb2-f7dc16c029d7,adb1785a-f50b-44f8-9842-cb1009d43ff2,c1,c3,27,p3,?,surb={'id': '7f318831-c176-4e68-a594-e5583736e7b7', 'route': ['p3', 'e11', 'i8', 'x8', 'p1', 'c1']}
1769394370.3214865,SENT,ec038554-4004-4bc8-9b00-43405f10fb75,d2de2812-ad62-4f82-b1e4-33097e1e2131,c3,c1,3380,?,p3,
1769394370.3216338,CREATED,b29b87ce-bfa8-4db2-b081-f4381406eac3,ab53dc78-e387-47fb-b5c8-bda6cd3603ce,c3,c1,26,?,?,surb={'id': '02305316-b187-4399-b07e-56c40473077f', 'route': ['p1', 'e9', 'i6', 'x5', 'p3', 'c3']}
1769394370.4303622,RECEIVED,9aaa4a08-cd2e-485a-a6eb-c690da122dbf,99d97e8f-4f3c-4955-9fa9-b7d5746b66c8,c1,c3,27,p3,?,surb={'id': '7793e673-bffa-4502-873f-e1ae30ab8d01', 'route': ['p3', 'e6', 'i1', 'x2', 'p1', 'c1']}
1769394370.6195092,RECEIVED,38381d76-c16f-44b3-8ac6-cb26c546d3c4,033c0aa5-ba69-42f5-9188-38d1b733d0a1,c1,c3,26,p3,?,surb={'id': '42485726-7f75-4c24-a465-cd5fcf78a9d2', 'route': ['p3', 'e11', 'i3', 'x3', 'p1', 'c1']}
1769394370.7557304,SENT,946203ec-8f7f-4fcb-a1ef-6f4d2bebaf9d,68d968a7-d73e-42cb-8f76-92afcae178e5,c3,c1,3372,?,p3,
1769394370.7558198,CREATED,8b2b4aed-316d-4200-9cbc-e82e71a47437,ab53dc78-e387-47fb-b5c8-bda6cd3603ce,c3,c1,26,?,?,surb={'id': '02305316-b187-4399-b07e-56c40473077f', 'route': ['p1', 'e9', 'i6', 'x5', 'p3', 'c3']}
1769394370.9232824,RECEIVED,3f011c2e-8155-4b15-a6cc-92e27a1ba6bd,99d97e8f-4f3c-4955-9fa9-b7d5746b66c8,c1,c3,27,p3,?,surb={'id': '7793e673-bffa-4502-873f-e1ae30ab8d01', 'route': ['p3', 'e6', 'i1', 'x2', 'p1', 'c1']}
1769394371.396141,SENT,34f6b1d0-c25d-427c-a80d-52a4af2c7154,2671ee55-ce25-4e9e-8433-0d1c9740b1ec,c3,c1,3380,?,p3,
1769394371.3962448,CREATED,31682483-02c4-4962-8937-bf1328de04ca,845ecad8-f23c-43dd-b89f-8f88b4a757ac,c3,c1,26,?,?,surb={'id': '92ea4315-f0fe-48fe-80b9-6c06bb63fcd1', 'route': ['p1', 'e12', 'i9', 'x1', 'p3', 'c3']}
1769394371.6342397,SENT,52168303-37bf-4d50-aa4e-a7bbe0d8a061,281c64e5-2743-41cd-9b36-1ef06862f8bc,c3,c1,3373,?,p3,
1769394371.634338,CREATED,73ee5102-ac12-4433-8048-a3cfe04114c4,845ecad8-f23c-43dd-b89f-8f88b4a757ac,c3,c1,26,?,?,surb={'id': '92ea4315-f0fe-48fe-80b9-6c06bb63fcd1', 'route': ['p1', 'e12', 'i9', 'x1', 'p3', 'c3']}
1769394371.666943,SENT,4dba0431-21bc-45f4-a836-fe1afca53b92,06fd4069-bac9-48e6-b6df-1b69f7529141,c3,c1,3374,?,p3,
1769394371.6670406,CREATED,a52a9e02-5d83-4d8e-a579-533fa4829dd4,8813f3d3-73b1-4741-9dc1-14946f625e0c,c3,c1,27,?,?,surb={'id': '1265a412-ff3e-4728-8956-c7ca8bba623e', 'route': ['p1', 'e8', 'i4', 'x12', 'p3', 'c3']}
1769394371.7911432,SENT,fb9266d0-0b56-45a3-8675-83fddaa6e828,7cd43f43-02f3-45f7-827c-2291ddfe0b22,c3,c1,3360,?,p3,
1769394371.7912433,CREATED,3b8338ee-8507-41a1-b5b9-65ba220a5aff,8813f3d3-73b1-4741-9dc1-14946f625e0c,c3,c1,27,?,?,surb={'id': '1265a412-ff3e-4728-8956-c7ca8bba623e', 'route': ['p1', 'e8', 'i4', 'x12', 'p3', 'c3']}
1769394371.8408494,SENT,8f979047-2f9b-4336-a3c6-049dd202bdef,5c7e5a25-fe57-4d66-ac01-34b8324e841b,c3,c1,3384,?,p3,
1769394371.8409529,CREATED,55316015-0278-49ef-a3f7-d8284e6eeec7,86189160-6ddb-4e18-a7d4-e41b98d87d9e,c3,c1,26,?,?,surb={'id': 'd2b12a5a-166a-4137-986a-4daf6de3f94e', 'route': ['p1', 'e8', 'i9', 'x5', 'p3', 'c3']}
1769394371.8533204,SENT,d10240a2-a7a6-43be-beb9-7489003c7b13,5605c6c3-af5c-4b58-8623-38c54348a6f9,c3,c1,3366,?,p3,
1769394371.8534374,CREATED,68628aae-a7d5-44cb-8a73-08aad55e785e,86189160-6ddb-4e18-a7d4-e41b98d87d9e,c3,c1,26,?,?,surb={'id': 'd2b12a5a-166a-4137-986a-4daf6de3f94e', 'route': ['p1', 'e8', 'i9', 'x5', 'p3', 'c3']}
1769394371.8849251,RECEIVED,c40f5ac3-fcd1-41d6-951f-77e135e9cb81,cf7f2710-3da6-4403-83d9-7f2da9cd4193,c1,c3,27,p3,?,surb={'id': 'd1062a7d-8ece-4800-bb77-4787642cbf63', 'route': ['p3', 'e1', 'i4', 'x2', 'p1', 'c1']}
1769394371.8949478,RECEIVED,18972354-e064-4d7f-a5ee-e5efadc6a84b,6ef896d8-b39a-4355-8700-95995ff622d6,c1,c3,26,p3,?,surb={'id': '2dfbaae5-a049-40aa-ae23-5acb488e9fdb', 'route': ['p3', 'e12', 'i3', 'x12', 'p1', 'c1']}
1769394372.2121027,SENT,b5ed1147-5bde-49e3-aa43-dcf6ce5b71a2,5a5348ad-8d28-4d85-9130-02da1d096f7a,c3,c1,3389,?,p3,
1769394372.212209,CREATED,870796d3-1d33-4821-863d-86cedd135168,02785a59-8795-4c01-b369-01786dff440c,c3,c1,27,?,?,surb={'id': '88b40e14-e651-4e4a-90c3-baf02f7ff0e0', 'route': ['p1', 'e2', 'i12', 'x10', 'p3', 'c3']}
1769394372.2333,RECEIVED,bcb4f026-1d3d-46bb-ac54-a3c4e203dd1e,033c0aa5-ba69-42f5-9188-38d1b733d0a1,c1,c3,26,p3,?,surb={'id': '42485726-7f75-4c24-a465-cd5fcf78a9d2', 'route': ['p3', 'e11', 'i3', 'x3', 'p1', 'c1']}
1769394372.2733204,RECEIVED,412f5bc9-45fa-416b-b8d2-7666033e2b5a,c84041e9-b919-4136-8f80-3c01aadef55e,c1,c3,26,p3,?,surb={'id': '0382261a-1290-4900-8947-e0de26187ce0', 'route': ['p3', 'e7', 'i10', 'x6', 'p1', 'c1']}
1769394372.760097,SENT,82bed008-22b2-415f-a03a-fdf92b327c80,a03874fb-ac70-4dd7-bc80-44b501723e82,c3,c1,3391,?,p3,
1769394372.7602365,CREATED,cb424b6d-3ca9-4626-b22b-33273556d77b,02785a59-8795-4c01-b369-01786dff440c,c3,c1,27,?,?,surb={'id': '88b40e14-e651-4e4a-90c3-baf02f7ff0e0', 'route': ['p1', 'e2', 'i12', 'x10', 'p3', 'c3']}
1769394372.7833204,RECEIVED,042e186b-da7d-4120-a23c-d5593721794a,d768782d-2cd3-4e4c-b6a5-c9fabfae9012,c1,c3,27,p3,?,surb={'id': 'ab18defe-3141-4d73-a9f7-52d7ff19d67d', 'route': ['p3', 'e12', 'i6', 'x1', 'p1', 'c1']}
1769394372.7845812,SENT,6447c8f6-ebb7-4f09-afbc-63a0e240b817,ab61f579-1f4e-473c-97a3-9d819fccdce9,c3,c1,3366,?,p3,
1769394372.7846494,CREATED,e9fb5e9c-2ba1-4eee-ba47-7c739b1eff2e,0dd58ce1-9fc3-4821-85ef-ae72a0509aca,c3,c1,27,?,?,surb={'id': 'e6c7f64c-15f6-4763-9830-b7a855102ac0', 'route': ['p1', 'e5', 'i8', 'x3', 'p3', 'c3']}
1769394372.9032166,RECEIVED,cc33629c-467d-40a7-807b-9c44cc9a3bb1,cf7f2710-3da6-4403-83d9-7f2da9cd4193,c1,c3,27,p3,?,surb={'id': 'd1062a7d-8ece-4800-bb77-4787642cbf63', 'route': ['p3', 'e1', 'i4', 'x2', 'p1', 'c1']}
1769394372.986174,SENT,a3947f3f-32c8-4418-83b9-6a09b7ff85e9,55dc5ccf-04ac-43ba-8ea3-03c14ef93f1d,c3,c1,3359,?,p3,
1769394372.9863248,CREATED,78cd202a-36a7-427e-9217-43a797114b20,0dd58ce1-9fc3-4821-85ef-ae72a0509aca,c3,c1,27,?,?,surb={'id': 'e6c7f64c-15f6-4763-9830-b7a855102ac0', 'route': ['p1', 'e5', 'i8', 'x3', 'p3', 'c3']}
1769394373.0087998,RECEIVED,8b781f59-7e7e-43ee-8f13-c3091e9dc372,c84041e9-b919-4136-8f80-3c01aadef55e,c1,c3,26,p3,?,surb={'id': '0382261a-1290-4900-8947-e0de26187ce0', 'route': ['p3', 'e7', 'i10', 'x6', 'p1', 'c1']}
1769394373.1899965,RECEIVED,608b8a8d-3205-4aed-9fb2-42365806d6d5,39aa7817-8adb-470b-b821-910c1ca6d654,c1,c3,27,p3,?,surb={'id': 'b617679b-ecf7-43ca-a248-fac2df5c003e', 'route': ['p3', 'e11', 'i8', 'x2', 'p1', 'c1']}
1769394373.2412975,RECEIVED,55976474-f42b-456a-a663-6920d43ed588,ec26bb7a-5d8e-40df-8dfc-544f76e672bc,c1,c3,27,p3,?,surb={'id': 'd14124b0-1c3d-44ec-b5e2-86d7e35e8e48', 'route': ['p3', 'e1', 'i1', 'x7', 'p1', 'c1']}
1769394373.3657591,SENT,e370e1ae-ad13-494b-9410-4e12064460bc,b2d3a704-19dd-412f-bc12-6ad5dc0da3da,c3,c1,3360,?,p3,
1769394373.3659282,CREATED,156dc8f4-62f2-4f06-b574-596a7556f4fe,14a4d3b8-13da-429b-9dae-e114a29a678a,c3,c1,27,?,?,surb={'id': '2a671133-0c09-4687-be50-88a2f9ef7353', 'route': ['p1', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769394373.6730306,RECEIVED,1976e739-bf08-4191-b4e7-582a61f447d3,ec26bb7a-5d8e-40df-8dfc-544f76e672bc,c1,c3,27,p3,?,surb={'id': 'd14124b0-1c3d-44ec-b5e2-86d7e35e8e48', 'route': ['p3', 'e1', 'i1', 'x7', 'p1', 'c1']}
1769394374.076612,RECEIVED,f3bbc1c8-ee9a-4c04-998e-2732caa60c25,a0e6bd09-2435-47e8-82f7-9ef8a3ac30e2,c1,c3,27,p3,?,surb={'id': '1e552f3d-27c4-48ca-81cb-fcfbe2e44aa3', 'route': ['p3', 'e12', 'i10', 'x12', 'p1', 'c1']}
1769394374.5411494,SENT,79feabdb-9d2e-4bd2-8bb7-7bfbdf428de2,85ef275d-c489-4da4-b3ea-7c3680f7bac4,c3,c1,3379,?,p3,
1769394374.5412998,CREATED,d89ebfda-9cea-4d86-b604-18aa6a741edb,14a4d3b8-13da-429b-9dae-e114a29a678a,c3,c1,27,?,?,surb={'id': '2a671133-0c09-4687-be50-88a2f9ef7353', 'route': ['p1', 'e4', 'i9', 'x1', 'p3', 'c3']}
1769394374.6095586,SENT,c007fdc7-1996-4c0d-8ac8-fe011f02c6ea,20531a24-471f-450e-a093-ea25101774b8,c3,c1,3395,?,p3,
1769394374.6098757,CREATED,f7cfc921-41dd-4a53-b7f7-410b212b88b7,a3449dc8-94f2-4fc7-a155-80ee62b25ec7,c3,c1,27,?,?,surb={'id': '5d87c97c-c58c-4011-b50e-9e1f181dfeb0', 'route': ['p1', 'e2', 'i10', 'x6', 'p3', 'c3']}
1769394375.66296,RECEIVED,8808640d-278c-48e1-a152-bdfad2d95e52,3b6bae7a-9c6f-459c-ba9b-141412729f60,c1,c3,27,p3,?,surb={'id': 'f9bd9594-2069-4dec-ab85-c898a987f309', 'route': ['p3', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769394375.7994468,RECEIVED,197a7180-e383-4a1c-a099-63f97d743bd8,f13c6c8b-dc83-4827-aede-6e38ef05a719,c1,c3,27,p3,?,surb={'id': 'fe8fe315-1cfe-4d32-a2e8-9d40c4b114de', 'route': ['p3', 'e10', 'i2', 'x7', 'p1', 'c1']}
1769394375.9293911,SENT,66af90cd-f152-4015-993f-9222aec4f0aa,099aca54-ab00-4828-afd1-bdc5e81e0f02,c3,c1,3392,?,p3,
1769394375.9295573,CREATED,eeea2dc1-00d4-4757-affa-7d22f9f29ed8,a3449dc8-94f2-4fc7-a155-80ee62b25ec7,c3,c1,27,?,?,surb={'id': '5d87c97c-c58c-4011-b50e-9e1f181dfeb0', 'route': ['p1', 'e2', 'i10', 'x6', 'p3', 'c3']}
1769394376.6374612,SENT,79c736b3-782a-4daf-a744-53ee05e2bd92,4e72e482-9e94-4fc7-b16b-99abd2311760,c3,c1,3406,?,p3,
1769394376.6376216,CREATED,c00a3bc3-0bc8-4487-9948-a58c522f9950,fa348951-ccf8-49e4-a734-f625aab87ef0,c3,c1,26,?,?,surb={'id': 'ee899f29-b6e0-4721-a449-8d0b5adc838a', 'route': ['p1', 'e9', 'i4', 'x10', 'p3', 'c3']}
1769394376.69354,RECEIVED,8ac17f6e-d96c-4614-86aa-4d8ca30ab278,b063b826-8f3b-4eb5-88cd-6bd1ba301d5f,c1,c3,25,p3,?,surb={'id': '39195716-cb52-496e-b874-e6c9a977f5b6', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769394376.7130156,RECEIVED,b4410195-9467-4e3a-8660-a72ceec78793,3b6bae7a-9c6f-459c-ba9b-141412729f60,c1,c3,27,p3,?,surb={'id': 'f9bd9594-2069-4dec-ab85-c898a987f309', 'route': ['p3', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769394376.830315,SENT,2a642433-7813-42aa-8fc1-b6780ab69d21,6cb2709b-8944-4a5c-898c-8eef1e3732bf,c3,c1,3364,?,p3,
1769394376.8304746,CREATED,c3f75b62-b509-407e-b5d4-bde750a53aa3,fa348951-ccf8-49e4-a734-f625aab87ef0,c3,c1,26,?,?,surb={'id': 'ee899f29-b6e0-4721-a449-8d0b5adc838a', 'route': ['p1', 'e9', 'i4', 'x10', 'p3', 'c3']}
1769394376.8408473,RECEIVED,d4c77f11-bb7c-415b-a23c-62e5a49a0308,58b3b7c8-821d-4e05-89ea-7687b3c70231,c1,c3,27,p3,?,surb={'id': '62fe8bed-ab63-4d61-acdb-91d3f7309e65', 'route': ['p3', 'e9', 'i5', 'x6', 'p1', 'c1']}
1769394376.865937,RECEIVED,b8b39585-fb59-4f4f-96fb-f0033bbb3c1f,b063b826-8f3b-4eb5-88cd-6bd1ba301d5f,c1,c3,25,p3,?,surb={'id': '39195716-cb52-496e-b874-e6c9a977f5b6', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769394377.1755152,RECEIVED,f9ccadb7-91b2-418b-816d-903e3d5ae081,673910c7-d9f0-4247-96cc-e75c71d8e899,c1,c3,26,p3,?,surb={'id': '9957df09-b9b6-432d-b3ee-ac3537ed55aa', 'route': ['p3', 'e12', 'i2', 'x6', 'p1', 'c1']}
1769394377.1841583,RECEIVED,bd48342b-3214-47cc-b82e-8f5f97802ce9,42a8dd54-6a1a-4316-a72f-f5ed9be36d1b,c1,c3,27,p3,?,surb={'id': '639ed21e-3ffd-469a-a9c1-232d59e8a8dd', 'route': ['p3', 'e1', 'i1', 'x7', 'p1', 'c1']}
1769394377.292501,SENT,53b76d56-99a8-4310-b4de-d93b4e578e21,5ac6af11-0d72-4fe5-8ff2-50c8360680b1,c3,c1,3388,?,p3,
1769394377.292652,CREATED,17ddaa07-9bc9-496a-9fd0-21f5f719d00b,ad1ae1da-8fc5-4e2a-a6a0-5b014ffceecc,c3,c1,27,?,?,surb={'id': '36c966e8-7575-4fc4-9b61-ce5133e46ba5', 'route': ['p1', 'e12', 'i4', 'x11', 'p3', 'c3']}
1769394377.6794875,SENT,f02beac2-87cb-4c01-90c5-a58e98783a4f,35f70dbc-6a54-4523-9287-85630e7c3ad9,c3,c1,3395,?,p3,
1769394377.6796339,CREATED,8add3d1a-927b-4ed0-b33e-b6bd89d687d4,ad1ae1da-8fc5-4e2a-a6a0-5b014ffceecc,c3,c1,27,?,?,surb={'id': '36c966e8-7575-4fc4-9b61-ce5133e46ba5', 'route': ['p1', 'e12', 'i4', 'x11', 'p3', 'c3']}
1769394377.936969,SENT,49df9408-281e-4998-9f14-827e8bb82de2,8f07a13a-094a-4c53-b689-d6013b1e13c4,c3,c1,3372,?,p3,
1769394377.937044,CREATED,fcd5f158-1f06-4f44-93c3-4223f6d5178d,c8d18df9-04b2-4a7d-94c7-11bc5e4c9f77,c3,c1,27,?,?,surb={'id': '26ab7e76-05ae-47b8-a967-11a43d607842', 'route': ['p1', 'e3', 'i1', 'x6', 'p3', 'c3']}
1769394378.0782795,RECEIVED,ac7e463a-c6d6-4d4a-ae53-734c22d91f53,f40fefb1-9121-4b06-aced-7f23b102c0d1,c1,c3,27,p3,?,surb={'id': '7d97bac4-8fdf-44df-970e-8ccbac41abb0', 'route': ['p3', 'e4', 'i12', 'x9', 'p1', 'c1']}
1769394378.1575146,RECEIVED,7384b723-dc93-453b-9b6c-94816c9153cb,76cf1621-40d1-4fc3-82d3-0c23b1e253bf,c1,c3,27,p3,?,surb={'id': 'f7d1b31d-83d8-4438-9b83-667e08aa196d', 'route': ['p3', 'e2', 'i8', 'x2', 'p1', 'c1']}
1769394378.1704257,SENT,584e9cda-b197-446f-bda9-22126b8d8761,2a1a2aec-3a45-4d2f-87c7-16d5a75b3eb2,c3,c1,3359,?,p3,
1769394378.170578,CREATED,5ee146c0-698f-438f-87e3-2b3d716f1f49,c8d18df9-04b2-4a7d-94c7-11bc5e4c9f77,c3,c1,27,?,?,surb={'id': '26ab7e76-05ae-47b8-a967-11a43d607842', 'route': ['p1', 'e3', 'i1', 'x6', 'p3', 'c3']}
1769394378.214316,SENT,7937e7e8-0c9d-415f-9d82-0f25cf195f15,17c3ab22-e69d-4d81-b05a-3c5a3673ad8f,c3,c1,3363,?,p3,
1769394378.214392,CREATED,3e03ac7f-48e1-4760-9cf2-23edb28194c2,79a1337a-c938-4788-93ea-321e8d661d90,c3,c1,27,?,?,surb={'id': '33b7c38e-d0aa-4652-9728-debf7640b5b5', 'route': ['p1', 'e6', 'i4', 'x6', 'p3', 'c3']}
1769394378.6968114,SENT,5823a828-6875-4068-8e24-838ce37f3142,aad127d8-76f2-4d00-b582-75e109c192db,c3,c1,3361,?,p3,
