timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480891.5530965,SENT,766edbda-ebe9-4469-a258-733f347a1333,fac1ab66-1bb0-44b3-bdff-bb092f86a7d7,c3,DROP,2015,?,p3,
1769480891.5532393,CREATED,e60a0c3e-6578-42b7-8838-63332b3c73d8,3cfe71a5-67f5-445b-94b6-6055366c3897,c3,DROP,27,?,?,
1769480892.223469,SENT,0cb4bf37-ef58-443e-a446-9c579ccaa3e7,58ecda16-c33a-4d6e-908a-e0db07a10a43,c3,c2,3395,?,p3,
1769480892.2236214,CREATED,6edf91b3-7552-4aba-aea3-ce4d0956803d,5ad70ec9-d3ad-4562-a1f4-79ab27642b4e,c3,c2,27,?,?,surb={'id': '190bc3da-4253-4777-8634-10a001358446', 'route': ['p2', 'e3', 'i11', 'x2', 'p3', 'c3']}
1769481317.8900392,RECEIVED,1c71d817-c493-44c6-aa2c-34ca8b21179d,7873bb68-9039-41a8-bbc9-b07d3193a426,c2,c3,27,p3,?,surb={'id': '68ea107b-e771-4513-8c51-6ee0995a691d', 'route': ['p3', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769481318.101293,SENT,321468f8-0b48-4151-932e-8dcb672a6197,f2bf2bb2-d959-459e-bc4a-065e6f6aa246,c3,c2,3400,?,p3,
1769481318.1014254,CREATED,8f3afe3c-a7b1-44fc-bf83-44a3175a0dbd,2051d195-ef6e-409c-a82b-952f77aebb46,c3,c2,26,?,?,surb={'id': '9f0edcc0-8527-48d3-a1b1-a59978d56c19', 'route': ['p2', 'e12', 'i10', 'x7', 'p3', 'c3']}
1769481318.327334,RECEIVED,10402bd1-8d71-4c6f-a794-3b378df2932d,45b15a0a-847a-4fe1-8a04-00d610e9136d,c2,c3,27,p3,?,surb={'id': 'a49dd0b1-0405-4ee8-9b51-2b429e1867e2', 'route': ['p3', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769481318.452663,SENT,80c67277-faa7-447d-a56f-a88be51140f2,53a3b4fc-6068-4310-8897-7f9da5092553,c3,c2,3361,?,p3,
1769481318.4528112,CREATED,fa443807-cc0f-462d-8b86-d1381366edf6,21e72079-e436-4880-accb-e0340fcd8a2b,c3,c2,27,?,?,surb={'id': '872970c0-a519-4130-9144-ce4394ad4ca0', 'route': ['p2', 'e1', 'i5', 'x3', 'p3', 'c3']}
1769481318.490989,RECEIVED,040e57ae-df03-468f-9510-cf3f388be5a2,4e39279c-c171-4691-9482-08c33473015d,c2,c3,26,p3,?,surb={'id': '9a356881-5b41-41e8-8118-fec4107071c8', 'route': ['p3', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769481318.5958366,SENT,ca52a588-3473-43da-9a76-7e7be0176dd6,32a7fa73-3c20-405d-b2fa-ae730c6ef5cd,c3,c2,3396,?,p3,
1769481318.5959291,CREATED,5d7753ea-978c-4c25-886f-8a811993edd2,8bbf3a59-f4da-46ba-8888-29cccca91d47,c3,c2,27,?,?,surb={'id': 'f7c685e8-857d-4014-888a-20ad5322381c', 'route': ['p2', 'e3', 'i8', 'x10', 'p3', 'c3']}
1769481319.066198,RECEIVED,94edf45c-3f77-4578-9f74-7a4a3924e258,c2c197d5-f282-426d-b5cb-4205009edaac,c2,c3,27,p3,?,surb={'id': '7e3e0ea0-989b-46e5-bcc3-b84070564a50', 'route': ['p3', 'e7', 'i8', 'x2', 'p2', 'c2']}
1769481319.2297316,SENT,7aba6b60-8c37-4f74-8098-40a74e41c394,7a6e05cb-5b61-4aaa-a54b-932c1d1c08d0,c3,c2,3388,?,p3,
1769481319.2298808,CREATED,f44afb97-bfd6-4930-9617-0a98d7a00eed,017c1ad7-fdc7-4d2a-9cb2-d29ec798a62a,c3,c2,27,?,?,surb={'id': 'afc8c5e8-f935-4dc2-a24a-1de505a30ecb', 'route': ['p2', 'e3', 'i5', 'x2', 'p3', 'c3']}
1769481319.6138122,SENT,d9327ad1-db2e-47ec-ad84-850df44ccd65,4340d0a3-e625-43f0-a869-c41aa8905143,c3,c2,3393,?,p3,
1769481319.6139023,CREATED,2cf9f9c1-4774-4af5-a3bf-7b4d5142c9c4,ea4b4298-4c4c-40c3-9b38-fcbeb53f2c1e,c3,c2,27,?,?,surb={'id': 'f9f5d014-98fb-411c-aec6-0ff108a4cd8d', 'route': ['p2', 'e11', 'i11', 'x6', 'p3', 'c3']}
1769481319.8807044,RECEIVED,251dbe36-6b95-4104-a75e-d12396c6c748,3d6d7fd3-5e4c-4c08-9ef3-650f12aa75e1,c2,c3,25,p3,?,surb={'id': '4f534e7e-8468-4199-9856-85f4713f0a88', 'route': ['p3', 'e4', 'i11', 'x6', 'p2', 'c2']}
1769481320.0665212,SENT,4d5e6a97-576f-4fe8-b080-2cb87cbce34f,e2616e7f-06bc-448a-9f40-230c75314249,c3,c2,3407,?,p3,
1769481320.0665982,CREATED,e768b78f-d6b0-4ea8-86c8-a9bfa23c5ae0,753c683b-64ec-4742-9c69-8ee71ae145b1,c3,c2,27,?,?,surb={'id': '1c8fcd32-043f-479b-b79d-17dee7420076', 'route': ['p2', 'e12', 'i4', 'x7', 'p3', 'c3']}
1769481320.5514343,SENT,485fb9ca-7c0c-43c7-94ba-ee3e83593049,dc8ec413-02e1-4a1f-9826-9d13da44d09a,c3,c2,3367,?,p3,
1769481320.5516148,CREATED,9b551258-3fb7-476b-8f0a-9aba0ce3a2e8,e00dcf68-1462-43fa-8444-98644d4d864d,c3,c2,27,?,?,surb={'id': '1c269a32-0779-4b21-b57f-f54c924c17e0', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769481320.782283,SENT,869b8b1b-0659-4f3d-9c48-c10b489914e1,141a4ac3-fe7c-4db4-8ee6-6befe4f3d364,c3,c2,3368,?,p3,
1769481320.782501,CREATED,bfe5517d-de6b-4173-a998-48bd027aaaa2,960ca871-bb96-46d6-a5ed-08d741dee5f5,c3,c2,27,?,?,surb={'id': '5453e541-cc7a-4699-87eb-35e988b8d3b4', 'route': ['p2', 'e1', 'i8', 'x5', 'p3', 'c3']}
1769481320.8456886,SENT,2a19e065-c526-4672-9683-54d2c2acebe2,746f63fc-bdf6-488e-8f6b-d5dfa4543668,c3,c2,3361,?,p3,
1769481320.8458393,CREATED,819c6d7c-e9fa-494e-9f8e-da2a189b5095,da89daf3-a486-42e0-a1c4-6247652fbfae,c3,c2,26,?,?,surb={'id': '39e9947b-e9f9-4f7d-aa6c-ca6806e3ce7c', 'route': ['p2', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769481321.0978553,SENT,ea9c9de0-13cc-41f1-bac4-81384e13289d,47d3fdb5-6555-4a89-9773-ad3f640594d5,c3,c2,3381,?,p3,
1769481321.0979419,CREATED,cd88aa86-5c99-4d56-b7e8-6d467419b1f0,a9b19dca-cbbc-491b-88ba-ee6e700b8b50,c3,c2,27,?,?,surb={'id': '3b6cc86f-fbca-4145-8b16-594b4150a2aa', 'route': ['p2', 'e4', 'i2', 'x9', 'p3', 'c3']}
1769481321.1312478,RECEIVED,3076637c-8dcc-4ea8-b7d6-07322a862e2b,934558d2-670b-4460-8ddc-84601185821b,c2,c3,27,p3,?,surb={'id': '15aa8412-6ab0-41af-9fcf-f1051446785e', 'route': ['p3', 'e2', 'i2', 'x8', 'p2', 'c2']}
1769481321.26538,SENT,b6559f97-b161-4571-90c8-c68c5263c7a5,8fbc7414-bf5c-4ee1-8884-ed37fa3638f3,c3,c2,3383,?,p3,
1769481321.2656968,CREATED,5375ef8e-1961-46fb-a65f-3c0bcf40ca28,881ac4fb-b402-4954-b168-0f8f9b1a3186,c3,c2,26,?,?,surb={'id': 'cca4e74a-e770-4cf3-ad1d-8151e01a0fb6', 'route': ['p2', 'e2', 'i9', 'x2', 'p3', 'c3']}
1769481321.6375751,RECEIVED,3ca222dc-6e70-4d63-a247-0371cda6c3c3,5e688f54-8c53-48f6-a2c2-f1eddc8b7b66,c2,c3,27,p3,?,surb={'id': '610875c7-8ace-4c20-9c40-54a4c5a8460e', 'route': ['p3', 'e10', 'i11', 'x11', 'p2', 'c2']}
1769481321.839693,RECEIVED,ee486e68-5085-49da-95d3-f20e840dfb6f,84a9199b-7a23-433b-a433-737a6a293263,c2,c3,27,p3,?,surb={'id': '6b68c091-6233-4b5f-9b5f-7f326c0cc63b', 'route': ['p3', 'e10', 'i12', 'x4', 'p2', 'c2']}
1769481322.0828223,SENT,ea7d81ca-db3d-448e-b57a-3fb656075319,bcc57b6d-091a-455e-b16c-3cd168af02ad,c3,c2,3359,?,p3,
1769481322.082976,CREATED,2c8b3178-561c-4116-9a23-bd295b0e9902,3c9f5ec7-6c26-4506-bc9a-4c4a82d4749d,c3,c2,27,?,?,surb={'id': '8065877a-63c8-46c1-be08-86b559b9bfaf', 'route': ['p2', 'e8', 'i12', 'x6', 'p3', 'c3']}
1769481322.136518,RECEIVED,e4a2f567-6b22-49f9-a9d6-202410c87cc4,02006d8e-d103-466b-ae77-7a6f2557bba2,c2,c3,27,p3,?,surb={'id': '2f536bdc-a561-4842-8e70-baaa0ab7b8e1', 'route': ['p3', 'e11', 'i6', 'x12', 'p2', 'c2']}
1769481322.3205717,SENT,7b7b2349-befe-40e9-9a5c-4ff29432a383,ad3bf806-7774-4fd3-8c2e-fd8dfe88fdc8,c3,c2,3399,?,p3,
1769481322.3206747,CREATED,ed6761f2-11ce-46a2-92c0-5456eedbcef7,16467804-09ca-4f35-aceb-4cfd1426bc85,c3,c2,27,?,?,surb={'id': 'fb92eb1e-cc3e-42f8-84b8-45aa00f45fea', 'route': ['p2', 'e3', 'i12', 'x10', 'p3', 'c3']}
1769481322.7294734,RECEIVED,4c532247-4986-43d8-813e-7b48fed1d37e,df75e7c7-27be-4e4b-b190-4da768a8387d,c2,c3,27,p3,?,surb={'id': '9622119b-d7ac-4d9e-969b-bab967473b17', 'route': ['p3', 'e1', 'i5', 'x1', 'p2', 'c2']}
1769481322.7533314,RECEIVED,6e85e601-8738-4005-9854-72a114e22681,391fb3c7-8d41-4cc6-a6dd-6fb241cc1889,c2,c3,27,p3,?,surb={'id': '6641c7e3-fd40-4d93-a369-f0c0c28161ea', 'route': ['p3', 'e1', 'i5', 'x7', 'p2', 'c2']}
1769481322.772097,SENT,0f41103b-1de3-47e7-a1ef-cdbc841dd4c8,7a83f395-edd1-4d3e-88af-02ca16f3e4b2,c3,c2,3360,?,p3,
1769481322.7722616,CREATED,c017d895-7d71-40db-961d-b9e00b01f213,89ca0d48-72df-4ae0-8fc5-f1729866d97f,c3,c2,26,?,?,surb={'id': 'b23669cb-9082-4a31-9ab2-62b7c4ba82a9', 'route': ['p2', 'e2', 'i8', 'x4', 'p3', 'c3']}
1769481322.824706,RECEIVED,5cf1d9e6-de15-4ab4-b41f-5e4df3d2915b,dbc69647-9d8e-4d83-8ad6-9e0a00b4d5a5,c2,c3,27,p3,?,surb={'id': '0d402609-3e65-4d74-a7df-508e01e83615', 'route': ['p3', 'e2', 'i11', 'x10', 'p2', 'c2']}
1769481322.8259156,SENT,f4a81b64-469c-4eb7-acfd-f8a6e4bf09bd,a508daba-d01f-47ee-9d95-a63652b1a067,c3,c2,3376,?,p3,
1769481322.8260105,CREATED,63db84ad-827d-4570-b206-56aabd937151,0e3768b3-a7d1-4bb4-bf84-088361fe97b0,c3,c2,27,?,?,surb={'id': '66740503-09a5-44e8-a60a-5840ffbf219c', 'route': ['p2', 'e5', 'i2', 'x9', 'p3', 'c3']}
1769481323.1213067,RECEIVED,0042b7f8-0cc9-4bec-a98f-fefc86a27226,d9d7100f-09a2-44e9-992b-80baf012d10d,c2,c3,27,p3,?,surb={'id': 'de7dcdce-ce59-4f97-8a35-ef2cc16fb529', 'route': ['p3', 'e3', 'i12', 'x12', 'p2', 'c2']}
1769481323.7463307,SENT,c461f130-b8af-407d-b73f-7c5446362340,68ad1ef3-decd-4a2f-9430-cefc4f9fe7f2,c3,c2,3359,?,p3,
1769481323.7464516,CREATED,8095d8a9-aba8-438b-a590-2ded2c47c1bb,61aa531d-d446-4705-9a58-93cb77728ebb,c3,c2,27,?,?,surb={'id': '55c25b4c-abc2-4570-828c-5f36a239a93a', 'route': ['p2', 'e7', 'i7', 'x2', 'p3', 'c3']}
1769481323.8135564,RECEIVED,639ec2d6-0b63-4f5e-b45e-ed7b66648892,6feb7f13-22c3-4001-b10b-60a53e794ba1,c2,c3,26,p3,?,surb={'id': 'ddca7b50-ccad-4ea5-bb26-60eaf3036ce9', 'route': ['p3', 'e3', 'i2', 'x11', 'p2', 'c2']}
1769481324.0458467,RECEIVED,429eb976-5136-4b33-9a8d-3229445e45a6,b30f3ceb-c3db-4ea4-8531-39f9ef03dd22,c2,c3,27,p3,?,surb={'id': '20ec7be8-fef6-4c79-b7a0-884dba2aca13', 'route': ['p3', 'e5', 'i9', 'x9', 'p2', 'c2']}
1769481324.107025,RECEIVED,07ec4d03-f767-4a95-a984-d734dc826129,47f05edf-9e5f-4b9c-b2ff-a6f58ba54ada,c2,c3,27,p3,?,surb={'id': '455923c5-a510-41fe-8c1e-33f78cb9f144', 'route': ['p3', 'e12', 'i8', 'x12', 'p2', 'c2']}
1769481324.260568,SENT,122e3010-a5ff-43b4-9ace-0fa4cccac3e6,58cc84dd-b6e9-4b26-867d-e886a6890213,c3,c2,3361,?,p3,
1769481324.260718,CREATED,809d8a1b-33ab-4b8f-841b-d0af245e4058,dc528de6-2ae7-4cf0-8e86-954dab21396e,c3,c2,26,?,?,surb={'id': '04eb105d-8182-46b8-a2e6-052a1178c53b', 'route': ['p2', 'e6', 'i12', 'x5', 'p3', 'c3']}
1769481324.3672113,RECEIVED,8e4702f1-a954-46fa-97b3-50937f8a051a,7acd27f2-d01d-49f7-a17f-a8926a7db532,c2,c3,27,p3,?,surb={'id': '32f9cfdb-677d-45a3-ad9d-983a01979c07', 'route': ['p3', 'e9', 'i5', 'x10', 'p2', 'c2']}
1769481324.4291325,RECEIVED,8546174b-4028-40aa-8ca1-29f301e890d2,58634a55-ce2b-4b81-9c36-7e4a099040f6,c2,c3,27,p3,?,surb={'id': 'cf2a6fc8-6299-4d78-af2f-667cb14fd78b', 'route': ['p3', 'e3', 'i9', 'x5', 'p2', 'c2']}
1769481324.4550385,RECEIVED,d474320d-6e6e-46b8-ab64-f17875eab843,804e647e-57ba-41d8-a99d-2625c3d6b198,c2,c3,26,p3,?,surb={'id': 'd537666f-da16-4c81-b156-db11de6ef435', 'route': ['p3', 'e7', 'i4', 'x4', 'p2', 'c2']}
1769481324.4925156,RECEIVED,cec7ba70-1c22-4864-ad8c-6eb19c2f2aee,5c476acd-a5b3-49e9-84cc-0bee04fb5a54,c2,c3,27,p3,?,surb={'id': 'd9135246-0861-422b-9491-0c41f1dff3dc', 'route': ['p3', 'e8', 'i10', 'x10', 'p2', 'c2']}
1769481324.540257,SENT,6c08b913-5385-44c0-87a6-2b053fcb3803,cb00da15-deb7-40df-8f23-bea3717b12c9,c3,c2,3393,?,p3,
1769481324.5403144,CREATED,a0722960-474e-4927-b82d-8a06046bcee7,e9cd2c65-e021-416e-8d4c-1ef64d6969b6,c3,c2,27,?,?,surb={'id': '5a1b19ea-bd8f-4907-974c-739e6b95d191', 'route': ['p2', 'e11', 'i7', 'x12', 'p3', 'c3']}
1769481324.594011,SENT,31dc23eb-6ea8-4b11-a913-2020b4a517e5,861963f3-a591-4806-bb7f-c840ff2d1b32,c3,c2,3380,?,p3,
1769481324.5940874,CREATED,28916793-f760-4b7e-8f37-387562b325a1,813e63f2-62a0-42d4-b30b-c133e1559d5c,c3,c2,26,?,?,surb={'id': '61dfc1f8-0725-4600-877f-a11e27311167', 'route': ['p2', 'e12', 'i6', 'x5', 'p3', 'c3']}
1769481324.721043,SENT,cfc6f3e1-85a4-4019-b3ae-c9b407cd8500,f0126c8a-a074-44e4-8bef-59fa3c2c1af7,c3,c2,3377,?,p3,
1769481324.7211215,CREATED,dc4434c1-adfe-4f4c-8199-d21769d85f21,b6177f11-3201-45d9-8559-d0e9707a9444,c3,c2,25,?,?,surb={'id': '454354cc-2ec2-4672-9e50-594668bd495e', 'route': ['p2', 'e5', 'i4', 'x11', 'p3', 'c3']}
1769481324.7837684,RECEIVED,dc057d29-5853-44a0-a88a-51f93540dc31,147d1a29-d9f1-487a-a5c9-416266c425e4,c2,c3,27,p3,?,surb={'id': '43f329be-e45f-4a7c-a20b-cb2c92a78104', 'route': ['p3', 'e12', 'i8', 'x7', 'p2', 'c2']}
1769481324.833908,SENT,ab464318-b422-4476-907e-c7fee127fe58,8c312eb2-9788-4f15-bd44-4b9b2da649d2,c3,c2,3375,?,p3,
1769481324.8341038,CREATED,0e6b8a0a-4db2-469b-a263-946f973b2e8b,96ca3b0e-310a-4788-a943-d63a3438a0e6,c3,c2,27,?,?,surb={'id': '26d25f43-b242-4be8-8573-07904b6c67c8', 'route': ['p2', 'e3', 'i1', 'x12', 'p3', 'c3']}
1769481324.8959084,SENT,2ab23b38-8905-444d-b33a-0ff30812cb82,023471f4-be77-4ae1-85f1-96928d38b42c,c3,c2,3375,?,p3,
1769481324.8961668,CREATED,53b6f81b-78da-4149-b429-78c3d02d5644,3e0e5a44-449c-4802-a1d8-6185629e1d99,c3,c2,27,?,?,surb={'id': 'd9c0eed6-e85b-4f63-808e-29bd7c6aa011', 'route': ['p2', 'e11', 'i6', 'x5', 'p3', 'c3']}
1769481325.1156719,SENT,d3292b89-5871-427a-9505-732b99f6f075,2e157b7d-c753-4bab-a00f-0e73329614b2,c3,c2,3379,?,p3,
1769481325.1158197,CREATED,f30c0bfe-d650-4eeb-91e9-2156593d69fb,964d9f90-ce52-4d8b-b156-f6699324201f,c3,c2,27,?,?,surb={'id': '89208fb1-736a-4f63-9e9c-0b10d994392a', 'route': ['p2', 'e9', 'i10', 'x2', 'p3', 'c3']}
1769481325.1510036,SENT,f1bfaa28-a6d1-47ed-bc1c-7a1153784baa,b55eaafd-b32f-4d42-b542-5213a161e8d2,c3,c2,3376,?,p3,
1769481325.151175,CREATED,a67d8fbb-097a-4989-abe4-4c7e49fb29dd,ed66c12d-959c-48df-9994-821af7845f26,c3,c2,27,?,?,surb={'id': '2f0cd444-2beb-42eb-84ac-fbc68247c578', 'route': ['p2', 'e10', 'i8', 'x2', 'p3', 'c3']}
1769481325.1635597,SENT,e7e7a0be-e398-4032-8bd5-d48680554473,368affad-2f4c-49a4-9c61-744a8875e3f1,c3,c2,3391,?,p3,
1769481325.163707,CREATED,c96138da-e221-488f-96d6-801de02d18e8,a67fba6e-e1b7-4d15-a1dd-c9e47109c1fe,c3,c2,27,?,?,surb={'id': 'f818ca22-a05e-47c0-99bd-3bc3f0ab2b22', 'route': ['p2', 'e1', 'i9', 'x12', 'p3', 'c3']}
1769481325.5457685,SENT,e21d7ead-3f66-4613-ae8b-ed718b9eff92,5a63a1a9-182e-433b-86d9-b7e0e57b2411,c3,c2,3371,?,p3,
1769481325.5458884,CREATED,ffca89d9-0ae9-47e9-b18a-cf22303714cf,b1e58239-a5bc-4317-a654-b76bc1f5ea08,c3,c2,27,?,?,surb={'id': 'cd4136f0-9ac4-4273-8e96-9f628aea9480', 'route': ['p2', 'e7', 'i8', 'x11', 'p3', 'c3']}
1769481325.7711217,RECEIVED,ff610e56-56a2-4666-904a-8201ec32821c,0c2eed38-1265-455a-99b4-7fd6bf30221a,c2,c3,26,p3,?,surb={'id': 'a7b97dc3-5581-4a69-9665-8878ec40ef0f', 'route': ['p3', 'e9', 'i9', 'x2', 'p2', 'c2']}
1769481325.909759,RECEIVED,e0d37c42-7adb-4793-a33e-cf4f371f7f32,f79507f5-6a41-4499-9c88-e16e421744a2,c2,c3,27,p3,?,surb={'id': '4a1c60b8-3309-4190-8086-ad29769ccabc', 'route': ['p3', 'e12', 'i11', 'x11', 'p2', 'c2']}
1769481325.9984262,RECEIVED,98997013-bc9f-4e85-b107-3d3342c0511e,4c1ba149-91a4-4887-81db-4323e5e39676,c2,c3,27,p3,?,surb={'id': 'b6bd2e0d-0023-44b9-9e77-e4beba808950', 'route': ['p3', 'e1', 'i5', 'x9', 'p2', 'c2']}
1769481326.094738,SENT,d5e9cbbf-b586-4bff-9f04-415b2991df0c,1ea00e7a-1e7f-4cd1-b7ba-9b9365b571e3,c3,c2,3384,?,p3,
1769481326.094857,CREATED,49c3a7bc-84e0-4951-84fb-444ec0d38e89,11e621c8-b736-4046-9a11-13add210a656,c3,c2,26,?,?,surb={'id': '37ad2b9f-84ec-4363-a5f5-767bb6167eab', 'route': ['p2', 'e5', 'i6', 'x12', 'p3', 'c3']}
1769481326.097783,RECEIVED,70ecc508-6209-42be-9e33-ce261288790a,7a37d6a9-5998-488c-bb35-751da4968a1d,c2,c3,27,p3,?,surb={'id': 'dfab8be7-154d-45d2-adff-f277db79a622', 'route': ['p3', 'e6', 'i4', 'x8', 'p2', 'c2']}
1769481326.2473793,SENT,6af9c6a5-4ae2-4f30-90db-0a948dcc04ad,db5b06d2-b4e4-4b8b-80bb-ff67f57c0a62,c3,c2,3393,?,p3,
1769481326.2475011,CREATED,6a694d80-3e87-4bb2-aa9f-3a3a120db4c3,daee67db-c69c-4d2f-93c6-7908ee5fa7f7,c3,c2,26,?,?,surb={'id': '8f1381c7-d7c2-4e54-a9c2-3edde1abd0a9', 'route': ['p2', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769481326.7754512,SENT,f98888dd-0272-4851-93dd-e83bc726df0e,402da2d3-be43-4d3f-a619-3b88ca375581,c3,c2,3360,?,p3,
1769481326.7755969,CREATED,6101ab95-0f4a-49b0-ae06-ea52521d0174,377fc5c7-b23f-41e9-b556-8bfc02eb33ab,c3,c2,26,?,?,surb={'id': '8a5ee6fa-d2db-496d-bd18-9120ffd99726', 'route': ['p2', 'e10', 'i7', 'x6', 'p3', 'c3']}
1769481327.069366,SENT,23203a64-5239-43c7-814e-a8217c272d8a,ade7071f-6c66-4cec-882e-98b53c58ef50,c3,c2,3380,?,p3,
1769481327.0695138,CREATED,f227884e-a179-4a1c-afdf-0bbb0644a974,1637b79e-ae7f-48ef-8fe9-e82875850fce,c3,c2,27,?,?,surb={'id': 'ef02b949-d4bc-4f1a-bd20-23ccd262230d', 'route': ['p2', 'e11', 'i2', 'x7', 'p3', 'c3']}
1769481327.3736286,SENT,c6d0822c-40c4-41b1-90e8-598f0baaa332,406e9427-a65a-4044-a95c-dcdb678dbd55,c3,c2,3392,?,p3,
1769481327.373722,CREATED,115d8ef8-7994-4d95-bc02-741610937bcb,514520f4-5012-40b3-8fc7-bfe915f8a54c,c3,c2,27,?,?,surb={'id': '95e997fa-80a8-4bdf-ac80-6e1e79ef0cb3', 'route': ['p2', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769481327.4196258,SENT,e1fbc255-3ed4-4e23-8acf-89ac8ebd09e6,02ce7e98-e361-438a-8101-fe16a687a91c,c3,c2,3388,?,p3,
1769481327.419749,CREATED,61741729-5986-4040-bff6-cb31a2c11f69,a9242c5a-210b-458d-8071-7813234d7525,c3,c2,25,?,?,surb={'id': '3c49fab1-313d-4b0b-94d3-002813d29823', 'route': ['p2', 'e10', 'i6', 'x11', 'p3', 'c3']}
1769481327.6684906,SENT,c19d19c8-c856-4b7d-9258-7c30a53e95eb,1bd9b9d1-1629-42ed-a32d-e4400b2388d6,c3,c2,3389,?,p3,
1769481327.6686094,CREATED,f9b0341a-fe3f-42e2-a6ee-80a2b27e8259,15f2d1ba-5f32-4979-ad59-2f7de0b1b2ba,c3,c2,27,?,?,surb={'id': '016da712-c7ef-4912-9f7c-6baf53de51b1', 'route': ['p2', 'e4', 'i12', 'x10', 'p3', 'c3']}
1769481327.6893606,RECEIVED,6e16224d-0e78-4b90-828d-a931db87ea95,cbe6b7f1-83cd-4ef1-8258-21c9297bc3b8,c2,c3,27,p3,?,surb={'id': 'd41777ee-a4c0-4cb0-8ec2-0646100011be', 'route': ['p3', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769481327.704327,RECEIVED,7e1899d7-997e-4406-8f3b-0d353f18d3f9,3b06a7d9-82c1-4641-b0a4-d7f929fb5d98,c2,c3,27,p3,?,surb={'id': 'ea040d21-1fb5-4c8c-832d-f389673d52e3', 'route': ['p3', 'e11', 'i5', 'x12', 'p2', 'c2']}
1769481327.9959142,SENT,2e1f1b8e-1e23-480d-b277-938d832af0f6,134aaba1-8548-454e-986a-f3d956b146a5,c3,c2,3391,?,p3,
1769481327.9960227,CREATED,6164b3d3-9fe2-4826-9b7b-d24e04a1e85c,e62e4d16-30ac-4fb5-9251-57b781a53a2d,c3,c2,26,?,?,surb={'id': '8450354a-65ad-41e0-a3b5-6171f2b33f9c', 'route': ['p2', 'e4', 'i11', 'x10', 'p3', 'c3']}
1769481328.3010428,RECEIVED,915fa1e2-fa84-47d4-b12e-822eb3ebb5b3,4dd79242-9cb2-4a86-bba5-483e3a7bd6cd,c2,c3,26,p3,?,surb={'id': '2b06281d-5d3f-45c8-be12-cd6ace482c9d', 'route': ['p3', 'e4', 'i6', 'x11', 'p2', 'c2']}
1769481329.1532288,RECEIVED,f988bea2-6da6-4ce8-a3d4-c9c51feeddef,dd4e842f-c621-4ee1-9f18-859327541b52,c2,c3,27,p3,?,surb={'id': '1f7eca02-3cf4-47b2-8899-7a97cf8102e4', 'route': ['p3', 'e11', 'i9', 'x7', 'p2', 'c2']}
1769481329.2478821,RECEIVED,865d44de-61e0-4392-8cca-22460868a1ac,3c54d6b2-7902-428d-9757-2abe9b95e99d,c2,c3,27,p3,?,surb={'id': 'dfd42ea5-285e-4c3c-82ac-a1e8f32fe9fb', 'route': ['p3', 'e9', 'i2', 'x7', 'p2', 'c2']}
1769481329.289966,RECEIVED,389bea03-c3d8-426d-b09a-81e9934a2e7b,d922b3ef-9c8a-45de-b67d-f8b97d71f137,c2,c3,27,p3,?,surb={'id': 'eebaa6fa-1cf2-4ce3-a285-7fbbdbbdb9fc', 'route': ['p3', 'e1', 'i5', 'x7', 'p2', 'c2']}
1769481329.5147862,SENT,1cfd089c-28b6-4df6-a33b-0465bc218d79,972bb739-adc4-4551-a612-3e9815557656,c3,c2,3363,?,p3,
1769481329.5148847,CREATED,eb76c1f0-04a1-41ba-9cbf-16d634f4d72a,8d06c5f8-5192-427e-821a-e583d3f3b7e7,c3,c2,26,?,?,surb={'id': '34f29cfc-c744-4240-8d4f-9b74cad95c56', 'route': ['p2', 'e3', 'i1', 'x7', 'p3', 'c3']}
1769481329.8304868,RECEIVED,81d79b10-c235-48a2-9c88-3507210b347a,26bca149-34fd-4f45-88e8-890c7af749cb,c2,c3,26,p3,?,surb={'id': '20a57af3-5cde-48f2-8fac-81356a23ee9d', 'route': ['p3', 'e10', 'i2', 'x12', 'p2', 'c2']}
1769481329.8827124,RECEIVED,76ef32f0-95a8-42de-bb35-b226cb4c3f27,1b58b69c-3495-41e8-956c-2ef4ad1b2764,c2,c3,27,p3,?,surb={'id': '64072de8-fb85-4d46-b6ab-ca4ca4e8fbdd', 'route': ['p3', 'e5', 'i12', 'x3', 'p2', 'c2']}
1769481329.893297,SENT,225885c8-f3bb-4196-ac13-d6ff32863aef,1ad17242-beb1-4c09-9c3b-ca43562758ed,c3,c2,3366,?,p3,
1769481329.8934746,CREATED,300bb3a7-9e39-4d7e-a85d-100351ea1cb8,e271ecc7-e874-4845-a93f-03e42303aa6a,c3,c2,26,?,?,surb={'id': 'c355e0ce-8942-4e64-94ea-cd147de50528', 'route': ['p2', 'e7', 'i4', 'x12', 'p3', 'c3']}
