timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769740522.6845381,RECEIVED,4b0b46dd-fd0f-4cb7-8655-9e8062385601,3d6b9e4a-6127-4644-9829-9fc78d4f46ba,c1,c2,27,p2,?,surb={'id': 'b506dfce-3495-4a15-9df7-10c7e349fcd8', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c1']}
1769740522.83391,RECEIVED,32c7967f-2e54-4597-a915-1f25cbe36e29,3fa356c6-97ba-4bbe-b702-47dc52176ba9,c3,c2,27,p2,?,surb={'id': '6e4bd471-ddfd-4222-97bb-84c73166161c', 'route': ['p2', 'e12', 'i3', 'x11', 'p3', 'c3']}
1769740522.9818413,RECEIVED,77d4a712-2643-4e7d-a538-20f11c9c6ab1,ca332869-4979-4c27-88ad-bff9c9c4cb65,c1,c2,27,p2,?,surb={'id': 'bdf6ae86-2879-4af7-af6b-f3e2addeeb85', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c1']}
1769740523.0297272,SENT,09924c16-d7f3-4d73-a0a1-7d91a1882d27,1052ee88-c33d-4165-b419-c1368abb2a00,c2,c1,3377,?,p2,
1769740523.029862,CREATED,70a10868-8937-49bd-a8f1-58428b3028d0,b71c84ff-bf61-4b39-8449-cbf79b21495a,c2,c1,27,?,?,surb={'id': 'd4dc1acc-4e92-4c4a-b9c9-9459de0692c9', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c2']}
1769740523.0361564,RECEIVED,d1a53628-9278-4f07-8992-d74aba0cd625,7a45aaf8-a272-4672-b785-e25874ec6cc5,c5,c2,27,p2,?,surb={'id': '3c41358a-9a6e-45b3-960e-b9fe5648927e', 'route': ['p2', 'e8', 'i9', 'x3', 'p2', 'c5']}
1769740523.0436628,RECEIVED,a136ab03-bcdc-41a5-907c-31301b4533d3,e5f0e10b-9e11-4ff1-9a64-0cc562205322,c3,c2,27,p2,?,surb={'id': 'c0e6f697-77d0-4249-9d9b-be849455da46', 'route': ['p2', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769740523.1067739,RECEIVED,6f506277-039c-4134-b8da-186540bd1d29,e5f0e10b-9e11-4ff1-9a64-0cc562205322,c3,c2,27,p2,?,surb={'id': 'c0e6f697-77d0-4249-9d9b-be849455da46', 'route': ['p2', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769740523.149304,RECEIVED,fb216795-c30e-41aa-9841-194dd2dc4983,a6276aa4-7e90-46ed-badf-2553143ace5e,c5,c2,27,p2,?,surb={'id': 'a26de176-cdd7-4ef3-ab7e-c40280cf8d7e', 'route': ['p2', 'e3', 'i1', 'x6', 'p2', 'c5']}
1769740523.1876574,RECEIVED,1f1bea77-dd42-4839-b025-a6ba70406243,2182d946-81ca-4a42-bf5c-e8aa60a60d09,c5,c2,27,p2,?,surb={'id': 'cbb53cad-542d-462b-8bb5-9621bb1db057', 'route': ['p2', 'e6', 'i7', 'x1', 'p2', 'c5']}
1769740523.2111626,RECEIVED,e720bc3e-322b-4410-ac47-948aeb20b9d3,55bd0bce-e2df-47a9-9272-06b415bdc4d2,c4,c2,27,p2,?,surb={'id': '696f6053-38b1-493b-a442-f5010bcc255a', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769740523.2218423,RECEIVED,b6efb27f-105c-4cac-a205-8e8db1497fac,daa77403-95ad-4516-a678-f3599f3e9c7e,c1,c2,27,p2,?,surb={'id': 'd521b4d9-41e1-44b5-a589-ea9b0c31bd11', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769740523.2878625,RECEIVED,1c7cac5d-7a29-433c-a957-2e583a367737,daa77403-95ad-4516-a678-f3599f3e9c7e,c1,c2,27,p2,?,surb={'id': 'd521b4d9-41e1-44b5-a589-ea9b0c31bd11', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769740523.360611,RECEIVED,350550dc-4d98-4e8c-aefa-445865d5013e,f10dde49-8058-427a-8d1d-e790c8fc9a4a,c5,c2,27,p2,?,surb={'id': 'eb3680e2-05c9-4fd8-ae59-a8e60ecb68d9', 'route': ['p2', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769740523.4903016,RECEIVED,ccf10089-e5dd-409e-9946-947ca69fa291,f10dde49-8058-427a-8d1d-e790c8fc9a4a,c5,c2,27,p2,?,surb={'id': 'eb3680e2-05c9-4fd8-ae59-a8e60ecb68d9', 'route': ['p2', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769740523.523963,SENT,a380d72f-94bc-4e5f-ab20-011c9201f7c8,304fc20c-04a1-43ca-b435-b62cf8b62c95,c2,c1,3379,?,p2,
1769740523.5241194,CREATED,6a1afba3-be35-4c6b-ac55-050ecb314aae,b71c84ff-bf61-4b39-8449-cbf79b21495a,c2,c1,27,?,?,surb={'id': 'd4dc1acc-4e92-4c4a-b9c9-9459de0692c9', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c2']}
1769740523.527342,RECEIVED,98260966-4436-42b2-8a9c-c73a27456344,b978001f-b454-40e1-bf4c-b082455aa65f,c4,c2,27,p2,?,surb={'id': '2d9b6476-79d6-44d8-ad97-952f16fe92f0', 'route': ['p2', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769740523.6873531,RECEIVED,c81da103-cc38-47ef-861f-f2cbe9c8530a,69fde6d7-5734-498d-b8a4-b4d5c53c7707,c3,c2,27,p2,?,surb={'id': '6e87c1b7-1c9c-4bff-b880-b194292b3b2f', 'route': ['p2', 'e8', 'i11', 'x10', 'p3', 'c3']}
1769740523.8287401,RECEIVED,70977ef5-0c24-4fb5-84f4-14eb93b5feb8,eb975d0e-432e-4f24-9b13-efc12e8053f1,c3,c2,27,p2,?,surb={'id': '27a12b86-c54f-4caa-bf9c-bf5401e22d1c', 'route': ['p2', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769740523.8468595,RECEIVED,a7308cb4-bc0b-42e4-bcaa-1357d7ec423d,3095458f-dff0-4960-9661-201d55dc1590,c4,c2,26,p2,?,surb={'id': '5e187943-852f-4951-9f83-0c6efb791171', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769740523.8594038,RECEIVED,2ca54062-2bb5-4e9c-a944-979d82c423b7,5ed8c83a-f5c9-47c7-a391-477723e71bb7,c1,c2,27,p2,?,surb={'id': '95a0753c-2415-4734-8f1a-380bc030d660', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c1']}
1769740523.900219,RECEIVED,4140198d-6a33-468e-92c8-ec24a545f403,3095458f-dff0-4960-9661-201d55dc1590,c4,c2,26,p2,?,surb={'id': '5e187943-852f-4951-9f83-0c6efb791171', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769740523.9078722,RECEIVED,6dab9368-e41c-4430-9e10-1e9c73646d6b,c23cffb0-7cba-4015-a9ff-c0cd79be869c,c1,c2,27,p2,?,surb={'id': '475e854c-bb85-4d76-ac8a-562660fafa13', 'route': ['p2', 'e3', 'i9', 'x8', 'p1', 'c1']}
1769740523.9379644,RECEIVED,44e10524-afc2-4ecb-8d3d-7fe4b6de2523,8fb04db6-fd8e-4928-8cf8-a33ae450d58c,c3,c2,27,p2,?,surb={'id': 'a9d82e80-bcc9-436d-8e58-bbc993c4d05d', 'route': ['p2', 'e10', 'i7', 'x7', 'p3', 'c3']}
1769740523.986521,RECEIVED,77cca292-ced3-4e60-83ab-226aaf8e4f55,59b70fd6-5c5b-4d2b-b026-5db9436f8b1c,c4,c2,27,p2,?,surb={'id': '912a28f6-a5ad-47f8-a509-011aa97339e5', 'route': ['p2', 'e10', 'i6', 'x2', 'p1', 'c4']}
1769740524.0236406,RECEIVED,28d4e7b7-76cf-4734-8b5a-87485196ce58,d94cd6f7-9966-4403-bab8-1af23500a623,c5,c2,27,p2,?,surb={'id': '99a7d2b6-3fc3-4329-9ae8-0acc70b62f24', 'route': ['p2', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769740524.0384827,RECEIVED,65866c49-b2ae-4fc6-984e-f396c1562b05,b978001f-b454-40e1-bf4c-b082455aa65f,c4,c2,27,p2,?,surb={'id': '2d9b6476-79d6-44d8-ad97-952f16fe92f0', 'route': ['p2', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769740524.052423,RECEIVED,50076a3f-3166-4d9d-9866-583378bc0b09,2aadeb7f-0b07-4f93-b2b6-cf3831760aa7,c5,c2,27,p2,?,surb={'id': '75c9d5ec-9cb5-4ca0-b7cd-1b5e392dda7e', 'route': ['p2', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769740524.1996186,RECEIVED,b0be58a5-e0ef-4bf5-9875-efe6224daffb,314d2144-436d-4bb1-a4c1-e7386f7102fe,c4,c2,26,p2,?,surb={'id': '4a4762ad-45ff-4cda-ba71-2612af437cea', 'route': ['p2', 'e4', 'i9', 'x9', 'p1', 'c4']}
1769740524.210336,RECEIVED,52ae9700-15e1-4260-ba16-68a5a1369f0d,3f6747c1-acbb-46be-a2ab-aa641ef52de3,c3,c2,27,p2,?,surb={'id': '4b68a9e1-4e33-4389-bc7b-5310f925babf', 'route': ['p2', 'e2', 'i11', 'x6', 'p3', 'c3']}
1769740524.281696,RECEIVED,5615aa2a-2d7c-4b79-ae98-49126724e4a5,d22712ec-ad7c-478e-bb53-d25e247f5d97,c1,c2,27,p2,?,surb={'id': '0b75cb24-1d15-4066-9453-bf14ef48797b', 'route': ['p2', 'e3', 'i6', 'x10', 'p1', 'c1']}
1769740524.2891443,RECEIVED,86809261-52e6-4adf-9824-c64b0d8157d8,314d2144-436d-4bb1-a4c1-e7386f7102fe,c4,c2,26,p2,?,surb={'id': '4a4762ad-45ff-4cda-ba71-2612af437cea', 'route': ['p2', 'e4', 'i9', 'x9', 'p1', 'c4']}
1769740524.3606412,RECEIVED,c88042dc-31dd-4299-94b8-9caa92243995,69fde6d7-5734-498d-b8a4-b4d5c53c7707,c3,c2,27,p2,?,surb={'id': '6e87c1b7-1c9c-4bff-b880-b194292b3b2f', 'route': ['p2', 'e8', 'i11', 'x10', 'p3', 'c3']}
1769740524.3659492,RECEIVED,c7dabb7d-c781-4964-abc4-c243eff915af,de85d770-73c0-4a10-86f3-b9e891836b72,c3,c2,27,p2,?,surb={'id': '3e50d650-5c98-4672-a8be-b1efa0f30794', 'route': ['p2', 'e2', 'i3', 'x2', 'p3', 'c3']}
1769740524.5125616,SENT,025f3c3d-7c6e-4e83-9fcc-4de1346a109e,18af1078-a3a0-4781-9e4e-6e0d5d3478b7,c2,c1,3364,?,p2,
1769740524.5126944,CREATED,349b79c5-7cb4-46a6-8b63-bcdd5c75ca33,bc4e82bc-0161-4425-a80b-2d2bbe7a329a,c2,c1,27,?,?,surb={'id': '859254af-1dde-4bbc-89cd-cc9d34210ed2', 'route': ['p1', 'e2', 'i11', 'x9', 'p2', 'c2']}
1769740524.5260198,RECEIVED,07b64234-a273-4502-95a3-5445e82cb13f,493771ee-534d-49f4-80da-86db6a76ea09,c1,c2,27,p2,?,surb={'id': '92e757da-a473-4c78-b91f-0b0ff6e0fa8a', 'route': ['p2', 'e1', 'i3', 'x11', 'p1', 'c1']}
1769740524.631267,RECEIVED,5bbf6e6d-0038-4250-83b3-517f396e75e0,a40354e0-eb68-492b-9305-7664a2ddf959,c4,c2,26,p2,?,surb={'id': 'aec2fed3-d516-41f6-a8b6-318332244417', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c4']}
1769740524.6516593,RECEIVED,028d0bcb-7381-4dac-a813-c2bf6b4dac1b,7a45aaf8-a272-4672-b785-e25874ec6cc5,c5,c2,27,p2,?,surb={'id': '3c41358a-9a6e-45b3-960e-b9fe5648927e', 'route': ['p2', 'e8', 'i9', 'x3', 'p2', 'c5']}
1769740524.7037325,RECEIVED,9d9ad622-0631-4101-afa3-8738561f2262,2f561542-6cab-44f7-a549-570a993a9915,c5,c2,27,p2,?,surb={'id': '1d637a80-ad99-49e0-87f8-5e401a75e20e', 'route': ['p2', 'e4', 'i6', 'x12', 'p2', 'c5']}
1769740524.7839594,SENT,b5bce84c-7262-4fe7-b82e-2ee5ac8a8bfa,30040aef-06ad-4c83-9e0f-7af830b839bd,c2,c1,3393,?,p2,
1769740524.78413,CREATED,23e4fce6-7132-4b61-88aa-2aecd981be61,bc4e82bc-0161-4425-a80b-2d2bbe7a329a,c2,c1,27,?,?,surb={'id': '859254af-1dde-4bbc-89cd-cc9d34210ed2', 'route': ['p1', 'e2', 'i11', 'x9', 'p2', 'c2']}
1769740524.873479,RECEIVED,a64dbbd9-a8e3-417b-8ee6-db881a0f7372,493771ee-534d-49f4-80da-86db6a76ea09,c1,c2,27,p2,?,surb={'id': '92e757da-a473-4c78-b91f-0b0ff6e0fa8a', 'route': ['p2', 'e1', 'i3', 'x11', 'p1', 'c1']}
1769740524.9335427,RECEIVED,1a4c2185-302f-4885-9407-c5e292bb530e,c0ac0818-07c9-4fa4-9370-d6a836940d2b,c5,c2,27,p2,?,surb={'id': '6cbf57de-a229-43f7-b7f3-815c66010ec9', 'route': ['p2', 'e1', 'i11', 'x1', 'p2', 'c5']}
1769740524.9864638,RECEIVED,d9d1eac5-d8c5-41af-b6fd-3c329bec19be,d94cd6f7-9966-4403-bab8-1af23500a623,c5,c2,27,p2,?,surb={'id': '99a7d2b6-3fc3-4329-9ae8-0acc70b62f24', 'route': ['p2', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769740525.058123,RECEIVED,7ee9c621-ac26-4ad0-a551-73aa6144232f,5ed8c83a-f5c9-47c7-a391-477723e71bb7,c1,c2,27,p2,?,surb={'id': '95a0753c-2415-4734-8f1a-380bc030d660', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c1']}
1769740525.2178073,SENT,fefbb802-e2a1-4754-b98b-68d3195caa63,9f0126ed-764d-46b2-a67f-617ac489b544,c2,c1,3397,?,p2,
1769740525.217942,CREATED,f081623a-2004-4ff0-a442-6ef9233a7ffb,2da59960-e566-466d-b1f6-e6b33cff3998,c2,c1,27,?,?,surb={'id': 'a959633c-0f50-4a2b-8f8d-f0925bd47fff', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769740525.227315,RECEIVED,69a94ddf-4ced-4de5-8326-7f1ff2373beb,d22712ec-ad7c-478e-bb53-d25e247f5d97,c1,c2,27,p2,?,surb={'id': '0b75cb24-1d15-4066-9453-bf14ef48797b', 'route': ['p2', 'e3', 'i6', 'x10', 'p1', 'c1']}
1769740525.390949,RECEIVED,52f4f1fd-c051-4a58-8115-f60ecdf8f787,4d3f44fe-7a8b-4d8a-9ab4-86a27636516a,c3,c2,27,p2,?,surb={'id': 'c521a92a-cd44-44f9-9bd1-5d1139a46bc5', 'route': ['p2', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769740525.4574378,RECEIVED,1a096bcd-d3ce-4763-bfbb-5875d8054dfd,96b42905-6675-4244-81a9-1b92bb8e4311,c4,c2,25,p2,?,surb={'id': '335c2832-c98c-4a43-aac9-387187f2c83b', 'route': ['p2', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769740525.5425565,RECEIVED,0d34c169-32b4-4666-a917-9bfdd9fc8ac0,c23cffb0-7cba-4015-a9ff-c0cd79be869c,c1,c2,27,p2,?,surb={'id': '475e854c-bb85-4d76-ac8a-562660fafa13', 'route': ['p2', 'e3', 'i9', 'x8', 'p1', 'c1']}
1769740525.5564454,RECEIVED,00166d45-d801-4992-8ab1-799cb7378d75,3f6747c1-acbb-46be-a2ab-aa641ef52de3,c3,c2,27,p2,?,surb={'id': '4b68a9e1-4e33-4389-bc7b-5310f925babf', 'route': ['p2', 'e2', 'i11', 'x6', 'p3', 'c3']}
1769740525.6260717,RECEIVED,9cbf1f1e-f87b-4bbf-818f-2d6b41fd5484,eb975d0e-432e-4f24-9b13-efc12e8053f1,c3,c2,27,p2,?,surb={'id': '27a12b86-c54f-4caa-bf9c-bf5401e22d1c', 'route': ['p2', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769740525.8021657,RECEIVED,237d6ae1-48c4-43bd-ac00-36bca6df90f2,c0ac0818-07c9-4fa4-9370-d6a836940d2b,c5,c2,27,p2,?,surb={'id': '6cbf57de-a229-43f7-b7f3-815c66010ec9', 'route': ['p2', 'e1', 'i11', 'x1', 'p2', 'c5']}
1769740525.8713474,RECEIVED,589f2238-f5cc-45f2-94d3-ce90f4961e41,0ef6a66b-8d10-4bc7-811f-732af28075b1,c3,c2,26,p2,?,surb={'id': '0ff9952c-7e00-4d76-bcc5-fd247e865647', 'route': ['p2', 'e7', 'i2', 'x8', 'p3', 'c3']}
1769740525.884639,RECEIVED,3cb434dd-69a4-4631-a04f-398e3936b207,de82d51b-03d8-40f0-9115-798528dd38c7,c5,c2,26,p2,?,surb={'id': '1f5a927a-eea4-4195-93f4-57355b3c46e2', 'route': ['p2', 'e2', 'i5', 'x9', 'p2', 'c5']}
1769740525.8936818,RECEIVED,b40278fb-7200-441e-8d8c-8f1ee78a82a6,9c26fc60-43b9-41e8-8f0c-a88ca2cf3da9,c1,c2,26,p2,?,surb={'id': '2189b428-dfc8-46bf-b7ac-a59394a90d39', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c1']}
1769740525.924355,SENT,252c881b-39a5-4008-8b67-7101e5a4132e,f361ef2b-fcba-4b06-90ff-d8e86e28b841,c2,c1,3399,?,p2,
1769740525.9245212,CREATED,cd6b764b-0423-46ac-9f21-2dbe5f39e01d,2da59960-e566-466d-b1f6-e6b33cff3998,c2,c1,27,?,?,surb={'id': 'a959633c-0f50-4a2b-8f8d-f0925bd47fff', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769740525.98459,RECEIVED,ed3d4c67-c5d2-40a8-8b31-be31e2855178,4d3f44fe-7a8b-4d8a-9ab4-86a27636516a,c3,c2,27,p2,?,surb={'id': 'c521a92a-cd44-44f9-9bd1-5d1139a46bc5', 'route': ['p2', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769740526.2885695,RECEIVED,2ceab0c4-342e-4064-a58d-dff70e8ef9e3,a40354e0-eb68-492b-9305-7664a2ddf959,c4,c2,26,p2,?,surb={'id': 'aec2fed3-d516-41f6-a8b6-318332244417', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c4']}
1769740526.3420177,SENT,e5ffe0bc-44e1-4ccd-892c-42516dce7e34,8eaf719a-7c8b-4489-807d-52c4748f2924,c2,c1,3364,?,p2,
1769740526.3423371,CREATED,9bb18b9f-9003-4c7a-9663-25c4f1e85bee,e0cb00dd-3884-43b0-b092-097efb9f2855,c2,c1,27,?,?,surb={'id': 'f3f05eed-5fbc-495d-bf7d-e939fcafb743', 'route': ['p1', 'e4', 'i4', 'x7', 'p2', 'c2']}
1769740526.348121,RECEIVED,f5fe717a-3a78-407f-a2e2-ad6436d8f527,2aadeb7f-0b07-4f93-b2b6-cf3831760aa7,c5,c2,27,p2,?,surb={'id': '75c9d5ec-9cb5-4ca0-b7cd-1b5e392dda7e', 'route': ['p2', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769740526.43368,RECEIVED,5825dda3-1b97-4950-950d-2c578022456f,de82d51b-03d8-40f0-9115-798528dd38c7,c5,c2,26,p2,?,surb={'id': '1f5a927a-eea4-4195-93f4-57355b3c46e2', 'route': ['p2', 'e2', 'i5', 'x9', 'p2', 'c5']}
1769740526.4494722,RECEIVED,ff884276-b2ca-4fbe-93b6-a2d697bdcaa9,2fa351f4-8464-424d-ab63-b1dec9ca4c0a,c3,c2,27,p2,?,surb={'id': '63a4d68b-76be-4fcd-945d-805b10bc0ed1', 'route': ['p2', 'e3', 'i10', 'x12', 'p3', 'c3']}
1769740526.4594383,RECEIVED,44ce2cf4-cb9f-4bb2-97ac-6d512e8b2090,925b38ee-62d0-4672-a677-d1dcccda7095,c4,c2,26,p2,?,surb={'id': '33d49825-b6db-4fe0-8d4b-7c9112b993e3', 'route': ['p2', 'e5', 'i9', 'x7', 'p1', 'c4']}
1769740526.5868585,RECEIVED,fdf8fb2c-e534-4ebf-8c74-32be47ac24ef,cf631963-92c7-4039-ad56-0837af1404cb,c5,c2,27,p2,?,surb={'id': 'c4d8a1f7-39c3-4acf-a476-20f5a0cb489d', 'route': ['p2', 'e3', 'i5', 'x4', 'p2', 'c5']}
1769740526.8995485,RECEIVED,58887f1a-62e9-4741-9109-178a5ab6f03b,e9d6ba68-b36c-47fa-a475-c8dcf4be3e49,c4,c2,27,p2,?,surb={'id': 'e49f4fb6-975e-4238-9bab-e21e95866ee4', 'route': ['p2', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769740526.9259405,RECEIVED,3f4cbd81-aca3-4fb2-8f0b-6495cf6272c8,dc56ea2e-48cf-442b-90ff-bdc9fbfc53e7,c5,c2,27,p2,?,surb={'id': '7365a7f1-bc18-4f4f-858a-b4ad96407043', 'route': ['p2', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769740526.9296505,RECEIVED,7fce2270-6587-4763-ad1c-247ef7f2c70e,96b42905-6675-4244-81a9-1b92bb8e4311,c4,c2,25,p2,?,surb={'id': '335c2832-c98c-4a43-aac9-387187f2c83b', 'route': ['p2', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769740526.934245,SENT,b20dc669-bdc4-4e67-8104-dc11b4917492,51eaa259-d2ca-420e-b853-0c7b3b3eb192,c2,c1,3375,?,p2,
1769740526.9343882,CREATED,d2eb18a9-6e96-4820-b27f-3eb0620afbc3,e0cb00dd-3884-43b0-b092-097efb9f2855,c2,c1,27,?,?,surb={'id': 'f3f05eed-5fbc-495d-bf7d-e939fcafb743', 'route': ['p1', 'e4', 'i4', 'x7', 'p2', 'c2']}
1769740527.0881932,RECEIVED,54d0646f-267b-4c4c-b496-b525e46e65d1,9c26fc60-43b9-41e8-8f0c-a88ca2cf3da9,c1,c2,26,p2,?,surb={'id': '2189b428-dfc8-46bf-b7ac-a59394a90d39', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c1']}
1769740527.0992403,RECEIVED,810e33a7-8bea-4ce3-840c-d1226f5c226a,cf631963-92c7-4039-ad56-0837af1404cb,c5,c2,27,p2,?,surb={'id': 'c4d8a1f7-39c3-4acf-a476-20f5a0cb489d', 'route': ['p2', 'e3', 'i5', 'x4', 'p2', 'c5']}
1769740527.1332557,RECEIVED,edc8be0c-20e9-4767-bec8-2c057a8c2e24,f5103054-f34e-4993-96b1-421fd169f26d,c5,c2,27,p2,?,surb={'id': 'aca55f4e-6a3c-4c4b-8515-507d34905442', 'route': ['p2', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769740527.28764,RECEIVED,1a7c3d62-6a66-4898-af16-9c666bb40c97,925b38ee-62d0-4672-a677-d1dcccda7095,c4,c2,26,p2,?,surb={'id': '33d49825-b6db-4fe0-8d4b-7c9112b993e3', 'route': ['p2', 'e5', 'i9', 'x7', 'p1', 'c4']}
1769740527.334997,RECEIVED,5f6b30d7-dd98-4569-8f63-086d9c235f96,dc56ea2e-48cf-442b-90ff-bdc9fbfc53e7,c5,c2,27,p2,?,surb={'id': '7365a7f1-bc18-4f4f-858a-b4ad96407043', 'route': ['p2', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769740527.5113437,RECEIVED,e544aedb-6914-4568-925a-335554fc5008,72e018fa-3ce3-416e-baeb-ca92dee0bac7,c1,c2,26,p2,?,surb={'id': '17378642-0479-4240-aa87-c501bc00dab3', 'route': ['p2', 'e11', 'i3', 'x7', 'p1', 'c1']}
1769740527.5202708,SENT,984f6167-030a-49ed-bfe8-adfe97a0faa6,20190f2e-0e45-46d5-8b2e-bc4b5d98b9ac,c2,c1,3388,?,p2,
1769740527.5204082,CREATED,84df74ca-8035-4a77-b252-0dda317eccda,28e57790-2903-499e-bc3e-c57120f140bd,c2,c1,27,?,?,surb={'id': 'e70c3193-00b7-4ec1-8d06-7d4a1c09e61e', 'route': ['p1', 'e7', 'i11', 'x8', 'p2', 'c2']}
1769740527.5553362,RECEIVED,ead18823-c53c-4c65-8bc4-dbce1a4a241f,fdcf20f1-ca6f-47ff-a012-dc2f79b2905e,c1,c2,27,p2,?,surb={'id': '42d3a359-ed33-4e70-8f04-f057d6f278af', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c1']}
1769740527.6062465,RECEIVED,60b116c6-9b43-4914-917f-e2092434c251,dc590608-f263-4aaf-a7c2-e500de45b53e,c1,c2,27,p2,?,surb={'id': 'c5194368-7ee5-46dc-b255-7d0466bce0c3', 'route': ['p2', 'e11', 'i9', 'x12', 'p1', 'c1']}
1769740527.641359,RECEIVED,72ddb62f-f038-4098-bd2e-430b098efa1b,ed6dc6a6-a529-44b6-9588-d06da57962b1,c4,c2,27,p2,?,surb={'id': 'd44ed707-4d6e-4a70-a3c2-b34e378bbaf9', 'route': ['p2', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769740527.704011,RECEIVED,85115a9a-189d-44b5-84c3-639d32ff0793,fdcf20f1-ca6f-47ff-a012-dc2f79b2905e,c1,c2,27,p2,?,surb={'id': '42d3a359-ed33-4e70-8f04-f057d6f278af', 'route': ['p2', 'e9', 'i6', 'x4', 'p1', 'c1']}
1769740527.8097024,RECEIVED,7deac91f-b20b-4642-96b9-701ce0ad7583,8fb04db6-fd8e-4928-8cf8-a33ae450d58c,c3,c2,27,p2,?,surb={'id': 'a9d82e80-bcc9-436d-8e58-bbc993c4d05d', 'route': ['p2', 'e10', 'i7', 'x7', 'p3', 'c3']}
1769740527.824932,RECEIVED,f16d727a-8901-49cc-9037-81e0482b9a37,b9a91304-c016-4fc6-9a74-cf69b868c503,c3,c2,27,p2,?,surb={'id': 'bc89dfa1-6189-467c-b3ea-9cedeef4d806', 'route': ['p2', 'e9', 'i4', 'x7', 'p3', 'c3']}
1769740527.9034097,RECEIVED,54e1e391-2d64-4f85-87bb-08953f7b33d2,0add8d55-a128-4a5e-9e15-c8eab1475627,c4,c2,27,p2,?,surb={'id': 'a44d4e8e-83a5-46ec-a28c-c1e8e60182ee', 'route': ['p2', 'e4', 'i5', 'x6', 'p1', 'c4']}
1769740527.9093928,RECEIVED,0635f185-d4d2-4703-a3cd-41bca543f9a4,dc590608-f263-4aaf-a7c2-e500de45b53e,c1,c2,27,p2,?,surb={'id': 'c5194368-7ee5-46dc-b255-7d0466bce0c3', 'route': ['p2', 'e11', 'i9', 'x12', 'p1', 'c1']}
1769740528.017352,RECEIVED,f689fbf0-7729-49a2-a656-053b472d13e7,8c6c9a76-3d3e-4616-933c-8d0855a488c0,c5,c2,27,p2,?,surb={'id': 'fc6cb473-d101-4f6a-91ac-d380684fcee9', 'route': ['p2', 'e6', 'i12', 'x7', 'p2', 'c5']}
1769740528.041504,RECEIVED,c660853c-140a-48e0-a0e2-383afeed7b52,b4d2a588-e7ef-4627-9289-209a44140240,c5,c2,27,p2,?,surb={'id': '00452938-4143-4f0a-b042-da2208e77faa', 'route': ['p2', 'e10', 'i10', 'x2', 'p2', 'c5']}
1769740528.055452,RECEIVED,f303a110-895e-4af6-af8e-95dde3ee3d60,b9a91304-c016-4fc6-9a74-cf69b868c503,c3,c2,27,p2,?,surb={'id': 'bc89dfa1-6189-467c-b3ea-9cedeef4d806', 'route': ['p2', 'e9', 'i4', 'x7', 'p3', 'c3']}
1769740528.0717473,SENT,8098ce7f-5363-4f41-a776-e68bc12fa261,68e1e2f3-ecba-4022-b5ae-c18101af2557,c2,c1,3382,?,p2,
